date,HIG,dcf,Deviation
2010-11-29,22.62,25.899658848614074,-0.12662942271880817
2010-11-30,22.26,26.899658848614074,-0.17248021154190651
2010-12-01,23.26,27.65965884861407,-0.1590641038884152
2010-12-02,24.02,27.579658848614073,-0.12906826977640273
2010-12-03,23.94,27.629658848614074,-0.13353979029672847
2010-12-06,23.99,27.78965884861407,-0.1367292369191344
2010-12-07,24.15,28.639658848614072,-0.15676369863013706
2010-12-08,25.0,28.899658848614074,-0.13493788522009098
2010-12-09,25.26,29.379658848614074,-0.14022146648610279
2010-12-10,25.74,29.219658848614074,-0.1190862243341736
2010-12-13,25.58,29.319658848614072,-0.12754782952704258
2010-12-14,25.68,29.079658848614073,-0.11690848459785497
2010-12-15,25.44,29.479658848614072,-0.1370320758920176
2010-12-16,25.84,29.809658848614074,-0.1331668661078499
2010-12-17,26.17,30.149658848614074,-0.13199681192402646
2010-12-20,26.51,30.74965884861407,-0.1378766141597424
2010-12-21,27.11,31.069658848614072,-0.12744455508531283
2010-12-22,27.43,30.33965884861407,-0.09590282023711638
2010-12-23,26.7,30.549658848614072,-0.1260131534591169
2010-12-27,26.91,30.26965884861407,-0.11099097169930272
2010-12-28,26.63,30.15965884861407,-0.11703245273201324
2010-12-29,26.52,29.94965884861407,-0.11451412071001865
2010-12-30,26.31,30.129658848614074,-0.12677404904602085
2010-12-31,26.49,32.166588486140725,-0.1764746823738096
2011-01-03,27.77,32.33658848614073,-0.14122047810015392
2011-01-04,27.94,32.736588486140725,-0.14652071910826614
2011-01-05,28.34,32.22658848614073,-0.12060192123073099
2011-01-06,27.83,32.15658848614073,-0.1345474967907575
2011-01-07,27.76,31.976588486140724,-0.13186486381961204
2011-01-10,27.58,32.32658848614072,-0.14683233549917318
2011-01-11,27.93,32.556588486140726,-0.14210913063296715
2011-01-12,28.16,32.67658848614072,-0.1382209311126945
2011-01-13,28.28,32.876588486140726,-0.13981342644716432
2011-01-14,28.48,32.85658848614072,-0.13320276656192764
2011-01-18,28.46,31.896588486140725,-0.10774156890270392
2011-01-19,27.5,31.796588486140724,-0.1351273419792658
2011-01-20,27.4,32.266588486140726,-0.1508243887707882
2011-01-21,27.87,32.10658848614072,-0.13195386635268047
2011-01-24,27.71,32.24658848614072,-0.14068429248230419
2011-01-25,27.85,32.47658848614073,-0.1424591898904377
2011-01-26,28.08,33.06658848614072,-0.15080444383401592
2011-01-27,28.67,32.08658848614073,-0.10648026628372986
2011-01-28,27.69,32.17658848614072,-0.13943642558853653
2011-01-31,27.78,33.14658848614072,-0.1619047006416544
2011-02-01,28.75,32.32658848614072,-0.11063921847720182
2011-02-02,27.93,33.10658848614072,-0.15636127800687705
2011-02-03,28.71,33.626588486140726,-0.14621133773850148
2011-02-04,29.23,34.15658848614073,-0.14423537901449746
2011-02-07,29.76,34.53658848614072,-0.13830516259756032
2011-02-08,30.14,33.83658848614073,-0.1092482620597176
2011-02-09,29.44,33.64658848614072,-0.12502273411384468
2011-02-10,29.25,34.14658848614072,-0.1433990539970964
2011-02-11,29.75,33.61658848614073,-0.11502025221074486
2011-02-14,29.22,33.68658848614073,-0.13259248522534017
2011-02-15,29.29,34.596588486140725,-0.1533847329561563
2011-02-16,30.2,35.18658848614073,-0.14171844161888114
2011-02-17,30.79,35.196588486140726,-0.12519930696908022
2011-02-18,30.8,33.876588486140726,-0.09081754166005795
2011-02-22,29.48,33.61658848614073,-0.12305200118227755
2011-02-23,29.22,33.10658848614072,-0.11739622425209262
2011-02-24,28.71,33.81658848614072,-0.1510083871480291
2011-02-25,29.42,33.99658848614072,-0.13461905120293005
2011-02-28,29.6,33.306588486140726,-0.11128694515450244
2011-03-01,28.91,32.32658848614072,-0.10568973238872714
2011-03-02,27.93,33.35658848614072,-0.1626841572361456
2011-03-03,28.96,33.00658848614073,-0.12259941641166172
2011-03-04,28.61,32.206588486140724,-0.1116724451485579
2011-03-07,27.81,32.86658848614073,-0.15385194262778457
2011-03-08,28.47,32.626588486140726,-0.12739880811953053
2011-03-09,28.23,31.826588486140725,-0.1130057809276952
2011-03-10,27.43,31.996588486140723,-0.14272110566158436
2011-03-11,27.6,31.216588486140726,-0.11585469974550189
2011-03-14,26.82,29.996588486140723,-0.10589832532484145
2011-03-15,25.6,29.146588486140725,-0.12168108414565004
2011-03-16,24.75,29.586588486140727,-0.16347232761919595
2011-03-17,25.19,29.886588486140724,-0.15714702560711025
2011-03-18,25.49,30.886588486140724,-0.174722711398258
2011-03-21,26.49,30.826588486140725,-0.1406768863862573
2011-03-22,26.43,30.736588486140725,-0.1401127678201043
2011-03-23,26.34,31.016588486140726,-0.1507770104449232
2011-03-24,26.62,31.116588486140724,-0.14450775952330042
2011-03-25,26.72,30.976588486140724,-0.13741308175511868
2011-03-28,26.58,31.146588486140725,-0.14661600862555846
2011-03-29,26.75,31.206588486140724,-0.1428092176150545
2011-03-30,26.81,31.326588486140725,-0.14417747684651083
2011-03-31,26.93,32.690298507462686,-0.1762081954114827
2011-04-01,27.75,32.510298507462686,-0.14642432478342104
2011-04-04,27.57,32.20029850746268,-0.1437967572378117
2011-04-05,27.26,32.910298507462684,-0.17168785345965276
2011-04-06,27.97,32.35029850746269,-0.13540210475808212
2011-04-07,27.41,32.11029850746269,-0.14637978237325633
2011-04-08,27.17,32.24029850746269,-0.15726586732095738
2011-04-11,27.3,31.670298507462686,-0.13799360010556527
2011-04-12,26.73,31.460298507462685,-0.15035771216031568
2011-04-13,26.52,31.330298507462686,-0.1535350359434623
2011-04-14,26.39,31.740298507462686,-0.1685648452929559
2011-04-15,26.8,31.690298507462686,-0.15431531849758617
2011-04-18,26.75,31.390298507462685,-0.14782588022727805
2011-04-19,26.45,32.120298507462685,-0.17653318216034863
2011-04-20,27.18,32.480298507462685,-0.1631850306500381
2011-04-21,27.54,32.10029850746269,-0.14206405296830837
2011-04-25,27.16,32.45029850746268,-0.16302773012229943
2011-04-26,27.51,32.940298507462686,-0.1648527412777525
2011-04-27,28.0,33.870298507462685,-0.1733169994403585
2011-04-28,28.93,33.910298507462684,-0.1468668436040651
2011-04-29,28.97,33.760298507462686,-0.14189147369072563
2011-05-02,28.82,33.520298507462684,-0.1402224537593616
2011-05-03,28.58,32.99029850746269,-0.13368471056620002
2011-05-04,28.05,32.04029850746269,-0.12453999161503704
2011-05-05,27.1,32.42029850746269,-0.16410393341190344
2011-05-06,27.48,31.880298507462687,-0.13802563694416614
2011-05-09,26.94,32.54029850746269,-0.17210347674525273
2011-05-10,27.6,32.50029850746269,-0.15077703075057858
2011-05-11,27.56,32.89029850746269,-0.16206294102965546
2011-05-12,27.95,32.510298507462686,-0.14027242802510342
2011-05-13,27.57,32.590298507462684,-0.15404272858418622
2011-05-16,27.65,32.340298507462684,-0.14502953664389884
2011-05-17,27.4,32.47029850746269,-0.1561518908210029
2011-05-18,27.53,32.43029850746269,-0.15110247925516496
2011-05-19,27.49,32.03029850746269,-0.14175011532923598
2011-05-20,27.09,31.480298507462688,-0.13946178135578757
2011-05-23,26.54,31.350298507462686,-0.15343708788985322
2011-05-24,26.41,31.320298507462688,-0.15677687446984934
2011-05-25,26.38,31.320298507462688,-0.15773471974686204
2011-05-26,26.38,31.470298507462687,-0.16174929215417522
2011-05-27,26.53,31.590298507462688,-0.1601852070586568
2011-05-31,26.65,30.580298507462686,-0.12852387645933394
2011-06-01,25.64,30.780298507462685,-0.16699963147584218
2011-06-02,25.84,30.370298507462685,-0.14916871845528568
2011-06-03,25.43,29.850298507462686,-0.1480822212333185
2011-06-06,24.91,29.700298507462687,-0.16128789097049123
2011-06-07,24.76,29.360298507462687,-0.15668432343402094
2011-06-08,24.42,29.590298507462688,-0.17472951501853673
2011-06-09,24.65,29.200298507462687,-0.15583054763292137
2011-06-10,24.26,29.420298507462686,-0.1753992572901235
2011-06-13,24.48,29.950298507462687,-0.18264587600352822
2011-06-14,25.01,28.750298507462688,-0.13009598862049454
2011-06-15,23.81,29.050298507462685,-0.1803870795378063
2011-06-16,24.11,29.380298507462687,-0.1793820612858653
2011-06-17,24.44,29.210298507462685,-0.1633087900914112
2011-06-20,24.27,29.850298507462686,-0.1869428041420621
2011-06-21,24.91,29.560298507462687,-0.15731568158179077
2011-06-22,24.62,29.290298507462687,-0.15944864837320694
2011-06-23,24.35,29.660298507462688,-0.17903725770415246
2011-06-24,24.72,29.690298507462686,-0.1674048008043233
2011-06-27,24.75,30.340298507462688,-0.18425324675324684
2011-06-28,25.4,30.950298507462687,-0.1793294014958986
2011-06-29,26.01,31.310298507462687,-0.16928291201693202
2011-06-30,26.37,31.09690831556503,-0.1520057321325109
2011-07-01,27.05,30.556908315565032,-0.114766463915418
2011-07-05,26.51,30.556908315565032,-0.13243840881322477
2011-07-06,26.51,31.07690831556503,-0.14695504035315088
2011-07-07,27.03,30.316908315565033,-0.10841832159638443
2011-07-08,26.27,29.14690831556503,-0.09870372131471339
2011-07-11,25.1,29.606908315565033,-0.1522248884459052
2011-07-12,25.56,29.64690831556503,-0.1378527660308967
2011-07-13,25.6,28.926908315565033,-0.11501085008019618
2011-07-14,24.88,28.426908315565033,-0.1247729185386981
2011-07-15,24.38,27.516908315565033,-0.11399930106939493
2011-07-18,23.47,27.786908315565032,-0.1553576334056167
2011-07-19,23.74,27.946908315565032,-0.15053215432857003
2011-07-20,23.9,28.216908315565032,-0.15299012447737714
2011-07-21,24.17,27.91690831556503,-0.1342164495155055
2011-07-22,23.87,27.726908315565034,-0.13910343957821947
2011-07-25,23.68,27.656908315565033,-0.1437943919901875
2011-07-26,23.61,27.126908315565032,-0.1296464851303044
2011-07-27,23.08,27.426908315565033,-0.1584906423119562
2011-07-28,23.38,27.466908315565032,-0.14879389659043096
2011-07-29,23.42,27.04690831556503,-0.13409696491919576
2011-08-01,23.0,25.946908315565032,-0.11357454536489964
2011-08-02,21.9,26.386908315565034,-0.17004297214002562
2011-08-03,22.34,24.98690831556503,-0.10593180565345095
2011-08-04,20.94,24.61690831556503,-0.14936515456899013
2011-08-05,20.57,21.68690831556503,-0.05150150032051404
2011-08-08,17.64,24.426908315565033,-0.27784557209969785
2011-08-09,20.38,22.196908315565032,-0.08185411633614625
2011-08-10,18.15,24.23690831556503,-0.2511421108795464
2011-08-11,20.19,23.91690831556503,-0.15582734467145043
2011-08-12,19.87,24.746908315565033,-0.19707141810913043
2011-08-15,20.7,24.29690831556503,-0.14803975340602438
2011-08-16,20.25,24.246908315565033,-0.16484197752334728
2011-08-17,20.2,22.29690831556503,-0.094044801453537
2011-08-18,18.25,21.766908315565033,-0.1615713294960759
2011-08-19,17.72,21.086908315565033,-0.15966818203879574
2011-08-22,17.04,20.906908315565033,-0.1849584002186565
2011-08-23,16.86,21.50690831556503,-0.2160658448616699
2011-08-24,17.46,20.996908315565033,-0.1684490050824824
2011-08-25,16.95,21.23690831556503,-0.20186122442422827
2011-08-26,17.19,23.466908315565032,-0.2674791340707505
2011-08-29,19.42,23.306908315565032,-0.16677065284412862
2011-08-30,19.26,23.18690831556503,-0.1693588581160238
2011-08-31,19.14,22.34690831556503,-0.143505681872394
2011-09-01,18.3,21.27690831556503,-0.1399126353985971
2011-09-02,17.23,20.75690831556503,-0.16991491516683632
2011-09-06,16.71,21.876908315565032,-0.23618091921557616
2011-09-07,17.83,21.34690831556503,-0.1647502422166066
2011-09-08,17.3,20.68690831556503,-0.1637223051361758
2011-09-09,16.64,21.226908315565034,-0.2160893262162722
2011-09-12,17.18,21.39690831556503,-0.1970802628759909
2011-09-13,17.35,22.226908315565034,-0.21941460532096746
2011-09-14,18.18,22.966908315565032,-0.208426325815951
2011-09-15,18.92,22.98690831556503,-0.17692280578729336
2011-09-16,18.94,22.36690831556503,-0.15321332153806255
2011-09-19,18.32,21.976908315565034,-0.1663977600058989
2011-09-20,17.93,20.61690831556503,-0.1303254723957089
2011-09-21,16.57,20.036908315565032,-0.17302611066358353
2011-09-22,15.99,20.11690831556503,-0.2051462506478653
2011-09-23,16.07,20.626908315565032,-0.22092056869843146
2011-09-26,16.58,20.61690831556503,-0.19580570732408553
2011-09-27,16.57,19.86690831556503,-0.16594974231506454
2011-09-28,15.82,21.156908315565033,-0.25225369585964963
2011-09-29,17.11,20.18690831556503,-0.15242097836212953
2011-09-30,16.14,20.440255863539445,-0.21038170423346203
2011-10-03,14.92,21.400255863539446,-0.3028120740640369
2011-10-04,15.88,22.470255863539446,-0.29328797604983603
2011-10-05,16.95,23.180255863539447,-0.2687742490944246
2011-10-06,17.66,22.480255863539444,-0.21442175270599928
2011-10-07,16.96,23.310255863539446,-0.2724232587027132
2011-10-10,17.79,23.420255863539445,-0.24040112526288004
2011-10-11,17.9,23.970255863539446,-0.25324117932227674
2011-10-12,18.45,23.480255863539444,-0.2142334347961904
2011-10-13,17.96,23.990255863539446,-0.2513627156725856
2011-10-14,18.47,23.280255863539445,-0.20662384003575607
2011-10-17,17.76,24.280255863539445,-0.2685414807893608
2011-10-18,18.76,23.880255863539446,-0.21441377733967626
2011-10-19,18.36,24.310255863539446,-0.24476319364715726
2011-10-20,18.79,24.710255863539444,-0.23958699158088925
2011-10-21,19.19,24.710255863539444,-0.22339938097058354
2011-10-24,19.19,23.470255863539446,-0.18236937374801832
2011-10-25,17.95,24.060255863539446,-0.25395639590012997
2011-10-26,18.54,25.790255863539446,-0.2811238439006485
2011-10-27,20.27,25.780255863539445,-0.21373937841061152
2011-10-28,20.26,24.770255863539447,-0.18208353956401035
2011-10-31,19.25,23.730255863539444,-0.18879930706618175
2011-11-01,18.21,24.510255863539445,-0.2570456995070163
2011-11-02,18.99,23.420255863539445,-0.18916342713558698
2011-11-03,17.9,23.350255863539445,-0.2334131109907801
2011-11-04,17.83,23.390255863539444,-0.23771676102982398
2011-11-07,17.87,23.470255863539446,-0.23861077169760747
2011-11-08,17.95,22.560255863539446,-0.2043529954370008
2011-11-09,17.04,22.620255863539445,-0.2466928710799423
2011-11-10,17.1,23.110255863539447,-0.2600687720217627
2011-11-11,17.59,23.050255863539444,-0.2368848266095127
2011-11-14,17.53,23.220255863539446,-0.24505569176239406
2011-11-15,17.7,23.110255863539447,-0.23410627279445628
2011-11-16,17.59,22.730255863539444,-0.22614157510583466
2011-11-17,17.21,22.790255863539446,-0.24485270797099346
2011-11-18,17.27,22.170255863539445,-0.2210283856758849
2011-11-21,16.65,21.880255863539446,-0.2390399772360513
2011-11-22,16.36,21.180255863539447,-0.22758251338394986
2011-11-23,15.66,20.980255863539444,-0.2535839361609148
2011-11-25,15.46,21.960255863539444,-0.2960009165618057
2011-11-28,16.44,21.910255863539447,-0.24966645289808886
2011-11-29,16.39,23.280255863539445,-0.29596993709724095
2011-11-30,17.76,23.390255863539444,-0.24070946022937023
2011-12-01,17.87,23.430255863539447,-0.23731093232284906
2011-12-02,17.91,24.020255863539447,-0.25437929963161865
2011-12-05,18.5,24.040255863539446,-0.23045744167565418
2011-12-06,18.52,24.250255863539447,-0.23629671768350113
2011-12-07,18.73,22.720255863539446,-0.17562548095872665
2011-12-08,17.2,23.010255863539445,-0.25250722538665893
2011-12-09,17.49,22.040255863539446,-0.20645204355666325
2011-12-12,16.52,21.640255863539444,-0.236607917014803
2011-12-13,16.12,21.740255863539446,-0.25851838629761337
2011-12-14,16.22,21.490255863539446,-0.24523932599988296
2011-12-15,15.97,21.180255863539447,-0.24599588867614164
2011-12-16,15.66,20.480255863539444,-0.2353611153911822
2011-12-19,14.96,21.430255863539447,-0.30192154049582176
2011-12-20,15.91,21.780255863539445,-0.26952189635964574
2011-12-21,16.26,22.140255863539444,-0.26559114310973453
2011-12-22,16.62,22.320255863539444,-0.2553848799220495
2011-12-23,16.8,21.870255863539445,-0.23183340401573527
2011-12-27,16.35,21.590255863539447,-0.24271393061112023
2011-12-28,16.07,21.910255863539447,-0.2665535217805528
2011-12-29,16.39,21.770255863539447,-0.24713792512426236
2011-12-30,16.25,22.31319829424307,-0.27173147543834664
2012-01-03,16.81,22.06319829424307,-0.2380977691531596
2012-01-04,16.56,22.20319829424307,-0.2541615049984155
2012-01-05,16.7,21.87319829424307,-0.23650854459654558
2012-01-06,16.37,22.19319829424307,-0.26238662030761073
2012-01-09,16.69,23.15319829424307,-0.2791492653457778
2012-01-10,17.65,23.39319829424307,-0.2455071864053937
2012-01-11,17.89,23.71319829424307,-0.24556781510391146
2012-01-12,18.21,23.32319829424307,-0.2192322952339334
2012-01-13,17.82,23.15319829424307,-0.23034391302946433
2012-01-17,17.65,23.61319829424307,-0.2525366627568154
2012-01-18,18.11,23.84319829424307,-0.24045424709768692
2012-01-19,18.34,24.03319829424307,-0.23688891609598317
2012-01-20,18.53,24.13319829424307,-0.23217802406155597
2012-01-23,18.63,24.10319829424307,-0.2270735288914052
2012-01-24,18.6,23.70319829424307,-0.2152957685664939
2012-01-25,18.2,23.06319829424307,-0.2108640021300514
2012-01-26,17.56,23.07319829424307,-0.23894382668304182
2012-01-27,17.57,22.96319829424307,-0.2348626800646998
2012-01-30,17.46,23.02319829424307,-0.24163446898835694
2012-01-31,17.52,23.71319829424307,-0.2611709402247361
2012-02-01,18.21,24.02319829424307,-0.24198269618563428
2012-02-02,18.52,24.87319829424307,-0.2554234569710935
2012-02-03,19.37,24.833198294243072,-0.21999575848067754
2012-02-06,19.33,24.62319829424307,-0.2149679432781333
2012-02-07,19.12,26.083198294243072,-0.2669610611279962
2012-02-08,20.58,25.923198294243072,-0.20611647658574872
2012-02-09,20.42,25.40319829424307,-0.19616420879462138
2012-02-10,19.9,25.73319829424307,-0.22667987972361958
2012-02-13,20.23,25.31319829424307,-0.20081217059794176
2012-02-14,19.81,25.77319829424307,-0.23137207211008282
2012-02-15,20.27,26.69319829424307,-0.240630524054825
2012-02-16,21.19,27.15319829424307,-0.21961310890980257
2012-02-17,21.65,26.46319829424307,-0.18188271276681467
2012-02-21,20.96,25.61319829424307,-0.18167189590254884
2012-02-22,20.11,26.10319829424307,-0.2295963209828139
2012-02-23,20.6,25.98319829424307,-0.2071799719681079
2012-02-24,20.48,25.99319829424307,-0.21210157487484416
2012-02-27,20.49,26.13319829424307,-0.21593982606737505
2012-02-28,20.63,26.21319829424307,-0.21299187651852658
2012-02-29,20.71,26.16319829424307,-0.20843010984031674
2012-03-01,20.66,25.923198294243072,-0.2030304376220392
2012-03-02,20.42,25.63319829424307,-0.20337681760975934
2012-03-05,20.13,24.85319829424307,-0.19004388241400472
2012-03-06,19.35,24.99319829424307,-0.2257893618818253
2012-03-07,19.49,25.423198294243072,-0.23337733614682976
2012-03-08,19.92,25.57319829424307,-0.22105949475688746
2012-03-09,20.07,25.55319829424307,-0.21457972622857124
2012-03-12,20.05,26.36319829424307,-0.23947012133280055
2012-03-13,20.86,26.30319829424307,-0.20694054895348657
2012-03-14,20.8,27.19319829424307,-0.23510284539044235
2012-03-15,21.69,27.333198294243072,-0.20645949418336618
2012-03-16,21.83,27.20319829424307,-0.1975208295776083
2012-03-19,21.7,27.21319829424307,-0.20259280936520363
2012-03-20,21.71,27.52319829424307,-0.21121085682324192
2012-03-21,22.02,26.80319829424307,-0.17845625144184496
2012-03-22,21.3,26.91319829424307,-0.20856674977361478
2012-03-23,21.41,27.51319829424307,-0.22182801973698996
2012-03-26,22.01,27.00319829424307,-0.18491136641793982
2012-03-27,21.5,26.85319829424307,-0.19935049209355138
2012-03-28,21.35,26.53319829424307,-0.1953476635859489
2012-03-29,21.03,26.583198294243072,-0.20889880264880267
2012-03-30,21.08,26.340191897654584,-0.19970210991982074
2012-04-02,21.95,26.050191897654585,-0.15739584237088655
2012-04-03,21.66,25.590191897654584,-0.1535819627055942
2012-04-04,21.2,25.430191897654584,-0.16634526057370147
2012-04-05,21.04,24.790191897654584,-0.15127724356217642
2012-04-09,20.4,24.190191897654586,-0.1566830025032614
2012-04-10,19.8,24.340191897654584,-0.18653065336317565
2012-04-11,19.95,24.960191897654585,-0.20072729882038187
2012-04-12,20.57,24.540191897654584,-0.1617832457958095
2012-04-13,20.15,24.490191897654583,-0.1772216369635814
2012-04-16,20.1,24.930191897654584,-0.19374868502753095
2012-04-17,20.54,24.450191897654584,-0.15992479380211633
2012-04-18,20.06,24.460191897654585,-0.17989196143945652
2012-04-19,20.07,24.430191897654584,-0.1784755484492606
2012-04-20,20.04,24.530191897654586,-0.18304756507363107
2012-04-23,20.14,24.760191897654583,-0.18659758037223573
2012-04-24,20.37,25.140191897654585,-0.18974365498377965
2012-04-25,20.75,25.170191897654583,-0.17561216520031642
2012-04-26,20.78,25.160191897654585,-0.17409214983224763
2012-04-27,20.77,24.940191897654586,-0.16720769089378007
2012-04-30,20.55,25.250191897654584,-0.1861447990853159
2012-05-01,20.86,24.820191897654585,-0.15955524896762818
2012-05-02,20.43,24.320191897654585,-0.15995728627576133
2012-05-03,19.93,24.050191897654585,-0.1713163834695387
2012-05-04,19.66,24.060191897654583,-0.18288266013720034
2012-05-07,19.67,24.090191897654584,-0.18348512608091472
2012-05-08,19.7,24.110191897654584,-0.18291815827826752
2012-05-09,19.72,24.140191897654585,-0.18310508534458014
2012-05-10,19.75,24.120191897654585,-0.18118396056706065
2012-05-11,19.73,23.480191897654585,-0.1597172592967261
2012-05-14,19.09,23.290191897654584,-0.1803416612500114
2012-05-15,18.9,22.650191897654583,-0.16556998345090912
2012-05-16,18.26,21.690191897654586,-0.15814483863674345
2012-05-17,17.3,21.460191897654585,-0.19385623006051766
2012-05-18,17.07,21.580191897654583,-0.2089968392794861
2012-05-21,17.19,21.490191897654583,-0.20010020934824224
2012-05-22,17.1,21.650191897654583,-0.21016866359265451
2012-05-23,17.26,21.630191897654583,-0.20204129109591729
2012-05-24,17.24,21.720191897654583,-0.20626852279967056
2012-05-25,17.33,22.120191897654585,-0.21655290875494138
2012-05-29,17.73,21.320191897654585,-0.16839397670006606
2012-05-30,16.93,21.210191897654585,-0.2017988294640506
2012-05-31,16.82,20.570191897654585,-0.18231195490607854
2012-06-01,16.18,20.490191897654583,-0.21035390586790703
2012-06-04,16.1,20.680191897654584,-0.22147724355372345
2012-06-05,16.29,21.550191897654585,-0.24409025787965621
2012-06-06,17.16,21.680191897654584,-0.20849409078079195
2012-06-07,17.29,21.560191897654583,-0.19805908583397702
2012-06-08,17.17,21.080191897654583,-0.18549128568842088
2012-06-11,16.69,21.380191897654583,-0.21937089807735066
2012-06-12,16.99,21.150191897654583,-0.19669759583202284
2012-06-13,16.76,21.270191897654584,-0.21204284001555773
2012-06-14,16.88,21.400191897654583,-0.21122202638519272
2012-06-15,17.01,21.070191897654585,-0.1926983825005666
2012-06-18,16.68,21.660191897654585,-0.22992372002917716
2012-06-19,17.27,21.750191897654584,-0.20598401700252134
2012-06-20,17.36,21.140191897654585,-0.1788154012960489
2012-06-21,16.75,21.410191897654585,-0.21766231334736863
2012-06-22,17.02,20.740191897654583,-0.17937114159851542
2012-06-25,16.35,20.920191897654583,-0.2184584118545756
2012-06-26,16.53,21.330191897654583,-0.2250421337363776
2012-06-27,16.94,21.350191897654586,-0.20656450859062603
2012-06-28,16.96,22.020191897654584,-0.2297978110805453
2012-06-29,17.63,22.770892125625853,-0.2257659514288599
2012-07-02,17.45,23.110892125625853,-0.24494476867679782
2012-07-03,17.79,22.580892125625855,-0.21216575939393145
2012-07-05,17.26,22.330892125625855,-0.2270796928801041
2012-07-06,17.01,22.140892125625854,-0.23173827398252667
2012-07-09,16.82,22.010892125625855,-0.2358328820112855
2012-07-10,16.69,22.020892125625853,-0.24208338586892486
2012-07-11,16.7,21.680892125625853,-0.22973649316481126
2012-07-12,16.36,22.200892125625852,-0.26309267630213284
2012-07-13,16.88,21.870892125625854,-0.22819792155520202
2012-07-16,16.55,22.160892125625853,-0.2531889101674598
2012-07-17,16.84,22.200892125625852,-0.24147192352860125
2012-07-18,16.88,22.180892125625853,-0.23898462224166672
2012-07-19,16.86,21.590892125625853,-0.21911517588524465
2012-07-20,16.27,21.40089212562585,-0.23975131950139683
2012-07-23,16.08,21.250892125625853,-0.2433258846291173
2012-07-24,15.93,21.290892125625852,-0.25179274283079234
2012-07-25,15.97,21.480892125625854,-0.25654856853229
2012-07-26,16.16,21.770892125625853,-0.2577244925586417
2012-07-27,16.45,21.700892125625852,-0.2419666479713639
2012-07-30,16.38,21.770892125625853,-0.2476192566900095
2012-07-31,16.45,21.640892125625854,-0.23986497855507116
2012-08-01,16.32,21.480892125625854,-0.24025501806180172
2012-08-02,16.16,22.230892125625854,-0.27308360327239645
2012-08-03,16.91,22.440892125625854,-0.24646489518614012
2012-08-06,17.12,22.480892125625854,-0.23846438547316362
2012-08-07,17.16,22.390892125625854,-0.2336169589080026
2012-08-08,17.07,22.620892125625854,-0.2453878518494671
2012-08-09,17.3,22.730892125625854,-0.2389212044829201
2012-08-10,17.41,22.680892125625853,-0.23239350976280915
2012-08-13,17.36,22.600892125625855,-0.2318887279535089
2012-08-14,17.28,22.860892125625853,-0.24412398671747226
2012-08-15,17.54,23.100892125625855,-0.24072196412956492
2012-08-16,17.78,23.030892125625854,-0.22799343147386486
2012-08-17,17.71,23.440892125625854,-0.24448267987892736
2012-08-20,18.12,23.870892125625854,-0.24091651436236694
2012-08-21,18.55,23.550892125625854,-0.2123440631866491
2012-08-22,18.23,23.330892125625855,-0.2186325365596804
2012-08-23,18.01,23.470892125625852,-0.23266657681339564
2012-08-24,18.15,23.260892125625855,-0.219720382951062
2012-08-27,17.94,23.120892125625854,-0.22407838319887552
2012-08-28,17.8,23.130892125625852,-0.23046634330718074
2012-08-29,17.81,23.070892125625853,-0.22803158616403696
2012-08-30,17.75,23.250892125625853,-0.23658843264612084
2012-08-31,17.93,23.020892125625853,-0.2211422605972292
2012-09-04,17.7,23.370892125625854,-0.2426476531209436
2012-09-05,18.05,23.940892125625854,-0.2460598416598001
2012-09-06,18.62,24.790892125625852,-0.2489177111640578
2012-09-07,19.47,24.360892125625853,-0.20076818617332148
2012-09-10,19.04,24.540892125625852,-0.2241520845072199
2012-09-11,19.22,24.65089212562585,-0.2203121938933872
2012-09-12,19.33,25.230892125625854,-0.23387568288291283
2012-09-13,19.91,25.660892125625853,-0.22411115316925456
2012-09-14,20.34,25.340892125625853,-0.19734475411655794
2012-09-17,20.02,25.000892125625853,-0.19922857554832818
2012-09-18,19.68,24.990892125625855,-0.21251310673219326
2012-09-19,19.67,24.570892125625853,-0.19945926670340708
2012-09-20,19.25,24.710892125625854,-0.22099129800185413
2012-09-21,19.39,24.670892125625855,-0.21405355342381593
2012-09-24,19.35,24.130892125625852,-0.19812330604009343
2012-09-25,18.81,24.000892125625853,-0.21627913239456287
2012-09-26,18.68,24.620892125625854,-0.24129475468691364
2012-09-27,19.3,24.760892125625855,-0.22054504732380775
2012-09-28,19.44,25.58298037425833,-0.24011980951364886
2012-10-01,19.41,25.86298037425833,-0.249506448246817
2012-10-02,19.69,26.022980374258328,-0.2433610709910402
2012-10-03,19.85,26.92298037425833,-0.26271164172525885
2012-10-04,20.75,27.37298037425833,-0.24195320654548125
2012-10-05,21.2,27.46298037425833,-0.22805173688026814
2012-10-08,21.29,27.15298037425833,-0.2159240088361194
2012-10-09,20.98,27.19298037425833,-0.22847736028742616
2012-10-10,21.02,27.67298037425833,-0.24041430609501668
2012-10-11,21.5,27.50298037425833,-0.2182665403010967
2012-10-12,21.33,27.73298037425833,-0.230879634566848
2012-10-15,21.56,28.07298037425833,-0.23200174286555064
2012-10-16,21.9,28.26298037425833,-0.2251347978875461
2012-10-17,22.09,28.69298037425833,-0.23012528807157795
2012-10-18,22.52,28.25298037425833,-0.20291595075334867
2012-10-19,22.08,28.24298037425833,-0.21821281934804215
2012-10-22,22.07,28.022980374258328,-0.21243209304484556
2012-10-23,21.85,28.26298037425833,-0.22690389652250598
2012-10-24,22.09,28.65298037425833,-0.22905053116758745
