date,VTR,dcf,Deviation
2010-12-15,55.69,56.1749409055634,-0.008632690978325197
2010-12-16,55.96,56.9049409055634,-0.016605603846097883
2010-12-17,56.69,57.6649409055634,-0.01690699565894016
2010-12-20,57.45,58.4949409055634,-0.017863782566263198
2010-12-21,58.28,59.3349409055634,-0.017779421188645395
2010-12-22,59.12,59.5249409055634,-0.006802877909712568
2010-12-23,59.31,59.884940905563404,-0.009600759337310971
2010-12-27,59.67,60.454940905563404,-0.012983899972535906
2010-12-28,60.24,60.2849409055634,-0.0007454748215446338
2010-12-29,60.07,60.5849409055634,-0.008499486800953804
2010-12-30,60.37,60.1449409055634,0.003741945557648396
2010-12-31,59.93,64.31289279975611,-0.06814952039869582
2011-01-03,61.47,63.592892799756115,-0.03338254805361296
2011-01-04,60.75,63.10289279975612,-0.03728660756048907
2011-01-05,60.26,63.04289279975612,-0.04414284745142416
2011-01-06,60.2,62.692892799756116,-0.03976356311581475
2011-01-07,59.85,62.24289279975612,-0.038444434249776616
2011-01-10,59.4,62.03289279975612,-0.0424434953929228
2011-01-11,59.19,62.81289279975612,-0.057677534631396354
2011-01-12,59.97,62.912892799756115,-0.046777260888685834
2011-01-13,60.07,63.262892799756116,-0.050470230785406356
2011-01-14,60.42,64.22289279975612,-0.05921397548399698
2011-01-18,61.38,63.85289279975612,-0.038727968167568516
2011-01-19,61.01,63.93289279975612,-0.045718137749701016
2011-01-20,61.09,64.01289279975612,-0.04566100158759345
2011-01-21,61.17,63.89289279975612,-0.042616520874861896
2011-01-24,61.05,64.80289279975612,-0.057912427016996504
2011-01-25,61.96,64.89289279975611,-0.04519590163450282
2011-01-26,62.05,65.58289279975612,-0.05386912118291409
2011-01-27,62.74,64.92289279975611,-0.033622851749518956
2011-01-28,62.08,66.17289279975611,-0.061851501824795485
2011-01-31,63.33,64.47289279975612,-0.017726718162093258
2011-02-01,61.63,64.58289279975612,-0.04572252297387447
2011-02-02,61.74,64.76289279975612,-0.04667630905714415
2011-02-03,61.92,64.16289279975612,-0.03495622940125054
2011-02-04,61.32,64.54289279975612,-0.04993412380438411
2011-02-07,61.7,65.34289279975611,-0.05575040595340319
2011-02-08,62.5,65.61289279975611,-0.04744330979669409
2011-02-09,62.77,65.80289279975612,-0.04609056943720502
2011-02-10,62.96,65.90289279975612,-0.04465498667407519
2011-02-11,63.06,66.12289279975612,-0.046321215997485954
2011-02-14,63.28,66.08289279975612,-0.04241480178916235
2011-02-15,63.24,66.96289279975612,-0.055596355594865754
2011-02-16,64.12,66.26289279975612,-0.032339258206427135
2011-02-17,63.42,67.20289279975611,-0.056290624438265824
2011-02-18,64.36,66.65289279975612,-0.03440049941485068
2011-02-22,63.81,66.93289279975612,-0.04665707201837088
2011-02-23,64.09,66.94289279975612,-0.042616813831004796
2011-02-24,64.1,68.15289279975612,-0.05946765622501393
2011-02-25,65.31,66.13289279975612,-0.012443018366786962
2011-02-28,63.29,63.372892799756116,-0.0013080166628662848
2011-03-01,60.53,62.21289279975612,-0.02705054730653378
2011-03-02,59.37,63.522892799756114,-0.06537631736714711
2011-03-03,60.68,63.17289279975612,-0.03946143178305972
2011-03-04,60.33,62.872892799756116,-0.04044497853558249
2011-03-07,60.03,63.442892799756116,-0.05379472229502802
2011-03-08,60.6,62.71289279975612,-0.03369152187736957
2011-03-09,59.87,62.772892799756114,-0.04624436871208515
2011-03-10,59.93,63.25289279975612,-0.05253345187350755
2011-03-11,60.41,63.022892799756114,-0.04145942345201625
2011-03-14,60.18,62.64289279975612,-0.039316396316961044
2011-03-15,59.8,61.482892799756115,-0.02737172444434488
2011-03-16,58.64,62.15289279975612,-0.056520181789026847
2011-03-17,59.31,62.58289279975612,-0.05229692418067433
2011-03-18,59.74,63.32289279975612,-0.05658131903553709
2011-03-21,60.48,62.58289279975612,-0.03360171934660572
2011-03-22,59.74,61.68289279975612,-0.03149808174631841
2011-03-23,58.84,61.89289279975612,-0.049325417857478904
2011-03-24,59.05,62.35289279975612,-0.05297096335791884
2011-03-25,59.51,62.79289279975612,-0.0522812798293133
2011-03-28,59.95,62.99289279975612,-0.04830533516580937
2011-03-29,60.15,64.22289279975612,-0.06341808383585601
2011-03-30,61.38,64.85289279975612,-0.053550314408938426
2011-03-31,62.01,0.0,inf
2011-04-01,61.8,0.0,inf
2011-04-04,62.05,0.0,inf
2011-04-05,62.14,0.0,inf
2011-04-06,61.73,0.0,inf
2011-04-07,61.31,0.0,inf
2011-04-08,61.15,0.0,inf
2011-04-11,61.6,0.0,inf
2011-04-12,62.21,0.0,inf
2011-04-13,62.11,0.0,inf
2011-04-14,62.69,0.0,inf
2011-04-15,63.62,0.0,inf
2011-04-18,62.89,0.0,inf
2011-04-19,62.96,0.0,inf
2011-04-20,63.77,0.0,inf
2011-04-21,63.49,0.0,inf
2011-04-25,63.57,0.0,inf
2011-04-26,64.21,0.0,inf
2011-04-27,64.45,0.0,inf
2011-04-28,64.81,0.0,inf
2011-04-29,63.87,0.0,inf
2011-05-02,64.63,0.0,inf
2011-05-03,64.42,0.0,inf
2011-05-04,64.03,0.0,inf
2011-05-05,63.36,0.0,inf
2011-05-06,62.28,0.0,inf
2011-05-09,62.25,0.0,inf
2011-05-10,62.59,0.0,inf
2011-05-11,62.68,0.0,inf
2011-05-12,63.18,0.0,inf
2011-05-13,61.84,0.0,inf
2011-05-16,62.17,0.0,inf
2011-05-17,62.41,0.0,inf
2011-05-18,63.17,0.0,inf
2011-05-19,62.7,0.0,inf
2011-05-20,62.58,0.0,inf
2011-05-23,62.08,0.0,inf
2011-05-24,62.62,0.0,inf
2011-05-25,62.52,0.0,inf
2011-05-26,62.92,0.0,inf
2011-05-27,63.33,0.0,inf
2011-05-31,64.41,0.0,inf
2011-06-01,63.07,0.0,inf
2011-06-02,62.33,0.0,inf
2011-06-03,62.24,0.0,inf
2011-06-06,61.24,0.0,inf
2011-06-07,61.52,0.0,inf
2011-06-08,60.75,0.0,inf
2011-06-09,60.35,0.0,inf
2011-06-10,58.47,0.0,inf
2011-06-13,58.59,0.0,inf
2011-06-14,60.19,0.0,inf
2011-06-15,59.19,0.0,inf
2011-06-16,59.79,0.0,inf
2011-06-17,60.17,0.0,inf
2011-06-20,60.73,0.0,inf
2011-06-21,61.47,0.0,inf
2011-06-22,61.29,0.0,inf
2011-06-23,60.47,0.0,inf
2011-06-24,60.24,0.0,inf
2011-06-27,60.43,0.0,inf
2011-06-28,61.19,0.0,inf
2011-06-29,61.17,60.354803762428794,0.013506733296325901
2011-06-30,60.19,61.534803762428794,-0.02185436013773223
2011-07-01,61.37,61.63480376242879,-0.004296334964405402
2011-07-05,61.47,61.95480376242879,-0.007825119812949644
2011-07-06,61.79,62.40480376242879,-0.009851865968032114
2011-07-07,62.24,62.19480376242879,0.0007266883218066678
2011-07-08,62.03,61.48480376242879,0.008867170491066334
2011-07-11,61.32,61.77480376242879,-0.007362285830609161
2011-07-12,61.61,61.12480376242879,0.007937796241555217
2011-07-13,60.96,60.74480376242879,0.003542627916172769
2011-07-14,60.58,61.43480376242879,-0.013913998419110452
2011-07-15,61.27,61.25480376242879,0.00024808238110018976
2011-07-18,61.09,61.79480376242879,-0.011405550621026661
2011-07-19,61.63,62.25480376242879,-0.010036233746926748
2011-07-20,62.09,63.37480376242879,-0.020273100446118852
2011-07-21,63.21,63.54480376242879,-0.005268782695127983
2011-07-22,63.38,62.99480376242879,0.006114730335916363
2011-07-25,62.83,63.18480376242879,-0.005615333771753717
2011-07-26,63.02,62.18480376242879,0.013430873574225677
2011-07-27,62.02,61.80480376242879,0.0034818691181093264
2011-07-28,61.64,61.97480376242879,-0.005402256112213122
2011-07-29,61.81,59.79480376242879,0.03370186221494764
2011-08-01,59.63,58.90480376242879,0.012311325923366478
2011-08-02,58.74,57.98480376242879,0.01302403713678757
2011-08-03,57.82,55.51480376242879,0.04152399146426089
2011-08-04,55.35,54.55480376242879,0.014576099311695234
2011-08-05,54.39,50.36480376242879,0.07992081646060001
2011-08-08,50.2,54.464803762428794,-0.07830384886782171
2011-08-09,54.3,51.54480376242879,0.0534524537190979
2011-08-10,51.38,54.05480376242879,-0.04948318329272949
2011-08-11,53.89,54.40480376242879,-0.009462468878240982
2011-08-12,54.24,56.82480376242879,-0.045487244852358
2011-08-15,56.66,56.23480376242879,0.0075610868914472995
2011-08-16,56.07,56.58480376242879,-0.009097915486111718
2011-08-17,56.42,54.44480376242879,0.036278875137286226
2011-08-18,54.28,54.64480376242879,-0.006675909460939766
2011-08-19,54.48,55.89480376242879,-0.02531190141470352
2011-08-22,55.73,57.68480376242879,-0.033887672921269374
2011-08-23,57.52,58.63480376242879,-0.019012662973097783
2011-08-24,58.47,57.67480376242879,0.013787584624418425
2011-08-25,57.51,58.40480376242879,-0.015320722008904553
2011-08-26,58.24,60.31480376242879,-0.03439957743377786
2011-08-29,60.15,60.36480376242879,-0.0035584272463499156
2011-08-30,60.2,61.23480376242879,-0.01689894796500846
2011-08-31,61.07,60.17480376242879,0.014876595877328702
2011-09-01,60.01,58.76480376242879,0.02118949027048944
2011-09-02,58.6,59.40480376242879,-0.01354778926039979
2011-09-06,59.24,62.16480376242879,-0.04704919159089316
2011-09-07,62.0,61.534803762428794,0.007559888211673194
2011-09-08,61.37,58.36480376242879,0.05148987135815131
2011-09-09,58.2,58.41480376242879,-0.0036772144832051268
2011-09-12,58.25,58.42480376242879,-0.0029919443656085676
2011-09-13,58.26,58.64480376242879,-0.0065616003079768115
2011-09-14,58.48,59.83480376242879,-0.022642403371254893
2011-09-15,59.67,61.68480376242879,-0.032662886797671487
2011-09-16,61.52,60.31480376242879,0.019981765045913313
2011-09-19,60.15,60.95480376242879,-0.013203286906894318
2011-09-20,60.79,57.76480376242879,0.05237092555551692
2011-09-21,57.6,56.25480376242879,0.023912557641337484
2011-09-22,56.09,55.89480376242879,0.0034922072255743064
2011-09-23,55.73,57.23480376242879,-0.02629176066847294
2011-09-26,57.07,58.23480376242879,-0.02000184918937231
2011-09-27,58.07,56.55480376242879,0.026791645214368165
2011-09-28,56.39,57.38480376242879,-0.01733566549338117
2011-09-29,57.22,56.57480376242879,0.011404303588582243
2011-09-30,56.41,54.80810355678683,0.029227364919740983
2011-10-03,54.47,55.368103556786835,-0.01622059451369362
2011-10-04,55.03,55.688103556786835,-0.011817668671653458
2011-10-05,55.35,56.328103556786836,-0.017364397077575422
2011-10-06,55.99,55.59810355678683,0.007048737603305044
2011-10-07,55.26,58.73810355678683,-0.05921375301850307
2011-10-10,58.4,57.23810355678683,0.020299352546864657
2011-10-11,56.9,57.53810355678684,-0.011090104076111329
2011-10-12,57.2,56.59810355678683,0.010634569100169022
2011-10-13,56.26,58.23810355678683,-0.033965796205194465
2011-10-14,57.9,56.648103556786836,0.022099529633118342
2011-10-17,56.31,58.69810355678683,-0.040684509585160344
2011-10-18,58.36,59.158103556786834,-0.013491026736864864
2011-10-19,58.82,59.328103556786836,-0.008564297968845391
2011-10-20,58.99,60.898103556786836,-0.03133272541085863
2011-10-21,60.56,62.17810355678684,-0.026023687829414666
2011-10-24,61.84,60.898103556786836,0.01546676149504167
2011-10-25,60.56,61.158103556786834,-0.009779628896299575
2011-10-26,60.82,62.76810355678683,-0.031036520882367746
2011-10-27,62.43,64.32810355678683,-0.02950659901097885
2011-10-28,63.99,63.838103556786834,0.002379400933770759
2011-10-31,63.5,61.53810355678684,0.03188100266045324
2011-11-01,61.2,62.368103556786835,-0.018729181908237136
2011-11-02,62.03,63.13810355678683,-0.017550472604711542
2011-11-03,62.8,62.34810355678683,0.007247958116345599
2011-11-04,62.01,62.23810355678683,-0.0036650145771024434
2011-11-07,61.9,62.91810355678683,-0.016181408835184374
2011-11-08,62.58,60.118103556786835,0.040950999741495187
2011-11-09,59.78,60.53810355678684,-0.012522750338152089
2011-11-10,60.2,62.298103556786835,-0.03367844985641244
2011-11-11,61.96,60.578103556786836,0.022811814204743985
2011-11-14,60.24,61.10810355678684,-0.014206030072265619
2011-11-15,60.77,60.60810355678684,0.002671201270329826
2011-11-16,60.27,59.09810355678683,0.019829679341353268
2011-11-17,58.76,60.188103556786835,-0.023727339331092834
2011-11-18,59.85,58.368103556786835,0.025388805750240273
2011-11-21,58.03,58.158103556786834,-0.0022026776829431327
2011-11-22,57.82,56.51810355678683,0.02303503410911656
2011-11-23,56.18,56.94810355678683,-0.013487781134290167
2011-11-25,56.61,57.938103556786835,-0.022922799940890748
2011-11-28,57.6,57.80810355678683,-0.00359990285068601
2011-11-29,57.47,60.588103556786834,-0.051463957010378425
2011-11-30,60.25,59.368103556786835,0.01485471811255712
2011-12-01,59.03,58.84810355678683,0.0030909482586409798
2011-12-02,58.51,59.28810355678684,-0.013124109393068406
2011-12-05,58.95,60.24810355678684,-0.02154596543546483
2011-12-06,59.91,61.048103556786835,-0.01864273401594163
2011-12-07,60.71,60.13810355678683,0.009509718620793306
2011-12-08,59.8,61.31810355678683,-0.024757836083122098
2011-12-09,60.98,59.718103556786836,0.021130886080687583
2011-12-12,59.38,58.45810355678683,0.01577020784325711
2011-12-13,58.12,59.35810355678684,-0.02085820608474065
2011-12-14,59.02,60.688103556786835,-0.0274864999731943
2011-12-15,60.35,60.74810355678684,-0.006553349544725973
2011-12-16,60.41,59.898103556786836,0.008546121042511068
2011-12-19,59.56,61.60810355678684,-0.0332440610657494
2011-12-20,61.27,61.81810355678683,-0.008866392290461156
2011-12-21,61.48,62.588103556786834,-0.017704699356826503
2011-12-22,62.25,63.078103556786836,-0.013128225328482235
2011-12-23,62.74,63.56810355678683,-0.013027029444838911
2011-12-27,63.23,63.10810355678684,0.0019315497747998123
2011-12-28,62.77,63.48810355678683,-0.011310836464732632
2011-12-29,63.15,63.298103556786835,-0.002339778736877407
2011-12-30,62.96,63.678479136877684,-0.011282919231367039
2012-01-03,63.48,61.638479136877685,0.029876156727243863
2012-01-04,61.44,61.79847913687768,-0.005800776036634869
2012-01-05,61.6,61.51847913687768,0.001325144318684135
2012-01-06,61.32,61.498479136877684,-0.002902171555827282
2012-01-09,61.3,62.30847913687768,-0.016185263239410497
2012-01-10,62.11,62.61847913687768,-0.008120272863321953
2012-01-11,62.42,62.318479136877684,0.0016290651589769833
2012-01-12,62.12,62.94847913687768,-0.01316122562828248
2012-01-13,62.75,63.57847913687768,-0.013030810867527332
2012-01-17,63.38,63.78847913687768,-0.006403650665524729
2012-01-18,63.59,64.16847913687768,-0.009015004635589463
2012-01-19,63.97,64.62847913687769,-0.01018868377643678
2012-01-20,64.43,65.20847913687768,-0.011938311507673549
2012-01-23,65.01,65.73847913687769,-0.011081472319444341
2012-01-24,65.54,66.33847913687768,-0.012036440196799725
2012-01-25,66.14,67.54847913687767,-0.020851381924137602
2012-01-26,67.35,67.36847913687768,-0.00027429945153045754
2012-01-27,67.17,66.49847913687768,0.010098289041168718
2012-01-30,66.3,66.78847913687768,-0.007313823329867852
2012-01-31,66.59,67.04847913687767,-0.0068380244083046104
2012-02-01,66.85,66.73847913687769,0.0016710129533157314
2012-02-02,66.54,67.05847913687768,-0.007731746134882811
2012-02-03,66.86,67.31847913687768,-0.006810598557128178
2012-02-06,67.12,67.42847913687768,-0.004574908715521797
2012-02-07,67.23,67.28847913687768,-0.0008690809723714832
2012-02-08,67.09,66.90847913687769,0.002712972488150056
2012-02-09,66.71,66.56847913687768,0.0021259440647773964
2012-02-10,66.37,67.26847913687769,-0.013356614396610067
2012-02-13,67.07,66.49847913687768,0.008594495250724865
2012-02-14,66.3,65.93847913687767,0.00548269944734181
2012-02-15,65.74,65.97847913687768,-0.003614498848676706
2012-02-16,65.78,65.47847913687768,0.004604884949939159
2012-02-17,65.28,64.33847913687768,0.014633868809974082
2012-02-21,64.14,64.24847913687768,-0.0016884312023413006
2012-02-22,64.05,65.02847913687768,-0.015046932511186273
2012-02-23,64.83,64.14847913687768,0.010624115681185708
2012-02-24,63.95,64.28847913687768,-0.005265004576590182
2012-02-27,64.09,64.07847913687768,0.0001797930175233553
2012-02-28,63.88,64.05847913687768,-0.0027861906695647587
2012-02-29,63.86,64.04847913687767,-0.002942757414658881
2012-03-01,63.85,64.73847913687769,-0.013724127423493493
2012-03-02,64.54,64.86847913687768,-0.00506377120672985
2012-03-05,64.67,64.40847913687769,0.004060348367588951
2012-03-06,64.21,63.75847913687768,0.007081738291670581
2012-03-07,63.56,63.77847913687768,-0.0034255933950508854
2012-03-08,63.58,63.44847913687768,0.0020728765277191474
2012-03-09,63.25,63.89847913687768,-0.010148584843288178
2012-03-12,63.7,65.52847913687768,-0.02790357964906065
2012-03-13,65.33,65.59847913687769,-0.004092764655678649
2012-03-14,65.4,65.50847913687768,-0.0016559556611139836
2012-03-15,65.31,65.25847913687768,0.0007894891790882763
2012-03-16,65.06,65.53847913687768,-0.007300736043605371
2012-03-19,65.34,65.46847913687768,-0.001962457942685014
2012-03-20,65.27,65.39847913687768,-0.00196455848168553
2012-03-21,65.2,64.14847913687768,0.016391984303768536
2012-03-22,63.95,64.37847913687769,-0.006655626889953026
2012-03-23,64.18,64.98847913687769,-0.0124403455445522
2012-03-26,64.79,65.36847913687768,-0.008849511943919808
2012-03-27,65.17,65.26847913687769,-0.001508831493854168
2012-03-28,65.07,65.14847913687768,-0.001204619630687076
2012-03-29,64.95,65.39847913687768,-0.006857638630082263
2012-03-30,65.2,65.60301795311764,-0.006143283734380223
2012-04-02,65.42,64.76301795311764,0.01014440135198691
2012-04-03,64.58,63.95301795311764,0.009803791391705508
2012-04-04,63.77,63.56301795311764,0.003256328184968016
2012-04-05,63.38,63.09301795311764,0.004548554756020895
2012-04-09,62.91,61.91301795311764,0.016102947002798462
2012-04-10,61.73,63.32301795311764,-0.025157012483155272
2012-04-11,63.14,64.23301795311764,-0.017016450229933255
2012-04-12,64.05,64.04301795311764,0.00010902120333344811
2012-04-13,63.86,64.48301795311764,-0.009661736886611094
2012-04-16,64.3,65.31301795311764,-0.015510199725341067
2012-04-17,65.13,64.45301795311764,0.01050349647513471
2012-04-18,64.27,63.993017953117636,0.00432831667800504
2012-04-19,63.81,65.08301795311763,-0.01955990968388477
2012-04-20,64.9,64.32301795311764,0.008970071138498126
2012-04-23,64.14,65.49301795311764,-0.02065896480883178
2012-04-24,65.31,67.01301795311764,-0.025413240667791936
2012-04-25,66.83,67.22301795311763,-0.005846478856271098
2012-04-26,67.04,67.78301795311764,-0.010961712469508833
2012-04-27,67.6,67.31301795311764,0.00426339593156011
2012-04-30,67.13,67.89301795311763,-0.011238533447497145
2012-05-01,67.71,67.53301795311764,0.0026206743345191796
2012-05-02,67.35,67.35301795311764,-4.480798647732431e-05
2012-05-03,67.17,67.02301795311764,0.0021930084823271745
2012-05-04,66.84,67.69301795311763,-0.012601269361463663
2012-05-07,67.51,67.42301795311764,0.0012900942367020107
2012-05-08,67.24,67.37301795311764,-0.001974350521305235
2012-05-09,67.19,67.52301795311764,-0.004931917488475768
2012-05-10,67.34,67.45301795311764,-0.0016755062493450934
2012-05-11,67.27,66.97301795311763,0.0044343536540381034
2012-05-14,66.79,66.61301795311765,0.0026568687671066904
2012-05-15,66.43,65.93301795311764,0.007537680851129158
2012-05-16,65.75,64.92301795311764,0.012737886699591527
2012-05-17,64.74,64.47301795311763,0.00414098882537961
2012-05-18,64.29,65.94301795311763,-0.025067368834906012
2012-05-21,65.76,66.08301795311763,-0.004888062971742491
2012-05-22,65.9,66.56301795311764,-0.009960755589306536
2012-05-23,66.38,66.68301795311764,-0.004544154755123486
2012-05-24,66.5,66.52301795311764,-0.00034601486561935957
2012-05-25,66.34,67.53301795311764,-0.017665698783754125
2012-05-29,67.35,66.24301795311764,0.016710924125857174
2012-05-30,66.06,67.35301795311764,-0.01919762458183638
2012-05-31,67.17,65.15301795311764,0.030957615015373863
2012-06-01,64.97,64.51301795311764,0.007083563308330376
2012-06-04,64.33,65.26301795311764,-0.014296273485052247
2012-06-05,65.08,65.90301795311764,-0.01248831963512087
2012-06-06,65.72,65.68301795311764,0.0005630381799561768
2012-06-07,65.5,66.74301795311764,-0.018623939870246464
2012-06-08,66.56,66.07301795311764,0.00737036179016215
2012-06-11,65.89,66.58301795311763,-0.010408328946663215
2012-06-12,66.4,66.52301795311764,-0.0018492539410093212
2012-06-13,66.34,67.91301795311765,-0.023162244891009598
2012-06-14,67.73,68.83301795311763,-0.016024547316360604
2012-06-15,68.65,69.88301795311764,-0.017644028395351063
2012-06-18,69.7,70.02301795311764,-0.004613025295966411
2012-06-19,69.84,70.14301795311763,-0.0043200016474934655
2012-06-20,69.96,69.40301795311764,0.008025328916656083
2012-06-21,69.22,69.13301795311764,0.001258183852776984
2012-06-22,68.95,69.11301795311765,-0.002358715592889138
2012-06-25,68.93,69.63301795311764,-0.010096043138485888
2012-06-26,69.45,69.83301795311763,-0.005484768728952427
2012-06-27,69.65,70.81301795311764,-0.016423787415579705
2012-06-28,70.63,72.26301795311764,-0.022598252873649693
2012-06-29,72.08,72.52101134341866,-0.006081152692842151
2012-07-02,72.34,73.09101134341866,-0.010275016443404006
2012-07-03,72.91,72.34101134341866,0.00786536773560198
2012-07-05,72.16,72.61101134341867,-0.006211335375644111
2012-07-06,72.43,73.15101134341866,-0.009856478128972834
2012-07-09,72.97,72.04101134341866,0.012895275055938127
2012-07-10,71.86,72.54101134341866,-0.009387949393132478
2012-07-11,72.36,72.66101134341866,-0.004142680343327321
2012-07-12,72.48,73.81101134341866,-0.018032693485608653
2012-07-13,73.63,74.08101134341865,-0.006088082968088715
2012-07-16,73.9,75.45101134341866,-0.020556534840323826
2012-07-17,75.27,75.26101134341866,0.00011943310913431482
2012-07-18,75.08,75.01101134341866,0.0009197137239691511
2012-07-19,74.83,74.85101134341866,-0.000280708878097391
2012-07-20,74.67,74.61101134341867,0.0007906159629684772
2012-07-23,74.43,74.75101134341864,-0.004294408030733554
2012-07-24,74.57,74.83101134341865,-0.003488010368065342
2012-07-25,74.65,75.23101134341866,-0.007723029812352511
2012-07-26,75.05,76.45101134341866,-0.01832560902465119
2012-07-27,76.27,77.07101134341866,-0.010393159885361603
2012-07-30,76.89,76.98101134341866,-0.0011822570505426455
2012-07-31,76.8,76.47101134341865,0.0043021355517833815
2012-08-01,76.29,76.94101134341865,-0.008461174763000234
2012-08-02,76.76,76.75101134341864,0.00011711450343176999
2012-08-03,76.57,76.48101134341866,0.0011635392238964481
2012-08-06,76.3,74.95101134341866,0.017998271569684254
2012-08-07,74.77,73.24101134341866,0.020876127029596514
2012-08-08,73.06,72.91101134341866,0.0020434314904724804
2012-08-09,72.73,73.02101134341866,-0.003985309680935911
2012-08-10,72.84,72.83101134341865,0.00012341798384429836
2012-08-13,72.65,72.90101134341866,-0.003443180537457846
2012-08-14,72.72,73.22101134341865,-0.006842453200609722
2012-08-15,73.04,73.60101134341866,-0.007622331992165221
2012-08-16,73.42,73.24101134341866,0.0024438310353482873
2012-08-17,73.06,73.24101134341866,-0.002471447896451373
2012-08-20,73.06,73.32101134341866,-0.003559843742418467
2012-08-21,73.14,73.62101134341866,-0.006533614991716008
2012-08-22,73.44,72.97101134341865,0.006427054359630313
2012-08-23,72.79,73.44101134341865,-0.008864411471329547
2012-08-24,73.26,73.81101134341866,-0.00746516452477497
2012-08-27,73.63,74.22101134341865,-0.007962857588723282
2012-08-28,74.04,74.31101134341866,-0.003646987687547454
2012-08-29,74.13,74.60101134341866,-0.006313739384180894
2012-08-30,74.42,74.97101134341865,-0.007349658668663772
2012-08-31,74.79,75.93101134341866,-0.015026947794203882
2012-09-04,75.75,75.82101134341866,-0.0009365655002546713
2012-09-05,75.64,76.16101134341866,-0.006840919444587756
2012-09-06,75.98,74.45101134341866,0.02053684199840644
2012-09-07,74.27,73.53101134341865,0.010050027098498227
2012-09-10,73.35,74.08101134341865,-0.009867728992385083
2012-09-11,73.9,74.29101134341866,-0.005263238934938741
2012-09-12,74.11,74.82101134341866,-0.009502829895672082
2012-09-13,74.64,74.49101134341866,0.0020000890563087736
2012-09-14,74.31,74.65101134341866,-0.004568073992325394
2012-09-17,74.47,72.18101134341866,0.031711784221073236
2012-09-18,72.0,72.44101134341865,-0.006087868394436979
2012-09-19,72.26,72.01101134341866,0.0034576469894851414
2012-09-20,71.83,71.72101134341865,0.0015196196280540253
2012-09-21,71.54,72.05101134341865,-0.007092354900932629
2012-09-24,71.87,71.06101134341866,0.011384423628193696
2012-09-25,70.88,71.25101134341864,-0.0052071028385888285
2012-09-26,71.07,70.91101134341866,0.0022420869984685066
2012-09-27,70.73,71.27101134341866,-0.007590903134681248
2012-09-28,71.09,70.78933792426999,0.004247279103692936
2012-10-01,70.59,71.85933792426998,-0.017664202884915103
2012-10-02,71.66,71.69933792426998,-0.0005486511508869807
2012-10-03,71.5,71.73933792426998,-0.003336215961773026
2012-10-04,71.54,72.33933792426998,-0.011049837435708643
2012-10-05,72.14,72.25933792426999,-0.0016515225256430455
2012-10-08,72.06,72.26933792426996,-0.0028966354235778757
2012-10-09,72.07,73.19933792426998,-0.01542825326423547
2012-10-10,73.0,72.89933792426999,0.0013808366248069248
2012-10-11,72.7,72.75933792426999,-0.0008155368913849159
2012-10-12,72.56,73.63933792426998,-0.014657083492249257
2012-10-15,73.44,74.09933792426997,-0.0088980271988911
2012-10-16,73.9,73.15933792426998,0.01012395815414191
2012-10-17,72.96,74.07933792426998,-0.015109988231998828
2012-10-18,73.88,73.89933792426999,-0.00026167926280762366
2012-10-19,73.7,73.86933792426998,-0.0022923980237048447
2012-10-22,73.67,72.68933792426998,0.013491140567984061
2012-10-23,72.49,72.81933792426997,-0.004522671225224317
2012-10-24,72.62,72.16933792426998,0.006244508938171522
2012-10-25,71.97,72.18933792426998,-0.003038370077587893
2012-10-26,71.99,72.44933792426998,-0.006340125906328153
2012-10-31,72.25,72.68933792426998,-0.006044049056103562
2012-11-01,72.49,73.49933792426998,-0.013732612466658578
2012-11-02,73.3,72.40933792426998,0.012300375908167016
2012-11-05,72.21,73.17933792426997,-0.01324606031928166
2012-11-06,72.98,73.41933792426998,-0.00598395377418337
2012-11-07,73.22,72.62933792426999,0.008132554868473196
2012-11-08,72.43,72.92933792426997,-0.006846873130652575
2012-11-09,72.73,73.03933792426999,-0.004235223552967016
2012-11-12,72.84,73.22933792426998,-0.00531669321758188
2012-11-13,73.03,72.37933792426999,0.00898961077000715
2012-11-14,72.18,72.03933792426999,0.001952573132722124
2012-11-15,71.84,73.06933792426997,-0.016824265269025362
2012-11-16,72.87,73.87933792426999,-0.01366197847231121
2012-11-19,73.68,74.09933792426997,-0.005659131862939648
2012-11-20,73.9,73.64933792426999,0.003403453212135643
2012-11-21,73.45,74.48933792426998,-0.013952841483523715
2012-11-23,74.29,74.60933792426998,-0.004280133467932767
2012-11-26,74.41,73.34933792426997,0.014460417854420315
2012-11-27,73.15,73.06933792426997,0.0011039114082795898
2012-11-28,72.87,72.79933792426998,0.0009706417358290587
2012-11-29,72.6,72.87933792426999,-0.003832882298687501
2012-11-30,72.68,73.43933792426998,-0.010339661899634645
2012-12-03,73.24,73.86933792426998,-0.008519609650694093
2012-12-04,73.67,73.41933792426998,0.003414115174786403
2012-12-05,73.22,74.26933792426996,-0.014128817538941019
2012-12-06,74.07,74.69933792426998,-0.008424946482230022
2012-12-07,74.5,74.40933792426998,0.0012184233627006158
2012-12-10,74.21,74.83933792426998,-0.008409186154303194
2012-12-11,74.64,74.50933792426999,0.0017536335628538513
2012-12-12,74.31,72.75933792426999,0.021312207064665634
2012-12-13,72.56,71.79933792426998,0.010594277018714626
2012-12-14,71.6,72.57933792426998,-0.013493343316135498
2012-12-17,72.38,73.15933792426998,-0.01065261040329124
2012-12-18,72.96,72.92933792426997,0.00042043540504721477
2012-12-19,72.73,74.06933792426997,-0.018082218118910864
2012-12-20,73.87,73.29933792426998,0.007785364668909001
