date,KMB,dcf,Deviation
2008-09-29,60.97,120.54923601611094,-0.4942315520618348
2008-09-30,62.17,62.57962047471779,-0.006545588989042783
2008-10-01,62.52,62.80962047471779,-0.004611084616159444
2008-10-02,62.75,61.79962047471779,0.015378403912221561
2008-10-03,61.74,59.93962047471779,0.03003655196718502
2008-10-06,59.88,58.87962047471779,0.016990250908831328
2008-10-07,58.82,59.43962047471779,-0.010424367951362368
2008-10-08,59.38,54.71962047471779,0.08516834519046879
2008-10-09,54.66,54.34962047471779,0.005710794713398082
2008-10-10,54.29,57.68962047471779,-0.05892949973917161
2008-10-13,57.63,57.58962047471779,0.0007011597740940179
2008-10-14,57.53,53.91962047471779,0.06695854854866923
2008-10-15,53.86,57.74962047471779,-0.06735317812903419
2008-10-16,57.69,57.57962047471779,0.0019169894551609445
2008-10-17,57.52,59.49962047471779,-0.033271144570727995
2008-10-20,59.44,59.18962047471779,0.004230125540155338
2008-10-21,59.13,54.91962047471779,0.07666439587324647
2008-10-22,54.86,54.87962047471779,-0.00035751841117104277
2008-10-23,54.82,52.79962047471779,0.038265038784694116
2008-10-24,52.74,52.98962047471779,-0.004710742830039472
2008-10-27,52.93,57.55962047471779,-0.08043174080258719
2008-10-28,57.5,56.70962047471779,0.013937309378301732
2008-10-29,56.65,58.48962047471779,-0.03145208431490798
2008-10-30,58.43,58.81962047471779,-0.0066239882470043865
2008-10-31,58.76,58.37962047471779,0.006515621756173262
2008-11-03,58.32,59.38962047471779,-0.018010225796494583
2008-11-04,59.33,56.72962047471779,0.04583812659986153
2008-11-05,56.67,55.15962047471779,0.027381978198607992
2008-11-06,55.1,55.60962047471779,-0.009164250184902412
2008-11-07,55.55,55.93962047471779,-0.0069650182001840255
2008-11-10,55.88,55.27962047471779,0.010860775094445607
2008-11-11,55.22,54.25962047471779,0.01769970959766831
2008-11-12,54.2,56.54962047471779,-0.04154971253552897
2008-11-13,56.49,55.05962047471779,0.025978739282066288
2008-11-14,55.0,54.52962047471779,0.008626128720266912
2008-11-17,54.47,55.80962047471779,-0.02400339696494891
2008-11-18,55.75,53.82962047471779,0.03567514517744286
2008-11-19,53.77,51.89962047471779,0.036038404677609215
2008-11-20,51.84,53.32962047471779,-0.027932328440701704
2008-11-21,53.27,54.64962047471779,-0.025244831761568
2008-11-24,54.59,54.59962047471779,-0.0001762003954265401
2008-11-25,54.54,54.06962047471779,0.008699515941713587
2008-11-26,54.01,55.46962047471779,-0.026313871669323308
2008-11-28,55.41,52.80962047471779,0.049240640283092274
2008-12-01,52.75,54.82962047471779,-0.03792877748764856
2008-12-02,54.77,53.85962047471779,0.016902821023582204
2008-12-03,53.8,52.50962047471779,0.024574154480958343
2008-12-04,52.45,52.73962047471779,-0.005491516095695537
2008-12-05,52.68,52.98962047471779,-0.005843040050938164
2008-12-08,52.93,49.77962047471779,0.06328653162155451
2008-12-09,49.72,49.76962047471779,-0.0009970032771898785
2008-12-10,49.71,49.41962047471779,0.005875794320006289
2008-12-11,49.36,49.46962047471779,-0.0022159150134134498
2008-12-12,49.41,49.71962047471779,-0.006227329809873283
2008-12-15,49.66,50.29962047471779,-0.012716208764224968
2008-12-16,50.24,48.70962047471779,0.03141842433522024
2008-12-17,48.65,50.56962047471779,-0.03795995415226616
2008-12-18,50.51,49.05962047471779,0.029563610791274675
2008-12-19,49.0,50.33962047471779,-0.026611652254919016
2008-12-22,50.28,49.19962047471779,0.021959102831644595
2008-12-23,49.14,50.04962047471779,-0.0181743730739633
2008-12-24,49.99,49.94962047471779,0.0008084050468941673
2008-12-26,49.89,49.82962047471779,0.0012117195496772482
2008-12-29,49.77,50.58962047471779,-0.016201356464561556
2008-12-30,50.53,50.62962047471779,-0.0019676322631636545
2008-12-31,50.57,87.1938492849525,-0.420027898587944
2009-01-02,51.44,86.55384928495252,-0.4056878992100136
2009-01-05,50.8,86.3338492849525,-0.41158652810289853
2009-01-06,50.58,85.24384928495246,-0.4066434068348841
2009-01-07,49.49,84.80384928495252,-0.41641799968646653
2009-01-08,49.05,84.12384928495251,-0.4169311031660825
2009-01-09,48.37,84.23384928495243,-0.4257652901938457
2009-01-12,48.48,85.8338492849525,-0.43518786115422414
2009-01-13,50.08,84.99384928495246,-0.41078089271965357
2009-01-14,49.24,85.98384928495243,-0.42733431441505343
2009-01-15,50.23,86.78384928495247,-0.4212056688673589
2009-01-16,51.03,85.64384928495248,-0.40416036380833353
2009-01-20,49.89,86.3338492849525,-0.4221270056506615
2009-01-21,50.58,86.8638492849525,-0.4177094335979189
2009-01-22,51.11,85.60384928495246,-0.402947409177029
2009-01-23,49.85,85.28384928495247,-0.4154813552863923
2009-01-26,49.53,85.6938492849525,-0.4220121932520393
2009-01-27,49.94,85.77384928495253,-0.4177712622632518
2009-01-28,50.02,85.93384928495249,-0.41792436372614816
2009-01-29,50.18,85.10384928495246,-0.41036744610713494
2009-01-30,49.35,84.63384928495245,-0.41689997067433127
2009-02-02,48.88,85.1538492849525,-0.4259801475746374
2009-02-03,49.4,84.23384928495243,-0.41353742682604866
2009-02-04,48.48,84.93384928495249,-0.4292028395257358
2009-02-05,49.18,85.1138492849525,-0.42218569112823967
2009-02-06,49.36,84.63384928495245,-0.41678181464002007
2009-02-09,48.88,83.04384928495249,-0.4113952999423759
2009-02-10,47.29,83.93384928495249,-0.4365801115655723
2009-02-11,48.18,84.1138492849525,-0.42720490847136705
2009-02-12,48.36,83.46384928495247,-0.4205874709313374
2009-02-13,47.71,82.54384928495249,-0.42200417822412606
2009-02-17,46.79,82.18384928495249,-0.43066672579709586
2009-02-18,46.43,82.51384928495251,-0.43730658062431316
2009-02-19,46.76,81.76384928495251,-0.42810911657255457
2009-02-20,46.01,80.82384928495247,-0.4307373330143286
2009-02-23,45.07,81.93384928495249,-0.4499220969924904
2009-02-24,46.18,81.3338492849525,-0.43221671658243144
2009-02-25,45.58,80.49384928495246,-0.4337455544131775
2009-02-26,44.74,80.92384928495245,-0.4471345543331776
2009-02-27,45.17,79.73384928495243,-0.4334902879381668
2009-03-02,43.98,79.95384928495244,-0.4499326749953343
2009-03-03,44.2,79.95384928495244,-0.4471810876487897
2009-03-04,44.2,78.10384928495246,-0.4340867907964223
2009-03-05,42.35,77.8638492849525,-0.45610189595154893
2009-03-06,42.11,77.37384928495251,-0.45575927281429107
2009-03-09,41.62,78.24384928495246,-0.46807320472659586
2009-03-10,42.49,78.1938492849525,-0.4566068765183976
2009-03-11,42.44,78.91384928495253,-0.46219832913292513
2009-03-12,43.16,79.87384928495251,-0.45964792749595285
2009-03-13,44.12,80.60384928495246,-0.45263160021023285
2009-03-16,44.85,80.6938492849525,-0.4441955564466613
2009-03-17,44.94,80.85384928495246,-0.44418230674932524
2009-03-18,45.1,80.3338492849525,-0.43859281733126443
2009-03-19,44.58,79.8338492849525,-0.4415902477546869
2009-03-20,44.08,80.6538492849525,-0.4534668786326116
2009-03-23,44.9,80.00384928495248,-0.4387770038404263
2009-03-24,44.25,80.48384928495243,-0.450200252682582
2009-03-25,44.73,80.98384928495243,-0.44766764737729925
2009-03-26,45.23,81.3338492849525,-0.44389697035563824
2009-03-27,45.58,80.23384928495243,-0.4319105912752417
2009-03-30,44.48,79.96384928495247,-0.4437486389443961
2009-03-31,44.21,89.32359628770301,-0.5050579932137562
2009-04-01,45.37,91.18359628770301,-0.5024324347018699
2009-04-02,47.23,90.93359628770301,-0.48061000633286366
2009-04-03,46.98,90.92359628770302,-0.48330244383048215
2009-04-06,46.97,89.95359628770302,-0.4778418880577767
2009-04-07,46.0,89.70359628770302,-0.4872000465570421
2009-04-08,45.75,90.16359628770302,-0.4925890061658995
2009-04-09,46.21,90.26359628770301,-0.4880549645649851
2009-04-13,46.31,90.25359628770302,-0.48689025252382434
2009-04-14,46.3,91.05359628770302,-0.4915082776774089
2009-04-15,47.1,91.68359628770301,-0.4862766960820313
2009-04-16,47.73,92.12359628770302,-0.4818916985075282
2009-04-17,48.17,91.81359628770302,-0.47535003585899605
2009-04-20,47.86,91.84359628770302,-0.47889671207911977
2009-04-21,47.89,91.68359628770301,-0.4776601056341503
2009-04-22,47.73,91.28359628770302,-0.4771240185414365
2009-04-23,47.33,91.23359628770302,-0.48122180944456094
2009-04-24,47.28,91.51359628770301,-0.4833554584461984
2009-04-27,47.56,91.74359628770301,-0.48159869544622624
2009-04-28,47.79,91.51359628770301,-0.4777825160563415
2009-04-29,47.56,91.06359628770302,-0.47772763278818176
2009-04-30,47.11,91.65359628770301,-0.48599943801309786
2009-05-01,47.7,92.21359628770301,-0.48272270120365146
2009-05-04,48.26,91.81359628770302,-0.4743697888842672
2009-05-05,47.86,92.83359628770302,-0.4844538840047107
2009-05-06,48.88,93.53359628770302,-0.4774070287039063
2009-05-07,49.58,93.76359628770301,-0.4712233535937619
2009-05-08,49.81,93.47359628770302,-0.4671222465145187
2009-05-11,49.52,93.71359628770301,-0.4715814784444682
2009-05-12,49.76,93.36359628770302,-0.4670299562298039
2009-05-13,49.41,92.41359628770302,-0.46533841355793315
2009-05-14,48.46,92.36359628770302,-0.47533441802057896
2009-05-15,48.41,93.84359628770302,-0.4841416791872938
2009-05-18,49.89,93.03359628770302,-0.46374211047676817
2009-05-19,49.08,93.22359628770302,-0.47352385067262137
2009-05-20,49.27,92.65359628770301,-0.46823434843252687
2009-05-21,48.7,92.99359628770301,-0.47630802609964407
2009-05-22,49.04,94.35359628770301,-0.4802529852654771
2009-05-26,50.4,92.97359628770302,-0.45791061105091335
2009-05-27,49.02,93.38359628770301,-0.4750684065649431
2009-05-28,49.43,93.70359628770302,-0.47248556129870933
2009-05-29,49.75,95.23359628770302,-0.47760032237253713
2009-06-01,51.28,95.62359628770302,-0.46373069000967393
2009-06-02,51.67,94.76359628770301,-0.45474842635636703
2009-06-03,50.81,94.43359628770301,-0.4619499627526481
2009-06-04,50.48,94.20359628770302,-0.4641393535992907
2009-06-05,50.25,94.55359628770302,-0.468555380515599
2009-06-08,50.6,94.36359628770302,-0.46377626552376394
2009-06-09,50.41,94.28359628770302,-0.4653364743727457
2009-06-10,50.33,94.21359628770301,-0.4657883576983337
2009-06-11,50.26,94.51359628770301,-0.46822465788936196
2009-06-12,50.56,93.25359628770302,-0.45782251824354414
2009-06-15,49.3,92.71359628770301,-0.46825490570967254
2009-06-16,48.76,92.82359628770301,-0.4747025330836102
2009-06-17,48.87,93.16359628770302,-0.4754388844213121
2009-06-18,49.21,92.53359628770302,-0.4681931539005837
2009-06-19,48.58,92.90359628770301,-0.477092363038801
2009-06-22,48.95,92.96359628770301,-0.4734498023451037
2009-06-23,49.01,93.59359628770302,-0.4763530632016192
2009-06-24,49.64,94.53359628770302,-0.47489567784001463
2009-06-25,50.58,94.14359628770302,-0.46273562945877467
2009-06-26,50.19,94.98359628770302,-0.47159297013796253
2009-06-29,51.03,94.22359628770302,-0.45841591691974237
2009-06-30,50.27,52.991014666987255,-0.05134860474152059
2009-07-01,51.57,52.171014666987254,-0.011520087750326313
2009-07-02,50.75,52.48101466698726,-0.03298363566274831
2009-07-06,51.06,52.091014666987256,-0.019792562567237937
2009-07-07,50.67,51.79101466698726,-0.02164496436679808
2009-07-08,50.37,51.411014666987256,-0.02024886444530205
2009-07-09,49.99,51.23101466698726,-0.02422389396450797
2009-07-10,49.81,52.37101466698726,-0.04890137575664777
2009-07-13,50.95,52.311014666987255,-0.026017745510223622
2009-07-14,50.89,53.161014666987256,-0.04271955080642098
2009-07-15,51.74,53.561014666987255,-0.03399888292462927
2009-07-16,52.14,53.64101466698725,-0.027982592728825417
2009-07-17,52.22,53.991014666987255,-0.03280202600211812
2009-07-20,52.57,53.47101466698726,-0.016850524954476698
2009-07-21,52.05,53.631014666987255,-0.02947948452596505
2009-07-22,52.21,56.841014666987256,-0.08147311750359909
2009-07-23,55.42,57.05101466698726,-0.02858870567872729
2009-07-24,55.63,57.561014666987255,-0.033547265943085214
2009-07-27,56.14,57.82101466698726,-0.02907272860341259
2009-07-28,56.4,57.58101466698726,-0.02051048724683846
2009-07-29,56.16,57.381014666987255,-0.021279070683456247
2009-07-30,55.96,57.46101466698725,-0.026122313984295542
2009-07-31,56.04,57.29101466698726,-0.021836140872333543
2009-08-03,55.87,58.131014666987255,-0.03889515226836893
2009-08-04,56.71,57.55101466698726,-0.01461337687708364
2009-08-05,56.13,56.851014666987254,-0.01268252943611814
2009-08-06,55.43,56.61101466698726,-0.02086192367217843
2009-08-07,55.19,56.83101466698726,-0.028875336409232122
2009-08-10,55.41,57.14101466698725,-0.030293733443052306
2009-08-11,55.72,57.421014666987254,-0.029623556407915808
2009-08-12,56.0,57.90101466698726,-0.032832147725230465
2009-08-13,56.48,57.93101466698726,-0.025047285557284416
2009-08-14,56.51,57.39101466698725,-0.015351090621055663
2009-08-17,55.97,57.451014666987255,-0.02577873820979326
2009-08-18,56.03,57.94101466698726,-0.03298207112821039
2009-08-19,56.52,57.82101466698726,-0.022500723560115343
2009-08-20,56.4,58.50101466698726,-0.03591415771071893
2009-08-21,57.08,58.25101466698726,-0.020102905909567204
2009-08-24,56.83,58.521014666987256,-0.028895853508520752
2009-08-25,57.1,59.101014666987254,-0.033857534904641495
2009-08-26,57.68,58.75101466698726,-0.01822972204068285
2009-08-27,57.33,58.72101466698726,-0.02368853254453862
2009-08-28,57.3,59.39101466698725,-0.03520759291134923
2009-08-31,57.97,58.08101466698726,-0.0019113761635152215
2009-09-01,56.66,57.32101466698726,-0.011531803315546707
2009-09-02,55.9,57.07101466698726,-0.020518553486742808
2009-09-03,55.65,57.22101466698726,-0.02745520463295159
2009-09-04,55.8,56.86101466698726,-0.018659791303430096
2009-09-08,55.44,56.96101466698725,-0.02670273126066325
2009-09-09,55.54,57.46101466698725,-0.03343161756053925
2009-09-10,56.04,57.51101466698726,-0.025577964073578707
2009-09-11,56.09,57.07101466698726,-0.01718936789036496
2009-09-14,55.65,56.73101466698726,-0.019055091352284892
2009-09-15,55.31,56.55101466698726,-0.021945046862469786
2009-09-16,55.13,56.22101466698726,-0.019405816018256528
2009-09-17,54.8,56.911014666987256,-0.03709325302561872
2009-09-18,55.49,56.55101466698726,-0.01876208010121949
2009-09-21,55.13,56.671014666987254,-0.027192290027673427
2009-09-22,55.25,57.14101466698725,-0.03309382372728098
2009-09-23,55.72,56.911014666987256,-0.02092766530269119
2009-09-24,55.49,56.741014666987255,-0.022047802182062703
2009-09-25,55.32,57.48101466698726,-0.03759527697113496
2009-09-28,56.06,56.661014666987256,-0.010607199156590918
2009-09-29,55.24,57.97101466698726,-0.047110002863939626
2009-09-30,56.55,57.61331810531378,-0.01845611640298339
2009-10-01,55.81,58.243318105313776,-0.041778493816473916
2009-10-02,56.44,57.73331810531378,-0.022401589719035053
2009-10-05,55.93,58.20331810531378,-0.03905822175293183
2009-10-06,56.4,58.063318105313776,-0.028646625091195976
2009-10-07,56.26,58.43331810531378,-0.03719313186009454
2009-10-08,56.63,58.62331810531378,-0.034002137199618754
2009-10-09,56.82,58.883318105313776,-0.03504079205630872
2009-10-12,57.08,58.383318105313776,-0.02232346751794423
2009-10-13,56.58,58.253318105313774,-0.028724854819233703
2009-10-14,56.45,58.73331810531378,-0.038876027763655285
2009-10-15,56.93,58.43331810531378,-0.02572707068601454
2009-10-16,56.63,58.993318105313776,-0.040060776054244296
2009-10-19,57.19,58.90331810531378,-0.02908695401930539
2009-10-20,57.1,59.033318105313775,-0.03274960932849458
2009-10-21,57.23,62.29331810531378,-0.0812818815776305
2009-10-22,60.49,60.83331810531378,-0.005643586705552206
2009-10-23,59.03,60.743318105313776,-0.028205869530263494
2009-10-26,58.94,60.79331810531378,-0.03048555602941816
2009-10-27,58.99,60.313318105313776,-0.021940727966634377
2009-10-28,58.51,60.993318105313776,-0.04071459272023814
2009-10-29,59.19,60.44331810531378,-0.020735428573429027
2009-10-30,58.64,61.95331810531378,-0.05348088216488267
2009-11-02,60.15,61.243318105313776,-0.01785203903279231
2009-11-03,59.44,61.87331810531378,-0.039327422220545194
2009-11-04,60.07,62.73331810531378,-0.042454602845057865
2009-11-05,60.93,62.883318105313776,-0.031062580095446934
2009-11-06,61.08,63.26331810531378,-0.03451159646225377
2009-11-09,61.46,63.41331810531378,-0.03080296322090892
2009-11-10,61.61,63.173318105313776,-0.024746493491249466
2009-11-11,61.37,62.76331810531378,-0.02219956094379616
2009-11-12,60.96,63.20331810531378,-0.03549367616389698
2009-11-13,61.4,63.963318105313775,-0.04007481445995886
2009-11-16,62.16,64.39331810531378,-0.03468245108384138
2009-11-17,62.59,64.24331810531378,-0.025735253938837577
2009-11-18,62.44,63.883318105313776,-0.022593035993127675
2009-11-19,62.08,63.883318105313776,-0.02822830996882386
2009-11-20,62.08,64.77331810531378,-0.041580672167122246
2009-11-23,62.97,64.85331810531378,-0.029039656880092135
2009-11-24,63.05,65.09331810531378,-0.03139059683526846
2009-11-25,63.29,64.66331810531378,-0.02123797765956159
2009-11-27,62.86,65.05331810531378,-0.03371569920173867
2009-11-30,63.25,65.87331810531377,-0.03982368249796964
2009-12-01,64.07,65.84331810531378,-0.0269323927824755
2009-12-02,64.04,65.11331810531378,-0.016483849027288056
2009-12-03,63.31,64.95331810531378,-0.02529998702528702
2009-12-04,63.15,64.30331810531378,-0.01793559242813747
2009-12-07,62.5,64.03331810531378,-0.023945629411113445
2009-12-08,62.23,63.283318105313775,-0.016644482888221623
2009-12-09,61.48,63.753318105313774,-0.03565803589326122
2009-12-10,61.95,63.84331810531378,-0.029655697126998004
2009-12-11,62.04,64.15331810531377,-0.03294168045750279
2009-12-14,62.35,64.13331810531378,-0.02780642196596428
2009-12-15,62.33,64.08331810531378,-0.027359976935532604
2009-12-16,62.28,63.253318105313774,-0.0153876213053874
2009-12-17,61.45,62.52331810531378,-0.017166684971931412
2009-12-18,60.72,63.633318105313776,-0.045782904177528616
2009-12-21,61.83,63.383318105313776,-0.02450673381808255
2009-12-22,61.58,63.393318105313774,-0.028604246622670138
2009-12-23,61.59,63.173318105313776,-0.025063082845740103
2009-12-24,61.37,63.533318105313775,-0.034050135737092035
2009-12-28,61.73,63.55331810531378,-0.02868958159340118
2009-12-29,61.75,63.54331810531378,-0.028221977680511046
2009-12-30,61.74,62.883318105313776,-0.018181580421678833
2009-12-31,61.08,63.538730464053856,-0.03869656264921517
2010-01-04,61.62,63.58873046405386,-0.030960367500445174
2010-01-05,61.67,62.82873046405386,-0.018442684668231624
2010-01-06,60.91,62.42873046405386,-0.02432742829726986
2010-01-07,60.51,62.038730464053856,-0.024641549764459314
2010-01-08,60.12,61.968730464053856,-0.029833279626831355
2010-01-11,60.05,62.33873046405386,-0.03671442210992093
2010-01-12,60.42,62.91873046405386,-0.0397136185937732
2010-01-13,61.0,62.33873046405386,-0.0214750998951736
2010-01-14,60.42,61.56873046405386,-0.018657692880715282
2010-01-15,59.65,62.12873046405386,-0.039896686211671306
2010-01-19,60.21,61.44873046405386,-0.020158764138804908
2010-01-20,59.53,60.50873046405386,-0.01617502890157796
2010-01-21,58.59,59.66873046405386,-0.018078656201738874
2010-01-22,57.75,59.87873046405386,-0.03555069467165428
2010-01-25,57.96,59.54873046405386,-0.026679501841149866
2010-01-26,57.63,58.968730464053856,-0.022702378930642197
2010-01-27,57.05,58.58873046405386,-0.026263249807024325
2010-01-28,56.67,58.858730464053856,-0.0371861650225459
2010-01-29,56.94,58.97873046405386,-0.03456721513014627
2010-02-01,57.06,60.09873046405386,-0.0505623070668918
2010-02-02,58.18,59.81873046405386,-0.02739493886515365
2010-02-03,57.9,58.70873046405386,-0.013775301520938643
2010-02-04,56.79,58.44873046405386,-0.028379238537507456
2010-02-05,56.53,58.43873046405386,-0.032662079564304336
2010-02-08,56.52,59.07873046405386,-0.04331051875955094
2010-02-09,57.16,58.41873046405386,-0.021546693227583624
2010-02-10,56.5,58.66873046405386,-0.03696569615363732
2010-02-11,56.75,58.34873046405386,-0.02739957581491459
2010-02-12,56.43,58.73873046405386,-0.039305079388236464
2010-02-16,56.82,58.81873046405386,-0.03398119014614487
2010-02-17,56.9,59.82873046405386,-0.048951907241513215
2010-02-18,57.91,59.68873046405386,-0.02980010548431855
2010-02-19,57.77,59.34873046405386,-0.026600913814155747
2010-02-22,57.43,59.80873046405386,-0.039772294873965275
2010-02-23,57.89,59.72873046405386,-0.03078469021136232
2010-02-24,57.81,59.82873046405386,-0.03374182350846888
2010-02-25,57.91,60.15873046405386,-0.03737995211513856
2010-02-26,58.24,60.16873046405386,-0.032055362464496806
2010-03-01,58.25,59.76873046405386,-0.025410117502282503
2010-03-02,57.85,59.468730464053856,-0.027219859099435473
2010-03-03,57.55,59.47873046405386,-0.032427229851845873
2010-03-04,57.56,59.54873046405386,-0.03339668954410946
2010-03-05,57.63,59.55873046405386,-0.032383673208379204
2010-03-08,57.64,59.45873046405386,-0.03058811464454969
2010-03-09,57.54,58.94873046405386,-0.023897553907677227
2010-03-10,57.03,59.16873046405386,-0.036146296316990956
2010-03-11,57.25,59.51873046405386,-0.038117924330124175
2010-03-12,57.6,59.77873046405386,-0.03644658304284276
2010-03-15,57.86,59.94873046405386,-0.03484194657477013
2010-03-16,58.03,60.33873046405386,-0.03826282797629066
2010-03-17,58.42,60.67873046405386,-0.037224418618842514
2010-03-18,58.76,60.81873046405386,-0.03385027027604015
2010-03-19,58.9,62.31873046405386,-0.054858795078083666
2010-03-22,60.4,62.80873046405386,-0.03835024918124086
2010-03-23,60.89,62.218730464053856,-0.021355795178455317
2010-03-24,60.3,62.358730464053856,-0.03301431008510658
2010-03-25,60.44,62.13873046405386,-0.027337707921737175
2010-03-26,60.22,62.52873046405386,-0.03692271451730633
2010-03-29,60.61,62.45873046405386,-0.029599232170078094
2010-03-30,60.54,62.20873046405386,-0.026824698906499966
2010-03-31,60.29,61.52855974993989,-0.020129834908757083
2010-04-01,59.92,61.29855974993989,-0.022489268191023704
2010-04-05,59.69,61.248559749939886,-0.02544647182404025
2010-04-06,59.64,60.60855974993989,-0.01598057690095256
2010-04-07,59.0,60.40855974993989,-0.023317221197965976
2010-04-08,58.8,60.748559749939886,-0.032075818059897565
2010-04-09,59.14,60.46855974993989,-0.021971083079107223
2010-04-12,58.86,60.14855974993989,-0.021422952690753005
2010-04-13,58.54,60.32855974993989,-0.029646982413527145
2010-04-14,58.72,60.65855974993989,-0.031958552229585546
2010-04-15,59.05,60.87855974993989,-0.030036186096562445
2010-04-16,59.27,61.19855974993989,-0.03151315582948466
2010-04-19,59.59,61.55855974993989,-0.03197865183877713
2010-04-20,59.95,61.95855974993989,-0.03241779276416823
2010-04-21,60.35,61.16855974993989,-0.013382034059428616
2010-04-22,59.56,60.02855974993989,-0.007805613726062366
2010-04-23,58.42,60.03855974993989,-0.026958670505774607
2010-04-26,58.43,59.82855974993989,-0.023376122637504992
2010-04-27,58.22,60.10855974993989,-0.03141914825104064
2010-04-28,58.5,60.35855974993989,-0.030791983069836992
2010-04-29,58.75,60.33855974993989,-0.02632743897970602
2010-04-30,58.73,60.23855974993989,-0.025043091272470175
2010-05-03,58.63,60.27855974993989,-0.02734902354632862
2010-05-04,58.67,60.58855974993989,-0.03166537969970129
2010-05-05,58.98,60.178559749939886,-0.019916723745471265
2010-05-06,58.57,60.09855974993989,-0.025434215999517673
2010-05-07,58.49,61.94855974993989,-0.055829542509149954
2010-05-10,60.34,61.80855974993989,-0.023759811842910872
2010-05-11,60.2,61.81855974993989,-0.026182424121284353
2010-05-12,60.21,61.22855974993989,-0.016635370064227106
2010-05-13,59.62,60.678559749939886,-0.01744536710004785
2010-05-14,59.07,61.32855974993989,-0.0368272100168161
2010-05-17,59.72,61.04855974993989,-0.02176234386825482
2010-05-18,59.44,61.04855974993989,-0.026348856656548292
2010-05-19,59.44,60.31855974993989,-0.014565330365680085
2010-05-20,58.71,60.68855974993989,-0.03260185705662344
2010-05-21,59.08,60.07855974993989,-0.016620900269515793
2010-05-24,58.47,59.65855974993989,-0.01992270270891161
2010-05-25,58.05,59.37855974993989,-0.022374401729089333
2010-05-26,57.77,60.26855974993989,-0.04145710068909314
2010-05-27,58.66,59.80855974993989,-0.019203935937297745
2010-05-28,58.2,60.20855974993989,-0.033360036484544664
2010-06-01,58.6,60.18855974993989,-0.026393051379526966
2010-06-02,58.58,60.35855974993989,-0.02946657039711198
2010-06-03,58.75,59.30855974993989,-0.009417860630824948
2010-06-04,57.7,59.97855974993989,-0.03798957093067201
2010-06-07,58.37,60.72855974993989,-0.03883773564944837
2010-06-08,59.12,60.82855974993989,-0.02808811776842346
2010-06-09,59.22,61.25855974993989,-0.033277957533794145
2010-06-10,59.65,61.19855974993989,-0.02530385937622348
2010-06-11,59.59,61.48855974993989,-0.030876633924438956
2010-06-14,59.88,62.03855974993989,-0.03479384045407308
2010-06-15,60.43,61.84855974993989,-0.022936019135696428
2010-06-16,60.24,62.13855974993989,-0.030553649096151103
2010-06-17,60.53,61.79855974993989,-0.02052733518504246
2010-06-18,60.19,61.71855974993989,-0.024766614064440806
2010-06-21,60.11,61.40855974993989,-0.021146233606971432
2010-06-22,59.8,61.36855974993989,-0.025559663715937653
2010-06-23,59.76,60.94855974993989,-0.019501030948332887
2010-06-24,59.34,60.54855974993989,-0.01996017337045064
2010-06-25,58.94,60.81855974993989,-0.030887935486531237
2010-06-28,59.21,60.06855974993989,-0.014292997093887316
2010-06-29,58.46,59.73855974993989,-0.021402587462634237
2010-06-30,58.13,59.541869158878505,-0.023712207541068953
2010-07-01,58.14,59.401869158878505,-0.0212429200755192
2010-07-02,58.0,59.111869158878505,-0.01880957538138517
2010-07-06,57.71,60.1618691588785,-0.04075453760260472
2010-07-07,58.76,60.761869158878504,-0.032946141825296316
2010-07-08,59.36,60.5618691588785,-0.01984531150657698
2010-07-09,59.16,60.78186915887851,-0.026683436711021247
2010-07-12,59.38,61.2018691588785,-0.029768194728644226
2010-07-13,59.8,61.1618691588785,-0.022266637328248073
2010-07-14,59.76,61.35186915887851,-0.02594654703601873
2010-07-15,59.95,60.901869158878505,-0.015629555743113532
2010-07-16,59.5,61.441869158878504,-0.031604981838315394
2010-07-19,60.04,62.2318691588785,-0.0352210079578783
2010-07-20,60.83,61.191869158878504,-0.00591368042605378
2010-07-21,59.79,61.761869158878504,-0.031926967006228324
2010-07-22,60.36,62.42186915887851,-0.03303119862736825
2010-07-23,61.02,62.89186915887851,-0.029763293473592856
2010-07-26,61.49,63.6318691588785,-0.03366032126968643
2010-07-27,62.23,63.151869158878505,-0.01459765437123095
2010-07-28,61.75,62.7018691588785,-0.0151808737386534
2010-07-29,61.3,62.8818691588785,-0.02515620448370781
2010-07-30,61.48,63.8418691588785,-0.036995614163499835
2010-08-02,62.44,63.53186915887851,-0.017186164571169726
2010-08-03,62.13,64.0518691588785,-0.03000488797776324
2010-08-04,62.65,64.0218691588785,-0.021428133494103885
2010-08-05,62.62,64.0018691588785,-0.021591075027014406
2010-08-06,62.6,64.5518691588785,-0.030237221389739388
2010-08-09,63.15,64.70186915887851,-0.023984920050266534
2010-08-10,63.3,63.8418691588785,-0.008487676911996367
2010-08-11,62.44,63.941869158878504,-0.02348803966219315
2010-08-12,62.54,63.541869158878505,-0.015767070942994454
2010-08-13,62.14,63.831869158878504,-0.026505085644091264
2010-08-16,62.43,63.64186915887851,-0.019042010784647734
2010-08-17,62.24,63.99186915887851,-0.027376433629856645
2010-08-18,62.59,63.5218691588785,-0.014670052553833801
2010-08-19,62.12,63.441869158878504,-0.020835911305956745
2010-08-20,62.04,63.681869158878506,-0.025782364440061323
2010-08-23,62.28,63.4518691588785,-0.0184686310176968
2010-08-24,62.05,63.221869158878505,-0.018535819558475275
2010-08-25,61.82,62.85186915887851,-0.016417477677077907
2010-08-26,61.45,63.2018691588785,-0.02771862892970145
2010-08-27,61.8,62.9118691588785,-0.017673440222711778
