date,MLM,dcf,Deviation
2009-10-16,93.0,100.0374890038515,-0.07034851708023737
2009-10-19,95.62,100.1174890038515,-0.04492211149720782
2009-10-20,95.7,96.5474890038515,-0.008777949717756917
2009-10-21,92.13,97.2674890038515,-0.05281815184566008
2009-10-22,92.85,94.9574890038515,-0.022194026252800647
2009-10-23,90.54,91.8374890038515,-0.01412809755498734
2009-10-26,87.42,92.4274890038515,-0.054177486133403896
2009-10-27,88.01,88.9674890038515,-0.01076223477331184
2009-10-28,84.55,91.0774890038515,-0.07166961974078434
2009-10-29,86.66,87.73748900385151,-0.01228082791159213
2009-10-30,83.32,86.6674890038515,-0.03862450663250139
2009-11-02,82.25,84.23748900385151,-0.023593877587693046
2009-11-03,79.82,83.9374890038515,-0.049054231341880805
2009-11-04,79.52,87.23748900385151,-0.08846528129106035
2009-11-05,82.82,88.2874890038515,-0.06192824221802251
2009-11-06,83.87,90.8774890038515,-0.07710918381068499
2009-11-09,86.46,89.9774890038515,-0.0390929891775591
2009-11-10,85.56,90.73748900385151,-0.05706008685816444
2009-11-11,86.32,88.9174890038515,-0.02921235218123397
2009-11-12,84.5,90.3474890038515,-0.06472220831286446
2009-11-13,85.93,93.2274890038515,-0.07827615097034324
2009-11-16,88.81,93.1274890038515,-0.046361058910038166
2009-11-17,88.71,91.9374890038515,-0.03510525509040485
2009-11-18,87.52,90.3974890038515,-0.03183151474184098
2009-11-19,85.98,90.8774890038515,-0.05389111272257896
2009-11-20,86.46,91.9074890038515,-0.05927143764773313
2009-11-23,87.49,90.4274890038515,-0.032484469448514686
2009-11-24,86.01,90.9374890038515,-0.054185452642559695
2009-11-25,86.52,88.4474890038515,-0.021792467209188593
2009-11-27,84.03,89.7074890038515,-0.06328890783697838
2009-11-30,85.29,90.1574890038515,-0.05398873745966404
2009-12-01,85.74,91.3374890038515,-0.06128358754876073
2009-12-02,86.92,89.3674890038515,-0.027386793912784313
2009-12-03,84.95,89.2174890038515,-0.04783242670803334
2009-12-04,84.8,87.6874890038515,-0.03292931564872015
2009-12-07,83.27,86.9174890038515,-0.04196496062708255
2009-12-08,82.5,89.4774890038515,-0.07798038458087664
2009-12-09,85.06,90.7474890038515,-0.0626737892836915
2009-12-10,86.33,91.1274890038515,-0.05264590362682697
2009-12-11,86.71,91.9174890038515,-0.056653951933274715
2009-12-14,87.5,91.0874890038515,-0.03938509056605799
2009-12-15,86.67,91.3974890038515,-0.05172449544704982
2009-12-16,86.98,91.0574890038515,-0.0447792822804397
2009-12-17,86.64,93.3074890038515,-0.07145716892645437
2009-12-18,88.89,95.7774890038515,-0.0719113549069399
2009-12-21,91.36,97.9374890038515,-0.06716007394872892
2009-12-22,93.52,98.0974890038515,-0.04666265212631271
2009-12-23,93.68,98.4174890038515,-0.04813665794365163
2009-12-24,94.0,97.9674890038515,-0.040498016680773796
2009-12-28,93.55,97.5074890038515,-0.04058651334663321
2009-12-29,93.09,95.8474890038515,-0.028769548712337167
2009-12-30,91.43,93.8274890038515,-0.02555209597214181
2009-12-31,89.41,97.63494682054764,-0.08424183233965432
2010-01-04,91.67,96.39494682054763,-0.04901654055936944
2010-01-05,90.43,98.64494682054763,-0.08327792842234527
2010-01-06,92.68,97.81494682054763,-0.052496545645199344
2010-01-07,91.85,96.29494682054764,-0.04615971000878283
2010-01-08,90.33,94.89494682054763,-0.04810526770387713
2010-01-11,88.93,94.59494682054763,-0.05988635768562112
2010-01-12,88.63,94.66494682054764,-0.06375059642707914
2010-01-13,88.7,94.28494682054763,-0.059234766618444956
2010-01-14,88.32,92.41494682054764,-0.04431043853219174
2010-01-15,86.45,94.12494682054763,-0.08153998572960874
2010-01-19,88.16,93.30494682054764,-0.05514120093163832
2010-01-20,87.34,90.62494682054763,-0.036247710324756044
2010-01-21,84.66,88.03494682054763,-0.038336444133114544
2010-01-22,82.07,87.91494682054764,-0.06648410801497018
2010-01-25,81.95,87.36494682054763,-0.06198077166658411
2010-01-26,81.4,86.75494682054763,-0.06172497381186015
2010-01-27,80.79,85.74494682054764,-0.05778704173573812
2010-01-28,79.78,85.14494682054763,-0.0630095739193407
2010-01-29,79.18,86.92494682054763,-0.08909924140116754
2010-02-01,80.96,88.06494682054763,-0.08067848874110584
2010-02-02,82.1,86.93494682054764,-0.05561568733144806
2010-02-03,80.97,84.46494682054764,-0.04137748204557479
2010-02-04,78.5,84.58494682054763,-0.07193888569153128
2010-02-05,78.62,85.57494682054764,-0.08127316555781561
2010-02-08,79.61,81.91494682054764,-0.028138293559502925
2010-02-09,75.95,83.37494682054763,-0.0890548912316399
2010-02-10,77.41,84.01494682054764,-0.07861633043291127
2010-02-11,78.05,84.21494682054764,-0.07320490071298669
2010-02-12,78.25,85.53494682054763,-0.08516924475128806
2010-02-16,79.57,85.63494682054764,-0.07082326837029573
2010-02-17,79.67,86.63494682054764,-0.08039419513899593
2010-02-18,80.67,87.47494682054763,-0.07779309468467333
2010-02-19,81.51,87.95494682054763,-0.07327554678302628
2010-02-22,81.99,87.45494682054763,-0.06248871012135404
2010-02-23,81.49,87.83494682054763,-0.07223715673797537
2010-02-24,81.87,86.92494682054763,-0.058153004464682856
2010-02-25,80.96,85.18494682054764,-0.04959734058938847
2010-02-26,79.22,84.13494682054764,-0.058417423511668565
2010-03-01,78.17,83.59494682054763,-0.06489563097866802
2010-03-02,77.63,85.34494682054763,-0.09039723039220626
2010-03-03,79.38,86.49494682054764,-0.08225852586867455
2010-03-04,80.53,88.10494682054764,-0.0859764076128019
2010-03-05,82.14,88.49494682054764,-0.07181140899981964
2010-03-08,82.53,87.84494682054763,-0.060503728591300376
2010-03-09,81.88,87.96494682054764,-0.06917467741964534
2010-03-10,82.0,88.34494682054763,-0.07182014420627736
2010-03-11,82.38,88.02494682054764,-0.06412894326486485
2010-03-12,82.06,87.29494682054764,-0.05996849773342694
2010-03-15,81.33,88.77494682054764,-0.08386315156681623
2010-03-16,82.81,95.16494682054764,-0.12982665606744193
2010-03-17,89.2,93.41494682054764,-0.04512068961131721
2010-03-18,87.45,93.37494682054763,-0.0634532818737179
2010-03-19,87.41,94.94494682054764,-0.07936122008461599
2010-03-22,88.98,94.90494682054764,-0.062430326542945114
2010-03-23,88.94,93.86494682054763,-0.05246843456869177
2010-03-24,87.9,90.23494682054763,-0.025876302949357166
2010-03-25,84.27,89.33494682054763,-0.05669614188859251
2010-03-26,83.37,90.86494682054763,-0.08248446824438971
2010-03-29,84.9,90.23494682054763,-0.059122845510812594
2010-03-30,84.27,89.51494682054764,-0.05859297253521567
2010-03-31,83.55,91.3687885462555,-0.08557395441767557
2010-04-01,86.5,91.7887885462555,-0.05761911263912478
2010-04-05,86.92,90.4887885462555,-0.03943901342464362
2010-04-06,85.62,90.4587885462555,-0.053491635517329716
2010-04-07,85.59,92.1187885462555,-0.07087358235260777
2010-04-08,87.25,92.3787885462555,-0.0555191145821039
2010-04-09,87.51,91.9487885462555,-0.04827457344935582
2010-04-12,87.08,91.3687885462555,-0.04693931718361688
2010-04-13,86.5,92.15878854625551,-0.061402592585245386
2010-04-14,87.29,93.76878854625551,-0.06909323077219409
2010-04-15,88.9,95.6987885462555,-0.07104362186329383
2010-04-16,90.83,94.65878854625551,-0.04044831552417927
2010-04-19,89.79,97.1487885462555,-0.07574760999466046
2010-04-20,92.28,98.27878854625551,-0.06103848689009983
2010-04-21,93.41,100.80878854625551,-0.07339428092482858
2010-04-22,95.94,101.4287885462555,-0.054114700815463324
2010-04-23,96.56,101.8987885462555,-0.052393052188564826
2010-04-26,97.03,98.5987885462555,-0.01591082983255454
2010-04-27,93.73,98.29878854625551,-0.046478584465012185
2010-04-28,93.43,101.24878854625551,-0.0772235269035687
2010-04-29,96.38,100.74878854625551,-0.04336318688586249
2010-04-30,95.88,104.6787885462555,-0.08405512395061299
2010-05-03,99.81,97.27878854625551,0.026020178618290535
2010-05-04,92.41,94.60878854625551,-0.023240848763014244
2010-05-05,89.74,92.7287885462555,-0.03223150645136086
2010-05-06,87.86,93.0087885462555,-0.05535808633497996
2010-05-07,88.14,98.52878854625551,-0.1054391178409585
2010-05-10,93.66,96.0987885462555,-0.025377932262711456
2010-05-11,91.23,98.6987885462555,-0.07567254528919798
2010-05-12,93.83,98.0987885462555,-0.043515201456771235
2010-05-13,93.23,96.8987885462555,-0.037862068260060555
2010-05-14,92.03,98.41878854625551,-0.06491431809539971
2010-05-17,93.55,97.7087885462555,-0.04256309599301533
2010-05-18,92.84,97.7387885462555,-0.050121232512894465
2010-05-19,92.87,93.8687885462555,-0.010640262452767502
2010-05-20,89.0,94.8987885462555,-0.06215873391661175
2010-05-21,90.03,95.63878854625551,-0.058645541537185264
2010-05-24,90.77,96.9487885462555,-0.06373249876461862
2010-05-25,92.08,98.8487885462555,-0.06847619121895565
2010-05-26,93.98,100.13878854625551,-0.06150252699942216
2010-05-27,95.27,98.0987885462555,-0.02883612109971856
2010-05-28,93.23,96.6987885462555,-0.035872099313800754
2010-06-01,91.83,98.77878854625551,-0.07034697072642859
2010-06-02,93.91,99.85878854625551,-0.05957200796102169
2010-06-03,94.99,94.04878854625551,0.010007693541757678
2010-06-04,89.18,92.6787885462555,-0.037751772559146746
2010-06-07,87.81,93.13878854625551,-0.05721341912890643
2010-06-08,88.27,92.8487885462555,-0.0493144672961936
2010-06-09,87.98,96.26878854625551,-0.08610047629583373
2010-06-10,91.4,96.8487885462555,-0.0562607816581322
2010-06-11,91.98,96.7887885462555,-0.04968332198886205
2010-06-14,91.92,97.88878854625551,-0.060975200887638636
2010-06-15,93.02,97.7287885462555,-0.048182205226321995
2010-06-16,92.86,96.91878854625551,-0.04187824267240414
2010-06-17,92.05,97.0387885462555,-0.05141025172503566
2010-06-18,92.17,97.4787885462555,-0.0544609614607221
2010-06-21,92.61,94.2087885462555,-0.01697069425184805
2010-06-22,89.34,95.0087885462555,-0.05966593862520009
2010-06-23,90.14,92.8687885462555,-0.029383268469108548
2010-06-24,88.0,93.4887885462555,-0.05871066072847675
2010-06-25,88.62,92.8187885462555,-0.0452364075422409
2010-06-28,87.95,90.26878854625551,-0.025687600150602563
2010-06-29,85.4,89.6787885462555,-0.04771238121764476
2010-06-30,84.81,85.9969383259912,-0.013802099808388868
2010-07-01,85.29,86.6069383259912,-0.015205921736133776
2010-07-02,85.9,87.8269383259912,-0.021940174196200313
2010-07-06,87.12,86.45693832599119,0.007669270816746954
2010-07-07,85.75,85.79693832599119,-0.0005470862586359759
2010-07-08,85.09,87.34693832599119,-0.025838780033342057
2010-07-09,86.64,85.26693832599119,0.016103095771532683
2010-07-12,84.56,87.48693832599119,-0.03345571787053425
2010-07-13,86.78,86.93693832599119,-0.0018051972960297924
2010-07-14,86.23,86.51693832599119,-0.003316556636690282
2010-07-15,85.81,83.06693832599119,0.03302230381049842
2010-07-16,82.36,82.9969383259912,-0.007674238819382229
2010-07-19,82.29,85.2769383259912,-0.035026331674489986
2010-07-20,84.57,84.6369383259912,-0.0007908878477311809
2010-07-21,83.93,86.40693832599119,-0.02866596565019275
2010-07-22,85.7,87.81693832599119,-0.024106264307834913
2010-07-23,87.11,89.1069383259912,-0.02241058175162014
2010-07-26,88.4,87.04693832599119,0.015544046695147307
2010-07-27,86.34,86.1369383259912,0.0023574285080845137
2010-07-28,85.43,85.11693832599119,0.003678018502143665
2010-07-29,84.41,86.1069383259912,-0.019707335540915194
2010-07-30,85.4,88.08693832599118,-0.030503254819089998
2010-08-02,87.38,83.11693832599119,0.0512899266968756
2010-08-03,82.41,82.29693832599119,0.0013738260050568663
2010-08-04,81.59,82.89693832599119,-0.015765821420951176
2010-08-05,82.19,83.31693832599119,-0.013525921002784047
2010-08-06,82.61,83.56693832599119,-0.011451159335982952
2010-08-09,82.86,82.53693832599119,0.003914146569537591
2010-08-10,81.83,79.73693832599119,0.02624958667777877
2010-08-11,79.03,78.7769383259912,0.003212382702176164
2010-08-12,78.07,78.48693832599119,-0.005312200155642044
2010-08-13,77.78,77.31693832599119,0.005989136197509515
2010-08-16,76.61,79.34693832599119,-0.03449330728737987
2010-08-17,78.64,79.61693832599119,-0.012270483474146054
2010-08-18,78.91,77.65693832599119,0.01613586243573817
2010-08-19,76.95,78.4669383259912,-0.019332197207555968
2010-08-20,77.76,77.50693832599119,0.0032650196159786926
2010-08-23,76.8,73.31693832599119,0.04750691659438888
2010-08-24,72.61,73.75693832599119,-0.015550243163862665
2010-08-25,73.05,73.8269383259912,-0.010523778225239866
2010-08-26,73.12,75.86693832599119,-0.03620731752990891
2010-08-27,75.16,73.8269383259912,0.018056575340054337
2010-08-30,73.12,73.90693832599119,-0.01064769213575234
2010-08-31,73.2,76.3569383259912,-0.041344485454789415
2010-09-01,75.65,77.8569383259912,-0.028346071312881804
2010-09-02,77.15,77.98693832599119,-0.010731775653157749
2010-09-03,77.28,79.4969383259912,-0.027887090656249502
2010-09-07,78.79,77.7169383259912,0.013807307610443242
2010-09-08,77.01,77.8869383259912,-0.011259119241801674
2010-09-09,77.18,78.05693832599118,-0.011234598035715915
2010-09-10,77.35,79.25693832599119,-0.024060206794107697
2010-09-13,78.55,78.3569383259912,0.0024638746502014808
2010-09-14,77.65,77.5769383259912,0.000941796306807019
2010-09-15,76.87,77.0769383259912,-0.002684828049551724
2010-09-16,76.37,76.00693832599119,0.004776691207474482
2010-09-17,75.3,76.1369383259912,-0.010992539815663838
2010-09-20,75.43,77.05693832599118,-0.02111345663784847
2010-09-21,76.35,76.19693832599118,0.0020087640969768117
2010-09-22,75.49,75.04693832599119,0.005903794130604156
2010-09-23,74.34,77.14693832599119,-0.03638431267525122
2010-09-24,76.44,76.6369383259912,-0.0025697572253405854
2010-09-27,75.93,76.8269383259912,-0.011674789410262676
2010-09-28,76.12,77.70693832599119,-0.020422093061159607
2010-09-29,77.0,77.67693832599119,-0.008714791553063539
2010-09-30,76.97,79.50617988118985,-0.03189915406550525
2010-10-01,78.18,78.91617988118986,-0.009328630482344558
2010-10-04,77.59,79.90617988118986,-0.028986242173430266
2010-10-05,78.58,80.55617988118985,-0.024531698053513296
2010-10-06,79.23,79.69617988118985,-0.005849463322894821
2010-10-07,78.37,80.28617988118985,-0.02386687078679639
2010-10-08,78.96,80.57617988118986,-0.0200577873457507
2010-10-11,79.25,79.42617988118985,-0.0022181588168207478
2010-10-12,78.1,79.70617988118985,-0.02015125908159232
2010-10-13,78.38,80.07617988118986,-0.02118207791263904
2010-10-14,78.75,80.86617988118985,-0.02616891120984055
2010-10-15,79.54,79.98617988118986,-0.0055782121593079825
2010-10-18,78.66,79.16617988118986,-0.006393890446015238
2010-10-19,77.84,79.86617988118985,-0.02536968569429543
2010-10-20,78.54,80.18617988118986,-0.02052947133320182
2010-10-21,78.86,80.23617988118986,-0.01715161269177623
2010-10-22,78.91,81.23617988118986,-0.02863477682717186
2010-10-25,79.91,81.73617988118986,-0.022342368873176532
2010-10-26,80.41,81.49617988118986,-0.013327985223029692
2010-10-27,80.17,81.19617988118985,-0.012638277843753265
2010-10-28,79.87,81.80617988118985,-0.023667892621337727
2010-10-29,80.48,81.58617988118985,-0.013558422306335749
2010-11-01,80.26,84.01617988118986,-0.04470781564338666
2010-11-02,82.69,83.60617988118986,-0.01095827942972416
2010-11-03,82.28,86.97617988118985,-0.05399386231500247
2010-11-04,85.65,88.28617988118985,-0.02985948519618198
2010-11-05,86.96,90.39617988118985,-0.03801244572177853
2010-11-08,89.07,90.48617988118986,-0.01565078648528795
2010-11-09,89.16,89.91617988118986,-0.008409831046971017
2010-11-10,88.59,89.32617988118986,-0.008241479509915495
2010-11-11,88.0,87.48617988118986,0.005873157560519093
2010-11-12,86.16,86.97617988118985,-0.009383947217557309
2010-11-15,85.65,85.34617988118985,0.0035598560970520055
2010-11-16,84.02,86.23617988118986,-0.02569895702990499
2010-11-17,84.91,86.49617988118986,-0.0183381495387267
2010-11-18,85.17,86.44617988118985,-0.014762709965250087
2010-11-19,85.12,87.09617988118985,-0.02268962753459003
2010-11-22,85.77,86.80617988118985,-0.011936706379753748
2010-11-23,85.48,88.29617988118986,-0.03189469674655532
2010-11-24,86.97,86.46617988118986,0.005826788225204549
2010-11-26,85.14,86.41617988118986,-0.014767834946469827
2010-11-29,85.09,85.86617988118985,-0.009039413215585212
2010-11-30,84.54,89.71617988118986,-0.0576950544265773
2010-12-01,88.39,91.47617988118985,-0.03373752473264857
2010-12-02,90.15,90.93617988118986,-0.008645402547336145
2010-12-03,89.61,90.22617988118985,-0.006829280392910753
2010-12-06,88.9,90.35617988118986,-0.016115996527349852
2010-12-07,89.03,90.31617988118985,-0.014240857871555379
2010-12-08,88.99,90.83617988118985,-0.020324279198052908
2010-12-09,89.51,91.82617988118986,-0.025223524317211754
2010-12-10,90.5,93.07617988118986,-0.02767818666900923
2010-12-13,91.75,94.91617988118986,-0.0333576412910116
2010-12-14,93.59,94.86617988118985,-0.01345242195678309
2010-12-15,93.54,96.12617988118986,-0.026904011835135022
2010-12-16,94.8,95.06617988118985,-0.002799942961024815
2010-12-17,93.74,94.40617988118986,-0.007056528312322841
2010-12-20,93.08,95.24617988118986,-0.022742958131149793
2010-12-21,93.92,95.07617988118986,-0.012160563062532104
2010-12-22,93.75,94.00617988118985,-0.0027251387250670778
2010-12-23,92.68,94.72617988118985,-0.02160099651180125
2010-12-27,93.4,94.46617988118986,-0.01128636600454036
2010-12-28,93.14,95.32617988118986,-0.022933677651979845
2010-12-29,94.0,94.30617988118985,-0.003246657658868002
2010-12-30,92.98,93.56617988118985,-0.006264869228755354
2010-12-31,92.24,94.5408532176428,-0.024337131931166378
2011-01-03,93.0,88.52085321764281,0.05059990521492708
2011-01-04,86.98,86.27085321764281,0.008220004276162207
2011-01-05,84.73,84.3908532176428,0.004018762335327386
2011-01-06,82.85,83.16085321764281,-0.003737975328719556
2011-01-07,81.62,84.2108532176428,-0.03076626252612291
2011-01-10,82.67,84.5108532176428,-0.02178244743195301
2011-01-11,82.97,85.1408532176428,-0.025497198296727364
2011-01-12,83.6,84.6808532176428,-0.01276384420531107
2011-01-13,83.14,85.4308532176428,-0.02681529133048277
2011-01-14,83.89,85.52085321764281,-0.019069655601920088
2011-01-18,83.98,85.0408532176428,-0.012474630457055547
2011-01-19,83.5,84.8908532176428,-0.016384017416775642
2011-01-20,83.35,85.0708532176428,-0.02022847018167584
2011-01-21,83.53,86.4608532176428,-0.03389803718759454
2011-01-24,84.92,86.08085321764281,-0.013485614677955837
2011-01-25,84.54,85.94085321764281,-0.01630020141986699
2011-01-26,84.4,86.2508532176428,-0.02145895546067711
2011-01-27,84.71,83.83085321764281,0.010487150596866002
2011-01-28,82.29,85.0408532176428,-0.032347432011325394
2011-01-31,83.5,85.3708532176428,-0.021914425674923077
2011-02-01,83.83,85.7608532176428,-0.02251438908545733
2011-02-02,84.22,87.7508532176428,-0.04023725226791186
2011-02-03,86.21,87.5408532176428,-0.015202653032568292
2011-02-04,86.0,90.16085321764281,-0.04614922185351067
2011-02-07,88.62,92.19085321764281,-0.03873327009147842
2011-02-08,90.65,89.6708532176428,0.010919342765488116
2011-02-09,88.13,90.3108532176428,-0.02414829602359203
2011-02-10,88.77,91.08085321764281,-0.02537144894900034
2011-02-11,89.54,92.3408532176428,-0.030331680074921152
2011-02-14,90.8,91.0408532176428,-0.0026455509711340586
2011-02-15,89.5,93.13085321764281,-0.038986577403705924
2011-02-16,91.59,93.6208532176428,-0.021692316912788945
2011-02-17,92.08,93.6808532176428,-0.01708837145114006
2011-02-18,92.14,89.9308532176428,0.02456494855009117
2011-02-22,88.39,88.3208532176428,0.000782904374653226
2011-02-23,86.78,88.58085321764281,-0.020330050481881412
2011-02-24,87.04,89.6208532176428,-0.02879746314594034
2011-02-25,88.08,90.4008532176428,-0.02567291275509631
2011-02-28,88.86,87.7908532176428,0.012178339122717707
2011-03-01,86.25,87.66085321764281,-0.016094449983734105
2011-03-02,86.12,88.3608532176428,-0.025360248753181658
2011-03-03,86.82,87.99085321764281,-0.013306533290985856
2011-03-04,86.45,86.69085321764281,-0.0027783002324147654
2011-03-07,85.15,87.60085321764281,-0.027977503958251382
2011-03-08,86.06,87.1208532176428,-0.012176800139831134
2011-03-09,85.58,85.7908532176428,-0.002457758720593395
2011-03-10,84.25,86.4608532176428,-0.025570569053691372
2011-03-11,84.92,86.3208532176428,-0.01622844498664533
2011-03-14,84.78,87.19085321764281,-0.027650299643529386
2011-03-15,85.65,85.4008532176428,0.0029173804823969807
2011-03-16,83.86,85.8708532176428,-0.023417179896259133
2011-03-17,84.33,86.3708532176428,-0.02362895747365301
2011-03-18,84.83,87.1108532176428,-0.026183341494132595
2011-03-21,85.57,85.8108532176428,-0.0028067920153634907
2011-03-22,84.27,85.9308532176428,-0.01932778688274228
2011-03-23,84.39,88.83085321764281,-0.04999223869619218
2011-03-24,87.29,89.7308532176428,-0.027201939245161233
2011-03-25,88.19,89.38085321764281,-0.01332335925170769
2011-03-28,87.84,89.8708532176428,-0.022597462302095028
2011-03-29,88.33,90.8908532176428,-0.028175037718159657
2011-03-30,89.35,91.2108532176428,-0.020401664407222908
2011-03-31,89.67,176829000.0,-0.9999994928999203
2011-04-01,91.19,176829000.0,-0.9999994843040452
2011-04-04,89.28,176829000.0,-0.9999994951054408
2011-04-05,90.45,176829000.0,-0.9999994884888791
2011-04-06,91.17,176829000.0,-0.9999994844171488
2011-04-07,90.93,176829000.0,-0.9999994857743922
2011-04-08,90.11,176829000.0,-0.9999994904116406
2011-04-11,88.45,176829000.0,-0.9999994997992411
2011-04-12,88.0,176829000.0,-0.9999995023440725
2011-04-13,88.71,176829000.0,-0.999999498328894
2011-04-14,88.72,176829000.0,-0.9999994982723422
2011-04-15,89.01,176829000.0,-0.9999994966323397
2011-04-18,86.56,176829000.0,-0.9999995104875331
2011-04-19,86.56,176829000.0,-0.9999995104875331
2011-04-20,87.99,176829000.0,-0.9999995024006243
2011-04-21,90.21,176829000.0,-0.9999994898461225
2011-04-25,90.93,176829000.0,-0.9999994857743922
2011-04-26,91.67,176829000.0,-0.9999994815895583
2011-04-27,92.06,176829000.0,-0.9999994793840377
2011-04-28,91.52,176829000.0,-0.9999994824378354
2011-04-29,91.19,176829000.0,-0.9999994843040452
2011-05-02,90.92,176829000.0,-0.999999485830944
2011-05-03,89.11,176829000.0,-0.9999994960668216
2011-05-04,87.97,176829000.0,-0.9999995025137279
2011-05-05,86.98,176829000.0,-0.9999995081123572
2011-05-06,87.19,176829000.0,-0.9999995069247691
2011-05-09,86.68,176829000.0,-0.9999995098089114
2011-05-10,88.36,176829000.0,-0.9999995003082074
2011-05-11,87.57,176829000.0,-0.9999995047758004
2011-05-12,86.9,176829000.0,-0.9999995085647716
2011-05-13,86.47,176829000.0,-0.9999995109964994
2011-05-16,86.75,176829000.0,-0.9999995094130487
2011-05-17,86.53,176829000.0,-0.9999995106571886
2011-05-18,86.65,176829000.0,-0.9999995099785669
2011-05-19,86.85,176829000.0,-0.9999995088475306
2011-05-20,86.28,176829000.0,-0.9999995120709838
2011-05-23,85.2,176829000.0,-0.9999995181785793
2011-05-24,84.93,176829000.0,-0.9999995197054782
2011-05-25,83.56,176829000.0,-0.9999995274530762
2011-05-26,83.22,176829000.0,-0.9999995293758377
2011-05-27,84.14,176829000.0,-0.9999995241730711
2011-05-31,85.66,176829000.0,-0.999999515577196
2011-06-01,84.23,176829000.0,-0.9999995236641048
2011-06-02,83.68,176829000.0,-0.9999995267744544
2011-06-03,82.01,176829000.0,-0.9999995362186067
2011-06-06,81.05,176829000.0,-0.9999995416475804
2011-06-07,81.01,176829000.0,-0.9999995418737877
2011-06-08,80.46,176829000.0,-0.9999995449841372
2011-06-09,80.65,176829000.0,-0.9999995439096528
2011-06-10,79.07,176829000.0,-0.9999995528448388
2011-06-13,79.37,176829000.0,-0.9999995511482845
2011-06-14,82.38,176829000.0,-0.9999995341261897
2011-06-15,79.76,176829000.0,-0.9999995489427639
2011-06-16,79.99,176829000.0,-0.9999995476420723
2011-06-17,80.86,176829000.0,-0.9999995427220648
2011-06-20,81.3,176829000.0,-0.9999995402337852
2011-06-21,82.37,176829000.0,-0.9999995341827416
2011-06-22,81.24,176829000.0,-0.999999540573096
2011-06-23,81.11,176829000.0,-0.9999995413082696
2011-06-24,79.46,176829000.0,-0.9999995506393182
2011-06-27,79.36,176829000.0,-0.9999995512048363
2011-06-28,80.34,176829000.0,-0.999999545662759
2011-06-29,80.05,80.54017083934112,-0.0060860417135059075
2011-06-30,79.97,81.68017083934112,-0.020937405269448983
2011-07-01,81.11,81.9401708393411,-0.010131426757320483
2011-07-05,81.37,81.1301708393411,0.0029561032372755758
2011-07-06,80.56,81.4101708393411,-0.01044305435765358
2011-07-07,80.84,80.32017083934112,0.0064719628360685455
2011-07-08,79.75,78.23017083934111,0.019427659998085822
2011-07-11,77.66,78.97017083934111,-0.016590705394402105
2011-07-12,78.4,79.53017083934111,-0.014210592375366149
2011-07-13,78.96,78.08017083934111,0.011268279144383886
2011-07-14,77.51,78.32017083934112,-0.010344344638918423
2011-07-15,77.75,76.8001708393411,0.012367539684851048
2011-07-18,76.23,77.71017083934112,-0.01904732447958757
2011-07-19,77.14,78.33017083934111,-0.015194283717090418
2011-07-20,77.76,79.65017083934111,-0.023730907535072232
2011-07-21,79.08,79.73017083934111,-0.00815463998755539
2011-07-22,79.16,79.39017083934111,-0.002899235974777037
2011-07-25,78.82,78.92017083934111,-0.0012692678978741823
2011-07-26,78.35,77.4901708393411,0.011095977094198961
2011-07-27,76.92,76.3801708393411,0.007067661079135146
2011-07-28,75.81,76.1901708393411,-0.004989762263990172
2011-07-29,75.62,74.98017083934111,0.008533311587537451
2011-08-01,74.41,70.5501708393411,0.05471041550627298
2011-08-02,69.98,71.09017083934111,-0.01561637602264343
2011-08-03,70.52,69.1301708393411,0.02010452373810656
2011-08-04,68.56,68.20017083934111,0.005276074183252932
2011-08-05,67.63,67.48017083934111,0.002220343528999136
2011-08-08,66.91,67.1701708393411,-0.0038733091801028685
2011-08-09,66.6,63.06017083934111,0.05613415113760678
2011-08-10,62.49,66.00017083934112,-0.053184268990540184
2011-08-11,65.43,65.56017083934111,-0.001985517085672295
2011-08-12,64.99,68.82017083934112,-0.055654770870629755
2011-08-15,68.25,68.75017083934112,-0.007275194130207274
2011-08-16,68.18,67.4901708393411,0.01022117964853031
2011-08-17,66.92,62.57017083934111,0.06951921502384528
2011-08-18,62.0,62.46017083934111,-0.007367428445316793
2011-08-19,61.89,63.30017083934111,-0.022277520275896134
2011-08-22,62.73,66.4201708393411,-0.055557984761390955
2011-08-23,65.85,68.06017083934111,-0.032473777424954164
2011-08-24,67.49,66.3001708393411,0.017946094943587454
2011-08-25,65.73,67.0501708393411,-0.019689298667178057
2011-08-26,66.48,70.9401708393411,-0.06287228782465293
2011-08-29,70.37,71.5201708393411,-0.016081768623354975
2011-08-30,70.95,71.40017083934111,-0.006304898630481559
2011-08-31,70.83,70.21017083934112,0.008828196160884039
2011-09-01,69.64,66.71017083934112,0.043918777658579655
2011-09-02,66.14,70.1601708393411,-0.057299900944466686
2011-09-06,69.59,71.1001708393411,-0.021240045157605913
2011-09-07,70.53,69.95017083934111,0.00828917433226306
2011-09-08,69.38,66.6701708393411,0.04064530098758756
2011-09-09,66.1,67.34017083934111,-0.018416508658700814
2011-09-12,66.77,68.48017083934111,-0.024973226824350214
2011-09-13,67.91,68.51017083934111,-0.008760317365848369
2011-09-14,67.94,69.40017083934111,-0.021039873845863588
2011-09-15,68.83,68.81017083934111,0.0002881719434353336
2011-09-16,68.24,66.6701708393411,0.023546199760636544
2011-09-19,66.1,64.97017083934112,0.017389967519905847
2011-09-20,64.4,63.51017083934111,0.014010813526385668
2011-09-21,62.94,62.82017083934111,0.0019074949822301956
