date,DXCM,dcf,Deviation
2013-07-08,22.97,22.671137980085348,0.013182488685710148
2013-07-09,22.27,22.571137980085354,-0.013341727845137874
2013-07-10,22.17,23.871137980085347,-0.07126338013313527
2013-07-11,23.47,24.171137980085348,-0.02900723915700698
2013-07-12,23.77,23.97113798008535,-0.00839083986135536
2013-07-15,23.57,23.18113798008535,0.01677493228540894
2013-07-16,22.78,22.91113798008535,-0.005723765454135665
2013-07-17,22.51,23.18113798008535,-0.02895189962899647
2013-07-18,22.78,22.871137980085347,-0.00398484676034494
2013-07-19,22.47,23.171137980085348,-0.030259108581026428
2013-07-22,22.77,23.61113798008535,-0.035624626851734176
2013-07-23,23.21,22.621137980085347,0.02603149410224459
2013-07-24,22.22,23.36113798008535,-0.04884770515281123
2013-07-25,22.96,23.02113798008535,-0.0026557323160234514
2013-07-26,22.62,22.89113798008535,-0.011844670209110286
2013-07-29,22.49,22.70113798008535,-0.009300766343545042
2013-07-30,22.3,22.18113798008535,0.005358698008252283
2013-07-31,21.78,22.691137980085347,-0.04015391298951143
2013-08-01,22.29,23.02113798008535,-0.03175941956986783
2013-08-02,22.62,22.81113798008535,-0.008379151458915213
2013-08-05,22.41,22.88113798008535,-0.020590670817832724
2013-08-06,22.48,22.38113798008535,0.004417202557020161
2013-08-07,21.98,27.06113798008535,-0.18776512590951
2013-08-08,26.66,27.491137980085348,-0.03023294200070681
2013-08-09,27.09,27.321137980085354,-0.008460042193477846
2013-08-12,26.92,27.81113798008535,-0.03204248530655096
2013-08-13,27.41,27.56113798008535,-0.005483735112626897
2013-08-14,27.16,26.97113798008535,0.007002374911066145
2013-08-15,26.57,26.52113798008535,0.00184238021578631
2013-08-16,26.12,26.68113798008535,-0.021031261129273338
2013-08-19,26.28,27.14113798008535,-0.03172814569224047
2013-08-20,26.74,27.081137980085348,-0.012596884973453237
2013-08-21,26.68,27.981137980085347,-0.04650053836307122
2013-08-22,27.58,27.63113798008535,-0.0018507373862852727
2013-08-23,27.23,28.101137980085348,-0.031000096177695835
2013-08-26,27.7,26.81113798008535,0.03315271513558571
2013-08-27,26.41,27.15113798008535,-0.027296755687697294
2013-08-28,26.75,27.54113798008535,-0.028725682310491663
2013-08-29,27.14,27.45113798008535,-0.011334247065133196
2013-08-30,27.05,27.18113798008535,-0.0048245949150999
2013-09-03,26.78,27.071137980085354,-0.010754552701091713
2013-09-04,26.67,27.371137980085347,-0.025615960161958884
2013-09-05,26.97,27.071137980085354,-0.003736007705319122
2013-09-06,26.67,27.79113798008535,-0.040341564310491185
2013-09-09,27.39,28.39113798008535,-0.03526234069192957
2013-09-10,27.99,28.351137980085348,-0.01273804177945248
2013-09-11,27.95,27.91113798008535,0.0013923480992561466
2013-09-12,27.51,27.741137980085348,-0.008331957407489043
2013-09-13,27.34,27.331137980085348,0.000324246283528673
2013-09-16,26.93,28.02113798008535,-0.038939816821887185
2013-09-17,27.62,28.45113798008535,-0.029212820262834893
2013-09-18,28.05,28.741137980085348,-0.024046994261821997
2013-09-19,28.34,28.531137980085347,-0.0066992764262947535
2013-09-20,28.13,28.70113798008535,-0.019899489019621464
2013-09-23,28.3,28.41113798008535,-0.003911775028626163
2013-09-24,28.01,27.88113798008535,0.004621835020030218
2013-09-25,27.48,29.59113798008535,-0.07134358879696112
2013-09-26,29.19,27.63113798008535,0.05641685916223116
2013-09-27,27.23,28.621137980085347,-0.04860526443963564
2013-09-30,28.22,28.642418670438477,-0.014748009771760384
2013-10-01,28.17,29.202418670438473,-0.03535387537894541
2013-10-02,28.73,28.842418670438473,-0.00389768527123191
2013-10-03,28.37,28.51241867043847,-0.004994969808931993
2013-10-04,28.04,28.322418670438473,-0.009971559058028046
2013-10-07,27.85,27.752418670438473,0.0035161378444277247
2013-10-08,27.28,27.272418670438473,0.0002779852294416685
2013-10-09,26.8,27.932418670438473,-0.04054137537459068
2013-10-10,27.46,27.92241867043847,-0.01656083865428304
2013-10-11,27.45,29.51241867043847,-0.06988307849211706
2013-10-14,29.04,29.94241867043847,-0.030138469452683614
2013-10-15,29.47,30.212418670438474,-0.024573294794332345
2013-10-16,29.74,30.682418670438473,-0.03071526663399793
2013-10-17,30.21,31.35241867043847,-0.03643797572515939
2013-10-18,30.88,30.822418670438473,0.0018681638899660236
2013-10-21,30.35,30.342418670438473,0.00024985910463737326
2013-10-22,29.87,30.60241867043847,-0.02393335893891213
2013-10-23,30.13,30.342418670438473,-0.0070007164803057575
2013-10-24,29.87,30.26241867043847,-0.01296719454951567
2013-10-25,29.79,31.08241867043847,-0.041580376486841764
2013-10-28,30.61,30.392418670438474,0.007159065947362597
2013-10-29,29.92,29.702418670438473,0.0073253741379006865
2013-10-30,29.23,29.202418670438473,0.0009444878478319652
2013-10-31,28.73,28.87241867043847,-0.004932689292992509
2013-11-01,28.4,28.912418670438473,-0.01772313400270442
2013-11-04,28.44,29.01241867043847,-0.019730125810631605
2013-11-05,28.54,27.712418670438474,0.029863193805033106
2013-11-06,27.24,33.70241867043847,-0.1917494033182513
2013-11-07,33.23,33.52241867043847,-0.008723077929228884
2013-11-08,33.05,33.48241867043847,-0.01291479790318295
2013-11-11,33.01,33.94241867043847,-0.027470601888796575
2013-11-12,33.47,34.142418670438474,-0.01969452360505075
2013-11-13,33.67,32.98241867043847,0.020846904419953738
2013-11-14,32.51,33.032418670438474,-0.015815332072731336
2013-11-15,32.56,31.962418670438474,0.01869637387968459
2013-11-18,31.49,32.63241867043847,-0.035008703521978934
2013-11-19,32.16,32.69241867043847,-0.016285692282532294
2013-11-20,32.22,33.242418670438475,-0.03075644647203979
2013-11-21,32.77,32.88241867043847,-0.0034188078305665837
2013-11-22,32.41,32.87241867043847,-0.014067071701490574
2013-11-25,32.4,33.00241867043847,-0.01825377335080247
2013-11-26,32.53,33.75241867043847,-0.03621721697559732
2013-11-27,33.28,33.56241867043848,-0.008414729379656816
2013-11-29,33.09,34.50241867043847,-0.04093680167554814
2013-12-02,34.03,34.782418670438474,-0.021632154956433558
2013-12-03,34.31,35.05241867043847,-0.021180240867788913
2013-12-04,34.58,34.91241867043847,-0.009521502178820418
2013-12-05,34.44,35.12241867043847,-0.01942971743608435
2013-12-06,34.65,34.742418670438475,-0.0026601104348878968
2013-12-09,34.27,33.77241867043847,0.014733363766956886
2013-12-10,33.3,34.032418670438474,-0.021521205340444327
2013-12-11,33.56,35.07241867043847,-0.04312273654834209
2013-12-12,34.6,34.97241867043847,-0.010648925198681436
2013-12-13,34.5,34.852418670438475,-0.010111742136777235
2013-12-16,34.38,34.742418670438475,-0.010431590093836651
2013-12-17,34.27,34.81241867043848,-0.01558118312816581
2013-12-18,34.34,33.892418670438474,0.013205942423693662
2013-12-19,33.42,34.84241867043847,-0.040824337824896695
2013-12-20,34.37,34.352418670438475,0.0005117930626716838
2013-12-23,33.88,34.52241867043847,-0.01860873876106972
2013-12-24,34.05,35.09241867043847,-0.029704953660449673
2013-12-26,34.62,35.532418670438474,-0.025678484735337515
2013-12-27,35.06,35.80241867043847,-0.020736550713862045
2013-12-30,35.33,35.88241867043847,-0.01539524622105748
2013-12-31,35.41,35.357594936708864,0.0014821444553834162
2014-01-02,34.75,35.40759493670886,-0.01857214357214354
2014-01-03,34.8,35.61759493670886,-0.022954804729564127
2014-01-06,35.01,36.07759493670886,-0.02959163266236986
2014-01-07,35.47,36.08759493670886,-0.017113773799334986
2014-01-08,35.48,37.24759493670886,-0.04745527703768149
2014-01-09,36.64,37.65759493670886,-0.02702230289584695
2014-01-10,37.05,37.857594936708864,-0.021332441695227078
2014-01-13,37.25,37.52759493670886,-0.007397088387279482
2014-01-14,36.92,37.677594936708864,-0.020107306158513527
2014-01-15,37.07,38.23759493670886,-0.030535260877193493
2014-01-16,37.63,37.96759493670886,-0.008891659776491645
2014-01-17,37.36,38.287594936708864,-0.024227035890925563
2014-01-21,37.68,37.80759493670886,-0.0033748493370830968
2014-01-22,37.2,37.37759493670886,-0.004751374105519068
2014-01-23,36.77,37.287594936708864,-0.013881156389609295
2014-01-24,36.68,36.75759493670886,-0.002110990581469463
2014-01-27,36.15,37.70759493670886,-0.041307193930645525
2014-01-28,37.1,38.16759493670886,-0.02797123943699331
2014-01-29,37.56,39.857594936708864,-0.05764509726081779
2014-01-30,39.25,41.06759493670886,-0.044258616544505136
2014-01-31,40.46,39.58759493670886,0.022037334288327104
2014-02-03,38.98,39.46759493670886,-0.012354310859092998
2014-02-04,38.86,40.607594936708864,-0.0430361596009976
2014-02-05,40.0,39.32759493670886,0.017097538366463993
2014-02-06,38.72,38.31759493670886,0.010501835095751977
2014-02-07,37.71,40.33759493670886,-0.06514009922583763
2014-02-10,39.73,40.857594936708864,-0.027598172101309104
2014-02-11,40.25,41.70759493670886,-0.034947949861907746
2014-02-12,41.1,43.16759493670886,-0.04789692221075348
2014-02-13,42.56,44.02759493670886,-0.0333335250044563
2014-02-14,43.42,44.537594936708864,-0.025093293391729943
2014-02-18,43.93,45.13759493670886,-0.026753639364306525
2014-02-19,44.53,44.037594936708864,0.011181470377726654
2014-02-20,43.43,43.71759493670886,-0.006578471142459241
2014-02-21,43.11,45.56759493670886,-0.05393295257566999
2014-02-24,44.96,45.607594936708864,-0.0141992783791286
2014-02-25,45.0,46.06759493670886,-0.023174531645847818
2014-02-26,45.46,46.84759493670886,-0.029619342008559868
2014-02-27,46.24,45.70759493670886,0.011648065579218603
2014-02-28,45.1,45.68759493670886,-0.012861148360356012
2014-03-03,45.08,47.49759493670886,-0.05089931269004955
2014-03-04,46.89,49.73759493670886,-0.05725236494310648
2014-03-05,49.13,48.14759493670886,0.020404031906111397
2014-03-06,47.54,48.02759493670886,-0.010152391294034557
2014-03-07,47.42,46.74759493670886,0.014383735980460832
2014-03-10,46.14,46.32759493670886,-0.004049313092232554
2014-03-11,45.72,46.427594936708864,-0.015240826876203095
2014-03-12,45.82,45.65759493670886,0.003557021860574716
2014-03-13,45.05,45.30759493670886,-0.005685469225826356
2014-03-14,44.7,46.24759493670886,-0.03346325227996794
2014-03-17,45.64,48.02759493670886,-0.04971298146107983
2014-03-18,47.42,47.20759493670886,0.004499383278811608
2014-03-19,46.6,47.037594936708864,-0.009303089099212403
2014-03-20,46.43,45.09759493670886,0.029544925071083528
2014-03-21,44.49,43.69759493670887,0.018133836986654384
2014-03-24,43.09,43.65759493670886,-0.013001058293103607
2014-03-25,43.05,42.91759493670886,0.003085099793834978
2014-03-26,42.31,41.107594936708864,0.029250192455735124
2014-03-27,40.5,40.64759493670886,-0.0036310865855330166
2014-03-28,40.04,41.96759493670886,-0.04593055522042333
2014-03-31,41.36,41.91346521145975,-0.013204949976515556
2014-04-01,41.29,42.573465211459755,-0.03014706942657508
2014-04-02,41.95,41.40346521145975,0.013200218526370655
2014-04-03,40.78,38.613465211459754,0.056108271471508875
2014-04-04,37.99,36.30346521145975,0.04645657869618103
2014-04-07,35.68,37.34346521145975,-0.04454501482495732
2014-04-08,36.72,38.90346521145975,-0.05612521145845317
2014-04-09,38.28,36.67346521145976,0.04380646277293243
2014-04-10,36.05,36.24346521145976,-0.005337933620060964
2014-04-11,35.62,35.91346521145975,-0.008171453512820892
2014-04-14,35.29,34.78346521145975,0.014562516571045014
2014-04-15,34.16,36.65346521145975,-0.06802808948825312
2014-04-16,36.03,37.20346521145976,-0.03154182560118879
2014-04-17,36.58,36.69346521145975,-0.0030922457392854596
2014-04-21,36.07,36.74346521145976,-0.01832884317208361
2014-04-22,36.12,36.63346521145976,-0.014016288344438022
2014-04-23,36.01,35.30346521145975,0.02001318523006912
2014-04-24,34.68,34.003465211459755,0.01989605425014873
2014-04-25,33.38,33.28346521145975,0.002900382755429476
2014-04-28,32.66,33.08346521145975,-0.01279990499039596
2014-04-29,32.46,33.06346521145976,-0.018251723090736305
2014-04-30,32.44,33.37346521145975,-0.027970281346128334
2014-05-01,32.75,32.473465211459754,0.00851571542302354
2014-05-02,31.85,32.113465211459754,-0.008204197514185885
2014-05-05,31.49,31.123465211459756,0.01177679882525684
2014-05-06,30.5,30.303465211459756,0.006485554941285221
2014-05-07,29.68,30.723465211459754,-0.03396313548220942
2014-05-08,30.1,32.143465211459755,-0.06357327058599826
2014-05-09,31.52,32.71346521145976,-0.03648238435595885
2014-05-12,32.09,32.48346521145975,-0.012112784424271883
2014-05-13,31.86,32.433465211459755,-0.01768128097694388
2014-05-14,31.81,32.37346521145975,-0.01740515597509451
2014-05-15,31.75,33.043465211459754,-0.03914435738450239
2014-05-16,32.42,33.183465211459755,-0.023007398612369556
2014-05-19,32.56,31.923465211459753,0.019939401450433714
2014-05-20,31.3,32.55346521145975,-0.038504816716670054
2014-05-21,31.93,32.973465211459754,-0.03164560366245961
2014-05-22,32.35,33.80346521145975,-0.04299752118214817
2014-05-23,33.18,35.183465211459755,-0.05694337380978598
2014-05-27,34.56,34.80346521145975,-0.0069954301958295995
2014-05-28,34.18,35.043465211459754,-0.024639835308792102
2014-05-29,34.42,34.38346521145976,0.001062568543209741
2014-05-30,33.76,33.863465211459754,-0.003055363968621383
2014-06-02,33.24,33.20346521145976,0.0011003305922310247
2014-06-03,32.58,35.503465211459755,-0.08234309507670601
2014-06-04,34.88,36.753465211459755,-0.05097383881168316
2014-06-05,36.13,37.34346521145975,-0.032494713722693525
2014-06-06,36.72,38.003465211459755,-0.03377232061124613
2014-06-09,37.38,37.70346521145976,-0.008579190523884228
2014-06-10,37.08,36.853465211459756,0.006146906057284296
2014-06-11,36.23,36.63346521145976,-0.011013569399750622
2014-06-12,36.01,36.62346521145975,-0.016750605326876555
2014-06-13,36.0,38.45346521145976,-0.06380348813736003
2014-06-16,37.83,39.84346521145975,-0.0505343900379589
2014-06-17,39.22,40.51346521145975,-0.03192679778706964
2014-06-18,39.89,40.613465211459754,-0.017813432261761686
2014-06-19,39.99,41.62346521145975,-0.03924385447394285
2014-06-20,41.0,41.53346521145975,-0.01284422594511947
2014-06-23,40.91,41.363465211459754,-0.01096294058395586
2014-06-24,40.74,41.433465211459755,-0.016736838396706255
2014-06-25,40.81,41.02346521145975,-0.0052034904988991215
2014-06-26,40.4,40.27346521145975,0.0031418897747155228
2014-06-27,39.65,40.28346521145975,-0.015725191666965732
2014-06-30,39.66,40.34711590296496,-0.01703011200645621
2014-07-01,39.68,40.39711590296496,-0.01775166090290936
2014-07-02,39.73,40.49711590296496,-0.018942482343756173
2014-07-03,39.83,38.59711590296496,0.03194238917059433
2014-07-07,37.93,36.01711590296496,0.053110418451844055
2014-07-08,35.35,36.83711590296496,-0.04037004164175795
2014-07-09,36.17,36.59711590296496,-0.011670753075117446
2014-07-10,35.93,37.27711590296496,-0.03613787897303
2014-07-11,36.61,37.66711590296496,-0.028064689255429487
2014-07-14,37.0,37.077115902964955,-0.0020798786822248116
2014-07-15,36.41,37.19711590296496,-0.021160670225570444
2014-07-16,36.53,36.54711590296496,-0.00046832431348087233
2014-07-17,35.88,37.38711590296496,-0.04031110361324863
2014-07-18,36.72,37.61711590296496,-0.023848609374496288
2014-07-21,36.95,38.49711590296496,-0.0401878391842283
2014-07-22,37.83,39.16711590296496,-0.03413873787075905
2014-07-23,38.5,39.09711590296496,-0.015272633010755543
2014-07-24,38.43,39.71711590296496,-0.032407083790011004
2014-07-25,39.05,39.97711590296496,-0.02319116529604881
2014-07-28,39.31,40.54711590296496,-0.030510577026626406
2014-07-29,39.88,40.77711590296496,-0.022000474606879372
2014-07-30,40.11,38.34711590296496,0.04597175186514457
2014-07-31,37.68,37.89711590296496,-0.005729087762796681
2014-08-01,37.23,39.08711590296496,-0.04751222647317632
2014-08-04,38.42,39.76711590296496,-0.03387512200412102
2014-08-05,39.1,38.87711590296496,0.005733040938308065
2014-08-06,38.21,44.077115902964955,-0.13311024967879737
2014-08-07,43.41,44.91711590296496,-0.033553265223457474
2014-08-08,44.25,44.51711590296496,-0.006000296684699813
2014-08-11,43.85,43.55711590296496,0.0067241388912782085
2014-08-12,42.89,44.55711590296496,-0.03741525610848673
2014-08-13,43.89,44.59711590296496,-0.015855641977017276
2014-08-14,43.93,44.287115902964956,-0.008063652276373401
2014-08-15,43.62,45.077115902964955,-0.032324958546629534
2014-08-18,44.41,45.58711590296496,-0.02582124092847915
2014-08-19,44.92,44.80711590296496,0.0025193341450386875
2014-08-20,44.14,44.20711590296496,-0.0015182149206991458
2014-08-21,43.54,44.74711590296496,-0.02697639565380283
2014-08-22,44.08,44.577115902964955,-0.011151818436326733
2014-08-25,43.91,46.55711590296496,-0.056857385850148434
2014-08-26,45.89,45.84711590296496,0.0009353717500093506
2014-08-27,45.18,44.94711590296496,0.00518129122094968
2014-08-28,44.28,44.86711590296496,-0.013085661762497258
2014-08-29,44.2,45.48711590296496,-0.02829627417378333
2014-09-02,44.82,44.24711590296496,0.012947377141854677
2014-09-03,43.58,43.34711590296496,0.005372539606933957
2014-09-04,42.68,43.51711590296496,-0.01923647478917423
2014-09-05,42.85,43.857115902964956,-0.02296356890392026
2014-09-08,43.19,43.16711590296496,0.0005301280049951895
2014-09-09,42.5,43.96711590296496,-0.0333684817126253
2014-09-10,43.3,44.357115902964956,-0.023831934999504756
2014-09-11,43.69,43.17711590296496,0.011878609451073219
2014-09-12,42.51,41.49711590296496,0.024408542015390333
2014-09-15,40.83,41.73711590296496,-0.02173403416455333
2014-09-16,41.07,42.22711590296496,-0.027402200652868025
2014-09-17,41.56,42.91711590296496,-0.031621787121794864
2014-09-18,42.25,42.44711590296496,-0.004643799673352822
2014-09-19,41.78,41.11711590296496,0.016121852967494688
2014-09-22,40.45,41.00711590296497,-0.013585834816651543
2014-09-23,40.34,42.04711590296496,-0.04060007128442744
2014-09-24,41.38,41.25711590296497,0.0029784946025808168
2014-09-25,40.59,41.66711590296496,-0.025850502959536725
2014-09-26,41.0,42.05711590296496,-0.025135244780073784
2014-09-29,41.39,40.65711590296496,0.018025973578258414
2014-09-30,39.99,39.922666666666665,0.0016865940818917569
2014-10-01,39.08,41.492666666666665,-0.05814682112501812
2014-10-02,40.65,43.43266666666667,-0.06406851985448747
2014-10-03,42.59,42.092666666666666,0.011815201381079943
2014-10-06,41.25,41.212666666666664,0.0009058703634805543
2014-10-07,40.37,42.772666666666666,-0.0561729453389237
2014-10-08,41.93,41.51266666666667,0.01005315646629934
2014-10-09,40.67,41.342666666666666,-0.016270519560099284
2014-10-10,40.5,41.36266666666667,-0.020856166591451286
2014-10-13,40.52,41.83266666666667,-0.03137898611930068
2014-10-14,40.99,42.33266666666667,-0.03171703491393563
2014-10-15,41.49,42.22266666666667,-0.01735244892159027
2014-10-16,41.38,41.50266666666666,-0.0029556333729557904
2014-10-17,40.66,42.842666666666666,-0.0509460973484378
2014-10-20,42.0,44.922666666666665,-0.0650599548854327
2014-10-21,44.08,43.68266666666667,0.009095903790977244
2014-10-22,42.84,44.922666666666665,-0.04636115398314122
2014-10-23,44.08,44.15266666666667,-0.0016458047079075389
2014-10-24,43.31,43.94266666666667,-0.014397548320538855
2014-10-27,43.1,45.00266666666666,-0.042278976060677764
2014-10-28,44.16,45.342666666666666,-0.02608286529243986
2014-10-29,44.5,45.61266666666667,-0.024393808737339095
2014-10-30,44.77,45.79266666666667,-0.022332542328465932
2014-10-31,44.95,44.80266666666667,0.003288494732456515
2014-11-03,43.96,45.32266666666667,-0.0300658978583197
2014-11-04,44.48,44.842666666666666,-0.008087535680304514
2014-11-05,44.0,45.47266666666667,-0.032385755545455974
2014-11-06,44.63,51.772666666666666,-0.1379621164320941
2014-11-07,50.93,54.342666666666666,-0.06279902838776164
2014-11-10,53.5,53.98266666666667,-0.008941141601007785
2014-11-11,53.14,54.852666666666664,-0.031223033823940427
2014-11-12,54.01,54.47266666666667,-0.008493556401375724
2014-11-13,53.63,53.57266666666667,0.0010701974887690202
2014-11-14,52.73,52.58266666666667,0.002801937267033372
2014-11-17,51.74,52.43266666666667,-0.013210593904563361
2014-11-18,51.59,51.32266666666667,0.00520887457133945
2014-11-19,50.48,51.69266666666667,-0.023459162485974905
2014-11-20,50.85,51.212666666666664,-0.007081581379606572
2014-11-21,50.37,52.022666666666666,-0.03176820360355748
2014-11-24,51.18,51.55266666666667,-0.0072288533409199385
2014-11-25,50.71,52.19266666666667,-0.02840756683569845
2014-11-26,51.35,52.30266666666667,-0.018214495118158425
2014-11-28,51.46,52.14266666666666,-0.01309228526862194
2014-12-01,51.3,54.29266666666667,-0.055121010817912874
2014-12-02,53.45,55.342666666666666,-0.03419905076252194
2014-12-03,54.5,55.43266666666667,-0.016825217380846524
2014-12-04,54.59,56.15266666666667,-0.02782889503615138
2014-12-05,55.31,56.90266666666667,-0.027989315087752153
2014-12-08,56.06,59.14266666666666,-0.052122551119327176
2014-12-09,58.3,56.382666666666665,0.03400572279896896
2014-12-10,55.54,55.172666666666665,0.006657886151355097
2014-12-11,54.33,54.50266666666666,-0.0031680407074883288
2014-12-12,53.66,53.69266666666667,-0.0006084008989434286
2014-12-15,52.85,54.102666666666664,-0.023153510609458472
2014-12-16,53.26,56.58266666666667,-0.058722341353064644
2014-12-17,55.74,57.69266666666667,-0.033846011624816486
2014-12-18,56.85,57.39266666666666,-0.009455331110827081
2014-12-19,56.55,57.282666666666664,-0.012790372887668155
2014-12-22,56.44,54.79266666666667,0.030064850527442788
2014-12-23,53.95,55.782666666666664,-0.03285369409852512
2014-12-24,54.94,55.992666666666665,-0.018800080962983245
2014-12-26,55.15,56.97266666666667,-0.031991949355831495
2014-12-29,56.13,56.04266666666667,0.0015583365055196197
2014-12-30,55.2,55.89266666666666,-0.012392800486646927
2014-12-31,55.05,55.464787234042554,-0.007478388626865118
2015-01-02,54.51,56.41478723404256,-0.0337639708918932
2015-01-05,55.46,55.16478723404256,0.005351471124233065
2015-01-06,54.21,56.55478723404255,-0.04146045540475718
2015-01-07,55.6,59.32478723404255,-0.0627863563900849
2015-01-08,58.37,59.14478723404255,-0.01309983973696005
2015-01-09,58.19,59.98478723404255,-0.02992070684588466
2015-01-12,59.03,60.94478723404255,-0.03141839230136789
2015-01-13,59.99,60.094787234042556,-0.0017436992269305174
2015-01-14,59.14,58.37478723404255,0.013108617644968401
2015-01-15,57.42,59.924787234042554,-0.04179885068694267
2015-01-16,58.97,58.454787234042556,0.008813867782883511
2015-01-20,57.5,57.19478723404255,0.005336373832610208
2015-01-21,56.24,59.064787234042555,-0.047825233380582755
2015-01-22,58.11,58.89478723404255,-0.013325241008578237
2015-01-23,57.94,63.73478723404255,-0.0909203197425501
2015-01-26,62.78,63.274787234042556,-0.007819658598177792
2015-01-27,62.32,61.54478723404255,0.012595912680784194
2015-01-28,60.59,61.954787234042556,-0.022028761536810437
2015-01-29,61.0,60.73478723404255,0.0043667357380450245
2015-01-30,59.78,62.26478723404255,-0.03990678109446777
2015-02-02,61.31,62.174787234042554,-0.0139089697369974
2015-02-03,61.22,61.94478723404255,-0.011700536338984047
2015-02-04,60.99,62.97478723404255,-0.031517172525985515
2015-02-05,62.02,63.43478723404255,-0.022303018512897288
2015-02-06,62.48,62.54478723404255,-0.0010358534565018118
2015-02-09,61.59,63.64478723404255,-0.03228524005409006
2015-02-10,62.69,64.34478723404256,-0.025717502616390164
2015-02-11,63.39,62.89478723404255,0.007873669468260847
2015-02-12,61.94,63.634787234042555,-0.026633030575073602
2015-02-13,62.68,63.36478723404255,-0.010807062785727295
2015-02-17,62.41,63.564787234042555,-0.018167090370186934
2015-02-18,62.61,63.994787234042555,-0.021639063022087957
2015-02-19,63.04,65.37478723404256,-0.03571387889468747
2015-02-20,64.42,64.48478723404256,-0.001004690204023051
2015-02-23,63.53,62.564787234042555,0.015427412265413443
2015-02-24,61.61,64.29478723404256,-0.0417574635447433
2015-02-25,63.34,62.91478723404256,0.006758550487910853
2015-02-26,61.96,61.69478723404255,0.0042987872695201546
2015-02-27,60.74,60.61478723404255,0.0020657131975732046
2015-03-02,59.66,60.00478723404255,-0.005745995443625973
2015-03-03,59.05,60.83478723404255,-0.029338267053949707
2015-03-04,59.88,61.50478723404255,-0.026417248268167937
2015-03-05,60.55,60.54478723404255,8.609768397227491e-05
2015-03-06,59.59,60.564787234042555,-0.016094950194007085
2015-03-09,59.61,59.454787234042556,0.0026106016551106226
2015-03-10,58.5,60.86478723404255,-0.038853125781073805
2015-03-11,59.91,60.674787234042554,-0.012604695770790597
2015-03-12,59.72,60.98478723404255,-0.020739389139600495
2015-03-13,60.03,63.954787234042556,-0.06136815403168794
2015-03-16,63.0,63.26478723404255,-0.0041853809302004885
2015-03-17,62.31,63.454787234042556,-0.0180409908210738
2015-03-18,62.5,64.39478723404255,-0.029424543746933374
2015-03-19,63.44,62.924787234042554,0.008187755391864338
2015-03-20,61.97,62.494787234042555,-0.008397296114910024
2015-03-23,61.54,62.174787234042554,-0.01020972105064144
2015-03-24,61.22,60.72478723404255,0.008155035011466083
2015-03-25,59.77,59.32478723404255,0.007504666880658872
2015-03-26,58.37,61.11478723404255,-0.04491199852387995
2015-03-27,60.16,62.93478723404255,-0.04408988027120275
2015-03-30,61.98,63.29478723404255,-0.02077244100972997
2015-03-31,62.34,62.17869123252859,0.0025942773042322287
2015-04-01,61.49,63.638691232528586,-0.033763912973595045
2015-04-02,62.95,64.0686912325286,-0.017460809812213207
2015-04-06,63.38,63.89869123252859,-0.008117399942372261
2015-04-07,63.21,64.89869123252858,-0.02602042045005326
2015-04-08,64.21,65.68869123252858,-0.022510590556511945
2015-04-09,65.0,68.57869123252858,-0.05218372016453887
2015-04-10,67.89,68.10869123252859,-0.0032109152087793635
2015-04-13,67.42,68.58869123252859,-0.017039124256891025
2015-04-14,67.9,69.17869123252859,-0.018483888748784705
2015-04-15,68.49,68.6186912325286,-0.001875454489397299
2015-04-16,67.93,68.08869123252859,-0.002330654763015416
2015-04-17,67.4,69.10869123252859,-0.02472469384175402
2015-04-20,68.42,71.0186912325286,-0.0365916519641285
2015-04-21,70.33,69.96869123252858,0.005163863452450013
2015-04-22,69.28,71.24869123252859,-0.02763126169017649
2015-04-23,70.56,70.1186912325286,0.006293739368407714
2015-04-24,69.43,68.24869123252859,0.017308885286116515
2015-04-27,67.56,68.71869123252858,-0.016861369326837572
2015-04-28,68.03,67.8186912325286,0.0031157895210172093
2015-04-29,67.13,68.25869123252858,-0.01653549477946492
2015-04-30,67.57,67.80869123252859,-0.003520068418811917
2015-05-01,67.12,68.8786912325286,-0.025533168546879037
2015-05-04,68.19,66.88869123252859,0.01945483972690698
2015-05-05,66.2,67.00869123252858,-0.012068452877587399
2015-05-06,66.32,68.16869123252859,-0.027119359329088044
2015-05-07,67.48,68.58869123252859,-0.016164344480198878
2015-05-08,67.9,68.28869123252859,-0.005691882880066612
2015-05-11,67.6,68.7686912325286,-0.01699452485691333
2015-05-12,68.08,68.4586912325286,-0.005531675024904037
2015-05-13,67.77,69.6186912325286,-0.02655452436406658
2015-05-14,68.93,69.07869123252858,-0.0021524905853826937
2015-05-15,68.39,70.78869123252859,-0.03388523210083527
2015-05-18,70.1,70.4786912325286,-0.005373130884045563
2015-05-19,69.79,69.85869123252859,-0.0009832882826266154
2015-05-20,69.17,68.93869123252858,0.003355282256392478
2015-05-21,68.25,69.3686912325286,-0.01612674554834359
2015-05-22,68.68,69.33869123252859,-0.009499620209439064
2015-05-26,68.65,72.32869123252858,-0.05086074654250272
2015-05-27,71.64,71.9586912325286,-0.004428808071269219
2015-05-28,71.27,72.4086912325286,-0.015725891645684942
2015-05-29,71.72,73.03869123252859,-0.01805469416655292
2015-06-01,72.35,73.27869123252859,-0.012673414561699237
2015-06-02,72.59,73.16869123252859,-0.00790900073215084
2015-06-03,72.48,72.54869123252858,-0.0009468293826061513
2015-06-04,71.86,73.29869123252858,-0.01962778882319416
2015-06-05,72.61,72.42869123252859,0.002503272727782946
2015-06-08,71.74,71.58869123252859,0.0021135847696940324
