date,SO,dcf,Deviation
2008-11-24,35.5,36.4538342343443,-0.026165539356232115
2008-11-25,35.77,36.793834234344295,-0.02782624468608985
2008-11-26,36.11,37.003834234344296,-0.024155178857511617
2008-11-28,36.32,35.8538342343443,0.01300183859301618
2008-12-01,35.17,36.2038342343443,-0.028555932160455044
2008-12-02,35.52,37.113834234344296,-0.04294447790763145
2008-12-03,36.43,36.113834234344296,0.008754699476219763
2008-12-04,35.43,37.5738342343443,-0.057056573491366724
2008-12-05,36.89,37.6738342343443,-0.020805799310698703
2008-12-08,36.99,37.2438342343443,-0.006815469984833733
2008-12-09,36.56,37.3938342343443,-0.022298709170039066
2008-12-10,36.71,37.043834234344295,-0.009011870429837643
2008-12-11,36.36,37.02383423434431,-0.017929915906130467
2008-12-12,36.34,36.5338342343443,-0.005305608852904764
2008-12-15,35.85,37.8838342343443,-0.05368607152494842
2008-12-16,37.2,36.9838342343443,0.005844871688694964
2008-12-17,36.3,36.8038342343443,-0.013689721324582571
2008-12-18,36.12,36.52383423434431,-0.01105673166057064
2008-12-19,35.84,36.8038342343443,-0.02618841907088243
2008-12-22,36.12,36.3938342343443,-0.007524193042729332
2008-12-23,35.71,36.3938342343443,-0.018789837584603064
2008-12-24,35.71,36.653834234344295,-0.025749945512110406
2008-12-26,35.97,36.8838342343443,-0.0247760096886398
2008-12-29,36.2,37.2138342343443,-0.027243476927422794
2008-12-30,36.53,37.683834234344296,-0.03061881195976368
2008-12-31,37.0,37.82312382412739,-0.021762449552152563
2009-01-02,37.47,37.02312382412727,0.012070190997268249
2009-01-05,36.67,36.14312382412732,0.014577494143463099
2009-01-06,35.79,36.0831238241273,-0.00812357116185436
2009-01-07,35.73,35.94312382412724,-0.005929474165074722
2009-01-08,35.59,35.88312382412721,-0.008168849110347431
2009-01-09,35.53,36.14312382412732,-0.016963775104520185
2009-01-12,35.79,35.213123824127244,0.016382419769230827
2009-01-13,34.86,34.69312382412724,0.004810064862383667
2009-01-14,34.34,35.04312382412728,-0.020064530424173332
2009-01-15,34.69,35.38312382412721,-0.01958910772187339
2009-01-16,35.03,35.0831238241273,-0.0015142273075113843
2009-01-20,34.73,35.29312382412728,-0.01595562430045694
2009-01-21,34.94,35.30312382412739,-0.010285883649741479
2009-01-22,34.95,35.003123824127265,-0.001517688089616831
2009-01-23,34.65,35.29312382412728,-0.01822235479443801
2009-01-26,34.94,35.29312382412728,-0.010005456753756525
2009-01-27,34.94,34.723123824127356,0.006245871683985493
2009-01-28,34.37,34.213123824127244,0.004585263148702223
2009-01-29,33.86,33.80312382412739,0.0016825715921560125
2009-01-30,33.45,33.64312382412732,-0.00574036540533196
2009-02-02,33.29,33.82312382412739,-0.01576211076479861
2009-02-03,33.47,33.90312382412722,-0.012775336761711276
2009-02-04,33.55,33.69312382412724,-0.004247864486366049
2009-02-05,33.34,33.94312382412724,-0.01776865992806853
2009-02-06,33.59,33.41312382412733,0.005293613874705949
2009-02-09,33.06,32.473123824127356,0.018072673853342103
2009-02-10,32.12,32.503123824127265,-0.011787292390735393
2009-02-11,32.15,31.973123824127352,0.005532026737380402
2009-02-12,31.62,31.743123824127363,-0.0038787557522544924
2009-02-13,31.39,30.76312382412737,0.020377520158761486
2009-02-17,30.41,31.073123824127396,-0.021340751830445148
2009-02-18,30.72,31.223123824127352,-0.016113820864348316
2009-02-19,30.87,30.52312382412727,0.01136437338037255
2009-02-20,30.17,30.06312382412729,0.0035550588986676956
2009-02-23,29.71,31.323123824127396,-0.05149945558382807
2009-02-24,30.97,31.56312382412729,-0.01879167054035058
2009-02-25,31.21,31.003123824127265,0.006672752624744982
2009-02-26,30.65,30.66312382412733,-0.00042800023254652153
2009-02-27,30.31,30.133123824127214,0.005869825408913121
2009-03-02,29.78,28.823123824127396,0.03319821202279316
2009-03-03,28.47,29.103123824127305,-0.02175449714447586
2009-03-04,28.75,28.16312382412733,0.020838461654239415
2009-03-05,27.81,28.40312382412722,-0.02088234476601436
2009-03-06,28.05,27.17312382412723,0.03226998049794272
2009-03-09,26.82,27.603123824127305,-0.02837084052938943
2009-03-10,27.25,27.493123824127363,-0.008843077479395167
2009-03-11,27.14,27.16312382412733,-0.0008512947287303563
2009-03-12,26.81,27.493123824127363,-0.024847079164131536
2009-03-13,27.14,28.51312382412737,-0.048157607444100914
2009-03-16,28.16,29.17312382412723,-0.03472798560191692
2009-03-17,28.82,30.083123824127295,-0.041987787954196554
2009-03-18,29.73,30.65312382412722,-0.030115163120850497
2009-03-19,30.3,30.93312382412734,-0.020467503629022832
2009-03-20,30.58,32.17312382412723,-0.049517225397072595
2009-03-23,31.82,31.073123824127396,0.02403608276077729
2009-03-24,30.72,30.803123824127386,-0.0026985517638402623
2009-03-25,30.45,31.06312382412729,-0.019737996332843566
2009-03-26,30.71,30.92312382412723,-0.006892053511131535
2009-03-27,30.57,30.693123824127237,-0.004011446499637583
2009-03-30,30.34,30.973123824127352,-0.020441071030561142
2009-03-31,30.62,31.157958652150704,-0.017265529432030635
2009-04-01,30.81,31.417958652150702,-0.01935067325289408
2009-04-02,31.07,31.427958652150704,-0.011389815549671667
2009-04-03,31.08,31.327958652150702,-0.007914931671862413
2009-04-06,30.98,31.287958652150703,-0.009842721143123678
2009-04-07,30.94,31.727958652150704,-0.024834836075950606
2009-04-08,31.38,31.237958652150702,0.004547075224440755
2009-04-09,30.89,30.877958652150703,0.00038996580003702874
2009-04-13,30.53,30.197958652150703,0.010995489849962015
2009-04-14,29.85,30.397958652150702,-0.01802616611270147
2009-04-15,30.05,30.207958652150705,-0.005229040928240836
2009-04-16,29.86,29.987958652150702,-0.004267001086501909
2009-04-17,29.64,30.197958652150703,-0.018476700977632654
2009-04-20,29.85,30.387958652150704,-0.01770302040715155
2009-04-21,30.04,29.827958652150702,0.007108811914422031
2009-04-22,29.48,29.857958652150703,-0.012658556351891725
2009-04-23,29.51,29.807958652150703,-0.009995942883166964
2009-04-24,29.46,30.0979586521507,-0.021196077100235966
2009-04-27,29.75,30.377958652150703,-0.02067152238046266
2009-04-28,30.03,30.377958652150703,-0.011454313179337539
2009-04-29,30.03,29.227958652150704,0.027440895116713104
2009-04-30,28.88,29.167958652150702,-0.00987243075817612
2009-05-01,28.82,29.3479586521507,-0.017989620961661346
2009-05-04,29.0,29.257958652150702,-0.008816700276925826
2009-05-05,28.91,29.517958652150703,-0.020596229546734124
2009-05-06,29.17,29.6179586521507,-0.01512456200684753
2009-05-07,29.27,29.107958652150703,0.005566908685893823
2009-05-08,28.76,29.337958652150704,-0.019700029542046305
2009-05-11,28.99,29.217958652150703,-0.007802004748676206
2009-05-12,28.87,28.987958652150702,-0.004069229350234016
2009-05-13,28.64,28.827958652150702,-0.006520012548189236
2009-05-14,28.48,28.467958652150703,0.00042297897072396395
2009-05-15,28.12,28.467958652150703,-0.0122228171117712
2009-05-18,28.12,28.327958652150702,-0.007341109703819515
2009-05-19,27.98,27.797958652150704,0.00654873079448981
2009-05-20,27.45,27.707958652150705,-0.009309911833966233
2009-05-21,27.36,28.047958652150704,-0.0245279401856916
2009-05-22,27.7,28.657958652150704,-0.0334273164316542
2009-05-26,28.31,28.4379586521507,-0.00449957233976872
2009-05-27,28.09,28.637958652150704,-0.019133998299475596
2009-05-28,28.29,28.757958652150702,-0.016272318136729247
2009-05-29,28.41,29.2779586521507,-0.029645463417134144
2009-06-01,28.93,29.377958652150703,-0.01524812045161994
2009-06-02,29.03,29.077958652150702,-0.0016493128944989888
2009-06-03,28.73,29.077958652150702,-0.011966405768479405
2009-06-04,28.73,29.257958652150702,-0.01804495858469235
2009-06-05,28.91,29.167958652150702,-0.008843904889850096
2009-06-08,28.82,28.977958652150704,-0.005450993082253608
2009-06-09,28.63,29.397958652150702,-0.026122856394129923
2009-06-10,29.05,30.257958652150702,-0.03992201410668661
2009-06-11,29.91,30.897958652150702,-0.03197488427223116
2009-06-12,30.55,30.487958652150702,0.002034945945615929
2009-06-15,30.14,30.467958652150703,-0.010764050716195683
2009-06-16,30.12,30.717958652150703,-0.019466093399042816
2009-06-17,30.37,31.4379586521507,-0.033970356153440684
2009-06-18,31.09,30.957958652150705,0.0042651826411725935
2009-06-19,30.61,31.417958652150702,-0.02571645921035659
2009-06-22,31.07,31.447958652150703,-0.012018543280705285
2009-06-23,31.1,31.647958652150702,-0.01731418630103221
2009-06-24,31.3,32.1279586521507,-0.025770658544322922
2009-06-25,31.78,32.2479586521507,-0.014511264331439788
2009-06-26,31.9,32.2079586521507,-0.009561570029218203
2009-06-29,31.86,31.507958652150702,0.011173092859992906
2009-06-30,31.16,,
2009-07-01,31.52,,
2009-07-02,31.01,,
2009-07-06,31.67,,
2009-07-07,31.08,,
2009-07-08,30.92,,
2009-07-09,30.77,,
2009-07-10,30.7,,
2009-07-13,30.72,,
2009-07-14,30.84,,
2009-07-15,31.53,,
2009-07-16,31.8,,
2009-07-17,31.48,,
2009-07-20,31.79,,
2009-07-21,31.93,,
2009-07-22,31.78,,
2009-07-23,32.3,,
2009-07-24,32.63,,
2009-07-27,32.62,,
2009-07-28,32.0,,
2009-07-29,31.81,,
2009-07-30,31.85,,
2009-07-31,31.4,,
2009-08-03,31.26,,
2009-08-04,31.35,,
2009-08-05,31.24,,
2009-08-06,31.31,,
2009-08-07,31.51,,
2009-08-10,31.34,,
2009-08-11,31.23,,
2009-08-12,31.41,,
2009-08-13,31.37,,
2009-08-14,31.47,,
2009-08-17,31.08,,
2009-08-18,30.89,,
2009-08-19,31.1,,
2009-08-20,31.35,,
2009-08-21,31.51,,
2009-08-24,31.58,,
2009-08-25,31.53,,
2009-08-26,31.63,,
2009-08-27,31.56,,
2009-08-28,31.58,,
2009-08-31,31.2,,
2009-09-01,31.12,,
2009-09-02,31.07,,
2009-09-03,31.13,,
2009-09-04,31.42,,
2009-09-08,31.44,,
2009-09-09,31.15,,
2009-09-10,31.21,,
2009-09-11,31.03,,
2009-09-14,31.52,,
2009-09-15,31.96,,
2009-09-16,32.16,,
2009-09-17,32.07,,
2009-09-18,32.03,,
2009-09-21,32.04,,
2009-09-22,31.79,,
2009-09-23,31.81,,
2009-09-24,31.93,,
2009-09-25,31.9,,
2009-09-28,31.97,,
2009-09-29,31.97,,
2009-09-30,31.67,,
2009-10-01,31.67,,
2009-10-02,31.73,,
2009-10-05,31.73,,
2009-10-06,31.89,,
2009-10-07,31.83,,
2009-10-08,31.82,,
2009-10-09,31.84,,
2009-10-12,31.92,,
2009-10-13,31.75,,
2009-10-14,31.85,,
2009-10-15,32.11,,
2009-10-16,32.5,,
2009-10-19,33.27,,
2009-10-20,33.21,,
2009-10-21,33.48,,
2009-10-22,33.28,,
2009-10-23,32.67,,
2009-10-26,32.58,,
2009-10-27,32.65,,
2009-10-28,32.53,,
2009-10-29,31.71,,
2009-10-30,31.19,,
2009-11-02,31.04,,
2009-11-03,30.99,,
2009-11-04,31.19,,
2009-11-05,31.5,,
2009-11-06,31.59,,
2009-11-09,32.09,,
2009-11-10,32.2,,
2009-11-11,31.97,,
2009-11-12,31.59,,
2009-11-13,31.58,,
2009-11-16,31.9,,
2009-11-17,31.77,,
2009-11-18,31.72,,
2009-11-19,31.49,,
2009-11-20,31.4,,
2009-11-23,31.85,,
2009-11-24,31.98,,
2009-11-25,32.03,,
2009-11-27,31.61,,
2009-11-30,32.09,,
2009-12-01,32.41,,
2009-12-02,32.64,,
2009-12-03,33.13,,
2009-12-04,32.83,,
2009-12-07,33.01,,
2009-12-08,33.17,,
2009-12-09,33.58,,
2009-12-10,33.78,,
2009-12-11,34.22,,
2009-12-14,34.17,,
2009-12-15,34.1,,
2009-12-16,33.88,,
2009-12-17,33.5,,
2009-12-18,33.79,,
2009-12-21,33.74,,
2009-12-22,33.4,,
2009-12-23,33.29,,
2009-12-24,33.45,,
2009-12-28,33.44,,
2009-12-29,33.52,,
2009-12-30,33.68,,
2009-12-31,33.32,34.034982935153586,-0.021007295244303004
2010-01-04,33.25,33.364982935153584,-0.003446215913763817
2010-01-05,32.58,33.824982935153585,-0.03680660940880187
2010-01-06,33.04,33.684982935153585,-0.019147491818393703
2010-01-07,32.9,33.614982935153584,-0.02126976939220393
2010-01-08,32.83,34.044982935153584,-0.03568757656503452
2010-01-11,33.26,33.83498293515358,-0.016993740953130332
2010-01-12,33.05,34.30498293515358,-0.03658310915139851
2010-01-13,33.52,34.224982935153584,-0.020598489018659794
2010-01-14,33.44,34.12498293515358,-0.02007277004226582
2010-01-15,33.34,34.434982935153585,-0.03179856186412533
2010-01-19,33.65,34.214982935153586,-0.016512734676044638
2010-01-20,33.43,33.934982935153585,-0.014880895508878167
2010-01-21,33.15,33.324982935153585,-0.005250803443593077
2010-01-22,32.54,33.58498293515358,-0.03111458883785212
2010-01-25,32.8,33.754982935153585,-0.028291613625999967
2010-01-26,32.97,33.69498293515358,-0.0215160499279321
2010-01-27,32.91,32.73498293515358,0.0053464840715853335
2010-01-28,31.95,32.784982935153586,-0.02546845721424118
2010-01-29,32.0,32.784982935153586,-0.0239433687278785
2010-02-01,32.0,32.934982935153585,-0.02838874812822867
2010-02-02,32.15,32.784982935153586,-0.01936810326879046
2010-02-03,32.0,32.364982935153584,-0.011277093390868242
2010-02-04,31.58,32.48498293515358,-0.027858501171452277
2010-02-05,31.7,31.914982935153585,-0.006736113116225018
2010-02-08,31.13,32.074982935153585,-0.029461681618477287
2010-02-09,31.29,32.06498293515359,-0.024169136054769447
2010-02-10,31.28,32.104982935153586,-0.025696414068180795
2010-02-11,31.32,31.954982935153584,-0.019871171154813627
2010-02-12,31.17,32.66498293515358,-0.045767142695938845
2010-02-16,31.88,32.42498293515359,-0.016807501063099806
2010-02-17,31.64,32.59498293515358,-0.029298464032132876
2010-02-18,31.81,33.074982935153585,-0.03824591346377104
2010-02-19,32.29,33.12498293515358,-0.02520704499042825
2010-02-22,32.34,32.80498293515358,-0.014174155678505329
2010-02-23,32.02,32.91498293515358,-0.027190745835013796
2010-02-24,32.13,32.794982935153584,-0.020276971525445497
2010-02-25,32.01,32.55498293515358,-0.016740384605304137
2010-02-26,31.77,32.84498293515358,-0.032728984431988906
2010-03-01,32.06,33.01498293515358,-0.028925743715491614
2010-03-02,32.23,32.964982935153586,-0.022295868819328546
2010-03-03,32.18,33.074982935153585,-0.02705921079107665
2010-03-04,32.29,33.004982935153585,-0.021662878498023952
2010-03-05,32.22,33.13498293515358,-0.02761380432711369
2010-03-08,32.35,33.09498293515358,-0.022510449291159973
2010-03-09,32.31,33.144982935153585,-0.025191834818173886
2010-03-10,32.36,33.284982935153586,-0.02778979748782373
2010-03-11,32.5,33.26498293515358,-0.022996642945671497
2010-03-12,32.48,33.644982935153585,-0.034625754972114065
2010-03-15,32.86,33.99498293515359,-0.033386777611231655
2010-03-16,33.21,34.23498293515358,-0.029939636222254262
2010-03-17,33.45,34.16498293515358,-0.020927361108613596
2010-03-18,33.38,33.964982935153586,-0.01722311877118976
2010-03-19,33.18,33.894982935153585,-0.021094063877284186
2010-03-22,33.11,34.13498293515358,-0.030027345761406865
2010-03-23,33.35,33.81498293515359,-0.013750796090752915
2010-03-24,33.03,33.794982935153584,-0.022635991165358638
2010-03-25,33.01,33.88498293515358,-0.025822144778058664
2010-03-26,33.1,34.12498293515358,-0.030036144988008218
2010-03-29,33.34,33.99498293515359,-0.019267047034645768
2010-03-30,33.21,33.94498293515358,-0.021652181606856225
2010-03-31,33.16,,
2010-04-01,33.42,,
2010-04-05,33.49,,
2010-04-06,33.88,,
2010-04-07,33.56,,
2010-04-08,33.51,,
2010-04-09,33.93,,
2010-04-12,33.95,,
2010-04-13,33.91,,
2010-04-14,33.99,,
2010-04-15,33.95,,
2010-04-16,33.87,,
2010-04-19,34.09,,
2010-04-20,34.4,,
2010-04-21,34.45,,
2010-04-22,34.55,,
2010-04-23,34.73,,
2010-04-26,34.87,,
2010-04-27,34.5,,
2010-04-28,35.26,,
2010-04-29,34.64,,
2010-04-30,34.56,,
2010-05-03,34.61,,
2010-05-04,34.32,,
2010-05-05,34.02,,
2010-05-06,33.48,,
2010-05-07,33.92,,
2010-05-10,34.87,,
2010-05-11,34.88,,
2010-05-12,35.06,,
2010-05-13,34.63,,
2010-05-14,34.47,,
2010-05-17,34.63,,
2010-05-18,34.27,,
2010-05-19,33.93,,
2010-05-20,33.41,,
2010-05-21,33.62,,
2010-05-24,33.11,,
2010-05-25,32.99,,
2010-05-26,32.67,,
2010-05-27,32.92,,
2010-05-28,32.7,,
2010-06-01,32.27,,
2010-06-02,32.69,,
2010-06-03,32.83,,
2010-06-04,32.13,,
2010-06-07,32.28,,
2010-06-08,32.84,,
2010-06-09,32.57,,
2010-06-10,33.02,,
2010-06-11,33.03,,
2010-06-14,33.17,,
2010-06-15,33.71,,
2010-06-16,33.86,,
2010-06-17,34.02,,
2010-06-18,34.11,,
2010-06-21,33.92,,
2010-06-22,33.54,,
2010-06-23,33.34,,
2010-06-24,33.3,,
2010-06-25,33.28,,
2010-06-28,33.81,,
2010-06-29,33.64,,
2010-06-30,33.28,,
2010-07-01,33.37,,
2010-07-02,33.38,,
2010-07-06,33.5,,
2010-07-07,34.53,,
2010-07-08,34.52,,
2010-07-09,34.71,,
2010-07-12,34.78,,
2010-07-13,34.89,,
2010-07-14,34.91,,
2010-07-15,35.02,,
2010-07-16,34.78,,
2010-07-19,35.42,,
2010-07-20,35.84,,
2010-07-21,35.37,,
2010-07-22,35.65,,
2010-07-23,35.89,,
2010-07-26,36.08,,
2010-07-27,36.73,,
2010-07-28,36.59,,
2010-07-29,35.49,,
2010-07-30,35.33,,
2010-08-02,35.84,,
2010-08-03,35.61,,
2010-08-04,35.77,,
2010-08-05,35.92,,
2010-08-06,35.88,,
2010-08-09,36.15,,
2010-08-10,36.36,,
2010-08-11,35.86,,
2010-08-12,35.78,,
2010-08-13,35.84,,
2010-08-16,35.87,,
2010-08-17,36.06,,
2010-08-18,35.95,,
2010-08-19,35.49,,
2010-08-20,35.78,,
2010-08-23,35.88,,
2010-08-24,36.42,,
2010-08-25,36.28,,
2010-08-26,36.14,,
2010-08-27,36.97,,
2010-08-30,36.52,,
2010-08-31,36.69,,
2010-09-01,36.9,,
2010-09-02,36.84,,
2010-09-03,36.99,,
2010-09-07,36.9,,
2010-09-08,36.96,,
2010-09-09,37.13,,
2010-09-10,37.11,,
2010-09-13,37.25,,
2010-09-14,37.22,,
2010-09-15,37.16,,
2010-09-16,37.01,,
2010-09-17,37.06,,
2010-09-20,37.47,,
2010-09-21,37.19,,
2010-09-22,37.47,,
2010-09-23,37.0,,
2010-09-24,37.49,,
2010-09-27,37.52,,
2010-09-28,37.52,,
2010-09-29,37.42,,
2010-09-30,37.24,,
2010-10-01,37.14,,
2010-10-04,37.41,,
2010-10-05,37.79,,
2010-10-06,37.74,,
2010-10-07,37.79,,
2010-10-08,37.71,,
2010-10-11,37.54,,
2010-10-12,37.49,,
2010-10-13,37.51,,
2010-10-14,37.55,,
2010-10-15,37.68,,
2010-10-18,37.95,,
2010-10-19,37.87,,
2010-10-20,38.01,,
2010-10-21,38.13,,
2010-10-22,38.32,,
2010-10-25,38.18,,
2010-10-26,38.28,,
2010-10-27,38.3,,
2010-10-28,37.81,,
2010-10-29,37.87,,
2010-11-01,37.58,,
2010-11-02,37.98,,
2010-11-03,37.91,,
2010-11-04,38.45,,
2010-11-05,38.47,,
2010-11-08,38.32,,
2010-11-09,38.25,,
2010-11-10,37.97,,
2010-11-11,38.26,,
2010-11-12,38.09,,
2010-11-15,38.33,,
2010-11-16,38.13,,
2010-11-17,37.91,,
2010-11-18,38.03,,
2010-11-19,38.07,,
2010-11-22,38.23,,
2010-11-23,37.96,,
2010-11-24,38.01,,
2010-11-26,37.83,,
2010-11-29,37.55,,
2010-11-30,37.72,,
2010-12-01,38.23,,
2010-12-02,38.08,,
2010-12-03,38.12,,
2010-12-06,38.08,,
2010-12-07,37.89,,
2010-12-08,37.58,,
2010-12-09,37.93,,
2010-12-10,37.82,,
2010-12-13,37.9,,
2010-12-14,37.86,,
2010-12-15,37.7,,
2010-12-16,37.79,,
2010-12-17,37.9,,
2010-12-20,38.28,,
2010-12-21,38.34,,
2010-12-22,38.24,,
2010-12-23,38.26,,
2010-12-27,38.28,,
2010-12-28,38.42,,
2010-12-29,38.42,,
2010-12-30,38.3,,
2010-12-31,38.23,38.92853242320819,-0.017943970135173792
2011-01-03,38.42,39.008532423208194,-0.015087274158974595
2011-01-04,38.5,38.60853242320819,-0.00281109942275215
2011-01-05,38.1,38.39853242320819,-0.007774578984371616
2011-01-06,37.89,38.58853242320819,-0.018102072800987745
2011-01-07,38.08,38.26853242320819,-0.004926565281449302
2011-01-10,37.76,38.34853242320819,-0.01534693470699855
2011-01-11,37.84,38.58853242320819,-0.019397794531258228
2011-01-12,38.08,38.78853242320819,-0.018266543716520145
2011-01-13,38.28,39.008532423208194,-0.018676232556104844
2011-01-14,38.5,38.90853242320819,-0.010499815792705425
2011-01-18,38.4,38.95853242320819,-0.014336587865806383
2011-01-19,38.45,38.90853242320819,-0.011784880967000588
2011-01-20,38.4,38.758532423208194,-0.00925041276829952
2011-01-21,38.25,38.90853242320819,-0.016925141664181353
2011-01-24,38.4,38.96853242320819,-0.014589526160076582
2011-01-25,38.46,38.66853242320819,-0.0053928196944715845
2011-01-26,38.16,38.66853242320819,-0.013151066030708258
2011-01-27,38.16,38.27853242320819,-0.003096577002945078
2011-01-28,37.77,38.12853242320819,-0.009403257886473337
2011-01-31,37.62,38.44853242320819,-0.021549129992490368
2011-02-01,37.94,38.12853242320819,-0.004944654599227105
2011-02-02,37.62,38.09853242320819,-0.012560389935563188
2011-02-03,37.59,37.84853242320819,-0.006830711963078939
2011-02-04,37.34,37.97853242320819,-0.01681298308456991
2011-02-07,37.47,37.868532423208194,-0.010524105311352061
2011-02-08,37.36,38.09853242320819,-0.019384799787151463
2011-02-09,37.59,37.87853242320819,-0.007617307344024882
2011-02-10,37.37,38.53853242320819,-0.03032114483177606
2011-02-11,38.03,38.47853242320819,-0.01165669257535562
2011-02-14,37.97,38.64853242320819,-0.017556486124185477
2011-02-15,38.14,38.38853242320819,-0.006474131922217907
2011-02-16,37.88,38.32853242320819,-0.011702311433573032
2011-02-17,37.82,38.37853242320819,-0.014553251204322715
2011-02-18,37.87,38.39853242320819,-0.013764391237221951
2011-02-22,37.89,38.30853242320819,-0.010925305584262857
2011-02-23,37.8,38.258532423208194,-0.011985102254733815
2011-02-24,37.75,38.56853242320819,-0.02122280449322067
2011-02-25,38.06,38.618532423208194,-0.01446280809139544
2011-02-28,38.11,38.21853242320819,-0.0028397852122202805
2011-03-01,37.71,38.33853242320819,-0.01639427446700359
2011-03-02,37.83,38.71853242320819,-0.022948504697858807
2011-03-03,38.21,38.47853242320819,-0.0069787594873610415
2011-03-04,37.97,38.57853242320819,-0.015773861393496347
2011-03-07,38.07,38.89853242320819,-0.02129983759268661
2011-03-08,38.39,39.01853242320819,-0.016108561346975248
2011-03-09,38.51,38.91853242320819,-0.01049711789657759
2011-03-10,38.41,38.78853242320819,-0.009758874583811417
2011-03-11,38.28,38.15853242320819,0.0031832350218461425
2011-03-14,37.65,37.51853242320819,0.003504070343393284
2011-03-15,37.01,37.30853242320819,-0.008001719816309039
2011-03-16,36.8,37.37853242320819,-0.015477665539618268
2011-03-17,36.87,37.508532423208194,-0.017023657870791742
2011-03-18,37.0,37.92853242320819,-0.024481106014005105
2011-03-21,37.42,37.89853242320819,-0.012626674243331526
2011-03-22,37.39,37.99853242320819,-0.016014629629130583
2011-03-23,37.49,38.048532423208194,-0.014679473494423334
2011-03-24,37.54,38.08853242320819,-0.014401511119235488
2011-03-25,37.58,38.05853242320819,-0.012573591064598766
2011-03-28,37.55,38.20853242320819,-0.017235218979732236
2011-03-29,37.7,38.62853242320819,-0.024037476056178675
2011-03-30,38.12,38.618532423208194,-0.012909149880294235
2011-03-31,38.11,38.77643913538112,-0.01718670280822754
2011-04-01,38.31,38.77643913538112,-0.012028931634300521
2011-04-04,38.31,38.72643913538111,-0.010753354676512061
2011-04-05,38.26,39.13643913538112,-0.022394452708110024
2011-04-06,38.67,39.176439135381116,-0.012927135455854555
2011-04-07,38.71,38.866439135381114,-0.004025044199089001
2011-04-08,38.4,38.24643913538112,0.0040150369051434875
2011-04-11,37.78,37.94643913538111,-0.004386159523092736
2011-04-12,37.48,38.046439135381114,-0.014888098551497753
2011-04-13,37.58,38.30643913538111,-0.01896389097440665
2011-04-14,37.84,38.796439135381114,-0.024652755683159278
2011-04-15,38.33,38.74643913538112,-0.010747804047904097
2011-04-18,38.28,38.65643913538111,-0.009738070650086583
2011-04-19,38.19,38.95643913538112,-0.01967426059444488
2011-04-20,38.49,39.02643913538112,-0.013745531164660707
2011-04-21,38.56,38.99643913538112,-0.01119176891679674
2011-04-25,38.53,39.08643913538111,-0.014236117377022017
2011-04-26,38.62,39.37643913538111,-0.019210450512815114
2011-04-27,38.91,39.31643913538112,-0.010337638512521452
2011-04-28,38.85,39.506439135381115,-0.016616003612262342
2011-04-29,39.04,39.51643913538111,-0.012056732484140631
2011-05-02,39.05,39.756439135381115,-0.017769175276877935
2011-05-03,39.29,39.98643913538111,-0.017416883084367507
2011-05-04,39.52,39.756439135381115,-0.005947190958827453
2011-05-05,39.29,39.966439135381115,-0.01692517897553414
2011-05-06,39.5,40.186439135381114,-0.01708136252302972
2011-05-09,39.72,40.37643913538111,-0.016257974933849173
2011-05-10,39.91,40.45643913538112,-0.013506851988444812
2011-05-11,39.99,40.88643913538112,-0.02192509678851884
2011-05-12,40.42,40.95643913538112,-0.013097797237887843
2011-05-13,40.49,40.72643913538111,-0.005805544024979681
2011-05-16,40.26,41.06643913538112,-0.019637425410140463
2011-05-17,40.6,40.95643913538112,-0.008702883915345017
2011-05-18,40.49,41.286439135381116,-0.019290574630801527
2011-05-19,40.82,40.936439135381114,-0.0028443884675957154
2011-05-20,40.47,40.58643913538111,-0.0028689172507279093
2011-05-23,40.12,40.576439135381115,-0.01124887114559836
2011-05-24,40.11,40.40643913538111,-0.007336433046918556
2011-05-25,39.94,40.356439135381116,-0.010319025768951495
2011-05-26,39.89,40.26643913538111,-0.00934870685027478
2011-05-27,39.8,40.546439135381114,-0.018409486783508178
2011-05-31,40.08,40.146439135381115,-0.0016549197590618459
2011-06-01,39.68,40.13643913538112,-0.011372188096745117
2011-06-02,39.67,39.83643913538111,-0.004178062572698371
2011-06-03,39.37,39.80643913538111,-0.010964033580014299
2011-06-06,39.34,39.80643913538111,-0.011717680493720017
2011-06-07,39.34,40.046439135381114,-0.01764049814748625
2011-06-08,39.58,39.99643913538112,-0.010411905269155142
2011-06-09,39.53,39.796439135381114,-0.006695049636846417
2011-06-10,39.33,40.116439135381114,-0.01960391182096488
2011-06-13,39.65,40.12643913538111,-0.011873446676234467
2011-06-14,39.66,39.796439135381114,-0.003428425717109329
2011-06-15,39.33,40.12643913538111,-0.019848238531558593
2011-06-16,39.66,40.27643913538112,-0.015305204447421117
2011-06-17,39.81,40.466439135381115,-0.0162218161371942
2011-06-20,40.0,40.326439135381115,-0.00809491595043188
2011-06-21,39.86,40.02643913538112,-0.004158229884456466
2011-06-22,39.56,39.80643913538111,-0.006190936459877117
2011-06-23,39.34,39.896439135381115,-0.01394708769604569
2011-06-24,39.43,40.256439135381115,-0.020529365068823524
2011-06-27,39.79,40.676439135381116,-0.021792446787950892
2011-06-28,40.21,40.70643913538112,-0.012195592292660762
2011-06-29,40.24,40.84643913538112,-0.014846805455210887
2011-06-30,40.38,41.2171558589306,-0.020310859434256923
2011-07-01,40.72,41.0871558589306,-0.008936025170279471
2011-07-05,40.59,41.137155858930605,-0.01330077025273535
2011-07-06,40.64,40.9771558589306,-0.00822789800471524
