date,MS,dcf,Deviation
2010-08-02,27.68,49.02859597081485,-0.435431518037412
2010-08-03,27.49,49.40859597081484,-0.4436190816626713
2010-08-04,27.87,49.378595970814835,-0.4355854099927723
2010-08-05,27.84,49.18859597081485,-0.43401515228207876
2010-08-06,27.65,48.98859597081485,-0.4355829259431604
2010-08-09,27.45,48.86859597081484,-0.4382895711513053
2010-08-10,27.33,47.96859597081485,-0.43025224218302804
2010-08-11,26.43,47.65859597081484,-0.44543057843782896
2010-08-12,26.12,47.43859597081485,-0.4493934850839697
2010-08-13,25.9,47.23859597081485,-0.45171952155390804
2010-08-16,25.7,47.73859597081485,-0.4616515321122603
2010-08-17,26.2,47.798595970814844,-0.45186674487264533
2010-08-18,26.26,47.52859597081485,-0.44749051673806917
2010-08-19,25.99,47.45859597081485,-0.45236475145655775
2010-08-20,25.92,47.258595970814845,-0.4515283523021456
2010-08-23,25.72,46.668595970814856,-0.4488799273909051
2010-08-24,25.13,46.63859597081484,-0.46117588926292574
2010-08-25,25.1,46.168595970814856,-0.45634040905496054
2010-08-26,24.63,46.56859597081484,-0.4711028003628035
2010-08-27,25.03,45.96859597081485,-0.45549783561169943
2010-08-30,24.43,46.22859597081485,-0.4715392175132638
2010-08-31,24.69,46.94859597081485,-0.47410567899946776
2010-09-01,25.41,47.21859597081485,-0.46186455828323314
2010-09-02,25.68,48.19859597081485,-0.46720439708348105
2010-09-03,26.66,47.20859597081485,-0.4352723386121955
2010-09-07,25.67,47.508595970814845,-0.45967672848573715
2010-09-08,25.97,48.548595970814844,-0.4650720689098413
2010-09-09,27.01,48.72859597081485,-0.4457053509980634
2010-09-10,27.19,49.30859597081484,-0.4485748485701473
2010-09-13,27.77,49.05859597081484,-0.43394221847440384
2010-09-14,27.52,48.77859597081485,-0.4358181195607652
2010-09-15,27.24,48.31859597081484,-0.4362418970854748
2010-09-16,26.78,48.008595970814845,-0.4421832286809644
2010-09-17,26.47,48.378595970814835,-0.452857209498836
2010-09-20,26.84,47.59859597081484,-0.43611782128075816
2010-09-21,26.06,46.48859597081485,-0.43943241442782555
2010-09-22,24.95,46.27859597081485,-0.46087387751057796
2010-09-23,24.74,46.68859597081485,-0.4701061472170842
2010-09-24,25.15,46.40859597081484,-0.4580745339545247
2010-09-27,24.87,46.038595970814846,-0.45980107612826004
2010-09-28,24.5,46.01859597081484,-0.4676065298572345
2010-09-29,24.48,46.21859597081485,-0.4703430624448628
2010-09-30,24.68,44.39066097705946,-0.4440272017406023
2010-10-01,25.02,44.080660977059466,-0.432404155350099
2010-10-04,24.71,44.84066097705946,-0.4489376503026645
2010-10-05,25.47,44.750660977059454,-0.4308463954743218
2010-10-06,25.38,44.440660977059466,-0.4289013835077452
2010-10-07,25.07,44.690660977059466,-0.4390326871005804
2010-10-08,25.32,44.52066097705946,-0.4312752900715725
2010-10-11,25.15,45.30066097705946,-0.4448204627138638
2010-10-12,25.93,45.31066097705947,-0.4277284983079763
2010-10-13,25.94,44.81066097705947,-0.4211198979350066
2010-10-14,25.44,44.39066097705946,-0.426906483479778
2010-10-15,25.02,44.77066097705946,-0.44115187370540987
2010-10-18,25.4,44.760660977059466,-0.4325374235867988
2010-10-19,25.39,44.750660977059454,-0.4326340785666678
2010-10-20,25.38,43.97066097705947,-0.42279694150512437
2010-10-21,24.6,43.89066097705946,-0.43951630136402364
2010-10-22,24.52,43.750660977059454,-0.43955132442782985
2010-10-25,24.38,43.56066097705947,-0.4403207055825131
2010-10-26,24.19,43.77066097705946,-0.44734670530385257
2010-10-27,24.4,44.23066097705946,-0.44834647592864985
2010-10-28,24.86,44.24066097705947,-0.4380734950390798
2010-10-29,24.87,44.05066097705946,-0.43542277349818403
2010-11-01,24.68,43.98066097705946,-0.4388442681006268
2010-11-02,24.61,44.77066097705946,-0.4503096567502054
2010-11-03,25.4,45.74066097705947,-0.44469538792325325
2010-11-04,26.37,46.65066097705947,-0.4347346972646864
2010-11-05,27.28,46.580660977059466,-0.41434922931997165
2010-11-08,27.21,45.690660977059466,-0.4044734871823873
2010-11-09,26.32,45.92066097705946,-0.42683751845060214
2010-11-10,26.55,45.68066097705945,-0.41879124705894144
2010-11-11,26.31,44.940660977059466,-0.4145613476083435
2010-11-12,25.57,45.370660977059465,-0.43641993637851495
2010-11-15,26.0,45.000660977059454,-0.4222307087166043
2010-11-16,25.63,44.46066097705946,-0.42353533580563707
2010-11-17,25.09,44.940660977059466,-0.4417082558530345
2010-11-18,25.57,44.99066097705947,-0.43165982795767266
2010-11-19,25.62,44.43066097705945,-0.42337117124527623
2010-11-22,25.06,44.03066097705946,-0.43085115135890006
2010-11-23,24.66,44.52066097705946,-0.44609986781852207
2010-11-24,25.15,44.07066097705946,-0.42932555486082735
2010-11-26,24.7,44.290660977059474,-0.4423203570433626
2010-11-29,24.92,43.830660977059466,-0.43144822723428966
2010-11-30,24.46,44.290660977059474,-0.4477391066105526
2010-12-01,24.92,44.98066097705946,-0.445984130542025
2010-12-02,25.61,45.010660977059466,-0.43102368540971614
2010-12-03,25.64,44.91066097705946,-0.42908878555367924
2010-12-06,25.54,45.03066097705946,-0.43283088798072133
2010-12-07,25.66,45.84066097705946,-0.44023494746637026
2010-12-08,26.47,46.080660977059466,-0.42557247576857304
2010-12-09,26.71,46.32066097705946,-0.42336746849902984
2010-12-10,26.95,46.31066097705947,-0.41806056248365797
2010-12-13,26.94,46.000660977059454,-0.4143562412410772
2010-12-14,26.63,45.57066097705946,-0.41563279028571265
2010-12-15,26.2,45.38066097705947,-0.42266156032314184
2010-12-16,26.01,45.61066097705945,-0.4297385864878803
2010-12-17,26.24,45.63066097705947,-0.4249480625934392
2010-12-20,26.26,46.23066097705946,-0.4319787032023895
2010-12-21,26.86,46.77066097705946,-0.42570835137064744
2010-12-22,27.4,46.78066097705946,-0.41428788247698023
2010-12-23,27.41,46.88066097705947,-0.41532394320522104
2010-12-27,27.51,47.03066097705946,-0.4150624416395342
2010-12-28,27.66,46.65066097705947,-0.40708235594771425
2010-12-29,27.28,46.70066097705946,-0.4158540922279317
2010-12-30,27.33,46.580660977059466,-0.41327582248221506
2010-12-31,27.21,61.969139014911434,-0.560910472010067
2011-01-03,28.23,62.20913901491142,-0.5462081545087238
2011-01-04,28.47,62.56913901491142,-0.5449833504466945
2011-01-05,28.83,62.53913901491141,-0.5390086839358954
2011-01-06,28.8,61.93913901491143,-0.5350274405159783
2011-01-07,28.2,61.78913901491141,-0.5436091123847094
2011-01-10,28.05,61.699139014911424,-0.5453745311872036
2011-01-11,27.96,62.449139014911424,-0.5522756527784347
2011-01-12,28.71,62.03913901491141,-0.537227620243095
2011-01-13,28.3,62.719139014911434,-0.548782071238706
2011-01-14,28.98,62.48913901491142,-0.5362394096502967
2011-01-18,28.75,61.48913901491142,-0.5324377530635453
2011-01-19,27.75,62.75913901491141,-0.5578333221970003
2011-01-20,29.02,63.74913901491142,-0.5447781656594296
2011-01-21,30.01,63.48913901491142,-0.5273207281492401
2011-01-24,29.75,63.07913901491143,-0.5283702272320596
2011-01-25,29.34,62.74913901491142,-0.5324238633293793
2011-01-26,29.01,63.58913901491143,-0.543790017455697
2011-01-27,29.85,62.77913901491142,-0.5245235842927063
2011-01-28,29.04,63.13913901491142,-0.5400634146572432
2011-01-31,29.4,63.65913901491143,-0.5381652900911308
2011-02-01,29.92,63.39913901491141,-0.528069300862858
2011-02-02,29.66,63.54913901491143,-0.5332745579284646
2011-02-03,29.81,63.58913901491143,-0.5312092526837067
2011-02-04,29.85,64.15913901491143,-0.5347506145139749
2011-02-07,30.42,64.37913901491143,-0.52748669110107
2011-02-08,30.64,63.81913901491142,-0.5198932409156927
2011-02-09,30.08,63.469139014911434,-0.5260688821864591
2011-02-10,29.73,63.89913901491141,-0.534735515089456
2011-02-11,30.16,63.719139014911434,-0.5266728259943686
2011-02-14,29.98,64.05913901491142,-0.531994958704934
2011-02-15,30.32,64.44913901491142,-0.5295515120382766
2011-02-16,30.71,64.42913901491141,-0.523352314348132
2011-02-17,30.69,64.72913901491142,-0.5258704121967379
2011-02-18,30.99,63.25913901491141,-0.5101103100265868
2011-02-22,29.52,63.38913901491142,-0.5343050803536576
2011-02-23,29.65,63.22913901491143,-0.5310706351227147
2011-02-24,29.49,63.60913901491144,-0.5363873736274458
2011-02-25,29.87,63.41913901491142,-0.5290065355037883
2011-02-28,29.68,62.55913901491142,-0.5255689181891465
2011-03-01,28.82,62.70913901491142,-0.5404178648801576
2011-03-02,28.97,63.04913901491143,-0.5405171196208016
2011-03-03,29.31,62.17913901491142,-0.528620040992027
2011-03-04,28.44,62.05913901491142,-0.5417274481818624
2011-03-07,28.32,62.53913901491141,-0.5471635771441055
2011-03-08,28.8,62.45913901491142,-0.538898543043888
2011-03-09,28.72,61.80913901491142,-0.5353437944982324
2011-03-10,28.07,62.07913901491143,-0.5478352237897891
2011-03-11,28.34,61.64913901491141,-0.5403017713978902
2011-03-14,27.91,61.38913901491142,-0.5453593184745487
2011-03-15,27.65,60.84913901491142,-0.5455975146464405
2011-03-16,27.11,61.18913901491143,-0.5569475165618288
2011-03-17,27.45,61.16913901491142,-0.551244296681887
2011-03-18,27.43,61.52913901491142,-0.5541949645459461
2011-03-21,27.79,61.49913901491142,-0.5481237551429479
2011-03-22,27.76,61.30913901491142,-0.5472126921689717
2011-03-23,27.57,61.34913901491142,-0.550604940139439
2011-03-24,27.61,60.86913901491141,-0.546403966824038
2011-03-25,27.13,60.91913901491142,-0.554655557535715
2011-03-28,27.18,60.969139014911434,-0.5542006917081035
2011-03-29,27.23,60.969139014911434,-0.5533806046803406
2011-03-30,27.23,61.05913901491142,-0.5540389131043908
2011-03-31,27.32,62.99166387638923,-0.5662918183331209
2011-04-01,27.26,62.83166387638923,-0.5661423187259614
2011-04-04,27.1,62.91166387638922,-0.5692372712753724
2011-04-05,27.18,63.49166387638923,-0.5719123056387962
2011-04-06,27.76,63.351663876389225,-0.5618110353949838
2011-04-07,27.62,62.98166387638922,-0.5614596646063795
2011-04-08,27.25,62.641663876389224,-0.5649860122845329
2011-04-11,26.91,62.541663876389215,-0.5697268295709816
2011-04-12,26.81,62.52166387638922,-0.5711886354623302
2011-04-13,26.79,62.52166387638922,-0.5715085245817167
2011-04-14,26.79,62.711663876389224,-0.5728067420949683
2011-04-15,26.98,62.281663876389224,-0.5668066920378466
2011-04-18,26.55,61.83166387638923,-0.570608352816165
2011-04-19,26.1,61.77166387638922,-0.5774761701056248
2011-04-20,26.04,62.211663876389224,-0.5814289736448797
2011-04-21,26.48,61.51166387638923,-0.569512539065552
2011-04-25,25.78,61.58166387638923,-0.5813688949401024
2011-04-26,25.85,61.23166387638922,-0.5778328014704219
2011-04-27,25.5,61.55166387638922,-0.5857138801119945
2011-04-28,25.82,61.88166387638921,-0.582752007903725
2011-04-29,26.15,61.76166387638923,-0.5765981944343821
2011-05-02,26.03,61.45166387638921,-0.5764150495199012
2011-05-03,25.72,61.13166387638921,-0.5792687722027832
2011-05-04,25.4,60.87166387638923,-0.5827286723822889
2011-05-05,25.14,60.971663876389215,-0.5876773175984252
2011-05-06,25.24,60.81166387638921,-0.5849480446497091
2011-05-09,25.08,61.19166387638923,-0.5901402509553739
2011-05-10,25.46,60.34166387638922,-0.5780693079303352
2011-05-11,24.61,60.24166387638923,-0.5914787471591485
2011-05-12,24.51,59.861663876389215,-0.5905559850355697
2011-05-13,24.13,59.611663876389215,-0.5952134459786933
2011-05-16,23.88,59.931663876389216,-0.6015461868495227
2011-05-17,24.2,60.101663876389225,-0.5973489178307607
2011-05-18,24.37,60.031663876389224,-0.5940475671275729
2011-05-19,24.3,59.56166387638921,-0.5920194565008996
2011-05-20,23.83,59.42166387638923,-0.5989678099628463
2011-05-23,23.69,59.26166387638923,-0.6002474711237653
2011-05-24,23.53,59.291663876389215,-0.603148259609392
2011-05-25,23.56,59.281663876389224,-0.6025752575176369
2011-05-26,23.55,59.80166387638922,-0.6061982481176754
2011-05-27,24.07,59.891663876389224,-0.5981076757246514
2011-05-31,24.16,58.861663876389215,-0.589546091480925
2011-06-01,23.13,58.74166387638923,-0.6062420014408729
2011-06-02,23.01,58.851663876389225,-0.6090170016547074
2011-06-03,23.12,58.251663876389216,-0.6031014659244595
2011-06-06,22.52,57.99166387638923,-0.6116683244681171
2011-06-07,22.26,57.66166387638922,-0.6139549485127704
2011-06-08,21.93,58.24166387638923,-0.6234654276611374
2011-06-09,22.51,58.42166387638923,-0.6146977250146879
2011-06-10,22.69,59.09166387638922,-0.6160202893006359
2011-06-13,23.36,58.531663876389224,-0.6008997788046297
2011-06-14,22.8,57.81166387638921,-0.6056159177713665
2011-06-15,22.08,57.87166387638923,-0.6184661279626987
2011-06-16,22.14,58.56166387638921,-0.6219369714847469
2011-06-17,22.83,58.12166387638923,-0.6072032616176662
2011-06-20,22.39,58.49166387638923,-0.617210410575481
2011-06-21,22.76,58.33166387638923,-0.6098174046906879
2011-06-22,22.6,58.08166387638923,-0.6108926898496252
2011-06-23,22.35,57.94166387638923,-0.6142672042059281
2011-06-24,22.21,58.27166387638922,-0.6188541990646821
2011-06-27,22.54,58.06166387638921,-0.6117920415097526
2011-06-28,22.33,59.12166387638923,-0.6223042699426177
2011-06-29,23.39,58.74166387638923,-0.6018158414916566
2011-06-30,23.01,58.10485457661569,-0.6039917805893558
2011-07-01,23.76,57.49485457661568,-0.5867456283703051
2011-07-05,23.15,57.07485457661568,-0.5943923086317444
2011-07-06,22.73,57.34485457661569,-0.6036261637104416
2011-07-07,23.0,56.64485457661569,-0.5939613549737148
2011-07-08,22.3,55.92485457661569,-0.6012506394728385
2011-07-11,21.58,55.564854576615694,-0.6116250071302827
2011-07-12,21.22,55.64485457661569,-0.6186529704955409
2011-07-13,21.3,55.45485457661568,-0.6159037804242691
2011-07-14,21.11,55.43485457661569,-0.6191926512439176
2011-07-15,21.09,55.0348545766157,-0.6167883032989582
2011-07-18,20.69,55.32485457661568,-0.6260270332686042
2011-07-19,20.98,56.064854576615694,-0.6257905213803832
2011-07-20,21.72,58.544854576615684,-0.6290024092283675
2011-07-21,24.2,58.24485457661568,-0.5845126547931001
2011-07-22,23.9,57.64485457661569,-0.5853923099374889
2011-07-25,23.3,57.8648545766157,-0.5973376210744685
2011-07-26,23.52,56.88485457661569,-0.5865331787335071
2011-07-27,22.54,56.70485457661568,-0.6025031689386398
2011-07-28,22.36,56.59485457661569,-0.6049110795093573
2011-07-29,22.25,56.63485457661569,-0.6071323892974745
2011-08-01,22.29,55.654854576615676,-0.5994958540532147
2011-08-02,21.31,55.3648545766157,-0.6150987812943585
2011-08-03,21.02,54.044854576615684,-0.6110638068199187
2011-08-04,19.7,54.3648545766157,-0.6376335381852803
2011-08-05,20.02,51.464854576615686,-0.6109966662745303
2011-08-08,17.12,52.55485457661569,-0.674245126584033
2011-08-09,18.21,50.794854576615684,-0.6414991212833732
2011-08-10,16.45,52.55485457661569,-0.6869937109992607
2011-08-11,18.21,51.234854576615696,-0.6445778923258367
2011-08-12,16.89,52.26485457661569,-0.6768382857501164
2011-08-15,17.92,51.41485457661568,-0.6514625948558004
2011-08-16,17.07,51.35485457661569,-0.6676068866180223
2011-08-17,17.01,50.544854576615684,-0.6634672284155787
2011-08-18,16.2,50.34485457661569,-0.6782193505922923
2011-08-19,16.0,50.01485457661569,-0.680095041054448
2011-08-22,15.67,50.10485457661569,-0.68725585310224
2011-08-23,15.76,50.67485457661569,-0.6889976274885538
2011-08-24,16.33,51.1148545766157,-0.680523399014604
2011-08-25,16.77,50.95485457661568,-0.6708851366696643
2011-08-26,16.61,51.66485457661568,-0.6785048533259987
2011-08-29,17.32,51.38485457661569,-0.66293570074864
2011-08-30,17.04,51.84485457661569,-0.6713270749979924
2011-08-31,17.5,51.274854576615695,-0.6587021037017038
2011-09-01,16.93,50.30485457661569,-0.6634519641794185
2011-09-02,15.96,49.67485457661569,-0.678710684992863
2011-09-06,15.33,50.67485457661569,-0.6974830983121528
2011-09-07,16.33,50.18485457661569,-0.6746030224104868
2011-09-08,15.84,49.62485457661568,-0.6808051099566516
2011-09-09,15.28,49.39485457661569,-0.6906560383470833
2011-09-12,15.05,49.88485457661569,-0.6983052245469525
2011-09-13,15.54,49.82485457661568,-0.6881074690121947
2011-09-14,15.48,50.93485457661569,-0.696082375640925
2011-09-15,16.59,50.794854576615684,-0.6733921154360878
2011-09-16,16.45,49.49485457661568,-0.6676422197677906
2011-09-19,15.15,49.464854576615686,-0.6937219338927947
2011-09-20,15.12,48.16485457661568,-0.6860781552667482
2011-09-21,13.82,47.4048545766157,-0.7084686763954918
2011-09-22,13.06,48.064854576615694,-0.7282837924916162
2011-09-23,13.72,48.95485457661568,-0.719741788252525
2011-09-26,14.61,49.314854576615694,-0.7037403815659262
2011-09-27,14.97,48.504854576615685,-0.6913710981989609
2011-09-28,14.16,49.43485457661569,-0.7135624222772945
2011-09-29,15.09,47.85485457661569,-0.684671489789173
2011-09-30,13.51,45.99503020690299,-0.7062726138187773
2011-10-03,12.47,47.53503020690299,-0.7376671489273794
2011-10-04,14.01,48.00503020690297,-0.7081555841207365
2011-10-05,14.48,48.70503020690299,-0.7027001125245633
2011-10-06,15.18,47.76503020690298,-0.6821942761420845
2011-10-07,14.24,48.81503020690298,-0.7082865678942813
2011-10-10,15.29,48.91503020690299,-0.6874171407985302
2011-10-11,15.39,49.365030206902986,-0.6882408471037877
2011-10-12,15.84,48.66503020690299,-0.6745096030423681
2011-10-13,15.14,48.74503020690299,-0.689404233913964
2011-10-14,15.22,48.77503020690298,-0.6879550881785828
2011-10-17,15.25,50.155030206902985,-0.695942761133038
2011-10-18,16.63,50.16503020690299,-0.6684941695158868
2011-10-19,16.64,50.135030206902975,-0.6680963403965621
2011-10-20,16.61,50.54503020690299,-0.671382133277832
2011-10-21,17.02,50.675030206902974,-0.6641343886622582
2011-10-24,17.15,50.04503020690299,-0.65730862926656
2011-10-25,16.52,50.16503020690299,-0.6706869320747113
2011-10-26,16.64,52.93503020690298,-0.6856523943603972
2011-10-27,19.41,52.83503020690297,-0.6326300955258268
2011-10-28,19.31,51.16503020690299,-0.6225937926370115
2011-10-31,17.64,49.75503020690297,-0.6454629828050503
2011-11-01,16.23,50.28503020690299,-0.677239927405433
2011-11-02,16.76,50.47503020690298,-0.6679546316010347
2011-11-03,16.95,50.24503020690299,-0.6626532031088062
2011-11-04,16.72,50.445030206902985,-0.6685501043131101
2011-11-07,16.92,50.845030206902976,-0.6672241135240222
2011-11-08,17.32,49.28503020690299,-0.6485748324128222
2011-11-09,15.76,49.385030206902975,-0.6808749547388737
2011-11-10,15.86,49.885030206902975,-0.682068950660767
2011-11-11,16.36,49.445030206902985,-0.669127515312631
2011-11-14,15.92,49.45503020690299,-0.678091390635166
2011-11-15,15.93,48.18503020690298,-0.6693993978711282
2011-11-16,14.66,47.655030206902985,-0.6923724539392601
2011-11-17,14.13,47.735030206902984,-0.7039909697604705
2011-11-18,14.21,47.12503020690299,-0.6984617317461479
2011-11-21,13.6,47.04503020690299,-0.7109152669221913
2011-11-22,13.52,46.55503020690298,-0.7095909950028276
2011-11-23,13.03,46.78503020690299,-0.7214921109941388
2011-11-25,13.26,47.32503020690299,-0.7198100045149923
2011-11-28,13.8,46.83503020690299,-0.7053487541475734
2011-11-29,13.31,48.31503020690298,-0.7245163680328541
2011-11-30,14.79,48.03503020690299,-0.6920997043970929
2011-12-01,14.51,49.04503020690299,-0.7041494329030356
2011-12-02,15.52,50.095030206902976,-0.6901888283947699
2011-12-05,16.57,50.10503020690298,-0.6692946809616502
2011-12-06,16.58,50.865030206902986,-0.6740393167455566
2011-12-07,17.34,49.405030206902985,-0.6490235927924357
2011-12-08,15.88,49.905030206902985,-0.6817956038867713
2011-12-09,16.38,48.905030206902985,-0.6650651286646594
2011-12-12,15.38,48.695030206902985,-0.6841566801652843
2011-12-13,15.17,48.58503020690299,-0.6877639072076849
2011-12-14,15.06,48.53503020690299,-0.6897086509310946
2011-12-15,15.01,48.50503020690297,-0.6905475589650523
2011-12-16,14.98,47.68503020690298,-0.6858552896998802
2011-12-19,14.16,48.32503020690299,-0.706984145910015
2011-12-20,14.8,48.43503020690298,-0.6944360324174899
2011-12-21,14.91,49.405030206902985,-0.6982088678509352
2011-12-22,15.88,49.28503020690299,-0.6777926292560981
2011-12-23,15.76,48.81503020690298,-0.6771486172762551
2011-12-27,15.29,48.425030206902974,-0.6842541979907653
2011-12-28,14.9,48.76503020690298,-0.6944531780913197
2011-12-29,15.24,48.655030206902985,-0.6867744211607167
2011-12-30,15.13,44.32138966561846,-0.6586298373280287
2012-01-03,16.08,44.18138966561846,-0.6360458527515873
2012-01-04,15.94,44.52138966561847,-0.6419698459612633
2012-01-05,16.28,44.14138966561847,-0.6311851501884087
2012-01-06,15.9,44.44138966561846,-0.6422254092495032
2012-01-09,16.2,45.13138966561847,-0.6410480572385008
2012-01-10,16.89,45.341389665618465,-0.6274926700623962
2012-01-11,17.1,45.41138966561847,-0.623442485994948
2012-01-12,17.17,44.871389665618466,-0.617350830274016
2012-01-13,16.63,44.49138966561846,-0.6262198118560649
2012-01-17,16.25,45.591389665618465,-0.6435730492274399
2012-01-18,17.35,46.52138966561847,-0.6270532732425558
2012-01-19,18.28,46.63138966561847,-0.607989379448455
2012-01-20,18.39,46.45138966561846,-0.6041022640575255
2012-01-23,18.21,46.38138966561847,-0.6073856317957915
2012-01-24,18.14,46.371389665618466,-0.6088105159063263
2012-01-25,18.13,46.44138966561846,-0.6096154716614344
2012-01-26,18.2,46.80138966561847,-0.6111226583220413
2012-01-27,18.56,46.44138966561846,-0.6003564894669731
2012-01-30,18.2,46.89138966561847,-0.6118690418478996
2012-01-31,18.65,47.63138966561847,-0.6084514827107378
2012-02-01,19.39,47.761389665618466,-0.5940235379298837
2012-02-02,19.52,48.55138966561847,-0.5979517757485935
2012-02-03,20.31,48.75138966561847,-0.5833964910681619
2012-02-06,20.51,48.50138966561847,-0.5771255186418076
2012-02-07,20.26,48.68138966561846,-0.583824534608371
2012-02-08,20.44,48.58138966561846,-0.5792627559506476
2012-02-09,20.34,47.901389665618474,-0.5753776635294745
2012-02-10,19.66,47.78138966561847,-0.5885427331104492
2012-02-13,19.54,47.291389665618475,-0.5868169631266754
2012-02-14,19.05,47.20138966561846,-0.5964101876035222
2012-02-15,18.96,47.43138966561846,-0.600264716390051
2012-02-16,19.19,47.401389665618474,-0.595159548372502
2012-02-17,19.16,47.50138966561847,-0.5966433795963654
2012-02-21,19.26,46.97138966561846,-0.5899631640215726
2012-02-22,18.73,47.21138966561846,-0.603273698726982
2012-02-23,18.97,46.731389665618465,-0.594063002711072
2012-02-24,18.49,46.99138966561846,-0.606523660364777
2012-02-27,18.75,46.95138966561846,-0.6006507979096039
2012-02-28,18.71,46.78138966561847,-0.600054634252331
2012-02-29,18.54,47.43138966561846,-0.6091196119130562
2012-03-01,19.19,47.11138966561847,-0.5926675027800185
2012-03-02,18.87,46.53138966561847,-0.5944673018449987
2012-03-05,18.29,45.56138966561848,-0.5985636054072777
2012-03-06,17.32,46.121389665618466,-0.6244692511311878
2012-03-07,17.88,46.421389665618456,-0.614832728429872
2012-03-08,18.18,46.61138966561847,-0.609966574040809
2012-03-09,18.37,46.44138966561846,-0.604447667645921
2012-03-12,18.2,47.171389665618456,-0.6141729101259585
2012-03-13,18.93,46.841389665618465,-0.5958702306841549
2012-03-14,18.6,47.75138966561847,-0.6104825402936449
2012-03-15,19.51,47.77138966561847,-0.5915965573419034
2012-03-16,19.53,48.30138966561847,-0.595663807289965
2012-03-19,20.06,48.651389665618474,-0.5876787870218592
2012-03-20,20.41,48.30138966561847,-0.577444869779221
2012-03-21,20.06,47.83138966561846,-0.5806101361420559
2012-03-22,19.59,48.57138966561846,-0.5966761475250337
2012-03-23,20.33,49.41138966561847,-0.5885564009112243
2012-03-26,21.17,48.96138966561846,-0.5676184817346812
2012-03-27,20.72,48.481389665618465,-0.572619511468047
2012-03-28,20.24,47.981389665618465,-0.5781697833044805
2012-03-29,19.74,47.88138966561847,-0.5877312639032608
2012-03-30,19.64,40.44174607882651,-0.5143632037618023
2012-04-02,19.81,40.00174607882651,-0.5047716176948158
2012-04-03,19.37,39.32174607882651,-0.50739725643999
2012-04-04,18.69,39.02174607882651,-0.5210362969856612
2012-04-05,18.39,38.611746078826506,-0.5237200627379939
2012-04-09,17.98,37.94174607882651,-0.5261156415246322
2012-04-10,17.31,38.141746078826515,-0.5461665555576325
2012-04-11,17.51,38.851746078826494,-0.5493124050467673
2012-04-12,18.22,37.91174607882652,-0.5194101595290078
2012-04-13,17.28,38.13174607882651,-0.5468342843708618
2012-04-16,17.5,38.48174607882651,-0.5452389305788575
2012-04-17,17.85,38.29174607882651,-0.533842098418432
2012-04-18,17.66,38.7017460788265,-0.5436898385920195
2012-04-19,18.07,38.111746078826506,-0.5258679578042469
2012-04-20,17.48,37.611746078826506,-0.5352515683965986
2012-04-23,16.98,38.0317460788265,-0.5535308853607088
2012-04-24,17.4,37.77174607882651,-0.5393382142385571
2012-04-25,17.14,37.8417460788265,-0.5470610694259084
2012-04-26,17.21,37.58174607882651,-0.5420649172632219
2012-04-27,16.95,37.91174607882652,-0.5529090122950979
2012-04-30,17.28,38.1217460788265,-0.5467154110866494
2012-05-01,17.49,37.58174607882651,-0.5346144917451339
2012-05-02,16.95,36.861746078826506,-0.5401737084360165
2012-05-03,16.23,36.63174607882651,-0.5569416766245524
2012-05-04,16.0,36.7817460788265,-0.565001618854347
2012-05-07,16.15,36.4717460788265,-0.5571914773398852
2012-05-08,15.84,36.12174607882651,-0.5614829923937443
2012-05-09,15.49,36.23174607882651,-0.5724743718864764
2012-05-10,15.6,35.58174607882651,-0.5615729490778691
2012-05-11,14.95,34.9317460788265,-0.5720225388600949
2012-05-14,14.3,34.77174607882651,-0.5887465654562665
2012-05-15,14.14,34.17174607882651,-0.5862078581708348
2012-05-16,13.54,34.0917460788265,-0.6028364176861759
2012-05-17,13.46,33.98174607882651,-0.6039049915570196
2012-05-18,13.35,33.82174607882651,-0.6052835365481759
2012-05-21,13.19,33.94174607882651,-0.6113930034899364
2012-05-22,13.31,34.00174607882651,-0.6085495148059947
2012-05-23,13.37,33.94174607882651,-0.6060897995951819
2012-05-24,13.31,33.88174607882651,-0.607163102839091
2012-05-25,13.25,34.27174607882651,-0.6133841570393168
2012-05-29,13.64,33.7217460788265,-0.5955132344536453
2012-05-30,13.09,33.9917460788265,-0.614906513785893
2012-05-31,13.36,33.361746078826506,-0.5995413438962924
2012-06-01,12.73,32.9917460788265,-0.6141459148726329
2012-06-04,12.36,33.4917460788265,-0.6309538484225521
2012-06-05,12.86,34.57174607882651,-0.6280199452270039
2012-06-06,13.94,34.04174607882651,-0.5905027912575118
2012-06-07,13.41,34.3417460788265,-0.6095131572745518
2012-06-08,13.71,34.00174607882651,-0.5967854130721404
2012-06-11,13.37,34.56174607882651,-0.6131561186316673
2012-06-12,13.93,34.2817460788265,-0.5936613039496372
2012-06-13,13.65,34.56174607882651,-0.605054676089922
2012-06-14,13.93,34.9317460788265,-0.6012223388843561
2012-06-15,14.3,34.4517460788265,-0.5849266981336382
2012-06-18,13.82,34.8917460788265,-0.6039177870669405
2012-06-19,14.26,34.83174607882651,-0.5906033545453424
2012-06-20,14.2,34.5917460788265,-0.5894974492573599
2012-06-21,13.96,34.77174607882651,-0.5985246191447189
2012-06-22,14.14,34.111746078826506,-0.585480028863816
2012-06-25,13.48,34.1417460788265,-0.6051754362862004
2012-06-26,13.51,34.54174607882651,-0.6088790656624798
2012-06-27,13.91,34.50174607882651,-0.5968319989307302
2012-06-28,13.87,35.2217460788265,-0.6062091876717626
2012-06-29,14.59,36.96602471983492,-0.6053132542496131
