date,C,dcf,Deviation
2015-08-26,52.28,61.16171102536196,-0.14521685015775598
2015-08-27,53.44,61.00171102536196,-0.12395899882575623
2015-08-28,53.28,61.20171102536196,-0.12943610387100457
2015-08-31,53.48,58.66171102536196,-0.08833208126373415
2015-09-01,50.94,59.47171102536196,-0.14345830779483681
2015-09-02,51.75,59.51171102536196,-0.13042325437516278
2015-09-03,51.79,58.31171102536196,-0.1118422167808697
2015-09-04,50.59,59.37171102536196,-0.14791069473491592
2015-09-08,51.65,58.60171102536196,-0.1186264172790682
2015-09-09,50.88,58.79171102536196,-0.1345718790519458
2015-09-10,51.07,58.821711025361964,-0.13178316118719635
2015-09-11,51.1,58.70171102536196,-0.12949726494475866
2015-09-14,50.98,59.72171102536196,-0.14637408867354174
2015-09-15,52.0,60.31171102536196,-0.13781255553945004
2015-09-16,52.59,59.37171102536196,-0.11422461822710472
2015-09-17,51.65,58.01171102536196,-0.109662530425636
2015-09-18,50.29,58.43171102536196,-0.13933720034020736
2015-09-21,50.71,58.10171102536196,-0.12722019532497764
2015-09-22,50.38,57.84171102536196,-0.12900225275303845
2015-09-23,50.12,56.85171102536196,-0.11840823968092884
2015-09-24,49.13,58.27171102536196,-0.1568807722392629
2015-09-25,50.55,56.75171102536196,-0.10927795679306418
2015-09-28,49.03,56.72171102536196,-0.13560435477559496
2015-09-29,49.0,57.33171102536196,-0.14532465325648913
2015-09-30,49.61,57.08308700834326,-0.13091595777311404
2015-10-01,49.89,57.073087008343265,-0.12585769203781105
2015-10-02,49.88,58.353087008343266,-0.14520374915438128
2015-10-05,51.16,58.253087008343265,-0.12176328110006196
2015-10-06,51.06,58.51308700834326,-0.12737470178732047
2015-10-07,51.32,58.84308700834327,-0.12784997169296342
2015-10-08,51.65,58.573087008343265,-0.1181956997990754
2015-10-09,51.38,58.47308700834326,-0.12130515714573409
2015-10-12,51.28,58.40308700834326,-0.12196422095506154
2015-10-13,51.21,57.91308700834327,-0.11574390789041489
2015-10-14,50.72,60.16308700834327,-0.15695815287925174
2015-10-15,52.97,59.88308700834327,-0.11544306337079946
2015-10-16,52.69,60.05308700834327,-0.12260963382815449
2015-10-19,52.86,60.033087008343266,-0.11948555981048192
2015-10-20,52.84,59.003087008343265,-0.10445363659484086
2015-10-21,51.81,59.70308700834327,-0.13220567652121973
2015-10-22,52.51,60.83308700834326,-0.13681842263243604
2015-10-23,53.64,60.30308700834327,-0.11049329874972058
2015-10-26,53.11,59.80308700834327,-0.11191875441830457
2015-10-27,52.61,61.923087008343266,-0.15039765390069226
2015-10-28,54.73,60.853087008343266,-0.1006208116854247
2015-10-29,53.66,60.363087008343264,-0.11104612670681968
2015-10-30,53.17,61.02308700834327,-0.12869042510533046
2015-11-02,53.83,61.353087008343266,-0.12261953513961277
2015-11-03,54.16,61.02308700834327,-0.11246705705669935
2015-11-04,53.83,61.34308700834327,-0.12247650672228827
2015-11-05,54.15,63.06308700834327,-0.14133604032362168
2015-11-06,55.87,62.90308700834326,-0.11180829658503755
2015-11-09,55.71,62.99308700834327,-0.1156172423710341
2015-11-10,55.8,62.09308700834327,-0.10134923727495926
2015-11-11,54.9,60.65308700834326,-0.09485233632959011
2015-11-12,53.46,60.363087008343264,-0.11435940987228055
2015-11-13,53.17,60.88308700834327,-0.12668685816286362
2015-11-16,53.69,60.683087008343264,-0.1152394736836937
2015-11-17,53.49,62.173087008343266,-0.13965989829615577
2015-11-18,54.98,62.253087008343265,-0.1168309453853833
2015-11-19,55.06,61.94308700834326,-0.11111953473381397
2015-11-20,54.75,61.47308700834326,-0.10936634770644904
2015-11-23,54.28,61.37308700834327,-0.115573248048921
2015-11-24,54.18,61.27308700834327,-0.11576186796949595
2015-11-25,54.08,61.40308700834326,-0.11926252188832498
2015-11-27,54.21,61.283087008343266,-0.1154166239598915
2015-11-30,54.09,62.073087008343265,-0.1286078620074148
2015-12-01,54.88,61.33308700834326,-0.10521379769235217
2015-12-02,54.14,60.70308700834327,-0.10811784592505502
2015-12-03,53.51,62.283087008343266,-0.14085825590449697
2015-12-04,55.09,61.59308700834327,-0.10558144305159389
2015-12-07,54.4,60.58308700834326,-0.10205962280350211
2015-12-08,53.39,60.003087008343265,-0.11021244636003036
2015-12-09,52.81,59.84308700834327,-0.11752547136083935
2015-12-10,52.65,58.30308700834327,-0.09696033775251567
2015-12-11,51.11,58.293087008343264,-0.12322365098481025
2015-12-14,51.1,59.713087008343265,-0.14424119468383578
2015-12-15,52.52,61.09308700834327,-0.14032826671817167
2015-12-16,53.9,60.033087008343266,-0.10216177967811158
2015-12-17,52.84,58.40308700834326,-0.09525330411984112
2015-12-18,51.21,58.98308700834327,-0.1317850150373403
2015-12-21,51.79,59.20308700834327,-0.1252145349667082
2015-12-22,52.01,59.823087008343265,-0.13060320687318605
2015-12-23,52.63,59.90308700834326,-0.12141422707197491
2015-12-24,52.71,59.573087008343265,-0.11520448835196473
2015-12-28,52.38,60.173087008343266,-0.12951117178453408
2015-12-29,52.98,59.49308700834327,-0.1094763666815588
2015-12-30,52.3,58.94308700834326,-0.11270341180812182
2015-12-31,51.75,58.078831332912195,-0.10896967428002913
2016-01-04,51.13,57.80883133291219,-0.11553306266390029
2016-01-05,50.86,57.06883133291219,-0.10879548762253155
2016-01-06,50.12,54.508831332912195,-0.08051596824939156
2016-01-07,47.56,53.078831332912195,-0.10397424348508921
2016-01-08,46.13,53.798831332912194,-0.1425464297812855
2016-01-11,46.85,53.828831332912195,-0.12964857605305602
2016-01-12,46.88,52.13883133291219,-0.10086208682611175
2016-01-13,45.19,52.328831332912195,-0.13642252561490387
2016-01-14,45.38,49.41883133291219,-0.08172656503559173
2016-01-15,42.47,48.88883133291219,-0.13129443183459788
2016-01-19,41.94,47.438831332912194,-0.11591413992311417
2016-01-20,40.49,47.09883133291219,-0.1403183719400274
2016-01-21,40.15,48.008831332912195,-0.16369553506553736
2016-01-22,41.06,46.49883133291219,-0.11696705437546229
2016-01-25,39.55,47.44883133291219,-0.166470513836097
2016-01-26,40.5,47.508831332912195,-0.14752691523390005
2016-01-27,40.56,47.33883133291219,-0.1431981133044834
2016-01-28,40.39,49.52883133291219,-0.18451538400905865
2016-01-29,42.58,49.42883133291219,-0.13855944290456845
2016-02-01,42.48,47.368831332912194,-0.10320776754134109
2016-02-02,40.42,47.30883133291219,-0.14561406694736323
2016-02-03,40.36,47.73883133291219,-0.1545666520710377
2016-02-04,40.79,46.80883133291219,-0.12858324298048085
2016-02-05,39.86,44.758831332912195,-0.10944949157575456
2016-02-08,37.81,44.45883133291219,-0.1495502948137586
2016-02-09,37.51,44.35883133291219,-0.15439611746107196
2016-02-10,37.41,41.92883133291219,-0.10777384413681756
2016-02-11,34.98,44.48883133291219,-0.21373524653316078
2016-02-12,37.54,45.83883133291219,-0.18104369355842742
2016-02-16,38.89,46.72883133291219,-0.1677514953683663
2016-02-17,39.78,45.868831332912194,-0.13274441828962147
2016-02-18,38.92,45.938831332912194,-0.1527864581936732
2016-02-19,38.99,46.468831332912195,-0.16094296151612508
2016-02-22,39.52,45.16883133291219,-0.12506038270678432
2016-02-23,38.22,45.03883133291219,-0.15139894022803646
2016-02-24,38.09,45.56883133291219,-0.1641216400366753
2016-02-25,38.62,46.44883133291219,-0.1685474339881815
2016-02-26,39.5,45.798831332912194,-0.13753257778841388
2016-02-29,38.85,48.218831332912195,-0.19429818338457772
2016-03-01,41.27,49.16883133291219,-0.16064712377300172
2016-03-02,42.22,49.77883133291219,-0.15184830841768937
2016-03-03,42.83,49.77883133291219,-0.1395941034943069
2016-03-04,42.83,49.55883133291219,-0.13577461679253833
2016-03-07,42.61,47.99883133291219,-0.11227005290058256
2016-03-08,41.05,48.09883133291219,-0.1465489105987685
2016-03-09,41.15,48.31883133291219,-0.1483651639568767
2016-03-10,41.37,49.938831332912194,-0.1715865410583789
2016-03-11,42.99,49.618831332912194,-0.13359507176694196
2016-03-14,42.67,49.53883133291219,-0.13865549808294997
2016-03-15,42.59,49.17883133291219,-0.13397698063033703
2016-03-16,42.23,49.798831332912194,-0.1519881316554096
2016-03-17,42.85,50.48883133291219,-0.151297447994853
2016-03-18,43.54,50.548831332912194,-0.138654666153454
2016-03-21,43.6,50.328831332912195,-0.13369734910796394
2016-03-22,43.38,49.31883133291219,-0.12041711395843635
2016-03-23,42.37,48.88883133291219,-0.13333988878813074
2016-03-24,41.94,48.868831332912194,-0.1417842650197727
2016-03-28,41.92,48.66883133291219,-0.1386684485342944
2016-03-29,41.72,48.828831332912195,-0.1455867596839373
2016-03-30,41.88,48.69883133291219,-0.14002043059920022
2016-03-31,41.75,50.02665794570351,-0.16544495046394248
2016-04-01,42.47,49.61665794570351,-0.14403747131707745
2016-04-04,42.06,49.06665794570351,-0.14279876068708364
2016-04-05,41.51,49.41665794570351,-0.15999985175830678
2016-04-06,41.86,47.82665794570351,-0.12475590396630509
2016-04-07,40.27,48.02665794570351,-0.16150734357724394
2016-04-08,40.47,48.67665794570351,-0.1685953451212211
2016-04-11,41.12,49.45665794570351,-0.16856492719051086
2016-04-12,41.9,51.80665794570351,-0.19122364457646135
2016-04-13,44.25,52.53665794570351,-0.157730968617527
2016-04-14,44.98,52.47665794570351,-0.1428570004107378
2016-04-15,44.92,52.66665794570351,-0.14708846636310013
2016-04-18,45.11,53.18665794570351,-0.15185496245973384
2016-04-19,45.63,54.29665794570351,-0.1596167844136952
2016-04-20,46.74,54.15665794570351,-0.1369482207181122
2016-04-21,46.6,54.52665794570351,-0.1453721582129004
2016-04-22,46.97,54.24665794570351,-0.13414020736515886
2016-04-25,46.69,54.65665794570351,-0.1457582341316528
2016-04-26,47.1,54.88665794570351,-0.14186795547665598
2016-04-27,47.33,54.28665794570351,-0.12814673455605663
2016-04-28,46.73,53.83665794570351,-0.13200406965957778
2016-04-29,46.28,54.23665794570351,-0.14670258542974657
2016-05-02,46.68,53.126657945703506,-0.12134506846435023
2016-05-03,45.57,52.21665794570351,-0.12728999149303866
2016-05-04,44.66,51.78665794570351,-0.13761571471122092
2016-05-05,44.23,51.96665794570351,-0.14887734273362407
2016-05-06,44.41,51.44665794570351,-0.13677580287391955
2016-05-09,43.89,52.39665794570351,-0.16235115519235233
2016-05-10,44.84,52.02665794570351,-0.1381341456374866
2016-05-11,44.47,51.55665794570351,-0.13745378828020183
2016-05-12,44.0,50.66665794570351,-0.13157879789205318
2016-05-13,43.11,50.70665794570351,-0.1498157885664242
2016-05-16,43.15,51.25665794570351,-0.15815814511923398
2016-05-17,43.7,53.42665794570351,-0.18205626778280848
2016-05-18,45.87,52.61665794570351,-0.1282228520227484
2016-05-19,45.06,52.45665794570351,-0.14100513138598336
2016-05-20,44.9,52.66665794570351,-0.14746821326142467
2016-05-23,45.11,53.41665794570351,-0.15550688240636457
2016-05-24,45.86,54.49665794570351,-0.15848050635157196
2016-05-25,46.94,53.66665794570351,-0.1253414727727058
2016-05-26,46.11,54.13665794570351,-0.14826659513695628
2016-05-27,46.58,54.126657945703506,-0.13942589903248503
2016-05-31,46.57,54.49665794570351,-0.14545218449177288
2016-06-01,46.94,54.52665794570351,-0.1391366761054409
2016-06-02,46.97,52.94665794570351,-0.11288074030720763
2016-06-03,45.39,53.29665794570351,-0.148351852638837
2016-06-06,45.74,53.09665794570351,-0.13855218445624973
2016-06-07,45.54,53.11665794570351,-0.14264184229076426
2016-06-08,45.56,52.56665794570351,-0.1332909151831706
2016-06-09,45.01,51.45665794570351,-0.12528326174051096
2016-06-10,43.9,50.71665794570351,-0.13440668651710697
2016-06-13,43.16,49.51665794570351,-0.1283741312403146
2016-06-14,41.96,49.56665794570351,-0.15346320008171666
2016-06-15,42.01,49.67665794570351,-0.15433119422170383
2016-06-16,42.12,50.03665794570351,-0.15821716059242308
2016-06-17,42.48,50.35665794570351,-0.1564174086810215
2016-06-20,42.8,50.47665794570351,-0.1520833244142491
2016-06-21,42.92,50.23665794570351,-0.14564380364656138
2016-06-22,42.68,52.01665794570351,-0.17949361443884726
2016-06-23,44.46,47.85665794570351,-0.07097566130834376
2016-06-24,40.3,46.03665794570351,-0.12461065163482188
2016-06-27,38.48,47.99665794570351,-0.1982775124982512
2016-06-28,40.44,49.67665794570351,-0.18593557472805766
2016-06-29,42.12,49.94665794570351,-0.1567003332677791
2016-06-30,42.39,49.727603686635945,-0.14755594765584668
2016-07-01,42.17,48.337603686635944,-0.12759432028570172
2016-07-05,40.78,48.617603686635945,-0.16120917306317906
2016-07-06,41.06,48.84760368663594,-0.15942652451478445
2016-07-07,41.29,49.53760368663595,-0.1664917774143555
2016-07-08,41.98,49.84760368663594,-0.1578331374983475
2016-07-11,42.29,50.99760368663595,-0.17074534992156498
2016-07-12,43.44,50.88760368663594,-0.1463539869650381
2016-07-13,43.33,52.007603686635946,-0.16685259599580005
2016-07-14,44.45,51.88760368663594,-0.143340666328585
2016-07-15,44.33,52.12760368663594,-0.1495868433452473
2016-07-18,44.57,51.907603686635944,-0.14135893714016845
2016-07-19,44.35,52.02760368663594,-0.14756788978555335
2016-07-20,44.47,51.687603686635946,-0.13963896895653705
2016-07-21,44.13,51.85760368663595,-0.14901582674996228
2016-07-22,44.3,51.59760368663594,-0.1414329962095907
2016-07-25,44.04,51.70760368663594,-0.1482877399057978
2016-07-26,44.15,51.84760368663594,-0.14846594903710186
2016-07-27,44.29,51.63760368663594,-0.14229172467461992
2016-07-28,44.08,51.367603686635945,-0.1418715915013946
2016-07-29,43.81,50.977603686635945,-0.14060299363414308
2016-08-01,43.42,50.547603686635945,-0.14100774649620784
2016-08-02,42.99,51.447603686635944,-0.16439256798335378
2016-08-03,43.89,51.39760368663595,-0.14606913840592184
2016-08-04,43.84,53.27760368663594,-0.1771401683556434
2016-08-05,45.72,53.517603686635944,-0.1457016598182087
2016-08-08,45.96,53.45760368663594,-0.14025326931200044
2016-08-09,45.9,53.007603686635946,-0.1340864931124568
2016-08-10,45.45,53.28760368663595,-0.14708118107028978
2016-08-11,45.73,53.13760368663594,-0.1394041728023755
2016-08-12,45.58,53.947603686635944,-0.15510612362396348
2016-08-15,46.39,54.17760368663595,-0.14374212140646825
2016-08-16,46.62,54.187603686635946,-0.1396556254895308
2016-08-17,46.63,54.05760368663594,-0.13740164528366217
2016-08-18,46.5,54.087603686635944,-0.14028359863372353
2016-08-19,46.53,54.21760368663595,-0.14179165370473312
2016-08-22,46.66,54.14760368663595,-0.1382813490688961
2016-08-23,46.59,54.21760368663595,-0.14068500206540968
2016-08-24,46.66,54.27760368663594,-0.14034524682804905
2016-08-25,46.72,54.66760368663594,-0.14538050235735533
2016-08-26,47.11,54.81760368663595,-0.14060453519085503
2016-08-29,47.26,55.45760368663594,-0.14781748834581154
2016-08-30,47.9,55.297603686635945,-0.13377801556387814
2016-08-31,47.74,54.91760368663594,-0.13069768534679516
2016-09-01,47.36,55.06760368663595,-0.13996620827186024
2016-09-02,47.51,54.84760368663594,-0.13378166398222813
2016-09-06,47.29,55.03760368663595,-0.1407692771427328
2016-09-07,47.48,55.34760368663594,-0.14214894887193885
2016-09-08,47.79,54.727603686635945,-0.12676607816340502
2016-09-09,47.17,55.34760368663594,-0.14774991403305282
2016-09-12,47.79,54.477603686635945,-0.122758771202642
2016-09-13,46.92,54.30760368663594,-0.13603258448418498
2016-09-14,46.75,54.63760368663594,-0.14436218198502737
2016-09-15,47.08,53.96760368663595,-0.12762478257565346
2016-09-16,46.41,54.14760368663595,-0.14289835855738253
2016-09-19,46.59,54.09760368663594,-0.13877885848926408
2016-09-20,46.54,54.45760368663594,-0.14539023296353648
2016-09-21,46.9,54.66760368663594,-0.14208787586814997
2016-09-22,47.11,54.70760368663594,-0.13887655782100905
2016-09-23,47.15,53.447603686635944,-0.117827615313848
2016-09-26,45.89,53.92760368663595,-0.1490443323486258
2016-09-27,46.37,54.42760368663595,-0.1480425949491948
2016-09-28,46.87,53.35760368663595,-0.12158723852624675
2016-09-29,45.8,54.78760368663595,-0.16404447506121256
2016-09-30,47.23,55.06947820116718,-0.14235613732401453
2016-10-03,47.03,55.789478201167185,-0.15700950221441445
2016-10-04,47.75,56.689478201167184,-0.1576920177223139
2016-10-05,48.65,57.10947820116718,-0.14812739439447875
2016-10-06,49.07,57.31947820116718,-0.14392102754695346
2016-10-07,49.28,57.58947820116718,-0.14428813145590835
2016-10-10,49.55,57.02947820116718,-0.13115108952573418
2016-10-11,48.99,56.73947820116718,-0.13658000473130483
2016-10-12,48.7,56.509478201167184,-0.13819766966112035
2016-10-13,48.47,56.649478201167184,-0.14438752943356603
2016-10-14,48.61,56.63947820116718,-0.1417646923343604
2016-10-17,48.6,57.02947820116718,-0.14780914129062916
2016-10-18,48.99,57.51947820116718,-0.14828851839261126
2016-10-19,49.48,57.61947820116718,-0.14126261561671527
2016-10-20,49.58,57.60947820116718,-0.139377728316319
2016-10-21,49.57,57.61947820116718,-0.13970064381811997
2016-10-24,49.58,57.62947820116718,-0.13967640264013625
2016-10-25,49.59,58.04947820116718,-0.14572875524998408
2016-10-26,50.01,57.969478201167185,-0.137304637684438
2016-10-27,49.93,57.59947820116718,-0.13315186943849378
2016-10-28,49.56,57.189478201167184,-0.1334070259275677
2016-10-31,49.15,56.97947820116718,-0.1374087381692941
2016-11-01,48.94,56.579478201167184,-0.13502206884986068
2016-11-02,48.54,56.22947820116718,-0.13675172609031194
2016-11-03,48.19,56.20947820116718,-0.14267127996574536
2016-11-04,48.17,57.85947820116718,-0.16746570315547216
2016-11-07,49.82,57.94947820116718,-0.14028561522066374
2016-11-08,49.91,59.62947820116718,-0.16299787444688618
2016-11-09,51.59,61.649478201167184,-0.16317215481276737
2016-11-10,53.61,60.86947820116718,-0.11926302665476085
2016-11-11,52.83,62.719478201167185,-0.1576779412840068
2016-11-14,54.68,63.48947820116718,-0.1387549315376989
2016-11-15,55.45,62.66947820116718,-0.1151992709751446
2016-11-16,54.63,63.48947820116718,-0.1395424636046908
2016-11-17,55.45,63.49947820116718,-0.12676447790116196
2016-11-18,55.46,63.579478201167184,-0.12770595844585164
2016-11-21,55.54,64.13947820116718,-0.13407465171755473
2016-11-22,56.1,64.72947820116718,-0.13331604766453342
2016-11-23,56.69,64.81947820116719,-0.1254172114119364
2016-11-25,56.78,63.509478201167184,-0.10596021872280958
2016-11-28,55.47,63.55947820116718,-0.1272741443150902
2016-11-29,55.52,64.42947820116719,-0.13828263785327044
2016-11-30,56.39,65.30947820116718,-0.1365724921839565
2016-12-01,57.27,64.05947820116718,-0.10598709811288276
2016-12-02,56.02,65.31947820116719,-0.14236914404807677
2016-12-05,57.28,65.95947820116719,-0.13158803613782377
2016-12-06,57.92,67.09947820116719,-0.13680401766533423
2016-12-07,59.06,68.18947820116718,-0.1338839721611319
2016-12-08,60.15,68.07947820116718,-0.11647383926381549
2016-12-09,60.04,67.58947820116718,-0.11169605687289963
2016-12-12,59.55,67.82947820116718,-0.12206312684010456
2016-12-13,59.79,67.48947820116719,-0.11408412698372339
2016-12-14,59.45,68.26947820116717,-0.1291862547298097
2016-12-15,60.23,67.78947820116719,-0.11151403435698715
2016-12-16,59.75,67.69947820116718,-0.11742303504239016
2016-12-19,59.66,68.83947820116718,-0.1333461327865142
2016-12-20,60.8,68.78947820116719,-0.11614389889399723
2016-12-21,60.75,68.52947820116718,-0.1135201727106494
2016-12-22,60.49,69.02947820116718,-0.12370770319719426
2016-12-23,60.99,69.12947820116719,-0.11774250888284243
2016-12-27,61.09,68.07947820116718,-0.10266644789071466
2016-12-28,60.04,67.41947820116718,-0.1094561749521139
2016-12-29,59.38,67.46947820116718,-0.11989833650480541
2016-12-30,59.43,68.56804937160267,-0.13326978753733043
2017-01-03,60.59,69.38804937160268,-0.12679487968432945
2017-01-04,61.41,68.31804937160267,-0.10111602182942447
2017-01-05,60.34,68.52804937160268,-0.11948464091253874
2017-01-06,60.55,68.19804937160268,-0.11214469390362491
2017-01-09,60.22,68.20804937160267,-0.11711300125419455
2017-01-10,60.23,67.93804937160267,-0.1134570309701084
2017-01-11,59.96,67.20804937160267,-0.10784495963462937
2017-01-12,59.23,67.60804937160268,-0.12392088589264494
2017-01-13,59.63,66.35804937160268,-0.10139010165783868
2017-01-17,58.38,65.36804937160267,-0.1069031344637068
2017-01-18,57.39,64.63804937160268,-0.11213286047562798
2017-01-19,56.66,64.08804937160268,-0.11590381427483487
2017-01-20,56.11,63.65804937160267,-0.11857179800689577
2017-01-23,55.68,64.71804937160267,-0.13965268513745466
2017-01-24,56.74,65.66804937160268,-0.13595727994112605
2017-01-25,57.69,65.33804937160268,-0.11705353075518488
2017-01-26,57.36,65.08804937160268,-0.11873223189531257
2017-01-27,57.11,64.58804937160268,-0.11578069696110904
2017-01-30,56.61,63.80804937160267,-0.11280785798172532
2017-01-31,55.83,64.02804937160268,-0.1280384058558971
2017-02-01,56.05,63.95804937160267,-0.12364431763164185
2017-02-02,55.98,65.73804937160267,-0.14843837723937592
2017-02-03,57.76,65.61804937160267,-0.11975438841684571
2017-02-06,57.64,65.16804937160268,-0.11551748815859242
2017-02-07,57.19,64.29804937160267,-0.11054844495394534
2017-02-08,56.32,65.23804937160267,-0.13670012297278444
2017-02-09,57.26,65.60804937160268,-0.12724123718904512
2017-02-10,57.63,66.92804937160267,-0.13892604758249227
2017-02-13,58.95,67.80804937160268,-0.13063418655591552
2017-02-14,59.83,68.47804937160268,-0.12628936500035526
2017-02-15,60.5,68.35804937160268,-0.11495426572056444
2017-02-16,60.38,68.14804937160267,-0.11398784621470937
2017-02-17,60.17,68.52804937160268,-0.12196537692587772
2017-02-21,60.55,68.59804937160267,-0.1173218399841891
2017-02-22,60.62,68.59804937160267,-0.11630140280498003
2017-02-23,60.62,67.53804937160267,-0.10243188004348058
2017-02-24,59.56,67.99804937160268,-0.12409252102938362
2017-02-27,60.02,67.78804937160267,-0.11459319811696489
2017-02-28,59.81,69.51804937160267,-0.13964789661615995
2017-03-01,61.54,68.60804937160268,-0.10302070145326403
2017-03-02,60.63,68.97804937160268,-0.1210247237730595
2017-03-03,61.0,68.25804937160267,-0.10633250493416868
2017-03-06,60.28,68.47804937160268,-0.11971791613273297
2017-03-07,60.5,69.08804937160268,-0.12430585969232233
2017-03-08,61.11,69.52804937160268,-0.12107414845785758
2017-03-09,61.55,69.46804937160267,-0.1139811675040272
2017-03-10,61.49,69.50804937160267,-0.11535425672409128
2017-03-13,61.53,69.41804937160268,-0.11363110088814299
2017-03-14,61.44,68.81804937160267,-0.10721096338785763
2017-03-15,60.84,69.12804937160267,-0.11989415941783166
2017-03-16,61.15,68.34804937160267,-0.10531462767090072
2017-03-17,60.37,67.56804937160267,-0.1065303710636325
2017-03-20,59.59,66.01804937160267,-0.09736805968653262
2017-03-21,58.04,65.74804937160268,-0.11723616814907167
2017-03-22,57.77,66.02804937160268,-0.12506880712357216
2017-03-23,58.05,66.04804937160267,-0.1210944069915475
2017-03-24,58.07,66.30804937160268,-0.12423905467999985
2017-03-27,58.33,67.39804937160267,-0.13454468573126654
2017-03-28,59.42,67.36804937160267,-0.11797950876922625
2017-03-29,59.39,68.48804937160267,-0.13284141474432198
2017-03-30,60.51,67.79804937160267,-0.10749644627173138
2017-03-31,59.82,67.73351654312059,-0.1168330975121109
2017-04-03,59.68,67.73351654312059,-0.11890002105521202
2017-04-04,59.68,67.6435165431206,-0.11772771360939094
2017-04-05,59.59,67.9435165431206,-0.12294795689326743
2017-04-06,59.89,67.48351654312059,-0.11252401967328551
2017-04-07,59.43,67.3335165431206,-0.11737863918126357
2017-04-10,59.28,67.0835165431206,-0.11632539475035675
2017-04-11,59.03,66.5635165431206,-0.11317786280477382
2017-04-12,58.51,66.09351654312059,-0.11473918985946174
2017-04-13,58.04,67.04351654312059,-0.13429362013446544
2017-04-17,58.99,66.4735165431206,-0.11257891762452676
2017-04-18,58.42,65.7835165431206,-0.11193558705992657
2017-04-19,57.73,66.46351654312059,-0.13140316669002028
2017-04-20,58.41,65.77351654312059,-0.11195260539693253
2017-04-21,57.72,67.49351654312059,-0.14480674653952041
2017-04-24,59.44,68.26351654312059,-0.12925669508319226
2017-04-25,60.21,68.15351654312059,-0.11655328948572652
2017-04-26,60.1,67.4435165431206,-0.1088839508898598
2017-04-27,59.39,67.1735165431206,-0.11587180400365282
2017-04-28,59.12,67.51351654312059,-0.12432349806219456
2017-05-01,59.46,67.76351654312059,-0.1225366829632688
2017-05-02,59.71,68.29351654312059,-0.12568567233905648
2017-05-03,60.24,68.26351654312059,-0.11753740430369275
2017-05-04,60.21,68.29351654312059,-0.11836433313573258
2017-05-05,60.24,68.5535165431206,-0.12127046083611681
2017-05-08,60.5,68.2835165431206,-0.11398822054229385
2017-05-09,60.23,68.4235165431206,-0.11974708341622631
2017-05-10,60.37,68.7535165431206,-0.12193582182611207
2017-05-11,60.7,69.12351654312059,-0.12186180571218241
2017-05-12,61.07,69.4735165431206,-0.12095999974184013
2017-05-15,61.42,70.54351654312059,-0.12933175138134378
2017-05-16,62.49,68.0335165431206,-0.08148214034485546
2017-05-17,59.98,68.13351654312059,-0.11966968618096163
2017-05-18,60.08,69.15351654312059,-0.13120831733065674
2017-05-19,61.1,69.1135165431206,-0.11594716842574326
2017-05-22,61.06,69.76351654312059,-0.12475742299688941
2017-05-23,61.71,70.32351654312059,-0.12248415560730674
2017-05-24,62.27,70.0035165431206,-0.11047325798778862
2017-05-25,61.95,70.12351654312059,-0.11655885138182565
2017-05-26,62.07,69.6935165431206,-0.1093863091038575
2017-05-30,61.64,68.59351654312059,-0.1013727957619629
2017-05-31,60.54,69.13351654312059,-0.12430318856643963
2017-06-01,61.08,69.1635165431206,-0.11687544166556163
2017-06-02,61.11,69.3035165431206,-0.11822656268852672
2017-06-05,61.25,69.0635165431206,-0.11313522586476088
2017-06-06,61.01,69.93351654312059,-0.1275999976008414
2017-06-07,61.88,71.26351654312059,-0.13167349856279886
2017-06-08,63.21,72.5035165431206,-0.12818021781872313
2017-06-09,64.45,72.37351654312059,-0.10948088363786646
2017-06-12,64.32,72.74351654312059,-0.11579748881300433
2017-06-13,64.69,72.77351654312059,-0.11107772342333988
2017-06-14,64.72,72.15351654312059,-0.10302362101337292
2017-06-15,64.1,71.9435165431206,-0.10902325768882115
2017-06-16,63.89,72.5335165431206,-0.11916582781398855
2017-06-19,64.48,71.96351654312059,-0.10399042323948215
2017-06-20,63.91,71.88351654312059,-0.11092273898895222
2017-06-21,63.83,71.6735165431206,-0.10943395721907612
2017-06-22,63.62,71.46351654312059,-0.10975553572693098
2017-06-23,63.41,71.8335165431206,-0.11726443237766437
2017-06-26,63.78,72.2835165431206,-0.11764115734529657
2017-06-27,64.23,73.23351654312059,-0.1229425673942508
2017-06-28,65.18,75.0335165431206,-0.13132153465655483
2017-06-29,66.98,74.93351654312059,-0.10614097549450685
2017-06-30,66.88,75.86818224757475,-0.11847103728206265
2017-07-03,68.26,76.05818224757475,-0.10252916934290002
2017-07-05,68.45,75.23818224757476,-0.09022257110409604
2017-07-06,67.63,75.51818224757476,-0.10445407996864342
2017-07-07,67.91,75.25818224757475,-0.09763964565874905
2017-07-10,67.65,74.42818224757475,-0.09107010332494869
2017-07-11,66.82,74.52818224757476,-0.10342640884449594
2017-07-12,66.92,74.62818224757476,-0.10328781990164648
2017-07-13,67.02,74.32818224757476,-0.09832316661844931
2017-07-14,66.72,74.43818224757476,-0.10368579691944613
2017-07-17,66.83,74.49818224757476,-0.10293113222671146
2017-07-18,66.89,74.30818224757475,-0.09982995173881892
2017-07-19,66.7,73.96818224757476,-0.09826092823597898
2017-07-20,66.36,73.60818224757476,-0.09846978999150025
2017-07-21,66.0,73.70818224757475,-0.1045770226931404
2017-07-24,66.1,75.63818224757476,-0.12610274287601086
2017-07-25,68.03,75.58818224757475,-0.09999158628817606
