date,AON,dcf,Deviation
2011-03-23,51.5,53.290684334116065,-0.03360220189496965
2011-03-24,52.13,53.430684334116066,-0.02434339650195272
2011-03-25,52.27,53.570684334116066,-0.024279778208614933
2011-03-28,52.41,53.71068433411607,-0.024216491564787224
2011-03-29,52.55,53.70068433411607,-0.02142774060301944
2011-03-30,52.54,54.12068433411607,-0.02920665829644087
2011-03-31,52.96,55.73452229299363,-0.04978103657923372
2011-04-01,53.76,55.77452229299363,-0.03611904163716517
2011-04-04,53.8,55.41452229299363,-0.02913536427251251
2011-04-05,53.44,55.62452229299363,-0.03927264815843268
2011-04-06,53.65,56.14452229299363,-0.04443037701836361
2011-04-07,54.17,55.24452229299363,-0.019450295674470985
2011-04-08,53.27,55.34452229299363,-0.03748378713996514
2011-04-11,53.37,54.184522292993634,-0.015032379331301415
2011-04-12,52.21,54.48452229299363,-0.041746209699008774
2011-04-13,52.51,54.21452229299363,-0.03144032670401142
2011-04-14,52.24,54.44452229299363,-0.04049116789251961
2011-04-15,52.47,53.46452229299363,-0.018601537063091977
2011-04-18,51.49,53.37452229299363,-0.035307525239265836
2011-04-19,51.4,53.864522292993634,-0.045754091711571854
2011-04-20,51.89,54.15452229299363,-0.041815940702824905
2011-04-21,52.18,54.15452229299363,-0.03646089392702656
2011-04-25,52.18,54.71452229299363,-0.046322661457617875
2011-04-26,52.74,54.684522292993634,-0.03555891523702259
2011-04-27,52.71,55.25452229299363,-0.04605093279969008
2011-04-28,53.28,54.14452229299363,-0.01596693915435088
2011-04-29,52.17,54.55452229299363,-0.04370897576899635
2011-05-02,52.58,54.79452229299363,-0.04041503056003093
2011-05-03,52.82,54.81452229299363,-0.03638674952474352
2011-05-04,52.84,54.22452229299363,-0.025533139517810444
2011-05-05,52.25,54.49452229299363,-0.04118803502718671
2011-05-06,52.52,54.54452229299363,-0.0371168764137052
2011-05-09,52.57,55.04452229299363,-0.04495492357663
2011-05-10,53.07,54.66452229299363,-0.02916923492804402
2011-05-11,52.69,55.03452229299363,-0.042600938380310205
2011-05-12,53.06,54.81452229299363,-0.03200834778081951
2011-05-13,52.84,55.08452229299363,-0.04074687769923924
2011-05-16,53.11,54.34452229299363,-0.02271659112831681
2011-05-17,52.37,54.44452229299363,-0.038103416204656515
2011-05-18,52.47,54.58452229299363,-0.038738495898956504
2011-05-19,52.61,54.20452229299363,-0.02941677604637305
2011-05-20,52.23,53.80452229299363,-0.029263753786708535
2011-05-23,51.83,53.26452229299363,-0.02693204090149759
2011-05-24,51.29,53.66452229299363,-0.04424752502275875
2011-05-25,51.69,53.91452229299363,-0.04126016884476258
2011-05-26,51.94,53.34452229299363,-0.026329269297404645
2011-05-27,51.37,54.12452229299363,-0.05089231602050015
2011-05-31,52.15,53.44452229299363,-0.02422179556394577
2011-06-01,51.47,53.53452229299363,-0.03856431709046604
2011-06-02,51.56,53.48452229299363,-0.03598278923481635
2011-06-03,51.51,53.46452229299363,-0.03655736943243515
2011-06-06,51.49,53.60452229299363,-0.03944671461553173
2011-06-07,51.63,52.52452229299363,-0.017030565037865153
2011-06-08,50.55,52.77452229299363,-0.04215144346818578
2011-06-09,50.8,52.17452229299363,-0.026344702981175416
2011-06-10,50.2,52.44452229299363,-0.0427980310403836
2011-06-13,50.47,52.96452229299363,-0.04709798531164355
2011-06-14,50.99,52.09452229299363,-0.02120227318299417
2011-06-15,50.12,51.48452229299363,-0.026503543826788656
2011-06-16,49.51,51.364522292993634,-0.03610512100969354
2011-06-17,49.39,51.55452229299363,-0.041985110068371134
2011-06-20,49.58,52.184522292993634,-0.049909861747327366
2011-06-21,50.21,51.53452229299363,-0.02570165073934727
2011-06-22,49.56,51.24452229299363,-0.03287224112193432
2011-06-23,49.27,51.09452229299363,-0.03570876507135512
2011-06-24,49.12,51.26452229299363,-0.04183248369578052
2011-06-27,49.29,51.70452229299363,-0.046698474058251116
2011-06-28,49.73,52.66452229299363,-0.05572104645073439
2011-06-29,50.69,53.27452229299363,-0.048513288937243715
2011-06-30,51.3,52.582093023255815,-0.02438269284352712
2011-07-01,51.71,52.402093023255816,-0.01320735457930411
2011-07-05,51.53,52.35209302325581,-0.015703154845989054
2011-07-06,51.48,52.70209302325581,-0.02318869997661277
2011-07-07,51.83,52.542093023255816,-0.013552810371308177
2011-07-08,51.67,51.582093023255815,0.001704215001600451
2011-07-11,50.71,52.14209302325581,-0.027465200190891492
2011-07-12,51.27,51.552093023255814,-0.00547199942257548
2011-07-13,50.68,51.13209302325581,-0.008841668637546096
2011-07-14,50.26,50.732093023255814,-0.009305609036067253
2011-07-15,49.86,49.75209302325582,0.0021688932100554226
2011-07-18,48.88,49.92209302325581,-0.020874385670696105
2011-07-19,49.05,50.472093023255816,-0.028175828226512545
2011-07-20,49.6,51.27209302325581,-0.03261214677733926
2011-07-21,50.4,51.24209302325581,-0.016433618799950978
2011-07-22,50.37,51.162093023255814,-0.015482029300399547
2011-07-25,50.29,51.45209302325581,-0.022585923234076377
2011-07-26,50.58,50.802093023255814,-0.004371729785899725
2011-07-27,49.93,50.262093023255815,-0.00660722630675481
2011-07-28,49.39,48.99209302325581,0.00812186114513036
2011-07-29,48.12,48.722093023255816,-0.012357700293549212
2011-08-01,47.85,47.95209302325581,-0.002129062921326419
2011-08-02,47.08,48.32209302325582,-0.025704454123252507
2011-08-03,47.45,46.89209302325581,0.011897677002122853
2011-08-04,46.02,45.762093023255815,0.005635821259598384
2011-08-05,44.89,42.662093023255814,0.05222216771056498
2011-08-08,41.79,46.31209302325581,-0.09764389229795822
2011-08-09,45.44,44.232093023255814,0.027308383894678157
2011-08-10,43.36,46.42209302325581,-0.06596197680535032
2011-08-11,45.55,46.32209302325582,-0.016667921781258754
2011-08-12,45.45,47.24209302325581,-0.037934242718111966
2011-08-15,46.37,46.912093023255814,-0.011555507084006766
2011-08-16,46.04,47.28209302325581,-0.026269840098763986
2011-08-17,46.41,45.122093023255815,0.028542713567839106
2011-08-18,44.25,45.152093023255816,-0.01997898575357715
2011-08-19,44.28,44.42209302325581,-0.003198701672643467
2011-08-22,43.55,46.34209302325581,-0.06024960982782246
2011-08-23,45.47,46.25209302325582,-0.01690935419641615
2011-08-24,45.38,46.02209302325581,-0.01395184314914466
2011-08-25,45.15,46.912093023255814,-0.037561594669892284
2011-08-26,46.04,48.02209302325581,-0.04127460713334463
2011-08-29,47.15,47.57209302325582,-0.008872702385608222
2011-08-30,46.7,47.60209302325581,-0.01895070081929162
2011-08-31,46.73,47.042093023255816,-0.006634335404709368
2011-09-01,46.17,45.70209302325581,0.010238195797861893
2011-09-02,44.83,45.232093023255814,-0.008889551563512232
2011-09-06,44.36,46.61209302325582,-0.0483156382214418
2011-09-07,45.74,45.89209302325581,-0.0033141444034539003
2011-09-08,45.02,44.46209302325581,0.01254792428355489
2011-09-09,43.59,44.27209302325581,-0.015406839312916865
2011-09-12,43.4,43.71209302325581,-0.00713974101148096
2011-09-13,42.84,43.77209302325581,-0.021294230156200133
2011-09-14,42.9,44.64209302325581,-0.03902355165893068
2011-09-15,43.77,44.89209302325581,-0.024995337657224392
2011-09-16,44.02,44.34209302325581,-0.007263820927146725
2011-09-19,43.47,43.93209302325582,-0.010518347555423913
2011-09-20,43.06,42.00209302325582,0.025187006184630878
2011-09-21,41.13,41.302093023255814,-0.00416669012775972
2011-09-22,40.43,40.872093023255815,-0.010816500711237631
2011-09-23,40.0,41.61209302325582,-0.03874097422484524
2011-09-26,40.74,42.082093023255815,-0.03189225931595496
2011-09-27,41.21,40.92209302325581,0.007035490012218482
2011-09-28,40.05,43.162093023255814,-0.07210245855267061
2011-09-29,42.29,42.85209302325581,-0.013117049450787954
2011-09-30,41.98,41.483077823288475,0.011978912915486584
2011-10-03,40.62,43.01307782328847,-0.055636051740356796
2011-10-04,42.15,44.133077823288474,-0.04493404768253051
2011-10-05,43.27,44.843077823288475,-0.03507961316766528
2011-10-06,43.98,44.163077823288475,-0.004145495112932052
2011-10-07,43.3,45.273077823288475,-0.04358170281662466
2011-10-10,44.41,45.18307782328847,-0.01710989734501911
2011-10-11,44.32,45.733077823288475,-0.03089837576094423
2011-10-12,44.87,45.58307782328847,-0.015643476863340666
2011-10-13,44.72,45.983077823288475,-0.027468318413622628
2011-10-14,45.12,45.303077823288476,-0.004041178482455443
2011-10-17,44.44,46.843077823288475,-0.05130059626640848
2011-10-18,45.98,47.453077823288474,-0.031042829903976
2011-10-19,46.59,48.17307782328847,-0.03286229352202941
2011-10-20,47.31,50.193077823288476,-0.057439749629196624
2011-10-21,49.33,51.04307782328847,-0.033561413150264174
2011-10-24,50.18,49.953077823288474,0.0045427066078744804
2011-10-25,49.09,50.58307782328847,-0.02951733835779069
2011-10-26,49.72,51.803077823288476,-0.04021146833001521
2011-10-27,50.94,48.85307782328847,0.042718335664752694
2011-10-28,47.99,47.483077823288475,0.010675849164581752
2011-10-31,46.62,46.42307782328847,0.004241902647237561
2011-11-01,45.56,47.773077823288475,-0.04632479053316596
2011-11-02,46.91,48.163077823288475,-0.026017395065283222
2011-11-03,47.3,48.273077823288475,-0.02015777462648205
2011-11-04,47.41,48.28307782328847,-0.018082480708538462
2011-11-07,47.42,49.163077823288475,-0.03545501828737785
2011-11-08,48.3,48.36307782328847,-0.0013042557696379964
2011-11-09,47.5,48.25307782328847,-0.015606834988772689
2011-11-10,47.39,48.953077823288474,-0.03193012355486402
2011-11-11,48.09,48.313077823288474,-0.004617338272349558
2011-11-14,47.45,48.233077823288475,-0.016235286210791622
2011-11-15,47.37,47.36307782328847,0.00014615132777806572
2011-11-16,46.5,47.28307782328847,-0.016561481598450056
2011-11-17,46.42,46.64307782328847,-0.0047826565848339
2011-11-18,45.78,45.663077823288475,0.0025605408633206928
2011-11-21,44.8,44.873077823288476,-0.001628544927902209
2011-11-22,44.01,44.54307782328847,-0.01196769171190415
2011-11-23,43.68,45.093077823288475,-0.03133691226014934
2011-11-25,44.23,45.553077823288476,-0.02904475145282215
2011-11-28,44.69,45.32307782328847,-0.01396811191324654
2011-11-29,44.46,46.83307782328847,-0.050670977300330655
2011-11-30,45.97,46.733077823288475,-0.016328430713977382
2011-12-01,45.87,46.873077823288476,-0.02139987109594299
2011-12-02,46.01,47.11307782328847,-0.023413410336422746
2011-12-05,46.25,47.053077823288476,-0.017067487621202915
2011-12-06,46.19,47.093077823288475,-0.019176445138650244
2011-12-07,46.23,46.663077823288475,-0.009280952810882481
2011-12-08,45.8,47.15307782328847,-0.028695429561550245
2011-12-09,46.29,46.193077823288476,0.002098196987052825
2011-12-12,45.33,45.373077823288476,-0.0009494137350842813
2011-12-13,44.51,45.92307782328847,-0.03077053826239573
2011-12-14,45.06,46.07307782328847,-0.021988498948867452
2011-12-15,45.21,45.72307782328847,-0.011221419198231275
2011-12-16,44.86,45.443077823288476,-0.012830949205418163
2011-12-19,44.58,46.65307782328847,-0.04443603552033226
2011-12-20,45.79,47.163077823288475,-0.029113405796652003
2011-12-21,46.3,47.86307782328847,-0.03265727768405102
2011-12-22,47.0,47.72307782328847,-0.015151533728941846
2011-12-23,46.86,47.983077823288475,-0.023405706224693068
2011-12-27,47.12,47.61307782328847,-0.01035593256790679
2011-12-28,46.75,47.733077823288475,-0.020595316039076828
2011-12-29,46.87,47.663077823288475,-0.016639249068824857
2011-12-30,46.8,47.8278879436785,-0.021491393157250127
2012-01-03,47.03,47.0378879436785,-0.0001676934068115532
2012-01-04,46.24,47.2978879436785,-0.022366494354636113
2012-01-05,46.5,46.9378879436785,-0.0093290934650474
2012-01-06,46.14,47.0578879436785,-0.019505506595984046
2012-01-09,46.26,47.5378879436785,-0.026881462323115946
2012-01-10,46.74,47.227887943678496,-0.010330505235811582
2012-01-11,46.43,47.4678879436785,-0.021865054221708147
2012-01-12,46.67,47.0778879436785,-0.008664108809776527
2012-01-13,46.28,47.2778879436785,-0.021106863844410073
2012-01-17,46.48,47.7478879436785,-0.026553801608440786
2012-01-18,46.95,48.2978879436785,-0.027907803033753842
2012-01-19,47.5,48.2878879436785,-0.01631647142234649
2012-01-20,47.49,47.9578879436785,-0.009756224966119942
2012-01-23,47.16,47.8278879436785,-0.013964403873844455
2012-01-24,47.03,48.2978879436785,-0.02625141590367297
2012-01-25,47.5,48.447887943678495,-0.019565103535172268
2012-01-26,47.65,48.9378879436785,-0.026316786395863656
2012-01-27,48.14,48.767887943678495,-0.012875028428617541
2012-01-30,47.97,49.227887943678496,-0.025552344336154387
2012-01-31,48.43,50.1678879436785,-0.03464144126676327
2012-02-01,49.37,50.1678879436785,-0.015904355881480647
2012-02-02,49.37,48.8578879436785,0.010481665865537337
2012-02-03,48.06,48.7778879436785,-0.014717487245602179
2012-02-06,47.98,48.8278879436785,-0.0173648293912797
2012-02-07,48.03,49.377887943678495,-0.027297399702796654
2012-02-08,48.58,49.447887943678495,-0.01755156751420861
2012-02-09,48.65,49.3578879436785,-0.014341941545113479
2012-02-10,48.56,49.477887943678496,-0.018551477878832268
2012-02-13,48.68,49.087887943678496,-0.008309339854802644
2012-02-14,48.29,48.7978879436785,-0.010407990285659308
2012-02-15,48.0,48.3578879436785,-0.007400818333822223
2012-02-16,47.56,48.4178879436785,-0.017718409044946926
2012-02-17,47.62,48.3878879436785,-0.015869424690994838
2012-02-21,47.59,48.5378879436785,-0.019528825497689306
2012-02-22,47.74,48.9678879436785,-0.02507537072235544
2012-02-23,48.17,48.3278879436785,-0.0032670151830863636
2012-02-24,47.53,48.3978879436785,-0.01793235160774942
2012-02-27,47.6,47.627887943678495,-0.0005855381139611149
2012-02-28,46.83,47.6078879436785,-0.0163394760254596
2012-02-29,46.81,48.0778879436785,-0.026371539972050773
2012-03-01,47.28,48.0778879436785,-0.016595736164891295
2012-03-02,47.28,48.157887943678496,-0.01822936970793243
2012-03-05,47.36,47.9278879436785,-0.011848799687268596
2012-03-06,47.13,47.9978879436785,-0.018081794446807575
2012-03-07,47.2,48.3178879436785,-0.02313610944628952
2012-03-08,47.52,48.8678879436785,-0.027582283589419054
2012-03-09,48.07,48.9978879436785,-0.01893730490475587
2012-03-12,48.2,49.587887943678496,-0.027988446397532507
2012-03-13,48.79,49.7978879436785,-0.020239572104311376
2012-03-14,49.0,49.8278879436785,-0.016614951543085232
2012-03-15,49.03,49.767887943678495,-0.014826587467676955
2012-03-16,48.97,49.7978879436785,-0.016624960974546577
2012-03-19,49.0,49.477887943678496,-0.009658616475757498
2012-03-20,48.68,49.3678879436785,-0.013933914784105772
2012-03-21,48.57,49.1478879436785,-0.01175814399879671
2012-03-22,48.35,49.4578879436785,-0.022400631926299264
2012-03-23,48.66,49.7978879436785,-0.022850124586919263
2012-03-26,49.0,49.4178879436785,-0.008456208087135764
2012-03-27,48.62,49.9678879436785,-0.02697508338150645
2012-03-28,49.17,49.767887943678495,-0.012013528569970955
2012-03-29,48.97,49.8578879436785,-0.017808374568162533
2012-03-30,49.06,50.17959595959596,-0.022311777091578056
2012-04-02,49.22,50.18959595959596,-0.019318664377703243
2012-04-03,49.23,49.60959595959596,-0.007651664002769065
2012-04-04,48.65,49.36959595959596,-0.014575690677818831
2012-04-05,48.41,48.97959595959596,-0.011629249862857849
2012-04-09,48.02,48.19959595959596,-0.0037260884872667432
2012-04-10,47.24,48.899595959595956,-0.03393884810351444
2012-04-11,47.94,49.45959595959596,-0.030723986520984403
2012-04-12,48.5,49.41959595959596,-0.018607921447755138
2012-04-13,48.46,49.47959595959596,-0.02060639218696414
2012-04-16,48.52,49.88959595959596,-0.02745253661114333
2012-04-17,48.93,49.80959595959596,-0.017659166725814468
2012-04-18,48.85,50.66959595959596,-0.035911001955628574
2012-04-19,49.71,50.75959595959596,-0.02067778396879727
2012-04-20,49.8,50.95959595959596,-0.02275520317145696
2012-04-23,50.0,51.57959595959596,-0.03062443453092023
2012-04-24,50.62,52.35959595959596,-0.03322401419862642
2012-04-25,51.4,52.92959595959596,-0.028898689511319575
2012-04-26,51.97,52.57959595959596,-0.011593774133684898
2012-04-27,51.62,52.75959595959596,-0.021599785572063213
2012-04-30,51.8,53.08959595959596,-0.024290935658606516
2012-05-01,52.13,52.63959595959596,-0.009680848614170623
2012-05-02,51.68,52.30959595959596,-0.012035955316540004
2012-05-03,51.35,49.34959595959596,0.040535368152595064
2012-05-04,48.39,49.03959595959596,-0.013246356273635795
2012-05-07,48.08,48.94959595959596,-0.017765130488793912
2012-05-08,47.99,49.04959595959596,-0.02160254205699863
2012-05-09,48.09,49.11959595959596,-0.0209610022126987
2012-05-10,48.16,49.10959595959596,-0.019336260888344947
2012-05-11,48.15,48.78959595959596,-0.01310926944600288
2012-05-14,47.83,48.65959595959596,-0.017048969339671705
2012-05-15,47.7,47.62959595959596,0.0014781574142213039
2012-05-16,46.67,47.09959595959596,-0.009121011568007598
2012-05-17,46.14,46.65959595959596,-0.011135886389712746
2012-05-18,45.7,47.22959595959596,-0.03238638672463978
2012-05-21,46.27,47.28959595959596,-0.021560682406064346
2012-05-22,46.33,47.76959595959596,-0.030136238975384866
2012-05-23,46.81,48.30959595959596,-0.031041368279092096
2012-05-24,47.35,48.34959595959596,-0.020674339459450408
2012-05-25,47.39,48.41959595959596,-0.021264034513115537
2012-05-29,47.46,47.30959595959596,0.0031791444706585903
2012-05-30,46.35,47.45959595959596,-0.02337980206448864
2012-05-31,46.5,46.06959595959596,0.009342474823992752
2012-06-01,45.11,46.29959595959596,-0.025693441485625135
2012-06-04,45.34,46.46959595959596,-0.024308280204934585
2012-06-05,45.51,48.09959595959596,-0.05383820607913714
2012-06-06,47.14,47.55959595959596,-0.008822529946478586
2012-06-07,46.6,47.73959595959596,-0.02387108513780567
2012-06-08,46.78,47.03959595959596,-0.005518668991522202
2012-06-11,46.08,47.70959595959596,-0.03415656592388716
2012-06-12,46.75,47.20959595959596,-0.009735223321743702
2012-06-13,46.25,47.38959595959596,-0.024047387122008157
2012-06-14,46.43,47.95959595959596,-0.03189342881213142
2012-06-15,47.0,47.80959595959596,-0.01693375447640577
2012-06-18,46.85,48.07959595959596,-0.025574174138843886
2012-06-19,47.12,47.95959595959596,-0.017506318449873715
2012-06-20,47.0,47.03959595959596,-0.0008417580718586004
2012-06-21,46.08,47.13959595959596,-0.02247783287120564
2012-06-22,46.18,46.37959595959596,-0.0043035295040051436
2012-06-25,45.42,46.47959595959596,-0.022797013134904454
2012-06-26,45.52,47.03959595959596,-0.03230461334959578
2012-06-27,46.08,46.67959595959596,-0.012844926081085783
2012-06-28,45.72,47.73959595959596,-0.042304420869108905
2012-06-29,46.78,48.21093722106516,-0.029680759253938094
2012-07-02,47.36,48.57093722106516,-0.024931312639772885
2012-07-03,47.72,48.92093722106516,-0.024548532576927906
2012-07-05,48.07,48.13093722106516,-0.0012660717738629534
2012-07-06,47.28,47.85093722106516,-0.011931578652838115
2012-07-09,47.0,47.57093722106516,-0.012001807288596789
2012-07-10,46.72,47.99093722106516,-0.026482858945028
2012-07-11,47.14,47.98093722106516,-0.017526485928998525
2012-07-12,47.13,48.48093722106516,-0.027865328075344475
2012-07-13,47.63,48.25093722106516,-0.012868915234128697
2012-07-16,47.4,48.53093722106516,-0.023303428407194904
2012-07-17,47.68,48.67093722106516,-0.020359937113277438
2012-07-18,47.82,48.24093722106516,-0.008725726433054248
2012-07-19,47.39,47.830937221065156,-0.009218661533376027
2012-07-20,46.98,47.52093722106516,-0.011383134523394345
2012-07-23,46.67,47.03093722106516,-0.007674463712441071
2012-07-24,46.18,46.99093722106516,-0.017257311069370007
2012-07-25,46.14,47.330937221065156,-0.025161919264406918
2012-07-26,46.48,50.17093722106516,-0.07356723684076316
2012-07-27,49.32,50.66093722106516,-0.026468859334635275
2012-07-30,49.81,50.05093722106516,-0.004813840348303344
2012-07-31,49.2,50.38093722106516,-0.023440159834330898
2012-08-01,49.53,50.20093722106516,-0.013365033766413847
2012-08-02,49.35,51.34093722106516,-0.038778747113488166
2012-08-03,50.49,51.18093722106516,-0.013499893878081926
2012-08-06,50.33,51.650937221065156,-0.025574312725664017
2012-08-07,50.8,52.150937221065156,-0.02590437090974229
2012-08-08,51.3,52.30093722106516,-0.019138036032402495
2012-08-09,51.45,52.68093722106516,-0.02336589449613946
2012-08-10,51.83,52.75093722106516,-0.017458215333800764
2012-08-13,51.9,53.09093722106516,-0.022432024812563123
2012-08-14,52.24,53.35093722106516,-0.020823199721157204
2012-08-15,52.5,53.900937221065156,-0.025990962185304167
2012-08-16,53.05,54.14093722106516,-0.02014995079621007
2012-08-17,53.29,53.93093722106516,-0.011884407245472683
2012-08-20,53.08,53.48093722106516,-0.007496824885619979
2012-08-21,52.63,53.57093722106516,-0.017564322557626633
2012-08-22,52.72,52.99093722106516,-0.0051128973230814
2012-08-23,52.14,53.22093722106516,-0.020310375530878777
2012-08-24,52.37,53.03093722106516,-0.012463238549037414
2012-08-27,52.18,52.99093722106516,-0.015303319087981548
2012-08-28,52.14,52.87093722106516,-0.013824934065551964
2012-08-29,52.02,52.56093722106516,-0.010291620539223612
2012-08-30,51.71,52.81093722106516,-0.020846765442860127
2012-08-31,51.96,52.63093722106516,-0.01274796263359379
2012-09-04,51.78,52.32093722106516,-0.010338828962096036
2012-09-05,51.47,53.02093722106516,-0.029251410902049746
2012-09-06,52.17,52.81093722106516,-0.012136448523574095
2012-09-07,51.96,52.510937221065156,-0.010491856558296986
2012-09-10,51.66,52.71093722106516,-0.01993774492488387
2012-09-11,51.86,52.75093722106516,-0.01688950505905662
2012-09-12,51.9,53.42093722106516,-0.02847080751824438
2012-09-13,52.57,53.95093722106516,-0.02559616741052595
2012-09-14,53.1,53.60093722106516,-0.009345680262998979
2012-09-17,52.75,53.68093722106516,-0.017342044853491223
2012-09-18,52.83,53.50093722106516,-0.012540662947507886
2012-09-19,52.65,53.47093722106516,-0.015352961136086973
2012-09-20,52.62,53.53093722106516,-0.01701702358214452
2012-09-21,52.68,53.260937221065156,-0.010907378866690132
2012-09-24,52.41,52.74093722106516,-0.0062747694391176445
2012-09-25,51.89,52.60093722106516,-0.013515675929448023
2012-09-26,51.75,53.330937221065156,-0.029643904709792057
2012-09-27,52.48,53.14093722106516,-0.012437440053337356
2012-09-28,52.29,54.15722488038278,-0.0344778537767938
2012-10-01,53.29,53.997224880382774,-0.013097430135520005
2012-10-02,53.13,54.15722488038278,-0.01896745785352938
2012-10-03,53.29,54.57722488038277,-0.02358538535449528
2012-10-04,53.71,54.997224880382774,-0.02340526968737866
2012-10-05,54.13,54.75722488038277,-0.011454650628349827
2012-10-08,53.89,54.22722488038278,-0.0062187375645101906
2012-10-09,53.36,53.76722488038278,-0.007573849706558944
2012-10-10,52.9,54.027224880382775,-0.020864015926756796
2012-10-11,53.16,54.057224880382776,-0.016597686662016997
2012-10-12,53.19,54.18722488038277,-0.018403320756582908
2012-10-15,53.32,54.347224880382775,-0.018901146887328246
2012-10-16,53.48,54.97722488038278,-0.027233547776199685
2012-10-17,54.11,54.47722488038278,-0.006740888163615288
2012-10-18,53.61,53.417224880382776,0.0036088568818186673
2012-10-19,52.55,53.567224880382774,-0.01898968786705435
2012-10-22,52.7,53.137224880382774,-0.00822822195489148
2012-10-23,52.27,52.94722488038278,-0.012790564225278023
2012-10-24,52.08,53.21722488038277,-0.021369488599582764
2012-10-25,52.35,54.707224880382775,-0.04308799953821163
2012-10-26,53.84,54.817224880382774,-0.017826967390545234
2012-10-31,53.95,55.667224880382776,-0.03084804180687528
2012-11-01,54.8,55.747224880382774,-0.016991426612091298
2012-11-02,54.88,55.94722488038278,-0.01907556420652745
2012-11-05,55.08,57.167224880382776,-0.036510865880757803
2012-11-06,56.3,56.35722488038277,-0.0010153956392323638
2012-11-07,55.49,56.067224880382774,-0.010295228301637205
2012-11-08,55.2,56.497224880382774,-0.022960860168429242
2012-11-09,55.63,56.87722488038278,-0.021928370855044066
2012-11-12,56.01,57.03722488038277,-0.01800972755138508
2012-11-13,56.17,56.75722488038277,-0.01034625779573195
2012-11-14,55.89,56.82722488038277,-0.01649253297790909
2012-11-15,55.96,57.057224880382776,-0.019230253183239232
2012-11-16,56.19,57.21722488038277,-0.01795307064490237
2012-11-19,56.35,57.817224880382774,-0.02537695095913528
2012-11-20,56.95,58.10722488038277,-0.019915335532973533
2012-11-21,57.24,58.60722488038277,-0.023328606382118866
2012-11-23,57.74,58.067224880382774,-0.005635276716888904
2012-11-26,57.2,57.317224880382774,-0.0020451946273988275
2012-11-27,56.45,57.737224880382776,-0.02229454018702115
2012-11-28,56.87,57.72722488038278,-0.014849577165004013
2012-11-29,56.86,57.667224880382776,-0.0139979838124199
2012-11-30,56.8,57.597224880382775,-0.013841376594765586
2012-12-03,56.73,57.57722488038277,-0.014714583451058916
2012-12-04,56.71,57.51722488038278,-0.014034489356215318
2012-12-05,56.65,57.677224880382774,-0.01780988739512246
2012-12-06,56.81,57.46722488038277,-0.011436516758043802
2012-12-07,56.6,57.26722488038278,-0.011651077588907932
2012-12-10,56.4,57.36722488038278,-0.016860234783877992
2012-12-11,56.5,57.317224880382774,-0.014257928259581054
2012-12-12,56.45,57.28722488038277,-0.014614512784148936
2012-12-13,56.42,57.067224880382774,-0.011341446543780664
2012-12-14,56.2,57.927224880382774,-0.0298171521931081
2012-12-17,57.06,57.667224880382776,-0.010529809291886627
2012-12-18,56.8,57.457224880382775,-0.01143850719819861
2012-12-19,56.59,57.927224880382774,-0.02308456659444813
2012-12-20,57.06,57.497224880382774,-0.007604277968064954
2012-12-21,56.63,57.497224880382774,-0.015082899777979608
2012-12-24,56.63,57.47722488038278,-0.014740184171138315
2012-12-26,56.61,57.04722488038278,-0.007664262044289716
2012-12-27,56.18,56.36722488038278,-0.0033215202767227225
2012-12-28,55.5,56.47722488038278,-0.017302990408124885
2012-12-31,55.61,58.304924834636196,-0.0462212213167158
2013-01-02,57.43,57.9849248346362,-0.009570157005786561
2013-01-03,57.11,58.0049248346362,-0.015428428485813939
2013-01-04,57.13,57.6749248346362,-0.00944821057328793
2013-01-07,56.8,57.4949248346362,-0.012086716116855745
2013-01-08,56.62,57.6649248346362,-0.018120631174543322
2013-01-09,56.79,58.9549248346362,-0.03672169612137821
2013-01-10,58.08,58.6249248346362,-0.009295105045733942
2013-01-11,57.75,58.2349248346362,-0.008327044913566839
2013-01-14,57.36,58.4149248346362,-0.018059166174099084
2013-01-15,57.54,58.0149248346362,-0.008186252692559903
2013-01-16,57.14,58.0249248346362,-0.015250770891270027
2013-01-17,57.15,57.9849248346362,-0.014398998308910116
2013-01-18,57.11,58.8449248346362,-0.029482998568043484
2013-01-22,57.97,58.6849248346362,-0.01218242737211872
2013-01-23,57.81,59.0849248346362,-0.02157783627895593
2013-01-24,58.21,58.4949248346362,-0.0048709325713585105
2013-01-25,57.62,58.3449248346362,-0.01242481392667516
2013-01-28,57.47,58.4949248346362,-0.017521602729358876
2013-01-29,57.62,58.5949248346362,-0.01663838356969638
2013-01-30,57.72,58.6149248346362,-0.01526786628424337
2013-01-31,57.74,57.0049248346362,0.012894941401925486
2013-02-01,56.13,55.7749248346362,0.006366215040478185
2013-02-04,54.9,56.6149248346362,-0.03029103791350496
2013-02-05,55.74,56.554924834636196,-0.014409440681231511
2013-02-06,55.68,56.8849248346362,-0.021181795319918262
2013-02-07,56.01,57.4049248346362,-0.024299741505707018
2013-02-08,56.53,57.5349248346362,-0.01746634479013398
2013-02-11,56.66,57.5749248346362,-0.01589102959776334
2013-02-12,56.7,58.1549248346362,-0.025018084689702236
2013-02-13,57.28,58.1749248346362,-0.015383343204654731
2013-02-14,57.3,57.8749248346362,-0.009933919331712504
2013-02-15,57.0,58.7849248346362,-0.030363649178037577
2013-02-19,57.91,59.8949248346362,-0.03314011729902622
2013-02-20,59.02,60.2949248346362,-0.021144811742162095
2013-02-21,59.42,61.6649248346362,-0.03640521480657455
