date,NI,dcf,Deviation
2016-12-02,21.69,21.68981481882567,8.537701952526788e-06
2016-12-05,21.64,21.51981481882567,0.005584861309735567
2016-12-06,21.47,21.61981481882567,-0.006929514432992168
2016-12-07,21.57,21.75981481882567,-0.008723181718506612
2016-12-08,21.71,21.82981481882567,-0.005488586129569151
2016-12-09,21.78,21.92981481882567,-0.00683155877344932
2016-12-12,21.88,22.14981481882567,-0.01218135776902074
2016-12-13,22.1,21.70981481882567,0.01797275492354644
2016-12-14,21.66,22.05981481882567,-0.018124123983328855
2016-12-15,22.01,22.07981481882567,-0.003161929545085873
2016-12-16,22.03,22.37981481882567,-0.015630818291284765
2016-12-19,22.33,22.25981481882567,0.003152999328411843
2016-12-20,22.21,22.37981481882567,-0.007587856298204132
2016-12-21,22.33,22.47981481882567,-0.006664415166810378
2016-12-22,22.43,22.34981481882567,0.0035877335818812472
2016-12-23,22.3,22.27981481882567,0.0009059851411903352
2016-12-27,22.23,21.99981481882567,0.010463050851562405
2016-12-28,21.95,22.28981481882567,-0.015245295736538211
2016-12-29,22.24,22.18981481882567,0.002261631364843586
2016-12-30,22.14,22.271601364968287,-0.005908931415021024
2017-01-03,22.19,22.441601364968285,-0.011211381972101031
2017-01-04,22.36,22.761601364968286,-0.01764380978863722
2017-01-05,22.68,22.441601364968285,0.010623067006432896
2017-01-06,22.36,22.141601364968288,0.009863723559636162
2017-01-09,22.06,22.021601364968287,0.0017436804161206076
2017-01-10,21.94,22.201601364968287,-0.011782995319475686
2017-01-11,22.12,22.111601364968287,0.00037982934356883824
2017-01-12,22.03,22.041601364968287,-0.0005263394785246511
2017-01-13,21.96,22.431601364968287,-0.021023972265519664
2017-01-17,22.35,22.601601364968285,-0.011132014980064997
2017-01-18,22.52,22.421601364968286,0.00438856410967392
2017-01-19,22.34,22.591601364968287,-0.011136942481573375
2017-01-20,22.51,22.281601364968285,0.010250548481260058
2017-01-23,22.2,22.331601364968286,-0.005893055442711348
2017-01-24,22.25,22.281601364968285,-0.0014182717144365364
2017-01-25,22.2,22.30160136496829,-0.004555787869470529
2017-01-26,22.22,22.111601364968287,0.004902342134452953
2017-01-27,22.03,21.921601364968286,0.004944831959445395
2017-01-30,21.84,22.451601364968287,-0.02724087939324371
2017-01-31,22.37,22.061601364968286,0.013978977769103507
2017-02-01,21.98,22.241601364968286,-0.011761804407677268
2017-02-02,22.16,22.341601364968287,-0.008128395185362125
2017-02-03,22.26,22.321601364968288,-0.0027597197871728207
2017-02-06,22.24,22.241601364968286,-7.199863633966519e-05
2017-02-07,22.16,22.261601364968286,-0.004563973781696151
2017-02-08,22.18,22.311601364968286,-0.005898337946056875
2017-02-09,22.23,22.491601364968286,-0.011631068892041685
2017-02-10,22.41,22.601601364968285,-0.008477335825649135
2017-02-13,22.52,22.331601364968286,0.008436414028384798
2017-02-14,22.25,22.311601364968286,-0.002760956686193139
2017-02-15,22.23,22.751601364968288,-0.02292591877824568
2017-02-16,22.67,22.781601364968285,-0.0048987497928875134
2017-02-17,22.7,23.071601364968288,-0.016106440081464113
2017-02-21,22.99,23.251601364968288,-0.011250896695761625
2017-02-22,23.17,23.851601364968285,-0.028576754849231056
2017-02-23,23.77,24.091601364968287,-0.013349107022662676
2017-02-24,24.01,23.881601364968287,0.005376466723042261
2017-02-27,23.8,23.991601364968286,-0.007986184917529338
2017-02-28,23.91,23.981601364968288,-0.002985679057816437
2017-03-01,23.9,24.171601364968286,-0.011236382764524544
2017-03-02,24.09,23.80160136496829,0.012116774439226763
2017-03-03,23.72,23.661601364968288,0.002468076193615998
2017-03-06,23.58,23.581601364968286,-6.79073886248327e-05
2017-03-07,23.5,23.101601364968285,0.01724549864477587
2017-03-08,23.02,23.071601364968288,-0.0022365749196169293
2017-03-09,22.99,23.411601364968288,-0.018008224144767326
2017-03-10,23.33,23.581601364968286,-0.010669392679245937
2017-03-13,23.5,23.441601364968285,0.0024912391488316477
2017-03-14,23.36,23.791601364968287,-0.018140912767805273
2017-03-15,23.71,23.451601364968287,0.011018379129440037
2017-03-16,23.37,23.581601364968286,-0.008973155032746427
2017-03-17,23.5,23.30160136496829,0.00851437769980845
2017-03-20,23.22,23.651601364968286,-0.01824829356406943
2017-03-21,23.57,23.891601364968288,-0.013460854300032188
2017-03-22,23.81,23.831601364968286,-0.0009064168470038769
2017-03-23,23.75,23.951601364968287,-0.008417030740297426
2017-03-24,23.87,23.891601364968288,-0.0009041405236218658
2017-03-27,23.81,23.791601364968287,0.0007733247858969783
2017-03-28,23.71,23.791601364968287,-0.003429839114925559
2017-03-29,23.71,23.671601364968286,0.0016221393069140166
2017-03-30,23.59,23.871601364968285,-0.01179650081546424
2017-03-31,23.79,23.76730241680141,0.0009549919801812301
2017-04-03,23.68,23.74730241680141,-0.002834107875503089
2017-04-04,23.66,23.86730241680141,-0.008685624088605848
2017-04-05,23.78,23.92730241680141,-0.006156248382516161
2017-04-06,23.84,23.76730241680141,0.0030587225223843717
2017-04-07,23.68,23.827302416801412,-0.006182085333232945
2017-04-10,23.74,23.937302416801412,-0.008242466647491953
2017-04-11,23.85,24.02730241680141,-0.007379206110022074
2017-04-12,23.94,23.86730241680141,0.0030459069872685873
2017-04-13,23.78,24.10730241680141,-0.013576899279004295
2017-04-17,24.02,24.29730241680141,-0.011412889054286945
2017-04-18,24.21,24.31730241680141,-0.0044125954006836166
2017-04-19,24.23,24.20730241680141,0.0009376337275333047
2017-04-20,24.12,24.27730241680141,-0.006479402616517582
2017-04-21,24.19,24.347302416801412,-0.006460773933331554
2017-04-24,24.26,24.51730241680141,-0.010494727863089914
2017-04-25,24.43,24.17730241680141,0.01045185185850106
2017-04-26,24.09,24.44730241680141,-0.014615208283914938
2017-04-27,24.36,24.33730241680141,0.000932625268399434
2017-04-28,24.25,24.17730241680141,0.0030068525406734548
2017-05-01,24.09,24.327302416801412,-0.009754571745592355
2017-05-02,24.24,24.097302416801412,0.005921724379368332
2017-05-03,24.01,24.36730241680141,-0.014663191299954748
2017-05-04,24.28,24.61730241680141,-0.013701843162604255
2017-05-05,24.53,24.467302416801413,0.0025625049353841245
2017-05-08,24.38,24.187302416801412,0.007966890225209022
2017-05-09,24.1,24.22730241680141,-0.005254502321856758
2017-05-10,24.14,24.22730241680141,-0.0036034724501918802
2017-05-11,24.14,24.38730241680141,-0.010140622057117521
2017-05-12,24.3,24.60730241680141,-0.012488261069672935
2017-05-15,24.52,24.29730241680141,0.009165527076972824
2017-05-16,24.21,24.33730241680141,-0.005230752966011831
2017-05-17,24.25,24.58730241680141,-0.013718561356731773
2017-05-18,24.5,24.787302416801413,-0.0115907093063371
2017-05-19,24.7,25.097302416801412,-0.015830482902235654
2017-05-22,25.01,25.22730241680141,-0.00861377935742691
2017-05-23,25.14,25.307302416801413,-0.006610835641270962
2017-05-24,25.22,25.61730241680141,-0.015509143403828363
2017-05-25,25.53,25.647302416801413,-0.0045736746459763555
2017-05-26,25.56,25.90730241680141,-0.013405580064413836
2017-05-30,25.82,26.15730241680141,-0.012895153002656534
2017-05-31,26.07,26.327302416801412,-0.009773216136158669
2017-06-01,26.24,26.437302416801412,-0.007463031352095251
2017-06-02,26.35,26.467302416801413,-0.004431974779830483
2017-06-05,26.38,26.347302416801412,0.0012410220477727663
2017-06-06,26.26,26.52730241680141,-0.010076502035582413
2017-06-07,26.44,25.917302416801412,0.020167900763458313
2017-06-08,25.83,25.85730241680141,-0.0010558880567398399
2017-06-09,25.77,25.757302416801412,0.0004929702261950997
2017-06-12,25.67,25.90730241680141,-0.009159672936365326
2017-06-13,25.82,26.007302416801412,-0.007201916361783467
2017-06-14,25.92,26.13730241680141,-0.008313880802853002
2017-06-15,26.05,26.147302416801413,-0.0037213176047899976
2017-06-16,26.06,26.257302416801412,-0.007514192191927727
2017-06-19,26.17,26.31730241680141,-0.005597170046857447
2017-06-20,26.23,26.10730241680141,0.0046997419051471034
2017-06-21,26.02,26.007302416801412,0.0004882314588068315
2017-06-22,25.92,25.897302416801413,0.0008764458488101923
2017-06-23,25.81,26.167302416801412,-0.013654537678748246
2017-06-26,26.08,25.967302416801413,0.004339980387245257
2017-06-27,25.88,25.577302416801412,0.011834617203405617
2017-06-28,25.49,25.47730241680141,0.0004983880550168962
2017-06-29,25.39,25.44730241680141,-0.00225180712135431
2017-06-30,25.36,25.374939489830055,-0.0005887497716415835
2017-07-03,25.32,25.404939489830056,-0.0033434242133919545
2017-07-05,25.35,25.254939489830058,0.003764036346562083
2017-07-06,25.2,25.374939489830055,-0.0068941835270255325
2017-07-07,25.32,25.264939489830056,0.0021793248383636943
2017-07-10,25.21,25.224939489830057,-0.0005922507697621038
2017-07-11,25.17,25.624939489830055,-0.017753778111773033
2017-07-12,25.57,25.404939489830056,0.0064971817876606774
2017-07-13,25.35,25.804939489830055,-0.01762993825307546
2017-07-14,25.75,25.864939489830057,-0.004443833702964972
2017-07-17,25.81,25.744939489830056,0.002527118395273087
2017-07-18,25.69,25.704939489830057,-0.0005811914023748921
2017-07-19,25.65,25.874939489830055,-0.008693333946480086
2017-07-20,25.82,26.034939489830055,-0.008255809079718235
2017-07-21,25.98,26.144939489830055,-0.006308658312030646
2017-07-24,26.09,26.074939489830054,0.0005775856230010312
2017-07-25,26.02,26.564939489830056,-0.020513485078280658
2017-07-26,26.51,26.344939489830058,0.006265359244179036
2017-07-27,26.29,26.124939489830055,0.00631812028633405
2017-07-28,26.07,26.114939489830057,-0.0017208345379301493
2017-07-31,26.06,26.294939489830057,-0.008934779633964385
2017-08-01,26.24,26.724939489830057,-0.01814557859016286
2017-08-02,26.67,26.554939489830055,0.0043329230787370054
2017-08-03,26.5,26.454939489830057,0.0017032928836320238
2017-08-04,26.4,26.414939489830054,-0.0005655697161754958
2017-08-07,26.36,26.374939489830055,-0.0005664274542057646
2017-08-08,26.32,26.434939489830057,-0.0043480141074003775
2017-08-09,26.38,26.424939489830056,-0.001700646839602138
2017-08-10,26.37,26.404939489830056,-0.0013232179472901784
2017-08-11,26.35,26.694939489830055,-0.012921531062524583
2017-08-14,26.64,26.714939489830055,-0.002805152894266638
2017-08-15,26.66,27.014939489830056,-0.013138637233064077
2017-08-16,26.96,26.744939489830056,0.008041166451385084
2017-08-17,26.69,26.844939489830058,-0.005771646082076476
2017-08-18,26.79,26.834939489830056,-0.001674663356222128
2017-08-21,26.78,26.994939489830056,-0.007962214173920623
2017-08-22,26.94,27.084939489830056,-0.005351294577729315
2017-08-23,27.03,26.994939489830056,0.0012987808393922773
2017-08-24,26.94,27.164939489830054,-0.008280507671083348
2017-08-25,27.11,27.144939489830055,-0.0012871456148629834
2017-08-28,27.09,27.034939489830055,0.0020366426265039372
2017-08-29,26.98,26.964939489830055,0.0005585219345893844
2017-08-30,26.91,26.924939489830056,-0.000554856950958027
2017-08-31,26.87,26.914939489830054,-0.0016696857091963446
2017-09-01,26.86,26.924939489830056,-0.0024118713378942225
2017-09-05,26.87,26.844939489830058,0.000933528279303264
2017-09-06,26.79,27.044939489830057,-0.00942651359696789
2017-09-07,26.99,27.164939489830054,-0.0064398998531011165
2017-09-08,27.11,27.284939489830055,-0.0064115769762018715
2017-09-11,27.23,26.844939489830058,0.014343877002062966
2017-09-12,26.79,26.734939489830055,0.00205949634525604
2017-09-13,26.68,26.974939489830057,-0.010933833232183998
2017-09-14,26.92,27.044939489830057,-0.004619699366568586
2017-09-15,26.99,26.594939489830058,0.014854724911895767
2017-09-18,26.54,26.454939489830057,0.003215297854022303
2017-09-19,26.4,26.244939489830056,0.005908206045970532
2017-09-20,26.19,26.174939489830056,0.0005753789870572845
2017-09-21,26.12,25.744939489830056,0.014568319739811653
2017-09-22,25.69,25.964939489830055,-0.010588874660683922
2017-09-25,25.91,26.124939489830055,-0.008227367949071307
2017-09-26,26.07,25.474939489830057,0.023358662359433735
2017-09-27,25.42,25.554939489830055,-0.005280368199805485
2017-09-28,25.5,25.644939489830055,-0.005651777415483172
2017-09-29,25.59,25.56883590270432,0.000827730185926967
2017-10-02,25.51,25.428835902704318,0.0031918133258728165
2017-10-03,25.37,25.768835902704318,-0.015477451298545497
2017-10-04,25.71,25.77883590270432,-0.0026702486863302566
2017-10-05,25.72,25.77883590270432,-0.0022823335749675433
2017-10-06,25.72,25.968835902704317,-0.009582096927125083
2017-10-09,25.91,26.40883590270432,-0.018888977331001366
2017-10-10,26.35,26.47883590270432,-0.004865618079953338
2017-10-11,26.42,26.628835902704317,-0.00784247210307476
2017-10-12,26.57,26.65883590270432,-0.0033323249007772837
2017-10-13,26.6,26.428835902704318,0.006476414546815912
2017-10-16,26.37,26.508835902704316,-0.005237344378828501
2017-10-17,26.45,26.488835902704317,-0.0014661234207107299
2017-10-18,26.43,26.81883590270432,-0.014498612248308285
2017-10-19,26.76,26.718835902704317,0.0015406396238810682
2017-10-20,26.66,26.878835902704317,-0.0081415692069573
2017-10-23,26.82,26.72883590270432,0.0034107021206433163
2017-10-24,26.67,26.598835902704316,0.0026754590898638853
2017-10-25,26.54,26.52883590270432,0.00042082876672866476
2017-10-26,26.47,26.498835902704318,-0.001088195074311793
2017-10-27,26.44,26.308835902704317,0.004985553058324488
2017-10-30,26.25,26.428835902704318,-0.006766696170905417
2017-10-31,26.37,26.63883590270432,-0.010091878777519159
2017-11-01,26.58,26.998835902704318,-0.015513109684198167
2017-11-02,26.94,27.38883590270432,-0.01638754944893439
2017-11-03,27.33,27.268835902704318,0.002243003607264926
2017-11-06,27.21,27.52883590270432,-0.011581888309087462
2017-11-07,27.47,27.578835902704316,-0.003946355933523882
2017-11-08,27.52,27.578835902704316,-0.0021333715067555215
2017-11-09,27.52,27.258835902704316,0.009580896932938066
2017-11-10,27.2,27.378835902704317,-0.006531903085282509
2017-11-13,27.32,27.63883590270432,-0.01153579346925826
2017-11-14,27.58,27.29883590270432,0.01029949036280442
2017-11-15,27.24,27.378835902704317,-0.005070920589819727
2017-11-16,27.32,27.13883590270432,0.006675455717598755
2017-11-17,27.08,27.148835902704317,-0.002535501078241853
2017-11-20,27.09,27.27883590270432,-0.006922432591252914
2017-11-21,27.22,27.098835902704316,0.004471191963031584
2017-11-22,27.04,27.098835902704316,-0.002171159783968646
2017-11-24,27.04,27.15883590270432,-0.004375588965964683
2017-11-27,27.1,27.258835902704316,-0.005826951058044094
2017-11-28,27.2,27.22883590270432,-0.0010590207678123909
2017-11-29,27.17,27.588835902704318,-0.01518135466756898
2017-11-30,27.53,27.38883590270432,0.005154074375309348
2017-12-01,27.33,27.088835902704318,0.008902711735634394
2017-12-04,27.03,26.858835902704318,0.0063727295522308935
2017-12-05,26.8,27.058835902704317,-0.009565670291028616
2017-12-06,27.0,27.088835902704318,-0.003279428581700272
2017-12-07,27.03,27.198835902704317,-0.006207467970624769
2017-12-08,27.14,27.238835902704317,-0.0036284921667486536
2017-12-11,27.18,26.448835902704317,0.027644471763724088
2017-12-12,26.39,26.488835902704317,-0.0037312286227808578
2017-12-13,26.43,26.538835902704317,-0.004101005149710679
2017-12-14,26.48,26.56883590270432,-0.0033436129091104494
2017-12-15,26.51,26.038835902704317,0.01809466825077033
2017-12-18,25.98,25.358835902704318,0.02449497680725332
2017-12-19,25.3,25.018835902704318,0.011238096703983347
2017-12-20,24.96,24.718835902704317,0.00975628861508393
2017-12-21,24.66,25.338835902704318,-0.026790335014240663
2017-12-22,25.28,25.11883590270432,0.006416065534244453
2017-12-26,25.06,25.29883590270432,-0.009440588635099556
2017-12-27,25.24,25.61883590270432,-0.01478739721598088
2017-12-28,25.56,25.72883590270432,-0.006562127542139362
2017-12-29,25.67,25.44767792572168,0.008736438543714975
2018-01-02,25.36,25.28767792572168,0.002859972927951482
2018-01-03,25.2,25.17767792572168,0.0008865819296033361
2018-01-04,25.09,24.87767792572168,0.008534641975519452
2018-01-05,24.79,25.08767792572168,-0.011865503320117265
2018-01-08,25.0,24.78767792572168,0.008565629863134472
2018-01-09,24.7,24.21767792572168,0.019916115647323984
2018-01-10,24.13,24.21767792572168,-0.003620410098383542
2018-01-11,24.13,24.15767792572168,-0.0011457196261487335
2018-01-12,24.07,24.11767792572168,-0.0019768870729810484
2018-01-16,24.03,24.23767792572168,-0.00856839200348003
2018-01-17,24.15,24.06767792572168,0.0034204410800404705
2018-01-18,23.98,24.02767792572168,-0.001984291859957077
2018-01-19,23.94,24.03767792572168,-0.0040635341742871756
2018-01-22,23.95,24.25767792572168,-0.012683733647705586
2018-01-23,24.17,24.26767792572168,-0.004025021513003879
2018-01-24,24.18,24.50767792572168,-0.013370419128030497
2018-01-25,24.42,24.58767792572168,-0.0068195917576368
2018-01-26,24.5,24.30767792572168,0.007911988749645715
2018-01-29,24.22,24.53767792572168,-0.012946535800303915
2018-01-30,24.45,24.76767792572168,-0.012826310430650745
2018-01-31,24.68,24.32767792572168,0.014482355256183688
2018-02-01,24.24,24.05767792572168,0.007578539992148858
2018-02-02,23.97,23.60767792572168,0.015347637129679237
2018-02-05,23.52,23.36767792572168,0.006518494253579865
2018-02-06,23.28,23.17767792572168,0.004414681859254088
2018-02-07,23.09,22.59767792572168,0.021786401058399685
2018-02-08,22.51,23.17767792572168,-0.0288069377726885
2018-02-09,23.09,23.19767792572168,-0.004641754492258343
2018-02-12,23.11,23.21767792572168,-0.004637756026514173
2018-02-13,23.13,22.82767792572168,0.01324366303318425
2018-02-14,22.74,23.45767792572168,-0.03059458519271152
2018-02-15,23.37,23.56767792572168,-0.008387670874691167
2018-02-16,23.48,23.10767792572168,0.016112483282618273
2018-02-20,23.02,22.88767792572168,0.005781367367530654
2018-02-21,22.8,23.16767792572168,-0.015870296837710685
2018-02-22,23.08,23.68767792572168,-0.025653756675821038
2018-02-23,23.6,23.67767792572168,-0.003280639510570227
2018-02-26,23.59,23.40767792572168,0.007788985941145965
2018-02-27,23.32,23.21767792572168,0.004407076134214094
2018-02-28,23.13,23.25767792572168,-0.005489710801286685
2018-03-01,23.17,23.25767792572168,-0.0037698486496242634
2018-03-02,23.17,23.61767792572168,-0.01895520495832137
2018-03-05,23.53,23.29767792572168,0.00997189827325351
2018-03-06,23.21,23.03767792572168,0.007480010565036999
2018-03-07,22.95,23.16767792572168,-0.009395759316906171
2018-03-08,23.08,23.04767792572168,0.0014024004666537415
2018-03-09,22.96,23.22767792572168,-0.011524093220926734
2018-03-12,23.14,23.22767792572168,-0.003774717645132597
2018-03-13,23.14,23.39767792572168,-0.011012970028038915
2018-03-14,23.31,23.47767792572168,-0.007142014906762806
2018-03-15,23.39,23.51767792572168,-0.005429019230764998
2018-03-16,23.43,23.32767792572168,0.004386294881304709
2018-03-19,23.24,23.26767792572168,-0.001189543959222772
2018-03-20,23.18,23.37767792572168,-0.008455840924396663
2018-03-21,23.29,23.47767792572168,-0.007993887909845787
2018-03-22,23.39,23.14767792572168,0.010468526262370936
2018-03-23,23.06,23.47767792572168,-0.01779042744530035
2018-03-26,23.39,23.87767792572168,-0.020424009706418778
2018-03-27,23.79,23.80767792572168,-0.0007425304465574767
2018-03-28,23.72,23.99767792572168,-0.011571033105001072
2018-03-29,23.91,23.953244837758113,-0.0018053853684969479
2018-04-02,23.85,24.12324483775811,-0.011327034965479599
2018-04-03,24.02,24.293244837758113,-0.011247770299232296
2018-04-04,24.19,24.53324483775811,-0.013991008528551285
2018-04-05,24.43,24.353244837758112,0.003151742724767592
2018-04-06,24.25,24.25324483775811,-0.00013378984048595388
2018-04-09,24.15,24.21324483775811,-0.0026119934846356996
2018-04-10,24.11,24.083244837758112,0.0011109450749735572
2018-04-11,23.98,23.62324483775811,0.015101869565000259
2018-04-12,23.52,23.653244837758113,-0.00563325829805017
2018-04-13,23.55,23.993244837758112,-0.018473734618027926
2018-04-16,23.89,24.243244837758112,-0.014570856340482274
2018-04-17,24.14,24.05324483775811,0.003606796622537267
2018-04-18,23.95,24.103244837758112,-0.006357850936237974
2018-04-19,24.0,23.853244837758112,0.006152419230174733
2018-04-20,23.75,23.973244837758113,-0.00931224952103693
2018-04-23,23.87,24.03324483775811,-0.006792459314592381
2018-04-24,23.93,24.013244837758112,-0.003466621788123292
2018-04-25,23.91,24.383244837758113,-0.019408607874259687
2018-04-26,24.28,24.613244837758113,-0.013539248480025523
2018-04-27,24.51,24.493244837758112,0.0006840727863079987
2018-04-30,24.39,24.62324483775811,-0.009472546745766253
2018-05-01,24.52,25.48324483775811,-0.03779914386455552
2018-05-02,25.38,25.673244837758112,-0.01142219612718498
2018-05-03,25.57,25.513244837758112,0.0022245372002973607
2018-05-04,25.41,25.583244837758112,-0.006771808613675989
2018-05-07,25.48,25.203244837758113,0.010980933765610601
2018-05-08,25.1,24.75324483775811,0.014008473010898248
2018-05-09,24.65,25.013244837758112,-0.01452209979609631
2018-05-10,24.91,25.03324483775811,-0.004923246608934173
2018-05-11,24.93,24.953244837758113,-0.0009315356743881953
2018-05-14,24.85,24.793244837758113,0.002289138134733193
2018-05-15,24.69,24.50324483775811,0.0076216502540149556
2018-05-16,24.4,24.46324483775811,-0.002585300444710281
2018-05-17,24.36,24.53324483775811,-0.007061635707131475
2018-05-18,24.43,24.50324483775811,-0.0029891893193363384
2018-05-21,24.4,24.50324483775811,-0.004213516962415453
2018-05-22,24.4,24.773244837758114,-0.015066449316693209
2018-05-23,24.67,24.953244837758113,-0.011351022265830513
2018-05-24,24.85,25.203244837758113,-0.014015847563758954
2018-05-25,25.1,25.173244837758112,-0.0029096303726505734
2018-05-29,25.07,25.41324483775811,-0.013506533303772716
2018-05-30,25.31,25.403244837758113,-0.0036705876888419864
2018-05-31,25.3,24.84324483775811,0.01838548729140599
2018-06-01,24.74,24.59324483775811,0.005967295621624347
2018-06-04,24.49,24.353244837758112,0.005615480119916416
2018-06-05,24.25,23.64324483775811,0.02566293951636056
2018-06-06,23.54,23.66324483775811,-0.005208281391800407
2018-06-07,23.56,23.62324483775811,-0.002677229067914788
2018-06-08,23.52,23.37324483775811,0.006278767165644572
2018-06-11,23.27,23.833244837758112,-0.023632738286050947
2018-06-12,23.73,23.903244837758113,-0.00724775397373878
2018-06-13,23.8,24.09324483775811,-0.012171247157981235
2018-06-14,23.99,24.363244837758113,-0.015319996997266161
2018-06-15,24.26,24.493244837758112,-0.00952282310094521
2018-06-18,24.39,24.773244837758114,-0.015470110607956777
2018-06-19,24.67,24.903244837758113,-0.009366042026959787
2018-06-20,24.8,24.883244837758113,-0.0033454172999092258
2018-06-21,24.78,25.16324483775811,-0.01523034251858646
2018-06-22,25.06,25.773244837758114,-0.02767384713286869
2018-06-25,25.67,25.673244837758112,-0.00012638985755852872
2018-06-26,25.57,25.933244837758114,-0.01400691814813848
2018-06-27,25.83,26.223244837758113,-0.014996040352408757
2018-06-28,26.12,26.383244837758113,-0.009977727886653742
2018-06-29,26.28,26.71647327588939,-0.016337234012218538
2018-07-02,26.52,26.926473275889386,-0.015095674495677502
2018-07-03,26.73,26.996473275889386,-0.009870669889587846
2018-07-05,26.8,27.076473275889388,-0.010210830379286384
2018-07-06,26.88,26.256473275889388,0.023747542846250358
2018-07-09,26.06,26.436473275889387,-0.014240676960218468
2018-07-10,26.24,26.576473275889388,-0.01266056908290547
2018-07-11,26.38,26.496473275889386,-0.004395802968818918
2018-07-12,26.3,26.496473275889386,-0.007415072709626158
2018-07-13,26.3,26.456473275889387,-0.00591436637293552
2018-07-16,26.26,26.316473275889386,-0.0021459287229464996
2018-07-17,26.12,26.096473275889387,0.0009015288718092762
2018-07-18,25.9,26.346473275889387,-0.016946225447865615
2018-07-19,26.15,26.146473275889388,0.00013488335782030347
2018-07-20,25.95,25.936473275889387,0.0005215328995089585
2018-07-23,25.74,25.986473275889388,-0.009484675864734227
2018-07-24,25.79,25.986473275889388,-0.007560597923523482
2018-07-25,25.79,26.316473275889386,-0.020005464652124605
2018-07-26,26.12,26.366473275889387,-0.009347980418555668
2018-07-27,26.17,25.916473275889388,0.009782454634615467
2018-07-30,25.72,26.37647327588939,-0.024888591777334712
2018-07-31,26.18,26.096473275889387,0.0032006901173033953
2018-08-01,25.9,26.486473275889388,-0.022142369419308694
2018-08-02,26.29,26.78647327588939,-0.018534477113725467
2018-08-03,26.59,26.986473275889388,-0.014691555722607497
2018-08-06,26.79,26.736473275889388,0.0020020113931362715
2018-08-07,26.54,26.666473275889388,-0.004742782241239918
2018-08-08,26.47,26.706473275889387,-0.00885453026487315
2018-08-09,26.51,26.806473275889388,-0.011059764290442642
2018-08-10,26.61,27.026473275889387,-0.015409826936647608
2018-08-13,26.83,27.156473275889386,-0.012021932029710358
2018-08-14,26.96,27.386473275889387,-0.015572405822141588
2018-08-15,27.19,27.71647327588939,-0.018994959086204077
2018-08-16,27.52,27.796473275889387,-0.009946343665446222
2018-08-17,27.6,27.62647327588939,-0.0009582575244047042
2018-08-20,27.43,27.366473275889387,0.0023213339720533632
2018-08-21,27.17,27.19647327588939,-0.0009734084129524589
2018-08-22,27.0,27.236473275889388,-0.00868222818329134
2018-08-23,27.04,27.256473275889388,-0.007942086773231827
2018-08-24,27.06,27.146473275889388,-0.00318543315039721
2018-08-27,26.95,27.146473275889388,-0.0072375248855581775
2018-08-28,26.95,27.44647327588939,-0.01808878215058407
2018-08-29,27.25,27.346473275889387,-0.00352781416879977
2018-08-30,27.15,27.266473275889386,-0.004271666332161139
2018-08-31,27.07,27.316473275889386,-0.009022880567343683
2018-09-04,27.12,27.736473275889388,-0.02222608728072406
2018-09-05,27.54,27.87647327588939,-0.012070152223323305
2018-09-06,27.68,27.546473275889387,0.004847325564085292
2018-09-07,27.35,27.816473275889386,-0.016769677135660133
2018-09-10,27.62,27.926473275889386,-0.010974292129969032
2018-09-11,27.73,28.086473275889386,-0.012691991350704646
2018-09-12,27.89,28.276473275889387,-0.013667661879847026
2018-09-13,28.08,24.986473275889388,0.1238080576619709
2018-09-14,24.79,25.926473275889386,-0.043834472347855424
2018-09-17,25.73,26.116473275889387,-0.014798065259683302
2018-09-18,25.92,25.736473275889388,0.0071309974036941615
2018-09-19,25.54,25.426473275889386,0.0044649025005865095
2018-09-20,25.23,25.746473275889386,-0.02005996201324567
2018-09-21,25.55,25.486473275889388,0.002492566288907039
2018-09-24,25.29,25.086473275889386,0.008113006633986508
2018-09-25,24.89,24.756473275889388,0.005393608476561784
2018-09-26,24.56,24.976473275889386,-0.01667462300577971
2018-09-27,24.78,25.116473275889387,-0.013396517584034595
2018-09-28,24.92,24.90871121650597,0.00045320624563460754
2018-10-01,24.79,25.17871121650597,-0.015438090264570437
2018-10-02,25.06,24.92871121650597,0.005266569232311502
2018-10-03,24.81,25.168711216505972,-0.014252267961608056
2018-10-04,25.05,25.08871121650597,-0.0015429734979970355
2018-10-05,24.97,25.168711216505972,-0.00789516852081229
2018-10-08,25.05,25.10871121650597,-0.002338280766372991
2018-10-09,24.99,25.19871121650597,-0.008282614722345705
2018-10-10,25.08,24.76871121650597,0.012567823201337314
2018-10-11,24.65,24.42871121650597,0.009058553336391606
2018-10-12,24.31,24.86871121650597,-0.022466432282793325
2018-10-15,24.75,25.27871121650597,-0.020915275781968834
2018-10-16,25.16,25.148711216505973,0.00044888119302988194
2018-10-17,25.03,25.35871121650597,-0.012962457504228753
2018-10-18,25.24,25.51871121650597,-0.010921837476090768
2018-10-19,25.4,25.29871121650597,0.00400371317839876
2018-10-22,25.18,25.418711216505972,-0.009391161277718996
2018-10-23,25.3,26.30871121650597,-0.038341339041842115
2018-10-24,26.19,26.03871121650597,0.005810148675796656
2018-10-25,25.92,25.55871121650597,0.014135641677453181
2018-10-26,25.44,25.92871121650597,-0.01884826486072555
2018-10-29,25.81,25.99871121650597,-0.0072584835046040075
2018-10-30,25.88,25.47871121650597,0.01574996396340711
2018-10-31,25.36,25.488711216505973,-0.005049734190664901
2018-11-01,25.37,25.54871121650597,-0.006994920995878395
