date,ES,dcf,Deviation
2008-01-07,31.15,30.841899719039954,0.009989666128440211
2008-01-08,30.84,30.74189971903995,0.003191093649274057
2008-01-09,30.74,30.781899719039956,-0.0013611804151918427
2008-01-10,30.78,30.551899719039955,0.007465993377095748
2008-01-11,30.55,30.601899719039952,-0.001695963960291702
2008-01-14,30.6,30.171899719039956,0.014188708200229438
2008-01-15,30.17,30.551899719039955,-0.0125000318327817
2008-01-16,30.55,29.99189971903995,0.018608367132067594
2008-01-17,29.99,29.551899719039955,0.014824775568583082
2008-01-18,29.55,28.261899719039956,0.045577271654256624
2008-01-22,28.26,28.901899719039957,-0.022209603011565493
2008-01-23,28.9,28.461899719039955,0.01539251719965029
2008-01-24,28.46,27.901899719039957,0.020002232341878923
2008-01-25,27.9,28.231899719039955,-0.011756195025590777
2008-01-28,28.23,27.711899719039955,0.01869594961777654
2008-01-29,27.71,27.181899719039958,0.01942838015071202
2008-01-30,27.18,27.791899719039954,-0.0220171965653988
2008-01-31,27.79,27.981899719039955,-0.006857994666794598
2008-02-01,27.98,28.68189971903995,-0.024471869921991463
2008-02-04,28.68,27.821899719039955,0.030842620008899146
2008-02-05,27.82,27.521899719039954,0.010831384606558192
2008-02-06,27.52,27.49189971903995,0.001022129472580291
2008-02-07,27.49,27.231899719039955,0.009477865430724375
2008-02-08,27.23,27.41189971903995,-0.006635793976497162
2008-02-11,27.41,27.681899719039958,-0.009822292609959149
2008-02-12,27.68,27.671899719039956,0.00029272587145401374
2008-02-13,27.67,27.551899719039955,0.0042864659847188236
2008-02-14,27.55,27.791899719039954,-0.008703964877731285
2008-02-15,27.79,27.45189971903995,0.012316097771752688
2008-02-19,27.45,27.301899719039955,0.0054245412401379145
2008-02-20,27.3,26.65189971903995,0.024317226456358476
2008-02-21,26.65,27.121899719039952,-0.017399213326811047
2008-02-22,27.12,26.561899719039953,0.021011308937364692
2008-02-25,26.56,26.291899719039954,0.010197067683393568
2008-02-26,26.29,25.831899719039953,0.01773389823987248
2008-02-27,25.83,25.971899719039957,-0.005463586436687651
2008-02-28,25.97,25.371899719039952,0.023573334578143923
2008-02-29,25.37,25.421899719039956,-0.0020415358259432415
2008-03-03,25.42,25.36189971903995,0.0022908489349648953
2008-03-04,25.36,25.41189971903995,-0.0020423392038284582
2008-03-05,25.41,24.851899719039956,0.022457047037432787
2008-03-06,24.85,24.761899719039956,0.0035578966864284745
2008-03-07,24.76,24.531899719039952,0.009298109138405453
2008-03-10,24.53,24.621899719039956,-0.003732438198864485
2008-03-11,24.62,24.721899719039953,-0.004121840157836787
2008-03-12,24.72,24.851899719039956,-0.005307430036783245
2008-03-13,24.85,24.901899719039953,-0.0020841670565506787
2008-03-14,24.9,24.711899719039955,0.007611728887646718
2008-03-17,24.71,25.021899719039954,-0.012465069500802839
2008-03-18,25.02,24.55189971903995,0.019065745881856833
2008-03-19,24.55,24.401899719039953,0.00606921111328429
2008-03-20,24.4,24.24189971903995,0.006521777698629494
2008-03-24,24.24,24.011899719039956,0.00949946833149462
2008-03-25,24.01,24.071899719039955,-0.002571451350430465
2008-03-26,24.07,24.181899719039954,-0.004627416387466332
2008-03-27,24.18,24.151899719039953,0.0011634811872747175
2008-03-28,24.15,24.541899719039954,-0.015968597522053818
2008-03-31,24.54,25.280825716087385,-0.029303857572024028
2008-04-01,25.12,25.380825716087383,-0.01027648662833136
2008-04-02,25.22,25.450825716087383,-0.009069478478314408
2008-04-03,25.29,25.780825716087385,-0.019038401697937357
2008-04-04,25.62,25.850825716087385,-0.008929142868490225
2008-04-07,25.69,25.910825716087384,-0.008522527167101335
2008-04-08,25.75,25.920825716087386,-0.006590288363436114
2008-04-09,25.76,25.910825716087384,-0.005820953671643814
2008-04-10,25.75,26.010825716087385,-0.010027583089223802
2008-04-11,25.85,26.100825716087385,-0.009609876668874362
2008-04-14,25.94,26.270825716087383,-0.012592893716499964
2008-04-15,26.11,26.690825716087385,-0.021761249437004304
2008-04-16,26.53,26.880825716087383,-0.013051151024628838
2008-04-17,26.72,26.710825716087385,0.0003434668778168337
2008-04-18,26.55,26.250825716087384,0.011396757082931419
2008-04-21,26.09,26.120825716087385,-0.0011801202773004116
2008-04-22,25.96,26.460825716087385,-0.01892706302747371
2008-04-23,26.3,26.430825716087384,-0.0049497400305490435
2008-04-24,26.27,26.830825716087386,-0.020902290597457185
2008-04-25,26.67,26.770825716087383,-0.0037662535013550658
2008-04-28,26.61,26.510825716087385,0.0037408975855637294
2008-04-29,26.35,26.480825716087384,-0.004940394136120352
2008-04-30,26.32,27.210825716087385,-0.03273791561425188
2008-05-01,27.05,27.900825716087382,-0.030494642873483246
2008-05-02,27.74,27.690825716087385,0.0017758330653190324
2008-05-05,27.53,27.710825716087385,-0.0065254539124904865
2008-05-06,27.55,27.520825716087383,0.0010600802538989207
2008-05-07,27.36,27.540825716087383,-0.0065657332845238114
2008-05-08,27.38,27.440825716087385,-0.0022166139137616003
2008-05-09,27.28,27.370825716087385,-0.003318340375606632
2008-05-12,27.21,27.460825716087385,-0.009133946614738653
2008-05-13,27.3,27.120825716087385,0.006606520236083213
2008-05-14,26.96,26.560825716087383,0.01502868503334387
2008-05-15,26.4,26.520825716087383,-0.004555880626827213
2008-05-16,26.36,26.480825716087384,-0.00456276240713982
2008-05-19,26.32,26.350825716087385,-0.001169819739977429
2008-05-20,26.19,26.200825716087383,-0.0004131822487081216
2008-05-21,26.04,26.390825716087384,-0.01329347250675561
2008-05-22,26.23,25.860825716087383,0.01427542523064007
2008-05-23,25.7,26.380825716087383,-0.025807596904452
2008-05-27,26.22,26.080825716087386,0.005336268315568216
2008-05-28,25.92,26.280825716087385,-0.01372961869559941
2008-05-29,26.12,26.270825716087383,-0.005741186733807968
2008-05-30,26.11,26.130825716087383,-0.0007969788752049123
2008-06-02,25.97,25.990825716087382,-0.0008012718147116793
2008-06-03,25.83,26.370825716087385,-0.020508486230579326
2008-06-04,26.21,26.880825716087383,-0.024955547242952125
2008-06-05,26.72,26.210825716087385,0.019426106198558113
2008-06-06,26.05,26.700825716087383,-0.024374741178706527
2008-06-09,26.54,26.790825716087383,-0.00936237347611002
2008-06-10,26.63,26.660825716087384,-0.0011562176061480356
2008-06-11,26.5,26.660825716087384,-0.006032285638863044
2008-06-12,26.5,27.000825716087384,-0.01854853334314832
2008-06-13,26.84,26.970825716087383,-0.004850638147476105
2008-06-16,26.81,27.080825716087386,-0.010000644696978478
2008-06-17,26.92,27.040825716087383,-0.004468270213194625
2008-06-18,26.88,27.090825716087384,-0.007782181255634124
2008-06-19,26.93,26.660825716087384,0.010096247084732779
2008-06-20,26.5,26.680825716087384,-0.0067773658136207615
2008-06-23,26.52,26.490825716087382,0.0011012976426363341
2008-06-24,26.33,26.780825716087385,-0.016833899031596045
2008-06-25,26.62,26.400825716087382,0.008301796552486751
2008-06-26,26.24,25.700825716087383,0.020978870090353485
2008-06-27,25.54,25.690825716087385,-0.005870800641216478
2008-06-30,25.53,25.89805314953533,-0.014211614572345987
2008-07-01,25.82,25.26805314953533,0.02184366350657374
2008-07-02,25.19,25.068053149535327,0.0048646318777625375
2008-07-03,24.99,24.818053149535327,0.006928297293451902
2008-07-07,24.74,25.41805314953533,-0.026676045783141533
2008-07-08,25.34,25.838053149535327,-0.019275954989831923
2008-07-09,25.76,25.588053149535327,0.006719809805764587
2008-07-10,25.51,25.678053149535327,-0.006544621921166449
2008-07-11,25.6,25.16805314953533,0.01716250549449616
2008-07-14,25.09,24.96805314953533,0.004884115302635772
2008-07-15,24.89,24.618053149535328,0.011046643242372145
2008-07-16,24.54,24.59805314953533,-0.0023600709040839662
2008-07-17,24.52,24.678053149535327,-0.006404603660491892
2008-07-18,24.6,24.908053149535327,-0.012367612502106495
2008-07-21,24.83,24.96805314953533,-0.005529191591692073
2008-07-22,24.89,24.91805314953533,-0.0011258162652988402
2008-07-23,24.84,24.87805314953533,-0.0015295871146588924
2008-07-24,24.8,24.87805314953533,-0.00313742996954669
2008-07-25,24.8,24.85805314953533,-0.0023353860089567746
2008-07-28,24.78,25.07805314953533,-0.011885019453388046
2008-07-29,25.0,25.388053149535327,-0.01528487226845232
2008-07-30,25.31,25.23805314953533,0.0028507290177410827
2008-07-31,25.16,24.73805314953533,0.017056590828474105
2008-08-01,24.66,26.208053149535328,-0.05906784226598594
2008-08-04,26.13,26.138053149535327,-0.00030810058764729753
2008-08-05,26.06,26.23805314953533,-0.006786065586519507
2008-08-06,26.16,26.118053149535328,0.001606048131708393
2008-08-07,26.04,26.96805314953533,-0.034413056974834766
2008-08-08,26.89,27.408053149535327,-0.01890149390432383
2008-08-11,27.33,27.118053149535328,0.007815710416081423
2008-08-12,27.04,27.158053149535327,-0.004346892941305969
2008-08-13,27.08,27.048053149535328,0.001181114599563049
2008-08-14,26.97,26.938053149535328,0.0011859376135063826
2008-08-15,26.86,27.46805314953533,-0.022136739951139073
2008-08-18,27.39,27.188053149535328,0.007427779008447377
2008-08-19,27.11,27.368053149535328,-0.009428991829464883
2008-08-20,27.29,27.678053149535327,-0.0140202472854144
2008-08-21,27.6,28.10805314953533,-0.018075003161281855
2008-08-22,28.03,27.50805314953533,0.018974328994761702
2008-08-25,27.43,27.60805314953533,-0.006449319282708199
2008-08-26,27.53,27.50805314953533,0.0007978336505811701
2008-08-27,27.43,27.71805314953533,-0.010392257637335534
2008-08-28,27.64,26.96805314953533,0.024916401889998774
2008-08-29,26.89,26.69805314953533,0.0071895448476928525
2008-09-02,26.62,26.64805314953533,-0.0010527279189180838
2008-09-03,26.57,26.51805314953533,0.0019589239893194055
2008-09-04,26.44,26.068053149535327,0.014268301830254071
2008-09-05,25.99,26.278053149535328,-0.01096173859974181
2008-09-08,26.2,25.478053149535327,0.028336028904070387
2008-09-09,25.4,25.28805314953533,0.004426867098178633
2008-09-10,25.21,25.87805314953533,-0.02581543308822376
2008-09-11,25.8,26.94805314953533,-0.04260245232428317
2008-09-12,26.87,26.088053149535327,0.02997336926533367
2008-09-15,26.01,25.868053149535328,0.005487341843783966
2008-09-16,25.79,24.978053149535327,0.032506410551847775
2008-09-17,24.9,26.458053149535328,-0.058887671769708105
2008-09-18,26.38,26.708053149535328,-0.01228293008474246
2008-09-19,26.63,25.94805314953533,0.026281233760956813
2008-09-22,25.87,25.658053149535327,0.008260441633254345
2008-09-23,25.58,25.658053149535327,-0.0030420526873350395
2008-09-24,25.58,26.05805314953533,-0.01834569707844258
2008-09-25,25.98,25.998053149535327,-0.0006944039013802028
2008-09-26,25.92,25.568053149535327,0.01376510164486544
2008-09-29,25.49,25.728053149535327,-0.009252668600757574
2008-09-30,25.65,26.50274030696386,-0.032175552304672284
2008-10-01,25.97,26.02274030696386,-0.002026700737191356
2008-10-02,25.49,25.282740306963863,0.008197675193422294
2008-10-03,24.75,23.70274030696386,0.04418306404548744
2008-10-06,23.17,22.75274030696386,0.018338876434520257
2008-10-07,22.22,21.81274030696386,0.018670725791665843
2008-10-08,21.28,21.38274030696386,-0.004804824147370823
2008-10-09,20.85,19.68274030696386,0.059303718630233426
2008-10-10,19.15,21.74274030696386,-0.11924625278872725
2008-10-13,21.21,21.282740306963863,-0.003417807383575555
2008-10-14,20.75,19.81274030696386,0.047305909153147585
2008-10-15,19.28,21.072740306963862,-0.08507390499997847
2008-10-16,20.54,20.642740306963862,-0.004977067261230039
2008-10-17,20.11,22.42274030696386,-0.10314262553563047
2008-10-20,21.89,22.08274030696386,-0.008728097341391905
2008-10-21,21.55,21.34274030696386,0.009711016020211405
2008-10-22,20.81,21.85274030696386,-0.04771668414654473
2008-10-23,21.32,21.26274030696386,0.00269295924276447
2008-10-24,20.73,20.25274030696386,0.023565190971813088
2008-10-27,19.72,21.66274030696386,-0.08968118896478372
2008-10-28,21.13,21.58274030696386,-0.020976961244248526
2008-10-29,21.05,23.19274030696386,-0.09238840596686537
2008-10-30,22.66,23.09274030696386,-0.01873923584691961
2008-10-31,22.56,23.142740306963862,-0.02518026384232952
2008-11-03,22.61,23.00274030696386,-0.017073631303178405
2008-11-04,22.47,22.20274030696386,0.012037239067842043
2008-11-05,21.67,21.27274030696386,0.018674589512386097
2008-11-06,20.74,21.54274030696386,-0.03726268318354886
2008-11-07,21.01,21.76274030696386,-0.03458848914918078
2008-11-10,21.23,22.892740306963862,-0.07263177254747721
2008-11-11,22.36,22.122740306963863,0.01072469729084391
2008-11-12,21.59,24.36274030696386,-0.11381069091687113
2008-11-13,23.83,23.70274030696386,0.005368986513291318
2008-11-14,23.17,23.47274030696386,-0.012897527216881532
2008-11-17,22.94,23.49274030696386,-0.023528132509940236
2008-11-18,22.96,22.65274030696386,0.013563908333937169
2008-11-19,22.12,21.232740306963862,0.041787337866376895
2008-11-20,20.7,23.282740306963863,-0.11092939546258507
2008-11-21,22.75,23.532740306963863,-0.03326175773640061
2008-11-24,23.0,23.69274030696386,-0.029238505043684082
2008-11-25,23.16,23.61274030696386,-0.01917356058967623
2008-11-26,23.08,23.83274030696386,-0.031584295270649765
2008-11-28,23.3,22.52274030696386,0.03450999667193333
2008-12-01,21.99,23.122740306963863,-0.04898815157400338
2008-12-02,22.59,23.712740306963862,-0.047347556310653016
2008-12-03,23.18,22.52274030696386,0.02918204819121928
2008-12-04,21.99,23.18274030696386,-0.05144949609799043
2008-12-05,22.65,23.08274030696386,-0.018747354135995153
2008-12-08,22.55,23.29274030696386,-0.031887201642041285
2008-12-09,22.76,24.02274030696386,-0.05256437404011771
2008-12-10,23.49,23.54274030696386,-0.002240194058814038
2008-12-11,23.01,24.26274030696386,-0.05163226787719022
2008-12-12,23.73,23.032740306963863,0.03027254611234098
2008-12-15,22.5,23.69274030696386,-0.05034201580360398
2008-12-16,23.16,23.04274030696386,0.00508879115391947
2008-12-17,22.51,23.08274030696386,-0.024812491902924894
2008-12-18,22.55,23.20274030696386,-0.028132035196202776
2008-12-19,22.67,23.84274030696386,-0.04918647319332381
2008-12-22,23.31,23.50274030696386,-0.008200758909238881
2008-12-23,22.97,23.52274030696386,-0.023498125632931632
2008-12-24,22.99,23.712740306963862,-0.030478987143953695
2008-12-26,23.18,23.802740306963862,-0.026162546788012886
2008-12-29,23.27,24.38274030696386,-0.04563639250367835
2008-12-30,23.85,24.59274030696386,-0.030201608185710827
2008-12-31,24.06,24.877476589585388,-0.03286010888771629
2009-01-02,24.3,25.41747658958539,-0.04396489107196688
2009-01-05,24.84,25.33747658958539,-0.019634022663088335
2009-01-06,24.76,25.19747658958539,-0.017361920668127695
2009-01-07,24.62,25.48747658958539,-0.03403540505613867
2009-01-08,24.91,25.467476589585388,-0.021889745834236307
2009-01-09,24.89,25.00747658958539,-0.004697658684775674
2009-01-12,24.43,24.26747658958539,0.00669716976195045
2009-01-13,23.69,23.967476589585388,-0.011577213335256076
2009-01-14,23.39,23.83747658958539,-0.018771978145576518
2009-01-15,23.26,24.36747658958539,-0.045448964955966065
2009-01-16,23.79,23.77747658958539,0.0005266921562270266
2009-01-20,23.2,23.95747658958539,-0.03161754480915058
2009-01-21,23.38,24.06747658958539,-0.028564547971052345
2009-01-22,23.49,23.94747658958539,-0.01910333173827361
2009-01-23,23.37,24.77747658958539,-0.05680467841414438
2009-01-26,24.2,24.73747658958539,-0.02172721973637648
2009-01-27,24.16,24.50747658958539,-0.014178391166271842
2009-01-28,23.93,24.627476589585388,-0.028321074107947486
2009-01-29,24.05,24.377476589585388,-0.013433572108332736
2009-01-30,23.8,24.60747658958539,-0.032814278483440096
2009-02-02,24.03,24.79747658958539,-0.030949785830535648
2009-02-03,24.22,25.627476589585388,-0.05492060775727592
2009-02-04,25.05,25.48747658958539,-0.017164374356469225
2009-02-05,24.91,25.52747658958539,-0.02418870456774036
2009-02-06,24.95,25.127476589585388,-0.007063048649260217
2009-02-09,24.55,24.53747658958539,0.0005103789042402163
2009-02-10,23.96,24.23747658958539,-0.01144824580066306
2009-02-11,23.66,24.56747658958539,-0.036938127783546326
2009-02-12,23.99,24.59747658958539,-0.02469670363839671
2009-02-13,24.02,23.72747658958539,0.012328466927789883
2009-02-17,23.15,22.94747658958539,0.008825519861583642
2009-02-18,22.37,23.20747658958539,-0.03608649938103203
2009-02-19,22.63,22.63747658958539,-0.0003302748676868861
2009-02-20,22.06,22.34747658958539,-0.012863939623472542
2009-02-23,21.77,22.97747658958539,-0.05255044368678341
2009-02-24,22.4,22.72747658958539,-0.014408840695295355
2009-02-25,22.15,22.58747658958539,-0.019368103729971442
2009-02-26,22.01,22.48747658958539,-0.021232999962589094
2009-02-27,21.91,21.627476589585388,0.013063170326151674
2009-03-02,21.05,20.647476589585388,0.019495041375547473
2009-03-03,20.07,20.86747658958539,-0.038216244602540805
2009-03-04,20.29,20.25747658958539,0.0016055015673239748
2009-03-05,19.68,20.57747658958539,-0.04361451151107709
2009-03-06,20.0,20.02747658958539,-0.001371944661250013
2009-03-09,19.45,20.54747658958539,-0.0534117454666746
2009-03-10,19.97,20.67747658958539,-0.034214841763705595
2009-03-11,20.1,21.147476589585388,-0.049531989556675704
2009-03-12,20.57,20.47747658958539,0.00451830136442033
2009-03-13,19.9,20.85747658958539,-0.04590567729863737
2009-03-16,20.28,21.72747658958539,-0.06661963636767676
2009-03-17,21.15,21.88747658958539,-0.03369399786982763
2009-03-18,21.31,22.22747658958539,-0.04127668680192298
2009-03-19,21.65,22.25747658958539,-0.027293147412300933
2009-03-20,21.68,22.57747658958539,-0.03975096977841097
2009-03-23,22.0,22.20747658958539,-0.009342645876420308
2009-03-24,21.63,22.22747658958539,-0.026880090827104297
2009-03-25,21.65,22.377476589585388,-0.032509321892172705
2009-03-26,21.8,22.27747658958539,-0.02143315413957647
2009-03-27,21.7,22.09747658958539,-0.017987419874571753
2009-03-30,21.52,22.16747658958539,-0.02920840299385208
2009-03-31,21.59,24.08001705579962,-0.10340595066978597
2009-04-01,21.4,23.88001705579962,-0.1038532363693313
2009-04-02,21.2,23.760017055799622,-0.10774474823765934
2009-04-03,21.08,23.90001705579962,-0.11799226122791873
2009-04-06,21.22,24.08001705579962,-0.11877138829147094
2009-04-07,21.4,24.20001705579962,-0.11570310257812766
2009-04-08,21.52,24.18001705579962,-0.11000889906988753
2009-04-09,21.5,23.87001705579962,-0.0992884525494625
2009-04-13,21.19,23.46001705579962,-0.09676109997705407
2009-04-14,20.78,23.77001705579962,-0.12578943670005016
2009-04-15,21.09,23.99001705579962,-0.12088432655359604
2009-04-16,21.31,23.77001705579962,-0.10349243965727006
2009-04-17,21.09,23.68001705579962,-0.10937564148271095
2009-04-20,21.0,23.600017055799622,-0.11017013460846958
2009-04-21,20.92,23.010017055799622,-0.09083074778829148
2009-04-22,20.33,22.82001705579962,-0.10911547742103
2009-04-23,20.14,22.920017055799622,-0.12129210240252297
2009-04-24,20.24,23.41001705579962,-0.13541284691265443
2009-04-27,20.73,23.23001705579962,-0.10762011279606287
2009-04-28,20.55,23.18001705579962,-0.11346053152025581
2009-04-29,20.5,23.70001705579962,-0.13502171953148634
2009-04-30,21.02,24.260017055799622,-0.1335537830969934
2009-05-01,21.58,24.33001705579962,-0.1130298038629649
2009-05-04,21.65,24.43001705579962,-0.1137951336443972
2009-05-05,21.75,24.16001705579962,-0.09975229116078355
2009-05-06,21.48,23.940017055799622,-0.10275753146147681
2009-05-07,21.26,23.88001705579962,-0.10971587874822342
2009-05-08,21.2,23.86001705579962,-0.11148428978817737
2009-05-11,21.18,24.06001705579962,-0.11970137216113885
2009-05-12,21.38,23.850017055799622,-0.10356458236573829
2009-05-13,21.17,23.71001705579962,-0.10712843646724901
2009-05-14,21.03,23.260017055799622,-0.09587340587282978
2009-05-15,20.58,23.30001705579962,-0.1167388439796263
2009-05-18,20.62,23.43001705579962,-0.11993235212366427
2009-05-19,20.75,22.670017055799622,-0.08469411606853772
2009-05-20,19.99,22.90001705579962,-0.1270748859578965
2009-05-21,20.22,22.920017055799622,-0.11780170360372477
2009-05-22,20.24,23.49001705579962,-0.13835737318024643
2009-05-26,20.81,23.28001705579962,-0.10610031126176867
2009-05-27,20.6,23.33001705579962,-0.11701736219352488
2009-05-28,20.65,23.47001705579962,-0.12015402669265518
2009-05-29,20.79,24.350017055799622,-0.14620183007024656
2009-06-01,21.67,24.11001705579962,-0.10120345622952087
2009-06-02,21.43,23.75001705579962,-0.09768485851394726
2009-06-03,21.07,23.72001705579962,-0.11172070616836605
2009-06-04,21.04,23.91001705579962,-0.12003408651285208
2009-06-05,21.23,23.80001705579962,-0.10798383252306765
2009-06-08,21.12,23.56001705579962,-0.10356601398125787
2009-06-09,20.88,23.84001705579962,-0.12416170042460317
2009-06-10,21.16,24.29001705579962,-0.12886022470092418
2009-06-11,21.61,24.80001705579962,-0.12862963152896778
2009-06-12,22.12,24.62001705579962,-0.1015440830172254
2009-06-15,21.94,24.39001705579962,-0.10045163355951969
2009-06-16,21.71,24.34001705579962,-0.10805321334698703
2009-06-17,21.66,25.05001705579962,-0.1353299300454871
2009-06-18,22.37,24.65001705579962,-0.09249555692551459
2009-06-19,21.97,24.79001705579962,-0.11375615633712843
2009-06-22,22.11,24.24001705579962,-0.08787192892217854
2009-06-23,21.56,24.43001705579962,-0.1174791261604251
2009-06-24,21.75,24.83001705579962,-0.12404409746791578
2009-06-25,22.15,24.80001705579962,-0.10685545295542054
2009-06-26,22.12,25.08001705579962,-0.11802292834227279
2009-06-29,22.4,24.99001705579962,-0.10364206835139134
2009-06-30,22.31,25.8219799927439,-0.13600738571289972
2009-07-01,22.98,25.181979992743898,-0.08744268692844603
2009-07-02,22.34,25.341979992743898,-0.11845877842234298
2009-07-06,22.5,24.901979992743897,-0.09645738987196206
2009-07-07,22.06,24.591979992743898,-0.10295958249360093
2009-07-08,21.75,24.3519799927439,-0.10684880627855331
2009-07-09,21.51,24.221979992743897,-0.11196359643416087
2009-07-10,21.38,24.3919799927439,-0.12348239026269703
2009-07-13,21.55,24.381979992743897,-0.11615053386093732
2009-07-14,21.54,24.9119799927439,-0.13535576030994145
2009-07-15,22.07,25.0519799927439,-0.11903170901492033
2009-07-16,22.21,24.931979992743898,-0.10917624647284696
2009-07-17,22.09,24.9119799927439,-0.11327802902723327
2009-07-20,22.07,25.131979992743897,-0.12183600311746035
2009-07-21,22.29,25.1219799927439,-0.11272917156855766
2009-07-22,22.28,25.701979992743897,-0.13314071498421443
2009-07-23,22.86,25.841979992743898,-0.11539286051537845
2009-07-24,23.0,25.841979992743898,-0.10997531897872725
2009-07-27,23.0,25.631979992743897,-0.10268344441158972
2009-07-28,22.79,25.501979992743898,-0.10634389931744681
2009-07-29,22.66,25.9819799927439,-0.12785707608394903
2009-07-30,23.14,25.8519799927439,-0.10490415022389366
2009-07-31,23.01,26.131979992743897,-0.11946970698778969
2009-08-03,23.29,25.8519799927439,-0.09910188672059139
2009-08-04,23.01,25.9819799927439,-0.11438620126618126
2009-08-05,23.14,25.7619799927439,-0.10177711470478601
2009-08-06,22.92,26.221979992743897,-0.12592412905728756
2009-08-07,23.38,26.1619799927439,-0.10633675255143116
2009-08-10,23.32,26.181979992743898,-0.10931106026118231
2009-08-11,23.34,26.4219799927439,-0.11664455099845983
2009-08-12,23.58,26.3919799927439,-0.10654676130843588
2009-08-13,23.55,26.561979992743897,-0.11339440785538946
2009-08-14,23.72,26.471979992743897,-0.10395822275093247
2009-08-17,23.63,26.3919799927439,-0.10465224638330539
2009-08-18,23.55,26.591979992743898,-0.11439464054853965
2009-08-19,23.75,26.5719799927439,-0.10620134417963989
2009-08-20,23.73,27.151979992743897,-0.12603058759097452
2009-08-21,24.31,27.2319799927439,-0.10729957915371835
2009-08-24,24.39,27.2119799927439,-0.10370358913597544
2009-08-25,24.37,27.1619799927439,-0.10279000255098314
2009-08-26,24.32,27.151979992743897,-0.10430104889222502
2009-08-27,24.31,26.8719799927439,-0.09534020170585489
2009-08-28,24.03,26.631979992743897,-0.09770133476567744
2009-08-31,23.79,26.631979992743897,-0.10671305676552101
2009-09-01,23.79,26.4819799927439,-0.10165327492436393
2009-09-02,23.64,26.501979992743898,-0.10799117626409394
2009-09-03,23.66,26.561979992743897,-0.10925315031246352
2009-09-04,23.72,26.5519799927439,-0.10665795897397556
2009-09-08,23.71,26.5319799927439,-0.10636145487504767
2009-09-09,23.69,26.3219799927439,-0.09999171770016724
2009-09-10,23.48,26.521979992743898,-0.11469656464472666
2009-09-11,23.68,26.8519799927439,-0.11812834634917246
2009-09-14,24.01,27.3219799927439,-0.12122035056110447
2009-09-15,24.48,27.561979992743897,-0.11181997786644038
2009-09-16,24.72,27.3519799927439,-0.09622630586312686
2009-09-17,24.51,27.311979992743897,-0.10259160974372095
2009-09-18,24.47,27.131979992743897,-0.09811226432629727
2009-09-21,24.29,26.771979992743898,-0.09270812220151814
2009-09-22,23.93,26.6219799927439,-0.1011186994159573
2009-09-23,23.78,26.631979992743897,-0.10708854518218103
2009-09-24,23.79,26.6719799927439,-0.10805272025278745
2009-09-25,23.83,26.861979992743898,-0.11287254303528316
2009-09-28,24.02,26.841979992743898,-0.10513307861442245
2009-09-29,24.0,26.5819799927439,-0.09713271898664833
2009-09-30,23.74,24.801482375280365,-0.04279915043861837
2009-10-01,23.35,24.511482375280362,-0.04738523592729371
2009-10-02,23.06,24.711482375280365,-0.06683056686766775
2009-10-05,23.26,24.761482375280362,-0.06063782258768591
2009-10-06,23.31,24.641482375280365,-0.054034183293131366
2009-10-07,23.19,24.881482375280363,-0.06798157560583451
2009-10-08,23.43,24.951482375280364,-0.06097763461090833
2009-10-09,23.5,24.971482375280363,-0.05892651277831251
2009-10-12,23.52,24.731482375280365,-0.04898543309685577
2009-10-13,23.28,24.871482375280365,-0.06398823967413092
2009-10-14,23.42,25.101482375280362,-0.06698737350015094
2009-10-15,23.65,25.071482375280365,-0.05669718104430477
2009-10-16,23.62,25.391482375280365,-0.06976679616803205
2009-10-19,23.94,24.831482375280363,-0.03590129504986095
2009-10-20,23.38,24.881482375280363,-0.060345374629772075
2009-10-21,23.43,24.991482375280363,-0.06248058245735999
2009-10-22,23.54,24.531482375280365,-0.04041673308252469
2009-10-23,23.08,24.271482375280364,-0.0490898065828006
2009-10-26,22.82,24.341482375280364,-0.06250574027592848
2009-10-27,22.89,24.311482375280363,-0.058469588704541886
2009-10-28,22.86,24.651482375280363,-0.07267239949337889
2009-10-29,23.2,24.501482375280364,-0.053118515661461974
2009-10-30,23.05,23.991482375280363,-0.03924235945713883
2009-11-02,22.54,24.181482375280364,-0.06788179276215
2009-11-03,22.73,24.201482375280364,-0.060801332433394695
2009-11-04,22.75,24.621482375280365,-0.07601014214965818
2009-11-05,23.17,24.551482375280365,-0.05626879689640685
2009-11-06,23.1,24.721482375280363,-0.0655900140074821
2009-11-09,23.27,25.011482375280362,-0.0696273155325462
2009-11-10,23.56,25.091482375280364,-0.061035946476767466
2009-11-11,23.64,24.851482375280362,-0.048748897831761395
2009-11-12,23.4,25.161482375280364,-0.07000709850906539
2009-11-13,23.71,25.361482375280364,-0.06511773842092328
2009-11-16,23.91,25.431482375280364,-0.05982672786542942
2009-11-17,23.98,25.421482375280362,-0.05670331706077247
2009-11-18,23.97,25.081482375280363,-0.04431485980971406
2009-11-19,23.63,25.401482375280363,-0.06973933052837478
2009-11-20,23.95,25.701482375280364,-0.06814713446119891
2009-11-23,24.25,25.831482375280363,-0.06122305922302684
2009-11-24,24.38,25.941482375280366,-0.06019248833552793
2009-11-25,24.49,25.451482375280364,-0.03777706779917078
2009-11-27,24.0,25.561482375280363,-0.061087316938645886
2009-11-30,24.11,25.801482375280365,-0.06555756567308413
2009-12-01,24.35,26.021482375280364,-0.06423471004358383
2009-12-02,24.57,25.991482375280363,-0.05469031564864835
2009-12-03,24.54,26.051482375280365,-0.058019054482464916
2009-12-04,24.6,26.151482375280363,-0.05932674687485007
