date,FLIR,dcf,Deviation
2008-05-14,34.39,35.9051320221936,-0.04219820223073034
2008-05-15,34.92,36.4251320221936,-0.04132125097793826
2008-05-16,35.44,36.7751320221936,-0.0363052951485765
2008-05-19,35.79,36.235132022193596,-0.012284542579311108
2008-05-20,35.25,35.8551320221936,-0.016877138308095896
2008-05-21,34.87,38.5851320221936,-0.0962840303372996
2008-05-22,37.6,39.1551320221936,-0.03971719521497541
2008-05-23,38.17,40.0251320221936,-0.04634917933974447
2008-05-27,39.04,41.25513202219361,-0.05369349008511126
2008-05-28,40.27,40.0851320221936,0.00461188396994805
2008-05-29,39.1,40.4051320221936,-0.03230114485151836
2008-05-30,39.42,39.8151320221936,-0.009924167072291712
2008-06-02,38.83,39.71513202219359,-0.02228702202724553
2008-06-03,38.73,39.9351320221936,-0.030177238966528575
2008-06-04,38.95,41.1851320221936,-0.054270361959484315
2008-06-05,40.2,38.5351320221936,0.0432038996738755
2008-06-06,37.55,38.9051320221936,-0.03483170347347908
2008-06-09,37.92,39.00513202219361,-0.027820237131261916
2008-06-10,38.02,37.3451320221936,0.018071109707292976
2008-06-11,36.36,36.7451320221936,-0.010481171273544088
2008-06-12,35.76,39.50513202219361,-0.09480115191336735
2008-06-13,38.52,39.665132022193596,-0.02886999144621183
2008-06-16,38.68,39.6151320221936,-0.02360542485809991
2008-06-17,38.63,39.3751320221936,-0.01892392441436397
2008-06-18,38.39,39.6951320221936,-0.03287889359994811
2008-06-19,38.71,40.1851320221936,-0.036708403032716386
2008-06-20,39.2,40.4251320221936,-0.030306197182510042
2008-06-23,39.44,40.7051320221936,-0.031080405819684298
2008-06-24,39.72,41.6951320221936,-0.04737080628842405
2008-06-25,40.71,40.6951320221936,0.0003653502782174911
2008-06-26,39.71,42.3651320221936,-0.06267257755275424
2008-06-27,41.38,41.5551320221936,-0.0042144499047689354
2008-06-30,40.57,44.173286555198,-0.0815716202301453
2008-07-01,43.08,43.73328655519799,-0.014937970746228935
2008-07-02,42.64,43.393286555197996,-0.017359518372497162
2008-07-03,42.3,43.903286555197994,-0.03651859988163397
2008-07-07,42.81,43.62328655519799,-0.018643404003247488
2008-07-08,42.53,43.973286555197994,-0.032821894114880235
2008-07-09,42.88,43.83328655519799,-0.021748005456938446
2008-07-10,42.74,43.643286555197996,-0.02069703330099948
2008-07-11,42.55,43.09328655519799,-0.012607220256967477
2008-07-14,42.0,43.043286555197994,-0.02423807842507797
2008-07-15,41.95,43.543286555197994,-0.03659086580840076
2008-07-16,42.45,45.45328655519799,-0.06607413418941288
2008-07-17,44.36,46.19328655519799,-0.039687294235003945
2008-07-18,45.1,44.51328655519799,0.013180636394359846
2008-07-21,43.42,43.84328655519799,-0.009654535242586748
2008-07-22,42.75,43.87328655519799,-0.02560297263768374
2008-07-23,42.78,41.02328655519799,0.04282234780088379
2008-07-24,39.93,40.91328655519799,-0.024033428697335157
2008-07-25,39.82,40.463286555197996,-0.015898030287788356
2008-07-28,39.37,41.393286555197996,-0.048879582260276555
2008-07-29,40.3,42.033286555197996,-0.04123604641102363
2008-07-30,40.94,41.83328655519799,-0.021353487348390043
2008-07-31,40.74,41.02328655519799,-0.006905506091444358
2008-08-01,39.93,38.95328655519799,0.025073967594954505
2008-08-04,37.86,39.83328655519799,-0.04953863278300075
2008-08-05,38.74,39.493286555198,-0.019073787494113925
2008-08-06,38.4,39.70328655519799,-0.03282565924073011
2008-08-07,38.61,39.963286555197996,-0.033863244789159475
2008-08-08,38.87,39.59328655519799,-0.018267908984762937
2008-08-11,38.5,39.433286555198,-0.0236674808702948
2008-08-12,38.34,40.07328655519799,-0.04325291744690096
2008-08-13,38.98,40.25328655519799,-0.0316318657223672
2008-08-14,39.16,39.893286555197996,-0.018381201914347
2008-08-15,38.8,39.793286555197994,-0.024961159059335047
2008-08-18,38.7,39.12328655519799,-0.010819299513623037
2008-08-19,38.03,39.48328655519799,-0.03680763892758221
2008-08-20,38.39,38.243286555198,0.003836318946862649
2008-08-21,37.15,38.51328655519799,-0.035397824416882884
2008-08-22,37.42,37.19328655519799,0.006095547497948273
2008-08-25,36.1,37.80328655519799,-0.04505657339371694
2008-08-26,36.71,37.70328655519799,-0.026344826829454493
2008-08-27,36.61,37.98328655519799,-0.03615502184631414
2008-08-28,36.89,36.793286555197994,0.0026285622692856503
2008-08-29,35.7,35.903286555197994,-0.005662059791809226
2008-09-02,34.81,34.91328655519799,-0.0029583738853886654
2008-09-03,33.82,35.26328655519799,-0.04092887238229481
2008-09-04,34.17,35.293286555197994,-0.0318272018515815
2008-09-05,34.2,35.433286555198,-0.034805875353300486
2008-09-08,34.34,34.743286555198,-0.01160761100010721
2008-09-09,33.65,35.963286555197996,-0.06432355818335644
2008-09-10,34.87,35.923286555198,-0.02932043964239106
2008-09-11,34.83,35.52328655519799,-0.019516396775977607
2008-09-12,34.43,34.38328655519799,0.0013586090651054317
2008-09-15,33.29,36.41328655519799,-0.08577326714147271
2008-09-16,35.32,34.41328655519799,0.026347772490362464
2008-09-17,33.32,36.13328655519799,-0.07785858479550023
2008-09-18,35.04,39.103286555198,-0.10391163795048997
2008-09-19,38.01,36.643286555197996,0.037297785577809384
2008-09-22,35.55,37.353286555198,-0.04827651651303111
2008-09-23,36.26,37.16328655519799,-0.024305884622350504
2008-09-24,36.07,38.26328655519799,-0.0573209139270876
2008-09-25,37.17,39.243286555198,-0.05283162388251539
2008-09-26,38.15,36.603286555198,0.042256135728947486
2008-09-29,35.51,39.51328655519799,-0.10131494755835135
2008-09-30,38.42,40.479161848109214,-0.050869676003565734
2008-10-01,39.21,38.16916184810922,0.027269085866561626
2008-10-02,36.9,36.009161848109215,0.02473920819508213
2008-10-03,34.74,32.12916184810922,0.08126069905693556
2008-10-06,30.86,32.549161848109215,-0.051895709511405985
2008-10-07,31.28,32.13916184810922,-0.026732553019573002
2008-10-08,30.87,30.909161848109218,-0.001266998060370006
2008-10-09,29.64,29.169161848109216,0.016141641447997346
2008-10-10,27.9,33.759161848109215,-0.17355768115544545
2008-10-13,32.49,33.06916184810922,-0.017513653680410135
2008-10-14,31.8,29.719161848109216,0.07001671724544845
2008-10-15,28.45,31.519161848109217,-0.09737447533977917
2008-10-16,30.25,31.089161848109217,-0.026992102656516415
2008-10-17,29.82,33.48916184810922,-0.10956266581859464
2008-10-20,32.22,30.639161848109218,0.05159534584293257
2008-10-21,29.37,28.739161848109216,0.021950471458592302
2008-10-22,27.47,29.999161848109217,-0.08430775036031968
2008-10-23,28.73,28.749161848109217,-0.0006665184957549419
2008-10-24,27.48,28.409161848109218,-0.032706415383777276
2008-10-27,27.14,30.759161848109215,-0.11766126352794903
2008-10-28,29.49,31.269161848109217,-0.0568982902948133
2008-10-29,30.0,33.10916184810922,-0.09390638948737906
2008-10-30,31.84,33.369161848109215,-0.04582559954816068
2008-10-31,32.1,34.009161848109215,-0.05613669212537076
2008-11-03,32.74,34.42916184810921,-0.049061950899684015
2008-11-04,33.16,34.16916184810922,-0.02953428745472919
2008-11-05,32.9,31.059161848109216,0.05926876458847019
2008-11-06,29.79,31.499161848109217,-0.05426055005370922
2008-11-07,30.23,31.189161848109215,-0.030753049818405542
2008-11-10,29.92,30.739161848109216,-0.02664880233745215
2008-11-11,29.47,30.059161848109216,-0.019600075713564036
2008-11-12,28.79,33.079161848109216,-0.12966355882304137
2008-11-13,31.81,30.969161848109216,0.027150820419833854
2008-11-14,29.7,31.609161848109217,-0.06039900258296216
2008-11-17,30.34,32.01916184810921,-0.052442404834790235
2008-11-18,30.75,30.819161848109218,-0.0022441183978356705
2008-11-19,29.55,29.079161848109216,0.016191599824992853
2008-11-20,27.81,29.769161848109217,-0.06581179067470633
2008-11-21,28.5,30.069161848109218,-0.05218508770000474
2008-11-24,28.8,29.899161848109216,-0.03676229633770567
2008-11-25,28.63,32.009161848109215,-0.1055685826496836
2008-11-26,30.74,32.26916184810921,-0.047387715097992666
2008-11-28,31.0,29.869161848109215,0.03785972159651907
2008-12-01,28.6,31.869161848109215,-0.10258072878384061
2008-12-02,30.6,29.739161848109216,0.02894628154913903
2008-12-03,28.47,27.819161848109218,0.023395318501841178
2008-12-04,26.55,29.989161848109216,-0.11468015896969963
2008-12-05,28.72,29.979161848109218,-0.04200123587473259
2008-12-08,28.71,28.829161848109216,-0.004133378859123127
2008-12-09,27.56,26.829161848109216,0.02724043919181507
2008-12-10,25.56,25.899161848109216,-0.01309547583424897
2008-12-11,24.63,26.369161848109215,-0.06595438482751481
2008-12-12,25.1,26.669161848109216,-0.05883806386740509
2008-12-15,25.4,28.149161848109216,-0.09766407479354056
2008-12-16,26.88,27.569161848109218,-0.024997562563059295
2008-12-17,26.3,27.709161848109215,-0.05085544831105637
2008-12-18,26.44,28.219161848109216,-0.06304800467447003
2008-12-19,26.95,28.399161848109216,-0.05102833160569842
2008-12-22,27.13,28.039161848109217,-0.032424715582949015
2008-12-23,26.77,29.539161848109217,-0.09374544417841935
2008-12-24,28.27,29.399161848109216,-0.03840796053788986
2008-12-26,28.13,29.449161848109217,-0.04479454644288683
2008-12-29,28.18,31.059161848109216,-0.09269927701814307
2008-12-30,29.79,31.949161848109217,-0.06758117343967196
2008-12-31,30.68,33.57848674776259,-0.0863197549530943
2009-01-02,31.76,33.42848674776259,-0.04991212316466176
2009-01-05,31.61,33.40848674776259,-0.05383322990177142
2009-01-06,31.59,33.54848674776259,-0.058377796962576944
2009-01-07,31.73,33.23848674776259,-0.04538373720831723
2009-01-08,31.42,32.34848674776259,-0.028702633140229028
2009-01-09,30.53,31.808486747762586,-0.04019325904752491
2009-01-12,29.99,31.40848674776259,-0.04516253072471377
2009-01-13,29.59,30.438486747762592,-0.027875457633417366
2009-01-14,28.62,31.048486747762592,-0.0782159455142396
2009-01-15,29.23,31.218486747762586,-0.06369580831476718
2009-01-16,29.4,30.038486747762587,-0.021255622932142115
2009-01-20,28.22,30.948486747762587,-0.08816220224272653
2009-01-21,29.13,29.97848674776259,-0.02830318804620513
2009-01-22,28.16,29.848486747762593,-0.05656858794991204
2009-01-23,28.03,30.328486747762593,-0.07578639735238879
2009-01-26,28.51,28.668486747762593,-0.005528256484446659
2009-01-27,26.85,28.218486747762586,-0.04849610682511496
2009-01-28,26.4,27.938486747762592,-0.055066931922710616
2009-01-29,26.12,26.788486747762587,-0.02495425568666798
2009-01-30,24.97,26.418486747762593,-0.05482852827992757
2009-02-02,24.6,25.778486747762592,-0.045715900987278735
2009-02-03,23.96,26.168486747762593,-0.08439489715435755
2009-02-04,24.35,24.438486747762592,-0.0036207948829193315
2009-02-05,22.62,24.948486747762587,-0.09333178285738741
2009-02-06,23.13,25.418486747762593,-0.09003237566705391
2009-02-09,23.6,24.178486747762587,-0.02392568045293897
2009-02-10,22.36,24.218486747762586,-0.0767383514551867
2009-02-11,22.4,24.288486747762587,-0.07775234280235888
2009-02-12,22.47,24.008486747762593,-0.06408095453604423
2009-02-13,22.19,22.698486747762587,-0.02240179063094183
2009-02-17,20.88,22.74848674776259,-0.08213674907173185
2009-02-18,20.93,22.218486747762586,-0.057991651834359836
2009-02-19,20.4,22.418486747762593,-0.0900367081183141
2009-02-20,20.6,21.848486747762593,-0.057142939104944834
2009-02-23,20.03,22.99848674776259,-0.1290731333900209
2009-02-24,21.18,23.718486747762586,-0.10702566208200648
2009-02-25,21.9,23.008486747762593,-0.04817729909466495
2009-02-26,21.19,22.22848674776259,-0.046718733467860485
2009-02-27,20.41,21.38848674776259,-0.04574829249502421
2009-03-02,19.57,21.49848674776259,-0.0897033717018847
2009-03-03,19.68,22.258486747762593,-0.11584285926453564
2009-03-04,20.44,21.258486747762593,-0.038501646776374354
2009-03-05,19.44,21.40848674776259,-0.09194889722732591
2009-03-06,19.59,20.688486747762592,-0.05309652470746273
2009-03-09,18.87,22.038486747762587,-0.14377061292941362
2009-03-10,20.22,21.698486747762587,-0.06813778144759519
2009-03-11,19.88,22.198486747762587,-0.10444345932707644
2009-03-12,20.38,22.278486747762592,-0.08521614458186921
2009-03-13,20.46,22.468486747762586,-0.08939127811812209
2009-03-16,20.65,23.808486747762586,-0.13266222172055553
2009-03-17,21.99,23.458486747762592,-0.06259938092139106
2009-03-18,21.64,22.99848674776259,-0.05906852753669767
2009-03-19,21.18,22.428486747762587,-0.05566522439981969
2009-03-20,20.61,23.278486747762592,-0.11463317081893543
2009-03-23,21.46,22.618486747762592,-0.05121857888557413
2009-03-24,20.8,22.988486747762593,-0.09519925220722025
2009-03-25,21.17,23.31848674776259,-0.09213662837571301
2009-03-26,21.5,22.798486747762592,-0.05695495328829325
2009-03-27,20.98,22.238486747762593,-0.05659048486692597
2009-03-30,20.42,22.298486747762592,-0.08424279050913963
2009-03-31,20.48,22.77297223486573,-0.10068831644888043
2009-04-01,20.76,24.172972234865725,-0.14118959810589804
2009-04-02,22.16,23.892972234865727,-0.07253062606990746
2009-04-03,21.88,23.612972234865726,-0.07339068617151501
2009-04-06,21.6,22.712972234865727,-0.049001611209529394
2009-04-07,20.7,22.952972234865726,-0.0981560127295168
2009-04-08,20.94,24.042972234865726,-0.1290594276179371
2009-04-09,22.03,23.832972234865725,-0.07565033085668271
2009-04-13,21.82,23.602972234865724,-0.07554015727866514
2009-04-14,21.59,23.102972234865724,-0.06548820729578819
2009-04-15,21.09,23.282972234865728,-0.09418781299673595
2009-04-16,21.27,23.852972234865724,-0.10828722766424104
2009-04-17,21.84,23.122972234865728,-0.055484745725344564
2009-04-20,21.11,23.712972234865727,-0.10976996932668437
2009-04-21,21.7,23.582972234865725,-0.07984456819577168
2009-04-22,21.57,23.512972234865725,-0.08263405474466679
2009-04-23,21.5,24.012972234865725,-0.10465061177295687
2009-04-24,22.0,24.292972234865726,-0.09438829521135372
2009-04-27,22.28,23.752972234865723,-0.0620121229588112
2009-04-28,21.74,24.362972234865726,-0.107662242914352
2009-04-29,22.35,24.192972234865724,-0.07617799983293172
2009-04-30,22.18,27.222972234865725,-0.18524693745258858
2009-05-01,25.21,28.112972234865726,-0.10326095051826134
2009-05-04,26.1,27.652972234865725,-0.0561593242735654
2009-05-05,25.64,27.382972234865726,-0.06365168177932357
2009-05-06,25.37,27.332972234865725,-0.07181700614182651
2009-05-07,25.32,28.562972234865725,-0.11353763215535229
2009-05-08,26.55,27.762972234865725,-0.043690287358441826
2009-05-11,25.75,27.752972234865727,-0.07217144952674359
2009-05-12,25.74,26.722972234865725,-0.036783791347252626
2009-05-13,24.71,26.832972234865725,-0.07911804239514009
2009-05-14,24.82,26.662972234865727,-0.06912103491807153
2009-05-15,24.65,27.092972234865726,-0.09016996044907488
2009-05-18,25.08,27.512972234865725,-0.08843000363961229
2009-05-19,25.5,27.382972234865726,-0.06876434810346144
2009-05-20,25.37,26.132972234865726,-0.029195769543878813
2009-05-21,24.12,25.782972234865728,-0.06449885683144507
2009-05-22,23.77,26.262972234865725,-0.09492346154012798
2009-05-26,24.25,25.372972234865728,-0.044258600232991996
2009-05-27,23.36,25.18297223486573,-0.07238908171219882
2009-05-28,23.17,24.472972234865725,-0.05324127459309691
2009-05-29,22.46,24.872972234865728,-0.09701181716768614
2009-06-01,22.86,24.582972234865725,-0.0700880356697493
2009-06-02,22.57,24.52297223486573,-0.07963848004072993
2009-06-03,22.51,25.132972234865726,-0.10436378993913842
2009-06-04,23.12,26.512972234865725,-0.12797404247283206
2009-06-05,24.5,26.02297223486573,-0.058524146324271276
2009-06-08,24.01,26.432972234865726,-0.0916647667669308
2009-06-09,24.42,26.232972234865727,-0.06911043928358751
2009-06-10,24.22,26.332972234865725,-0.08024055226352611
2009-06-11,24.32,26.652972234865725,-0.08753140979203355
2009-06-12,24.64,26.312972234865725,-0.06357975145996508
2009-06-15,24.3,24.902972234865725,-0.02421286219086438
2009-06-16,22.89,24.902972234865725,-0.0808326096933697
2009-06-17,22.89,24.842972234865723,-0.07861266423366342
2009-06-18,22.83,24.942972234865724,-0.08471212712622023
2009-06-19,22.93,24.302972234865727,-0.05649400499647628
2009-06-22,22.29,24.032972234865728,-0.07252420623767541
2009-06-23,22.02,24.252972234865723,-0.09207004458017043
2009-06-24,22.24,24.832972234865725,-0.1044165076311393
2009-06-25,22.82,24.802972234865727,-0.07994897611820284
2009-06-26,22.79,24.742972234865725,-0.07893038137567643
2009-06-29,22.73,24.572972234865727,-0.07499997221544075
2009-06-30,22.56,24.683231905757737,-0.08601920177488842
2009-07-01,22.54,23.81323190575774,-0.053467413024684385
2009-07-02,21.67,23.843231905757737,-0.09114670000894198
2009-07-06,21.7,23.163231905757737,-0.06317045530222487
2009-07-07,21.02,22.853231905757738,-0.08021762144267508
2009-07-08,20.71,23.363231905757736,-0.11356442107240572
2009-07-09,21.22,22.983231905757737,-0.07671818798103913
2009-07-10,20.84,23.993231905757735,-0.13142172418218667
2009-07-13,21.85,23.973231905757736,-0.08856677790063805
2009-07-14,21.83,24.853231905757738,-0.12164341109525267
2009-07-15,22.71,25.033231905757738,-0.09280591153806972
2009-07-16,22.89,25.31323190575774,-0.09572985049003369
2009-07-17,23.17,25.213231905757738,-0.08103808006030122
2009-07-20,23.07,25.15323190575774,-0.08282163952382093
2009-07-21,23.01,25.703231905757736,-0.10478183893887794
2009-07-22,23.56,23.353231905757738,0.008853939149693568
2009-07-23,21.21,24.17323190575774,-0.12258319108136861
2009-07-24,22.03,23.633231905757736,-0.06783803045435954
2009-07-27,21.49,23.40323190575774,-0.08175075619735417
2009-07-28,21.26,23.683231905757737,-0.10231846377219367
2009-07-29,21.54,23.953231905757736,-0.10074765339610225
2009-07-30,21.81,23.633231905757736,-0.07714695616021716
2009-07-31,21.49,23.613231905757736,-0.08991703949005048
2009-08-03,21.47,23.783231905757738,-0.09726314383697043
2009-08-04,21.64,23.433231905757737,-0.07652516362103357
2009-08-05,21.29,23.693231905757738,-0.10143115617644904
2009-08-06,21.55,23.803231905757738,-0.09466075508900562
2009-08-07,21.66,23.703231905757736,-0.08620056175805357
2009-08-10,21.56,23.873231905757738,-0.09689647027639503
2009-08-11,21.73,24.993231905757735,-0.13056462317728423
2009-08-12,22.85,25.42323190575774,-0.10121576655936348
2009-08-13,23.28,24.753231905757737,-0.05951674962553288
2009-08-14,22.61,24.183231905757737,-0.06505465902525498
2009-08-17,22.04,24.40323190575774,-0.09684093954785367
2009-08-18,22.26,24.40323190575774,-0.08782574021484668
2009-08-19,22.26,24.633231905757736,-0.09634269327050904
2009-08-20,22.49,25.193231905757738,-0.10729992546688438
2009-08-21,23.05,25.093231905757737,-0.0814256176100181
2009-08-24,22.95,25.023231905757736,-0.0828522835725587
2009-08-25,22.88,25.113231905757736,-0.08892650353161924
2009-08-26,22.97,25.353231905757738,-0.0940011086009317
2009-08-27,23.21,25.243231905757735,-0.08054562558980305
2009-08-28,23.1,25.163231905757737,-0.08199391530805855
2009-08-31,23.02,24.723231905757736,-0.06889196009042309
2009-09-01,22.58,24.883231905757736,-0.09256160592325602
2009-09-02,22.74,25.103231905757738,-0.09414054391999238
2009-09-03,22.96,25.343231905757737,-0.09403819980893158
2009-09-04,23.2,25.853231905757738,-0.10262670119656647
2009-09-08,23.71,26.133231905757736,-0.09272607056396431
2009-09-09,23.99,26.873231905757738,-0.10729010622425328
2009-09-10,24.73,27.993231905757735,-0.11657217418638055
2009-09-11,25.85,29.453231905757736,-0.12233740315110708
2009-09-14,27.31,29.223231905757736,-0.0654695521675267
2009-09-15,27.08,30.783231905757738,-0.12030029585896351
2009-09-16,28.64,30.223231905757736,-0.05238459972429743
2009-09-17,28.08,30.113231905757736,-0.06751955127636033
2009-09-18,27.97,30.453231905757736,-0.08154247514492008
2009-09-21,28.31,30.243231905757735,-0.06392279475229257
2009-09-22,28.1,29.943231905757738,-0.06155754701292959
2009-09-23,27.8,29.643231905757737,-0.06218053117884614
2009-09-24,27.5,29.753231905757737,-0.07573066055125588
2009-09-25,27.61,30.403231905757735,-0.09187286122791294
2009-09-28,28.26,30.203231905757736,-0.06433854204149891
2009-09-29,28.06,30.113231905757736,-0.06818371114012356
2009-09-30,27.97,29.225390593097647,-0.04295547698836033
2009-10-01,26.73,29.455390593097647,-0.09252603812818883
2009-10-02,26.96,29.605390593097646,-0.08935503096231412
2009-10-05,27.11,29.905390593097646,-0.09347447191486746
2009-10-06,27.41,29.805390593097645,-0.08036769676329525
2009-10-07,27.31,30.115390593097644,-0.0931547138472324
2009-10-08,27.62,30.295390593097647,-0.08831015348279392
2009-10-09,27.8,30.465390593097645,-0.08748913246172285
2009-10-12,27.97,30.385390593097647,-0.07949183953048566
2009-10-13,27.89,30.655390593097646,-0.09020894986476868
2009-10-14,28.16,31.015390593097646,-0.09206366705351443
2009-10-15,28.52,31.115390593097644,-0.08341179537284615
2009-10-16,28.62,31.795390593097647,-0.09986952617550104
2009-10-19,29.3,31.445390593097645,-0.0682259165058221
2009-10-20,28.95,32.26539059309764,-0.10275377214267745
2009-10-21,29.77,31.655390593097646,-0.05955985877200798
2009-10-22,29.16,31.825390593097644,-0.08375044401421172
2009-10-23,29.33,31.655390593097646,-0.07345954510524
2009-10-26,29.16,31.715390593097645,-0.08057257203238688
2009-10-27,29.22,30.565390593097646,-0.04401679700443506
2009-10-28,28.07,31.115390593097644,-0.09787409172916517
2009-10-29,28.62,30.305390593097645,-0.05561355785599109
2009-10-30,27.81,30.605390593097646,-0.09133654362601351
2009-11-02,28.11,30.095390593097644,-0.06596992276794011
2009-11-03,27.6,30.485390593097645,-0.09464830651541456
2009-11-04,27.99,31.185390593097644,-0.10246434411518612
2009-11-05,28.69,31.255390593097644,-0.08207834054917162
2009-11-06,28.76,31.515390593097646,-0.08742999979511967
2009-11-09,29.02,31.335390593097646,-0.07389059300916023
2009-11-10,28.84,31.385390593097647,-0.08110112842302608
2009-11-11,28.89,31.215390593097645,-0.07449500227018901
2009-11-12,28.72,31.465390593097645,-0.08725112071864394
2009-11-13,28.97,32.215390593097645,-0.10074037698593019
2009-11-16,29.72,32.94539059309764,-0.09790111864005013
2009-11-17,30.45,32.83539059309764,-0.07264693825810853
2009-11-18,30.34,32.11539059309764,-0.055281612968431926
2009-11-19,29.62,32.065390593097646,-0.07626261672995294
2009-11-20,29.57,32.29539059309764,-0.08438946063343566
2009-11-23,29.8,31.765390593097646,-0.06187207386408489
2009-11-24,29.27,31.815390593097646,-0.08000500844549963
2009-11-25,29.32,31.285390593097645,-0.06282135386001098
2009-11-27,28.79,31.195390593097645,-0.07710724396667334
2009-11-30,28.7,31.585390593097646,-0.09135206305563914
2009-12-01,29.09,32.105390593097646,-0.09392162927760572
2009-12-02,29.61,31.845390593097644,-0.07019510677888041
2009-12-03,29.35,32.29539059309764,-0.09120157827498598
2009-12-04,29.8,32.30539059309765,-0.07755332924632552
2009-12-07,29.81,32.48539059309765,-0.08235673157231804
2009-12-08,29.99,32.575390593097644,-0.07936637277483516
2009-12-09,30.08,32.70539059309765,-0.08027394094635054
2009-12-10,30.21,32.435390593097644,-0.0686099520432849
2009-12-11,29.94,32.745390593097646,-0.08567283951375404
2009-12-14,30.25,32.715390593097645,-0.07535873937014215
2009-12-15,30.22,32.745390593097646,-0.07712201770559945
2009-12-16,30.25,32.41539059309765,-0.0668013111512139
2009-12-17,29.92,32.83539059309764,-0.08878805887299202
2009-12-18,30.34,33.20539059309765,-0.08629293442773933
2009-12-21,30.71,34.29539059309764,-0.10454438719293213
2009-12-22,31.8,34.41539059309765,-0.07599479616605576
2009-12-23,31.92,34.73539059309765,-0.08105250999126812
2009-12-24,32.24,35.02539059309765,-0.07952489739390811
2009-12-28,32.53,35.675390593097646,-0.08816695601102131
2009-12-29,33.18,35.685390593097644,-0.07020773911837863
2009-12-30,33.19,35.225390593097636,-0.05778191693058099
2009-12-31,32.73,35.25125685223912,-0.07152246692387021
2010-01-04,32.64,35.33125685223912,-0.07617212327017919
2010-01-05,32.72,35.41125685223912,-0.07600003760016072
2010-01-06,32.8,35.451256852239126,-0.07478597622898309
2010-01-07,32.84,35.54125685223912,-0.07600341382043552
2010-01-08,32.93,35.18125685223912,-0.06399023382519775
2010-01-11,32.57,34.53125685223912,-0.05679656725590465
2010-01-12,31.92,34.43125685223912,-0.07293538144762235
2010-01-13,31.82,34.41125685223912,-0.07530259250238658
2010-01-14,31.8,33.42125685223912,-0.04850975112656475
2010-01-15,30.81,33.90125685223912,-0.09118413708708706
2010-01-19,31.29,33.67125685223912,-0.07072075933158306
2010-01-20,31.06,33.71125685223912,-0.07864603992250796
2010-01-21,31.1,33.13125685223912,-0.06130938108681616
2010-01-22,30.52,33.30125685223912,-0.08351807454534899
2010-01-25,30.69,33.19125685223912,-0.0753589074187283
2010-01-26,30.58,33.18125685223912,-0.07839536831961769
2010-01-27,30.57,32.61125685223912,-0.06259362714807382
2010-01-28,30.0,32.19125685223912,-0.0680699378187436
2010-01-29,29.58,32.51125685223912,-0.0901612898437435
2010-02-01,29.9,32.69125685223912,-0.08538236583730308
2010-02-02,30.08,32.72125685223912,-0.08071990828978137
2010-02-03,30.11,32.18125685223912,-0.06436221126320019
2010-02-04,29.57,32.12125685223912,-0.07942581026561779
2010-02-05,29.51,32.03125685223912,-0.07871239220707849
2010-02-08,29.42,32.39125685223912,-0.09173021182207441
2010-02-09,29.78,32.28125685223912,-0.07748325487102659
2010-02-10,29.67,30.03125685223912,-0.012029361741887401
2010-02-11,27.42,29.23125685223912,-0.061963016554328454
2010-02-12,26.62,29.25125685223912,-0.08995363397650735
2010-02-16,26.64,29.54125685223912,-0.09821033907767585
2010-02-17,26.93,29.57125685223912,-0.08931838323399255
2010-02-18,26.96,29.76125685223912,-0.09412427929865352
2010-02-19,27.15,29.57125685223912,-0.08187872650586325
2010-02-22,26.96,29.29125685223912,-0.07958882966337821
2010-02-23,26.68,29.40125685223912,-0.09255580011137776
2010-02-24,26.79,29.11125685223912,-0.07973743160665281
2010-02-25,26.5,29.42125685223912,-0.09929068859669732
2010-02-26,26.81,29.52125685223912,-0.09184083407456545
2010-03-01,26.91,29.21125685223912,-0.07877979588073503
2010-03-02,26.6,29.16125685223912,-0.08783081145017435
2010-03-03,26.55,29.10125685223912,-0.08766827031537028
2010-03-04,26.49,29.25125685223912,-0.09439788745445832
2010-03-05,26.64,29.10125685223912,-0.08457562038423594
2010-03-08,26.49,29.16125685223912,-0.09160293967350075
2010-03-09,26.55,29.24125685223912,-0.09203629193637197
2010-03-10,26.63,29.25125685223912,-0.08961176832435724
2010-03-11,26.64,29.29125685223912,-0.09051359132909476
2010-03-12,26.68,29.27125685223912,-0.08852564361413473
2010-03-15,26.66,29.41125685223912,-0.09354434820862345
2010-03-16,26.8,29.31125685223912,-0.08567550906802146
2010-03-17,26.7,29.52125685223912,-0.09556696269268539
2010-03-18,26.91,29.93125685223912,-0.10093985919649417
2010-03-19,27.32,30.07125685223912,-0.09149124912729611
2010-03-22,27.46,30.45125685223912,-0.09823098162265731
2010-03-23,27.84,30.35125685223912,-0.08273979771133788
2010-03-24,27.74,30.51125685223912,-0.09082735810130182
2010-03-25,27.9,30.52125685223912,-0.08588299180893066
2010-03-26,27.91,30.58125685223912,-0.08734947896830914
2010-03-29,27.97,30.64125685223912,-0.08717843609094378
2010-03-30,28.03,30.79125685223912,-0.08967665287226889
2010-03-31,28.18,30.947726293903617,-0.08943229843831313
2010-04-01,28.09,31.127726293903617,-0.0975890839318565
2010-04-05,28.27,31.517726293903618,-0.10304443485607073
2010-04-06,28.66,31.787726293903617,-0.09839414952127179
2010-04-07,28.93,31.667726293903616,-0.08645162170770238
2010-04-08,28.81,31.767726293903618,-0.0931047524943962
2010-04-09,28.91,31.457726293903615,-0.08098888871054089
2010-04-12,28.6,31.077726293903616,-0.07972675576300636
2010-04-13,28.22,31.707726293903615,-0.10999610194611131
2010-04-14,28.85,31.647726293903617,-0.08840212620400945
