date,JBHT,dcf,Deviation
2007-10-12,27.96,27.34995411841818,0.022305188481870353
2007-10-15,27.32,26.929954118418177,0.014483718756693298
2007-10-16,26.9,27.019954118418177,-0.004439464178675689
2007-10-17,26.99,26.789954118418176,0.007467197618091115
2007-10-18,26.76,27.139954118418178,-0.013999806954733351
2007-10-19,27.11,27.479954118418178,-0.013462690542493272
2007-10-22,27.45,28.59995411841818,-0.04020825046280818
2007-10-23,28.57,27.959954118418178,0.021818558034756075
2007-10-24,27.93,27.959954118418178,-0.0010713221592322242
2007-10-25,27.93,27.91995411841818,0.00035981010352714726
2007-10-26,27.89,27.699954118418177,0.006860873515146304
2007-10-29,27.67,27.139954118418178,0.01953009497617808
2007-10-30,27.11,27.749954118418177,-0.023061447802302015
2007-10-31,27.72,26.98995411841818,0.02704880039361135
2007-11-01,26.96,27.00995411841818,-0.001849470687701582
2007-11-02,26.98,26.98995411841818,-0.0003688082749050414
2007-11-05,26.96,27.089954118418177,-0.004797133204807569
2007-11-06,27.06,26.07995411841818,0.03757851249016153
2007-11-07,26.05,26.319954118418178,-0.010256633321000685
2007-11-08,26.29,26.129954118418176,0.0061249966554288715
2007-11-09,26.1,25.909954118418177,0.007334859826970019
2007-11-12,25.88,26.879954118418176,-0.0372007375463862
2007-11-13,26.85,26.709954118418178,0.005243209365352497
2007-11-14,26.68,26.499954118418177,0.006794195973972794
2007-11-15,26.47,25.80995411841818,0.025573307048647687
2007-11-16,25.78,25.36995411841818,0.016162657593619123
2007-11-19,25.34,25.02995411841818,0.012386993604342145
2007-11-20,25.0,24.379954118418176,0.025432610683766788
2007-11-21,24.35,24.339954118418177,0.00041273214949177905
2007-11-23,24.31,24.159954118418177,0.006210520137843956
2007-11-26,24.13,24.549954118418178,-0.017106106039649016
2007-11-27,24.52,26.05995411841818,-0.05909274097032269
2007-11-28,26.03,25.57995411841818,0.017593693854899284
2007-11-29,25.55,26.319954118418178,-0.029253626923284703
2007-11-30,26.29,25.89995411841818,0.015059713225686666
2007-12-03,25.87,26.039954118418176,-0.006526667352995341
2007-12-04,26.01,26.68995411841818,-0.02547603174592772
2007-12-05,26.66,27.52995411841818,-0.03160027491059847
2007-12-06,27.5,28.129954118418176,-0.022394423956977327
2007-12-07,28.1,28.729954118418178,-0.021926735971162792
2007-12-10,28.7,27.959954118418178,0.026468064949159764
2007-12-11,27.93,27.859954118418177,0.00251421381686745
2007-12-12,27.83,28.659954118418177,-0.028958668774867746
2007-12-13,28.63,27.289954118418176,0.04910399906745955
2007-12-14,27.26,27.50995411841818,-0.009085951846456553
2007-12-17,27.48,27.429954118418177,0.0018244974587187102
2007-12-18,27.4,27.089954118418177,0.011445050081167363
2007-12-19,27.06,27.75995411841818,-0.025214527208233917
2007-12-20,27.73,27.61995411841818,0.003984289079917103
2007-12-21,27.59,28.159954118418177,-0.020239880932383936
2007-12-24,28.13,28.18995411841818,-0.00212679020924722
2007-12-26,28.16,27.73995411841818,0.015142270235513067
2007-12-27,27.71,28.139954118418178,-0.015279133598045336
2007-12-28,28.11,27.57995411841818,0.019218519338574547
2007-12-31,27.55,26.14134187919663,0.05388622081119654
2008-01-02,26.03,25.16134187919663,0.03452352124039848
2008-01-03,25.05,24.36134187919663,0.028268480620579073
2008-01-04,24.25,25.33134187919663,-0.04268790356047747
2008-01-07,25.22,23.91134187919663,0.054729597670214014
2008-01-08,23.8,23.83134187919663,-0.0013151537733587793
2008-01-09,23.72,25.24134187919663,-0.06027183049449869
2008-01-10,25.13,24.67134187919663,0.018590724535746395
2008-01-11,24.56,25.63134187919663,-0.04179811904682884
2008-01-14,25.52,25.09134187919663,0.017083905789780474
2008-01-15,24.98,25.74134187919663,-0.02957661969487002
2008-01-16,25.63,25.11134187919663,0.020654337123777955
2008-01-17,25.0,25.70134187919663,-0.02728814248272049
2008-01-18,25.59,25.82134187919663,-0.008959328305978342
2008-01-22,25.71,28.05134187919663,-0.08346630579312897
2008-01-23,27.94,27.89134187919663,0.0017445600507182135
2008-01-24,27.78,27.86134187919663,-0.0029195248222184667
2008-01-25,27.75,28.011341879196628,-0.00932985932354502
2008-01-28,27.9,28.57134187919663,-0.023497037067252702
2008-01-29,28.46,29.61134187919663,-0.03888178671178355
2008-01-30,29.5,31.21134187919663,-0.054830769078124675
2008-01-31,31.1,31.011341879196628,0.002858893405797591
2008-02-01,30.9,30.32134187919663,0.01908418575631643
2008-02-04,30.21,30.281341879196628,-0.002355968222321092
2008-02-05,30.17,29.88134187919663,0.009660145851894786
2008-02-06,29.77,30.29134187919663,-0.01721092057511897
2008-02-07,30.18,29.99134187919663,0.006290419467167352
2008-02-08,29.88,30.30134187919663,-0.013905056775254665
2008-02-11,30.19,30.45134187919663,-0.008582277925005655
2008-02-12,30.34,29.80134187919663,0.018074961959326785
2008-02-13,29.69,29.95134187919663,-0.008725548265940963
2008-02-14,29.84,29.58134187919663,0.00874396171274694
2008-02-15,29.47,29.58134187919663,-0.003763922531010433
2008-02-19,29.47,29.14134187919663,0.011278070933239626
2008-02-20,29.03,28.66134187919663,0.012862556204005005
2008-02-21,28.55,28.70134187919663,-0.005272989668344552
2008-02-22,28.59,29.101341879196628,-0.017571075633531774
2008-02-25,28.99,29.46134187919663,-0.015998656175585046
2008-02-26,29.35,28.781341879196628,0.019757873805543502
2008-02-27,28.67,28.07134187919663,0.021326309350641726
2008-02-28,27.96,27.48134187919663,0.017417567268275036
2008-02-29,27.37,28.29134187919663,-0.03256621347727995
2008-03-03,28.18,28.39134187919663,-0.007443884832773251
2008-03-04,28.28,29.121341879196628,-0.028890903540322643
2008-03-05,29.01,28.34134187919663,0.02359302970386823
2008-03-06,28.23,28.71134187919663,-0.016764868783280207
2008-03-07,28.6,27.07134187919663,0.05646776312843538
2008-03-10,26.96,29.56134187919663,-0.08799809865963104
2008-03-11,29.45,28.73134187919663,0.02501303711553149
2008-03-12,28.62,29.36134187919663,-0.025248910020760684
2008-03-13,29.25,29.70134187919663,-0.015196009696543666
2008-03-14,29.59,29.21134187919663,0.012962708880999374
2008-03-17,29.1,30.871341879196628,-0.0573781951600324
2008-03-18,30.76,28.99134187919663,0.061006424889650024
2008-03-19,28.88,30.81134187919663,-0.06268282266864345
2008-03-20,30.7,32.63134187919663,-0.05918671338575621
2008-03-24,32.52,32.74134187919663,-0.00676031788841458
2008-03-25,32.63,32.01134187919663,0.01932621641223431
2008-03-26,31.9,31.36134187919663,0.017175863293039884
2008-03-27,31.25,31.16134187919663,0.0028451316745945476
2008-03-28,31.05,31.54134187919663,-0.015577710075825868
2008-03-31,31.43,,
2008-04-01,33.1,,
2008-04-02,32.54,,
2008-04-03,32.61,,
2008-04-04,32.28,,
2008-04-07,31.99,,
2008-04-08,31.77,,
2008-04-09,29.85,,
2008-04-10,30.06,,
2008-04-11,29.46,,
2008-04-14,29.15,,
2008-04-15,30.64,,
2008-04-16,32.4,,
2008-04-17,30.94,,
2008-04-18,32.69,,
2008-04-21,32.53,,
2008-04-22,32.01,,
2008-04-23,31.93,,
2008-04-24,32.94,,
2008-04-25,33.39,,
2008-04-28,33.94,,
2008-04-29,34.44,,
2008-04-30,33.97,,
2008-05-01,34.99,,
2008-05-02,34.69,,
2008-05-05,34.35,,
2008-05-06,35.64,,
2008-05-07,33.92,,
2008-05-08,34.15,,
2008-05-09,33.84,,
2008-05-12,34.45,,
2008-05-13,34.59,,
2008-05-14,35.54,,
2008-05-15,36.04,,
2008-05-16,35.35,,
2008-05-19,35.52,,
2008-05-20,34.47,,
2008-05-21,32.84,,
2008-05-22,33.74,,
2008-05-23,33.22,,
2008-05-27,34.29,,
2008-05-28,35.9,,
2008-05-29,35.57,,
2008-05-30,34.84,,
2008-06-02,33.92,,
2008-06-03,33.83,,
2008-06-04,34.87,,
2008-06-05,35.89,,
2008-06-06,34.26,,
2008-06-09,34.18,,
2008-06-10,34.72,,
2008-06-11,33.4,,
2008-06-12,33.41,,
2008-06-13,33.92,,
2008-06-16,34.15,,
2008-06-17,34.0,,
2008-06-18,33.11,,
2008-06-19,34.74,,
2008-06-20,34.53,,
2008-06-23,33.65,,
2008-06-24,33.32,,
2008-06-25,34.14,,
2008-06-26,32.76,,
2008-06-27,33.0,,
2008-06-30,33.28,43.22194886745907,-0.23002083728214673
2008-07-01,33.13,41.871948867459075,-0.20877817020484823
2008-07-02,31.78,42.36194886745907,-0.24979844295095077
2008-07-03,32.27,42.38194886745907,-0.23859093641687257
2008-07-07,32.29,43.841948867459074,-0.26349077004725285
2008-07-08,33.75,43.47194886745907,-0.22363729072971084
2008-07-09,33.38,43.25194886745907,-0.22824286826266693
2008-07-10,33.16,42.57194886745907,-0.22108334520370831
2008-07-11,32.48,42.60194886745907,-0.23759356406322973
2008-07-14,32.51,43.10194886745907,-0.24574176216555577
2008-07-15,33.01,46.21194886745907,-0.2856825819080625
2008-07-16,36.12,46.83194886745907,-0.2287316485114762
2008-07-17,36.74,46.81194886745907,-0.21515764908605417
2008-07-18,36.72,45.981948867459074,-0.20142575718476463
2008-07-21,35.89,48.161948867459074,-0.25480590291790894
2008-07-22,38.07,48.341948867459074,-0.21248520401240045
2008-07-23,38.25,46.60194886745907,-0.17921887539967285
2008-07-24,36.51,46.44194886745907,-0.2138572801026054
2008-07-25,36.35,46.17194886745907,-0.21272545578818647
2008-07-28,36.08,47.64194886745907,-0.24268421301623622
2008-07-29,37.55,47.15194886745907,-0.203638430607598
2008-07-30,37.06,47.07194886745907,-0.21269459005510494
2008-07-31,36.98,46.44194886745907,-0.20373711909598324
2008-08-01,36.35,46.31194886745907,-0.21510536937172164
2008-08-04,36.22,48.981948867459074,-0.26054391796438736
2008-08-05,38.89,48.94194886745907,-0.20538513688290194
2008-08-06,38.85,48.06194886745907,-0.19166823411308098
2008-08-07,37.97,50.04194886745907,-0.2412365853183055
2008-08-08,39.95,49.29194886745907,-0.18952281421411432
2008-08-11,39.2,48.77194886745907,-0.19625930662462276
2008-08-12,38.68,48.50194886745907,-0.20250627236236296
2008-08-13,38.41,48.93194886745907,-0.2150322869003165
2008-08-14,38.84,49.551948867459075,-0.2161761366058731
2008-08-15,39.46,48.72194886745907,-0.19009807864325878
2008-08-18,38.63,46.97194886745907,-0.17759426782562449
2008-08-19,36.88,46.07194886745907,-0.19951291606749033
2008-08-20,35.98,45.28194886745907,-0.2054228914635723
2008-08-21,35.19,46.96194886745907,-0.25066993920297265
2008-08-22,36.87,45.69194886745907,-0.19307447123889032
2008-08-25,35.6,45.61194886745907,-0.21950276443026295
2008-08-26,35.52,45.25194886745907,-0.21506143074552453
2008-08-27,35.16,46.50194886745907,-0.24390265663458877
2008-08-28,36.41,46.54194886745907,-0.2176949851479698
2008-08-29,36.45,46.79194886745907,-0.22101983605669517
2008-09-02,36.7,47.27194886745907,-0.22364106242162063
2008-09-03,37.18,47.24194886745907,-0.2129875906620331
2008-09-04,37.15,47.18194886745907,-0.21262260479405526
2008-09-05,37.09,47.57194886745907,-0.22033885760415206
2008-09-08,37.48,46.72194886745907,-0.19780743508102916
2008-09-09,36.63,46.97194886745907,-0.2201728716140985
2008-09-10,36.88,47.82194886745907,-0.228806000729607
2008-09-11,37.73,48.03194886745907,-0.2144811757667091
2008-09-12,37.94,48.71194886745907,-0.22113565804498192
2008-09-15,38.62,47.96194886745907,-0.1947783417491057
2008-09-16,37.87,45.61194886745907,-0.16973510362286692
2008-09-17,35.52,46.50194886745907,-0.23616104561036944
2008-09-18,36.41,46.42194886745907,-0.21567273911839724
2008-09-19,36.33,44.92194886745907,-0.19126393854392587
2008-09-22,34.83,44.24194886745907,-0.21273811638939277
2008-09-23,34.15,43.79194886745907,-0.22017629077530765
2008-09-24,33.7,43.621948867459075,-0.22745313139506718
2008-09-25,33.53,43.96194886745907,-0.23729495930470157
2008-09-26,33.87,41.341948867459074,-0.18073528394643168
2008-09-29,31.25,43.46194886745907,-0.2809802410080702
2008-09-30,33.37,52.917752344136865,-0.36939876465298704
2008-10-01,33.35,48.557752344136865,-0.31318896798099294
2008-10-02,28.99,48.387752344136864,-0.400881450458347
2008-10-03,28.82,47.75775234413686,-0.3965377643334971
2008-10-06,28.19,46.26775234413686,-0.3907203490170774
2008-10-07,26.7,47.54775234413686,-0.43845926077108477
2008-10-08,27.98,45.58775234413686,-0.3862386592613275
2008-10-09,26.02,47.26775234413686,-0.4495189910753701
2008-10-10,27.7,48.31775234413686,-0.42671174348694085
2008-10-13,28.75,51.097752344136865,-0.43735294252529144
2008-10-14,31.53,49.557752344136865,-0.3637725984614738
2008-10-15,29.99,50.00775234413686,-0.4002929827035875
2008-10-16,30.44,48.167752344136865,-0.36804192600642993
2008-10-17,28.6,49.42775234413686,-0.4213776948448973
2008-10-20,29.86,47.79775234413686,-0.37528443210023044
2008-10-21,28.23,45.93775234413686,-0.3854727634796207
2008-10-22,26.37,45.11775234413686,-0.4155293951954405
2008-10-23,25.55,44.307752344136865,-0.42335147579696697
2008-10-24,24.74,43.96775234413686,-0.4373148800884952
2008-10-27,24.4,45.51775234413686,-0.4639454115501166
2008-10-28,25.95,46.777752344136864,-0.4452491045510317
2008-10-29,27.21,47.487752344136865,-0.42701015194795766
2008-10-30,27.92,47.99775234413686,-0.41830609483923986
2008-10-31,28.43,48.21775234413686,-0.410383134471074
2008-11-03,28.65,48.777752344136864,-0.412642062761144
2008-11-04,29.21,46.557752344136865,-0.37260717003494925
2008-11-05,26.99,45.21775234413686,-0.40311053511487416
2008-11-06,25.65,46.137752344136864,-0.44405614281599104
2008-11-07,26.57,45.987752344136865,-0.422237473117394
2008-11-10,26.42,44.90775234413686,-0.4116828694177702
2008-11-11,25.34,44.127752344136866,-0.42575819855082975
2008-11-12,24.56,46.51775234413686,-0.4720295207234886
2008-11-13,26.95,44.277752344136864,-0.39134218488467054
2008-11-14,24.71,43.46775234413686,-0.4315326036559375
2008-11-17,23.9,43.74775234413686,-0.45368621884860993
2008-11-18,24.18,41.69775234413686,-0.4201126286031107
2008-11-19,22.13,41.807752344136865,-0.47067233325918034
2008-11-20,22.24,43.35775234413686,-0.4870582814469292
2008-11-21,23.79,44.64775234413686,-0.4671624269765934
2008-11-24,25.08,44.667752344136865,-0.4385211101115092
2008-11-25,25.1,45.31775234413686,-0.4461331663275353
2008-11-26,25.75,46.57775234413686,-0.4471609576660611
2008-11-28,27.01,44.01775234413686,-0.3863839346263731
2008-12-01,24.45,44.737752344136865,-0.4534817079784673
2008-12-02,25.17,45.65775234413686,-0.44872450552787213
2008-12-03,26.09,45.61775234413686,-0.428073531480047
2008-12-04,26.05,45.99775234413686,-0.4336679800111911
2008-12-05,26.43,47.92775234413686,-0.4485449722276982
2008-12-08,28.36,44.487752344136865,-0.3625211770507074
2008-12-09,24.92,45.18775234413686,-0.4485231349809903
2008-12-10,25.62,42.597752344136865,-0.3985598161841437
2008-12-11,23.03,43.46775234413686,-0.47018194505043465
2008-12-12,23.9,43.097752344136865,-0.44544671821495996
2008-12-15,23.53,44.057752344136865,-0.46592827032558926
2008-12-16,24.49,45.00775234413686,-0.45587151713897356
2008-12-17,25.44,43.90775234413686,-0.4206034551573423
2008-12-18,24.34,44.277752344136864,-0.45028826642274145
2008-12-19,24.71,44.35775234413686,-0.4429384111193333
2008-12-22,24.79,44.15775234413686,-0.4386036724242024
2008-12-23,24.59,44.44775234413686,-0.4467661759449195
2008-12-24,24.88,44.56775234413686,-0.4417488275404783
2008-12-26,25.0,44.237752344136865,-0.4348718306138485
2008-12-29,24.67,44.94775234413686,-0.4511405195277124
2008-12-30,25.38,45.83775234413686,-0.44630792955435183
2008-12-31,26.27,45.641030809466095,-0.4244214134937654
2009-01-02,26.72,44.9110308094661,-0.40504594264694305
2009-01-05,25.99,45.5110308094661,-0.4289296564428905
2009-01-06,26.59,44.611030809466094,-0.40395907654396046
2009-01-07,25.69,44.7210308094661,-0.42554991387715957
2009-01-08,25.8,43.321030809466095,-0.40444630430256445
2009-01-09,24.4,42.141030809466095,-0.4209918568361396
2009-01-12,23.22,41.601030809466096,-0.4418407537460247
2009-01-13,22.68,41.0610308094661,-0.4476514701922336
2009-01-14,22.14,41.861030809466094,-0.4711071473425482
2009-01-15,22.94,40.6910308094661,-0.43623939861795324
2009-01-16,21.77,38.9510308094661,-0.4410930969583138
2009-01-20,20.03,39.611030809466094,-0.49433277572737877
2009-01-21,20.69,39.501030809466094,-0.4762162005392069
2009-01-22,20.58,39.1910308094661,-0.47487984942133343
2009-01-23,20.27,39.1510308094661,-0.48226139693111136
2009-01-26,20.23,40.2610308094661,-0.49752901022982354
2009-01-27,21.34,41.601030809466096,-0.4870319416425567
2009-01-28,22.68,41.431030809466094,-0.4525842211288137
2009-01-29,22.51,41.1910308094661,-0.4535218090529799
2009-01-30,22.27,40.891030809466095,-0.4553817901102021
2009-02-02,21.97,42.3010308094661,-0.480627313812798
2009-02-03,23.38,42.2010308094661,-0.4459850967726684
2009-02-04,23.28,43.3310308094661,-0.4627406834061688
2009-02-05,24.41,44.781030809466095,-0.45490312396203125
2009-02-06,25.86,44.7310308094661,-0.42187784336668055
2009-02-09,25.81,43.3110308094661,-0.4040779100007257
2009-02-10,24.39,42.281030809466095,-0.4231455682830836
2009-02-11,23.36,42.001030809466094,-0.4438231741032609
2009-02-12,23.08,41.2610308094661,-0.4406344304247244
2009-02-13,22.34,40.7610308094661,-0.4519275014308055
2009-02-17,21.84,40.751030809466094,-0.46406263679281545
2009-02-18,21.83,40.4410308094661,-0.46020169211685336
2009-02-19,21.52,40.4410308094661,-0.4678671742718591
2009-02-20,21.52,39.9510308094661,-0.4613405570776663
2009-02-23,21.03,40.9510308094661,-0.486459813481941
2009-02-24,22.03,40.2010308094661,-0.4520041014766064
2009-02-25,21.28,39.531030809466095,-0.4616887148082085
2009-02-26,20.61,39.3010308094661,-0.47558627406190457
2009-02-27,20.38,37.8410308094661,-0.4614311617826792
2009-03-02,18.92,37.921030809466096,-0.5010684151740656
2009-03-03,19.0,38.861030809466094,-0.5110783320916998
2009-03-04,19.94,38.101030809466096,-0.47665457924970467
2009-03-05,19.18,37.5510308094661,-0.4892284023488115
2009-03-06,18.63,37.5110308094661,-0.5033460931897764
2009-03-09,18.59,38.3410308094661,-0.515140839786439
2009-03-10,19.42,39.531030809466095,-0.5087403590965887
2009-03-11,20.61,40.111030809466094,-0.48617625665366604
2009-03-12,21.19,40.6610308094661,-0.4788622034868123
2009-03-13,21.74,41.3310308094661,-0.47400295675614124
2009-03-16,22.41,42.2210308094661,-0.4692218647827139
2009-03-17,23.3,42.351030809466096,-0.4498362954888905
2009-03-18,23.43,42.0510308094661,-0.44281984177363665
2009-03-19,23.13,40.861030809466094,-0.43393498544237474
2009-03-20,21.94,42.4410308094661,-0.48304742883138274
2009-03-23,23.52,42.0510308094661,-0.4406795850839067
2009-03-24,23.13,42.211030809466095,-0.4520389680980511
2009-03-25,23.29,44.4710308094661,-0.4762882807959897
2009-03-26,25.55,43.6910308094661,-0.4152117831364066
2009-03-27,24.77,42.711030809466095,-0.4200561416909143
2009-03-30,23.79,43.031030809466095,-0.44714315338300925
2009-03-31,24.11,52.23339408937324,-0.5384178949055674
2009-04-01,23.87,54.253394089373245,-0.5600275263759862
2009-04-02,25.89,54.84339408937325,-0.527928560405845
2009-04-03,26.48,54.323394089373245,-0.5125488669497544
2009-04-06,25.96,52.98339408937324,-0.510035163919279
2009-04-07,24.62,53.65339408937324,-0.5411287502335977
2009-04-08,25.29,55.323394089373245,-0.5428696952478227
2009-04-09,26.96,55.05339408937324,-0.5102935895971581
2009-04-13,26.69,55.713394089373246,-0.5209410513173018
2009-04-14,27.35,55.45339408937325,-0.5067930385663952
2009-04-15,27.09,56.05339408937324,-0.5167107997634028
2009-04-16,27.69,55.92339408937325,-0.5048583790220674
2009-04-17,27.56,54.45339408937325,-0.49387911514264227
2009-04-20,26.09,55.49339408937325,-0.5298539505804687
2009-04-21,27.13,56.283394089373246,-0.5179750539400687
2009-04-22,27.92,56.08339408937324,-0.5021699300953983
2009-04-23,27.72,56.353394089373246,-0.5081041621727758
2009-04-24,27.99,55.253394089373245,-0.49342478482451724
2009-04-27,26.89,55.213394089373246,-0.5129804924422237
2009-04-28,26.85,55.963394089373246,-0.5202220945155561
2009-04-29,27.6,56.48339408937324,-0.5113608088719185
2009-04-30,28.12,55.823394089373245,-0.49626853653900216
2009-05-01,27.46,57.23339408937324,-0.5202101773464696
2009-05-04,28.87,56.323394089373245,-0.4874243559578556
2009-05-05,27.96,57.643394089373245,-0.5149487561983357
2009-05-06,29.28,56.84339408937325,-0.4849005681475689
2009-05-07,28.48,56.65339408937324,-0.49729401992982913
2009-05-08,28.29,56.06339408937325,-0.4953926629040404
2009-05-11,27.7,55.33339408937324,-0.49939814002264915
2009-05-12,26.97,54.02339408937325,-0.5007718331176609
2009-05-13,25.66,55.09339408937325,-0.5342454313420226
2009-05-14,26.73,55.26339408937324,-0.516316352977314
2009-05-15,26.9,56.12339408937324,-0.5206989805861828
2009-05-18,27.76,56.433394089373245,-0.5080926737095302
2009-05-19,28.07,56.143394089373245,-0.5000302269699606
2009-05-20,27.78,55.043394089373244,-0.4953072851050214
2009-05-21,26.68,54.783394089373246,-0.5129911090124422
2009-05-22,26.42,56.853394089373246,-0.5352959937894315
2009-05-26,28.49,56.70339408937325,-0.49756094044220023
2009-05-27,28.34,57.45339408937325,-0.5067306214161184
2009-05-28,29.09,59.113394089373244,-0.5078949458388572
2009-05-29,30.75,60.33339408937324,-0.4903320049515312
2009-06-01,31.97,59.73339408937324,-0.464788490803546
2009-06-02,31.37,60.073394089373245,-0.4778054332450439
2009-06-03,31.71,60.30339408937324,-0.4741589511030858
2009-06-04,31.94,60.34339408937325,-0.4706959977641565
2009-06-05,31.98,60.433394089373245,-0.4708223742537829
2009-06-08,32.07,61.283394089373246,-0.4766934750182016
2009-06-09,32.92,61.19339408937324,-0.4620334353096972
2009-06-10,32.83,60.88339408937325,-0.4607725063453676
2009-06-11,32.52,60.433394089373245,-0.46188691715863106
2009-06-12,32.07,59.52339408937325,-0.4612202396952112
2009-06-15,31.16,59.12339408937324,-0.472966657616149
2009-06-16,30.76,59.533394089373246,-0.4833151969494264
2009-06-17,31.17,59.88339408937325,-0.4794884212227485
2009-06-18,31.52,59.77339408937325,-0.4726750842879818
2009-06-19,31.41,58.283394089373246,-0.4610814882908998
2009-06-22,29.92,57.95339408937325,-0.483723076618107
2009-06-23,29.59,58.44339408937324,-0.4936981251508056
2009-06-24,30.08,59.30339408937324,-0.4927777665698543
2009-06-25,30.94,59.13339408937325,-0.4767761858343901
2009-06-26,30.77,58.80339408937324,-0.4767308847303313
2009-06-29,30.44,58.91339408937325,-0.483309348060618
2009-06-30,30.55,58.94551733973521,-0.4817247964094765
2009-07-01,30.66,57.96551733973521,-0.47106484325323783
2009-07-02,29.68,57.96551733973521,-0.48797144643692436
2009-07-06,29.68,57.04551733973521,-0.4797137201291307
2009-07-07,28.76,56.99551733973521,-0.4953989130659303
2009-07-08,28.71,56.72551733973521,-0.4938785691798503
2009-07-09,28.44,57.28551733973521,-0.5035394403207556
2009-07-10,29.0,57.36551733973521,-0.49446982534379325
2009-07-13,29.08,57.90551733973521,-0.49780260438075596
2009-07-14,29.62,55.005517339735206,-0.4615085643671797
2009-07-15,26.72,55.71551733973521,-0.5204208580336771
2009-07-16,27.43,55.37551733973521,-0.5046547406191482
2009-07-17,27.09,55.26551733973521,-0.5098209280577451
2009-07-20,26.98,54.99551733973521,-0.5094145613117729
2009-07-21,26.71,55.04551733973521,-0.5147652108499834
2009-07-22,26.76,56.71551733973521,-0.5281714554466067
2009-07-23,28.43,56.98551733973521,-0.5011013091184809
2009-07-24,28.7,56.66551733973521,-0.49351913919834844
2009-07-27,28.38,56.005517339735206,-0.49326421131253884
2009-07-28,27.72,55.67551733973521,-0.5021150889204861
2009-07-29,27.39,56.06551733973521,-0.5114644205630483
2009-07-30,27.78,56.23551733973521,-0.5060061449746627
2009-07-31,27.95,57.29551733973521,-0.5121782418985805
2009-08-03,29.01,57.59551733973521,-0.49631496790140006
2009-08-04,29.31,57.05551733973521,-0.4862898214475111
2009-08-05,28.77,56.81551733973521,-0.4936242536001858
2009-08-06,28.53,58.45551733973521,-0.5119365750509457
2009-08-07,30.17,58.53551733973521,-0.48458642938276486
2009-08-10,30.25,58.76551733973521,-0.4852423433096198
2009-08-11,30.48,59.08551733973521,-0.484137545504707
2009-08-12,30.8,58.80551733973521,-0.47623962183581925
2009-08-13,30.52,57.83551733973521,-0.47229658514644957
2009-08-14,29.55,56.26551733973521,-0.4748115471581823
2009-08-17,27.98,57.27551733973521,-0.5114841157342334
2009-08-18,28.99,57.49551733973521,-0.49578677884223543
2009-08-19,29.21,57.49551733973521,-0.4919603935833631
2009-08-20,29.21,58.28551733973521,-0.4988463458299519
2009-08-21,30.0,57.91551733973521,-0.48200410912297376
2009-08-24,29.63,58.31551733973521,-0.4919019610615609
2009-08-25,30.03,57.27551733973521,-0.47569220855965066
2009-08-26,28.99,57.005517339735206,-0.4914527338252438
2009-08-27,28.72,56.59551733973521,-0.4925393149496675
2009-08-28,28.31,56.31551733973521,-0.4972966362145984
2009-08-31,28.03,56.09551733973521,-0.5003165791262794
2009-09-01,27.81,56.42551733973521,-0.5071378817396146
2009-09-02,28.14,57.11551733973521,-0.5073142762129368
2009-09-03,28.83,57.34551733973521,-0.49725800136738085
2009-09-04,29.06,57.755517339735206,-0.4968446074327342
2009-09-08,29.47,58.03551733973521,-0.49220750755981013
2009-09-09,29.75,58.935517339735206,-0.4952110146330707
2009-09-10,30.65,60.28551733973521,-0.49158601679946
2009-09-11,32.0,60.45551733973521,-0.4706852011509036
2009-09-14,32.17,60.34551733973521,-0.4669032362604788
2009-09-15,32.06,60.53551733973521,-0.4703935572223815
2009-09-16,32.25,60.49551733973521,-0.46690264968083406
2009-09-17,32.21,60.61551733973521,-0.4686179147911781
2009-09-18,32.33,60.23551733973521,-0.4632734733951881
2009-09-21,31.95,61.185517339735206,-0.4778176047348549
2009-09-22,32.9,60.90551733973521,-0.45981905355993435
2009-09-23,32.62,60.15551733973521,-0.4577388501910009
2009-09-24,31.87,59.95551733973521,-0.46843924605953946
2009-09-25,31.67,60.435517339735206,-0.4759703996249639
2009-09-28,32.15,59.97551733973521,-0.46394793365625786
2009-09-29,31.69,60.41551733973521,-0.47546588367691545
2009-09-30,32.13,69.04022355201063,-0.5346191198845808
2009-10-01,31.8,69.11022355201062,-0.5398654733612875
2009-10-02,31.87,69.68022355201063,-0.542624888736018
2009-10-05,32.44,69.89022355201062,-0.5358435221507207
2009-10-06,32.65,69.80022355201062,-0.5322364551501568
2009-10-07,32.56,70.75022355201062,-0.5397894400140777
2009-10-08,33.51,71.02022355201062,-0.5281625666038711
2009-10-09,33.78,71.45022355201063,-0.5272233126687058
2009-10-12,34.21,70.92022355201063,-0.5176270140362504
2009-10-13,33.68,71.89022355201062,-0.5315079250569664
2009-10-14,34.65,71.54022355201063,-0.5156570907999887
2009-10-15,34.3,71.15022355201063,-0.5179214022437079
2009-10-16,33.91,71.17022355201063,-0.5235366940330202
2009-10-19,33.93,71.21022355201062,-0.5235234730695915
2009-10-20,33.97,70.05022355201062,-0.5150622185412715
2009-10-21,32.81,70.70022355201063,-0.535927917174642
2009-10-22,33.46,69.91022355201062,-0.5213861678598839
2009-10-23,32.67,69.31022355201063,-0.5286409662856689
2009-10-26,32.07,68.88022355201062,-0.5344091765935641
2009-10-27,31.64,68.05022355201062,-0.5350492864168532
2009-10-28,30.81,68.37022355201063,-0.5493652294911366
2009-10-29,31.13,67.30022355201062,-0.5374458158234456
2009-10-30,30.06,67.36022355201062,-0.5537425736601086
2009-11-02,30.12,69.06022355201063,-0.5638589270230783
