date,HON,dcf,Deviation
2020-02-28,162.17,179.1253711790393,-0.0946564468642026
2020-03-02,164.24,176.77537117903927,-0.07091129887286929
2020-03-03,161.89,186.0753711790393,-0.12997620816657396
2020-03-04,171.19,179.80537117903927,-0.04791498230862423
2020-03-05,164.92,178.9153711790393,-0.07822341415838585
2020-03-06,164.03,167.74537117903932,-0.022148874528846507
2020-03-09,152.86,176.5753711790393,-0.13430735566735974
2020-03-10,161.69,168.27537117903927,-0.03913449207033781
2020-03-11,153.39,149.7353711790393,0.024407251220493587
2020-03-12,134.85,164.2953711790393,-0.1792221592594444
2020-03-13,149.41,150.1553711790393,-0.004963999443952871
2020-03-16,135.27,146.68537117903932,-0.07782215150211591
2020-03-17,131.8,134.4953711790393,-0.020040624115243544
2020-03-18,119.61,133.8453711790393,-0.10635684337560869
2020-03-19,118.96,127.3853711790393,-0.06614080644470155
2020-03-20,112.5,118.7453711790393,-0.05259464951794024
2020-03-23,103.86,134.3953711790393,-0.22720552732698351
2020-03-24,119.51,144.5353711790393,-0.17314357706972494
2020-03-25,129.65,152.2853711790393,-0.1486378567014639
2020-03-26,137.4,146.1553711790393,-0.059904546158033534
2020-03-27,131.27,146.6353711790393,-0.10478625351777127
2020-03-30,131.75,144.55847977684797,-0.08860413997587802
2020-03-31,133.79,140.478479776848,-0.047612130964634125
2020-04-01,129.71,143.57847977684798,-0.09659163266251736
2020-04-02,132.81,138.21847977684797,-0.03912993244882956
2020-04-03,127.45,144.76847977684798,-0.11962880181890001
2020-04-06,134.0,146.008479776848,-0.08224508463618785
2020-04-07,135.24,150.01847977684798,-0.09851106209602256
2020-04-08,139.25,154.198479776848,-0.09694310734114264
2020-04-09,143.43,148.70847977684798,-0.03549548609984354
2020-04-13,137.94,151.358479776848,-0.0886536373557083
2020-04-14,140.59,145.608479776848,-0.034465573602162736
2020-04-15,134.84,143.098479776848,-0.05771186241619419
2020-04-16,132.33,149.08847977684798,-0.11240626909558438
2020-04-17,138.32,146.46847977684794,-0.055632992089919675
2020-04-20,135.7,142.76847977684798,-0.0495100864553315
2020-04-21,132.0,143.79847977684798,-0.08204871007786252
2020-04-22,133.03,145.448479776848,-0.08538060896821231
2020-04-23,134.68,146.28847977684796,-0.07935334207147282
2020-04-24,135.52,150.64847977684798,-0.10042238593617026
2020-04-27,139.88,153.52847977684797,-0.08889868379264809
2020-04-28,142.76,156.92847977684798,-0.09028622336108483
2020-04-29,146.16,152.668479776848,-0.042631457301214315
2020-04-30,141.9,148.01847977684798,-0.041335918231778734
2020-05-01,137.25,145.96847977684794,-0.05972850981373845
2020-05-04,135.2,145.638479776848,-0.07167391332869022
2020-05-05,134.87,143.80847977684797,-0.062155443063705906
2020-05-06,133.04,143.55847977684797,-0.07326965145631426
2020-05-07,132.79,147.67847977684798,-0.1008168542860508
2020-05-08,136.91,145.04847977684798,-0.0561086871738935
2020-05-11,134.28,138.358479776848,-0.029477627850681642
2020-05-12,127.59,133.73847977684798,-0.045973902104369246
2020-05-13,122.97,137.81847977684797,-0.10773939605842575
2020-05-14,127.05,136.17847977684798,-0.06703320371769883
2020-05-15,125.41,146.80847977684797,-0.14575779143939183
2020-05-18,136.04,142.71847977684794,-0.046794779395704755
2020-05-19,131.95,146.79847977684798,-0.10114872987390289
2020-05-20,136.03,148.45847977684798,-0.08371687353615342
2020-05-21,137.69,149.948479776848,-0.08175127747270894
2020-05-22,139.18,155.70847977684798,-0.10615015829925001
2020-05-26,144.94,159.358479776848,-0.0904782713605099
2020-05-27,148.59,158.32847977684798,-0.061508073535308516
2020-05-28,147.56,156.61847977684798,-0.05783787321748124
2020-05-29,145.85,156.948479776848,-0.07071415914718004
2020-06-01,146.18,159.11847977684798,-0.08131349542173383
2020-06-02,148.35,164.11847977684798,-0.09607985522586115
2020-06-03,153.35,166.67847977684798,-0.07996521083401043
2020-06-04,155.91,172.138479776848,-0.09427572381193217
2020-06-05,161.37,168.86847977684798,-0.04440425937840431
2020-06-08,162.92,,
2020-06-09,158.1,157.39847977684798,0.004456969496443586
2020-06-10,154.12,,
2020-06-11,143.44,,
2020-06-12,144.51,,
2020-06-15,146.630005,159.878479776848,-0.08286590412505601
2020-06-16,149.110001,159.108479776848,-0.06284064049176374
2020-06-17,148.339996,158.99847977684797,-0.06703513009562723
2020-06-18,148.229996,156.138479776848,-0.05065044688632003
2020-06-19,145.369995,155.70847977684798,-0.06639641457976142
2020-06-22,144.940002,155.628479776848,-0.068679446025393
2020-06-23,144.860001,149.11847977684798,-0.02855768636604039
2020-06-24,138.350006,153.228479776848,-0.09709992423416347
2020-06-25,142.460007,148.978479776848,-0.04375445894341179
2020-06-26,138.210007,154.008479776848,-0.10258183705039714
2020-06-29,143.240005,154.318479776848,-0.07178968321142098
2020-06-30,144.589996,155.78847977684796,-0.07188261797591644
2020-07-01,144.110001,,
2020-07-02,145.020004,157.98847977684798,-0.08208494565657831
2020-07-06,147.220001,155.73847977684798,-0.05469732842553621
2020-07-07,144.970001,156.358479776848,-0.07283569649117483
2020-07-08,145.589996,152.138479776848,-0.04304291581231179
2020-07-09,141.369995,153.21847977684794,-0.0773306509378271
2020-07-10,142.449997,154.25848477684798,-0.07655000497334241
2020-07-13,143.490005,158.868485776848,-0.09680007146570979
2020-07-14,148.100006,162.69847277684798,-0.0897271285199509
2020-07-15,151.929993,163.848481776848,-0.07274091677627059
2020-07-16,153.080002,165.76847977684798,-0.07654336815979002
2020-07-17,155.0,165.378480776848,-0.06275593250159373
2020-07-20,153.389999,,
2020-07-21,154.759995,,
2020-07-22,154.610001,173.0648261992703,-0.10663533199993525
2020-07-23,153.729996,168.7648231992703,-0.0890874467454501
2020-07-24,149.429993,170.09482519927028,-0.1214900698775575
2020-07-27,150.759995,171.34482519927028,-0.1201368653843532
2020-07-28,152.009995,173.9148321992703,-0.12595151846607255
2020-07-29,154.580002,168.49483419927026,-0.08258313832229358
2020-07-30,149.160004,168.70482519927026,-0.1158521765822903
2020-07-31,149.369995,167.8648291992703,-0.11017694586467142
2020-08-03,148.529999,166.6648321992703,-0.10881019684817284
2020-08-04,147.330002,170.15483719927028,-0.13414155938769956
2020-08-05,150.820007,171.9148321992703,-0.1227050914072314
2020-08-06,152.580002,174.44483119927028,-0.12533950733280164
2020-08-07,155.110001,178.7648231992703,-0.13232369644055808
2020-08-10,159.429993,179.6148291992703,-0.1123784505391624
2020-08-11,160.279999,179.52771071416467,-0.10721304046933422
2020-08-12,160.070007,178.43769971416467,-0.10293616620023383
2020-08-13,158.979996,179.73770271416467,-0.11548888408335489
2020-08-14,160.279999,178.21769871416467,-0.10065049567795248
2020-08-17,158.759995,176.83770871416468,-0.10222770836385897
2020-08-18,157.380005,176.30770971416467,-0.10735608071167635
2020-08-19,156.850006,175.62770171416466,-0.10691761909362962
2020-08-20,156.169998,176.95770371416467,-0.11747273657971136
2020-08-21,157.5,,
