date,ESS,dcf,Deviation
2002-12-16,50.8,,
2002-12-17,50.4,,
2002-12-18,49.85,,
2002-12-19,50.0,,
2002-12-20,50.41,,
2002-12-23,51.29,,
2002-12-24,51.1,,
2002-12-26,50.62,,
2002-12-27,50.95,,
2002-12-30,51.1,,
2002-12-31,50.85,,
2003-01-02,51.38,,
2003-01-03,51.52,,
2003-01-06,51.75,,
2003-01-07,51.4,,
2003-01-08,51.02,,
2003-01-09,51.12,,
2003-01-10,50.68,,
2003-01-13,51.01,,
2003-01-14,51.2,,
2003-01-15,51.29,,
2003-01-16,51.01,,
2003-01-17,50.98,,
2003-01-21,49.58,,
2003-01-22,49.8,,
2003-01-23,49.66,,
2003-01-24,49.56,,
2003-01-27,49.5,,
2003-01-28,49.7,,
2003-01-29,49.88,,
2003-01-30,49.65,,
2003-01-31,50.48,,
2003-02-03,49.85,,
2003-02-04,50.45,,
2003-02-05,50.44,,
2003-02-06,50.4,,
2003-02-07,50.26,,
2003-02-10,50.43,,
2003-02-11,49.98,,
2003-02-12,49.8,,
2003-02-13,50.0,,
2003-02-14,50.4,,
2003-02-18,50.65,,
2003-02-19,50.5,,
2003-02-20,50.72,,
2003-02-21,50.73,,
2003-02-24,50.0,,
2003-02-25,50.49,,
2003-02-26,50.54,,
2003-02-27,50.89,,
2003-02-28,50.95,,
2003-03-03,50.91,,
2003-03-04,50.68,,
2003-03-05,50.95,,
2003-03-06,50.6,,
2003-03-07,50.81,,
2003-03-10,50.42,,
2003-03-11,50.8,,
2003-03-12,50.59,,
2003-03-13,51.1,,
2003-03-14,51.09,,
2003-03-17,51.7,,
2003-03-18,51.4,,
2003-03-19,52.5,,
2003-03-20,52.7,,
2003-03-21,54.9,,
2003-03-24,53.15,,
2003-03-25,53.57,,
2003-03-26,53.55,,
2003-03-27,53.0,,
2003-03-28,52.61,,
2003-03-31,52.25,,
2003-04-01,53.85,,
2003-04-02,54.73,,
2003-04-03,54.0,,
2003-04-04,53.65,,
2003-04-07,54.5,,
2003-04-08,54.1,,
2003-04-09,54.65,,
2003-04-10,54.12,,
2003-04-11,53.79,,
2003-04-14,54.49,,
2003-04-15,54.1,,
2003-04-16,55.17,,
2003-04-17,55.25,,
2003-04-21,55.34,,
2003-04-22,56.48,,
2003-04-23,56.63,,
2003-04-24,55.9,,
2003-04-25,55.36,,
2003-04-28,55.2,,
2003-04-29,55.35,,
2003-04-30,54.97,,
2003-05-01,56.48,,
2003-05-02,56.45,,
2003-05-05,56.65,,
2003-05-06,57.59,,
2003-05-07,57.17,,
2003-05-08,56.97,,
2003-05-09,57.3,,
2003-05-12,57.25,,
2003-05-13,57.57,,
2003-05-14,57.02,,
2003-05-15,57.08,,
2003-05-16,57.0,,
2003-05-19,56.57,,
2003-05-20,57.68,,
2003-05-21,58.18,,
2003-05-22,58.25,,
2003-05-23,58.2,,
2003-05-27,58.49,,
2003-05-28,57.85,,
2003-05-29,56.47,,
2003-05-30,56.99,,
2003-06-02,57.75,,
2003-06-03,58.0,,
2003-06-04,58.55,,
2003-06-05,58.5,,
2003-06-06,58.77,,
2003-06-09,58.51,,
2003-06-10,59.32,,
2003-06-11,59.37,,
2003-06-12,58.63,,
2003-06-13,57.97,,
2003-06-16,58.34,,
2003-06-17,58.18,,
2003-06-18,57.91,,
2003-06-19,57.55,,
2003-06-20,57.49,,
2003-06-23,56.62,,
2003-06-24,57.45,,
2003-06-25,57.84,,
2003-06-26,56.7,,
2003-06-27,57.25,,
2003-06-30,57.25,,
2003-07-01,58.25,,
2003-07-02,58.66,,
2003-07-03,59.0,,
2003-07-07,58.99,,
2003-07-08,59.67,,
2003-07-09,59.0,,
2003-07-10,58.61,,
2003-07-11,59.44,,
2003-07-14,59.41,,
2003-07-15,59.4,,
2003-07-16,59.37,,
2003-07-17,57.8,,
2003-07-18,58.3,,
2003-07-21,57.65,,
2003-07-22,57.73,,
2003-07-23,57.4,,
2003-07-24,58.17,,
2003-07-25,58.81,,
2003-07-28,59.25,,
2003-07-29,59.95,,
2003-07-30,61.28,,
2003-07-31,60.6,,
2003-08-01,60.04,,
2003-08-04,60.12,,
2003-08-05,60.2,,
2003-08-06,60.47,,
2003-08-07,60.9,,
2003-08-08,61.11,,
2003-08-11,61.63,,
2003-08-12,61.48,,
2003-08-13,60.91,,
2003-08-14,62.1,,
2003-08-15,61.5,,
2003-08-18,61.75,,
2003-08-19,61.49,,
2003-08-20,62.4,,
2003-08-21,63.5,,
2003-08-22,63.0,,
2003-08-25,62.13,,
2003-08-26,63.59,,
2003-08-27,63.52,,
2003-08-28,63.22,,
2003-08-29,62.85,,
2003-09-02,63.58,,
2003-09-03,64.49,,
2003-09-04,64.5,,
2003-09-05,64.32,,
2003-09-08,64.6,,
2003-09-09,64.91,,
2003-09-10,64.16,,
2003-09-11,64.5,,
2003-09-12,64.75,,
2003-09-15,64.5,,
2003-09-16,64.65,,
2003-09-17,63.71,,
2003-09-18,63.54,,
2003-09-19,63.88,,
2003-09-22,63.83,,
2003-09-23,63.75,,
2003-09-24,63.51,,
2003-09-25,63.12,,
2003-09-26,61.9,,
2003-09-29,62.28,,
2003-09-30,62.71,,
2003-10-01,61.58,,
2003-10-02,62.1,,
2003-10-03,62.2,,
2003-10-06,63.0,,
2003-10-07,62.62,,
2003-10-08,62.7,,
2003-10-09,63.72,,
2003-10-10,63.37,,
2003-10-13,63.51,,
2003-10-14,63.78,,
2003-10-15,63.62,,
2003-10-16,63.35,,
2003-10-17,63.08,,
2003-10-20,63.15,,
2003-10-21,63.42,,
2003-10-22,62.4,,
2003-10-23,62.15,,
2003-10-24,61.05,,
2003-10-27,61.95,,
2003-10-28,62.02,,
2003-10-29,61.99,,
2003-10-30,60.85,,
2003-10-31,59.88,,
2003-11-03,61.32,,
2003-11-04,61.47,,
2003-11-05,61.35,,
2003-11-06,62.51,,
2003-11-07,61.97,,
2003-11-10,61.71,,
2003-11-11,61.5,,
2003-11-12,62.72,,
2003-11-13,62.8,,
2003-11-14,62.88,,
2003-11-17,62.75,,
2003-11-18,62.17,,
2003-11-19,62.1,,
2003-11-20,62.28,,
2003-11-21,62.5,,
2003-11-24,62.53,,
2003-11-25,63.1,,
2003-11-26,63.75,,
2003-11-28,63.95,,
2003-12-01,64.7,,
2003-12-02,64.98,,
2003-12-03,64.8,,
2003-12-04,64.62,,
2003-12-05,64.67,,
2003-12-08,65.11,,
2003-12-09,65.17,,
2003-12-10,64.9,,
2003-12-11,65.49,,
2003-12-12,66.08,,
2003-12-15,65.25,,
2003-12-16,64.75,,
2003-12-17,64.88,,
2003-12-18,64.85,,
2003-12-19,65.15,,
2003-12-22,65.64,,
2003-12-23,65.35,,
2003-12-24,65.73,,
2003-12-26,65.88,,
2003-12-29,64.99,,
2003-12-30,65.01,,
2003-12-31,64.22,,
2004-01-02,64.14,,
2004-01-05,63.35,,
2004-01-06,62.99,,
2004-01-07,62.78,,
2004-01-08,62.73,,
2004-01-09,62.58,,
2004-01-12,62.0,,
2004-01-13,62.36,,
2004-01-14,62.9,,
2004-01-15,62.55,,
2004-01-16,61.9,,
2004-01-20,60.65,,
2004-01-21,61.26,,
2004-01-22,61.46,,
2004-01-23,61.57,,
2004-01-26,62.92,,
2004-01-27,62.58,,
2004-01-28,62.8,,
2004-01-29,62.22,,
2004-01-30,62.15,,
2004-02-02,63.2,,
2004-02-03,63.2,,
2004-02-04,61.11,,
2004-02-05,61.95,,
2004-02-06,62.09,,
2004-02-09,61.78,,
2004-02-10,62.0,,
2004-02-11,63.8,,
2004-02-12,63.25,,
2004-02-13,62.45,,
2004-02-17,62.73,,
2004-02-18,62.05,,
2004-02-19,61.8,,
2004-02-20,62.35,,
2004-02-23,62.33,,
2004-02-24,62.47,,
2004-02-25,62.9,,
2004-02-26,63.05,,
2004-02-27,62.97,,
2004-03-01,63.8,,
2004-03-02,63.9,,
2004-03-03,63.96,,
2004-03-04,64.75,,
2004-03-05,65.56,,
2004-03-08,65.46,,
2004-03-09,65.6,,
2004-03-10,65.55,,
2004-03-11,64.65,,
2004-03-12,65.83,,
2004-03-15,64.95,,
2004-03-16,65.0,,
2004-03-17,66.47,,
2004-03-18,66.6,,
2004-03-19,66.18,,
2004-03-22,65.52,,
2004-03-23,65.77,,
2004-03-24,65.05,,
2004-03-25,65.7,,
2004-03-26,64.63,,
2004-03-29,64.8,,
2004-03-30,64.96,,
2004-03-31,65.5,,
2004-04-01,66.45,,
2004-04-02,66.44,,
2004-04-05,64.86,,
2004-04-06,63.85,,
2004-04-07,64.2,,
2004-04-08,63.41,,
2004-04-12,60.85,,
2004-04-13,60.85,,
2004-04-14,61.1,,
2004-04-15,61.75,,
2004-04-16,62.4,,
2004-04-19,62.19,,
2004-04-20,60.05,,
2004-04-21,61.05,,
2004-04-22,61.7,,
2004-04-23,61.18,,
2004-04-26,61.6,,
2004-04-27,62.07,,
2004-04-28,61.78,,
2004-04-29,60.7,,
2004-04-30,60.95,,
2004-05-03,62.4,,
2004-05-04,62.7,,
2004-05-05,62.55,,
2004-05-06,62.97,,
2004-05-07,62.3,,
2004-05-10,61.89,,
2004-05-11,62.34,,
2004-05-12,61.99,,
2004-05-13,61.81,,
2004-05-14,62.45,,
2004-05-17,62.25,,
2004-05-18,62.85,,
2004-05-19,61.32,,
2004-05-20,63.33,,
2004-05-21,63.67,,
2004-05-24,63.18,,
2004-05-25,62.97,,
2004-05-26,64.53,,
2004-05-27,64.92,,
2004-05-28,65.55,,
2004-06-01,65.45,,
2004-06-02,66.25,,
2004-06-03,65.4,,
2004-06-04,65.65,,
2004-06-07,65.69,,
2004-06-08,66.08,,
2004-06-09,65.45,,
2004-06-10,65.59,,
2004-06-14,65.2,,
2004-06-15,66.75,,
2004-06-16,67.0,,
2004-06-17,68.2,,
2004-06-18,67.75,,
2004-06-21,68.8,,
2004-06-22,68.94,,
2004-06-23,69.07,,
2004-06-24,68.92,,
2004-06-25,69.22,,
2004-06-28,68.6,,
2004-06-29,67.44,,
2004-06-30,68.35,,
2004-07-01,68.25,,
2004-07-02,69.4,,
2004-07-06,68.95,,
2004-07-07,69.34,,
2004-07-08,68.25,,
2004-07-09,67.8,,
2004-07-12,68.25,,
2004-07-13,67.95,,
2004-07-14,68.6,,
2004-07-15,69.29,,
2004-07-16,68.51,,
2004-07-19,68.95,,
2004-07-20,69.72,,
2004-07-21,68.67,,
2004-07-22,67.4,,
2004-07-23,66.7,,
2004-07-26,66.46,,
2004-07-27,66.36,,
2004-07-28,66.78,,
2004-07-29,66.65,,
2004-07-30,65.9,,
2004-08-02,65.9,,
2004-08-03,67.11,,
2004-08-04,67.97,,
2004-08-05,67.26,,
2004-08-06,67.14,,
2004-08-09,67.35,,
2004-08-10,67.79,,
2004-08-11,68.78,,
2004-08-12,66.65,,
2004-08-13,66.69,,
2004-08-16,68.3,,
2004-08-17,69.37,,
2004-08-18,70.8,,
2004-08-19,69.51,,
2004-08-20,71.0,,
2004-08-23,71.3,,
2004-08-24,72.3,,
2004-08-25,71.63,,
2004-08-26,72.14,,
2004-08-27,72.78,,
2004-08-30,73.72,,
2004-08-31,73.75,,
2004-09-01,73.08,,
2004-09-02,73.51,,
2004-09-03,73.99,,
2004-09-07,74.39,,
2004-09-08,74.37,,
2004-09-09,73.84,,
2004-09-10,74.27,,
2004-09-13,73.19,,
2004-09-14,71.55,,
2004-09-15,72.6,,
2004-09-16,74.89,,
2004-09-17,74.63,,
2004-09-20,73.34,,
2004-09-21,74.05,,
2004-09-22,73.0,,
2004-09-23,72.04,,
2004-09-24,71.9,,
2004-09-27,71.51,,
2004-09-28,71.71,,
2004-09-29,71.7,,
2004-09-30,71.85,,
2004-10-01,73.05,,
2004-10-04,73.35,,
2004-10-05,74.43,,
2004-10-06,75.3,,
2004-10-07,74.0,,
2004-10-08,74.25,,
2004-10-11,74.0,,
2004-10-12,75.11,,
2004-10-13,74.63,,
2004-10-14,75.7,,
2004-10-15,76.15,,
2004-10-18,76.76,,
2004-10-19,76.8,,
2004-10-20,77.08,,
2004-10-21,78.57,,
2004-10-22,77.53,,
2004-10-25,77.18,,
2004-10-26,78.57,,
2004-10-27,79.05,,
2004-10-28,78.76,,
2004-10-29,78.46,,
2004-11-01,79.06,,
2004-11-02,79.0,,
2004-11-03,79.9,,
2004-11-04,81.85,,
2004-11-05,80.18,,
2004-11-08,80.94,,
2004-11-09,79.52,,
2004-11-10,80.04,,
2004-11-11,80.0,,
2004-11-12,81.72,,
2004-11-15,83.7,,
2004-11-16,82.15,,
2004-11-17,79.63,,
2004-11-18,79.84,,
2004-11-19,78.1,,
2004-11-22,80.38,,
2004-11-23,80.61,,
2004-11-24,81.94,,
2004-11-26,81.3,,
2004-11-29,80.63,,
2004-11-30,80.53,,
2004-12-01,80.81,,
2004-12-02,80.4,,
2004-12-03,81.29,,
2004-12-06,82.78,,
2004-12-07,81.46,,
2004-12-08,82.35,,
2004-12-09,83.14,,
2004-12-10,84.35,,
2004-12-13,84.46,,
2004-12-14,84.76,,
2004-12-15,85.11,,
2004-12-16,83.58,,
2004-12-17,84.5,,
2004-12-20,83.61,,
2004-12-21,84.54,,
2004-12-22,84.54,,
2004-12-23,83.55,,
2004-12-27,82.8,,
2004-12-28,83.2,,
2004-12-29,82.63,,
2004-12-30,82.5,,
2004-12-31,83.8,,
2005-01-03,82.77,,
2005-01-04,81.02,,
2005-01-05,78.09,,
2005-01-06,77.7,,
2005-01-07,77.19,,
2005-01-10,75.8,,
2005-01-11,74.54,,
2005-01-12,73.58,,
2005-01-13,73.38,,
2005-01-14,75.43,,
2005-01-18,76.29,,
2005-01-19,76.36,,
2005-01-20,76.22,,
2005-01-21,76.01,,
2005-01-24,75.2,,
2005-01-25,73.0,,
2005-01-26,73.79,,
2005-01-27,72.5,,
2005-01-28,72.01,,
2005-01-31,71.95,,
2005-02-01,72.09,,
2005-02-02,73.7,,
2005-02-03,73.64,,
2005-02-04,75.15,,
2005-02-07,73.85,,
2005-02-08,73.85,,
2005-02-09,74.08,,
2005-02-10,74.74,,
2005-02-11,74.8,,
2005-02-14,75.25,,
2005-02-15,75.12,,
2005-02-16,76.24,,
2005-02-17,76.17,,
2005-02-18,75.5,,
2005-02-22,72.7,,
2005-02-23,72.06,,
2005-02-24,72.06,,
2005-02-25,73.65,,
2005-02-28,72.08,,
2005-03-01,73.89,,
2005-03-02,73.4,,
2005-03-03,73.5,,
2005-03-04,74.94,,
2005-03-07,76.06,,
2005-03-08,75.46,,
2005-03-09,72.92,,
2005-03-10,73.4,,
2005-03-11,72.44,,
2005-03-14,74.05,,
2005-03-15,73.89,,
2005-03-16,72.97,,
2005-03-17,73.9,,
2005-03-18,73.15,,
2005-03-21,72.2,,
2005-03-22,71.1,,
2005-03-23,70.35,,
2005-03-24,70.51,,
2005-03-28,69.69,,
2005-03-29,69.11,,
2005-03-30,69.79,,
2005-03-31,69.1,,
2005-04-01,69.45,,
2005-04-04,69.57,,
2005-04-05,70.0,,
2005-04-06,70.17,,
2005-04-07,71.02,,
2005-04-08,70.89,,
2005-04-11,71.0,,
2005-04-12,72.23,,
2005-04-13,71.5,,
2005-04-14,71.0,,
2005-04-15,71.05,,
2005-04-18,71.3,,
2005-04-19,71.93,,
2005-04-20,70.75,,
2005-04-21,71.34,,
2005-04-22,71.93,,
2005-04-25,73.98,,
2005-04-26,73.79,,
2005-04-27,74.8,,
2005-04-28,74.02,,
2005-04-29,75.95,,
2005-05-02,75.95,,
2005-05-03,74.64,,
2005-05-04,74.75,,
2005-05-05,77.07,,
2005-05-06,77.6,,
2005-05-09,79.2,,
2005-05-10,79.25,,
2005-05-11,79.65,,
2005-05-12,79.11,,
2005-05-13,78.53,,
2005-05-16,79.35,,
2005-05-17,79.78,,
2005-05-18,80.6,,
2005-05-19,81.37,,
2005-05-20,82.28,,
2005-05-23,81.5,,
2005-05-24,80.4,,
2005-05-25,79.05,,
2005-05-26,78.29,,
2005-05-27,78.9,,
2005-05-31,80.0,,
2005-06-01,80.27,,
2005-06-02,80.23,,
2005-06-03,79.78,,
2005-06-06,80.35,,
2005-06-07,81.6,,
2005-06-08,82.35,,
2005-06-09,82.39,,
2005-06-10,83.65,,
2005-06-13,84.39,,
2005-06-14,84.94,,
2005-06-15,84.97,,
2005-06-16,84.96,,
2005-06-17,84.49,,
2005-06-20,84.6,,
2005-06-21,84.54,,
2005-06-22,85.15,,
2005-06-23,85.3,,
2005-06-24,85.2,,
2005-06-27,84.31,,
2005-06-28,83.27,,
2005-06-29,83.2,,
2005-06-30,83.06,,
2005-07-01,84.02,,
2005-07-05,85.0,,
2005-07-06,84.97,,
2005-07-07,85.38,,
2005-07-08,87.25,,
2005-07-11,88.95,,
2005-07-12,89.33,,
2005-07-13,88.65,,
2005-07-14,87.3,,
2005-07-15,87.5,,
2005-07-18,87.57,,
2005-07-19,88.7,,
2005-07-20,89.75,,
2005-07-21,88.3,,
2005-07-22,89.09,,
2005-07-25,89.98,,
2005-07-26,91.44,,
2005-07-27,91.6,,
2005-07-28,92.6,,
2005-07-29,91.86,,
2005-08-01,92.25,,
2005-08-02,92.85,,
2005-08-03,92.17,,
2005-08-04,91.95,,
2005-08-05,86.8,,
2005-08-08,83.4,,
2005-08-09,84.0,,
2005-08-10,84.5,,
2005-08-11,86.49,,
2005-08-12,85.83,,
2005-08-15,86.55,,
2005-08-16,87.99,,
2005-08-17,86.45,,
2005-08-18,86.57,,
2005-08-19,86.0,,
2005-08-22,85.87,,
2005-08-23,86.48,,
2005-08-24,86.7,,
2005-08-25,87.15,,
2005-08-26,86.6,,
2005-08-29,86.49,,
2005-08-30,85.98,,
2005-08-31,87.95,,
2005-09-01,89.1,,
2005-09-02,88.15,,
2005-09-06,90.99,,
2005-09-07,90.02,,
2005-09-08,90.37,,
2005-09-09,90.88,,
2005-09-12,90.8,,
2005-09-13,90.06,,
2005-09-14,90.17,,
2005-09-15,90.74,,
2005-09-16,90.59,,
2005-09-19,90.2,,
2005-09-20,89.8,,
2005-09-21,88.17,,
2005-09-22,89.25,,
2005-09-23,88.99,,
2005-09-26,89.45,,
2005-09-27,89.65,,
2005-09-28,86.9,,
2005-09-29,89.01,,
2005-09-30,90.0,,
2005-10-03,90.5,,
2005-10-04,89.9,,
2005-10-05,87.6,,
2005-10-06,87.15,,
2005-10-07,85.0,,
2005-10-10,83.74,,
2005-10-11,82.2,,
2005-10-12,81.43,,
2005-10-13,81.21,,
2005-10-14,83.0,,
2005-10-17,83.85,,
2005-10-18,82.89,,
2005-10-19,84.7,,
2005-10-20,84.0,,
2005-10-21,85.25,,
2005-10-24,87.39,,
2005-10-25,87.4,,
2005-10-26,87.19,,
2005-10-27,86.82,,
2005-10-28,88.16,,
2005-10-31,89.88,,
2005-11-01,88.82,,
2005-11-02,90.1,,
2005-11-03,89.8,,
2005-11-04,89.94,,
2005-11-07,89.39,,
2005-11-08,88.2,,
2005-11-09,89.29,,
2005-11-10,91.25,,
2005-11-11,91.89,,
2005-11-14,92.35,,
2005-11-15,91.94,,
2005-11-16,90.85,,
2005-11-17,91.75,,
2005-11-18,92.16,,
2005-11-21,92.23,,
2005-11-22,92.47,,
2005-11-23,92.45,,
2005-11-25,92.93,,
2005-11-28,91.9,,
2005-11-29,92.08,,
2005-11-30,91.7,,
2005-12-01,92.02,,
2005-12-02,92.03,,
2005-12-05,91.88,,
2005-12-06,92.41,,
2005-12-07,92.25,,
2005-12-08,92.09,,
2005-12-09,92.18,,
2005-12-12,92.1,,
2005-12-13,92.37,,
2005-12-14,92.17,,
2005-12-15,91.53,,
2005-12-16,91.3,,
2005-12-19,90.69,,
2005-12-20,91.0,,
2005-12-21,91.65,,
2005-12-22,92.04,,
2005-12-23,93.15,,
2005-12-27,92.75,,
2005-12-28,92.77,,
2005-12-29,91.94,,
2005-12-30,92.2,,
2006-01-03,94.42,,
2006-01-04,95.15,,
2006-01-05,96.0,,
2006-01-06,96.0,,
2006-01-09,96.39,,
2006-01-10,97.3,,
2006-01-11,97.79,,
2006-01-12,97.95,,
2006-01-13,97.0,,
2006-01-17,97.3,,
2006-01-18,96.3,,
2006-01-19,98.35,,
2006-01-20,97.55,,
2006-01-23,97.9,,
2006-01-24,99.17,,
2006-01-25,98.97,,
2006-01-26,99.15,,
2006-01-27,100.0,,
2006-01-30,98.62,,
2006-01-31,99.38,,
2006-02-01,99.93,,
2006-02-02,100.0,,
2006-02-03,98.54,,
2006-02-06,99.32,,
2006-02-07,98.5,,
2006-02-08,97.85,,
2006-02-09,97.4,,
2006-02-10,99.0,,
2006-02-13,98.4,,
2006-02-14,98.4,,
2006-02-15,99.5,,
2006-02-16,99.95,,
2006-02-17,101.1,,
2006-02-21,100.64,,
2006-02-22,101.1,,
2006-02-23,100.16,,
2006-02-24,100.3,,
2006-02-27,99.97,,
2006-02-28,99.65,,
2006-03-01,100.0,,
2006-03-02,99.4,,
2006-03-03,99.55,,
2006-03-06,101.41,,
2006-03-07,100.86,,
2006-03-08,101.75,,
2006-03-09,104.98,,
2006-03-10,105.5,,
2006-03-13,104.4,,
2006-03-14,104.5,,
2006-03-15,106.99,,
2006-03-16,108.53,,
2006-03-17,111.1,,
2006-03-20,109.5,,
2006-03-21,108.48,,
2006-03-22,107.8,,
2006-03-23,107.82,,
2006-03-24,107.7,,
2006-03-27,107.02,,
2006-03-28,108.71,,
2006-03-29,109.12,,
2006-03-30,107.5,,
2006-03-31,108.73,,
2006-04-03,106.7,,
2006-04-04,106.05,,
2006-04-05,106.83,,
2006-04-06,106.93,,
2006-04-07,105.15,,
2006-04-10,104.42,,
2006-04-11,102.55,,
2006-04-12,102.55,,
2006-04-13,101.5,,
2006-04-17,101.01,,
2006-04-18,103.7,,
2006-04-19,106.25,,
2006-04-20,107.59,,
2006-04-21,108.07,,
2006-04-24,107.78,,
2006-04-25,107.99,,
2006-04-26,108.85,,
2006-04-27,109.29,,
2006-04-28,109.1,,
2006-05-01,108.0,,
2006-05-02,106.38,,
2006-05-03,105.99,,
2006-05-04,108.04,,
2006-05-05,109.25,,
2006-05-08,107.82,,
2006-05-09,107.56,,
2006-05-10,107.6,,
2006-05-11,105.01,,
2006-05-12,104.24,,
2006-05-15,104.9,,
2006-05-16,105.51,,
2006-05-17,104.2,,
2006-05-18,103.89,,
2006-05-19,104.55,,
2006-05-22,105.02,,
2006-05-23,105.27,,
2006-05-24,105.81,,
2006-05-25,107.62,,
2006-05-26,108.56,,
2006-05-30,107.22,,
2006-05-31,106.5,,
2006-06-01,108.07,,
2006-06-02,107.99,,
2006-06-05,107.77,,
2006-06-06,106.46,,
2006-06-07,106.68,,
2006-06-08,105.3,,
2006-06-09,107.01,,
2006-06-12,106.29,,
2006-06-13,105.73,,
2006-06-14,104.75,,
2006-06-15,106.0,,
2006-06-16,105.35,,
2006-06-19,104.8,,
2006-06-20,104.1,,
2006-06-21,105.64,,
2006-06-22,105.75,,
2006-06-23,105.6,,
2006-06-26,106.35,,
2006-06-27,106.12,,
2006-06-28,107.21,,
2006-06-29,109.24,,
2006-06-30,111.66,,
2006-07-03,113.29,,
2006-07-05,114.8,,
2006-07-06,114.9,,
2006-07-07,113.94,,
2006-07-10,115.16,,
2006-07-11,115.46,,
2006-07-12,117.29,,
2006-07-13,116.2,,
2006-07-14,113.87,,
2006-07-17,114.15,,
2006-07-18,115.4,,
2006-07-19,116.71,,
2006-07-20,115.78,,
2006-07-21,112.88,,
2006-07-24,114.88,,
2006-07-25,115.22,,
2006-07-26,115.85,,
2006-07-27,115.85,,
2006-07-28,116.8,,
2006-07-31,117.09,,
2006-08-01,116.6,,
2006-08-02,117.12,,
2006-08-03,119.15,,
2006-08-04,121.5,,
2006-08-07,119.61,,
2006-08-08,117.82,,
2006-08-09,117.0,,
2006-08-10,116.26,,
2006-08-11,114.72,,
2006-08-14,116.14,,
2006-08-15,117.25,,
2006-08-16,118.44,,
2006-08-17,118.01,,
2006-08-18,118.8,,
2006-08-21,119.91,,
2006-08-22,120.54,,
2006-08-23,119.45,,
2006-08-24,121.22,,
2006-08-25,121.8,,
2006-08-28,123.4,,
2006-08-29,122.7,,
2006-08-30,125.54,,
2006-08-31,125.47,,
2006-09-01,123.75,,
2006-09-05,125.55,,
2006-09-06,124.46,,
2006-09-07,123.59,,
2006-09-08,125.24,,
2006-09-11,124.29,,
2006-09-12,126.41,,
2006-09-13,127.3,,
2006-09-14,127.4,,
2006-09-15,126.58,,
2006-09-18,124.93,,
2006-09-19,124.64,,
2006-09-20,123.7,,
2006-09-21,121.73,,
2006-09-22,122.26,,
2006-09-25,121.45,,
2006-09-26,121.75,,
2006-09-27,122.57,,
2006-09-28,121.26,,
2006-09-29,121.4,,
2006-10-02,121.2,,
2006-10-03,122.9,,
2006-10-04,124.41,,
2006-10-05,125.45,,
2006-10-06,123.51,,
2006-10-09,124.93,,
2006-10-10,124.4,,
2006-10-11,123.7,,
2006-10-12,125.4,,
2006-10-13,126.89,,
2006-10-16,127.65,,
2006-10-17,126.54,,
2006-10-18,127.3,,
2006-10-19,126.2,,
2006-10-20,126.59,,
2006-10-23,128.01,,
2006-10-24,126.87,,
2006-10-25,127.66,,
2006-10-26,129.47,,
2006-10-27,130.4,,
2006-10-30,132.29,,
2006-10-31,133.28,,
2006-11-01,131.94,,
2006-11-02,129.05,,
2006-11-03,127.4,,
2006-11-06,128.6,,
2006-11-07,127.53,,
2006-11-08,127.97,,
2006-11-09,127.64,,
2006-11-10,127.94,,
2006-11-13,127.21,,
2006-11-14,128.18,,
2006-11-15,127.38,,
2006-11-16,128.35,,
2006-11-17,127.81,,
2006-11-20,132.62,,
2006-11-21,133.2,,
2006-11-22,131.95,,
2006-11-24,133.47,,
2006-11-27,128.53,,
2006-11-28,127.5,,
2006-11-29,130.17,,
2006-11-30,132.04,,
2006-12-01,131.75,,
2006-12-04,132.8,,
2006-12-05,133.0,,
2006-12-06,131.8,,
2006-12-07,131.72,,
2006-12-08,131.0,,
2006-12-11,131.97,,
2006-12-12,131.58,,
2006-12-13,130.7,,
2006-12-14,130.61,,
2006-12-15,129.4,,
2006-12-18,129.2,,
2006-12-19,126.95,,
2006-12-20,128.02,,
2006-12-21,127.75,,
2006-12-22,126.04,,
2006-12-26,126.8,,
2006-12-27,127.75,,
2006-12-28,127.35,,
2006-12-29,129.25,,
2007-01-03,129.25,,
2007-01-04,129.12,,
2007-01-05,127.52,,
2007-01-08,126.5,,
2007-01-09,128.45,,
2007-01-10,130.85,,
2007-01-11,131.47,,
2007-01-12,132.98,,
2007-01-16,136.34,,
2007-01-17,136.16,,
2007-01-18,136.3,,
2007-01-19,137.47,,
2007-01-22,136.23,,
2007-01-23,138.32,,
2007-01-24,138.9,,
2007-01-25,141.2,,
2007-01-26,141.97,,
2007-01-29,142.0,,
2007-01-30,143.26,,
2007-01-31,144.34,,
2007-02-01,145.07,,
2007-02-02,145.51,,
2007-02-05,145.47,,
2007-02-06,145.84,,
2007-02-07,146.25,,
2007-02-08,146.4,,
2007-02-09,145.0,,
2007-02-12,141.76,,
2007-02-13,145.15,,
2007-02-14,144.0,,
2007-02-15,145.21,,
2007-02-16,144.23,,
2007-02-20,145.8,,
2007-02-21,145.24,,
2007-02-22,144.5,,
2007-02-23,141.39,,
2007-02-26,140.0,,
2007-02-27,137.01,,
2007-02-28,138.89,,
2007-03-01,136.39,,
2007-03-02,132.88,,
2007-03-05,126.12,,
2007-03-06,129.08,,
2007-03-07,125.08,,
2007-03-08,127.31,,
2007-03-09,129.35,,
2007-03-12,129.83,,
2007-03-13,127.71,,
2007-03-14,128.33,,
2007-03-15,129.84,,
2007-03-16,128.46,,
2007-03-19,130.64,,
2007-03-20,131.55,,
2007-03-21,133.37,,
2007-03-22,134.22,,
2007-03-23,135.03,,
2007-03-26,132.16,,
