date,FFIV,dcf,Deviation
2011-10-27,105.72,110.29051397854741,-0.04144068074101481
2011-10-28,107.63,106.6105139785474,0.009562715565349711
2011-10-31,103.95,103.22051397854742,0.007067258177034352
2011-11-01,100.56,107.29051397854741,-0.06273167802973867
2011-11-02,104.63,109.60051397854741,-0.045351192235469906
2011-11-03,106.94,112.2805139785474,-0.04756403216650551
2011-11-04,109.62,111.22051397854742,-0.014390456591992784
2011-11-07,108.56,112.27051397854741,-0.033049763887750716
2011-11-08,109.61,108.43051397854741,0.010877805316739098
2011-11-09,105.77,109.65051397854741,-0.03538983847633048
2011-11-10,106.99,113.85051397854741,-0.06025896360766647
2011-11-11,111.19,113.2805139785474,-0.01845431226542016
2011-11-14,110.62,115.27051397854741,-0.04034435015543436
2011-11-15,112.61,113.12051397854741,-0.004513009714968486
2011-11-16,110.46,109.76051397854741,0.006372838428847949
2011-11-17,107.1,108.85051397854741,-0.01608181637885897
2011-11-18,106.19,105.3905139785474,0.007585939106581563
2011-11-21,102.73,105.80051397854741,-0.029021730264656376
2011-11-22,103.14,102.19051397854741,0.009291332282093334
2011-11-23,99.53,100.2805139785474,-0.0074841457105809805
2011-11-25,97.62,107.32051397854741,-0.09038825494710612
2011-11-28,104.66,106.07051397854741,-0.013297889541976637
2011-11-29,103.41,115.69051397854741,-0.10614970541858426
2011-11-30,113.03,113.7305139785474,-0.006159419790185305
2011-12-01,111.07,115.08051397854742,-0.034849635615070707
2011-12-02,112.42,118.32051397854741,-0.049868900836732566
2011-12-05,115.66,116.9805139785474,-0.011288324299802421
2011-12-06,114.32,117.1705139785474,-0.02432791221748254
2011-12-07,114.51,113.7505139785474,0.006676770019657496
2011-12-08,111.09,117.40051397854741,-0.053752013212655325
2011-12-09,114.74,115.02051397854741,-0.0024388169452950192
2011-12-12,112.36,112.60051397854741,-0.0021359936118340306
2011-12-13,109.94,107.3105139785474,0.024503526485561755
2011-12-14,104.65,107.9505139785474,-0.030574323890697697
2011-12-15,105.29,107.49051397854741,-0.02047170394018749
2011-12-16,104.83,105.1405139785474,-0.0029533237645268384
2011-12-19,102.48,112.05051397854741,-0.085412495121439
2011-12-20,109.39,104.79051397854741,0.04389219831858249
2011-12-21,102.13,107.1405139785474,-0.04676581987977635
2011-12-22,104.48,109.05051397854741,-0.04191189763164738
2011-12-23,106.39,109.2005139785474,-0.025737186357012387
2011-12-27,106.54,108.3905139785474,-0.017072656182012813
2011-12-28,105.73,109.66051397854741,-0.035842563890557066
2011-12-29,107.0,108.7805139785474,-0.0163679496761574
2011-12-30,106.12,109.16577735461402,-0.027900477864231332
2012-01-03,105.94,107.545777354614,-0.01493110556371946
2012-01-04,104.32,108.45577735461401,-0.03813330608558929
2012-01-05,105.23,109.94577735461402,-0.0428918460361053
2012-01-06,106.72,113.71577735461402,-0.06151984814559386
2012-01-09,110.49,112.83577735461401,-0.020789304683405785
2012-01-10,109.61,113.94577735461402,-0.03805123327317805
2012-01-11,110.72,114.03577735461401,-0.029076640958942468
2012-01-12,110.81,110.00577735461401,0.007310730988187242
2012-01-13,106.78,109.53577735461401,-0.025158696283246185
2012-01-17,106.31,111.68577735461402,-0.04813305222871267
2012-01-18,108.46,123.22577735461401,-0.1198270172978636
2012-01-19,120.0,123.49577735461402,-0.02830685736384342
2012-01-20,120.27,124.24577735461402,-0.03199929558383807
2012-01-23,121.02,126.32577735461402,-0.042000749694339645
2012-01-24,123.1,125.70577735461401,-0.02072917736519908
2012-01-25,122.48,124.04577735461402,-0.012622576826116894
2012-01-26,120.82,123.38577735461402,-0.020794757788330176
2012-01-27,120.16,123.32577735461402,-0.025670037704372706
2012-01-30,120.1,122.96577735461402,-0.023305487236091493
2012-01-31,119.74,125.64577735461401,-0.047003389043039245
2012-02-01,122.42,123.74577735461402,-0.010713717938146572
2012-02-02,120.52,127.99577735461402,-0.05840643737724471
2012-02-03,124.77,128.22577735461402,-0.026950722591892906
2012-02-06,125.0,129.62577735461403,-0.03568562865362346
2012-02-07,126.4,128.62577735461403,-0.017304286904153643
2012-02-08,125.4,128.97577735461402,-0.027724410179615022
2012-02-09,125.75,127.23577735461402,-0.01167735510801382
2012-02-10,124.01,128.22577735461402,-0.032877767962015136
2012-02-13,125.0,129.00577735461403,-0.031051146985478395
2012-02-14,125.78,129.94577735461402,-0.032057812415449805
2012-02-15,126.72,130.675777354614,-0.030271695601850168
2012-02-16,127.45,128.145777354614,-0.005429576916050838
2012-02-17,124.92,128.645777354614,-0.028961520783879702
2012-02-21,125.42,129.805777354614,-0.03378722768735154
2012-02-22,126.58,131.925777354614,-0.040521098012897605
2012-02-23,128.7,130.705777354614,-0.015345743663435885
2012-02-24,127.48,131.51577735461402,-0.030686640308805635
2012-02-27,128.29,130.245777354614,-0.0150160519161332
2012-02-28,127.02,128.185777354614,-0.009094436049554844
2012-02-29,124.96,130.555777354614,-0.042861200538179434
2012-03-01,127.33,130.23577735461402,-0.02231166745142532
2012-03-02,127.01,127.71577735461402,-0.005526156354624501
2012-03-05,124.49,124.48577735461402,3.39207054469437e-05
2012-03-06,121.26,127.97577735461401,-0.052476941288701395
2012-03-07,124.75,127.48577735461402,-0.02145947109852253
2012-03-08,124.26,128.835777354614,-0.03551635615951154
2012-03-09,125.61,129.07577735461402,-0.02685071843567033
2012-03-12,125.85,135.94577735461402,-0.07426326548031892
2012-03-13,132.72,135.08577735461404,-0.017513149059383393
2012-03-14,131.86,135.53577735461403,-0.027120347308716597
2012-03-15,132.31,135.13577735461402,-0.020910653047851335
2012-03-16,131.91,135.955777354614,-0.02975803921933673
2012-03-19,132.73,132.73577735461402,-4.352522529471603e-05
2012-03-20,129.51,134.58577735461404,-0.0377140694535657
2012-03-21,131.36,135.69577735461402,-0.031952190695538896
2012-03-22,132.47,135.35577735461402,-0.021319942236774025
2012-03-23,132.13,138.025777354614,-0.04271504546188254
2012-03-26,134.8,137.33577735461404,-0.01846406962161362
2012-03-27,134.11,137.275777354614,-0.023061441833515106
2012-03-28,134.05,138.08577735461404,-0.029226596916276604
2012-03-29,134.86,138.185777354614,-0.02406743601462935
2012-03-30,134.96,139.28305736791353,-0.031037927007117938
2012-04-02,136.66,140.68305736791353,-0.02859660177410317
2012-04-03,138.06,138.73305736791357,-0.004851456319661884
2012-04-04,136.11,138.55305736791354,-0.017632648563114972
2012-04-05,135.93,135.50305736791353,0.003150797040152753
2012-04-09,132.88,130.92305736791354,0.014947272630420949
2012-04-10,128.3,125.27305736791354,0.024162758502785486
2012-04-11,122.65,126.77305736791354,-0.03252313585802247
2012-04-12,124.15,124.74305736791354,-0.004754231461269853
2012-04-13,122.12,124.66305736791354,-0.020399446488852724
2012-04-16,122.04,126.37305736791355,-0.0342878257293292
2012-04-17,123.75,126.83305736791354,-0.024307995343597955
2012-04-18,124.21,136.60305736791355,-0.09072313319119418
2012-04-19,133.98,134.25305736791353,-0.0020339005551675005
2012-04-20,131.63,133.47305736791355,-0.0138084599563284
2012-04-23,130.85,131.90305736791353,-0.007983570577718146
2012-04-24,129.28,133.34305736791353,-0.03047070802271279
2012-04-25,130.72,136.03305736791353,-0.039057104726712755
2012-04-26,133.41,138.73305736791357,-0.03836906263657891
2012-04-27,136.11,136.55305736791354,-0.003244580359118565
2012-04-30,133.93,136.30305736791354,-0.01741015508924426
2012-05-01,133.68,138.88305736791355,-0.0374635860307293
2012-05-02,136.26,138.85305736791355,-0.01867483091166544
2012-05-03,136.23,134.52305736791354,0.012688848034564382
2012-05-04,131.9,134.23305736791357,-0.01738064686643459
2012-05-07,131.61,131.49305736791354,0.0008893445359572372
2012-05-08,128.87,132.01305736791352,-0.023808685523841633
2012-05-09,129.39,126.70305736791354,0.021206612436227568
2012-05-10,124.08,128.53305736791353,-0.03464523025517929
2012-05-11,125.91,128.15305736791353,-0.017502956339730202
2012-05-14,125.53,126.50305736791354,-0.007691967199524363
2012-05-15,123.88,120.88305736791354,0.024792081680769407
2012-05-16,118.26,119.09305736791354,-0.006995012021061675
2012-05-17,116.47,115.33305736791354,0.009857907680879352
2012-05-18,112.71,120.05305736791354,-0.061165100905427816
2012-05-21,117.43,119.16305736791354,-0.014543579245057114
2012-05-22,116.54,120.46305736791354,-0.03256647684054603
2012-05-23,117.84,111.18305736791353,0.0598737144820376
2012-05-24,108.56,111.66305736791354,-0.027789471657483023
2012-05-25,109.04,111.06305736791354,-0.018215394172085952
2012-05-29,108.44,110.16305736791354,-0.01564097265527964
2012-05-30,107.54,106.10305736791354,0.013542895631214913
2012-05-31,103.48,99.93305736791353,0.03549318639404819
2012-06-01,97.31,100.13305736791354,-0.028193060734587605
2012-06-04,97.51,103.51305736791355,-0.05799323796008693
2012-06-05,100.89,105.89305736791354,-0.04724632088514524
2012-06-06,103.27,104.17305736791354,-0.008668818893585617
2012-06-07,101.55,105.02305736791354,-0.0330694749796403
2012-06-08,102.4,102.74305736791354,-0.003338983447660815
2012-06-11,100.12,104.18305736791353,-0.03899921417707286
2012-06-12,101.56,103.72305736791354,-0.020854161290685957
2012-06-13,101.1,103.13305736791354,-0.01971295547518659
2012-06-14,100.51,104.78305736791354,-0.04078004092694121
2012-06-15,102.16,105.33305736791353,-0.03012404127633439
2012-06-18,102.71,103.01305736791355,-0.002941931592527869
2012-06-19,100.39,103.87305736791355,-0.03353186529955232
2012-06-20,101.25,98.11305736791354,0.03197273345914864
2012-06-21,95.49,101.92305736791354,-0.06311680137980968
2012-06-22,99.3,98.59305736791354,0.007170308447261187
2012-06-25,95.97,98.39305736791354,-0.024626304261012977
2012-06-26,95.77,100.42305736791354,-0.04633455194324987
2012-06-27,97.8,95.98305736791355,0.01892982659556175
2012-06-28,93.36,102.18305736791353,-0.08634559970295097
2012-06-29,99.56,100.46017160608262,-0.008960482464755448
2012-07-02,98.01,103.09017160608262,-0.04927891308101062
2012-07-03,100.64,103.89017160608262,-0.03128468801077933
2012-07-05,101.44,96.94017160608261,0.04641861386631829
2012-07-06,94.49,95.07017160608262,-0.0061025618896169975
2012-07-09,92.62,93.81017160608262,-0.012687020881704147
2012-07-10,91.36,94.91017160608261,-0.037405596744860325
2012-07-11,92.46,95.92017160608262,-0.03607345095557779
2012-07-12,93.47,93.84017160608262,-0.003944702996031446
2012-07-13,91.39,94.56017160608262,-0.03352544260694523
2012-07-16,92.11,94.21017160608262,-0.02229240824296541
2012-07-17,91.76,101.04017160608262,-0.09184635634094618
2012-07-18,98.59,105.20017160608262,-0.06283422835881025
2012-07-19,102.75,98.55017160608263,0.04261614490844945
2012-07-20,96.1,96.04017160608262,0.0006229517598401735
2012-07-23,93.59,91.89017160608262,0.01849847882757527
2012-07-24,89.44,94.43017160608262,-0.05284509729474207
2012-07-25,91.98,97.00017160608262,-0.05175425489420282
2012-07-26,94.55,100.20017160608262,-0.05638884161092228
2012-07-27,97.75,97.73017160608262,0.00020288917528255013
2012-07-30,95.28,95.83017160608262,-0.005741110517302861
2012-07-31,93.38,96.36017160608262,-0.030927421116117015
2012-08-01,93.91,92.98017160608262,0.010000286919846335
2012-08-02,90.53,95.23017160608262,-0.04935590818343549
2012-08-03,92.78,99.58017160608262,-0.06828841019658616
2012-08-06,97.13,104.07017160608262,-0.06668742348529955
2012-08-07,101.62,103.55017160608263,-0.018639965305178197
2012-08-08,101.1,105.66017160608261,-0.04315885102935135
2012-08-09,103.21,104.68017160608262,-0.01404441341207352
2012-08-10,102.23,103.17017160608262,-0.009112823904881329
2012-08-13,100.72,99.44017160608261,0.01287033573299956
2012-08-14,96.99,101.74017160608264,-0.04668924310914624
2012-08-15,99.29,106.50017160608262,-0.0677010327528037
2012-08-16,104.05,106.01017160608262,-0.01849041065008661
2012-08-17,103.56,104.13017160608263,-0.005475565797005921
2012-08-20,101.68,104.76017160608262,-0.029402124479755765
2012-08-21,102.31,102.68017160608262,-0.003605093371899737
2012-08-22,100.23,101.47017160608262,-0.012222031228025121
2012-08-23,99.02,101.10017160608263,-0.020575351881573667
2012-08-24,98.65,102.94017160608261,-0.04167635957029148
2012-08-27,100.49,103.28017160608262,-0.027015559353682383
2012-08-28,100.83,104.54017160608262,-0.03549039138813459
2012-08-29,102.09,99.84017160608262,0.022534300149182895
2012-08-30,97.39,99.94017160608261,-0.02551698246160905
2012-08-31,97.49,96.92017160608262,0.005879358078660468
2012-09-04,94.47,96.94017160608261,-0.0254814032733528
2012-09-05,94.49,101.50017160608262,-0.06906561333993377
2012-09-06,99.05,102.72017160608262,-0.03572980407545667
2012-09-07,100.27,99.08017160608262,0.01200874377416139
2012-09-10,96.63,97.76017160608262,-0.0115606548916114
2012-09-11,95.31,99.42017160608262,-0.04134142538365071
2012-09-12,96.97,102.84017160608262,-0.05708053102602395
2012-09-13,100.39,106.12017160608262,-0.05399700659506079
2012-09-14,103.67,106.91017160608261,-0.030307421243520483
2012-09-17,104.46,111.07017160608262,-0.05951347252371253
2012-09-18,108.62,113.02017160608263,-0.038932621881152873
2012-09-19,110.57,111.81017160608262,-0.011091760152661778
2012-09-20,109.36,110.33017160608262,-0.008793348111035937
2012-09-21,107.88,111.48017160608262,-0.03229427757614067
2012-09-24,109.03,109.51017160608262,-0.004384721519840484
2012-09-25,107.06,107.53017160608262,-0.004372462156993495
2012-09-26,105.08,108.95017160608262,-0.03552240027739939
2012-09-27,106.5,107.09017160608262,-0.005510978246010212
2012-09-28,104.64,107.33704186512911,-0.025126851068971945
2012-10-01,104.69,109.61704186512911,-0.044947772547915155
2012-10-02,106.97,109.64704186512911,-0.02441508516410318
2012-10-03,107.0,110.0770418651291,-0.027953529755089357
2012-10-04,107.43,106.07704186512912,0.012754485900833279
2012-10-05,103.43,106.5270418651291,-0.02907282330293348
2012-10-08,103.88,104.72704186512911,-0.008088091194440095
2012-10-09,102.08,101.41704186512911,0.006536950030080035
2012-10-10,98.77,101.43704186512912,-0.02629258322295347
2012-10-11,98.79,99.91704186512911,-0.011279776143196973
2012-10-12,97.27,100.9570418651291,-0.036520898364422294
2012-10-15,98.31,103.83704186512911,-0.05322803660285336
2012-10-16,101.19,99.97704186512911,0.012132366713822007
2012-10-17,97.33,99.69704186512911,-0.023742348026045357
2012-10-18,97.05,98.4870418651291,-0.014591177051464621
2012-10-19,95.84,98.61704186512911,-0.028159857694038837
2012-10-22,95.97,98.18704186512912,-0.02257978062089372
2012-10-23,95.54,95.96704186512909,-0.004449880467600975
2012-10-24,93.32,85.64704186512911,0.08958812782995729
2012-10-25,83.0,84.4270418651291,-0.016902663336336943
2012-10-26,81.78,85.2370418651291,-0.04055797561111041
2012-10-31,82.59,88.7470418651291,-0.06937743203301472
2012-11-01,86.1,85.2370418651291,0.010124214965558709
2012-11-02,82.59,87.7770418651291,-0.059093377435743166
2012-11-05,85.13,90.3170418651291,-0.05743148533224707
2012-11-06,87.67,90.9970418651291,-0.03656208813974704
2012-11-07,88.35,89.4070418651291,-0.011822803249923686
2012-11-08,86.76,90.57704186512912,-0.04214138358385289
2012-11-09,87.93,88.78704186512911,-0.00965278093655808
2012-11-12,86.14,89.18704186512912,-0.03416462527972319
2012-11-13,86.54,90.14704186512911,-0.040012869978869325
2012-11-14,87.5,90.35704186512909,-0.03161947100253282
2012-11-15,87.71,89.28704186512911,-0.017662606266106273
2012-11-16,86.64,90.72704186512911,-0.04504767025474865
2012-11-19,88.08,90.1270418651291,-0.022712848694095622
2012-11-20,87.48,92.69704186512911,-0.056280564731717275
2012-11-21,90.05,94.80704186512911,-0.05017603936948478
2012-11-23,92.16,95.25704186512911,-0.03251247156629222
2012-11-26,92.61,94.47704186512911,-0.01976185778333761
2012-11-27,91.83,95.0170418651291,-0.03354179210980823
2012-11-28,92.37,96.61704186512911,-0.0439574818597499
2012-11-29,93.97,96.32704186512912,-0.024469160678984636
2012-11-30,93.68,96.58704186512911,-0.030097638451215825
2012-12-03,93.94,95.6270418651291,-0.017641891166187973
2012-12-04,92.98,95.60704186512909,-0.02747749343437489
2012-12-05,92.96,95.16704186512911,-0.02319124165125297
2012-12-06,92.52,95.0170418651291,-0.026279936905144963
2012-12-07,92.37,96.41704186512911,-0.04197434174334258
2012-12-10,93.77,97.5670418651291,-0.03891725927673306
2012-12-11,94.92,96.8470418651291,-0.01989778756291527
2012-12-12,94.2,96.3770418651291,-0.02258880147178277
2012-12-13,93.73,93.05704186512911,0.007231673405718508
2012-12-14,90.41,95.2470418651291,-0.050784168940158914
2012-12-17,92.6,99.93704186512912,-0.07341664039877116
2012-12-18,97.29,99.08704186512911,-0.018135992671727164
2012-12-19,96.44,99.97704186512911,-0.03537854090442727
2012-12-20,97.33,100.10704186512909,-0.027740724462426036
2012-12-21,97.46,98.83704186512911,-0.013932447179147656
2012-12-24,96.19,99.9970418651291,-0.03807154485893549
2012-12-26,97.35,99.7770418651291,-0.02432465244269122
2012-12-27,97.13,98.78704186512911,-0.01677387877846792
2012-12-28,96.14,99.7970418651291,-0.036644792238144874
2012-12-31,97.15,103.43804813441308,-0.06079047553412875
2013-01-02,101.11,99.57804813441308,0.015384433560286848
2013-01-03,97.25,99.85804813441308,-0.02611755570169505
2013-01-04,97.53,98.56804813441308,-0.01053128426564287
2013-01-07,96.24,97.33804813441307,-0.01128077001191552
2013-01-08,95.01,97.98804813441308,-0.03039195280559115
2013-01-09,95.66,98.03804813441306,-0.024256379840943865
2013-01-10,95.71,100.21804813441308,-0.04498239806433735
2013-01-11,97.89,99.51804813441308,-0.016359325418181192
2013-01-14,97.19,99.76804813441308,-0.025840418677328336
2013-01-15,97.44,99.64804813441306,-0.022158468487357363
2013-01-16,97.32,100.84804813441308,-0.03498380186506733
2013-01-17,98.52,99.21804813441308,-0.007035495532702107
2013-01-18,96.89,99.01804813441308,-0.021491517703159935
2013-01-22,96.69,101.13804813441308,-0.0439799681372296
2013-01-23,98.81,105.54804813441308,-0.06383868061522391
2013-01-24,103.22,107.75804813441309,-0.0421133104485385
2013-01-25,105.43,107.98804813441308,-0.02368825234463967
2013-01-28,105.66,107.13804813441308,-0.013795735130051612
2013-01-29,104.81,107.27804813441308,-0.02300608724089348
2013-01-30,104.95,107.20804813441308,-0.021062300580102167
2013-01-31,104.88,108.28804813441306,-0.031472061719893696
2013-02-01,105.96,108.02804813441308,-0.019143622143759753
2013-02-04,105.7,108.57804813441308,-0.026506721974318692
2013-02-05,106.25,109.98804813441308,-0.033985948453644
2013-02-06,107.66,107.32804813441308,0.0030928715406357554
2013-02-07,105.0,107.57804813441308,-0.023964444225572312
2013-02-08,105.25,105.84804813441308,-0.005650062943566403
2013-02-11,103.52,104.47804813441307,-0.009169851002389762
2013-02-12,102.15,104.60804813441308,-0.023497696193075734
2013-02-13,102.28,103.21804813441308,-0.009088024346202817
2013-02-14,100.89,104.04804813441308,-0.030351824863964705
2013-02-15,101.72,105.94804813441309,-0.03990680535283753
2013-02-19,103.62,104.52804813441308,-0.008687124179774353
2013-02-20,102.2,103.05804813441308,-0.008325872165694137
2013-02-21,100.73,103.38804813441308,-0.025709433366586043
2013-02-22,101.06,96.22804813441307,0.050213549575873984
2013-02-25,93.9,96.96804813441308,-0.03163978437681114
2013-02-26,94.64,95.36804813441309,-0.007634088656055638
2013-02-27,93.04,96.75804813441309,-0.03842624160057562
2013-02-28,94.43,95.90804813441308,-0.015411095973318356
2013-03-01,93.58,94.97804813441307,-0.014719697465613857
2013-03-04,92.65,95.75804813441309,-0.03245730458133811
2013-03-05,93.43,95.43804813441308,-0.021040331122289646
2013-03-06,93.11,96.55804813441308,-0.03570958818071024
2013-03-07,94.23,96.33804813441307,-0.0218817816556951
2013-03-08,94.01,97.06804813441308,-0.031504168397189725
2013-03-11,94.74,95.78804813441306,-0.01094132467280684
2013-03-12,93.46,95.11804813441309,-0.017431477694643926
2013-03-13,92.79,93.63804813441308,-0.009056661809051625
2013-03-14,91.31,93.23804813441308,-0.020678769804721497
2013-03-15,90.91,92.56804813441308,-0.0179116678792397
2013-03-18,90.24,92.02804813441308,-0.019429382353100877
2013-03-19,89.7,93.27804813441308,-0.0383589516073185
2013-03-20,90.95,91.35804813441308,-0.00446647167650438
2013-03-21,89.03,89.33804813441307,-0.00344811802860967
2013-03-22,87.01,89.80804813441308,-0.031155872914923166
2013-03-25,87.48,89.89804813441306,-0.026897671135169277
2013-03-26,87.57,91.04804813441308,-0.03820013943932643
2013-03-27,88.72,91.40804813441308,-0.02940712759187658
2013-03-28,89.08,90.80746792324288,-0.019023412531478878
2013-04-01,87.91,92.72746792324287,-0.051952976082886626
2013-04-02,89.83,93.41746792324288,-0.038402538657872354
2013-04-03,90.52,93.31746792324287,-0.029977966456868455
2013-04-04,90.42,76.10746792324287,0.18805686836398028
2013-04-05,73.21,75.66746792324288,-0.03247720573570323
2013-04-08,72.77,75.34746792324287,-0.03420775766305206
2013-04-09,72.45,76.29746792324288,-0.05042720326071004
2013-04-10,73.4,78.79746792324288,-0.06849798687060071
2013-04-11,75.9,77.87746792324288,-0.025392041831558854
2013-04-12,74.98,75.89746792324287,-0.012088254698703893
2013-04-15,73.0,76.83746792324287,-0.049942665043001266
2013-04-16,73.94,76.38746792324288,-0.03204017608886045
2013-04-17,73.49,75.43746792324289,-0.025815658675400255
2013-04-18,72.54,74.27746792324288,-0.023391587944790238
2013-04-19,71.38,74.32746792324289,-0.03965516390638668
2013-04-22,71.43,75.22746792324287,-0.05047980515730699
2013-04-23,72.33,75.24746792324288,-0.03877164247199494
2013-04-24,72.35,77.78746792324287,-0.0699015929996375
2013-04-25,74.89,77.09746792324287,-0.028632171492851022
2013-04-26,74.2,78.85746792324287,-0.059061849763883845
2013-04-29,75.96,79.32746792324289,-0.042450213165775796
2013-04-30,76.43,77.01746792324288,-0.007627723152731414
2013-05-01,74.12,77.39746792324287,-0.04234593212394522
2013-05-02,74.5,78.26746792324288,-0.04813580946476559
2013-05-03,75.37,80.41746792324288,-0.06276581510948098
2013-05-06,77.52,79.85746792324287,-0.029270498852901117
2013-05-07,76.96,81.59746792324287,-0.05683347830848451
2013-05-08,78.7,82.06746792324287,-0.04103292094246702
2013-05-09,79.17,82.88746792324288,-0.044849577582529165
2013-05-10,79.99,81.23746792324287,-0.015355819859151021
2013-05-13,78.34,81.75746792324287,-0.04180007050183254
2013-05-14,78.86,82.80746792324288,-0.047670433865963924
2013-05-15,79.91,85.49746792324288,-0.06535243743427754
2013-05-16,82.6,85.52746792324288,-0.03422839462370331
2013-05-17,82.63,85.77746792324288,-0.036693411445291924
2013-05-20,82.88,85.55746792324288,-0.03129438011939478
2013-05-21,82.66,84.91746792324288,-0.026584258556595408
2013-05-22,82.02,84.11746792324287,-0.02493498645438086
2013-05-23,81.22,84.45746792324287,-0.03833252408401788
2013-05-24,81.56,86.56746792324287,-0.05784468511523133
2013-05-28,83.67,86.18746792324289,-0.029209210850525302
2013-05-29,83.29,87.01746792324288,-0.042835858273086336
2013-05-30,84.12,86.10746792324287,-0.023081249178230512
2013-05-31,83.21,82.05746792324288,0.014045425796408884
2013-06-03,79.16,80.21746792324286,-0.01318251436525919
2013-06-04,77.32,79.72746792324287,-0.030196217012192772
2013-06-05,76.83,81.89746792324287,-0.06187575821015956
2013-06-06,79.0,80.96746792324286,-0.024299486864378994
2013-06-07,78.07,80.36746792324287,-0.028587038793322916
2013-06-10,77.47,78.23746792324287,-0.009809467811456085
2013-06-11,75.34,76.99746792324288,-0.02152626531686952
2013-06-12,74.1,77.86746792324287,-0.04838307991415136
2013-06-13,74.97,76.88746792324288,-0.02493862751673781
2013-06-14,73.99,77.42746792324287,-0.0443959749097127
2013-06-17,74.53,78.95746792324287,-0.05607408696979688
2013-06-18,76.06,77.34746792324287,-0.016645249777543003
2013-06-19,74.45,75.21746792324286,-0.01020332037800098
2013-06-20,72.32,73.81746792324287,-0.020286091698512143
2013-06-21,70.92,70.91746792324288,3.570455673718165e-05
2013-06-24,68.02,71.39746792324287,-0.04730514990915202
2013-06-25,68.5,71.47746792324287,-0.04165603524792272
2013-06-26,68.58,72.94746792324287,-0.059871412231037646
2013-06-27,70.05,71.69746792324287,-0.02297804889018673
2013-06-28,68.8,72.11331410102642,-0.045945941360906906
2013-07-01,69.61,71.44331410102643,-0.025661101029467615
2013-07-02,68.94,71.82331410102641,-0.04014454271729584
2013-07-03,69.32,71.69331410102643,-0.03310370193909695
2013-07-05,69.19,71.02331410102643,-0.02581284926268934
2013-07-08,68.52,71.86331410102642,-0.04652323849588047
2013-07-09,69.36,74.45331410102642,-0.06840950147786917
2013-07-10,71.95,78.59331410102642,-0.08452772576159451
2013-07-11,76.09,82.29331410102644,-0.07538053569468606
2013-07-12,79.79,83.91331410102643,-0.04913778159282578
2013-07-15,81.41,82.93331410102644,-0.01836793956130578
2013-07-16,80.43,83.40331410102642,-0.035649831581330726
2013-07-17,80.9,84.24331410102643,-0.03968640285230285
2013-07-18,81.74,82.79331410102644,-0.012722212082743378
2013-07-19,80.29,82.84331410102642,-0.03082100382793329
2013-07-22,80.34,82.41331410102643,-0.025157513972619228
2013-07-23,79.91,83.92331410102642,-0.047821206109606385
2013-07-24,81.42,89.79331410102644,-0.09325097514059477
2013-07-25,87.29,90.15331410102642,-0.031760497432382406
2013-07-26,87.65,89.30331410102643,-0.018513468594861693
2013-07-29,86.8,90.39331410102642,-0.039751989809892585
2013-07-30,87.89,90.30331410102643,-0.02672453525156948
2013-07-31,87.8,91.54331410102644,-0.04089117963213951
2013-08-01,89.04,90.95331410102642,-0.021036221933608767
2013-08-02,88.45,91.23331410102642,-0.030507650943649156
2013-08-05,88.73,90.96331410102641,-0.024551811058093453
2013-08-06,88.46,90.88331410102643,-0.02666401555661435
2013-08-07,88.38,92.72331410102642,-0.046841661594344886
2013-08-08,90.22,92.38331410102643,-0.023416718939750503
2013-08-09,89.88,95.20331410102642,-0.05591521840697178
2013-08-12,92.7,95.50331410102642,-0.02935305572810787
2013-08-13,93.0,95.00331410102642,-0.02108678123476926
2013-08-14,92.5,91.73331410102642,0.00835776954628753
2013-08-15,89.23,89.99331410102643,-0.008481897890431411
2013-08-16,87.49,88.20331410102642,-0.008087157589219518
2013-08-19,85.7,89.31331410102642,-0.04045661206725837
2013-08-20,86.81,87.88331410102643,-0.01221294522180394
2013-08-21,85.38,90.19331410102643,-0.05336663974488165
2013-08-22,87.69,89.60331410102643,-0.021353162215285826
2013-08-23,87.1,88.36331410102642,-0.014296816658348366
2013-08-26,85.86,85.34331410102642,0.006054204765963744
2013-08-27,82.84,85.72331410102642,-0.033635121684963964
2013-08-28,83.22,86.62331410102642,-0.03928866190754643
2013-08-29,84.12,85.88331410102643,-0.02053150975231577
2013-08-30,83.38,87.52331410102643,-0.04733954768033455
2013-09-03,85.02,87.90331410102642,-0.03280097150504091
2013-09-04,85.4,89.02331410102643,-0.040700732584664
2013-09-05,86.52,89.38331410102643,-0.03203410088140324
2013-09-06,86.88,90.94331410102643,-0.04467963523423624
2013-09-09,88.44,92.46331410102641,-0.0435125448416277
2013-09-10,89.96,94.52331410102643,-0.048277127652857854
2013-09-11,92.02,93.13331410102643,-0.011953983510334054
2013-09-12,90.63,94.51331410102642,-0.04108748209670765
2013-09-13,92.01,93.38331410102643,-0.014706204360456776
2013-09-16,90.88,94.13331410102643,-0.03456070926744259
2013-09-17,91.63,95.44331410102643,-0.039953705892798896
2013-09-18,92.94,95.60331410102643,-0.02785796837766563
2013-09-19,93.1,96.12331410102642,-0.03145245385369155
2013-09-20,93.62,91.67331410102642,0.021235033532531533
2013-09-23,89.17,89.57331410102641,-0.004502614479258038
2013-09-24,87.07,90.49331410102643,-0.03782946988994851
2013-09-25,87.99,90.60331410102643,-0.028843471422165368
2013-09-26,88.1,89.30331410102643,-0.013474461873443588
2013-09-27,86.8,88.31331410102642,-0.01713574126881101
2013-09-30,85.81,91.36705064698747,-0.06082116701411433
2013-10-01,88.97,92.27705064698746,-0.035838278573063875
