date,CMG,dcf,Deviation
2010-08-09,151.34,150.03,0.008731587015930131
2010-08-10,150.03,146.32,0.025355385456533597
2010-08-11,146.32,146.23,0.0006154687820556504
2010-08-12,146.23,142.63,0.025240131809577182
2010-08-13,142.63,144.97,-0.016141270607711977
2010-08-16,144.97,147.87,-0.019611821194292278
2010-08-17,147.87,149.42,-0.010373443983402342
2010-08-18,149.42,147.92,0.01014061654948617
2010-08-19,147.92,149.84,-0.012813667912440097
2010-08-20,149.84,149.56,0.0018721583311045453
2010-08-23,149.56,145.69,0.026563250737868138
2010-08-24,145.69,147.61,-0.013007248831380047
2010-08-25,147.61,148.48,-0.005859374999999889
2010-08-26,148.48,153.03,-0.029732732144024165
2010-08-27,153.03,148.84,0.028151034668099983
2010-08-30,148.84,150.83,-0.01319366173838099
2010-08-31,150.83,159.41,-0.0538234740605984
2010-09-01,159.41,164.19,-0.029112613435653856
2010-09-02,164.19,163.51,0.004158767047887091
2010-09-03,163.51,164.78,-0.007707246025003056
2010-09-07,164.78,166.05,-0.007648298705209333
2010-09-08,166.05,162.82,0.019837857757032396
2010-09-09,162.82,166.01,-0.01921570989699417
2010-09-10,166.01,168.37,-0.014016748826988223
2010-09-13,168.37,168.52,-0.000890102065036813
2010-09-14,168.52,169.66,-0.0067193209949309995
2010-09-15,169.66,167.03,0.015745674429743062
2010-09-16,167.03,168.31,-0.007605014556473222
2010-09-17,168.31,170.13,-0.010697701757479527
2010-09-20,170.13,168.31,0.010813380072485224
2010-09-21,168.31,165.74,0.015506214552914122
2010-09-22,165.74,166.66,-0.005520220808832299
2010-09-23,166.66,173.19,-0.03770425544200007
2010-09-24,173.19,175.83,-0.015014502644600025
2010-09-27,175.83,176.67,-0.004754627271183476
2010-09-28,176.67,176.03,0.003635743907288491
2010-09-29,176.03,172.0,0.023430232558139474
2010-09-30,172.0,174.5,-0.014326647564469885
2010-10-01,174.5,172.96,0.008903792784458853
2010-10-04,172.96,178.98,-0.0336350430215665
2010-10-05,178.98,174.82,0.023795904358768993
2010-10-06,174.82,177.01,-0.012372182362578421
2010-10-07,177.01,176.56,0.002548708654281695
2010-10-08,176.56,178.6,-0.01142217245240762
2010-10-11,178.6,180.91,-0.012768780056381601
2010-10-12,180.91,180.98,-0.0003867830699524344
2010-10-13,180.98,181.27,-0.0015998234677554457
2010-10-14,181.27,181.87,-0.0032990597679660727
2010-10-15,181.87,183.69,-0.00990799716914359
2010-10-18,183.69,181.86,0.010062685582316044
2010-10-19,181.86,180.75,0.006141078838174385
2010-10-20,180.75,179.25,0.008368200836819994
2010-10-21,179.25,205.77,-0.12888176118967787
2010-10-22,205.77,205.65,0.0005835156819840037
2010-10-25,205.65,212.86,-0.03387202856337501
2010-10-26,212.86,212.3,0.0026377767310410416
2010-10-27,212.3,210.42,0.008934511928524014
2010-10-28,210.42,210.21,0.0009990009990008542
2010-10-29,210.21,211.08,-0.004121660034110297
2010-11-01,211.08,215.21,-0.019190558059569707
2010-11-02,215.21,219.32,-0.018739741017690936
2010-11-03,219.32,222.86,-0.01588441173831112
2010-11-04,222.86,230.56,-0.033396946564885455
2010-11-05,230.56,229.9,0.002870813397129135
2010-11-08,229.9,227.34,0.011260666842614508
2010-11-09,227.34,236.55,-0.03893468611287254
2010-11-10,236.55,237.76,-0.005089165545087426
2010-11-11,237.76,234.02,0.015981540039312847
2010-11-12,234.02,230.37,0.01584407691973788
2010-11-15,230.37,225.09,0.02345728375316547
2010-11-16,225.09,230.96,-0.02541565639071708
2010-11-17,230.96,227.64,0.014584431558601452
2010-11-18,227.64,232.27,-0.019933697851638232
2010-11-19,232.27,242.92,-0.043841593940391776
2010-11-22,242.92,243.9,-0.004018040180401861
2010-11-23,243.9,250.19,-0.025140892921379665
2010-11-24,250.19,255.65,-0.021357324467044858
2010-11-26,255.65,257.01,-0.005291622894050718
2010-11-29,257.01,258.49,-0.00572555998297819
2010-11-30,258.49,258.82,-0.0012750173866006298
2010-12-01,258.82,250.96,0.03131973222824347
2010-12-02,250.96,235.95,0.06361517270608186
2010-12-03,235.95,241.06,-0.021198041981249527
2010-12-06,241.06,241.54,-0.0019872484888631137
2010-12-07,241.54,236.17,0.022737858322394944
2010-12-08,236.17,235.63,0.002291728557484163
2010-12-09,235.63,238.22,-0.010872302913273457
2010-12-10,238.22,226.11,0.053558002742028155
2010-12-13,226.11,227.9,-0.00785432207108372
2010-12-14,227.9,226.79,0.0048943956964593305
2010-12-15,226.79,234.77,-0.033990714316139314
2010-12-16,234.77,238.02,-0.013654314763465236
2010-12-17,238.02,236.1,0.008132147395171652
2010-12-20,236.1,234.36,0.007424475166410538
2010-12-21,234.36,231.78,0.011131245146259516
2010-12-22,231.78,228.29,0.015287572824039586
2010-12-23,228.29,222.73,0.024962959637228943
2010-12-27,222.73,220.04,0.012225049990910675
2010-12-28,220.04,221.06,-0.004614131909888797
2010-12-29,221.06,217.77,0.015107682417229151
2010-12-30,217.77,212.66,0.024028966425279963
2010-12-31,212.66,223.63,-0.04905424138085235
2011-01-03,223.63,222.37,0.005666231955749446
2011-01-04,222.37,221.0,0.006199095022624501
2011-01-05,221.0,226.5,-0.02428256070640178
2011-01-06,226.5,224.26,0.009988406314099807
2011-01-07,224.26,223.67,0.0026378146376357936
2011-01-10,223.67,220.79,0.013044069024865212
2011-01-11,220.79,217.67,0.014333624293655589
2011-01-12,217.67,229.64,-0.05212506531963068
2011-01-13,229.64,234.89,-0.022350887649538076
2011-01-14,234.89,232.7,0.009411259131929528
2011-01-18,232.7,229.33,0.014694981031700971
2011-01-19,229.33,223.04,0.02820121951219523
2011-01-20,223.04,223.63,-0.0026382864553056162
2011-01-21,223.63,220.46,0.014379025673591617
2011-01-24,220.46,221.99,-0.006892202351457266
2011-01-25,221.99,217.74,0.019518692018003048
2011-01-26,217.74,225.52,-0.03449804895352959
2011-01-27,225.52,219.43,0.02775372556168265
2011-01-28,219.43,218.92,0.002329618125342714
2011-01-31,218.92,221.9,-0.013429472735466463
2011-02-01,221.9,228.9,-0.030581039755351647
2011-02-02,228.9,239.22,-0.04314020566842236
2011-02-03,239.22,246.31,-0.028784864601518412
2011-02-04,246.31,247.55,-0.005009089072914641
2011-02-07,247.55,247.26,0.0011728544851574707
2011-02-08,247.26,252.51,-0.020791255791849816
2011-02-09,252.51,256.63,-0.01605424151502166
2011-02-10,256.63,268.73,-0.04502660663119129
2011-02-11,268.73,272.95,-0.015460707089210324
2011-02-14,272.95,265.58,0.027750583628285197
2011-02-15,265.58,264.01,0.005946744441498453
2011-02-16,264.01,265.54,-0.005761843790012877
2011-02-17,265.54,260.15,0.020718816067653467
2011-02-18,260.15,251.9,0.03275109170305668
2011-02-22,251.9,244.19,0.031573774519841225
2011-02-23,244.19,245.3,-0.004525071341214937
2011-02-24,245.3,248.36,-0.012320824609437953
2011-02-25,248.36,245.0,0.01371428571428579
2011-02-28,245.0,241.15,0.0159651669085632
2011-03-01,241.15,242.82,-0.006877522444609152
2011-03-02,242.82,246.85,-0.01632570386874621
2011-03-03,246.85,255.0,-0.03196078431372551
2011-03-04,255.0,252.56,0.009661070636680424
2011-03-07,252.56,249.67,0.0115752793687669
2011-03-08,249.67,251.41,-0.006920965753152264
2011-03-09,251.41,253.22,-0.0071479346023221035
2011-03-10,253.22,252.76,0.0018199082133250055
2011-03-11,252.76,255.25,-0.009755142017629836
2011-03-14,255.25,258.0,-0.01065891472868219
2011-03-15,258.0,258.22,-0.0008519866780265506
2011-03-16,258.22,251.66,0.026066915679885616
2011-03-17,251.66,246.81,0.019650743486892663
2011-03-18,246.81,247.5,-0.0027878787878787836
2011-03-21,247.5,243.89,0.014801754889499419
2011-03-22,243.89,246.98,-0.012511134504818222
2011-03-23,246.98,250.98,-0.01593752490238265
2011-03-24,250.98,256.74,-0.022435148399158722
2011-03-25,256.74,257.96,-0.004729415413242233
2011-03-28,257.96,266.12,-0.030662858860664444
2011-03-29,266.12,272.2,-0.022336517266715594
2011-03-30,272.2,272.37,-0.0006241509711055748
2011-03-31,272.37,282.9207365135416,-0.03729219937555417
2011-04-01,274.0,282.83073651354164,-0.031222690370920292
2011-04-04,273.91,286.94073651354165,-0.04541264050504268
2011-04-05,278.02,284.68073651354166,-0.02339721540387696
2011-04-06,275.76,283.62073651354166,-0.027715662155634924
2011-04-07,274.7,278.1607365135416,-0.012441498958186581
2011-04-08,269.24,277.33073651354164,-0.029173601942771188
2011-04-11,268.41,283.2207365135416,-0.052293969346532854
2011-04-12,274.3,290.2307365135416,-0.05488990141055683
2011-04-13,281.31,291.83073651354164,-0.03605081712512981
2011-04-14,282.91,294.0507365135416,-0.037887123309512716
2011-04-15,285.13,292.2907365135416,-0.02449867758025881
2011-04-18,283.37,288.77073651354164,-0.018702506281443654
2011-04-19,279.85,297.02073651354164,-0.05780989137355663
2011-04-20,288.1,286.2207365135416,0.006565783839947104
2011-04-21,277.3,281.57073651354165,-0.015167543923145677
2011-04-25,272.65,273.8607365135416,-0.004420993417878161
2011-04-26,264.94,271.9207365135416,-0.025671953537070413
2011-04-27,263.0,274.56073651354166,-0.042106299175707074
2011-04-28,265.64,275.71073651354163,-0.036526457550727365
2011-04-29,266.79,276.00073651354165,-0.03337214469023608
2011-05-02,267.08,269.33073651354164,-0.008356775549189788
2011-05-03,260.41,269.4507365135416,-0.03355246539876211
2011-05-04,260.53,274.69073651354165,-0.0515515619247815
2011-05-05,265.77,277.02073651354164,-0.040613336947761924
2011-05-06,268.1,275.33073651354164,-0.026262002583158695
2011-05-09,266.41,278.77073651354164,-0.04434015086422516
2011-05-10,269.85,283.2207365135416,-0.04720959587258999
2011-05-11,274.3,284.8007365135416,-0.03687046825120244
2011-05-12,275.88,289.32073651354165,-0.04645618103807281
2011-05-13,280.4,281.6107365135416,-0.004299326540355142
2011-05-16,272.69,283.43073651354166,-0.03789545426746088
2011-05-17,274.51,287.6707365135416,-0.04574930586629933
2011-05-18,278.75,290.0407365135416,-0.03892810592492224
2011-05-19,281.12,288.81073651354166,-0.02662898411043335
2011-05-20,279.89,292.25073651354165,-0.042294971301018225
2011-05-23,283.33,289.4907365135416,-0.02128129068217499
2011-05-24,280.57,293.0307365135416,-0.04252365011875059
2011-05-25,284.11,299.8007365135416,-0.052337218033595034
2011-05-26,290.88,301.8607365135416,-0.03637682939612452
2011-05-27,292.94,297.9907365135416,-0.01694930712489473
2011-05-31,289.07,294.4807365135416,-0.018373821587113648
2011-06-01,285.56,294.71073651354163,-0.0310498919102703
2011-06-02,285.79,295.43073651354166,-0.03263281480902969
2011-06-03,286.51,289.6607365135416,-0.010877333778353981
2011-06-06,280.74,290.2207365135416,-0.03266732979674336
2011-06-07,281.3,286.0307365135416,-0.016539259281030616
2011-06-08,277.11,286.7907365135416,-0.03375540169542579
2011-06-09,277.87,280.7907365135416,-0.010401826462678732
2011-06-10,271.87,279.82073651354165,-0.028413678745202176
2011-06-13,270.9,285.69073651354165,-0.051771844946889245
2011-06-14,276.77,286.2207365135416,-0.033019048964310516
2011-06-15,277.3,280.7307365135416,-0.012220737052695774
2011-06-16,271.81,277.89073651354164,-0.021881753202109056
2011-06-17,268.97,284.9707365135416,-0.05614870042202125
2011-06-20,276.05,294.1707365135416,-0.061599385201618895
2011-06-21,285.25,293.38073651354165,-0.027713941311093393
2011-06-22,284.46,299.70073651354164,-0.050853183381659894
2011-06-23,290.78,302.1707365135416,-0.0376963588366247
2011-06-24,293.25,310.38073651354165,-0.05519265372577098
2011-06-27,301.46,313.64073651354164,-0.03883658943332369
2011-06-28,304.72,313.38073651354165,-0.02763646741626502
2011-06-29,304.46,317.1107365135416,-0.039893750216815516
2011-06-30,308.19,326.7408254568368,-0.05677535224102992
2011-07-01,315.72,332.4708254568368,-0.050382843167727676
2011-07-05,321.45,335.9608254568368,-0.04319201632245395
2011-07-06,324.94,339.5108254568368,-0.04291711593358094
2011-07-07,328.49,336.3208254568368,-0.02328379589994145
2011-07-08,325.3,331.7108254568368,-0.01932654880348783
2011-07-11,320.69,330.7308254568368,-0.03035950895404882
2011-07-12,319.71,336.2008254568368,-0.049050520427571076
2011-07-13,325.18,335.6508254568368,-0.03119558976977188
2011-07-14,324.63,335.6208254568368,-0.03274774573918782
2011-07-15,324.6,339.0108254568368,-0.04250845216348875
2011-07-18,327.99,344.7308254568368,-0.04856202062769366
2011-07-19,333.71,341.0408254568368,-0.021495448373422432
2011-07-20,330.02,339.2408254568368,-0.027180765889304848
2011-07-21,328.22,346.5408254568368,-0.052867726140736315
2011-07-22,335.52,345.4808254568368,-0.028831775088140943
2011-07-25,334.46,342.4208254568368,-0.023248660317946368
2011-07-26,331.4,333.7608254568368,-0.007073404895872493
2011-07-27,322.74,335.18082545683677,-0.037116757618460006
2011-07-28,324.16,335.6008254568368,-0.03409057603259147
2011-07-29,324.58,338.5708254568368,-0.04132318677475788
2011-08-01,327.55,331.6708254568368,-0.012424443576431021
2011-08-02,320.65,336.6008254568368,-0.04738795704136567
2011-08-03,325.58,322.4208254568368,0.009798295561978643
2011-08-04,311.4,322.5408254568368,-0.03454082267278036
2011-08-05,311.52,302.7208254568368,0.029066961382271383
2011-08-08,291.7,313.5808254568368,-0.0697773067755657
2011-08-09,302.56,310.7808254568368,-0.0264521643018113
2011-08-10,299.76,327.3008254568368,-0.08414529788733693
2011-08-11,316.28,328.7208254568368,-0.03784617369327692
2011-08-12,317.7,330.7008254568368,-0.039312951332604706
2011-08-15,319.68,326.9108254568368,-0.02211864794239271
2011-08-16,315.89,320.4608254568368,-0.014263289281367886
2011-08-17,309.44,295.5208254568368,0.04710048613882267
2011-08-18,284.5,290.3908254568368,-0.02028585251469117
2011-08-19,279.37,284.2208254568368,-0.017067100727189533
2011-08-22,273.2,305.5808254568368,-0.1059648471347251
2011-08-23,294.56,307.4808254568368,-0.042021564881776885
2011-08-24,296.46,300.2608254568368,-0.01265841273517454
2011-08-25,289.24,309.9008254568368,-0.06666915270838625
2011-08-26,298.88,316.2708254568368,-0.05498713146151457
2011-08-29,305.25,322.2308254568368,-0.05269770647411687
2011-08-30,311.21,324.3908254568368,-0.04063254698487351
2011-08-31,313.37,320.1908254568368,-0.021302376316076788
2011-09-01,309.17,316.5208254568368,-0.023223828783547784
2011-09-02,305.5,321.4508254568368,-0.049621354787837135
2011-09-06,310.43,319.7108254568368,-0.029028812032171114
2011-09-07,308.69,322.3608254568368,-0.04240845778162727
2011-09-08,311.34,316.1908254568368,-0.015341449106969884
2011-09-09,305.17,318.7708254568368,-0.04266646873140034
2011-09-12,307.75,322.43082545683677,-0.045531705710941894
2011-09-13,311.41,326.93082545683677,-0.04747434089504632
2011-09-14,315.91,327.1708254568368,-0.03441879464989883
2011-09-15,316.15,329.0808254568368,-0.03929376753837299
2011-09-16,318.06,347.1608254568368,-0.08382519951248057
2011-09-19,336.14,344.2108254568368,-0.023447331867396115
2011-09-20,333.19,344.2708254568368,-0.03218636212386827
2011-09-21,333.25,336.9608254568368,-0.011012631666621253
2011-09-22,325.94,331.5208254568368,-0.016834011706946095
2011-09-23,320.5,340.4608254568368,-0.05862884644673283
2011-09-26,329.44,331.6308254568368,-0.0066062177839435465
2011-09-27,320.61,330.0808254568368,-0.02869244356659928
2011-09-28,319.06,324.1608254568368,-0.015735477751354532
2011-09-29,313.14,313.9708254568368,-0.0026461868093251573
2011-09-30,302.95,305.6005098829158,-0.008673119962827602
2011-10-03,292.7,313.9905098829158,-0.06780622092959054
2011-10-04,301.09,313.69050988291576,-0.0401686040410304
2011-10-05,300.79,311.89050988291575,-0.035591047278363375
2011-10-06,298.99,307.4905098829158,-0.027644787756710087
2011-10-07,294.59,320.75050988291576,-0.08156030645895218
2011-10-10,307.85,322.8505098829158,-0.04646271083281184
2011-10-11,309.95,326.9005098829158,-0.05185219774966665
2011-10-12,314.0,330.2105098829158,-0.04909144136164423
2011-10-13,317.31,333.70050988291575,-0.04911742534845576
2011-10-14,320.8,332.69050988291576,-0.03574045405473214
2011-10-17,319.79,332.75050988291576,-0.03894963192536094
2011-10-18,319.85,323.1705098829158,-0.010274792350696726
2011-10-19,310.27,320.81050988291577,-0.03285587459950323
2011-10-20,307.91,346.39050988291575,-0.11108996576125196
2011-10-21,333.49,355.39050988291575,-0.06162378925124057
2011-10-24,342.49,347.08050988291575,-0.013226066437623696
2011-10-25,334.18,345.75050988291576,-0.033464910541517234
2011-10-26,332.85,356.4205098829158,-0.06613118277244667
2011-10-27,343.52,354.3005098829158,-0.030427587830676228
2011-10-28,341.4,349.0205098829158,-0.02183398874029563
2011-10-31,336.12,341.08050988291575,-0.014543516088382114
2011-11-01,328.18,342.5205098829158,-0.041867594696206156
2011-11-02,329.62,350.4005098829158,-0.0593050218159199
2011-11-03,337.5,351.87050988291577,-0.04084033608754978
2011-11-04,338.97,352.06050988291577,-0.037182556735117056
2011-11-07,339.16,352.7705098829158,-0.03858176775443356
2011-11-08,339.87,345.7405098829158,-0.016979525728425093
2011-11-09,332.84,338.7805098829158,-0.01753498123303754
2011-11-10,325.88,344.9205098829158,-0.05520260273701649
2011-11-11,332.02,339.93050988291577,-0.02327096171991283
2011-11-14,327.03,340.3605098829158,-0.039165853545998996
2011-11-15,327.46,329.57050988291576,-0.006403818969317299
2011-11-16,316.67,326.51050988291576,-0.030138416942365742
2011-11-17,313.61,323.9605098829158,-0.03194991231078326
2011-11-18,311.06,318.4805098829158,-0.023299729976078654
2011-11-21,305.58,321.2805098829158,-0.048868541352345196
2011-11-22,308.38,313.3505098829158,-0.015862459852939215
2011-11-23,300.45,313.6505098829158,-0.04208668395866311
2011-11-25,300.75,322.45050988291575,-0.06729873024792354
2011-11-28,309.55,325.87050988291577,-0.05008280709039814
2011-11-29,312.97,334.4605098829158,-0.0642542519905831
2011-11-30,321.56,335.94050988291576,-0.04280671565310101
2011-12-01,323.04,343.39050988291575,-0.05926346039631247
2011-12-02,330.49,349.1105098829158,-0.0533370074970263
2011-12-05,336.21,344.33050988291575,-0.02358347474255773
2011-12-06,331.43,349.6505098829158,-0.05211063438465202
2011-12-07,336.75,347.64050988291575,-0.03132692989831265
2011-12-08,334.74,351.50050988291576,-0.04768274699942443
2011-12-09,338.6,353.12050988291577,-0.04112055085027577
2011-12-12,340.22,342.4105098829158,-0.006397320817240093
2011-12-13,329.51,334.01050988291576,-0.013474156500325019
2011-12-14,321.11,331.4205098829158,-0.031110053769931922
2011-12-15,318.52,331.3005098829158,-0.038576789053033855
2011-12-16,318.4,330.6705098829158,-0.03710796553118867
2011-12-19,317.77,344.62050988291577,-0.07791326724006709
2011-12-20,331.72,346.9605098829158,-0.043925776705996844
2011-12-21,334.06,344.1505098829158,-0.029320049202741894
2011-12-22,331.25,348.2205098829158,-0.04873495213886703
2011-12-23,335.32,351.9005098829158,-0.04711703853010174
2011-12-27,339.0,353.0405098829158,-0.03977025154300917
2011-12-28,340.14,353.6705098829158,-0.03825738789302824
2011-12-29,340.77,350.64050988291575,-0.02814994162029849
2011-12-30,337.74,353.89763178599526,-0.045656230318506075
2012-01-03,341.27,361.3776317859953,-0.05564160594727363
2012-01-04,348.75,363.1076317859953,-0.039540980494888744
2012-01-05,350.48,361.57763178599527,-0.0306922519824554
2012-01-06,348.95,352.3676317859953,-0.009699051438614936
2012-01-09,339.74,353.7476317859953,-0.03959781077621294
2012-01-10,341.12,360.2276317859953,-0.05304321517830368
2012-01-11,347.6,360.2476317859953,-0.03510816080397883
2012-01-12,347.62,367.2476317859953,-0.05344522356901893
2012-01-13,354.62,366.0076317859953,-0.031113099282731982
2012-01-17,353.38,369.44763178599527,-0.043490958944088054
2012-01-18,356.82,370.71763178599525,-0.03748845642717624
2012-01-19,358.09,369.01763178599526,-0.029612763306476775
2012-01-20,356.39,373.08763178599526,-0.04475525416391479
2012-01-23,360.46,373.2276317859953,-0.034208699192229575
2012-01-24,360.6,375.76763178599526,-0.04036439145624282
2012-01-25,363.14,378.4376317859953,-0.04042312524206371
2012-01-26,365.81,379.38763178599527,-0.03578828261237077
2012-01-27,366.76,380.3176317859953,-0.035648181027862935
2012-01-30,367.69,379.9176317859953,-0.03218495474535654
2012-01-31,367.29,383.0376317859953,-0.04111249255737237
2012-02-01,370.41,375.44763178599527,-0.013417668296458185
2012-02-02,362.82,384.8176317859953,-0.05716378348856066
2012-02-03,372.19,384.2576317859953,-0.03140505428586027
2012-02-06,371.63,386.64763178599526,-0.03884061494603264
2012-02-07,374.02,386.64763178599526,-0.032659276167465334
2012-02-08,374.02,389.1176317859953,-0.03879965992982459
2012-02-09,376.49,389.07763178599527,-0.032352494097935836
2012-02-10,376.45,390.07763178599527,-0.03493569145095632
2012-02-13,377.45,391.5676317859953,-0.03605413379446809
2012-02-14,378.94,388.3576317859953,-0.02424989498129626
2012-02-15,375.73,394.6676317859953,-0.04798374698299057
2012-02-16,382.04,397.32763178599527,-0.03847613546854778
2012-02-17,384.7,396.20763178599526,-0.02904444756432889
2012-02-21,383.58,397.57763178599527,-0.035207292027761294
2012-02-22,384.95,399.4276317859953,-0.03624594453132901
2012-02-23,386.8,400.0476317859953,-0.033115136132294554
2012-02-24,387.42,401.51763178599526,-0.035110866049113176
2012-02-27,388.89,404.58763178599526,-0.03879908962293355
2012-02-28,391.96,402.8476317859953,-0.027026674422103047
2012-02-29,390.22,406.7276317859953,-0.04058645269196015
2012-03-01,394.1,407.01763178599526,-0.03173727813537863
2012-03-02,394.39,405.6076317859953,-0.0276563627183275
2012-03-05,392.98,399.9276317859953,-0.017372222456769393
2012-03-06,387.3,404.7276317859953,-0.04306014815220316
2012-03-07,392.1,410.8076317859953,-0.045538666613040846
2012-03-08,398.18,410.7476317859953,-0.030596967123947216
2012-03-09,398.12,410.14763178599526,-0.029325127963364617
2012-03-12,397.52,412.6776317859953,-0.036729957280203895
2012-03-13,400.05,412.6276317859953,-0.030481797187345228
2012-03-14,400.0,419.70763178599526,-0.04695561932513059
2012-03-15,407.08,423.5376317859953,-0.03885754311038647
2012-03-16,410.91,426.5476317859953,-0.03666092745731353
2012-03-19,413.92,425.4976317859953,-0.027209626848918034
2012-03-20,412.87,428.7376317859953,-0.03701012136465698
2012-03-21,416.11,430.7576317859953,-0.03400434653998741
2012-03-22,418.13,428.13763178599527,-0.023374800631862258
2012-03-23,415.51,437.32763178599527,-0.04988852795990639
2012-03-26,424.7,433.9976317859953,-0.021423231614729144
2012-03-27,421.37,432.71763178599525,-0.026224103092723827
2012-03-28,420.09,433.2476317859953,-0.030369771974875004
2012-03-29,420.62,430.6276317859953,-0.02323964150765101
2012-03-30,418.0,430.02441122903974,-0.027962159624085325
2012-04-02,418.4,433.88441122903976,-0.03568787176561139
2012-04-03,422.26,428.66441122903973,-0.014940384742174961
2012-04-04,417.04,436.6044112290397,-0.04481038378418112
2012-04-05,424.98,437.93441122903977,-0.02958071093953063
2012-04-09,426.31,428.24441122903977,-0.004517072910509512
2012-04-10,416.62,434.28441122903973,-0.04067475316244684
2012-04-11,422.66,444.84441122903974,-0.049870045951004416
2012-04-12,433.22,452.02441122903974,-0.0416004329896944
2012-04-13,440.4,443.74441122903977,-0.007536796282744729
2012-04-16,432.12,444.0544112290398,-0.02687601097353831
2012-04-17,432.43,449.7344112290398,-0.038476956170087284
2012-04-18,438.11,442.40441122903974,-0.009706981033732132
2012-04-19,430.78,430.88441122903976,-0.0002423184183942828
2012-04-20,419.26,428.8644112290398,-0.022394983070559427
2012-04-23,417.24,414.4844112290398,0.006648232590435121
2012-04-24,402.86,424.6144112290398,-0.0512333322980536
2012-04-25,412.99,426.3644112290398,-0.03136849811288567
2012-04-26,414.74,431.03441122903973,-0.037803040324734805
2012-04-27,419.41,425.77441122903974,-0.014947848112027762
2012-04-30,414.15,431.51441122903975,-0.04024062876505663
2012-05-01,419.89,434.4244112290398,-0.033456709276350693
2012-05-02,422.8,426.3644112290398,-0.008360011143437096
2012-05-03,414.74,419.50441122903976,-0.011357237496219086
2012-05-04,407.88,418.68441122903977,-0.025805620986278477
2012-05-07,407.06,415.0544112290398,-0.01926111616394366
2012-05-08,403.43,413.40441122903974,-0.024127491042937987
2012-05-09,401.78,419.13441122903976,-0.0414053601042943
2012-05-10,407.51,419.87441122903977,-0.029447879885909578
2012-05-11,408.25,411.5444112290398,-0.008004995667906911
2012-05-14,399.92,414.65441122903974,-0.03553419626084953
2012-05-15,403.03,416.15441122903974,-0.03153735939090274
2012-05-16,404.53,406.12441122903977,-0.003925918228393832
2012-05-17,394.5,403.75441122903976,-0.022920891937425747
2012-05-18,392.13,404.95441122903975,-0.03166877770294574
2012-05-21,393.33,407.18441122903977,-0.03402490578463413
2012-05-22,395.56,417.57441122903975,-0.052719732428634924
2012-05-23,405.95,413.2344112290398,-0.017627794373112682
2012-05-24,401.61,412.0444112290398,-0.02532351111841602
2012-05-25,400.42,429.3544112290397,-0.06739050647276246
2012-05-29,417.73,424.22441122903973,-0.015308905044442045
2012-05-30,412.6,424.69441122903976,-0.028477914729415077
2012-05-31,413.07,408.76441122903975,0.01053317914349372
2012-06-01,397.14,408.71441122903974,-0.028319068060836172
2012-06-04,397.09,413.46441122903974,-0.039602951993779056
2012-06-05,401.84,422.83441122903974,-0.049651614607278405
2012-06-06,411.21,415.68441122903977,-0.01076396205431529
2012-06-07,404.06,418.96441122903974,-0.03557440877929796
2012-06-08,407.34,409.97441122903973,-0.0064257942858975126
2012-06-11,398.35,411.81441122903976,-0.03269533766158372
2012-06-12,400.19,407.4244112290398,-0.01775645010375393
2012-06-13,395.8,409.87441122903977,-0.03433835058606505
2012-06-14,398.25,414.07441122903975,-0.03821634662733764
2012-06-15,402.45,426.08441122903974,-0.05546884750105341
2012-06-18,414.46,428.16441122903973,-0.03200735714979541
2012-06-19,416.54,429.12441122903977,-0.029325787346837662
2012-06-20,417.5,421.68441122903977,-0.009923087307979639
2012-06-21,410.06,427.1044112290397,-0.039906895786893326
2012-06-22,415.48,423.47441122903973,-0.018878144740405278
2012-06-25,411.85,427.03441122903973,-0.03555781648916245
2012-06-26,415.41,403.40441122903974,0.029760677961808257
2012-06-27,391.78,388.57441122903975,0.008249613660408439
2012-06-28,376.95,391.57441122903975,-0.03734771938528347
2012-06-29,379.95,396.14995893288193,-0.04089350148241877
2012-07-02,383.46,393.0599589328819,-0.024423650170179778
2012-07-03,380.37,395.5499589328819,-0.038376843657965565
2012-07-05,382.86,396.1799589328819,-0.03362098115401757
2012-07-06,383.49,399.3899589328819,-0.03981061260369312
2012-07-09,386.7,392.57995893288194,-0.014977735870330577
2012-07-10,379.89,393.1599589328819,-0.03375206104126005
2012-07-11,380.47,396.2199589328819,-0.03975054405462164
2012-07-12,383.53,405.0599589328819,-0.053152523368643845
2012-07-13,392.37,407.0299589328819,-0.03601690394317958
2012-07-16,394.34,411.5999589328819,-0.041933820833292335
2012-07-17,398.91,410.7499589328819,-0.02882522243858965
2012-07-18,398.06,416.5499589328819,-0.0443883345475522
2012-07-19,403.86,329.6699589328819,0.2250433776473475
2012-07-20,316.98,318.6999589328819,-0.0053967968450353565
2012-07-23,306.01,306.9999589328819,-0.003224622362566265
2012-07-24,294.31,309.1699589328819,-0.048064045369
2012-07-25,296.48,302.5499589328819,-0.020062666523873007
2012-07-26,289.86,308.76995893288193,-0.06124287154824026
2012-07-27,296.08,303.8199589328819,-0.025475478833145937
2012-07-30,291.13,305.01995893288193,-0.04553786900200307
2012-07-31,292.33,293.3599589328819,-0.0035109049531792946
2012-08-01,280.67,296.45995893288193,-0.05326169169596606
2012-08-02,283.77,310.3399589328819,-0.08561565524544101
2012-08-03,297.65,304.4999589328819,-0.022495763076249897
2012-08-06,291.81,317.0999589328819,-0.07975390163401075
2012-08-07,304.41,310.7399589328819,-0.020370598472818635
2012-08-08,298.05,309.8899589328819,-0.038206978288852
