date,UAA,dcf,Deviation
2009-08-19,2.94,4.524995544819119,-0.35027560339453934
2009-08-20,2.95,4.5949955448191195,-0.3579972012538424
2009-08-21,3.02,4.53499554481912,-0.3340677030101793
2009-08-24,2.96,4.484995544819119,-0.3400216409536305
2009-08-25,2.91,4.524995544819119,-0.3569054441762277
2009-08-26,2.95,4.58499554481912,-0.35659697568661886
2009-08-27,3.01,4.61499554481912,-0.34777835194682216
2009-08-28,3.04,4.5549955448191195,-0.33260088399916987
2009-08-31,2.98,4.474995544819119,-0.33407754931732514
2009-09-01,2.9,4.36499554481912,-0.335623605975485
2009-09-02,2.79,4.394995544819119,-0.3651870698051355
2009-09-03,2.82,4.41499554481912,-0.3612677586256695
2009-09-04,2.84,4.474995544819119,-0.36536249666483334
2009-09-08,2.9,4.75499554481912,-0.3901150962886305
2009-09-09,3.18,4.8049955448191195,-0.3381887724269037
2009-09-10,3.23,4.87499554481912,-0.3374352919291037
2009-09-11,3.3,5.0949955448191195,-0.35230561617357503
2009-09-14,3.52,5.12499554481912,-0.31317013464365184
2009-09-15,3.55,5.19499554481912,-0.3166500395673383
2009-09-16,3.62,5.20499554481912,-0.3045142942335026
2009-09-17,3.63,5.274995544819119,-0.3118477600298194
2009-09-18,3.7,5.40499554481912,-0.31544809439360566
2009-09-21,3.83,5.29499554481912,-0.27667550093645354
2009-09-22,3.72,5.13499554481912,-0.2755592546222867
2009-09-23,3.56,5.0949955448191195,-0.30127514956906887
2009-09-24,3.52,5.07499554481912,-0.30640333200027314
2009-09-25,3.5,5.144995544819119,-0.3197273020917556
2009-09-28,3.57,5.12499554481912,-0.30341402860165834
2009-09-29,3.55,5.0549955448191195,-0.2977244057834223
2009-09-30,3.48,5.245922704359,-0.3366276637838449
2009-10-01,3.4,5.2559227043589996,-0.35311073026621764
2009-10-02,3.41,5.405922704359,-0.36921036676118435
2009-10-05,3.56,5.3859227043589994,-0.33901762141540237
2009-10-06,3.54,5.415922704359,-0.34637176465778685
2009-10-07,3.57,5.475922704358999,-0.3480550780678163
2009-10-08,3.63,5.525922704359,-0.34309613177604603
2009-10-09,3.68,5.495922704359,-0.33041270811882606
2009-10-12,3.65,5.515922704358999,-0.3382793422548217
2009-10-13,3.67,5.605922704359,-0.34533524746134725
2009-10-14,3.76,5.6359227043589994,-0.33285103482844114
2009-10-15,3.79,5.585922704359,-0.32150869237011526
2009-10-16,3.74,5.725922704358999,-0.3468301629093188
2009-10-19,3.88,5.795922704359,-0.3305638812122308
2009-10-20,3.95,5.645922704359,-0.30038007836161895
2009-10-21,3.8,5.7559227043589996,-0.339810453479121
2009-10-22,3.91,5.785922704359,-0.32422187440314687
2009-10-23,3.94,5.985922704359,-0.341789028259443
2009-10-26,4.14,5.5059227043589996,-0.24808243371771432
2009-10-27,3.66,5.035922704359,-0.27322156933982067
2009-10-28,3.19,5.285922704359,-0.3965102824206286
2009-10-29,3.44,5.205922704359,-0.33921416137822513
2009-10-30,3.36,5.205922704359,-0.35458127390431293
2009-11-02,3.36,5.265922704358999,-0.3619351842709967
2009-11-03,3.42,5.1759227043589995,-0.3392482470575182
2009-11-04,3.33,5.325922704359,-0.374756228197874
2009-11-05,3.48,5.315922704359,-0.3453629419505222
2009-11-06,3.47,5.375922704359,-0.35452940995851856
2009-11-09,3.53,5.355922704359,-0.3409165525994139
2009-11-10,3.51,5.375922704359,-0.3470888267880117
2009-11-11,3.53,5.245922704359,-0.3270964520566013
2009-11-12,3.4,5.325922704359,-0.3616129657275591
2009-11-13,3.48,5.525922704359,-0.3702409197191846
2009-11-16,3.68,5.4659227043589995,-0.326737643570179
2009-11-17,3.62,5.495922704359,-0.3413298922255844
2009-11-18,3.65,5.325922704359,-0.31467274261929135
2009-11-19,3.48,5.2559227043589996,-0.33788980627248155
2009-11-20,3.41,5.335922704359,-0.36093527044267015
2009-11-23,3.49,5.245922704359,-0.3347214214383961
2009-11-24,3.4,5.235922704359,-0.350639764569206
2009-11-25,3.39,5.145922704359,-0.34122601625391613
2009-11-27,3.3,5.045922704359,-0.34600662884723876
2009-11-30,3.2,5.115922704359,-0.37450188657591443
2009-12-01,3.27,5.155922704359,-0.36577792424323463
2009-12-02,3.31,5.085922704359,-0.34918397458870276
2009-12-03,3.24,5.2559227043589996,-0.3835525782536896
2009-12-04,3.41,5.185922704358999,-0.3424506699388822
2009-12-07,3.34,5.1359227043589994,-0.3496786863312312
2009-12-08,3.29,5.105922704359,-0.35565025353962376
2009-12-09,3.26,5.095922704358999,-0.3602728712483355
2009-12-10,3.25,5.1759227043589995,-0.3720926324377001
2009-12-11,3.33,5.185922704358999,-0.3578770471837178
2009-12-14,3.34,5.195922704359,-0.3571882820354537
2009-12-15,3.35,5.225922704358999,-0.3589648776845229
2009-12-16,3.38,5.1359227043589994,-0.34189040712561725
2009-12-17,3.29,5.145922704359,-0.36065887713138167
2009-12-18,3.3,5.2159227043589995,-0.3673219127188836
2009-12-21,3.37,5.225922704358999,-0.35513780232741554
2009-12-22,3.38,5.295922704359,-0.361773162357908
2009-12-23,3.45,5.285922704359,-0.3473230327119651
2009-12-24,3.44,5.265922704358999,-0.34674316484887746
2009-12-28,3.42,5.315922704359,-0.3566497877789614
2009-12-29,3.47,5.325922704359,-0.34846970325724413
2009-12-30,3.48,5.2559227043589996,-0.33788980627248155
2009-12-31,3.41,7.20786771964462,-0.5269058572334443
2010-01-04,3.51,7.31786771964462,-0.5203520841764468
2010-01-05,3.62,7.39786771964462,-0.5106698122774899
2010-01-06,3.7,7.34786771964462,-0.49645255723534576
2010-01-07,3.65,7.33786771964462,-0.5025802945141162
2010-01-08,3.64,7.33786771964462,-0.5039430882277762
2010-01-11,3.64,7.31786771964462,-0.5025873465533521
2010-01-12,3.62,7.32786771964462,-0.5059954493589631
2010-01-13,3.63,7.30786771964462,-0.503275081150959
2010-01-14,3.61,7.19786771964462,-0.498462580779654
2010-01-15,3.5,7.08786771964462,-0.5061984593336221
2010-01-19,3.39,7.03786771964462,-0.5183200175050775
2010-01-20,3.34,7.11786771964462,-0.5307583490513703
2010-01-21,3.42,7.02786771964462,-0.5133659117629294
2010-01-22,3.33,7.01786771964462,-0.5254968983415622
2010-01-25,3.32,7.12786771964462,-0.5342225570699104
2010-01-26,3.43,7.18786771964462,-0.5228070223627341
2010-01-27,3.49,6.97786771964462,-0.4998472111796146
2010-01-28,3.28,6.87786771964462,-0.5231080134571885
2010-01-29,3.18,6.94786771964462,-0.5423056211895387
2010-02-01,3.25,7.0478677196446196,-0.5388676221971037
2010-02-02,3.35,6.93786771964462,-0.5171427107907445
2010-02-03,3.24,6.7578677196446195,-0.5205588309191729
2010-02-04,3.06,6.7578677196446195,-0.5471944514236633
2010-02-05,3.06,6.68786771964462,-0.5424550651604989
2010-02-08,2.99,6.80786771964462,-0.5608022771400026
2010-02-09,3.11,6.76786771964462,-0.5404756521802548
2010-02-10,3.07,6.86786771964462,-0.5529908080176509
2010-02-11,3.17,6.85786771964462,-0.5377571966109209
2010-02-12,3.16,6.89786771964462,-0.5418874167446626
2010-02-16,3.2,6.92786771964462,-0.5380974161896741
2010-02-17,3.23,6.90786771964462,-0.5324172188742824
2010-02-18,3.21,6.91786771964462,-0.535984189046491
2010-02-19,3.22,6.93786771964462,-0.5358804563421484
2010-02-22,3.24,6.86786771964462,-0.5282378560186283
2010-02-23,3.17,6.92786771964462,-0.542427752912896
2010-02-24,3.23,6.95786771964462,-0.5357773199854716
2010-02-25,3.26,6.95786771964462,-0.5314656542268228
2010-02-26,3.26,7.05786771964462,-0.5381041230163282
2010-03-01,3.36,7.06786771964462,-0.5246090994797304
2010-03-02,3.37,7.03786771964462,-0.5211617873133072
2010-03-03,3.34,7.03786771964462,-0.5254244420256518
2010-03-04,3.34,7.21786771964462,-0.5372594608640946
2010-03-05,3.52,7.21786771964462,-0.5123213479765307
2010-03-08,3.52,7.24786771964462,-0.5143399222837094
2010-03-09,3.55,7.32786771964462,-0.5155480235426296
2010-03-10,3.63,7.34786771964462,-0.5059791304768393
2010-03-11,3.65,7.24786771964462,-0.4964036125953236
2010-03-12,3.55,7.21786771964462,-0.5081649958286035
2010-03-15,3.52,7.28786771964462,-0.5170055034737038
2010-03-16,3.59,7.31786771964462,-0.5094199379468501
2010-03-17,3.62,7.23786771964462,-0.499852699687396
2010-03-18,3.54,7.28786771964462,-0.5142612165616225
2010-03-19,3.59,7.45786771964462,-0.5186291665453313
2010-03-22,3.76,7.5478677196446196,-0.5018460657154926
2010-03-23,3.85,7.34786771964462,-0.47603847171785973
2010-03-24,3.65,7.46786771964462,-0.5112393340339328
2010-03-25,3.77,7.52786771964462,-0.49919417550844314
2010-03-26,3.83,7.52786771964462,-0.49122379103377645
2010-03-29,3.83,7.47786771964462,-0.48782191079170123
2010-03-30,3.78,7.37786771964462,-0.4876568483418029
2010-03-31,3.68,7.0797175574018425,-0.4802052525170921
2010-04-01,3.82,7.129717557401842,-0.46421439990505664
2010-04-05,3.87,7.179717557401842,-0.4609815819272346
2010-04-06,3.92,7.199717557401843,-0.45553419717556143
2010-04-07,3.94,7.219717557401842,-0.45427228022783117
2010-04-08,3.96,7.299717557401842,-0.4575132573472519
2010-04-09,4.04,7.379717557401842,-0.45255357422888254
2010-04-12,4.12,7.3297175574018425,-0.4379046712598824
2010-04-13,4.07,7.589717557401842,-0.46374816069001823
2010-04-14,4.33,7.429717557401842,-0.417205302012289
2010-04-15,4.17,7.479717557401842,-0.44249231765798214
2010-04-16,4.22,7.469717557401842,-0.435052267027373
2010-04-19,4.21,7.499717557401842,-0.4386455266112065
2010-04-20,4.24,7.509717557401842,-0.4353982067113953
2010-04-21,4.25,7.609717557401843,-0.4415035817109799
2010-04-22,4.35,7.679717557401842,-0.43357291886243965
2010-04-23,4.42,7.749717557401842,-0.42965663364358253
2010-04-26,4.49,7.5397175574018425,-0.40448697635999553
2010-04-27,4.28,7.699717557401843,-0.4441354545679954
2010-04-28,4.44,7.739717557401843,-0.4263356553943203
2010-04-29,4.48,7.479717557401842,-0.40104690242392316
2010-04-30,4.22,7.5797175574018425,-0.44325102247655235
2010-05-03,4.32,7.489717557401843,-0.4232092242609755
2010-05-04,4.23,7.3697175574018425,-0.4260295639482735
2010-05-05,4.11,7.179717557401842,-0.42755408313202437
2010-05-06,3.92,7.029717557401843,-0.4423673543082125
2010-05-07,3.77,7.359717557401843,-0.487752081435731
2010-05-10,4.1,7.439717557401842,-0.4489038100753069
2010-05-11,4.18,7.559717557401842,-0.44706928952559954
2010-05-12,4.3,7.509717557401842,-0.4274085586931604
2010-05-13,4.25,7.359717557401843,-0.42253218729492215
2010-05-14,4.1,7.379717557401842,-0.4444231817669353
2010-05-17,4.12,7.2897175574018425,-0.43482035242687433
2010-05-18,4.03,7.179717557401842,-0.4386965827304278
2010-05-19,3.92,7.069717557401843,-0.44552240338146976
2010-05-20,3.81,7.129717557401842,-0.46561698001001717
2010-05-21,3.87,7.139717557401842,-0.45796175144380624
2010-05-24,3.88,7.149717557401843,-0.4573212201951703
2010-05-25,3.89,7.459717557401842,-0.47853253557298825
2010-05-26,4.2,7.599717557401842,-0.44734788256579927
2010-05-27,4.34,7.469717557401842,-0.41898740258265366
2010-05-28,4.21,7.3297175574018425,-0.4256258898068217
2010-06-01,4.07,7.479717557401842,-0.4558618064431623
2010-06-02,4.22,7.569717557401843,-0.44251552742894784
2010-06-03,4.31,7.349717557401842,-0.4135829075963017
2010-06-04,4.09,7.189717557401842,-0.4311320344163827
2010-06-07,3.93,7.269717557401842,-0.4594012808656406
2010-06-08,4.01,7.249717557401842,-0.4468750033019072
2010-06-09,3.99,7.419717557401842,-0.46224368122751347
2010-06-10,4.16,7.549717557401842,-0.44898600929494625
2010-06-11,4.29,7.599717557401842,-0.4355053371922093
2010-06-14,4.34,7.739717557401843,-0.43925602351606985
2010-06-15,4.48,7.879717557401842,-0.43145170275910516
2010-06-16,4.62,7.8697175574018425,-0.4129395411840834
2010-06-17,4.61,7.949717557401843,-0.42010518402534813
2010-06-18,4.69,7.839717557401842,-0.40176416233618606
2010-06-21,4.58,7.749717557401842,-0.40901071992932303
2010-06-22,4.49,7.839717557401842,-0.42727528547750016
2010-06-23,4.58,7.649717557401843,-0.40128508462794077
2010-06-24,4.39,7.749717557401842,-0.43352774246500614
2010-06-25,4.49,7.779717557401843,-0.42285822500996995
2010-06-28,4.52,7.459717557401842,-0.39407893593570875
2010-06-29,4.2,7.399717557401843,-0.4324107687328155
2010-06-30,4.14,7.2514090142392025,-0.4290764743968374
2010-07-01,4.19,7.151409014239203,-0.4141014740371761
2010-07-02,4.09,7.121409014239203,-0.4256754538572246
2010-07-06,4.06,7.391409014239203,-0.4507136606594765
2010-07-07,4.33,7.491409014239203,-0.42200459329215556
2010-07-08,4.43,7.551409014239203,-0.41335451547563695
2010-07-09,4.49,7.551409014239203,-0.40540897843918955
2010-07-12,4.49,7.5814090142392025,-0.4077618037007368
2010-07-13,4.52,7.481409014239203,-0.3958357320930881
2010-07-14,4.42,7.491409014239203,-0.40999083195180774
2010-07-15,4.43,7.231409014239203,-0.3873946292794409
2010-07-16,4.17,7.211409014239203,-0.4217496203909423
2010-07-19,4.15,7.2514090142392025,-0.4276974320644624
2010-07-20,4.19,7.351409014239203,-0.43004123537620587
2010-07-21,4.29,7.691409014239203,-0.4422348373285222
2010-07-22,4.63,7.741409014239203,-0.401917662342374
2010-07-23,4.68,7.841409014239203,-0.4031684877677475
2010-07-26,4.78,7.801409014239203,-0.3872901688303356
2010-07-27,4.74,7.701409014239203,-0.38452820889837525
2010-07-28,4.64,7.741409014239203,-0.40062590783339436
2010-07-29,4.68,7.761409014239203,-0.39701670258402844
2010-07-30,4.7,7.841409014239203,-0.40061792574966093
2010-08-02,4.78,7.731409014239203,-0.3817427080631086
2010-08-03,4.67,7.811409014239203,-0.40215651344242953
2010-08-04,4.75,7.741409014239203,-0.386416608234617
2010-08-05,4.68,7.721409014239203,-0.39389300691499196
2010-08-06,4.66,7.801409014239203,-0.4026720055961013
2010-08-09,4.74,7.771409014239203,-0.39007199449737984
2010-08-10,4.71,7.621409014239203,-0.3820040374161483
2010-08-11,4.56,7.621409014239203,-0.40168543749843666
2010-08-12,4.56,7.551409014239203,-0.39613918523000113
2010-08-13,4.49,7.491409014239203,-0.40064679535375947
2010-08-16,4.43,7.641409014239203,-0.42026398642645346
2010-08-17,4.58,7.771409014239203,-0.41066028160295354
2010-08-18,4.71,7.601409014239203,-0.38037803370703027
2010-08-19,4.54,7.661409014239203,-0.4074197067977797
2010-08-20,4.6,7.611409014239203,-0.39564409278302437
2010-08-23,4.55,7.511409014239203,-0.3942547940906066
2010-08-24,4.45,7.621409014239203,-0.41611846422544796
2010-08-25,4.56,7.431409014239203,-0.38638823522394516
2010-08-26,4.37,7.591409014239203,-0.4243492885440381
2010-08-27,4.53,7.431409014239203,-0.3904251547290507
2010-08-30,4.37,7.5414090142392025,-0.42053268934905297
2010-08-31,4.48,7.651409014239203,-0.41448692761519335
2010-09-01,4.59,7.721409014239203,-0.4055489106281651
2010-09-02,4.66,7.851409014239203,-0.40647595972281014
2010-09-03,4.79,7.861409014239203,-0.39069446821505216
2010-09-07,4.8,7.931409014239203,-0.3948111878504067
2010-09-08,4.87,8.011409014239202,-0.39211691834180107
2010-09-09,4.95,8.051409014239203,-0.38520077774638584
2010-09-10,4.99,8.171409014239202,-0.3893342027911457
2010-09-13,5.11,8.341409014239202,-0.3873936655933099
2010-09-14,5.28,8.381409014239203,-0.3700343234616291
2010-09-15,5.32,8.571409014239203,-0.37933191717228965
2010-09-16,5.51,8.581409014239203,-0.35791430161909177
2010-09-17,5.52,8.711409014239203,-0.36634820027652215
2010-09-20,5.65,8.701409014239204,-0.3506798737130735
2010-09-21,5.64,8.561409014239203,-0.3412299318231802
2010-09-22,5.5,8.611409014239204,-0.3613124181065378
2010-09-23,5.55,8.681409014239202,-0.36070285469825014
2010-09-24,5.62,8.711409014239203,-0.35486900100616914
2010-09-27,5.65,8.741409014239203,-0.3536511115317328
2010-09-28,5.68,8.751409014239202,-0.3509616576304214
2010-09-29,5.69,8.691409014239204,-0.34533054529155993
2010-09-30,5.63,8.18671362577788,-0.3123003616160994
2010-10-01,5.63,8.166713625777879,-0.3106162089204221
2010-10-04,5.61,8.19671362577788,-0.31557935824949557
2010-10-05,5.64,8.11671362577788,-0.3051374903645834
2010-10-06,5.56,8.12671362577788,-0.31583660308101447
2010-10-07,5.57,8.336713625777879,-0.33187101656256346
2010-10-08,5.78,8.29671362577788,-0.30333861566083864
2010-10-11,5.74,8.35671362577788,-0.3131271146717445
2010-10-12,5.8,8.40671362577788,-0.31007522580343383
2010-10-13,5.85,8.34671362577788,-0.29912534893578513
2010-10-14,5.79,8.256713625777879,-0.29875247435937147
2010-10-15,5.7,8.336713625777879,-0.31627734190423906
2010-10-18,5.78,8.166713625777879,-0.2922489675950336
2010-10-19,5.61,8.21671362577788,-0.31724528132512353
2010-10-20,5.66,8.23671362577788,-0.3128327319422294
2010-10-21,5.68,8.43671362577788,-0.3267520681696372
2010-10-22,5.88,8.54671362577788,-0.3120162605817003
2010-10-25,5.99,8.55671362577788,-0.29996488582315306
2010-10-26,6.0,8.40671362577788,-0.2862847163483797
2010-10-27,5.85,8.426713625777879,-0.30577918512568647
2010-10-28,5.87,8.39671362577788,-0.30091697042291377
2010-10-29,5.84,8.36671362577788,-0.3019959495199005
2010-11-01,5.81,8.40671362577788,-0.3088857003306811
2010-11-02,5.85,8.35671362577788,-0.2999640454407153
2010-11-03,5.8,8.61671362577788,-0.32688954839480344
2010-11-04,6.06,8.836713625777879,-0.3142246929534791
2010-11-05,6.28,9.02671362577788,-0.3042872234180555
2010-11-08,6.47,8.96671362577788,-0.2784424405615257
2010-11-09,6.41,9.03671362577788,-0.2906713363456588
2010-11-10,6.48,9.05671362577788,-0.28450867856126627
2010-11-11,6.5,8.87671362577788,-0.2677470205725607
2010-11-12,6.32,8.76671362577788,-0.2790913140567861
2010-11-15,6.21,8.80671362577788,-0.2948561445414909
2010-11-16,6.25,8.916713625777879,-0.2990691119728811
2010-11-17,6.36,9.05671362577788,-0.2977585178471688
2010-11-18,6.5,9.336713625777879,-0.30382356570795443
2010-11-19,6.78,9.426713625777879,-0.28076737353517256
2010-11-22,6.87,9.496713625777879,-0.27659185369641215
2010-11-23,6.94,9.62671362577788,-0.27908938919545156
2010-11-24,7.07,9.61671362577788,-0.26482161421042427
2010-11-26,7.06,9.55671362577788,-0.2612523220370807
2010-11-29,7.0,9.77671362577788,-0.28401298555545573
2010-11-30,7.22,9.79671362577788,-0.2630181634581855
2010-12-01,7.24,9.81671362577788,-0.26248230558663155
2010-12-02,7.26,9.93671362577788,-0.26937614653942876
2010-12-03,7.38,9.996713625777879,-0.2617573858503187
2010-12-06,7.44,9.89671362577788,-0.24823529493456287
2010-12-07,7.34,9.89671362577788,-0.2583396592499586
2010-12-08,7.34,9.93671362577788,-0.26132519498614415
2010-12-09,7.38,10.05671362577788,-0.2661618621531383
2010-12-10,7.5,10.01671362577788,-0.2512514303395029
2010-12-13,7.46,9.64671362577788,-0.22667964558775322
2010-12-14,7.09,9.40671362577788,-0.24628299722330504
2010-12-15,6.85,9.56671362577788,-0.28397564012552756
2010-12-16,7.01,9.71671362577788,-0.27856266326478174
2010-12-17,7.16,9.70671362577788,-0.2623662059025451
2010-12-20,7.15,9.73671362577788,-0.2656659859985584
2010-12-21,7.18,9.36671362577788,-0.23345580030971425
2010-12-22,6.81,9.416713625777879,-0.2768177656631826
2010-12-23,6.86,9.36671362577788,-0.26761933010092465
2010-12-27,6.81,9.23671362577788,-0.2627247876350082
2010-12-28,6.68,9.38671362577788,-0.2883558329024418
2010-12-29,6.83,9.44671362577788,-0.27699724257941705
2010-12-30,6.89,9.416713625777879,-0.2683222328075372
2010-12-31,6.86,10.841688619096706,-0.36725723814676825
2011-01-03,6.95,10.721688619096705,-0.35178121218506964
2011-01-04,6.83,10.831688619096706,-0.36944273047524345
2011-01-05,6.94,10.721688619096705,-0.3527139010884005
2011-01-06,6.83,10.581688619096706,-0.3545453617228972
2011-01-07,6.69,10.791688619096705,-0.3800784811228206
2011-01-10,6.9,10.691688619096706,-0.3546388932730673
2011-01-11,6.8,10.771688619096706,-0.3687155059472713
2011-01-12,6.88,10.821688619096705,-0.36423970027569696
2011-01-13,6.93,10.931688619096706,-0.366063172720279
2011-01-14,7.04,10.991688619096704,-0.3595160630943577
2011-01-18,7.1,10.791688619096705,-0.34208628041435374
2011-01-19,6.9,10.651688619096705,-0.35221538605348934
2011-01-20,6.76,10.551688619096705,-0.35934424867640746
2011-01-21,6.66,10.581688619096706,-0.3706108505233522
2011-01-24,6.69,10.521688619096706,-0.3641705013149932
2011-01-25,6.63,10.631688619096705,-0.37639257153457706
2011-01-26,6.74,11.361688619096705,-0.4067783209028084
2011-01-27,7.47,11.361688619096705,-0.34252730818159927
2011-01-28,7.47,11.371688619096705,-0.34310547446265116
2011-01-31,7.48,11.411688619096704,-0.34453171220578904
2011-02-01,7.52,11.321688619096705,-0.33578812728379215
2011-02-02,7.43,11.421688619096706,-0.3494832289879386
2011-02-03,7.53,11.851688619096706,-0.36464749944013375
2011-02-04,7.96,12.081688619096706,-0.3411517006473609
2011-02-07,8.19,12.261688619096706,-0.33206589610792603
2011-02-08,8.37,12.201688619096705,-0.31402937238537454
2011-02-09,8.31,12.531688619096705,-0.3368810658655679
2011-02-10,8.64,12.621688619096705,-0.31546401905941346
2011-02-11,8.73,12.511688619096706,-0.3022524564210045
2011-02-14,8.62,12.311688619096705,-0.2998523381569701
2011-02-15,8.42,12.361688619096705,-0.31886328320933977
2011-02-16,8.47,12.331688619096706,-0.31315164843819854
2011-02-17,8.44,12.371688619096705,-0.31779724984573454
2011-02-18,8.48,12.161688619096704,-0.30272840675394275
2011-02-22,8.27,11.921688619096706,-0.30630632419364356
2011-02-23,8.03,11.961688619096705,-0.32869009922393466
2011-02-24,8.07,12.141688619096705,-0.3353478043155107
2011-02-25,8.25,12.171688619096706,-0.3221975801240753
2011-02-28,8.28,11.951688619096705,-0.30721086669125486
2011-03-01,8.06,11.881688619096705,-0.3216452426597294
2011-03-02,7.99,12.211688619096705,-0.3457088328058746
2011-03-03,8.32,12.311688619096705,-0.3242194261561474
2011-03-04,8.42,12.371688619096705,-0.31941384404041284
2011-03-07,8.48,12.581688619096706,-0.32600462014860954
2011-03-08,8.69,12.501688619096706,-0.30489390155456575
2011-03-09,8.61,12.351688619096706,-0.30292931877441875
2011-03-10,8.46,12.571688619096705,-0.3270593747327585
2011-03-11,8.68,12.421688619096706,-0.30122221976683217
2011-03-14,8.53,12.331688619096706,-0.3082861347317396
2011-03-15,8.44,12.281688619096705,-0.31279807999066944
2011-03-16,8.39,12.281688619096705,-0.3168691814125256
2011-03-17,8.39,11.801688619096705,-0.2890847851701609
2011-03-18,7.91,12.081688619096706,-0.3452901949900282
2011-03-21,8.19,11.911688619096704,-0.3124400526328509
2011-03-22,8.02,12.011688619096706,-0.3323170243316619
2011-03-23,8.12,12.051688619096705,-0.32623549639895966
2011-03-24,8.16,12.111688619096705,-0.3262706583181152
2011-03-25,8.22,12.031688619096705,-0.3168041278135132
2011-03-28,8.14,12.431688619096706,-0.34522169518500556
2011-03-29,8.54,12.521688619096706,-0.31798335992992766
2011-03-30,8.63,12.401688619096705,-0.304127021322635
2011-03-31,8.51,11.265908830603596,-0.24462374692019784
2011-04-01,9.15,11.435908830603596,-0.19988868960604889
2011-04-04,9.32,11.625908830603596,-0.198342242675567
2011-04-05,9.51,11.355908830603596,-0.16255051516695573
2011-04-06,9.24,11.255908830603596,-0.17909782861092105
2011-04-07,9.14,11.045908830603596,-0.17254432023946442
2011-04-08,8.93,11.275908830603596,-0.2080460977333053
2011-04-11,9.16,11.365908830603596,-0.19408116530584996
2011-04-12,9.25,11.485908830603597,-0.19466538204152695
2011-04-13,9.37,11.295908830603596,-0.17049613798101848
2011-04-14,9.18,11.345908830603596,-0.190897782005919
2011-04-15,9.23,11.375908830603596,-0.18863625425958475
2011-04-18,9.26,11.845908830603596,-0.21829552021563503
2011-04-19,9.73,11.925908830603596,-0.18412926526560203
2011-04-20,9.81,11.935908830603596,-0.1781103442372799
2011-04-21,9.82,11.925908830603596,-0.17658267059693855
2011-04-25,9.81,10.825908830603597,-0.09384051228398849
2011-04-26,8.71,10.875908830603596,-0.19914738752764904
2011-04-27,8.76,10.895908830603597,-0.19602851527211929
2011-04-28,8.78,10.675908830603596,-0.17758758159949606
2011-04-29,8.56,10.465908830603597,-0.1821063857379004
2011-05-02,8.35,10.205908830603596,-0.18184650298251137
2011-05-03,8.09,10.285908830603596,-0.2134870983952456
2011-05-04,8.17,10.255908830603596,-0.2033860543279452
2011-05-05,8.14,10.365908830603596,-0.2147335913308417
2011-05-06,8.25,10.325908830603597,-0.2010388494280605
2011-05-09,8.21,10.545908830603596,-0.2214990541000058
2011-05-10,8.43,10.705908830603596,-0.21258436500951228
2011-05-11,8.59,10.625908830603596,-0.1915985599970509
2011-05-12,8.51,10.485908830603597,-0.18843467576571127
2011-05-13,8.37,10.205908830603596,-0.17988685388785874
2011-05-16,8.09,10.125908830603596,-0.2010593680688153
2011-05-17,8.01,10.505908830603596,-0.2375719103266004
2011-05-18,8.39,10.475908830603597,-0.19911483235802574
2011-05-19,8.36,10.295908830603596,-0.18802699814602997
2011-05-20,8.18,10.245908830603598,-0.20163256034768895
2011-05-23,8.13,10.145908830603595,-0.19869179432432027
2011-05-24,8.03,10.125908830603596,-0.20698476212516537
2011-05-25,8.01,10.315908830603597,-0.22352939217170997
2011-05-26,8.2,10.285908830603596,-0.20279285622262233
2011-05-27,8.17,10.265908830603596,-0.20416203428141733
2011-05-31,8.15,10.445908830603596,-0.2197902420780491
2011-06-01,8.33,10.385908830603597,-0.19795175021617384
2011-06-02,8.27,10.435908830603596,-0.2075438628068509
2011-06-03,8.32,10.255908830603596,-0.18876033929112657
2011-06-06,8.14,10.195908830603596,-0.20164056630564098
2011-06-07,8.08,9.925908830603596,-0.18596874725589696
2011-06-08,7.81,10.275908830603596,-0.23996990156818576
2011-06-09,8.16,10.135908830603597,-0.19494145652116435
2011-06-10,8.02,10.615908830603596,-0.24453006068779504
2011-06-13,8.5,10.825908830603597,-0.21484651930824694
2011-06-14,8.71,10.625908830603596,-0.18030540833228315
2011-06-15,8.51,10.615908830603596,-0.1983729197572488
2011-06-16,8.5,10.625908830603596,-0.2000684237456266
2011-06-17,8.51,11.095908830603596,-0.2330506558842128
2011-06-20,8.98,11.315908830603597,-0.20642697511720742
2011-06-21,9.2,11.155908830603597,-0.17532492065890892
2011-06-22,9.04,11.315908830603597,-0.20112470546320227
2011-06-23,9.2,11.415908830603597,-0.19410708893042505
2011-06-24,9.3,11.405908830603597,-0.1846331460192946
2011-06-27,9.29,11.815908830603597,-0.21377186188686648
2011-06-28,9.7,11.755908830603596,-0.17488301927380956
2011-06-29,9.64,11.775908830603596,-0.181379531833053
2011-06-30,9.66,12.181781438267368,-0.207012533515463
2011-07-01,9.9,12.441781438267368,-0.20429401134226433
2011-07-05,10.16,12.241781438267369,-0.17005543259903289
2011-07-06,9.96,12.231781438267369,-0.18572776579869676
2011-07-07,9.95,12.221781438267369,-0.18587973036027639
2011-07-08,9.94,11.931781438267368,-0.1669307679303752
2011-07-11,9.65,12.061781438267369,-0.19995234125331762
2011-07-12,9.78,12.201781438267368,-0.19847769364825285
2011-07-13,9.92,12.061781438267369,-0.17756758810703732
2011-07-14,9.78,12.021781438267368,-0.18647664239938666
2011-07-15,9.74,11.991781438267369,-0.18777705796752053
2011-07-18,9.71,12.581781438267369,-0.22824919128962706
2011-07-19,10.3,12.431781438267368,-0.17147835560439806
