DE,dcf,Deviation
97.01,104.51210526315789,-0.07178216575264507
96.47,103.9721052631579,-0.07215498084000271
95.93,103.03210526315789,-0.06893099238356959
94.99,101.4921052631579,-0.06406513340420572
93.45,101.62210526315789,-0.0804166105592442
93.58,102.2921052631579,-0.08516889197602329
94.25,101.8021052631579,-0.0741841756969146
93.76,99.5721052631579,-0.0583708182908973
91.53,100.42210526315789,-0.08854728986069327
92.38,101.9321052631579,-0.09371046775201242
93.89,103.2921052631579,-0.09102443249853509
95.25,102.76210526315789,-0.07310190117184301
94.72,105.0421052631579,-0.09826635935464478
97.0,104.8021052631579,-0.0744460738032583
96.76,103.95210526315789,-0.06918672060513686
95.91,105.5421052631579,-0.09126315264548945
97.5,106.63824355971897,-0.0856938679283612
97.39,104.22824355971898,-0.06560835457042802
94.98,102.27824355971897,-0.07135675492371574
93.03,100.78824355971896,-0.07697567975893993
91.54,100.77824355971897,-0.09166902729600146
91.53,102.04824355971897,-0.10307128464747806
92.8,103.73824355971897,-0.10544080162126668
94.49,100.53824355971896,-0.060158635615375156
91.29,99.60824355971897,-0.0835095897934578
90.36,96.96824355971897,-0.06814853313960678
87.72,97.37824355971897,-0.09918276615654786
88.13,96.20824355971897,-0.08396623055179875
86.96,95.74824355971897,-0.09178490626031877
86.5,95.28824355971896,-0.09222799404641358
86.04,93.99824355971897,-0.08466374751633454
84.75,92.30824355971897,-0.08188048291514893
83.06,92.69824355971897,-0.10397439249762841
83.45,93.95824355971897,-0.11183950616360794
84.71,94.18824355971897,-0.10063085584252773
84.94,94.98824355971897,-0.10578407583041216
85.74,95.32824355971897,-0.1005813513569288
86.08,92.00824355971896,-0.06443165666858075
82.76,93.47824355971898,-0.1146603011734123
84.23,91.44824355971897,-0.0789325554952316
82.2,90.94824355971897,-0.09618925245075949
81.7,90.45824355971897,-0.096820844790524
81.21,89.20824355971897,-0.08965812172240206
79.96,91.24824355971897,-0.12370915997228149
82.0,91.04824355971897,-0.09937856246270349
81.8,89.44824355971897,-0.08550468131453837
80.2,91.24824355971897,-0.12107897235839127
82.0,89.45824355971897,-0.08337122732283608
80.21,88.51824355971897,-0.0938591100049766
79.27,87.77824355971897,-0.09692884266851942
78.53,89.30824355971897,-0.12068587545909726
80.06,91.37824355971897,-0.12386146985110391
82.13,90.81824355971897,-0.09566628046495829
81.57,90.97824355971898,-0.10341201579192194
81.73,89.22824355971898,-0.08403441848208659
79.98,89.93824355971897,-0.110723126954405
80.69,91.19824355971897,-0.11522418798381684
81.95,91.67824355971896,-0.10611289202308949
82.43,91.69824355971897,-0.1010732943176057
82.45,93.78824355971896,-0.1208919490266327
84.54,94.08824355971898,-0.10148179196966922
84.84,93.83824355971898,-0.0958910058242134
84.59,95.68824355971897,-0.11598335539300142
86.44,95.35824355971897,-0.0935235720248333
86.11,92.73824355971897,-0.07147260186624838
83.49,90.89824355971896,-0.08150040385380874
81.65,91.13824355971897,-0.10410825564683757
81.89,90.67824355971896,-0.09691678196138853
81.43,90.93824355971897,-0.10455714985824327
81.69,89.04824355971897,-0.08263210216812722
79.8,90.12824355971897,-0.114594972139621
80.88,89.72824355971898,-0.0986115765637382
80.48,91.54824355971897,-0.12090066536884347
82.3,90.48824355971897,-0.09048958447640798
81.24,91.13824355971897,-0.10860691596753325
81.89,90.14824355971896,-0.09160737063333091
80.9,88.66824355971897,-0.08761021136600022
79.42,88.63824355971897,-0.10399849082646007
79.39,87.75824355971896,-0.09535564090938564
78.51,87.22893697083725,-0.09995463975162511
78.72,85.32893697083725,-0.07745247046844117
76.82,85.57893697083725,-0.1023492144313739
77.07,80.91893697083725,-0.04756534273583446
72.41,81.16893697083725,-0.10790996282215948
72.66,75.55893697083725,-0.038366566379250844
67.05,79.43893697083725,-0.1559554727599809
70.93,76.49893697083725,-0.07279757329125003
67.99,81.98893697083726,-0.17074177917218958
73.48,83.47893697083725,-0.11977796236588767
74.97,85.00893697083725,-0.11809272446591312
76.5,83.66893697083725,-0.08568218063217392
75.16,82.76893697083726,-0.09192986220806709
74.26,78.65893697083726,-0.05592418535312982
70.15,77.51893697083726,-0.0950598300078529
69.01,78.50893697083725,-0.12099179198370369
70.0,81.16893697083725,-0.13760112412030334
72.66,83.60893697083725,-0.13095414638098124
75.1,81.56893697083726,-0.07930637827424492
73.06,84.53893697083726,-0.13578284021713038
76.03,87.41893697083725,-0.13027997554622028
78.91,88.61893697083725,-0.10955826488905274
80.11,89.32893697083725,-0.10320213453169047
80.82,88.39893697083725,-0.08573561210738934
79.89,86.53893697083726,-0.07683173844714408
78.03,85.64893697083725,-0.08895541778214289
77.14,87.85893697083725,-0.12200166927122225
79.35,85.76893697083726,-0.07483988023565924
77.26,83.76893697083726,-0.07770108116691554
75.26,83.54893697083725,-0.0992105617541309
75.04,85.06893697083726,-0.11789188072580825
76.56,85.79893697083725,-0.1076812522045294
77.29,87.14893697083725,-0.11312744955381793
78.64,86.52893697083725,-0.09117108388256345
78.02,85.69893697083725,-0.08960364319863556
77.19,84.48893697083726,-0.08638926269550073
75.98,81.32893697083725,-0.06576917355695
72.82,77.09893697083726,-0.055499299198583985
68.59,75.97893697083725,-0.09724980718897558
67.47,76.94893697083725,-0.12318476828899738
68.44,77.98893697083726,-0.12243963492421928
69.48,75.92893697083726,-0.08493385036213741
67.42,76.54893697083725,-0.11925622134132419
68.04,73.07893697083725,-0.06895197412146359
64.57,70.22893697083725,-0.0805784227260502
61.72,71.98893697083726,-0.14264604261342562
63.48,74.66893697083725,-0.14984727819557964
66.16,75.07893697083725,-0.11879412962788238
66.57,74.20893697083726,-0.10293823470128971
65.7,77.88893697083725,-0.1564912482423655
69.38,80.18893697083725,-0.13479336900011774
71.68,79.55893697083725,-0.09903270796246699
71.05,78.30893697083725,-0.09269615003892251
69.8,79.89893697083725,-0.1263963871574828
71.39,78.07893697083725,-0.08566890419288864
69.57,78.63893697083725,-0.11532374826226877
70.13,77.61893697083725,-0.09648337458745382
69.11,77.75893697083725,-0.11122756184386828
69.25,80.73893697083726,-0.1422973524532165
72.23,83.05893697083725,-0.13037654183606262
74.55,81.62893697083726,-0.08672092561203248
73.12,82.43893697083725,-0.11304047957500729
73.93,86.24893697083725,-0.1428300151108246
77.74,87.17893697083726,-0.10827084269213716
78.67,84.40893697083726,-0.06798968423000074
75.9,82.31403990436154,-0.07792157828499036
73.7,82.68403990436153,-0.10865506710549133
74.07,84.34403990436154,-0.12181109555590852
75.73,84.00403990436152,-0.09849573798809552
75.39,83.76403990436154,-0.09997177683792091
75.15,84.24403990436154,-0.10794876307790546
75.63,81.39403990436153,-0.07081648620874847
72.78,82.19403990436152,-0.11453433746918151
73.58,84.40403990436153,-0.12824077990373772
75.79,83.31403990436154,-0.09030938738535044
74.7,84.94403990436152,-0.1205975123845684
76.33,85.04403990436154,-0.10246502769813315
76.43,83.63403990436153,-0.08613765295326636
75.02,82.88403990436153,-0.09488002652182148
74.27,81.29403990436154,-0.0864028889771622
72.68,80.53403990436153,-0.09752447429296507
71.92,83.33403990436153,-0.1369673175266779
74.72,82.25403990436152,-0.09159477045895259
73.64,85.11403990436153,-0.13480784036634086
76.5,84.45403990436154,-0.09418187588620919
75.84,87.86403990436153,-0.13684824778657445
79.25,87.34403990436154,-0.09266848560272922
78.73,86.30403990436153,-0.08775996943775466
77.69,86.75403990436152,-0.10447974427881179
78.14,86.99403990436154,-0.10177754607206868
78.38,87.52403990436152,-0.1044746096541398
78.91,85.49403990436154,-0.07701168305681694
76.88,86.95403990436154,-0.11585476552258767
78.34,85.58403990436153,-0.08464241595111188
76.97,83.83403990436153,-0.08187652548048596
75.22,82.42403990436152,-0.08740216947289325
73.81,82.33403990436153,-0.10352996056385644
73.72,82.26403990436154,-0.1038611757250758
73.65,82.17403990436152,-0.1037315423980888
73.56,85.25403990436152,-0.13716698842048958
76.64,85.53403990436153,-0.10398246024981705
76.92,86.37403990436155,-0.10945464534054006
77.76,87.30403990436153,-0.10931956774069884
78.69,87.05403990436153,-0.09607871057506756
78.44,85.53403990436153,-0.08293820696758414
76.92,86.20403990436154,-0.10769843170530813
77.59,85.96403990436153,-0.0974132894833466
77.35,87.92403990436152,-0.12026335363870144
79.31,89.08403990436153,-0.10971707069924874
80.47,90.25403990436153,-0.10840556184220984
81.64,90.91403990436153,-0.10200888569155553
82.3,91.34403990436154,-0.09901072816388212
82.73,92.36403990436153,-0.10430509443217417
83.75,93.11403990436153,-0.10056528439727719
84.5,93.05403990436153,-0.09192550815798162
84.44,93.27403990436152,-0.09471059593236764
84.66,93.52403990436152,-0.0947781972787527
84.91,94.83403990436153,-0.10464638978124052
86.22,95.55403990436153,-0.09768336235394981
86.94,95.65403990436154,-0.09109954909457207
87.04,95.51403990436154,-0.08872035894248231
86.9,95.03403990436153,-0.08559080422706755
86.42,96.37403990436152,-0.10328548968414719
87.76,96.27403990436152,-0.08843546934167656
87.66,96.60403990436153,-0.09258453283336987
87.99,96.02403990436152,-0.08366696415151142
87.41,94.76403990436154,-0.07760369768726028
86.15,95.21578844270323,-0.0952130795845757
86.92,95.71578844270323,-0.09189485439978906
87.42,96.69578844270323,-0.09592753306106572
88.4,96.11578844270323,-0.0802759730499717
87.82,96.23578844270324,-0.08744967520803171
87.94,96.79578844270323,-0.09148939830109737
88.5,96.22578844270323,-0.08028812824229015
87.93,95.84578844270324,-0.0825887978107176
87.55,96.97578844270323,-0.09719733754237359
88.68,97.34578844270324,-0.08902068164771015
89.05,92.57578844270323,-0.038085427108032754
84.28,91.40578844270323,-0.07795773729548816
83.11,92.16578844270323,-0.09825542205753435
83.87,92.48578844270324,-0.09315797148705596
84.19,92.66578844270323,-0.09146620975381814
84.37,92.39578844270324,-0.08686314146970242
84.1,91.56578844270324,-0.08153469292054327
83.27,91.68578844270323,-0.0917894538035463
83.39,91.62578844270323,-0.08988504855107848
83.33,91.22578844270323,-0.08655215348083722
82.93,91.37578844270323,-0.09242917173840981
83.08,90.57578844270323,-0.08275708742458199
82.28,90.12578844270323,-0.08705375651377656
81.83,87.50578844270323,-0.06486186278316453
79.21,87.50578844270323,-0.09480273922833271
79.21,88.67578844270324,-0.10674603078177813
80.38,88.46578844270323,-0.09140017384166721
80.17,87.75578844270323,-0.08644202937856438
79.46,89.95578844270324,-0.11667718803207938
81.66,89.88578844270323,-0.09151378193613646
81.59,89.93578844270323,-0.09279718994202402
81.64,91.51578844270323,-0.10791349351578083
83.22,91.45578844270324,-0.09005212882575431
83.16,90.68578844270323,-0.08298751736010046
82.39,90.28578844270324,-0.08745328117408002
81.99,88.72578844270323,-0.07591691841716386
80.43,89.13578844270323,-0.09766883307818985
80.84,91.07578844270323,-0.11238759079360228
82.78,90.69578844270323,-0.08727845668053269
82.4,88.65578844270323,-0.07056266209561979
80.36,88.78578844270324,-0.09490019281791606
80.49,89.19578844270323,-0.09760313345170535
80.9,90.48578844270324,-0.1059369499639502
82.19,90.04578844270323,-0.08724215289315751
81.75,89.50578844270323,-0.08665124990958628
81.21,90.12578844270323,-0.0989260520963029
81.83,87.74578844270323,-0.06741962831146198
79.45,84.80578844270323,-0.06315357172018654
76.51,85.84578844270324,-0.10875068669133714
77.55,87.63578844270323,-0.11508755294987028
79.34,87.76578844270323,-0.09600310772806298
79.47,87.86578844270323,-0.0955524168337496
79.57,89.19578844270323,-0.10791752178844816
80.9,89.23578844270324,-0.09341306428928453
80.94,88.68578844270323,-0.0873396806716954
80.39,89.20578844270324,-0.09882529594327394
80.91,88.28578844270324,-0.08354445911178632
79.99,89.27578844270323,-0.1040123935580004
80.98,89.73578844270324,-0.09757298169050854
81.44,90.59578844270324,-0.10106196546314916
82.3,91.18578844270323,-0.09744707584873968
82.89,90.65578844270323,-0.08566235621690499
82.36,90.76498770290212,-0.09260165087460681
83.34,90.85498770290212,-0.08271409080452796
83.43,89.91498770290211,-0.07212354545751432
82.49,88.11498770290211,-0.06383690050400881
80.69,87.64498770290211,-0.07935408384650644
80.22,87.96498770290212,-0.0880462545968912
80.54,86.47498770290211,-0.06863242031664296
79.05,86.38498770290211,-0.08491044448751706
78.96,86.49498770290211,-0.08711473234476563
79.07,84.75498770290211,-0.06707555339197413
77.33,84.04498770290212,-0.0798975392398118
76.62,81.60498770290212,-0.061086801716714656
74.18,80.39498770290211,-0.07730566146573037
72.97,80.61498770290211,-0.09483332964183899
73.19,82.73498770290212,-0.11536821323014845
75.31,82.35498770290212,-0.08554415341930599
74.93,83.37498770290212,-0.10128922277020203
75.95,83.09498770290212,-0.08598578446690797
75.67,82.56498770290212,-0.08350982534767282
75.14,83.71498770290212,-0.10243073478472065
76.29,83.23498770290212,-0.08343832196733736
75.81,81.29498770290212,-0.06747018306894104
73.87,78.94498770290211,-0.06428511613683541
71.52,78.01498770290212,-0.08325307603247256
70.59,79.07498770290212,-0.10730305434610532
71.65,80.93498770290212,-0.11472155573786758
73.51,80.93498770290212,-0.0917401474150823
73.51,81.73498770290212,-0.10062994971992967
74.31,79.96498770290212,-0.0707182964113291
72.54,81.48498770290212,-0.10977467083281567
74.06,80.69498770290211,-0.08222304621112775
73.27,82.13498770290211,-0.10793192950814656
74.71,82.77498770290211,-0.09743266567249942
75.35,82.31498770290212,-0.08461384612047462
74.89,84.45498770290212,-0.11325545077988841
77.03,84.28498770290211,-0.08607686731206943
76.86,82.48498770290212,-0.06819407821411616
75.06,82.95498770290212,-0.09517194711880972
75.53,81.83498770290211,-0.07704513533737012
74.41,83.42498770290211,-0.1080610012794585
76.0,85.50498770290211,-0.11116296204764564
78.08,85.66498770290211,-0.08854244781085929
78.24,88.29498770290212,-0.11387948471928533
80.87,87.87498770290212,-0.07971537619539004
80.45,89.14498770290211,-0.09753759495576264
81.72,89.40498770290212,-0.08595703551170741
81.98,88.12498770290212,-0.06973036664264687
80.7,87.95498770290212,-0.08248523355387527
80.53,86.02498770290211,-0.06387664618889255
78.6,85.58498770290211,-0.08161463698691707
78.16,85.68498770290212,-0.08782154149328603
78.26,84.90498770290212,-0.0782638085545001
77.48,84.20498770290212,-0.07986448174103034
76.78,83.36498770290211,-0.07898984794875552
75.94,83.08498770290211,-0.08599613360299674
75.66,83.11498770290211,-0.08969486622016076
75.69,83.30498770290211,-0.09141094564541696
75.88,82.57498770290212,-0.08107767120705034
75.15,81.29498770290212,-0.07558876477550347
73.87,81.15498770290212,-0.08976635828683144
73.73,82.45498770290212,-0.10581515983410938
75.03,85.52498770290211,-0.12271253097819479
78.1,84.74498770290211,-0.07841157197636306
77.32,84.24498770290211,-0.08220059010897762
76.82,85.93841584158416,-0.10610407176218761
77.53,84.81841584158416,-0.08592963885575
76.41,85.91841584158416,-0.11066796039530946
77.51,86.83841584158417,-0.10742268558424206
78.43,87.37841584158416,-0.10240991159427182
78.97,87.57841584158416,-0.09829380628619111
79.17,87.08841584158417,-0.09092387047191153
78.68,87.77841584158416,-0.1036520852461531
79.37,88.16841584158416,-0.0997910165176682
79.76,88.53841584158415,-0.09914810151212528
80.13,83.50841584158415,-0.04045599245940701
75.1,83.91841584158416,-0.10508320197834775
75.51,85.34841584158416,-0.11527356125561028
76.94,86.29841584158416,-0.10844249862898026
77.89,86.05841584158416,-0.09491710673155473
77.65,85.43841584158416,-0.09115824263437966
77.03,84.52841584158416,-0.08870881782094486
76.12,85.07841584158416,-0.1052959878597729
76.67,83.67841584158415,-0.08375416493127852
75.27,82.21841584158416,-0.08451167260352177
73.81,82.72841584158415,-0.10780353704175771
74.32,82.93841584158416,-0.10391343690535038
74.53,83.51841584158416,-0.10762196278522784
75.11,82.52841584158416,-0.08988923107192603
74.12,83.22841584158415,-0.10943877459978313
74.82,85.44841584158416,-0.12438400100112523
77.04,86.62841584158416,-0.1106844185990693
78.22,85.59841584158416,-0.08619804197357217
77.19,86.65841584158416,-0.10926135389888603
78.25,87.19841584158416,-0.10262131204127611
78.79,88.77841584158416,-0.11250950748442556
80.37,90.40841584158416,-0.11103408624229971
82.0,89.42841584158415,-0.08306549737773561
81.02,89.71841584158416,-0.09695240113181403
81.31,90.38841584158416,-0.1004378244386438
81.98,90.69841584158416,-0.09612533758926878
82.29,91.10841584158416,-0.09679035421839932
