date,WM,dcf,Deviation
2015-03-26,53.4,56.20713058419244,-0.049942606125172206
2015-03-27,53.4,56.81713058419244,-0.06014261102342877
2015-03-30,54.01,57.03713058419244,-0.053072981638234706
2015-03-31,54.23,54.2541439476554,-0.00044501573333632916
2015-04-01,53.65,54.5041439476554,-0.015671174442730473
2015-04-02,53.9,55.1541439476554,-0.02273888882847419
2015-04-06,54.55,55.3441439476554,-0.014349195615104282
2015-04-07,54.74,55.2141439476554,-0.008587363920826152
2015-04-08,54.61,55.5741439476554,-0.01734878630903458
2015-04-09,54.97,55.744143947655395,-0.013887448848121653
2015-04-10,55.14,55.4441439476554,-0.005485591912872456
2015-04-13,54.84,54.8441439476554,-7.555861678409936e-05
2015-04-14,54.24,54.854143947655395,-0.011195944434780336
2015-04-15,54.25,54.5941439476554,-0.006303678797223378
2015-04-16,53.99,53.4841439476554,0.0094580564445359
2015-04-17,52.88,53.6241439476554,-0.013877031741183266
2015-04-20,53.02,53.4441439476554,-0.007936209962887797
2015-04-21,52.84,53.2141439476554,-0.0070309117069219385
2015-04-22,52.61,53.2841439476554,-0.012651867848672893
2015-04-23,52.68,53.2641439476554,-0.010966926422950829
2015-04-24,52.66,52.8941439476554,-0.004426651613591015
2015-04-27,52.29,53.0741439476554,-0.014774500148862835
2015-04-28,52.47,50.4841439476554,0.039336233063665293
2015-04-29,49.88,50.134143947655396,-0.005069278691997692
2015-04-30,49.53,50.6941439476554,-0.022964071527816765
2015-05-01,50.09,50.454143947655396,-0.007217324864993824
2015-05-04,49.85,49.4641439476554,0.007800722332381271
2015-05-05,48.86,49.0741439476554,-0.004363681776778705
2015-05-06,48.47,49.4641439476554,-0.02009827459477387
2015-05-07,48.86,49.9341439476554,-0.021511211822944132
2015-05-08,49.33,50.0341439476554,-0.01407326861417002
2015-05-11,49.43,50.1141439476554,-0.0136517137431299
2015-05-12,49.51,49.9741439476554,-0.009287681808848203
2015-05-13,49.37,50.3241439476554,-0.018959963802819058
2015-05-14,49.72,50.4341439476554,-0.014159929994977172
2015-05-15,49.83,50.454143947655396,-0.012370519026205784
2015-05-18,49.85,50.4641439476554,-0.012169907177904893
2015-05-19,49.86,50.3241439476554,-0.009223086797823687
2015-05-20,49.72,50.7241439476554,-0.019796173370449033
2015-05-21,50.12,50.6641439476554,-0.010740217938303487
2015-05-22,50.06,50.174143947655395,-0.002274955558274727
2015-05-26,49.57,50.4441439476554,-0.017328948005589595
2015-05-27,49.84,50.3941439476554,-0.01099619726115375
2015-05-28,49.79,50.2541439476554,-0.00923593381948462
2015-05-29,49.65,50.3441439476554,-0.013787977969734189
2015-06-01,49.74,50.1641439476554,-0.00845512181166641
2015-06-02,49.56,49.854143947655395,-0.0059000902304977565
2015-06-03,49.25,49.2841439476554,-0.00069279782340681
2015-06-04,48.68,49.0141439476554,-0.0068172964116693935
2015-06-05,48.41,49.064143947655396,-0.013332423538323201
2015-06-08,48.46,48.924143947655395,-0.009487012141734974
2015-06-09,48.32,49.0441439476554,-0.014765146037175714
2015-06-10,48.44,49.0941439476554,-0.013324276483012931
2015-06-11,48.49,49.0441439476554,-0.01129888102944221
2015-06-12,48.44,48.314143947655396,0.0026049525472491286
2015-06-15,47.71,48.4041439476554,-0.014340589276943927
2015-06-16,47.8,48.4841439476554,-0.014110673963719345
2015-06-17,47.88,48.9041439476554,-0.02094186432854417
2015-06-18,48.3,48.3641439476554,-0.001326270712551536
2015-06-19,47.76,48.3041439476554,-0.01126495375314096
2015-06-22,47.7,47.9441439476554,-0.005092257939195766
2015-06-23,47.34,47.774143947655396,-0.00908742494959347
2015-06-24,47.17,47.5441439476554,-0.007869401288775335
2015-06-25,46.94,47.634143947655396,-0.014572403115256649
2015-06-26,47.03,46.954143947655396,0.0016155347742932147
2015-06-29,46.35,46.954143947655396,-0.0128666800597812
2015-06-30,46.35,47.103994778067886,-0.01600702406707455
2015-07-01,46.51,46.963994778067885,-0.00966686884736434
2015-07-02,46.37,47.12399477806788,-0.016000230490196166
2015-07-06,46.53,47.613994778067884,-0.022766306064434527
2015-07-07,47.02,47.40399477806788,-0.00810047296363181
2015-07-08,46.81,47.743994778067886,-0.019562560326370826
2015-07-09,47.15,48.34399477806789,-0.02469789233490416
2015-07-10,47.75,48.52399477806789,-0.01595076377383753
2015-07-13,47.93,49.19399477806788,-0.025694086926061344
2015-07-14,48.6,48.993994778067886,-0.008041695310876285
2015-07-15,48.4,49.533994778067886,-0.022893263164996847
2015-07-16,48.94,49.27399477806789,-0.006778317438482784
2015-07-17,48.68,49.12399477806788,-0.00903824658547736
2015-07-20,48.53,48.823994778067885,-0.006021522397015144
2015-07-21,48.23,48.393994778067885,-0.003388742318545024
2015-07-22,47.8,49.673994778067886,-0.03772587218806278
2015-07-23,49.08,49.423994778067886,-0.006960076368018209
2015-07-24,48.83,49.65399477806788,-0.016594732845781834
2015-07-27,49.06,50.753994778067884,-0.03337658021748269
2015-07-28,50.16,51.29399477806788,-0.022107749317913483
2015-07-29,50.7,51.79399477806788,-0.021122039007717808
2015-07-30,51.2,51.72399477806788,-0.010130593746986993
2015-07-31,51.13,51.393994778067885,-0.005136685311345812
2015-08-03,50.8,51.56399477806789,-0.014816438899975304
2015-08-04,50.97,52.19399477806788,-0.023450873673731776
2015-08-05,51.6,51.573994778067885,0.0005042312902854285
2015-08-06,50.98,51.353994778067886,-0.007282681312021588
2015-08-07,50.76,51.98399477806789,-0.023545608283730757
2015-08-10,51.39,52.113994778067884,-0.013892521215291165
2015-08-11,51.52,52.44399477806788,-0.017618695562342856
2015-08-12,51.85,52.493994778067886,-0.012267970475299927
2015-08-13,51.9,52.84399477806789,-0.01786380424175804
2015-08-14,52.25,53.23399477806789,-0.01848433096501878
2015-08-17,52.64,53.29399477806788,-0.012271453487232686
2015-08-18,52.7,53.19399477806788,-0.00928666440880943
2015-08-19,52.6,53.16399477806789,-0.010608585386073233
2015-08-20,52.57,52.23399477806789,0.006432692413431695
2015-08-21,51.64,50.06399477806789,0.03147981356498808
2015-08-24,49.47,49.743994778067886,-0.005508097596309103
2015-08-25,49.15,50.09399477806789,-0.01884446992598776
2015-08-26,49.5,50.62399477806788,-0.02220280685069198
2015-08-27,50.03,50.80399477806789,-0.01523491964458712
2015-08-28,50.21,50.65399477806788,-0.00876524704543391
2015-08-31,50.06,49.90399477806788,0.0031261068903583045
2015-09-01,49.31,50.37399477806788,-0.02112190591108587
2015-09-02,49.78,50.87399477806788,-0.021504007751707133
2015-09-03,50.28,50.52399477806789,-0.004829285157273433
2015-09-04,49.93,51.29399477806788,-0.02659170501282726
2015-09-08,50.7,50.72399477806788,-0.0004730459060423575
2015-09-09,50.13,50.393994778067885,-0.005238615815842729
2015-09-10,49.8,50.59399477806789,-0.015693458908528024
2015-09-11,50.0,50.48399477806789,-0.00958709349756437
2015-09-14,49.89,50.743994778067886,-0.016829474734949113
2015-09-15,50.15,50.753994778067884,-0.011900438196224217
2015-09-16,50.16,50.66399477806789,-0.009947789949758756
2015-09-17,50.07,50.48399477806789,-0.008200515428461008
2015-09-18,49.89,50.70399477806789,-0.016053858904623852
2015-09-21,50.11,50.463994778067885,-0.007014798959628421
2015-09-22,49.87,50.54399477806788,-0.013334814175794962
2015-09-23,49.95,50.393994778067885,-0.008810469978083879
2015-09-24,49.8,50.963994778067885,-0.022839551395778868
2015-09-25,50.37,50.37399477806788,-7.930238777931198e-05
2015-09-28,49.78,49.81399477806789,-0.0006824342881822654
2015-09-29,49.22,50.40399477806788,-0.02349009802260893
2015-09-30,49.81,50.34699453551912,-0.010665870733163163
2015-10-01,50.1,50.77699453551912,-0.013332701978758466
2015-10-02,50.53,51.70699453551912,-0.02276277215668776
2015-10-05,51.46,51.67699453551913,-0.004199054868989749
2015-10-06,51.43,52.06699453551913,-0.012234132989654034
2015-10-07,51.82,53.196994535519124,-0.025884818259793163
2015-10-08,52.95,53.406994535519125,-0.008556829297240998
2015-10-09,53.16,53.656994535519125,-0.009262437075004959
2015-10-12,53.41,53.306994535519124,0.0019323067334482413
2015-10-13,53.06,52.696994535519124,0.006888542082531979
2015-10-14,52.45,52.74699453551913,-0.005630548965574356
2015-10-15,52.5,52.696994535519124,-0.0037382499183391538
2015-10-16,52.45,52.75699453551913,-0.005819030030462358
2015-10-19,52.51,52.95699453551912,-0.008440708152712806
2015-10-20,52.71,53.686994535519126,-0.018197974089846802
2015-10-21,53.44,53.75699453551913,-0.005896805397289873
2015-10-22,53.51,53.436994535519126,0.0013661970534728507
2015-10-23,53.19,53.436994535519126,-0.004622163683905445
2015-10-26,53.19,54.586994535519125,-0.02559207641684902
2015-10-27,54.34,54.85699453551913,-0.009424405035248107
2015-10-28,54.61,54.70699453551912,-0.001772982346090135
2015-10-29,54.46,54.00699453551913,0.008387903610946879
2015-10-30,53.76,54.686994535519126,-0.016950913894473563
2015-11-02,54.44,54.296994535519126,0.0026337639072697705
2015-11-03,54.05,54.38699453551913,-0.006196233831215814
2015-11-04,54.14,54.67699453551913,-0.009821215304185893
2015-11-05,54.43,54.67699453551913,-0.004517339287159916
2015-11-06,54.43,53.936994535519126,0.009140395543474567
2015-11-09,53.69,53.89699453551913,-0.0038405580367327774
2015-11-10,53.65,53.876994535519124,-0.004213199668542722
2015-11-11,53.63,53.016994535519125,0.011562433326358867
2015-11-12,52.77,52.406994535519125,0.006926660605100166
2015-11-13,52.16,52.806994535519124,-0.012252061326534003
2015-11-16,52.56,52.92699453551913,-0.00693397648477545
2015-11-17,52.68,53.82699453551913,-0.021308909134100995
2015-11-18,53.58,53.876994535519124,-0.005512455512404757
2015-11-19,53.63,54.366994535519126,-0.01355591828857905
2015-11-20,54.12,54.38699453551913,-0.004909161423596653
2015-11-23,54.14,54.226994535519125,-0.001604266219514372
2015-11-24,53.98,54.27699453551912,-0.0054718308937458104
2015-11-25,54.03,54.16699453551912,-0.002529114577868863
2015-11-27,53.92,54.016994535519125,-0.0017956299929894337
2015-11-30,53.77,54.16699453551912,-0.007329085523820167
2015-12-01,53.92,53.75699453551913,0.0030322652129142202
2015-12-02,53.51,52.086994535519125,0.02731978447154404
2015-12-03,51.84,52.906994535519125,-0.020167362460984162
2015-12-04,52.66,52.34699453551912,0.0059794352523618866
2015-12-07,52.1,52.77699453551912,-0.012827455247825803
2015-12-08,52.53,52.13699453551913,0.007537938616947626
2015-12-09,51.89,52.266994535519125,-0.0072128604077843494
2015-12-10,52.02,51.586994535519125,0.008393694348344694
2015-12-11,51.34,52.07699453551913,-0.014152017452091159
2015-12-14,51.83,53.586994535519125,-0.03278770438141543
2015-12-15,53.34,54.17699453551913,-0.015449261124486746
2015-12-16,53.93,53.52699453551912,0.007529013500159332
2015-12-17,53.28,52.976994535519125,0.0057195669013976325
2015-12-18,52.73,53.056994535519124,-0.006163080633981632
2015-12-21,52.81,53.446994535519124,-0.011918247996073883
2015-12-22,53.2,53.906994535519125,-0.013115079807561658
2015-12-23,53.66,53.67699453551913,-0.0003166074342684233
2015-12-24,53.43,54.156994535519125,-0.013423834571217208
2015-12-28,53.91,54.59699453551912,-0.01258301013386709
2015-12-29,54.35,54.226994535519125,0.002268343756361091
2015-12-30,53.98,53.616994535519126,0.006770343388799782
2015-12-31,53.37,52.53554507567449,0.015883625517228772
2016-01-04,52.45,52.73554507567449,-0.0054146605532328085
2016-01-05,52.65,53.38554507567449,-0.013777981935594208
2016-01-06,53.3,52.75554507567449,0.0103203354935395
2016-01-07,52.67,52.43554507567449,0.004471297551825737
2016-01-08,52.35,52.94554507567449,-0.011248256578023308
2016-01-11,52.86,53.28554507567449,-0.00798612597600623
2016-01-12,53.2,52.34554507567449,0.016323355179323373
2016-01-13,52.26,52.86554507567449,-0.011454437380862825
2016-01-14,52.78,51.60554507567449,0.022758308677939265
2016-01-15,51.52,52.70554507567449,-0.022493744708878105
2016-01-19,52.62,52.00554507567449,0.011815180927945201
2016-01-20,51.92,52.06554507567449,-0.00279542018551715
2016-01-21,51.98,53.06554507567449,-0.020456683788444008
2016-01-22,52.98,52.32554507567449,0.012507369457480433
2016-01-25,52.24,52.37554507567449,-0.00258794587204092
2016-01-26,52.29,51.97554507567449,0.0060500553455991035
2016-01-27,51.89,52.15554507567449,-0.005091406393878173
2016-01-28,52.07,53.03554507567449,-0.018205621801318128
2016-01-29,52.95,53.34554507567449,-0.007414772407206116
2016-02-01,53.26,52.20554507567449,0.020198140308601786
2016-02-02,52.12,53.16554507567449,-0.019665839486575187
2016-02-03,53.08,53.27554507567449,-0.003670447207940075
2016-02-04,53.19,52.65554507567449,0.01015002168446677
2016-02-05,52.57,52.78554507567449,-0.0040834110051432004
2016-02-08,52.7,53.36554507567449,-0.012471437792506701
2016-02-09,53.28,53.60554507567449,-0.006072973891318889
2016-02-10,53.52,53.04554507567449,0.008944293505678269
2016-02-11,52.96,54.06554507567449,-0.02044823693402298
2016-02-12,53.98,54.87554507567449,-0.016319565927582436
2016-02-16,54.79,54.98554507567449,-0.003556299667582974
2016-02-17,54.9,55.39554507567449,-0.008945576309386305
2016-02-18,55.31,55.58554507567449,-0.004957135444104366
2016-02-19,55.5,56.26554507567449,-0.013605930141525668
2016-02-22,56.18,56.38554507567449,-0.0036453505131258668
2016-02-23,56.3,56.17554507567449,0.0022154644722689465
2016-02-24,56.09,56.25554507567449,-0.0029427334754609236
2016-02-25,56.17,56.12554507567449,0.0007920622288046797
2016-02-26,56.04,55.93554507567449,0.0018674158656037942
2016-02-29,55.85,57.13554507567449,-0.022499917940256298
2016-03-01,57.05,57.16554507567449,-0.002021236315013386
2016-03-02,57.08,57.35554507567449,-0.004804157563334854
2016-03-03,57.27,57.23554507567449,0.0006019847330878125
2016-03-04,57.15,57.03554507567449,0.002006729736231172
2016-03-07,56.95,57.40554507567449,-0.007935558752625194
2016-03-08,57.32,57.74554507567449,-0.007369314379435221
2016-03-09,57.66,57.75554507567449,-0.0016543013410973417
2016-03-10,57.67,58.48554507567449,-0.013944387021087912
2016-03-11,58.4,58.30554507567449,0.0016199989932847991
2016-03-14,58.22,58.75554507567449,-0.009114800568775783
2016-03-15,58.67,58.91554507567449,-0.004167746820624263
2016-03-16,58.83,58.86554507567449,-0.0006038349874921689
2016-03-17,58.78,58.68554507567449,0.001609509193511105
2016-03-18,58.6,58.81554507567449,-0.003664763718455033
2016-03-21,58.73,58.54554507567449,0.0031506227175284174
2016-03-22,58.46,58.99554507567449,-0.009077720614116491
2016-03-23,58.91,59.19554507567449,-0.004823759546591866
2016-03-24,59.11,59.46554507567449,-0.005979009781580835
2016-03-28,59.38,59.79554507567449,-0.006949432021208124
2016-03-29,59.71,59.71554507567449,-9.285816059223517e-05
2016-03-30,59.63,59.08554507567449,0.009214689034825696
2016-03-31,59.0,59.40183236736514,-0.006764645994083884
2016-04-01,59.17,58.911832367365136,0.004382271307145524
2016-04-04,58.68,58.481832367365136,0.003388533235245239
2016-04-05,58.25,57.94183236736514,0.005318568986237837
2016-04-06,57.71,57.82183236736513,-0.0019340854965407273
2016-04-07,57.59,57.90183236736514,-0.005385535390083573
2016-04-08,57.67,57.521832367365135,0.002575850360408971
2016-04-11,57.29,57.44183236736514,-0.0026432368381653637
2016-04-12,57.21,57.241832367365134,-0.0005561032211695016
2016-04-13,57.01,57.19183236736514,-0.0031793415220054966
2016-04-14,56.96,57.131832367365135,-0.0030076467049092726
2016-04-15,56.9,57.40183236736514,-0.008742445087004724
2016-04-18,57.17,57.36183236736514,-0.003344251036762169
2016-04-19,57.13,56.97183236736514,0.0027762426810318264
2016-04-20,56.74,56.58183236736514,0.0027953784106520274
2016-04-21,56.35,56.62183236736514,-0.00480084017065141
2016-04-22,56.39,56.58183236736514,-0.003390352686347131
2016-04-25,56.35,56.76183236736514,-0.007255445255884951
2016-04-26,56.53,56.631832367365135,-0.0017981471393077042
2016-04-27,56.4,58.54183236736514,-0.03658635681105071
2016-04-28,58.31,59.021832367365135,-0.012060492512915078
2016-04-29,58.79,60.21183236736513,-0.023613836541134248
2016-05-02,59.98,60.07183236736513,-0.0015287092759804777
2016-05-03,59.84,60.64183236736513,-0.013222429733120045
2016-05-04,60.41,60.53183236736513,-0.002012699146884289
2016-05-05,60.3,60.921832367365134,-0.010207052926698323
2016-05-06,60.69,61.43183236736514,-0.012075699824953157
2016-05-09,61.2,61.58183236736514,-0.00620040607248129
2016-05-10,61.35,61.54183236736514,-0.0031171052272220834
2016-05-11,61.31,62.01183236736514,-0.01131771696742323
2016-05-12,61.78,61.69183236736514,0.0014291621637989582
2016-05-13,61.46,61.68183236736514,-0.003596397169979393
2016-05-16,61.45,60.96183236736513,0.008007758521645147
2016-05-17,60.73,61.03183236736513,-0.004945490830888688
2016-05-18,60.8,60.991832367365134,-0.0031452140379992777
2016-05-19,60.76,60.96183236736513,-0.003310798897068312
2016-05-20,60.73,60.72183236736514,0.00013450899481171064
2016-05-23,60.49,61.271832367365135,-0.012760061796055489
2016-05-24,61.04,60.87183236736514,0.0027626510669165327
2016-05-25,60.64,61.341832367365136,-0.011441333593721015
2016-05-26,61.11,61.561832367365135,-0.007339488608280265
2016-05-27,61.33,61.18183236736514,0.002421758664323592
2016-05-31,60.95,61.21183236736513,-0.004277479651217275
2016-06-01,60.98,61.64183236736513,-0.010736740650745591
2016-06-02,61.41,61.701832367365135,-0.004729719623683182
2016-06-03,61.47,62.061832367365135,-0.009536172955092237
2016-06-06,61.83,62.30183236736514,-0.007573330501468467
2016-06-07,62.07,62.451832367365135,-0.006114029851342906
2016-06-08,62.22,62.851832367365134,-0.010052727877082668
2016-06-09,62.62,62.851832367365134,-0.003688553835791031
2016-06-10,62.62,62.79183236736514,-0.0027365401022195757
2016-06-13,62.56,63.21183236736513,-0.01031187268195155
2016-06-14,62.98,63.03183236736513,-0.0008223204913835325
2016-06-15,62.8,63.64183236736513,-0.013227657596433628
2016-06-16,63.41,62.881832367365135,0.008399367714815087
2016-06-17,62.65,62.80183236736514,-0.002417642314590185
2016-06-20,62.57,62.96183236736513,-0.006223331701639467
2016-06-21,62.73,63.29183236736514,-0.008876854190349448
2016-06-22,63.06,63.68183236736514,-0.00976467454293617
2016-06-23,63.45,63.93183236736514,-0.007536658179863043
2016-06-24,63.7,63.881832367365135,-0.0028463862200988066
2016-06-27,63.65,64.43183236736513,-0.012134256292874457
2016-06-28,64.2,65.01183236736513,-0.012487455556977278
2016-06-29,64.78,66.50183236736514,-0.02589150262587503
2016-06-30,66.27,66.55715083798883,-0.004314349913922877
2016-07-01,66.47,67.15715083798882,-0.01023198318294527
2016-07-05,67.07,67.29715083798882,-0.0033753410829482355
2016-07-06,67.21,67.37715083798882,-0.0024808237794256005
2016-07-07,67.29,67.69715083798883,-0.0060142979866790736
2016-07-08,67.61,67.79715083798882,-0.0027604528461092626
2016-07-11,67.71,67.55715083798883,0.0022625164044842716
2016-07-12,67.47,67.89715083798883,-0.006291145250086672
2016-07-13,67.81,67.98715083798882,-0.0026056517416204183
2016-07-14,67.9,67.53715083798883,0.005372586161971782
2016-07-15,67.45,67.31715083798883,0.001973481651516895
2016-07-18,67.23,67.70715083798882,-0.007047273915432584
2016-07-19,67.62,67.85715083798883,-0.0034948540435336684
2016-07-20,67.77,67.26715083798882,0.007475404499029059
2016-07-21,67.18,67.28715083798883,-0.0015924413005213855
2016-07-22,67.2,67.30715083798883,-0.0015919681141568498
2016-07-25,67.22,67.43715083798882,-0.0032200476338407613
2016-07-26,67.35,66.18715083798882,0.01756910740662576
2016-07-27,66.1,66.44715083798883,-0.005224465362484221
2016-07-28,66.36,66.20715083798882,0.0023086503508542577
2016-07-29,66.12,66.56715083798883,-0.006717289719626152
2016-08-01,66.48,66.19715083798883,0.004272829848877002
2016-08-02,66.11,65.90715083798882,0.0030778020204487166
2016-08-03,65.82,65.86715083798883,-0.0007158475414370535
2016-08-04,65.78,66.05715083798883,-0.004195622040504943
2016-08-05,65.97,65.59715083798882,0.0056839231162957304
2016-08-08,65.51,65.84715083798882,-0.00512020389186385
2016-08-09,65.76,66.63715083798883,-0.013163090362632524
2016-08-10,66.55,66.90715083798882,-0.005338006977066545
2016-08-11,66.82,66.75715083798883,0.0009414596222612204
2016-08-12,66.67,66.31715083798883,0.005320632107268519
2016-08-15,66.23,65.05715083798883,0.018027982272569965
2016-08-16,64.97,65.49715083798883,-0.008048454493734702
2016-08-17,65.41,65.00715083798883,0.006196997665920634
2016-08-18,64.92,65.05715083798883,-0.002108159306428492
2016-08-19,64.97,65.59715083798882,-0.009560641429957162
2016-08-22,65.51,65.36715083798883,0.0021853356032790483
2016-08-23,65.28,65.37715083798882,-0.0014860059935859482
2016-08-24,65.29,65.29715083798882,-0.00010951225125521713
2016-08-25,65.21,64.05715083798883,0.01799719698628044
2016-08-26,63.97,64.45715083798882,-0.007557746994018677
2016-08-29,64.37,64.13715083798883,0.00363048808637223
2016-08-30,64.05,64.02715083798883,0.00035686676218005253
2016-08-31,63.94,64.08715083798883,-0.002296105164057427
2016-09-01,64.0,64.43715083798882,-0.006784142878817345
2016-09-02,64.35,64.73715083798882,-0.0059803502776590856
2016-09-06,64.65,64.19715083798883,0.007054038319457723
2016-09-07,64.11,64.39715083798883,-0.004459061220134619
2016-09-08,64.31,62.83715083798883,0.023439146147930412
2016-09-09,62.75,63.427150837988826,-0.010676040607885184
2016-09-12,63.34,62.77715083798883,0.008965828402498488
2016-09-13,62.69,62.73715083798883,-0.0007515616721357476
2016-09-14,62.65,62.91715083798883,-0.0042460733588642885
2016-09-15,62.83,62.897150837988825,-0.001067629250199209
2016-09-16,62.81,63.077150837988825,-0.004235302870210345
2016-09-19,62.99,63.30715083798883,-0.005009715866071018
2016-09-20,63.22,64.08715083798883,-0.013530806513476823
2016-09-21,64.0,64.09715083798882,-0.0015156810672346532
2016-09-22,64.01,63.44715083798883,0.008871149524876332
2016-09-23,63.36,63.58715083798883,-0.003572275766334898
2016-09-26,63.5,63.97715083798883,-0.007458144536588218
2016-09-27,63.89,63.937150837988824,-0.000737456038795048
2016-09-28,63.85,63.357150837988826,0.007778903493805167
2016-09-29,63.27,63.84715083798883,-0.009039570762575444
2016-09-30,63.76,63.5270990829792,0.003666166413746952
2016-10-03,63.46,62.717099082979196,0.011845269119317825
2016-10-04,62.65,62.4770990829792,0.002767428698812635
2016-10-05,62.41,62.8470990829792,-0.006954960361847173
2016-10-06,62.78,62.3470990829792,0.006943401110685921
2016-10-07,62.28,62.8470990829792,-0.009023472702064383
2016-10-10,62.78,62.4970990829792,0.004526624774138455
2016-10-11,62.43,62.8870990829792,-0.0072685668387415525
2016-10-12,62.82,61.7670990829792,0.017046306733724315
2016-10-13,61.7,61.9470990829792,-0.0039888725483044896
2016-10-14,61.88,62.7070990829792,-0.013189879536361748
2016-10-17,62.64,62.6070990829792,0.0005255141589806112
2016-10-18,62.54,62.4970990829792,0.0006864465335236769
2016-10-19,62.43,62.5070990829792,-0.00123344522638702
2016-10-20,62.44,62.2770990829792,0.0026157434983242744
2016-10-21,62.21,62.647099082979196,-0.006977163976902401
2016-10-24,62.58,62.8070990829792,-0.0036158186939849735
2016-10-25,62.74,64.0370990829792,-0.020255431641249322
2016-10-26,63.97,63.4270990829792,0.00855944737927472
2016-10-27,63.36,64.0470990829792,-0.010728028167036885
2016-10-28,63.98,65.7270990829792,-0.026581107448139796
2016-10-31,65.66,64.0170990829792,0.025663470237713648
2016-11-01,63.95,63.7070990829792,0.003812776292080544
2016-11-02,63.64,63.4770990829792,0.0025662942915498643
2016-11-03,63.41,63.4370990829792,-0.00042718036245259494
2016-11-04,63.37,64.7670990829792,-0.021571123344419796
2016-11-07,64.7,65.3670990829792,-0.010205425853950678
2016-11-08,65.3,66.0270990829792,-0.011012131277574833
2016-11-09,65.96,66.6070990829792,-0.00971516687993057
2016-11-10,66.54,67.6770990829792,-0.016801829546284064
2016-11-11,67.61,67.7870990829792,-0.0026125779886584377
2016-11-14,67.72,68.7170990829792,-0.014510203374201835
2016-11-15,68.65,68.7770990829792,-0.0018479855166013692
2016-11-16,68.71,68.8370990829792,-0.0018463747698895805
2016-11-17,68.77,68.9670990829792,-0.002857871153056135
2016-11-18,68.9,69.5970990829792,-0.010016208896121648
2016-11-21,69.53,69.6370990829792,-0.0015379601446577906
2016-11-22,69.57,69.6070990829792,-0.000532978438520848
2016-11-23,69.54,70.0970990829792,-0.007947534067275885
2016-11-25,70.03,70.2970990829792,-0.0037995747543424496
2016-11-28,70.23,70.4570990829792,-0.0032232249969833537
2016-11-29,70.39,69.5870990829792,0.011538071389689541
2016-11-30,69.52,69.3570990829792,0.0023487273714533075
2016-12-01,69.29,69.9370990829792,-0.009252586845379773
2016-12-02,69.87,69.0670990829792,0.011624940495273739
2016-12-05,69.0,69.5770990829792,-0.00829438264292881
2016-12-06,69.51,70.0070990829792,-0.007100695350766961
2016-12-07,69.94,70.1270990829792,-0.0026679997522471854
2016-12-08,70.06,70.0870990829792,-0.0003866486605060837
2016-12-09,70.02,70.7670990829792,-0.010557152867085584
2016-12-12,70.7,70.8970990829792,-0.0027800726056295133
2016-12-13,70.83,70.1070990829792,0.010311379681609223
2016-12-14,70.04,70.1670990829792,-0.001811377193018826
2016-12-15,70.1,70.1470990829792,-0.000671433082692241
2016-12-16,70.08,71.1570990829792,-0.015136916721733562
2016-12-19,71.09,71.2070990829792,-0.0016444860763494829
2016-12-20,71.14,70.7570990829792,0.005411484105245279
2016-12-21,70.69,70.8570990829792,-0.0023582546440903407
2016-12-22,70.79,70.9870990829792,-0.0027765479294877826
2016-12-23,70.92,71.0270990829792,-0.0015078622717518142
2016-12-27,70.96,71.0270990829792,-0.0009446969374438119
2016-12-28,70.96,71.0770990829792,-0.0016474938410542261
2016-12-29,71.01,70.9770990829792,0.0004635427123098612
2016-12-30,70.91,70.59166853303472,0.004509476452115635
2017-01-03,70.52,70.39166853303472,0.0018231059106810221
2017-01-04,70.32,70.66166853303471,-0.004835274061990025
2017-01-05,70.59,70.26166853303471,0.004672981354135075
2017-01-06,70.19,69.85166853303471,0.004843570297898836
2017-01-09,69.78,69.56166853303472,0.003138674956619125
2017-01-10,69.49,70.20166853303472,-0.010137487440200044
2017-01-11,70.13,69.96166853303471,0.0024060527785412233
2017-01-12,69.89,69.86166853303472,0.00040553664921261223
2017-01-13,69.79,69.55166853303471,0.003426682234835221
2017-01-17,69.48,69.66166853303471,-0.002607869390159112
2017-01-18,69.59,69.64166853303472,-0.0007419198035182317
2017-01-19,69.57,69.73166853303472,-0.002318437754836422
2017-01-20,69.66,69.41166853303471,0.0035776616844629405
2017-01-23,69.34,69.63166853303471,-0.004188733936432043
2017-01-24,69.56,69.74166853303471,-0.0026048779281593326
2017-01-25,69.67,69.80166853303471,-0.0018863235765259612
2017-01-26,69.73,69.71166853303471,0.0002629612423723504
2017-01-27,69.64,69.67166853303472,-0.0004545396098804
2017-01-30,69.6,69.57166853303471,0.0004072270733572747
2017-01-31,69.5,69.25166853303472,0.003585927562840263
2017-02-01,69.18,69.71166853303471,-0.007626679209130627
2017-02-02,69.64,69.72166853303472,-0.0011713508117784377
2017-02-03,69.65,69.49166853303471,0.0022784237349262604
2017-02-06,69.42,69.97166853303472,-0.007884170044826999
2017-02-07,69.9,70.08166853303472,-0.002592240408047286
2017-02-08,70.01,70.32166853303471,-0.004432041211995585
2017-02-09,70.25,70.61166853303472,-0.005121937217295924
2017-02-10,70.54,70.91166853303471,-0.005241288785378995
2017-02-13,70.84,70.93166853303471,-0.0012923498760221142
2017-02-14,70.86,71.42166853303472,-0.007864119455217256
2017-02-15,71.35,71.25166853303472,0.0013800584462058119
2017-02-16,71.18,72.52166853303471,-0.018500243584764653
2017-02-17,72.45,72.89166853303472,-0.006059245753642584
2017-02-21,72.82,73.08166853303472,-0.003580494784631849
2017-02-22,73.01,72.98166853303472,0.00038819977036363973
