date,HSY,dcf,Deviation
2008-02-04,35.6,35.75146922953235,-0.004236727407197716
2008-02-05,35.19,35.581469229532345,-0.011002053541044665
2008-02-06,35.02,35.49146922953235,-0.01328401556112635
2008-02-07,34.93,34.98146922953235,-0.0014713284108975877
2008-02-08,34.42,35.291469229532346,-0.024693481131782602
2008-02-11,34.73,36.63146922953235,-0.05190807984298329
2008-02-12,36.07,36.43146922953235,-0.009921895470505149
2008-02-13,35.87,36.191469229532345,-0.008882458667083593
2008-02-14,35.63,36.55146922953235,-0.025210183036577738
2008-02-15,35.99,37.61146922953235,-0.04311103136218819
2008-02-19,37.05,37.66146922953235,-0.01623593667590828
2008-02-20,37.1,37.18146922953235,-0.0021911245365107135
2008-02-21,36.62,37.401469229532346,-0.02089407837795043
2008-02-22,36.84,38.471469229532346,-0.04240725041714699
2008-02-25,37.91,38.151469229532346,-0.006329224913451892
2008-02-26,37.59,37.84146922953235,-0.006645334725431162
2008-02-27,37.28,37.59146922953235,-0.008285635967844929
2008-02-28,37.03,37.64146922953235,-0.01624456329809265
2008-02-29,37.08,37.60146922953235,-0.013868320579420002
2008-03-03,37.04,37.50146922953235,-0.012305364003417307
2008-03-04,36.94,37.77146922953235,-0.022013155603760604
2008-03-05,37.21,36.18146922953235,0.028427003998724887
2008-03-06,35.62,35.61146922953235,0.00023955120786123274
2008-03-07,35.05,35.85146922953235,-0.02235526874508531
2008-03-10,35.29,36.941469229532345,-0.044705022945110695
2008-03-11,36.38,37.46146922953235,-0.02886884182000482
2008-03-12,36.9,37.371469229532345,-0.012615753120023832
2008-03-13,36.81,37.02146922953235,-0.0057120701564068455
2008-03-14,36.46,36.45146922953235,0.00023403090871143561
2008-03-17,35.89,36.96146922953235,-0.0289888159715318
2008-03-18,36.4,37.471469229532346,-0.028594267894035297
2008-03-19,36.91,38.541469229532346,-0.04233022928669872
2008-03-20,37.98,38.96146922953235,-0.02519076536231879
2008-03-24,38.4,39.20146922953235,-0.020444877329458988
2008-03-25,38.64,38.68146922953235,-0.0010720696591505208
2008-03-26,38.12,38.70146922953235,-0.015024474292791079
2008-03-27,38.14,38.35146922953235,-0.005513979875626407
2008-03-28,37.79,38.29846865364851,-0.013276474791899417
2008-03-31,37.67,39.86846865364851,-0.05514304230612377
2008-04-01,39.24,39.65846865364851,-0.010551810694032215
2008-04-02,39.03,39.57846865364851,-0.01385775327610983
2008-04-03,38.95,39.65846865364851,-0.01786424634384698
2008-04-04,39.03,39.76846865364851,-0.018569200138933706
2008-04-07,39.14,39.55846865364851,-0.01057848465552047
2008-04-08,38.93,39.12846865364851,-0.0050722315612523605
2008-04-09,38.5,38.97846865364851,-0.012275203982487048
2008-04-10,38.35,36.51846865364851,0.05015356376857549
2008-04-11,35.89,36.80846865364851,-0.024952645063582968
2008-04-14,36.18,36.65846865364851,-0.013052063308184314
2008-04-15,36.03,36.61846865364851,-0.016070269328148923
2008-04-16,35.99,36.31846865364851,-0.00904412178775904
2008-04-17,35.69,36.15846865364851,-0.01295598710597623
2008-04-18,35.53,36.38846865364851,-0.023591777434207373
2008-04-21,35.76,36.03846865364851,-0.007726983527650999
2008-04-22,35.41,35.85846865364851,-0.012506631501199905
2008-04-23,35.23,35.37846865364851,-0.004196582251821179
2008-04-24,34.75,35.36846865364851,-0.01748644137536648
2008-04-25,34.74,36.97846865364851,-0.06053437946862217
2008-04-28,36.35,37.98846865364851,-0.043130684434450006
2008-04-29,37.36,38.00846865364851,-0.01706116233089172
2008-04-30,37.38,38.94846865364851,-0.04027035485261832
2008-05-01,38.32,38.79846865364851,-0.012332153052734385
2008-05-02,38.17,38.84846865364851,-0.017464489004633932
2008-05-05,38.22,38.938468653648506,-0.018451384414707506
2008-05-06,38.31,38.63846865364851,-0.008501078461283451
2008-05-07,38.01,38.16846865364851,-0.0041518211036052355
2008-05-08,37.54,37.61846865364851,-0.0020859077058923425
2008-05-09,36.99,37.82846865364851,-0.022165017075509774
2008-05-12,37.2,37.86846865364851,-0.017652381451239485
2008-05-13,37.24,37.88846865364851,-0.017115198283054966
2008-05-14,37.26,37.95846865364851,-0.018400864903736713
2008-05-15,37.33,38.09846865364851,-0.020170591648567937
2008-05-16,37.47,38.27846865364851,-0.021120715694342485
2008-05-19,37.65,37.84846865364851,-0.005243769714032509
2008-05-20,37.22,36.99846865364851,0.005987581497637118
2008-05-21,36.37,37.45846865364851,-0.02905801258756191
2008-05-22,36.83,37.13846865364851,-0.008305906646966843
2008-05-23,36.51,40.55846865364851,-0.09981808455887853
2008-05-27,39.93,39.46846865364851,0.011693672495926233
2008-05-28,38.84,40.85846865364851,-0.049401475879058965
2008-05-29,40.23,39.81846865364851,0.010335187672110058
2008-05-30,39.19,39.54846865364851,-0.009064033724993426
2008-06-02,38.92,38.97846865364851,-0.0015000243895686438
2008-06-03,38.35,39.22846865364851,-0.022393651442389584
2008-06-04,38.6,39.21846865364851,-0.015769831787936672
2008-06-05,38.59,38.08846865364851,0.013167537684753983
2008-06-06,37.46,37.938468653648506,-0.012611701806327202
2008-06-09,37.31,38.24846865364851,-0.02453611050802129
2008-06-10,37.62,37.63846865364851,-0.0004906855754005512
2008-06-11,37.01,37.77846865364851,-0.020341445300332328
2008-06-12,37.15,38.95846865364851,-0.04642042452249073
2008-06-13,38.33,36.49846865364851,0.05018104632640252
2008-06-16,35.87,35.77846865364851,0.002558280155519066
2008-06-17,35.15,35.09846865364851,0.001468193580181465
2008-06-18,34.47,35.02846865364851,-0.015943279141617306
2008-06-19,34.4,34.37846865364851,0.0006263032413806879
2008-06-20,33.75,34.06846865364851,-0.009347900455584535
2008-06-23,33.44,33.938468653648506,-0.014687423252225051
2008-06-24,33.31,34.15846865364851,-0.024839188848059912
2008-06-25,33.53,33.51846865364851,0.00034402962947521765
2008-06-26,32.89,33.10846865364851,-0.006598573190863433
2008-06-27,32.48,32.966546050171864,-0.014758781506300056
2008-06-30,32.78,32.84654605017186,-0.0020259679684497822
2008-07-01,32.66,32.86654605017187,-0.006284385644191981
2008-07-02,32.68,33.05654605017186,-0.011390967755686154
2008-07-03,32.87,33.58654605017186,-0.021334317887331533
2008-07-07,33.4,33.94654605017187,-0.016100196154392066
2008-07-08,33.76,33.79654605017186,-0.0010813545892415233
2008-07-09,33.61,33.84654605017186,-0.006988779588357974
2008-07-10,33.66,33.69654605017187,-0.001084563685472606
2008-07-11,33.51,34.146546050171864,-0.018641594064494282
2008-07-14,33.96,33.62654605017186,0.009916390143983822
2008-07-15,33.44,34.20654605017187,-0.022409337939222396
2008-07-16,34.02,35.01654605017186,-0.028459290323608832
2008-07-17,34.83,35.18654605017186,-0.010133022140436099
2008-07-18,35.0,34.606546050171865,0.011369350447678617
2008-07-21,34.42,35.13654605017187,-0.02039318404116064
2008-07-22,34.95,37.036546050171864,-0.05633749020076828
2008-07-23,36.85,36.41654605017187,0.011902665047667016
2008-07-24,36.23,36.51654605017186,-0.007847019534053534
2008-07-25,36.33,36.206546050171866,0.0034097135268595924
2008-07-28,36.02,36.94654605017186,-0.02507801538237564
2008-07-29,36.76,37.146546050171864,-0.010405975555567881
2008-07-30,36.96,36.956546050171866,9.345975739849521e-05
2008-07-31,36.77,36.63654605017187,0.0036426455060849516
2008-08-01,36.45,37.066546050171866,-0.016633490731435496
2008-08-04,36.88,37.786546050171864,-0.023991238812041127
2008-08-05,37.6,40.41654605017187,-0.06968794529536226
2008-08-06,40.23,40.66654605017187,-0.010734770777761304
2008-08-07,40.48,40.76654605017186,-0.007028950890742847
2008-08-08,40.58,41.526546050171866,-0.02279375821500451
2008-08-11,41.34,41.036546050171864,0.007394724435558775
2008-08-12,40.85,40.96654605017187,-0.0028449078921404247
2008-08-13,40.78,41.37654605017187,-0.014417492688938216
2008-08-14,41.19,41.80654605017186,-0.014747595972935623
2008-08-15,41.62,37.896546050171864,0.09825312166704037
2008-08-18,37.71,37.97654605017186,-0.007018701748698231
2008-08-19,37.79,38.076546050171864,-0.007525526338294841
2008-08-20,37.89,37.48654605017186,0.01076263332685179
2008-08-21,37.3,37.62654605017187,-0.008678608175633484
2008-08-22,37.44,36.786546050171864,0.0177633950449414
2008-08-25,36.6,36.41654605017187,0.005037653751549742
2008-08-26,36.23,36.68654605017186,-0.012444508936532261
2008-08-27,36.5,36.73654605017186,-0.00643898448832958
2008-08-28,36.55,36.276546050171866,0.007538037095646599
2008-08-29,36.09,36.94654605017186,-0.023183386317321864
2008-09-02,36.76,37.01654605017186,-0.006930577742832678
2008-09-03,36.83,36.606546050171865,0.006104207414757923
2008-09-04,36.42,37.90654605017186,-0.0392160775662419
2008-09-05,37.72,39.11654605017186,-0.03570218209912035
2008-09-08,38.93,38.75654605017187,0.004475474919864775
2008-09-09,38.57,38.80654605017186,-0.0060955192937304226
2008-09-10,38.62,40.71654605017187,-0.051491254871876
2008-09-11,40.53,41.276546050171866,-0.018086446701825132
2008-09-12,41.09,39.68654605017186,0.03536346922339595
2008-09-15,39.5,40.37654605017187,-0.02170928759192703
2008-09-16,40.19,40.026546050171866,0.0040836386338019
2008-09-17,39.84,42.91654605017187,-0.07168671138108851
2008-09-18,42.73,40.88654605017187,0.04508705498297716
2008-09-19,40.7,42.68654605017186,-0.046537989928652546
2008-09-22,42.5,41.83654605017187,0.015858239086766313
2008-09-23,41.65,40.68654605017186,0.023679914943875335
2008-09-24,40.5,41.33654605017187,-0.020237444346620448
2008-09-25,41.15,41.246546050171865,-0.002340706299490569
2008-09-26,41.06,39.56021923740925,0.037911335970871374
2008-09-29,39.01,40.090219237409244,-0.02694470766079682
2008-09-30,39.54,40.55021923740925,-0.024912793479480944
2008-10-01,40.0,39.51021923740925,0.012396305868305868
2008-10-02,38.96,39.51021923740925,-0.013925998084270086
2008-10-03,38.96,37.750219237409254,0.03204698640244952
2008-10-06,37.2,38.06021923740925,-0.02260153132706444
2008-10-07,37.51,37.76021923740925,-0.006626530313186385
2008-10-08,37.21,35.40021923740925,0.0511234337407227
2008-10-09,34.85,35.05021923740925,-0.005712353353714672
2008-10-10,34.5,36.40021923740925,-0.05220351078150531
2008-10-13,35.85,35.23021923740925,0.017592305015593945
2008-10-14,34.68,33.52021923740924,0.03459943845762248
2008-10-15,32.97,35.79021923740925,-0.07879860189460508
2008-10-16,35.24,35.750219237409254,-0.01427177925877876
2008-10-17,35.2,36.20021923740925,-0.027630198338015055
2008-10-20,35.65,36.440219237409245,-0.021685359033131513
2008-10-21,35.89,35.38021923740925,0.014408637752355569
2008-10-22,34.83,36.03021923740925,-0.033311460846263574
2008-10-23,35.48,34.14021923740925,0.039243472728572204
2008-10-24,33.59,33.610219237409254,-0.0006015800511871561
2008-10-27,33.06,36.51021923740925,-0.09450009639695811
2008-10-28,35.96,35.98021923740925,-0.0005619542581394299
2008-10-29,35.43,37.30021923740925,-0.05013963123127074
2008-10-30,36.75,37.79021923740925,-0.027526149845130132
2008-10-31,37.24,38.32021923740925,-0.02818927602467125
2008-11-03,37.77,38.78021923740925,-0.026049858852647767
2008-11-04,38.23,37.20021923740925,0.02768211542030863
2008-11-05,36.65,35.83021923740925,0.022879591027867185
2008-11-06,35.28,37.06021923740925,-0.048035852837380544
2008-11-07,36.51,36.860219237409254,-0.009501279283054886
2008-11-10,36.31,36.23021923740925,0.002202050229615393
2008-11-11,35.68,35.430219237409254,0.007049935562549736
2008-11-12,34.88,37.29021923740925,-0.06463408600696374
2008-11-13,36.74,36.51021923740925,0.006293601281783356
2008-11-14,35.96,34.860219237409254,0.03154830309875245
2008-11-17,34.31,35.250219237409254,-0.026672720276628703
2008-11-18,34.7,34.33021923740925,0.010771290449197224
2008-11-19,33.78,33.360219237409254,0.012583273497196235
2008-11-20,32.81,35.24021923740924,-0.06896152436047964
2008-11-21,34.69,36.70021923740925,-0.05477403893435595
2008-11-24,36.15,35.470219237409246,0.01916483115147516
2008-11-25,34.92,35.370219237409245,-0.012728765812485276
2008-11-26,34.82,36.55021923740925,-0.04733813568041112
2008-11-28,36.0,34.78021923740925,0.03507110620161846
2008-12-01,34.23,35.78021923740925,-0.04332615256276717
2008-12-02,35.23,35.91021923740925,-0.01894221900769233
2008-12-03,35.36,34.98021923740925,0.01085701493215896
2008-12-04,34.43,35.180219237409254,-0.02132503019229348
2008-12-05,34.63,35.95021923740925,-0.03672353786469951
2008-12-08,35.4,35.500219237409254,-0.0028230596757455872
2008-12-09,34.95,36.15021923740925,-0.03320088405348398
2008-12-10,35.6,35.79021923740925,-0.005314838563783342
2008-12-11,35.24,36.21021923740925,-0.02679407244259102
2008-12-12,35.66,35.930219237409254,-0.0075206676481370804
2008-12-15,35.38,37.23021923740925,-0.049696705399739693
2008-12-16,36.68,36.690219237409245,-0.0002785275646112195
2008-12-17,36.14,36.03021923740925,0.0030469079820854006
2008-12-18,35.48,35.610219237409254,-0.0036567940382815634
2008-12-19,35.06,35.620219237409245,-0.015727562867465017
2008-12-22,35.07,35.46021923740925,-0.011004422583986151
2008-12-23,34.91,35.60021923740924,-0.019388061427553005
2008-12-24,35.05,35.440219237409245,-0.01101063271632774
2008-12-26,34.89,34.95021923740925,-0.001723000276484532
2008-12-29,34.4,35.89021923740925,-0.041521597501303575
2008-12-30,35.34,35.290219237409254,0.0014106107489970654
2008-12-31,34.74,35.97225139498679,-0.03425560945452866
2009-01-02,35.81,35.65225139498679,0.004424646378303976
2009-01-05,35.49,36.132251394986795,-0.017775017337444465
2009-01-06,35.97,35.58225139498679,0.010897247639249708
2009-01-07,35.42,35.30225139498679,0.003335441802160277
2009-01-08,35.14,34.58225139498679,0.016128175075786455
2009-01-09,34.42,35.032251394986794,-0.017476792686935583
2009-01-12,34.87,35.032251394986794,-0.004631486374010674
2009-01-13,34.87,34.272251394986796,0.017441182901122065
2009-01-14,34.11,34.61225139498679,-0.0145107981926752
2009-01-15,34.45,35.19225139498679,-0.021091330209482506
2009-01-16,35.03,34.04225139498679,0.02901537250144015
2009-01-20,33.88,34.04225139498679,-0.004766176981193526
2009-01-21,33.88,35.212251394986794,-0.03783488252547418
2009-01-22,35.05,35.102251394986794,-0.0014885482528981253
2009-01-23,34.94,35.26225139498679,-0.009138707321240669
2009-01-26,35.1,37.64225139498679,-0.06753717699588424
2009-01-27,37.48,37.51225139498679,-0.0008597563139359776
2009-01-28,37.35,38.00225139498679,-0.017163493504830485
2009-01-29,37.84,37.44225139498679,0.010622988474097594
2009-01-30,37.28,36.65225139498679,0.01712714993270703
2009-02-02,36.49,37.1622513949868,-0.01808963046510903
2009-02-03,37.0,36.62225139498679,0.010314729177598236
2009-02-04,36.46,36.632251394986795,-0.0047021787749133015
2009-02-05,36.47,37.64225139498679,-0.031141904417091193
2009-02-06,37.48,36.86225139498679,0.016758298303429564
2009-02-09,36.7,35.962251394986794,0.020514527772753866
2009-02-10,35.8,36.12225139498679,-0.008921132613331939
2009-02-11,35.96,36.702251394986796,-0.020223593016099772
2009-02-12,36.54,37.032251394986794,-0.013292505220285689
2009-02-13,36.87,35.05225139498679,0.051858255395063724
2009-02-17,34.89,34.952251394986796,-0.001781041063229627
2009-02-18,34.79,35.19225139498679,-0.011430112568589279
2009-02-19,35.03,34.80225139498679,0.006544076773320917
2009-02-20,34.64,33.882251394986795,0.022364175160016764
2009-02-23,33.72,34.29225139498679,-0.016687483956519977
2009-02-24,34.13,34.30225139498679,-0.00502157695141725
2009-02-25,34.14,33.562251394986795,0.017214238646085178
2009-02-26,33.4,33.852251394986794,-0.013359566243023036
2009-02-27,33.69,33.68225139498679,0.00023005009143650668
2009-03-02,33.52,33.25225139498679,0.008052044411452242
2009-03-03,33.09,33.58225139498679,-0.01465808200876828
2009-03-04,33.42,31.652251394986795,0.055849063719151104
2009-03-05,31.49,32.15225139498679,-0.02059735683361985
2009-03-06,31.99,31.062251394986795,0.029867397350435976
2009-03-09,30.9,30.912251394986793,-0.00039632813638357245
2009-03-10,30.75,31.102251394986794,-0.011325591530765289
2009-03-11,30.94,32.36225139498679,-0.04394785077304941
2009-03-12,32.2,33.37225139498679,-0.03512653015561562
2009-03-13,33.21,33.452251394986796,-0.007241706757683208
2009-03-16,33.29,35.202251394986796,-0.05432184929112582
2009-03-17,35.04,35.36225139498679,-0.009112864206165305
2009-03-18,35.2,35.102251394986794,0.0027846819257630884
2009-03-19,34.94,35.092251394986796,-0.004338604362345011
2009-03-20,34.93,36.382251394986795,-0.039916479582868925
2009-03-23,36.22,35.57225139498679,0.018209378929119335
2009-03-24,35.41,35.132251394986795,0.007905801478263141
2009-03-25,34.97,35.26225139498679,-0.008287939182134663
2009-03-26,35.1,35.11225139498679,-0.0003489208039944014
2009-03-27,34.95,34.90225139498679,0.0013680666176185685
2009-03-30,34.74,34.9122513949868,-0.00493383806841885
2009-03-31,34.75,35.492251394986795,-0.02091305470386806
2009-04-01,35.33,35.782251394986794,-0.012638986574504907
2009-04-02,35.62,36.30225139498679,-0.018793638652422784
2009-04-03,36.14,36.2397483341942,-0.0027524565919815336
2009-04-06,35.95,35.5497483341942,0.011258916998318602
2009-04-07,35.26,36.4597483341942,-0.03290610574700559
2009-04-08,36.17,36.8697483341942,-0.01897892895420794
2009-04-09,36.58,36.379748334194204,0.00550448188828101
2009-04-13,36.09,35.849748334194196,0.006701627681348299
2009-04-14,35.56,36.179748334194194,-0.017129702740592445
2009-04-15,35.89,36.2797483341942,-0.010742862122526287
2009-04-16,35.99,36.129748334194204,-0.003867957587236792
2009-04-17,35.84,36.129748334194204,-0.008019661014908697
2009-04-20,35.84,35.889748334194195,-0.0013861433000574852
2009-04-21,35.6,36.349748334194196,-0.020625956672412626
2009-04-22,36.06,37.7397483341942,-0.04450873173079062
2009-04-23,37.45,36.46974833419419,0.026878487255332262
2009-04-24,36.18,36.1497483341942,0.0008368430542347038
2009-04-27,35.86,36.2497483341942,-0.010751752828765282
2009-04-28,35.96,36.50974833419419,-0.01505757665492613
2009-04-29,36.22,36.429748334194194,-0.005757611396873696
2009-04-30,36.14,35.9997483341942,0.0038959068408981334
2009-05-01,35.71,36.5197483341942,-0.022172889221035885
2009-05-04,36.23,36.1197483341942,0.003052392967572981
2009-05-05,35.83,35.6497483341942,0.005056183401802805
2009-05-06,35.36,35.4197483341942,-0.00168686501187032
2009-05-07,35.13,35.50974833419419,-0.010694199536990578
2009-05-08,35.22,35.6697483341942,-0.012608676965714993
2009-05-11,35.38,35.9997483341942,-0.017215351853044347
2009-05-12,35.71,35.50974833419419,0.005639343425393184
2009-05-13,35.22,35.4897483341942,-0.007600739561579362
2009-05-14,35.2,35.5697483341942,-0.01039502249833879
2009-05-15,35.28,35.7797483341942,-0.013967351852964272
2009-05-18,35.49,36.0297483341942,-0.014980630150057128
2009-05-19,35.74,35.3997483341942,0.009611697309077627
2009-05-20,35.11,35.1597483341942,-0.0014149229317951262
2009-05-21,34.87,35.1697483341942,-0.008522902448601544
2009-05-22,34.88,35.5797483341942,-0.019667040014493264
2009-05-26,35.29,35.0397483341942,0.007141936734790688
2009-05-27,34.75,35.2397483341942,-0.013897611570596435
2009-05-28,34.95,35.50974833419419,-0.015763230111523474
2009-05-29,35.22,35.7297483341942,-0.014266776508648382
2009-06-01,35.44,36.0397483341942,-0.016641301948969733
2009-06-02,35.75,35.929748334194194,-0.005002771868099276
2009-06-03,35.64,35.429748334194194,0.005934325692144027
2009-06-04,35.14,35.1597483341942,-0.0005616745036537418
2009-06-05,34.87,35.5197483341942,-0.01829259397000571
2009-06-08,35.23,35.6197483341942,-0.010941917122419764
2009-06-09,35.33,35.319748334194195,0.00029025308189645216
2009-06-10,35.03,35.4997483341942,-0.013232441249216631
2009-06-11,35.21,35.679748334194194,-0.013165685189096554
2009-06-12,35.39,34.76974833419419,0.017838831039102665
2009-06-15,34.48,34.14974833419419,0.009670691056751446
2009-06-16,33.86,34.39974833419419,-0.01569047334156426
2009-06-17,34.11,34.8897483341942,-0.02234892400843136
2009-06-18,34.6,35.059748334194204,-0.013113281071267857
2009-06-19,34.77,34.9897483341942,-0.006280363382306753
2009-06-22,34.7,35.129748334194204,-0.012233174291655713
2009-06-23,34.84,35.7097483341942,-0.02435604771152544
2009-06-24,35.42,36.5397483341942,-0.03064466465266613
2009-06-25,36.25,36.2797483341942,-0.0008199707980378612
2009-06-26,35.99,36.3197483341942,-0.009079036868869239
2009-06-29,36.03,36.2897483341942,-0.0071576229132856994
2009-06-30,36.0,37.129748334194204,-0.030427039904113107
2009-07-01,36.84,36.7697483341942,0.0019105832644623622
2009-07-02,36.48,37.28532291299101,-0.021598925530840085
2009-07-06,37.16,36.745322912991014,0.011285166495635268
2009-07-07,36.62,37.135322912991015,-0.013876893280245106
2009-07-08,37.01,37.00532291299101,0.0001263895742777965
2009-07-09,36.88,36.805322912991016,0.002028975188874904
2009-07-10,36.68,36.995322912991014,-0.008523318305198146
2009-07-13,36.87,37.675322912991014,-0.021375342020315657
2009-07-14,37.55,38.055322912991016,-0.013278639473021436
2009-07-15,37.93,38.355322912991014,-0.011089019220509755
2009-07-16,38.23,38.29532291299101,-0.0017057673893867698
2009-07-17,38.17,38.43532291299101,-0.006903100920776506
2009-07-20,38.31,38.72532291299101,-0.01072484053713807
2009-07-21,38.6,39.07532291299101,-0.012164273448217244
2009-07-22,38.95,41.925322912991014,-0.07096720326199502
2009-07-23,41.8,41.095322912991016,0.01714737924072174
2009-07-24,40.97,41.01532291299101,-0.0011050239220877778
2009-07-27,40.89,41.25532291299101,-0.008855170368233245
2009-07-28,41.13,40.62532291299101,0.01242272185970994
2009-07-29,40.5,40.315322912991014,0.004580816266994914
2009-07-30,40.19,40.07532291299101,0.0028615386894814687
2009-07-31,39.95,39.97532291299101,-0.0006334636257003812
2009-08-03,39.85,39.65532291299101,0.004909229649601832
2009-08-04,39.53,39.105322912991014,0.010859828160833418
2009-08-05,38.98,39.01532291299101,-0.0009053600061131872
2009-08-06,38.89,39.26532291299101,-0.009558635588524211
2009-08-07,39.14,39.025322912991015,0.0029385301247772944
2009-08-10,38.9,38.96532291299101,-0.0016764371011855905
2009-08-11,38.84,38.50532291299101,0.008691709657006275
2009-08-12,38.38,38.915322912991016,-0.013756095874828511
2009-08-13,38.79,39.065322912991014,-0.0070477572553088175
2009-08-14,38.94,38.605322912991014,0.008669195379178207
2009-08-17,38.48,39.135322912991015,-0.016745049336835405
2009-08-18,39.01,39.39532291299101,-0.009780930437911173
2009-08-19,39.27,39.495322912991014,-0.005705053063812193
2009-08-20,39.37,39.78532291299101,-0.010439098707312522
2009-08-21,39.66,39.495322912991014,0.00416953388055008
2009-08-24,39.37,39.33532291299101,0.0008815762637996993
2009-08-25,39.21,39.33532291299101,-0.003186014597318043
2009-08-26,39.21,39.08532291299101,0.0031898696931975667
2009-08-27,38.96,39.07532291299101,-0.002951297760169558
2009-08-28,38.95,39.355322912991014,-0.010299062057936181
2009-08-31,39.23,38.53532291299101,0.018027021301404433
2009-09-01,38.41,38.595322912991016,-0.004801693547397123
2009-09-02,38.47,38.72532291299101,-0.006593177119908811
2009-09-03,38.6,38.75532291299101,-0.0040077827074160854
2009-09-04,38.63,39.25532291299101,-0.015929633654448105
2009-09-08,39.13,40.61532291299101,-0.03657050606671208
2009-09-09,40.49,40.605322912991014,-0.0028400934832638614
2009-09-10,40.48,40.36532291299101,0.0028409802952940044
2009-09-11,40.24,39.885322912991015,0.00889242109892674
2009-09-14,39.76,39.675322912991014,0.002134250732998
2009-09-15,39.55,39.51532291299101,0.0008775605120410201
2009-09-16,39.39,39.025322912991015,0.009344627021333096
2009-09-17,38.9,39.735322912991016,-0.021022175025987244
2009-09-18,39.61,39.50532291299101,0.0026496957698469714
2009-09-21,39.38,39.37532291299101,0.00011878218800465135
2009-09-22,39.25,39.33532291299101,-0.002169116882038691
2009-09-23,39.21,39.175322912991014,0.000885176800865306
2009-09-24,39.05,39.12532291299101,-0.0019251703853926383
2009-09-25,39.0,39.345322912991016,-0.0087767207745294
2009-09-28,39.22,39.175322912991014,0.0011404395340457452
2009-09-29,39.05,38.985322912991016,0.0016590111912970773
2009-09-30,38.86,39.96532291299101,-0.027657049472549655
2009-10-01,39.84,39.665322912991016,0.00440377322509522
2009-10-02,39.54,39.82950546937282,-0.007268618225637735
2009-10-05,39.31,39.99950546937282,-0.01723784985043786
2009-10-06,39.48,39.89950546937282,-0.010514051851966855
2009-10-07,39.38,40.18950546937282,-0.02014221025908658
2009-10-08,39.67,40.41950546937282,-0.018543162779186995
2009-10-09,39.9,40.239505469372816,-0.008437118334648108
2009-10-12,39.72,39.91950546937282,-0.004997693909958079
2009-10-13,39.4,40.08950546937282,-0.017199151281613534
2009-10-14,39.57,40.25950546937282,-0.017126526054756286
2009-10-15,39.74,40.14950546937282,-0.010199514653678632
2009-10-16,39.63,40.129505469372816,-0.01244733677951848
2009-10-19,39.61,41.39950546937282,-0.043225286125620266
2009-10-20,40.88,41.18950546937282,-0.0075141826988661675
2009-10-21,40.67,39.84950546937282,0.02058982968453127
2009-10-22,39.33,38.57950546937282,0.0194531920898513
2009-10-23,38.06,38.49950546937282,-0.011415873113550856
2009-10-26,37.98,38.77950546937282,-0.020616701004716464
2009-10-27,38.26,38.57950546937282,-0.008281740926577408
2009-10-28,38.06,38.96950546937282,-0.023338902006021622
2009-10-29,38.45,38.309505469372816,0.003667354326448047
2009-10-30,37.79,38.42950546937282,-0.01664100179177397
2009-11-02,37.91,37.88950546937282,0.0005409025632108211
2009-11-03,37.37,37.79950546937282,-0.011362727211360668
2009-11-04,37.28,37.79950546937282,-0.013743710742293969
2009-11-05,37.28,38.13950546937282,-0.022535831516300786
2009-11-06,37.62,38.36950546937282,-0.01953388401033962
2009-11-09,37.85,38.58950546937282,-0.019163382903668924
2009-11-10,38.07,38.61950546937282,-0.014228702897519097
2009-11-11,38.1,38.29950546937282,-0.005209087347938679
2009-11-12,37.78,38.739505469372816,-0.02476813933857247
2009-11-13,38.22,39.22950546937282,-0.025733321317572
2009-11-16,38.71,38.92950546937282,-0.005638537318320425
2009-11-17,38.41,38.14950546937282,0.0068282544536864
2009-11-18,37.63,37.65950546937282,-0.0007834800007348042
2009-11-19,37.14,37.699505469372816,-0.014841188562204288
2009-11-20,37.18,36.90950546937282,0.007328587234842088
2009-11-23,36.39,37.17950546937282,-0.021234964247256793
2009-11-24,36.66,36.45950546937282,0.005499101758129843
2009-11-25,35.94,36.11950546937282,-0.004969765422869088
2009-11-27,35.6,35.88950546937282,-0.008066577278972975
2009-11-30,35.37,36.39950546937282,-0.02828350155029069
2009-12-01,35.88,36.56950546937282,-0.01885465664692354
2009-12-02,36.05,36.41950546937282,-0.010145812377478913
2009-12-03,35.9,36.50950546937282,-0.01669443235499657
2009-12-04,35.99,36.43950546937282,-0.012335663274865905
2009-12-07,35.92,36.09950546937282,-0.004972518793231573
2009-12-08,35.58,35.84950546937282,-0.007517690016758283
2009-12-09,35.33,36.09950546937282,-0.02131623298899976
2009-12-10,35.58,36.53950546937282,-0.026259399437605246
2009-12-11,36.02,36.64950546937282,-0.017176370084962755
2009-12-14,36.13,36.59950546937282,-0.01282819162039528
2009-12-15,36.08,36.60950546937282,-0.014463606175062926
2009-12-16,36.09,36.18950546937282,-0.002749566983086482
2009-12-17,35.67,35.809505469372816,-0.0038957664325225405
2009-12-18,35.29,36.06950546937282,-0.021611204790005
2009-12-21,35.55,36.70950546937282,-0.03158597356589876
2009-12-22,36.19,36.879505469372816,-0.018696169067273116
2009-12-23,36.36,36.99950546937282,-0.01728416261947574
2009-12-24,36.48,37.08950546937282,-0.016433367381404662
2009-12-28,36.57,36.89950546937282,-0.008929807193386763
2009-12-29,36.38,37.00950546937282,-0.01700929156953379
2009-12-30,36.49,36.309505469372816,0.004970999419957156
2009-12-31,35.79,37.324787171478235,-0.04111978360190205
2010-01-04,36.22,38.27478717147823,-0.05368513643909756
