date,LYV,dcf,Deviation
2009-05-29,5.72,10.416143123673878,-0.4508523997717019
2009-06-01,5.93,10.31614312367388,-0.42517276767985035
2009-06-02,5.83,10.00614312367388,-0.4173579242329043
2009-06-03,5.52,9.97614312367388,-0.4466799512027081
2009-06-04,5.49,10.14614312367388,-0.4589076920085775
2009-06-05,5.66,9.966143123673879,-0.4320771907685066
2009-06-08,5.48,9.98614312367388,-0.4512395894858835
2009-06-09,5.5,9.94614312367388,-0.44702183232122794
2009-06-10,5.46,9.996143123673878,-0.4537893333010534
2009-06-11,5.51,10.156143123673878,-0.4574712139339353
2009-06-12,5.67,9.966143123673879,-0.4310737935790516
2009-06-15,5.48,9.856143123673881,-0.444001580411575
2009-06-16,5.37,9.706143123673877,-0.44674213726539413
2009-06-17,5.22,9.856143123673881,-0.47038106747233976
2009-06-18,5.37,9.77614312367388,-0.4507036228841593
2009-06-19,5.29,9.246143123673878,-0.4278695528240901
2009-06-22,4.76,9.136143123673879,-0.47899240023224576
2009-06-23,4.65,9.04614312367388,-0.4859687784697009
2009-06-24,4.56,9.186143123673881,-0.5036001574754165
2009-06-25,4.7,9.466143123673879,-0.5034936680551798
2009-06-26,4.98,9.36614312367388,-0.46829768302252994
2009-06-29,4.88,9.346143123673881,-0.4778594832729549
2009-06-30,4.86,10.80644612799328,-0.5502684284511872
2009-07-01,5.05,10.15644612799328,-0.5027788326389928
2009-07-02,4.4,10.05644612799328,-0.5624696891924781
2009-07-06,4.3,9.996446127993282,-0.5698471291753767
2009-07-07,4.24,9.936446127993282,-0.5732880805286175
2009-07-08,4.18,9.83644612799328,-0.5750497745212828
2009-07-09,4.08,9.94644612799328,-0.5898032375083954
2009-07-10,4.19,10.22644612799328,-0.5902779961329344
2009-07-13,4.47,10.40644612799328,-0.5704585460760014
2009-07-14,4.65,10.86644612799328,-0.5720772048902871
2009-07-15,5.11,10.966446127993281,-0.5340331826409961
2009-07-16,5.21,11.08644612799328,-0.5300567972955059
2009-07-17,5.33,11.496446127993282,-0.5363784650787244
2009-07-20,5.74,11.27644612799328,-0.49097437837700453
2009-07-21,5.52,11.33644612799328,-0.5130749145122854
2009-07-22,5.58,11.54644612799328,-0.5167344186994636
2009-07-23,5.79,11.69644612799328,-0.5049778422744404
2009-07-24,5.94,11.47644612799328,-0.48241816902610746
2009-07-27,5.72,11.436446127993282,-0.4998446251585963
2009-07-28,5.68,11.50644612799328,-0.5063636559179208
2009-07-29,5.75,11.72644612799328,-0.5096553604357892
2009-07-30,5.97,11.59644612799328,-0.48518710524695163
2009-07-31,5.84,11.77644612799328,-0.504094874079372
2009-08-03,6.02,11.83644612799328,-0.49140139405841965
2009-08-04,6.08,11.84644612799328,-0.486765909850981
2009-08-05,6.09,11.83644612799328,-0.48548745678002914
2009-08-06,6.08,11.67644612799328,-0.4792936195351666
2009-08-07,5.92,11.84644612799328,-0.5002720701180605
2009-08-10,6.09,12.25644612799328,-0.5031186090647712
2009-08-11,6.5,12.56644612799328,-0.4827495432045451
2009-08-12,6.81,12.34644612799328,-0.448424272912058
2009-08-13,6.59,11.876446127993281,-0.44512020439623823
2009-08-14,6.12,11.58644612799328,-0.47179662060363314
2009-08-17,5.83,11.766446127993278,-0.5045232913504798
2009-08-18,6.01,12.016446127993278,-0.4998521246644446
2009-08-19,6.26,12.09644612799328,-0.48249263182239366
2009-08-20,6.34,12.376446127993281,-0.48773663017365965
2009-08-21,6.62,12.58644612799328,-0.4740373944574727
2009-08-24,6.83,12.55644612799328,-0.4560562813411646
2009-08-25,6.8,12.50644612799328,-0.4562803908954196
2009-08-26,6.75,12.81644612799328,-0.4733329401465777
2009-08-27,7.06,12.81644612799328,-0.44914526776812425
2009-08-28,7.06,12.78644612799328,-0.4478528334355869
2009-08-31,7.03,12.416446127993279,-0.4338154470665613
2009-09-01,6.66,12.53644612799328,-0.4687489634619383
2009-09-02,6.78,12.79644612799328,-0.4701653934080813
2009-09-03,7.04,12.84644612799328,-0.4519885165236974
2009-09-04,7.09,12.90644612799328,-0.4506621009619194
2009-09-08,7.15,13.146446127993281,-0.45612677902545806
2009-09-09,7.39,13.25644612799328,-0.4425353576178509
2009-09-10,7.5,13.56644612799328,-0.4471654603393628
2009-09-11,7.81,13.84644612799328,-0.4359563509794352
2009-09-14,8.09,14.06644612799328,-0.42487249967848706
2009-09-15,8.31,14.376446127993281,-0.4219711932965772
2009-09-16,8.62,14.40644612799328,-0.40165673592112294
2009-09-17,8.65,14.35644612799328,-0.39748319863551895
2009-09-18,8.6,14.25644612799328,-0.39676410777343396
2009-09-21,8.5,14.376446127993281,-0.4087551315307949
2009-09-22,8.62,14.29644612799328,-0.3970529512840584
2009-09-23,8.54,13.956446127993278,-0.38809637341193826
2009-09-24,8.2,13.806446127993283,-0.40607453040546937
2009-09-25,8.05,14.02644612799328,-0.42608413232100084
2009-09-28,8.27,14.10644612799328,-0.41374319761596445
2009-09-29,8.35,13.94644612799328,-0.40128116343274756
2009-09-30,8.19,10.73608319565552,-0.23715196215001588
2009-10-01,7.6,10.836083195655519,-0.2986395671964712
2009-10-02,7.7,11.406083195655519,-0.32492163454209544
2009-10-05,8.27,11.576083195655517,-0.2855960120342159
2009-10-06,8.44,11.756083195655519,-0.28207381152942024
2009-10-07,8.62,11.27608319565552,-0.23555015953401837
2009-10-08,8.14,11.38608319565552,-0.2850921726001525
2009-10-09,8.25,11.43608319565552,-0.27859916206852087
2009-10-12,8.3,11.456083195655518,-0.27549408831566413
2009-10-13,8.32,11.29608319565552,-0.26346151529763195
2009-10-14,8.16,11.096083195655519,-0.26460536965017456
2009-10-15,7.96,11.006083195655519,-0.27676359895752134
2009-10-16,7.87,10.956083195655518,-0.2816775977823225
2009-10-19,7.82,10.79608319565552,-0.275663232833657
2009-10-20,7.66,10.566083195655521,-0.2750388333919632
2009-10-21,7.43,10.86608319565552,-0.31622095411797835
2009-10-22,7.73,10.51608319565552,-0.26493544638430844
2009-10-23,7.38,10.32608319565552,-0.2853050028586853
2009-10-26,7.19,10.346083195655519,-0.30505101650263233
2009-10-27,7.21,9.91608319565552,-0.27289839569328367
2009-10-28,6.78,10.086083195655519,-0.32778662752648935
2009-10-29,6.95,9.79608319565552,-0.2905327709872588
2009-10-30,6.66,9.816083195655521,-0.3215216428740503
2009-11-02,6.68,10.026083195655517,-0.3337378246677063
2009-11-03,6.89,9.88608319565552,-0.3030606900994077
2009-11-04,6.75,10.256083195655519,-0.3418540127619769
2009-11-05,7.12,10.12608319565552,-0.29686534641007545
2009-11-06,6.99,10.456083195655518,-0.3314896343877284
2009-11-09,7.32,11.04608319565552,-0.3373216668439548
2009-11-10,7.91,11.086083195655519,-0.28649281622748257
2009-11-11,7.95,10.82608319565552,-0.26566239550142057
2009-11-12,7.69,10.846083195655519,-0.29098828938724275
2009-11-13,7.71,11.07608319565552,-0.30390555363251803
2009-11-16,7.94,11.106083195655518,-0.28507648825231446
2009-11-17,7.97,10.91608319565552,-0.2698846411163327
2009-11-18,7.78,10.586083195655519,-0.2650728455267688
2009-11-19,7.45,10.506083195655519,-0.2908870164781554
2009-11-20,7.37,10.836083195655519,-0.3198649487155254
2009-11-23,7.7,10.706083195655518,-0.2807827233096202
2009-11-24,7.57,10.446083195655518,-0.27532646847496567
2009-11-25,7.31,10.346083195655519,-0.29345242428848994
2009-11-27,7.21,10.29608319565552,-0.2997337081500766
2009-11-30,7.16,10.406083195655519,-0.3119409228835246
2009-12-01,7.27,10.54608319565552,-0.3106445430854471
2009-12-02,7.41,10.316083195655521,-0.28170412554247126
2009-12-03,7.18,10.586083195655519,-0.32175103224706947
2009-12-04,7.45,10.856083195655518,-0.31374881108304276
2009-12-07,7.72,10.76608319565552,-0.28293327668921586
2009-12-08,7.63,10.706083195655518,-0.28732106218862374
2009-12-09,7.57,10.756083195655519,-0.2962122119827417
2009-12-10,7.62,11.066083195655521,-0.31140947837880284
2009-12-11,7.93,11.22608319565552,-0.2936093683085388
2009-12-14,8.09,11.086083195655519,-0.27025624314542773
2009-12-15,7.95,11.27608319565552,-0.29496795455863634
2009-12-16,8.14,11.216083195655521,-0.27425645316602343
2009-12-17,8.08,11.36608319565552,-0.2891130690396113
2009-12-18,8.23,11.28608319565552,-0.2707833304677333
2009-12-21,8.15,11.716083195655521,-0.3043750318346896
2009-12-22,8.58,12.03608319565552,-0.28714351167853414
2009-12-23,8.9,11.966083195655521,-0.2562311447716419
2009-12-24,8.83,11.966083195655521,-0.2620810121723144
2009-12-28,8.83,11.89608319565552,-0.25773888306154924
2009-12-29,8.76,11.79608319565552,-0.25738061908326526
2009-12-30,8.66,11.64608319565552,-0.25640235824259394
2009-12-31,8.51,11.999280378576977,-0.29079080315571215
2010-01-04,9.12,12.229280378576977,-0.2542488423132204
2010-01-05,9.35,12.829280378576978,-0.27119840520337124
2010-01-06,9.95,12.579280378576978,-0.20901675608206882
2010-01-07,9.7,12.519280378576978,-0.2251950825705077
2010-01-08,9.64,12.229280378576977,-0.21172794297143016
2010-01-11,9.35,12.069280378576975,-0.22530592490035362
2010-01-12,9.19,12.139280378576977,-0.24295347719143023
2010-01-13,9.26,12.269280378576978,-0.2452695093537346
2010-01-14,9.39,12.199280378576976,-0.23028246678470654
2010-01-15,9.32,12.259280378576978,-0.23975961784130118
2010-01-19,9.38,12.129280378576977,-0.22666475609161618
2010-01-20,9.25,12.079280378576978,-0.2342259050129183
2010-01-21,9.2,12.039280378576978,-0.23583472510776238
2010-01-22,9.16,13.389280378576977,-0.3158706262768147
2010-01-25,10.51,15.029280378576978,-0.3006983877297842
2010-01-26,12.15,14.769280378576978,-0.17734651326521478
2010-01-27,11.89,14.369280378576978,-0.1725403300135553
2010-01-28,11.49,14.349280378576976,-0.19926298066109238
2010-01-29,11.47,14.409280378576979,-0.2039852304454397
2010-02-01,11.53,14.369280378576978,-0.1975937767078464
2010-02-02,11.49,14.769280378576978,-0.2220338631619191
2010-02-03,11.89,14.539280378576978,-0.1822153717099081
2010-02-04,11.66,14.789280378576978,-0.21159111859897517
2010-02-05,11.91,14.509280378576978,-0.1791460576097783
2010-02-08,11.63,14.749280378576977,-0.21148695383862026
2010-02-09,11.87,14.379280378576977,-0.17450667297060563
2010-02-10,11.5,14.45928037857698,-0.20466304692185644
2010-02-11,11.58,14.799280378576977,-0.21752952145140225
2010-02-12,11.92,14.779280378576978,-0.1934654668789959
2010-02-16,11.9,14.789280378576978,-0.1953631484843743
2010-02-17,11.91,15.029280378576978,-0.20754688847399905
2010-02-18,12.15,15.169280378576975,-0.19903913061301148
2010-02-19,12.29,15.489280378576977,-0.2065480319538835
2010-02-22,12.61,15.419280378576975,-0.18219270352461414
2010-02-23,12.54,15.389280378576977,-0.18514708345579223
2010-02-24,12.51,15.45928037857698,-0.19077733932971463
2010-02-25,12.58,15.869280378576978,-0.20727344278429927
2010-02-26,12.99,15.569280378576975,-0.16566471383777082
2010-03-01,12.69,15.909280378576979,-0.20235235673588214
2010-03-02,13.03,16.319280378576977,-0.20155793039103354
2010-03-03,13.44,16.07928037857698,-0.16414169766536257
2010-03-04,13.2,16.71928037857698,-0.21049233572793968
2010-03-05,13.84,17.12928037857698,-0.19202676971128174
2010-03-08,14.25,17.01928037857698,-0.16271430501038175
2010-03-09,14.14,16.96928037857698,-0.16672954394393935
2010-03-10,14.09,16.979280378576977,-0.1701650667258211
2010-03-11,14.1,16.869280378576978,-0.1641611447808886
2010-03-12,13.99,16.479280378576977,-0.15105516268859864
2010-03-15,13.6,16.599280378576978,-0.18068737380012256
2010-03-16,13.72,16.639280378576977,-0.17544511013442265
2010-03-17,13.76,16.549280378576977,-0.16854390733434532
2010-03-18,13.67,15.949280378576976,-0.1429080387625825
2010-03-19,13.07,16.479280378576977,-0.20688284319799743
2010-03-22,13.6,16.509280378576978,-0.17622090799016066
2010-03-23,13.63,16.41928037857698,-0.16987835728880574
2010-03-24,13.54,16.549280378576977,-0.18183753672289504
2010-03-25,13.67,16.60928037857698,-0.17696614853754467
2010-03-26,13.73,17.249280378576977,-0.20402476516920687
2010-03-29,14.37,17.389280378576977,-0.17362882838421723
2010-03-30,14.51,17.37928037857698,-0.16509776677024401
2010-03-31,14.5,20.06040932432497,-0.27718324359326485
2010-04-01,14.42,20.84040932432497,-0.30807501063959697
2010-04-05,15.2,21.10040932432497,-0.279634827629759
2010-04-06,15.46,21.23040932432497,-0.2717992496599423
2010-04-07,15.59,21.20040932432497,-0.26463683971835805
2010-04-08,15.56,21.440409324324968,-0.2742675867504739
2010-04-09,15.8,21.36040932432497,-0.26031380016640615
2010-04-12,15.72,21.65040932432497,-0.2739167299558606
2010-04-13,16.01,21.800409324324967,-0.26561011943312496
2010-04-14,16.16,21.620409324324967,-0.25255809186653555
2010-04-15,15.98,21.030409324324967,-0.24014793275960522
2010-04-16,15.39,20.79040932432497,-0.25975483407180633
2010-04-19,15.15,21.180409324324966,-0.2847163731344535
2010-04-20,15.54,21.260409324324964,-0.2690639317926957
2010-04-21,15.62,21.71040932432497,-0.28052945632402704
2010-04-22,16.07,21.930409324324966,-0.26722753951631284
2010-04-23,16.29,22.34040932432497,-0.2708280424270063
2010-04-26,16.7,21.49040932432497,-0.22290917087850493
2010-04-27,15.85,21.580409324324968,-0.2655375641029095
2010-04-28,15.94,21.820409324324967,-0.26949124725032547
2010-04-29,16.18,21.330409324324968,-0.24145853208974744
2010-04-30,15.69,21.61040932432497,-0.2739609988627507
2010-05-03,15.97,20.59040932432497,-0.22439618618297885
2010-05-04,14.95,20.19040932432497,-0.2595494345927618
2010-05-05,14.55,19.780409324324967,-0.26442371533196074
2010-05-06,14.14,19.44040932432497,-0.27264905979591647
2010-05-07,13.8,20.46040932432497,-0.32552669004556734
2010-05-10,14.82,19.97040932432497,-0.25790204099880465
2010-05-11,14.33,20.20040932432497,-0.29060843421900007
2010-05-12,14.56,19.69040932432497,-0.2605537162697278
2010-05-13,14.05,19.090409324324966,-0.264028352598102
2010-05-14,13.45,19.07040932432497,-0.2947188614958539
2010-05-17,13.43,18.640409324324967,-0.2795222590700086
2010-05-18,13.0,18.44040932432497,-0.2950264947290764
2010-05-19,12.8,17.640409324324967,-0.2743932544496209
2010-05-20,12.0,18.270409324324966,-0.3432002651400169
2010-05-21,12.63,17.650409324324965,-0.28443585823282136
2010-05-24,12.01,17.750409324324966,-0.3233958845364976
2010-05-25,12.11,17.280409324324967,-0.2992064150382585
2010-05-26,11.64,17.85040932432497,-0.3479141128636176
2010-05-27,12.21,17.870409324324967,-0.3167476033478479
2010-05-28,12.23,17.330409324324968,-0.2943040310747901
2010-06-01,11.69,17.47040932432497,-0.3308685685043796
2010-06-02,11.83,17.63040932432497,-0.3290002641244436
2010-06-03,11.99,16.870409324324967,-0.2892881393984936
2010-06-04,11.23,16.430409324324966,-0.31651124580480416
2010-06-07,10.79,16.49040932432497,-0.3456802807142153
2010-06-08,10.85,16.520409324324966,-0.3432366119388911
2010-06-09,10.88,16.94040932432497,-0.35774869475100246
2010-06-10,11.3,17.23040932432497,-0.344182730235708
2010-06-11,11.59,17.45040932432497,-0.33583219828292865
2010-06-14,11.81,17.99040932432497,-0.34353911647626545
2010-06-15,12.35,17.81040932432497,-0.30658527970310556
2010-06-16,12.17,17.840409324324966,-0.31784076369780934
2010-06-17,12.2,17.640409324324967,-0.30840607064729497
2010-06-18,12.0,16.95040932432497,-0.29205249440323555
2010-06-21,11.31,16.500409324324966,-0.31456245856114884
2010-06-22,10.86,16.650409324324965,-0.34776378235132177
2010-06-23,11.01,16.370409324324967,-0.32744503928560165
2010-06-24,10.73,16.680409324324966,-0.35673041402212535
2010-06-25,11.04,16.780409324324967,-0.3420899462806096
2010-06-28,11.14,16.32040932432497,-0.31741908069693814
2010-06-29,10.68,16.090409324324966,-0.3362505710868202
2010-06-30,10.45,16.809866213967332,-0.3783412748807551
2010-07-01,10.49,16.579866213967335,-0.36730490676921534
2010-07-02,10.26,16.429866213967337,-0.375527477437535
2010-07-06,10.11,16.969866213967336,-0.4042380845832012
2010-07-07,10.65,17.299866213967334,-0.38438830287591785
2010-07-08,10.98,17.699866213967336,-0.3796563280610872
2010-07-09,11.38,17.539866213967336,-0.35119231462906564
2010-07-12,11.22,17.589866213967333,-0.36213272667812013
2010-07-13,11.27,17.749866213967334,-0.36506563688172144
2010-07-14,11.43,16.509866213967335,-0.3076866976468756
2010-07-15,10.19,15.309866213967334,-0.33441613025308037
2010-07-16,8.99,15.149866213967336,-0.40659541985184533
2010-07-19,8.83,15.379866213967336,-0.42587276916746053
2010-07-20,9.06,15.179866213967337,-0.4031567951722993
2010-07-21,8.86,15.519866213967335,-0.42911879021055543
2010-07-22,9.2,15.899866213967336,-0.421378779154871
2010-07-23,9.58,15.979866213967336,-0.40049560667619855
2010-07-26,9.66,15.929866213967337,-0.3935918939777351
2010-07-27,9.61,15.679866213967337,-0.3871121176123564
2010-07-28,9.36,15.619866213967335,-0.4007631133466266
2010-07-29,9.3,15.549866213967336,-0.4019241148424496
2010-07-30,9.23,15.999866213967332,-0.4231201763460667
2010-08-02,9.68,15.909866213967334,-0.3915725079132413
2010-08-03,9.59,16.039866213967336,-0.40211471392142073
2010-08-04,9.72,15.779866213967336,-0.3840251958919352
2010-08-05,9.46,15.419866213967335,-0.38650570188273614
2010-08-06,9.1,15.639866213967338,-0.41815359060596347
2010-08-09,9.32,15.689866213967335,-0.40598601206024254
2010-08-10,9.37,15.339866213967333,-0.3891732907378046
2010-08-11,9.02,14.909866213967334,-0.3950314596686185
2010-08-12,8.59,14.749866213967332,-0.4176218363346421
2010-08-13,8.43,14.929866213967337,-0.43535997716352726
2010-08-16,8.61,15.109866213967333,-0.43017364428805827
2010-08-17,8.79,15.409866213967334,-0.42958622236234345
2010-08-18,9.09,15.009866213967333,-0.39439833304167893
2010-08-19,8.69,15.119866213967335,-0.42525946479788257
2010-08-20,8.8,14.979866213967336,-0.4125448202070846
2010-08-23,8.66,14.749866213967332,-0.4128760305771828
2010-08-24,8.43,14.939866213967335,-0.4357379189835875
2010-08-25,8.62,14.839866213967333,-0.41913222964996644
2010-08-26,8.52,15.349866213967333,-0.4449463023822723
2010-08-27,9.03,14.919866213967335,-0.3947666909005858
2010-08-30,8.6,14.959866213967334,-0.4251285488121158
2010-08-31,8.64,15.579866213967335,-0.4454381134380827
2010-09-01,9.26,15.969866213967334,-0.4201579477290077
2010-09-02,9.65,16.149866213967336,-0.4024718302833912
2010-09-03,9.83,15.469866213967334,-0.3645711046211406
2010-09-07,9.15,15.699866213967335,-0.41719248589139357
2010-09-08,9.38,15.549866213967336,-0.3967793760453955
2010-09-09,9.23,15.659866213967334,-0.41059522004296645
2010-09-10,9.34,16.179866213967337,-0.4227393554133837
2010-09-13,9.86,16.049866213967334,-0.38566466109110786
2010-09-14,9.73,15.999866213967332,-0.3918699150430367
2010-09-15,9.68,15.979866213967336,-0.39423773200684775
2010-09-16,9.66,15.969866213967334,-0.39511077484473167
2010-09-17,9.65,16.539866213967336,-0.4165611816224418
2010-09-20,10.22,16.299866213967334,-0.3730009887294353
2010-09-21,9.98,16.219866213967336,-0.3847051591950882
2010-09-22,9.9,15.779866213967336,-0.37261825507511914
2010-09-23,9.46,16.109866213967333,-0.4127822121950253
2010-09-24,9.79,16.159866213967334,-0.39417815281550517
2010-09-27,9.84,16.169866213967335,-0.39146064229645094
2010-09-28,9.85,16.279866213967335,-0.3949581728411762
2010-09-29,9.96,16.199866213967336,-0.3851801077583835
2010-09-30,9.88,15.182279392800792,-0.34924132639233685
2010-10-01,9.91,14.802279392800793,-0.33050851581548935
2010-10-04,9.53,15.012279392800794,-0.3651863417509966
2010-10-05,9.74,14.642279392800791,-0.3348030222132702
2010-10-06,9.37,14.752279392800794,-0.3648439166239884
2010-10-07,9.48,14.912279392800793,-0.3642822971398548
2010-10-08,9.64,14.772279392800792,-0.34742636910198066
2010-10-11,9.5,14.682279392800792,-0.352961502376929
2010-10-12,9.41,14.792279392800792,-0.3638573373228927
2010-10-13,9.52,14.602279392800794,-0.34804699020527274
2010-10-14,9.33,15.042279392800792,-0.3797482578029151
2010-10-15,9.77,15.092279392800792,-0.3526491429346045
2010-10-18,9.82,14.932279392800792,-0.34236430074202495
2010-10-19,9.66,14.802279392800793,-0.347397806536592
2010-10-20,9.53,14.812279392800791,-0.3566148904380062
2010-10-21,9.54,14.902279392800795,-0.3598294765156048
2010-10-22,9.63,14.822279392800793,-0.35030235601433146
2010-10-25,9.55,15.022279392800792,-0.36427756731933114
2010-10-26,9.75,14.922279392800792,-0.34661456582136796
2010-10-27,9.65,14.912279392800793,-0.3528822961391982
2010-10-28,9.64,14.762279392800794,-0.34698431431251764
2010-10-29,9.49,14.872279392800793,-0.36190009955072433
2010-11-01,9.6,14.982279392800795,-0.3592430264908195
2010-11-02,9.71,14.952279392800794,-0.3506006846905789
2010-11-03,9.68,15.082279392800794,-0.35818719784354736
2010-11-04,9.81,15.082279392800794,-0.34956781103772716
2010-11-05,9.81,14.972279392800793,-0.344789143814869
2010-11-08,9.7,15.022279392800792,-0.3542923982196349
2010-11-09,9.75,15.342279392800792,-0.3645012093460449
2010-11-10,10.07,15.352279392800794,-0.3440713432611078
2010-11-11,10.08,15.282279392800792,-0.3404125300347206
2010-11-12,10.01,15.452279392800794,-0.3521991322093456
2010-11-15,10.18,15.282279392800792,-0.3338690035469699
2010-11-16,10.01,15.232279392800795,-0.34284293624951445
2010-11-17,9.96,15.682279392800792,-0.3648882442068784
2010-11-18,10.41,15.782279392800792,-0.3403994606286972
2010-11-19,10.51,16.07227939280079,-0.34607906301655544
2010-11-22,10.8,15.722279392800793,-0.31307670280014843
2010-11-23,10.45,16.202279392800794,-0.3550290211238254
2010-11-24,10.93,16.172279392800792,-0.32415216590522367
2010-11-26,10.9,16.002279392800794,-0.3188470384473001
2010-11-29,10.73,16.032279392800792,-0.33072523643654506
2010-11-30,10.76,16.172279392800792,-0.33466398034219647
2010-12-01,10.9,16.54227939280079,-0.34108234172712093
2010-12-02,11.27,16.692279392800792,-0.3248375650325722
2010-12-03,11.42,16.882279392800793,-0.3235510600026027
2010-12-06,11.61,16.84227939280079,-0.3106633770151872
2010-12-07,11.57,16.752279392800794,-0.30934771748302214
2010-12-08,11.48,16.68227939280079,-0.31184463887146174
2010-12-09,11.41,16.71227939280079,-0.3172684747650206
2010-12-10,11.44,16.972279392800793,-0.3259597172992241
2010-12-13,11.7,16.89227939280079,-0.30737588883437805
2010-12-14,11.62,16.612279392800794,-0.3005174229711235
2010-12-15,11.34,16.57227939280079,-0.3157247876881535
2010-12-16,11.3,16.972279392800793,-0.33420846201759014
2010-12-17,11.7,17.032279392800792,-0.3130690420129346
2010-12-20,11.76,16.982279392800795,-0.3075134539957367
2010-12-21,11.71,17.04227939280079,-0.3128853406225294
2010-12-22,11.77,17.07227939280079,-0.31057829307999196
2010-12-23,11.8,17.152279392800793,-0.31204478834732996
2010-12-27,11.88,17.252279392800794,-0.3113953391597978
2010-12-28,11.98,17.252279392800794,-0.3055990036308399
2010-12-29,11.98,17.09227939280079,-0.2990987495181049
2010-12-30,11.82,16.692279392800792,-0.29188820041570573
2010-12-31,11.42,17.181147250820523,-0.3353179602453723
2011-01-03,11.68,16.90114725082052,-0.30892265319841195
2011-01-04,11.4,17.11114725082052,-0.333767640889576
2011-01-05,11.61,16.941147250820517,-0.3146863179860686
2011-01-06,11.44,16.74114725082052,-0.31665376162082925
2011-01-07,11.24,16.76114725082052,-0.3294015122115367
2011-01-10,11.26,16.711147250820524,-0.3261982656847734
2011-01-11,11.21,17.01114725082052,-0.34102034185499785
2011-01-12,11.51,17.171147250820518,-0.32968951742872055
2011-01-13,11.67,17.33114725082052,-0.3266458457072138
2011-01-14,11.83,17.171147250820518,-0.3110536047942454
2011-01-18,11.67,16.73114725082052,-0.3024985181797568
2011-01-19,11.23,16.62114725082052,-0.3243547012408774
2011-01-20,11.12,16.45114725082052,-0.32405929930234034
2011-01-21,10.95,16.461147250820524,-0.33479727547822136
2011-01-24,10.96,16.14114725082052,-0.32099002445796665
2011-01-25,10.64,16.20114725082052,-0.3432563857808817
2011-01-26,10.7,15.92114725082052,-0.32793787838068267
2011-01-27,10.42,15.76114725082052,-0.33888061356335986
2011-01-28,10.26,15.90114725082052,-0.35476353761389323
2011-01-31,10.4,16.22114725082052,-0.3588616243235241
2011-02-01,10.72,16.26114725082052,-0.3407599208930919
2011-02-02,10.76,15.931147250820521,-0.32459352546340847
2011-02-03,10.43,15.981147250820522,-0.34735599163792885
2011-02-04,10.48,16.30114725082052,-0.3571004642343508
2011-02-07,10.8,16.441147250820517,-0.3431115338097217
2011-02-08,10.94,16.89114725082052,-0.3523234486355823
2011-02-09,11.39,17.01114725082052,-0.33043904493563114
2011-02-10,11.51,17.10114725082052,-0.326945740470848
2011-02-11,11.6,17.08114725082052,-0.3208887067323435
2011-02-14,11.58,16.95114725082052,-0.3168603971958611
2011-02-15,11.45,16.98114725082052,-0.3257228247963787
2011-02-16,11.48,16.95114725082052,-0.32275970291955836
2011-02-17,11.45,16.83114725082052,-0.3197136339329567
2011-02-18,11.33,16.26114725082052,-0.3032471925110758
2011-02-22,10.76,15.89114725082052,-0.322893443112207
2011-02-23,10.39,15.961147250820522,-0.34904428630806117
2011-02-24,10.46,16.08114725082052,-0.34954889493557173
2011-02-25,10.58,16.131147250820522,-0.34412600446246366
2011-02-28,10.63,16.20114725082052,-0.3438736260198094
2011-03-01,10.7,16.29114725082052,-0.3432015661474619
2011-03-02,10.79,16.691147250820517,-0.3535495291092363
2011-03-03,11.19,16.33114725082052,-0.3148062516282937
2011-03-04,10.83,15.92114725082052,-0.3197726376507283
2011-03-07,10.42,16.07114725082052,-0.35163309517508146
2011-03-08,10.57,16.03114725082052,-0.34065854211032853
2011-03-09,10.53,15.791147250820519,-0.3331706789414649
2011-03-10,10.29,15.851147250820521,-0.3508356311895755
2011-03-11,10.35,15.78114725082052,-0.34415414573475545
2011-03-14,10.28,15.561147250820522,-0.3393803275360725
2011-03-15,10.06,15.50114725082052,-0.3510157772698085
2011-03-16,10.0,15.50114725082052,-0.35488645851869627
2011-03-17,10.0,15.741147250820521,-0.3647222886197993
2011-03-18,10.24,15.881147250820522,-0.3552103107997481
2011-03-21,10.38,15.55114725082052,-0.33252512933074285
2011-03-22,10.05,15.621147250820519,-0.35664136323456574
2011-03-23,10.12,15.621147250820519,-0.35216025830187125
2011-03-24,10.12,15.57114725082052,-0.3500800013649138
2011-03-25,10.07,15.481147250820522,-0.34953141153887823
2011-03-28,9.98,15.491147250820521,-0.3557610783493528
2011-03-29,9.99,15.50114725082052,-0.3555315720601776
2011-03-30,10.0,15.50114725082052,-0.35488645851869627
2011-03-31,10.0,15.579695220693887,-0.35813892002730585
2011-04-01,9.98,15.539695220693886,-0.3577737620806203
2011-04-04,9.94,15.719695220693884,-0.3676722188026469
2011-04-05,10.12,15.839695220693885,-0.361098817938198
2011-04-06,10.24,16.079695220693885,-0.3631720092044062
2011-04-07,10.48,15.899695220693884,-0.3408678685639208
2011-04-08,10.3,15.679695220693887,-0.3430994764231019
2011-04-11,10.08,15.559695220693888,-0.3521724007425333
2011-04-12,9.96,15.489695220693887,-0.35699186729680366
2011-04-13,9.89,15.449695220693883,-0.3598579221968744
2011-04-14,9.85,15.469695220693884,-0.3632712306559467
2011-04-15,9.87,15.329695220693887,-0.35615158306107264
2011-04-18,9.73,15.409695220693886,-0.36857933523996933
2011-04-19,9.81,15.419695220693885,-0.36380065496790337
2011-04-20,9.82,15.529695220693885,-0.36766305710143665
2011-04-21,9.93,15.829695220693887,-0.37269796660275034
2011-04-25,10.23,16.139695220693884,-0.36615903459667754
2011-04-26,10.54,16.389695220693884,-0.35691299575284163
