date,FMC,dcf,Deviation
2008-07-02,31.41,31.919719120026247,-0.015968784628385135
2008-07-03,30.13,31.939719120026243,-0.056660458197065
2008-07-07,30.15,31.629719120026245,-0.04678255644354956
2008-07-08,29.84,31.759719120026247,-0.06044509124187303
2008-07-09,29.97,31.899719120026248,-0.060493295027629124
2008-07-10,30.11,31.909719120026246,-0.05640034352094181
2008-07-11,30.12,31.399719120026248,-0.04075575055733738
2008-07-14,29.61,31.599719120026247,-0.0629663546207051
2008-07-15,29.81,32.809719120026244,-0.09142775983703233
2008-07-16,31.02,32.71971912002624,-0.051947851807380596
2008-07-17,30.93,32.659719120026246,-0.0529618492329782
2008-07-18,30.87,33.17971912002625,-0.06961237711720636
2008-07-21,31.39,32.20971912002625,-0.025449433972759894
2008-07-22,30.42,31.459719120026254,-0.03304921814652817
2008-07-23,29.67,30.78971912002625,-0.03636665588475474
2008-07-24,29.0,30.219719120026244,-0.04036169612238227
2008-07-25,28.43,30.28971912002625,-0.061397701070020294
2008-07-28,28.5,30.03971912002625,-0.051256109082583934
2008-07-29,28.25,33.61971912002625,-0.15971933319418086
2008-07-30,31.83,34.03971912002625,-0.0649159034548622
2008-07-31,32.25,33.95971912002624,-0.05034550238720947
2008-08-01,32.17,32.41971912002625,-0.00770269227508491
2008-08-04,30.63,32.56971912002625,-0.05955590568275948
2008-08-05,30.78,32.91971912002625,-0.06499809771233989
2008-08-06,31.13,32.38971912002625,-0.03889256079554515
2008-08-07,30.6,32.63971912002625,-0.06249193237618178
2008-08-08,30.85,33.09971912002624,-0.06796792177807631
2008-08-11,31.31,33.129719120026245,-0.0549270916977459
2008-08-12,31.34,34.20971912002624,-0.08388607664265568
2008-08-13,32.42,34.30971912002625,-0.05507824512976667
2008-08-14,32.52,33.71971912002624,-0.03557915520457944
2008-08-15,31.93,33.78971912002625,-0.05503801654640106
2008-08-18,32.0,33.629719120026245,-0.0484606818810972
2008-08-19,31.84,33.64971912002625,-0.053781106272272394
2008-08-20,31.86,33.41971912002625,-0.046670623245651854
2008-08-21,31.63,33.70971912002624,-0.06169494063777958
2008-08-22,31.92,33.06971912002625,-0.03476652208182818
2008-08-25,31.28,32.89971912002625,-0.04923200450791432
2008-08-26,31.11,33.54971912002625,-0.07271950955231554
2008-08-27,31.76,34.16971912002625,-0.07052206404043737
2008-08-28,32.38,33.67971912002625,-0.03859055698755587
2008-08-29,31.89,33.32971912002624,-0.043196257215416534
2008-09-02,31.54,33.06971912002625,-0.04625739681894936
2008-09-03,31.28,31.10971912002625,0.005473558900251696
2008-09-04,29.32,31.05971912002624,-0.05601206866370301
2008-09-05,29.27,31.319719120026246,-0.0654450032636349
2008-09-08,29.53,29.009719120026247,0.01793470932348984
2008-09-09,27.22,29.899719120026248,-0.08962355496615437
2008-09-10,28.11,30.519719120026252,-0.07895613686841096
2008-09-11,28.73,31.459719120026254,-0.08676870602727671
2008-09-12,29.67,29.94971912002625,-0.009339624151573744
2008-09-15,28.16,29.419719120026247,-0.04281886971411453
2008-09-16,27.63,27.58971912002625,0.001459996015128473
2008-09-17,25.8,27.969719120026244,-0.07757386160065982
2008-09-18,26.18,29.379719120026245,-0.1089091119950566
2008-09-19,27.59,28.629719120026245,-0.03631607825656136
2008-09-22,26.84,28.069719120026246,-0.04380945583274143
2008-09-23,26.28,27.969719120026244,-0.060412445072299925
2008-09-24,26.18,28.259719120026247,-0.07359305700078433
2008-09-25,26.47,26.82971912002625,-0.013407487361943748
2008-09-26,25.04,23.40971912002625,0.06964119781254019
2008-09-29,21.62,24.079719120026247,-0.10214899549972678
2008-09-30,22.29,23.480813953488372,-0.0507143387723773
2008-10-01,22.1,18.870813953488373,0.171120655127581
2008-10-02,17.49,21.11081395348837,-0.17151465412303846
2008-10-03,19.73,20.140813953488372,-0.020397087944761028
2008-10-06,18.76,17.160813953488372,0.0931882398379218
2008-10-07,15.78,17.050813953488372,-0.07453098467644592
2008-10-08,15.67,15.570813953488372,0.006369997535639937
2008-10-09,14.19,15.630813953488373,-0.09217779430909434
2008-10-10,14.25,18.850813953488373,-0.24406447195543968
2008-10-13,17.47,18.72081395348837,-0.06681407959055641
2008-10-14,17.34,15.820813953488372,0.09602451877494311
2008-10-15,14.44,17.52081395348837,-0.1758373761439882
2008-10-16,16.14,17.120813953488373,-0.05728781097399471
2008-10-17,15.74,18.280813953488373,-0.13898801004993167
2008-10-20,16.9,17.210813953488373,-0.018059224527575357
2008-10-21,15.83,15.460813953488373,0.023878823432082585
2008-10-22,14.08,15.370813953488373,-0.08397824327288961
2008-10-23,13.99,14.710813953488373,-0.04899891710733284
2008-10-24,13.33,14.390813953488372,-0.07371465970701596
2008-10-27,13.01,16.75081395348837,-0.2233213241980605
2008-10-28,15.37,19.640813953488372,-0.21744587386256675
2008-10-29,18.26,21.120813953488373,-0.13544998596116464
2008-10-30,19.74,20.260813953488373,-0.025705480277543602
2008-10-31,18.88,21.20081395348837,-0.10946815337278626
2008-11-03,19.82,21.300813953488372,-0.06951912526543913
2008-11-04,19.92,19.710813953488373,0.010612755363895499
2008-11-05,18.33,19.300813953488372,-0.050299119810587656
2008-11-06,17.92,20.530813953488373,-0.12716563305298323
2008-11-07,19.15,20.47081395348837,-0.0645218092690103
2008-11-10,19.09,18.920813953488373,0.008941795365015714
2008-11-11,17.54,17.070813953488372,0.027484690993059058
2008-11-12,15.69,18.47081395348837,-0.15055178188090568
2008-11-13,17.09,17.43081395348837,-0.01955238317601149
2008-11-14,16.05,17.190813953488373,-0.06636183467373735
2008-11-17,15.81,16.70081395348837,-0.05333955314808492
2008-11-18,15.32,15.260813953488372,0.0038783020808730306
2008-11-19,13.88,14.810813953488372,-0.06284691418118438
2008-11-20,13.43,16.350813953488373,-0.17863416229901086
2008-11-21,14.97,17.63081395348837,-0.15091838417147563
2008-11-24,16.25,18.710813953488373,-0.13151827384984438
2008-11-25,17.33,19.43081395348837,-0.10811765057897738
2008-11-26,18.05,20.330813953488374,-0.11218507821213075
2008-11-28,18.95,16.800813953488372,0.12792154311460546
2008-12-01,15.42,18.25081395348837,-0.15510617557675033
2008-12-02,16.87,18.030813953488373,-0.06437945377744814
2008-12-03,16.65,17.160813953488372,-0.02976630099672739
2008-12-04,15.78,18.390813953488372,-0.14196293650141312
2008-12-05,17.01,19.580813953488374,-0.13129249680809996
2008-12-08,18.2,20.210813953488373,-0.09949198276308457
2008-12-09,18.83,21.420813953488373,-0.12094843637192698
2008-12-10,20.04,19.81081395348837,0.01156873448257656
2008-12-11,18.43,20.660813953488372,-0.10797318820596236
2008-12-12,19.28,19.920813953488373,-0.03216806075216405
2008-12-15,18.54,21.20081395348837,-0.12550527349213225
2008-12-16,19.82,20.570813953488372,-0.03649899100667575
2008-12-17,19.19,19.350813953488373,-0.008310449052680857
2008-12-18,17.97,19.870813953488373,-0.0956585853975388
2008-12-19,18.49,19.22081395348837,-0.03802200860259286
2008-12-22,17.84,19.190813953488373,-0.07038857011288113
2008-12-23,17.81,19.13081395348837,-0.0690411791521045
2008-12-24,17.75,19.75081395348837,-0.10130286064159855
2008-12-26,18.37,19.640813953488372,-0.06470271326319776
2008-12-29,18.26,20.740813953488374,-0.1196102505452119
2008-12-30,19.36,20.780813953488373,-0.068371429370786
2008-12-31,19.4,20.464605269294857,-0.05202178372295285
2009-01-02,19.7,20.694605269294858,-0.048061089175282845
2009-01-05,19.93,21.254605269294856,-0.062320859527249306
2009-01-06,20.49,20.61460526929486,-0.006044513958288533
2009-01-07,19.85,21.04460526929486,-0.05676539208068909
2009-01-08,20.28,20.354605269294858,-0.0036652771354598324
2009-01-09,19.59,19.06460526929486,0.027558647204268816
2009-01-12,18.3,19.664605269294857,-0.06939398226444993
2009-01-13,18.9,18.554605269294857,0.018615040616181577
2009-01-14,17.79,19.784605269294858,-0.10081602549788693
2009-01-15,19.02,20.334605269294862,-0.06464867411416675
2009-01-16,19.57,19.054605269294857,0.027048302676501157
2009-01-20,18.29,20.804605269294857,-0.12086772311927108
2009-01-21,20.04,20.414605269294857,-0.018349865909888186
2009-01-22,19.65,20.56460526929486,-0.04447473011604375
2009-01-23,19.8,20.54460526929486,-0.03624334756179115
2009-01-26,19.78,20.63460526929486,-0.041416119094196846
2009-01-27,19.87,21.15460526929486,-0.060724615417873884
2009-01-28,20.39,20.77460526929486,-0.018513240772055073
2009-01-29,20.01,20.11460526929486,-0.00520046343909808
2009-01-30,19.35,20.004605269294856,-0.032722728615875774
2009-02-02,19.24,20.20460526929486,-0.04774185174311629
2009-02-03,19.44,20.04460526929486,-0.03016299204559625
2009-02-04,19.28,21.22460526929486,-0.0916203267208966
2009-02-05,20.46,22.95460526929486,-0.10867558993191473
2009-02-06,22.19,22.914605269294857,-0.031621983480807025
2009-02-09,22.15,21.47460526929486,0.03145085659250002
2009-02-10,20.71,21.79460526929486,-0.04976485033307276
2009-02-11,21.03,21.844605269294856,-0.03729091275638097
2009-02-12,21.08,21.38460526929486,-0.014244138035703124
2009-02-13,20.62,20.464605269294857,0.0075933412181812265
2009-02-17,19.7,20.174605269294858,-0.023524885020535846
2009-02-18,19.41,20.034605269294858,-0.031176320216906417
2009-02-19,19.27,19.72460526929486,-0.023047623163467756
2009-02-20,18.96,18.56460526929486,0.021298310681515442
2009-02-23,17.8,19.534605269294858,-0.08879653544990573
2009-02-24,18.77,18.754605269294856,0.0008208506915550196
2009-02-25,17.99,18.444605269294858,-0.024647058728421323
2009-02-26,17.68,18.29460526929486,-0.03359489096637658
2009-02-27,17.53,16.604605269294858,0.055731209245689195
2009-03-02,15.84,16.924605269294858,-0.0640845238064478
2009-03-03,16.16,17.88460526929486,-0.09642959647847205
2009-03-04,17.12,16.644605269294857,0.028561490225432307
2009-03-05,15.88,16.34460526929486,-0.028425603533397736
2009-03-06,15.58,16.05460526929486,-0.02956193947680319
2009-03-09,15.29,17.304605269294857,-0.11642018052093661
2009-03-10,16.54,17.63460526929486,-0.062071435826282495
2009-03-11,16.87,17.74460526929486,-0.04928851648271193
2009-03-12,16.98,17.79460526929486,-0.0457782151931454
2009-03-13,17.03,17.18460526929486,-0.008996730903741201
2009-03-16,16.42,17.38460526929486,-0.05548617609388973
2009-03-17,16.62,18.194605269294858,-0.08654242540519164
2009-03-18,17.43,18.784605269294858,-0.07211252245524069
2009-03-19,18.02,18.18460526929486,-0.009051902246830723
2009-03-20,17.42,19.70460526929486,-0.11594270669582474
2009-03-23,18.94,19.68460526929486,-0.03782678184846988
2009-03-24,18.92,19.804605269294857,-0.044666644816514056
2009-03-25,19.04,20.644605269294857,-0.0777251610463785
2009-03-26,19.88,19.40460526929486,0.0244990673145713
2009-03-27,18.64,18.99460526929486,-0.018668735899875943
2009-03-30,18.23,19.47460526929486,-0.06390913972758139
2009-03-31,18.71,20.229142864934285,-0.07509674903565022
2009-04-01,19.45,21.499142864934285,-0.09531277027218121
2009-04-02,20.72,21.669142864934287,-0.04380158785469179
2009-04-03,20.89,21.079142864934287,-0.00897298652730949
2009-04-06,20.3,20.409142864934285,-0.005347743688041251
2009-04-07,19.63,20.579142864934287,-0.04612159365255075
2009-04-08,19.8,21.679142864934285,-0.08667975835768726
2009-04-09,20.9,21.399142864934287,-0.023325367192730373
2009-04-13,20.62,20.479142864934285,0.006878077661487403
2009-04-14,19.7,20.759142864934287,-0.05102054896126562
2009-04-15,19.98,21.429142864934285,-0.0676248636759802
2009-04-16,20.65,20.789142864934288,-0.006693054438958401
2009-04-17,20.01,19.459142864934286,0.028308396669329605
2009-04-20,18.68,20.779142864934286,-0.10102162916819257
2009-04-21,20.0,20.659142864934285,-0.03190562499342986
2009-04-22,19.88,20.519142864934285,-0.0311486142058367
2009-04-23,19.74,20.779142864934286,-0.050008937889728156
2009-04-24,20.0,21.139142864934286,-0.053887845510704246
2009-04-27,20.36,21.569142864934285,-0.05605892049145966
2009-04-28,20.79,22.369142864934282,-0.07059469709989363
2009-04-29,21.59,21.909142864934285,-0.014566652237458122
2009-04-30,21.13,22.069142864934285,-0.04255456909595223
2009-05-01,21.29,22.959142864934286,-0.07270057400459773
2009-05-04,22.18,20.309142864934287,0.09211896078075887
2009-05-05,19.53,21.139142864934286,-0.07612148114120265
2009-05-06,20.36,21.259142864934287,-0.042294408135210904
2009-05-07,20.48,22.419142864934283,-0.08649495998204693
2009-05-08,21.64,21.349142864934283,0.013623831968610167
2009-05-11,20.57,21.759142864934287,-0.05465026229735537
2009-05-12,20.98,21.609142864934284,-0.029114660811244364
2009-05-13,20.83,22.549142864934286,-0.07623983205178464
2009-05-14,21.77,21.799142864934286,-0.0013368812303700128
2009-05-15,21.02,22.379142864934284,-0.06073257019436229
2009-05-18,21.6,22.489142864934287,-0.03953653859883932
2009-05-19,21.71,23.599142864934283,-0.08005133388727181
2009-05-20,22.82,22.799142864934286,0.0009148210171441296
2009-05-21,22.02,23.029142864934286,-0.043820252922694536
2009-05-22,22.25,23.729142864934285,-0.062334441380943684
2009-05-26,22.95,23.239142864934287,-0.012442062369287243
2009-05-27,22.46,23.789142864934288,-0.05587182659251977
2009-05-28,23.01,24.349142864934283,-0.054997536149940185
2009-05-29,23.57,24.739142864934287,-0.047258826682772925
2009-06-01,23.96,24.229142864934285,-0.01110822889751506
2009-06-02,23.45,24.10914286493428,-0.027339954332967098
2009-06-03,23.33,24.309142864934287,-0.04027879018090319
2009-06-04,23.53,23.739142864934287,-0.008810042810906027
2009-06-05,22.96,23.029142864934286,-0.0030024072254798417
2009-06-08,22.25,24.169142864934283,-0.07940467213335334
2009-06-09,23.39,23.869142864934282,-0.02007373568651194
2009-06-10,23.09,23.879142864934284,-0.03304736980710954
2009-06-11,23.1,23.529142864934286,-0.018238780196869864
2009-06-12,22.75,22.919142864934283,-0.0073799821368131235
2009-06-15,22.14,22.509142864934287,-0.016399685547749288
2009-06-16,21.73,22.43914286493429,-0.031602939078500536
2009-06-17,21.66,22.059142864934287,-0.01809421460199956
2009-06-18,21.28,21.939142864934286,-0.030044148442453733
2009-06-19,21.16,20.699142864934288,0.02226455163254304
2009-06-22,19.92,20.719142864934287,-0.03857026664393437
2009-06-23,19.94,20.619142864934286,-0.03293749257100598
2009-06-24,19.84,21.279142864934286,-0.06763161815628571
2009-06-25,20.5,21.319142864934285,-0.038422879856094494
2009-06-26,20.54,21.639142864934286,-0.05079419604532587
2009-06-29,20.86,21.289142864934288,-0.020157827285810392
2009-06-30,20.51,21.14850510677809,-0.03019150070202581
2009-07-01,20.22,20.388505106778087,-0.008264711213284093
2009-07-02,19.46,19.73850510677809,-0.014109736541418783
2009-07-06,18.81,19.048505106778087,-0.012520935655639498
2009-07-07,18.12,19.318505106778087,-0.06203922612819446
2009-07-08,18.39,19.138505106778087,-0.03910990448846474
2009-07-09,18.21,18.788505106778086,-0.030790374406603815
2009-07-10,17.86,19.71850510677809,-0.0942518257197521
2009-07-13,18.79,19.698505106778086,-0.046120510254632374
2009-07-14,18.77,20.208505106778087,-0.07118315279518628
2009-07-15,19.28,20.16850510677809,-0.04405408839545
2009-07-16,19.24,19.938505106778088,-0.03503297278493722
2009-07-17,19.01,20.008505106778085,-0.04990403338227545
2009-07-20,19.08,20.138505106778087,-0.05256125522553434
2009-07-21,19.21,19.91850510677809,-0.03557019480026091
2009-07-22,18.99,20.568505106778087,-0.07674379341539572
2009-07-23,19.64,20.768505106778086,-0.05433732957553028
2009-07-24,19.84,20.798505106778087,-0.04608528843093229
2009-07-27,19.87,20.378505106778086,-0.024953013192756224
2009-07-28,19.45,19.548505106778087,-0.005039009696139574
2009-07-29,18.62,20.91850510677809,-0.10987903270551191
2009-07-30,19.99,22.018505106778086,-0.09212728552374072
2009-07-31,21.09,22.57850510677809,-0.06592575990919958
2009-08-03,21.65,22.928505106778086,-0.05576050862557713
2009-08-04,22.0,22.788505106778086,-0.034601001824536404
2009-08-05,21.86,22.39850510677809,-0.024042011027563204
2009-08-06,21.47,22.80850510677809,-0.05868447320470471
2009-08-07,21.88,22.458505106778087,-0.0257588429874388
2009-08-10,21.53,22.498505106778087,-0.04304753147738272
2009-08-11,21.57,23.278505106778088,-0.07339410752285014
2009-08-12,22.35,23.32850510677809,-0.041944612494427824
2009-08-13,22.4,23.028505106778088,-0.02729248398295281
2009-08-14,22.1,22.598505106778088,-0.022059207209620624
2009-08-17,21.67,22.48850510677809,-0.03639659919108573
2009-08-18,21.56,22.048505106778087,-0.022155928685973048
2009-08-19,21.12,22.178505106778086,-0.047726620963943645
2009-08-20,21.25,22.678505106778086,-0.06298938576648683
2009-08-21,21.75,22.528505106778088,-0.03455644762438592
2009-08-24,21.6,22.448505106778086,-0.03779784456658042
2009-08-25,21.52,22.068505106778087,-0.02485465617739646
2009-08-26,21.14,22.32850510677809,-0.0532281539267625
2009-08-27,21.4,22.348505106778088,-0.04244154596677774
2009-08-28,21.42,21.618505106778088,-0.009182184697675844
2009-08-31,20.69,21.378505106778086,-0.03220548412245128
2009-09-01,20.45,21.658505106778087,-0.05579817724353853
2009-09-02,20.73,22.038505106778086,-0.05937358729361575
2009-09-03,21.11,22.248505106778087,-0.05117220691071234
2009-09-04,21.32,23.07850510677809,-0.07619666432647842
2009-09-08,22.15,23.508505106778088,-0.0577878134150861
2009-09-09,22.58,24.108505106778086,-0.06340107360486447
2009-09-10,23.18,24.288505106778086,-0.04563908325789634
2009-09-11,23.36,24.768505106778086,-0.05686677902868831
2009-09-14,23.84,25.788505106778086,-0.0755571173555909
2009-09-15,24.86,25.928505106778086,-0.041209668755595286
2009-09-16,25.0,25.638505106778087,-0.024904147262832632
2009-09-17,24.71,26.07850510677809,-0.052476363241480306
2009-09-18,25.15,25.788505106778086,-0.024759291170013076
2009-09-21,24.86,25.698505106778086,-0.032628555758168476
2009-09-22,24.77,25.408505106778087,-0.02512958177172564
2009-09-23,24.48,25.178505106778086,-0.027742119868349402
2009-09-24,24.25,24.96850510677809,-0.028776456728402233
2009-09-25,24.04,25.348505106778088,-0.05162060252729461
2009-09-28,24.42,25.498505106778087,-0.04229679748917492
2009-09-29,24.57,25.318505106778087,-0.02956355849689174
2009-09-30,24.39,23.25763882537175,0.04868771000919314
2009-10-01,22.44,23.66763882537175,-0.051869932376005234
2009-10-02,22.85,24.337638825371748,-0.06112502679680243
2009-10-05,23.52,24.54763882537175,-0.04186304160176946
2009-10-06,23.73,24.29763882537175,-0.02336189246417708
2009-10-07,23.48,24.587638825371748,-0.04504860483914319
2009-10-08,23.77,24.66763882537175,-0.03638932902035563
2009-10-09,23.85,25.14763882537175,-0.05160082162713997
2009-10-12,24.33,24.72763882537175,-0.016080743825963473
2009-10-13,23.91,25.18763882537175,-0.0507248350760362
2009-10-14,24.37,25.217638825371747,-0.03361293383736341
2009-10-15,24.4,24.927638825371748,-0.021166819251035918
2009-10-16,24.11,25.45763882537175,-0.052936520728256165
2009-10-19,24.64,24.82763882537175,-0.007557658893442509
2009-10-20,24.01,24.64763882537175,-0.025870178879584094
2009-10-21,23.83,25.18763882537175,-0.05390099623011069
2009-10-22,24.37,24.61763882537175,-0.01005940606767386
2009-10-23,23.8,24.36763882537175,-0.02329478163393983
2009-10-26,23.55,24.087638825371748,-0.022320113202853542
2009-10-27,23.27,22.91763882537175,0.015375108112715141
2009-10-28,22.1,23.717638825371747,-0.06820404161148153
2009-10-29,22.9,22.97763882537175,-0.003378886140643078
2009-10-30,22.16,22.877638825371747,-0.03136857045648744
2009-11-02,22.06,23.39763882537175,-0.05716982108131585
2009-11-03,22.58,23.15763882537175,-0.02494377037864859
2009-11-04,22.34,23.57763882537175,-0.05249205972397608
2009-11-05,22.76,23.427638825371748,-0.028497913526339014
2009-11-06,22.61,24.45763882537175,-0.07554444803784799
2009-11-09,23.64,24.557638825371747,-0.03736673675743152
2009-11-10,23.74,24.467638825371747,-0.029738824843908662
2009-11-11,23.65,24.34763882537175,-0.028653243559895736
2009-11-12,23.53,24.66763882537175,-0.04611867529865232
2009-11-13,23.85,25.517638825371748,-0.06535239552468475
2009-11-16,24.7,25.66763882537175,-0.037698786084494285
2009-11-17,24.85,25.52763882537175,-0.026545299783004128
2009-11-18,24.71,25.31763882537175,-0.024000611967132213
2009-11-19,24.5,25.247638825371748,-0.029612227525230406
2009-11-20,24.43,25.43763882537175,-0.039612120931865724
2009-11-23,24.62,25.377638825371747,-0.029854583028200543
2009-11-24,24.56,25.40763882537175,-0.0333615740997274
2009-11-25,24.59,24.807638825371747,-0.008773056835588822
2009-11-27,23.99,25.09763882537175,-0.04413318850743897
2009-11-30,24.28,25.39763882537175,-0.04400561930407676
2009-12-01,24.58,25.557638825371747,-0.03825231399706697
2009-12-02,24.74,25.087638825371748,-0.013856976648602526
2009-12-03,24.27,25.287638825371747,-0.04024254033360852
2009-12-04,24.47,25.39763882537175,-0.03652460891148113
2009-12-07,24.58,24.967638825371747,-0.015525650145893466
2009-12-08,24.15,24.997638825371748,-0.03390875559460538
2009-12-09,24.18,25.037638825371747,-0.03425398182925554
2009-12-10,24.22,25.16763882537175,-0.03765306836875082
2009-12-11,24.35,25.427638825371748,-0.0423806092564315
2009-12-14,24.61,25.107638825371748,-0.019820216024012405
2009-12-15,24.29,25.267638825371748,-0.03869134081456327
2009-12-16,24.45,25.037638825371747,-0.023470217358366408
2009-12-17,24.22,25.037638825371747,-0.03265638709282759
2009-12-18,24.22,25.217638825371747,-0.03956115131476989
2009-12-21,24.4,25.357638825371748,-0.037765299520457596
2009-12-22,24.54,25.43763882537175,-0.03528782020744925
2009-12-23,24.62,25.50763882537175,-0.034798941268089356
2009-12-24,24.69,25.357638825371748,-0.02632890349016781
2009-12-28,24.54,25.357638825371748,-0.032244280747214304
2009-12-29,24.54,25.287638825371747,-0.029565386888617762
2009-12-30,24.47,24.997638825371748,-0.02110754655900593
2009-12-31,24.18,25.693229673360218,-0.05889604742564525
2010-01-04,24.64,25.61322967336022,-0.037997147793214614
2010-01-05,24.56,25.853229673360218,-0.0500219775130375
2010-01-06,24.8,25.54322967336022,-0.02909693421170445
2010-01-07,24.49,25.323229673360217,-0.03290376796751038
2010-01-08,24.27,24.663229673360217,-0.015943965107901525
2010-01-11,23.61,24.58322967336022,-0.03958917059685063
2010-01-12,23.53,24.67322967336022,-0.04633482071439421
2010-01-13,23.62,24.323229673360217,-0.028911854338588117
2010-01-14,23.27,24.123229673360218,-0.03536962856604797
2010-01-15,23.07,24.483229673360217,-0.05772235494314415
2010-01-19,23.43,24.40322967336022,-0.039881183203493986
2010-01-20,23.35,24.40322967336022,-0.04315943780629883
2010-01-21,23.35,23.913229673360217,-0.02355305749384673
2010-01-22,22.86,24.163229673360217,-0.05393441567941637
2010-01-25,23.11,23.83322967336022,-0.030345432963649666
2010-01-26,22.78,23.763229673360218,-0.04137609604735115
2010-01-27,22.71,23.233229673360217,-0.02252074639283419
2010-01-28,22.18,23.143229673360217,-0.04162036530575397
2010-01-29,22.09,23.873229673360218,-0.07469578677702315
2010-02-01,22.82,24.13322967336022,-0.05441582793246458
2010-02-02,23.08,23.963229673360217,-0.03685770596866167
2010-02-03,22.91,23.08322967336022,-0.007504568286652691
2010-02-04,22.03,24.08322967336022,-0.08525557830939123
2010-02-05,23.03,24.193229673360218,-0.048080793224605234
2010-02-08,23.14,24.86322967336022,-0.06930836001593865
2010-02-09,23.81,24.77322967336022,-0.038881877173892465
2010-02-10,23.72,25.373229673360218,-0.06515645405188497
2010-02-11,24.32,25.20322967336022,-0.03504430522623825
2010-02-12,24.15,25.54322967336022,-0.05454399037147839
2010-02-16,24.49,25.763229673360218,-0.049420421643671886
2010-02-17,24.71,25.893229673360217,-0.045696488552664394
2010-02-18,24.84,25.943229673360218,-0.042524762230859325
2010-02-19,24.89,25.68322967336022,-0.030885121670776172
2010-02-22,24.63,25.31322967336022,-0.026991011505705043
2010-02-23,24.26,25.47322967336022,-0.04762763453701391
2010-02-24,24.42,25.353229673360218,-0.03680910421999617
2010-02-25,24.3,25.84322967336022,-0.05971504695293617
2010-02-26,24.79,26.08322967336022,-0.049580887396051376
2010-03-01,25.03,26.38322967336022,-0.05129128200428801
2010-03-02,25.33,26.49322967336022,-0.04390667682656613
2010-03-03,25.44,26.54322967336022,-0.04156350553178767
2010-03-04,25.49,26.99322967336022,-0.05568913729666691
2010-03-05,25.94,26.873229673360218,-0.03472711262112793
2010-03-08,25.82,26.83322967336022,-0.037760257922517027
2010-03-09,25.78,26.84322967336022,-0.039608858036013106
2010-03-10,25.79,26.92322967336022,-0.04209114906008171
2010-03-11,25.87,27.20322967336022,-0.04900997746844127
2010-03-12,26.15,27.06322967336022,-0.03374429749820884
2010-03-15,26.01,27.18322967336022,-0.04316005446953908
2010-03-16,26.13,27.303229673360217,-0.042970362385550964
2010-03-17,26.25,27.25322967336022,-0.03681140493748036
2010-03-18,26.2,27.06322967336022,-0.03189677225441956
2010-03-19,26.01,27.33322967336022,-0.04841102530411456
2010-03-22,26.28,27.68322967336022,-0.05068879931703041
2010-03-23,26.63,27.783229673360218,-0.041508121514972296
2010-03-24,26.73,27.263229673360218,-0.019558565868711186
2010-03-25,26.21,27.20322967336022,-0.03651146151711815
2010-03-26,26.15,27.263229673360218,-0.04083264113231577
2010-03-29,26.21,27.68322967336022,-0.0532174060159577
2010-03-30,26.63,27.303229673360217,-0.024657510536824523
2010-03-31,26.25,27.71181252511814,-0.052750520154289604
2010-04-01,26.52,28.181812525118143,-0.058967553049932064
2010-04-05,26.99,28.62181252511814,-0.05701289964379741
2010-04-06,27.43,28.73181252511814,-0.04530909854643039
2010-04-07,27.54,28.69181252511814,-0.0401442928748329
2010-04-08,27.5,29.061812525118143,-0.05374105705789223
2010-04-09,27.87,28.96181252511814,-0.03769834930639193
2010-04-12,27.77,29.041812525118143,-0.043792463849085084
2010-04-13,27.85,29.03181252511814,-0.04070750057701855
2010-04-14,27.84,28.951812525118143,-0.03840217340981855
2010-04-15,27.76,28.94181252511814,-0.04083408819307577
2010-04-16,27.75,28.991812525118142,-0.04283321451676236
2010-04-19,27.8,29.221812525118143,-0.04865586362570762
2010-04-20,28.03,29.021812525118143,-0.034174727173216235
2010-04-21,27.83,29.181812525118143,-0.04632380267519631
2010-04-22,27.99,29.44181252511814,-0.04931124820795374
2010-04-23,28.25,29.131812525118143,-0.030269744608503957
2010-04-26,27.94,28.82181252511814,-0.03059531819345651
2010-04-27,27.63,28.98181252511814,-0.046643477661948984
2010-04-28,27.79,29.41181252511814,-0.05514153620192863
2010-04-29,28.22,28.791812525118143,-0.01986024758320759
2010-04-30,27.6,29.07181252511814,-0.05062678922569719
2010-05-03,27.88,28.951812525118143,-0.03702056733713155
2010-05-04,27.76,28.94181252511814,-0.04083408819307577
2010-05-05,27.75,28.94181252511814,-0.04117960905467777
2010-05-06,27.75,28.421812525118142,-0.023637216117881943
2010-05-07,27.23,29.19181252511814,-0.06720420403598082
2010-05-10,28.0,28.971812525118143,-0.033543380286462754
2010-05-11,27.78,29.44181252511814,-0.056443961243906826
2010-05-12,28.25,29.181812525118143,-0.03193127652081551
2010-05-13,27.99,28.23181252511814,-0.008565249748063386
2010-05-14,27.04,28.46181252511814,-0.04995509417621813
2010-05-17,27.27,27.69181252511814,-0.015232391333558692
2010-05-18,26.5,27.53181252511814,-0.03747710123250281
2010-05-19,26.34,26.721812525118143,-0.014288421668973372
2010-05-20,25.53,27.041812525118143,-0.055906479039223966
2010-05-21,25.85,26.471812525118143,-0.023489608976647314
2010-05-24,25.28,26.721812525118143,-0.05395638951372994
2010-05-25,25.53,26.811812525118143,-0.047807753538381625
2010-05-26,25.62,27.861812525118143,-0.08046183366918758
2010-05-27,26.67,27.451812525118143,-0.02847945010562747
2010-05-28,26.26,26.64181252511814,-0.014331326922977339
2010-06-01,25.45,27.82181252511814,-0.08525010809331046
2010-06-02,26.63,27.591812525118144,-0.03485862062314904
