date,RMD,dcf,Deviation
2012-07-10,30.85,36.69166278228723,-0.15920954078721317
2012-07-11,31.27,36.83166278228723,-0.1510022182588482
2012-07-12,31.41,37.29166278228723,-0.15772058265744326
2012-07-13,31.87,37.10166278228723,-0.1410088494681938
2012-07-16,31.68,37.79166278228723,-0.16171986973676478
2012-07-17,32.37,37.72166278228723,-0.14187239871091228
2012-07-18,32.3,37.34166278228723,-0.1350144157125941
2012-07-19,31.92,36.73166278228723,-0.13099496232464358
2012-07-20,31.31,36.05166278228723,-0.13152410780389545
2012-07-23,30.63,36.10166278228723,-0.1515626251146477
2012-07-24,30.68,36.29166278228723,-0.15462677518942725
2012-07-25,30.87,36.10166278228723,-0.14491473187362625
2012-07-26,30.68,37.28166278228723,-0.17707533113098495
2012-07-27,31.86,37.14166278228723,-0.1422031860352262
2012-07-30,31.72,36.98166278228723,-0.14227761507812364
2012-07-31,31.56,37.03166278228723,-0.14775633528679688
2012-08-01,31.61,37.25166278228723,-0.1514472740521472
2012-08-02,31.83,41.07166278228723,-0.2250131150344572
2012-08-03,35.65,40.71166278228723,-0.12432955169027016
2012-08-06,35.29,41.20166278228723,-0.1434811700082328
2012-08-07,35.78,41.01166278228724,-0.12756524430769411
2012-08-08,35.59,41.181662782287226,-0.1357804033277712
2012-08-09,35.76,41.31166278228723,-0.13438487846748104
2012-08-10,35.89,41.681662782287226,-0.13894989776531697
2012-08-13,36.26,41.87166278228723,-0.13402053822092563
2012-08-14,36.45,42.21166278228723,-0.13649457051724867
2012-08-15,36.79,42.30166278228723,-0.13029423478348712
2012-08-16,36.88,42.32166278228723,-0.12857866219199476
2012-08-17,36.9,42.581662782287225,-0.13342980078858357
2012-08-20,37.16,43.03166278228723,-0.13644982328463806
2012-08-21,37.61,42.48166278228723,-0.11467683850450594
2012-08-22,37.06,42.21166278228723,-0.12204358802110382
2012-08-23,36.79,42.65166278228723,-0.13743104957496566
2012-08-24,37.23,42.77166278228723,-0.12956388463303248
2012-08-27,37.35,42.931662782287226,-0.1300127323414576
2012-08-28,37.51,43.16166278228723,-0.1309417297196106
2012-08-29,37.74,42.85166278228723,-0.11928738467530686
2012-08-30,37.43,42.99166278228723,-0.12936607756838525
2012-08-31,37.57,44.61166278228723,-0.15784354007721668
2012-09-04,39.19,43.87166278228723,-0.10671268161227321
2012-09-05,38.45,44.95166278228723,-0.14463675823909994
2012-09-06,39.53,45.12166278228723,-0.12392412950885912
2012-09-07,39.7,44.81166278228723,-0.11406991985817849
2012-09-10,39.39,44.931662782287226,-0.12333535950224916
2012-09-11,39.51,44.92166278228723,-0.12046888844063597
2012-09-12,39.5,45.20166278228723,-0.12613834163024396
2012-09-13,39.78,45.04166278228723,-0.11681768516672963
2012-09-14,39.62,44.42166278228723,-0.10809281961867157
2012-09-17,39.0,44.42166278228723,-0.12204997388006533
2012-09-18,39.0,44.70166278228723,-0.12754923256560557
2012-09-19,39.28,44.75166278228723,-0.12226725091548818
2012-09-20,39.33,44.70166278228723,-0.12016695684116074
2012-09-21,39.28,45.12166278228723,-0.12946470546693611
2012-09-24,39.7,45.431662782287226,-0.12616009257142724
2012-09-25,40.01,45.431662782287226,-0.1193366575260153
2012-09-26,40.01,45.72166278228723,-0.12492246420442865
2012-09-27,40.3,45.89166278228723,-0.12184485031223236
2012-09-28,40.47,46.47790147547157,-0.1292636131311179
2012-10-01,40.38,47.17790147547157,-0.14409079808278225
2012-10-02,41.08,46.93790147547158,-0.12480109445312015
2012-10-03,40.84,47.01790147547157,-0.1313946663207517
2012-10-04,40.92,47.027901475471566,-0.12987824852566032
2012-10-05,40.93,46.83790147547157,-0.12613505920126378
2012-10-08,40.74,46.01790147547157,-0.11469235463257255
2012-10-09,39.92,45.93790147547158,-0.13100079198621684
2012-10-10,39.84,46.22790147547157,-0.13818281322722326
2012-10-11,40.13,46.207901475471566,-0.13153381307952017
2012-10-12,40.11,46.51790147547157,-0.13775130158978455
2012-10-15,40.42,47.027901475471566,-0.14051023473624613
2012-10-16,40.93,47.14790147547157,-0.13188076840930874
2012-10-17,41.05,46.74790147547157,-0.1218857166981333
2012-10-18,40.65,46.207901475471566,-0.12028032648099929
2012-10-19,40.11,46.527901475471566,-0.13793662022034103
2012-10-22,40.43,46.79790147547157,-0.13607237236501324
2012-10-23,40.7,47.98790147547157,-0.15186955985555417
2012-10-24,41.89,47.43790147547158,-0.11695081997546197
2012-10-25,41.34,46.01790147547157,-0.10165395042981207
2012-10-26,39.92,46.03790147547157,-0.13288836544235427
2012-10-31,39.94,46.85790147547157,-0.14763575101827486
2012-11-01,40.76,46.41790147547157,-0.12189050550812497
2012-11-02,40.32,46.87790147547157,-0.13989323901162531
2012-11-05,40.78,47.64790147547157,-0.14413859294531706
2012-11-06,41.55,47.21790147547157,-0.12003713206983369
2012-11-07,41.12,46.637901475471566,-0.11831367409131
2012-11-08,40.54,46.82790147547157,-0.13427681526077295
2012-11-09,40.73,45.97790147547157,-0.11413964767990203
2012-11-12,39.88,45.46790147547157,-0.12289772112060326
2012-11-13,39.37,44.91790147547157,-0.12351203625354412
2012-11-14,38.82,45.07790147547157,-0.13882415264776038
2012-11-15,38.98,45.19790147547157,-0.13757057899792013
2012-11-16,39.1,46.81790147547157,-0.16484936813144146
2012-11-19,40.72,46.28790147547157,-0.12028848355594735
2012-11-20,40.19,46.15790147547157,-0.12929317158499787
2012-11-21,40.06,46.597901475471566,-0.140304633222872
2012-11-23,40.5,46.60790147547157,-0.13104862656573346
2012-11-26,40.51,47.23790147547157,-0.1424259178610009
2012-11-27,41.14,47.26790147547157,-0.12964191944614845
2012-11-28,41.17,47.37790147547157,-0.13102947328060766
2012-11-29,41.28,47.18790147547158,-0.1251994958610847
2012-11-30,41.09,46.777901475471566,-0.12159377176109676
2012-12-03,40.68,46.957901475471566,-0.13369212162836586
2012-12-04,40.86,46.79790147547157,-0.12688392616459165
2012-12-05,40.7,47.22790147547157,-0.1382212902019777
2012-12-06,41.13,47.62790147547157,-0.13643056431570877
2012-12-07,41.53,47.637901475471566,-0.1282151666277005
2012-12-10,41.54,48.17790147547157,-0.1377789665423903
2012-12-11,42.08,48.57790147547157,-0.13376249854581623
2012-12-12,42.48,47.777901475471566,-0.11088602286543348
2012-12-13,41.68,48.06790147547157,-0.13289328802363543
2012-12-14,41.97,48.527901475471566,-0.13513672085709827
2012-12-17,42.43,48.86790147547157,-0.13174090315097664
2012-12-18,42.77,48.21790147547157,-0.11298503893295553
2012-12-19,42.12,48.33790147547157,-0.12863407979402586
2012-12-20,42.24,47.61790147547157,-0.11293864930695807
2012-12-21,41.52,47.597901475471566,-0.12769263532770792
2012-12-24,41.5,47.22790147547157,-0.12128215094304862
2012-12-26,41.13,47.31790147547157,-0.13077294813421136
2012-12-27,41.22,47.00790147547156,-0.12312614036794767
2012-12-28,40.91,47.66790147547157,-0.14177048425236383
2012-12-31,41.57,49.02643330464128,-0.15209006248340295
2013-01-02,42.48,49.256433304641284,-0.13757458366362807
2013-01-03,42.71,49.40643330464128,-0.1355376791388868
2013-01-04,42.86,49.54643330464128,-0.13495286862586187
2013-01-07,43.0,50.006433304641284,-0.1401106386043931
2013-01-08,43.46,50.35643330464128,-0.136952378317184
2013-01-09,43.81,50.60643330464128,-0.13429978879815574
2013-01-10,44.06,50.20643330464127,-0.12242322148928808
2013-01-11,43.66,50.29643330464128,-0.13194639994539903
2013-01-14,43.75,50.48643330464128,-0.13343056468245285
2013-01-15,43.94,51.09643330464128,-0.1400573942602612
2013-01-16,44.55,50.91643330464128,-0.12503690638638965
2013-01-17,44.37,51.13643330464129,-0.13232118212724764
2013-01-18,44.59,51.54643330464128,-0.1349546973217043
2013-01-22,45.0,51.67643330464128,-0.12919686746340597
2013-01-23,45.13,52.01643330464128,-0.13238957127856021
2013-01-24,45.47,54.85643330464128,-0.17110907033482092
2013-01-25,48.31,54.91643330464128,-0.12029975195207976
2013-01-28,48.37,54.09643330464128,-0.1058560233055138
2013-01-29,47.55,53.38643330464129,-0.10932427853602056
2013-01-30,46.84,50.34643330464128,-0.0696461114419803
2013-01-31,43.8,51.01643330464128,-0.14145311299104013
2013-02-01,44.47,50.936433304641284,-0.1269510424094038
2013-02-04,44.39,50.84643330464128,-0.12697907965261224
2013-02-05,44.3,50.88643330464129,-0.12943397437997584
2013-02-06,44.34,50.79643330464128,-0.12710406783720685
2013-02-07,44.25,50.63643330464129,-0.12612328491264235
2013-02-08,44.09,50.14643330464128,-0.1207749565726487
2013-02-11,43.6,50.19643330464128,-0.13141239068934718
2013-02-12,43.65,50.08643330464128,-0.12850652122687378
2013-02-13,43.54,49.72643330464128,-0.12440935119438512
2013-02-14,43.18,49.20643330464127,-0.12247246751925922
2013-02-15,42.66,49.78643330464128,-0.14314006510638966
2013-02-19,43.24,49.436433304641284,-0.12534143121646957
2013-02-20,42.89,48.90643330464128,-0.12301926143672215
2013-02-21,42.36,49.67643330464128,-0.14728177564144296
2013-02-22,43.13,49.33643330464128,-0.1257981756872849
2013-02-25,42.79,49.686433304641284,-0.13879912173122477
2013-02-26,43.14,50.24643330464128,-0.141431596976354
2013-02-27,43.7,51.03643330464128,-0.14374894226736834
2013-02-28,44.49,50.17643330464128,-0.11332876671637171
2013-03-01,43.63,50.65643330464128,-0.13870762006446868
2013-03-04,44.11,51.71643330464128,-0.14707961896433874
2013-03-05,45.17,51.55643330464128,-0.12387267495609222
2013-03-06,45.01,50.21643330464128,-0.10367987055265582
2013-03-07,43.67,50.29643330464128,-0.131747578690233
2013-03-08,43.75,50.39643330464128,-0.1318830097452387
2013-03-11,43.85,50.24643330464128,-0.12730124078379979
2013-03-12,43.7,49.936433304641284,-0.12488743972953398
2013-03-13,43.39,50.28643330464128,-0.1371430195269936
2013-03-14,43.74,49.91643330464128,-0.1237354693783177
2013-03-15,43.37,50.13643330464129,-0.13496040421397304
2013-03-18,43.59,50.47643330464128,-0.13642868272961106
2013-03-19,43.93,51.19643330464128,-0.14193241277967172
2013-03-20,44.65,50.89643330464128,-0.12272831118151584
2013-03-21,44.35,50.70643330464127,-0.12535753138960082
2013-03-22,44.16,50.09643330464128,-0.11850011893144674
2013-03-25,43.55,51.83643330464128,-0.15985731996532526
2013-03-26,45.29,52.41643330464128,-0.1359579974322721
2013-03-27,45.87,52.90643330464128,-0.13299768790167155
2013-03-28,46.36,53.26360536322613,-0.12961205528892839
2013-04-01,46.35,53.31360536322613,-0.1306159153143558
2013-04-02,46.4,52.943605363226126,-0.12359576417837281
2013-04-03,46.03,53.40360536322613,-0.13807317526736895
2013-04-04,46.49,53.68360536322613,-0.13400004181078762
2013-04-05,46.77,53.29360536322613,-0.12240878279418432
2013-04-08,46.38,53.193605363226126,-0.1280906852750484
2013-04-09,46.28,52.90360536322613,-0.12520139823646625
2013-04-10,45.99,53.08360536322613,-0.1336308134062847
2013-04-11,46.17,52.64360536322613,-0.1229704029304236
2013-04-12,45.73,50.95360536322613,-0.10251689406449882
2013-04-15,44.04,51.803605363226126,-0.14986612049085846
2013-04-16,44.89,51.413605363226125,-0.12688480640753064
2013-04-17,44.5,50.95360536322613,-0.12665650089372837
2013-04-18,44.04,50.93360536322613,-0.1353449321732737
2013-04-19,44.02,52.38360536322613,-0.15966074318927026
2013-04-22,45.47,53.14360536322613,-0.14439376686580707
2013-04-23,46.23,52.663605363226125,-0.12216416477476066
2013-04-24,45.75,52.43360536322613,-0.12746797243726482
2013-04-25,45.52,53.06360536322613,-0.14216156839681982
2013-04-26,46.15,54.093605363226125,-0.14684924973823876
2013-04-29,47.18,54.93360536322613,-0.14114502974925036
2013-04-30,48.02,54.31360536322613,-0.11587530087787745
2013-05-01,47.4,54.53360536322613,-0.13081118176053264
2013-05-02,47.62,54.803605363226126,-0.1310790652478936
2013-05-03,47.89,54.40360536322613,-0.11972745776199911
2013-05-06,47.49,54.71360536322613,-0.13202576059959714
2013-05-07,47.8,56.74360536322613,-0.15761433038976802
2013-05-08,49.83,57.06360536322613,-0.12676390349299116
2013-05-09,50.15,57.68360536322613,-0.13060219304580567
2013-05-10,50.77,57.803605363226126,-0.12168108406090539
2013-05-13,50.89,58.08360536322613,-0.12384915361642723
2013-05-14,51.17,57.45360536322613,-0.10936833856640837
2013-05-15,50.54,56.71360536322613,-0.10885580847288501
2013-05-16,49.8,56.983605363226125,-0.12606442357299497
2013-05-17,50.07,56.89360536322613,-0.11993624449816731
2013-05-20,49.98,56.99360536322613,-0.12305951375645918
2013-05-21,50.08,56.63360536322613,-0.11571937405704324
2013-05-22,49.72,56.93360536322613,-0.1267020649264109
2013-05-23,50.02,56.343605363226125,-0.11223288468070525
2013-05-24,49.43,56.68360536322613,-0.1279665490002856
2013-05-28,49.77,56.663605363226125,-0.12165843170473534
2013-05-29,49.75,56.753605363226136,-0.12340370833540326
2013-05-30,49.84,54.913605363226125,-0.09239250145144817
2013-05-31,48.0,54.13360536322613,-0.11330494841551408
2013-06-03,47.22,54.443605363226126,-0.13268051068684927
2013-06-04,47.53,53.64360536322613,-0.11396708557954494
2013-06-05,46.73,52.45360536322613,-0.10911748246077302
2013-06-06,45.54,52.65360536322613,-0.1351019614735509
2013-06-07,45.74,52.82360536322612,-0.13409924056712474
2013-06-10,45.91,53.71360536322613,-0.14528172723569777
2013-06-11,46.8,53.68360536322613,-0.12822546691212877
2013-06-12,46.77,54.72360536322613,-0.1453413990257829
2013-06-13,47.81,54.253605363226136,-0.11876824259118646
2013-06-14,47.34,54.773605363226125,-0.13571510062065206
2013-06-17,47.86,54.57360536322612,-0.12301927495063425
2013-06-18,47.66,54.253605363226136,-0.12153303580623198
2013-06-19,47.34,54.15360536322613,-0.12581997666683542
2013-06-20,47.24,55.28360536322613,-0.14549711999385295
2013-06-21,48.37,55.023605363226125,-0.12092274432589123
2013-06-24,48.11,54.15360536322613,-0.11160116344405269
2013-06-25,47.24,54.03360536322613,-0.12572926269787055
2013-06-26,47.12,53.65360536322613,-0.12177383642710848
2013-06-27,46.74,52.04360536322613,-0.10190695525820814
2013-06-28,45.13,50.67352571545659,-0.10939688204418119
2013-07-01,44.69,50.793525715456596,-0.12016345842279819
2013-07-02,44.81,50.573525715456604,-0.11396329668380456
2013-07-03,44.59,50.89352571545659,-0.123857123805871
2013-07-05,44.91,50.67352571545659,-0.11373839957022347
2013-07-08,44.69,49.77352571545659,-0.10213312483664316
2013-07-09,43.79,49.24352571545659,-0.11074604501246821
2013-07-10,43.26,50.333525715456595,-0.14053308634575612
2013-07-11,44.35,50.613525715456596,-0.1237520134572212
2013-07-12,44.63,51.02352571545659,-0.12530544735601823
2013-07-15,45.04,51.123525715456594,-0.1189965995169483
2013-07-16,45.14,51.113525715456596,-0.11686780811620312
2013-07-17,45.13,50.77352571545659,-0.11115095191702584
2013-07-18,44.79,51.4635257154566,-0.12967486433702047
2013-07-19,45.48,51.483525715456594,-0.11661061731936118
2013-07-22,45.5,51.59352571545659,-0.11810640251769167
2013-07-23,45.61,50.59352571545659,-0.09850125376682539
2013-07-24,44.61,51.4635257154566,-0.13317248711932317
2013-07-25,45.48,51.7835257154566,-0.12172839968629434
2013-07-26,45.8,52.13352571545659,-0.12148661784404935
2013-07-29,46.15,52.81352571545659,-0.12617081751666548
2013-07-30,46.83,53.63352571545659,-0.12685210648935374
2013-07-31,47.65,54.363525715456596,-0.12349319929313951
2013-08-01,48.38,53.873525715456594,-0.10197078513984226
2013-08-02,47.89,53.16352571545659,-0.0991944316048885
2013-08-05,47.18,53.95352571545659,-0.12554370869439058
2013-08-06,47.97,54.323525715456604,-0.11695716785276411
2013-08-07,48.34,55.873525715456594,-0.1348317583146995
2013-08-08,49.89,56.223525715456596,-0.11264903143054628
2013-08-09,50.24,55.6835257154566,-0.09775828030848954
2013-08-12,49.7,55.153525715456595,-0.09887900446459141
2013-08-13,49.17,54.70352571545659,-0.10115482764748163
2013-08-14,48.72,54.7135257154566,-0.10954376704997137
2013-08-15,48.73,55.5035257154566,-0.12203775576675324
2013-08-16,49.52,55.49352571545659,-0.10764365101049589
2013-08-19,49.51,55.303525715456594,-0.10475870463060521
2013-08-20,49.32,54.85352571545659,-0.10087821417643816
2013-08-21,48.87,55.123525715456594,-0.11344567739982414
2013-08-22,49.14,55.16352571545659,-0.10919399435284505
2013-08-23,49.18,55.263525715456595,-0.11008211359477382
2013-08-26,49.28,54.77352571545659,-0.10029527301190999
2013-08-27,48.79,54.1835257154566,-0.09954180065321994
2013-08-28,48.2,54.2135257154566,-0.11092297791180372
2013-08-29,48.23,53.223525715456596,-0.09382177614750598
2013-08-30,47.24,53.473525715456596,-0.11657218468493058
2013-09-03,47.49,53.92352571545659,-0.1193083284168952
2013-09-04,47.94,55.17352571545659,-0.13110501135565744
2013-09-05,49.19,55.13352571545659,-0.10780238771833772
2013-09-06,49.15,56.653525715456595,-0.13244587376861938
2013-09-09,50.67,58.24352571545659,-0.13003206145960933
2013-09-10,52.26,57.99352571545659,-0.09886492750221731
2013-09-11,52.01,58.363525715456596,-0.10886123889143273
2013-09-12,52.38,58.66352571545659,-0.10711128659287206
2013-09-13,52.68,59.403525715456595,-0.11318395052277441
2013-09-16,53.42,59.7135257154566,-0.10539531270429647
2013-09-17,53.73,60.34352571545659,-0.1095979334492646
2013-09-18,54.36,59.77352571545659,-0.09056728126138847
2013-09-19,53.79,58.6835257154566,-0.08338840681086923
2013-09-20,52.7,58.803525715456594,-0.10379523406454982
2013-09-23,52.82,58.5335257154566,-0.09761116634646627
2013-09-24,52.55,58.6835257154566,-0.10451869823222115
2013-09-25,52.7,58.88352571545659,-0.10501283067419054
2013-09-26,52.9,58.6835257154566,-0.09855450307296854
2013-09-27,52.7,58.803525715456594,-0.10379523406454982
2013-09-30,52.82,60.123879111208886,-0.12148050357328366
2013-10-01,53.41,59.90387911120889,-0.10840498491179995
2013-10-02,53.19,60.08387911120889,-0.11473758374436926
2013-10-03,53.37,60.72387911120889,-0.12110357933064675
2013-10-04,54.01,60.39387911120889,-0.1057040747366742
2013-10-07,53.68,59.61387911120889,-0.09953855041272042
2013-10-08,52.9,61.01387911120889,-0.13298415425152477
2013-10-09,54.3,62.623879111208886,-0.1329186123463728
2013-10-10,55.91,62.85387911120889,-0.11047654034085819
2013-10-11,56.14,62.74387911120889,-0.10525136801797041
2013-10-14,56.03,61.88387911120889,-0.09459457285618977
2013-10-15,55.17,62.623879111208886,-0.11902614812429801
2013-10-16,55.91,62.58387911120889,-0.10663894929474871
2013-10-17,55.87,62.93387911120889,-0.1122428684036223
2013-10-18,56.22,63.053879111208886,-0.10838158107855489
2013-10-21,56.34,63.623879111208886,-0.1144834174363577
2013-10-22,56.91,63.82387911120889,-0.10832746626324474
2013-10-23,57.11,63.023879111208885,-0.09383553019282642
2013-10-24,56.31,56.26387911120889,0.0008197246531820301
2013-10-25,49.55,56.843879111208885,-0.12831423937376274
2013-10-28,50.13,57.40387911120889,-0.1267140692202552
2013-10-29,50.69,58.163879111208885,-0.12849691639236938
2013-10-30,51.45,58.453879111208884,-0.11981889341995522
2013-10-31,51.74,57.61387911120889,-0.101952501755191
2013-11-01,50.9,57.49387911120889,-0.11468836705998786
2013-11-04,50.78,57.11387911120889,-0.1108991231163956
2013-11-05,50.4,56.593879111208885,-0.10944432875925869
2013-11-06,49.88,56.01387911120889,-0.1095064153480747
2013-11-07,49.3,57.32387911120889,-0.1399744615266264
2013-11-08,50.61,57.453879111208884,-0.11911953060578795
2013-11-11,50.74,56.68387911120889,-0.10486013315262899
2013-11-12,49.97,57.96387911120889,-0.1379113895374724
2013-11-13,51.25,58.21387911120889,-0.11962575278492338
2013-11-14,51.5,57.76387911120889,-0.1084393778186099
2013-11-15,51.05,57.44387911120889,-0.11130653448438976
2013-11-18,50.73,57.60387911120889,-0.1193301426443577
2013-11-19,50.89,57.96387911120889,-0.12203943593279909
2013-11-20,51.25,57.523879111208885,-0.10906564731282842
2013-11-21,50.81,57.79387911120889,-0.12084115512942595
2013-11-22,51.08,57.44387911120889,-0.11078428563100151
2013-11-25,50.73,56.28387911120889,-0.09867619643335568
2013-11-26,49.57,55.38387911120889,-0.10497421279457197
2013-11-27,48.67,55.523879111208885,-0.1234402066448066
2013-11-29,48.81,55.55387911120889,-0.12139348717141529
2013-12-02,48.84,55.43387911120889,-0.11895034619497846
2013-12-03,48.72,53.913879111208885,-0.09633658710580628
2013-12-04,47.2,53.94387911120889,-0.12501657690033618
2013-12-05,47.23,54.593879111208885,-0.13488470193166735
2013-12-06,47.88,54.843879111208885,-0.12697641421548567
2013-12-09,48.13,54.13387911120889,-0.11090797869620495
2013-12-10,47.42,52.203879111208884,-0.09163838382618805
2013-12-11,45.49,52.07387911120889,-0.12643342926591594
2013-12-12,45.36,53.17387911120889,-0.14694957828573674
2013-12-13,46.46,52.86387911120889,-0.12113903139300752
2013-12-16,46.15,52.57387911120889,-0.12218765706103851
2013-12-17,45.86,52.483879111208886,-0.12620787989343263
2013-12-18,45.77,52.36387911120889,-0.12592419093331486
2013-12-19,45.65,52.80387911120889,-0.13548018122195704
2013-12-20,46.09,53.32387911120889,-0.13565928120349924
2013-12-23,46.61,53.663879111208885,-0.13144556875195268
2013-12-24,46.95,53.99387911120889,-0.13045699303620895
2013-12-26,47.28,53.67387911120889,-0.11912459500013362
2013-12-27,46.96,53.92387911120889,-0.12914276988209739
2013-12-30,47.21,53.79387911120889,-0.12239085970353492
2013-12-31,47.08,52.889097185926886,-0.1098354385877589
2014-01-02,46.2,53.43909718592688,-0.1354644364731762
2014-01-03,46.75,53.00909718592688,-0.11807590617839425
2014-01-06,46.32,54.09909718592688,-0.14379347513308416
2014-01-07,47.41,54.47909718592688,-0.1297579723430693
2014-01-08,47.79,54.50909718592688,-0.12326561129802782
2014-01-09,47.82,54.469097185926884,-0.122071000428566
2014-01-10,47.78,53.51909718592688,-0.10723456649481755
2014-01-13,46.83,52.55909718592688,-0.1090029603373951
2014-01-14,45.87,53.37909718592688,-0.14067486304183163
2014-01-15,46.69,52.499097185926885,-0.11065137301987926
2014-01-16,45.81,52.319097185926886,-0.12441149668151652
2014-01-17,45.63,52.789097185926884,-0.13561696576685223
2014-01-21,46.1,53.209097185926886,-0.13360679962461663
2014-01-22,46.52,53.569097185926886,-0.1315888741126432
2014-01-23,46.88,50.569097185926886,-0.07295161257008831
2014-01-24,43.88,50.499097185926885,-0.1310735746731626
2014-01-27,43.81,50.789097185926884,-0.13741329483329967
2014-01-28,44.1,50.29909718592688,-0.12324470085441852
2014-01-29,43.61,50.62909718592688,-0.13863761307357358
2014-01-30,43.94,50.29909718592688,-0.126425672461296
2014-01-31,43.61,48.719097185926884,-0.1048684700873872
2014-02-03,42.03,49.79909718592688,-0.15600879584062843
2014-02-04,43.11,50.16909718592689,-0.14070608366273452
2014-02-05,43.48,50.37909718592688,-0.13694364471172205
2014-02-06,43.69,50.359097185926885,-0.1324308329298366
2014-02-07,43.67,52.26909718592688,-0.16451589273369216
2014-02-10,45.58,52.219097185926884,-0.12713925639672163
2014-02-11,45.53,52.61909718592688,-0.1347247969853591
2014-02-12,45.93,52.65909718592688,-0.12778603404779276
2014-02-13,45.97,52.429097185926885,-0.12319680354253071
2014-02-14,45.74,52.819097185926886,-0.13402533483311863
2014-02-18,46.13,52.829097185926884,-0.1268069594744362
2014-02-19,46.14,53.22909718592688,-0.13318086461555
2014-02-20,46.54,52.94909718592688,-0.12104261501233549
2014-02-21,46.26,52.959097185926886,-0.12649568330834526
2014-02-24,46.27,51.33909718592688,-0.09873755994518008
2014-02-25,44.65,50.50909718592688,-0.11600082979822846
2014-02-26,43.82,50.899097185926884,-0.13908099705713806
2014-02-27,44.21,50.709097185926886,-0.12816432448200943
2014-02-28,44.02,50.179097185926885,-0.12274228775192564
2014-03-03,43.49,50.79909718592688,-0.14388242293313347
2014-03-04,44.11,50.90909718592688,-0.133553678257064
2014-03-05,44.22,50.69909718592688,-0.12779511954949285
2014-03-06,44.01,50.899097185926884,-0.13534812141681085
2014-03-07,44.21,51.219097185926884,-0.13684538718993122
2014-03-10,44.53,51.179097185926885,-0.12991821957647265
2014-03-11,44.49,51.79909718592688,-0.14110472156863507
2014-03-12,45.11,50.65909718592688,-0.10953801970771049
2014-03-13,43.97,49.999097185926885,-0.12058412101936677
2014-03-14,43.31,50.41909718592689,-0.14100008890899374
2014-03-17,43.73,50.929097185926885,-0.141355287717847
2014-03-18,44.24,51.22909718592688,-0.1364282716238624
2014-03-19,44.54,50.55909718592688,-0.11905072520959292
2014-03-20,43.87,50.23909718592688,-0.12677570941125538
2014-03-21,43.55,49.65909718592688,-0.12302070581456659
2014-03-24,42.97,50.319097185926886,-0.14604986172093448
2014-03-25,43.63,50.249097185926885,-0.13172569372610887
2014-03-26,43.56,50.389097185926886,-0.13552727806828369
2014-03-27,43.7,50.579097185926884,-0.1360067215244981
2014-03-28,43.89,51.37909718592688,-0.1457615566662429
2014-03-31,44.69,51.72366929634286,-0.13598550512811713
2014-04-01,45.24,51.83366929634286,-0.12720822943569
2014-04-02,45.35,51.26366929634286,-0.11535790117085398
2014-04-03,44.78,51.29366929634286,-0.1269877820342885
2014-04-04,44.81,51.49366929634286,-0.12979594166962072
2014-04-07,45.01,51.79366929634286,-0.13097487373465266
2014-04-08,45.31,51.923669296342865,-0.127372918477637
2014-04-09,45.44,51.68366929634286,-0.12080545714629953
2014-04-10,45.2,50.91366929634286,-0.11222269726989154
2014-04-11,44.43,52.43366929634286,-0.15264370019782503
2014-04-14,45.95,53.33366929634286,-0.13844292721200724
2014-04-15,46.85,52.97366929634286,-0.11559836004725499
2014-04-16,46.49,53.923669296342865,-0.13785540548975617
2014-04-17,47.44,53.86366929634286,-0.11925792245978695
2014-04-21,47.38,54.08366929634286,-0.12394997202595792
2014-04-22,47.6,53.23366929634286,-0.10582906214826504
2014-04-23,46.75,53.89366929634286,-0.13255117696778562
2014-04-24,47.41,54.31366929634286,-0.12710740014038624
2014-04-25,47.83,54.63366929634286,-0.12453253431393252
2014-04-28,48.15,56.50366929634286,-0.14784295250863555
2014-04-29,50.02,56.33366929634286,-0.112076301352391
2014-04-30,49.85,56.36366929634286,-0.11556503289549847
2014-05-01,49.88,56.37366929634286,-0.11518975751262872
2014-05-02,49.89,56.62366929634286,-0.11891969171234484
2014-05-05,50.14,56.29366929634286,-0.10931370033721777
2014-05-06,49.81,56.45366929634286,-0.11768356918428402
2014-05-07,49.97,56.47366929634286,-0.11516286045121615
2014-05-08,49.99,57.13366929634286,-0.12503431661792686
2014-05-09,50.65,57.91366929634286,-0.12542236374585147
2014-05-12,51.43,57.48366929634286,-0.10531111479913824
2014-05-13,51.0,57.08366929634286,-0.10657460130602747
2014-05-14,50.6,56.57366929634287,-0.1055909819999784
2014-05-15,50.09,57.05366929634286,-0.12205471413543645
2014-05-16,50.57,57.13366929634286,-0.11488268436424409
2014-05-19,50.65,56.54366929634286,-0.10423216904184984
2014-05-20,50.06,56.72366929634286,-0.11747599157469324
2014-05-21,50.24,57.41366929634286,-0.12494706198476335
2014-05-22,50.93,56.52366929634286,-0.09896153887349945
2014-05-23,50.04,56.103669296342865,-0.10807972762555351
2014-05-27,49.62,56.09366929634286,-0.11540819806496283
2014-05-28,49.61,56.69366929634286,-0.12494638968093408
2014-05-29,50.21,56.54366929634286,-0.11201376520417139
2014-05-30,50.06,56.34366929634286,-0.11152396311453427
2014-06-02,49.86,56.23366929634286,-0.1133425824083183
2014-06-03,49.75,56.68366929634286,-0.12232216760869097
2014-06-04,50.2,57.77366929634286,-0.13109205955908154
2014-06-05,51.29,57.80366929634286,-0.11268608681136039
2014-06-06,51.32,58.08366929634286,-0.1164470044382806
2014-06-09,51.6,59.05366929634286,-0.12621856330279646
2014-06-10,52.57,59.48366929634286,-0.1162280232226347
