date,ADM,dcf,Deviation
2006-09-26,38.74,38.955678226979025,-0.005536502938605081
2006-09-27,37.75,38.86567822697903,-0.028706001744350562
2006-09-28,37.66,39.08567822697903,-0.036475719282643815
2006-09-29,37.88,39.144061992691405,-0.03229256056582519
2006-10-02,38.05,38.104061992691406,-0.0014187986756314386
2006-10-03,37.01,38.144061992691405,-0.02973102321689547
2006-10-04,37.05,38.49406199269141,-0.037513889621874186
2006-10-05,37.4,38.0940619926914,-0.018219689799018113
2006-10-06,37.0,39.5940619926914,-0.06551644014625813
2006-10-09,38.5,38.214061992691406,0.007482533716600903
2006-10-10,37.12,37.754061992691405,-0.016794537043832602
2006-10-11,36.66,37.8140619926914,-0.030519387018365207
2006-10-12,36.72,38.0240619926914,-0.034295704465820975
2006-10-13,36.93,39.1540619926914,-0.056802841889215805
2006-10-16,38.06,38.364061992691404,-0.007925698606923492
2006-10-17,37.27,38.3040619926914,-0.026996144505214703
2006-10-18,37.21,38.99406199269141,-0.04575214536576855
2006-10-19,37.9,38.5940619926914,-0.017983647142994164
2006-10-20,37.5,38.294061992691404,-0.02073590398540004
2006-10-23,37.2,39.0640619926914,-0.04771807890946289
2006-10-24,37.97,39.894061992691405,-0.04822928266978421
2006-10-25,38.8,40.964061992691406,-0.05282830577391251
2006-10-26,39.87,40.464061992691406,-0.014681224855742525
2006-10-27,39.37,39.6340619926914,-0.0066625013792454
2006-10-30,38.54,39.5940619926914,-0.026621719006399758
2006-10-31,38.5,37.7040619926914,0.021110139471521183
2006-11-01,36.61,36.754061992691405,-0.00391962098556764
2006-11-02,35.66,35.324061992691405,0.009510174888100353
2006-11-03,34.23,35.3140619926914,-0.030697742811794382
2006-11-06,34.22,34.6240619926914,-0.011669976583818964
2006-11-07,33.53,36.824061992691405,-0.0894540638494794
2006-11-08,35.73,36.854061992691406,-0.030500355508012222
2006-11-09,35.76,36.5540619926914,-0.021722948132280595
2006-11-10,35.46,36.1540619926914,-0.019197344763963398
2006-11-13,35.06,37.0640619926914,-0.05407022017949825
2006-11-14,35.97,36.74406199269141,-0.02106631522789648
2006-11-15,35.65,36.5140619926914,-0.0236638145836624
2006-11-16,35.42,35.4540619926914,-0.000960735971478277
2006-11-17,34.36,34.5940619926914,-0.006765958641712921
2006-11-20,33.5,34.8040619926914,-0.0374686722763925
2006-11-21,33.71,35.1640619926914,-0.041350797100563
2006-11-22,34.07,34.6240619926914,-0.016002223910307145
2006-11-24,33.53,34.0840619926914,-0.016255750057320273
2006-11-27,32.99,33.79406199269141,-0.023792996321818416
2006-11-28,32.7,35.5640619926914,-0.0805324766692842
2006-11-29,34.47,36.1940619926914,-0.047633835435203165
2006-11-30,35.1,35.924061992691406,-0.02293899818063605
2006-12-01,34.83,35.9440619926914,-0.030994326487583046
2006-12-04,34.85,35.674061992691406,-0.023099752219420178
2006-12-05,34.58,35.394061992691405,-0.022999959509013235
2006-12-06,34.3,34.854061992691406,-0.015896626132345548
2006-12-07,33.76,35.1640619926914,-0.03992889083699225
2006-12-08,34.07,34.7840619926914,-0.020528424565291803
2006-12-11,33.69,34.5640619926914,-0.025288173388770763
2006-12-12,33.47,33.854061992691406,-0.011344635476071452
2006-12-13,32.76,33.7140619926914,-0.028298636720138437
2006-12-14,32.62,33.8140619926914,-0.035312586608183594
2006-12-15,32.72,33.15406199269141,-0.013092271854564852
2006-12-18,32.06,33.8740619926914,-0.05355312844036242
2006-12-19,32.78,33.034061992691406,-0.007690909847769101
2006-12-20,31.94,32.604061992691406,-0.020367461969624023
2006-12-21,31.51,32.574061992691405,-0.03266592888937658
2006-12-22,31.48,33.034061992691406,-0.04704422946942566
2006-12-26,31.94,33.29406199269141,-0.040669774477762655
2006-12-27,32.2,33.364061992691404,-0.03488969637289352
2006-12-28,32.27,33.0540619926914,-0.023720594245414173
2006-12-29,31.96,32.508700002665705,-0.01687855874337363
2007-01-03,32.06,32.328700002665705,-0.008311500389546977
2007-01-04,31.88,32.27870000266571,-0.012351798636028755
2007-01-05,31.83,32.438700002665705,-0.018764623817097648
2007-01-08,31.99,31.65870000266571,0.01046473788583846
2007-01-09,31.21,31.388700002665708,-0.005693131689127995
2007-01-10,30.94,32.1287000026657,-0.03699807345355011
2007-01-11,31.68,31.40870000266571,0.00863773404538426
2007-01-12,30.96,31.468700002665706,-0.01616526906489979
2007-01-16,31.02,31.628700002665706,-0.0192451793027979
2007-01-17,31.18,31.14870000266571,0.0010048572599052896
2007-01-18,30.7,31.868700002665708,-0.03667234630116545
2007-01-19,31.42,32.26870000266571,-0.026301028631323775
2007-01-22,31.82,33.07870000266571,-0.038051676836280635
2007-01-23,32.63,32.53870000266571,0.0028058895200733236
2007-01-24,32.09,32.26870000266571,-0.005537874245040708
2007-01-25,31.82,31.978700002665708,-0.004962678365677098
2007-01-26,31.53,31.708700002665708,-0.005635677358285962
2007-01-29,31.26,31.928700002665707,-0.020943539906412623
2007-01-30,31.48,32.44870000266571,-0.029853276173964716
2007-01-31,32.0,35.91870000266571,-0.10909916011367005
2007-02-01,35.47,35.71870000266571,-0.006962739479520641
2007-02-02,35.27,35.11870000266571,0.004308245957931334
2007-02-05,34.67,34.4887000026657,0.005256794176651702
2007-02-06,34.04,34.728700002665704,-0.019830860429927988
2007-02-07,34.28,34.31870000266571,-0.0011276651697966766
2007-02-08,33.87,33.80870000266571,0.0018131426919536509
2007-02-09,33.36,34.03870000266571,-0.0199390694301651
2007-02-12,33.59,35.398700002665706,-0.051095096784048555
2007-02-13,34.95,35.398700002665706,-0.012675606805671258
2007-02-14,34.95,36.19870000266571,-0.03449571400557894
2007-02-15,35.75,36.328700002665705,-0.015929554391520773
2007-02-16,35.88,36.19870000266571,-0.00880418364864588
2007-02-20,35.75,35.8487000026657,-0.0027532379879426916
2007-02-21,35.4,35.67870000266571,-0.00781138333641318
2007-02-22,35.23,35.648700002665706,-0.011745168901934666
2007-02-23,35.2,35.578700002665705,-0.010644008989573184
2007-02-26,35.13,34.31870000266571,0.023640172770859058
2007-02-27,33.87,34.79870000266571,-0.026687778641000137
2007-02-28,34.35,34.87870000266571,-0.015158248519162143
2007-03-01,34.43,34.19870000266571,0.006763414905135656
2007-03-02,33.75,33.38870000266571,0.010821026194653971
2007-03-05,32.94,33.40870000266571,-0.014029279877047496
2007-03-06,32.96,34.44870000266571,-0.04321498351318076
2007-03-07,34.0,35.258700002665705,-0.03569899067664273
2007-03-08,34.81,34.648700002665706,0.004655297235448552
2007-03-09,34.2,34.66870000266571,-0.013519399418774447
2007-03-12,34.22,33.92870000266571,0.00858565159618263
2007-03-13,33.48,34.08870000266571,-0.017856357168742565
2007-03-14,33.64,34.148700002665706,-0.014896614003636843
2007-03-15,33.7,33.9587000026657,-0.007618077330563078
2007-03-16,33.51,34.67870000266571,-0.0337008020074534
2007-03-19,34.23,35.67870000266571,-0.040604057954955475
2007-03-20,35.23,36.328700002665705,-0.03024330632764427
2007-03-21,35.88,36.13870000266571,-0.007158530955641007
2007-03-22,35.69,36.078700002665705,-0.010773669856092072
2007-03-23,35.63,36.3487000026657,-0.019772371573481107
2007-03-26,35.9,36.37870000266571,-0.013158799039840186
2007-03-27,35.93,37.28870000266571,-0.03643731217684132
2007-03-28,36.84,37.2087000026657,-0.009908972972430763
2007-03-29,36.76,37.148700002665706,-0.010463354104930045
2007-03-30,36.7,37.243106086640935,-0.014582728018910918
2007-04-02,36.91,37.55310608664094,-0.017125243519329536
2007-04-03,37.22,37.15310608664094,0.0018004931593893492
2007-04-04,36.82,37.35310608664094,-0.01427206844336848
2007-04-05,37.02,38.07310608664094,-0.027660104333080637
2007-04-09,37.74,38.35310608664094,-0.015985826161143635
2007-04-10,38.02,37.743106086640935,0.007336277854913309
2007-04-11,37.41,37.84310608664094,-0.011444781663781822
2007-04-12,37.51,38.34310608664094,-0.021727662979583173
2007-04-13,38.01,38.383106086640936,-0.009720580866976691
2007-04-16,38.05,38.203106086640936,-0.004007686869588856
2007-04-17,37.87,37.82310608664094,0.0012398218499463098
2007-04-18,37.49,37.64310608664094,-0.004067307471613657
2007-04-19,37.31,38.883106086640936,-0.04045731539902375
2007-04-20,38.55,39.29310608664094,-0.018911869298456563
2007-04-23,38.96,39.64310608664094,-0.017231396680875477
2007-04-24,39.31,39.85310608664094,-0.013627697812567563
2007-04-25,39.52,39.36310608664094,0.003985811308023557
2007-04-26,39.03,39.34310608664094,-0.007958346907115499
2007-04-27,39.01,39.03310608664094,-0.0005919612594922352
2007-04-30,38.7,36.93310608664094,0.04784038226338527
2007-05-01,36.6,36.953106086640936,-0.00955551844039948
2007-05-02,36.62,36.47310608664094,0.004027458286939289
2007-05-03,36.14,36.39310608664094,-0.00695478110712433
2007-05-04,36.06,36.54310608664094,-0.013220170324206415
2007-05-07,36.21,35.703106086640936,0.014197473803231109
2007-05-08,35.37,36.07310608664094,-0.01949114348379688
2007-05-09,35.74,35.83310608664094,-0.002598325872611107
2007-05-10,35.5,36.203106086640936,-0.019421153670026836
2007-05-11,35.87,36.07310608664094,-0.005630401944127561
2007-05-14,35.74,36.43310608664094,-0.01902407346199564
2007-05-15,36.1,37.02310608664094,-0.024933242620991725
2007-05-16,36.69,36.97310608664094,-0.007657081500740737
2007-05-17,36.64,37.23310608664094,-0.015929535539172757
2007-05-18,36.9,37.133106086640936,-0.006277581145435085
2007-05-21,36.8,36.813106086640936,-0.000356016865572073
2007-05-22,36.48,36.27310608664094,0.0057037826555266236
2007-05-23,35.94,35.40310608664094,0.015165164097329153
2007-05-24,35.07,35.65310608664094,-0.016354987002364596
2007-05-25,35.32,35.54310608664094,-0.006277056543597781
2007-05-29,35.21,35.94310608664094,-0.02039629198639048
2007-05-30,35.61,35.37310608664094,0.006697006273037598
2007-05-31,35.04,34.92310608664094,0.003347179745955442
2007-06-01,34.59,34.80310608664094,-0.0061231915941759585
2007-06-04,34.47,34.82310608664094,-0.010139993996009511
2007-06-05,34.49,34.43310608664094,0.001652302676845574
2007-06-06,34.1,34.03310608664094,0.001965554163312788
2007-06-07,33.7,34.87310608664094,-0.033639277319502225
2007-06-08,34.54,34.71310608664094,-0.004986764543883915
2007-06-11,34.38,34.61310608664094,-0.006734619136966269
2007-06-12,34.28,34.883106086640936,-0.01728934588402109
2007-06-13,34.55,34.80310608664094,-0.00727251429831699
2007-06-14,34.47,34.90310608664094,-0.012408812143132164
2007-06-15,34.57,35.08310608664094,-0.014625446372216189
2007-06-18,34.75,34.46310608664094,0.00832466791118014
2007-06-19,34.13,33.813106086640936,0.009371925564811256
2007-06-20,33.48,34.16310608664094,-0.01999543264328829
2007-06-21,33.83,33.813106086640936,0.000499626189790936
2007-06-22,33.48,33.37310608664094,0.0032029956421062433
2007-06-25,33.04,33.09310608664094,-0.0016047477230424212
2007-06-26,32.76,32.60310608664094,0.00481223822485255
2007-06-27,32.27,32.68310608664094,-0.012639743773000589
2007-06-28,32.35,33.42310608664094,-0.032106713357495376
2007-06-29,33.09,34.346846227031975,-0.03659276949983248
2007-07-02,34.21,34.39684622703197,-0.005432074376781948
2007-07-03,34.26,34.35684622703197,-0.002818833439833468
2007-07-05,34.22,35.27684622703197,-0.029958636898276048
2007-07-06,35.14,36.28684622703197,-0.03160501245703806
2007-07-09,36.15,35.92684622703197,0.006211337659806082
2007-07-10,35.79,36.066846227031974,-0.007675920020544513
2007-07-11,35.93,36.486846227031975,-0.01526156093533304
2007-07-12,36.35,36.736846227031975,-0.010530196975572781
2007-07-13,36.6,36.61684622703197,-0.0004600676674205717
2007-07-16,36.48,36.196846227031976,0.007822608942006593
2007-07-17,36.06,36.14684622703197,-0.0024025948622600213
2007-07-18,36.01,36.556846227031976,-0.014958791128639848
2007-07-19,36.42,36.196846227031976,0.006165005966773274
2007-07-20,36.06,36.86684622703197,-0.02188541493523155
2007-07-23,36.73,36.27684622703197,0.012491542680751477
2007-07-24,36.14,36.126846227031976,0.00036409967494432927
2007-07-25,35.99,34.83684622703198,0.03310155475765275
2007-07-26,34.7,34.18684622703197,0.015010269434045487
2007-07-27,34.05,34.306846227031976,-0.007486733852836602
2007-07-30,34.17,33.736846227031975,0.012839189829811692
2007-07-31,33.6,34.15684622703198,-0.01630262417468986
2007-08-01,34.02,34.50684622703197,-0.014108685094802564
2007-08-02,34.37,33.596846227031975,0.023012688981084883
2007-08-03,33.46,34.65684622703198,-0.03453419330748131
2007-08-06,34.52,34.806846227031976,-0.008241086398951047
2007-08-07,34.67,35.32684622703197,-0.018593401256672415
2007-08-08,35.19,35.316846227031974,-0.0035916634859339824
2007-08-09,35.18,34.566846227031974,0.01773820408552429
2007-08-10,34.43,34.01684622703198,0.012145563707187668
2007-08-13,33.88,33.28684622703197,0.017819464449183364
2007-08-14,33.15,33.056846227031976,0.002817987303696423
2007-08-15,32.92,32.386846227031974,0.016462046635557392
2007-08-16,32.25,32.78684622703197,-0.016373829410568752
2007-08-17,32.65,32.58684622703198,0.0019380142689486846
2007-08-20,32.45,32.486846227031975,-0.001134189104552541
2007-08-21,32.35,32.60684622703197,-0.007877064382235122
2007-08-22,32.47,32.99684622703197,-0.01596656308930422
2007-08-23,32.86,33.21684622703197,-0.010742929193006012
2007-08-24,33.08,32.86684622703197,0.006485373482312262
2007-08-27,32.73,32.22684622703198,0.015612876588152469
2007-08-28,32.09,33.04684622703197,-0.02895423728056923
2007-08-29,32.91,33.72684622703198,-0.024219466638931708
2007-08-30,33.59,33.83684622703198,-0.007295190142004748
2007-08-31,33.7,33.93684622703197,-0.0069790287950596275
2007-09-04,33.8,33.17684622703197,0.01878279112799719
2007-09-05,33.04,33.28684622703197,-0.007415728884267558
2007-09-06,33.15,32.846846227031975,0.009229311419205244
2007-09-07,32.71,32.67684622703197,0.0010145952500337785
2007-09-10,32.54,32.83684622703198,-0.009040034629988591
2007-09-11,32.7,32.76684622703198,-0.0020400567869368613
2007-09-12,32.63,32.96684622703197,-0.010217726764405022
2007-09-13,32.83,32.49684622703197,0.010251880156016302
2007-09-14,32.36,32.36684622703197,-0.00021151974412181307
2007-09-17,32.23,32.58684622703198,-0.010950621749212464
2007-09-18,32.45,33.18684622703197,-0.022202960232833968
2007-09-19,33.05,32.806846227031976,0.007411677772539704
2007-09-20,32.67,33.25684622703197,-0.017645877273683497
2007-09-21,33.12,32.83684622703198,0.00862305018607179
2007-09-24,32.7,32.93684622703197,-0.007190920023107283
2007-09-25,32.8,33.49684622703197,-0.02080333838920101
2007-09-26,33.36,33.78684622703197,-0.01263350311431155
2007-09-27,33.65,33.21684622703197,0.013040183586590093
2007-09-28,33.08,34.285802163936545,-0.03516913963893975
2007-10-01,33.17,34.35580216393655,-0.034515339163912584
2007-10-02,33.24,33.81580216393655,-0.01702760623997923
2007-10-03,32.7,33.945802163936555,-0.03669974148556343
2007-10-04,32.83,34.22580216393655,-0.04078216070001417
2007-10-05,33.11,33.98580216393655,-0.025769648152247804
2007-10-08,32.87,34.64580216393655,-0.05125591133765173
2007-10-09,33.53,35.04580216393656,-0.04325203220762264
2007-10-10,33.93,36.01580216393655,-0.05791352791317561
2007-10-11,34.9,36.59580216393655,-0.04633870727412781
2007-10-12,35.48,36.02580216393655,-0.015150312585764492
2007-10-15,34.91,35.96580216393655,-0.02935572406043052
2007-10-16,34.85,36.46580216393655,-0.04431006773613566
2007-10-17,35.35,36.61580216393655,-0.03456983294451099
2007-10-18,35.5,36.01580216393655,-0.014321551456461301
2007-10-19,34.9,36.07580216393655,-0.032592543849571
2007-10-22,34.96,36.12580216393655,-0.03227062360155253
2007-10-23,35.01,35.43580216393655,-0.01201615704836212
2007-10-24,34.32,35.82580216393655,-0.04203121976295454
2007-10-25,34.71,36.17580216393655,-0.04051885725419524
2007-10-26,35.06,36.77580216393655,-0.046655737277679576
2007-10-29,35.66,36.49580216393655,-0.022901323285954733
2007-10-30,35.38,36.89580216393655,-0.041083323170519215
2007-10-31,35.78,36.11580216393655,-0.009297928989982829
2007-11-01,35.0,35.95580216393655,-0.02658269615509279
2007-11-02,34.84,35.63580216393655,-0.022331535018507376
2007-11-05,34.52,38.00580216393655,-0.09171763166320435
2007-11-06,36.89,37.58580216393655,-0.018512367007672115
2007-11-07,36.47,38.37580216393655,-0.04966155901563185
2007-11-08,37.26,38.04580216393656,-0.02065410950071689
2007-11-09,36.93,37.21580216393655,-0.007679591660488372
2007-11-12,36.1,38.48580216393655,-0.06199174837967081
2007-11-13,37.37,38.86580216393655,-0.03848633195906359
2007-11-14,37.75,38.14580216393655,-0.010376034621989105
2007-11-15,37.03,39.00580216393655,-0.05065405796892719
2007-11-16,37.89,37.50580216393655,0.010243690679754947
2007-11-19,36.39,37.52580216393655,-0.030267232102717978
2007-11-20,36.41,36.24580216393655,0.004530120076272404
2007-11-21,35.13,36.70580216393655,-0.04293060145910055
2007-11-23,35.59,36.54580216393656,-0.026153541784334933
2007-11-26,35.43,36.81580216393655,-0.03764150398694932
2007-11-27,35.7,37.08580216393655,-0.037367458247516194
2007-11-28,35.97,37.27580216393655,-0.03503082665246782
2007-11-29,36.16,37.46580216393655,-0.0348531751228186
2007-11-30,36.35,37.21580216393655,-0.023264369262354423
2007-12-03,36.1,38.14580216393655,-0.05363112185043184
2007-12-04,37.03,37.94580216393655,-0.024134478959754846
2007-12-05,36.83,38.99580216393655,-0.055539366899842735
2007-12-06,37.88,39.66580216393655,-0.04502120382076036
2007-12-07,38.55,39.72580216393655,-0.029597946419920418
2007-12-10,38.61,38.38580216393655,0.0058406448067946926
2007-12-11,37.27,39.84580216393655,-0.06464425420120767
2007-12-12,38.73,39.40580216393655,-0.01714981365244317
2007-12-13,38.29,40.18580216393655,-0.04717591940065535
2007-12-14,39.07,40.86580216393655,-0.04394388630210999
2007-12-17,39.75,41.29580216393656,-0.0374324285504859
2007-12-18,40.18,42.49580216393655,-0.054494845279137394
2007-12-19,41.38,44.40580216393655,-0.06813979292088779
2007-12-20,43.29,45.38580216393655,-0.04617748423540857
2007-12-21,44.27,46.10580216393655,-0.03981716135008473
2007-12-24,44.99,46.86580216393655,-0.04002496654970278
2007-12-26,45.75,47.15580216393655,-0.02981185982266399
2007-12-27,46.04,48.20580216393655,-0.04492824653287941
2007-12-28,47.09,47.54580216393656,-0.009586591101459652
2007-12-31,46.43,45.79465063870435,0.013873877241868726
2008-01-02,45.26,46.264650638704346,-0.021715297204986772
2008-01-03,45.73,46.38465063870435,-0.014113518797489899
2008-01-04,45.85,46.39465063870434,-0.0117395137414823
2008-01-07,45.86,45.554650638704345,0.006702924004782451
2008-01-08,45.02,45.72465063870435,-0.01541073860295128
2008-01-09,45.19,45.11465063870434,0.001670174992578044
2008-01-10,44.58,44.17465063870435,0.009176062638523552
2008-01-11,43.64,45.67465063870435,-0.04454660539822941
2008-01-14,45.14,45.53465063870435,-0.00866704000510976
2008-01-15,45.0,42.90465063870434,0.04883734816862595
2008-01-16,42.37,41.694650638704346,0.016197506177656695
2008-01-17,41.16,41.43465063870434,-0.006628525508739047
2008-01-18,40.9,40.72465063870435,0.004305730277499364
2008-01-22,40.19,41.38465063870435,-0.028866998277546796
2008-01-23,40.85,42.804650638704345,-0.04566444555762661
2008-01-24,42.27,42.64465063870434,-0.008785407620722885
2008-01-25,42.11,43.83465063870434,-0.03934445954455812
2008-01-28,43.3,43.47465063870435,-0.00401729826780628
2008-01-29,42.94,43.524650638704344,-0.013432632545577361
2008-01-30,42.99,44.514650638704346,-0.03425053587590554
2008-01-31,43.98,46.03465063870435,-0.04463269754841748
2008-02-01,45.5,44.73465063870435,0.0171086473319515
2008-02-04,44.2,42.56465063870435,0.0384203637703211
2008-02-05,42.03,41.79465063870435,0.005631088134463447
2008-02-06,41.26,41.84465063870435,-0.013971932607404258
2008-02-07,41.31,41.944650638704346,-0.015130669323508927
2008-02-08,41.41,43.48465063870435,-0.047709953011736306
2008-02-11,42.95,44.11465063870434,-0.026400540905168635
2008-02-12,43.58,44.49465063870434,-0.020556418031715484
2008-02-13,43.96,44.06465063870435,-0.002374934038678833
2008-02-14,43.53,44.66465063870435,-0.025403772837777727
2008-02-15,44.13,45.89465063870434,-0.03845002879739012
2008-02-19,45.36,45.874650638704345,-0.011218627968583084
2008-02-20,45.34,45.95465063870435,-0.013375156380509456
2008-02-21,45.42,45.11465063870434,0.006768297148990854
2008-02-22,44.58,45.36465063870434,-0.017296521138308818
2008-02-25,44.83,46.45465063870435,-0.03497283084399627
2008-02-26,45.92,45.764650638704346,0.0033945274164133288
2008-02-27,45.23,47.00465063870435,-0.037754788400513606
2008-02-28,46.47,45.63465063870435,0.018305155174939802
2008-02-29,45.1,46.274650638704344,-0.02538432213947084
2008-03-03,45.74,46.53465063870435,-0.01707653603921999
2008-03-04,46.0,47.11465063870434,-0.02365825966220081
2008-03-05,46.58,46.804650638704345,-0.004799750358964849
2008-03-06,46.27,45.54465063870435,0.01592611538618871
2008-03-07,45.01,43.42465063870435,0.036508051025806676
2008-03-10,42.89,45.054650638704345,-0.04804499886288749
2008-03-11,44.52,44.66465063870435,-0.0032385933089332797
2008-03-12,44.13,44.81465063870435,-0.01527738426935421
2008-03-13,44.28,44.38465063870435,-0.00235781147758074
2008-03-14,43.85,42.60465063870435,0.02923036200569884
2008-03-17,42.07,44.054650638704345,-0.04504974185315014
2008-03-18,43.52,42.72465063870435,0.018615701928645922
2008-03-19,42.19,40.71465063870434,0.03623632619097439
2008-03-20,40.18,42.32465063870435,-0.050671431573333425
2008-03-24,41.79,43.23465063870435,-0.03341418555169451
2008-03-25,42.7,42.91465063870435,-0.005001803242241865
2008-03-26,42.38,42.47465063870435,-0.002228402995223089
2008-03-27,41.94,42.81465063870435,-0.020428769723830675
2008-03-28,42.28,41.694650638704346,0.014038955893116212
2008-03-31,41.16,42.29232214774096,-0.026773704782286245
2008-04-01,41.92,42.14232214774096,-0.005275507765366005
2008-04-02,41.77,41.61232214774096,0.003789210602071602
2008-04-03,41.24,42.90232214774096,-0.03874667068175208
2008-04-04,42.53,43.522322147740965,-0.022800303356342644
2008-04-07,43.15,43.602322147740956,-0.010373808674875695
2008-04-08,43.23,43.99232214774096,-0.017328527127547955
2008-04-09,43.62,43.33232214774097,0.006638874586000654
2008-04-10,42.96,43.40232214774096,-0.010191209268372803
2008-04-11,43.03,43.32232214774097,-0.006747610313779351
2008-04-14,42.95,44.53232214774096,-0.03553199275105012
2008-04-15,44.16,45.57232214774097,-0.030990787416150578
2008-04-16,45.2,45.91232214774096,-0.015514835983437725
2008-04-17,45.54,46.842322147740965,-0.027802254201519605
2008-04-18,46.47,48.55232214774096,-0.04288820916545688
2008-04-21,48.18,47.65232214774096,0.011073497124086229
2008-04-22,47.28,47.702322147740965,-0.008853282790572958
2008-04-23,47.33,46.50232214774097,0.01779863486450073
2008-04-24,46.13,47.68232214774097,-0.032555506481651286
2008-04-25,47.31,47.79232214774096,-0.01009204253038698
2008-04-28,47.42,45.952322147740965,0.03193914439275369
2008-04-29,45.58,44.43232214774097,0.025829796796190685
2008-04-30,44.06,43.562322147740964,0.011424502361723654
2008-05-01,43.19,44.312322147740964,-0.025327540813569915
2008-05-02,43.94,44.46232214774096,-0.011747522902770924
2008-05-05,44.09,45.092322147740965,-0.02222822201209651
2008-05-06,44.72,44.102322147740956,0.014005563022052359
2008-05-07,43.73,44.93232214774097,-0.026758513476949686
2008-05-08,44.56,43.05232214774096,0.03501966391232525
2008-05-09,42.68,43.65232214774096,-0.022274236510262724
2008-05-12,43.28,43.562322147740964,-0.0064808792052790665
2008-05-13,43.19,43.44232214774097,-0.005808210410181536
2008-05-14,43.07,43.75232214774097,-0.015595107053676616
2008-05-15,43.38,43.72232214774096,-0.007829459436857644
2008-05-16,43.35,44.28232214774096,-0.021054048264009695
2008-05-19,43.91,44.33232214774097,-0.009526280764936002
2008-05-20,43.96,44.07232214774097,-0.0025485870103335584
2008-05-21,43.7,43.65232214774096,0.0010922180061274656
2008-05-22,43.28,43.54232214774096,-0.006024532794803417
2008-05-23,43.17,42.32232214774096,0.02002909597682101
2008-05-27,41.95,40.23232214774096,0.04269397739338521
2008-05-28,39.86,39.87232214774097,-0.00030904013303534317
2008-05-29,39.5,40.07232214774096,-0.014282230653638983
2008-05-30,39.7,39.87232214774097,-0.004321848802847472
2008-06-02,39.5,38.79232214774096,0.018242729825861836
2008-06-03,38.42,38.482322147740966,-0.00161950070221073
2008-06-04,38.11,38.83232214774096,-0.018601054683076157
2008-06-05,38.46,37.57232214774096,0.023625844811202557
2008-06-06,37.2,37.922322147740964,-0.01904741341858962
2008-06-09,37.55,37.49232214774096,0.0015383910346165042
2008-06-10,37.12,37.65232214774097,-0.014137830481005476
2008-06-11,37.28,33.89232214774097,0.0999541382113538
2008-06-12,33.52,32.982322147740966,0.016302001109884445
2008-06-13,32.61,32.982322147740966,-0.011288536509745706
2008-06-16,32.61,33.49232214774096,-0.026344012333598954
2008-06-17,33.12,33.19232214774097,-0.00217888183354753
2008-06-18,32.82,33.49232214774096,-0.02007391857677754
2008-06-19,33.12,33.04232214774096,0.00235085935884638
2008-06-20,32.67,33.87232214774097,-0.03549571070140378
2008-06-23,33.5,33.53232214774096,-0.0009639102117221521
2008-06-24,33.16,33.702322147740965,-0.01609153652272355
2008-06-25,33.33,32.882322147740965,0.013614544929266392
2008-06-26,32.51,33.29232214774096,-0.023498575565539137
2008-06-27,32.92,34.12232214774097,-0.03523564845719518
2008-06-30,33.75,33.498795731731256,0.007498904446609611
2008-07-01,33.3,32.358795731731256,0.02908650482767472
2008-07-02,32.16,31.368795731731257,0.025222653589738853
2008-07-03,31.17,32.10879573173126,-0.029237961447538874
2008-07-07,31.91,32.22879573173126,-0.00989164269074394
2008-07-08,32.03,31.698795731731256,0.010448481105457263
2008-07-09,31.5,31.448795731731256,0.0016281789835621563
2008-07-10,31.25,30.48879573173126,0.024966688581816276
2008-07-11,30.29,29.99879573173126,0.009707198611333512
2008-07-14,29.8,28.56879573173126,0.043096120670611526
2008-07-15,28.37,29.04879573173126,-0.023367431063236133
2008-07-16,28.85,28.83879573173126,0.0003885137359052049
2008-07-17,28.64,30.11879573173126,-0.04909876692623849
2008-07-18,29.92,29.728795731731257,0.006431618353940349
2008-07-21,29.53,30.168795731731258,-0.021174054722356006
2008-07-22,29.97,30.278795731731254,-0.010198415236430503
2008-07-23,30.08,30.08879573173126,-0.000292325814887473
2008-07-24,29.89,29.858795731731256,0.0010450611789269981
2008-07-25,29.66,28.96879573173126,0.023860303847965003
2008-07-28,28.77,29.078795731731255,-0.010619275109604809
2008-07-29,28.88,29.178795731731256,-0.01024016667714367
2008-07-30,28.98,28.828795731731255,0.005244904077013501
2008-07-31,28.63,28.358795731731256,0.009563321053343898
2008-08-01,28.16,27.598795731731254,0.02033437522868109
2008-08-04,27.4,26.06879573173126,0.051065046577827955
2008-08-05,25.87,27.558795731731255,-0.06127973617463889
2008-08-06,27.36,26.228795731731257,0.043128334210946084
2008-08-07,26.03,26.688795731731258,-0.02468435587552531
2008-08-08,26.49,26.53879573173126,-0.001838656592579202
2008-08-11,26.34,27.108795731731256,-0.028359641621090836
2008-08-12,26.91,27.078795731731255,-0.006233502161747118
2008-08-13,26.88,26.81879573173126,0.0022821408120248243
2008-08-14,26.62,26.398795731731255,0.00837933178909589
2008-08-15,26.2,25.668795731731258,0.020694553566923846
2008-08-18,25.47,25.53879573173126,-0.002693773522209675
2008-08-19,25.34,26.258795731731254,-0.034990017863651635
2008-08-20,26.06,26.74879573173126,-0.02575053242169567
2008-08-21,26.55,26.408795731731256,0.005346865101428344
2008-08-22,26.21,25.608795731731256,0.02347647560497368
2008-08-25,25.41,25.438795731731258,-0.0011319612781567345
2008-08-26,25.24,25.898795731731255,-0.025437311392981
2008-08-27,25.7,26.128795731731255,-0.016410849399022265
2008-08-28,25.93,25.658795731731256,0.010569641346548364
