date,SIVB,dcf,Deviation
2008-11-26,39.21,50.93093064395003,-0.23013384000165193
2008-11-28,40.05,43.89093064395003,-0.08751080434152214
2008-12-01,33.01,46.77093064395002,-0.29421973124090584
2008-12-02,35.89,48.13093064395003,-0.2543256587848399
2008-12-03,37.25,46.75093064395002,-0.2032244174197958
2008-12-04,35.87,48.46093064395002,-0.25981611324094345
2008-12-05,37.58,48.04093064395002,-0.21775037460202507
2008-12-08,37.16,46.59093064395003,-0.20241988115716403
2008-12-09,35.71,44.64093064395003,-0.20006147979265732
2008-12-10,33.76,42.870930643950025,-0.21252001081146965
2008-12-11,31.99,43.70093064395003,-0.26797897599398823
2008-12-12,32.82,42.85093064395003,-0.23408897994065525
2008-12-15,31.97,41.14093064395003,-0.2229150021743288
2008-12-16,30.26,38.540930643950034,-0.214860682022735
2008-12-17,27.66,36.25093064395003,-0.23698510607433965
2008-12-18,25.37,35.940930643950026,-0.29411955824603664
2008-12-19,25.06,36.60093064395003,-0.3153179561530547
2008-12-22,25.72,35.21093064395002,-0.2695450097562464
2008-12-23,24.33,35.450930643950024,-0.31369925815608735
2008-12-24,24.57,35.290930643950034,-0.30378713307714755
2008-12-26,24.41,34.86093064395003,-0.29978920387094554
2008-12-29,23.98,35.650930643950026,-0.3273667877147153
2008-12-30,24.77,37.11093064395003,-0.3325416644047944
2008-12-31,26.23,77.90616805935451,-0.6633129230535879
2009-01-02,25.72,77.4761680593545,-0.6680269475860512
2009-01-05,25.29,78.31616805935452,-0.67707817393679
2009-01-06,26.13,77.62616805935451,-0.6633867076883084
2009-01-07,25.44,78.3061680593545,-0.6751213776580538
2009-01-08,26.12,77.13616805935452,-0.6613780453820151
2009-01-09,24.95,76.18616805935451,-0.6725127324875803
2009-01-12,24.0,77.19616805935452,-0.6891037391707462
2009-01-13,25.01,75.2261680593545,-0.6675359034602593
2009-01-14,23.04,74.9761680593545,-0.6927023533429917
2009-01-15,22.79,74.75616805935451,-0.69514221245389
2009-01-16,22.57,72.50616805935451,-0.6887161381701499
2009-01-20,20.32,74.86616805935452,-0.7285823419746802
2009-01-21,22.68,74.08616805935452,-0.6938699814811613
2009-01-22,21.9,76.01616805935451,-0.7119033942502841
2009-01-23,23.83,75.61616805935452,-0.6848557575504916
2009-01-26,23.43,75.34616805935453,-0.6890352807120484
2009-01-27,23.16,75.76616805935451,-0.6943226694286997
2009-01-28,23.58,73.76616805935451,-0.6803412645614612
2009-01-29,21.58,72.95616805935451,-0.7042059557946727
2009-01-30,20.77,72.58616805935452,-0.7138573290848452
2009-02-02,20.4,72.44616805935452,-0.7184116075913574
2009-02-03,20.26,72.62616805935451,-0.7210371889173294
2009-02-04,20.44,73.19616805935452,-0.7207504089090391
2009-02-05,21.01,75.23616805935451,-0.7207460116333275
2009-02-06,23.05,75.29616805935453,-0.6938755238934586
2009-02-09,23.11,72.63616805935452,-0.6818389430852725
2009-02-10,20.45,73.25616805935451,-0.7208426192395055
2009-02-11,21.07,72.60616805935452,-0.7098042692078781
2009-02-12,20.42,71.79616805935453,-0.7155837065967281
2009-02-13,19.61,70.4761680593545,-0.7217499114951227
2009-02-17,18.29,69.70616805935451,-0.7376128898030065
2009-02-18,17.52,68.38616805935452,-0.7438078415975313
2009-02-19,16.2,68.17616805935451,-0.7623803088214609
2009-02-20,15.99,67.5761680593545,-0.7633781189552591
2009-02-23,15.39,68.74616805935452,-0.7761329767978852
2009-02-24,16.56,68.29616805935453,-0.7575266596859709
2009-02-25,16.11,68.73616805935451,-0.7656255730449096
2009-02-26,16.55,68.53616805935451,-0.758521661355984
2009-02-27,16.35,67.53616805935451,-0.7579074965338466
2009-03-02,15.35,66.34616805935451,-0.7686377307236855
2009-03-03,14.16,66.00616805935451,-0.7854745940217747
2009-03-04,13.82,64.2261680593545,-0.7848229091415158
2009-03-05,12.04,64.24616805935452,-0.8125958269001085
2009-03-06,12.06,64.33616805935452,-0.8125471198584002
2009-03-09,12.15,66.16616805935452,-0.8163714122132505
2009-03-10,13.98,67.79616805935453,-0.7937936553027493
2009-03-11,15.61,69.71616805935452,-0.7760921112774004
2009-03-12,17.53,69.18616805935451,-0.7466256552182353
2009-03-13,17.0,69.28616805935451,-0.7546407821913773
2009-03-16,17.1,70.51616805935451,-0.7575024214928032
2009-03-17,18.33,72.35616805935452,-0.7466698349066287
2009-03-18,20.17,71.60616805935452,-0.7183203549828132
2009-03-19,19.42,70.49616805935452,-0.7245240339354437
2009-03-20,18.31,72.99616805935452,-0.7491649152718289
2009-03-23,20.81,72.7261680593545,-0.7138581537388826
2009-03-24,20.54,73.44616805935452,-0.7203393922008174
2009-03-25,21.26,74.53616805935451,-0.7147693454931803
2009-03-26,22.35,73.42616805935451,-0.6956126052780905
2009-03-27,21.24,72.36616805935452,-0.7064926806324883
2009-03-30,20.18,72.19616805935452,-0.7204837799229254
2009-03-31,20.01,117.74850748217821,-0.8300615402447575
2009-04-01,20.45,,
2009-04-02,21.27,,
2009-04-03,21.91,,
2009-04-06,21.31,,
2009-04-07,20.89,,
2009-04-08,16.0,,
2009-04-09,18.13,,
2009-04-13,18.28,,
2009-04-14,18.2,,
2009-04-15,18.65,,
2009-04-16,19.3,,
2009-04-17,21.16,,
2009-04-20,19.21,,
2009-04-21,20.58,,
2009-04-22,20.34,,
2009-04-23,20.08,,
2009-04-24,21.52,,
2009-04-27,19.92,,
2009-04-28,19.48,,
2009-04-29,20.51,,
2009-04-30,20.76,,
2009-05-01,20.8,,
2009-05-04,23.17,,
2009-05-05,23.82,,
2009-05-06,26.66,,
2009-05-07,26.31,,
2009-05-08,29.24,,
2009-05-11,28.62,,
2009-05-12,27.84,,
2009-05-13,26.31,,
2009-05-14,26.78,,
2009-05-15,25.34,,
2009-05-18,26.54,,
2009-05-19,25.42,,
2009-05-20,25.21,,
2009-05-21,25.93,,
2009-05-22,25.86,,
2009-05-26,27.41,,
2009-05-27,26.86,,
2009-05-28,26.6,,
2009-05-29,26.97,,
2009-06-01,27.81,,
2009-06-02,27.8,,
2009-06-03,27.99,,
2009-06-04,28.81,,
2009-06-05,29.17,,
2009-06-08,28.73,,
2009-06-09,29.62,,
2009-06-10,30.12,,
2009-06-11,30.4,,
2009-06-12,30.04,,
2009-06-15,29.07,,
2009-06-16,28.42,,
2009-06-17,27.75,,
2009-06-18,29.0,,
2009-06-19,29.69,,
2009-06-22,28.1,,
2009-06-23,27.06,,
2009-06-24,27.45,,
2009-06-25,28.51,,
2009-06-26,28.55,,
2009-06-29,28.52,,
2009-06-30,27.22,,
2009-07-01,27.35,,
2009-07-02,25.42,,
2009-07-06,24.84,,
2009-07-07,25.02,,
2009-07-08,24.5,,
2009-07-09,25.08,,
2009-07-10,24.0,,
2009-07-13,24.47,,
2009-07-14,24.44,,
2009-07-15,25.58,,
2009-07-16,25.88,,
2009-07-17,25.44,,
2009-07-20,27.2,,
2009-07-21,26.27,,
2009-07-22,26.58,,
2009-07-23,28.09,,
2009-07-24,32.09,,
2009-07-27,34.79,,
2009-07-28,35.99,,
2009-07-29,35.0,,
2009-07-30,35.53,,
2009-07-31,35.25,,
2009-08-03,37.25,,
2009-08-04,38.58,,
2009-08-05,38.56,,
2009-08-06,37.66,,
2009-08-07,39.11,,
2009-08-10,39.56,,
2009-08-11,37.4,,
2009-08-12,37.41,,
2009-08-13,38.43,,
2009-08-14,38.32,,
2009-08-17,37.25,,
2009-08-18,37.52,,
2009-08-19,37.47,,
2009-08-20,37.75,,
2009-08-21,39.77,,
2009-08-24,39.1,,
2009-08-25,39.5,,
2009-08-26,40.22,,
2009-08-27,39.38,,
2009-08-28,39.91,,
2009-08-31,39.75,,
2009-09-01,38.47,,
2009-09-02,37.19,,
2009-09-03,37.21,,
2009-09-04,37.87,,
2009-09-08,38.21,,
2009-09-09,39.08,,
2009-09-10,39.79,,
2009-09-11,40.55,,
2009-09-14,40.83,,
2009-09-15,42.09,,
2009-09-16,44.21,,
2009-09-17,43.15,,
2009-09-18,43.56,,
2009-09-21,42.36,,
2009-09-22,43.42,,
2009-09-23,43.66,,
2009-09-24,42.53,,
2009-09-25,41.9,,
2009-09-28,43.02,,
2009-09-29,42.7,,
2009-09-30,43.27,,
2009-10-01,41.46,,
2009-10-02,41.52,,
2009-10-05,41.75,,
2009-10-06,42.52,,
2009-10-07,42.71,,
2009-10-08,43.47,,
2009-10-09,43.73,,
2009-10-12,43.71,,
2009-10-13,43.17,,
2009-10-14,45.0,,
2009-10-15,45.55,,
2009-10-16,44.06,,
2009-10-19,43.91,,
2009-10-20,43.75,,
2009-10-21,43.23,,
2009-10-22,45.15,,
2009-10-23,43.24,,
2009-10-26,43.28,,
2009-10-27,42.45,,
2009-10-28,41.75,,
2009-10-29,43.0,,
2009-10-30,41.25,,
2009-11-02,40.94,,
2009-11-03,41.47,,
2009-11-04,40.79,,
2009-11-05,42.05,,
2009-11-06,41.35,,
2009-11-09,41.94,,
2009-11-10,41.73,,
2009-11-11,42.35,,
2009-11-12,41.56,,
2009-11-13,42.2,,
2009-11-16,42.83,,
2009-11-17,40.58,,
2009-11-18,39.73,,
2009-11-19,38.36,,
2009-11-20,38.2,,
2009-11-23,38.45,,
2009-11-24,38.01,,
2009-11-25,38.26,,
2009-11-27,37.33,,
2009-11-30,37.86,,
2009-12-01,37.75,,
2009-12-02,37.83,,
2009-12-03,36.91,,
2009-12-04,37.5,,
2009-12-07,37.53,,
2009-12-08,37.25,,
2009-12-09,36.85,,
2009-12-10,37.09,,
2009-12-11,36.91,,
2009-12-14,37.63,,
2009-12-15,37.86,,
2009-12-16,38.8,,
2009-12-17,38.22,,
2009-12-18,39.02,,
2009-12-21,40.14,,
2009-12-22,41.17,,
2009-12-23,41.88,,
2009-12-24,42.43,,
2009-12-28,41.95,,
2009-12-29,42.22,,
2009-12-30,42.32,,
2009-12-31,41.66,,
2010-01-04,42.98,,
2010-01-05,42.58,,
2010-01-06,42.93,,
2010-01-07,44.69,,
2010-01-08,47.59,,
2010-01-11,47.21,,
2010-01-12,46.38,,
2010-01-13,46.47,,
2010-01-14,46.77,,
2010-01-15,45.99,,
2010-01-19,46.41,,
2010-01-20,47.04,,
2010-01-21,47.39,,
2010-01-22,45.19,,
2010-01-25,44.87,,
2010-01-26,44.17,,
2010-01-27,44.71,,
2010-01-28,44.07,,
2010-01-29,43.39,,
2010-02-01,43.62,,
2010-02-02,43.07,,
2010-02-03,43.59,,
2010-02-04,41.74,,
2010-02-05,41.28,,
2010-02-08,41.48,,
2010-02-09,40.92,,
2010-02-10,40.24,,
2010-02-11,40.23,,
2010-02-12,40.6,,
2010-02-16,41.87,,
2010-02-17,41.95,,
2010-02-18,41.82,,
2010-02-19,43.09,,
2010-02-22,43.75,,
2010-02-23,43.31,,
2010-02-24,44.72,,
2010-02-25,44.56,,
2010-02-26,44.56,,
2010-03-01,45.02,,
2010-03-02,45.71,,
2010-03-03,46.28,,
2010-03-04,45.88,,
2010-03-05,47.1,,
2010-03-08,46.89,,
2010-03-09,45.43,,
2010-03-10,46.1,,
2010-03-11,46.42,,
2010-03-12,46.03,,
2010-03-15,46.2,,
2010-03-16,46.77,,
2010-03-17,47.45,,
2010-03-18,46.76,,
2010-03-19,46.59,,
2010-03-22,47.11,,
2010-03-23,48.38,,
2010-03-24,48.02,,
2010-03-25,47.02,,
2010-03-26,46.44,,
2010-03-29,46.51,,
2010-03-30,47.18,,
2010-03-31,46.66,118.0885074821782,-0.6048726417594712
2010-04-01,47.0,118.35850748217821,-0.6029013798853706
2010-04-05,47.27,120.28850748217822,-0.6070281277120055
2010-04-06,49.2,120.0085074821782,-0.5900290651701803
2010-04-07,48.92,120.37850748217821,-0.5936151641750292
2010-04-08,49.29,120.0685074821782,-0.5894843616065093
2010-04-09,48.98,120.0085074821782,-0.5918622685373056
2010-04-12,48.92,120.1485074821782,-0.5928372226574985
2010-04-13,49.06,120.3185074821782,-0.5922489313851664
2010-04-14,49.23,120.5085074821782,-0.5914811242079274
2010-04-15,49.42,119.68850748217821,-0.587094859484661
2010-04-16,48.6,119.0885074821782,-0.5919001671318026
2010-04-19,48.0,120.12850748217821,-0.6004279000376236
2010-04-20,49.04,121.53850748217822,-0.5965064816417054
2010-04-21,50.45,121.90850748217821,-0.5861650590105429
2010-04-22,50.82,122.74850748217821,-0.5859827460030134
2010-04-23,51.66,122.3885074821782,-0.5779015443298665
2010-04-26,51.3,120.91850748217821,-0.5757473271197882
2010-04-27,49.83,120.68850748217821,-0.5871189308778362
2010-04-28,49.6,121.8485074821782,-0.5929371559413266
2010-04-29,50.76,120.2685074821782,-0.5779443757749984
2010-04-30,49.18,119.91850748217821,-0.5898881579450201
2010-05-03,48.83,118.2285074821782,-0.5869862435050984
2010-05-04,47.14,118.7585074821782,-0.6030600165038771
2010-05-05,47.67,117.60850748217821,-0.5946721795851064
2010-05-06,46.52,116.87850748217821,-0.6019798592389329
2010-05-07,45.79,120.5685074821782,-0.6202159174379062
2010-05-10,49.48,121.1785074821782,-0.5916767665480858
2010-05-11,50.09,121.1485074821782,-0.5865405109727118
2010-05-12,50.06,121.10850748217821,-0.5866516643567207
2010-05-13,50.02,118.6185074821782,-0.5783120099743689
2010-05-14,47.53,118.0085074821782,-0.5972324282876127
2010-05-17,46.92,117.35850748217821,-0.6001994145407382
2010-05-18,46.27,117.8185074821782,-0.6072773201018606
2010-05-19,46.73,114.3685074821782,-0.5914085002177559
2010-05-20,43.28,115.4785074821782,-0.6252116437625468
2010-05-21,44.39,115.1985074821782,-0.6146651465352764
2010-05-24,44.11,114.37850748217821,-0.6143506243349699
2010-05-25,43.29,114.9485074821782,-0.6233965890621785
2010-05-26,43.86,116.9585074821782,-0.6249952145919504
2010-05-27,45.87,115.9485074821782,-0.6043933553258508
2010-05-28,44.86,114.2685074821782,-0.6074158927209532
2010-06-01,43.18,116.3385074821782,-0.6288417228782592
2010-06-02,45.25,115.8685074821782,-0.6094711066597632
2010-06-03,44.78,113.0085074821782,-0.6037466470649393
2010-06-04,41.92,112.7685074821782,-0.6282650100106628
2010-06-07,41.68,113.32850748217821,-0.6322196336473018
2010-06-08,42.24,112.52850748217821,-0.6246284524240242
2010-06-09,41.44,113.8185074821782,-0.6359115848844819
2010-06-10,42.73,114.1485074821782,-0.625663086250415
2010-06-11,43.06,114.8985074821782,-0.625234470459253
2010-06-14,43.81,116.23850748217819,-0.6231025247229969
2010-06-15,45.15,115.68850748217821,-0.6097278720018464
2010-06-16,44.6,115.7585074821782,-0.6147151430155882
2010-06-17,44.67,115.9585074821782,-0.6147760007443578
2010-06-18,44.87,115.4785074821782,-0.6114428478656534
2010-06-21,44.39,115.3185074821782,-0.6150661245172617
2010-06-22,44.23,114.8885074821782,-0.6150180643015049
2010-06-23,43.8,114.12850748217821,-0.616222090639014
2010-06-24,43.04,115.3085074821782,-0.6267404639969678
2010-06-25,44.22,115.3185074821782,-0.6165403024589619
2010-06-28,44.23,112.5085074821782,-0.6068741734307852
2010-06-29,41.42,112.3185074821782,-0.6312272934487471
2010-06-30,41.23,136.5092469983241,-0.6979691785970648
2010-07-01,40.31,135.5592469983241,-0.7026392452556309
2010-07-02,39.36,136.0892469983241,-0.7107780308279265
2010-07-06,39.89,137.6592469983241,-0.7102265131489087
2010-07-07,41.46,137.67924699832412,-0.6988652908560382
2010-07-08,41.48,138.29924699832412,-0.7000706735554196
2010-07-09,42.1,138.0892469983241,-0.6951247043840355
2010-07-12,41.89,139.1892469983241,-0.6990428434424653
2010-07-13,42.99,138.86924699832412,-0.6904282198598023
2010-07-14,42.67,138.0292469983241,-0.6908626184092848
2010-07-15,41.83,136.4092469983241,-0.6933492345976082
2010-07-16,40.21,136.0992469983241,-0.704553839298647
2010-07-19,39.9,136.29924699832412,-0.7072617723229931
2010-07-20,40.1,134.76924699832412,-0.7024543737303908
2010-07-21,38.57,136.2892469983241,-0.7169989500310741
2010-07-22,40.09,141.1892469983241,-0.7160548635798315
2010-07-23,44.99,141.3092469983241,-0.6816202693335874
2010-07-26,45.11,141.38924699832413,-0.6809516921712251
2010-07-27,45.19,140.8192469983241,-0.6790921627315774
2010-07-28,44.62,140.1292469983241,-0.6815796776490661
2010-07-29,43.93,139.38924699832413,-0.6848393907994339
2010-07-30,43.19,139.63924699832413,-0.6907030012807335
2010-08-02,43.44,139.5892469983241,-0.6888012441207485
2010-08-03,43.39,139.9692469983241,-0.6900033333713689
2010-08-04,43.77,139.04924699832412,-0.6852194388328652
2010-08-05,42.85,138.67924699832412,-0.6910136092639887
2010-08-06,42.48,139.42924699832412,-0.6953293450655257
2010-08-09,43.23,138.6292469983241,-0.6881610415115174
2010-08-10,42.43,136.7292469983241,-0.689678683006862
2010-08-11,40.53,136.67924699832412,-0.7034663206734161
2010-08-12,40.48,135.7792469983241,-0.7018690197884244
2010-08-13,39.58,136.1692469983241,-0.7093323134812728
2010-08-16,39.97,137.1292469983241,-0.7085231569856978
2010-08-17,40.93,136.57924699832412,-0.7003205033008988
2010-08-18,40.38,135.5392469983241,-0.7020789115015573
2010-08-19,39.34,135.61924699832412,-0.709923179263146
2010-08-20,39.42,134.3192469983241,-0.7065200938738747
2010-08-23,38.12,133.48924699832412,-0.7144339273973238
2010-08-24,37.29,133.3492469983241,-0.7203583759234227
2010-08-25,37.15,134.2192469983241,-0.7232140633268203
2010-08-26,38.02,134.9092469983241,-0.7181809190553683
2010-08-27,38.71,133.14924699832412,-0.7092736093318859
2010-08-30,36.95,133.36924699832412,-0.7229496242078632
2010-08-31,37.17,135.7892469983241,-0.7262669848927084
2010-09-01,39.59,135.6692469983241,-0.7081873683540895
2010-09-02,39.47,136.89924699832412,-0.7116857772016585
2010-09-03,40.7,135.9092469983241,-0.7005354609866842
2010-09-07,39.71,136.01924699832412,-0.7080560223915278
2010-09-08,39.82,135.82924699832412,-0.7068378064372889
2010-09-09,39.63,136.32924699832412,-0.7093066904382801
2010-09-10,40.13,138.2492469983241,-0.7097271712410378
2010-09-13,42.05,137.2192469983241,-0.6935561087832411
2010-09-14,41.02,137.4392469983241,-0.7015408560809404
2010-09-15,41.24,136.6892469983241,-0.6982937509304911
2010-09-16,40.49,136.42924699832412,-0.7032161293062229
2010-09-17,40.23,137.89924699832412,-0.708265267028696
2010-09-20,41.7,137.3192469983241,-0.6963280755500434
2010-09-21,41.12,136.0392469983241,-0.6977342869259886
2010-09-22,39.84,135.2192469983241,-0.7053673875251371
2010-09-23,39.02,136.73924699832412,-0.7146393529541797
2010-09-24,40.54,136.35924699832412,-0.7026970968789653
2010-09-27,40.16,137.04924699832412,-0.7069666497292679
2010-09-28,40.85,137.60924699832412,-0.7031449492598598
2010-09-29,41.41,138.51924699832412,-0.7010523743281611
2010-09-30,42.32,128.9314082049634,-0.6717634547764846
2010-10-01,42.19,129.1114082049634,-0.6732279464179982
2010-10-04,42.37,130.2414082049634,-0.6746810359012587
2010-10-05,43.5,130.29140820496337,-0.6661330121509663
2010-10-06,43.55,130.5214082049634,-0.6663382612941813
2010-10-07,43.78,131.29140820496337,-0.6665432978550005
2010-10-08,44.55,131.20140820496337,-0.6604457176983665
2010-10-11,44.46,131.31140820496339,-0.6614155570504385
2010-10-12,44.57,132.28140820496338,-0.663066786143212
2010-10-13,45.54,131.5814082049634,-0.6539024728397596
2010-10-14,44.84,130.67140820496337,-0.6568491867045111
2010-10-15,43.93,132.22140820496338,-0.6677542570723359
2010-10-18,45.48,131.01140820496337,-0.6528546588183533
2010-10-19,44.27,131.13140820496338,-0.6623997209668921
2010-10-20,44.39,130.5814082049634,-0.6600588046169291
2010-10-21,43.84,131.03140820496338,-0.6654237285504547
2010-10-22,44.29,130.0514082049634,-0.6594423650515329
2010-10-25,43.31,130.2714082049634,-0.6675402484952191
2010-10-26,43.53,130.07140820496338,-0.6653376741227675
2010-10-27,43.33,130.0214082049634,-0.6667471872655357
2010-10-28,43.28,130.0814082049634,-0.6672852746811777
2010-10-29,43.34,129.5214082049634,-0.6653835022283277
2010-11-01,42.78,130.32140820496338,-0.671734670540717
2010-11-02,43.58,131.1514082049634,-0.6677122983544852
2010-11-03,44.41,132.60140820496338,-0.6650865130228858
2010-11-04,45.86,133.91140820496338,-0.6575347790398323
2010-11-05,47.17,133.8014082049634,-0.6474626042220517
2010-11-08,47.06,133.07140820496338,-0.646355286723082
2010-11-09,46.33,134.16140820496338,-0.6546696951091932
2010-11-10,47.42,134.3714082049634,-0.647097543789465
2010-11-11,47.63,132.9614082049634,-0.6417757555141328
2010-11-12,46.22,133.81140820496339,-0.6545884942096769
2010-11-15,47.07,132.48140820496337,-0.6447048635897838
2010-11-16,45.74,132.39140820496337,-0.6545093022261153
2010-11-17,45.65,133.1814082049634,-0.6572344397369219
2010-11-18,46.44,133.69140820496338,-0.6526328757880802
2010-11-19,46.95,132.64140820496337,-0.646038136692195
2010-11-22,45.9,131.8714082049634,-0.651933647901453
2010-11-23,45.13,133.38140820496338,-0.6616469970788581
2010-11-24,46.64,132.22140820496338,-0.6472583325712211
2010-11-26,45.48,132.85140820496338,-0.6576626426884886
2010-11-29,46.11,131.67140820496337,-0.6498100792829382
2010-11-30,44.93,134.13140820496338,-0.6650299836460122
2010-12-01,47.39,135.79140820496337,-0.651008847861202
2010-12-02,49.05,136.0814082049634,-0.6395539945756458
2010-12-03,49.34,136.4914082049634,-0.6385120451984185
2010-12-06,49.75,136.01140820496337,-0.6342218593529384
2010-12-07,49.27,136.91140820496338,-0.6401322530680549
2010-12-08,50.17,137.44140820496338,-0.634971726095948
2010-12-09,50.7,137.94140820496338,-0.6324526430477913
2010-12-10,51.2,137.6514082049634,-0.6280459410646708
2010-12-13,50.91,137.47140820496338,-0.6296684476811674
2010-12-14,50.73,137.23140820496337,-0.6303324387356597
2010-12-15,50.49,137.76140820496337,-0.6334967778139995
2010-12-16,51.02,138.2714082049634,-0.6310155464362401
2010-12-17,51.53,138.5214082049634,-0.6279997390457253
2010-12-20,51.78,139.5814082049634,-0.6290336896159875
2010-12-21,52.84,140.98140820496337,-0.6251988069009817
2010-12-22,54.24,139.8614082049634,-0.612187516941681
2010-12-23,53.12,140.38140820496338,-0.6216023141579949
2010-12-27,53.64,140.6814082049634,-0.6187129437754126
2010-12-28,53.94,140.78140820496338,-0.6168528168046958
2010-12-29,54.04,140.44140820496338,-0.6152132003608737
2010-12-30,53.7,139.79140820496337,-0.6158562197094073
2010-12-31,53.05,125.50678206570399,-0.5773136787761173
2011-01-03,54.88,123.546782065704,-0.5557957958725788
2011-01-04,52.92,124.21678206570398,-0.5739706091242311
2011-01-05,53.59,123.06678206570399,-0.5645453704039414
2011-01-06,52.44,122.88678206570398,-0.5732657400698974
2011-01-07,52.26,123.22678206570399,-0.5759038812509508
2011-01-10,52.6,124.87678206570399,-0.5787847898552954
2011-01-11,54.25,126.00678206570399,-0.5694676182452441
2011-01-12,55.38,125.31678206570399,-0.5580799387989065
2011-01-13,54.69,126.25678206570399,-0.5668351505146128
2011-01-14,55.63,127.25678206570399,-0.5628523753549131
2011-01-18,56.63,126.11678206570399,-0.5509717337182212
2011-01-19,55.49,124.94678206570399,-0.5558909234587549
2011-01-20,54.32,123.33678206570399,-0.5595798829009286
2011-01-21,52.71,123.34678206570399,-0.5726682194925636
2011-01-24,52.72,123.72678206570399,-0.5738998532104107
2011-01-25,53.1,123.32678206570398,-0.5694365886258974
2011-01-26,52.7,123.57678206570398,-0.5735444869248968
2011-01-27,52.95,123.046782065704,-0.5696758654628937
2011-01-28,52.42,123.09678206570399,-0.5741562117194878
2011-01-31,52.47,123.80678206570398,-0.5761944610420915
2011-02-01,53.18,124.01678206570399,-0.5711870674742611
2011-02-02,53.39,124.20678206570399,-0.5701522967420789
2011-02-03,53.58,124.60678206570398,-0.5700073534380514
2011-02-04,53.98,123.98678206570399,-0.5646310106556801
2011-02-07,53.36,124.33678206570399,-0.5708430030640276
2011-02-08,53.71,123.936782065704,-0.5666338991153883
2011-02-09,53.31,124.27678206570398,-0.5710381366986514
2011-02-10,53.65,125.50678206570399,-0.5725330606284391
2011-02-11,54.88,126.17678206570399,-0.5650546867535237
2011-02-14,55.55,125.73678206570399,-0.5582040586105326
2011-02-15,55.11,126.31678206570399,-0.5637159283290292
2011-02-16,55.69,125.98678206570399,-0.557969502142242
2011-02-17,55.36,126.12678206570399,-0.5610765684074857
2011-02-18,55.5,125.186782065704,-0.5566624600121843
2011-02-22,54.56,123.96678206570398,-0.5598820983262879
2011-02-23,53.34,123.406782065704,-0.5677709190115594
2011-02-24,52.78,124.92678206570399,-0.577512530721868
2011-02-25,54.3,124.80678206570398,-0.564927489506027
2011-02-28,54.18,123.86678206570399,-0.5625945948021744
2011-03-01,53.24,123.156782065704,-0.5677054961407118
2011-03-02,52.53,124.48678206570399,-0.5780274891170798
2011-03-03,53.86,124.71678206570398,-0.5681415194658792
2011-03-04,54.09,123.92678206570399,-0.5635326028935186
2011-03-07,53.3,125.33678206570399,-0.5747457440541349
2011-03-08,54.71,125.50678206570399,-0.5640873019008742
2011-03-09,54.88,124.17678206570399,-0.558049426897195
2011-03-10,53.55,123.94678206570399,-0.5679597395952303
2011-03-11,53.32,124.01678206570399,-0.5700581879978863
2011-03-14,53.39,123.30678206570398,-0.567014894837243
2011-03-15,52.68,123.05678206570398,-0.5719049440779912
2011-03-16,52.43,122.97678206570399,-0.5736593597644495
2011-03-17,52.35,123.936782065704,-0.5776072354997315
2011-03-18,53.31,125.12678206570399,-0.5739521218406547
2011-03-21,54.5,125.156782065704,-0.5645461708068769
2011-03-22,54.53,124.796782065704,-0.5630496307886319
2011-03-23,54.17,124.84678206570399,-0.5661081599084261
2011-03-24,54.22,125.44678206570399,-0.5677848478281273
2011-03-25,54.82,127.14678206570399,-0.5688447705135677
2011-03-28,56.52,127.796782065704,-0.5577353428903911
2011-03-29,57.17,127.97678206570399,-0.5532783441089446
2011-03-30,57.35,127.55678206570398,-0.5503963092259629
2011-03-31,56.93,111.35119263527629,-0.4887347081546708
2011-04-01,57.4,111.6911926352763,-0.48608302368623013
2011-04-04,57.74,111.82119263527629,-0.4836399197750576
2011-04-05,57.87,112.31119263527629,-0.48473523749383307
2011-04-06,58.36,112.3311926352763,-0.4804648768442549
2011-04-07,58.38,111.79119263527629,-0.47777639164770935
2011-04-08,57.84,111.32119263527629,-0.4804223829194655
2011-04-11,57.37,110.9411926352763,-0.4828791845729816
2011-04-12,56.99,110.7811926352763,-0.485562498071062
2011-04-13,56.83,110.7711926352763,-0.4869604754810425
2011-04-14,56.82,111.62119263527629,-0.49095688140817406
2011-04-15,57.67,110.34119263527629,-0.477348407945676
2011-04-18,56.39,110.4111926352763,-0.48927279332744533
2011-04-19,56.46,110.6411926352763,-0.4897018130840487
2011-04-20,56.69,111.20119263527629,-0.49020330936615997
2011-04-21,57.25,113.3611926352763,-0.49497708458137146
2011-04-25,59.41,113.7811926352763,-0.4778574681455682
2011-04-26,59.83,114.32119263527629,-0.47664996646004065
2011-04-27,60.37,114.29119263527629,-0.47178782014593634
2011-04-28,60.34,114.3911926352763,-0.4725118375818719
2011-04-29,60.44,113.8611926352763,-0.46917822832224076
2011-05-02,59.91,113.93119263527629,-0.47415629895328437
2011-05-03,59.98,113.35119263527629,-0.47084809073871636
2011-05-04,59.4,113.10119263527629,-0.47480659915275625
2011-05-05,59.15,113.15119263527629,-0.4772481082841079
2011-05-06,59.2,113.49119263527629,-0.47837361979048443
2011-05-09,59.54,113.7811926352763,-0.47671492431218865
2011-05-10,59.83,113.5011926352763,-0.4728689751106213
2011-05-11,59.55,113.56119263527629,-0.4756131155538642
2011-05-12,59.61,112.68119263527629,-0.47098536494067667
2011-05-13,58.73,112.13119263527629,-0.4762385147277598
2011-05-16,58.18,112.15119263527629,-0.48123601155802664
2011-05-17,58.2,112.6411926352763,-0.4833151297638758
