date,EVRG,dcf,Deviation
2000-12-08,23.94,,
2000-12-11,23.88,,
2000-12-12,23.69,,
2000-12-13,23.63,,
2000-12-14,23.69,,
2000-12-15,23.81,,
2000-12-18,24.0,,
2000-12-19,24.38,,
2000-12-20,25.0,,
2000-12-21,24.69,,
2000-12-22,24.81,,
2000-12-26,25.06,,
2000-12-27,25.69,,
2000-12-28,25.75,,
2000-12-29,24.81,,
2001-01-02,25.38,,
2001-01-03,25.56,,
2001-01-04,22.88,,
2001-01-05,23.19,,
2001-01-08,23.75,,
2001-01-09,23.88,,
2001-01-10,24.5,,
2001-01-11,23.38,,
2001-01-12,23.31,,
2001-01-16,23.5,,
2001-01-17,24.06,,
2001-01-18,23.56,,
2001-01-19,23.88,,
2001-01-22,23.75,,
2001-01-23,24.0,,
2001-01-24,23.81,,
2001-01-25,23.94,,
2001-01-26,23.75,,
2001-01-29,24.17,,
2001-01-30,24.54,,
2001-01-31,24.2,,
2001-02-01,24.09,,
2001-02-02,24.07,,
2001-02-05,24.38,,
2001-02-06,24.0,,
2001-02-07,24.39,,
2001-02-08,24.2,,
2001-02-09,24.75,,
2001-02-12,24.55,,
2001-02-13,24.99,,
2001-02-14,24.44,,
2001-02-15,24.39,,
2001-02-16,23.85,,
2001-02-20,23.9,,
2001-02-21,24.1,,
2001-02-22,24.0,,
2001-02-23,24.0,,
2001-02-26,24.68,,
2001-02-27,24.55,,
2001-02-28,24.74,,
2001-03-01,24.82,,
2001-03-02,24.6,,
2001-03-05,24.5,,
2001-03-06,24.5,,
2001-03-07,24.7,,
2001-03-08,24.6,,
2001-03-09,24.76,,
2001-03-12,24.7,,
2001-03-13,24.51,,
2001-03-14,24.29,,
2001-03-15,24.0,,
2001-03-16,24.0,,
2001-03-19,24.0,,
2001-03-20,23.3,,
2001-03-21,23.04,,
2001-03-22,22.5,,
2001-03-23,22.45,,
2001-03-26,23.3,,
2001-03-27,23.2,,
2001-03-28,23.5,,
2001-03-29,23.99,,
2001-03-30,23.85,,
2001-04-02,23.3,,
2001-04-03,24.15,,
2001-04-04,25.07,,
2001-04-05,25.4,,
2001-04-06,24.35,,
2001-04-09,24.65,,
2001-04-10,24.54,,
2001-04-11,23.64,,
2001-04-12,23.25,,
2001-04-16,23.4,,
2001-04-17,23.52,,
2001-04-18,24.07,,
2001-04-19,23.38,,
2001-04-20,23.18,,
2001-04-23,23.07,,
2001-04-24,23.66,,
2001-04-25,24.1,,
2001-04-26,24.41,,
2001-04-27,24.95,,
2001-04-30,24.77,,
2001-05-01,25.65,,
2001-05-02,25.26,,
2001-05-03,24.54,,
2001-05-04,25.15,,
2001-05-07,24.26,,
2001-05-08,23.41,,
2001-05-09,23.28,,
2001-05-10,22.65,,
2001-05-11,22.64,,
2001-05-14,22.25,,
2001-05-15,21.75,,
2001-05-16,21.25,,
2001-05-17,22.0,,
2001-05-18,21.8,,
2001-05-21,21.73,,
2001-05-22,21.45,,
2001-05-23,20.64,,
2001-05-24,21.26,,
2001-05-25,20.75,,
2001-05-29,20.3,,
2001-05-30,20.4,,
2001-05-31,21.0,,
2001-06-01,21.46,,
2001-06-04,21.71,,
2001-06-05,21.6,,
2001-06-06,20.76,,
2001-06-07,21.0,,
2001-06-08,21.0,,
2001-06-11,21.01,,
2001-06-12,21.37,,
2001-06-13,22.45,,
2001-06-14,22.36,,
2001-06-15,22.05,,
2001-06-18,22.12,,
2001-06-19,22.24,,
2001-06-20,22.34,,
2001-06-21,22.2,,
2001-06-22,22.05,,
2001-06-25,22.06,,
2001-06-26,21.85,,
2001-06-27,22.24,,
2001-06-28,21.85,,
2001-06-29,21.5,,
2001-07-02,21.25,,
2001-07-03,22.5,,
2001-07-05,22.6,,
2001-07-06,22.6,,
2001-07-09,22.0,,
2001-07-10,22.1,,
2001-07-11,21.75,,
2001-07-12,21.9,,
2001-07-13,21.92,,
2001-07-16,21.3,,
2001-07-17,22.17,,
2001-07-18,21.95,,
2001-07-19,21.65,,
2001-07-20,21.7,,
2001-07-23,18.91,,
2001-07-24,18.3,,
2001-07-25,17.0,,
2001-07-26,17.8,,
2001-07-27,18.68,,
2001-07-30,18.76,,
2001-07-31,18.59,,
2001-08-01,18.53,,
2001-08-02,18.3,,
2001-08-03,18.18,,
2001-08-06,17.8,,
2001-08-07,17.8,,
2001-08-08,18.11,,
2001-08-09,18.43,,
2001-08-10,18.1,,
2001-08-13,17.24,,
2001-08-14,17.28,,
2001-08-15,17.6,,
2001-08-16,17.79,,
2001-08-17,17.6,,
2001-08-20,18.0,,
2001-08-21,18.08,,
2001-08-22,18.07,,
2001-08-23,17.77,,
2001-08-24,18.24,,
2001-08-27,18.25,,
2001-08-28,18.45,,
2001-08-29,18.4,,
2001-08-30,18.47,,
2001-08-31,18.2,,
2001-09-04,18.41,,
2001-09-05,18.45,,
2001-09-06,18.44,,
2001-09-07,18.75,,
2001-09-10,18.49,,
2001-09-17,17.46,,
2001-09-18,17.71,,
2001-09-19,17.35,,
2001-09-20,16.72,,
2001-09-21,15.9,,
2001-09-24,16.15,,
2001-09-25,16.01,,
2001-09-26,15.68,,
2001-09-27,16.05,,
2001-09-28,16.55,,
2001-10-01,16.06,,
2001-10-02,16.32,,
2001-10-03,16.55,,
2001-10-04,16.87,,
2001-10-05,17.1,,
2001-10-08,16.82,,
2001-10-09,16.9,,
2001-10-10,17.1,,
2001-10-11,17.16,,
2001-10-12,17.12,,
2001-10-15,17.13,,
2001-10-16,17.09,,
2001-10-17,16.96,,
2001-10-18,16.63,,
2001-10-19,16.9,,
2001-10-22,17.05,,
2001-10-23,16.95,,
2001-10-24,16.6,,
2001-10-25,16.75,,
2001-10-26,16.6,,
2001-10-29,16.6,,
2001-10-30,16.5,,
2001-10-31,16.38,,
2001-11-01,16.5,,
2001-11-02,16.32,,
2001-11-05,16.74,,
2001-11-06,16.74,,
2001-11-07,17.0,,
2001-11-08,17.2,,
2001-11-09,17.19,,
2001-11-12,17.4,,
2001-11-13,17.51,,
2001-11-14,17.41,,
2001-11-15,17.36,,
2001-11-16,17.5,,
2001-11-19,17.1,,
2001-11-20,17.2,,
2001-11-21,17.05,,
2001-11-23,17.34,,
2001-11-26,17.65,,
2001-11-27,17.7,,
2001-11-28,17.35,,
2001-11-29,17.5,,
2001-11-30,17.25,,
2001-12-03,17.01,,
2001-12-04,17.46,,
2001-12-05,17.06,,
2001-12-06,17.23,,
2001-12-07,17.19,,
2001-12-10,17.03,,
2001-12-11,16.94,,
2001-12-12,17.25,,
2001-12-13,17.05,,
2001-12-14,17.05,,
2001-12-17,16.9,,
2001-12-18,17.0,,
2001-12-19,17.1,,
2001-12-20,17.18,,
2001-12-21,17.14,,
2001-12-24,17.15,,
2001-12-26,17.17,,
2001-12-27,17.15,,
2001-12-28,17.12,,
2001-12-31,17.2,,
2002-01-02,17.75,,
2002-01-03,17.49,,
2002-01-04,17.55,,
2002-01-07,17.31,,
2002-01-08,17.11,,
2002-01-09,17.19,,
2002-01-10,17.0,,
2002-01-11,16.97,,
2002-01-14,16.93,,
2002-01-15,17.08,,
2002-01-16,17.36,,
2002-01-17,17.15,,
2002-01-18,17.05,,
2002-01-22,16.95,,
2002-01-23,16.9,,
2002-01-24,16.92,,
2002-01-25,16.88,,
2002-01-28,16.73,,
2002-01-29,16.43,,
2002-01-30,17.0,,
2002-01-31,16.55,,
2002-02-01,16.8,,
2002-02-04,16.75,,
2002-02-05,16.45,,
2002-02-06,16.15,,
2002-02-07,16.15,,
2002-02-08,16.4,,
2002-02-11,16.3,,
2002-02-12,16.41,,
2002-02-13,16.85,,
2002-02-14,16.8,,
2002-02-15,16.75,,
2002-02-19,16.75,,
2002-02-20,16.7,,
2002-02-21,16.26,,
2002-02-22,16.29,,
2002-02-25,16.19,,
2002-02-26,16.1,,
2002-02-27,16.68,,
2002-02-28,17.0,,
2002-03-01,17.04,,
2002-03-04,17.4,,
2002-03-05,17.47,,
2002-03-06,17.55,,
2002-03-07,17.4,,
2002-03-08,17.45,,
2002-03-11,17.24,,
2002-03-12,17.14,,
2002-03-13,16.97,,
2002-03-14,17.35,,
2002-03-15,16.95,,
2002-03-18,17.4,,
2002-03-19,17.37,,
2002-03-20,17.15,,
2002-03-21,17.96,,
2002-03-22,17.27,,
2002-03-25,17.25,,
2002-03-26,17.15,,
2002-03-27,17.19,,
2002-03-28,17.15,,
2002-04-01,17.31,,
2002-04-02,17.25,,
2002-04-03,16.95,,
2002-04-04,17.23,,
2002-04-05,17.07,,
2002-04-08,17.19,,
2002-04-09,16.98,,
2002-04-10,17.25,,
2002-04-11,16.9,,
2002-04-12,17.05,,
2002-04-15,17.06,,
2002-04-16,17.3,,
2002-04-17,17.49,,
2002-04-18,17.5,,
2002-04-19,17.71,,
2002-04-22,17.76,,
2002-04-23,17.56,,
2002-04-24,17.45,,
2002-04-25,17.5,,
2002-04-26,17.2,,
2002-04-29,17.15,,
2002-04-30,17.39,,
2002-05-01,17.52,,
2002-05-02,17.34,,
2002-05-03,17.46,,
2002-05-06,17.37,,
2002-05-07,17.25,,
2002-05-08,17.33,,
2002-05-09,17.13,,
2002-05-10,17.0,,
2002-05-13,17.25,,
2002-05-14,17.41,,
2002-05-15,17.52,,
2002-05-16,17.3,,
2002-05-17,17.34,,
2002-05-20,17.5,,
2002-05-21,17.48,,
2002-05-22,17.6,,
2002-05-23,17.4,,
2002-05-24,17.14,,
2002-05-28,17.1,,
2002-05-29,16.9,,
2002-05-30,17.0,,
2002-05-31,16.93,,
2002-06-03,16.47,,
2002-06-04,16.65,,
2002-06-05,16.08,,
2002-06-06,15.45,,
2002-06-07,15.44,,
2002-06-10,15.38,,
2002-06-11,14.99,,
2002-06-12,14.97,,
2002-06-13,14.99,,
2002-06-14,15.18,,
2002-06-17,15.0,,
2002-06-18,15.2,,
2002-06-19,15.01,,
2002-06-20,14.69,,
2002-06-21,14.5,,
2002-06-24,14.6,,
2002-06-25,15.72,,
2002-06-26,16.22,,
2002-06-27,16.24,,
2002-06-28,15.35,,
2002-07-01,15.78,,
2002-07-02,15.6,,
2002-07-03,15.25,,
2002-07-05,15.45,,
2002-07-08,14.96,,
2002-07-09,14.53,,
2002-07-10,14.03,,
2002-07-11,14.3,,
2002-07-12,13.61,,
2002-07-15,14.0,,
2002-07-16,13.7,,
2002-07-17,13.21,,
2002-07-18,12.8,,
2002-07-19,11.72,,
2002-07-22,11.58,,
2002-07-23,10.79,,
2002-07-24,11.21,,
2002-07-25,11.45,,
2002-07-26,11.16,,
2002-07-29,11.52,,
2002-07-30,12.2,,
2002-07-31,11.72,,
2002-08-01,12.03,,
2002-08-02,11.37,,
2002-08-05,10.95,,
2002-08-06,10.95,,
2002-08-07,10.95,,
2002-08-08,10.95,,
2002-08-09,10.96,,
2002-08-12,11.5,,
2002-08-13,10.85,,
2002-08-14,11.23,,
2002-08-15,10.98,,
2002-08-16,10.87,,
2002-08-19,11.1,,
2002-08-20,11.2,,
2002-08-21,11.61,,
2002-08-22,11.85,,
2002-08-23,11.74,,
2002-08-26,12.3,,
2002-08-27,12.51,,
2002-08-28,12.4,,
2002-08-29,12.6,,
2002-08-30,12.2,,
2002-09-03,11.95,,
2002-09-04,11.95,,
2002-09-05,11.36,,
2002-09-06,11.9,,
2002-09-09,11.28,,
2002-09-10,11.18,,
2002-09-11,11.13,,
2002-09-12,10.99,,
2002-09-13,11.05,,
2002-09-16,11.0,,
2002-09-17,10.66,,
2002-09-18,10.73,,
2002-09-19,10.27,,
2002-09-20,10.5,,
2002-09-23,10.09,,
2002-09-24,9.83,,
2002-09-25,10.15,,
2002-09-26,10.25,,
2002-09-27,9.96,,
2002-09-30,10.06,,
2002-10-01,10.78,,
2002-10-02,10.75,,
2002-10-03,10.39,,
2002-10-04,10.11,,
2002-10-07,10.37,,
2002-10-08,10.36,,
2002-10-09,9.32,,
2002-10-10,9.82,,
2002-10-11,10.15,,
2002-10-14,10.3,,
2002-10-15,10.57,,
2002-10-16,10.03,,
2002-10-17,10.23,,
2002-10-18,10.22,,
2002-10-21,10.55,,
2002-10-22,10.4,,
2002-10-23,10.7,,
2002-10-24,10.47,,
2002-10-25,10.57,,
2002-10-28,10.87,,
2002-10-29,10.88,,
2002-10-30,10.9,,
2002-10-31,10.85,,
2002-11-01,10.65,,
2002-11-04,10.75,,
2002-11-05,10.64,,
2002-11-06,10.85,,
2002-11-07,8.52,,
2002-11-08,9.17,,
2002-11-11,9.4,,
2002-11-12,9.08,,
2002-11-13,9.15,,
2002-11-14,9.48,,
2002-11-15,9.54,,
2002-11-18,9.42,,
2002-11-19,9.49,,
2002-11-20,9.18,,
2002-11-21,9.12,,
2002-11-22,9.75,,
2002-11-25,11.09,,
2002-11-26,10.96,,
2002-11-27,11.42,,
2002-11-29,11.53,,
2002-12-02,12.0,,
2002-12-03,11.96,,
2002-12-04,11.7,,
2002-12-05,11.6,,
2002-12-06,11.61,,
2002-12-09,11.14,,
2002-12-10,11.4,,
2002-12-11,11.3,,
2002-12-12,11.4,,
2002-12-13,11.32,,
2002-12-16,11.64,,
2002-12-17,11.39,,
2002-12-18,11.38,,
2002-12-19,11.35,,
2002-12-20,11.3,,
2002-12-23,11.22,,
2002-12-24,11.2,,
2002-12-26,11.05,,
2002-12-27,10.8,,
2002-12-30,9.98,,
2002-12-31,9.9,,
2003-01-02,10.0,,
2003-01-03,9.98,,
2003-01-06,10.26,,
2003-01-07,9.95,,
2003-01-08,9.88,,
2003-01-09,10.0,,
2003-01-10,10.67,,
2003-01-13,10.38,,
2003-01-14,10.45,,
2003-01-15,10.7,,
2003-01-16,10.95,,
2003-01-17,11.18,,
2003-01-21,11.45,,
2003-01-22,11.18,,
2003-01-23,11.58,,
2003-01-24,11.35,,
2003-01-27,10.95,,
2003-01-28,11.14,,
2003-01-29,11.0,,
2003-01-30,10.88,,
2003-01-31,11.16,,
2003-02-03,10.95,,
2003-02-04,10.64,,
2003-02-05,10.85,,
2003-02-06,11.42,,
2003-02-07,11.39,,
2003-02-10,11.67,,
2003-02-11,11.65,,
2003-02-12,11.58,,
2003-02-13,11.78,,
2003-02-14,11.91,,
2003-02-18,12.37,,
2003-02-19,12.46,,
2003-02-20,12.5,,
2003-02-21,12.5,,
2003-02-24,12.69,,
2003-02-25,12.94,,
2003-02-26,12.64,,
2003-02-27,12.5,,
2003-02-28,12.45,,
2003-03-03,12.25,,
2003-03-04,12.15,,
2003-03-05,12.23,,
2003-03-06,12.29,,
2003-03-07,12.2,,
2003-03-10,12.14,,
2003-03-11,12.05,,
2003-03-12,12.17,,
2003-03-13,12.07,,
2003-03-14,12.0,,
2003-03-17,12.43,,
2003-03-18,12.4,,
2003-03-19,12.33,,
2003-03-20,12.5,,
2003-03-21,12.65,,
2003-03-24,12.44,,
2003-03-25,12.34,,
2003-03-26,12.15,,
2003-03-27,12.13,,
2003-03-28,12.29,,
2003-03-31,12.12,,
2003-04-01,12.54,,
2003-04-02,12.98,,
2003-04-03,12.85,,
2003-04-04,12.86,,
2003-04-07,12.81,,
2003-04-08,12.89,,
2003-04-09,12.75,,
2003-04-10,12.78,,
2003-04-11,12.67,,
2003-04-14,12.95,,
2003-04-15,13.0,,
2003-04-16,12.9,,
2003-04-17,13.0,,
2003-04-21,13.37,,
2003-04-22,13.45,,
2003-04-23,13.77,,
2003-04-24,13.88,,
2003-04-25,13.56,,
2003-04-28,14.0,,
2003-04-29,13.91,,
2003-04-30,14.06,,
2003-05-01,13.95,,
2003-05-02,13.91,,
2003-05-05,13.97,,
2003-05-06,14.01,,
2003-05-07,14.01,,
2003-05-08,13.87,,
2003-05-09,13.98,,
2003-05-12,14.06,,
2003-05-13,13.96,,
2003-05-14,14.13,,
2003-05-15,14.76,,
2003-05-16,14.8,,
2003-05-19,14.6,,
2003-05-20,14.78,,
2003-05-21,15.03,,
2003-05-22,15.1,,
2003-05-23,15.85,,
2003-05-27,16.1,,
2003-05-28,15.9,,
2003-05-29,15.65,,
2003-05-30,15.92,,
2003-06-02,15.78,,
2003-06-03,15.77,,
2003-06-04,16.03,,
2003-06-05,16.07,,
2003-06-06,15.89,,
2003-06-09,15.8,,
2003-06-10,15.98,,
2003-06-11,16.0,,
2003-06-12,16.27,,
2003-06-13,16.01,,
2003-06-16,16.7,,
2003-06-17,16.52,,
2003-06-18,16.91,,
2003-06-19,16.75,,
2003-06-20,16.56,,
2003-06-23,16.4,,
2003-06-24,16.46,,
2003-06-25,16.5,,
2003-06-26,16.49,,
2003-06-27,16.41,,
2003-06-30,16.23,,
2003-07-01,16.47,,
2003-07-02,16.35,,
2003-07-03,16.3,,
2003-07-07,16.7,,
2003-07-08,16.62,,
2003-07-09,16.52,,
2003-07-10,16.25,,
2003-07-11,16.23,,
2003-07-14,16.5,,
2003-07-15,16.26,,
2003-07-16,16.03,,
2003-07-17,15.67,,
2003-07-18,15.78,,
2003-07-21,15.75,,
2003-07-22,16.08,,
2003-07-23,16.35,,
2003-07-24,16.44,,
2003-07-25,16.41,,
2003-07-28,16.73,,
2003-07-29,16.86,,
2003-07-30,16.71,,
2003-07-31,16.81,,
2003-08-01,16.47,,
2003-08-04,16.44,,
2003-08-05,16.35,,
2003-08-06,16.45,,
2003-08-07,16.6,,
2003-08-08,16.79,,
2003-08-11,17.01,,
2003-08-12,17.39,,
2003-08-13,17.59,,
2003-08-14,17.53,,
2003-08-15,17.6,,
2003-08-18,17.75,,
2003-08-19,17.6,,
2003-08-20,17.75,,
2003-08-21,17.77,,
2003-08-22,17.41,,
2003-08-25,17.29,,
2003-08-26,17.38,,
2003-08-27,17.42,,
2003-08-28,17.47,,
2003-08-29,17.57,,
2003-09-02,17.8,,
2003-09-03,17.85,,
2003-09-04,17.98,,
2003-09-05,18.0,,
2003-09-08,18.25,,
2003-09-09,18.25,,
2003-09-10,18.05,,
2003-09-11,18.15,,
2003-09-12,18.09,,
2003-09-15,18.18,,
2003-09-16,18.25,,
2003-09-17,18.2,,
2003-09-18,18.25,,
2003-09-19,18.35,,
2003-09-22,18.3,,
2003-09-23,18.5,,
2003-09-24,18.37,,
2003-09-25,18.12,,
2003-09-26,18.15,,
2003-09-29,18.6,,
2003-09-30,18.45,,
2003-10-01,18.67,,
2003-10-02,18.65,,
2003-10-03,18.67,,
2003-10-06,18.99,,
2003-10-07,18.95,,
2003-10-08,18.81,,
2003-10-09,18.98,,
2003-10-10,18.98,,
2003-10-13,19.16,,
2003-10-14,19.34,,
2003-10-15,19.06,,
2003-10-16,19.5,,
2003-10-17,19.46,,
2003-10-20,19.58,,
2003-10-21,19.65,,
2003-10-22,19.51,,
2003-10-23,19.65,,
2003-10-24,19.65,,
2003-10-27,19.86,,
2003-10-28,20.0,,
2003-10-29,19.95,,
2003-10-30,19.91,,
2003-10-31,19.98,,
2003-11-03,20.2,,
2003-11-04,20.24,,
2003-11-05,20.34,,
2003-11-06,20.39,,
2003-11-07,20.35,,
2003-11-10,19.98,,
2003-11-11,20.04,,
2003-11-12,19.99,,
2003-11-13,20.01,,
2003-11-14,20.03,,
2003-11-17,20.01,,
2003-11-18,19.32,,
2003-11-19,19.46,,
2003-11-20,19.48,,
2003-11-21,19.7,,
2003-11-24,19.97,,
2003-11-25,19.97,,
2003-11-26,19.86,,
2003-11-28,19.86,,
2003-12-01,19.92,,
2003-12-02,19.98,,
2003-12-03,19.8,,
2003-12-04,19.76,,
2003-12-05,19.49,,
2003-12-08,19.54,,
2003-12-09,19.51,,
2003-12-10,19.6,,
2003-12-11,19.9,,
2003-12-12,19.98,,
2003-12-15,19.88,,
2003-12-16,19.97,,
2003-12-17,19.96,,
2003-12-18,19.92,,
2003-12-19,20.08,,
2003-12-22,20.11,,
2003-12-23,20.25,,
2003-12-24,20.15,,
2003-12-26,20.25,,
2003-12-29,20.28,,
2003-12-30,20.36,,
2003-12-31,20.25,,
2004-01-02,20.3,,
2004-01-05,20.02,,
2004-01-06,19.95,,
2004-01-07,20.13,,
2004-01-08,20.25,,
2004-01-09,20.09,,
2004-01-12,20.0,,
2004-01-13,20.0,,
2004-01-14,19.88,,
2004-01-15,19.89,,
2004-01-16,19.82,,
2004-01-20,19.76,,
2004-01-21,19.8,,
2004-01-22,19.87,,
2004-01-23,19.99,,
2004-01-26,19.8,,
2004-01-27,19.66,,
2004-01-28,19.7,,
2004-01-29,19.68,,
2004-01-30,19.58,,
2004-02-02,19.4,,
2004-02-03,19.33,,
2004-02-04,18.8,,
2004-02-05,18.8,,
2004-02-06,18.71,,
2004-02-09,19.13,,
2004-02-10,19.5,,
2004-02-11,19.61,,
2004-02-12,19.23,,
2004-02-13,18.95,,
2004-02-17,19.18,,
2004-02-18,18.98,,
2004-02-19,18.88,,
2004-02-20,18.69,,
2004-02-23,18.53,,
2004-02-24,18.25,,
2004-02-25,18.63,,
2004-02-26,18.51,,
2004-02-27,19.25,,
2004-03-01,19.54,,
2004-03-02,19.47,,
2004-03-03,19.39,,
2004-03-04,20.44,,
2004-03-05,20.05,,
2004-03-08,20.06,,
2004-03-09,20.1,,
2004-03-10,19.8,,
2004-03-11,19.8,,
2004-03-12,20.17,,
2004-03-15,19.95,,
2004-03-16,19.89,,
2004-03-17,20.2,,
2004-03-18,20.23,,
2004-03-19,20.51,,
2004-03-22,20.45,,
2004-03-23,20.29,,
2004-03-24,20.4,,
2004-03-25,20.65,,
2004-03-26,20.86,,
2004-03-29,20.86,,
2004-03-30,20.8,,
2004-03-31,20.96,,
2004-04-01,21.4,,
2004-04-02,21.05,,
2004-04-05,21.25,,
2004-04-06,21.2,,
2004-04-07,21.08,,
2004-04-08,21.05,,
2004-04-12,20.76,,
2004-04-13,20.31,,
2004-04-14,20.3,,
2004-04-15,20.55,,
2004-04-16,20.65,,
2004-04-19,20.7,,
2004-04-20,20.35,,
2004-04-21,20.62,,
2004-04-22,20.95,,
2004-04-23,20.77,,
2004-04-26,20.81,,
2004-04-27,20.6,,
2004-04-28,20.57,,
2004-04-29,20.4,,
2004-04-30,20.41,,
2004-05-03,20.45,,
2004-05-04,20.46,,
2004-05-05,20.4,,
2004-05-06,20.5,,
2004-05-07,19.82,,
2004-05-10,19.01,,
2004-05-11,19.28,,
2004-05-12,19.0,,
2004-05-13,18.9,,
2004-05-14,18.9,,
2004-05-17,18.45,,
2004-05-18,18.6,,
2004-05-19,18.64,,
2004-05-20,18.49,,
2004-05-21,18.5,,
2004-05-24,18.8,,
2004-05-25,19.0,,
2004-05-26,19.2,,
2004-05-27,19.4,,
2004-05-28,19.72,,
2004-06-01,19.19,,
2004-06-02,19.08,,
2004-06-03,19.15,,
2004-06-04,19.33,,
2004-06-07,19.46,,
2004-06-08,19.31,,
2004-06-09,19.14,,
2004-06-10,19.29,,
2004-06-14,19.03,,
2004-06-15,19.33,,
2004-06-16,19.1,,
2004-06-17,19.05,,
2004-06-18,19.38,,
2004-06-21,19.41,,
2004-06-22,19.23,,
2004-06-23,19.32,,
2004-06-24,19.23,,
2004-06-25,19.57,,
2004-06-28,19.76,,
2004-06-29,19.6,,
2004-06-30,19.91,,
2004-07-01,19.7,,
2004-07-02,19.74,,
2004-07-06,19.71,,
2004-07-07,19.69,,
2004-07-08,19.8,,
2004-07-09,19.7,,
2004-07-12,19.87,,
2004-07-13,20.12,,
2004-07-14,20.31,,
2004-07-15,20.61,,
2004-07-16,20.7,,
2004-07-19,20.76,,
2004-07-20,20.81,,
2004-07-21,20.45,,
2004-07-22,20.05,,
2004-07-23,20.0,,
2004-07-26,19.93,,
2004-07-27,19.81,,
2004-07-28,20.0,,
2004-07-29,20.19,,
2004-07-30,20.17,,
2004-08-02,20.38,,
2004-08-03,20.55,,
2004-08-04,20.55,,
2004-08-05,20.27,,
2004-08-06,20.32,,
2004-08-09,20.05,,
2004-08-10,20.29,,
2004-08-11,20.44,,
2004-08-12,20.35,,
2004-08-13,20.3,,
2004-08-16,20.45,,
2004-08-17,20.39,,
2004-08-18,20.45,,
2004-08-19,20.43,,
2004-08-20,20.58,,
2004-08-23,20.6,,
2004-08-24,20.67,,
2004-08-25,20.74,,
2004-08-26,20.8,,
2004-08-27,20.77,,
2004-08-30,20.71,,
2004-08-31,21.0,,
2004-09-01,20.85,,
2004-09-02,21.04,,
2004-09-03,20.99,,
2004-09-07,20.94,,
2004-09-08,20.65,,
2004-09-09,20.82,,
2004-09-10,20.8,,
2004-09-13,20.54,,
2004-09-14,20.5,,
2004-09-15,20.52,,
2004-09-16,20.77,,
2004-09-17,20.65,,
2004-09-20,20.6,,
2004-09-21,20.5,,
2004-09-22,20.52,,
2004-09-23,20.3,,
2004-09-24,20.21,,
2004-09-27,20.05,,
2004-09-28,20.3,,
2004-09-29,20.1,,
2004-09-30,20.2,,
2004-10-01,20.39,,
2004-10-04,20.47,,
2004-10-05,20.75,,
2004-10-06,20.81,,
2004-10-07,20.75,,
2004-10-08,20.71,,
2004-10-11,20.61,,
2004-10-12,20.65,,
2004-10-13,20.42,,
2004-10-14,20.5,,
2004-10-15,20.53,,
2004-10-18,20.25,,
2004-10-19,20.2,,
2004-10-20,20.3,,
2004-10-21,20.5,,
2004-10-22,20.31,,
2004-10-25,20.4,,
2004-10-26,20.52,,
2004-10-27,20.81,,
2004-10-28,20.93,,
2004-10-29,20.95,,
2004-11-01,21.15,,
2004-11-02,20.76,,
2004-11-03,21.06,,
2004-11-04,21.17,,
2004-11-05,21.35,,
2004-11-08,21.77,,
2004-11-09,21.95,,
2004-11-10,22.02,,
2004-11-11,22.13,,
2004-11-12,22.4,,
2004-11-15,22.4,,
2004-11-16,22.63,,
2004-11-17,22.65,,
2004-11-18,22.7,,
2004-11-19,22.5,,
2004-11-22,22.73,,
2004-11-23,22.8,,
2004-11-24,22.6,,
2004-11-26,22.37,,
2004-11-29,22.15,,
2004-11-30,22.15,,
2004-12-01,22.39,,
2004-12-02,22.17,,
2004-12-03,22.35,,
2004-12-06,22.37,,
2004-12-07,22.11,,
2004-12-08,22.1,,
2004-12-09,22.11,,
2004-12-10,22.13,,
2004-12-13,22.27,,
2004-12-14,22.25,,
2004-12-15,22.36,,
2004-12-16,22.28,,
2004-12-17,22.4,,
2004-12-20,22.48,,
2004-12-21,22.6,,
2004-12-22,22.7,,
2004-12-23,22.68,,
2004-12-27,22.55,,
2004-12-28,22.5,,
2004-12-29,22.74,,
2004-12-30,22.79,,
2004-12-31,22.87,,
2005-01-03,22.56,,
2005-01-04,22.38,,
2005-01-05,22.2,,
2005-01-06,22.27,,
2005-01-07,22.15,,
2005-01-10,22.2,,
2005-01-11,22.15,,
2005-01-12,22.25,,
2005-01-13,22.17,,
2005-01-14,22.35,,
2005-01-18,22.42,,
2005-01-19,22.38,,
2005-01-20,22.46,,
2005-01-21,22.5,,
2005-01-24,22.78,,
2005-01-25,22.73,,
2005-01-26,22.7,,
2005-01-27,22.87,,
2005-01-28,22.85,,
2005-01-31,23.3,,
2005-02-01,23.25,,
2005-02-02,23.35,,
2005-02-03,23.4,,
2005-02-04,23.55,,
2005-02-07,23.32,,
2005-02-08,23.47,,
2005-02-09,23.31,,
2005-02-10,23.34,,
2005-02-11,23.5,,
2005-02-14,23.69,,
2005-02-15,23.7,,
2005-02-16,23.75,,
2005-02-17,23.64,,
2005-02-18,23.38,,
2005-02-22,22.8,,
2005-02-23,22.77,,
2005-02-24,22.86,,
2005-02-25,23.15,,
2005-02-28,22.98,,
2005-03-01,22.96,,
2005-03-02,22.98,,
2005-03-03,22.89,,
2005-03-04,23.01,,
2005-03-07,23.2,,
2005-03-08,23.17,,
2005-03-09,22.8,,
2005-03-10,22.97,,
2005-03-11,22.75,,
2005-03-14,23.1,,
2005-03-15,22.78,,
2005-03-16,22.18,,
2005-03-17,22.44,,
2005-03-18,22.26,,
2005-03-21,22.0,,
2005-03-22,21.63,,
2005-03-23,21.81,,
