date,EFX,dcf,Deviation
2005-12-21,38.23,38.55782945736434,-0.008502279873581764
2005-12-22,38.24,38.52782945736434,-0.0074706896655794
2005-12-23,38.21,38.34782945736434,-0.0035941918829481834
2005-12-27,38.03,38.58782945736434,-0.014456098340039802
2005-12-28,38.27,38.66782945736434,-0.010288383468820994
2005-12-29,38.35,38.33782945736434,0.0003174551822031635
2005-12-30,38.02,38.786821705426355,-0.019770160887378707
2006-01-03,38.5,38.40682170542636,0.002426087096930374
2006-01-04,38.12,38.036821705426355,0.002186783512508228
2006-01-05,37.75,38.38682170542636,-0.016589591873826248
2006-01-06,38.1,38.786821705426355,-0.017707604676726274
2006-01-09,38.5,39.09682170542636,-0.015265223089567015
2006-01-10,38.81,39.48682170542636,-0.017140445247163183
2006-01-11,39.2,39.176821705426356,0.000591632847297463
2006-01-12,38.89,39.06682170542636,-0.004526134906996937
2006-01-13,38.78,39.58682170542636,-0.020381068008694547
2006-01-17,39.3,39.34682170542636,-0.001189974269761751
2006-01-18,39.06,39.23682170542636,-0.0045065246811747395
2006-01-19,38.95,39.01682170542636,-0.0017126383571387516
2006-01-20,38.73,38.76682170542636,-0.0009498252321574752
2006-01-23,38.48,38.65682170542636,-0.004574139766941654
2006-01-24,38.37,38.23682170542636,0.0034829854740447974
2006-01-25,37.95,38.506821705426354,-0.014460339253288268
2006-01-26,38.22,38.606821705426356,-0.010019516974949183
2006-01-27,38.32,38.436821705426354,-0.0030393175148990537
2006-01-30,38.15,38.606821705426356,-0.011832668042760619
2006-01-31,38.32,39.176821705426356,-0.021870628298254147
2006-02-01,38.89,37.95682170542636,0.02458525905608777
2006-02-02,37.67,38.48682170542636,-0.02122341282629714
2006-02-03,38.2,38.06682170542636,0.0034985398992388728
2006-02-06,37.78,37.496821705426356,0.007552061259972431
2006-02-07,37.21,36.97682170542635,0.006306066444305314
2006-02-08,36.69,36.98682170542636,-0.00802506654370938
2006-02-09,36.7,36.90682170542636,-0.005603888275103053
2006-02-10,36.62,36.91682170542636,-0.00804028331027018
2006-02-13,36.63,36.83682170542636,-0.005614537189995716
2006-02-14,36.55,36.936821705426354,-0.010472522744682466
2006-02-15,36.65,37.40682170542636,-0.020232184155773214
2006-02-16,37.12,37.23682170542636,-0.0031372630658575984
2006-02-17,36.95,36.786821705426355,0.004435781266463046
2006-02-21,36.5,36.94682170542636,-0.012093643913103747
2006-02-22,36.66,37.15682170542636,-0.0133709419326844
2006-02-23,36.87,36.81682170542636,0.0014444020996469131
2006-02-24,36.53,37.716821705426355,-0.03146664145498779
2006-02-27,37.43,36.926821705426356,0.013626363476055836
2006-02-28,36.64,37.45682170542636,-0.0218070212109861
2006-03-01,37.17,37.15682170542636,0.0003546668947660425
2006-03-02,36.87,37.09682170542636,-0.006114316402291209
2006-03-03,36.81,36.91682170542636,-0.0028935780625626295
2006-03-06,36.63,37.036821705426355,-0.01098424990842961
2006-03-07,36.75,37.186821705426354,-0.011746680286006006
2006-03-08,36.9,37.366821705426354,-0.012492946526371673
2006-03-09,37.08,38.06682170542636,-0.025923406820320127
2006-03-10,37.78,38.33682170542636,-0.014524461879101058
2006-03-13,38.05,38.81682170542636,-0.019754881304956617
2006-03-14,38.53,38.426821705426356,0.0026850592891753955
2006-03-15,38.14,38.436821705426354,-0.00772232698377473
2006-03-16,38.15,38.426821705426356,-0.00720386680814844
2006-03-17,38.14,38.34682170542636,-0.005393451040483277
2006-03-20,38.06,38.396821705426355,-0.008772124630793354
2006-03-21,38.11,38.41682170542636,-0.007986649905060261
2006-03-22,38.13,38.106821705426356,0.0006082452835562968
2006-03-23,37.82,38.20682170542636,-0.010124414650575786
2006-03-24,37.92,38.006821705426354,-0.0022843716346309106
2006-03-27,37.72,37.80682170542636,-0.0022964560761767894
2006-03-28,37.52,37.536821705426355,-0.00044813877846028305
2006-03-29,37.25,37.40682170542636,-0.004192329053275601
2006-03-30,37.12,37.52682170542636,-0.010840824960338558
2006-03-31,37.24,37.88410852713178,-0.01700207691756772
2006-04-03,37.45,37.674108527131786,-0.005948608630523711
2006-04-04,37.24,37.424108527131786,-0.004919516706678784
2006-04-05,36.99,37.13410852713178,-0.003880759033880854
2006-04-06,36.7,36.76410852713178,-0.0017437802710343897
2006-04-07,36.33,36.51410852713178,-0.0050421202805754906
2006-04-10,36.08,36.464108527131785,-0.010533879550242764
2006-04-11,36.03,36.30410852713178,-0.007550344527174513
2006-04-12,35.87,36.08410852713178,-0.005933596141658781
2006-04-13,35.65,36.20410852713178,-0.015305128331402629
2006-04-17,35.77,36.41410852713178,-0.017688433225046762
2006-04-18,35.98,36.534108527131785,-0.0151668823866411
2006-04-19,36.1,38.34410852713178,-0.05852551052383648
2006-04-20,37.91,38.674108527131786,-0.019757624835637255
2006-04-21,38.24,38.994108527131786,-0.019339037501192813
2006-04-24,38.56,38.70410852713178,-0.0037233392685108724
2006-04-25,38.27,38.86410852713178,-0.015286817314155599
2006-04-26,38.43,38.61410852713178,-0.004767908263437537
2006-04-27,38.18,38.97410852713178,-0.0203752839293031
2006-04-28,38.54,38.494108527131786,0.0011921687402078884
2006-05-01,38.06,38.12410852713178,-0.0016815744579615766
2006-05-02,37.69,38.174108527131786,-0.01268159351482201
2006-05-03,37.74,38.36410852713178,-0.01626803152979306
2006-05-04,37.93,38.61410852713178,-0.017716543336772972
2006-05-05,38.18,38.674108527131786,-0.01277620987139616
2006-05-08,38.24,38.16410852713178,0.001988556153860399
2006-05-09,37.73,38.45410852713178,-0.018830459341448003
2006-05-10,38.02,37.434108527131784,0.015651273555601586
2006-05-11,37.0,36.97410852713178,0.0007002595572849213
2006-05-12,36.54,37.16410852713178,-0.01679331354541036
2006-05-15,36.73,37.34410852713178,-0.016444589290051215
2006-05-16,36.91,36.564108527131786,0.009459863423486592
2006-05-17,36.13,36.19410852713178,-0.001771242054041
2006-05-18,35.76,36.37410852713178,-0.016883122418621332
2006-05-19,35.94,36.38410852713178,-0.012206112643947553
2006-05-22,35.95,36.51410852713178,-0.015449056539682982
2006-05-23,36.08,36.52410852713178,-0.01215932558085242
2006-05-24,36.09,36.55410852713178,-0.012696480527963128
2006-05-25,36.12,36.714108527131785,-0.016182022414972685
2006-05-26,36.28,35.924108527131786,0.009906758649262715
2006-05-30,35.49,36.51410852713178,-0.028046926748076517
2006-05-31,36.08,36.494108527131786,-0.011347270664905151
2006-06-01,36.06,36.534108527131785,-0.012977147828301061
2006-06-02,36.1,36.394108527131785,-0.00808121256528449
2006-06-05,35.96,36.074108527131784,-0.0031631697023354333
2006-06-06,35.64,36.41410852713178,-0.02125847805816805
2006-06-07,35.98,35.83410852713178,0.004071301864751353
2006-06-08,35.4,35.55410852713178,-0.004334478728785451
2006-06-09,35.12,35.13410852713178,-0.00040156212077746556
2006-06-12,34.7,34.434108527131784,0.007721746960828613
2006-06-13,34.0,34.744108527131786,-0.02141682600809025
2006-06-14,34.31,35.284108527131785,-0.027607570880889387
2006-06-15,34.85,35.314108527131786,-0.013142297695982075
2006-06-16,34.88,35.27410852713178,-0.01117274237642718
2006-06-19,34.84,35.01410852713178,-0.004972524917973176
2006-06-20,34.58,35.644108527131785,-0.02985370012331212
2006-06-21,35.21,35.37410852713178,-0.004639227219137121
2006-06-22,34.94,35.02410852713178,-0.0024014466225921183
2006-06-23,34.59,34.80410852713178,-0.006151817592594533
2006-06-26,34.37,34.244108527131786,0.0036762958150440284
2006-06-27,33.81,34.30410852713178,-0.014403771103422724
2006-06-28,33.87,34.38410852713178,-0.014951922534973128
2006-06-29,33.95,34.77410852713178,-0.02369891169140348
2006-06-30,34.34,34.525,-0.005358435916002713
2006-07-03,34.15,34.125,0.00073260073260073
2006-07-05,33.75,33.875,-0.0036900369003689537
2006-07-06,33.5,33.215,0.008580460635255083
2006-07-07,32.84,33.185,-0.010396263372005388
2006-07-10,32.81,33.375,-0.01692883895131081
2006-07-11,33.0,32.945,0.0016694490818029983
2006-07-12,32.57,32.555,0.0004607587160190274
2006-07-13,32.18,32.685,-0.01545051246749285
2006-07-14,32.31,32.675,-0.011170619739862109
2006-07-17,32.3,32.345,-0.0013912505796878083
2006-07-18,31.97,33.575,-0.04780342516753544
2006-07-19,33.2,31.775,0.04484657749803311
2006-07-20,31.4,32.965,-0.047474594266646575
2006-07-21,32.59,33.275,-0.020586025544703124
2006-07-24,32.9,33.005,-0.0031813361611877644
2006-07-25,32.63,32.715,-0.0025981965459269674
2006-07-26,32.34,32.475,-0.004157043879907563
2006-07-27,32.1,33.265,-0.035021794679092166
2006-07-28,32.89,32.655,0.007196447710917209
2006-07-31,32.28,32.045,0.007333437353721273
2006-08-01,31.67,32.575,-0.027782041442824257
2006-08-02,32.2,32.335,-0.004175042523581252
2006-08-03,31.96,32.585,-0.019180604572656135
2006-08-04,32.21,32.425,-0.006630686198920488
2006-08-07,32.05,31.885,0.005174847106789837
2006-08-08,31.51,31.695,-0.005836882789083453
2006-08-09,31.32,31.775,-0.01431943351691578
2006-08-10,31.4,31.665,-0.008368861519027382
2006-08-11,31.29,31.805,-0.01619242257506681
2006-08-14,31.43,32.265,-0.02587943592127695
2006-08-15,31.89,32.655,-0.023426734037666486
2006-08-16,32.28,32.875,-0.0180988593155893
2006-08-17,32.5,33.225,-0.02182091798344621
2006-08-18,32.85,32.955,-0.00318616294947649
2006-08-21,32.58,32.915,-0.010177730518000971
2006-08-22,32.54,32.405,0.004166023761765114
2006-08-23,32.03,31.835,0.006125333752159623
2006-08-24,31.46,31.875,-0.01301960784313727
2006-08-25,31.5,32.035,-0.01670048384579359
2006-08-28,31.66,31.925,-0.008300704776820655
2006-08-29,31.55,32.075,-0.016367887763055422
2006-08-30,31.7,32.165,-0.014456707601430141
2006-08-31,31.79,32.815,-0.031235715374066664
2006-09-01,32.44,33.635,-0.0355284673702988
2006-09-05,33.26,33.445,-0.005531469576917414
2006-09-06,33.07,32.795,0.008385424607409542
2006-09-07,32.42,36.715,-0.11698215988015803
2006-09-08,36.34,36.295,0.00123984019837442
2006-09-11,35.92,37.185,-0.03401909372058631
2006-09-12,36.81,36.965,-0.004193155687812866
2006-09-13,36.59,37.135,-0.01467618149993255
2006-09-14,36.76,36.965,-0.005545786554849275
2006-09-15,36.59,36.815,-0.006111639277468273
2006-09-18,36.44,36.555,-0.0031459444672411463
2006-09-19,36.18,37.295,-0.029896769003887935
2006-09-20,36.92,36.875,0.0012203389830509614
2006-09-21,36.5,36.505,-0.00013696753869341105
2006-09-22,36.13,36.945,-0.022059818649343588
2006-09-25,36.57,36.805,-0.006385002037766596
2006-09-26,36.43,36.735,-0.008302708588539542
2006-09-27,36.36,37.225,-0.02323707186030899
2006-09-28,36.85,37.085,-0.006336793851961731
2006-09-29,36.71,36.68307086614173,0.0007341024953044784
2006-10-02,36.25,36.463070866141734,-0.005843470148850893
2006-10-03,36.03,37.27307086614173,-0.03335037433878074
2006-10-04,36.84,36.893070866141734,-0.0014385049792761118
2006-10-05,36.46,36.70307086614173,-0.006622630216098879
2006-10-06,36.27,36.20307086614173,0.0018487142735967854
2006-10-09,35.77,36.34307086614173,-0.015768366637273212
2006-10-10,35.91,36.38307086614173,-0.0130024996483179
2006-10-11,35.95,36.98307086614173,-0.027933615082448737
2006-10-12,36.55,36.91307086614173,-0.00983583477674721
2006-10-13,36.48,36.65307086614173,-0.004721865373130574
2006-10-16,36.22,36.88307086614173,-0.01797764802578905
2006-10-17,36.45,37.36307086614173,-0.024437789640282204
2006-10-18,36.93,37.353070866141735,-0.011326267327734563
2006-10-19,36.92,37.033070866141735,-0.003053240346997832
2006-10-20,36.6,37.423070866141735,-0.021993675214034947
2006-10-23,36.99,37.30307086614173,-0.008392629852516764
2006-10-24,36.87,37.11307086614173,-0.006549467895514138
2006-10-25,36.68,37.673070866141735,-0.026360231414908286
2006-10-26,37.24,37.83307086614173,-0.01567599067599057
2006-10-27,37.4,38.33307086614173,-0.024341145779841034
2006-10-30,37.9,38.463070866141734,-0.014639259254710102
2006-10-31,38.03,37.97307086614173,0.0014991975249762923
2006-11-01,37.54,37.98307086614173,-0.011664956414482175
2006-11-02,37.55,37.87307086614173,-0.008530358345738343
2006-11-03,37.44,38.48307086614173,-0.02710466817395929
2006-11-06,38.05,38.54307086614173,-0.012792723959493157
2006-11-07,38.11,38.61307086614173,-0.013028512233220435
2006-11-08,38.18,38.51307086614173,-0.008648255219620649
2006-11-09,38.08,38.65307086614173,-0.014826011318125776
2006-11-10,38.22,38.54307086614173,-0.008382073843149263
2006-11-13,38.11,38.743070866141736,-0.016340234575855206
2006-11-14,38.31,38.823070866141734,-0.013215617793624568
2006-11-15,38.39,39.23307086614173,-0.021488780957732878
2006-11-16,38.8,38.91307086614173,-0.00290572971047931
2006-11-17,38.48,38.243070866141736,0.006195348032786319
2006-11-20,37.81,38.503070866141734,-0.01800040491708399
2006-11-21,38.07,38.533070866141735,-0.012017491877311715
2006-11-22,38.1,38.61307086614173,-0.013287491894140468
2006-11-24,38.18,38.58307086614173,-0.01044683217518183
2006-11-27,38.15,38.59307086614173,-0.011480580741514479
2006-11-28,38.16,38.41307086614173,-0.006588144619408598
2006-11-29,37.98,38.423070866141735,-0.011531375711361203
2006-11-30,37.99,38.393070866141734,-0.010498531559172464
2006-12-01,37.96,38.753070866141734,-0.020464723141066843
2006-12-04,38.32,38.853070866141735,-0.013720173315985629
2006-12-05,38.42,39.283070866141735,-0.02197055492638733
2006-12-06,38.85,39.13307086614173,-0.007233545946598419
2006-12-07,38.7,39.393070866141734,-0.01759372526444558
2006-12-08,38.96,40.243070866141736,-0.03188302578621649
2006-12-11,39.81,41.743070866141736,-0.04630878433310637
2006-12-12,41.31,41.643070866141734,-0.007998230178854038
2006-12-13,41.21,41.81307086614173,-0.014423022601529722
2006-12-14,41.38,41.61307086614173,-0.005600905227385322
2006-12-15,41.18,41.573070866141734,-0.009454939410354246
2006-12-18,41.14,41.55307086614173,-0.009940802389127645
2006-12-19,41.12,41.743070866141736,-0.014926330363660867
2006-12-20,41.31,41.573070866141734,-0.006327915178283905
2006-12-21,41.14,41.213070866141734,-0.001773002220073927
2006-12-22,40.78,41.37307086614173,-0.014334707425043391
2006-12-26,40.94,41.44307086614173,-0.012138841442677295
2006-12-27,41.01,41.31307086614173,-0.007335955904215097
2006-12-28,40.88,41.033070866141735,-0.0037304267731040897
2006-12-29,40.6,40.53755905511811,0.001540323254219489
2007-01-03,40.01,40.88755905511811,-0.02146274014389382
2007-01-04,40.36,40.26755905511811,0.0022956679533356894
2007-01-05,39.74,40.407559055118114,-0.0165206478868849
2007-01-08,39.88,40.25755905511811,-0.00937858787218504
2007-01-09,39.73,40.34755905511811,-0.015305983052765981
2007-01-10,39.82,40.37755905511811,-0.013808636979689815
2007-01-11,39.85,40.57755905511811,-0.017930084314086825
2007-01-12,40.05,40.77755905511811,-0.017842143374366515
2007-01-16,40.25,41.157559055118114,-0.022050847425201137
2007-01-17,40.63,40.89755905511811,-0.006542176631067709
2007-01-18,40.37,41.08755905511811,-0.01746414417453046
2007-01-19,40.56,41.20755905511811,-0.015714569607288564
2007-01-22,40.68,41.14755905511811,-0.011362983998438492
2007-01-23,40.62,41.30755905511811,-0.01664487253291047
2007-01-24,40.78,40.99755905511811,-0.005306634349269812
2007-01-25,40.47,40.57755905511811,-0.002650702940805494
2007-01-26,40.05,41.00755905511811,-0.02335079378489857
2007-01-29,40.48,41.06755905511811,-0.014307133626557444
2007-01-30,40.54,42.05755905511811,-0.03608290849997475
2007-01-31,41.53,40.97755905511811,0.013481548379658648
2007-02-01,40.45,41.57755905511811,-0.02711941443275534
2007-02-02,41.05,41.27755905511811,-0.005512899995231191
2007-02-05,40.75,41.43755905511811,-0.01659265339938465
2007-02-06,40.91,41.74755905511811,-0.02006246770050213
2007-02-07,41.22,42.12755905511811,-0.021543119883368878
2007-02-08,41.6,42.12755905511811,-0.012522896340323775
2007-02-09,41.6,42.14755905511811,-0.012991477262112361
2007-02-12,41.62,42.21755905511811,-0.014154277710323182
2007-02-13,41.69,42.43755905511811,-0.017615505504149698
2007-02-14,41.91,40.157559055118114,0.04363913011935261
2007-02-15,39.63,40.25755905511811,-0.015588601739586094
2007-02-16,39.73,40.84755905511811,-0.027359261629565812
2007-02-20,40.32,40.57755905511811,-0.006347327466599384
2007-02-21,40.05,40.57755905511811,-0.013001251613028453
2007-02-22,40.05,40.05755905511811,-0.00018870483615129885
2007-02-23,39.53,39.37755905511811,0.0038712644597527213
2007-02-26,38.85,38.18755905511811,0.017347035560082658
2007-02-27,37.66,39.20755905511811,-0.03947093602390683
2007-02-28,38.68,39.14755905511811,-0.011943504688499362
2007-03-01,38.62,38.25755905511811,0.009473708041846551
2007-03-02,37.73,37.04755905511811,0.018420672300341723
2007-03-05,36.52,37.79755905511811,-0.033800041247507795
2007-03-06,37.27,37.69755905511811,-0.011341823339091284
2007-03-07,37.17,38.01755905511811,-0.022293884094171212
2007-03-08,37.49,37.78755905511811,-0.007874524382061265
2007-03-09,37.26,37.79755905511811,-0.014222057417364375
2007-03-12,37.27,37.407559055118114,-0.003677306367823263
2007-03-13,36.88,37.407559055118114,-0.014103006676826513
2007-03-14,36.88,37.47755905511811,-0.015944449696931318
2007-03-15,36.95,37.49755905511811,-0.01460252530873396
2007-03-16,36.97,37.54755905511811,-0.015382066628359947
2007-03-19,37.02,37.54755905511811,-0.014050422141787422
2007-03-20,37.02,37.75755905511811,-0.01953407671405405
2007-03-21,37.23,38.27755905511811,-0.027367446644381732
2007-03-22,37.75,38.28755905511811,-0.01404004507950607
2007-03-23,37.76,38.17755905511811,-0.010937290530158572
2007-03-26,37.65,37.92755905511811,-0.0073181365221723915
2007-03-27,37.4,37.19755905511811,0.00544231799140138
2007-03-28,36.67,37.07755905511811,-0.010992068127037236
2007-03-29,36.55,36.97755905511811,-0.011562663032483989
2007-03-30,36.45,37.67645161290323,-0.03255220596419428
2007-04-02,37.12,38.016451612903225,-0.023580622990046818
2007-04-03,37.46,37.60645161290323,-0.003894321495968467
2007-04-04,37.05,37.696451612903225,-0.0171488717171977
2007-04-05,37.14,37.836451612903225,-0.018406895552164237
2007-04-09,37.28,37.906451612903226,-0.01652625308484379
2007-04-10,37.35,37.796451612903226,-0.011811998054092832
2007-04-11,37.24,38.166451612903224,-0.024273978160181064
2007-04-12,37.61,38.17645161290323,-0.014837722967206646
2007-04-13,37.62,38.56645161290323,-0.024540800963565368
2007-04-16,38.01,38.78645161290323,-0.02001862971772661
2007-04-17,38.23,38.946451612903225,-0.018395812281544632
2007-04-18,38.39,39.236451612903224,-0.021573092828426454
2007-04-19,38.68,39.986451612903224,-0.03267235676600133
2007-04-20,39.43,39.99645161290323,-0.01416254667752792
2007-04-23,39.44,41.126451612903224,-0.04100649452514671
2007-04-24,40.57,41.306451612903224,-0.01782897305739939
2007-04-25,40.75,40.86645161290323,-0.002849565066384674
2007-04-26,40.31,40.67645161290323,-0.009008937563938835
2007-04-27,40.12,40.35645161290323,-0.0058590783741658825
2007-04-30,39.8,40.736451612903224,-0.022988050648147462
2007-05-01,40.18,40.85645161290323,-0.0165567881252221
2007-05-02,40.3,41.34645161290322,-0.02530934510899252
2007-05-03,40.79,41.50645161290323,-0.017261210849459863
2007-05-04,40.95,41.476451612903226,-0.012692783312723055
2007-05-07,40.92,41.476451612903226,-0.013416085302970115
2007-05-08,40.92,41.64645161290323,-0.017443301524352472
2007-05-09,41.09,41.556451612903224,-0.011224529400349237
2007-05-10,41.0,41.70645161290322,-0.016938665016629217
2007-05-11,41.15,41.806451612903224,-0.01570216049382711
2007-05-14,41.25,41.876451612903224,-0.014959519939607313
2007-05-15,41.32,42.07645161290323,-0.0179780277068623
2007-05-16,41.52,41.976451612903226,-0.010873992330569293
2007-05-17,41.42,42.126451612903224,-0.01676978681695651
2007-05-18,41.57,42.09645161290322,-0.012505842956650914
2007-05-21,41.54,41.92645161290323,-0.009217369895054395
2007-05-22,41.37,41.916451612903224,-0.013036685880514987
2007-05-23,41.36,41.64645161290323,-0.006878175734291836
2007-05-24,41.09,41.78645161290323,-0.016666923991415672
2007-05-25,41.23,41.836451612903225,-0.014495770781769335
2007-05-29,41.28,42.36645161290323,-0.02564414935737347
2007-05-30,41.81,42.586451612903225,-0.018232362253632006
2007-05-31,42.03,42.89645161290323,-0.02019867798674979
2007-06-01,42.34,42.88645161290322,-0.01274182387098699
2007-06-04,42.33,44.306451612903224,-0.04460866399708774
2007-06-05,43.75,44.296451612903226,-0.012336238976398017
2007-06-06,43.74,43.85645161290323,-0.002655290353425821
2007-06-07,43.3,44.56645161290323,-0.028417151625698578
2007-06-08,44.01,44.06645161290323,-0.001281056468969255
2007-06-11,43.51,43.85645161290323,-0.007899672685815262
2007-06-12,43.3,44.736451612903224,-0.0321091986761175
2007-06-13,44.18,45.046451612903226,-0.019234625189768262
2007-06-14,44.49,44.78645161290323,-0.006619225284144159
2007-06-15,44.23,44.75645161290323,-0.011762586039136602
2007-06-18,44.2,45.046451612903226,-0.01879063905359335
2007-06-19,44.49,44.446451612903225,0.0009797944608953557
2007-06-20,43.89,44.85645161290323,-0.02154543166373024
2007-06-21,44.3,44.50645161290323,-0.00463868957019653
2007-06-22,43.95,44.556451612903224,-0.01361085972850673
2007-06-25,44.0,44.89645161290323,-0.019967092736691616
2007-06-26,44.34,44.986451612903224,-0.014369917824721301
2007-06-27,44.43,44.95645161290322,-0.011710257238187416
2007-06-28,44.4,44.976451612903226,-0.012816742811650572
2007-06-29,44.42,47.04651162790697,-0.05582797825012342
2007-07-02,45.0,47.29651162790697,-0.04855562384757217
2007-07-03,45.25,47.29651162790697,-0.043269821757836446
2007-07-05,45.25,47.15651162790698,-0.04042944573488583
2007-07-06,45.11,47.646511627906975,-0.053236040609137
2007-07-09,45.6,46.896511627906975,-0.02764622746770462
2007-07-10,44.85,48.116511627906974,-0.06788754041788092
2007-07-11,46.07,48.30651162790698,-0.04629834679709999
2007-07-12,46.26,48.04651162790697,-0.03718296224588569
2007-07-13,46.0,47.866511627906974,-0.03899410181415364
2007-07-16,45.82,48.186511627906974,-0.04911149506278889
2007-07-17,46.14,47.63651162790698,-0.03141522283571818
2007-07-18,45.59,47.55651162790698,-0.04135104869115325
2007-07-19,45.51,47.02651162790698,-0.03224801447970971
2007-07-20,44.98,47.22651162790698,-0.04756886652156367
2007-07-23,45.18,44.63651162790698,0.012175870207411732
2007-07-24,42.59,44.426511627906976,-0.04133819110734205
2007-07-25,42.38,42.19651162790698,0.004348425142605139
2007-07-26,40.15,42.08651162790698,-0.04601264283977646
2007-07-27,40.04,42.59651162790698,-0.06001692463079744
2007-07-30,40.55,42.506511627906974,-0.046028515466850495
2007-07-31,40.46,42.20651162790698,-0.041380146345763924
2007-08-01,40.16,42.186511627906974,-0.04803695659364282
2007-08-02,40.14,41.52651162790698,-0.03338858896530095
2007-08-03,39.48,41.79651162790697,-0.05542356377799418
2007-08-06,39.75,41.29651162790697,-0.03744896522596075
2007-08-07,39.25,41.29651162790697,-0.04955652541179778
2007-08-08,39.25,40.34651162790698,-0.02717735892558648
2007-08-09,38.3,39.70651162790698,-0.03542269442069146
2007-08-10,37.66,40.70651162790698,-0.07484089169208985
2007-08-13,38.66,40.186511627906974,-0.03798567146213583
2007-08-14,38.14,39.786511627906975,-0.04138366397400073
2007-08-15,37.74,39.48651162790698,-0.044230588013569494
2007-08-16,37.44,40.826511627906974,-0.08294883625551108
2007-08-17,38.78,41.006511627906974,-0.05429653826958836
2007-08-20,38.96,40.47651162790698,-0.03746646059443037
2007-08-21,38.43,41.216511627906975,-0.06760668280379845
2007-08-22,39.17,41.40651162790698,-0.054013524442846905
2007-08-23,39.36,41.16651162790698,-0.043883038821349474
2007-08-24,39.12,41.63651162790698,-0.06044002077782806
2007-08-27,39.59,40.286511627906975,-0.017288953542070606
2007-08-28,38.24,40.44651162790698,-0.05455381784728608
2007-08-29,38.4,39.98651162790698,-0.03967616987123568
2007-08-30,37.94,40.566511627906976,-0.06474580935128071
2007-08-31,38.52,40.996511627906976,-0.0604078622684856
2007-09-04,38.95,40.27651162790698,-0.03293511712637631
2007-09-05,38.23,40.20651162790698,-0.04915899310536309
2007-09-06,38.16,39.426511627906976,-0.03212334988851795
2007-09-07,37.38,38.926511627906976,-0.039729006356640895
2007-09-10,36.88,39.676511627906976,-0.07048279985229378
2007-09-11,37.63,39.40651162790698,-0.045081676974647045
2007-09-12,37.36,38.896511627906975,-0.03950255597739971
2007-09-13,36.85,38.936511627906974,-0.05358753367139102
2007-09-14,36.89,38.62651162790698,-0.044956470432405804
2007-09-17,36.58,39.496511627906976,-0.07384225866281979
2007-09-18,37.45,39.856511627906976,-0.06037938418629607
2007-09-19,37.81,40.646511627906975,-0.06978487241103093
2007-09-20,38.6,40.79651162790697,-0.05384067265213044
2007-09-21,38.75,40.496511627906976,-0.04312745858098599
2007-09-24,38.45,40.176511627906976,-0.04297315914076827
2007-09-25,38.13,40.34651162790698,-0.054936883970257644
2007-09-26,38.3,40.65651162790698,-0.057961481040824325
2007-09-27,38.61,40.16651162790698,-0.038751476412144825
2007-09-28,38.12,38.84503649635037,-0.018664842712105334
2007-10-01,38.21,38.895036496350365,-0.017612439993844542
2007-10-02,38.26,38.815036496350366,-0.014299522722400537
2007-10-03,38.18,38.51503649635036,-0.008698849250269092
2007-10-04,37.88,39.605036496350365,-0.043555988049886696
2007-10-05,38.97,39.575036496350364,-0.01528833704060295
2007-10-08,38.94,40.035036496350365,-0.027351954492415453
2007-10-09,39.4,37.495036496350366,0.050805751418192546
2007-10-10,36.86,37.605036496350365,-0.019812146610273196
2007-10-11,36.97,38.005036496350364,-0.027234192932554135
2007-10-12,37.37,37.105036496350365,0.007140904003037241
2007-10-15,36.47,37.41503649635037,-0.02525820057512307
2007-10-16,36.78,36.95503649635037,-0.00473647201965699
2007-10-17,36.32,36.62503649635037,-0.008328633239198635
2007-10-18,35.99,35.965036496350365,0.0006941047773487696
2007-10-19,35.33,36.535036496350365,-0.03298303797974156
2007-10-22,35.9,38.15503649635036,-0.059101935246898885
2007-10-23,37.52,38.565036496350366,-0.027098029492316433
2007-10-24,37.93,38.08503649635036,-0.004070798156257993
2007-10-25,37.45,38.285036496350365,-0.02181104088616881
2007-10-26,37.65,38.61503649635036,-0.02499121026187745
2007-10-29,37.98,38.69503649635036,-0.01847876526535397
2007-10-30,38.06,39.13503649635037,-0.027469924461438033
2007-10-31,38.5,38.685036496350364,-0.00478315424021436
2007-11-01,38.05,38.825036496350364,-0.019962286356723036
2007-11-02,38.19,38.55503649635037,-0.009467932844128502
2007-11-05,37.92,39.075036496350364,-0.029559447665730154
2007-11-06,38.44,38.645036496350365,-0.00530563598690692
2007-11-07,38.01,38.65503649635036,-0.016686997473440934
2007-11-08,38.02,39.105036496350365,-0.0277467199513195
2007-11-09,38.47,39.15503649635036,-0.017495488643311963
2007-11-12,38.52,40.315036496350366,-0.044525235553559916
2007-11-13,39.68,40.395036496350365,-0.017701097916199893
2007-11-14,39.76,38.48503649635037,0.033128811084031096
2007-11-15,37.85,38.98503649635037,-0.029114670611033677
2007-11-16,38.35,38.34503649635037,0.00012944318491148188
2007-11-19,37.71,37.995036496350366,-0.007501940322592993
2007-11-20,37.36,37.27503649635037,0.0022793674167951306
2007-11-21,36.64,37.80503649635037,-0.03081696525971711
2007-11-23,37.17,37.29503649635036,-0.003352631022699115
2007-11-26,36.66,37.98503649635037,-0.03488311763179908
2007-11-27,37.35,38.13503649635037,-0.020585701981050808
2007-11-28,37.5,37.88503649635037,-0.010163286932228788
2007-11-29,37.25,37.86503649635036,-0.01624286025472721
2007-11-30,37.23,37.425036496350366,-0.005211390945988437
2007-12-03,36.79,37.075036496350364,-0.007688097525633597
2007-12-04,36.44,37.245036496350366,-0.02161459813388167
