date,LRCX,dcf,Deviation
2016-06-03,83.1,16582784279.999998,-0.9999999949887788
2016-06-06,82.32,16696098130.0,-0.9999999950695067
2016-06-07,82.97,16769316310.0,-0.999999995052273
2016-06-08,83.39,16811155270.0,-0.9999999950396032
2016-06-09,83.63,16591500730.0,-0.9999999949594675
2016-06-10,82.37,16523512420.0,-0.9999999950149824
2016-06-13,81.98,16521769130.0,-0.9999999950380617
2016-06-14,81.97,16610676920.0,-0.9999999950652222
2016-06-15,82.48,16643799430.0,-0.9999999950444007
2016-06-16,82.67,16682151810.0,-0.9999999950444043
2016-06-17,82.89,16924469120.0,-0.9999999951023575
2016-06-20,84.28,16990714140.0,-0.9999999950396434
2016-06-21,84.66,17163299850.0,-0.9999999950673821
2016-06-22,85.65,17430023220.0,-0.9999999950860651
2016-06-23,87.18,16575811120.0,-0.9999999947405289
2016-06-24,82.28,19045035640.0,-0.9999999956797141
2016-06-27,79.96,19344557530.0,-0.9999999958665376
2016-06-28,81.67,19437391800.0,-0.9999999957983046
2016-06-29,82.2,19763187540.0,-0.9999999958407519
2016-06-30,84.06,19574015820.0,-0.9999999957055312
2016-07-01,82.98,19383092510.0,-0.9999999957189494
2016-07-05,81.89,19395353640.0,-0.9999999957778548
2016-07-06,81.96,19409366360.0,-0.9999999957772965
2016-07-07,82.04,19906817920.0,-0.9999999958787988
2016-07-08,84.88,20160798470.0,-0.9999999957898493
2016-07-11,86.33,20495352160.0,-0.9999999957878255
2016-07-12,88.24,20561912580.0,-0.9999999957085705
2016-07-13,88.62,20432294920.0,-0.9999999956627486
2016-07-14,87.88,20549651450.0,-0.9999999957235285
2016-07-15,88.55,20686275470.0,-0.9999999957193841
2016-07-18,89.33,20716052500.0,-0.999999995687885
2016-07-19,89.5,21015574390.0,-0.9999999957412536
2016-07-20,91.21,20684523880.0,-0.9999999955904231
2016-07-21,89.32,20812389950.0,-0.9999999957083257
2016-07-22,90.05,20915733760.0,-0.9999999956946287
2016-07-25,90.64,21083886400.0,-0.9999999957009823
2016-07-26,91.6,21146943640.0,-0.9999999956684048
2016-07-27,91.96,21343121720.0,-0.9999999956913519
2016-07-28,93.08,20763345430.0,-0.9999999955171001
2016-07-29,89.77,20942007610.0,-0.9999999957134005
2016-08-01,90.79,20756339070.0,-0.9999999956259146
2016-08-02,89.73,20942007610.0,-0.9999999957153105
2016-08-03,90.79,21141688870.0,-0.9999999957056411
2016-08-04,91.93,21372898750.0,-0.9999999956987584
2016-08-05,93.25,21280064480.0,-0.9999999956179644
2016-08-08,92.72,21379905110.0,-0.9999999956632174
2016-08-09,93.29,20647740490.0,-0.99999999548183
2016-08-10,89.11,20609205510.0,-0.999999995676204
2016-08-11,88.89,20660001620.0,-0.9999999956974834
2016-08-12,89.18,20933249660.0,-0.9999999957397919
2016-08-15,90.74,20779109740.0,-0.9999999956331141
2016-08-16,89.86,20840415390.0,-0.9999999956881858
2016-08-17,90.21,20966529870.0,-0.9999999956974283
2016-08-18,90.93,21362389210.0,-0.9999999957434537
2016-08-19,93.19,21364140800.0,-0.9999999956380179
2016-08-22,93.2,21483248920.0,-0.9999999956617363
2016-08-23,93.88,21274809710.0,-0.9999999955872696
2016-08-24,92.69,21406178960.0,-0.9999999956699418
2016-08-25,93.44,21470987790.0,-0.999999995648081
2016-08-26,93.81,21563822060.0,-0.999999995649658
2016-08-29,94.34,21325605820.0,-0.9999999955762101
2016-08-30,92.98,21385159880.0,-0.999999995652125
2016-08-31,93.32,21614618170.0,-0.9999999956825515
2016-09-01,94.63,21567325240.0,-0.9999999956123442
2016-09-02,94.36,21451720300.0,-0.9999999956012852
2016-09-06,93.7,21511274360.0,-0.9999999956441447
2016-09-07,94.04,21428949630.0,-0.9999999956115441
2016-09-08,93.57,21010319620.0,-0.9999999955464742
2016-09-09,91.18,21376401930.0,-0.9999999957345488
2016-09-12,93.27,21073376860.0,-0.9999999955740363
2016-09-13,91.54,21078631630.0,-0.9999999956572133
2016-09-14,91.57,21392166240.0,-0.9999999957194611
2016-09-15,93.36,21322102640.0,-0.9999999956214449
2016-09-16,92.96,21180223850.0,-0.9999999956110002
2016-09-19,92.15,21150446820.0,-0.999999995643118
2016-09-20,91.98,21379905110.0,-0.9999999956978294
2016-09-21,93.29,21274809710.0,-0.9999999956150019
2016-09-22,92.69,21115415020.0,-0.9999999956103159
2016-09-23,91.78,22317054970.0,-0.9999999958874501
2016-09-26,91.41,22515073670.0,-0.9999999959400533
2016-09-27,92.51,22592480980.0,-0.9999999959052749
2016-09-28,92.94,22644685910.0,-0.9999999958957259
2016-09-29,93.23,22911111070.0,-0.9999999959307954
2016-09-30,94.71,22889509030.0,-0.9999999958622966
2016-10-03,94.59,22932713110.0,-0.9999999958753245
2016-10-04,94.83,23173935890.0,-0.9999999959079027
2016-10-05,96.17,23897604230.0,-0.9999999959757472
2016-10-06,100.19,23926406950.0,-0.9999999958125765
2016-10-07,100.35,24250437550.0,-0.9999999958619303
2016-10-10,102.15,23789594030.0,-0.9999999957061058
2016-10-11,99.59,23625778560.0,-0.9999999957846892
2016-10-12,98.68,23454762410.0,-0.9999999957927521
2016-10-13,97.73,23542970740.0,-0.9999999958488671
2016-10-14,98.22,23514168020.0,-0.9999999958229439
2016-10-17,98.06,23767991990.0,-0.9999999958742833
2016-10-18,99.47,23812996240.0,-0.9999999958228692
2016-10-19,99.72,23312548980.0,-0.9999999957224754
2016-10-20,96.94,23433160370.0,-0.9999999958631274
2016-10-21,97.61,23679783660.0,-0.9999999958779184
2016-10-24,98.98,23517768360.0,-0.9999999957912673
2016-10-25,98.08,23479964790.0,-0.9999999958228217
2016-10-26,97.87,23269344900.0,-0.9999999957940372
2016-10-27,96.7,23181136570.0,-0.9999999958285049
2016-10-28,96.21,23298147620.0,-0.9999999958704872
2016-10-31,96.86,23152333850.0,-0.9999999958164045
2016-11-01,96.05,23116330450.0,-0.9999999958449287
2016-11-02,95.85,23006520080.0,-0.9999999958337897
2016-11-03,95.24,22963316000.0,-0.9999999958525154
2016-11-04,95.0,23595175670.0,-0.9999999959737532
2016-11-07,98.51,23704986040.0,-0.9999999958443342
2016-11-08,99.12,23505167170.0,-0.9999999957830549
2016-11-09,98.01,23137932490.0,-0.9999999957640986
2016-11-10,95.97,23411558330.0,-0.9999999959007427
2016-11-11,97.49,23595175670.0,-0.9999999958682232
2016-11-14,98.51,24065020040.0,-0.9999999959065067
2016-11-15,101.12,24086622080.0,-0.999999995801819
2016-11-16,101.24,24547465600.0,-0.9999999958757453
2016-11-17,103.8,24711281070.0,-0.9999999957994893
2016-11-18,104.71,24986707080.0,-0.9999999958093718
2016-11-21,106.24,25071315070.0,-0.999999995762488
2016-11-22,106.71,25114519150.0,-0.9999999957510634
2016-11-23,106.95,25220729180.0,-0.9999999957594407
2016-11-25,107.54,25082116090.0,-0.999999995712483
2016-11-28,106.77,25226129690.0,-0.9999999957674839
2016-11-29,107.57,24947103340.0,-0.9999999956880765
2016-11-30,106.02,23607776860.0,-0.999999995509107
2016-12-01,98.58,23951609330.0,-0.9999999958842014
2016-12-02,100.49,24295441800.0,-0.9999999958638331
2016-12-05,102.4,24412452850.0,-0.9999999958054194
2016-12-06,103.05,25042512350.0,-0.9999999958849976
2016-12-07,106.55,25150522550.0,-0.9999999957635075
2016-12-08,107.15,24599670530.0,-0.9999999956442506
2016-12-09,104.09,24516862710.0,-0.9999999957543507
2016-12-12,103.63,24594270020.0,-0.999999995786417
2016-12-13,104.06,24662676480.0,-0.9999999957806688
2016-12-14,104.44,24965105040.0,-0.9999999958165607
2016-12-15,106.12,24664476650.0,-0.9999999956974558
2016-12-16,104.45,25121719830.0,-0.9999999958422433
2016-12-19,106.99,25096517450.0,-0.9999999957368587
2016-12-20,106.85,25029911160.0,-0.9999999957311075
2016-12-21,106.48,25247731730.0,-0.9999999957825915
2016-12-22,107.69,25314338020.0,-0.9999999957458892
2016-12-23,108.06,22323433400.0,-0.9999999951593468
2016-12-27,109.03,22058034600.0,-0.9999999950571299
2016-12-28,107.57,21981687000.0,-0.999999995106381
2016-12-29,107.15,21723559400.0,-0.9999999950675671
2016-12-30,105.73,22001682800.0,-0.9999999951944585
2017-01-03,107.26,22012589600.0,-0.9999999951273338
2017-01-04,107.32,21968962400.0,-0.9999999951149263
2017-01-05,107.08,22063488000.0,-0.9999999951467329
2017-01-06,107.6,22292530800.0,-0.9999999951732712
2017-01-09,108.86,22221636600.0,-0.9999999951011709
2017-01-10,108.47,22316162200.0,-0.9999999951393972
2017-01-11,108.99,22167102600.0,-0.9999999950832545
2017-01-12,108.17,22597921200.0,-0.9999999952132765
2017-01-13,110.54,22336158000.0,-0.9999999950510737
2017-01-17,109.1,22725167200.0,-0.9999999951991553
2017-01-18,111.24,22652455200.0,-0.9999999950892741
2017-01-19,110.84,22926943000.0,-0.9999999951655133
2017-01-20,112.35,23003290600.0,-0.9999999951159162
2017-01-23,112.77,23343219200.0,-0.9999999951690468
2017-01-24,114.64,23757677600.0,-0.9999999951746126
2017-01-25,116.92,23286867400.0,-0.9999999949791444
2017-01-26,114.33,23997627200.0,-0.999999995235779
2017-01-27,118.24,23590440000.0,-0.9999999949878001
2017-01-30,116.0,23383210800.0,-0.9999999950391757
2017-01-31,114.86,23906737200.0,-0.9999999951954966
2017-02-01,117.74,23814029400.0,-0.9999999950558556
2017-02-02,117.23,23890377000.0,-0.9999999950930033
2017-02-03,117.65,23801304800.0,-0.9999999950569937
2017-02-06,117.16,23772220000.0,-0.9999999950715583
2017-02-07,117.0,23566808600.0,-0.9999999950353906
2017-02-08,115.87,23590440000.0,-0.9999999950882645
2017-02-09,116.0,23588622200.0,-0.9999999950823749
2017-02-10,115.99,23637702800.0,-0.9999999950930087
2017-02-13,116.26,23523181400.0,-0.9999999950576413
2017-02-14,115.63,23632249400.0,-0.9999999951071099
2017-02-15,116.23,23330494600.0,-0.9999999950181082
2017-02-16,114.57,23390482000.0,-0.9999999951018538
2017-02-17,114.9,23921279600.0,-0.9999999951967452
2017-02-21,117.82,24059432400.0,-0.9999999951029601
2017-02-22,118.58,23904919400.0,-0.9999999950395148
2017-02-23,117.73,24097606200.0,-0.9999999951144525
2017-02-24,118.79,24188496200.0,-0.9999999950889878
2017-02-27,119.29,24052161200.0,-0.9999999950403625
2017-02-28,118.54,24257572600.0,-0.9999999951132785
2017-03-01,119.67,24041254400.0,-0.9999999950223063
2017-03-02,118.48,24066703600.0,-0.9999999950770159
2017-03-03,118.62,24019440800.0,-0.9999999950615004
2017-03-06,118.36,23850385400.0,-0.9999999950373968
2017-03-07,117.43,23904919400.0,-0.999999995087622
2017-03-08,117.73,23872199000.0,-0.9999999950683219
2017-03-09,117.55,24426628000.0,-0.9999999951876288
2017-03-10,120.6,24753832000.0,-0.9999999951280271
2017-03-13,122.4,24744743000.0,-0.9999999950534948
2017-03-14,122.35,25075582600.0,-0.9999999951207514
2017-03-15,124.17,25402786600.0,-0.9999999951119536
2017-03-16,125.97,25495494400.0,-0.999999995059127
2017-03-17,126.48,25564570800.0,-0.9999999950525279
2017-03-20,126.86,25093760600.0,-0.99999999494456
2017-03-21,124.27,25299172000.0,-0.9999999950879815
2017-03-22,125.4,25290083000.0,-0.9999999950415347
2017-03-23,125.35,25675456600.0,-0.9999999951179057
2017-03-24,127.47,25501273000.0,-0.999999995001426
2017-03-27,127.8,25492128750.0,-0.9999999949866878
2017-03-28,127.75,25515903800.0,-0.9999999949933186
2017-03-29,127.88,25665869499.999996,-0.9999999950175076
2017-03-30,128.7,25603688600.000004,-0.9999999949733805
2017-03-31,128.36,25614661699.999996,-0.9999999949888075
2017-04-03,128.42,25700617649.999996,-0.9999999950032329
2017-04-04,128.89,25495786450.0,-0.9999999949446549
2017-04-05,127.77,25695131100.000004,-0.9999999950274626
2017-04-06,128.86,25775600500.000004,-0.9999999950006985
2017-04-07,129.3,25684158000.000004,-0.9999999949657684
2017-04-10,128.8,25397028550.0,-0.9999999949285405
2017-04-11,127.23,25201341600.0,-0.9999999949514593
2017-04-12,126.16,25020285450.0,-0.9999999949576914
2017-04-13,125.17,25415317050.0,-0.9999999950750171
2017-04-17,127.33,25433605550.0,-0.9999999949936316
2017-04-18,127.43,27032020449.999996,-0.999999995285961
2017-04-19,136.17,27615423600.000004,-0.9999999950690599
2017-04-20,139.36,27728812300.0,-0.9999999949741807
2017-04-21,139.98,28191511350.0,-0.9999999950346756
2017-04-24,142.51,28785887600.0,-0.9999999950493103
2017-04-25,145.76,28740166350.0,-0.9999999949283522
2017-04-26,145.51,29012665000.0,-0.9999999949846041
2017-04-27,147.0,28619462250.0,-0.9999999948636351
2017-04-28,144.85,29418669700.0,-0.9999999950762559
2017-05-01,149.22,29436958200.0,-0.9999999949308621
2017-05-02,149.32,29575950800.000004,-0.9999999949513034
2017-05-03,150.08,29672879850.000004,-0.9999999949421828
2017-05-04,150.61,29618014350.0,-0.9999999949149191
2017-05-05,150.31,29400381200.0,-0.9999999948874813
2017-05-08,149.12,29660077900.0,-0.9999999949723666
2017-05-09,150.54,29405867750.0,-0.9999999948806135
2017-05-10,149.15,29546689199.999996,-0.999999994952057
2017-05-11,149.92,29484508300.000004,-0.9999999949152959
2017-05-12,149.58,29793583950.0,-0.999999994979456
2017-05-15,151.27,30029505600.0,-0.999999994962621
2017-05-16,152.56,29062043950.0,-0.9999999947505412
2017-05-17,147.27,29526571850.0,-0.9999999950122892
2017-05-18,149.81,30000244000.0,-0.9999999950063739
2017-05-19,152.4,30093515350.0,-0.9999999949357861
2017-05-22,152.91,30188615550.0,-0.9999999949348456
2017-05-23,153.43,30088028800.0,-0.9999999949006297
2017-05-24,152.88,30274571500.0,-0.9999999949502175
2017-05-25,153.9,30497691200.0,-0.9999999949537164
2017-05-26,155.12,30817739950.0,-0.9999999949665355
2017-05-30,156.87,30506835449.999996,-0.9999999948578737
2017-05-31,155.17,30739099400.0,-0.9999999949520316
2017-06-01,156.44,31159734900.0,-0.9999999949794182
2017-06-02,158.74,31443206650.0,-0.9999999949515327
2017-06-05,160.29,31574883850.0,-0.9999999949234968
2017-06-06,161.01,31810805500.000004,-0.9999999949385123
2017-06-07,162.3,32299108450.0,-0.9999999949750935
2017-06-08,164.97,30984165300.0,-0.9999999946756675
2017-06-09,157.78,30386131350.0,-0.9999999948074996
2017-06-12,154.51,30497691200.0,-0.9999999949337148
2017-06-13,155.12,30064253750.0,-0.9999999948403842
2017-06-14,152.75,29283334800.0,-0.9999999947837225
2017-06-15,148.48,29233955850.0,-0.9999999949209748
2017-06-16,148.21,29744205000.0,-0.9999999950171806
2017-06-19,151.0,29581437350.000004,-0.9999999948954476
2017-06-20,150.11,29729574199.999996,-0.999999994950819
2017-06-21,150.92,29568635400.0,-0.999999994895943
2017-06-22,150.04,29886855300.0,-0.9999999949797328
2017-06-23,151.78,29757426300.0,-0.9999999948994245
2017-06-26,148.99,28954351400.0,-0.999999994854314
2017-06-27,144.62,29544253100.000004,-0.9999999951049702
2017-06-28,147.83,28537193500.0,-0.9999999948197429
2017-06-29,142.35,28368125100.0,-0.9999999949820442
2017-06-30,141.43,27974857300.0,-0.9999999949443888
2017-07-03,139.29,28570272100.0,-0.9999999951246527
2017-07-05,142.53,28820199299.999996,-0.9999999950545102
2017-07-06,143.89,29599384100.0,-0.9999999951387502
2017-07-07,148.13,30097400800.0,-0.9999999950783125
2017-07-10,150.84,30626658400.0,-0.9999999950748789
2017-07-11,153.72,30784700600.000004,-0.9999999950066105
2017-07-12,154.58,30850857800.0,-0.9999999949894424
2017-07-13,154.94,31284555000.000004,-0.9999999950473963
2017-07-14,157.3,31225748600.0,-0.9999999949624907
2017-07-17,156.98,31661283500.0,-0.999999995041894
2017-07-18,159.35,32558081100.0,-0.9999999951056698
2017-07-19,164.23,32662830000.000004,-0.9999999949719605
2017-07-20,164.8,32429442100.0,-0.9999999949181981
2017-07-21,163.53,32537866400.0,-0.9999999949741634
2017-07-24,164.12,32600348200.0,-0.9999999949656979
2017-07-25,164.46,33313375800.0,-0.9999999950632442
2017-07-26,168.34,32655479200.0,-0.9999999948449693
2017-07-27,164.76,32074766000.0,-0.9999999948632516
2017-07-28,161.6,31681498200.0,-0.9999999948992311
2017-07-31,159.46,31313958200.0,-0.9999999949077022
2017-08-01,157.46,30227877500.000004,-0.9999999947909012
2017-08-02,151.55,29740887000.0,-0.9999999949043215
2017-08-03,148.9,29952222500.000004,-0.9999999950287496
2017-08-04,150.05,31016250800.0,-0.9999999951622135
2017-08-07,155.84,30999711500.0,-0.9999999949728564
2017-08-08,155.75,30898637999.999996,-0.9999999949593248
2017-08-09,155.2,29840122800.0,-0.999999994798949
2017-08-10,149.44,30725894200.0,-0.9999999951363499
2017-08-11,154.26,31514267500.000004,-0.9999999951050742
2017-08-14,158.55,31819325700.0,-0.9999999950171792
2017-08-15,160.21,32372473400.0,-0.9999999950510423
2017-08-16,163.22,31497728200.0,-0.9999999948180389
2017-08-17,158.46,31870781300.0,-0.9999999950280478
2017-08-18,160.49,31486702000.0,-0.9999999949029276
2017-08-21,158.4,32480897700.0,-0.9999999951232875
2017-08-22,163.81,32093142999.999996,-0.9999999948957944
2017-08-23,161.7,31563885400.0,-0.9999999948770566
2017-08-24,158.82,31387466200.000004,-0.9999999949400185
2017-08-25,157.86,31903859899.999996,-0.9999999950520093
2017-08-28,160.67,32207080400.0,-0.9999999950113454
2017-08-29,162.32,32697746300.0,-0.9999999950357434
2017-08-30,164.99,32879678600.0,-0.9999999949820069
2017-08-31,165.98,33041396200.000004,-0.9999999949766045
2017-09-01,166.86,32534191000.0,-0.9999999948712418
2017-09-05,164.1,32701421700.0,-0.9999999949818695
2017-09-06,165.01,33359318300.0,-0.999999995053556
2017-09-07,168.59,32837411500.0,-0.9999999948659168
2017-09-08,165.75,33611083200.0,-0.9999999950685909
2017-09-11,169.96,33925329899.999996,-0.999999994990174
2017-09-12,171.67,33897764400.0,-0.9999999949356542
2017-09-13,171.52,34092560600.0,-0.9999999949689904
2017-09-14,172.58,34167906300.0,-0.9999999949490613
2017-09-15,172.99,34961792700.0,-0.9999999950520272
2017-09-18,177.31,34926876400.0,-0.9999999949233938
2017-09-19,177.12,34173419400.0,-0.9999999948170244
2017-09-20,173.02,34037429600.0,-0.9999999949167725
2017-09-21,172.28,34855206100.0,-0.9999999950572663
2017-09-22,176.73,33697321599.999996,-0.9999999947553695
2017-09-25,170.17,33563089200.0,-0.9999999949298469
2017-09-26,169.44,35392695200.0,-0.9999999952125714
2017-09-27,179.39,35839523600.0,-0.9999999949946321
2017-09-28,181.82,36431617200.0,-0.99999999500928
2017-09-29,185.04,36598948000.0,-0.999999994944117
2017-10-02,185.95,36400357600.0,-0.9999999948915337
2017-10-03,184.87,36427939600.0,-0.9999999949250492
2017-10-04,185.02,36023403600.0,-0.9999999948638946
2017-10-05,182.82,36393002400.0,-0.9999999949765068
2017-10-06,184.83,36361742800.0,-0.9999999949169103
2017-10-09,184.66,36405874000.0,-0.9999999949277416
2017-10-10,184.9,36641240400.0,-0.9999999949537735
2017-10-11,186.18,36790183200.0,-0.9999999949394109
2017-10-12,186.99,37325274000.0,-0.9999999949902578
2017-10-13,189.9,37777618800.0,-0.9999999949732141
2017-10-16,192.36,38180316000.0,-0.9999999949618018
2017-10-17,194.55,39272563200.0,-0.9999999950461599
2017-10-18,200.49,39362664400.0,-0.9999999949065947
2017-10-19,200.98,40164381200.0,-0.9999999949960638
2017-10-20,205.34,40265515200.0,-0.9999999949003509
2017-10-23,205.89,40256321200.0,-0.9999999948855237
2017-10-24,205.84,39746973600.0,-0.9999999948212409
2017-10-25,203.07,40429168400.0,-0.9999999949771413
2017-10-26,206.78,40653502000.0,-0.9999999949135994
2017-10-27,208.0,40322518000.0,-0.999999994841592
2017-10-30,206.2,40758313600.0,-0.9999999949409094
2017-10-31,208.57,39719391600.0,-0.9999999947489125
2017-11-01,202.92,40436523600.0,-0.9999999949817645
2017-11-02,206.82,40482493600.0,-0.999999994891125
2017-11-03,207.07,40408941600.0,-0.9999999948756391
2017-11-06,206.67,40872319200.0,-0.9999999949435215
2017-11-07,209.19,41249273200.0,-0.9999999949286379
2017-11-08,211.24,40339067200.0,-0.9999999947633891
2017-11-09,206.29,40541335200.0,-0.9999999949116131
2017-11-10,207.39,40879674400.0,-0.9999999949268187
2017-11-13,209.23,40771185200.0,-0.9999999948681894
2017-11-14,208.64,40627758800.0,-0.9999999948645949
2017-11-15,207.86,41613355600.0,-0.9999999950049691
2017-11-16,213.22,41107685600.0,-0.9999999948131354
2017-11-17,210.47,41959050000.0,-0.9999999949839189
2017-11-20,215.1,42659632800.0,-0.9999999949577625
2017-11-21,218.91,41971921600.0,-0.9999999947843703
2017-11-22,215.17,42277162400.0,-0.999999994910491
2017-11-24,216.83,41192270400.0,-0.9999999947361483
2017-11-27,210.93,41598645200.0,-0.9999999949294022
2017-11-28,213.14,38196865200.0,-0.9999999944199609
2017-11-29,194.64,37772102400.0,-0.9999999948469905
2017-11-30,192.33,36940964800.0,-0.9999999947935848
2017-12-01,187.81,35640933200.0,-0.9999999947304972
2017-12-04,180.74,35602318400.0,-0.9999999949233643
2017-12-05,180.53,36282674400.0,-0.9999999950243469
2017-12-06,184.23,37189202800.0,-0.9999999950461428
2017-12-07,189.16,36692726800.0,-0.9999999948447549
2017-12-08,186.46,36527234800.0,-0.9999999948953158
2017-12-11,185.56,35793553600.0,-0.9999999948158262
2017-12-12,181.57,35745744800.0,-0.9999999949205143
2017-12-13,181.31,35891010000.0,-0.9999999949483172
2017-12-14,182.1,36666983600.0,-0.9999999950336793
2017-12-15,186.32,37172653600.0,-0.9999999949877132
2017-12-18,189.07,36628368800.0,-0.9999999948381539
2017-12-19,186.11,37128522400.0,-0.9999999949874117
2017-12-20,188.83,36541945200.0,-0.9999999948325138
2017-12-21,185.64,36735019200.0,-0.9999999949465114
2017-12-22,186.69,35650471980.0,-0.9999999947633232
2017-12-26,184.31,35845467460.0,-0.9999999948582062
2017-12-27,185.37,35876740320.0,-0.9999999948331426
2017-12-28,185.54,35606322060.0,-0.9999999947891276
2017-12-29,184.07,36564743240.0,-0.9999999949659157
2018-01-02,189.28,37157088000.0,-0.9999999949059517
2018-01-03,192.5,37318971040.0,-0.9999999948417656
2018-01-04,193.38,37874524200.0,-0.9999999948941933
2018-01-05,196.4,38146782040.0,-0.9999999948514661
2018-01-08,197.88,38089755060.0,-0.9999999948049023
2018-01-09,197.57,37002563280.0,-0.9999999946606402
2018-01-10,191.66,36535309960.0,-0.9999999947541159
2018-01-11,189.12,36423095580.0,-0.9999999948076901
2018-01-12,188.51,36768936620.0,-0.999999994873118
2018-01-16,190.39,39471279640.0,-0.9999999951764929
2018-01-17,205.08,39539344100.0,-0.9999999948132675
2018-01-18,205.45,39921976740.0,-0.9999999948537117
2018-01-19,207.53,40227347020.0,-0.9999999948410717
2018-01-22,209.19,41309020060.0,-0.9999999949359728
2018-01-23,215.07,40326684340.0,-0.9999999946668068
2018-01-24,209.73,38398804500.0,-0.9999999945381112
2018-01-25,199.25,39009545060.0,-0.9999999948922758
2018-01-26,202.57,37795422260.0,-0.9999999946403562
2018-01-29,195.97,36895867640.0,-0.999999994688565
2018-01-30,191.08,36976809160.0,-0.9999999948324367
2018-01-31,191.52,36533470380.0,-0.9999999947576839
2018-02-01,189.11,34684692480.0,-0.9999999945477389
2018-02-02,179.06,33082418300.0,-0.9999999945874574
2018-02-05,170.35,34552242720.0,-0.9999999950697845
2018-02-06,178.34,33317884540.0,-0.9999999946473193
2018-02-07,171.63,31588679340.0,-0.9999999945667244
2018-02-08,162.23,32258286460.0,-0.9999999949709046
2018-02-09,165.87,33560709100.0,-0.9999999950576134
2018-02-12,172.95,33488965480.0,-0.9999999948356123
2018-02-13,172.56,35411326580.0,-0.9999999951269829
2018-02-14,183.01,35908013180.0,-0.999999994903366
2018-02-15,185.71,36312720780.0,-0.9999999948858143
2018-02-16,187.91,37330008520.0,-0.9999999949662481
2018-02-20,193.44,36555545340.0,-0.9999999947083268
2018-02-21,189.23,36395501880.0,-0.9999999948007311
2018-02-22,188.36,37267462800.0,-0.9999999949457251
2018-02-23,193.1,38247958940.0,-0.9999999949513646
2018-02-26,198.43,37335527260.0,-0.999999994685223
2018-02-27,193.47,37039354880.0,-0.9999999947766369
2018-02-28,191.86,36710070060.0,-0.9999999947736411
2018-03-01,190.07,37530522740.0,-0.9999999949355888
2018-03-02,194.53,38297627600.0,-0.9999999949205731
2018-03-05,198.7,39997399520.0,-0.9999999950321771
2018-03-06,207.94,40696439920.0,-0.9999999948904622
2018-03-07,211.74,40880397920.0,-0.9999999948205005
2018-03-08,212.74,43126525100.0,-0.999999995067073
2018-03-09,224.95,43807169700.0,-0.9999999948649958
2018-03-12,228.65,42946246260.0,-0.9999999946759025
2018-03-13,223.97,42701582120.0,-0.9999999947549952
2018-03-14,222.64,42782523640.0,-0.9999999947960059
2018-03-15,223.08,42569132360.0,-0.9999999947595831
2018-03-16,221.92,41770754640.0,-0.999999994687192
2018-03-19,217.58,42055889540.0,-0.9999999948264083
2018-03-20,219.13,43003273240.0,-0.9999999949043413
2018-03-21,224.28,41263030560.0,-0.9999999945646261
2018-03-22,214.82,39020582540.0,-0.9999999944947003
2018-03-23,202.63,43943167400.0,-0.9999999953888167
2018-03-26,214.96,41690315300.0,-0.9999999948438865
2018-03-27,202.62,40520073650.0,-0.9999999949995155
2018-03-28,196.21,41788900400.0,-0.999999995304734
2018-03-29,203.16,40092871550.0,-0.999999994932765
2018-04-02,193.87,40841388050.0,-0.9999999952530997
2018-04-03,197.97,41516878550.0,-0.9999999952315779
2018-04-04,201.67,40302821300.0,-0.9999999949961319
2018-04-05,195.02,39505012250.0,-0.9999999950634112
2018-04-06,190.65,39955947800.0,-0.9999999952284951
2018-04-09,193.12,41243031050.0,-0.9999999953175119
2018-04-10,200.17,41369000900.0,-0.9999999951613529
2018-04-11,200.86,42311036300.0,-0.9999999952527752
2018-04-12,206.02,41894788100.0,-0.9999999950824432
2018-04-13,203.74,41860100750.0,-0.9999999951328354
2018-04-16,203.55,43463021450.0,-0.9999999953167085
2018-04-17,212.33,41900265050.0,-0.9999999949324903
2018-04-18,203.77,39457545350.0,-0.9999999948357152
2018-04-19,190.39,39735044150.0,-0.9999999952085117
2018-04-20,191.91,39725915900.0,-0.9999999951691485
2018-04-23,191.86,38623223300.0,-0.9999999950325223
2018-04-24,185.82,38778403550.0,-0.9999999952081575
2018-04-25,186.67,39459371000.0,-0.9999999952693113
2018-04-26,190.4,38886116900.0,-0.999999995103651
2018-04-27,187.26,38484473900.0,-0.9999999951341416
2018-04-30,185.06,39457545350.0,-0.9999999953098958
2018-05-01,190.39,39298713800.0,-0.9999999951553121
2018-05-02,189.52,39282282950.0,-0.9999999951754331
2018-05-03,189.43,40384975550.0,-0.9999999953093942
2018-05-04,195.47,40021671200.0,-0.9999999951158961
2018-05-07,193.48,40273610900.0,-0.9999999951958616
2018-05-08,194.86,41160876800.0,-0.9999999952658929
2018-05-09,199.72,41944080650.0,-0.9999999952384223
2018-05-10,204.01,41494970750.0,-0.9999999950835006
2018-05-11,201.55,41947731950.0,-0.999999995195211
2018-05-14,204.03,41611812350.0,-0.9999999950968249
2018-05-15,202.19,42473519150.0,-0.9999999952396221
2018-05-16,206.91,41819936450.0,-0.9999999950523598
2018-05-17,203.33,40388626850.0,-0.9999999949656619
2018-05-18,195.49,41188261550.0,-0.9999999952537448
2018-05-21,199.87,41756038700.0,-0.9999999952133869
2018-05-22,202.98,41816285150.0,-0.9999999951459103
2018-05-23,203.31,42009804050.0,-0.9999999951604154
2018-05-24,204.37,41582601950.0,-0.9999999950852041
2018-05-25,202.03,41263113200.0,-0.9999999951038595
