date,NCLH,dcf,Deviation
2014-01-15,36.89,37.17986780372675,-0.007796364560976099
2014-01-16,36.91,36.80986780372676,0.002720254166821423
2014-01-17,36.54,36.48986780372675,0.001373866206994867
2014-01-21,36.22,36.96986780372676,-0.020283215717941228
2014-01-22,36.7,36.30986780372676,0.010744522629002828
2014-01-23,36.04,35.52986780372676,0.014357841101219293
2014-01-24,35.26,35.009867803726756,0.007144619844768885
2014-01-27,34.74,35.14986780372676,-0.011660578811147015
2014-01-28,34.88,34.70986780372675,0.004901551260157344
2014-01-29,34.44,35.32986780372676,-0.025187408248181997
2014-01-30,35.06,35.28986780372676,-0.006513705435373773
2014-01-31,35.02,34.66986780372675,0.010099034650360439
2014-02-03,34.4,34.479867803726755,-0.0023163604971282448
2014-02-04,34.21,34.699867803726754,-0.014117281555583894
2014-02-05,34.43,35.34986780372675,-0.026021817361075894
2014-02-06,35.08,35.479867803726755,-0.01127027321349705
2014-02-07,35.21,35.88986780372676,-0.018943168234689334
2014-02-10,35.62,36.519867803726754,-0.024640500030367773
2014-02-11,36.25,36.15986780372676,0.002492603036119201
2014-02-12,35.89,34.96986780372676,0.026312143970277813
2014-02-13,34.7,35.43986780372676,-0.020876708903777463
2014-02-14,35.17,33.82986780372676,0.03961387623647794
2014-02-18,33.56,33.61986780372676,-0.0017807269224338063
2014-02-19,33.35,34.05986780372676,-0.02084176626337597
2014-02-20,33.79,34.53986780372676,-0.02171021058875766
2014-02-21,34.27,34.37986780372675,-0.0031957017506286656
2014-02-24,34.11,33.89986780372676,0.0061986140326524275
2014-02-25,33.63,33.09986780372675,0.016016142403250333
2014-02-26,32.83,33.609867803726765,-0.023203536779168532
2014-02-27,33.34,34.53986780372676,-0.03473863335392646
2014-02-28,34.27,33.949867803726754,0.009429556489704671
2014-03-03,33.68,34.09986780372675,-0.012312886552623636
2014-03-04,33.83,33.17986780372675,0.019594176809837327
2014-03-05,32.91,33.449867803726754,-0.01613960948648674
2014-03-06,33.18,33.63986780372676,-0.01367032137016344
2014-03-07,33.37,33.17986780372675,0.0057303482159110075
2014-03-10,32.91,33.33986780372676,-0.012893506544699451
2014-03-11,33.07,33.09986780372675,-0.0009023541696256965
2014-03-12,32.83,32.269867803726754,0.01735774685164837
2014-03-13,32.0,31.999867803726755,4.131150605157785e-06
2014-03-14,31.73,32.46986780372676,-0.022786289374477797
2014-03-17,32.2,32.979867803726755,-0.0236467838005896
2014-03-18,32.71,33.009867803726756,-0.009084186750148104
2014-03-19,32.74,33.61986780372676,-0.02617106672945413
2014-03-20,33.35,33.759867803726756,-0.012140681536718212
2014-03-21,33.49,33.54986780372676,-0.0017844423136627041
2014-03-24,33.28,33.36986780372676,-0.0026930824016248023
2014-03-25,33.1,33.11986780372676,-0.0005998756952926287
2014-03-26,32.85,32.859867803726765,-0.0003002995564590494
2014-03-27,32.59,32.109867803726765,0.01495279268068228
2014-03-28,31.84,32.53986780372676,-0.02150801004934022
2014-03-31,32.27,33.49689933882717,-0.036627250970809544
2014-04-01,33.19,33.55689933882717,-0.010933648401854956
2014-04-02,33.25,33.58689933882717,-0.010030677003807553
2014-04-03,33.28,32.87689933882717,0.012260908701228201
2014-04-04,32.57,31.556899338827172,0.032103935506943904
2014-04-07,31.25,31.736899338827175,-0.01534174254482068
2014-04-08,31.43,32.00689933882717,-0.018024218238701373
2014-04-09,31.7,31.336899338827173,0.01158700027232551
2014-04-10,31.03,30.15689933882718,0.028951937378014714
2014-04-11,29.85,30.216899338827172,-0.01214219019341023
2014-04-14,29.91,29.956899338827167,-0.001565560517352349
2014-04-15,29.65,30.116899338827174,-0.015502901994470686
2014-04-16,29.81,31.02689933882717,-0.03922078469840329
2014-04-17,30.72,30.606899338827176,0.0036952668717196158
2014-04-21,30.3,31.09689933882717,-0.025626327890259204
2014-04-22,30.79,31.146899338827176,-0.011458583242739406
2014-04-23,30.84,31.31689933882717,-0.015228178679742466
2014-04-24,31.01,31.27689933882717,-0.008533433443507654
2014-04-25,30.97,31.976899338827177,-0.0314883356312341
2014-04-28,31.67,33.24689933882717,-0.04742996701005431
2014-04-29,32.94,33.076899338827175,-0.004138820190636161
2014-04-30,32.77,32.76689933882717,9.46278480844498e-05
2014-05-01,32.46,32.80689933882717,-0.010573975164322014
2014-05-02,32.5,32.34689933882717,0.00473308614742729
2014-05-05,32.04,32.16689933882718,-0.003945028629912306
2014-05-06,31.86,32.196899338827166,-0.010463719977559793
2014-05-07,31.89,32.09689933882717,-0.006446084920635586
2014-05-08,31.79,31.766899338827177,0.0007271928218877122
2014-05-09,31.46,32.686899338827175,-0.03753489513059438
2014-05-12,32.38,32.826899338827175,-0.013613815128088791
2014-05-13,32.52,32.71689933882716,-0.006018276267197642
2014-05-14,32.41,32.956899338827164,-0.016594380836757128
2014-05-15,32.65,33.05689933882717,-0.012309059438894376
2014-05-16,32.75,33.48689933882717,-0.022005600798421954
2014-05-19,33.18,33.47689933882718,-0.008868782494525496
2014-05-20,33.17,34.076899338827175,-0.026613317420985383
2014-05-21,33.77,34.06689933882717,-0.008715185255758873
2014-05-22,33.76,34.27689933882717,-0.015080107850993785
2014-05-23,33.97,34.00689933882717,-0.001085054490252757
2014-05-27,33.7,33.546899338827174,0.004563779788602673
2014-05-28,33.24,33.65689933882718,-0.012386742302973763
2014-05-29,33.35,34.05689933882717,-0.020756420947025456
2014-05-30,33.75,34.206899338827164,-0.013356935228226119
2014-06-02,33.9,34.326899338827175,-0.012436291860019821
2014-06-03,34.02,34.39689933882718,-0.010957363776151086
2014-06-04,34.09,34.33689933882717,-0.007190496043071204
2014-06-05,34.03,34.06689933882717,-0.0010831434484298574
2014-06-06,33.76,33.98689933882717,-0.006676082350588586
2014-06-09,33.68,33.856899338827176,-0.00522491256676616
2014-06-10,33.55,33.956899338827164,-0.011982817829362502
2014-06-11,33.65,33.22689933882718,0.012733678723924946
2014-06-12,32.92,33.16689933882718,-0.007444148948169582
2014-06-13,32.86,32.206899338827164,0.020278284298715032
2014-06-16,31.9,32.33689933882717,-0.013510860588373919
2014-06-17,32.03,32.23689933882717,-0.006418090544395905
2014-06-18,31.93,32.21689933882717,-0.008905243667611584
2014-06-19,31.91,32.296899338827174,-0.011979457680076577
2014-06-20,31.99,32.72689933882718,-0.02251662558062517
2014-06-23,32.42,32.446899338827166,-0.000829026482508155
2014-06-24,32.14,32.34689933882717,-0.006396264960667253
2014-06-25,32.04,32.296899338827174,-0.00795430348071624
2014-06-26,31.99,31.756899338827168,0.007340158076699632
2014-06-27,31.45,32.00689933882717,-0.017399352962365833
2014-06-30,31.7,32.201234697835616,-0.01556569810254227
2014-07-01,31.9,32.241234697835615,-0.010583797457934363
2014-07-02,31.94,32.781234697835615,-0.02566208093105038
2014-07-03,32.48,32.68123469783562,-0.0061574998526280345
2014-07-07,32.38,32.50123469783561,-0.003730156683668495
2014-07-08,32.2,32.96123469783561,-0.02309484777539572
2014-07-09,32.66,33.04123469783562,-0.011538149264760822
2014-07-10,32.74,33.25123469783561,-0.015374908705837909
2014-07-11,32.95,33.02123469783561,-0.0021572390762322202
2014-07-14,32.72,32.61123469783561,0.00333520957339295
2014-07-15,32.31,32.66123469783561,-0.010753870791629372
2014-07-16,32.36,32.281234697835615,0.0024399717948107025
2014-07-17,31.98,32.59123469783562,-0.018754573231194893
2014-07-18,32.29,32.19123469783562,0.003068080584402777
2014-07-21,31.89,32.48123469783561,-0.0182023467807092
2014-07-22,32.18,32.36123469783561,-0.00560036412478826
2014-07-23,32.06,32.84123469783562,-0.023788225534867036
2014-07-24,32.54,32.701234697835616,-0.004930538535484974
2014-07-25,32.4,33.06123469783561,-0.02000030258636709
2014-07-28,32.76,33.83123469783562,-0.03166407337489674
2014-07-29,33.53,33.351234697835615,0.0053600804822973025
2014-07-30,33.05,33.08123469783562,-0.0009441817429404198
2014-07-31,32.78,33.27123469783561,-0.014764546681147461
2014-08-01,32.97,33.26123469783561,-0.008755979760864507
2014-08-04,32.96,32.73123469783561,0.006989204784856984
2014-08-05,32.43,32.18123469783561,0.007730135418984263
2014-08-06,31.88,32.09123469783562,-0.006582317565047235
2014-08-07,31.79,32.05123469783561,-0.008150534614295268
2014-08-08,31.75,32.48123469783561,-0.02251252776066226
2014-08-11,32.18,32.63123469783561,-0.013828305977816369
2014-08-12,32.33,32.50123469783561,-0.005268559777115711
2014-08-13,32.2,33.141234697835614,-0.02840071308197467
2014-08-14,32.84,33.86123469783561,-0.030159405200333333
2014-08-15,33.56,33.98123469783561,-0.012396097480896984
2014-08-18,33.68,33.79123469783562,-0.0032918210544921056
2014-08-19,33.49,34.09123469783562,-0.017636049358863093
2014-08-20,33.79,34.04123469783562,-0.007380305093680817
2014-08-21,33.74,34.09123469783562,-0.010302786066528569
2014-08-22,33.79,34.09123469783562,-0.008836133408061664
2014-08-25,33.79,34.09123469783562,-0.008836133408061664
2014-08-26,33.79,34.00123469783561,-0.00621255962357925
2014-08-27,33.7,33.491234697835615,0.006233431046896554
2014-08-28,33.19,33.61123469783561,-0.012532556498519254
2014-08-29,33.31,37.29123469783562,-0.10676060286270672
2014-09-02,36.99,37.241234697835615,-0.006746143082367095
2014-09-03,36.94,36.55123469783561,0.010636174273680687
2014-09-04,36.25,36.40123469783561,-0.004154658463950467
2014-09-05,36.1,36.40123469783561,-0.008275397808237606
2014-09-08,36.1,36.36123469783561,-0.007184428691888178
2014-09-09,36.06,36.61123469783561,-0.01505643561013792
2014-09-10,36.31,36.80123469783561,-0.013348321105772554
2014-09-11,36.5,36.92123469783561,-0.011409008969580858
2014-09-12,36.62,36.741234697835615,-0.0032996903569699754
2014-09-15,36.44,36.73123469783561,-0.007928802291330861
2014-09-16,36.43,36.98123469783561,-0.014905794853514509
2014-09-17,36.68,37.25123469783561,-0.015334651387241216
2014-09-18,36.95,37.071234697835614,-0.0032703172371728595
2014-09-19,36.77,37.09123469783562,-0.008660663373774358
2014-09-22,36.79,37.15123469783561,-0.009723356458369858
2014-09-23,36.85,36.84123469783562,0.00023792096644625893
2014-09-24,36.54,36.18123469783562,0.009915783835476422
2014-09-25,35.88,36.88123469783561,-0.02714753738692932
2014-09-26,36.58,36.52123469783561,0.001609072164470593
2014-09-29,36.22,36.321234697835614,-0.0027872041982550666
2014-09-30,36.02,35.43605217276966,0.016478918824909927
2014-10-01,35.17,35.29605217276965,-0.003571282480902882
2014-10-02,35.03,36.066052172769645,-0.028726520102798414
2014-10-03,35.8,35.866052172769656,-0.0018416348822413164
2014-10-06,35.6,34.866052172769656,0.021050499884341933
2014-10-07,34.6,35.236052172769654,-0.01805117581421878
2014-10-08,34.97,34.25605217276965,0.020841509220898224
2014-10-09,33.99,33.996052172769645,-0.0001780257524869322
2014-10-10,33.73,32.236052172769654,0.046344006990170605
2014-10-13,31.97,32.316052172769645,-0.010708367808034414
2014-10-14,32.05,31.336052172769655,0.022783591988359886
2014-10-15,31.07,31.566052172769652,-0.015714735883176734
2014-10-16,31.3,32.28605217276965,-0.030541119350643187
2014-10-17,32.02,33.17605217276965,-0.034845983685741766
2014-10-20,32.91,34.42605217276965,-0.04403793281789137
2014-10-21,34.16,34.90605217276965,-0.021373146670297216
2014-10-22,34.64,34.526052172769646,0.003300343365646219
2014-10-23,34.26,35.28605217276965,-0.029078123212702756
2014-10-24,35.02,35.586052172769655,-0.015906574014489694
2014-10-27,35.32,36.496052172769645,-0.032224092819746586
2014-10-28,36.23,36.92605217276965,-0.01884989409409288
2014-10-29,36.66,38.70605217276965,-0.052861298373619414
2014-10-30,38.44,39.26605217276965,-0.021037311546753923
2014-10-31,39.0,39.336052172769655,-0.008543108782082753
2014-11-03,39.07,38.666052172769646,0.010447092592370533
2014-11-04,38.4,39.29605217276965,-0.02280260034341497
2014-11-05,39.03,39.246052172769645,-0.005505067664348329
2014-11-06,38.98,39.25605217276965,-0.007032092059454209
2014-11-07,38.99,39.616052172769656,-0.015802992434465146
2014-11-10,39.35,40.166052172769646,-0.020316962425370844
2014-11-11,39.9,40.616052172769656,-0.017629782671239602
2014-11-12,40.35,40.76605217276965,-0.010205848999220835
2014-11-13,40.5,41.85605217276966,-0.03239799508974872
2014-11-14,41.59,41.57605217276965,0.000335477432354514
2014-11-17,41.31,42.03605217276965,-0.01727213035576103
2014-11-18,41.77,42.05605217276965,-0.006801688651006055
2014-11-19,41.79,41.976052172769656,-0.0044323408977071654
2014-11-20,41.71,42.09605217276965,-0.009170745303745509
2014-11-21,41.83,42.46605217276966,-0.014977897408073981
2014-11-24,42.2,42.426052172769644,-0.005328145353923119
2014-11-25,42.16,42.416052172769646,-0.0060366809180329994
2014-11-26,42.15,44.15605217276965,-0.04543096753578779
2014-11-28,43.89,42.926052172769644,0.022456009309932412
2014-12-01,42.66,44.40605217276965,-0.0393201396507018
2014-12-02,44.14,44.60605217276966,-0.010448182479017132
2014-12-03,44.34,45.226052172769656,-0.019591632039533624
2014-12-04,44.96,45.746052172769645,-0.017182950996535218
2014-12-05,45.48,45.21605217276966,0.005837480596974753
2014-12-08,44.95,44.96605217276966,-0.00035698425799046696
2014-12-09,44.7,44.866052172769656,-0.0037010649417118513
2014-12-10,44.6,43.996052172769645,0.013727318643470321
2014-12-11,43.73,44.05605217276965,-0.00740084861646273
2014-12-12,43.79,44.00605217276965,-0.004909601341229641
2014-12-15,43.74,44.026052172769646,-0.00649733870407232
2014-12-16,43.76,46.026052172769646,-0.04923411993415139
2014-12-17,45.76,46.21605217276966,-0.009867830576804737
2014-12-18,45.95,47.12605217276965,-0.024955457088960076
2014-12-19,46.86,46.93605217276965,-0.0016203359517691363
2014-12-22,46.67,47.776052172769646,-0.02315076534096816
2014-12-23,47.51,47.926052172769644,-0.00868112756856776
2014-12-24,47.66,47.746052172769645,-0.0018022887517121777
2014-12-26,47.48,48.29605217276965,-0.016896871194572727
2014-12-29,48.03,47.12605217276965,0.01918148848786183
2014-12-30,46.86,47.026052172769646,-0.0035310676762655424
2014-12-31,46.76,47.10539193835902,-0.007332322779757261
2015-01-02,46.7,46.43539193835902,0.005698413442751571
2015-01-05,46.03,46.015391938359016,0.0003174603328501835
2015-01-06,45.61,46.61539193835901,-0.02156781047102363
2015-01-07,46.21,47.08539193835902,-0.01859158227895863
2015-01-08,46.68,45.60539193835902,0.023563180053214783
2015-01-09,45.2,45.72539193835901,-0.011490157133421053
2015-01-12,45.32,46.04539193835902,-0.015753844365796632
2015-01-13,45.64,45.445391938359016,0.004282239702211088
2015-01-14,45.04,45.08539193835902,-0.0010067992404518833
2015-01-15,44.68,45.25539193835901,-0.012714328916711981
2015-01-16,44.85,45.40539193835902,-0.012231849889391966
2015-01-20,45.0,45.39539193835901,-0.00870995758547255
2015-01-21,44.99,46.20539193835901,-0.026304114895950192
2015-01-22,45.8,46.10539193835902,-0.0066237792483646585
2015-01-23,45.7,46.45539193835901,-0.016260586916612918
2015-01-26,46.05,46.00539193835901,0.0009696268146297538
2015-01-27,45.6,45.31539193835901,0.006280604656981437
