date,CAH,dcf,Deviation
2015-07-06,84.54,98.77910447761194,-0.1441509776072043
2015-07-07,85.0,97.17910447761194,-0.12532637075718023
2015-07-08,83.4,97.93910447761193,-0.14845045352579722
2015-07-09,84.16,99.25910447761194,-0.15211808082569966
2015-07-10,85.48,99.89910447761194,-0.14433667401736672
2015-07-13,86.12,99.94910447761194,-0.13836146456629417
2015-07-14,86.17,100.37910447761195,-0.14155440568590716
2015-07-15,86.6,100.79910447761193,-0.1408653831916299
2015-07-16,87.02,100.53910447761194,-0.13446613183850653
2015-07-17,86.76,100.35910447761194,-0.13550444225661273
2015-07-20,86.58,99.96910447761194,-0.13393242389812965
2015-07-21,86.19,100.59910447761195,-0.14323292987979486
2015-07-22,86.82,98.04910447761193,-0.1145253139989253
2015-07-23,84.27,97.06910447761196,-0.13185559449107676
2015-07-24,83.29,96.06910447761196,-0.13301991880844488
2015-07-27,82.29,97.45910447761194,-0.15564584303251572
2015-07-28,83.68,98.12910447761195,-0.1472458609964028
2015-07-29,84.35,97.11910447761194,-0.13147881198343936
2015-07-30,83.34,98.75910447761194,-0.15612843554193379
2015-07-31,84.98,99.59910447761193,-0.1467794771277089
2015-08-03,85.82,99.52910447761194,-0.13773965464238325
2015-08-04,85.75,100.04910447761193,-0.14292086423233963
2015-08-05,86.27,98.55910447761194,-0.12468766373991824
2015-08-06,84.78,98.85910447761194,-0.14241586095694758
2015-08-07,85.08,99.50910447761194,-0.14500285730998896
2015-08-10,85.73,99.66910447761194,-0.13985381478713887
2015-08-11,85.89,98.82910447761193,-0.1309240283619394
2015-08-12,85.05,97.97910447761194,-0.13195777351247606
2015-08-13,84.2,98.04910447761193,-0.14124661873657574
2015-08-14,84.27,98.11910447761194,-0.14114585076316022
2015-08-17,84.34,98.57910447761193,-0.14444343507751933
2015-08-18,84.8,99.04910447761193,-0.14385899350390052
2015-08-19,85.27,96.03910447761194,-0.11213249578063667
2015-08-20,82.26,94.37910447761195,-0.12840876743524055
2015-08-21,80.6,92.75910447761194,-0.13108259880351292
2015-08-24,78.98,93.19910447761194,-0.15256696464318087
2015-08-25,79.42,97.32910447761193,-0.18400564326297142
2015-08-26,83.55,97.46910447761194,-0.14280529766033778
2015-08-27,83.69,97.16910447761194,-0.13871800661410405
2015-08-28,83.39,96.04910447761193,-0.1317982561780432
2015-08-31,82.27,94.00910447761194,-0.12487199556727602
2015-09-01,80.23,95.42910447761194,-0.15927116324535673
2015-09-02,81.65,94.92910447761194,-0.13988443850477572
2015-09-03,81.15,94.32910447761193,-0.1397140845404703
2015-09-04,80.55,96.02910447761194,-0.16119180285827528
2015-09-08,82.25,95.01910447761195,-0.1343846013684601
2015-09-09,81.24,96.78910447761194,-0.1606493268176541
2015-09-10,83.01,98.78910447761194,-0.1597251494590466
2015-09-11,85.01,98.08910447761194,-0.13333901402471404
2015-09-14,84.31,98.85910447761194,-0.1471701018787479
2015-09-15,85.08,99.13910447761194,-0.14181189704801933
2015-09-16,85.36,98.54910447761193,-0.13383281915675038
2015-09-17,84.77,97.40910447761193,-0.12975280437484005
2015-09-18,83.63,96.77910447761194,-0.13586718484932603
2015-09-21,83.0,95.27910447761194,-0.1288751037799395
2015-09-22,81.5,95.81910447761196,-0.1494389303226853
2015-09-23,82.04,95.20910447761194,-0.13831770133610066
2015-09-24,81.43,93.28910447761194,-0.127122074373197
2015-09-25,79.51,90.89910447761194,-0.1252939128835645
2015-09-28,77.12,90.49910447761194,-0.14783687147889635
2015-09-29,76.72,90.59910447761193,-0.15319251285802293
2015-09-30,76.82,86.10489425981874,-0.1078323635332723
2015-10-01,77.12,87.60489425981874,-0.11968388693812715
2015-10-02,78.62,88.53489425981873,-0.1119885480488857
2015-10-05,79.55,87.09489425981873,-0.08662843354871119
2015-10-06,78.11,86.53489425981873,-0.09735834696374857
2015-10-07,77.55,86.68489425981873,-0.10538046262638234
2015-10-08,77.7,87.65489425981873,-0.11356917766977537
2015-10-09,78.67,89.06489425981873,-0.11671146467086013
2015-10-12,80.08,89.06489425981873,-0.10088031131107766
2015-10-13,80.08,87.59489425981873,-0.08579146448340358
2015-10-14,78.61,88.12489425981873,-0.10797056086973511
2015-10-15,79.14,89.11489425981873,-0.11193296409841935
2015-10-16,80.13,89.18489425981873,-0.10152946118251238
2015-10-19,80.2,87.71489425981873,-0.08567409586744756
2015-10-20,78.73,87.01489425981873,-0.09521236944885292
2015-10-21,78.03,86.73489425981873,-0.1003620784242012
2015-10-22,77.75,89.12489425981873,-0.12762869851669512
2015-10-23,80.14,89.79489425981873,-0.10752163961441497
2015-10-26,80.81,91.07489425981873,-0.11270827535121819
2015-10-27,82.09,91.81489425981873,-0.10591848237933077
2015-10-28,82.83,91.99489425981874,-0.09962394471517699
2015-10-29,83.01,91.18489425981873,-0.08965184777782931
2015-10-30,82.2,95.13489425981874,-0.13596372141322632
2015-11-02,86.15,95.35489425981874,-0.09653300264523024
2015-11-03,86.37,95.56489425981873,-0.09621623432994075
2015-11-04,86.58,97.18489425981873,-0.10912080874901309
2015-11-05,88.2,97.48489425981873,-0.09524444100100715
2015-11-06,88.5,96.65489425981873,-0.08437125012932611
2015-11-09,87.67,97.01489425981873,-0.09632432556996728
2015-11-10,88.03,96.20489425981873,-0.08497378769255692
2015-11-11,87.22,94.47489425981873,-0.07679176903725116
2015-11-12,85.49,94.48489425981873,-0.09519928376153097
2015-11-13,85.5,95.17489425981873,-0.10165384826598445
2015-11-16,86.19,95.70489425981873,-0.09941909798246873
2015-11-17,86.72,97.58489425981873,-0.1113378698847699
2015-11-18,88.6,96.34489425981873,-0.08038717899188974
2015-11-19,87.36,96.57489425981873,-0.09541707842855707
2015-11-20,87.59,96.31489425981873,-0.09058717581397624
2015-11-23,87.33,95.74489425981874,-0.0878886997042746
2015-11-24,86.76,95.96489425981873,-0.0959193914693125
2015-11-25,86.98,96.27489425981874,-0.096545359320099
2015-11-27,87.29,95.83489425981873,-0.08916266174043652
2015-11-30,86.85,97.89489425981873,-0.1128240072511335
2015-12-01,88.91,96.27489425981874,-0.0764985961962521
2015-12-02,87.29,95.28489425981873,-0.08390515959453748
2015-12-03,86.3,97.42489425981873,-0.11418944145990217
2015-12-04,88.44,97.72489425981873,-0.09501053268098925
2015-12-07,88.74,97.53489425981873,-0.09017177212896155
2015-12-08,88.55,96.49489425981874,-0.08233486673840584
2015-12-09,87.51,96.12489425981873,-0.08962188542474003
2015-12-10,87.14,94.88489425981874,-0.08162410171013379
2015-12-11,85.9,95.50489425981873,-0.10056965492981795
2015-12-14,86.52,95.66489425981874,-0.09559300023874895
2015-12-15,86.68,97.20489425981873,-0.10827535321098913
2015-12-16,88.22,96.94489425981872,-0.08999849168369234
2015-12-17,87.96,95.59489425981873,-0.07986717615971983
2015-12-18,86.61,97.03489425981873,-0.10743448879230222
2015-12-21,88.05,97.85489425981874,-0.10019830212871461
2015-12-22,88.87,98.63489425981874,-0.09900040277933053
2015-12-23,89.65,98.69489425981872,-0.09164500684308585
2015-12-24,89.71,99.47489425981873,-0.09816440954753647
2015-12-28,90.49,99.83489425981873,-0.09360348732877699
2015-12-29,90.85,99.52489425981874,-0.08716305929622137
2015-12-30,90.54,98.25489425981873,-0.07851918540991931
2015-12-31,89.27,94.95,-0.059820958399157576
2016-01-04,87.95,96.68,-0.09029788994621435
2016-01-05,89.68,94.24,-0.048387096774193394
2016-01-06,87.24,92.0,-0.05173913043478262
2016-01-07,85.0,90.86,-0.06449482720669164
2016-01-08,83.86,86.27,-0.027935551176538786
2016-01-11,79.27,86.89,-0.08769708827252853
2016-01-12,79.89,85.17,-0.0619936597393449
2016-01-13,78.17,88.78,-0.11950889840054069
2016-01-14,81.78,88.24,-0.07320942883046233
2016-01-15,81.24,88.58,-0.08286294874689548
2016-01-19,81.58,87.28,-0.06530705774518797
2016-01-20,80.28,87.08,-0.07808911345888836
2016-01-21,80.08,88.59,-0.09606050344282657
2016-01-22,81.59,88.2,-0.07494331065759641
2016-01-25,81.2,89.71,-0.09486121948500714
2016-01-26,82.71,88.75,-0.06805633802816913
2016-01-27,81.75,86.0,-0.04941860465116277
2016-01-28,79.0,88.37,-0.1060314586398099
2016-01-29,81.37,86.8,-0.06255760368663588
2016-02-01,79.8,84.73,-0.05818482237696221
2016-02-02,77.73,84.33,-0.07826396300249017
2016-02-03,77.33,83.6,-0.07499999999999996
2016-02-04,76.6,83.61,-0.08384164573615605
2016-02-05,76.61,83.16,-0.0787638287638287
2016-02-08,76.16,83.65,-0.08953974895397498
2016-02-09,76.65,85.22,-0.10056324806383465
2016-02-10,78.22,84.12,-0.07013789824060868
2016-02-11,77.12,85.85,-0.10168899242865448
2016-02-12,78.85,86.77,-0.09127578656217594
2016-02-16,79.77,87.98,-0.09331666287792684
2016-02-17,80.98,88.0,-0.07977272727272722
2016-02-18,81.0,87.83,-0.07776386200614827
2016-02-19,80.83,88.46,-0.08625367397693873
2016-02-22,81.46,88.2,-0.07641723356009078
2016-02-23,81.2,89.14,-0.08907336773614538
2016-02-24,82.14,89.67,-0.08397457343593173
2016-02-25,82.67,90.03,-0.08175052760191048
2016-02-26,83.03,88.7,-0.06392333709131903
2016-02-29,81.7,89.88,-0.09101023587004886
2016-03-01,82.88,90.16,-0.08074534161490687
2016-03-02,83.16,90.61,-0.08222050546297321
2016-03-03,83.61,90.51,-0.07623467020218766
2016-03-04,83.51,91.15,-0.08381788261108059
2016-03-07,84.15,89.71,-0.06197748300078021
2016-03-08,82.71,90.18,-0.08283433133732554
2016-03-09,83.18,89.32,-0.06874160322436174
2016-03-10,82.32,90.88,-0.09419014084507049
2016-03-11,83.88,90.61,-0.07427436265312881
2016-03-14,83.61,87.43,-0.04369209653437045
2016-03-15,80.43,88.1,-0.08706015891032903
2016-03-16,81.1,86.74,-0.06502190454231038
2016-03-17,79.74,87.86,-0.092419758707034
2016-03-18,80.86,87.85,-0.0795674445076835
2016-03-21,80.85,88.16,-0.08291742286751369
2016-03-22,81.16,88.28,-0.0806524694154962
2016-03-23,81.28,88.48,-0.08137432188065097
2016-03-24,81.48,87.77,-0.07166457787398872
2016-03-28,80.77,88.82,-0.09063274037378966
2016-03-29,81.82,88.78,-0.07839603514305038
2016-03-30,81.78,88.95,-0.08060708263069138
2016-03-31,81.95,90.00894259818732,-0.08953491026067906
2016-04-01,82.16,90.97894259818732,-0.09693388762646526
2016-04-04,83.13,89.15894259818731,-0.06762016711389185
2016-04-05,81.31,91.90894259818731,-0.11532003631599119
2016-04-06,84.06,91.60894259818731,-0.08240399227505857
2016-04-07,83.76,90.8489425981873,-0.07802999567689795
2016-04-08,83.0,90.04894259818731,-0.07827901577524132
2016-04-11,82.2,90.40894259818731,-0.09079790518810793
2016-04-12,82.56,91.71894259818731,-0.09985878967567074
2016-04-13,83.87,91.75894259818732,-0.08597464590163184
2016-04-14,83.91,92.0989425981873,-0.08891462124504879
2016-04-15,84.25,92.4189425981873,-0.08839034908356036
2016-04-18,84.57,93.43894259818731,-0.09491698377116875
2016-04-19,85.59,95.04894259818731,-0.09951654736627968
2016-04-20,87.2,94.6689425981873,-0.0788953842010095
2016-04-21,86.82,94.75894259818732,-0.08378040510489182
2016-04-22,86.91,94.19894259818732,-0.07737817853517581
2016-04-25,86.35,94.4289425981873,-0.08555578804439978
2016-04-26,86.58,94.38894259818733,-0.08273154019141749
2016-04-27,86.54,86.35894259818731,0.0020965680723434854
2016-04-28,78.51,86.3089425981873,-0.09036077100950479
2016-04-29,78.46,87.3489425981873,-0.10176359706009519
2016-05-02,79.5,87.08894259818732,-0.08714013939980103
2016-05-03,79.24,85.35894259818731,-0.07168484533590347
2016-05-04,77.51,86.39894259818732,-0.10288253919410595
2016-05-05,78.55,84.69894259818732,-0.0725976312048896
2016-05-06,76.85,86.3189425981873,-0.1096971569990729
2016-05-09,78.47,86.3189425981873,-0.09092954989872792
2016-05-10,78.47,84.8089425981873,-0.07474379946252019
2016-05-11,76.96,84.8489425981873,-0.09297632188000715
2016-05-12,77.0,84.0989425981873,-0.0844117937618436
2016-05-13,76.25,85.23894259818731,-0.10545582012391674
2016-05-16,77.39,84.94894259818732,-0.08898218585181794
2016-05-17,77.1,85.6789425981873,-0.10012895045192605
2016-05-18,77.83,85.1789425981873,-0.08627651828051341
2016-05-19,77.33,85.25894259818732,-0.0929983689283509
2016-05-20,77.41,84.58894259818732,-0.08486857002443671
2016-05-23,76.74,85.3089425981873,-0.10044600644680113
2016-05-24,77.46,84.57894259818731,-0.08416920783708037
2016-05-25,76.73,85.13894259818733,-0.09876728958067138
2016-05-26,77.29,85.99894259818731,-0.10126801952528741
2016-05-27,78.15,86.79894259818731,-0.09964340969250385
2016-05-31,78.95,86.5689425981873,-0.08801011505420464
2016-06-01,78.72,87.73894259818731,-0.10279292559394992
2016-06-02,79.89,87.63894259818733,-0.08841894217865198
2016-06-03,79.79,88.26894259818731,-0.09605805109487542
2016-06-06,80.42,87.8489425981873,-0.08456496320242102
2016-06-07,80.0,87.50894259818732,-0.0858077171914412
2016-06-08,79.66,87.13894259818733,-0.08582778692500348
2016-06-09,79.29,86.37894259818731,-0.08206794833276954
2016-06-10,78.53,86.04894259818731,-0.08737983723167453
2016-06-13,78.2,85.77894259818733,-0.08835434861547808
2016-06-14,77.93,84.52894259818733,-0.07806725596409902
2016-06-15,76.68,84.38894259818733,-0.09135015039698946
2016-06-16,76.54,83.35894259818731,-0.08180217245624688
2016-06-17,75.51,84.32894259818731,-0.10457788662438261
2016-06-20,76.48,84.73894259818731,-0.097463366251209
2016-06-21,76.89,84.88894259818733,-0.09422832177389062
2016-06-22,77.04,85.96894259818731,-0.10386242203676443
2016-06-23,78.12,83.07894259818731,-0.059689524723145704
2016-06-24,75.23,81.5389425981873,-0.07737336783084003
2016-06-27,73.69,83.27894259818733,-0.11514246337700318
2016-06-28,75.43,85.13894259818733,-0.114036447974326
2016-06-29,77.29,85.85894259818731,-0.09980256382016306
2016-06-30,78.01,85.42939393939395,-0.08684825675642127
2016-07-01,78.29,85.36939393939394,-0.08292660416940278
2016-07-05,78.23,87.12939393939394,-0.10213997294167143
2016-07-06,79.99,86.57939393939394,-0.07610810886487096
2016-07-07,79.44,87.51939393939394,-0.09231546947170155
2016-07-08,80.38,88.19939393939394,-0.08865586927691393
2016-07-11,81.06,88.90939393939394,-0.0882853160009679
2016-07-12,81.77,89.41939393939394,-0.08554513291130672
2016-07-13,82.28,90.10939393939394,-0.086887655072454
2016-07-14,82.97,89.49939393939394,-0.07295461624930588
2016-07-15,82.36,90.34939393939393,-0.08842775353593624
2016-07-18,83.21,89.95939393939393,-0.07502711661153516
2016-07-19,82.82,90.42939393939395,-0.08414735085467662
2016-07-20,83.29,89.74939393939394,-0.07197144911926467
2016-07-21,82.61,90.12939393939394,-0.08342887498444995
2016-07-22,82.99,89.99939393939394,-0.0778826793446421
2016-07-25,82.86,90.77939393939394,-0.0872377925840867
2016-07-26,83.64,90.47939393939394,-0.07559062502093228
2016-07-27,83.34,89.69939393939394,-0.07089673252074269
2016-07-28,82.56,90.73939393939393,-0.09014159764894458
2016-07-29,83.6,89.54939393939394,-0.0664370095393435
2016-08-01,82.41,92.05939393939394,-0.10481704828240013
2016-08-02,84.92,91.77939393939394,-0.07473784304920894
2016-08-03,84.64,90.71939393939394,-0.0670131674761335
2016-08-04,83.58,91.49939393939394,-0.08655132671850785
2016-08-05,84.36,90.91939393939394,-0.07214515688222001
2016-08-08,83.78,90.93939393939394,-0.07872709096967678
2016-08-09,83.8,90.68939393939394,-0.07596692005680394
2016-08-10,83.55,90.74939393939394,-0.07933269443322111
2016-08-11,83.61,90.73939393939393,-0.07856999732834624
2016-08-12,83.6,90.32939393939394,-0.07449838469976888
2016-08-15,83.19,89.81939393939395,-0.07380804577536071
2016-08-16,82.68,89.91939393939394,-0.08050981687302428
2016-08-17,82.78,89.55939393939394,-0.07569718419467697
2016-08-18,82.42,88.85939393939394,-0.07246722776193915
2016-08-19,81.72,89.28939393939395,-0.0847737184164532
2016-08-22,82.15,89.15939393939394,-0.07861643770434967
2016-08-23,82.02,88.21939393939394,-0.07027246121927433
2016-08-24,81.08,86.49939393939394,-0.06265239202937145
2016-08-25,79.36,86.48939393939393,-0.08243084631151132
2016-08-26,79.35,86.90939393939394,-0.08698017091990617
2016-08-29,79.77,86.85939393939394,-0.08161919647218074
2016-08-30,79.72,86.80939393939394,-0.08166620705062644
2016-08-31,79.67,86.83939393939394,-0.0825592350909028
2016-09-01,79.7,86.86939393939394,-0.08253072358713365
2016-09-02,79.73,87.94939393939394,-0.09345594746290053
2016-09-06,80.81,88.29939393939394,-0.08481818057023616
2016-09-07,81.16,87.84939393939393,-0.07614615923257084
2016-09-08,80.71,85.94939393939394,-0.06095905624521836
2016-09-09,78.81,87.11939393939394,-0.09537938183057737
2016-09-12,79.98,85.22939393939394,-0.0615913559484742
2016-09-13,78.09,82.39939393939395,-0.05229885480181529
2016-09-14,75.26,83.73939393939393,-0.10125931823116441
2016-09-15,76.6,84.13939393939394,-0.08960599294100702
2016-09-16,77.0,83.70939393939393,-0.08015102754478876
2016-09-19,76.57,83.09939393939393,-0.0785733039660429
2016-09-20,75.96,83.98939393939393,-0.09560009380693812
2016-09-21,76.85,84.69939393939394,-0.09267355496085994
2016-09-22,77.56,84.79939393939394,-0.08537082168969179
2016-09-23,77.66,84.01939393939394,-0.07568959547579202
2016-09-26,76.88,85.27939393939394,-0.09849265515844541
2016-09-27,78.14,85.39939393939395,-0.08500521613239753
2016-09-28,78.26,84.03939393939395,-0.06877005733241992
2016-09-29,76.9,84.83939393939394,-0.09358145515590954
2016-09-30,77.7,82.00428571428573,-0.052488545894814
2016-10-03,75.79,81.90428571428572,-0.07465159681160938
2016-10-04,75.69,82.09428571428572,-0.07801134583927893
2016-10-05,75.88,82.9242857142857,-0.08494840387961466
2016-10-06,76.71,82.61428571428571,-0.07146809614387006
2016-10-07,76.4,82.68428571428572,-0.0760033863750238
2016-10-10,76.47,81.5342857142857,-0.06211234537617816
2016-10-11,75.32,82.00428571428573,-0.08151141926380179
2016-10-12,75.79,81.55428571428571,-0.07068035313901333
2016-10-13,75.34,81.48428571428572,-0.07540454776556393
2016-10-14,75.27,81.1742857142857,-0.07273591214670361
2016-10-17,74.96,81.94428571428571,-0.08523212635762978
2016-10-18,75.73,81.4242857142857,-0.0699335052722071
2016-10-19,75.21,81.79428571428572,-0.0804981137348052
2016-10-20,75.58,81.36428571428571,-0.07109121236063565
2016-10-21,75.15,81.82428571428571,-0.0815685179042197
2016-10-24,75.61,81.12428571428572,-0.0679733037490976
2016-10-25,74.91,80.61428571428571,-0.07076023391812869
2016-10-26,74.4,81.01428571428572,-0.08164344912713806
2016-10-27,74.8,73.71428571428571,0.014728682170542573
2016-10-28,67.5,74.90428571428572,-0.0988499609024851
2016-10-31,68.69,73.10428571428571,-0.06038340531139463
2016-11-01,66.89,74.87428571428572,-0.10663588491185227
2016-11-02,68.66,71.59428571428572,-0.04098491499720658
2016-11-03,65.38,71.38428571428571,-0.08411214953271029
2016-11-04,65.17,72.21428571428571,-0.09754698318496524
2016-11-07,66.0,71.56428571428572,-0.07775227068569723
2016-11-08,65.35,75.46428571428571,-0.13402744912446762
2016-11-09,69.25,77.93428571428572,-0.11143087582945344
2016-11-10,71.72,77.58428571428571,-0.07558599863742654
2016-11-11,71.37,78.56428571428572,-0.09157196108737153
2016-11-14,72.35,77.60428571428571,-0.06770612815934318
2016-11-15,71.39,77.04428571428572,-0.07339007250004648
2016-11-16,70.83,77.85428571428571,-0.09022349444016287
2016-11-17,71.64,76.98428571428572,-0.06942047542170016
2016-11-18,70.77,76.46428571428571,-0.07446987389070525
2016-11-21,70.25,76.34428571428572,-0.07982635055481746
2016-11-22,70.13,76.76428571428572,-0.08642411835861186
2016-11-23,70.55,77.32428571428571,-0.08760877196223693
2016-11-25,71.11,77.7842857142857,-0.08580506529045517
2016-11-28,71.57,77.20428571428572,-0.07297892418999696
2016-11-29,70.99,77.22428571428571,-0.0807296002367871
2016-11-30,71.01,77.14428571428573,-0.07951704598063014
2016-12-01,70.93,77.04428571428572,-0.07936066455285451
2016-12-02,70.83,78.31428571428572,-0.09556731120029194
2016-12-05,72.1,77.63428571428571,-0.07128661857794794
2016-12-06,71.42,76.71428571428571,-0.06901303538175041
2016-12-07,70.5,77.32428571428571,-0.0882553993385925
2016-12-08,71.11,79.25428571428573,-0.10276145499116784
2016-12-09,73.04,79.69428571428571,-0.08349765174057999
2016-12-12,73.48,79.96428571428571,-0.08108977221974079
2016-12-13,73.75,78.68428571428572,-0.0627099257430237
2016-12-14,72.47,79.21428571428571,-0.0851397655545536
2016-12-15,73.0,79.97428571428571,-0.08720660212211062
2016-12-16,73.76,79.91428571428571,-0.07701108330353945
2016-12-19,73.7,79.56428571428572,-0.07370500044887329
2016-12-20,73.35,78.83428571428571,-0.0695672658741665
2016-12-21,72.62,78.32428571428571,-0.07282908056249648
2016-12-22,72.11,79.09428571428572,-0.08830329082830624
2016-12-23,72.88,79.2842857142857,-0.08077623020234592
2016-12-27,73.07,78.76428571428572,-0.07229527523351786
2016-12-28,72.55,78.56428571428572,-0.07655241385580513
2016-12-29,72.35,78.18428571428572,-0.07462222953096176
2016-12-30,71.97,80.33981308411215,-0.10418014136215792
2017-01-03,74.48,81.48981308411214,-0.08602072846671949
2017-01-04,75.63,80.35981308411215,-0.05885794033843117
2017-01-05,74.5,81.18981308411215,-0.08239719775166299
2017-01-06,75.33,80.61981308411215,-0.06561430598447549
2017-01-09,74.76,81.07981308411215,-0.07794558033275156
2017-01-10,75.22,79.57981308411215,-0.05478541498337053
2017-01-11,73.72,80.04981308411215,-0.07907342741026901
2017-01-12,74.19,80.85981308411215,-0.08248613037447994
2017-01-13,75.0,81.03981308411217,-0.07452896118903152
2017-01-17,75.18,81.65981308411214,-0.0793513092840138
2017-01-18,75.8,81.40981308411214,-0.06890831549159948
2017-01-19,75.55,80.88981308411215,-0.06601341850746545
2017-01-20,75.03,80.57981308411215,-0.06887349165626688
2017-01-23,74.72,80.50981308411215,-0.07191437741959827
2017-01-24,74.65,81.72981308411215,-0.08662460878046996
2017-01-25,75.87,78.94981308411215,-0.03900975776637938
2017-01-26,73.09,78.32981308411215,-0.06689423704465536
2017-01-27,72.47,79.04981308411215,-0.08323628896011381
2017-01-30,73.19,80.81981308411214,-0.09440523051162608
2017-01-31,74.96,81.20981308411216,-0.07695884089326732
2017-02-01,75.35,80.29981308411215,-0.06164165138127209
2017-02-02,74.44,80.72981308411215,-0.0779118995055621
2017-02-03,74.87,81.82981308411215,-0.08505229111250945
2017-02-06,75.97,83.61981308411215,-0.09148325979175886
2017-02-07,77.76,83.66981308411215,-0.07063255989553952
2017-02-08,77.81,83.30981308411215,-0.06601638967259915
2017-02-09,77.45,83.25981308411215,-0.0697793193247126
2017-02-10,77.4,83.92981308411214,-0.07780087723498363
2017-02-13,78.07,84.73981308411214,-0.07870932022816401
2017-02-14,78.88,86.27981308411215,-0.08576528876920786
2017-02-15,80.42,86.09981308411216,-0.06596777484944671
2017-02-16,80.24,86.56981308411214,-0.07311801722341749
2017-02-17,80.71,87.19981308411215,-0.07442462150523355
2017-02-21,81.34,86.93981308411215,-0.06441022686228304
2017-02-22,81.08,87.58981308411215,-0.07432157753163382
2017-02-23,81.73,87.99981308411215,-0.07124802728977753
2017-02-24,82.14,88.34981308411216,-0.07028665785857624
2017-02-27,82.49,87.22981308411215,-0.05433707715894964
2017-02-28,81.37,87.90981308411214,-0.07439229881941445
2017-03-01,82.05,87.64981308411217,-0.06388847719205482
2017-03-02,81.79,88.70981308411216,-0.07800504638140737
2017-03-03,82.85,87.55981308411215,-0.053789665809219955
2017-03-06,81.7,87.06981308411214,-0.061672500421296794
2017-03-07,81.21,87.05981308411215,-0.06719303518904185
2017-03-08,81.2,87.79981308411215,-0.07516887396775584
2017-03-09,81.94,87.89981308411217,-0.06780234081282022
2017-03-10,82.04,88.40981308411214,-0.07204871113178313
2017-03-13,82.55,88.45981308411216,-0.06680788572877494
2017-03-14,82.6,89.65981308411214,-0.07873999332888593
2017-03-15,83.8,88.68981308411215,-0.05513387517769064
2017-03-16,82.83,88.96981308411215,-0.06901007062145403
2017-03-17,83.11,88.22981308411215,-0.05802815290146068
2017-03-20,82.37,87.30981308411215,-0.056577982584308684
2017-03-21,81.45,87.49981308411215,-0.06914086865873137
2017-03-22,81.64,86.95981308411216,-0.0611755349447054
2017-03-23,81.1,87.08981308411215,-0.06877742495930195
2017-03-24,81.23,88.10981308411215,-0.07808225716634398
2017-03-27,82.25,88.05981308411215,-0.06597575989132276
2017-03-28,82.2,87.90981308411214,-0.06495080450971946
2017-03-29,82.05,87.52981308411215,-0.06260510437565203
2017-03-30,81.67,87.40981308411214,-0.0656655457962011
2017-03-31,81.55,85.23499999999999,-0.04323341350384213
2017-04-03,80.96,84.695,-0.04409941554991437
2017-04-04,80.42,84.805,-0.051706856907022036
2017-04-05,80.53,86.98499999999999,-0.07420819681554269
2017-04-06,82.71,86.625,-0.04519480519480523
2017-04-07,82.35,86.685,-0.05000865201591975
2017-04-10,82.41,86.575,-0.048108576378862344
2017-04-11,82.3,85.98499999999999,-0.042856312147467435
2017-04-12,81.71,85.70500000000001,-0.046613383116504536
2017-04-13,81.43,86.105,-0.05429417571569595
2017-04-17,81.83,76.665,0.06737102980499565
2017-04-18,72.39,76.795,-0.05736050524122671
2017-04-19,72.52,77.585,-0.06528323773925371
2017-04-20,73.31,76.775,-0.04513187886681869
2017-04-21,72.5,76.755,-0.055436127939547886
2017-04-24,72.48,76.635,-0.054218046584458834
2017-04-25,72.36,76.585,-0.05516746099105563
2017-04-26,72.31,77.415,-0.0659432926435446
2017-04-27,73.14,76.865,-0.04846158849931692
2017-04-28,72.59,76.465,-0.05067678022624733
2017-05-01,72.19,77.265,-0.06568303889212457
2017-05-02,72.99,76.81500000000001,-0.0497949619214999
2017-05-03,72.54,77.015,-0.058105563851197695
2017-05-04,72.74,76.745,-0.0521858101504985
2017-05-05,72.47,76.285,-0.050009831552729866
2017-05-08,72.01,76.665,-0.060718711276332105
2017-05-09,72.39,76.275,-0.050934119960668656
2017-05-10,72.0,77.055,-0.06560249172668886
2017-05-11,72.78,77.175,-0.05694849368318755
2017-05-12,72.9,77.23499999999999,-0.05612740337929667
2017-05-15,72.96,76.905,-0.05129705480787994
2017-05-16,72.63,75.875,-0.04276771004942348
2017-05-17,71.6,76.465,-0.06362388020663057
2017-05-18,72.19,77.775,-0.07180970748955329
2017-05-19,73.5,77.365,-0.049957991339753094
2017-05-22,73.09,77.23499999999999,-0.0536673787790507
2017-05-23,72.96,77.375,-0.057059773828756155
2017-05-24,73.1,77.715,-0.05938364537090668
2017-05-25,73.44,77.375,-0.050856219709208395
2017-05-26,73.1,77.825,-0.06071313845165449
2017-05-30,73.55,78.56500000000001,-0.06383249538598634
2017-05-31,74.29,79.325,-0.06347305389221547
2017-06-01,75.05,80.06500000000001,-0.06263660775619828
2017-06-02,75.79,79.725,-0.04935716525556588
2017-06-05,75.45,78.215,-0.03535127533081894
2017-06-06,73.94,78.31500000000001,-0.055864138415373965
2017-06-07,74.04,78.745,-0.0597498253857387
2017-06-08,74.47,79.475,-0.06297577854671277
2017-06-09,75.2,79.355,-0.05235964967550877
2017-06-12,75.08,79.185,-0.05184062638125908
2017-06-13,74.91,79.885,-0.062277023220880134
2017-06-14,75.61,80.215,-0.05740821542105601
2017-06-15,75.94,79.265,-0.041947896297230836
2017-06-16,74.99,80.48499999999999,-0.06827359135242583
2017-06-19,76.21,80.585,-0.05429050071353225
2017-06-20,76.31,81.755,-0.06660143110513106
2017-06-21,77.48,83.025,-0.06678711231556766
2017-06-22,78.75,83.95500000000001,-0.0619974986599966
