date,NWSA,dcf,Deviation
2017-06-13,13.56,16.763069511355816,-0.19107893749327698
2017-06-14,13.58,16.793069511355817,-0.19133306803637495
2017-06-15,13.61,16.913069511355815,-0.19529686844472915
2017-06-16,13.73,16.963069511355815,-0.19059460371788595
2017-06-19,13.78,16.673069511355816,-0.17351751034117524
2017-06-20,13.49,16.713069511355815,-0.19284725101908284
2017-06-21,13.53,16.633069511355817,-0.18656024429148654
2017-06-22,13.45,16.773069511355814,-0.19811934298048484
2017-06-23,13.59,16.843069511355814,-0.19313994454292038
2017-06-26,13.66,16.843069511355814,-0.18898393248390666
2017-06-27,13.66,17.033069511355816,-0.19803063147878408
2017-06-28,13.85,16.783069511355816,-0.17476359192644908
2017-06-29,13.6,16.883069511355817,-0.19445927822233822
2017-06-30,13.7,17.35749226006192,-0.21071547694003545
2017-07-03,13.89,17.19749226006192,-0.1923241022612916
2017-07-05,13.73,16.70749226006192,-0.1782129965236856
2017-07-06,13.24,16.78749226006192,-0.21131758127457423
2017-07-07,13.32,16.61749226006192,-0.19843501103876138
2017-07-10,13.15,16.73749226006192,-0.2143386956851473
2017-07-11,13.27,16.66749226006192,-0.20383943829407836
2017-07-12,13.2,16.69749226006192,-0.20946212794045949
2017-07-13,13.23,17.03749226006192,-0.22347727012543817
2017-07-14,13.57,17.14749226006192,-0.20863063856831277
2017-07-17,13.68,17.09749226006192,-0.19988266162546242
2017-07-18,13.63,17.39749226006192,-0.21655375405515542
2017-07-19,13.93,17.427492260061918,-0.2006882119280592
2017-07-20,13.96,17.39749226006192,-0.1975855030528224
2017-07-21,13.93,17.44749226006192,-0.2016044602646775
2017-07-24,13.98,17.587492260061918,-0.20511692097536238
2017-07-25,14.12,17.69749226006192,-0.20214684699341712
2017-07-26,14.23,17.73749226006192,-0.1977445406958377
2017-07-27,14.27,17.85749226006192,-0.2008956357262608
2017-07-28,14.39,17.77749226006192,-0.19054949992424408
2017-07-31,14.31,17.89749226006192,-0.2004466440288606
2017-08-01,14.43,17.73749226006192,-0.18646898961636948
2017-08-02,14.27,17.71749226006192,-0.19458127648420787
2017-08-03,14.25,17.587492260061918,-0.1897651018525689
2017-08-04,14.12,17.80749226006192,-0.2070753257229886
2017-08-07,14.34,17.70749226006192,-0.19017330125604948
2017-08-08,14.24,17.63749226006192,-0.1926289865909765
2017-08-09,14.17,17.14749226006192,-0.1736400993745757
2017-08-10,13.68,16.89749226006192,-0.1904124121226335
2017-08-11,13.43,16.837492260061918,-0.2023752829359512
2017-08-14,13.37,16.77749226006192,-0.2030990214296391
2017-08-15,13.31,16.71749226006192,-0.20382795499791662
2017-08-16,13.25,16.69749226006192,-0.20646766630387026
2017-08-17,13.23,16.73749226006192,-0.209559007141787
2017-08-18,13.27,16.77749226006192,-0.20905938776150412
2017-08-21,13.31,16.85749226006192,-0.2104400942521263
2017-08-22,13.39,16.64749226006192,-0.1956746523244699
2017-08-23,13.18,16.66749226006192,-0.20923917081506804
2017-08-24,13.2,16.88749226006192,-0.2183564145152952
2017-08-25,13.42,16.89749226006192,-0.2057993107226419
2017-08-28,13.43,16.82749226006192,-0.20190128199467183
2017-08-29,13.36,16.76749226006192,-0.203220148082498
2017-08-30,13.3,16.837492260061918,-0.21009614765809004
2017-08-31,13.37,16.91749226006192,-0.20969374216512493
2017-09-01,13.45,16.747492260061918,-0.19689468780502228
2017-09-05,13.28,16.85749226006192,-0.21221971838228693
2017-09-06,13.39,16.997492260061918,-0.21223673497638507
2017-09-07,13.53,16.60749226006192,-0.18530746315400948
2017-09-08,13.14,16.80749226006192,-0.21820579794504147
2017-09-11,13.34,16.72749226006192,-0.20251046644629445
2017-09-12,13.26,16.46749226006192,-0.19477721376198542
2017-09-13,13.0,16.51749226006192,-0.21295558700317707
2017-09-14,13.05,16.55749226006192,-0.21183716742675396
2017-09-15,13.09,16.55749226006192,-0.20942134265258316
2017-09-18,13.09,16.51749226006192,-0.20750681799012216
2017-09-19,13.05,16.63749226006192,-0.2156269829602654
2017-09-20,13.17,16.54749226006192,-0.20410900981133206
2017-09-21,13.08,16.497492260061918,-0.2071522269075513
2017-09-22,13.03,16.66749226006192,-0.21823872501671748
2017-09-25,13.2,16.57749226006192,-0.20373963727908895
2017-09-26,13.11,16.72749226006192,-0.21626028599032388
2017-09-27,13.26,16.72749226006192,-0.20729301237465247
2017-09-28,13.26,16.72749226006192,-0.20729301237465247
2017-09-29,13.26,16.49734658896126,-0.19623438057168785
2017-10-02,13.28,16.58734658896126,-0.19938973187925502
2017-10-03,13.37,16.577346588961262,-0.1934776818322066
2017-10-04,13.36,16.647346588961263,-0.19746970313822143
2017-10-05,13.43,16.507346588961262,-0.1864228495098743
2017-10-06,13.29,16.397346588961263,-0.18950301331394293
2017-10-09,13.18,16.717346588961263,-0.21159737103835785
2017-10-10,13.5,16.697346588961263,-0.19148830455942334
2017-10-11,13.48,16.757346588961262,-0.19557670252641202
2017-10-12,13.54,16.897346588961263,-0.19869075723134888
2017-10-13,13.68,16.897346588961263,-0.1904054327123229
2017-10-16,13.68,16.83734658896126,-0.18752043692153075
2017-10-17,13.62,16.947346588961263,-0.19633436842134022
2017-10-18,13.73,16.83734658896126,-0.18455084787519127
2017-10-19,13.62,16.92734658896126,-0.19538482133508528
2017-10-20,13.71,16.967346588961263,-0.19197737088016165
2017-10-23,13.75,16.847346588961262,-0.18384773961917
2017-10-24,13.63,16.877346588961263,-0.19240859763377793
2017-10-25,13.66,16.897346588961263,-0.19158905050075514
2017-10-26,13.68,16.90734658896126,-0.19088427459506763
2017-10-27,13.69,17.02734658896126,-0.1959992164090233
2017-10-30,13.81,16.877346588961263,-0.18174341403686523
2017-10-31,13.66,16.92734658896126,-0.19302178116279467
2017-11-01,13.71,17.01734658896126,-0.19435148550753822
2017-11-02,13.8,17.08734658896126,-0.19238484874444728
2017-11-03,13.87,17.49734658896126,-0.20730838076041114
2017-11-06,14.28,17.36734658896126,-0.17776731598847628
2017-11-07,14.15,17.35734658896126,-0.18478323126882967
2017-11-08,14.14,17.577346588961262,-0.1955554879437803
2017-11-09,14.36,18.31734658896126,-0.21604365947555482
2017-11-10,15.1,18.447346588961263,-0.18145409546131086
2017-11-13,15.23,18.487346588961262,-0.17619329919990867
2017-11-14,15.27,18.40734658896126,-0.17043991505232492
2017-11-15,15.19,18.93734658896126,-0.19788129088505046
2017-11-16,15.72,19.057346588961263,-0.17512126220627056
2017-11-17,15.84,18.88734658896126,-0.1613432874018571
2017-11-20,15.67,19.007346588961262,-0.17558192951032237
2017-11-21,15.79,18.987346588961262,-0.1683935442996609
2017-11-22,15.77,18.987346588961262,-0.16944687736577912
2017-11-24,15.77,18.95734658896126,-0.16813252709201576
2017-11-27,15.74,19.36734658896126,-0.18729187151681004
2017-11-28,16.15,19.56734658896126,-0.1746453753156867
2017-11-29,16.35,19.377346588961263,-0.15623122469646367
2017-11-30,16.16,19.417346588961262,-0.16775446501084035
2017-12-01,16.2,19.757346588961262,-0.18005183909406175
2017-12-04,16.54,19.61734658896126,-0.15686864556355928
2017-12-05,16.4,19.60734658896126,-0.16357881850096767
2017-12-06,16.39,19.577346588961262,-0.16280789505756899
2017-12-07,16.36,19.76734658896126,-0.17237248174036857
2017-12-08,16.55,19.807346588961263,-0.16445143595238543
2017-12-11,16.59,19.43734658896126,-0.14648844048386267
2017-12-12,16.22,19.49734658896126,-0.1680919285097381
2017-12-13,16.28,19.43734658896126,-0.16243711941394112
2017-12-14,16.22,19.237346588961262,-0.15684837693222575
2017-12-15,16.02,19.547346588961258,-0.18045142714936124
2017-12-18,16.33,19.487346588961262,-0.16202034353664974
2017-12-19,16.27,19.45734658896126,-0.16381198609935532
2017-12-20,16.24,19.557346588961263,-0.16962150636700746
2017-12-21,16.34,19.637346588961265,-0.1679120228399289
2017-12-22,16.42,19.52734658896126,-0.15912794781436568
2017-12-26,16.31,19.467346588961263,-0.1621867969799028
2017-12-27,16.25,19.547346588961258,-0.16868512429320348
2017-12-28,16.33,19.42734658896126,-0.15943230202734915
2017-12-29,16.21,19.616266094420602,-0.17364497800065204
2018-01-02,16.43,19.6762660944206,-0.1649838479944684
2018-01-03,16.49,19.776266094420603,-0.16617222274065901
2018-01-04,16.59,19.9862660944206,-0.16992999484624627
2018-01-05,16.8,20.016266094420597,-0.1606826207869564
2018-01-08,16.83,20.0662660944206,-0.16127893845285157
2018-01-09,16.88,20.0362660944206,-0.15752765907313993
2018-01-10,16.85,20.266266094420597,-0.1685690930191186
2018-01-11,17.08,20.3362660944206,-0.16012113921512772
2018-01-12,17.15,20.1562660944206,-0.14914796621249005
2018-01-16,16.97,20.3962660944206,-0.16798496737389867
2018-01-17,17.21,20.1962660944206,-0.14786228704154292
2018-01-18,17.01,20.4062660944206,-0.16643251042135498
2018-01-19,17.22,20.366266094420602,-0.15448418869880776
2018-01-22,17.18,20.2562660944206,-0.15186738168234903
2018-01-23,17.07,20.276266094420603,-0.15812902037732024
2018-01-24,17.09,20.226266094420602,-0.155059074165238
2018-01-25,17.04,20.3262660944206,-0.16167583751757808
2018-01-26,17.14,20.2462660944206,-0.1534241464541758
2018-01-29,17.06,20.2362660944206,-0.15695909905515315
2018-01-30,17.05,20.296266094420602,-0.15994400543028908
2018-01-31,17.11,20.0062660944206,-0.14476794823939276
2018-02-01,16.82,19.5962660944206,-0.14167321881851003
2018-02-02,16.41,19.0162660944206,-0.1370545658900557
2018-02-05,15.83,19.476266094420602,-0.18721586965096737
2018-02-06,16.29,19.2462660944206,-0.15360205870153743
2018-02-07,16.06,18.8362660944206,-0.14738940724791239
2018-02-08,15.65,18.956266094420602,-0.17441547179978312
2018-02-09,15.77,18.9362660944206,-0.16720646396881333
2018-02-12,15.75,19.4062660944206,-0.18840647019015144
2018-02-13,16.22,19.526266094420603,-0.16932403145757247
2018-02-14,16.34,19.5562660944206,-0.16446217692538967
2018-02-15,16.37,19.4462660944206,-0.1581931502677124
2018-02-16,16.26,19.136266094420602,-0.1503044575273339
2018-02-20,15.95,19.1962660944206,-0.16910924647810177
2018-02-21,16.01,19.4062660944206,-0.17500873572979825
2018-02-22,16.22,19.6862660944206,-0.17607534500425126
2018-02-23,16.5,19.8262660944206,-0.16777067747298413
2018-02-26,16.64,19.5662660944206,-0.14955669519669046
2018-02-27,16.38,19.3162660944206,-0.15201002512948025
2018-02-28,16.13,18.9362660944206,-0.14819532427501325
2018-03-01,15.75,19.0562660944206,-0.1735002060759756
2018-03-02,15.87,19.3362660944206,-0.1792624324414308
2018-03-05,16.15,19.606266094420604,-0.1762837491736462
2018-03-06,16.42,19.4862660944206,-0.15735524084311592
2018-03-07,16.3,19.4062660944206,-0.1600651088317122
2018-03-08,16.22,19.6562660944206,-0.17481784576552828
2018-03-09,16.47,19.7362660944206,-0.1654956453664742
2018-03-12,16.55,19.5562660944206,-0.15372393072920432
2018-03-13,16.37,19.516266094420597,-0.16121250239153406
2018-03-14,16.33,19.606266094420604,-0.1671030107743432
2018-03-15,16.42,19.7862660944206,-0.17013144765953747
2018-03-16,16.6,19.526266094420603,-0.14986306548678796
2018-03-19,16.34,19.546266094420602,-0.16403471020666283
2018-03-20,16.36,19.6962660944206,-0.1693857139432977
2018-03-21,16.51,19.456266094420602,-0.1514301911848076
2018-03-22,16.27,18.7462660944206,-0.13209383041658662
2018-03-23,15.56,18.866266094420602,-0.1752475067336391
2018-03-26,15.68,18.7662660944206,-0.16445818677473512
2018-03-27,15.58,18.616266094420602,-0.16309748039810135
2018-03-28,15.43,18.9862660944206,-0.18730729237307286
2018-03-29,15.8,19.035128733264674,-0.16995570550627026
2018-04-02,15.41,19.265128733264675,-0.2001091602678008
2018-04-03,15.64,19.405128733264675,-0.19402750607938057
2018-04-04,15.78,19.375128733264674,-0.18555379851966036
2018-04-05,15.75,19.125128733264674,-0.17647613149888253
2018-04-06,15.5,19.275128733264676,-0.1958549167430268
2018-04-09,15.65,19.575128733264677,-0.20051611341868592
2018-04-10,15.95,19.425128733264675,-0.17889862049221172
2018-04-11,15.8,19.535128733264674,-0.19120062039337615
2018-04-12,15.91,19.345128733264676,-0.17757073528065204
2018-04-13,15.72,19.575128733264677,-0.19694014715282693
2018-04-16,15.95,19.725128733264675,-0.19138677289838202
2018-04-17,16.1,19.655128733264675,-0.18087537260684095
2018-04-18,16.03,19.815128733264675,-0.1910221621174928
2018-04-19,16.19,19.79512873326468,-0.18212201505951553
2018-04-20,16.17,19.805128733264677,-0.18354481721490234
2018-04-23,16.18,19.525128733264676,-0.17132428569168046
2018-04-24,15.9,19.505128733264677,-0.18482978413346096
2018-04-25,15.88,19.595128733264676,-0.1895945050341964
2018-04-26,15.97,19.635128733264676,-0.1866618132762955
2018-04-27,16.01,19.605128733264674,-0.1833769511120168
2018-04-30,15.98,19.635128733264676,-0.18615252198842847
2018-05-01,16.01,19.335128733264675,-0.17197344683534654
2018-05-02,15.71,19.505128733264677,-0.19457081187023084
2018-05-03,15.88,19.765128733264675,-0.19656480793499764
2018-05-04,16.14,20.015128733264675,-0.19360998297374432
2018-05-07,16.39,19.995128733264675,-0.1803003512183966
2018-05-08,16.37,20.135128733264676,-0.18699303009890433
2018-05-09,16.51,20.215128733264674,-0.183284943774202
2018-05-10,16.59,18.805128733264677,-0.11779386170041484
2018-05-11,15.18,19.445128733264674,-0.2193417586363593
2018-05-14,15.82,19.415128733264677,-0.1851715114875857
2018-05-15,15.79,19.515128733264675,-0.1908841486100461
2018-05-16,15.89,19.365128733264676,-0.17945291152623388
2018-05-17,15.74,19.255128733264677,-0.1825554522100924
2018-05-18,15.63,19.325128733264677,-0.19120849254184724
2018-05-21,15.7,19.235128733264677,-0.18378503114206501
2018-05-22,15.61,19.105128733264674,-0.18294190958154455
2018-05-23,15.48,19.145128733264677,-0.1914392315835679
2018-05-24,15.52,19.205128733264676,-0.19188253223638985
2018-05-25,15.58,18.705128733264676,-0.167073361420231
2018-05-29,15.08,19.025128733264676,-0.20736410189786403
2018-05-30,15.4,18.655128733264675,-0.17448974916267024
2018-05-31,15.03,18.835128733264675,-0.20202297457858343
2018-06-01,15.21,18.915128733264677,-0.19588176139392233
2018-06-04,15.29,19.245128733264675,-0.2055132386009112
2018-06-05,15.62,19.325128733264677,-0.19172595351910782
2018-06-06,15.7,19.285128733264674,-0.18590120827561452
2018-06-07,15.66,19.445128733264674,-0.19465691305964328
2018-06-08,15.82,19.495128733264675,-0.18851523288449878
2018-06-11,15.87,19.625128733264674,-0.19134288413098233
2018-06-12,16.0,19.475128733264675,-0.17843932026641496
2018-06-13,15.85,19.645128733264677,-0.19318421298194233
2018-06-14,16.02,19.605128733264674,-0.18286688050059408
2018-06-15,15.98,19.685128733264676,-0.18821968519838073
2018-06-18,16.06,19.575128733264677,-0.17957116814722662
2018-06-19,15.95,19.635128733264676,-0.18768039585202967
2018-06-20,16.01,19.415128733264677,-0.17538532862934553
2018-06-21,15.79,19.445128733264674,-0.18797143404928285
2018-06-22,15.82,19.165128733264677,-0.17454246093628256
2018-06-25,15.54,19.145128733264677,-0.1883052751168376
2018-06-26,15.52,19.065128733264675,-0.1859483239197418
2018-06-27,15.44,19.155128733264675,-0.1939495570610813
2018-06-28,15.53,19.125128733264674,-0.18797932204302514
2018-06-29,15.5,18.640646988158572,-0.16848379727128893
2018-07-02,15.15,18.77064698815857,-0.19288876885504525
2018-07-03,15.28,18.77064698815857,-0.18596306192112821
2018-07-05,15.28,18.890646988158572,-0.1911341094046103
2018-07-06,15.4,18.990646988158574,-0.1890744949552
2018-07-09,15.5,19.260646988158573,-0.19525029405661265
2018-07-10,15.77,19.04064698815857,-0.17177184106152465
2018-07-11,15.55,19.050646988158572,-0.18375475595839297
2018-07-12,15.56,19.080646988158573,-0.18451402566922825
2018-07-13,15.59,18.900646988158574,-0.17516051118423215
2018-07-16,15.41,18.870646988158573,-0.18338782927422392
2018-07-17,15.38,19.04064698815857,-0.1922543383339409
2018-07-18,15.55,18.980646988158572,-0.18074447042289143
2018-07-19,15.49,18.77064698815857,-0.17477538148941596
2018-07-20,15.28,18.760646988158573,-0.18552915527676117
2018-07-23,15.27,18.54064698815857,-0.17640414545659855
2018-07-24,15.05,18.66064698815857,-0.19348991438773633
2018-07-25,15.17,18.580646988158573,-0.18355910805109077
2018-07-26,15.09,18.38064698815857,-0.17902781062486628
2018-07-27,14.89,18.440646988158573,-0.19254459946218672
2018-07-30,14.95,18.560646988158574,-0.1945323883624378
2018-07-31,15.07,18.560646988158574,-0.1880670964964506
2018-08-01,15.07,18.50064698815857,-0.18543389268247612
2018-08-02,15.01,18.570646988158572,-0.1917352147412522
2018-08-03,15.08,18.61064698815857,-0.18971113634066683
2018-08-06,15.12,18.63064698815857,-0.18843398140654477
2018-08-07,15.14,18.63064698815857,-0.18736048138195016
2018-08-08,15.14,18.75064698815857,-0.19256119484510426
2018-08-09,15.26,16.690646988158573,-0.08571549018882052
2018-08-10,13.2,17.070646988158572,-0.22674284055217897
2018-08-13,13.58,17.18064698815857,-0.20957575058961675
2018-08-14,13.69,17.16064698815857,-0.20224453020643318
2018-08-15,13.67,17.390646988158572,-0.2139452885618338
2018-08-16,13.9,17.390646988158572,-0.20071978866199636
2018-08-17,13.9,17.060646988158574,-0.18525950336773922
2018-08-20,13.57,17.060646988158574,-0.2046022633597282
2018-08-21,13.57,17.140646988158572,-0.20831459807936736
2018-08-22,13.65,16.900646988158574,-0.19233861226946736
2018-08-23,13.41,16.890646988158572,-0.20606948867019292
2018-08-24,13.4,16.740646988158574,-0.1995530394089049
2018-08-27,13.25,16.70064698815857,-0.20661756341566995
2018-08-28,13.21,16.830646988158573,-0.21512227014837437
2018-08-29,13.34,16.710646988158572,-0.20170655214888245
2018-08-30,13.22,16.560646988158574,-0.2017220094448755
2018-08-31,13.07,16.41064698815857,-0.20356583080295865
2018-09-04,12.92,16.370646988158573,-0.21078256654453176
2018-09-05,12.88,16.190646988158573,-0.20447898040022083
2018-09-06,12.7,16.150646988158574,-0.21365379298355913
2018-09-07,12.66,16.11064698815857,-0.21418425906140326
2018-09-10,12.62,16.02064698815857,-0.2122665202392956
2018-09-11,12.53,15.850646988158573,-0.20949599033019317
2018-09-12,12.36,15.990646988158572,-0.22704816076842582
2018-09-13,12.5,15.930646988158573,-0.21534888009938402
2018-09-14,12.44,15.760646988158571,-0.21069230156943874
2018-09-17,12.27,15.910646988158572,-0.22881828695389372
2018-09-18,12.42,16.010646988158573,-0.22426620178523737
2018-09-19,12.52,16.11064698815857,-0.222874164569413
2018-09-20,12.62,16.300646988158572,-0.22579760121376402
2018-09-21,12.81,16.240646988158574,-0.21123832016421118
2018-09-24,12.75,16.400646988158574,-0.22259164475611093
2018-09-25,12.91,16.34064698815857,-0.2099456031725443
2018-09-26,12.85,16.370646988158573,-0.2150585123914267
2018-09-27,12.88,16.68064698815857,-0.227847696246831
2018-09-28,13.19,16.320628415300547,-0.19182033532272513
2018-10-01,13.1,16.290628415300546,-0.19585668115195798
2018-10-02,13.07,16.600628415300548,-0.21268040745050476
2018-10-03,13.38,16.550628415300547,-0.19157148210574282
2018-10-04,13.33,16.510628415300545,-0.19264126932643144
2018-10-05,13.29,16.540628415300546,-0.19652387646249425
2018-10-08,13.32,16.700628415300546,-0.20242522204753266
2018-10-09,13.48,15.990628415300547,-0.1570062382850611
2018-10-10,12.77,15.920628415300547,-0.19789598331888902
2018-10-11,12.7,16.040628415300546,-0.20826044521510445
2018-10-12,12.82,16.210628415300548,-0.20916082513496348
2018-10-15,12.99,16.360628415300546,-0.2060207181374718
2018-10-16,13.14,16.430628415300546,-0.20027404504116497
2018-10-17,13.21,16.360628415300546,-0.19257380189345663
2018-10-18,13.14,16.350628415300548,-0.1963611632379899
2018-10-19,13.13,16.410628415300547,-0.19990876231417398
2018-10-22,13.19,16.310628415300545,-0.1913248426635219
2018-10-23,13.09,16.070628415300547,-0.18547055773268617
2018-10-24,12.85,16.080628415300545,-0.20090187596317055
2018-10-25,12.86,15.890628415300547,-0.19071797137880708
2018-10-26,12.67,15.690628415300546,-0.19251162766400187
2018-10-29,12.47,16.040628415300546,-0.2225990355773505
2018-10-30,12.82,16.410628415300547,-0.21879895909121938
2018-10-31,13.19,16.350628415300548,-0.19330317679673426
2018-11-01,13.13,16.390628415300547,-0.19893248340965197
2018-11-02,13.17,16.380628415300546,-0.19600154120470836
2018-11-05,13.16,16.490628415300545,-0.2019709820282094
2018-11-06,13.27,16.650628415300545,-0.20303308265494824
2018-11-07,13.43,17.360628415300546,-0.22641049167530958
2018-11-08,14.14,17.460628415300548,-0.1901780586768984
2018-11-09,14.24,16.910628415300547,-0.1579260302878036
2018-11-12,13.69,16.880628415300546,-0.18901123446379353
2018-11-13,13.66,17.030628415300548,-0.1979156806845911
2018-11-14,13.81,16.790628415300546,-0.17751738300541697
2018-11-15,13.57,16.790628415300546,-0.1918110707736067
2018-11-16,13.57,16.520628415300546,-0.1786026742522595
2018-11-19,13.3,15.820628415300547,-0.1593254293781896
2018-11-20,12.6,15.810628415300547,-0.2030677295656067
2018-11-21,12.59,15.830628415300547,-0.2047062397199867
2018-11-23,12.61,16.250628415300547,-0.22403000808711904
2018-11-26,13.03,16.090628415300547,-0.19021186347142305
2018-11-27,12.87,16.350628415300548,-0.21287429002077107
2018-11-28,13.13,16.430628415300546,-0.2008826644893832
2018-11-29,13.21,16.200628415300546,-0.184599531489536
2018-11-30,12.98,16.520628415300546,-0.214315601458683
2018-12-03,13.3,16.110628415300546,-0.1744580250284491
2018-12-04,12.89,15.690628415300546,-0.17849051938350302
2018-12-06,12.47,15.580628415300547,-0.19964717291157752
2018-12-07,12.36,15.750628415300547,-0.2152694055055484
2018-12-10,12.53,15.680628415300546,-0.20092488208101955
2018-12-11,12.46,15.950628415300546,-0.21883955443110825
2018-12-12,12.73,15.820628415300547,-0.19535433954769577
2018-12-13,12.6,15.470628415300547,-0.1855534460682592
2018-12-14,12.25,15.290628415300546,-0.1988556868112723
2018-12-17,12.07,15.190628415300546,-0.20543115992208305
2018-12-18,11.97,15.060628415300547,-0.20521244732130062
2018-12-19,11.84,14.560628415300547,-0.18684828275966892
2018-12-20,11.34,14.260628415300545,-0.20480362647742356
2018-12-21,11.04,14.090628415300547,-0.216500522573427
2018-12-24,10.87,14.400628415300547,-0.24517182955358285
2018-12-26,11.18,14.430628415300548,-0.2252589645960229
2018-12-27,11.21,14.470628415300547,-0.22532735426008965
2018-12-28,11.25,14.570628415300547,-0.22789877832678584
2018-12-31,11.35,14.149679345045199,-0.1978616812984928
2019-01-02,11.39,14.039679345045199,-0.1887279103692855
2019-01-03,11.28,14.5296793450452,-0.22365802216780384
2019-01-04,11.77,14.739679345045198,-0.20147516615030492
2019-01-07,11.98,14.919679345045198,-0.19703368129164656
2019-01-08,12.16,14.969679345045199,-0.187691351316431
2019-01-09,12.21,14.9396793450452,-0.1827133823960222
2019-01-10,12.18,14.999679345045198,-0.18798264150737432
2019-01-11,12.24,15.049679345045199,-0.186693635168395
2019-01-14,12.29,15.139679345045199,-0.18822587190248663
2019-01-15,12.38,15.139679345045199,-0.18228122816540138
2019-01-16,12.38,15.1996793450452,-0.18550913351763298
2019-01-17,12.44,15.2796793450452,-0.18584678911904218
2019-01-18,12.52,15.1096793450452,-0.17139207827692338
2019-01-22,12.35,14.929679345045198,-0.17278866380350844
2019-01-23,12.17,15.1996793450452,-0.19932521445150198
2019-01-24,12.44,15.4496793450452,-0.19480529516688128
2019-01-25,12.69,15.389679345045199,-0.17542141616578755
2019-01-28,12.63,15.479679345045199,-0.1840916262879395
2019-01-29,12.72,15.429679345045198,-0.1756147541663161
2019-01-30,12.67,15.589679345045198,-0.18728283503619003
2019-01-31,12.83,15.499679345045198,-0.17224094031975046
2019-02-01,12.74,15.629679345045199,-0.18488410934426902
2019-02-04,12.87,15.739679345045198,-0.18232133464323497
2019-02-05,12.98,15.679679345045198,-0.17217694862480082
2019-02-06,12.92,15.469679345045199,-0.16481785356862222
2019-02-07,12.71,15.219679345045199,-0.16489699212107445
2019-02-08,12.46,14.979679345045199,-0.1682064940781678
2019-02-11,12.22,15.159679345045198,-0.19391434859115309
2019-02-12,12.4,15.1996793450452,-0.18419331628583602
2019-02-13,12.44,15.259679345045198,-0.1847797244809568
2019-02-14,12.5,15.509679345045198,-0.19405168076583645
2019-02-15,12.75,15.5196793450452,-0.17846240785441514
2019-02-19,12.76,15.639679345045199,-0.18412649527610103
2019-02-20,12.88,15.559679345045199,-0.17221944524830524
2019-02-21,12.8,15.739679345045198,-0.18676869335146906
2019-02-22,12.98,15.7796793450452,-0.17742308216955593
2019-02-25,13.02,15.7796793450452,-0.17488817641352994
2019-02-26,13.02,15.799679345045199,-0.17593264295689082
2019-02-27,13.04,15.7796793450452,-0.17362072353551694
2019-02-28,13.02,16.0096793450452,-0.18674198780692441
2019-03-01,13.25,15.999679345045198,-0.1718584032683581
2019-03-04,13.24,15.9396793450452,-0.16936848518752579
2019-03-05,13.18,15.879679345045199,-0.17000842941375627
2019-03-06,13.12,15.659679345045198,-0.1621795241834736
2019-03-07,12.9,15.559679345045199,-0.17093407171608221
2019-03-08,12.8,15.799679345045199,-0.18985697617881736
2019-03-11,13.04,15.629679345045199,-0.1656898576019834
2019-03-12,12.87,15.499679345045198,-0.16966024177047456
2019-03-13,12.74,15.399679345045199,-0.17271004710243798
2019-03-14,12.64,15.399679345045199,-0.17920368880493065
2019-03-15,12.64,15.379679345045199,-0.1781363111401818
2019-03-18,12.62,15.299679345045199,-0.17514611153684168
2019-03-19,12.54,15.3596793450452,-0.1835767063688596
2019-03-20,12.6,15.6096793450452,-0.19280853107341556
2019-03-21,12.85,15.389679345045199,-0.16502483827662495
2019-03-22,12.63,15.319679345045198,-0.1755702116516631
2019-03-25,12.56,15.179679345045198,-0.17257804236163177
2019-03-26,12.42,15.069679345045198,-0.175828515283996
2019-03-27,12.31,15.139679345045199,-0.186904839960912
2019-03-28,12.38,15.1996793450452,-0.18550913351763298
2019-03-29,12.44,15.326539509536785,-0.18833602378023195
2019-04-01,12.52,15.246539509536785,-0.1788300556878052
2019-04-02,12.44,15.296539509536785,-0.18674416574780506
2019-04-03,12.49,15.306539509536785,-0.1840089007565643
2019-04-04,12.5,15.356539509536784,-0.18601453196944562
2019-04-05,12.55,15.326539509536785,-0.1811589307429189
2019-04-08,12.52,15.326539509536785,-0.18311631975309517
2019-04-09,12.52,15.456539509536785,-0.18998686657676012
2019-04-10,12.65,15.346539509536784,-0.1757099382477122
2019-04-11,12.54,15.456539509536785,-0.18869291588439074
2019-04-12,12.65,15.346539509536784,-0.1757099382477122
2019-04-15,12.54,15.476539509536785,-0.18974135062474806
2019-04-16,12.67,15.396539509536785,-0.17708781300161225
2019-04-17,12.59,15.326539509536785,-0.17854907872935055
2019-04-18,12.52,15.246539509536785,-0.1788300556878052
2019-04-22,12.44,15.306539509536785,-0.1872754784156654
2019-04-23,12.5,15.316539509536785,-0.18388876337132665
2019-04-24,12.51,15.156539509536785,-0.1746137043928485
2019-04-25,12.35,15.266539509536784,-0.19104129706112283
2019-04-26,12.46,15.246539509536785,-0.18276537490974853
2019-04-29,12.44,15.226539509536785,-0.18300543651375956
2019-04-30,12.42,15.176539509536784,-0.1816316234543851
2019-05-01,12.37,15.066539509536785,-0.17897537173880806
2019-05-02,12.26,15.146539509536785,-0.19057419073969473
2019-05-03,12.34,14.836539509536784,-0.1682696634165961
2019-05-06,12.03,14.376539509536785,-0.16322005083213464
2019-05-07,11.57,14.226539509536785,-0.18673125026335247
2019-05-08,11.42,14.236539509536785,-0.19783877308457154
2019-05-09,11.43,14.706539509536785,-0.22279473069868272
2019-05-10,11.9,14.266539509536786,-0.1658804160570837
2019-05-13,11.46,14.326539509536785,-0.20008596686091618
