date,NTRS,dcf,Deviation
2009-10-22,53.9,65.34306428545925,-0.17512285979532294
2009-10-23,53.14,64.14306428545926,-0.17153942375580533
2009-10-26,51.94,63.82306428545925,-0.18618761757207825
2009-10-27,51.62,62.18306428545926,-0.1698704366991014
2009-10-28,49.98,63.51306428545926,-0.21307528518282393
2009-10-29,51.31,62.453064285459256,-0.178423019157663
2009-10-30,50.25,62.87306428545926,-0.20077062298327664
2009-11-02,50.67,61.843064285459256,-0.18066802501709645
2009-11-03,49.64,61.993064285459255,-0.1992652634265204
2009-11-04,49.79,62.62306428545926,-0.20492552435571298
2009-11-05,50.42,61.93306428545926,-0.18589527933566674
2009-11-06,49.73,63.18306428545926,-0.21292199796892897
2009-11-09,50.98,63.15306428545926,-0.1927549268304002
2009-11-10,50.95,63.843064285459256,-0.20194933356912426
2009-11-11,51.64,61.383064285459255,-0.15872560939853964
2009-11-12,49.18,60.243064285459255,-0.18364046412110424
2009-11-13,48.04,60.11306428545925,-0.20083927560451453
2009-11-16,47.91,60.79306428545926,-0.2119166789317558
2009-11-17,48.59,60.883064285459255,-0.20191270642721593
2009-11-18,48.68,59.87306428545926,-0.18694657470834675
2009-11-19,47.67,59.443064285459265,-0.19805614712125708
2009-11-20,47.24,60.36306428545925,-0.21740222171955648
2009-11-23,48.16,60.27306428545926,-0.20096977694863138
2009-11-24,48.07,60.41306428545926,-0.2043111772502838
2009-11-25,48.21,59.89306428545926,-0.19506539571553783
2009-11-27,47.69,61.693064285459265,-0.22697955511928947
2009-11-30,49.49,61.58306428545926,-0.19636996673961582
2009-12-01,49.38,62.22306428545926,-0.2064035970092929
2009-12-02,50.02,60.963064285459254,-0.179503186293563
2009-12-03,48.76,60.89306428545926,-0.19925199081098854
2009-12-04,48.69,60.27306428545926,-0.19217646261687826
2009-12-07,48.07,59.50306428545925,-0.19214244548163795
2009-12-08,47.3,59.693064285459265,-0.20761313619609434
2009-12-09,47.49,59.86306428545925,-0.2066894575669871
2009-12-10,47.66,60.32306428545925,-0.2099207730153666
2009-12-11,48.12,60.733064285459264,-0.20768035392014772
2009-12-14,48.53,60.593064285459256,-0.19908325198126797
2009-12-15,48.39,61.173064285459255,-0.20896557062775367
2009-12-16,48.97,61.06306428545926,-0.19804221139191902
2009-12-17,48.86,62.27306428545926,-0.21539110752562096
2009-12-18,50.07,62.83306428545926,-0.2031265613192904
2009-12-21,50.63,63.483064285459264,-0.2024644593030971
2009-12-22,51.28,64.09306428545925,-0.19991342945302337
2009-12-23,51.89,64.40306428545927,-0.19429299559406876
2009-12-24,52.2,64.54306428545927,-0.1912376553872419
2009-12-28,52.34,64.47306428545926,-0.1881881126626651
2009-12-29,52.27,64.81306428545926,-0.19352679006527518
2009-12-30,52.61,64.60306428545925,-0.18564234402978053
2009-12-31,52.4,62.61814846475575,-0.1631819003799988
2010-01-04,52.53,62.54814846475575,-0.160166986723847
2010-01-05,52.46,61.78814846475575,-0.15096986552488412
2010-01-06,51.7,62.278148464755745,-0.16985329084955203
2010-01-07,52.19,62.50814846475575,-0.16506885451219977
2010-01-08,52.42,61.128148464755746,-0.14245725878277737
2010-01-11,51.04,61.03814846475575,-0.16380163416209814
2010-01-12,50.95,61.638148464755744,-0.17340151725789021
2010-01-13,51.55,61.388148464755744,-0.16026136495066368
2010-01-14,51.3,61.638148464755744,-0.16772321561000536
2010-01-15,51.55,62.51814846475575,-0.1754394321344782
2010-01-19,52.43,65.52814846475574,-0.19988583183913056
2010-01-20,55.44,63.598148464755745,-0.1282765090131005
2010-01-21,53.51,62.15814846475575,-0.1391313718049264
2010-01-22,52.07,62.07814846475575,-0.16121854005419922
2010-01-25,51.99,61.01814846475575,-0.14795841388026432
2010-01-26,50.93,62.57814846475575,-0.186137633511417
2010-01-27,52.49,61.67814846475575,-0.14896926534696575
2010-01-28,51.59,60.60814846475574,-0.14879432375334622
2010-01-29,50.52,62.25814846475575,-0.18853995427443038
2010-02-01,52.17,62.208148464755745,-0.16136388419344927
2010-02-02,52.12,61.69814846475575,-0.15524207294854464
2010-02-03,51.61,59.97814846475574,-0.1395199531654936
2010-02-04,49.89,60.628148464755746,-0.1771149002018102
2010-02-05,50.54,60.07814846475575,-0.15876235717136344
2010-02-08,49.99,60.168148464755745,-0.16916173630833464
2010-02-09,50.08,60.64814846475574,-0.1742534394252312
2010-02-10,50.56,60.42814846475575,-0.16330383629925826
2010-02-11,50.34,60.098148464755745,-0.16237020131291335
2010-02-12,50.01,61.07814846475575,-0.1812129008976502
2010-02-16,50.99,61.92814846475575,-0.17662644105984882
2010-02-17,51.84,62.558148464755746,-0.17133097330708524
2010-02-18,52.47,64.68814846475574,-0.1888776963745159
2010-02-19,54.6,64.73814846475575,-0.15660238522692815
2010-02-22,54.65,63.54814846475575,-0.14002215138794682
2010-02-23,53.46,63.64814846475574,-0.16006983251676654
2010-02-24,53.56,63.19814846475575,-0.15250681703326696
2010-02-25,53.11,63.378148464755746,-0.16201401766203083
2010-02-26,53.29,63.528148464755745,-0.16115924534516668
2010-03-01,53.44,63.498148464755744,-0.1584006574670198
2010-03-02,53.41,63.54814846475575,-0.15953491501610684
2010-03-03,53.46,63.848148464755745,-0.16270085686963986
2010-03-04,53.76,64.97814846475575,-0.1726449387957013
2010-03-05,54.89,64.98814846475575,-0.15538446167968856
2010-03-08,54.9,64.88814846475574,-0.1539287019444059
2010-03-09,54.8,64.11814846475575,-0.14532778453323114
2010-03-10,54.03,64.13814846475574,-0.15759962996609145
2010-03-11,54.05,64.05814846475575,-0.15623536902978308
2010-03-12,53.97,64.34814846475574,-0.16128122894538255
2010-03-15,54.26,64.89814846475575,-0.1639206774987273
2010-03-16,54.81,65.88814846475574,-0.16813567724826206
2010-03-17,55.8,65.70814846475574,-0.15079025503313692
2010-03-18,55.62,65.53814846475575,-0.15133397413705396
2010-03-19,55.45,65.71814846475574,-0.15624524890962943
2010-03-22,55.63,65.87814846475574,-0.15556218114172427
2010-03-23,55.79,65.24814846475574,-0.14495658018349178
2010-03-24,55.16,66.06814846475575,-0.16510449767749646
2010-03-25,55.98,65.43814846475574,-0.14453569800878152
2010-03-26,55.35,65.27814846475574,-0.15208992133280308
2010-03-29,55.19,64.73814846475575,-0.1474887479976954
2010-03-30,54.65,65.34814846475574,-0.1637100471259041
2010-03-31,55.26,67.57424156524206,-0.18223277509304814
2010-04-01,56.64,68.10424156524206,-0.1683337381308273
2010-04-05,57.17,68.38424156524206,-0.16398868085044271
2010-04-06,57.45,67.84424156524206,-0.15320742520566744
2010-04-07,56.91,68.75424156524207,-0.17226924907611507
2010-04-08,57.82,68.94424156524207,-0.1613512791306171
2010-04-09,58.01,69.70424156524207,-0.16776943988833803
2010-04-12,58.77,69.95424156524207,-0.15987939137058915
2010-04-13,59.02,69.89424156524207,-0.1555813658138291
2010-04-14,58.96,69.58424156524205,-0.15268171824910648
2010-04-15,58.65,68.32424156524206,-0.14159310580863504
2010-04-16,57.39,69.30424156524207,-0.17191215567991114
2010-04-19,58.37,66.30424156524207,-0.11966416292440252
2010-04-20,55.37,65.66424156524205,-0.1567708896022807
2010-04-21,54.73,66.56424156524206,-0.17778677089925055
2010-04-22,55.63,67.24424156524206,-0.172717266116737
2010-04-23,56.31,66.24424156524206,-0.14996385090254394
2010-04-26,55.31,65.27424156524206,-0.15265197000079633
2010-04-27,54.34,65.30424156524207,-0.16789478451086914
2010-04-28,54.37,66.58424156524205,-0.18344042491306334
2010-04-29,55.65,65.91424156524205,-0.15572115102139927
2010-04-30,54.98,65.83424156524205,-0.16487228085532735
2010-05-03,54.9,64.85424156524206,-0.1534863614930767
2010-05-04,53.92,64.86424156524205,-0.16872534544682938
2010-05-05,53.93,62.60424156524206,-0.13855677104884867
2010-05-06,51.67,62.73424156524206,-0.1763668658325218
2010-05-07,51.8,66.04424156524206,-0.2156772676565728
2010-05-10,55.11,65.38424156524206,-0.15713635761898626
2010-05-11,54.45,66.27424156524206,-0.178413834485031
2010-05-12,55.34,65.21424156524206,-0.15141234994450725
2010-05-13,54.28,64.11424156524205,-0.1533862262916238
2010-05-14,53.18,64.75424156524207,-0.1787410567318688
2010-05-17,53.82,63.72424156524206,-0.15542345145217484
2010-05-18,52.79,63.28424156524206,-0.1658270891091136
2010-05-19,52.35,61.03424156524206,-0.14228474611188724
2010-05-20,50.1,62.814241565242064,-0.20241017400546668
2010-05-21,51.88,61.58424156524206,-0.15757670011997194
2010-05-24,50.65,61.71424156524206,-0.17928182028365924
2010-05-25,50.78,61.41424156524206,-0.17315595363894554
2010-05-26,50.48,62.90424156524206,-0.1975103944676938
2010-05-27,51.97,61.74424156524206,-0.15830207509981498
2010-05-28,50.81,60.75424156524206,-0.16367979105727548
2010-06-01,49.82,62.04424156524206,-0.19702459498014446
2010-06-02,51.11,61.86424156524206,-0.17383614982009654
2010-06-03,50.93,59.954241565242064,-0.150518817845805
2010-06-04,49.02,59.43424156524206,-0.17522292353659719
2010-06-07,48.5,59.99424156524206,-0.19158908030768917
2010-06-08,49.06,59.68424156524206,-0.17800748215303175
2010-06-09,48.75,60.43424156524206,-0.19333810208618707
2010-06-10,49.5,60.86424156524206,-0.18671458434359056
2010-06-11,49.93,60.274241565242065,-0.17161960559960343
2010-06-14,49.34,61.69424156524206,-0.2002495087353876
2010-06-15,50.76,62.25424156524206,-0.18463387033952006
2010-06-16,51.32,61.83424156524206,-0.1700391449638523
2010-06-17,50.9,61.23424156524206,-0.16876573141240647
2010-06-18,50.3,60.32424156524206,-0.16617269119580413
2010-06-21,49.39,59.54424156524206,-0.1705327215246525
2010-06-22,48.61,59.384241565242064,-0.181432671046325
2010-06-23,48.45,58.37424156524206,-0.17001062967388125
2010-06-24,47.44,59.37424156524206,-0.20100032018309466
2010-06-25,48.44,59.23424156524206,-0.18222975900439298
2010-06-28,48.3,58.35424156524206,-0.1722966710826166
2010-06-29,47.42,57.634241565242064,-0.17722522736209734
2010-06-30,46.7,61.09946060253602,-0.23567246683579313
2010-07-01,46.57,60.339460602536015,-0.2281999286211268
2010-07-02,45.81,60.48946060253601,-0.24267798813733477
2010-07-06,45.96,63.66946060253601,-0.2781468609116916
2010-07-07,49.14,62.42946060253601,-0.21287162301697293
2010-07-08,47.9,63.05946060253602,-0.24039946516647437
2010-07-09,48.53,63.61946060253602,-0.23718309554379524
2010-07-12,49.09,64.669460602536,-0.24090908532991628
2010-07-13,50.14,64.30946060253602,-0.2203324436214794
2010-07-14,49.78,64.25946060253601,-0.22532807569138813
2010-07-15,49.73,62.88946060253601,-0.20924747130054666
2010-07-16,48.36,63.089460602536015,-0.23346943311707335
2010-07-19,48.56,63.84946060253602,-0.23946107701227382
2010-07-20,49.32,61.68946060253601,-0.2005117321779194
2010-07-21,47.16,61.49946060253601,-0.2331640060261717
2010-07-22,46.97,62.03946060253602,-0.24290121893677485
2010-07-23,47.51,62.74946060253601,-0.24286201755685077
2010-07-26,48.22,62.78946060253602,-0.2320367218116789
2010-07-27,48.26,62.16946060253601,-0.22373461934087657
2010-07-28,47.64,62.019460602536014,-0.23185400941632872
2010-07-29,47.49,61.519460602536014,-0.2280491484341408
2010-07-30,46.99,63.049460602536016,-0.2547121014051952
2010-08-02,48.52,62.84946060253602,-0.22799655661575902
2010-08-03,48.32,63.03946060253602,-0.23349597953165013
2010-08-04,48.51,63.63946060253601,-0.23773709675240573
2010-08-05,49.11,63.09946060253602,-0.22170491584160656
2010-08-06,48.57,63.50946060253601,-0.23523204985210433
2010-08-09,48.98,63.66946060253601,-0.23071438745549733
2010-08-10,49.14,63.629460602536014,-0.2277162255554076
2010-08-11,49.1,64.71946060253602,-0.24134101948810083
2010-08-12,50.19,63.91946060253601,-0.21479312361392644
2010-08-13,49.39,64.15946060253602,-0.23019926389393963
2010-08-16,49.63,65.02946060253602,-0.23680744788363617
2010-08-17,50.5,64.33946060253602,-0.21510066253167381
2010-08-18,49.81,62.82946060253602,-0.20721904147638825
2010-08-19,48.3,62.839460602536015,-0.2313746881835782
2010-08-20,48.31,62.24946060253601,-0.22392901830169631
2010-08-23,47.72,61.46946060253601,-0.22367953887607006
2010-08-24,46.94,61.02946060253601,-0.2308632660920248
2010-08-25,46.5,60.38946060253601,-0.22999809012953387
2010-08-26,45.86,61.57946060253602,-0.2552711642603872
2010-08-27,47.05,60.36946060253602,-0.2206324268859957
2010-08-30,45.84,60.659460602536015,-0.2443058420785965
2010-08-31,46.13,61.92946060253601,-0.2551202682667806
2010-09-01,47.4,61.74946060253601,-0.23238195868461864
2010-09-02,47.22,63.38946060253601,-0.2550812145874156
2010-09-03,48.86,62.23946060253601,-0.2149674896441961
2010-09-07,47.71,62.35946060253601,-0.23491961702343933
2010-09-08,47.83,62.46946060253601,-0.23434587815124674
2010-09-09,47.94,62.229460602536015,-0.22962533282754638
2010-09-10,47.7,63.50946060253601,-0.24893079633406168
2010-09-13,48.98,63.13946060253601,-0.2242569142563644
2010-09-14,48.61,63.20946060253601,-0.23096954891512345
2010-09-15,48.68,63.77946060253601,-0.23674487773789077
2010-09-16,49.25,63.56946060253601,-0.22525691529880243
2010-09-17,49.04,64.00946060253601,-0.23386325180098344
2010-09-20,49.48,62.96946060253601,-0.21422226700783809
2010-09-21,48.44,62.06946060253601,-0.21958400266779743
2010-09-22,47.54,61.49946060253601,-0.2269850900441942
2010-09-23,46.97,63.16946060253601,-0.2564444978320056
2010-09-24,48.64,62.49946060253601,-0.22175328345111578
2010-09-27,47.97,62.629460602536014,-0.2340665313336966
2010-09-28,48.1,62.34946060253602,-0.22854184246072584
2010-09-29,47.82,62.769460602536014,-0.23816455421208482
2010-09-30,48.24,63.114340776338466,-0.23567291669969948
2010-10-01,48.72,62.06434077633847,-0.21500817715002452
2010-10-04,47.67,62.99434077633847,-0.24326535665715698
2010-10-05,48.6,63.28434077633847,-0.23203750874543094
2010-10-06,48.89,62.614340776338466,-0.21918845756697325
2010-10-07,48.22,62.74434077633847,-0.23148447488057355
2010-10-08,48.35,63.34434077633847,-0.23671160821266968
2010-10-11,48.95,63.65434077633846,-0.23100295434689888
2010-10-12,49.26,63.87434077633846,-0.22879830302299076
2010-10-13,49.48,63.694340776338464,-0.22316489350681668
2010-10-14,49.3,63.13434077633847,-0.21912544910143916
2010-10-15,48.74,64.54434077633846,-0.24486020906316586
2010-10-18,50.15,63.684340776338466,-0.2125222717445019
2010-10-19,49.29,63.31434077633847,-0.22150338461045116
2010-10-20,48.92,61.80434077633846,-0.20846983584802137
2010-10-21,47.41,62.20434077633846,-0.23783454002885274
2010-10-22,47.81,62.41434077633847,-0.23399014705086862
2010-10-25,48.02,64.96434077633846,-0.26082525542243296
2010-10-26,50.57,64.70434077633847,-0.21844501631190738
2010-10-27,50.31,64.41434077633846,-0.2189627434876964
2010-10-28,50.02,64.02434077633846,-0.2187346344613057
2010-10-29,49.63,63.80434077633846,-0.2221532360317865
2010-11-01,49.41,65.00434077633847,-0.23989691442290262
2010-11-02,50.61,64.81434077633847,-0.21915428910022938
2010-11-03,50.42,66.02434077633846,-0.23634224276769578
2010-11-04,51.63,66.27434077633846,-0.2209654687590169
2010-11-05,51.88,65.69434077633846,-0.2102820518950098
2010-11-08,51.3,64.92434077633847,-0.2098495050303819
2010-11-09,50.53,65.83434077633846,-0.23246744170086686
2010-11-10,51.44,65.59434077633847,-0.21578600545131632
2010-11-11,51.2,64.99434077633846,-0.21223910592167072
2010-11-12,50.6,65.69434077633846,-0.22976622640492472
2010-11-15,51.3,64.98434077633847,-0.21057905047366576
2010-11-16,50.59,64.82434077633846,-0.21958327081876217
2010-11-17,50.43,65.44434077633846,-0.22942152977980534
2010-11-18,51.05,65.56434077633847,-0.22137553134030075
2010-11-19,51.17,65.25434077633847,-0.21583760725762346
2010-11-22,50.86,64.73434077633847,-0.2143273664325286
2010-11-23,50.34,65.56434077633847,-0.23220458859296245
2010-11-24,51.17,65.12434077633846,-0.21427227684749894
2010-11-26,50.73,64.98434077633847,-0.21935039435729164
2010-11-29,50.59,64.69434077633846,-0.21801506294190465
2010-11-30,50.3,65.91434077633846,-0.23688837045827826
2010-12-01,51.52,67.38434077633848,-0.23543067415314278
2010-12-02,52.99,67.21434077633846,-0.21162657569864718
2010-12-03,52.82,67.03434077633847,-0.212045656177405
2010-12-06,52.64,66.90434077633846,-0.21320501197409925
2010-12-07,52.51,66.94434077633846,-0.21561704259010783
2010-12-08,52.55,67.99434077633846,-0.2271415620770748
2010-12-09,53.6,68.49434077633846,-0.21745359700554623
2010-12-10,54.1,68.85434077633846,-0.21428337865096125
2010-12-13,54.46,68.89434077633847,-0.20951417219011825
2010-12-14,54.5,68.54434077633846,-0.20489424243155863
2010-12-15,54.15,69.09434077633847,-0.21628892624815665
2010-12-16,54.7,68.65434077633846,-0.2032550399369326
2010-12-17,54.26,68.64434077633847,-0.20954882243252182
2010-12-20,54.25,69.29434077633846,-0.2171077840959209
2010-12-21,54.9,70.12434077633846,-0.21710493970840283
2010-12-22,55.73,69.69434077633846,-0.20036549052314767
2010-12-23,55.3,69.97434077633847,-0.20971031114451788
2010-12-27,55.58,70.09434077633847,-0.20706865369704752
2010-12-28,55.7,69.90434077633846,-0.20319683468278127
2010-12-29,55.51,69.89434077633847,-0.20580122248192145
2010-12-30,55.5,69.80434077633846,-0.20492050518994653
2010-12-31,55.41,67.55049727225321,-0.1797247653606837
2011-01-03,55.93,67.62049727225322,-0.1728839293385408
2011-01-04,56.0,68.17049727225321,-0.1785302698269572
2011-01-05,56.55,67.97049727225321,-0.16802138766925379
2011-01-06,56.35,66.88049727225321,-0.15745243683500554
2011-01-07,55.26,66.33049727225321,-0.16689905439445762
2011-01-10,54.71,66.47049727225321,-0.17692807719015513
2011-01-11,54.85,67.52049727225321,-0.18765408704209896
2011-01-12,55.9,67.12049727225322,-0.1671694598259723
2011-01-13,55.5,67.50049727225321,-0.17778383504125894
2011-01-14,55.88,67.26049727225322,-0.1692003142080244
2011-01-18,55.64,64.11049727225321,-0.13212340619169105
2011-01-19,52.49,64.53049727225321,-0.1865861535430997
2011-01-20,52.91,64.53049727225321,-0.1800776030475406
2011-01-21,52.91,64.18049727225322,-0.1756062628253542
2011-01-24,52.56,64.21049727225322,-0.1814422527029339
2011-01-25,52.59,64.17049727225321,-0.18046450883996068
2011-01-26,52.55,64.13049727225321,-0.18057706964426812
2011-01-27,52.51,63.31049727225321,-0.17059567903578432
2011-01-28,51.69,63.60049727225321,-0.18727050546897794
2011-01-31,51.98,63.92049727225321,-0.18680232134921726
2011-02-01,52.3,63.50049727225321,-0.17638440253832965
2011-02-02,51.88,63.640497272253214,-0.18479581047178117
2011-02-03,52.02,63.460497272253214,-0.18027746021548008
2011-02-04,51.84,63.74049727225321,-0.1867022973075172
2011-02-07,52.12,64.11049727225321,-0.1870286112636761
2011-02-08,52.49,63.73049727225321,-0.17637548353395727
2011-02-09,52.11,63.640497272253214,-0.18118175951589277
2011-02-10,52.02,64.48049727225322,-0.19324443512961442
2011-02-11,52.86,64.26049727225322,-0.1774106606108663
2011-02-14,52.64,64.45049727225322,-0.18324912564076967
2011-02-15,52.83,65.62049727225322,-0.1949161893605691
2011-02-16,54.0,65.66049727225321,-0.17758770884576747
2011-02-17,54.04,66.17049727225321,-0.1833218393741739
2011-02-18,54.55,64.57049727225322,-0.15518693049556487
2011-02-22,52.95,64.02049727225321,-0.17292113844687695
2011-02-23,52.4,63.76049727225321,-0.1781745400093826
2011-02-24,52.14,63.83049727225321,-0.18314908659398788
2011-02-25,52.21,63.19049727225321,-0.17376817316287707
2011-02-28,51.57,62.70049727225321,-0.17751848480440646
2011-03-01,51.08,62.69049727225321,-0.1852034642799366
2011-03-02,51.07,63.45049727225321,-0.19512057122469828
2011-03-03,51.83,63.06049727225321,-0.17809084542685105
2011-03-04,51.44,62.56049727225321,-0.1777558964062993
2011-03-07,50.94,63.55049727225321,-0.1984327080593763
2011-03-08,51.93,63.68049727225321,-0.18452269965820645
2011-03-09,52.06,62.56049727225321,-0.16784548924789922
2011-03-10,50.94,62.57049727225321,-0.18587829375316056
2011-03-11,50.95,62.17049727225321,-0.1804794519033215
2011-03-14,50.55,61.40049727225321,-0.1767167654056857
2011-03-15,49.78,60.86049727225321,-0.18206386357123805
2011-03-16,49.24,61.43049727225321,-0.19844373419648986
2011-03-17,49.81,61.56049727225321,-0.19087723122648392
2011-03-18,49.94,62.05049727225321,-0.19517163930398662
2011-03-21,50.43,62.06049727225321,-0.1874058021357995
2011-03-22,50.44,61.97049727225321,-0.18606430123670958
2011-03-23,50.35,62.640497272253214,-0.196206891826469
2011-03-24,51.02,62.30049727225321,-0.18106592669649857
2011-03-25,50.68,62.03049727225321,-0.1829825291007362
2011-03-28,50.41,62.17049727225321,-0.18916524377716282
2011-03-29,50.55,62.74049727225321,-0.19430029729210352
2011-03-30,51.12,62.37049727225321,-0.18038171514239676
2011-03-31,50.75,66.47703332094235,-0.23657844725131327
2011-04-01,51.69,66.59703332094234,-0.22383930000459384
2011-04-04,51.81,66.48703332094234,-0.22075031156968938
2011-04-05,51.7,67.12703332094235,-0.22981848828599138
2011-04-06,52.34,67.02703332094235,-0.2191210410673724
2011-04-07,52.24,66.90703332094235,-0.21921511974065466
2011-04-08,52.12,67.14703332094236,-0.22379295968472235
2011-04-11,52.36,66.74703332094235,-0.2155456595615961
2011-04-12,51.96,66.41703332094235,-0.21767056729382428
2011-04-13,51.63,66.41703332094235,-0.22263917223595353
2011-04-14,51.63,66.56703332094236,-0.2243908519841319
2011-04-15,51.78,66.18703332094235,-0.21767153773281134
2011-04-18,51.4,63.45703332094235,-0.19000310430464518
2011-04-19,48.67,63.81703332094235,-0.23735094743070206
2011-04-20,49.03,64.16703332094235,-0.23590047003157988
2011-04-21,49.38,63.767033320942346,-0.22561867114833078
2011-04-25,48.98,64.43703332094235,-0.23987810307708157
2011-04-26,49.65,64.65703332094235,-0.23210210166078848
2011-04-27,49.87,64.70703332094234,-0.22929552723197344
2011-04-28,49.92,64.77703332094235,-0.22935649503014655
2011-04-29,49.99,63.947033320942346,-0.21825927796984257
2011-05-02,49.16,64.15703332094235,-0.2337550934738588
2011-05-03,49.37,63.947033320942346,-0.22795480202782825
2011-05-04,49.16,63.41703332094235,-0.22481394310563285
2011-05-05,48.63,63.21703332094234,-0.2307453000346663
2011-05-06,48.43,63.29703332094234,-0.2348772531812081
2011-05-09,48.51,64.06703332094236,-0.2428243125135786
2011-05-10,49.28,63.21703332094234,-0.22046326106741432
2011-05-11,48.43,63.60703332094235,-0.2386062126866303
2011-05-12,48.82,63.02703332094235,-0.2254117411587212
2011-05-13,48.24,63.41703332094235,-0.23932108656256557
2011-05-16,48.63,63.82703332094235,-0.23809712797596116
2011-05-17,49.04,64.27703332094235,-0.23705252924263254
2011-05-18,49.49,64.22703332094235,-0.22945218794866995
2011-05-19,49.44,63.71703332094234,-0.22406933557356645
2011-05-20,48.93,63.31703332094235,-0.22722216386887772
2011-05-23,48.53,63.39703332094235,-0.23450676699143314
2011-05-24,48.61,63.42703332094234,-0.23360754153466068
2011-05-25,48.64,63.307033320942345,-0.23168094525273553
2011-05-26,48.52,63.23703332094235,-0.2327280795455734
2011-05-27,48.45,63.57703332094235,-0.23793235592764728
2011-05-31,48.79,62.307033320942345,-0.21694233540724628
2011-06-01,47.52,62.42703332094234,-0.23879131408189935
2011-06-02,47.64,62.017033320942346,-0.2318239449884716
2011-06-03,47.23,61.85703332094235,-0.2364651606398689
2011-06-06,47.07,61.56703332094235,-0.2354674659305227
2011-06-07,46.78,61.197033320942346,-0.23558385984715158
2011-06-08,46.41,62.13703332094234,-0.2531024170354427
2011-06-09,47.35,61.557033320942345,-0.23079463961283797
2011-06-10,46.77,62.08703332094234,-0.24670261247247915
2011-06-13,47.3,62.22703332094235,-0.23988020196872695
2011-06-14,47.44,61.14703332094235,-0.224165140588232
2011-06-15,46.36,61.13703332094234,-0.24170347362734246
2011-06-16,46.35,61.57703332094235,-0.24728429577921274
2011-06-17,46.79,61.347033320942344,-0.2372899312797403
2011-06-20,46.56,61.61703332094235,-0.24436478858881983
2011-06-21,46.83,61.02703332094235,-0.23263515442869198
2011-06-22,46.24,60.29703332094234,-0.2331297668679838
2011-06-23,45.51,59.767033320942346,-0.23854343320645777
2011-06-24,44.98,60.06703332094235,-0.25116994275930493
2011-06-27,45.28,60.04703332094234,-0.24592444462684393
2011-06-28,45.26,60.92703332094234,-0.25714420130082294
2011-06-29,46.14,60.74703332094235,-0.24045673545520485
2011-06-30,45.96,67.53259711021413,-0.3194397673616395
2011-07-01,46.5,66.80259711021414,-0.30391927841844135
2011-07-05,45.77,67.03259711021413,-0.3171978712872252
2011-07-06,46.0,67.63259711021414,-0.3198545972582073
2011-07-07,46.6,66.90259711021413,-0.3034650071471515
2011-07-08,45.87,66.01259711021413,-0.3051326260741447
2011-07-11,44.98,66.34259711021413,-0.32200423318859095
2011-07-12,45.31,66.37259711021413,-0.31733875164232184
2011-07-13,45.34,65.47259711021412,-0.307496540519443
2011-07-14,44.44,65.32259711021413,-0.3196841220960708
2011-07-15,44.29,64.42259711021413,-0.3125083125067326
2011-07-18,43.39,64.67259711021413,-0.32908214701730043
2011-07-19,43.64,65.22259711021412,-0.3309067419339884
2011-07-20,44.19,66.88259711021414,-0.3392900110146677
2011-07-21,45.85,66.95259711021413,-0.31518713270339693
2011-07-22,45.92,66.60259711021413,-0.3105373965520972
2011-07-25,45.57,66.63259711021414,-0.3161004977094828
2011-07-26,45.6,65.89259711021413,-0.3079647486996462
2011-07-27,44.86,65.67259711021413,-0.3169144822350436
2011-07-28,44.64,65.93259711021412,-0.32294491713440365
2011-07-29,44.9,65.81259711021413,-0.3177597911110013
2011-08-01,44.78,64.07259711021413,-0.30110527714411317
2011-08-02,43.04,64.38259711021414,-0.3314963680896338
2011-08-03,43.35,62.112597110214125,-0.3020739428576994
2011-08-04,41.08,62.33259711021413,-0.3409547828183077
2011-08-05,41.3,58.682597110214125,-0.29621383453031536
2011-08-08,37.65,60.07259711021413,-0.3732583272382213
2011-08-09,39.04,57.16259711021413,-0.31703592954799253
2011-08-10,36.13,58.19259711021413,-0.3791306490141447
2011-08-11,37.16,57.74259711021413,-0.356454301335422
2011-08-12,36.71,58.66259711021413,-0.37421795473817876
2011-08-15,37.63,58.25259711021413,-0.35402021769426173
2011-08-16,37.22,58.28259711021413,-0.36138741501831373
2011-08-17,37.25,56.38259711021413,-0.3393351511072574
2011-08-18,35.35,55.81259711021413,-0.36663044132861744
2011-08-19,34.78,56.13259711021413,-0.38039567398403373
2011-08-22,35.1,57.24259711021413,-0.3868202742021133
2011-08-23,36.21,58.50259711021413,-0.3810531192011304
2011-08-24,37.47,58.212597110214126,-0.3563248873940823
2011-08-25,37.18,58.26259711021413,-0.361854743109591
2011-08-26,37.23,59.85259711021413,-0.3779718542297553
2011-08-29,38.82,59.60259711021413,-0.3486860995634803
2011-08-30,38.57,59.452597110214136,-0.3512478533360226
2011-08-31,38.42,59.05259711021413,-0.3493935596381311
2011-09-01,38.02,57.56259711021413,-0.33950165717499237
2011-09-02,36.53,57.042597110214125,-0.3596013882499244
2011-09-06,36.01,58.44259711021413,-0.3838398397646422
2011-09-07,37.41,57.462597110214126,-0.3489678176528107
2011-09-08,36.43,56.542597110214125,-0.35570699150960805
2011-09-09,35.51,56.952597110214136,-0.3764990219623984
2011-09-12,35.92,56.78259711021413,-0.3674118158019464
2011-09-13,35.75,57.59259711021413,-0.37926049885220947
2011-09-14,36.56,58.222597110214124,-0.3720651119222197
2011-09-15,37.19,58.03259711021413,-0.35915327157649635
2011-09-16,37.0,56.702597110214136,-0.3474725694119045
2011-09-19,35.67,56.67259711021413,-0.3705952820437943
2011-09-20,35.64,55.86259711021413,-0.36200603187703484
