date,ALB,dcf,Deviation
2009-09-01,30.92,3042369530.0,-0.999999989836869
2009-09-02,31.39,3082597410.0,-0.999999989817029
2009-09-03,31.83,3127396640.0,-0.9999999898222056
2009-09-04,32.32,3221566450.0,-0.9999999899676134
2009-09-08,33.35,3302022209.9999995,-0.9999999899001285
2009-09-09,34.23,3298365130.0,-0.9999999896221313
2009-09-10,34.19,3260880060.0,-0.9999999895151004
2009-09-11,33.78,3293793780.0,-0.9999999897443489
2009-09-14,34.14,3346821440.0,-0.9999999897992765
2009-09-15,34.72,3384306510.0,-0.999999989740882
2009-09-16,35.13,3337678740.0,-0.999999989474721
2009-09-17,34.62,3328536040.0000005,-0.999999989599031
2009-09-18,34.52,3351392790.0000005,-0.9999999896998047
2009-09-21,34.77,3372421000.0,-0.9999999896898993
2009-09-22,35.0,3307507830.0,-0.9999999894180145
2009-09-23,34.29,3255394440.0,-0.9999999894667142
2009-09-24,33.72,3195966890.0,-0.9999999894492023
2009-09-25,33.07,3283736810.0,-0.9999999899291564
2009-09-28,34.03,3281908270.0,-0.9999999896310325
2009-09-29,34.01,3335850200.0,-0.9999999898046981
2009-09-30,34.6,3239055360.0,-0.9999999893178733
2009-10-01,32.56,3165870560.0,-0.9999999897153091
2009-10-02,31.76,3280221810.0,-0.9999999903177279
2009-10-05,33.01,3329621549.9999995,-0.9999999900859604
2009-10-06,33.55,3312240160.0,-0.9999999898709035
2009-10-07,33.36,3325047500.0,-0.9999999899670606
2009-10-08,33.5,3315899400.0,-0.9999999898971603
2009-10-09,33.4,3353406610.0,-0.9999999900399791
2009-10-12,33.81,3356151040.0000005,-0.99999998992596
2009-10-13,33.84,3462269000.0,-0.9999999902260628
2009-10-14,35.0,3479650390.0,-0.9999999899415183
2009-10-15,35.19,3409210020.0,-0.9999999896779607
2009-10-16,34.42,3444887610.0,-0.9999999900083824
2009-10-19,34.81,3404635970.0,-0.9999999897757057
2009-10-20,34.37,3362554709.9999995,-0.9999999897786049
2009-10-21,33.91,3417443310.0,-0.9999999900773775
2009-10-22,34.51,3422017360.0,-0.9999999899153054
2009-10-23,34.56,3363469520.0,-0.9999999897248958
2009-10-26,33.92,3281136620.0000005,-0.999999989662119
2009-10-27,33.02,3175018660.0,-0.9999999896000611
2009-10-28,31.86,3295773580.0,-0.9999999903330737
2009-10-29,33.18,3149403980.0,-0.9999999894646733
2009-10-30,31.58,3160381700.0,-0.9999999900075361
2009-11-02,31.7,3200633340.0,-0.9999999900957103
2009-11-03,32.14,3155807650.0,-0.9999999898156023
2009-11-04,31.65,3277477379.9999995,-0.9999999903431828
2009-11-05,32.98,3309495730.0,-0.9999999900347356
2009-11-06,33.33,3418358120.0000005,-0.999999990249705
2009-11-09,34.52,3449461660.0,-0.9999999899926414
2009-11-10,34.86,3467757860.0,-0.999999989947395
2009-11-11,35.06,3395487870.0000005,-0.9999999896745324
2009-11-12,34.27,3413784070.0,-0.9999999899612866
2009-11-13,34.47,3472331910.0,-0.9999999900729536
2009-11-16,35.11,3432995080.0,-0.9999999897727788
2009-11-17,34.68,3414698879.9999995,-0.9999999898439068
2009-11-18,34.48,3378106480.0,-0.9999999897930986
2009-11-19,34.08,3379936100.0,-0.9999999899169691
2009-11-20,34.1,3407380400.0,-0.999999989992312
2009-11-23,34.4,3382680530.0,-0.9999999898305502
2009-11-24,34.13,3426591410.0,-0.9999999900396646
2009-11-25,34.61,3356151040.0000005,-0.9999999896875916
2009-11-27,33.84,3347917750.0,-0.9999999898922248
2009-11-30,33.75,3389999010.0,-0.9999999900442449
2009-12-01,34.21,3466843049.9999995,-0.9999999901322328
2009-12-02,35.05,3348832560.0,-0.999999989533666
2009-12-03,33.76,3379021290.0000005,-0.9999999900089414
2009-12-04,34.09,3481480010.0,-0.9999999902081873
2009-12-07,35.21,3472331910.0,-0.9999999898598403
2009-12-08,35.11,3490628110.0,-0.9999999899416383
2009-12-09,35.31,3551005570.0,-0.9999999900563378
2009-12-10,35.97,3562898100.0,-0.9999999899042861
2009-12-11,36.1,3612297840.0,-0.9999999900063612
2009-12-14,36.64,3594001640.0,-0.9999999898052356
2009-12-15,36.44,3583938730.0,-0.9999999898324154
2009-12-16,36.33,3508009500.0,-0.9999999896436996
2009-12-17,35.5,3520816840.0,-0.9999999899171125
2009-12-18,35.64,3531794560.0,-0.9999999899088128
2009-12-21,35.76,3545516709.9999995,-0.999999989914023
2009-12-22,35.91,3622360750.0,-0.9999999900865755
2009-12-23,36.75,3667186440.0,-0.9999999899786933
2009-12-24,37.24,3669930870.0000005,-0.9999999898526699
2009-12-28,37.27,3661697580.0,-0.9999999898216608
2009-12-29,37.18,3647975430.0,-0.9999999898080454
2009-12-30,37.03,3587597970.0,-0.9999999896783307
2009-12-31,36.37,312482797.07000005,-0.9999998836095928
2010-01-04,38.09,312476012.46000004,-0.9999998781026431
2010-01-05,38.02,312482797.07000005,-0.9999998783293021
2010-01-06,38.09,312456627.86,-0.9999998780950807
2010-01-07,37.82,312511873.97,-0.9999998789805984
2010-01-08,38.39,312495397.05999994,-0.9999998771501905
2010-01-11,38.22,312444027.87,-0.9999998776740902
2010-01-12,37.69,312480858.61,-0.999999879384612
2010-01-13,38.07,312466320.15999997,-0.999999878162869
2010-01-14,37.92,312463412.47,-0.9999998786417914
2010-01-15,37.89,312509935.51,-0.9999998787558548
2010-01-19,38.37,312470197.08000004,-0.9999998772042891
2010-01-20,37.96,312388781.76,-0.9999998784847529
2010-01-21,37.12,312288951.07000005,-0.9999998811357242
2010-01-22,36.09,312328689.5,-0.9999998844486555
2010-01-25,36.5,312413012.51,-0.9999998831674785
2010-01-26,37.37,312363581.78,-0.9999998803637742
2010-01-27,36.86,312322874.12,-0.9999998819811066
2010-01-28,36.44,312253089.55999994,-0.9999998832997936
2010-01-29,35.72,312304458.75,-0.9999998856244315
2010-02-01,36.25,312367458.70000005,-0.9999998839507798
2010-02-02,36.9,312341289.49,-0.9999998818599998
2010-02-03,36.63,312221104.97,-0.9999998826792955
2010-02-04,35.39,312198812.67999995,-0.9999998866427463
2010-02-05,35.16,312169735.78,-0.9999998873689664
2010-02-08,34.86,312214320.36,-0.9999998883459287
2010-02-09,35.32,312220135.74,-0.9999998868746889
2010-02-10,35.38,312267628.01,-0.999999886699751
2010-02-11,35.87,312338381.79999995,-0.9999998851566055
2010-02-12,36.6,312445966.33000004,-0.9999998828597455
2010-02-16,37.71,312451781.71000004,-0.9999998793093776
2010-02-17,37.77,312461474.01,-0.9999998791210977
2010-02-18,37.87,312486673.99,-0.9999998788108321
2010-02-19,38.13,312487643.22,-0.9999998779791751
2010-02-22,38.14,312374243.30999994,-0.9999998779028655
2010-02-23,36.97,312365520.24,-0.9999998816450677
2010-02-24,36.88,312368427.92999995,-0.9999998819342907
2010-02-25,36.91,312424643.27,-0.9999998818595114
2010-02-26,37.49,312613643.12,-0.9999998800756115
2010-03-01,39.44,312699904.59000003,-0.999999873872683
2010-03-02,40.33,312701843.04999995,-0.9999998710273031
2010-03-03,40.35,312696027.66999996,-0.9999998709609447
2010-03-04,40.29,312781319.90999997,-0.9999998711879596
2010-03-05,41.17,312789073.75,-0.9999998683777553
2010-03-08,41.25,312764843.0,-0.999999868111775
2010-03-09,41.0,312796827.59000003,-0.9999998689245019
2010-03-10,41.33,312803612.20000005,-0.9999998678723698
2010-03-11,41.4,312855950.62,-0.9999998676707286
2010-03-12,41.94,312881150.6,-0.9999998659554916
2010-03-15,42.2,312919919.79999995,-0.9999998651412156
2010-03-16,42.6,312942212.09000003,-0.999999863872631
2010-03-17,42.83,312944150.54999995,-0.9999998631385187
2010-03-18,42.85,312885027.52,-0.999999863048736
2010-03-19,42.24,312963535.15,-0.9999998650321994
2010-03-22,43.05,312978073.6,-0.9999998624504283
2010-03-23,43.2,312911196.73,-0.9999998619416612
2010-03-24,42.51,312845289.09000003,-0.9999998641181392
2010-03-25,41.83,312810396.80999994,-0.9999998662768232
2010-03-26,41.47,312876304.45000005,-0.9999998674556065
2010-03-29,42.15,312913135.19000006,-0.9999998652980804
2010-03-30,42.53,312922827.49,-0.9999998640878957
2010-03-31,42.63,4185034820.0,-0.9999999898137049
2010-04-01,42.87,4211536760.0,-0.9999999898208178
2010-04-05,43.16,4253574320.0,-0.9999999898532395
2010-04-06,43.62,4252660460.0,-0.9999999897428914
2010-04-07,43.61,4259057480.0,-0.9999999897606453
2010-04-08,43.68,4316630660.0,-0.9999999898809967
2010-04-09,44.31,4243521860.0,-0.9999999895582016
2010-04-12,43.51,4209709040.0,-0.9999999896643689
2010-04-13,43.14,4335821720.0,-0.9999999900503289
2010-04-14,44.52,4334907860.0,-0.9999999897298855
2010-04-15,44.51,4279162400.0,-0.9999999895984317
2010-04-16,43.9,4263626780.0,-0.9999999897036016
2010-04-19,43.73,4306578200.0,-0.9999999898457667
2010-04-20,44.2,4271851520.0,-0.9999999896531985
2010-04-21,43.82,4280990120.0,-0.9999999897640502
2010-04-22,43.92,4348615760.0,-0.9999999899002344
2010-04-23,44.66,4360495940.0,-0.9999999897580457
2010-04-26,44.79,4311147500.0,-0.9999999896106547
2010-04-27,44.25,4401619640.0,-0.9999999899468823
2010-04-28,45.24,4515852140.0,-0.9999999899819572
2010-04-29,46.49,4440001760.0,-0.9999999895292835
2010-04-30,45.66,4471073000.0,-0.9999999897876863
2010-05-03,46.0,4327596980.0,-0.9999999893705444
2010-05-04,44.43,4208795180.0,-0.9999999894435347
2010-05-05,43.13,3994951940.0,-0.9999999892038751
2010-05-06,40.79,3852389780.0,-0.9999999894117672
2010-05-07,39.23,4164929900.0,-0.9999999905808739
2010-05-10,42.65,4129289360.0,-0.9999999896713463
2010-05-11,42.26,4239866420.0,-0.9999999900327049
2010-05-12,43.47,4207881320.0,-0.9999999896693854
2010-05-13,43.12,4104615140.0,-0.999999989494752
2010-05-14,41.99,4079027060.0,-0.9999999897058786
2010-05-17,41.71,4102787420.0,-0.9999999898337408
2010-05-18,41.97,4066233020.0,-0.9999999896784075
2010-05-19,41.57,3915446120.0,-0.9999999893830744
2010-05-20,39.92,3997693520.0,-0.999999990014242
2010-05-21,40.82,3971191580.0,-0.9999999897209694
2010-05-24,40.53,3962052980.0,-0.9999999897704548
2010-05-25,40.43,4055266700.0,-0.9999999900302489
2010-05-26,41.45,4221589220.0,-0.9999999901814227
2010-05-27,43.27,4202398160.0,-0.9999999897034982
2010-05-28,43.06,4063491440.0,-0.9999999894032015
2010-06-01,41.54,4183207100.0,-0.9999999900698199
2010-06-02,42.85,4196915000.0,-0.9999999897901196
2010-06-03,43.0,4018712300.0,-0.9999999893000552
2010-06-04,41.05,3910876820.0,-0.9999999895036326
2010-06-07,39.87,3861528380.0,-0.9999999896750726
2010-06-08,39.33,3911790680.0,-0.9999999899457811
2010-06-09,39.88,4089993380.0,-0.9999999902493729
2010-06-10,41.83,4121064620.0,-0.9999999898497103
2010-06-11,42.17,4109184440.0,-0.9999999897376229
2010-06-14,42.04,4217019920.0,-0.9999999900308747
2010-06-15,43.22,4184120960.0,-0.9999999896704707
2010-06-16,42.86,4154877440.0,-0.999999989684413
2010-06-17,42.54,4172240780.0,-0.99999998980404
2010-06-18,42.73,4194173420.0,-0.999999989812057
2010-06-21,42.97,4074457760.0,-0.9999999894538114
2010-06-22,41.66,4051611260.0,-0.999999989717671
2010-06-23,41.41,3970277720.0,-0.9999999895699991
2010-06-24,40.52,3974847020.0,-0.999999989805897
2010-06-25,40.57,4028764760.0,-0.9999999899299159
2010-06-28,41.16,3922757000.0,-0.9999999895073797
2010-06-29,40.0,3896255060.0,-0.9999999897337316
2010-06-30,39.71,3971499160.0,-0.9999999900012568
2010-07-01,39.58,3936481400.0,-0.9999999899453355
2010-07-02,39.2,3927266200.0,-0.9999999900185019
2010-07-06,39.1,4090375240.0,-0.9999999904409748
2010-07-07,40.87,4144744920.0,-0.9999999901393208
2010-07-08,41.46,4151195560.0,-0.9999999900125158
2010-07-09,41.53,4078395480.0,-0.9999999898170738
2010-07-12,40.74,4217545000.0,-0.999999990340352
2010-07-13,42.25,4175155080.0,-0.9999999898806154
2010-07-14,41.79,4188977880.0,-0.9999999900238193
2010-07-15,41.94,4038770120.0,-0.9999999896156506
2010-07-16,40.31,4081160040.0,-0.9999999901229063
2010-07-19,40.77,4162253800.0,-0.999999990204826
2010-07-20,41.65,4130000600.0,-0.9999999899152557
2010-07-21,41.3,4310618520.0,-0.9999999904190083
2010-07-22,43.26,4399084440.0,-0.9999999901661356
2010-07-23,44.22,4494001000.0,-0.9999999901602158
2010-07-26,45.25,4424887000.0,-0.9999999897737502
2010-07-27,44.5,4314304600.0,-0.9999999896854757
2010-07-28,43.3,4323519800.0,-0.9999999899850117
2010-07-29,43.4,4343793240.0,-0.9999999900087325
2010-07-30,43.62,4438709800.0,-0.99999999017282
2010-08-02,44.65,4405535080.0,-0.9999999898650223
2010-08-03,44.29,4506902280.0,-0.999999990172851
2010-08-04,45.39,4495844040.0,-0.9999999899040092
2010-08-05,45.27,4508745320.0,-0.9999999899595128
2010-08-06,45.41,4551135240.0,-0.9999999900222697
2010-08-09,45.87,4470041480.0,-0.9999999897383502
2010-08-10,44.99,4312461560.0,-0.9999999895674433
2010-08-11,43.28,4209251320.0,-0.9999999897178865
2010-08-12,42.16,4169625960.0,-0.9999999898887812
2010-08-13,41.73,4176998120.0,-0.9999999900095717
2010-08-16,41.81,4273757720.0,-0.9999999902170402
2010-08-17,42.86,4280208360.0,-0.9999999899864688
2010-08-18,42.93,4182527240.0,-0.9999999897358708
2010-08-19,41.87,4123549960.0,-0.9999999898461276
2010-08-20,41.23,4084846120.0,-0.9999999899065966
2010-08-23,40.81,4012967560.0,-0.9999999898304684
2010-08-24,40.03,4002830840.0,-0.9999999899995774
2010-08-25,39.92,3981635880.0,-0.9999999899739702
2010-08-26,39.69,4069180280.0,-0.9999999902461928
2010-08-27,40.64,4000066280.0,-0.9999999898401684
2010-08-30,39.89,4018496680.0,-0.9999999900734022
2010-08-31,40.09,4188977880.0,-0.9999999904296463
2010-09-01,41.94,4230446280.0,-0.9999999900861524
2010-09-02,42.39,4316147640.0,-0.9999999901787419
2010-09-03,43.32,4226760200.0,-0.9999999897510155
2010-09-07,42.35,4236896920.0,-0.9999999900044771
2010-09-08,42.46,4163175320.0,-0.9999999898010541
2010-09-09,41.66,4106041080.0,-0.9999999898539739
2010-09-10,41.04,4206486760.0,-0.9999999902436398
2010-09-13,42.13,4223995640.0,-0.9999999900260313
2010-09-14,42.32,4309697000.0,-0.9999999901802842
2010-09-15,43.25,4300481800.0,-0.9999999899429873
2010-09-16,43.15,4321676760.0,-0.9999999900154495
2010-09-17,43.38,4395398360.0,-0.9999999901305874
2010-09-20,44.18,4375124920.0,-0.9999999899020026
2010-09-21,43.96,4344714760.0,-0.9999999898819595
2010-09-22,43.63,4313383080.0,-0.9999999898849699
2010-09-23,43.29,4429494600.0,-0.999999990226876
2010-09-24,44.55,4456218680.0,-0.9999999900027348
2010-09-27,44.84,4501373160.0,-0.9999999900385953
2010-09-28,45.33,4575094760.0,-0.9999999900920085
2010-09-29,46.13,4637758120.0,-0.9999999900533838
2010-09-30,46.81,4778689540.0,-0.9999999902044274
2010-10-01,47.26,4727097300.0,-0.9999999900023213
2010-10-04,46.7,4859763060.0,-0.999999990390478
2010-10-05,48.14,4839494680.0,-0.9999999900526805
2010-10-06,47.92,4823832750.0,-0.9999999900659906
2010-10-07,47.75,4829360490.0,-0.9999999901125625
2010-10-08,47.81,4850550160.0,-0.9999999901433861
2010-10-11,48.04,4848707580.0,-0.9999999900922052
2010-10-12,48.02,4922410780.0,-0.9999999902446175
2010-10-13,48.82,4894772080.0,-0.9999999900260933
2010-10-14,48.52,4892008210.0,-0.9999999900817828
2010-10-15,48.49,4881874020.0,-0.999999990067339
2010-10-18,48.38,4786981150.0,-0.9999999898934216
2010-10-19,47.35,4880031440.0,-0.9999999902971937
2010-10-20,48.36,4909512720.0,-0.9999999901497353
2010-10-21,48.68,4940836580.0,-0.9999999901474175
2010-10-22,49.02,5037572030.0,-0.9999999902691218
2010-10-25,50.07,5046784930.0,-0.9999999900788322
2010-10-26,50.17,5016382360.0,-0.9999999899987687
2010-10-27,49.84,4982294630.0,-0.9999999899965771
2010-10-28,49.47,5043099770.0,-0.999999990190557
2010-10-29,50.13,5048627510.0,-0.9999999900705687
2010-11-01,50.19,5100219750.0,-0.9999999901592476
2010-11-02,50.75,5122330710.0,-0.9999999900924007
2010-11-03,50.99,5287241620.0,-0.9999999903560299
2010-11-04,52.78,5316722900.0,-0.9999999900728322
2010-11-05,53.1,5296454520.0,-0.9999999899744254
2010-11-08,52.88,5261445500.0,-0.99999998994953
2010-11-09,52.5,5307510000.0,-0.9999999901083559
2010-11-10,53.0,5303824840.0,-0.9999999900072115
2010-11-11,52.96,5211695840.0,-0.9999999898382405
2010-11-12,51.96,5228279060.0,-0.9999999900617393
2010-11-15,52.14,5139835220.0,-0.9999999898557059
2010-11-16,51.18,5145362960.0,-0.9999999900531799
2010-11-17,51.24,5289084200.0,-0.9999999903121225
2010-11-18,52.8,5351731920.0,-0.999999990134035
2010-11-19,53.48,5393189970.0,-0.9999999900837908
2010-11-22,53.93,5298297100.0,-0.9999999898212578
2010-11-23,52.9,5450309950.0,-0.99999999029413
2010-11-24,54.55,5409773190.0,-0.9999999899163979
2010-11-26,54.11,5427277700.0,-0.9999999900299924
2010-11-29,54.3,5407930610.0,-0.9999999899591907
2010-11-30,54.09,5525855730.0,-0.9999999902114708
2010-12-01,55.37,5491768000.0,-0.9999999899176367
2010-12-02,55.0,5512957670.0,-0.999999990023504
2010-12-03,55.23,5524934440.0,-0.9999999900035013
2010-12-06,55.36,5544281530.0,-0.9999999900149371
2010-12-07,55.57,5438333180.0,-0.9999999897817956
2010-12-08,54.42,5498217030.0,-0.9999999901022459
2010-12-09,55.07,5527698310.0,-0.9999999900374447
2010-12-10,55.39,5496374450.0,-0.9999999899224479
2010-12-13,55.05,5550730560.0,-0.9999999900823866
2010-12-14,55.64,5474263490.0,-0.9999999898360756
2010-12-15,54.81,5534147340.0,-0.9999999900960352
2010-12-16,55.46,5611535700.0,-0.9999999901167874
2010-12-17,56.3,5563628620.0,-0.9999999898807048
2010-12-20,55.78,5651151170.0,-0.9999999901294447
2010-12-21,56.73,5598637640.0,-0.9999999898671778
2010-12-22,56.16,5597716350.0,-0.9999999899673373
2010-12-23,56.15,5588503450.0,-0.9999999899525874
2010-12-27,56.05,5577447970.0,-0.999999989950601
2010-12-28,55.93,5617063440.0,-0.9999999900428399
2010-12-29,56.36,5595873770.0,-0.9999999899282932
2010-12-30,56.13,5563628620.0,-0.9999999899112605
2010-12-31,55.78,5679048240.0,-0.9999999901779316
2011-01-03,55.86,5631112560.0,-0.9999999900801131
2011-01-04,55.34,5614519440.0,-0.9999999901434129
2011-01-05,55.16,5582255040.0,-0.9999999901186887
2011-01-06,54.81,5570271120.0,-0.9999999901602635
2011-01-07,54.68,5604379200.0,-0.999999990243344
2011-01-10,55.05,5673517200.0,-0.9999999902970242
2011-01-11,55.8,5950991040.0,-0.9999999906234105
2011-01-12,58.81,5916882960.0,-0.999999990060645
2011-01-13,58.44,6047784240.0,-0.9999999903369569
2011-01-14,59.86,6121531440.0,-0.9999999902214012
2011-01-18,60.66,5807184000.0,-0.9999999895543176
2011-01-19,57.25,5772154080.0,-0.9999999900816924
2011-01-20,56.87,5847744960.0,-0.9999999902748836
2011-01-21,57.69,5848666800.0,-0.9999999901362137
2011-01-24,57.7,5784138000.0,-0.9999999900244427
2011-01-25,57.0,5794278240.0,-0.9999999901627092
2011-01-26,57.11,5773075920.0,-0.9999999901075266
2011-01-27,56.88,5653236720.0,-0.9999999899385072
2011-01-28,55.58,5706703440.0,-0.9999999902605767
2011-01-31,56.16,5852354160.0,-0.9999999904038617
2011-02-01,57.74,5843135760.0,-0.9999999901183196
2011-02-02,57.64,5831151840.0,-0.9999999901151605
2011-02-03,57.51,5861572560.0,-0.9999999901886397
2011-02-04,57.84,5823777120.0,-0.9999999900683012
2011-02-07,57.43,5836682880.0,-0.9999999901605071
2011-02-08,57.57,5804418480.0,-0.9999999900816937
2011-02-09,57.22,5800731120.0,-0.9999999901357262
2011-02-10,57.18,5817324240.0,-0.9999999901707387
2011-02-11,57.36,5841292080.0,-0.9999999901802548
2011-02-14,57.62,5855119680.0,-0.9999999901590397
2011-02-15,57.77,5927945040.0,-0.999999990254633
2011-02-16,58.56,5973115200.0,-0.9999999901960706
2011-02-17,59.05,6000770400.0,-0.9999999901595968
2011-02-18,59.35,5796121920.0,-0.9999999897603948
2011-02-22,57.13,5759248320.0,-0.9999999900803027
2011-02-23,56.73,5693797680.0,-0.999999990036527
2011-02-24,56.02,5806262160.0,-0.9999999903517963
2011-02-25,57.24,5835761040.0,-0.9999999901915106
2011-02-28,57.56,5723296560.0,-0.9999999899428591
2011-03-01,56.34,5693797680.0,-0.9999999901050225
2011-03-02,56.02,5904899040.0,-0.9999999905129623
2011-03-03,58.31,5902133520.0,-0.9999999901205217
2011-03-04,58.28,5760170160.0,-0.9999999898822434
2011-03-07,56.74,5763857520.0,-0.9999999901558982
2011-03-08,56.78,5730671280.0,-0.9999999900919112
2011-03-09,56.42,5588707920.0,-0.9999999899046433
2011-03-10,54.88,5590551600.0,-0.9999999901834373
2011-03-11,54.9,5703016080.0,-0.9999999903735148
2011-03-14,56.12,5566583760.0,-0.9999999899184128
2011-03-15,54.64,5423698560.0,-0.9999999899256938
2011-03-16,53.09,5492836560.0,-0.9999999903346842
2011-03-17,53.84,5514038880.0,-0.9999999902358324
2011-03-18,54.07,5647705680.0,-0.9999999904262008
2011-03-21,55.52,5624659680.0,-0.9999999901291806
2011-03-22,55.27,5664298800.0,-0.9999999902423933
2011-03-23,55.7,5744498880.0,-0.999999990303767
2011-03-24,56.57,5805340320.0,-0.9999999902555239
2011-03-25,57.23,5853276000.0,-0.9999999902225694
2011-03-28,57.75,5917804800.0,-0.9999999902413138
2011-03-29,58.45,6002614080.0,-0.9999999902625757
2011-03-30,59.37,6039487680.0,-0.999999990169696
2011-03-31,59.77,6001284700.0,-0.9999999900404658
2011-04-01,60.1,5974454770.0,-0.9999999899405047
2011-04-04,59.81,5979080620.0,-0.9999999899967899
2011-04-05,59.86,6021638440.0,-0.9999999900591839
2011-04-06,60.32,6008686060.0,-0.9999999899611997
2011-04-07,60.18,5996658850.0,-0.9999999899644116
2011-04-08,60.05,5911543210.0,-0.999999989841908
2011-04-11,59.13,5795896960.0,-0.9999999897979552
2011-04-12,57.88,5791271110.0,-0.9999999900056483
2011-04-13,57.83,5791271110.0,-0.9999999900142821
2011-04-14,57.83,5820876550.0,-0.9999999900650702
2011-04-15,58.15,5706155470.0,-0.9999999898092506
2011-04-18,56.91,5790345940.0,-0.9999999901715717
2011-04-19,57.82,6442590790.0,-0.9999999910253496
2011-04-20,64.87,6453692830.0,-0.9999999899483906
2011-04-21,64.99,6876495520.0,-0.9999999905489649
2011-04-25,69.56,6779352670.0,-0.9999999897394334
2011-04-26,68.51,6741420699.999999,-0.9999999898374538
2011-04-27,68.1,6799706410.0,-0.9999999899848617
2011-04-28,68.73,6968087350.0,-0.9999999901364612
2011-04-29,70.55,6913502319.999999,-0.9999999897953314
2011-05-02,69.96,6758073760.0,-0.9999999896479378
2011-05-03,68.28,6556386699.999999,-0.9999999895857271
2011-05-04,66.1,6727543150.0,-0.9999999901747193
2011-05-05,67.95,6824686000.0,-0.9999999900434979
2011-05-06,69.0,6850590760.0,-0.999999989927876
2011-05-09,69.28,7019896870.0,-0.9999999901309091
2011-05-10,71.11,6906100960.0,-0.9999999897033072
2011-05-11,69.88,6820985319.999999,-0.9999999897551458
2011-05-12,68.96,6756223420.0,-0.9999999897931143
2011-05-13,68.26,6709964920.0,-0.9999999898270705
2011-05-16,67.76,6665556760.0,-0.9999999898343076
2011-05-17,67.28,6859842460.0,-0.9999999901921945
2011-05-18,69.38,6830237020.0,-0.9999999898422266
2011-05-19,69.06,6783053350.0,-0.9999999898187444
2011-05-20,68.55,6659080569.999999,-0.9999999897057861
2011-05-23,67.21,6723842470.0,-0.9999999900042275
2011-05-24,67.91,6816359470.0,-0.9999999900372039
2011-05-25,68.91,6845964910.0,-0.9999999899342166
2011-05-26,69.23,6968087350.0,-0.9999999900647055
2011-05-27,70.55,6994917280.0,-0.9999999899141052
2011-05-31,70.84,6775651990.0,-0.9999999895449175
2011-06-01,68.47,6709039750.0,-0.9999999897943667
2011-06-02,67.75,6657230230.0,-0.9999999898230949
2011-06-03,67.19,6534182620.0,-0.999999989717153
2011-06-06,65.86,6550835680.000001,-0.9999999899463209
2011-06-07,66.04,6496250650.0,-0.9999999898341361
2011-06-08,65.45,6603570370.0,-0.999999990088695
2011-06-09,66.61,6502726840.0,-0.999999989756605
2011-06-10,65.52,6458318680.000001,-0.9999999898549448
2011-06-13,65.04,6562862890.0,-0.9999999900896909
2011-06-14,66.17,6506427520.0,-0.9999999898300566
2011-06-15,65.56,6440740449.999999,-0.9999999898210461
2011-06-16,64.85,6426862900.0,-0.9999999899095404
2011-06-17,64.7,6517529560.000001,-0.9999999900729257
2011-06-20,65.68,6702563560.000001,-0.9999999902007644
2011-06-21,67.68,6665556760.0,-0.9999999898463096
2011-06-22,67.28,6637801660.0,-0.9999999898641141
2011-06-23,66.98,6560087380.0,-0.9999999897897701
2011-06-24,66.14,6561012550.000001,-0.9999999899192389
2011-06-27,66.15,6669257439.999999,-0.9999999900813545
2011-06-28,67.32,6780277840.0,-0.9999999900712033
2011-06-29,68.52,6843189400.0,-0.999999989987125
2011-06-30,69.2,7021109880.0,-0.9999999901440084
2011-07-01,70.48,6982194360.0,-0.9999999899057522
2011-07-05,70.06,6995166200.0,-0.9999999899845124
2011-07-06,70.2,7027595800.0,-0.9999999900108085
2011-07-07,70.55,7028522360.0,-0.9999999899623283
2011-07-08,70.56,6893244599.999999,-0.9999999897638915
2011-07-11,69.1,6852475960.0,-0.9999999899160537
2011-07-12,68.66,6832091640.0,-0.999999989950369
2011-07-13,68.44,6783910520.0,-0.9999999899114236
2011-07-14,67.92,6805221400.000001,-0.9999999900194283
2011-07-15,68.15,6734802840.0,-0.9999999898809213
2011-07-18,67.39,6872860280.0,-0.9999999901947665
2011-07-19,68.88,6801515160.0,-0.9999999898728448
2011-07-20,68.11,6968295960.0,-0.9999999902257308
2011-07-21,69.91,6688474840.0,-0.9999999895476919
2011-07-22,66.89,6856182200.0,-0.9999999902438416
2011-07-25,68.7,6822826040.0,-0.9999999899308586
2011-07-26,68.34,6787616759.999999,-0.999999989931665
2011-07-27,67.96,6737582520.0,-0.9999999899132961
2011-07-28,67.42,6659751480.0,-0.9999999898764991
2011-07-29,66.58,6655118680.0,-0.9999999899956705
2011-08-01,66.53,6344721080.0,-0.9999999895141175
2011-08-02,63.18,6358619480.0,-0.999999990063881
2011-08-03,63.33,5810095960.0,-0.9999999891000079
2011-08-04,57.41,5705394680.0,-0.9999999899375935
2011-08-05,56.28,5258792760.0,-0.999999989297924
2011-08-08,51.46,5682230680.0,-0.9999999909436975
2011-08-09,56.03,5379245560.0,-0.9999999895840412
2011-08-10,52.76,5772107000.0,-0.9999999908594903
2011-08-11,57.0,5875881720.0,-0.9999999902993282
2011-08-12,58.12,5999114200.0,-0.999999990311903
2011-08-15,59.45,5610885560.0,-0.9999999894045246
2011-08-16,55.26,5493212440.0,-0.9999999899403126
2011-08-17,53.99,4973412280.0,-0.9999999891442742
2011-08-18,48.38,4781614360.0,-0.9999999898820783
2011-08-19,46.31,4716755160.0,-0.9999999901818096
2011-08-22,45.61,4853886040.0,-0.9999999906034053
2011-08-23,47.09,4982677880.0,-0.9999999905492586
