date,EXC,dcf,Deviation
2009-02-06,57.81,1271000000.0,-0.999999954516129
2009-02-09,57.43,1271000000.0,-0.9999999548151062
2009-02-10,56.0,1271000000.0,-0.9999999559402045
2009-02-11,55.68,1271000000.0,-0.9999999561919748
2009-02-12,53.8,1271000000.0,-0.9999999576711252
2009-02-13,53.69,1271000000.0,-0.9999999577576711
2009-02-17,50.42,1271000000.0,-0.9999999603304485
2009-02-18,49.11,1271000000.0,-0.999999961361133
2009-02-19,49.68,1271000000.0,-0.9999999609126672
2009-02-20,47.94,1271000000.0,-0.999999962281668
2009-02-23,46.32,1271000000.0,-0.9999999635562549
2009-02-24,48.7,1271000000.0,-0.9999999616837136
2009-02-25,48.69,1271000000.0,-0.9999999616915815
2009-02-26,47.88,1271000000.0,-0.9999999623288749
2009-02-27,47.22,1271000000.0,-0.9999999628481511
2009-03-02,46.48,1271000000.0,-0.9999999634303698
2009-03-03,44.66,1271000000.0,-0.9999999648623131
2009-03-04,45.78,1271000000.0,-0.9999999639811172
2009-03-05,44.16,1271000000.0,-0.9999999652557041
2009-03-06,44.65,1271000000.0,-0.999999964870181
2009-03-09,43.84,1271000000.0,-0.9999999655074744
2009-03-10,42.57,1271000000.0,-0.9999999665066877
2009-03-11,40.15,1271000000.0,-0.9999999684107003
2009-03-12,41.38,1271000000.0,-0.9999999674429583
2009-03-13,42.02,1271000000.0,-0.9999999669394177
2009-03-16,43.22,1271000000.0,-0.9999999659952793
2009-03-17,44.1,1271000000.0,-0.9999999653029111
2009-03-18,44.57,1271000000.0,-0.9999999649331235
2009-03-19,44.81,1271000000.0,-0.9999999647442959
2009-03-20,43.76,1271000000.0,-0.999999965570417
2009-03-23,45.69,1271000000.0,-0.9999999640519276
2009-03-24,44.61,1271000000.0,-0.9999999649016522
2009-03-25,44.6,1271000000.0,-0.99999996490952
2009-03-26,45.89,1271000000.0,-0.9999999638945712
2009-03-27,45.74,1271000000.0,-0.9999999640125885
2009-03-30,44.73,1271000000.0,-0.9999999648072384
2009-03-31,45.39,2149000000.0,-0.9999999788785482
2009-04-01,45.28,2149000000.0,-0.9999999789297348
2009-04-02,46.88,2149000000.0,-0.9999999781852024
2009-04-03,48.6,2149000000.0,-0.9999999773848302
2009-04-06,47.71,2149000000.0,-0.9999999777989763
2009-04-07,47.28,2149000000.0,-0.9999999779990694
2009-04-08,47.87,2149000000.0,-0.999999977724523
2009-04-09,47.81,2149000000.0,-0.999999977752443
2009-04-13,47.1,2149000000.0,-0.9999999780828293
2009-04-14,46.5,2149000000.0,-0.9999999783620288
2009-04-15,46.95,2149000000.0,-0.9999999781526291
2009-04-16,45.72,2149000000.0,-0.9999999787249884
2009-04-17,46.14,2149000000.0,-0.9999999785295486
2009-04-20,45.7,2149000000.0,-0.999999978734295
2009-04-21,45.99,2149000000.0,-0.9999999785993485
2009-04-22,45.52,2149000000.0,-0.9999999788180549
2009-04-23,45.78,2149000000.0,-0.9999999786970684
2009-04-24,44.72,2149000000.0,-0.9999999791903211
2009-04-27,46.0,2149000000.0,-0.9999999785946952
2009-04-28,45.15,2149000000.0,-0.999999978990228
2009-04-29,45.94,2149000000.0,-0.9999999786226151
2009-04-30,46.13,2149000000.0,-0.999999978534202
2009-05-01,46.98,2149000000.0,-0.9999999781386691
2009-05-04,47.64,2149000000.0,-0.9999999778315496
2009-05-05,47.46,2149000000.0,-0.9999999779153095
2009-05-06,47.2,2149000000.0,-0.9999999780362959
2009-05-07,48.21,2149000000.0,-0.9999999775663099
2009-05-08,50.15,2149000000.0,-0.9999999766635644
2009-05-11,50.26,2149000000.0,-0.9999999766123778
2009-05-12,51.16,2149000000.0,-0.9999999761935784
2009-05-13,49.21,2149000000.0,-0.9999999771009772
2009-05-14,48.91,2149000000.0,-0.999999977240577
2009-05-15,47.22,2149000000.0,-0.9999999780269893
2009-05-18,46.07,2149000000.0,-0.999999978562122
2009-05-19,47.13,2149000000.0,-0.9999999780688692
2009-05-20,46.37,2149000000.0,-0.9999999784225221
2009-05-21,45.92,2149000000.0,-0.9999999786319218
2009-05-22,46.64,2149000000.0,-0.9999999782968823
2009-05-26,47.87,2149000000.0,-0.999999977724523
2009-05-27,47.14,2149000000.0,-0.9999999780642159
2009-05-28,47.89,2149000000.0,-0.9999999777152164
2009-05-29,48.01,2149000000.0,-0.9999999776593764
2009-06-01,49.27,2149000000.0,-0.9999999770730572
2009-06-02,48.55,2149000000.0,-0.9999999774080968
2009-06-03,46.85,2149000000.0,-0.9999999781991624
2009-06-04,48.27,2149000000.0,-0.99999997753839
2009-06-05,48.46,2149000000.0,-0.9999999774499767
2009-06-08,47.45,2149000000.0,-0.9999999779199628
2009-06-09,47.88,2149000000.0,-0.9999999777198697
2009-06-10,50.33,2149000000.0,-0.9999999765798046
2009-06-11,50.13,2149000000.0,-0.9999999766728711
2009-06-12,50.58,2149000000.0,-0.9999999764634714
2009-06-15,49.19,2149000000.0,-0.9999999771102839
2009-06-16,48.93,2149000000.0,-0.9999999772312703
2009-06-17,48.43,2149000000.0,-0.9999999774639368
2009-06-18,50.46,2149000000.0,-0.9999999765193113
2009-06-19,49.94,2149000000.0,-0.9999999767612843
2009-06-22,48.99,2149000000.0,-0.9999999772033504
2009-06-23,49.46,2149000000.0,-0.999999976984644
2009-06-24,50.15,2149000000.0,-0.9999999766635644
2009-06-25,51.0,2149000000.0,-0.9999999762680316
2009-06-26,50.7,2149000000.0,-0.9999999764076315
2009-06-29,50.48,53.98643504531722,-0.06495029802160224
2009-06-30,51.21,54.336435045317224,-0.05753846461788925
2009-07-01,51.56,52.14643504531722,-0.011245927833946512
2009-07-02,49.37,51.75643504531722,-0.04610895327755271
2009-07-06,48.98,50.52643504531722,-0.030606454699015018
2009-07-07,47.75,50.98643504531722,-0.06347639411228978
2009-07-08,48.21,51.21643504531722,-0.0587005917662381
2009-07-09,48.44,51.11643504531722,-0.052359579515755095
2009-07-10,48.34,52.30643504531722,-0.07583072793779166
2009-07-13,49.53,52.85643504531722,-0.06293339765470851
2009-07-14,50.08,54.43643504531722,-0.08002792691495275
2009-07-15,51.66,54.70643504531722,-0.0556869597295756
2009-07-16,51.93,54.19643504531722,-0.041818895346568574
2009-07-17,51.42,54.82643504531722,-0.0621312518769751
2009-07-20,52.05,56.10643504531722,-0.07229892688852602
2009-07-21,53.33,55.38643504531722,-0.037128857339069454
2009-07-22,52.61,56.80643504531722,-0.0738725294408904
2009-07-23,54.03,57.21643504531722,-0.055690904943543895
2009-07-24,54.44,55.50643504531722,-0.019212818197503534
2009-07-27,52.73,54.79643504531722,-0.03771112196638804
2009-07-28,52.02,54.12643504531722,-0.03891693667897422
2009-07-29,51.35,54.586435045317224,-0.05929009730403456
2009-07-30,51.81,53.63643504531722,-0.03405213347557623
2009-07-31,50.86,54.19643504531722,-0.06156189134077561
2009-08-03,51.42,53.69643504531722,-0.04239452848957326
2009-08-04,50.92,52.70643504531722,-0.0338940594973125
2009-08-05,49.93,52.38643504531722,-0.04689067013611947
2009-08-06,49.61,52.81643504531722,-0.06070903957387608
2009-08-07,50.04,53.19643504531722,-0.05933546190883476
2009-08-10,50.42,53.18643504531722,-0.052013921274477015
2009-08-11,50.41,52.76643504531722,-0.04465784060062916
2009-08-12,49.99,53.12643504531722,-0.059037182574773195
2009-08-13,50.35,52.75643504531722,-0.04561405719037148
2009-08-14,49.98,52.04643504531722,-0.0397036808288207
2009-08-17,49.27,51.99643504531722,-0.05243503795867943
2009-08-18,49.22,52.10643504531722,-0.055394982266717574
2009-08-19,49.33,52.17643504531722,-0.05455403464887898
2009-08-20,49.4,53.91643504531722,-0.08376731587541209
2009-08-21,51.14,53.96643504531722,-0.052373943969872716
2009-08-24,51.19,53.64643504531722,-0.04578934356480868
2009-08-25,50.87,53.39643504531722,-0.04731467640439013
2009-08-26,50.62,53.36643504531722,-0.05146371577912279
2009-08-27,50.59,53.28643504531722,-0.05060265418439125
2009-08-28,50.51,52.79643504531722,-0.04330661801984703
2009-08-31,50.02,52.19643504531722,-0.041697005617866933
2009-09-01,49.42,51.41643504531722,-0.0388287333331766
2009-09-02,48.64,51.49643504531722,-0.055468597832132205
2009-09-03,48.72,51.27643504531722,-0.04985594343791433
2009-09-04,48.5,51.51643504531722,-0.058552868471270725
2009-09-08,48.74,51.42643504531722,-0.052238407016739874
2009-09-09,48.65,51.45643504531722,-0.054540020948703916
2009-09-10,48.68,51.16643504531722,-0.04859504171269757
2009-09-11,48.39,52.03643504531722,-0.07007465138881308
2009-09-14,49.26,52.91643504531722,-0.06909828755822045
2009-09-15,50.14,54.26643504531722,-0.07604028239318261
2009-09-16,51.49,54.586435045317224,-0.056725357549848865
2009-09-17,51.81,54.14643504531722,-0.043150302385775996
2009-09-18,51.37,53.71643504531722,-0.043681883269760524
2009-09-21,50.94,53.99643504531722,-0.056604385877550456
2009-09-22,51.22,53.28643504531722,-0.038779757804398574
2009-09-23,50.51,52.92643504531722,-0.04565648608768369
2009-09-24,50.15,52.63643504531722,-0.047237907414826474
2009-09-25,49.86,52.99643504531722,-0.05918200049937805
2009-09-28,50.22,52.87643504531722,-0.05023854280343509
2009-09-29,50.1,52.39643504531722,-0.043828078061628584
2009-09-30,49.62,52.07610271903323,-0.047163719840646934
2009-10-01,48.49,51.56610271903323,-0.0596535816521544
2009-10-02,47.98,51.766102719033235,-0.07313864711011309
2009-10-05,48.18,52.25610271903323,-0.07800242473016639
2009-10-06,48.67,52.16610271903323,-0.06701866800100542
2009-10-07,48.58,52.556102719033234,-0.07565444379104025
2009-10-08,48.97,53.00610271903323,-0.07614411382831132
2009-10-09,49.42,53.17610271903323,-0.07063516367266254
2009-10-12,49.59,52.986102719033234,-0.0640942161200565
2009-10-13,49.4,53.046102719033236,-0.06873460126459008
2009-10-14,49.46,53.66610271903323,-0.07837540842222357
2009-10-15,50.08,53.68610271903323,-0.06717013410166517
2009-10-16,50.1,54.546102719033236,-0.08151091457322057
2009-10-19,50.96,53.376102719033234,-0.04526562630005737
2009-10-20,49.79,53.63610271903323,-0.07170734867111084
2009-10-21,50.05,54.42610271903323,-0.08040448425315738
2009-10-22,50.84,53.45610271903323,-0.048939271401500006
2009-10-23,49.87,52.18610271903323,-0.0443815996665432
2009-10-26,48.6,51.86610271903323,-0.06297181680926012
2009-10-27,48.28,51.38610271903323,-0.060446357179812726
2009-10-28,47.8,51.50610271903323,-0.07195463301213245
2009-10-29,47.92,50.546102719033236,-0.05195460337725244
2009-10-30,46.96,50.016102719033235,-0.061102376092775024
2009-11-02,46.43,49.67610271903323,-0.06534535805663144
2009-11-03,46.09,50.14610271903323,-0.08088570196091649
2009-11-04,46.56,50.736102719033234,-0.0823102779919791
2009-11-05,47.15,50.28610271903323,-0.06236519733008106
2009-11-06,46.7,51.10610271903323,-0.08621480575924023
2009-11-09,47.52,50.78610271903323,-0.0643109540636041
2009-11-10,47.2,50.586102719033235,-0.06693741041567125
2009-11-11,47.0,49.656102719033235,-0.053489955384983245
2009-11-12,46.07,50.196102719033235,-0.08219966283296154
2009-11-13,46.61,50.99610271903323,-0.08600858664041033
2009-11-16,47.41,50.64610271903323,-0.06389638185954793
2009-11-17,47.06,50.46610271903323,-0.06749288206375847
2009-11-18,46.88,49.976102719033236,-0.061951663907039545
2009-11-19,46.39,50.39610271903323,-0.07949231196245332
2009-11-20,46.81,50.986102719033234,-0.08190668626010289
2009-11-23,47.4,51.016102719033235,-0.07088159475741629
2009-11-24,47.43,51.876102719033234,-0.08570618234592187
2009-11-25,48.29,51.24610271903323,-0.05768443963906178
2009-11-27,47.66,51.766102719033235,-0.07932029848411815
2009-11-30,48.18,52.60610271903323,-0.0841366778807554
2009-12-01,49.02,53.546102719033236,-0.08452721093041204
2009-12-02,49.96,53.59610271903323,-0.06784267016754497
2009-12-03,50.01,52.88610271903323,-0.05438295830405648
2009-12-04,49.3,53.74610271903323,-0.08272418825000172
2009-12-07,50.16,53.556102719033234,-0.06341205850713072
2009-12-08,49.97,53.89610271903323,-0.07284576288382982
2009-12-09,50.31,54.626102719033234,-0.07901172707181581
2009-12-10,51.04,55.196102719033235,-0.07529703211455341
2009-12-11,51.61,54.96610271903323,-0.06105768015222779
2009-12-14,51.38,54.63610271903323,-0.059596174635254906
2009-12-15,51.05,53.84610271903323,-0.051927671230417305
2009-12-16,50.26,53.13610271903323,-0.05412709197438037
2009-12-17,49.55,53.32610271903323,-0.07081152618500774
2009-12-18,49.74,53.016102719033235,-0.06179448414749433
2009-12-21,49.43,52.68610271903323,-0.06180192785178129
2009-12-22,49.1,52.976102719033236,-0.07316700399028464
2009-12-23,49.39,53.10610271903323,-0.06997505990401698
2009-12-24,49.52,52.99610271903323,-0.06559166694695096
2009-12-28,49.41,52.906102719033235,-0.06608127492587912
2009-12-29,49.32,52.986102719033234,-0.06918989189435754
2009-12-30,49.4,52.45610271903323,-0.058260193964511875
2009-12-31,48.87,48.94042296072507,-0.0014389528423485176
2010-01-04,48.88,48.140422960725076,0.015362911121040712
2010-01-05,48.08,48.430422960725075,-0.007235595712415166
2010-01-06,48.37,48.59042296072508,-0.0045363457919114225
2010-01-07,48.53,48.360422960725074,0.003506525147901396
2010-01-08,48.3,48.92042296072508,-0.012682289382967449
2010-01-11,48.86,49.13042296072508,-0.005504185480781576
2010-01-12,49.07,49.720422960725074,-0.013081605545448682
2010-01-13,49.66,49.140422960725076,0.010573312315406591
2010-01-14,49.08,48.66042296072508,0.008622552245663107
2010-01-15,48.6,49.33042296072507,-0.014806744335166266
2010-01-19,49.27,48.51042296072507,0.01565801724486926
2010-01-20,48.45,48.110422960725074,0.007058284221532318
2010-01-21,48.05,46.67042296072508,0.0295599857844846
2010-01-22,46.61,46.15042296072507,0.009958241112243638
2010-01-25,46.09,46.66042296072508,-0.012224984784325876
2010-01-26,46.6,46.34042296072508,0.00560152503344491
2010-01-27,46.28,46.02042296072508,0.005640474871264178
2010-01-28,45.96,45.680422960725075,0.00612028131865805
2010-01-29,45.62,45.92042296072508,-0.006542251602996485
2010-02-01,45.86,46.20042296072508,-0.007368394895745256
2010-02-02,46.14,45.77042296072508,0.008074582128988705
2010-02-03,45.71,44.81042296072508,0.020075174029563936
2010-02-04,44.75,44.30042296072507,0.010148369004817415
2010-02-05,44.24,43.820422960725075,0.009574919887263
2010-02-08,43.76,44.280422960725076,-0.01175289046327932
2010-02-09,44.22,44.360422960725074,-0.0031655009432484116
2010-02-10,44.3,43.780422960725076,0.011867793962178741
2010-02-11,43.72,43.360422960725074,0.008292747503884312
2010-02-12,43.3,44.26042296072507,-0.021699362466041427
2010-02-16,44.2,44.05042296072507,0.0033955869029518304
2010-02-17,43.99,44.52042296072508,-0.011914149180321187
2010-02-18,44.46,44.94042296072507,-0.010690218940416552
2010-02-19,44.88,44.750422960725075,0.0028955489289710368
2010-02-22,44.69,44.20042296072508,0.01107629761167539
2010-02-23,44.14,44.070422960725075,0.001578769492113441
2010-02-24,44.01,43.87042296072507,0.003181574962244582
2010-02-25,43.81,43.360422960725074,0.01036837301338478
2010-02-26,43.3,44.52042296072508,-0.027412654228413547
2010-03-01,44.46,44.40042296072507,0.0013418124265984765
2010-03-02,44.34,44.530422960725076,-0.004276244150948738
2010-03-03,44.47,44.780422960725076,-0.0069321131914572565
2010-03-04,44.72,45.56042296072508,-0.018446337986141148
2010-03-05,45.5,45.390422960725076,0.0024141004231166274
2010-03-08,45.33,45.030422960725076,0.006652769829326388
2010-03-09,44.97,45.17042296072508,-0.0044370397173243425
2010-03-10,45.11,44.99042296072508,0.0026578331877278316
2010-03-11,44.93,44.220422960725074,0.016046364818924186
2010-03-12,44.16,44.460422960725076,-0.0067570873311408874
2010-03-15,44.4,45.40042296072507,-0.02203554274352293
2010-03-16,45.34,45.41042296072508,-0.0015508104997388195
2010-03-17,45.35,44.73042296072508,0.013851356599487774
2010-03-18,44.67,44.680422960725075,-0.00023327802277595122
2010-03-19,44.62,44.38042296072508,0.0053982594867771905
2010-03-22,44.32,44.37042296072507,-0.001136409287098905
2010-03-23,44.31,43.62042296072507,0.01580858213813774
2010-03-24,43.56,43.350422960725076,0.004834486608465083
2010-03-25,43.29,43.250422960725075,0.0009150671037567726
2010-03-26,43.19,43.98042296072508,-0.017972154597761247
2010-03-29,43.92,44.02042296072508,-0.0022812811411346834
2010-03-30,43.96,43.87042296072507,0.0020418549270684316
2010-03-31,43.81,2524000000.0,-0.9999999826426308
2010-04-01,44.28,2524000000.0,-0.9999999824564184
2010-04-05,44.4,2524000000.0,-0.9999999824088748
2010-04-06,45.08,2524000000.0,-0.9999999821394612
2010-04-07,44.73,2524000000.0,-0.9999999822781299
2010-04-08,44.43,2524000000.0,-0.999999982396989
2010-04-09,44.26,2524000000.0,-0.9999999824643423
2010-04-12,44.58,2524000000.0,-0.9999999823375594
2010-04-13,44.56,2524000000.0,-0.9999999823454834
2010-04-14,44.53,2524000000.0,-0.9999999823573693
2010-04-15,44.41,2524000000.0,-0.9999999824049128
2010-04-16,43.62,2524000000.0,-0.9999999827179081
2010-04-19,43.58,2524000000.0,-0.9999999827337559
2010-04-20,44.12,2524000000.0,-0.9999999825198098
2010-04-21,43.6,2524000000.0,-0.999999982725832
2010-04-22,43.65,2524000000.0,-0.9999999827060222
2010-04-23,43.95,2524000000.0,-0.9999999825871633
2010-04-26,43.62,2524000000.0,-0.9999999827179081
2010-04-27,42.85,2524000000.0,-0.9999999830229794
2010-04-28,43.38,2524000000.0,-0.9999999828129953
2010-04-29,43.26,2524000000.0,-0.9999999828605388
2010-04-30,43.59,2524000000.0,-0.999999982729794
2010-05-03,44.13,2524000000.0,-0.9999999825158479
2010-05-04,43.17,2524000000.0,-0.9999999828961965
2010-05-05,43.69,2524000000.0,-0.9999999826901743
2010-05-06,41.86,2524000000.0,-0.9999999834152139
2010-05-07,41.54,2524000000.0,-0.9999999835419968
2010-05-10,42.6,2524000000.0,-0.9999999831220285
2010-05-11,42.68,2524000000.0,-0.9999999830903328
2010-05-12,42.16,2524000000.0,-0.999999983296355
2010-05-13,42.07,2524000000.0,-0.9999999833320127
2010-05-14,41.68,2524000000.0,-0.9999999834865293
2010-05-17,41.35,2524000000.0,-0.9999999836172742
2010-05-18,40.79,2524000000.0,-0.9999999838391442
2010-05-19,40.59,2524000000.0,-0.9999999839183835
2010-05-20,39.31,2524000000.0,-0.9999999844255151
2010-05-21,39.43,2524000000.0,-0.9999999843779714
2010-05-24,38.94,2524000000.0,-0.9999999845721078
2010-05-25,38.38,2524000000.0,-0.9999999847939778
2010-05-26,38.06,2524000000.0,-0.9999999849207607
2010-05-27,38.91,2524000000.0,-0.9999999845839936
2010-05-28,38.6,2524000000.0,-0.9999999847068146
2010-06-01,37.65,2524000000.0,-0.9999999850832013
2010-06-02,37.92,2524000000.0,-0.9999999849762282
2010-06-03,38.41,2524000000.0,-0.999999984782092
2010-06-04,37.63,2524000000.0,-0.9999999850911252
2010-06-07,37.73,2524000000.0,-0.9999999850515056
2010-06-08,38.5,2524000000.0,-0.9999999847464343
2010-06-09,38.59,2524000000.0,-0.9999999847107766
2010-06-10,40.04,2524000000.0,-0.9999999841362917
2010-06-11,39.89,2524000000.0,-0.9999999841957211
2010-06-14,40.25,2524000000.0,-0.9999999840530903
2010-06-15,40.92,2524000000.0,-0.9999999837876387
2010-06-16,41.2,2524000000.0,-0.9999999836767036
2010-06-17,40.91,2524000000.0,-0.9999999837916006
2010-06-18,41.24,2524000000.0,-0.9999999836608557
2010-06-21,40.75,2524000000.0,-0.9999999838549921
2010-06-22,39.75,2524000000.0,-0.9999999842511886
2010-06-23,39.03,2524000000.0,-0.9999999845364501
2010-06-24,38.65,2524000000.0,-0.9999999846870048
2010-06-25,38.37,2524000000.0,-0.9999999847979397
2010-06-28,38.78,2524000000.0,-0.9999999846354992
2010-06-29,38.07,39.734350453172205,-0.0418869425117111
2010-06-30,37.97,39.8143504531722,-0.04632376096004487
2010-07-01,38.05,39.64435045317221,-0.040216334356529604
2010-07-02,37.88,40.094350453172204,-0.05522849050163392
2010-07-06,38.33,41.414350453172204,-0.0744754033184638
2010-07-07,39.65,42.25435045317221,-0.061635084322463896
2010-07-08,40.49,42.3843504531722,-0.04469457318368364
2010-07-09,40.62,42.6343504531722,-0.04724712424983901
2010-07-12,40.87,42.7443504531722,-0.04385024999328546
2010-07-13,40.98,43.18435045317221,-0.051045122365856566
2010-07-14,41.42,43.524350453172204,-0.04834880776535122
2010-07-15,41.76,43.2443504531722,-0.03432472537145759
2010-07-16,41.48,43.584350453172206,-0.048282248818487306
2010-07-19,41.82,44.3543504531722,-0.057138711925178165
2010-07-20,42.59,43.71435045317221,-0.025720397112537152
2010-07-21,41.95,43.5643504531722,-0.03705668594571343
2010-07-22,41.8,42.78435045317221,-0.023007254819717105
2010-07-23,41.02,42.704350453172204,-0.039442127916667125
2010-07-26,40.94,43.654350453172206,-0.06217823481496709
2010-07-27,41.89,44.154350453172206,-0.05128261269687695
2010-07-28,42.39,43.694350453172206,-0.029851695691645364
2010-07-29,41.93,43.594350453172204,-0.038178122528973124
2010-07-30,41.83,44.194350453172206,-0.053498929816322205
2010-08-02,42.43,44.18435045317221,-0.039705244847528465
2010-08-03,42.42,44.21435045317221,-0.0405829879842432
2010-08-04,42.45,43.9243504531722,-0.03356567457369708
2010-08-05,42.16,43.93435045317221,-0.04038640459845688
2010-08-06,42.17,44.1343504531722,-0.04450842559145474
2010-08-09,42.37,44.36435045317221,-0.04495389728014387
2010-08-10,42.6,43.75435045317221,-0.026382529764843454
2010-08-11,41.99,43.014350453172206,-0.02381415602886683
2010-08-12,41.25,43.1343504531722,-0.04368561096608847
2010-08-13,41.37,42.97435045317221,-0.037332744678024166
2010-08-16,41.21,43.124350453172205,-0.044391403767367055
2010-08-17,41.36,42.914350453172204,-0.03621982942205548
2010-08-18,41.15,42.32435045317221,-0.027746449516608984
2010-08-19,40.56,42.1743504531722,-0.0382780158040531
2010-08-20,40.41,42.3143504531722,-0.04500483719535486
2010-08-23,40.55,41.8143504531722,-0.030237237682028573
2010-08-24,40.05,41.79435045317221,-0.04173651305160586
2010-08-25,40.03,41.844350453172204,-0.04335950811813016
2010-08-26,40.08,42.524350453172204,-0.05748119435390142
2010-08-27,40.76,42.28435045317221,-0.036049990997505166
2010-08-30,40.52,42.484350453172205,-0.046237036278508725
2010-08-31,40.72,43.4243504531722,-0.06227728048778791
2010-09-01,41.66,43.484350453172205,-0.04195418430216247
2010-09-02,41.72,43.984350453172205,-0.051480820561007
2010-09-03,42.22,43.514350453172206,-0.029745369968583568
2010-09-07,41.75,43.71435045317221,-0.044936054929524016
2010-09-08,41.95,44.2443504531722,-0.05185634843030451
2010-09-09,42.48,44.584350453172206,-0.04719930719597332
2010-09-10,42.82,44.444350453172206,-0.036547962488138186
2010-09-13,42.68,43.9943504531722,-0.029875437178489617
2010-09-14,42.23,44.054350453172205,-0.04141135743475344
2010-09-15,42.29,43.904350453172206,-0.03676971499428172
2010-09-16,42.14,43.874350453172205,-0.039529940278507425
2010-09-17,42.11,44.50435045317221,-0.05380036847614622
2010-09-20,42.74,44.11435045317221,-0.031154271547783274
2010-09-21,42.35,44.68435045317221,-0.052240894843453844
2010-09-22,42.92,44.024350453172204,-0.025084991415077806
2010-09-23,42.26,44.7443504531722,-0.05552322087616923
2010-09-24,42.98,44.8543504531722,-0.04178748402853416
2010-09-27,43.09,44.804350453172205,-0.03826303552740873
2010-09-28,43.04,44.584350453172206,-0.03463884608556245
2010-09-29,42.82,44.344350453172204,-0.03437530232361674
2010-09-30,42.58,44.546390602259336,-0.044142534909654474
2010-10-01,43.03,44.226390602259336,-0.027051508973879868
2010-10-04,42.71,44.42639060225934,-0.03863448231988598
2010-10-05,42.91,44.36639060225934,-0.03282643871834767
2010-10-06,42.85,44.43639060225934,-0.035700257846294936
2010-10-07,42.92,44.71639060225934,-0.040172978589389396
2010-10-08,43.2,44.71639060225934,-0.03391129252240488
2010-10-11,43.2,44.546390602259336,-0.030224460030461975
2010-10-12,43.03,44.70639060225934,-0.03749778453764552
2010-10-13,43.19,44.53639060225934,-0.030231246494210495
2010-10-14,43.02,44.66639060225934,-0.036859718908562544
2010-10-15,43.15,45.52639060225934,-0.05219808930210712
2010-10-18,44.01,45.25639060225934,-0.027540654163372813
2010-10-19,43.74,45.796390602259336,-0.04490289682693649
2010-10-20,44.28,45.03639060225934,-0.016795098189360536
2010-10-21,43.52,43.51639060225934,8.294340800585331e-05
2010-10-22,42.0,42.84639060225934,-0.019754070071300478
2010-10-25,41.33,42.61639060225934,-0.030185348502769216
2010-10-26,41.1,42.44639060225934,-0.03171979014365656
2010-10-27,40.93,42.49639060225934,-0.036859379821684524
2010-10-28,40.98,42.336390602259335,-0.03203840910771816
2010-10-29,40.82,42.41639060225934,-0.037636172705706517
2010-11-01,40.9,42.53639060225934,-0.03847036805639126
2010-11-02,41.02,42.26639060225934,-0.029488929253228324
2010-11-03,40.75,42.68639060225934,-0.04536318425940766
2010-11-04,41.17,42.68639060225934,-0.035523982722940106
2010-11-05,41.17,42.85639060225934,-0.03934980474464955
2010-11-08,41.34,43.06639060225934,-0.04008672605520758
2010-11-09,41.55,42.14639060225934,-0.014150454967485904
2010-11-10,40.63,42.11639060225934,-0.03529244982782542
2010-11-11,40.6,41.56639060225934,-0.02324932687821135
2010-11-12,40.05,41.68639060225934,-0.03925479223837258
2010-11-15,40.17,41.336390602259335,-0.028217040367225055
2010-11-16,39.82,41.51639060225934,-0.04086074385683769
2010-11-17,40.0,41.53639060225934,-0.036989025285595445
2010-11-18,40.02,41.51639060225934,-0.03604336939102559
2010-11-19,40.0,41.39639060225934,-0.03373218249088428
2010-11-22,39.88,41.09639060225934,-0.029598477735717887
2010-11-23,39.58,41.23639060225934,-0.04016817616837176
2010-11-24,39.72,41.046390602259336,-0.032314427232155385
2010-11-26,39.53,40.87639060225934,-0.032938099045000335
2010-11-29,39.36,40.88639060225934,-0.03733248593909866
2010-11-30,39.37,40.95639060225934,-0.038733652524835294
2010-12-01,39.44,41.06639060225934,-0.039603933494215204
2010-12-02,39.55,41.56639060225934,-0.048510120148602454
2010-12-03,40.05,41.296390602259336,-0.030181586915519643
2010-12-06,39.78,40.976390602259336,-0.029197071403194053
2010-12-07,39.46,41.12639060225934,-0.040518766122106364
2010-12-08,39.61,41.12639060225934,-0.03687147303843474
2010-12-09,39.61,41.55639060225934,-0.046837335342437614
2010-12-10,40.04,42.28639060225934,-0.05312325242862692
2010-12-13,40.77,42.44639060225934,-0.039494302777539514
2010-12-14,40.93,42.34639060225934,-0.03344772912437477
2010-12-15,40.83,42.46639060225934,-0.03853378116322137
2010-12-16,40.95,42.59639060225934,-0.03865094152301285
2010-12-17,41.08,42.86639060225934,-0.04167345505793962
2010-12-20,41.35,42.81639060225934,-0.03424834699125623
2010-12-21,41.3,43.37639060225934,-0.04786914202472148
2010-12-22,41.86,43.406390602259336,-0.03562587399696959
2010-12-23,41.89,43.296390602259336,-0.03248286018063473
2010-12-27,41.78,43.476390602259336,-0.03901866228451767
2010-12-28,41.96,43.086390602259335,-0.02614260759638265
2010-12-29,41.57,42.99639060225934,-0.03317465913486206
2010-12-30,41.48,43.156390602259336,-0.03884455068797099
2010-12-31,41.64,44.37137254901961,-0.061557089450007596
2011-01-03,41.94,44.901372549019605,-0.06595282907636346
2011-01-04,42.47,45.14137254901961,-0.05917792034610225
2011-01-05,42.71,45.10137254901961,-0.05302216792671843
2011-01-06,42.67,45.011372549019605,-0.05201735509108796
2011-01-07,42.58,44.66137254901961,-0.046603416559469424
2011-01-10,42.23,44.42137254901961,-0.049331491200579225
2011-01-11,41.99,45.011372549019605,-0.06712464823704678
2011-01-12,42.58,44.80137254901961,-0.04958268960597334
2011-01-13,42.37,45.30137254901961,-0.06470825019369209
