date,OMC,dcf,Deviation
2010-09-09,37.13,39.29886297376093,-0.05518894974668953
2010-09-10,37.57,40.008862973760934,-0.06095806760018185
2010-09-13,38.28,40.16886297376093,-0.04702306298773684
2010-09-14,38.44,40.078862973760934,-0.04089095478666338
2010-09-15,38.35,40.068862973760936,-0.04289772272516268
2010-09-16,38.34,40.94886297376093,-0.06371026652028478
2010-09-17,39.22,41.20886297376093,-0.04826299078009766
2010-09-20,39.48,41.04886297376093,-0.03821940146707059
2010-09-21,39.32,40.758862973760934,-0.03530184280869708
2010-09-22,39.03,40.288862973760935,-0.031245929540895667
2010-09-23,38.56,41.51886297376093,-0.07126551070608245
2010-09-24,39.79,41.288862973760935,-0.03630187091161752
2010-09-27,39.56,41.43886297376093,-0.04534060152544794
2010-09-28,39.71,41.15886297376093,-0.03520172495252338
2010-09-29,39.43,41.20886297376093,-0.043166999654748794
2010-09-30,39.48,45.164398826979465,-0.1258601680663538
2010-10-01,39.66,44.58439882697947,-0.11045116580106407
2010-10-04,39.08,45.74439882697947,-0.14568775626905595
2010-10-05,40.24,45.27439882697948,-0.11119747489566723
2010-10-06,39.77,45.24439882697947,-0.12099616679435365
2010-10-07,39.74,45.77439882697948,-0.1318291224268967
2010-10-08,40.27,46.13439882697947,-0.12711553582768176
2010-10-11,40.63,46.294398826979474,-0.12235602946588797
2010-10-12,40.79,46.46439882697947,-0.1221235821453186
2010-10-13,40.96,46.794398826979474,-0.12468156388870266
2010-10-14,41.29,47.26439882697947,-0.12640378329680912
2010-10-15,41.76,47.574398826979476,-0.12221696900733359
2010-10-18,42.07,46.794398826979474,-0.10096077619135058
2010-10-19,41.29,47.95439882697947,-0.1389736706120489
2010-10-20,42.45,48.55439882697947,-0.1257228793776669
2010-10-21,43.05,48.734398826979465,-0.1166403805895021
2010-10-22,43.23,49.10439882697947,-0.11963080634950973
2010-10-25,43.6,49.38439882697947,-0.11713008489270826
2010-10-26,43.88,49.20439882697947,-0.1082098136327605
2010-10-27,43.7,49.364398826979475,-0.11474663850020728
2010-10-28,43.86,49.46439882697947,-0.11330166665085695
2010-10-29,43.96,49.53439882697947,-0.11253591360723869
2010-11-01,44.03,50.09439882697948,-0.12105941919625074
2010-11-02,44.59,50.904398826979474,-0.12404426675269609
2010-11-03,45.4,51.92439882697947,-0.12565188956197315
2010-11-04,46.42,52.24439882697947,-0.11148369887972942
2010-11-05,46.74,52.06439882697947,-0.10226563538500699
2010-11-08,46.56,51.80439882697947,-0.10123462381052117
2010-11-09,46.3,51.99439882697947,-0.10951946662425294
2010-11-10,46.49,51.984398826979465,-0.10569322625556488
2010-11-11,46.48,51.55439882697947,-0.09842804770179836
2010-11-12,46.05,51.13439882697947,-0.09943206419974271
2010-11-15,45.63,50.474398826979474,-0.09597734573492445
2010-11-16,44.97,50.434398826979475,-0.10834666327094866
2010-11-17,44.93,50.864398826979475,-0.11667097152108197
2010-11-18,45.36,51.42439882697947,-0.11792843407627396
2010-11-19,45.92,51.28439882697947,-0.10460098879344548
2010-11-22,45.78,50.33439882697947,-0.0904828294986667
2010-11-23,44.83,51.13439882697947,-0.12329075869868544
2010-11-24,45.63,50.77439882697948,-0.1013187540537841
2010-11-26,45.27,50.94439882697947,-0.11138415522874678
2010-11-29,45.44,50.94439882697947,-0.108047183865568
2010-11-30,45.44,51.974398826979474,-0.12572341334302317
2010-12-01,46.47,52.44439882697947,-0.11391872079017917
2010-12-02,46.94,52.81439882697947,-0.11122722131561258
2010-12-03,47.31,53.01439882697947,-0.10760093395752046
2010-12-06,47.51,52.39439882697947,-0.09322368299537287
2010-12-07,46.89,51.74439882697947,-0.09381496233459752
2010-12-08,46.24,51.85439882697947,-0.10827237329879791
2010-12-09,46.35,52.14439882697947,-0.11112217145710868
2010-12-10,46.64,51.96439882697947,-0.10246243480478956
2010-12-13,46.46,52.114398826979475,-0.10849974199553092
2010-12-14,46.61,51.56439882697947,-0.0960817723019246
2010-12-15,46.06,51.504398826979475,-0.10570745316859309
2010-12-16,46.0,51.94439882697947,-0.11443772497549831
2010-12-17,46.44,52.184398826979475,-0.11007885414231522
2010-12-20,46.68,52.24439882697947,-0.10650708883467841
2010-12-21,46.74,52.14439882697947,-0.10364294053733025
2010-12-22,46.64,51.794398826979474,-0.09951652965792457
2010-12-23,46.29,51.574398826979476,-0.10246166600424078
2010-12-27,46.07,51.544398826979474,-0.10620744351593936
2010-12-28,46.04,51.74439882697947,-0.110241861076666
2010-12-29,46.24,51.414398826979465,-0.10064104501916726
2010-12-30,45.91,51.30439882697947,-0.10514495735875806
2010-12-31,45.8,53.78102141680395,-0.1483984722965911
2011-01-03,46.24,53.83102141680396,-0.14101574179743004
2011-01-04,46.29,54.40102141680396,-0.14909685894791935
2011-01-05,46.86,54.941021416803956,-0.1470853873556187
2011-01-06,47.4,54.54102141680396,-0.13092936713143088
2011-01-07,47.0,53.801021416803955,-0.12641063752517823
2011-01-10,46.26,53.56102141680395,-0.13631221406306815
2011-01-11,46.02,52.911021416803955,-0.13023792080142005
2011-01-12,45.37,52.38102141680396,-0.13384659609854055
2011-01-13,44.84,52.371021416803956,-0.14380130868304053
2011-01-14,44.83,53.04102141680396,-0.15480511493699523
2011-01-18,45.5,52.981021416803955,-0.14120190998113158
2011-01-19,45.44,53.10102141680395,-0.14427258106149354
2011-01-20,45.56,53.07102141680395,-0.1415277342754463
2011-01-21,45.53,53.271021416803954,-0.14531392886643812
2011-01-24,45.73,53.45102141680395,-0.14445039986413832
2011-01-25,45.91,53.88102141680396,-0.1479374593726248
2011-01-26,46.34,53.79102141680396,-0.13851793887810993
2011-01-27,46.25,52.36102141680395,-0.11670936225936135
2011-01-28,44.82,52.42102141680395,-0.14499949087919506
2011-01-31,44.88,53.43102141680395,-0.16003851676536862
2011-02-01,45.89,53.79102141680396,-0.14688364728348013
2011-02-02,46.25,54.65102141680396,-0.153721215066272
2011-02-03,47.11,55.45102141680395,-0.15042142062826414
2011-02-04,47.91,55.341021416803954,-0.13427691116932605
2011-02-07,47.8,55.731021416803955,-0.1423089190755905
2011-02-08,48.19,55.74102141680395,-0.13546614728031492
2011-02-09,48.2,56.47102141680396,-0.14646488073514397
2011-02-10,48.93,56.97102141680396,-0.14114230738422762
2011-02-11,49.43,57.49102141680395,-0.14021357106116417
2011-02-14,49.95,56.36102141680395,-0.1137492056680951
2011-02-15,48.82,57.621021416803956,-0.15273976754319252
2011-02-16,50.08,57.74102141680395,-0.13267900755518025
2011-02-17,50.2,57.951021416803954,-0.1337512476450743
2011-02-18,50.41,56.25102141680395,-0.10383849518969013
2011-02-22,48.71,55.68102141680395,-0.1251956454717652
2011-02-23,48.14,56.301021416803955,-0.14495334563092255
2011-02-24,48.76,57.46102141680395,-0.15142476068584854
2011-02-25,49.92,58.441021416803956,-0.14580548406284088
2011-02-28,50.9,57.231021416803955,-0.1106221985921968
2011-03-01,49.69,57.191021416803956,-0.1311573255902717
2011-03-02,49.65,57.53102141680395,-0.13698733696568832
2011-03-03,49.99,57.091021416803954,-0.12438070366549558
2011-03-04,49.55,56.47102141680396,-0.12255881411673009
2011-03-07,48.93,56.85102141680395,-0.13932944772849176
2011-03-08,49.31,56.92102141680395,-0.1337119613696367
2011-03-09,49.38,56.20102141680395,-0.12136828201425676
2011-03-10,48.66,57.00102141680395,-0.1463310868732085
2011-03-11,49.46,55.90102141680396,-0.11522189136364813
2011-03-14,48.36,55.011021416803956,-0.12090343435747042
2011-03-15,47.47,54.49102141680395,-0.12884730794638422
2011-03-16,46.95,55.231021416803955,-0.149934243553288
2011-03-17,47.69,54.97102141680396,-0.13245199432620036
2011-03-18,47.43,55.38102141680396,-0.14356942529036543
2011-03-21,47.84,54.99102141680395,-0.13003979981755287
2011-03-22,47.45,54.93102141680395,-0.13618937394299802
2011-03-23,47.39,54.99102141680395,-0.13822295387445305
2011-03-24,47.45,55.33102141680396,-0.14243404901993184
2011-03-25,47.79,55.411021416803955,-0.13753620167869351
2011-03-28,47.87,55.86102141680395,-0.14305183138667277
2011-03-29,48.32,56.40102141680396,-0.14327792677875728
2011-03-30,48.86,56.60102141680395,-0.13676469475347253
2011-03-31,49.06,54.38890733056707,-0.09797783393916748
2011-04-01,49.16,54.26890733056708,-0.09414059692499988
2011-04-04,49.04,53.968907330567085,-0.09132864781524741
2011-04-05,48.74,53.98890733056708,-0.09722195891887009
2011-04-06,48.76,54.15890733056708,-0.0996864153409528
2011-04-07,48.93,54.09890733056708,-0.09554550333120193
2011-04-08,48.87,53.79890733056708,-0.09161723862310889
2011-04-11,48.57,53.29890733056708,-0.08872428286827261
2011-04-12,48.07,53.258907330567084,-0.0974279719702209
2011-04-13,48.03,53.24890733056708,-0.0980096605206997
2011-04-14,48.02,53.62890733056708,-0.10458738784279031
2011-04-15,48.4,53.718907330567085,-0.09901369173122643
2011-04-18,48.49,52.24890733056708,-0.07194231463608058
2011-04-19,47.02,53.45890733056708,-0.1204459210277461
2011-04-20,48.23,53.97890733056708,-0.10650284740594596
2011-04-21,48.75,53.80890733056708,-0.09401616909796051
2011-04-25,48.58,53.95890733056708,-0.09968525303180098
2011-04-26,48.73,54.72890733056708,-0.10961131188556705
2011-04-27,49.5,54.318907330567086,-0.08871510064149102
2011-04-28,49.09,54.41890733056708,-0.09792382081831752
2011-04-29,49.19,54.44890733056708,-0.09658425831467121
2011-05-02,49.22,53.95890733056708,-0.08782437534428256
2011-05-03,48.73,53.568907330567086,-0.09033052141061593
2011-05-04,48.34,53.318907330567086,-0.09337977051365298
2011-05-05,48.09,52.95890733056708,-0.09193745822918098
2011-05-06,47.73,52.73890733056708,-0.09497556138528407
2011-05-09,47.51,53.15890733056708,-0.10626454933393426
2011-05-10,47.93,52.858907330567085,-0.09324648539824831
2011-05-11,47.63,53.67890733056708,-0.11268685655832211
2011-05-12,48.45,53.18890733056708,-0.0890957827186587
2011-05-13,47.96,52.63890733056707,-0.08888686273793645
2011-05-16,47.41,52.41890733056708,-0.09555535560822792
2011-05-17,47.19,53.508907330567084,-0.11809075620868448
2011-05-18,48.28,53.24890733056708,-0.09331472850175682
2011-05-19,48.02,52.95890733056708,-0.09325923776596523
2011-05-20,47.73,51.968907330567085,-0.08156622004007086
2011-05-23,46.74,51.55890733056708,-0.09346410892051926
2011-05-24,46.33,51.648907330567084,-0.1029819914006046
2011-05-25,46.42,51.94890733056708,-0.10642971362968079
2011-05-26,46.72,51.86890733056708,-0.0992677038240356
2011-05-27,46.64,51.99890733056708,-0.10305807574954351
2011-05-31,46.77,51.22890733056708,-0.08703889196376735
2011-06-01,46.0,51.54890733056708,-0.10764354896959638
2011-06-02,46.32,51.02890733056708,-0.09227921146856255
2011-06-03,45.8,50.288907330567085,-0.08926237551871796
2011-06-06,45.06,50.318907330567086,-0.10451155658088918
2011-06-07,45.09,50.27890733056708,-0.10320246811355183
2011-06-08,45.05,51.568907330567086,-0.12641158535277042
2011-06-09,46.34,50.40890733056708,-0.08071802278681339
2011-06-10,45.18,50.51890733056708,-0.10568136986083843
2011-06-13,45.29,51.09890733056708,-0.1136796779819248
2011-06-14,45.87,50.23890733056708,-0.0869626264325396
2011-06-15,45.01,50.23890733056708,-0.1040808331312102
2011-06-16,45.01,50.54890733056708,-0.10957521384874114
2011-06-17,45.32,51.11890733056708,-0.1134395790791789
2011-06-20,45.89,52.15890733056708,-0.12018862455911272
2011-06-21,46.93,51.37890733056708,-0.08659015073915888
2011-06-22,46.15,51.67890733056708,-0.10698576297678097
2011-06-23,46.45,50.83890733056708,-0.08632969434274662
2011-06-24,45.61,51.30890733056708,-0.11107052609502721
2011-06-27,46.08,52.17890733056708,-0.1168845351998059
2011-06-28,46.95,52.42890733056708,-0.10450165013018997
2011-06-29,47.2,53.38890733056707,-0.11592122109275116
2011-06-30,48.16,52.187396015379235,-0.07717181394128947
2011-07-01,48.74,52.17739601537924,-0.06587902574452098
2011-07-05,48.73,51.98739601537924,-0.0626574182406755
2011-07-06,48.54,52.55739601537924,-0.07643826216587435
2011-07-07,49.11,52.077396015379236,-0.056980499073012836
2011-07-08,48.63,51.327396015379236,-0.05255275398290249
2011-07-11,47.88,51.047396015379235,-0.062048140798895535
2011-07-12,47.6,51.037396015379244,-0.0673505367386581
2011-07-13,47.59,50.55739601537924,-0.05869360863594664
2011-07-14,47.11,50.73739601537924,-0.07149353928766311
2011-07-15,47.29,50.937396015379235,-0.07160546672385837
2011-07-18,47.49,51.87739601537924,-0.08457240247907927
2011-07-19,48.43,51.537396015379244,-0.06029400504542304
2011-07-20,48.09,52.21739601537924,-0.07904254770122243
2011-07-21,48.77,51.99739601537924,-0.06206841616500702
2011-07-22,48.55,51.287396015379244,-0.05337365957434059
2011-07-25,47.84,51.27739601537924,-0.06703530761094578
2011-07-26,47.83,50.45739601537924,-0.052071573701076845
2011-07-27,47.01,50.94739601537924,-0.07728355761677552
2011-07-28,47.5,50.367396015379235,-0.056929606098828356
2011-07-29,46.92,49.797396015379235,-0.057782057810625065
2011-08-01,46.35,48.63739601537924,-0.04702957400630492
2011-08-02,45.19,48.757396015379236,-0.07316625387980102
2011-08-03,45.31,46.577396015379236,-0.027210538239637927
2011-08-04,43.13,45.83739601537924,-0.059065222956183216
2011-08-05,42.39,43.13739601537924,-0.01732594186057912
2011-08-08,39.69,45.40739601537924,-0.12591332067231498
2011-08-09,41.96,42.77739601537924,-0.019108129328053725
2011-08-10,39.33,43.40739601537924,-0.09393320930687987
2011-08-11,39.96,44.56739601537924,-0.10338041768896089
2011-08-12,41.12,44.83739601537924,-0.08290838330808004
2011-08-15,41.39,44.55739601537924,-0.07108575227973368
2011-08-16,41.11,44.17739601537924,-0.06943360840714563
2011-08-17,40.73,41.62739601537924,-0.021557822522641157
2011-08-18,38.18,40.49739601537924,-0.05722333392742551
2011-08-19,37.05,40.44739601537924,-0.08399541997926041
2011-08-22,37.0,41.99739601537924,-0.1189929969360295
2011-08-23,38.55,42.87739601537924,-0.10092487924936244
2011-08-24,39.43,42.077396015379236,-0.06291729684060332
2011-08-25,38.63,42.617396015379235,-0.09356263845731705
2011-08-26,39.17,43.45739601537924,-0.09865745324137598
2011-08-29,40.01,43.70739601537924,-0.08459428729357943
2011-08-30,40.26,43.99739601537924,-0.08494584575125397
2011-08-31,40.55,43.367396015379235,-0.0649657640126724
2011-09-01,39.92,42.16739601537924,-0.0532970073504081
2011-09-02,38.72,41.85739601537923,-0.07495440027436229
2011-09-06,38.41,43.037396015379244,-0.10752035308376151
2011-09-07,39.59,42.06739601537924,-0.05889111877696285
2011-09-08,38.62,41.297396015379235,-0.06483207838049088
2011-09-09,37.85,41.617396015379235,-0.0905245492530824
2011-09-12,38.17,42.35739601537923,-0.09885867426455719
2011-09-13,38.91,42.96739601537924,-0.09442964646791685
2011-09-14,39.52,43.21739601537924,-0.0855534196012987
2011-09-15,39.77,43.26739601537924,-0.08083213545220291
2011-09-16,39.82,42.20739601537924,-0.056563451924618535
2011-09-19,38.76,42.59739601537924,-0.09008522525634666
2011-09-20,39.15,40.687396015379235,-0.03778555931173688
2011-09-21,37.24,39.46739601537924,-0.05643635608772579
2011-09-22,36.02,39.80739601537924,-0.09514302352045356
2011-09-23,36.36,41.367396015379235,-0.12104692336732115
2011-09-26,37.92,42.58739601537924,-0.10959571263041634
2011-09-27,39.14,41.69739601537924,-0.06133227155086607
2011-09-28,38.25,41.16739601537924,-0.07086666385917062
2011-09-29,37.72,40.287396015379244,-0.06372702803624164
2011-09-30,36.84,39.11778051354203,-0.05822877687944206
2011-10-03,35.95,41.327780513542024,-0.13012507438621979
2011-10-04,38.16,41.89778051354203,-0.0892118978076637
2011-10-05,38.73,42.237780513542035,-0.08304840999913321
2011-10-06,39.07,41.97778051354204,-0.06926951539526927
2011-10-07,38.81,43.31778051354203,-0.10406305355679069
2011-10-10,40.15,43.67778051354203,-0.08076830992930761
2011-10-11,40.51,44.42778051354203,-0.08818312479840973
2011-10-12,41.26,44.377780513542035,-0.07025544039072962
2011-10-13,41.21,45.38778051354203,-0.09204637165052687
2011-10-14,42.22,44.96778051354203,-0.06110554005916613
2011-10-17,41.8,45.42778051354203,-0.07985819409470363
2011-10-18,42.26,45.407780513542036,-0.06932249226766918
2011-10-19,42.24,45.35778051354203,-0.06873750166437675
2011-10-20,42.19,46.167780513542034,-0.08615923202925613
2011-10-21,43.0,47.21778051354203,-0.08932610698066112
2011-10-24,44.05,46.167780513542034,-0.0458713953754144
2011-10-25,43.0,46.777780513542034,-0.08076014877294957
2011-10-26,43.61,48.49778051354203,-0.10078359178060159
2011-10-27,45.33,48.50778051354204,-0.06551073827537601
2011-10-28,45.34,47.64778051354203,-0.04843416605493578
2011-10-31,44.48,46.00778051354204,-0.03320700317400338
2011-11-01,42.84,46.43778051354203,-0.07747529002797315
2011-11-02,43.27,47.587780513542036,-0.09073296688660071
2011-11-03,44.42,47.377780513542035,-0.062429697665905004
2011-11-04,44.21,47.25778051354204,-0.06449267148017401
2011-11-07,44.09,47.827780513542024,-0.07815082517750749
2011-11-08,44.66,46.03778051354203,-0.029927170644917567
2011-11-09,42.87,46.72778051354204,-0.08255860798746961
2011-11-10,43.56,47.517780513542036,-0.08329051716576097
2011-11-11,44.35,46.72778051354204,-0.050885800425572114
2011-11-14,43.56,46.88778051354203,-0.07097330001749402
2011-11-15,43.72,45.89778051354203,-0.047448492915675544
2011-11-16,42.73,45.03778051354203,-0.05124099116847303
2011-11-17,41.87,44.71778051354203,-0.06368340469580402
2011-11-18,41.55,44.20778051354203,-0.060120197907874706
2011-11-21,41.04,44.10778051354203,-0.069551913014534
2011-11-22,40.94,43.057780513542035,-0.049184618628356325
2011-11-23,39.89,43.18778051354203,-0.0763591107097521
2011-11-25,40.02,44.17778051354203,-0.09411474422685229
2011-11-28,41.01,44.587780513542036,-0.08024127849233065
2011-11-29,41.42,46.337780513542036,-0.10612896127178195
2011-11-30,43.17,46.96778051354203,-0.08085927144134541
2011-12-01,43.8,47.11778051354203,-0.07041461795061577
2011-12-02,43.95,47.907780513542036,-0.08261247904029478
2011-12-05,44.74,47.527780513542034,-0.058655811052395146
2011-12-06,44.36,47.667780513542034,-0.06939237526702802
2011-12-07,44.5,46.657780513542036,-0.046246960095235545
2011-12-08,43.49,47.777780513542034,-0.08974423816792232
2011-12-09,44.61,46.93778051354203,-0.049592896981365375
2011-12-12,43.77,46.39778051354203,-0.056635909831399434
2011-12-13,43.23,45.377780513542035,-0.04733110542727137
2011-12-14,42.21,45.17778051354203,-0.06569115347869825
2011-12-15,42.01,44.50778051354204,-0.05612008697629978
2011-12-16,41.34,44.327780513542024,-0.06740198762329774
2011-12-19,41.16,45.657780513542036,-0.098510713025308
2011-12-20,42.49,45.847780513542034,-0.07323758044405759
2011-12-21,42.68,46.587780513542036,-0.08387994599584181
2011-12-22,43.42,47.077780513542024,-0.07769653695738388
2011-12-23,43.91,47.197780513542035,-0.06965964241896305
2011-12-27,44.03,46.53778051354203,-0.05388698141314008
2011-12-28,43.37,47.43778051354203,-0.08574980678914368
2011-12-29,44.27,47.74778051354203,-0.07283648530125242
2011-12-30,44.58,51.28732792093187,-0.1307794379787608
2012-01-03,45.0,51.027327920931874,-0.11811960701276325
2012-01-04,44.74,50.43732792093187,-0.11295855977666558
2012-01-05,44.15,50.32732792093187,-0.12274301410631083
2012-01-06,44.04,50.53732792093187,-0.12856492791026197
2012-01-09,44.25,51.58732792093188,-0.14223120709368453
2012-01-10,45.3,51.33732792093188,-0.11760113284879925
2012-01-11,45.05,52.15732792093188,-0.13626710194406932
2012-01-12,45.87,52.74732792093187,-0.1303824893507587
2012-01-13,46.46,52.87732792093188,-0.12136256072787555
2012-01-17,46.59,53.37732792093188,-0.1271575064788928
2012-01-18,47.09,53.97732792093188,-0.12759668153675008
2012-01-19,47.69,52.99732792093187,-0.10014331154298983
2012-01-20,46.71,52.457327920931874,-0.10956196490974024
2012-01-23,46.17,52.46732792093187,-0.12002379710325495
2012-01-24,46.18,52.957327920931874,-0.12797715041534552
2012-01-25,46.67,53.027327920931874,-0.11988776674568957
2012-01-26,46.74,52.807327920931876,-0.11489556771394405
2012-01-27,46.52,52.54732792093188,-0.11470284331110447
2012-01-30,46.26,51.89732792093187,-0.10862462764018643
2012-01-31,45.61,52.99732792093187,-0.13939057327481164
2012-02-01,46.71,52.457327920931874,-0.10956196490974024
2012-02-02,46.17,53.47732792093188,-0.13664347500189278
2012-02-03,47.19,53.667327920931875,-0.12069406418882878
2012-02-06,47.38,53.75732792093187,-0.11863178784317296
2012-02-07,47.47,53.74732792093187,-0.11679330236037966
2012-02-08,47.46,54.19732792093187,-0.12431107177019707
2012-02-09,47.91,53.847327920931875,-0.1102622572033678
2012-02-10,47.56,54.307327920931876,-0.1242434157459481
2012-02-13,48.02,54.28732792093187,-0.11544734583474203
2012-02-14,48.0,53.707327920931874,-0.10626721048818932
2012-02-15,47.42,54.37732792093188,-0.12794538067498062
2012-02-16,48.09,54.707327920931874,-0.12095871197540209
2012-02-17,48.42,55.017327920931876,-0.11991363758002249
2012-02-21,48.73,54.68732792093187,-0.10893433904002603
2012-02-22,48.4,55.07732792093187,-0.12123550965503882
2012-02-23,48.79,54.89732792093187,-0.11125000345605529
2012-02-24,48.61,54.887327920931874,-0.11436752632546987
2012-02-27,48.6,55.14732792093187,-0.1187243003018964
2012-02-28,48.86,55.72732792093188,-0.12323088468687238
2012-02-29,49.44,55.04732792093188,-0.10186376219725068
2012-03-01,48.76,54.637327920931874,-0.10756982715987173
2012-03-02,48.35,54.68732792093187,-0.11588293233296232
2012-03-05,48.4,53.987327920931875,-0.10349332215728291
2012-03-06,47.7,54.17732792093187,-0.11955790677578437
2012-03-07,47.89,55.17732792093187,-0.13207105518727702
2012-03-08,48.89,54.777327920931874,-0.10747745726899849
2012-03-09,48.49,54.86732792093188,-0.11623179335655098
2012-03-12,48.58,55.42732792093187,-0.1235370380960763
2012-03-13,49.14,55.387327920931874,-0.1127934521385513
2012-03-14,49.1,56.11732792093188,-0.12504743509561156
2012-03-15,49.83,56.29732792093188,-0.11487806188625993
2012-03-16,50.01,56.36732792093188,-0.11278391499858731
2012-03-19,50.08,56.167327920931875,-0.10837844964783006
2012-03-20,49.88,56.18732792093187,-0.11225534572150664
2012-03-21,49.9,56.44732792093187,-0.11599004172709448
2012-03-22,50.16,56.46732792093187,-0.11169871416199617
2012-03-23,50.18,57.28732792093187,-0.1240645737699867
2012-03-26,51.0,57.21732792093187,-0.10866162658842693
2012-03-27,50.93,56.69732792093187,-0.10172133559759267
2012-03-28,50.41,56.557327920931876,-0.10869197939347397
2012-03-29,50.27,56.93732792093187,-0.11709941727842765
2012-03-30,50.65,55.325135135135135,-0.08450291397781173
2012-04-02,49.91,55.30513513513514,-0.09755215536409811
2012-04-03,49.89,54.54513513513513,-0.0853446439100769
2012-04-04,49.13,54.81513513513514,-0.10371469706532022
2012-04-05,49.4,53.83513513513513,-0.08238365379788137
2012-04-09,48.42,52.925135135135136,-0.0851227894578267
2012-04-10,47.51,53.615135135135134,-0.11386962132516032
2012-04-11,48.2,54.90513513513513,-0.12212218617861759
2012-04-12,49.49,54.145135135135135,-0.08597513190274386
2012-04-13,48.73,54.605135135135136,-0.10759308846311855
2012-04-16,49.19,54.05513513513514,-0.09000319993600137
2012-04-17,48.64,54.41513513513514,-0.10613104462192557
2012-04-18,49.0,54.80513513513514,-0.10592319717525
2012-04-19,49.39,55.465135135135135,-0.10953070104911289
2012-04-20,50.05,54.88513513513514,-0.08809553120768199
2012-04-23,49.47,55.20513513513514,-0.10388771119020468
2012-04-24,49.79,55.66513513513514,-0.10554425352372543
2012-04-25,50.25,56.47513513513513,-0.11022789268656852
2012-04-26,51.06,56.95513513513514,-0.10350489242362404
2012-04-27,51.54,56.72513513513513,-0.09140807021054587
2012-04-30,51.31,56.97513513513513,-0.09943171037152287
2012-05-01,51.56,57.255135135135134,-0.09946942089462052
2012-05-02,51.84,57.465135135135135,-0.09788779095197553
2012-05-03,52.05,56.615135135135134,-0.08063453569860035
2012-05-04,51.2,56.935135135135134,-0.10073103579227183
2012-05-07,51.52,56.535135135135135,-0.08870828951142551
2012-05-08,51.12,56.06513513513514,-0.0882033927719208
2012-05-09,50.65,55.935135135135134,-0.09448685736374174
2012-05-10,50.52,56.54513513513513,-0.10655443869284031
2012-05-11,51.13,55.865135135135134,-0.08476011243293446
2012-05-14,50.45,55.865135135135134,-0.09693228383026686
2012-05-15,50.45,55.77513513513514,-0.09547507365483021
2012-05-16,50.36,55.01513513513513,-0.08461553577393932
2012-05-17,49.6,53.895135135135135,-0.07969430124566224
2012-05-18,48.48,55.27513513513514,-0.12293294477747685
2012-05-21,49.86,55.365135135135134,-0.09943324660362896
2012-05-22,49.95,55.245135135135136,-0.09584798955025997
2012-05-23,49.83,55.51513513513513,-0.10240694040096199
2012-05-24,50.1,55.19513513513513,-0.0923113082821635
2012-05-25,49.78,55.175135135135136,-0.09778200129317949
2012-05-29,49.76,53.925135135135136,-0.07723921552903679
2012-05-30,48.51,53.09513513513514,-0.08635697269562037
2012-05-31,47.68,51.785135135135135,-0.07927246157459356
2012-06-01,46.37,51.79513513513513,-0.10474217551476195
2012-06-04,46.38,51.97513513513513,-0.10765022775963551
2012-06-05,46.56,52.65513513513513,-0.11575575904406021
2012-06-06,47.24,53.145135135135135,-0.1111133713390664
2012-06-07,47.73,53.47513513513513,-0.10743563565789604
2012-06-08,48.06,53.105135135135136,-0.09500277369216592
2012-06-11,47.69,53.26513513513513,-0.10466762397186946
2012-06-12,47.85,52.45513513513514,-0.08779188392654724
2012-06-13,47.04,52.535135135135135,-0.10459923860479481
2012-06-14,47.12,53.12513513513513,-0.11303755030193885
2012-06-15,47.71,53.09513513513514,-0.10142426648748804
2012-06-18,47.68,53.52513513513514,-0.1092035568033205
2012-06-19,48.11,53.73513513513514,-0.10468262750226343
2012-06-20,48.32,52.91513513513514,-0.08683971274759184
2012-06-21,47.5,52.395135135135135,-0.09342728332525196
2012-06-22,46.98,51.675135135135136,-0.0908586909904916
2012-06-25,46.26,51.495135135135136,-0.10166271282514228
2012-06-26,46.08,51.995135135135136,-0.11376324188333631
2012-06-27,46.58,52.37513513513513,-0.11064668606931283
2012-06-28,46.96,54.01513513513513,-0.13061404211031935
2012-06-29,48.6,55.22995618838992,-0.12004275661155828
2012-07-02,49.15,55.03995618838992,-0.10701237058092616
2012-07-03,48.96,54.82995618838992,-0.10705746632773827
2012-07-05,48.75,54.29995618838992,-0.10220922037459357
2012-07-06,48.22,53.629956188389926,-0.10087564064728993
2012-07-09,47.55,53.68995618838992,-0.11435949336307427
2012-07-10,47.61,53.64995618838992,-0.11258082238093226
2012-07-11,47.57,53.919956188389925,-0.11776634547335185
2012-07-12,47.84,54.629956188389926,-0.12428998048204432
2012-07-13,48.55,55.21995618838992,-0.12078887142964256
2012-07-16,49.14,55.82995618838992,-0.11982735873579509
2012-07-17,49.75,56.36995618838992,-0.11743766779356446
2012-07-18,50.29,56.08995618838993,-0.10340454124994414
2012-07-19,50.01,55.35995618838992,-0.09663945849566835
2012-07-20,49.28,54.569956188389924,-0.09693898543967294
2012-07-23,48.49,54.36995618838992,-0.1081471570073752
2012-07-24,48.29,54.64995618838992,-0.11637623581006751
2012-07-25,48.57,55.67995618838992,-0.12769327914579887
2012-07-26,49.6,56.47995618838992,-0.1218123499501611
2012-07-27,50.4,56.699956188389926,-0.1111104242736598
2012-07-30,50.62,56.25995618838992,-0.10024814398191462
2012-07-31,50.18,55.64995618838992,-0.09829219217842089
2012-08-01,49.57,55.46995618838992,-0.10636309443534053
2012-08-02,49.39,57.029956188389924,-0.13396391473899216
2012-08-03,50.95,56.849956188389925,-0.10378119147248932
2012-08-06,50.77,57.129956188389926,-0.11132436663206136
