date,MMM,dcf,Deviation
2007-06-06,86.62,87.20784636488341,-0.006740750854273059
2007-06-07,84.88,88.2678463648834,-0.03838143224746482
2007-06-08,85.94,87.6278463648834,-0.019261529695197455
2007-06-11,85.3,87.3678463648834,-0.023668276727885074
2007-06-12,85.04,89.5178463648834,-0.05002182857071047
2007-06-13,87.19,89.7478463648834,-0.028500364838662473
2007-06-14,87.42,89.9978463648834,-0.02864342280405119
2007-06-15,87.67,89.9478463648834,-0.02532407897397637
2007-06-18,87.62,90.14784636488339,-0.028041117639700963
2007-06-19,87.82,89.4078463648834,-0.017759586316431597
2007-06-20,87.08,89.7378463648834,-0.029617897827370565
2007-06-21,87.41,88.7578463648834,-0.015185658734242047
2007-06-22,86.43,88.5778463648834,-0.024248121319586535
2007-06-25,86.25,88.4078463648834,-0.024407860315671215
2007-06-26,86.08,89.45784636488341,-0.037759084330129644
2007-06-27,87.13,89.1778463648834,-0.02296362211422276
2007-06-28,86.85,89.1178463648834,-0.025447724079843193
2007-06-29,86.79,89.86445366528353,-0.03421212214492386
2007-07-02,88.0,89.80445366528355,-0.020093142284558052
2007-07-03,87.94,89.62445366528354,-0.0187945766629094
2007-07-05,87.76,89.97445366528355,-0.024612026803981446
2007-07-06,88.11,89.97445366528355,-0.020722033747707425
2007-07-09,88.11,89.08445366528355,-0.010938537816540417
2007-07-10,87.22,89.74445366528354,-0.02812935576719766
2007-07-11,87.88,91.79445366528354,-0.04264368389355078
2007-07-12,89.93,92.08445366528355,-0.02339649723192938
2007-07-13,90.22,92.73445366528354,-0.027114557382946658
2007-07-16,90.87,92.94445366528355,-0.022319284082879975
2007-07-17,91.08,93.34445366528354,-0.024259113170274293
2007-07-18,91.48,93.03445366528354,-0.01670836560051292
2007-07-19,91.17,92.07445366528354,-0.009823068498146958
2007-07-20,90.21,92.73445366528354,-0.027222392169315324
2007-07-23,90.87,91.55445366528355,-0.007475918842635987
2007-07-24,89.69,91.48445366528354,-0.019614848134186347
2007-07-25,89.62,91.91445366528355,-0.024962925565972904
2007-07-26,90.05,91.91445366528355,-0.020284662432669798
2007-07-27,90.05,92.04445366528354,-0.021668374202494678
2007-07-30,90.18,90.78445366528354,-0.0066581186632692635
2007-07-31,88.92,90.93445366528354,-0.022152809898638104
2007-08-01,89.07,90.98445366528354,-0.02104154707931205
2007-08-02,89.12,89.42445366528354,-0.003404590722165368
2007-08-03,87.56,89.63445366528354,-0.023143485350287873
2007-08-06,87.77,89.89445366528354,-0.023632755733671962
2007-08-07,88.03,90.01445366528355,-0.022045944673093176
2007-08-08,88.15,88.72445366528355,-0.006474581037722582
2007-08-09,86.86,87.83445366528355,-0.011094207621498486
2007-08-10,85.97,88.11445366528353,-0.02433713852927666
2007-08-13,86.25,87.62445366528354,-0.015685731639866307
2007-08-14,85.76,86.92445366528354,-0.013396157423864241
2007-08-15,85.06,87.26445366528355,-0.025261759773791526
2007-08-16,85.4,89.69445366528355,-0.04787869806654188
2007-08-17,87.83,90.13445366528354,-0.02556684565750178
2007-08-20,88.27,90.32445366528353,-0.022745265339735643
2007-08-21,88.46,90.93445366528354,-0.027211398601366787
2007-08-22,89.07,90.61445366528353,-0.017044230835276286
2007-08-23,88.75,91.01445366528354,-0.02488015445998648
2007-08-24,89.15,90.56445366528354,-0.015618199061976368
2007-08-27,88.7,89.48445366528354,-0.008766368158404148
2007-08-28,87.62,90.62445366528354,-0.03315279203094912
2007-08-29,88.76,91.22445366528355,-0.02701527459211761
2007-08-30,89.36,92.85445366528354,-0.0376336678247029
2007-08-31,90.99,93.01445366528354,-0.021764936367509424
2007-09-04,91.15,91.78445366528354,-0.006912430590884533
2007-09-05,89.92,92.49445366528354,-0.02783360042970695
2007-09-06,90.63,90.78445366528354,-0.0017013228482158915
2007-09-07,88.92,89.68445366528353,-0.008523814708584654
2007-09-10,87.82,90.10445366528354,-0.02535339344900478
2007-09-11,88.24,90.94445366528355,-0.02973742274858404
2007-09-12,89.08,90.95445366528354,-0.02060870677297022
2007-09-13,89.09,90.88445366528354,-0.019744341225753526
2007-09-14,89.02,90.79445366528354,-0.01954363503111234
2007-09-17,88.93,93.52445366528354,-0.04912569371136577
2007-09-18,91.66,93.82445366528354,-0.02306918485243925
2007-09-19,91.96,93.30445366528355,-0.014409319303305579
2007-09-20,91.44,93.54445366528354,-0.022496829933002838
2007-09-21,91.68,93.67445366528354,-0.021291329570067075
2007-09-24,91.81,93.77445366528354,-0.020948708187577658
2007-09-25,91.91,94.40445366528354,-0.026423050697669148
2007-09-26,92.54,95.25445366528353,-0.02849686876397295
2007-09-27,93.39,95.44445366528355,-0.021525123633567622
2007-09-28,93.58,97.0663888888889,-0.03591757073480639
2007-10-01,94.74,96.21638888888889,-0.015344463723262702
2007-10-02,93.89,96.51638888888888,-0.027211843699544325
2007-10-03,94.19,96.57638888888889,-0.024709858344718505
2007-10-04,94.25,98.1763888888889,-0.039993209501039795
2007-10-05,95.85,97.73638888888888,-0.01930078357031806
2007-10-08,95.41,97.94638888888889,-0.025895685564949145
2007-10-09,95.62,98.1463888888889,-0.025741027433510588
2007-10-10,95.82,96.68638888888889,-0.008960815465810179
2007-10-11,94.36,96.49638888888889,-0.022139573444026395
2007-10-12,94.17,96.71638888888889,-0.02632841153544585
2007-10-15,94.39,96.30638888888889,-0.01989887598319018
2007-10-16,93.98,96.58638888888889,-0.026985053679636217
2007-10-17,94.26,97.05638888888889,-0.02881200218658675
2007-10-18,94.73,88.94638888888889,0.06502356288276023
2007-10-19,86.62,88.60638888888889,-0.022418122595874945
2007-10-22,86.28,88.25638888888889,-0.02239372031612441
2007-10-23,85.93,88.42638888888888,-0.02823126580489088
2007-10-24,86.1,88.41638888888889,-0.02619863713049686
2007-10-25,86.09,88.4563888888889,-0.026752040396554544
2007-10-26,86.13,88.29638888888888,-0.024535418901616035
2007-10-29,85.97,88.1163888888889,-0.02435856616406984
2007-10-30,85.79,88.68638888888889,-0.03265877577355902
2007-10-31,86.36,86.2263888888889,0.0015495385210120283
2007-11-01,83.9,87.21638888888889,-0.038024836055914446
2007-11-02,84.89,87.37638888888888,-0.028456072864840753
2007-11-05,85.05,87.77638888888889,-0.031060618047753952
2007-11-06,85.45,85.5963888888889,-0.0017102227183779517
2007-11-07,83.27,85.15638888888888,-0.022152053574632236
2007-11-08,82.83,81.83638888888889,0.012141433958677617
2007-11-09,79.51,81.54638888888888,-0.024972152864592978
2007-11-12,79.22,83.55638888888889,-0.05189775367931837
2007-11-13,81.23,82.53638888888888,-0.01582803544564504
2007-11-14,80.21,81.9763888888889,-0.02154753231791029
2007-11-15,79.65,83.89638888888888,-0.05061468014449022
2007-11-16,81.57,84.02638888888889,-0.02923354105026532
2007-11-19,81.7,84.43638888888889,-0.032407696786864504
2007-11-20,82.11,83.5663888888889,-0.017427926565372287
2007-11-21,81.24,85.07638888888889,-0.04509346175822382
2007-11-23,82.75,83.32638888888889,-0.006917243103591875
2007-11-26,81.0,84.44638888888889,-0.04081156026012556
2007-11-27,82.12,85.73638888888888,-0.04218032664724869
2007-11-28,83.41,85.93638888888889,-0.02939835989798656
2007-11-29,83.61,85.58638888888889,-0.023092327115877054
2007-11-30,83.26,84.53638888888888,-0.015098691884822601
2007-12-03,82.21,84.41638888888889,-0.026136973139102238
2007-12-04,82.09,86.08638888888889,-0.046423005314429
2007-12-05,83.76,87.14638888888888,-0.038858625492864673
2007-12-06,84.82,88.51638888888888,-0.041759372871941536
2007-12-07,86.19,89.0663888888889,-0.032294886149220825
2007-12-10,86.74,86.9763888888889,-0.0027178512687034972
2007-12-11,84.65,88.98638888888888,-0.04873092326853967
2007-12-12,86.66,89.24638888888889,-0.028980319776399366
2007-12-13,86.92,88.25638888888889,-0.015142120652266278
2007-12-14,85.93,88.10638888888889,-0.024701828282095772
2007-12-17,85.78,88.17638888888888,-0.027177217383086205
2007-12-18,85.85,87.25638888888889,-0.016117890125842527
2007-12-19,84.93,86.8163888888889,-0.021728488284662117
2007-12-20,84.49,88.37638888888888,-0.043975420785466235
2007-12-21,86.05,88.58638888888889,-0.02863181263738168
2007-12-24,86.26,88.39638888888888,-0.02416828238961477
2007-12-26,86.07,87.7263888888889,-0.018881307094343436
2007-12-27,85.4,87.41638888888889,-0.023066485753052812
2007-12-28,85.09,86.64638888888888,-0.01796253610620413
2007-12-31,84.32,85.35066852367687,-0.012075693623781802
2008-01-02,82.71,85.34066852367688,-0.030825497024868476
2008-01-03,82.7,84.40066852367688,-0.02014994138582915
2008-01-04,81.76,83.75066852367688,-0.02376898666921201
2008-01-07,81.11,82.85066852367687,-0.02100971005658725
2008-01-08,80.21,82.83066852367688,-0.031638867226186584
2008-01-09,80.19,82.85066852367687,-0.032114026007122876
2008-01-10,80.21,80.22066852367688,-0.00013298971291586525
2008-01-11,77.58,81.14066852367688,-0.04388266190631496
2008-01-14,78.5,79.82066852367689,-0.01654544553564019
2008-01-15,77.18,79.94066852367688,-0.0345339684375946
2008-01-16,77.3,77.60066852367687,-0.0038745609979524698
2008-01-17,74.96,77.55066852367688,-0.03340614043689294
2008-01-18,74.91,77.80066852367688,-0.03715480314667441
2008-01-22,75.16,78.74066852367687,-0.045474195111769866
2008-01-23,76.1,78.37066852367688,-0.02897344843997196
2008-01-24,75.73,78.15066852367688,-0.030974380250419764
2008-01-25,75.51,80.08066852367688,-0.057075803785597734
2008-01-28,77.44,80.66066852367688,-0.03992861183305829
2008-01-29,78.02,80.86066852367688,-0.035130411058190814
2008-01-30,78.22,82.29066852367689,-0.04946695168123061
2008-01-31,79.65,83.85066852367687,-0.050097018874580956
2008-02-01,81.21,83.21066852367687,-0.024043413653233703
2008-02-04,80.57,81.73066852367688,-0.014201138258653212
2008-02-05,79.09,81.82066852367689,-0.033373823178757034
2008-02-06,79.18,81.76066852367688,-0.031563691568025076
2008-02-07,79.12,81.20066852367688,-0.025623785635092267
2008-02-08,78.56,81.92066852367688,-0.04102345090977344
2008-02-11,79.28,81.74066852367687,-0.030103356971739492
2008-02-12,79.1,84.02066852367687,-0.05856497704835861
2008-02-13,81.38,82.93066852367689,-0.018698372402896624
2008-02-14,80.29,82.59066852367688,-0.02785627680223135
2008-02-15,79.95,82.49066852367687,-0.03079946579591164
2008-02-19,79.85,82.58066852367688,-0.03306667979920708
2008-02-20,79.94,81.60066852367687,-0.020351163216206003
2008-02-21,78.96,82.31066852367688,-0.04070758485837178
2008-02-22,79.67,83.64066852367688,-0.04747294101974886
2008-02-25,81.0,83.93066852367689,-0.03491773120870756
2008-02-26,81.29,83.12066852367688,-0.02202422762222389
2008-02-27,80.48,82.44066852367688,-0.023782782924834822
2008-02-28,79.8,81.04066852367689,-0.015309208898176996
2008-02-29,78.4,81.13066852367687,-0.033657660825017865
2008-03-03,78.49,81.05066852367688,-0.03159342878126725
2008-03-04,78.41,81.57066852367689,-0.038747610886129547
2008-03-05,78.93,80.59066852367688,-0.020606213524447692
2008-03-06,77.95,79.15066852367688,-0.015169404707146783
2008-03-07,76.51,78.12066852367688,-0.020617700208091727
2008-03-10,75.48,80.59066852367688,-0.06341513995724457
2008-03-11,77.95,81.06066852367688,-0.03837457277777434
2008-03-12,78.42,81.72066852367688,-0.040389641730850245
2008-03-13,79.08,80.17066852367688,-0.013604333651711764
2008-03-14,77.53,81.15066852367688,-0.04461661979556586
2008-03-17,78.51,83.59066852367688,-0.060780331266734544
2008-03-18,80.95,82.11066852367688,-0.014135416804482492
2008-03-19,79.47,80.62066852367688,-0.014272624436734271
2008-03-20,77.98,81.28066852367688,-0.04060828464661803
2008-03-24,78.64,81.62066852367688,-0.03651855072483556
2008-03-25,78.98,81.30066852367688,-0.028544273568931744
2008-03-26,78.66,80.50066852367688,-0.022865257611314194
2008-03-27,77.86,80.59066852367688,-0.033883184910851516
2008-03-28,77.95,81.79066852367689,-0.046957294676777006
2008-03-31,79.15,85.1826062322946,-0.07081969546509959
2008-04-01,81.32,84.77260623229462,-0.04072785284946612
2008-04-02,80.91,84.03260623229461,-0.03715945955148259
2008-04-03,80.17,84.38260623229462,-0.04992268454825688
2008-04-04,80.52,84.05260623229462,-0.042028515124583166
2008-04-07,80.19,83.74260623229462,-0.042422924149745245
2008-04-08,79.88,83.45260623229461,-0.0428100019111457
2008-04-09,79.59,84.2126062322946,-0.054892093228221195
2008-04-10,80.35,82.33260623229462,-0.02408045029815853
2008-04-11,78.47,82.12260623229461,-0.044477475811748324
2008-04-14,78.26,82.70260623229461,-0.05371785043649335
2008-04-15,78.84,84.55260623229462,-0.06756274568994547
2008-04-16,80.69,84.51260623229463,-0.04523119570810141
2008-04-17,80.65,86.76260623229463,-0.07045208180963336
2008-04-18,82.9,86.20260623229461,-0.03831213900186381
2008-04-21,82.34,85.04260623229463,-0.031779438002081384
2008-04-22,81.18,84.49260623229462,-0.039205871140810866
2008-04-23,80.63,82.99260623229462,-0.028467671272808803
2008-04-24,79.13,81.6826062322946,-0.031250303461612505
2008-04-25,77.82,80.99260623229462,-0.03917155379832182
2008-04-28,77.13,80.72260623229462,-0.04450557780501063
2008-04-29,76.86,80.76260623229463,-0.04832194519663846
2008-04-30,76.9,81.70260623229461,-0.05878155488259418
2008-05-01,77.84,82.41260623229462,-0.0554843056340909
2008-05-02,78.55,81.41260623229462,-0.03516170731749757
2008-05-05,77.55,81.62260623229461,-0.049895567175399225
2008-05-06,77.76,80.54260623229463,-0.03454825169512454
2008-05-07,76.68,80.81260623229461,-0.0511381382802516
2008-05-08,76.95,80.1826062322946,-0.040315554509783746
2008-05-09,76.32,81.53260623229461,-0.06393278067725905
2008-05-12,77.67,81.04260623229463,-0.0416152242516441
2008-05-13,77.18,81.59260623229461,-0.05408095703833615
2008-05-14,77.73,81.72260623229462,-0.048855591082664795
2008-05-15,77.86,82.52260623229462,-0.05650095707314129
2008-05-16,78.66,82.91260623229462,-0.05129022503984715
2008-05-19,79.05,81.39260623229461,-0.028781560644572712
2008-05-20,77.53,79.98260623229461,-0.030664244988109934
2008-05-21,76.12,80.50260623229462,-0.054440550901524554
2008-05-22,76.64,79.67260623229461,-0.038063349194988105
2008-05-23,75.81,80.03260623229461,-0.05276107365588589
2008-05-27,76.17,80.76260623229463,-0.05686550306567717
2008-05-28,76.9,81.62260623229461,-0.05785904726999602
2008-05-29,77.76,81.42260623229461,-0.04498267006886725
2008-05-30,77.56,80.11260623229462,-0.031862728630910886
2008-06-02,76.25,80.09260623229461,-0.04797704074143627
2008-06-03,76.23,80.22260623229462,-0.049769091529306975
2008-06-04,76.36,81.36260623229462,-0.061485324327147484
2008-06-05,77.5,78.72260623229462,-0.015530560925370751
2008-06-06,74.86,79.6826062322946,-0.060522696989045555
2008-06-09,75.82,79.86260623229462,-0.050619512973768876
2008-06-10,76.0,79.13260623229462,-0.03958679464061654
2008-06-11,75.27,79.41260623229462,-0.05216559975599888
2008-06-12,75.55,79.98260623229461,-0.05541962735523942
2008-06-13,76.12,79.06260623229461,-0.03721868494505365
2008-06-16,75.2,78.83260623229462,-0.04607999666521856
2008-06-17,74.97,78.16260623229462,-0.04084569829729556
2008-06-18,74.3,77.98260623229461,-0.047223431098530666
2008-06-19,74.12,76.88260623229462,-0.03593278594052374
2008-06-20,73.02,76.8226062322946,-0.0494985319919552
2008-06-23,72.96,76.29260623229463,-0.043681903094876184
2008-06-24,72.43,76.4326062322946,-0.05236778424289035
2008-06-25,72.57,74.12260623229461,-0.020946460347452844
2008-06-26,70.26,73.37260623229461,-0.04242191182960342
2008-06-27,69.51,73.45260623229461,-0.05367551179635577
2008-06-30,69.59,71.97744318181819,-0.03316932467005529
2008-07-01,69.78,70.67744318181818,-0.012697731290441494
2008-07-02,68.48,71.65744318181817,-0.04434212331238163
2008-07-03,69.46,72.04744318181817,-0.035913046564172046
2008-07-07,69.85,73.22744318181819,-0.046122642482986365
2008-07-08,71.03,70.83744318181819,0.0027182914788097534
2008-07-09,68.64,71.11744318181819,-0.03483594278669977
2008-07-10,68.92,70.91744318181819,-0.02816575291211698
2008-07-11,68.72,71.21744318181818,-0.03506785796061518
2008-07-14,69.02,69.88744318181818,-0.012412003391817583
2008-07-15,67.69,70.83744318181819,-0.04443191397718382
2008-07-16,68.64,71.64744318181818,-0.04197558277392055
2008-07-17,69.45,71.13744318181818,-0.02372088602489264
2008-07-18,68.94,70.92744318181818,-0.02802079269548019
2008-07-21,68.73,72.49744318181818,-0.051966566219028065
2008-07-22,70.3,72.99744318181818,-0.03695257072360103
2008-07-23,70.8,73.24744318181818,-0.033413359914052254
2008-07-24,71.05,73.14744318181818,-0.028674183137265552
2008-07-25,70.95,71.82744318181818,-0.01221598796990575
2008-07-28,69.63,72.68744318181818,-0.04206287974898759
2008-07-29,70.49,73.49744318181818,-0.04091901774566997
2008-07-30,71.3,72.58744318181819,-0.017736444836517817
2008-07-31,70.39,72.34744318181819,-0.02705614871418316
2008-08-01,70.15,71.94744318181819,-0.02498272492152176
2008-08-04,69.75,74.07744318181818,-0.05841782593922362
2008-08-05,71.88,74.00744318181818,-0.0287463407780697
2008-08-06,71.81,73.3774431818182,-0.021361376382852515
2008-08-07,71.18,75.67744318181818,-0.05942911114231064
2008-08-08,73.48,76.57744318181818,-0.04044850615427187
2008-08-11,74.38,75.79744318181817,-0.01870040890981106
2008-08-12,73.6,75.15744318181817,-0.020722407733462456
2008-08-13,72.96,75.2374431818182,-0.0302700767796501
2008-08-14,73.04,75.68744318181818,-0.034978631468081445
2008-08-15,73.49,74.64744318181818,-0.015505463181089918
2008-08-18,72.45,73.50744318181818,-0.014385525275346867
2008-08-19,71.31,72.88744318181818,-0.021642180229634933
2008-08-20,70.69,73.10744318181818,-0.03306699122011425
2008-08-21,70.91,74.47744318181819,-0.04789964624737675
2008-08-22,72.28,72.92744318181818,-0.008877908693494252
2008-08-25,70.73,72.91744318181819,-0.029998901310401616
2008-08-26,70.72,72.91744318181819,-0.030136042707077704
2008-08-27,70.72,74.69744318181819,-0.05324738053131006
2008-08-28,72.5,73.79744318181817,-0.017581140021634578
2008-08-29,71.6,73.31744318181818,-0.023424755519080742
2008-09-02,71.12,73.02744318181819,-0.026119539432171712
2008-09-03,70.83,71.93744318181818,-0.01539453075944297
2008-09-04,69.74,71.38744318181818,-0.023077492460715887
2008-09-05,69.19,73.3774431818182,-0.05706717214774504
2008-09-08,71.18,71.64744318181818,-0.006524213022256031
2008-09-09,69.45,70.8774431818182,-0.02013959756077044
2008-09-10,68.68,72.13744318181818,-0.047928551793884555
2008-09-11,69.94,72.34744318181819,-0.03327613355689696
2008-09-12,70.15,71.07744318181818,-0.01304834755304507
2008-09-15,68.88,71.92744318181818,-0.04236829570202927
2008-09-16,69.73,71.04744318181817,-0.018543146984849046
2008-09-17,68.85,72.69744318181819,-0.05292405088024399
2008-09-18,70.5,74.8774431818182,-0.058461440399197984
2008-09-19,72.68,72.89744318181818,-0.002982864313578637
2008-09-22,70.7,71.19744318181819,-0.006986812441394208
2008-09-23,69.0,70.76744318181817,-0.024975371475230324
2008-09-24,68.57,71.92744318181818,-0.04667819448734245
2008-09-25,69.73,71.64744318181818,-0.026762199691513278
2008-09-26,69.45,68.51744318181817,0.013610502302416672
2008-09-29,66.32,70.50744318181818,-0.05939008695890424
2008-09-30,68.31,70.58543509272468,-0.032236609291074636
2008-10-01,67.39,68.79543509272467,-0.020429191134998748
2008-10-02,65.6,67.79543509272467,-0.03238322889619272
2008-10-03,64.6,66.19543509272468,-0.02410188996401108
2008-10-06,63.0,63.16543509272468,-0.0026190762793262268
2008-10-07,59.97,60.56543509272468,-0.009831269135821108
2008-10-08,57.37,56.69543509272468,0.011898046221394676
2008-10-09,53.5,57.45543509272468,-0.06884353214523886
2008-10-10,54.26,62.81543509272468,-0.13619956751227813
2008-10-13,59.62,62.56543509272468,-0.0470776729732546
2008-10-14,59.37,57.87543509272468,0.025823821538115688
2008-10-15,54.68,60.46543509272468,-0.09568169126464776
2008-10-16,57.27,59.68543509272468,-0.04046942254793262
2008-10-17,56.49,60.70543509272468,-0.06944081837624261
2008-10-20,57.51,63.23543509272468,-0.09054156240609779
2008-10-21,60.04,61.38543509272468,-0.02191782286290478
2008-10-22,58.19,64.73543509272469,-0.10111054453174284
2008-10-23,61.54,62.80543509272468,-0.020148496556968598
2008-10-24,59.61,63.56543509272468,-0.062226193952024
2008-10-27,60.37,67.50543509272468,-0.10570163843731295
2008-10-28,64.31,65.69543509272468,-0.021088757396449664
2008-10-29,62.5,65.74543509272468,-0.049363656779325416
2008-10-30,62.55,67.49543509272468,-0.0732706602443659
2008-10-31,64.3,67.30543509272468,-0.0446536760156766
2008-11-03,64.11,68.80543509272468,-0.06824221206358105
2008-11-04,65.61,67.71543509272468,-0.031092395549724317
2008-11-05,64.52,65.55543509272468,-0.015794801624916643
2008-11-06,62.36,68.02543509272468,-0.08328406992181958
2008-11-07,64.83,68.14543509272468,-0.04865234315715217
2008-11-10,64.95,65.57543509272467,-0.009537643049417732
2008-11-11,62.38,62.63543509272468,-0.004078124345213374
2008-11-12,59.44,67.62543509272469,-0.12104077528671309
2008-11-13,64.43,66.25543509272468,-0.027551476949324583
2008-11-14,63.06,63.99543509272468,-0.014617215921249649
2008-11-17,60.8,65.36543509272468,-0.06984479008283728
2008-11-18,62.17,61.96543509272468,0.003301274443876734
2008-11-19,58.77,59.98543509272468,-0.02026217015590326
2008-11-20,56.79,64.49543509272468,-0.11947256548694685
2008-11-21,61.3,66.45543509272468,-0.07757732810764617
2008-11-24,63.26,66.83543509272468,-0.05349609960291679
2008-11-25,63.64,69.10543509272468,-0.0790883536930378
2008-11-26,65.91,70.12543509272469,-0.060112783430872896
2008-11-28,66.93,65.54543509272467,0.021123742718568206
2008-12-01,62.35,64.05543509272468,-0.02662436201168472
2008-12-02,60.86,63.90543509272468,-0.04765533773936215
2008-12-03,60.71,62.33543509272468,-0.026075619594325805
2008-12-04,59.14,63.04543509272468,-0.061946358003251545
2008-12-05,59.85,60.57543509272468,-0.01197573061777002
2008-12-08,57.38,59.34543509272468,-0.03311855561685184
2008-12-09,56.15,60.71543509272468,-0.07519397803461914
2008-12-10,57.52,58.33543509272468,-0.01397838366043791
2008-12-11,55.14,59.23543509272468,-0.0691382630399161
2008-12-12,56.04,58.82543509272468,-0.047350862570486596
2008-12-15,55.63,61.51543509272468,-0.09567411957427152
2008-12-16,58.32,61.77543509272468,-0.05593542299682852
2008-12-17,58.58,59.90543509272468,-0.02212545640763819
2008-12-18,56.71,59.81543509272468,-0.05191695233697946
2008-12-19,56.62,59.56543509272468,-0.04944872958855351
2008-12-22,56.37,58.63543509272468,-0.038635938987101826
2008-12-23,55.44,58.69543509272468,-0.055463173372543806
2008-12-24,55.5,58.93543509272468,-0.058291503020544755
2008-12-26,55.74,58.56543509272468,-0.04824407243370188
2008-12-29,55.37,60.36543509272468,-0.0827532359379406
2008-12-30,57.17,60.73543509272468,-0.05870436405504187
2008-12-31,57.54,61.835207439198854,-0.06946216592581556
2009-01-02,59.19,61.145207439198856,-0.03197646260572529
2009-01-05,58.5,61.835207439198854,-0.0539370300079981
2009-01-06,59.19,60.715207439198856,-0.025120682338543032
2009-01-07,58.07,61.225207439198854,-0.05153445077882679
2009-01-08,58.58,60.38520743919886,-0.029894861933139838
2009-01-09,57.74,59.725207439198854,-0.03323902124944189
2009-01-12,57.08,58.895207439198856,-0.030820970298352512
2009-01-13,56.25,57.685207439198855,-0.024879990952820785
2009-01-14,55.04,57.81520743919886,-0.048001340168456474
2009-01-15,55.17,59.06520743919886,-0.06594757909228621
2009-01-16,56.42,56.56520743919886,-0.0025670804682355053
2009-01-20,53.92,56.88520743919886,-0.0521261602564812
2009-01-21,54.24,56.70520743919886,-0.04347409260149748
2009-01-22,54.06,55.545207439198855,-0.026738714421484455
2009-01-23,52.9,56.20520743919886,-0.05880607135512017
2009-01-26,53.56,56.63520743919886,-0.05429851108959505
2009-01-27,53.99,58.06520743919886,-0.07018329252446187
2009-01-28,55.42,59.19520743919885,-0.0637755589095026
2009-01-29,56.55,56.435207439198855,0.0020340593400816065
2009-01-30,53.79,53.26520743919885,0.009852445640058383
2009-02-02,50.62,54.28520743919886,-0.06751760953117858
2009-02-03,51.64,53.48520743919885,-0.03449939763805632
2009-02-04,50.84,54.19520743919885,-0.06190967057304886
2009-02-05,51.55,55.03520743919886,-0.06332687022301509
2009-02-06,52.39,56.755207439198855,-0.0769128972680656
2009-02-09,54.11,53.725207439198854,0.007162234994376071
2009-02-10,51.08,53.935207439198855,-0.05293772981994238
2009-02-11,51.29,52.615207439198855,-0.025186775909421977
2009-02-12,49.97,52.06520743919886,-0.04024198773519949
2009-02-13,49.42,50.06520743919886,-0.012887341772875316
2009-02-17,47.42,49.78520743919886,-0.04750823710210328
2009-02-18,47.14,49.715207439198856,-0.05179918925910765
2009-02-19,47.07,49.895207439198856,-0.056622821793888445
2009-02-20,47.25,48.05520743919885,-0.0167558831208382
2009-02-23,45.41,50.045207439198855,-0.09262040615637945
2009-02-24,47.4,49.255207439198855,-0.03766520405967111
2009-02-25,46.61,48.975207439198854,-0.04829397490832854
2009-02-26,46.33,48.10520743919886,-0.03690260438940174
2009-02-27,45.46,45.48520743919885,-0.0005541898260560396
2009-03-02,42.84,45.76520743919885,-0.06391771397704515
2009-03-03,43.12,47.465207439198856,-0.091545105849688
2009-03-04,44.82,45.155207439198854,-0.007423450321874969
2009-03-05,42.51,44.475207439198854,-0.044186582870590296
2009-03-06,41.83,44.715207439198856,-0.06452407591135512
2009-03-09,42.07,48.13520743919886,-0.12600355876434144
2009-03-10,45.49,49.44520743919885,-0.07999172506379792
2009-03-11,46.8,50.645207439198856,-0.07592440891500252
2009-03-12,48.0,50.645207439198856,-0.05223016298974603
2009-03-13,48.0,50.115207439198855,-0.04220689781170883
2009-03-16,47.47,51.405207439198854,-0.07655270030479588
2009-03-17,48.76,51.84520743919886,-0.059508054680213585
2009-03-18,49.2,50.115207439198855,-0.01826207025700144
2009-03-19,47.47,48.575207439198856,-0.022752500657505892
2009-03-20,45.93,51.965207439198856,-0.11613938896058995
2009-03-23,49.32,50.94520743919885,-0.03190108590957208
2009-03-24,48.3,51.66520743919885,-0.06513488682222235
2009-03-25,49.02,53.67520743919886,-0.08672919325877015
2009-03-26,51.03,52.975207439198854,-0.036719203816831136
2009-03-27,50.33,51.295207439198855,-0.018816717728316723
2009-03-30,48.65,52.365207439198855,-0.07094801340207768
2009-03-31,49.72,53.004978354978356,-0.06197490230028224
2009-04-01,50.65,54.48497835497835,-0.07038597556179349
2009-04-02,52.13,54.464978354978356,-0.042871188523384895
2009-04-03,52.11,54.434978354978355,-0.042711110121452345
2009-04-06,52.08,53.154978354978354,-0.02022347460663909
2009-04-07,50.8,53.73497835497835,-0.05461951311470925
2009-04-08,51.38,55.48497835497835,-0.07398359838433699
2009-04-09,53.13,55.70497835497836,-0.046225282389832034
2009-04-13,53.35,55.294978354978355,-0.03517459293486169
2009-04-14,52.94,56.084978354978354,-0.056075235245217736
2009-04-15,53.73,57.114978354978355,-0.059266035853856036
2009-04-16,54.76,56.16497835497835,-0.0250152033549893
2009-04-17,53.81,54.324978354978356,-0.009479586933533679
2009-04-20,51.97,55.644978354978356,-0.0660433063974688
2009-04-21,53.29,55.41497835497835,-0.038346642334968095
2009-04-22,53.06,56.56497835497836,-0.06196375313683611
2009-04-23,54.21,59.35497835497836,-0.0866814966085625
2009-04-24,57.0,59.70497835497836,-0.04530574215931882
2009-04-27,57.35,58.904978354978354,-0.02639808040684788
2009-04-28,56.55,59.87497835497835,-0.05553201765294502
2009-04-29,57.52,59.95497835497836,-0.04061344731977823
2009-04-30,57.6,60.23497835497835,-0.04374498716426567
2009-05-01,57.88,60.834978354978354,-0.048573673154541974
2009-05-04,58.48,60.78497835497836,-0.03792019701837368
