BMY,dcf,Deviation
25.83,37.49489576229874,-0.31110623259894055
26.21,36.98489576229875,-0.2913323274330366
25.7,32.52410928055205,-0.20981694599804324
25.79,31.134109280552043,-0.1716480543058364
24.4,31.404109280552046,-0.22303161723136522
24.67,32.23410928055205,-0.2346616503256609
25.5,31.50410928055205,-0.1905817817950014
24.77,30.61410928055204,-0.1908959436642691
23.88,29.884109280552043,-0.20091310817349317
23.15,28.84410928055205,-0.1974097804570193
22.11,29.434109280552047,-0.24883067500844314
22.7,30.634109280552043,-0.2589959188266324
23.9,30.714109280552044,-0.22185599518155952
23.98,30.86410928055204,-0.2230457784469363
24.13,29.234109280552047,-0.17459431486587318
22.5,28.934109280552047,-0.22237108521867333
22.2,28.534109280552048,-0.22198377451610796
21.8,27.83410928055205,-0.21678830171038155
21.1,27.284109280552048,-0.22665608090640665
20.55,27.684109280552047,-0.2576969050459472
20.95,27.484109280552047,-0.23774135133335506
20.75,29.264109280552052,-0.2909403186998841
22.53,29.50410928055205,-0.2363775572492578
22.77,30.16410928055205,-0.24512937583472139
23.43,29.34410928055205,-0.2015433225118084
22.61,29.644109280552044,-0.23728522972241095
22.91,28.704109280552043,-0.20185643887851756
21.97,29.16410928055205,-0.24667680440182038
22.43,29.984109280552047,-0.25193709140633735
23.25,30.284109280552048,-0.23227063458885466
23.55,30.69410928055205,-0.2327518031311172
23.96,30.764109280552052,-0.22117036506736643
24.03,29.514109280552052,-0.18581313867282234
22.78,30.34410928055205,-0.24927768386992954
23.61,29.394109280552044,-0.19677783821736594
22.66,29.714109280552044,-0.23739931807981118
22.98,30.554109280552044,-0.24789167345725993
23.82,30.514109280552052,-0.21937750890924723
23.78,31.33410928055205,-0.2410826238242748
24.6,32.44410928055205,-0.24177298913408718
25.71,32.16410928055205,-0.2006618378347106
25.43,32.744109280552046,-0.22337175880658844
26.01,32.02410928055205,-0.18779942411089512
25.29,31.794109280552043,-0.20456963342358847
25.06,31.024109280552047,-0.19224111243995468
24.29,31.684109280552047,-0.23336964328331644
24.95,30.734109280552047,-0.1881983703432759
24.0,31.62410928055204,-0.24108534450456942
24.89,31.84410928055205,-0.21837977062838088
25.11,31.984109280552047,-0.214922642373907
25.25,32.04410928055204,-0.21202365842246929
25.31,32.66410928055205,-0.22514342017985556
25.93,32.564109280552046,-0.20372457368315222
25.83,31.84410928055205,-0.18886096726922774
25.11,32.844109280552054,-0.23547934317499197
26.11,32.68410928055204,-0.20114084260707765
25.95,31.924109280552052,-0.18713472091111527
25.19,31.59410928055205,-0.20269947235050356
24.86,30.734109280552047,-0.19112671289514382
24.0,31.00410928055205,-0.22590906312362657
24.27,30.974109280552046,-0.2164423589982427
24.24,31.284109280552048,-0.22516572926469935
24.55,32.284109280552045,-0.23956396669772995
25.55,32.90410928055205,-0.2235012416792176
26.17,31.224109280552046,-0.1618656031190615
24.49,30.534109280552048,-0.19794614688176604
23.8,31.184109280552047,-0.23679077103405166
24.45,29.86410928055204,-0.18129150378102155
23.13,29.884109280552043,-0.22601005829367238
23.15,28.49410928055205,-0.18755137168648184
21.76,28.634109280552043,-0.2400671595264483
21.9,29.064109280552046,-0.24649333689871022
22.33,28.36410928055204,-0.21273748528001024
21.63,27.784109280552048,-0.221497447278604
21.05,28.37410928055204,-0.258126491589009
21.64,29.264109280552052,-0.2605276383935178
22.53,29.58410928055205,-0.23844251025631746
22.85,29.514109280552052,-0.22579401659067788
22.78,30.41410928055205,-0.2510055188574466
23.68,30.62410928055204,-0.22675302053476942
23.89,30.184109280552047,-0.20852393628880117
23.45,30.33410928055205,-0.2269428522486936
23.6,30.524109280552047,-0.22684066607518116
23.79,30.904109280552046,-0.23019946040085215
24.17,30.884109280552043,-0.21739688911086608
24.15,30.734109280552047,-0.2142280819154354
24.0,30.234109280552047,-0.20619457390670048
23.5,31.234109280552047,-0.24761741117963298
24.5,31.34410928055205,-0.2183539247930898
24.61,31.94410928055205,-0.22959191681131463
25.21,32.094109280552054,-0.21449759581655037
25.36,32.60410928055205,-0.22218393449175056
25.87,33.72410928055204,-0.23289300883274433
26.99,33.384109280552046,-0.19153152258212092
26.65,33.634109280552046,-0.20764959827821006
26.9,32.844109280552054,-0.1809794636163793
26.11,33.37410928055204,-0.2176570232777726
26.64,31.564109280552046,-0.15600342898274
24.83,31.034109280552048,-0.19991259373569137
24.3,30.784109280552048,-0.2106317003184628
24.05,31.274109280552047,-0.2309932863553813
24.54,30.934109280552047,-0.20670093399365985
24.2,31.794109280552043,-0.23885271367539895
25.06,32.65410928055205,-0.232562132235985
25.92,33.23410928055205,-0.2200783905116458
26.5,33.47410928055204,-0.20834338629000937
26.74,32.95410928055204,-0.18856857054301612
26.22,33.244109280552046,-0.21128883981443236
26.51,33.23410928055205,-0.2023255452339402
26.5,33.16410928055205,-0.20094341217419598
26.43,33.214109280552044,-0.20425383752573978
26.48,32.964109280552044,-0.1967020927326405
26.23,33.75410928055205,-0.22290943061226565
27.02,34.57410928055205,-0.21849035124098604
27.84,34.214109280552044,-0.18630060564444417
27.48,33.83410928055205,-0.18780187850857388
27.1,33.884109280552046,-0.20021506908684827
27.15,32.08410928055205,-0.1537866997461852
25.35,31.794109280552043,-0.20268249139137862
25.06,31.634109280552043,-0.20781711355450305
24.9,30.86410928055204,-0.19323769321637674
24.13,30.58410928055205,-0.21102819184131405
23.85,30.234109280552047,-0.21115585781978352
23.5,30.314109280552046,-0.22478342403164797
23.58,30.25410928055205,-0.22060174433369628
23.52,30.324109280552047,-0.22437952645539927
23.59,30.11410928055204,-0.21664626437300494
23.38,30.08410928055205,-0.22284553011133823
23.35,29.984109280552047,-0.22125417228435018
23.25,29.884109280552043,-0.2219945462744437
23.15,30.764109280552052,-0.24749974755048132
24.03,31.484109280552047,-0.23675782643647791
24.75,32.00410928055205,-0.22666180823723647
25.27,31.83410928055205,-0.20619735965291053
25.1,30.884109280552043,-0.18728431595708472
24.15,32.034109280552045,-0.24611607619564746
25.3,31.884109280552043,-0.20650127694073828
25.15,31.934109280552047,-0.21244084877869407
25.2,31.87410928055204,-0.2093896717805458
25.14,31.924109280552052,-0.2125073943624446
25.19,31.604109280552052,-0.20295174983776698
24.87,32.144109280552044,-0.22629680658014228
25.41,32.034109280552045,-0.20678300191020293
25.3,31.83410928055205,-0.20525497424687922
25.1,31.61410928055204,-0.2060506978939085
24.88,30.604109280552052,-0.18703727751323718
23.87,30.024109280552047,-0.2049722515677871
23.29,30.24410928055205,-0.22993268593377847
23.51,30.574109280552047,-0.23104873524624547
23.84,29.84410928055205,-0.2011823916106833
23.11,30.324109280552047,-0.2379001214449098
23.59,30.534109280552048,-0.2274213803569154
23.8,30.054109280552044,-0.20809498036260432
23.32,30.08410928055205,-0.22483993850284023
23.35,30.11410928055204,-0.22461595053453431
23.38,29.87410928055204,-0.21738252409686698
23.14,30.33410928055205,-0.2371623710462588
23.6,30.064109280552046,-0.2150108363507568
23.33,29.894109280552044,-0.21957868752498344
23.16,29.134109280552043,-0.205055497768039
22.4,28.724109280552046,-0.220167289393856
21.99,29.33410928055205,-0.25036073910793855
22.6,29.104109280552052,-0.22347735221356613
22.37,29.284109280552048,-0.23610447612773378
22.55,29.87410928055204,-0.24516577922944183
23.14,29.83410928055205,-0.2243777153727775
23.1,30.424109280552052,-0.2407337290638062
23.69,29.86410928055204,-0.20674011143445392
23.13,30.384109280552043,-0.23874681378911378
23.65,30.034109280552048,-0.21256196482863388
23.3,30.064109280552046,-0.2249895121598574
23.33,29.574109280552047,-0.21113431418400075
22.84,29.884109280552043,-0.23571421234014167
23.15,29.264109280552052,-0.20892859652541296
22.53,29.534109280552048,-0.23715322558124996
22.8,29.24410928055205,-0.220355806317463
22.51,28.234109280552047,-0.20273737781750645
21.5,28.174109280552052,-0.2368880312805146
21.44,28.384109280552043,-0.24464777851281527
21.65,28.394109280552044,-0.23751790253097615
21.66,29.154109280552046,-0.2570515603284499
22.42,29.174109280552052,-0.23151038530778567
22.44,29.34410928055205,-0.23528092860285865
22.61,28.854109280552052,-0.21640277368605665
22.12,29.064109280552046,-0.23892386357075202
22.33,28.19410928055205,-0.20799058491970313
21.46,28.684109280552047,-0.2518505702894538
21.95,28.074109280552047,-0.21814082218431918
21.34,28.234109280552047,-0.24417661673147883
21.5,28.294109280552043,-0.240124515431273
21.56,27.86410928055204,-0.22624478023247063
21.13,32.60072984923922,-0.3518550014765055
21.85,32.72072984923922,-0.33222760920450467
21.97,33.03072984923922,-0.3348618059523132
22.28,33.25072984923922,-0.32993952009418015
22.5,33.21072984923922,-0.32250811403003776
22.46,33.32072984923922,-0.32594513680759585
22.57,32.89072984923922,-0.31378841079374664
22.14,33.00072984923922,-0.32910574702000406
22.25,32.95072984923922,-0.32474940306933087
22.2,33.300729849239225,-0.33334794460947315
22.55,33.29072984923922,-0.3226342557787051
22.54,32.90072984923922,-0.31490881499331835
22.15,33.28072984923922,-0.3344496920488559
22.53,33.550729849239225,-0.3284795859512166
22.8,34.54072984923922,-0.339909721088242
23.79,35.550729849239225,-0.3308154262686931
24.8,35.440729849239226,-0.3002401444469023
24.69,34.70072984923922,-0.2884875878038252
23.95,35.11072984923922,-0.3178723397993122
24.36,35.96072984923922,-0.3225943938811533
25.21,36.29072984923922,-0.3053322403619697
25.54,36.29072984923922,-0.296239009077537
25.54,36.60072984923922,-0.3021997073500743
25.85,36.53072984923922,-0.29237657975403564
25.78,36.52072984923922,-0.2940995400031131
25.77,36.60072984923922,-0.2959156796558894
25.85,36.35072984923922,-0.28887260015933325
25.6,36.68072984923922,-0.30208586074437227
25.93,37.07072984923922,-0.300526315358419
26.32,36.93072984923922,-0.2873143826984996
26.18,37.02072984923922,-0.2928286366418569
26.27,37.120729849239225,-0.2923091731576395
26.37,36.57072984923922,-0.27893153599316056
25.82,35.20072984923922,-0.2664924815313725
24.45,34.10072984923922,-0.28300654830279326
23.35,34.74072984923922,-0.3278782541031925
23.99,35.010729849239226,-0.31478149403614064
24.26,35.380729849239216,-0.31431601034308065
24.63,35.65072984923922,-0.30913055345133145
24.9,35.65072984923922,-0.3015570759617602
24.9,35.58072984923922,-0.30018298934549803
24.83,36.35072984923922,-0.3169325594567213
25.6,36.75072984923922,-0.3034151946092589
26.0,36.67072984923922,-0.29098765945234106
25.92,36.71072984923922,-0.2939393984688877
25.96,37.65072984923922,-0.3105047338006768
26.9,37.68072984923921,-0.28610724612747596
26.93,37.29072984923922,-0.27783660687592016
26.54,37.52072984923922,-0.2926576826559749
26.77,37.800729849239225,-0.29181261560909333
27.05,37.800729849239225,-0.2844053512224869
27.05,37.85072984923922,-0.28535063636180613
27.1,38.83072984923921,-0.3020991337217692
28.08,39.61072984923922,-0.2911011711504903
28.86,39.57072984923923,-0.2706730426769005
28.82,39.00072984923922,-0.26103946999437533
28.25,39.440729849239226,-0.2837353642291963
28.69,38.60072984923922,-0.2567498046784872
27.85,38.40072984923922,-0.2747533677266357
27.65,38.27072984923922,-0.2775157382960217
27.52,38.800729849239225,-0.29073499114760615
28.05,38.28072984923922,-0.2672553498726604
27.53,37.90072984923922,-0.27362876362781674
27.15,32.10337279499885,-0.1542944670215617
27.18,32.40337279499885,-0.1611984291896006
27.48,32.18337279499885,-0.14614294234971337
27.26,32.45337279499885,-0.16002567214829388
27.53,32.52337279499885,-0.15353182544974808
27.6,32.23337279499885,-0.14374458498236142
27.31,32.02337279499885,-0.14718539565373157
27.1,32.08337279499885,-0.15532571425207697
27.16,32.03337279499885,-0.1521342390695648
27.11,31.60337279499885,-0.14218016615333906
26.68,31.67337279499885,-0.15765207031526784
26.75,31.50337279499885,-0.1508845680089671
26.58,31.59337279499885,-0.15868431735760913
26.67,30.92337279499885,-0.13754556539468865
26.0,31.18337279499885,-0.1662223271701434
26.26,30.79337279499885,-0.14721910539579197
25.87,31.36337279499885,-0.1751524885701965
26.44,31.27337279499885,-0.15455233519845313
26.35,30.99337279499885,-0.14981824745927985
26.07,31.09337279499885,-0.1615576678708468
26.17,31.40337279499885,-0.16665002288646813
26.48,31.12337279499885,-0.14919246784670404
26.2,30.79337279499885,-0.1491675765944307
25.87,31.17337279499885,-0.17012508816016436
26.25,30.67337279499885,-0.1442088819042444
25.75,30.40337279499885,-0.15305449255170467
25.48,31.01337279499885,-0.178418930168445
26.09,30.94337279499885,-0.1568469225107635
26.02,31.21337279499885,-0.16638294198795966
26.29,31.24337279499885,-0.15854155143556536
26.32,30.91337279499885,-0.14858853563018404
25.99,30.82337279499885,-0.1568086927781983
25.9,30.81337279499885,-0.1594558579382882
25.89,30.83337279499885,-0.1603253989716189
25.91,30.70337279499885,-0.15611876998020302
25.78,30.92337279499885,-0.1663263845472468
26.0,30.96337279499885,-0.16029819580251048
26.04,30.28337279499885,-0.14012219919241042
25.36,30.73337279499885,-0.17483836970452016
25.81,30.43337279499885,-0.1519178576144743
25.51,30.29337279499885,-0.15790162512998673
25.37,30.09337279499885,-0.15695724195407623
25.17,30.29337279499885,-0.16912520205886972
25.37,30.88337279499885,-0.17852236643957697
25.96,30.61337279499885,-0.1520045774165415
25.69,30.70337279499885,-0.16328410655312298
25.78,30.83337279499885,-0.1638929619732845
25.91,31.55337279499885,-0.1788516502392199
26.63,31.57337279499885,-0.15656777712965364
26.65,31.36337279499885,-0.15028271435623264
26.44,31.22337279499885,-0.153198465342124
26.3,31.32337279499885,-0.16037138873502443
26.4,31.16337279499885,-0.15285164498507953
26.24,31.45337279499885,-0.16574924504846067
26.53,31.41337279499885,-0.15545522051603144
26.49,31.99337279499885,-0.1720160243892489
27.07,32.17337279499885,-0.1586210071140609
27.25,31.76337279499885,-0.14209362538821702
26.84,32.16337279499885,-0.16551040305780962
27.24,31.92337279499885,-0.14670670373941674
27.0,30.72337279499885,-0.12119023584562105
25.8,30.30337279499885,-0.1486096226140896
25.38,30.48337279499885,-0.16741496517852905
25.56,30.58337279499885,-0.1642517595646057
25.66,29.628475872192034,-0.1339412762678308
26.03,29.708475872192032,-0.1238190706254032
26.11,29.458475872192032,-0.1136676549974841
25.86,29.65847587219203,-0.12807387299876416
26.06,29.49847587219203,-0.1165645264890941
25.9,29.318475872192028,-0.1165980075872356
25.72,29.15847587219203,-0.11792371752431863
25.56,29.098475872192033,-0.12160347805616789
25.5,28.938475872192033,-0.11882021317840663
25.34,28.78847587219203,-0.11978667740180904
25.19,28.878475872192034,-0.12772404916783642
25.28,28.628475872192034,-0.11696312046582047
25.03,28.568475872192028,-0.12385945571693269
24.97,28.548475872192032,-0.12534735262969632
24.95,28.69847587219203,-0.13061585182731583
25.1,27.848475872192033,-0.09869394234736228
24.25,28.69847587219203,-0.15500739105460548
25.1,28.57847587219203,-0.12171663344638761
24.98,28.708475872192032,-0.12987369614433464
25.11,29.018475872192035,-0.13468921970286762
25.42,28.58847587219203,-0.11083052787973213
24.99,28.598475872192033,-0.12617720917431008
25.0,28.968475872192034,-0.13699291221605236
25.37,28.958475872192032,-0.12391798132020959
25.36,28.488475872192037,-0.1098154877160622
24.89,28.598475872192033,-0.12967389901354842
25.0,28.858475872192034,-0.13370338368805035
25.26,28.668475872192033,-0.11889281758079784
25.07,28.608475872192034,-0.12368627703202806
25.01,28.57847587219203,-0.12486585667307382
24.98,29.098475872192033,-0.14153579349933776
25.5,29.558475872192034,-0.1373032861958271
25.96,30.348475872192033,-0.14460284235272403
26.75,30.148475872192034,-0.1127246328006477
26.55,30.208475872192032,-0.12110759535405058
26.61,30.258475872192033,-0.12057698767124736
26.66,29.598475872192033,-0.09927794542126245
26.0,29.648475872192034,-0.1230577884650732
26.05,30.298475872192032,-0.1402207784349736
26.7,29.94847587219203,-0.10846882111981959
26.35,29.848475872192033,-0.11720785634657294
26.25,29.94847587219203,-0.1234946275054406
26.35,30.40847587219203,-0.1334652841283449
26.81,30.368475872192036,-0.1171766369563012
26.77,30.44847587219203,-0.12080985227741758
26.85,29.78847587219203,-0.09864472035426086
26.19,29.848475872192033,-0.12256826404997134
26.25,29.758475872192033,-0.1178983724590058
26.16,29.49847587219203,-0.11317452083479285
25.9,29.518475872192035,-0.12258342496608476
25.92,29.808475872192034,-0.13044866463030214
26.21,30.108475872192034,-0.129481010222528
26.51,30.008475872192033,-0.11658292434085149
26.41,30.368475872192036,-0.1303481903027196
26.77,30.558475872192034,-0.12397463433834133
26.96,30.808475872192034,-0.12491613957656689
27.21,30.78847587219203,-0.11622776934613022
27.19,30.878475872192034,-0.11945135787980166
27.28,31.018475872192035,-0.12052416397233645
27.42,31.128475872192034,-0.11913451488657434
27.53,31.188475872192033,-0.11730216914684077
27.59,31.58847587219203,-0.12658020881950716
27.99,32.018475872192035,-0.12581722778662174
28.42,32.198475872192034,-0.11734952571016832
28.6,30.719876401343484,-0.06900667091390944
29.35,30.62987640134348,-0.04178522905457571
29.26,30.76987640134348,-0.04906995340668818
29.4,30.969876401343484,-0.05069043159873199
29.6,30.74987640134348,-0.03739450482126949
29.38,30.37987640134348,-0.03291245784328678
29.01,30.899876401343487,-0.06116129322968156
29.53,30.889876401343482,-0.04402336816356889
29.52,30.939876401343483,-0.04589146973068803
29.57,31.339876401343478,-0.05647362416743951
29.97,31.56987640134348,-0.05067730962910566
30.2,31.799876401343482,-0.05031077420401209
30.43,32.00987640134348,-0.04935590445694993
30.64,31.349876401343483,-0.022643674643420986
29.98,30.919876401343483,-0.030397159068289326
29.55,31.309876401343484,-0.056208347129341196
29.94,31.279876401343483,-0.04283509257363727
29.91,30.939876401343483,-0.03328637735924389
29.57,30.189876401343483,-0.020532591558271363
28.82,29.419876401343483,-0.020390174083671164
28.05,29.939876401343483,-0.06312238487593347
28.57,30.01987640134348,-0.048297214217663975
28.65,29.81987640134348,-0.03923143025806686
28.45,29.829876401343483,-0.04625820042892759
28.46,30.219876401343484,-0.05823572465919302
28.85,30.06987640134348,-0.04056805505489125
28.7,30.939876401343483,-0.0723944844603911
29.57,31.399876401343487,-0.058276547905939946
