date,XOM,dcf,Deviation
2007-07-03,85.36,90.3323085979282,-0.05504463104181356
2007-07-05,85.16,91.6323085979282,-0.07063347739417913
2007-07-06,86.46,92.6123085979282,-0.06643078756019527
2007-07-09,87.44,91.67230859792821,-0.04616779769876833
2007-07-10,86.5,92.46230859792821,-0.06448366570485797
2007-07-11,87.29,94.79230859792821,-0.07914469759092013
2007-07-12,89.62,95.5023085979282,-0.06159336548285088
2007-07-13,90.33,94.87230859792821,-0.04787812866638097
2007-07-16,89.7,94.26230859792821,-0.048400136446779984
2007-07-17,89.09,96.32230859792821,-0.07508446073606434
2007-07-18,91.15,97.46230859792821,-0.06476666404413889
2007-07-19,92.29,97.1123085979282,-0.04965702769866065
2007-07-20,91.94,98.61230859792819,-0.06766202609791017
2007-07-23,93.44,96.01230859792821,-0.026791446174888822
2007-07-24,90.84,97.96230859792821,-0.07270458097471622
2007-07-25,92.79,93.40230859792821,-0.006555604536115145
2007-07-26,88.23,90.76230859792821,-0.027900442783426627
2007-07-27,85.59,91.18230859792821,-0.06133107051048359
2007-07-30,86.01,90.3023085979282,-0.04753265630272796
2007-07-31,85.13,91.01230859792821,-0.06463201174156485
2007-08-01,85.84,90.35230859792821,-0.04994126512038766
2007-08-02,85.18,87.2523085979282,-0.02375075950686545
2007-08-03,82.08,88.71230859792821,-0.07476198853067728
2007-08-06,83.54,90.87230859792821,-0.08068804139631347
2007-08-07,85.7,93.07230859792821,-0.07921054832513652
2007-08-08,87.9,88.7723085979282,-0.009826359274704655
2007-08-09,83.6,89.68230859792821,-0.0678206069069539
2007-08-10,84.51,88.09230859792821,-0.04066539582108819
2007-08-13,82.92,88.3023085979282,-0.06095320364086698
2007-08-14,83.13,86.8623085979282,-0.04296810271535001
2007-08-15,81.69,85.84230859792821,-0.048371352841603654
2007-08-16,80.67,89.31230859792821,-0.09676503422204319
2007-08-17,84.14,89.70230859792821,-0.06200853339081924
2007-08-20,84.53,88.32230859792821,-0.042937154362574836
2007-08-21,83.15,88.7523085979282,-0.06312296194241174
2007-08-22,83.58,88.92230859792821,-0.06007838395294063
2007-08-23,83.75,90.8623085979282,-0.07827567566437965
2007-08-24,85.69,90.29230859792821,-0.05097121415316008
2007-08-27,85.12,88.17230859792821,-0.03461754202044254
2007-08-28,83.0,90.40230859792821,-0.08188185360232991
2007-08-29,85.23,90.57230859792821,-0.058983906677746
2007-08-30,85.4,90.90230859792821,-0.06052991043676981
2007-08-31,85.73,92.40230859792821,-0.07220932787471301
2007-09-04,87.23,92.3923085979282,-0.05587379162039863
2007-09-05,87.22,92.6623085979282,-0.05873271106964284
2007-09-06,87.49,90.92230859792821,-0.037749905945595685
2007-09-07,85.75,90.0323085979282,-0.04756413186128994
2007-09-10,84.86,92.1123085979282,-0.07873332791586685
2007-09-11,86.94,92.82230859792821,-0.06337171189533963
2007-09-12,87.65,93.79230859792821,-0.06548840400399192
2007-09-13,88.62,93.84230859792821,-0.05564983082740893
2007-09-14,88.67,94.43230859792821,-0.061020520238077025
2007-09-17,89.26,96.93230859792821,-0.07915120055329206
2007-09-18,91.76,97.29230859792821,-0.05686275387699058
2007-09-19,92.12,97.26230859792821,-0.052870517593675004
2007-09-20,92.09,97.48230859792821,-0.05531576627066881
2007-09-21,92.31,96.90230859792821,-0.04739111652110206
2007-09-24,91.73,97.1323085979282,-0.0556180397224022
2007-09-25,91.96,97.54230859792821,-0.057229613263908186
2007-09-26,92.37,98.1423085979282,-0.058815700184681186
2007-09-27,92.97,97.73230859792821,-0.0487280886561311
2007-09-28,92.56,99.60505457787241,-0.07072989024231191
2007-10-01,93.95,97.8950545778724,-0.04029881381530087
2007-10-02,92.24,96.9850545778724,-0.04892562672182088
2007-10-03,91.33,96.57505457787242,-0.054310656108851774
2007-10-04,90.92,97.0150545778724,-0.06282586351564645
2007-10-05,91.36,96.33505457787241,-0.05164324242792462
2007-10-08,90.68,98.32505457787242,-0.07775286381171154
2007-10-09,92.67,98.7850545778724,-0.061902628935148196
2007-10-10,93.13,98.3150545778724,-0.05273917204374312
2007-10-11,92.66,99.13505457787241,-0.06531548911173635
2007-10-12,93.48,100.47505457787241,-0.0696198136667937
2007-10-15,94.82,100.3950545778724,-0.055531167359922695
2007-10-16,94.74,100.45505457787242,-0.05689165768599658
2007-10-17,94.8,100.70505457787242,-0.058637122065270386
2007-10-18,95.05,97.7950545778724,-0.028069462098275877
2007-10-19,92.14,96.5650545778724,-0.04582459562847274
2007-10-22,90.91,97.0050545778724,-0.06283234007130523
2007-10-23,91.35,97.7850545778724,-0.0658081606197578
2007-10-24,92.13,97.22505457787241,-0.052404748960994785
2007-10-25,91.57,97.86505457787241,-0.0643238243214116
2007-10-26,92.21,99.26505457787242,-0.07107289275036677
2007-10-29,93.61,96.7950545778724,-0.032905137475902846
2007-10-30,91.14,97.6450545778724,-0.06661939619977975
2007-10-31,91.99,94.1550545778724,-0.022994565587360682
2007-11-01,88.5,93.58505457787241,-0.054336182212098016
2007-11-02,87.93,93.3150545778724,-0.057708315150568845
2007-11-05,87.66,96.0350545778724,-0.08720830757774267
2007-11-06,90.38,92.85505457787241,-0.02665503336489583
2007-11-07,87.2,95.07505457787242,-0.0828298717559216
2007-11-08,89.42,92.5050545778724,-0.033350118995663536
2007-11-09,86.85,90.19505457787241,-0.037086895656616825
2007-11-12,84.54,92.5350545778724,-0.08640027948699369
2007-11-13,86.88,91.96505457787241,-0.0552933350739937
2007-11-14,86.31,90.1450545778724,-0.04254314999121178
2007-11-15,84.49,90.7550545778724,-0.06903256911709166
2007-11-16,85.1,89.7650545778724,-0.05196960665606698
2007-11-19,84.11,93.47505457787241,-0.10018774121250229
2007-11-20,87.82,92.69505457787241,-0.05259239125617998
2007-11-21,87.04,93.94505457787241,-0.07350099064713089
2007-11-23,88.29,91.33505457787241,-0.03333938532084835
2007-11-26,85.68,92.0350545778724,-0.06905037006845338
2007-11-27,86.38,93.57505457787242,-0.07689073343670627
2007-11-28,87.92,94.24505457787241,-0.06711285389140675
2007-11-29,88.59,94.8150545778724,-0.06565470647659344
2007-11-30,89.16,94.5050545778724,-0.05655839893164727
2007-12-03,88.85,93.77505457787241,-0.052519879620891774
2007-12-04,88.12,95.57505457787242,-0.07800209595274887
2007-12-05,89.92,97.09505457787242,-0.07389721967886487
2007-12-06,91.44,97.1550545778724,-0.058824058127533
2007-12-07,91.5,97.68505457787242,-0.06331628317760551
2007-12-10,92.03,95.93505457787242,-0.04070518951654534
2007-12-11,90.28,97.57505457787242,-0.07476352034269584
2007-12-12,91.92,98.3750545778724,-0.06561678268511317
2007-12-13,92.72,96.83505457787241,-0.04249550532925228
2007-12-14,91.18,95.5450545778724,-0.04568582431772783
2007-12-17,89.89,97.07505457787242,-0.07401545751497529
2007-12-18,91.42,97.08505457787241,-0.05835145896043603
2007-12-19,91.43,97.7850545778724,-0.06499003968762385
2007-12-20,92.13,99.08505457787241,-0.07019277132664181
2007-12-21,93.43,99.31505457787242,-0.05925641991424335
2007-12-24,93.66,100.46505457787242,-0.06773553855582382
2007-12-26,94.81,99.32505457787242,-0.04545735813648655
2007-12-27,93.67,100.6550545778724,-0.06939596433747275
2007-12-28,95.0,99.3450545778724,-0.043736999253108255
2007-12-31,93.69,99.66858557059047,-0.05998465350304505
2008-01-02,93.51,99.98858557059044,-0.06479325148585735
2008-01-03,93.83,98.23858557059044,-0.04487631356848687
2008-01-04,92.08,97.37858557059046,-0.05441222564019965
2008-01-07,91.22,96.20858557059044,-0.05185177124270479
2008-01-08,90.05,97.71858557059045,-0.07847622359464856
2008-01-09,91.56,97.81858557059046,-0.06398155865864541
2008-01-10,91.66,96.45858557059044,-0.049747625286074126
2008-01-11,90.3,96.98858557059044,-0.06896260556065481
2008-01-14,90.83,95.17858557059044,-0.04568869714254431
2008-01-15,89.02,92.68858557059045,-0.03957969094043956
2008-01-16,86.53,90.06858557059046,-0.03928767780878628
2008-01-17,83.91,91.23858557059044,-0.08032331414125649
2008-01-18,85.08,88.60858557059046,-0.03982216337015565
2008-01-22,82.45,89.60858557059046,-0.07988727335676093
2008-01-23,83.45,92.15858557059045,-0.09449565134568993
2008-01-24,86.0,90.09858557059044,-0.04549001013317
2008-01-25,83.94,91.28858557059044,-0.08049840541025832
2008-01-28,85.13,91.23858557059044,-0.06695177848701184
2008-01-29,85.08,91.43858557059045,-0.0695394130487903
2008-01-30,85.28,91.85858557059046,-0.0716164474961899
2008-01-31,85.7,92.10858557059046,-0.06957641929784086
2008-02-01,85.95,91.59858557059044,-0.0616667335571176
2008-02-04,85.44,88.26858557059045,-0.03204521237432045
2008-02-05,82.11,87.59858557059044,-0.06265609809609907
2008-02-06,81.44,88.04858557059046,-0.07505612415877161
2008-02-07,81.89,87.86858557059044,-0.0680400797596481
2008-02-08,81.71,89.37858557059046,-0.08579891393038308
2008-02-11,83.22,90.53858557059044,-0.08083388451970397
2008-02-12,84.38,91.64858557059044,-0.0793093043971963
2008-02-13,85.49,91.70858557059044,-0.06780810686262129
2008-02-14,85.55,91.52858557059045,-0.06531932656142203
2008-02-15,85.37,93.16858557059047,-0.08370402451459091
2008-02-19,87.01,94.25858557059045,-0.07690106452066336
2008-02-20,88.1,93.07858557059045,-0.05348798050669468
2008-02-21,86.92,93.32858557059045,-0.06866690983699975
2008-02-22,87.17,95.28858557059044,-0.0851999798504317
2008-02-25,89.13,96.04858557059046,-0.07203214424751403
2008-02-26,89.89,95.54858557059046,-0.059222075730361756
2008-02-27,89.39,95.53858557059044,-0.0643570923085045
2008-02-28,89.38,93.16858557059047,-0.04066376609012701
2008-02-29,87.01,93.90858557059045,-0.07346064823226228
2008-03-03,87.75,92.84858557059044,-0.054912905126746625
2008-03-04,86.69,93.34858557059044,-0.07133033167980041
2008-03-05,87.19,90.66858557059047,-0.038365940625402106
2008-03-06,84.51,88.64858557059044,-0.04668529727747206
2008-03-07,82.49,88.61858557059044,-0.06915688770171835
2008-03-10,82.46,92.83858557059047,-0.11179172438704421
2008-03-11,86.68,92.12858557059046,-0.059141096510329616
2008-03-12,85.97,93.20858557059044,-0.07766007311749612
2008-03-13,87.05,92.06858557059046,-0.054509206799344456
2008-03-14,85.91,91.94858557059045,-0.06567350148039564
2008-03-17,85.79,94.62858557059046,-0.09340291326659533
2008-03-18,88.47,90.58858557059047,-0.02338689314162634
2008-03-19,84.43,91.15858557059045,-0.07381186893668978
2008-03-20,85.0,92.10858557059046,-0.07717614516121918
2008-03-24,85.95,91.35858557059046,-0.05920172183939276
2008-03-25,85.2,92.41858557059047,-0.07810750971812719
2008-03-26,86.26,92.35858557059046,-0.06603160424029297
2008-03-27,86.2,91.37858557059046,-0.05667176328298462
2008-03-28,85.22,90.73858557059044,-0.06081850996340732
2008-03-31,84.58,94.72171258172804,-0.10706850948221136
2008-04-01,87.02,96.22171258172804,-0.09563031393680888
2008-04-02,88.52,95.93171258172804,-0.07726029674924972
2008-04-03,88.23,96.44171258172804,-0.08514689714545609
2008-04-04,88.74,96.62171258172803,-0.081572892584172
2008-04-07,88.92,97.31171258172803,-0.08623538070692349
2008-04-08,89.61,97.40171258172803,-0.07999564253236457
2008-04-09,89.7,97.25171258172804,-0.07765120408940618
2008-04-10,89.55,96.32171258172804,-0.0703030749788871
2008-04-11,88.62,97.40171258172803,-0.09015973486461493
2008-04-14,89.7,98.50171258172804,-0.08935593454200252
2008-04-15,90.8,100.59171258172803,-0.097341146009146
2008-04-16,92.89,101.08171258172804,-0.0810405005267868
2008-04-17,93.38,101.70171258172803,-0.08182470452540969
2008-04-18,94.0,101.96171258172804,-0.07808531634211491
2008-04-21,94.26,102.09171258172803,-0.0767125203767981
2008-04-22,94.39,101.92171258172804,-0.07389703715671558
2008-04-23,94.22,100.30171258172804,-0.060634184852751405
2008-04-24,92.6,100.16171258172804,-0.07549504083766523
2008-04-25,92.46,100.15171258172803,-0.07680060962962842
2008-04-28,92.45,99.49171258172804,-0.07077687577187475
2008-04-29,91.79,100.77171258172804,-0.08912930376611061
2008-04-30,93.07,97.40171258172803,-0.04447265316914606
2008-05-01,89.7,97.31171258172803,-0.07821990159031755
2008-05-02,89.61,97.21171258172804,-0.07819749678144094
2008-05-05,89.51,97.77171258172804,-0.0845000293394883
2008-05-06,90.07,96.52171258172804,-0.0668420856733678
2008-05-07,88.82,97.63171258172804,-0.09025461449681849
2008-05-08,89.93,96.52171258172804,-0.06829253652277067
2008-05-09,88.82,96.89171258172804,-0.08330653227869789
2008-05-12,89.19,97.38171258172804,-0.08411961922371314
2008-05-13,89.68,97.61171258172804,-0.0812577955241488
2008-05-14,89.91,99.00171258172804,-0.09183389200689474
2008-05-15,91.3,100.37171258172803,-0.09038116764562887
2008-05-16,92.67,102.06171258172803,-0.09201993915404294
2008-05-19,94.36,102.26171258172803,-0.07726951155265416
2008-05-20,94.56,101.37171258172803,-0.06719539808737351
2008-05-21,93.67,100.21171258172804,-0.06527892212592334
2008-05-22,92.51,98.40171258172803,-0.05987408579738529
2008-05-23,90.7,97.50171258172804,-0.0697599293553608
2008-05-27,89.8,98.13171258172804,-0.0849033646976155
2008-05-28,90.43,97.05171258172804,-0.06822870411639403
2008-05-29,89.35,96.46171258172804,-0.0737257549279211
2008-05-30,88.76,95.51171258172803,-0.07068989131516912
2008-06-02,87.81,93.41171258172804,-0.05996798931212155
2008-06-03,85.71,93.45171258172803,-0.0828418481358224
2008-06-04,85.75,97.01171258172803,-0.11608611251183243
2008-06-05,89.31,94.49171258172804,-0.054837746508682006
2008-06-06,86.79,96.77171258172804,-0.10314700768882257
2008-06-09,89.07,95.59171258172803,-0.068224665147119
2008-06-10,87.89,96.31171258172803,-0.08744224721974025
2008-06-11,88.61,94.76171258172803,-0.06491770161311128
2008-06-12,87.06,96.06171258172803,-0.09370760045600368
2008-06-13,88.36,95.69171258172804,-0.07661805169874247
2008-06-16,87.99,96.32171258172804,-0.08649880030588808
2008-06-17,88.62,95.53171258172804,-0.07234992857282885
2008-06-18,87.83,93.49171258172804,-0.06055844336768046
2008-06-19,85.79,92.61171258172804,-0.07365928554347823
2008-06-20,84.91,95.40171258172803,-0.10997404866018601
2008-06-23,87.7,94.62171258172803,-0.07315141940333736
2008-06-24,86.92,95.30171258172804,-0.08794923359367879
2008-06-25,87.6,94.11171258172804,-0.06919130895714154
2008-06-26,86.41,94.25171258172804,-0.08319968271057465
2008-06-27,86.55,95.83171258172804,-0.09685429104496424
2008-06-30,88.13,95.7741205143842,-0.07981405074073367
2008-07-01,88.35,94.8341205143842,-0.06837328673703158
2008-07-02,87.41,95.6941205143842,-0.0865687512446387
2008-07-03,88.27,94.3741205143842,-0.06468002542554907
2008-07-07,86.95,93.3641205143842,-0.06870005821343328
2008-07-08,85.94,91.7341205143842,-0.06316210895024243
2008-07-09,84.31,93.4841205143842,-0.09813560275162025
2008-07-10,86.06,92.9041205143842,-0.07366864329041833
2008-07-11,85.48,92.8441205143842,-0.07931703670178325
2008-07-14,85.42,89.6141205143842,-0.04680200497767517
2008-07-15,82.19,88.2341205143842,-0.06850094361623826
2008-07-16,80.81,87.7541205143842,-0.079131560702565
2008-07-17,80.33,88.9641205143842,-0.09705171550578295
2008-07-18,81.54,90.4041205143842,-0.09804996126226162
2008-07-21,82.98,90.2841205143842,-0.08090149710458205
2008-07-22,82.86,88.4141205143842,-0.06281938317172531
2008-07-23,80.99,88.2241205143842,-0.08199708279556883
2008-07-24,80.8,89.1241205143842,-0.09339918830436855
2008-07-25,81.7,88.1041205143842,-0.07268809309933066
2008-07-28,80.68,88.3241205143842,-0.08654623980251575
2008-07-29,80.9,91.8041205143842,-0.11877593786953922
2008-07-30,84.38,87.8541205143842,-0.03954419546907195
2008-07-31,80.43,87.1441205143842,-0.07704616759860405
2008-08-01,79.72,84.0241205143842,-0.05122482077806889
2008-08-04,76.6,85.7741205143842,-0.1069567424226252
2008-08-05,78.35,85.7541205143842,-0.08634127981223072
2008-08-06,78.33,84.8641205143842,-0.07699508902913432
2008-08-07,77.44,86.1441205143842,-0.10104137650265754
2008-08-08,78.72,85.5841205143842,-0.0802032021025505
2008-08-11,78.16,84.3041205143842,-0.07288042953174356
2008-08-12,76.88,85.5941205143842,-0.10180746600369339
2008-08-13,78.17,84.8741205143842,-0.07898898361188922
2008-08-14,77.45,84.49412051438419,-0.08336817368475957
2008-08-15,77.07,83.9541205143842,-0.08199860200077635
2008-08-18,76.53,85.3741205143842,-0.10359252266492291
2008-08-19,77.95,86.2341205143842,-0.0960654606896858
2008-08-20,78.81,87.7741205143842,-0.10212714706626058
2008-08-21,80.35,87.7241205143842,-0.08406035274158219
2008-08-22,80.3,86.1341205143842,-0.0677329782848356
2008-08-25,78.71,87.3741205143842,-0.09916117568196703
2008-08-26,79.95,87.8941205143842,-0.09038284321969081
2008-08-27,80.47,88.6041205143842,-0.0918029598077631
2008-08-28,81.18,87.4341205143842,-0.07152951819713571
2008-08-29,80.01,84.74412051438419,-0.0558637045927054
2008-09-02,77.32,85.4441205143842,-0.0950810947023153
2008-09-03,78.02,83.5641205143842,-0.06634570531296236
2008-09-04,76.14,83.0441205143842,-0.08313798101080894
2008-09-05,75.62,84.1941205143842,-0.10183752098128207
2008-09-08,76.77,80.6841205143842,-0.04851165866877616
2008-09-09,73.26,82.6741205143842,-0.11387022269860447
2008-09-10,75.25,82.9841205143842,-0.0932000058136857
2008-09-11,75.56,84.9241205143842,-0.1102645568498779
2008-09-12,77.5,80.6741205143842,-0.03934496582232039
2008-09-15,73.25,83.8541205143842,-0.1264591465432542
2008-09-16,76.43,82.7041205143842,-0.07586224816081533
2008-09-17,75.28,85.1741205143842,-0.11616345968272468
2008-09-18,77.75,87.0341205143842,-0.10667219315268206
2008-09-19,79.61,86.3041205143842,-0.07756432108323841
2008-09-22,78.88,85.1141205143842,-0.07324425696592429
2008-09-23,77.69,85.4541205143842,-0.0908571812295148
2008-09-24,78.03,88.0941205143842,-0.11424281729154573
2008-09-25,80.67,88.0741205143842,-0.08406692534812166
2008-09-26,80.65,81.4841205143842,-0.010236602041215459
2008-09-29,74.06,85.0841205143842,-0.12956730877320954
2008-09-30,77.66,85.63042941271482,-0.09307940491924394
2008-10-01,78.58,84.55042941271482,-0.07061382720567211
2008-10-02,77.5,84.9904294127148,-0.08813262227845875
2008-10-03,77.94,84.37042941271481,-0.07621662539204443
2008-10-06,77.32,83.12042941271481,-0.06978343896557804
2008-10-07,76.07,84.05042941271482,-0.09494810994395209
2008-10-08,77.0,75.05042941271482,0.025976807894917853
2008-10-09,68.0,69.41042941271482,-0.020320136680446077
2008-10-10,62.36,80.13042941271482,-0.22176880297480428
2008-10-13,73.08,79.51042941271481,-0.0808752947281467
2008-10-14,72.46,69.40042941271483,0.0440857587363086
2008-10-15,62.35,76.50042941271481,-0.18497189520824997
2008-10-16,69.45,75.09042941271483,-0.07511515724212581
2008-10-17,68.04,82.04042941271481,-0.17065280512226322
2008-10-20,74.99,78.55042941271482,-0.04532667025927806
2008-10-21,71.5,71.62042941271481,-0.0016814952619291779
2008-10-22,64.57,77.44042941271482,-0.1661978053365708
2008-10-23,70.39,76.09042941271483,-0.07491650995679988
2008-10-24,69.04,73.14042941271482,-0.056062419179644496
2008-10-27,66.09,81.91042941271482,-0.19314304083307654
2008-10-28,74.86,81.70042941271483,-0.08372574614216488
2008-10-29,74.65,82.10042941271482,-0.090747752064266
2008-10-30,75.05,81.17042941271482,-0.07540220566772193
2008-10-31,74.12,81.34042941271483,-0.08876802673463824
2008-11-03,74.29,84.54042941271481,-0.12124884488903664
2008-11-04,77.49,80.7404294127148,-0.04025776722216612
2008-11-05,73.69,77.01042941271481,-0.043116619892092145
2008-11-06,69.96,81.00042941271481,-0.13630087510353095
2008-11-07,73.95,81.07042941271482,-0.08783016772325214
2008-11-10,74.02,79.70042941271483,-0.07127225605397569
2008-11-11,72.65,75.98042941271483,-0.04383272690687767
2008-11-12,68.93,82.46042941271482,-0.1640839067790315
2008-11-13,75.41,80.73042941271483,-0.06590364316675956
2008-11-14,73.68,80.43042941271482,-0.08392879985852308
2008-11-17,73.38,83.38042941271482,-0.11993736999380145
2008-11-18,76.33,80.47042941271482,-0.05145280624115334
2008-11-19,73.42,75.56042941271483,-0.028327385502584845
2008-11-20,68.51,82.86042941271482,-0.17318796818246707
2008-11-21,75.81,85.85042941271482,-0.11695258231553796
2008-11-24,78.8,85.16042941271482,-0.07468761555780956
2008-11-25,78.11,87.94042941271482,-0.1117850967793147
2008-11-26,80.89,87.20042941271483,-0.07236695341083599
2008-11-28,80.15,81.36042941271482,-0.014877372470279204
2008-12-01,74.31,84.66042941271482,-0.1222581728502351
2008-12-02,77.61,85.98042941271483,-0.09735272863707056
2008-12-03,78.93,83.32042941271482,-0.052693312356414945
2008-12-04,76.27,83.65042941271481,-0.08822942648986565
2008-12-05,76.6,86.65042941271481,-0.11598822395726116
2008-12-08,79.6,85.25042941271481,-0.0662803630625709
2008-12-09,78.2,87.12042941271481,-0.10239193577038219
2008-12-10,80.07,87.07042941271482,-0.08039961970938159
2008-12-11,80.02,87.50042941271481,-0.08549020231011373
2008-12-12,80.45,87.00042941271481,-0.07529192047594058
2008-12-15,79.95,90.19042941271482,-0.11354230686555689
2008-12-16,83.14,88.11042941271482,-0.05641136294357407
2008-12-17,81.06,84.05042941271482,-0.035578990299155344
2008-12-18,77.0,82.07042941271482,-0.06178144124501528
2008-12-19,75.02,81.96042941271482,-0.08468024707101063
2008-12-22,74.91,82.15042941271481,-0.08813623330365916
2008-12-23,75.1,82.83042941271482,-0.09332837542344274
2008-12-24,75.78,84.2404294127148,-0.10043193596823985
2008-12-26,77.19,85.07042941271482,-0.0926341793160973
2008-12-29,78.02,85.64042941271482,-0.08898168149053487
2008-12-30,78.59,86.88042941271482,-0.09542343964867106
2008-12-31,79.83,87.74386687383442,-0.09019282094341308
2009-01-02,81.64,87.7338668738344,-0.06945854652226469
2009-01-05,81.63,86.40386687383442,-0.05525061604945469
2009-01-06,80.3,84.3538668738344,-0.048057866510111014
2009-01-07,78.25,85.19386687383441,-0.08150665216450081
2009-01-08,79.09,83.6738668738344,-0.0547825389825245
2009-01-09,77.57,82.64386687383441,-0.06139435466615173
2009-01-12,76.54,84.02386687383441,-0.08906834631964466
2009-01-13,77.92,81.20386687383441,-0.0404397844616996
2009-01-14,75.1,82.7638668738344,-0.09259918806738743
2009-01-15,76.66,84.20386687383441,-0.08959050402207369
2009-01-16,78.1,82.39386687383441,-0.05211391377478858
2009-01-20,76.29,85.36386687383441,-0.10629634300945323
2009-01-21,79.26,84.33386687383442,-0.06016404870210745
2009-01-22,78.23,84.14386687383441,-0.07028280364986883
2009-01-23,78.04,84.70386687383441,-0.07867252251612278
2009-01-26,78.6,85.02386687383441,-0.07555368992293288
2009-01-27,78.92,85.3538668738344,-0.07537873923561789
2009-01-28,79.25,83.1038668738344,-0.04637409808721926
2009-01-29,77.0,82.58386687383442,-0.06761450008589509
2009-01-30,76.48,82.7938668738344,-0.07626007954738723
2009-02-02,76.69,84.22386687383441,-0.08945049845692776
2009-02-03,78.12,83.7638668738344,-0.0673782990741727
2009-02-04,77.66,85.8838668738344,-0.09575566603114738
2009-02-05,79.78,86.44386687383441,-0.07708894933587807
2009-02-06,80.34,85.58386687383442,-0.06127167497076047
2009-02-09,79.48,82.24386687383442,-0.0336057505427646
2009-02-10,76.14,80.6838668738344,-0.05631691997285726
2009-02-11,74.58,81.32386687383442,-0.08292604782673252
2009-02-12,75.22,80.69386687383441,-0.06783498035102031
2009-02-13,74.59,77.3838668738344,-0.03610399669467912
2009-02-17,71.28,78.0438668738344,-0.08666750053234629
2009-02-18,71.94,78.2638668738344,-0.08080187098381963
2009-02-19,72.16,77.33386687383442,-0.0669029893756028
2009-02-20,71.23,75.40386687383442,-0.0553534857942779
2009-02-23,69.3,78.19386687383441,-0.11374123354437304
2009-02-24,72.09,78.15386687383442,-0.07758882722493377
2009-02-25,72.05,77.05386687383441,-0.0649398541156615
2009-02-26,70.95,74.00386687383441,-0.04126631489460941
2009-02-27,67.9,71.0138668738344,-0.043848715904551416
2009-03-02,64.91,70.4638668738344,-0.07881865018532985
2009-03-03,64.36,71.78386687383443,-0.10341971249448623
2009-03-04,65.68,68.32386687383442,-0.03869609544665453
2009-03-05,62.22,70.1338668738344,-0.11283944870843732
2009-03-06,64.03,70.6738668738344,-0.09400740567506938
2009-03-09,64.57,73.49386687383442,-0.12142328677784597
2009-03-10,67.39,71.8738668738344,-0.06238521828393162
2009-03-11,65.77,73.25386687383441,-0.1021634378253905
2009-03-12,67.15,73.30386687383441,-0.08395009890032157
2009-03-13,67.2,73.07386687383442,-0.08038259264390557
2009-03-16,66.97,75.19386687383441,-0.10936885168617538
2009-03-17,69.09,75.27386687383441,-0.08215157704331977
2009-03-18,69.17,74.4338668738344,-0.07071870769197941
2009-03-19,68.33,72.19386687383441,-0.05352070807603204
2009-03-20,66.09,76.6338668738344,-0.1375875615306379
2009-03-23,70.53,75.4838668738344,-0.0656281544520555
2009-03-24,69.38,76.2638668738344,-0.09026380586264515
2009-03-25,70.16,77.33386687383442,-0.09276487991397309
2009-03-26,71.23,76.08386687383442,-0.06379626947567363
2009-03-27,69.98,74.7338668738344,-0.0636106101917604
2009-03-30,68.63,74.20386687383441,-0.07511558505854443
2009-03-31,68.1,72.15665477729375,-0.05622010595993299
2009-04-01,69.23,73.17665477729376,-0.0539332494674023
2009-04-02,70.25,73.36665477729375,-0.0424805354251796
2009-04-03,70.44,72.97665477729376,-0.03475981168272224
2009-04-06,70.05,71.63665477729376,-0.02214864418538809
2009-04-07,68.71,71.88665477729376,-0.04418977050935391
2009-04-08,68.96,72.76665477729377,-0.05231317543652714
2009-04-09,69.84,70.94665477729376,-0.015598406729219527
2009-04-13,68.02,70.62665477729375,-0.03690752146641085
2009-04-14,67.7,71.06665477729376,-0.04737319897558234
2009-04-15,68.14,70.33665477729375,-0.031230583601807527
2009-04-16,67.41,69.67665477729376,-0.03253105052960181
2009-04-17,66.75,68.21665477729377,-0.02149995161858853
2009-04-20,65.29,69.15665477729375,-0.0559115357697042
2009-04-21,66.23,67.67665477729376,-0.02137597938394442
2009-04-22,64.75,68.63665477729376,-0.056626518146970284
2009-04-23,65.71,69.49665477729374,-0.054486863999833046
2009-04-24,66.57,69.05665477729376,-0.036008908704210696
2009-04-27,66.13,70.00665477729376,-0.05537551807933461
2009-04-28,67.08,71.36665477729375,-0.06006523341567083
2009-04-29,68.44,69.59665477729376,-0.016619401909402254
2009-04-30,66.67,70.93665477729377,-0.06014739193283025
2009-05-01,68.01,71.12665477729375,-0.04381837986128234
2009-05-04,68.2,70.57665477729375,-0.033674800609257316
2009-05-05,67.65,71.50665477729376,-0.05393420779234104
2009-05-06,68.58,71.85665477729377,-0.045599879196285276
2009-05-07,68.93,73.72665477729376,-0.06505998124807122
2009-05-08,70.8,72.19665477729376,-0.019345145306275513
2009-05-11,69.27,73.74665477729374,-0.06070315719150543
2009-05-12,70.82,72.69665477729376,-0.025814871166257913
2009-05-13,69.77,72.68665477729377,-0.04012641366190495
2009-05-14,69.76,72.03665477729375,-0.031604115770397456
2009-05-15,69.11,73.42665477729376,-0.058788661833858114
2009-05-18,70.5,73.44665477729376,-0.04011965944846174
2009-05-19,70.52,72.53665477729375,-0.027801871805163914
2009-05-20,69.61,71.31665477729376,-0.02393066223623741
2009-05-21,68.39,71.75665477729376,-0.04691766621148408
2009-05-22,68.83,72.73665477729377,-0.053709574481466404
2009-05-26,69.81,71.22665477729376,-0.01988939087092112
2009-05-27,68.3,72.15665477729375,-0.05344835884087251
2009-05-28,69.23,72.27665477729376,-0.042152681065295794
2009-05-29,69.35,74.68665477729377,-0.07145392698611297
2009-06-01,71.76,75.84665477729376,-0.053880488062305165
