date,LMT,dcf,Deviation
2008-06-17,101.59,107.66993150914722,-0.0564682397762154
2008-06-18,100.96,110.04993150914724,-0.08259824776348634
2008-06-19,103.34,108.77993150914723,-0.05000859472585517
2008-06-20,102.07,110.83993150914722,-0.07912249123343673
2008-06-23,104.13,110.64993150914724,-0.05892395431449726
2008-06-24,103.94,110.53993150914724,-0.0597063108239857
2008-06-25,103.83,106.20993150914724,-0.022407805704518946
2008-06-26,99.5,106.32993150914724,-0.06423338576644988
2008-06-27,99.62,106.43580645788371,-0.064036781274173
2008-06-30,98.66,108.86580645788372,-0.09374666656083597
2008-07-01,101.09,108.07580645788371,-0.0646380229474024
2008-07-02,100.3,109.25580645788372,-0.08197098852898077
2008-07-03,101.48,110.39580645788371,-0.08076218421652737
2008-07-07,102.62,111.58580645788372,-0.08034898651082223
2008-07-08,103.81,110.08580645788372,-0.05700831614732005
2008-07-09,102.31,111.28580645788372,-0.08065544693950377
2008-07-10,103.51,110.45580645788372,-0.06288312657001083
2008-07-11,102.68,109.76580645788371,-0.06455385959016735
2008-07-14,101.99,109.42580645788372,-0.06795295094074227
2008-07-15,101.65,108.51580645788371,-0.06327010489986462
2008-07-16,100.74,108.03580645788372,-0.06753137406094989
2008-07-17,100.26,108.76580645788371,-0.0782029457132497
2008-07-18,100.99,109.36580645788372,-0.0765852392914893
2008-07-21,101.59,111.65580645788371,-0.09015031799246831
2008-07-22,103.88,114.61580645788372,-0.09366776529054621
2008-07-23,106.84,112.52580645788372,-0.050528910983737796
2008-07-24,104.75,112.39580645788371,-0.06802572710529642
2008-07-25,104.62,111.1258064578837,-0.05854451513338954
2008-07-28,103.35,111.69580645788372,-0.07471906710329912
2008-07-29,103.92,111.90580645788371,-0.071361859680527
2008-07-30,104.13,112.10580645788372,-0.07114534661396066
2008-07-31,104.33,111.74580645788372,-0.06636317453826501
2008-08-01,103.97,112.3758064578837,-0.07480085547625448
2008-08-04,104.6,115.8758064578837,-0.0973094108473973
2008-08-05,108.1,115.16580645788372,-0.06135333633484086
2008-08-06,107.39,116.06580645788371,-0.07474903007744893
2008-08-07,108.29,119.83580645788372,-0.09634688328268137
2008-08-08,112.06,120.65580645788371,-0.07124237705778524
2008-08-11,112.88,122.16580645788372,-0.07600986501149143
2008-08-12,114.39,120.74580645788372,-0.05263790639470889
2008-08-13,112.97,120.95580645788372,-0.0660225142698242
2008-08-14,113.18,124.44580645788372,-0.09052781108937091
2008-08-15,116.67,123.02580645788372,-0.05166238402232737
2008-08-18,115.25,123.51580645788371,-0.06692104188869286
2008-08-19,115.74,122.02580645788372,-0.0515121074823891
2008-08-20,114.25,122.81580645788371,-0.06974514685795852
2008-08-21,115.04,123.5458064578837,-0.0688473911154831
2008-08-22,115.77,122.03580645788372,-0.05134400009104001
2008-08-25,114.26,123.36580645788372,-0.07381142894722925
2008-08-26,115.59,123.67580645788372,-0.06537904776579917
2008-08-27,115.9,127.36580645788372,-0.0900226424717464
2008-08-28,119.59,124.2158064578837,-0.03724007909937055
2008-08-29,116.44,125.2158064578837,-0.07008545251701459
2008-09-02,117.44,124.17580645788372,-0.054244112843094605
2008-09-03,116.4,121.59580645788371,-0.04273014513607709
2008-09-04,113.82,123.49580645788372,-0.07834927140771786
2008-09-05,115.72,125.60580645788372,-0.07870501162857058
2008-09-08,117.83,123.66580645788372,-0.047190137880766536
2008-09-09,115.89,121.86580645788372,-0.04903595710375852
2008-09-10,114.09,122.8758064578837,-0.07150151613365052
2008-09-11,115.1,125.0458064578837,-0.07953730508534507
2008-09-12,117.27,119.4658064578837,-0.018380208722382885
2008-09-15,111.69,119.8058064578837,-0.06774134491333461
2008-09-16,112.03,113.8058064578837,-0.015603830007925645
2008-09-17,106.03,121.59580645788371,-0.12801269148434924
2008-09-18,113.82,118.65580645788371,-0.04075490784852709
2008-09-19,110.88,115.9758064578837,-0.043938530056561786
2008-09-22,108.2,115.3058064578837,-0.061625747012828413
2008-09-23,107.53,115.42580645788372,-0.06840590245964384
2008-09-24,107.65,118.28580645788372,-0.0899161681048406
2008-09-25,110.51,120.32580645788371,-0.08157690147141816
2008-09-26,112.55,115.9677443636035,-0.02947150849884228
2008-09-29,109.98,115.6577443636035,-0.04909091384104691
2008-09-30,109.67,114.83774436360349,-0.04500039940911049
2008-10-01,108.85,110.25774436360348,-0.012767759505047382
2008-10-02,104.27,110.9977443636035,-0.06061154127209056
2008-10-03,105.01,108.6077443636035,-0.03312603889054866
2008-10-06,102.62,104.9877443636035,-0.022552578664832512
2008-10-07,99.0,103.9877443636035,-0.047964732710840896
2008-10-08,98.0,97.9877443636035,0.0001250731555879625
2008-10-09,92.0,93.4677443636035,-0.015703217977463546
2008-10-10,87.48,96.2477443636035,-0.09109558277522667
2008-10-13,90.26,101.75774436360348,-0.1129913446441917
2008-10-14,95.77,93.4577443636035,0.024741188139535186
2008-10-15,87.47,98.59774436360348,-0.11286002976464837
2008-10-16,92.61,96.7377443636035,-0.04266942950508279
2008-10-17,90.75,99.2077443636035,-0.08525286425831091
2008-10-20,93.22,90.1777443636035,0.03373621349553724
2008-10-21,84.19,85.75774436360348,-0.01828108207879653
2008-10-22,79.77,85.62774436360348,-0.06840942041786813
2008-10-23,79.64,81.8277443636035,-0.02673597299568964
2008-10-24,75.84,78.6277443636035,-0.03545497058534375
2008-10-27,72.64,86.2677443636035,-0.1579703336876983
2008-10-28,80.28,84.5977443636035,-0.0510385282265412
2008-10-29,78.61,88.1677443636035,-0.10840409304549514
2008-10-30,82.18,91.03774436360348,-0.09729749375408259
2008-10-31,85.05,89.9677443636035,-0.05466119439127537
2008-11-03,83.98,91.8977443636035,-0.08615820136211472
2008-11-04,85.91,90.3777443636035,-0.04943412114412904
2008-11-05,84.39,82.80774436360349,0.019107580438961547
2008-11-06,76.82,84.7377443636035,-0.09343822428915549
2008-11-07,78.75,83.49774436360349,-0.056860749949468326
2008-11-10,77.51,80.3977443636035,-0.035918226145045806
2008-11-11,74.41,77.6877443636035,-0.042191266981090436
2008-11-12,71.7,81.19774436360348,-0.11697054441651211
2008-11-13,75.21,78.2477443636035,-0.03882213331911066
2008-11-14,72.26,76.97774436360349,-0.06128712139601378
2008-11-17,70.99,79.1077443636035,-0.10261630424313273
2008-11-18,73.12,75.3177443636035,-0.029179635983171193
2008-11-19,69.33,73.9577443636035,-0.06257281645654045
2008-11-20,67.97,78.6677443636035,-0.1359864128575794
2008-11-21,72.68,78.72774436360349,-0.0768184635860012
2008-11-24,72.74,79.0177443636035,-0.07944727369989446
2008-11-25,73.03,79.5177443636035,-0.08158863679454464
2008-11-26,73.53,83.0977443636035,-0.11513843651084865
2008-11-28,77.11,77.05774436360349,0.0006781360761085597
2008-12-01,71.07,79.61774436360349,-0.1073597906085747
2008-12-02,73.63,82.8977443636035,-0.1117973044351317
2008-12-03,76.91,83.1377443636035,-0.07490874826199789
2008-12-04,77.15,86.1777443636035,-0.10475725989663154
2008-12-05,80.19,87.6377443636035,-0.08498329592673315
2008-12-08,81.65,86.75774436360348,-0.05887364178345633
2008-12-09,80.77,85.1777443636035,-0.05174760609752571
2008-12-10,79.19,82.18774436360349,-0.036474347687914244
2008-12-11,76.2,83.78774436360351,-0.09055911960913865
2008-12-12,77.8,81.8477443636035,-0.04945456218831945
2008-12-15,75.86,84.3977443636035,-0.10116081215181616
2008-12-16,78.41,84.8977443636035,-0.07641833610817172
2008-12-17,78.91,84.62774436360348,-0.06756347349915381
2008-12-18,78.64,85.99774436360349,-0.08555741104667247
2008-12-19,80.01,84.9077443636035,-0.05768312891024052
2008-12-22,78.92,84.2677443636035,-0.06346134459857766
2008-12-23,78.28,85.2077443636035,-0.08130416331690482
2008-12-24,79.22,87.0977443636035,-0.09044716853649604
2008-12-26,81.11,86.5277443636035,-0.06261280013075654
2008-12-29,80.54,90.2777443636035,-0.10786428518177926
2008-12-30,84.29,90.06774436360348,-0.06414887376638101
2008-12-31,84.08,90.84700964674634,-0.07448797349587499
2009-01-02,85.55,89.14700964674635,-0.04034919018596195
2009-01-05,83.85,89.39700964674635,-0.062049163262456464
2009-01-06,84.1,87.12700964674634,-0.034742494423018355
2009-01-07,81.83,86.10700964674636,-0.04967086494227102
2009-01-08,80.81,86.05700964674635,-0.06097132201414723
2009-01-09,80.76,84.95700964674636,-0.049401569855126004
2009-01-12,79.66,85.54700964674636,-0.06881607751172014
2009-01-13,80.25,84.09700964674637,-0.04574490416372623
2009-01-14,78.8,84.77700964674638,-0.07050271850412893
2009-01-15,79.48,87.45700964674636,-0.09121063799193274
2009-01-16,82.16,83.92700964674636,-0.02105412374614324
2009-01-20,78.63,85.32700964674636,-0.07848639808745173
2009-01-21,80.03,90.37700964674634,-0.1144871874737764
2009-01-22,85.08,86.27700964674638,-0.013874027990161353
2009-01-23,80.98,87.81700964674634,-0.0778551863044411
2009-01-26,82.52,87.77700964674638,-0.0598905074108006
2009-01-27,82.48,87.86700964674635,-0.06130867168922516
2009-01-28,82.57,88.40700964674637,-0.06602428551841877
2009-01-29,83.11,87.33700964674637,-0.048398836459405126
2009-01-30,82.04,84.47700964674637,-0.0288481997283887
2009-02-02,79.18,85.19700964674637,-0.07062465773968796
2009-02-03,79.9,86.35700964674636,-0.07477111207485676
2009-02-04,81.06,86.91700964674637,-0.06738623050368153
2009-02-05,81.62,84.66700964674637,-0.03598815712825232
2009-02-06,79.37,86.79700964674636,-0.085567575161557
2009-02-09,81.5,83.28700964674637,-0.021456042837001754
2009-02-10,77.99,82.78700964674637,-0.05794398985076643
2009-02-11,77.49,82.67700964674636,-0.0627382348358857
2009-02-12,77.38,83.76700964674636,-0.0762473159025373
2009-02-13,78.47,80.93700964674635,-0.030480612732219026
2009-02-17,75.64,82.32700964674636,-0.08122497920718097
2009-02-18,77.03,82.45700964674636,-0.06581623163386807
2009-02-19,77.16,83.04700964674636,-0.07088767761521686
2009-02-20,77.75,79.16700964674637,-0.017898991676826626
2009-02-23,73.87,79.73700964674636,-0.07357950433228666
2009-02-24,74.44,75.75700964674635,-0.01738465724673599
2009-02-25,70.46,74.22700964674637,-0.050749850555396825
2009-02-26,68.93,68.40700964674636,0.007645274306746774
2009-02-27,63.11,65.25700964674637,-0.03290082794735316
2009-03-02,59.96,64.64700964674637,-0.07250156925057805
2009-03-03,59.35,67.24700964674636,-0.11743287453568496
2009-03-04,61.95,65.20700964674636,-0.04994876569851825
2009-03-05,59.91,64.14700964674637,-0.06605155361223114
2009-03-06,58.85,63.53700964674637,-0.07376818129788054
2009-03-09,58.24,64.30700964674635,-0.0943444529620312
2009-03-10,59.01,63.47700964674635,-0.07037208702182962
2009-03-11,58.18,66.31700964674637,-0.12269868153118069
2009-03-12,61.02,66.49700964674636,-0.08236475107440178
2009-03-13,61.2,69.90700964674636,-0.12455131024405941
2009-03-16,64.61,70.95700964674636,-0.08944866304744836
2009-03-17,65.66,72.13700964674636,-0.089787609418025
2009-03-18,66.84,73.51700964674636,-0.09082265014354896
2009-03-19,68.22,73.07700964674636,-0.06646426379821924
2009-03-20,67.78,74.43700964674636,-0.08943144919897161
2009-03-23,69.14,73.38700964674636,-0.057871408948118375
2009-03-24,68.09,73.77700964674636,-0.07708376463042454
2009-03-25,68.48,77.96700964674636,-0.12167979366824744
2009-03-26,72.67,76.57700964674636,-0.05102066096299129
2009-03-27,71.28,75.023693700195,-0.04990015174613116
2009-03-30,69.01,75.04369370019499,-0.0804024082862983
2009-03-31,69.03,73.603693700195,-0.06213945890847161
2009-04-01,67.59,75.18369370019498,-0.10100187057150778
2009-04-02,69.17,73.323693700195,-0.05664872417882494
2009-04-03,67.31,79.29369370019499,-0.15113047634663945
2009-04-06,73.28,79.803693700195,-0.08174676381149837
2009-04-07,73.79,78.71369370019498,-0.06255193307213303
2009-04-08,72.7,79.33369370019497,-0.08361760798966389
2009-04-09,73.32,79.803693700195,-0.08124553387908107
2009-04-13,73.79,78.92369370019497,-0.06504629293829267
2009-04-14,72.91,80.34369370019499,-0.0925236737052948
2009-04-15,74.33,83.59369370019499,-0.11081809273099963
2009-04-16,77.58,82.95369370019498,-0.064779438509588
2009-04-17,76.94,81.743693700195,-0.058765312438817996
2009-04-20,75.73,82.053693700195,-0.07706775179799086
2009-04-21,76.04,80.86369370019499,-0.05965215635683174
2009-04-22,74.85,83.37369370019498,-0.1022348095892871
2009-04-23,77.36,83.09369370019499,-0.06900275393801081
2009-04-24,77.08,84.073693700195,-0.08318527939469822
2009-04-27,78.06,83.14369370019497,-0.06114346709837171
2009-04-28,77.13,85.09369370019499,-0.0935873547604239
2009-04-29,79.08,84.54369370019499,-0.06462568006042058
2009-04-30,78.53,87.60369370019498,-0.10357661095030724
2009-05-01,81.59,86.35369370019498,-0.05516490952585873
2009-05-04,80.34,85.69369370019498,-0.062474768784331225
2009-05-05,79.68,86.493693700195,-0.07877676867186012
2009-05-06,80.48,85.69369370019498,-0.060841042964438374
2009-05-07,79.68,88.47369370019497,-0.09939331492130965
2009-05-08,82.46,86.36369370019499,-0.04520063388842965
2009-05-11,80.35,87.62369370019498,-0.08301058073495482
2009-05-12,81.61,86.54369370019499,-0.05700812490493312
2009-05-13,80.53,86.883693700195,-0.0731287245005876
2009-05-14,80.87,85.94369370019498,-0.05903509008926233
2009-05-15,79.93,86.56369370019499,-0.07663367188523795
2009-05-18,80.55,86.553693700195,-0.06936380694497701
2009-05-19,80.54,88.493693700195,-0.08987864973905435
2009-05-20,82.48,87.493693700195,-0.05730348655041195
2009-05-21,81.48,87.45369370019498,-0.06830693418935208
2009-05-22,81.44,89.273693700195,-0.0877491831636612
2009-05-26,83.26,87.79369370019499,-0.05164031161141269
2009-05-27,81.78,89.00369370019497,-0.08116172936066746
2009-05-28,82.99,89.64369370019497,-0.0742237788912139
2009-05-29,83.63,90.17369370019499,-0.07256765728097092
2009-06-01,84.16,90.383693700195,-0.06885858992263749
2009-06-02,84.37,89.25369370019497,-0.05471699262777174
2009-06-03,83.24,90.51369370019498,-0.08036014665678493
2009-06-04,84.5,92.18369370019498,-0.08335198332564453
2009-06-05,86.17,91.86369370019499,-0.06197980367278544
2009-06-08,85.85,90.023693700195,-0.04636216898736256
2009-06-09,84.01,88.94369370019498,-0.05546985395979975
2009-06-10,82.93,88.23369370019498,-0.06010961887435129
2009-06-11,82.22,88.78369370019497,-0.07392904515055743
2009-06-12,82.77,88.08369370019498,-0.060325509489655094
2009-06-15,82.07,87.823693700195,-0.0655141392690276
2009-06-16,81.81,88.06369370019499,-0.07101330227511382
2009-06-17,82.05,89.50369370019497,-0.083278056938769
2009-06-18,83.49,88.56369370019499,-0.05728864152132607
2009-06-19,82.55,87.493693700195,-0.056503428888658114
2009-06-22,81.48,87.36369370019499,-0.06734712614585625
2009-06-23,81.35,85.53369370019497,-0.04891281457877039
2009-06-24,79.52,87.14369370019497,-0.08748416984048402
2009-06-25,81.13,86.98369370019498,-0.06729644892260833
2009-06-26,80.97,89.17103816386442,-0.0919697508600702
2009-06-29,82.04,87.78103816386444,-0.06540180298559928
2009-06-30,80.65,87.77103816386442,-0.0811319805807671
2009-07-01,80.64,86.65103816386443,-0.06937064219008027
2009-07-02,79.52,87.63103816386443,-0.09255896465242497
2009-07-06,80.5,85.13103816386443,-0.054398939138394886
2009-07-07,78.0,85.53103816386444,-0.08805035371412329
2009-07-08,78.4,85.41103816386442,-0.082085855816592
2009-07-09,78.28,85.04103816386443,-0.07950324113913887
2009-07-10,77.91,87.13103816386443,-0.10582954545454559
2009-07-13,80.0,88.32103816386443,-0.09421354568348916
2009-07-14,81.19,88.38103816386443,-0.08136403818352711
2009-07-15,81.25,89.62103816386443,-0.09340483367932761
2009-07-16,82.49,88.22103816386442,-0.06496226164579277
2009-07-17,81.09,89.24103816386443,-0.09133733012941292
2009-07-20,82.11,82.26103816386443,-0.001836083852522763
2009-07-21,75.13,83.38103816386443,-0.09895580992466291
2009-07-22,76.25,82.48103816386441,-0.07554509863812886
2009-07-23,75.35,81.21103816386443,-0.07217046224724111
2009-07-24,74.08,81.68103816386443,-0.0930575606619447
2009-07-27,74.55,82.20103816386441,-0.09307714762205777
2009-07-28,75.07,81.84103816386441,-0.08273402092367466
2009-07-29,74.71,81.78103816386444,-0.08646305210379235
2009-07-30,74.65,81.89103816386444,-0.0884228399861664
2009-07-31,74.76,82.88103816386443,-0.09798427171976642
2009-08-03,75.75,82.60103816386443,-0.08294130819849144
2009-08-04,75.47,81.45103816386441,-0.07343108570122425
2009-08-05,74.32,82.83103816386442,-0.10275179875238394
2009-08-06,75.7,83.89103816386444,-0.09763901297615218
2009-08-07,76.76,83.25103816386442,-0.07796945608159256
2009-08-10,76.12,82.34103816386441,-0.07555209774601224
2009-08-11,75.21,82.78103816386444,-0.09145860370677683
2009-08-12,75.65,82.53103816386444,-0.08337515578323651
2009-08-13,75.4,81.72103816386442,-0.07734897042288758
2009-08-14,74.59,81.09103816386441,-0.08016962553528373
2009-08-17,73.96,81.23103816386441,-0.08951059014162566
2009-08-18,74.1,80.87103816386441,-0.08372636629376073
2009-08-19,73.74,81.75103816386442,-0.09799310618914514
2009-08-20,74.62,82.05103816386442,-0.0905660468186138
2009-08-21,74.92,81.84103816386441,-0.08456684224859068
2009-08-24,74.71,81.56103816386444,-0.08399890827897516
2009-08-25,74.43,81.71103816386443,-0.08910715525683233
2009-08-26,74.58,82.67103816386444,-0.097870286179629
2009-08-27,75.54,82.08103816386442,-0.07969000283361494
2009-08-28,74.95,82.11103816386442,-0.08721163833750989
2009-08-31,74.98,82.73103816386441,-0.09368960351388333
2009-09-01,75.6,81.69103816386442,-0.07456188953856091
2009-09-02,74.56,82.01103816386443,-0.09085408904319281
2009-09-03,74.88,82.41103816386442,-0.09138385259617599
2009-09-04,75.28,81.30103816386442,-0.07405856431659397
2009-09-08,74.17,80.26103816386443,-0.07589034858269206
2009-09-09,73.13,80.69103816386442,-0.09370356778047328
2009-09-10,73.56,82.77103816386442,-0.11128334702808773
2009-09-11,75.64,82.72103816386442,-0.08560141798314225
2009-09-14,75.59,82.83103816386442,-0.08741938196572507
2009-09-15,75.7,83.29103816386443,-0.09113871469497148
2009-09-16,76.16,86.69103816386442,-0.121477818087246
2009-09-17,79.56,87.21103816386443,-0.08773015807343765
2009-09-18,80.08,86.37103816386441,-0.07283735726238427
2009-09-21,79.24,86.69103816386442,-0.08594934749518612
2009-09-22,79.56,85.96103816386443,-0.07446441202422849
2009-09-23,78.83,84.08103816386442,-0.062452109043072745
2009-09-24,76.95,85.02103816386442,-0.0949298942728597
2009-09-25,77.89,85.62978382706166,-0.09038658608192873
2009-09-28,78.4,86.27978382706165,-0.09132827503202612
2009-09-29,79.05,85.30978382706165,-0.07337709165634931
2009-09-30,78.08,83.83978382706165,-0.06869988881343614
2009-10-01,76.61,82.59978382706164,-0.07251573248184762
2009-10-02,75.37,82.21978382706163,-0.08331065235429513
2009-10-05,74.99,83.40978382706166,-0.10094479856846161
2009-10-06,76.18,81.25978382706165,-0.06251288876023253
2009-10-07,74.03,80.22978382706165,-0.07727534004610459
2009-10-08,73.0,83.04978382706165,-0.1210091509447968
2009-10-09,75.82,81.64978382706165,-0.07139986848476454
2009-10-12,74.42,81.32978382706163,-0.0849600663116784
2009-10-13,74.1,82.37978382706166,-0.10050747212985234
2009-10-14,75.15,82.09978382706164,-0.08465045220704781
2009-10-15,74.87,82.66978382706165,-0.09434866605407055
2009-10-16,75.44,84.21978382706163,-0.10424847260461034
2009-10-19,76.99,79.21978382706163,-0.028146805246645257
2009-10-20,71.99,76.88978382706165,-0.06372477048553171
2009-10-21,69.66,78.80978382706165,-0.11609959300408346
2009-10-22,71.58,79.41978382706165,-0.09871323553502687
2009-10-23,72.19,78.69978382706165,-0.0827166671939854
2009-10-26,71.47,77.23978382706166,-0.07469963717117711
2009-10-27,70.01,75.54978382706165,-0.07332626973152645
2009-10-28,68.32,76.71978382706163,-0.10948654190679241
2009-10-29,69.49,76.01978382706166,-0.08589584840067876
2009-10-30,68.79,76.09978382706164,-0.09605525087526234
2009-11-02,68.87,76.62978382706166,-0.10126328745196456
2009-11-03,69.4,77.62978382706166,-0.10601322612717057
2009-11-04,70.4,80.08978382706165,-0.12098651493410018
2009-11-05,72.86,80.99978382706165,-0.1004914265504766
2009-11-06,73.77,82.81978382706166,-0.10927079749397528
2009-11-09,75.59,81.82978382706163,-0.07625321166983323
2009-11-10,74.6,82.30978382706165,-0.09366789060290115
2009-11-11,75.08,81.32978382706163,-0.07684495805805991
2009-11-12,74.1,83.29978382706165,-0.11044186916692711
2009-11-13,76.07,84.20978382706166,-0.09666078520968557
2009-11-16,76.98,83.53978382706165,-0.07852287289420412
2009-11-17,76.31,82.58978382706165,-0.07603584288598164
2009-11-18,75.36,82.50978382706165,-0.08665376995832896
2009-11-19,75.28,83.32978382706163,-0.0966015205771773
2009-11-20,76.1,84.50978382706165,-0.09951254690547062
2009-11-23,77.28,84.78978382706165,-0.08856944183722304
2009-11-24,77.56,85.82978382706163,-0.09635098049092627
2009-11-25,78.6,84.32978382706163,-0.06794496045207388
2009-11-27,77.1,84.45978382706166,-0.08713950585205643
2009-11-30,77.23,86.15978382706166,-0.10364213360824293
2009-12-01,78.93,85.41978382706165,-0.07597518439288797
2009-12-02,78.19,84.69978382706165,-0.0768571480696244
2009-12-03,77.47,85.43978382706165,-0.09327954109988457
2009-12-04,78.21,85.89978382706165,-0.08952040953377915
2009-12-07,78.67,84.88978382706165,-0.07326893233386778
2009-12-08,77.66,82.62978382706166,-0.060145187326921645
2009-12-09,75.4,83.20978382706166,-0.0938565571002209
2009-12-10,75.98,84.00978382706165,-0.0955815318319514
2009-12-11,76.78,85.04978382706165,-0.09723462488602252
2009-12-14,77.82,84.83978382706165,-0.08274165150362556
2009-12-15,77.61,84.68978382706165,-0.08359666900931895
2009-12-16,77.46,83.30978382706165,-0.07021724890326098
2009-12-17,76.08,83.56978382706166,-0.08962310878488011
2009-12-18,76.34,83.49978382706165,-0.08574613608450099
2009-12-21,76.27,82.87978382706166,-0.07975146075252493
2009-12-22,75.65,82.45978382706166,-0.08258309094459226
2009-12-23,75.23,82.33978382706165,-0.08634688478165475
2009-12-24,75.11,82.92978382706166,-0.09429403365344236
2009-12-28,75.7,83.88978382706165,-0.09762552069444885
2009-12-29,76.66,83.34978382706164,-0.08026156181690824
2009-12-30,76.12,82.57978382706163,-0.07822476068222328
2009-12-31,75.35,83.23110488390712,-0.09468941803547959
2010-01-04,76.85,84.03110488390713,-0.08545769919160495
2010-01-05,77.65,82.89110488390713,-0.06322879748372923
2010-01-06,76.51,80.79110488390712,-0.05298980488085736
2010-01-07,74.41,81.99110488390713,-0.09246252864431292
2010-01-08,75.61,82.35110488390713,-0.08185809884895012
2010-01-11,75.97,82.34110488390712,-0.07737453721187926
2010-01-12,75.96,83.26110488390712,-0.08768926252044373
2010-01-13,76.88,83.22110488390713,-0.0761958747453898
2010-01-14,76.84,83.14110488390713,-0.07578808211300037
2010-01-15,76.76,84.69110488390713,-0.09364743670281461
2010-01-19,78.31,84.49110488390713,-0.07315687127538595
2010-01-20,78.11,83.36110488390713,-0.06299226589210982
2010-01-21,76.98,81.96110488390713,-0.06077400848808168
2010-01-22,75.58,83.14110488390713,-0.09094304068324532
2010-01-25,76.76,83.16110488390713,-0.076972340529182
2010-01-26,76.78,83.51110488390712,-0.08060131515759927
2010-01-27,77.13,82.53110488390713,-0.0654432639851924
2010-01-28,76.15,80.90110488390712,-0.058727317639541976
2010-01-29,74.52,81.27110488390713,-0.08306894428900458
2010-02-01,74.89,82.93110488390712,-0.09696126556089701
2010-02-02,76.55,83.07110488390713,-0.07850027868318898
2010-02-03,76.69,82.38110488390713,-0.06908264816218634
2010-02-04,76.0,82.10110488390713,-0.07431209229807845
2010-02-05,75.72,80.91110488390713,-0.06415812627148565
2010-02-08,74.53,81.83110488390713,-0.08922163392838367
2010-02-09,75.45,81.49110488390713,-0.07413207726798321
2010-02-10,75.11,82.73110488390712,-0.09211897864293583
2010-02-11,76.35,81.96110488390713,-0.06846058129468746
2010-02-12,75.58,82.41110488390713,-0.08289058730046317
2010-02-16,76.03,82.75110488390713,-0.08122072682094428
2010-02-17,76.37,83.71110488390713,-0.08769571126898834
2010-02-18,77.33,83.59110488390712,-0.07490156868488174
2010-02-19,77.21,83.32110488390713,-0.07334402121073469
2010-02-22,76.94,83.28110488390713,-0.0761409793103317
2010-02-23,76.9,83.94110488390713,-0.08388148921371918
2010-02-24,77.56,83.37110488390712,-0.06970166572698044
2010-02-25,76.99,84.14110488390713,-0.08498943404384585
2010-02-26,77.76,85.24110488390713,-0.08776405343520477
2010-03-01,78.86,85.59110488390712,-0.07864257498529736
2010-03-02,79.21,85.23110488390712,-0.07064445418264198
2010-03-03,78.85,85.65110488390712,-0.07940475365875843
2010-03-04,79.27,87.65110488390712,-0.09561893024631929
2010-03-05,81.27,87.47110488390713,-0.07089318114979026
2010-03-08,81.09,88.60110488390713,-0.08477439298018719
2010-03-09,82.22,88.96110488390713,-0.07577586736028252
2010-03-10,82.58,89.41110488390713,-0.07640107895743764
2010-03-11,83.03,89.47110488390713,-0.07199089462754216
2010-03-12,83.09,90.50110488390713,-0.08188966193743086
2010-03-15,84.12,91.00110488390713,-0.07561561909259851
2010-03-16,84.62,91.24110488390713,-0.07256712741841131
2010-03-17,84.86,92.32110488390713,-0.08081689331263298
2010-03-18,85.94,93.28110488390712,-0.07869873425109497
2010-03-19,86.9,92.09110488390712,-0.056369232299375516
2010-03-22,85.71,91.16110488390713,-0.059796388940755674
2010-03-23,84.78,90.26110488390712,-0.060724992132069056
2010-03-24,83.88,89.91110488390713,-0.06707853153060983
2010-03-25,83.53,90.62110488390712,-0.07825003781394402
2010-03-26,84.24,93.59502001601281,-0.09995211299075846
2010-03-29,84.82,92.8650200160128,-0.08663132807838303
2010-03-30,84.09,91.99502001601282,-0.08592878195620646
2010-03-31,83.22,92.65502001601281,-0.10182956103600471
2010-04-01,83.88,92.6150200160128,-0.094315371464613
2010-04-05,83.84,91.29502001601281,-0.08165856160286977
2010-04-06,82.52,90.96502001601282,-0.09283810430126016
2010-04-07,82.19,90.96502001601282,-0.09646587242511606
2010-04-08,82.19,91.56502001601281,-0.10238647918575583
2010-04-09,82.79,91.6950200160128,-0.09711563413648527
2010-04-12,82.92,91.37502001601281,-0.09253097853801984
2010-04-13,82.6,91.38502001601282,-0.0961319482610331
2010-04-14,82.61,91.99502001601282,-0.10201660931623524
2010-04-15,83.22,91.76502001601281,-0.09311848909880616
2010-04-16,82.99,92.9750200160128,-0.10739465304006524
2010-04-19,84.2,93.74502001601282,-0.10181895544299213
2010-04-20,84.97,95.02502001601282,-0.10581444775616389
2010-04-21,86.25,95.4450200160128,-0.09633839475826145
2010-04-22,86.67,95.6950200160128,-0.09431023698519136
2010-04-23,86.92,94.8650200160128,-0.08375078627160693
2010-04-26,86.09,93.27502001601282,-0.07703048484770458
2010-04-27,84.5,93.73502001601281,-0.09852262275545665
2010-04-28,84.96,95.14502001601281,-0.10704732643178472
2010-04-29,86.37,93.6650200160128,-0.07788414516716757
2010-04-30,84.89,95.52502001601282,-0.11133229822124169
2010-05-03,86.75,94.17502001601281,-0.0788427760859548
2010-05-04,85.4,93.6150200160128,-0.08775322608068259
2010-05-05,84.84,91.62502001601281,-0.07405204402495114
2010-05-06,82.85,90.04502001601281,-0.07990469672540823
2010-05-07,81.27,92.39502001601281,-0.12040713897875399
2010-05-10,83.62,91.87502001601281,-0.0898505384224575
2010-05-11,83.1,92.18502001601281,-0.0985520208645041
2010-05-12,83.41,91.12502001601281,-0.08466412424005065
2010-05-13,82.35,89.56502001601281,-0.08055622624460845
2010-05-14,80.79,90.0850200160128,-0.10318052895321095
2010-05-17,81.31,89.77502001601282,-0.09429148569950685
