date,VRTX,dcf,Deviation
2009-12-31,42.85,46.8179786331446,-0.08475330949755022
2010-01-04,44.24,45.3579786331446,-0.024647893641531304
2010-01-05,42.78,44.6079786331446,-0.040978737193582915
2010-01-06,42.03,44.077978633144596,-0.046462625933681334
2010-01-07,41.5,43.2479786331446,-0.04041757992834771
2010-01-08,40.67,44.4079786331446,-0.08417358204984138
2010-01-11,41.83,44.367978633144595,-0.05720293579587665
2010-01-12,41.79,45.297978633144595,-0.07744227753637123
2010-01-13,42.72,43.87797863314459,-0.026390883746633675
2010-01-14,41.3,42.7879786331446,-0.03477562345027385
2010-01-15,40.21,44.257978633144596,-0.09146325155738322
2010-01-19,41.68,43.3179786331446,-0.03781290551473948
2010-01-20,40.74,42.4279786331446,-0.039784564042981585
2010-01-21,39.85,42.7179786331446,-0.06713750802149032
2010-01-22,40.14,42.097978633144606,-0.04651003912104823
2010-01-25,39.52,41.597978633144606,-0.04995383673496345
2010-01-26,39.02,41.577978633144596,-0.06152243849356964
2010-01-27,39.0,41.2279786331446,-0.05404045279468184
2010-01-28,38.65,40.9779786331446,-0.05681047994060018
2010-01-29,38.4,41.91797863314461,-0.08392529286617212
2010-02-01,39.34,43.0679786331446,-0.08656033441689293
2010-02-02,40.49,42.80797863314459,-0.054148285136497165
2010-02-03,40.23,40.9979786331446,-0.018732109697811583
2010-02-04,38.42,40.187978633144596,-0.04399272352768879
2010-02-05,37.61,39.9979786331446,-0.05970248284411517
2010-02-08,37.42,40.4779786331446,-0.07554672284550878
2010-02-09,37.9,40.077978633144596,-0.0543435249836528
2010-02-10,37.5,40.6779786331446,-0.07812528399715435
2010-02-11,38.1,40.9579786331446,-0.06977831251740108
2010-02-12,38.38,41.257978633144596,-0.06975568674206856
2010-02-16,38.68,42.3579786331446,-0.08683083451641915
2010-02-17,39.78,42.827978633144596,-0.07116793111467934
2010-02-18,40.25,43.277978633144606,-0.06996580544604314
2010-02-19,40.7,42.4979786331446,-0.042307391809509154
2010-02-22,39.92,41.9979786331446,-0.04947806301098179
2010-02-23,39.42,42.937978633144596,-0.08193163127686232
2010-02-24,40.36,42.7179786331446,-0.05519874087195353
2010-02-25,40.14,43.117978633144595,-0.06906582190417054
2010-02-26,40.54,44.007978633144596,-0.07880340658347551
2010-03-01,41.43,44.41797863314461,-0.067269576984194
2010-03-02,41.84,44.55797863314459,-0.06099869690055493
2010-03-03,41.98,44.1779786331446,-0.04975281126818154
2010-03-04,41.6,44.097978633144606,-0.05664610285032634
2010-03-05,41.52,43.9779786331446,-0.05589112345632252
2010-03-08,41.4,44.6579786331446,-0.07295401029921611
2010-03-09,42.08,45.597978633144606,-0.07715207424978776
2010-03-10,43.02,45.577978633144596,-0.056123125901077486
2010-03-11,43.0,46.0379786331446,-0.06598853214978972
2010-03-12,43.46,45.8179786331446,-0.051464047596347706
2010-03-15,43.24,46.2879786331446,-0.06584816885829803
2010-03-16,43.71,44.9779786331446,-0.028191098659338554
2010-03-17,42.4,44.277978633144606,-0.042413377735785684
2010-03-18,41.7,45.297978633144595,-0.0794291211597673
2010-03-19,42.72,45.05797863314459,-0.051888227214542226
2010-03-22,42.48,44.757978633144596,-0.05089547612987355
2010-03-23,42.18,44.2879786331446,-0.04759708386345296
2010-03-24,41.71,44.12797863314459,-0.054794683736735794
2010-03-25,41.55,44.187978633144596,-0.059699011241168165
2010-03-26,41.61,43.73797863314459,-0.04865288016607183
2010-03-29,41.16,43.437978633144596,-0.052442095714979375
2010-03-30,40.86,43.4479786331446,-0.059564995071378135
2010-03-31,40.87,42.84334958654837,-0.04605964766041426
2010-04-01,40.85,42.64334958654837,-0.04205461353143958
2010-04-05,40.65,42.46334958654837,-0.04270387532317532
2010-04-06,40.47,42.48334958654837,-0.04739149822559818
2010-04-07,40.49,41.80334958654837,-0.03141732898291438
2010-04-08,39.81,41.67334958654837,-0.04471321852059218
2010-04-09,39.68,41.25334958654837,-0.03813871121537715
2010-04-12,39.26,42.00334958654837,-0.06531263848126367
2010-04-13,40.01,41.98334958654837,-0.04700314781888304
2010-04-14,39.99,41.653349586548366,-0.03993315310914469
2010-04-15,39.66,41.98334958654837,-0.05533978611589352
2010-04-16,39.99,42.03334958654837,-0.04861258040692251
2010-04-19,40.04,42.49334958654837,-0.05773490700118866
2010-04-20,40.5,41.34334958654837,-0.020398675844657932
2010-04-21,39.35,40.08334958654837,-0.01829561636222332
2010-04-22,38.09,40.74334958654837,-0.06512350146646717
2010-04-23,38.75,40.49334958654837,-0.0430527383965168
2010-04-26,38.5,40.66334958654837,-0.053201460493161545
2010-04-27,38.67,40.53334958654837,-0.045970777287222986
2010-04-28,38.54,41.543349586548366,-0.07229435316214472
2010-04-29,39.55,40.76334958654837,-0.029765698816585306
2010-04-30,38.77,40.96334958654837,-0.05354419520586817
2010-05-03,38.97,40.46334958654837,-0.036906227532008784
2010-05-04,38.47,39.543349586548366,-0.027143618276421755
2010-05-05,37.55,38.89334958654837,-0.03453931329722704
2010-05-06,36.9,37.89334958654837,-0.02621435152570928
2010-05-07,35.9,39.543349586548366,-0.09213558347084849
2010-05-10,37.55,40.10334958654837,-0.06366923493604704
2010-05-11,38.11,40.76334958654837,-0.06509154947914197
2010-05-12,38.77,40.473349586548366,-0.0420857083475612
2010-05-13,38.48,39.45334958654837,-0.024670898586522938
2010-05-14,37.46,39.55334958654837,-0.052924710762304095
2010-05-17,37.56,39.08334958654837,-0.03897694549375763
2010-05-18,37.09,39.41334958654837,-0.0589482906406239
2010-05-19,37.42,37.57334958654837,-0.004081339253375171
2010-05-20,35.58,36.11334958654837,-0.014768765363903924
2010-05-21,34.12,36.25334958654837,-0.0588455856045903
2010-05-24,34.26,35.94334958654837,-0.0468334088478598
2010-05-25,33.95,36.73334958654837,-0.0757717338025613
2010-05-26,34.74,36.43334958654837,-0.046478010003603076
2010-05-27,34.44,36.58334958654837,-0.05858811756637183
2010-05-28,34.59,36.18334958654837,-0.044035436319602383
2010-06-01,34.19,37.403349586548366,-0.08591074387904574
2010-06-02,35.41,37.53334958654837,-0.056572344593229795
2010-06-03,35.54,36.44334958654837,-0.02478777600843285
2010-06-04,34.45,36.11334958654837,-0.046059133411649356
2010-06-07,34.12,35.043349586548366,-0.026348782220943945
2010-06-08,33.05,34.57334958654837,-0.0440613826767039
2010-06-09,32.58,36.08334958654837,-0.09709047598658638
2010-06-10,34.09,37.00334958654837,-0.07873205045219578
2010-06-11,35.01,36.66334958654837,-0.04509543195570376
2010-06-14,34.67,37.08334958654837,-0.06507906145090492
2010-06-15,35.09,37.043349586548366,-0.05273145134957469
2010-06-16,35.05,37.74334958654837,-0.07135958032480172
2010-06-17,35.75,38.81334958654837,-0.0789251538241379
2010-06-18,36.82,38.77334958654837,-0.0503786649174629
2010-06-21,36.78,37.31334958654837,-0.014293800810116553
2010-06-22,35.32,37.26334958654837,-0.052151768644273955
2010-06-23,35.27,36.60334958654837,-0.036426982820128795
2010-06-24,34.61,37.05334958654837,-0.06594139568519308
2010-06-25,35.06,36.70334958654837,-0.0447738314093995
2010-06-28,34.71,35.05334958654837,-0.009795057836074261
2010-06-29,33.06,34.89334958654837,-0.052541518893191475
2010-06-30,32.9,33.99082986928431,-0.032091886943602876
2010-07-01,32.3,33.91082986928432,-0.047501930076426
2010-07-02,32.22,33.860829869284316,-0.04845805243458434
2010-07-06,32.17,34.73082986928432,-0.0737336216532245
2010-07-07,33.04,35.49082986928431,-0.06905529902543628
2010-07-08,33.8,35.87082986928432,-0.05773019126768364
2010-07-09,34.18,35.16082986928432,-0.027895526724787345
2010-07-12,33.47,35.49082986928431,-0.05693949329241377
2010-07-13,33.8,35.790829869284316,-0.05562402091695695
2010-07-14,34.1,35.460829869284325,-0.038375578752686046
2010-07-15,33.77,34.16082986928432,-0.011440877483943401
2010-07-16,32.47,34.45082986928432,-0.05749730490673577
2010-07-19,32.76,34.320829869284324,-0.04547762613051509
2010-07-20,32.63,33.84082986928432,-0.03578014705789856
2010-07-21,32.15,34.74082986928431,-0.07457593497428117
2010-07-22,33.05,34.74082986928431,-0.04866981806842907
2010-07-23,33.05,35.65082986928432,-0.07295285632397364
2010-07-26,33.96,35.570829869284324,-0.0452851360287011
2010-07-27,33.88,34.88082986928432,-0.028692834231149877
2010-07-28,33.19,34.30082986928432,-0.03238492693959716
2010-07-29,32.61,35.35082986928431,-0.07753226386534617
2010-07-30,33.66,36.20082986928432,-0.07018706141430664
2010-08-02,34.51,36.93082986928432,-0.06555037831136701
2010-08-03,35.24,37.95082986928432,-0.0714300551166166
2010-08-04,36.26,37.80082986928432,-0.04076180006133545
2010-08-05,36.11,38.23082986928432,-0.05547433515138667
2010-08-06,36.54,38.69082986928432,-0.055590171535498945
2010-08-09,37.0,38.44082986928432,-0.03748175765673567
2010-08-10,36.75,37.44082986928432,-0.01845124351399763
2010-08-11,35.75,37.98082986928432,-0.05873567999862028
2010-08-12,36.29,37.88082986928432,-0.041995644624835515
2010-08-13,36.19,37.99082986928431,-0.04740169865939914
2010-08-16,36.3,37.970829869284316,-0.04400298531889346
2010-08-17,36.28,38.06082986928431,-0.046789044679277136
2010-08-18,36.37,37.05082986928432,-0.018375563292004515
2010-08-19,35.36,37.27082986928432,-0.051268777110301866
2010-08-20,35.58,36.91082986928432,-0.036055268169188026
2010-08-23,35.22,35.80082986928432,-0.0162239219427327
2010-08-24,34.11,36.17082986928431,-0.056974912567166025
2010-08-25,34.48,35.070829869284324,-0.01684676044126876
2010-08-26,33.38,36.140829869284325,-0.07639088198222921
2010-08-27,34.45,35.31082986928431,-0.02437863602954049
2010-08-30,33.62,35.00082986928432,-0.039451346566387935
2010-08-31,33.31,36.60082986928431,-0.0899113457546491
2010-09-01,34.91,37.140829869284325,-0.060064082497231386
2010-09-02,35.45,37.75082986928432,-0.06094779577697096
2010-09-03,36.06,36.70082986928432,-0.017460909509859346
2010-09-07,35.01,37.74082986928431,-0.07235744096625762
2010-09-08,36.05,37.58082986928432,-0.04073432850229597
2010-09-09,35.89,38.16082986928432,-0.05950682616344549
2010-09-10,36.47,38.44082986928432,-0.051269181128139274
2010-09-13,36.75,39.13082986928432,-0.06084281568362926
2010-09-14,37.44,38.93082986928432,-0.03829432545594291
2010-09-15,37.24,38.48082986928432,-0.032245403061714084
2010-09-16,36.79,37.94082986928432,-0.030332227134968304
2010-09-17,36.25,38.19082986928432,-0.05081926409892623
2010-09-20,36.5,37.91082986928432,-0.037214428545849
2010-09-21,36.22,37.860829869284316,-0.043338454940088034
2010-09-22,36.17,37.81082986928431,-0.04339576451923477
2010-09-23,36.12,38.570829869284324,-0.0635410199259423
2010-09-24,36.88,37.38082986928432,-0.013398040413646561
2010-09-27,35.69,37.220829869284316,-0.04112831107367654
2010-09-28,35.53,36.63082986928432,-0.03005200464233504
2010-09-29,34.94,36.26082986928432,-0.036425803657714084
2010-09-30,34.57,37.268365653738506,-0.0724036486818097
2010-10-01,34.42,36.79836565373851,-0.06463237188624649
2010-10-04,33.95,37.5683656537385,-0.09631416194913522
2010-10-05,34.72,37.1083656537385,-0.0643619197898544
2010-10-06,34.26,37.9683656537385,-0.09766987832865448
2010-10-07,35.12,38.15836565373851,-0.07962515169830997
2010-10-08,35.31,37.778365653738504,-0.065338074080879
2010-10-11,34.93,37.1483656537385,-0.059716372839009435
2010-10-12,34.3,37.1483656537385,-0.07667539617457853
2010-10-13,34.3,37.768365653738506,-0.09183255864276962
2010-10-14,34.92,38.878365653738506,-0.10181409601917957
2010-10-15,36.03,39.738365653738505,-0.09331953120698178
2010-10-18,36.89,39.90836565373851,-0.07563240449200792
2010-10-19,37.06,39.388365653738504,-0.059113030335075756
2010-10-20,36.54,38.698365653738506,-0.055774077723357185
2010-10-21,35.85,39.278365653738504,-0.08728381633700155
2010-10-22,36.43,40.168365653738505,-0.09306740747094777
2010-10-25,37.32,40.4283656537385,-0.07688576086308019
2010-10-26,37.58,41.198365653738506,-0.08782789308075778
2010-10-27,38.35,41.1483656537385,-0.06800672661671692
2010-10-28,38.3,41.1483656537385,-0.06922184170587387
2010-10-29,38.3,40.79836565373851,-0.06123690529523884
2010-11-01,37.95,40.128365653738506,-0.05428493331961948
2010-11-02,37.28,39.528365653738504,-0.05687980306177565
2010-11-03,36.68,37.61836565373851,-0.02494434932064238
2010-11-04,34.77,37.90836565373851,-0.08278820781684104
2010-11-05,35.06,37.3583656537385,-0.06152211461928603
2010-11-08,34.51,37.11836565373851,-0.07027156524268463
2010-11-09,34.27,37.2883656537385,-0.08094657947111927
2010-11-10,34.44,37.83836565373851,-0.0898126965851852
2010-11-11,34.99,36.61836565373851,-0.04446855081235057
2010-11-12,33.77,37.40836565373851,-0.09726074876983815
2010-11-15,34.56,36.948365653738506,-0.06464063055240565
2010-11-16,34.1,36.488365653738505,-0.06545553934652037
2010-11-17,33.64,37.768365653738506,-0.1093075006630545
2010-11-18,34.92,37.098365653738504,-0.05871864205745636
2010-11-19,34.25,37.138365653738504,-0.07777309536634791
2010-11-22,34.29,36.2883656537385,-0.0550690453465662
2010-11-23,33.44,36.68836565373851,-0.08853939377938758
2010-11-24,33.84,37.128365653738506,-0.08856747653279462
2010-11-26,34.28,36.7183656537385,-0.06640724907891526
2010-11-29,33.87,35.97836565373851,-0.05860092907025727
2010-11-30,33.13,36.308365653738505,-0.08753810854637689
2010-12-01,33.46,36.2183656537385,-0.0761593076868663
2010-12-02,33.37,36.33836565373851,-0.08168682328818833
2010-12-03,33.49,35.948365653738506,-0.06838602003267547
2010-12-06,33.1,35.93836565373851,-0.07897870707549115
2010-12-07,33.09,35.278365653738504,-0.06203137852863083
2010-12-08,32.43,36.018365653738506,-0.09962599880947276
2010-12-09,33.17,36.97836565373851,-0.1029890203747682
2010-12-10,34.13,36.79836565373851,-0.07251315666698399
2010-12-13,33.95,37.04836565373851,-0.08363029243169473
2010-12-14,34.2,37.22836565373851,-0.08134565137522742
2010-12-15,34.38,37.43836565373851,-0.08169068281518599
2010-12-16,34.59,38.29836565373851,-0.09682830038405332
2010-12-17,35.45,38.40836565373851,-0.07702399212736477
2010-12-20,35.56,39.168365653738505,-0.09212448856400257
2010-12-21,36.32,37.958365653738504,-0.043162175860886776
2010-12-22,35.11,38.238365653738505,-0.08181222184198267
2010-12-23,35.39,38.1083656537385,-0.07133251733853418
2010-12-27,35.26,38.1083656537385,-0.07474384180154614
2010-12-28,35.26,38.3183656537385,-0.07981461634807796
2010-12-29,35.47,38.18836565373851,-0.0711830843557556
2010-12-30,35.34,37.878365653738506,-0.06701360024196212
2010-12-31,35.03,37.20354577299628,-0.05842308112937766
2011-01-03,35.99,36.70354577299628,-0.019440785841493557
2011-01-04,35.49,38.05354577299628,-0.0673668043521829
2011-01-05,36.84,37.41354577299628,-0.01532989619525027
2011-01-06,36.2,37.37354577299627,-0.0314004397689287
2011-01-07,36.16,37.503545772996276,-0.03582449993204839
2011-01-10,36.29,38.003545772996276,-0.04508910255984189
2011-01-11,36.79,38.42354577299628,-0.04251418603184509
2011-01-12,37.21,39.763545772996274,-0.06421826130833652
2011-01-13,38.55,40.63354577299628,-0.05127649417149649
2011-01-14,39.42,41.21354577299628,-0.043518356388821844
2011-01-18,40.0,40.66354577299628,-0.016317951629218785
2011-01-19,39.45,41.113545772996275,-0.04046223067651111
2011-01-20,39.9,41.27354577299628,-0.03327908342430175
2011-01-21,40.06,41.643545772996276,-0.038026199344992406
2011-01-24,40.43,41.41354577299628,-0.02374937365632679
2011-01-25,40.2,40.96354577299628,-0.018639640650922717
2011-01-26,39.75,40.60354577299628,-0.02102145900676322
2011-01-27,39.39,40.223545772996275,-0.02072283178863532
2011-01-28,39.01,40.10354577299628,-0.02726805702384094
2011-01-31,38.89,40.06354577299628,-0.029292109581256165
2011-02-01,38.85,40.183545772996276,-0.03318636390451213
2011-02-02,38.97,40.013545772996274,-0.026079812544394065
2011-02-03,38.8,40.67354577299628,-0.04606300575447131
2011-02-04,39.46,39.543545772996275,-0.002112753708933379
2011-02-07,38.33,39.69354577299627,-0.03435182588107066
2011-02-08,38.48,39.34354577299628,-0.021948854787485428
2011-02-09,38.13,39.37354577299627,-0.03158328132715793
2011-02-10,38.16,39.67354577299628,-0.03815000004427316
2011-02-11,38.46,40.183545772996276,-0.042891828977285384
2011-02-14,38.97,40.70354577299628,-0.04258955184553859
2011-02-15,39.49,40.863545772996275,-0.033612985535483086
2011-02-16,39.65,41.06354577299628,-0.03442337349069935
2011-02-17,39.85,40.37354577299627,-0.012967545034066386
2011-02-18,39.16,39.433545772996276,-0.006936879949142161
2011-02-22,38.22,45.183545772996276,-0.15411685058940205
2011-02-23,43.97,44.793545772996275,-0.01838536688231429
2011-02-24,43.58,46.05354577299628,-0.05371021343695659
2011-02-25,44.84,47.88354577299628,-0.06356141183497466
2011-02-28,46.67,47.253545772996276,-0.012349248367510834
2011-03-01,46.04,48.49354577299628,-0.05059530570277537
2011-03-02,47.28,51.16354577299628,-0.07590454715994266
2011-03-03,49.95,52.28354577299628,-0.044632507962027335
2011-03-04,51.07,50.833545772996274,0.004651539124570281
2011-03-07,49.62,48.01354577299628,0.033458354327732476
2011-03-08,46.8,48.643545772996276,-0.03789908288346233
2011-03-09,47.43,46.01354577299628,0.030783418300160292
2011-03-10,44.8,47.66354577299628,-0.06007832037159566
2011-03-11,46.45,46.653545772996274,-0.004362921823491628
2011-03-14,45.44,46.92354577299628,-0.031616233354855194
2011-03-15,45.71,45.46354577299628,0.0054209196140198035
2011-03-16,44.25,45.76354577299628,-0.03307317532832821
2011-03-17,44.55,45.60354577299628,-0.0231022775781643
2011-03-18,44.39,46.503545772996276,-0.045449131627798844
2011-03-21,45.29,47.37354577299628,-0.04398120805607797
2011-03-22,46.16,47.293545772996275,-0.023968297459386334
2011-03-23,46.08,48.12354577299628,-0.0424645719713983
2011-03-24,46.91,47.793545772996275,-0.018486717373781603
2011-03-25,46.58,48.55354577299628,-0.04064678988066606
2011-03-28,47.34,50.113545772996275,-0.055345231118944294
2011-03-29,48.9,49.69354577299628,-0.01596878952090186
2011-03-30,48.48,49.143545772996276,-0.01350219571174871
2011-03-31,47.93,49.79697972114724,-0.037491826444132514
2011-04-01,47.59,49.696979721147244,-0.04239653461779025
2011-04-04,47.49,48.946979721147244,-0.02976648874859511
2011-04-05,46.74,48.626979721147244,-0.038805200980364773
2011-04-06,46.42,49.11697972114724,-0.05490931519932318
2011-04-07,46.91,50.36697972114724,-0.06863583522948036
2011-04-08,48.16,50.42697972114724,-0.04495569105433761
2011-04-11,48.22,50.17697972114724,-0.03900154477258155
2011-04-12,47.97,49.60697972114724,-0.032998979787705274
2011-04-13,47.4,49.79697972114724,-0.04813504221681375
2011-04-14,47.59,50.22697972114724,-0.05250125999586985
2011-04-15,48.02,49.196979721147244,-0.023923820686116537
2011-04-18,46.99,49.02697972114724,-0.041548138040178095
2011-04-19,46.82,50.18697972114724,-0.06708870985771831
2011-04-20,47.98,51.57697972114724,-0.0697400224013589
2011-04-21,49.37,50.24697972114724,-0.017453381795565992
2011-04-25,48.04,55.126979721147244,-0.12855737348564755
2011-04-26,52.92,57.74697972114724,-0.08358843604386079
2011-04-27,55.54,57.74697972114724,-0.038218097843462306
2011-04-28,55.54,57.25697972114724,-0.029987256217657077
2011-04-29,55.05,57.25697972114724,-0.03854516483222947
2011-05-02,55.05,56.946979721147244,-0.033311331530420096
2011-05-03,54.74,57.51697972114724,-0.04828104213069839
2011-05-04,55.31,55.39697972114724,-0.0015701166667401179
2011-05-05,53.19,56.74697972114724,-0.0626813927124602
2011-05-06,54.54,59.85697972114724,-0.08882806559764944
2011-05-09,57.65,59.25697972114724,-0.02711882597981541
2011-05-10,57.05,58.45697972114724,-0.02406863522301106
2011-05-11,56.25,60.21697972114724,-0.06587809185245641
2011-05-12,58.01,59.68697972114724,-0.028096240235005232
2011-05-13,57.48,59.47697972114724,-0.03357567466454936
2011-05-16,57.27,58.71697972114724,-0.024643292758229185
2011-05-17,56.51,57.626979721147244,-0.019382930123220565
2011-05-18,55.42,56.99697972114724,-0.027667776939453215
2011-05-19,54.79,57.20697972114724,-0.04224973478636174
2011-05-20,55.0,58.01697972114724,-0.05200166805731776
2011-05-23,55.81,58.46697972114724,-0.045444107662469535
2011-05-24,56.26,57.77697972114724,-0.026255780909087645
2011-05-25,55.57,56.48697972114724,-0.016233470539122274
2011-05-26,54.28,55.74697972114724,-0.026314963222855092
2011-05-27,53.54,56.196979721147244,-0.04727976012823709
2011-05-31,53.99,55.22697972114724,-0.022398105552630443
2011-06-01,53.02,56.70697972114724,-0.0650180937034156
2011-06-02,54.5,56.96697972114724,-0.04330543295823441
2011-06-03,54.76,56.57697972114724,-0.03211517705792444
2011-06-06,54.37,56.376979721147244,-0.035599277064401136
2011-06-07,54.17,55.34697972114724,-0.021265473329839746
2011-06-08,53.14,50.27697972114724,0.05694495362951435
2011-06-09,48.07,50.40697972114724,-0.046362224717201306
2011-06-10,48.2,49.446979721147244,-0.025218521498774904
2011-06-13,47.24,48.98697972114724,-0.035662123508975685
2011-06-14,46.78,48.626979721147244,-0.03798261236331757
2011-06-15,46.42,47.79697972114724,-0.02880892745066077
2011-06-16,45.59,47.21697972114724,-0.03445751360539806
2011-06-17,45.01,47.36697972114724,-0.04975997488172024
2011-06-20,45.16,48.05697972114724,-0.060282184564179886
2011-06-21,45.85,49.41697972114724,-0.07218125715645074
2011-06-22,47.21,50.22697972114724,-0.060066914990649645
2011-06-23,48.02,50.79697972114724,-0.05466820540102213
2011-06-24,48.59,50.92697972114724,-0.04588883405109556
2011-06-27,48.72,52.93697972114724,-0.07966037623152578
2011-06-28,50.73,54.47697972114724,-0.06878097391461502
2011-06-29,52.27,54.196979721147244,-0.035555112684542256
2011-06-30,51.99,54.6470490763459,-0.04862200468745914
2011-07-01,51.7,55.137049076345896,-0.06233647128243591
2011-07-05,52.19,53.1170490763459,-0.017452947640473004
2011-07-06,50.17,53.0770490763459,-0.054770359824722115
2011-07-07,50.13,53.6170490763459,-0.06503619905266789
2011-07-08,50.67,53.2170490763459,-0.047861524089617746
2011-07-11,50.27,54.3570490763459,-0.07518894321517589
2011-07-12,51.41,54.4370490763459,-0.055606413788164444
2011-07-13,51.49,53.2770490763459,-0.033542568654376104
2011-07-14,50.33,53.6270490763459,-0.06148108339230207
2011-07-15,50.68,52.5170490763459,-0.03498005140531246
2011-07-18,49.57,53.8670490763459,-0.07977138436255682
2011-07-19,50.92,53.1470490763459,-0.04190353208786313
2011-07-20,50.2,54.1170490763459,-0.07238105445882503
2011-07-21,51.17,53.9270490763459,-0.05112553205799697
2011-07-22,50.98,52.3970490763459,-0.027044444321304706
2011-07-25,49.45,52.4970490763459,-0.05804229247085124
2011-07-26,49.55,50.8670490763459,-0.025891989023565265
2011-07-27,47.92,50.9270490763459,-0.05904620689563156
2011-07-28,47.98,54.8070490763459,-0.12456516436117293
2011-07-29,51.86,53.887049076345896,-0.03761662794847087
2011-08-01,50.94,51.9970490763459,-0.020329020494872063
2011-08-02,49.05,50.8470490763459,-0.03534224913716555
2011-08-03,47.9,47.137049076345896,0.01618580158504157
2011-08-04,44.19,45.9470490763459,-0.03824073823383911
2011-08-05,43.0,42.9470490763459,0.0012329350861794985
2011-08-08,40.0,47.3970490763459,-0.15606560367146338
2011-08-09,44.45,44.7270490763459,-0.00619421763937511
2011-08-10,41.78,46.3170490763459,-0.09795635013075499
2011-08-11,43.37,47.4370490763459,-0.08573570986256618
2011-08-12,44.49,49.2570490763459,-0.09677902281472883
2011-08-15,46.31,49.1070490763459,-0.05695819905605348
2011-08-16,46.16,49.5970490763459,-0.06929946721336522
2011-08-17,46.65,48.2370490763459,-0.03290103990055526
2011-08-18,45.29,49.4370490763459,-0.08388544935078124
2011-08-19,46.49,48.4270490763459,-0.039999320902087465
2011-08-22,45.48,49.9270490763459,-0.08907093767039398
2011-08-23,46.98,49.4770490763459,-0.05046883601511509
2011-08-24,46.53,48.3570490763459,-0.03778247662427381
2011-08-25,45.41,48.207049076345896,-0.05802157837780508
2011-08-26,45.26,46.8970490763459,-0.03490729392548508
2011-08-29,43.95,48.2170490763459,-0.08849668650583609
2011-08-30,45.27,48.2170490763459,-0.061120477772905635
2011-08-31,45.27,48.0570490763459,-0.057994594547789324
2011-09-01,45.11,47.5370490763459,-0.05105594738217745
2011-09-02,44.59,48.5170490763459,-0.08094163085158645
2011-09-06,45.57,49.887049076345896,-0.08653646900900458
2011-09-07,46.94,50.5170490763459,-0.07080874955581717
2011-09-08,47.57,48.7570490763459,-0.02434620426858003
2011-09-09,45.81,50.7270490763459,-0.09693150234198666
2011-09-12,47.78,53.1570490763459,-0.10115401757202891
2011-09-13,50.21,53.4970490763459,-0.061443558721434144
2011-09-14,50.55,53.0670490763459,-0.04743148752674575
2011-09-15,50.12,53.4670490763459,-0.06260022077460514
2011-09-16,50.52,53.1270490763459,-0.04907197221888704
2011-09-19,50.18,54.9970490763459,-0.08758740982009716
2011-09-20,52.05,56.1270490763459,-0.07263964778907517
2011-09-21,53.18,52.2570490763459,0.01766174975371637
2011-09-22,49.31,53.6770490763459,-0.08135784569927762
2011-09-23,50.73,51.8270490763459,-0.02116750028985548
2011-09-26,48.88,50.6470490763459,-0.03488947744383353
2011-09-27,47.7,48.637049076345896,-0.019266158086092
2011-09-28,45.69,47.457049076345896,-0.03723470191969125
2011-09-29,44.51,47.4070490763459,-0.06111009085759367
2011-09-30,44.46,44.27146693951885,0.004258568182046174
2011-10-03,40.49,47.07146693951886,-0.1398186070549967
2011-10-04,43.29,48.901466939518855,-0.11475048277097899
2011-10-05,45.12,48.41146693951885,-0.06798940721277735
2011-10-06,44.63,48.221466939518855,-0.07447859153732095
2011-10-07,44.44,44.191466939518854,0.005624005666553078
2011-10-10,40.41,43.73146693951885,-0.07595141832567576
2011-10-11,39.95,44.02146693951885,-0.09248821592230538
2011-10-12,40.24,47.66146693951885,-0.1557120965021177
2011-10-13,43.88,47.06146693951885,-0.06760237507274303
2011-10-14,43.28,43.871466939518854,-0.013481813597303383
2011-10-17,40.09,44.721466939518855,-0.10356250043815496
2011-10-18,40.94,43.95146693951885,-0.06851800745724601
2011-10-19,40.17,46.06146693951885,-0.12790445747754098
2011-10-20,42.28,45.52146693951885,-0.07120743590766876
2011-10-21,41.74,47.791466939518855,-0.12662233086875352
2011-10-24,44.01,47.111466939518856,-0.06583252742905421
2011-10-25,43.33,46.67146693951885,-0.07159549846266955
2011-10-26,42.89,46.361466939518856,-0.07487828079399594
2011-10-27,42.58,45.361466939518856,-0.06131783487574227
2011-10-28,41.58,43.371466939518854,-0.04130519592563109
2011-10-31,39.59,41.56146693951885,-0.04743497005020947
2011-11-01,37.78,40.681466939518856,-0.07132159083231848
2011-11-02,36.9,40.41146693951886,-0.08689283526317515
2011-11-03,36.63,40.41146693951886,-0.09357410720027382
2011-11-04,36.63,37.001466939518856,-0.010039248987777638
2011-11-07,33.22,34.23146693951885,-0.029547870130892773
2011-11-08,30.45,34.64146693951885,-0.12099565375902832
2011-11-09,30.86,35.761466939518854,-0.13706000785170258
2011-11-10,31.98,35.17146693951885,-0.0907402282937736
2011-11-11,31.39,33.81146693951885,-0.07161673712206318
2011-11-14,30.03,33.48146693951885,-0.1030858936304555
2011-11-15,29.7,33.041466939518855,-0.10112949723555809
2011-11-16,29.26,32.791466939518855,-0.10769469222076433
2011-11-17,29.01,32.07146693951886,-0.09545765228925274
2011-11-18,28.29,31.341466939518853,-0.09736196922139662
2011-11-21,27.56,31.701466939518852,-0.13063959934157265
2011-11-22,27.92,30.72146693951885,-0.09118923080834906
2011-11-23,26.94,30.38146693951885,-0.11327520643982947
2011-11-25,26.6,31.021466939518852,-0.1425292668505711
2011-11-28,27.24,31.111466939518852,-0.12443858552362841
