date,OTIS,dcf,Deviation
2020-08-03,63.209999,67.01959509594096,-0.05684301867964703
2020-08-04,62.610001,67.49959409594096,-0.07243885183948084
2020-08-05,63.09,67.88959409594096,-0.07069705099662571
2020-08-06,63.48,68.81959809594096,-0.07758833593443926
2020-08-07,64.410004,69.61959309594094,-0.07482935283407566
2020-08-10,65.209999,68.77959709594096,-0.05189908412754607
2020-08-11,64.370003,69.30959609594095,-0.07126853097085406
2020-08-12,64.900002,68.40959409594096,-0.05130263002319435
2020-08-13,64.0,68.47959409594095,-0.06541502114724829
2020-08-14,64.07,68.36959309594096,-0.06288750453593417
2020-08-17,63.959999,67.85959509594096,-0.05746565523162417
2020-08-18,63.450001,67.32959209594095,-0.05762089112930835
2020-08-19,62.919998,67.37451608868925,-0.06611577117415568
2020-08-20,62.970001,68.03451608868924,-0.07444037791181146
2020-08-21,63.630001,,
