date,RSG,dcf,Deviation
2011-06-28,30.84,30.938592982361943,-0.003186731291178968
2011-06-29,30.85,30.938592982361943,-0.0028635103869283363
2011-06-30,30.85,31.150269537437246,-0.00963938809827547
2011-07-01,31.11,31.160269537437248,-0.001613257464825657
2011-07-05,31.12,31.370269537437245,-0.007977921169551094
2011-07-06,31.33,31.690269537437246,-0.011368459236727024
2011-07-07,31.65,31.320269537437248,0.010527701946134949
2011-07-08,31.28,30.790269537437247,0.01590536458173264
2011-07-11,30.75,30.170269537437246,0.019215289470430053
2011-07-12,30.13,30.130269537437247,-8.945736011845007e-06
2011-07-13,30.09,29.710269537437245,0.012781118060348318
2011-07-14,29.67,29.690269537437246,-0.0006826996774712546
2011-07-15,29.65,29.350269537437246,0.010212187734100153
2011-07-18,29.31,30.010269537437246,-0.023334330155338145
2011-07-19,29.97,30.110269537437247,-0.00465852812319878
2011-07-20,30.07,30.720269537437247,-0.021167442448536966
2011-07-21,30.68,30.310269537437247,0.012198191180915918
2011-07-22,30.27,30.170269537437246,0.0033055873908915956
2011-07-25,30.13,29.850269537437246,0.009371120157287915
2011-07-26,29.81,29.570269537437248,0.008107144990993076
2011-07-27,29.53,28.790269537437247,0.02569376648595978
2011-07-28,28.75,29.070269537437248,-0.011017081799836737
2011-07-29,29.03,28.800269537437245,0.007976677519081266
2011-08-01,28.76,28.090269537437248,0.023842080321449854
2011-08-02,28.05,27.850269537437246,0.007171580953436507
2011-08-03,27.81,26.860269537437247,0.03535818809409341
2011-08-04,26.82,26.870269537437245,-0.0018708237134430483
2011-08-05,26.83,24.800269537437245,0.08184308075760116
2011-08-08,24.76,26.280269537437245,-0.05784832363578163
2011-08-09,26.24,25.400269537437246,0.033059903609490515
2011-08-10,25.36,26.370269537437245,-0.03831092951109161
2011-08-11,26.33,26.950269537437247,-0.023015337066503827
2011-08-12,26.91,28.110269537437247,-0.04269861360947569
2011-08-15,28.07,27.950269537437247,0.004283696169812723
2011-08-16,27.91,28.210269537437245,-0.010643979740738163
2011-08-17,28.17,27.470269537437247,0.025472282374555677
2011-08-18,27.43,27.540269537437247,-0.0040039382071896945
2011-08-19,27.5,28.120269537437245,-0.022057737981901804
2011-08-22,28.08,28.960269537437245,-0.030395764663008862
2011-08-23,28.92,29.710269537437245,-0.02659920457609588
2011-08-24,29.67,29.400269537437246,0.009174421418799872
2011-08-25,29.36,29.720269537437247,-0.012122014471754095
2011-08-26,29.68,30.540269537437247,-0.028168367551003493
2011-08-29,30.5,30.450269537437247,0.0016331698641161019
2011-08-30,30.41,30.400269537437246,0.0003200781674244091
2011-08-31,30.36,30.040269537437247,0.01064339526528868
2011-09-01,30.0,29.040269537437247,0.03304826290697882
2011-09-02,29.0,28.890269537437245,0.0037981806441980126
2011-09-06,28.85,29.360269537437247,-0.0173795930853633
2011-09-07,29.32,29.070269537437248,0.008590579534914378
2011-09-08,29.03,28.270269537437247,0.026873831590345176
2011-09-09,28.23,28.310269537437247,-0.002835350519397206
2011-09-12,28.27,28.550269537437245,-0.009816703729179643
2011-09-13,28.51,28.890269537437245,-0.013162547235652244
2011-09-14,28.85,29.060269537437247,-0.007235636172140847
2011-09-15,29.02,28.880269537437247,0.004838267259992923
2011-09-16,28.84,28.190269537437246,0.023048040094114652
2011-09-19,28.15,28.460269537437245,-0.010901848172207629
2011-09-20,28.42,27.250269537437248,0.04292546394653973
2011-09-21,27.21,26.990269537437246,0.008141099230519977
2011-09-22,26.95,27.830269537437246,-0.03162993215905108
2011-09-23,27.79,28.350269537437246,-0.01976240602218604
2011-09-26,28.31,28.760269537437246,-0.01565595680009646
2011-09-27,28.72,28.160269537437248,0.019876601742700784
2011-09-28,28.12,28.140269537437245,-0.0007203035994476359
2011-09-29,28.1,28.100269537437246,-9.591987610080288e-06
2011-09-30,28.06,26.979530994120648,0.04004773122686256
2011-10-03,26.95,27.379530994120646,-0.015688033305350735
2011-10-04,27.35,27.73953099412065,-0.01404245061689069
2011-10-05,27.71,28.139530994120648,-0.015264326694371388
2011-10-06,28.11,28.109530994120647,1.668494146889188e-05
2011-10-07,28.08,28.879530994120646,-0.027685040809125927
2011-10-10,28.85,28.379530994120646,0.016577758313793822
2011-10-11,28.35,28.769530994120647,-0.014582475960639774
2011-10-12,28.74,28.379530994120646,0.012701725266496933
2011-10-13,28.35,29.039530994120646,-0.023744563721096124
2011-10-14,29.01,28.609530994120647,0.013997748021862044
2011-10-17,28.58,28.629530994120646,-0.0017300665571789997
2011-10-18,28.6,28.389530994120648,0.007413613346516357
2011-10-19,28.36,28.409530994120647,-0.0017434639850583133
2011-10-20,28.38,29.00953099412065,-0.021700833227818683
2011-10-21,28.98,29.519530994120647,-0.01827708557524521
2011-10-24,29.49,29.469530994120646,0.0006945820034744976
2011-10-25,29.44,29.299530994120648,0.004794240764725677
2011-10-26,29.27,29.549530994120648,-0.009459743850968927
2011-10-27,29.52,29.00953099412065,0.017596596304256362
2011-10-28,28.98,28.48953099412065,0.017215762729845263
2011-10-31,28.46,27.629530994120646,0.03005729652291489
2011-11-01,27.6,27.819530994120647,-0.007891254319385976
2011-11-02,27.79,28.369530994120648,-0.020427937079423364
2011-11-03,28.34,28.209530994120648,0.004624997342442372
2011-11-04,28.18,27.719530994120646,0.016611717058885977
2011-11-07,27.69,27.969530994120646,-0.00999412518498799
2011-11-08,27.94,27.219530994120646,0.026468825125421036
2011-11-09,27.19,27.179530994120647,0.00038517978406682474
2011-11-10,27.15,27.749530994120647,-0.02160508565884134
2011-11-11,27.72,27.289530994120646,0.015774144523483802
2011-11-14,27.26,27.25953099412065,1.720520721559815e-05
2011-11-15,27.23,26.979530994120648,0.009283667901192727
2011-11-16,26.95,26.659530994120647,0.010895503223346648
2011-11-17,26.63,26.789530994120646,-0.005954975253417372
2011-11-18,26.76,26.179530994120647,0.022172628150203044
2011-11-21,26.15,26.269530994120647,-0.004550176177389731
2011-11-22,26.24,25.909530994120647,0.012754727438113012
2011-11-23,25.88,25.84953099412065,0.0011787063326711422
2011-11-25,25.82,26.639530994120648,-0.030763717060240947
2011-11-28,26.61,26.839530994120647,-0.008551974852724853
2011-11-29,26.81,27.479530994120648,-0.024364716932901764
2011-11-30,27.45,27.379530994120646,0.0025737842585573656
2011-12-01,27.35,26.809530994120646,0.020159584514845896
2011-12-02,26.78,27.059530994120646,-0.010330223172802966
2011-12-05,27.03,27.179530994120647,-0.005501603178987624
2011-12-06,27.15,27.379530994120646,-0.00838330627978745
2011-12-07,27.35,26.819530994120647,0.019779205161926328
2011-12-08,26.79,27.429530994120647,-0.02331541849030261
2011-12-09,27.4,27.269530994120647,0.004784424268517107
2011-12-12,27.24,26.959530994120648,0.010403334017216936
2011-12-13,26.93,26.89953099412065,0.0011326965472375772
2011-12-14,26.87,26.799530994120648,0.0026294865344775875
2011-12-15,26.77,26.48953099412065,0.010587918900549775
2011-12-16,26.46,26.449530994120646,0.0003958106433601394
2011-12-19,26.42,26.929530994120647,-0.0189209011561281
2011-12-20,26.9,26.979530994120648,-0.0029478271560013924
2011-12-21,26.95,27.469530994120646,-0.018912991060234807
2011-12-22,27.44,27.89953099412065,-0.016470921830818108
2011-12-23,27.87,28.14953099412065,-0.009930218524032641
2011-12-27,28.12,27.77953099412065,0.012256110657570485
2011-12-28,27.75,27.629530994120646,0.004360153847887904
2011-12-29,27.6,27.57953099412065,0.0007421810720318334
2011-12-30,27.55,27.57416172246235,-0.0008762450407573397
2012-01-03,27.55,27.424161722462348,0.00458859157888436
2012-01-04,27.4,27.624161722462347,-0.008114697731445464
2012-01-05,27.6,27.86416172246235,-0.009480339839163299
2012-01-06,27.84,27.764161722462347,0.002731516920833066
2012-01-09,27.74,27.804161722462347,-0.0023076301707205538
2012-01-10,27.78,27.32416172246235,0.016682607948514727
2012-01-11,27.3,28.194161722462347,-0.0317144283722387
2012-01-12,28.17,27.75416172246235,0.014982916136901503
2012-01-13,27.73,27.534161722462347,0.007112556376753121
2012-01-17,27.51,27.68416172246235,-0.006291023878864155
2012-01-18,27.66,27.984161722462346,-0.011583756757743036
2012-01-19,27.96,28.124161722462347,-0.005837035218412612
2012-01-20,28.1,28.404161722462348,-0.01070835060841846
2012-01-23,28.38,28.374161722462347,0.00020576035319597175
2012-01-24,28.35,28.584161722462348,-0.008192009432913872
2012-01-25,28.56,28.714161722462347,-0.005368839388466329
2012-01-26,28.69,28.974161722462348,-0.009807418250242228
2012-01-27,28.95,29.09416172246235,-0.004955005194428708
2012-01-30,29.07,29.304161722462347,-0.007990732670672407
2012-01-31,29.28,30.034161722462347,-0.02511013057169209
2012-02-01,30.01,29.674161722462348,0.01131753208999453
2012-02-02,29.65,30.064161722462348,-0.013775927840120383
2012-02-03,30.04,30.00416172246235,0.0011944435531694442
2012-02-06,29.98,29.744161722462348,0.007928893062719933
2012-02-07,29.72,29.984161722462346,-0.008810041945059743
2012-02-08,29.96,30.11416172246235,-0.0051192433607526455
2012-02-09,30.09,30.174161722462348,-0.0027891983623755667
2012-02-10,30.15,30.474161722462348,-0.010637264624851372
2012-02-13,30.45,30.18416172246235,0.008807210880394267
2012-02-14,30.16,29.82416172246235,0.01126061079814722
2012-02-15,29.8,29.714161722462347,0.002888800240754108
2012-02-16,29.69,29.624161722462347,0.002222452002337505
2012-02-17,29.6,29.75416172246235,-0.005181181842739191
2012-02-21,29.73,29.79416172246235,-0.002153499838660533
2012-02-22,29.77,29.86416172246235,-0.0031530006881634876
2012-02-23,29.84,29.86416172246235,-0.0008090540992542472
2012-02-24,29.84,29.82416172246235,0.0005310552459123485
2012-02-27,29.8,29.644161722462346,0.0052569635463690645
2012-02-28,29.62,29.854161722462347,-0.007843520264920412
2012-02-29,29.83,29.95416172246235,-0.004145057491935833
2012-03-01,29.93,29.84416172246235,0.002876216740008042
2012-03-02,29.82,29.874161722462347,-0.0018129955566794642
2012-03-05,29.85,29.61416172246235,0.007963699251320344
2012-03-06,29.59,29.54416172246235,0.0015515172834570379
2012-03-07,29.52,30.04416172246235,-0.01744637534920679
2012-03-08,30.02,30.57416172246235,-0.01812516488572169
2012-03-09,30.55,30.584161722462348,-0.0011169742944845407
2012-03-12,30.56,30.724161722462348,-0.005343082227767693
2012-03-13,30.7,30.654161722462348,0.0014953361945651
2012-03-14,30.63,30.564161722462348,0.002154100548724225
2012-03-15,30.54,30.52416172246235,0.0005188767403887518
2012-03-16,30.5,30.61416172246235,-0.0037290494346146064
2012-03-19,30.59,30.36416172246235,0.0074376588954399026
2012-03-20,30.34,30.32416172246235,0.0005222989404491951
2012-03-21,30.3,30.38416172246235,-0.0027699208301714684
2012-03-22,30.36,30.264161722462347,0.003166725000234294
2012-03-23,30.24,30.54416172246235,-0.009958096909848058
2012-03-26,30.52,30.63416172246235,-0.0037266148653462006
2012-03-27,30.61,30.514161722462347,0.0031407802845555555
2012-03-28,30.49,30.314161722462348,0.005800532409489634
2012-03-29,30.29,30.584161722462348,-0.009618106428148532
2012-03-30,30.56,31.07732073344251,-0.01664624624109945
2012-04-02,30.88,30.89732073344251,-0.0005605901428132887
2012-04-03,30.7,30.64732073344251,0.001718886522436014
2012-04-04,30.45,30.94732073344251,-0.01606991240779987
2012-04-05,30.75,30.84732073344251,-0.0031549168980824494
2012-04-09,30.65,30.297320733442508,0.011640609071025931
2012-04-10,30.1,30.687320733442508,-0.019138872974415633
2012-04-11,30.49,31.087320733442507,-0.019214287991050183
2012-04-12,30.89,30.977320733442507,-0.0028188601007135272
2012-04-13,30.78,30.92732073344251,-0.00476344959565822
2012-04-16,30.73,31.157320733442507,-0.0137149383638705
2012-04-17,30.96,31.17732073344251,-0.006970474958401418
2012-04-18,30.98,31.01732073344251,-0.001203222346740973
2012-04-19,30.82,31.207320733442508,-0.012411213918388286
2012-04-20,31.01,30.96732073344251,0.001378203394632127
2012-04-23,30.77,30.96732073344251,-0.006371902016999997
2012-04-24,30.77,31.23732073344251,-0.014960333423928995
2012-04-25,31.04,31.337320733442507,-0.009487752190799559
2012-04-26,31.14,27.207320733442508,0.14454489308546825
2012-04-27,27.01,27.567320733442507,-0.020216717425368347
2012-04-30,27.37,27.71732073344251,-0.012530819150331718
2012-05-01,27.52,27.527320733442508,-0.0002659442781736132
2012-05-02,27.33,27.35732073344251,-0.0009986626142490795
2012-05-03,27.16,27.07732073344251,0.003053450796384638
2012-05-04,26.88,27.09732073344251,-0.008020008161703562
2012-05-07,26.9,27.01732073344251,-0.004342426645484898
2012-05-08,26.82,26.687320733442508,0.004971621838052442
2012-05-09,26.49,27.227320733442507,-0.02708017952485786
2012-05-10,27.03,26.91732073344251,0.00418612489977499
2012-05-11,26.72,25.92732073344251,0.030573126884454682
2012-05-14,25.73,25.867320733442508,-0.005308657006172779
2012-05-15,25.67,26.16732073344251,-0.019005412839493308
2012-05-16,25.97,26.09732073344251,-0.004878689837281014
2012-05-17,25.9,26.187320733442508,-0.010971749892519034
2012-05-18,25.99,26.60732073344251,-0.02320116104988379
2012-05-21,26.41,26.82732073344251,-0.015555811092319849
2012-05-22,26.63,27.10732073344251,-0.01760855446158638
2012-05-23,26.91,26.85732073344251,0.001961449061889997
2012-05-24,26.66,27.00732073344251,-0.012860243963868312
2012-05-25,26.81,26.96732073344251,-0.005833754676541347
2012-05-29,26.77,26.457320733442508,0.011818251353103104
2012-05-30,26.26,26.55732073344251,-0.01119543407359258
2012-05-31,26.36,26.247320733442507,0.004292981660940498
2012-06-01,26.05,26.027320733442508,0.0008713638560711168
2012-06-04,25.83,25.937320733442508,-0.004137695429124788
2012-06-05,25.74,26.35732073344251,-0.023421224777951277
2012-06-06,26.16,26.25732073344251,-0.0037064228460506055
2012-06-07,26.06,26.48732073344251,-0.01613302975196662
2012-06-08,26.29,26.12732073344251,0.00622640446822631
2012-06-11,25.93,25.84732073344251,0.0031987557786024023
2012-06-12,25.65,25.957320733442508,-0.011839462808908796
2012-06-13,25.76,26.047320733442508,-0.011030721216313433
2012-06-14,25.85,25.977320733442507,-0.004901226525589886
2012-06-15,25.78,26.067320733442507,-0.011022257959710235
2012-06-18,25.87,26.407320733442507,-0.020347415736199137
2012-06-19,26.21,26.34732073344251,-0.005211942983948559
2012-06-20,26.15,25.957320733442508,0.007422925830293803
2012-06-21,25.76,25.777320733442508,-0.0006719369177897727
2012-06-22,25.58,25.587320733442507,-0.0002861078546977369
2012-06-25,25.39,25.687320733442508,-0.011574610545327269
2012-06-26,25.49,25.78732073344251,-0.011529725655326728
2012-06-27,25.59,25.617320733442508,-0.0010664945693107386
2012-06-28,25.42,26.657320733442507,-0.04641579496360426
2012-06-29,26.46,26.32695320234919,0.005053634449387667
2012-07-02,26.14,26.28695320234919,-0.005590347470777024
2012-07-03,26.1,26.20695320234919,-0.004081100215022393
2012-07-05,26.02,26.03695320234919,-0.0006511208211434916
2012-07-06,25.85,26.15695320234919,-0.011735051860765622
2012-07-09,25.97,26.57695320234919,-0.022837576517068303
2012-07-10,26.39,26.66695320234919,-0.010385633493547819
2012-07-11,26.48,26.73695320234919,-0.009610414485320407
2012-07-12,26.55,27.056953202349188,-0.018736522126414856
2012-07-13,26.87,26.97695320234919,-0.00396461385194069
2012-07-16,26.79,27.18695320234919,-0.014600871211816857
2012-07-17,27.0,27.37695320234919,-0.013768997578475717
2012-07-18,27.19,27.70695320234919,-0.018657887013912355
2012-07-19,27.52,27.40695320234919,0.004124748811594303
2012-07-20,27.22,27.306953202349188,-0.0031842879615624486
2012-07-23,27.12,27.28695320234919,-0.006118425941919137
2012-07-24,27.1,27.306953202349188,-0.007578773099130798
2012-07-25,27.12,27.40695320234919,-0.010470087653690507
2012-07-26,27.22,28.35695320234919,-0.04009433574319965
2012-07-27,28.17,28.74695320234919,-0.02007006440954029
2012-07-30,28.56,29.11695320234919,-0.019128141549654143
2012-07-31,28.93,28.81695320234919,0.003922926787471637
2012-08-01,28.63,28.48695320234919,0.005021484629637696
2012-08-02,28.3,28.91695320234919,-0.02133534601768039
2012-08-03,28.73,29.11695320234919,-0.013289618582687734
2012-08-06,28.93,29.02695320234919,-0.0033401095069579556
2012-08-07,28.84,28.96695320234919,-0.00438269090512744
2012-08-08,28.78,28.97695320234919,-0.0067968913423659405
2012-08-09,28.79,29.02695320234919,-0.008163213021269322
2012-08-10,28.84,28.90695320234919,-0.0023161625467933433
2012-08-13,28.72,28.85695320234919,-0.004745934242913807
2012-08-14,28.67,28.91695320234919,-0.00854008375713411
2012-08-15,28.73,29.08695320234919,-0.012271935113518873
2012-08-16,28.9,28.99695320234919,-0.0033435651557121027
2012-08-17,28.81,28.43695320234919,0.013118381389043865
2012-08-20,28.25,28.27695320234919,-0.0009531862275371505
2012-08-21,28.09,28.28695320234919,-0.00696268703597358
2012-08-22,28.1,28.02695320234919,0.002606305334847736
2012-08-23,27.84,28.02695320234919,-0.0066704789849765245
2012-08-24,27.84,27.896953202349188,-0.00204155636409753
2012-08-27,27.71,27.896953202349188,-0.006701563464408866
2012-08-28,27.71,27.78695320234919,-0.00276940050925345
2012-08-29,27.6,27.81695320234919,-0.0077993157903024635
2012-08-30,27.63,27.83695320234919,-0.007434477503512338
2012-08-31,27.65,27.67695320234919,-0.0009738500532241456
2012-09-04,27.49,27.68695320234919,-0.0071135744301572545
2012-09-05,27.5,28.20695320234919,-0.02506308275401803
2012-09-06,28.02,28.56695320234919,-0.019146361128361877
2012-09-07,28.38,28.396953202349188,-0.0005970077926453765
2012-09-10,28.21,28.40695320234919,-0.006933274432715297
2012-09-11,28.22,28.42695320234919,-0.007280175292654567
2012-09-12,28.24,29.02695320234919,-0.027111119684635088
2012-09-13,28.84,28.79695320234919,0.0014948386153330606
2012-09-14,28.61,28.66695320234919,-0.001986719758712452
2012-09-17,28.48,28.84695320234919,-0.012720691844825605
2012-09-18,28.66,28.70695320234919,-0.0016356038210751933
2012-09-19,28.52,28.40695320234919,0.003979546727364669
2012-09-20,28.22,28.19695320234919,0.0008173506366244698
2012-09-21,28.01,28.17695320234919,-0.005925168741639064
2012-09-24,27.99,27.88695320234919,0.0036951615654494674
2012-09-25,27.7,27.556953202349188,0.005190951140368272
2012-09-26,27.37,27.51695320234919,-0.005340460525137036
2012-09-27,27.33,27.69695320234919,-0.013248865305446889
2012-09-28,27.51,27.490398088093915,0.0007130457639525911
2012-10-01,27.29,27.600398088093915,-0.011246145331063606
2012-10-02,27.4,27.680398088093916,-0.010129843046387532
2012-10-03,27.48,27.820398088093917,-0.012235557773689565
2012-10-04,27.62,28.060398088093915,-0.015694648618715612
2012-10-05,27.86,28.110398088093916,-0.008907667807094177
2012-10-08,27.91,27.840398088093917,0.0025000329264635024
2012-10-09,27.64,27.760398088093915,-0.00433704472507368
2012-10-10,27.56,27.860398088093916,-0.010782261155926953
2012-10-11,27.66,28.000398088093917,-0.012156901734859948
2012-10-12,27.8,28.230398088093917,-0.015245909276618952
2012-10-15,28.03,28.140398088093917,-0.0039231174963593185
2012-10-16,27.94,28.640398088093917,-0.02445490058970512
2012-10-17,28.44,28.820398088093917,-0.013198918589922726
2012-10-18,28.62,28.540398088093916,0.002789096061672991
2012-10-19,28.34,28.560398088093915,-0.007716912327836001
2012-10-22,28.36,28.480398088093917,-0.0042274018685241055
2012-10-23,28.28,28.270398088093916,0.00033964544383713324
2012-10-24,28.07,28.690398088093918,-0.021623892641328468
2012-10-25,28.49,28.420398088093915,0.0024490125609901714
2012-10-26,28.22,28.550398088093917,-0.011572451181747323
2012-10-31,28.35,28.510398088093915,-0.005625950490003695
2012-11-01,28.31,26.680398088093916,0.06107862058599833
2012-11-02,26.48,27.050398088093917,-0.02108649515013883
2012-11-05,26.85,27.240398088093915,-0.014331585273878455
2012-11-06,27.04,27.100398088093915,-0.0022286789993852807
2012-11-07,26.9,27.040398088093916,-0.005192160545733127
2012-11-08,26.84,26.950398088093916,-0.004096343502350219
2012-11-09,26.75,26.950398088093916,-0.007435811799100911
2012-11-12,26.75,26.930398088093916,-0.006698678849967332
2012-11-13,26.73,26.740398088093915,-0.0003888531524347538
2012-11-14,26.54,26.820398088093917,-0.010454657950002333
2012-11-15,26.62,27.210398088093918,-0.021697517477785366
2012-11-16,27.01,27.520398088093916,-0.018546173876559102
2012-11-19,27.32,27.680398088093916,-0.013019974891507524
2012-11-20,27.48,27.850398088093915,-0.013299561712629915
2012-11-21,27.65,28.130398088093916,-0.01707754318262722
2012-11-23,27.93,28.300398088093917,-0.013088087557670991
2012-11-26,28.1,28.270398088093916,-0.0060274385794969465
2012-11-27,28.07,28.450398088093916,-0.013370571719806823
2012-11-28,28.25,28.440398088093918,-0.006694635127966975
2012-11-29,28.24,28.670398088093915,-0.015011932752780677
2012-11-30,28.47,28.610398088093916,-0.004907239936390195
2012-12-03,28.41,28.790398088093916,-0.013212672048853236
2012-12-04,28.59,29.330398088093915,-0.025243369894609957
2012-12-05,29.13,29.310398088093915,-0.006154747115741044
2012-12-06,29.11,29.300398088093917,-0.006498139974804196
2012-12-07,29.1,29.230398088093917,-0.0044610438660782625
2012-12-10,29.03,29.060398088093915,-0.001046031372377132
2012-12-11,28.86,29.110398088093916,-0.0086016717234908
2012-12-12,28.91,29.330398088093915,-0.01433318725614452
2012-12-13,29.13,29.330398088093915,-0.006832436692199684
2012-12-14,29.13,29.480398088093917,-0.01188579906712428
2012-12-17,29.28,29.940398088093918,-0.022057091096478465
2012-12-18,29.74,30.160398088093917,-0.0139387446699476
2012-12-19,29.96,30.120398088093918,-0.0053252313473678425
2012-12-20,29.92,29.990398088093915,-0.002347354239417787
2012-12-21,29.79,29.940398088093918,-0.005023249445495037
2012-12-24,29.74,29.760398088093915,-0.0006854104583391418
2012-12-26,29.56,29.710398088093918,-0.005062136415943552
2012-12-27,29.51,29.210398088093918,0.010256687053785907
2012-12-28,29.01,29.530398088093918,-0.0176224542094382
2012-12-31,29.33,29.713685669257107,-0.012912759242589833
2013-01-02,29.53,29.913685669257106,-0.012826425787158202
2013-01-03,29.73,30.043685669257105,-0.010440984928093866
2013-01-04,29.86,29.903685669257104,-0.00146087909498116
2013-01-07,29.72,29.963685669257107,-0.008132700093938405
2013-01-08,29.78,30.183685669257105,-0.01337430006661744
2013-01-09,30.0,30.373685669257107,-0.012302941214517582
2013-01-10,30.19,30.373685669257107,-0.006047526508876189
2013-01-11,30.19,30.423685669257104,-0.007681044032519679
2013-01-14,30.24,30.493685669257104,-0.008319285245104502
2013-01-15,30.31,30.433685669257105,-0.0040641041838074266
2013-01-16,30.25,30.573685669257106,-0.010587067348003187
2013-01-17,30.39,30.783685669257107,-0.0127887762851695
2013-01-18,30.6,31.053685669257106,-0.014609720536530424
2013-01-22,30.87,31.053685669257106,-0.005915100423617425
2013-01-23,30.87,30.983685669257106,-0.003669210644294263
2013-01-24,30.8,31.293685669257105,-0.015775887649504328
2013-01-25,31.11,31.963685669257107,-0.026707985996689554
2013-01-28,31.78,32.0036856692571,-0.006989372148220263
2013-01-29,31.82,31.723685669257105,0.003036038490200843
2013-01-30,31.54,32.0736856692571,-0.016639362085182685
2013-01-31,31.89,32.0036856692571,-0.00355226802412667
2013-02-01,31.82,31.563685669257104,0.008120545028508674
2013-02-04,31.38,31.573685669257106,-0.006134401643381637
2013-02-05,31.39,31.733685669257106,-0.010830310504715834
2013-02-06,31.55,32.023685669257105,-0.014791728664506731
2013-02-07,31.84,31.303685669257106,0.017132625736451246
2013-02-08,31.12,31.453685669257105,-0.01060879391896663
2013-02-11,31.27,31.373685669257107,-0.00330486097011895
2013-02-12,31.19,31.403685669257104,-0.006804477395030539
2013-02-13,31.22,31.483685669257106,-0.008375311328768231
2013-02-14,31.3,31.493685669257104,-0.006149984199727121
2013-02-15,31.31,31.353685669257107,-0.001393318467179272
2013-02-19,31.17,31.373685669257107,-0.006492245488922466
2013-02-20,31.19,31.153685669257104,0.0011656511890254517
2013-02-21,30.97,31.523685669257105,-0.017564115917989787
2013-02-22,31.34,31.133685669257105,0.0066267236373693805
2013-02-25,30.95,31.083685669257104,-0.004300830689113688
2013-02-26,30.9,31.483685669257106,-0.018539305575238307
2013-02-27,31.3,31.623685669257107,-0.010235545364396748
2013-02-28,31.44,31.273685669257105,0.00531802783022739
2013-03-01,31.09,31.383685669257105,-0.009357908830472161
2013-03-04,31.2,31.463685669257107,-0.008380635124217273
2013-03-05,31.28,31.223685669257105,0.001803577301521031
2013-03-06,31.04,31.053685669257106,-0.0004407099821537308
2013-03-07,30.87,31.483685669257106,-0.01949218003584474
2013-03-08,31.3,31.903685669257104,-0.01892212942151772
2013-03-11,31.72,31.723685669257105,-0.000116180361119822
2013-03-12,31.54,32.053685669257106,-0.01602579106058266
2013-03-13,31.87,32.08368566925711,-0.006660259405977809
2013-03-14,31.9,32.15368566925711,-0.007889785073680211
2013-03-15,31.97,32.2536856692571,-0.008795449678716927
2013-03-18,32.07,32.2836856692571,-0.006618998569317358
2013-03-19,32.1,32.68368566925711,-0.017858624488184094
2013-03-20,32.5,32.663685669257106,-0.005011243094687479
2013-03-21,32.48,32.83368566925711,-0.010772036767967008
2013-03-22,32.65,32.8236856692571,-0.005291473693942228
2013-03-25,32.64,32.773685669257105,-0.0040790550872497056
2013-03-26,32.59,32.743685669257104,-0.004693597135321692
2013-03-27,32.56,33.18368566925711,-0.01879494868271725
2013-03-28,33.0,32.83732726893203,0.004953896817962988
2013-04-01,32.48,32.957327268932026,-0.014483191098508597
2013-04-02,32.6,32.69732726893203,-0.0029766123735900374
2013-04-03,32.34,32.857327268932025,-0.015744654600107322
2013-04-04,32.5,32.73732726893203,-0.00724943936267064
2013-04-05,32.38,32.84732726893203,-0.014227254019965163
2013-04-08,32.49,33.05732726893203,-0.0171619219036262
2013-04-09,32.7,33.71732726893203,-0.030172239359832598
2013-04-10,33.36,34.09732726893203,-0.021624195442551564
2013-04-11,33.74,33.87732726893203,-0.004053663024885856
2013-04-12,33.52,33.15732726893203,0.010937936225269729
2013-04-15,32.8,33.41732726893203,-0.01847326879148581
2013-04-16,33.06,32.78732726893203,0.008316406178259683
2013-04-17,32.43,32.61732726893203,-0.005743182676725911
2013-04-18,32.26,33.03732726893203,-0.023528757717123927
2013-04-19,32.68,32.887327268932026,-0.006304168996058346
2013-04-22,32.53,33.16732726893203,-0.01921551482772066
2013-04-23,32.81,33.567327268932026,-0.022561440857787995
2013-04-24,33.21,33.607327268932025,-0.01182263813342066
2013-04-25,33.25,34.66732726893203,-0.040883661377674185
2013-04-26,34.31,34.02732726893203,0.008307226977714022
2013-04-29,33.67,34.43732726893203,-0.022281847337911165
2013-04-30,34.08,34.457327268932026,-0.010950566942905082
2013-05-01,34.1,34.47732726893203,-0.010944214613527792
2013-05-02,34.12,34.83732726893203,-0.02059076643264035
2013-05-03,34.48,35.02732726893203,-0.015625721732342668
2013-05-06,34.67,35.33732726893203,-0.01888448619368932
2013-05-07,34.98,35.18732726893203,-0.0058921005095800005
2013-05-08,34.83,34.91732726893203,-0.002500972318397632
2013-05-09,34.56,34.30732726893203,0.007364978597350191
2013-05-10,33.95,34.14732726893203,-0.005778703187454437
2013-05-13,33.79,34.25732726893203,-0.013641673364163776
2013-05-14,33.9,34.76732726893203,-0.024946619054812103
2013-05-15,34.41,34.89732726893203,-0.013964601505912055
2013-05-16,34.54,35.247327268932025,-0.020067543378118335
2013-05-17,34.89,35.317327268932026,-0.01209964915176176
2013-05-20,34.96,35.44732726893203,-0.013747927036494745
2013-05-21,35.09,34.90732726893203,0.005233076988697238
2013-05-22,34.55,35.067327268932026,-0.01475240085919971
2013-05-23,34.71,34.97732726893203,-0.007642872963866454
2013-05-24,34.62,35.00732726893203,-0.011064177106596018
2013-05-28,34.65,34.41732726893203,0.0067603370026352305
2013-05-29,34.06,35.00732726893203,-0.02706082819903688
2013-05-30,34.65,34.457327268932026,0.0055916330818175375
