date,TXT,dcf,Deviation
2010-11-26,22.06,25.384594597875243,-0.13096898534489576
2010-11-29,22.35,25.39459459787524,-0.11989144328100354
2010-11-30,22.36,26.01459459787524,-0.14048247356404064
2010-12-01,22.98,26.434594597875233,-0.1306846066840347
2010-12-02,23.4,26.734594597875233,-0.12472957409798369
2010-12-03,23.7,26.26459459787524,-0.09764455294820018
2010-12-06,23.23,26.184594597875233,-0.1128371335607764
2010-12-07,23.15,26.114594597875232,-0.11352252039617883
2010-12-08,23.08,26.124594597875237,-0.1165413146017914
2010-12-09,23.09,26.434594597875233,-0.12652339287790948
2010-12-10,23.4,26.694594597875238,-0.12341804202328932
2010-12-13,23.66,26.924594597875235,-0.12124953584752807
2010-12-14,23.89,26.504594597875236,-0.09864684359612264
2010-12-15,23.47,26.384594597875243,-0.11046577149644576
2010-12-16,23.35,26.324594597875237,-0.1129967865911723
2010-12-17,23.29,26.624594597875237,-0.12524489661680538
2010-12-20,23.59,26.52459459787524,-0.11063673704970844
2010-12-21,23.49,26.344594597875236,-0.10835598882608988
2010-12-22,23.31,26.874594597875237,-0.13263807887011114
2010-12-23,23.84,27.01459459787524,-0.11751405657314329
2010-12-27,23.98,26.924594597875235,-0.10936449153101113
2010-12-28,23.89,26.674594597875235,-0.10439126216737482
2010-12-29,23.64,26.604594597875234,-0.11143167722285086
2010-12-30,23.57,26.674594597875235,-0.11638769565864482
2010-12-31,23.64,27.053242510505626,-0.12616759374334352
2011-01-03,24.01,26.793242510505625,-0.10387852494576999
2011-01-04,23.75,27.333242510505627,-0.13109467378882678
2011-01-05,24.29,27.503242510505626,-0.1168314066706222
2011-01-06,24.46,27.233242510505626,-0.10183298993631795
2011-01-07,24.19,27.373242510505627,-0.11629029733265694
2011-01-10,24.33,27.383242510505625,-0.1115004006313074
2011-01-11,24.34,27.963242510505626,-0.12957161563593333
2011-01-12,24.92,28.243242510505624,-0.11766504887919571
2011-01-13,25.2,28.383242510505625,-0.11215217955902668
2011-01-14,25.34,29.053242510505626,-0.12780819590663317
2011-01-18,26.01,28.503242510505626,-0.08747224143311672
2011-01-19,25.46,29.093242510505625,-0.12488269429554488
2011-01-20,26.05,29.673242510505627,-0.12210470457425882
2011-01-21,26.63,30.183242510505625,-0.11772235899668104
2011-01-24,27.14,30.113242510505625,-0.0987353822647411
2011-01-25,27.07,29.713242510505626,-0.08895839993131216
2011-01-26,26.67,30.023242510505625,-0.11168821986273703
2011-01-27,26.98,29.363242510505625,-0.08116414628435342
2011-01-28,26.32,29.333242510505627,-0.10272449455345556
2011-01-31,26.29,29.793242510505625,-0.11758513727635789
2011-02-01,26.75,29.813242510505624,-0.10274771385320447
2011-02-02,26.77,30.333242510505627,-0.11746988503690403
2011-02-03,27.29,30.243242510505624,-0.09764966535845998
2011-02-04,27.2,30.783242510505627,-0.11640237409307186
2011-02-07,27.74,30.953242510505625,-0.10380956080498005
2011-02-08,27.91,30.413242510505626,-0.08230764969045745
2011-02-09,27.37,30.183242510505625,-0.09320544370030637
2011-02-10,27.14,30.643242510505626,-0.11432349266904718
2011-02-11,27.6,30.433242510505625,-0.09309696492339192
2011-02-14,27.39,30.653242510505624,-0.10645668266211084
2011-02-15,27.61,31.003242510505626,-0.10944798787919707
2011-02-16,27.96,31.363242510505625,-0.10851054413030325
2011-02-17,28.32,31.543242510505625,-0.10218488189450115
2011-02-18,28.5,30.303242510505626,-0.0595065861311862
2011-02-22,27.26,29.613242510505625,-0.07946588455049408
2011-02-23,26.57,29.543242510505625,-0.10064035826292039
2011-02-24,26.5,30.193242510505627,-0.1223201684688412
2011-02-25,27.15,30.133242510505625,-0.0990017091411769
2011-02-28,27.09,29.293242510505625,-0.07521333664975671
2011-03-01,26.25,29.313242510505624,-0.10450029570791375
2011-03-02,26.27,30.353242510505627,-0.1345240960366052
2011-03-03,27.31,30.033242510505627,-0.09067427566480835
2011-03-04,26.99,29.683242510505625,-0.09073275972301287
2011-03-07,26.64,30.363242510505625,-0.12262334990136148
2011-03-08,27.32,30.573242510505626,-0.10640816097238426
2011-03-09,27.53,29.533242510505627,-0.06783009044106914
2011-03-10,26.49,29.703242510505625,-0.10817817311928646
2011-03-11,26.66,29.373242510505627,-0.09237122900324024
2011-03-14,26.33,28.673242510505627,-0.08172227154452749
2011-03-15,25.63,28.093242510505625,-0.08768096134095171
2011-03-16,25.05,28.343242510505625,-0.11619145231125061
2011-03-17,25.3,28.543242510505625,-0.11362558088177666
2011-03-18,25.5,29.913242510505626,-0.14753474181061055
2011-03-21,26.87,29.413242510505626,-0.08646590084711836
2011-03-22,26.37,30.513242510505627,-0.1357850614886018
2011-03-23,27.47,30.353242510505627,-0.09498960480112473
2011-03-24,27.31,30.053242510505626,-0.09127941883630963
2011-03-25,27.01,29.953242510505625,-0.09826123196756842
2011-03-28,26.91,30.033242510505627,-0.10399285090223331
2011-03-29,26.99,30.193242510505627,-0.10609137158392556
2011-03-30,27.15,30.433242510505625,-0.107883427451815
2011-03-31,27.39,30.443242510505627,-0.10029294709497472
2011-04-01,27.4,30.643242510505626,-0.10583875088916339
2011-04-04,27.6,31.153242510505624,-0.1140569078582232
2011-04-05,28.11,31.063242510505624,-0.09507193299304906
2011-04-06,28.02,30.873242510505627,-0.09241797357484294
2011-04-07,27.83,30.213242510505626,-0.07888072621390896
2011-04-08,27.17,30.223242510505624,-0.10102299610785681
2011-04-11,27.18,29.923242510505627,-0.0916759776131385
2011-04-12,26.88,29.643242510505626,-0.09321660778257734
2011-04-13,26.6,29.313242510505624,-0.0925602996506858
2011-04-14,26.27,29.303242510505626,-0.10351217990357775
2011-04-15,26.26,28.823242510505626,-0.08892970697420188
2011-04-18,25.78,28.833242510505627,-0.1058931373879699
2011-04-19,25.79,28.553242510505626,-0.09677508638428522
2011-04-20,25.51,986000000.0,-0.9999999741277891
2011-04-21,25.58,986000000.0,-0.9999999740567951
2011-04-25,25.55,986000000.0,-0.9999999740872211
2011-04-26,25.77,986000000.0,-0.9999999738640973
2011-04-27,25.84,986000000.0,-0.9999999737931035
2011-04-28,25.84,986000000.0,-0.9999999737931035
2011-04-29,26.1,986000000.0,-0.9999999735294117
2011-05-02,25.91,986000000.0,-0.9999999737221096
2011-05-03,25.4,986000000.0,-0.9999999742393509
2011-05-04,24.94,986000000.0,-0.9999999747058823
2011-05-05,24.71,986000000.0,-0.999999974939148
2011-05-06,24.99,986000000.0,-0.9999999746551724
2011-05-09,24.98,986000000.0,-0.9999999746653144
2011-05-10,24.97,986000000.0,-0.9999999746754564
2011-05-11,24.84,986000000.0,-0.9999999748073022
2011-05-12,24.81,986000000.0,-0.9999999748377282
2011-05-13,24.61,986000000.0,-0.9999999750405679
2011-05-16,24.3,986000000.0,-0.9999999753549695
2011-05-17,23.45,986000000.0,-0.9999999762170385
2011-05-18,23.62,986000000.0,-0.9999999760446248
2011-05-19,23.42,986000000.0,-0.9999999762474645
2011-05-20,22.98,986000000.0,-0.999999976693712
2011-05-23,22.09,986000000.0,-0.9999999775963488
2011-05-24,22.38,986000000.0,-0.9999999773022312
2011-05-25,22.62,986000000.0,-0.9999999770588235
2011-05-26,22.24,986000000.0,-0.9999999774442191
2011-05-27,22.47,986000000.0,-0.9999999772109534
2011-05-31,22.88,986000000.0,-0.9999999767951319
2011-06-01,22.32,986000000.0,-0.9999999773630832
2011-06-02,22.44,986000000.0,-0.9999999772413793
2011-06-03,21.92,986000000.0,-0.9999999777687627
2011-06-06,21.88,986000000.0,-0.9999999778093306
2011-06-07,21.56,986000000.0,-0.9999999781338742
2011-06-08,21.21,986000000.0,-0.9999999784888438
2011-06-09,21.42,986000000.0,-0.9999999782758621
2011-06-10,21.02,986000000.0,-0.9999999786815416
2011-06-13,21.2,986000000.0,-0.9999999784989858
2011-06-14,21.64,986000000.0,-0.9999999780527383
2011-06-15,21.38,986000000.0,-0.9999999783164301
2011-06-16,21.57,986000000.0,-0.9999999781237322
2011-06-17,21.74,986000000.0,-0.9999999779513185
2011-06-20,22.17,986000000.0,-0.999999977515213
2011-06-21,22.88,986000000.0,-0.9999999767951319
2011-06-22,22.68,986000000.0,-0.9999999769979716
2011-06-23,22.89,986000000.0,-0.9999999767849899
2011-06-24,22.36,986000000.0,-0.9999999773225152
2011-06-27,22.44,986000000.0,-0.9999999772413793
2011-06-28,22.69,986000000.0,-0.9999999769878296
2011-06-29,23.21,986000000.0,-0.9999999764604462
2011-06-30,23.61,986000000.0,-0.9999999760547668
2011-07-01,23.94,24.797236003795582,-0.0345698207519729
2011-07-05,22.73,24.69723600379558,-0.07965409584672745
2011-07-06,22.63,25.52723600379558,-0.11349587567431108
2011-07-07,23.46,25.367236003795583,-0.07518501438273417
2011-07-08,23.3,24.26723600379558,-0.03985769140104367
2011-07-11,22.2,24.137236003795582,-0.08025923115185818
2011-07-12,22.07,24.24723600379558,-0.08979316254664094
2011-07-13,22.18,23.977236003795582,-0.07495592917845417
2011-07-14,21.91,23.87723600379558,-0.08238960336459644
2011-07-15,21.81,23.50723600379558,-0.0722005770274965
2011-07-18,21.44,24.18723600379558,-0.11358205639389585
2011-07-19,22.12,26.49723600379558,-0.16519594734969967
2011-07-20,24.43,26.74723600379558,-0.08663459669129003
2011-07-21,24.68,26.82723600379558,-0.08003940486048522
2011-07-22,24.76,26.84723600379558,-0.07774491212058077
2011-07-25,24.78,26.75723600379558,-0.07389537557298909
2011-07-26,24.69,25.55723600379558,-0.033933090560606116
2011-07-27,23.49,25.07723600379558,-0.06329389744369529
2011-07-28,23.01,25.19723600379558,-0.08680460045165694
2011-07-29,23.13,24.33723600379558,-0.0496044827607911
2011-08-01,22.27,23.07723600379558,-0.03497975249994467
2011-08-02,21.01,22.727236003795582,-0.07555850625693294
2011-08-03,20.66,21.067236003795582,-0.01933030055400775
2011-08-04,19.0,20.657236003795582,-0.08022544756186545
2011-08-05,18.59,18.44723600379558,0.007739045360239505
2011-08-08,16.38,19.51723600379558,-0.1607418183182021
2011-08-09,17.45,18.30723600379558,-0.04682498240683919
2011-08-10,16.24,19.01723600379558,-0.1460378365836804
2011-08-11,16.95,19.117236003795583,-0.11336555155595163
2011-08-12,17.05,19.207236003795582,-0.11231371361133302
2011-08-15,17.14,19.02723600379558,-0.09918603014221883
2011-08-16,16.96,18.80723600379558,-0.09821943019286727
2011-08-17,16.74,17.53723600379558,-0.04545961539338561
2011-08-18,15.47,17.27723600379558,-0.10460214836438841
2011-08-19,15.21,16.94723600379558,-0.10250851545387696
2011-08-22,14.88,17.27723600379558,-0.13875112913135745
2011-08-23,15.21,17.83723600379558,-0.14728941206118096
2011-08-24,15.77,17.117236003795583,-0.07870639883079522
2011-08-25,15.05,17.707236003795582,-0.15006497926757156
2011-08-26,15.64,18.51723600379558,-0.15538150527464345
2011-08-29,16.45,18.77723600379558,-0.12393922105069988
2011-08-30,16.71,18.93723600379558,-0.11761146153267432
2011-08-31,16.87,18.477236003795582,-0.0869846552517608
2011-09-01,16.41,17.62723600379558,-0.06905427507372564
2011-09-02,15.56,17.17723600379558,-0.09414995540832216
2011-09-06,15.11,17.727236003795582,-0.14763925990691418
2011-09-07,15.66,17.66723600379558,-0.1136134709110328
2011-09-08,15.6,17.32723600379558,-0.09968329648290264
2011-09-09,15.26,17.457236003795582,-0.12586391129259267
2011-09-12,15.39,17.817236003795582,-0.1362296600481977
2011-09-13,15.75,18.82723600379558,-0.16344597811251782
2011-09-14,16.76,19.51723600379558,-0.14127184829139594
2011-09-15,17.45,20.69723600379558,-0.15689225378693483
2011-09-16,18.63,19.637236003795582,-0.05129214740816379
2011-09-19,17.57,19.66723600379558,-0.10663603179373216
2011-09-20,17.6,18.99723600379558,-0.07354943653468415
2011-09-21,16.93,18.477236003795582,-0.08373741632556675
2011-09-22,16.41,18.99723600379558,-0.13619012804171415
2011-09-23,16.93,20.05723600379558,-0.1559156008935524
2011-09-26,17.99,20.75723600379558,-0.133314281501139
2011-09-27,18.69,20.26723600379558,-0.07782195872689301
2011-09-28,18.2,20.297236003795582,-0.10332618704356589
2011-09-29,18.23,19.707236003795582,-0.07495906597511026
2011-09-30,17.64,21.860978717635895,-0.1930827879280037
2011-10-03,16.72,22.670978717635894,-0.2624932426497578
2011-10-04,17.53,23.170978717635894,-0.24345017042126194
2011-10-05,18.03,23.610978717635895,-0.2363721887338477
2011-10-06,18.47,23.480978717635896,-0.21340587110503595
2011-10-07,18.34,23.760978717635897,-0.2281462721740638
2011-10-10,18.62,23.620978717635897,-0.2117176759446493
2011-10-11,18.48,23.440978717635897,-0.21163701300165794
2011-10-12,18.3,23.210978717635896,-0.21157999313077192
2011-10-13,18.07,23.680978717635895,-0.23694032178903313
2011-10-14,18.54,23.140978717635896,-0.1988238602081882
2011-10-17,18.0,23.800978717635896,-0.2437285788309841
2011-10-18,18.66,23.730978717635896,-0.2136860336850478
2011-10-19,18.59,23.480978717635896,-0.20829535158866364
2011-10-20,18.34,24.210978717635896,-0.24249241577992575
2011-10-21,19.07,24.760978717635897,-0.22983658208883817
2011-10-24,19.62,23.910978717635896,-0.17945642327350741
2011-10-25,18.77,23.570978717635896,-0.20368177219742623
2011-10-26,18.43,25.250978717635896,-0.27012730056565926
2011-10-27,20.11,25.440978717635897,-0.20954298876640387
2011-10-28,20.3,24.560978717635894,-0.17348570537933483
2011-10-31,19.42,23.760978717635897,-0.18269359899783633
2011-11-01,18.62,23.420978717635894,-0.20498625507997137
2011-11-02,18.28,24.060978717635894,-0.24026365616618195
2011-11-03,18.92,23.750978717635896,-0.20340124822093042
2011-11-04,18.61,23.620978717635897,-0.2121410284280304
2011-11-07,18.48,23.890978717635896,-0.2264862725628568
2011-11-08,18.75,23.120978717635897,-0.18904817010630537
2011-11-09,17.98,23.510978717635897,-0.235250892107143
2011-11-10,18.37,23.830978717635894,-0.22915461351130095
2011-11-11,18.69,23.880978717635895,-0.21736875942200817
2011-11-14,18.74,23.870978717635897,-0.21494630690802496
2011-11-15,18.73,23.550978717635896,-0.2047039647666854
2011-11-16,18.41,23.150978717635894,-0.20478523933954995
2011-11-17,18.01,23.660978717635896,-0.23883114832540264
2011-11-18,18.52,23.230978717635896,-0.20278864592388168
2011-11-21,18.09,23.150978717635894,-0.21860754913918845
2011-11-22,18.01,22.550978717635896,-0.20136503938450534
2011-11-23,17.41,22.470978717635894,-0.22522288776251154
2011-11-25,17.33,23.690978717635897,-0.26849792882979107
2011-11-28,18.55,23.780978717635897,-0.2199648206134014
2011-11-29,18.64,24.570978717635896,-0.24138146004655958
2011-11-30,19.43,24.530978717635897,-0.2079402854794653
2011-12-01,19.39,24.190978717635897,-0.198461532857943
2011-12-02,19.05,24.420978717635894,-0.21993298383889825
2011-12-05,19.28,23.970978717635894,-0.19569408378743636
2011-12-06,18.83,23.900978717635894,-0.21216615342593292
2011-12-07,18.76,23.080978717635894,-0.1872095100687513
2011-12-08,17.94,23.350978717635897,-0.23172385119554917
2011-12-09,18.21,23.180978717635895,-0.2144421414723967
2011-12-12,18.04,22.490978717635894,-0.19790062377969087
2011-12-13,17.35,22.140978717635896,-0.2163851372035216
2011-12-14,17.0,22.360978717635895,-0.23974705156388088
2011-12-15,17.22,22.960978717635896,-0.25003196894330815
2011-12-16,17.82,22.330978717635894,-0.20200541922837212
2011-12-19,17.19,23.520978717635895,-0.26916306475329455
2011-12-20,18.38,23.470978717635894,-0.21690525899589252
2011-12-21,18.33,23.780978717635897,-0.22921591168968458
2011-12-22,18.64,23.910978717635896,-0.22044178031693062
2011-12-23,18.77,23.740978717635894,-0.20938390016512765
2011-12-27,18.6,23.300978717635896,-0.20175026871630275
2011-12-28,18.16,23.480978717635896,-0.2266080465223309
2011-12-29,18.34,23.630978717635895,-0.22390010929539772
2011-12-30,18.49,18.64,-0.00804721030042932
2012-01-03,18.64,19.01,-0.019463440294581802
2012-01-04,19.01,19.11,-0.005232862375719405
2012-01-05,19.11,19.12,-0.0005230125523013607
2012-01-06,19.12,19.07,0.002621919244887305
2012-01-09,19.07,20.17,-0.05453644025780868
2012-01-10,20.17,21.32,-0.053939962476547754
2012-01-11,21.32,21.32,0.0
2012-01-12,21.32,21.18,0.006610009442870712
2012-01-13,21.18,21.67,-0.022611905860636883
2012-01-17,21.67,21.6,0.003240740740740655
2012-01-18,21.6,21.64,-0.001848428835489746
2012-01-19,21.64,21.5,0.006511627906976791
2012-01-20,21.5,21.75,-0.011494252873563204
2012-01-23,21.75,21.61,0.006478482184174128
2012-01-24,21.61,24.76,-0.12722132471728598
2012-01-25,24.76,24.74,0.0008084074373484462
2012-01-26,24.74,25.21,-0.018643395477984992
2012-01-27,25.21,25.43,-0.008651199370821816
2012-01-30,25.43,25.48,-0.00196232339089486
2012-01-31,25.48,25.66,-0.007014809041309467
2012-02-01,25.66,25.5,0.006274509803921635
2012-02-02,25.5,26.03,-0.020361121782558667
2012-02-03,26.03,25.93,0.0038565368299268155
2012-02-06,25.93,26.36,-0.016312594840667716
2012-02-07,26.36,27.07,-0.02622829700775775
2012-02-08,27.07,26.99,0.002964060763245735
2012-02-09,26.99,26.96,0.001112759643916883
2012-02-10,26.96,28.04,-0.03851640513552057
2012-02-13,28.04,27.98,0.0021443888491778917
2012-02-14,27.98,27.43,0.020051039008385008
2012-02-15,27.43,27.87,-0.015787585217079347
2012-02-16,27.87,27.95,-0.002862254025044697
2012-02-17,27.95,27.7,0.00902527075812265
2012-02-21,27.7,27.77,-0.0025207057976233127
2012-02-22,27.77,27.72,0.0018037518037519185
2012-02-23,27.72,27.65,0.0025316455696202667
2012-02-24,27.65,27.52,0.004723837209302362
2012-02-27,27.52,27.82,-0.010783608914450071
2012-02-28,27.82,27.51,0.011268629589240131
2012-02-29,27.51,27.76,-0.009005763688760826
2012-03-01,27.76,27.02,0.02738712065136939
2012-03-02,27.02,26.51,0.019238023387400993
2012-03-05,26.51,25.34,0.04617205998421481
2012-03-06,25.34,26.13,-0.030233448143895836
2012-03-07,26.13,26.65,-0.019512195121951237
2012-03-08,26.65,27.01,-0.013328396890040839
2012-03-09,27.01,27.05,-0.0014787430683917968
2012-03-12,27.05,27.68,-0.02276011560693636
2012-03-13,27.68,27.51,0.006179571065067169
2012-03-14,27.51,27.71,-0.007217610970768673
2012-03-15,27.71,27.48,0.008369723435225573
2012-03-16,27.48,27.39,0.0032858707557503752
2012-03-19,27.39,26.62,0.02892561983471076
2012-03-20,26.62,26.96,-0.01261127596439171
2012-03-21,26.96,26.43,0.020052970109723844
2012-03-22,26.43,27.14,-0.026160648489314653
2012-03-23,27.14,27.8,-0.023741007194244657
2012-03-26,27.8,27.78,0.0007199424046075986
2012-03-27,27.78,27.34,0.01609363569861011
2012-03-28,27.34,27.97,-0.0225241329996424
2012-03-29,27.97,27.83,0.005030542579949726
2012-03-30,27.83,30.968236410464957,-0.1013372659931151
2012-04-02,28.84,31.018236410464958,-0.07022437967266448
2012-04-03,28.89,30.50823641046496,-0.053042607533678066
2012-04-04,28.38,29.79823641046496,-0.04759464254625767
2012-04-05,27.67,29.13823641046496,-0.05038865049285013
2012-04-09,27.01,28.52823641046496,-0.05321872647928649
2012-04-10,26.4,29.058236410464957,-0.0914796195101375
2012-04-11,26.93,29.47823641046496,-0.0864446697211615
2012-04-12,27.35,28.97823641046496,-0.0561882506375353
2012-04-13,26.85,29.13823641046496,-0.07853036739186936
2012-04-16,27.01,29.77823641046496,-0.09296173125592211
2012-04-17,27.65,28.77823641046496,-0.03920450142854093
2012-04-18,26.65,28.47823641046496,-0.06419766955067252
2012-04-19,26.35,28.878236410464957,-0.08754815822301287
2012-04-20,26.75,28.31823641046496,-0.05537902811932949
2012-04-23,26.19,28.768236410464958,-0.08962094073750992
2012-04-24,26.64,28.968236410464957,-0.08037204534908682
2012-04-25,26.84,28.928236410464958,-0.07218678597736872
2012-04-26,26.8,29.13823641046496,-0.08024632573937052
2012-04-27,27.01,28.768236410464958,-0.06111728176098297
2012-04-30,26.64,28.608236410464958,-0.06879964155165375
2012-05-01,26.48,28.65823641046496,-0.076007343203769
2012-05-02,26.53,28.218236410464957,-0.059827849831141866
2012-05-03,26.09,27.628236410464957,-0.055676243232170575
2012-05-04,25.5,27.18823641046496,-0.06209436996859219
2012-05-07,25.06,26.808236410464957,-0.0652126601577756
2012-05-08,24.68,26.31823641046496,-0.062247195629474006
2012-05-09,24.19,26.358236410464958,-0.08226029908450572
2012-05-10,24.23,26.218236410464957,-0.0758341018571087
2012-05-11,24.09,25.75823641046496,-0.06476516419374101
2012-05-14,23.63,25.648236410464957,-0.07868909106130506
2012-05-15,23.52,25.288236410464958,-0.06992327902048612
2012-05-16,23.16,24.34823641046496,-0.0488017444234381
2012-05-17,22.22,24.47823641046496,-0.09225486561194896
2012-05-18,22.35,25.628236410464957,-0.12791502146149747
2012-05-21,23.5,25.57823641046496,-0.08125018383263827
2012-05-22,23.45,25.858236410464958,-0.09313227600820961
2012-05-23,23.73,25.90823641046496,-0.0840750553590408
2012-05-24,23.78,25.648236410464957,-0.07284073573583716
2012-05-25,23.52,26.31823641046496,-0.10632309729356682
2012-05-29,24.19,25.58823641046496,-0.05464371940432411
2012-05-30,23.46,25.75823641046496,-0.0892233603978897
2012-05-31,23.63,24.81823641046496,-0.047877552248794086
2012-06-01,22.69,24.82823641046496,-0.08612115557123112
2012-06-04,22.7,25.33823641046496,-0.10412075914546837
2012-06-05,23.21,26.288236410464958,-0.11709558459538028
2012-06-06,24.16,26.06823641046496,-0.07320159217594435
2012-06-07,23.94,26.43823641046496,-0.0944933077864486
2012-06-08,24.31,25.70823641046496,-0.054388655376445216
2012-06-11,23.58,26.648236410464957,-0.11513844155405495
2012-06-12,24.52,26.06823641046496,-0.059391682125585876
2012-06-13,23.94,26.41823641046496,-0.09380779140439766
2012-06-14,24.29,26.968236410464957,-0.09931077322600435
2012-06-15,24.84,26.86823641046496,-0.07548825979791429
2012-06-18,24.74,27.61823641046496,-0.10421506890187793
2012-06-19,25.49,28.018236410464958,-0.09023538717521318
2012-06-20,25.89,26.86823641046496,-0.03640865725314013
2012-06-21,24.74,26.698236410464958,-0.0733470323791644
2012-06-22,24.57,25.808236410464957,-0.047978342679892094
2012-06-25,23.68,25.58823641046496,-0.07457475301754435
2012-06-26,23.46,26.02823641046496,-0.09867116503645901
2012-06-27,23.9,25.948236410464958,-0.07893547669539891
2012-06-28,23.82,26.99823641046496,-0.11772014890694937
2012-06-29,24.87,27.607298359766844,-0.09915125790635171
2012-07-02,24.52,28.187298359766842,-0.13010464191919024
2012-07-03,25.1,27.947298359766844,-0.10188098767592635
2012-07-05,24.86,27.31729835976684,-0.08995393056093615
2012-07-06,24.23,27.267298359766844,-0.11138977979015352
2012-07-09,24.18,26.287298359766844,-0.08016412835303377
2012-07-10,23.2,25.577298359766843,-0.09294563977508818
2012-07-11,22.49,25.847298359766842,-0.1298897205052857
2012-07-12,22.76,26.237298359766843,-0.13253263777718238
2012-07-13,23.15,26.057298359766843,-0.11157328436841285
2012-07-16,22.97,26.057298359766843,-0.1184811378808831
2012-07-17,22.97,26.847298359766842,-0.14442042949011713
2012-07-18,23.76,29.587298359766844,-0.19695270209904914
2012-07-19,26.5,29.397298359766843,-0.09855661987402509
2012-07-20,26.31,28.97729835976684,-0.09204786197288217
2012-07-23,25.89,28.29729835976684,-0.0850716675903429
2012-07-24,25.21,28.397298359766843,-0.11223949262309374
2012-07-25,25.31,28.65729835976684,-0.11680439369212314
2012-07-26,25.57,29.487298359766843,-0.13284697404193857
2012-07-27,26.4,29.447298359766844,-0.10348312169547946
2012-07-30,26.36,29.13729835976684,-0.0953176346507737
2012-07-31,26.05,28.487298359766843,-0.08555737118297901
2012-08-01,25.4,28.287298359766844,-0.10207048842364752
2012-08-02,25.2,29.54729835976684,-0.14713014729246288
2012-08-03,26.46,29.197298359766844,-0.09375176860674106
2012-08-06,26.11,29.917298359766843,-0.12726076780004125
2012-08-07,26.83,29.617298359766842,-0.09411048657811427
2012-08-08,26.53,29.897298359766843,-0.11262885091645125
2012-08-09,26.81,29.917298359766843,-0.10386293315661077
2012-08-10,26.83,30.027298359766842,-0.10647972126759364
2012-08-13,26.94,29.877298359766844,-0.09831204697283624
2012-08-14,26.79,29.88729835976684,-0.10363259744936693
2012-08-15,26.8,30.087298359766844,-0.10925867522099175
2012-08-16,27.0,30.277298359766842,-0.10824276065931271
2012-08-17,27.19,30.357298359766844,-0.10433399975949531
2012-08-20,27.27,30.187298359766842,-0.09663992865472759
2012-08-21,27.1,30.017298359766844,-0.09718723933120488
2012-08-22,26.93,29.667298359766843,-0.09226651940370201
2012-08-23,26.58,29.617298359766842,-0.10255149956191867
2012-08-24,26.53,29.527298359766842,-0.10150940066534786
2012-08-27,26.44,29.577298359766843,-0.10607116044224041
2012-08-28,26.49,29.537298359766844,-0.10316780914254542
2012-08-29,26.45,29.147298359766843,-0.09254025283832246
2012-08-30,26.06,29.807298359766843,-0.12571747746266249
2012-08-31,26.72,29.497298359766845,-0.09415432986076355
2012-09-04,26.41,29.40729835976684,-0.10192362192194948
2012-09-05,26.32,30.147298359766843,-0.12695327833669412
2012-09-06,27.06,30.677298359766844,-0.11791450203160392
2012-09-07,27.59,30.197298359766844,-0.08634210679060816
2012-09-10,27.11,30.177298359766844,-0.1016425765885075
2012-09-11,27.09,30.757298359766843,-0.11923343581320456
2012-09-12,27.67,31.277298359766842,-0.11533279883300418
2012-09-13,28.19,31.447298359766844,-0.10357959283186557
2012-09-14,28.36,31.307298359766843,-0.09414093563417891
2012-09-17,28.22,30.947298359766844,-0.08812718732542035
2012-09-18,27.86,31.027298359766842,-0.10208102307334255
2012-09-19,27.94,30.627298359766844,-0.08774193297104449
2012-09-20,27.54,30.207298359766842,-0.08829979854535497
2012-09-21,27.12,29.88729835976684,-0.09259111768670514
2012-09-24,26.8,29.077298359766843,-0.07831877403431176
2012-09-25,25.99,29.037298359766844,-0.10494427966442932
2012-09-26,25.95,29.467298359766843,-0.11936277010617247
2012-09-27,26.38,29.257298359766843,-0.09834463607629473
2012-09-28,26.17,30.64671816082003,-0.14607496102284911
2012-10-01,26.46,29.96671816082003,-0.11702042719529049
2012-10-02,25.78,29.64671816082003,-0.1304265160091188
2012-10-03,25.46,29.656718160820027,-0.141509864242645
2012-10-04,25.47,29.96671816082003,-0.1500570778784599
2012-10-05,25.78,29.816718160820027,-0.1353843886858207
2012-10-08,25.63,29.44671816082003,-0.1296143814728501
2012-10-09,25.26,29.406718160820027,-0.14101261276904054
2012-10-10,25.22,29.60671816082003,-0.14816630931506558
2012-10-11,25.42,29.67671816082003,-0.1434362835456603
2012-10-12,25.49,30.50671816082003,-0.1644463404543801
2012-10-15,26.32,30.64671816082003,-0.1411804728361249
2012-10-16,26.46,29.136718160820028,-0.0918675242024819
2012-10-17,24.95,29.93671816082003,-0.16657531176368034
2012-10-18,25.75,29.69671816082003,-0.13290081885300986
2012-10-19,25.51,29.85671816082003,-0.14558593270053644
2012-10-22,25.67,29.496718160820027,-0.12973369240456678
2012-10-23,25.31,29.18671816082003,-0.1328247369046136
2012-10-24,25.0,29.69671816082003,-0.15815613480874735
2012-10-25,25.51,29.746718160820027,-0.14242640609680057
2012-10-26,25.56,29.39671816082003,-0.13051518675760243
2012-10-31,25.21,29.776718160820028,-0.153365395613976
2012-11-01,25.59,29.25671816082003,-0.12532910016306675
2012-11-02,25.07,29.366718160820028,-0.14631250714805943
2012-11-05,25.18,29.37671816082003,-0.14285864533422343
2012-11-06,25.19,28.28671816082003,-0.10947604961502022
2012-11-07,24.1,28.07671816082003,-0.14163757095974927
2012-11-08,23.89,28.046718160820028,-0.14820693590549106
2012-11-09,23.86,27.976718160820027,-0.14714800131865657
2012-11-12,23.79,28.17671816082003,-0.15568591543495658
2012-11-13,23.99,27.386718160820028,-0.1240279372239439
