date,EXPE,dcf,Deviation
2012-02-08,33.65,39.128450346786636,-0.14001194267169714
2012-02-09,34.16,38.50845034678664,-0.11292197706287344
2012-02-10,33.54,39.378450346786636,-0.14826511189166347
2012-02-13,34.41,38.888450346786634,-0.11516145042680248
2012-02-14,33.92,38.388450346786634,-0.11640090460595187
2012-02-15,33.42,38.238450346786635,-0.12601060720525648
2012-02-16,33.27,38.03845034678664,-0.1253586910958232
2012-02-17,33.07,37.988450346786635,-0.12947225543256935
2012-02-21,33.02,37.97845034678664,-0.13055957527256423
2012-02-22,33.01,38.21845034678664,-0.13628104487560844
2012-02-23,33.25,37.93845034678664,-0.12358043894599258
2012-02-24,32.97,38.10845034678663,-0.13483755702545686
2012-02-27,33.14,38.75845034678664,-0.14496065494147004
2012-02-28,33.79,39.018450346786636,-0.1339994361723088
2012-02-29,34.05,39.03845034678664,-0.12778300118148145
2012-03-01,34.07,38.60845034678663,-0.11755069954949293
2012-03-02,33.64,38.35845034678663,-0.12300941002904475
2012-03-05,33.39,37.738450346786635,-0.11522599117949472
2012-03-06,32.77,37.85845034678663,-0.1344072538673926
2012-03-07,32.89,37.28845034678664,-0.1179574454256096
2012-03-08,32.32,36.67845034678663,-0.11882863931214238
2012-03-09,31.71,37.058450346786636,-0.14432471667694557
2012-03-12,32.09,37.49845034678663,-0.14423130280769314
2012-03-13,32.53,37.378450346786636,-0.12971244933388326
2012-03-14,32.41,38.238450346786635,-0.15242381147583384
2012-03-15,33.27,38.57845034678664,-0.1376014406765511
2012-03-16,33.61,39.11845034678664,-0.14081463600817523
2012-03-19,34.15,38.778450346786634,-0.1193562482614825
2012-03-20,33.81,38.97845034678664,-0.1325976353806667
2012-03-21,34.01,39.18845034678664,-0.13214225877679442
2012-03-22,34.22,39.10845034678663,-0.12499729095474876
2012-03-23,34.14,40.40845034678664,-0.15512721455513867
2012-03-26,35.44,39.08845034678664,-0.0933383215353425
2012-03-27,34.12,37.50845034678664,-0.09033831884438093
2012-03-28,32.54,38.21845034678664,-0.1485787700773189
2012-03-29,33.25,38.40845034678664,-0.1343050891200095
2012-03-30,33.44,42.46462449571447,-0.21252100078325753
2012-04-02,33.33,42.38462449571447,-0.21362993310534084
2012-04-03,33.25,41.45462449571447,-0.19791819599192495
2012-04-04,32.32,42.03462449571447,-0.2311100577740357
2012-04-05,32.9,41.48462449571447,-0.20693508980902786
2012-04-09,32.35,40.84462449571447,-0.2079741116632312
2012-04-10,31.71,41.02462449571447,-0.2270495978991227
2012-04-11,31.89,41.15462449571447,-0.22511745907629943
2012-04-12,32.02,40.94462449571447,-0.21796816079357562
2012-04-13,31.81,40.34462449571447,-0.2115430395596084
2012-04-16,31.21,40.31462449571447,-0.22583924840183767
2012-04-17,31.18,40.62462449571447,-0.23248521341313055
2012-04-18,31.49,40.68462449571447,-0.22599752633044445
2012-04-19,31.55,41.07462449571447,-0.23188585684351715
2012-04-20,31.94,40.52462449571447,-0.21183723729808535
2012-04-23,31.39,40.67462449571447,-0.22826577038695728
2012-04-24,31.54,41.45462449571447,-0.2391681173409117
2012-04-25,32.32,41.76462449571447,-0.22613933705266753
2012-04-26,32.63,49.44462449571447,-0.3400698188570903
2012-04-27,40.31,51.78462449571447,-0.221583618833889
2012-04-30,42.65,50.77462449571447,-0.1600134826482117
2012-05-01,41.64,51.58462449571447,-0.19278272533593122
2012-05-02,42.45,50.56462449571447,-0.16048026810526816
2012-05-03,41.43,50.11462449571447,-0.17329521238769607
2012-05-04,40.98,50.03462449571447,-0.1809671719728807
2012-05-07,40.9,50.23462449571447,-0.18582052895629408
2012-05-08,41.1,50.27462449571447,-0.1824901645261724
2012-05-09,41.14,50.04462449571447,-0.17793368589421654
2012-05-10,40.91,50.24462449571447,-0.18578354579026968
2012-05-11,41.11,50.53462449571447,-0.18649835810126014
2012-05-14,41.4,50.81462449571447,-0.185273916498359
2012-05-15,41.68,52.14462449571447,-0.2006846265922292
2012-05-16,43.01,50.23462449571447,-0.14381762714939383
2012-05-17,41.1,49.85462449571447,-0.17560305757527106
2012-05-18,40.72,51.48462449571447,-0.20908425770125816
2012-05-21,42.35,51.84462449571447,-0.18313614165532832
2012-05-22,42.71,54.74462449571447,-0.21983207678512007
2012-05-23,45.61,54.38462449571447,-0.1613438462999025
2012-05-24,45.25,54.02462449571447,-0.16241898167030333
2012-05-25,44.89,54.43462449571447,-0.17534105514893195
2012-05-29,45.3,54.59462449571447,-0.1702479792024959
2012-05-30,45.46,55.02462449571447,-0.17382443921011037
2012-05-31,45.89,53.78462449571447,-0.14678218114813657
2012-06-01,44.65,54.06462449571447,-0.17413650022596083
2012-06-04,44.93,54.31462449571447,-0.17278264524234965
2012-06-05,45.18,55.82462449571447,-0.1906797330366572
2012-06-06,46.69,55.16462449571447,-0.15362425781349842
2012-06-07,46.03,56.98462449571447,-0.1922382501009252
2012-06-08,47.85,57.15462449571447,-0.16279740402129916
2012-06-11,48.02,57.86462449571447,-0.17013200347379032
2012-06-12,48.73,56.56462449571447,-0.1385074959051138
2012-06-13,47.43,56.66462449571447,-0.16296983484665784
2012-06-14,47.53,59.18462449571447,-0.19691980130005515
2012-06-15,50.05,59.09462449571447,-0.15305325269255898
2012-06-18,49.96,57.62462449571447,-0.1330095347742264
2012-06-19,48.49,57.08462449571447,-0.1505593594008785
2012-06-20,47.95,56.96462449571447,-0.15824952021570238
2012-06-21,47.83,57.16462449571447,-0.1632937254125455
2012-06-22,48.03,55.38462449571447,-0.13279180932757884
2012-06-25,46.25,55.53462449571447,-0.16718622985253007
2012-06-26,46.4,55.74462449571447,-0.16763274630063862
2012-06-27,46.61,55.34462449571447,-0.157822454760549
2012-06-28,46.21,57.20462449571447,-0.1921981761551138
2012-06-29,48.07,58.87198231313109,-0.18348256485873016
2012-07-02,49.19,58.351982313131096,-0.1570123575916521
2012-07-03,48.67,58.01198231313109,-0.16103539201101424
2012-07-05,48.33,57.40198231313109,-0.15804301432732604
2012-07-06,47.72,57.15198231313109,-0.16503333622715
2012-07-09,47.47,55.40198231313109,-0.14317145311335
2012-07-10,45.72,55.29198231313109,-0.17311700381662531
2012-07-11,45.61,53.741982313131096,-0.15131526533110706
2012-07-12,44.06,55.351982313131096,-0.20400321436098423
2012-07-13,45.67,54.90198231313109,-0.16815389762207267
2012-07-16,45.22,55.611982313131094,-0.1868658853881089
2012-07-17,45.93,56.23198231313109,-0.1832050354505359
2012-07-18,46.55,57.241982313131096,-0.18678567514735422
2012-07-19,47.56,56.781982313131095,-0.16241036218628924
2012-07-20,47.1,56.0619823131311,-0.15985846278275428
2012-07-23,46.38,56.001982313131094,-0.17181503074892002
2012-07-24,46.32,53.931982313131094,-0.14114041402994681
2012-07-25,44.25,55.391982313131095,-0.2011479251662348
2012-07-26,45.71,64.58198231313109,-0.292217451945478
2012-07-27,54.9,65.80198231313109,-0.16567863048945797
2012-07-30,56.12,66.6719823131311,-0.15826711531648696
2012-07-31,56.99,66.08198231313109,-0.13758640396180166
2012-08-01,56.4,66.4819823131311,-0.1516498450007826
2012-08-02,56.8,67.13198231313109,-0.1539055150336317
2012-08-03,57.45,68.10198231313109,-0.1564122210738823
2012-08-06,58.42,68.55198231313109,-0.14779999018628398
2012-08-07,58.87,65.8219823131311,-0.10561794204341712
2012-08-08,56.14,65.6419823131311,-0.1447546521036478
2012-08-09,55.96,64.1219823131311,-0.12728836537325305
2012-08-10,54.44,63.51198231313109,-0.14283890980451197
2012-08-13,53.83,61.991982313131096,-0.1316619022102513
2012-08-14,52.31,62.5919823131311,-0.16426995811848655
2012-08-15,52.91,61.90198231313109,-0.14526162131036724
2012-08-16,52.22,61.30198231313109,-0.1481515274129349
2012-08-17,51.62,62.12198231313109,-0.16905420468063892
2012-08-20,52.44,61.29198231313109,-0.14442316888867635
2012-08-21,51.61,61.40198231313109,-0.1594733906666892
2012-08-22,51.72,62.101982313131096,-0.1671763432732789
2012-08-23,52.42,62.741982313131096,-0.16451476240607776
2012-08-24,53.06,61.861982313131094,-0.14228419433081674
2012-08-27,52.18,62.5619823131311,-0.16594714440421476
2012-08-28,52.88,62.54198231313109,-0.1544879448297003
2012-08-29,52.86,61.1619823131311,-0.13573762653125643
2012-08-30,51.48,61.04198231313109,-0.15664599920887834
2012-08-31,51.36,61.671982313131096,-0.16720692162566475
2012-09-04,51.99,61.781982313131095,-0.15849252397733304
2012-09-05,52.1,63.0619823131311,-0.1738286985445514
2012-09-06,53.38,63.79198231313109,-0.16321772635975706
2012-09-07,54.11,62.431982313131094,-0.13329678163015435
2012-09-10,52.75,63.47198231313109,-0.16892464867782975
2012-09-11,53.79,63.90198231313109,-0.1582420755522197
2012-09-12,54.22,65.2519823131311,-0.16906738955746725
2012-09-13,55.57,65.5619823131311,-0.15240512810317897
2012-09-14,55.88,64.6719823131311,-0.13594731441139007
2012-09-17,54.99,64.49198231313109,-0.14733586986046798
2012-09-18,54.81,65.8419823131311,-0.16755240236639946
2012-09-19,56.16,66.77198231313109,-0.15892866956331453
2012-09-20,57.09,69.05198231313109,-0.173231555596578
2012-09-21,59.37,68.24198231313109,-0.13000768753201863
2012-09-24,58.56,67.8219823131311,-0.13656313185257452
2012-09-25,58.14,67.33198231313109,-0.13651732798216565
2012-09-26,57.65,67.9019823131311,-0.15098207686859444
2012-09-27,58.22,67.52198231313109,-0.13776228117820122
2012-09-28,57.84,66.35445041174364,-0.12831769924865088
2012-10-01,56.94,66.08445041174365,-0.13837522071786224
2012-10-02,56.67,67.76445041174364,-0.16372080558954782
2012-10-03,58.35,67.93445041174364,-0.14108379995206088
2012-10-04,58.52,67.01445041174364,-0.12675550361978438
2012-10-05,57.6,66.21445041174364,-0.1300992511177862
2012-10-08,56.8,64.89445041174365,-0.12473255201925304
2012-10-09,55.48,64.69445041174365,-0.14243030666616496
2012-10-10,55.28,63.664450411743644,-0.13169752283288438
2012-10-11,54.25,63.664450411743644,-0.14787609648487654
2012-10-12,54.25,63.904450411743646,-0.15107633896448402
2012-10-15,54.49,64.07445041174364,-0.14958302958751546
2012-10-16,54.66,63.74445041174364,-0.14251358907425793
2012-10-17,54.33,63.694450411743645,-0.14702144929752126
2012-10-18,54.28,61.514450411743645,-0.11760570668062942
2012-10-19,52.1,61.77445041174364,-0.15660925102952394
2012-10-22,52.36,63.10445041174364,-0.17026454301777927
2012-10-23,53.69,61.68445041174365,-0.12960236102260292
2012-10-24,52.27,60.664450411743644,-0.13837511680677173
2012-10-25,51.25,68.47445041174365,-0.25154565400921547
2012-10-26,59.06,68.56445041174365,-0.13862067521386756
2012-10-31,59.15,69.09445041174365,-0.14392545786938404
2012-11-01,59.68,68.48445041174365,-0.1285613063813661
2012-11-02,59.07,69.28445041174365,-0.14742774678937642
2012-11-05,59.87,69.97445041174365,-0.14440199747603655
2012-11-06,60.56,68.31445041174365,-0.11351112927069107
2012-11-07,58.9,67.60445041174364,-0.12875558278677435
2012-11-08,58.19,67.15445041174364,-0.1334900420862648
2012-11-09,57.74,67.00445041174365,-0.1382661950782883
2012-11-12,57.59,66.60445041174364,-0.13534306425497078
2012-11-13,57.19,64.88445041174364,-0.11858697057486367
2012-11-14,55.47,65.29445041174364,-0.1504637890324696
2012-11-15,55.88,67.64445041174365,-0.17391597300495232
2012-11-16,58.23,67.71445041174364,-0.1400653827074223
2012-11-19,58.3,68.70445041174365,-0.15143779404958635
2012-11-20,59.29,69.43445041174364,-0.14610111193488873
2012-11-21,60.02,70.00445041174365,-0.142625938108482
2012-11-23,60.59,70.35445041174364,-0.13878937799382973
2012-11-26,60.94,70.24445041174364,-0.1324581565832581
2012-11-27,60.83,71.14445041174365,-0.14497898784865826
2012-11-28,61.73,71.00445041174365,-0.1306178747664769
2012-11-29,61.59,71.27445041174364,-0.13587548351194256
2012-11-30,61.86,70.19445041174365,-0.1187337512133193
2012-12-03,60.78,69.33445041174365,-0.12337950846863166
2012-12-04,59.92,69.50445041174365,-0.1378969311312508
2012-12-05,60.09,69.09445041174365,-0.13032089202656427
2012-12-06,59.68,69.29445041174364,-0.13874776918808263
2012-12-07,59.88,67.12445041174364,-0.1079256570043543
2012-12-10,57.71,69.41445041174364,-0.16861691394683243
2012-12-11,60.0,69.98445041174365,-0.14266669743066562
2012-12-12,60.57,68.75445041174365,-0.1190388456707916
2012-12-13,59.34,68.40445041174364,-0.13251258298520674
2012-12-14,58.99,70.07445041174364,-0.15818105381652792
2012-12-17,60.66,70.85445041174364,-0.1438787592381633
2012-12-18,61.44,70.19445041174365,-0.12471713020605135
2012-12-19,60.78,70.32445041174364,-0.13572022754336077
2012-12-20,60.91,69.00445041174365,-0.1173033096190863
2012-12-21,59.59,69.00445041174365,-0.13643251059269978
2012-12-24,59.59,67.34445041174365,-0.11514609391468744
2012-12-26,57.93,69.71445041174364,-0.1690388483613221
2012-12-27,60.3,68.77445041174364,-0.12322091068715513
2012-12-28,59.36,70.85445041174364,-0.16222623060299002
2012-12-31,61.44,72.49155107232954,-0.15245295360424405
2013-01-02,63.25,72.07155107232954,-0.1223999059417552
2013-01-03,62.83,73.70155107232954,-0.14750776495409668
2013-01-04,64.46,73.65155107232954,-0.1247977936446033
2013-01-07,64.41,73.99155107232954,-0.12949520497229772
2013-01-08,64.75,72.93155107232954,-0.11218122955064436
2013-01-09,63.69,72.01155107232954,-0.11555855898689427
2013-01-10,62.77,71.85155107232954,-0.12639325020537928
2013-01-11,62.61,72.12155107232954,-0.1318822311903769
2013-01-14,62.88,72.76155107232954,-0.13580731755576037
2013-01-15,63.52,71.93155107232954,-0.11693826904790983
2013-01-16,62.69,72.10155107232954,-0.13053188083136014
2013-01-17,62.86,71.48155107232954,-0.12061225509230644
2013-01-18,62.24,71.23155107232954,-0.12622989303152177
2013-01-22,61.99,71.85155107232954,-0.13724896575165624
2013-01-23,62.61,72.62155107232954,-0.13785922945047324
2013-01-24,63.38,75.73155107232954,-0.16309650201846304
2013-01-25,66.49,75.90155107232954,-0.12399682140040735
2013-01-28,66.66,75.81155107232952,-0.12071446821604148
2013-01-29,66.57,74.90155107232954,-0.1112333583624201
2013-01-30,65.66,74.49155107232954,-0.11855775514399369
2013-01-31,65.25,76.51155107232954,-0.1471875934351864
2013-02-01,67.27,74.40155107232954,-0.09585218277770313
2013-02-04,65.16,76.74155107232954,-0.15091630167096626
2013-02-05,67.5,74.94155107232955,-0.09929806583729983
2013-02-06,65.7,74.64155107232953,-0.11979321093776496
2013-02-07,65.4,74.89155107232953,-0.12673727458472162
2013-02-08,65.65,74.04155107232954,-0.11333570070853882
2013-02-11,64.8,74.79155107232954,-0.13359197568542058
2013-02-12,65.55,74.71155107232954,-0.12262563072020938
2013-02-13,65.47,74.41155107232954,-0.12016348192551685
2013-02-14,65.17,73.82155107232954,-0.11719546591283136
2013-02-15,64.58,73.66155107232954,-0.12328753522189906
2013-02-19,64.42,72.35155107232954,-0.10962516981011783
2013-02-20,63.11,73.00155107232953,-0.13549782062204463
2013-02-21,63.76,73.73155107232954,-0.1352413034488804
2013-02-22,64.49,71.38155107232954,-0.09654526931400631
2013-02-25,62.14,72.06155107232954,-0.13768161973603765
2013-02-26,62.82,73.42155107232955,-0.14439290531857163
2013-02-27,64.18,73.14155107232953,-0.12252339389777867
2013-02-28,63.9,72.98155107232954,-0.12443625736768904
2013-03-01,63.74,73.66155107232954,-0.13469104204155846
2013-03-04,64.42,75.15155107232954,-0.14279879682058683
2013-03-05,65.91,74.19155107232955,-0.11162391070993838
2013-03-06,64.95,73.56155107232952,-0.11706592570162366
2013-03-07,64.32,73.96155107232954,-0.13035896263047198
2013-03-08,64.72,74.22155107232953,-0.1280160672345717
2013-03-11,64.98,74.21155107232954,-0.12439506975581338
2013-03-12,64.97,74.99155107232954,-0.1336357353465557
2013-03-13,65.75,75.59155107232954,-0.13019379722626245
2013-03-14,66.35,75.46155107232954,-0.12074428557128603
2013-03-15,66.22,73.68155107232954,-0.10126756241877843
2013-03-18,64.44,71.89155107232953,-0.10364988599053304
2013-03-19,62.65,72.52155107232954,-0.13611886296370201
2013-03-20,63.28,71.17155107232954,-0.11088069535409706
2013-03-21,61.93,72.18155107232954,-0.14202453286237882
2013-03-22,62.94,71.62155107232954,-0.12121422871116228
2013-03-25,62.38,71.33155107232953,-0.12549216914199357
2013-03-26,62.09,70.14155107232953,-0.11479003456919312
2013-03-27,60.9,69.26155107232954,-0.12072428270625368
2013-03-28,60.02,68.48282230299098,-0.12357584016541567
2013-04-01,60.5,69.85282230299099,-0.13389326292962844
2013-04-02,61.87,68.78282230299098,-0.10050216131783218
2013-04-03,60.8,69.16282230299099,-0.12091499485597679
2013-04-04,61.18,69.60282230299099,-0.12101265472146006
2013-04-05,61.62,70.30282230299099,-0.12350602747596362
2013-04-08,62.32,70.41282230299099,-0.11493392876892572
2013-04-09,62.43,72.33282230299098,-0.13690634469521445
2013-04-10,64.35,72.99282230299099,-0.11840646833896762
2013-04-11,65.01,72.41282230299099,-0.10223082138707373
2013-04-12,64.43,69.44282230299099,-0.07218632735171937
2013-04-15,61.46,71.11282230299098,-0.13573954724878057
2013-04-16,63.13,69.75282230299098,-0.09494701553756324
2013-04-17,61.77,68.48282230299098,-0.09802198678803276
2013-04-18,60.5,69.65282230299098,-0.1314063378964897
2013-04-19,61.67,71.32282230299099,-0.13533988127929397
2013-04-22,63.34,72.18282230299099,-0.12250590958985774
2013-04-23,64.2,72.16282230299099,-0.11034521723052049
2013-04-24,64.18,72.95282230299098,-0.12025336410639864
2013-04-25,64.97,66.54282230299098,-0.023636242776559957
2013-04-26,58.56,64.04282230299098,-0.08561181574808452
2013-04-29,56.06,63.822822302990986,-0.12163082143465764
2013-04-30,55.84,63.082822302990984,-0.11481449368582819
2013-05-01,55.1,64.75282230299098,-0.14907183902847587
2013-05-02,56.77,66.98282230299098,-0.15246927423861245
2013-05-03,59.0,66.27282230299099,-0.10974064556569751
2013-05-06,58.29,65.05282230299099,-0.10395893773051645
2013-05-07,57.07,65.16282230299099,-0.12419385804625482
2013-05-08,57.18,63.95282230299098,-0.10590341534738223
2013-05-09,55.97,66.85282230299099,-0.16278777661274735
2013-05-10,58.87,67.41282230299099,-0.12672399717363503
2013-05-13,59.43,68.74282230299099,-0.13547337730685216
2013-05-14,60.76,68.71282230299099,-0.11574000363313286
2013-05-15,60.73,65.88282230299099,-0.07821192418402301
2013-05-16,57.9,66.08282230299098,-0.12382676795298764
2013-05-17,58.1,65.98282230299098,-0.11946779522090334
2013-05-20,58.0,65.99282230299099,-0.12111654001239358
2013-05-21,58.01,65.66282230299099,-0.11654726425980022
2013-05-22,57.68,66.19282230299099,-0.12860642599622663
2013-05-23,58.21,67.02282230299099,-0.13148987166118942
2013-05-24,59.04,66.95282230299098,-0.11818504479440728
2013-05-28,58.97,65.44282230299099,-0.09890805553927273
2013-05-29,57.46,65.47282230299098,-0.1223839452942741
2013-05-30,57.49,65.49282230299099,-0.12219388356738303
2013-05-31,57.51,65.49282230299099,-0.12188850659175854
2013-06-03,57.51,64.11282230299098,-0.10298754704303426
2013-06-04,56.13,62.94282230299098,-0.10823827171580835
2013-06-05,54.96,63.582822302990984,-0.1356155953867647
2013-06-06,55.6,63.822822302990986,-0.12883827455881136
2013-06-07,55.84,64.72282230299098,-0.13724405065970802
2013-06-10,56.74,63.822822302990986,-0.11097632551199565
2013-06-11,55.84,64.35282230299099,-0.13228358910057192
2013-06-12,56.37,66.13282230299099,-0.14762446184834077
2013-06-13,58.15,65.99282230299099,-0.11884356554690845
2013-06-14,58.01,67.11282230299098,-0.13563462227672252
2013-06-17,59.13,68.62282230299098,-0.13833331221903455
2013-06-18,60.64,68.47282230299098,-0.11439315686931795
2013-06-19,60.49,67.68282230299099,-0.10627249364382851
2013-06-20,59.7,66.81282230299098,-0.1064589409310518
2013-06-21,58.83,64.97282230299098,-0.0945444892996159
2013-06-24,56.99,65.10282230299099,-0.12461552381298624
2013-06-25,57.12,65.89282230299098,-0.13313775304162023
2013-06-26,57.91,67.90282230299098,-0.14716357824424076
2013-06-27,59.92,68.13282230299099,-0.12054134887393986
2013-06-28,60.15,71.7558550861042,-0.1617408791544277
2013-07-01,62.11,71.3358550861042,-0.1293298450683511
2013-07-02,61.69,71.32585508610421,-0.13509624349363714
2013-07-03,61.68,72.5258550861042,-0.14954467028658647
2013-07-05,62.88,72.04585508610421,-0.12722251786934602
2013-07-08,62.4,72.6658550861042,-0.14127481296325284
2013-07-09,63.02,72.8658550861042,-0.13512302949673127
2013-07-10,63.22,72.7258550861042,-0.1307080552693357
2013-07-11,63.08,73.3958550861042,-0.14055092176529838
2013-07-12,63.75,73.98585508610421,-0.13834881105573216
2013-07-15,64.34,74.1458550861042,-0.1322508867787261
2013-07-16,64.5,74.74585508610421,-0.13707589637313533
2013-07-17,65.1,75.1658550861042,-0.1339152607866103
2013-07-18,65.52,74.07585508610421,-0.11550126658894544
2013-07-19,64.43,73.59585508610421,-0.12454308840328732
2013-07-22,63.95,73.4258550861042,-0.12905338419269563
2013-07-23,63.78,73.4258550861042,-0.1313686449383914
2013-07-24,63.78,74.6458550861042,-0.1455654178463146
2013-07-25,65.0,56.84585508610421,0.14344308659874572
2013-07-26,47.2,55.67585508610421,-0.15223574156150932
2013-07-29,46.03,57.13585508610421,-0.19437628209760038
2013-07-30,47.49,56.77585508610421,-0.1635528883188393
2013-07-31,47.13,56.84585508610421,-0.17091580505540171
2013-08-01,47.2,57.81585508610421,-0.18361494559397562
2013-08-02,48.17,59.33585508610421,-0.18818057091957419
2013-08-05,49.69,60.615855086104204,-0.18024747932012408
2013-08-06,50.97,60.44585508610421,-0.15676600277398667
2013-08-07,50.8,60.545855086104204,-0.16096651161742304
2013-08-08,50.9,60.325855086104205,-0.1562490091959825
2013-08-09,50.68,59.31585508610421,-0.14559100722004614
2013-08-12,49.67,59.02585508610421,-0.1585043549552364
2013-08-13,49.38,58.435855086104205,-0.1549708663073478
2013-08-14,48.79,57.41585508610421,-0.15023472302499663
2013-08-15,47.77,57.035855086104206,-0.16245666996867147
2013-08-16,47.39,56.48585508610421,-0.16102889957563615
2013-08-19,46.84,57.24585508610421,-0.18177482143384227
2013-08-20,47.6,55.34585508610421,-0.13995366182442404
2013-08-21,45.7,56.115855086104204,-0.1856134076567506
2013-08-22,46.47,58.48585508610421,-0.2054489084311787
2013-08-23,48.84,56.84585508610421,-0.140834456161804
2013-08-26,47.2,56.60585508610421,-0.1661639961413317
2013-08-27,46.96,56.645855086104206,-0.17098965266534116
2013-08-28,47.0,56.73585508610421,-0.17159968896791555
2013-08-29,47.09,56.40585508610421,-0.1651575899679819
2013-08-30,46.76,56.91585508610421,-0.17843630866548688
2013-09-03,47.27,58.55585508610421,-0.1927365772305566
2013-09-04,48.91,57.825855086104205,-0.15418457838329014
2013-09-05,48.18,59.325855086104205,-0.18787516960231532
2013-09-06,49.68,60.285855086104206,-0.17592609528315106
2013-09-09,50.64,61.48585508610421,-0.1763959380725173
2013-09-10,51.84,61.73585508610421,-0.16029348054387949
2013-09-11,52.09,60.825855086104205,-0.14362075261807417
2013-09-12,51.18,60.83585508610421,-0.1587198054903275
2013-09-13,51.19,62.06585508610421,-0.1752308909788819
2013-09-16,52.42,61.90585508610421,-0.15323033779131923
2013-09-17,52.26,63.115855086104204,-0.17199885941962412
2013-09-18,53.47,62.76585508610421,-0.14810369544638335
2013-09-19,53.12,62.465855086104206,-0.14961541906729192
2013-09-20,52.82,61.505855086104205,-0.1412199712359835
2013-09-23,51.86,61.83585508610421,-0.16132800415249682
2013-09-24,52.19,61.23585508610421,-0.14772154440212792
2013-09-25,51.59,61.66585508610421,-0.16339439503490638
2013-09-26,52.02,61.85585508610421,-0.15901251502242686
2013-09-27,52.21,61.45585508610421,-0.15044709854171057
2013-09-30,51.81,62.73590827325392,-0.17415717049420543
2013-10-01,52.86,63.33590827325392,-0.16540235324418306
2013-10-02,53.46,62.02590827325392,-0.13810210139151813
2013-10-03,52.15,61.54590827325392,-0.15266503552986177
2013-10-04,51.67,61.64590827325392,-0.1618259597868904
2013-10-07,51.77,60.50590827325392,-0.14438107818828572
2013-10-08,50.63,59.86590827325392,-0.15427659146332895
2013-10-09,49.99,61.26590827325392,-0.18404865921454883
2013-10-10,51.39,61.60590827325392,-0.16582676174403765
2013-10-11,51.73,58.38590827325392,-0.11399853954662098
2013-10-14,48.51,57.76590827325392,-0.16023132934169548
2013-10-15,47.89,57.77590827325392,-0.17110779507780371
2013-10-16,47.9,58.08590827325392,-0.17535936987222933
2013-10-17,48.21,58.30590827325392,-0.1731541206071069
2013-10-18,48.43,58.06590827325392,-0.16594777486142187
2013-10-21,48.19,58.785908273253916,-0.18024571848071258
2013-10-22,48.91,59.07590827325392,-0.1720821324698354
2013-10-23,49.2,60.37590827325392,-0.18510542686452236
2013-10-24,50.5,60.32590827325392,-0.16288040337074106
2013-10-25,50.45,59.80590827325392,-0.15643785945874544
2013-10-28,49.93,60.55590827325392,-0.17547269252911402
2013-10-29,50.68,59.83590827325392,-0.15301695148407268
2013-10-30,49.96,68.84590827325393,-0.2743214338649512
2013-10-31,58.97,69.98590827325393,-0.15740180480680865
2013-11-01,60.11,70.11590827325392,-0.14270525077218077
2013-11-04,60.24,69.45590827325393,-0.13268717525075957
2013-11-05,59.58,69.68590827325392,-0.14502083023193735
2013-11-06,59.81,68.78590827325392,-0.13049051031785286
2013-11-07,58.91,69.75590827325392,-0.1554837223359975
2013-11-08,59.88,71.12590827325393,-0.15811268420009505
2013-11-11,61.25,71.89590827325392,-0.148073910309223
2013-11-12,62.02,71.59590827325393,-0.13374937903862294
2013-11-13,61.72,70.91590827325392,-0.12967341880216987
2013-11-14,61.04,71.06590827325392,-0.14107901407104417
2013-11-15,61.19,70.92590827325392,-0.1372687147797207
2013-11-18,61.05,70.57590827325392,-0.13497393808056657
2013-11-19,60.7,70.98590827325393,-0.14490070668194077
2013-11-20,61.11,72.46590827325392,-0.15670690596236148
2013-11-21,62.59,71.92590827325392,-0.12979896253497203
2013-11-22,62.05,71.26590827325391,-0.1293172078564898
2013-11-25,61.39,72.20590827325393,-0.1497925658981052
2013-11-26,62.33,73.17590827325392,-0.1482169272536129
2013-11-27,63.3,73.56590827325392,-0.13954708796800463
2013-11-29,63.69,72.48590827325393,-0.12134645868125893
2013-12-02,62.61,72.43590827325392,-0.13564968684022172
2013-12-03,62.56,72.71590827325392,-0.13966556307169753
2013-12-04,62.84,73.45590827325393,-0.14452082239270725
2013-12-05,63.58,73.35590827325392,-0.13326681522145756
2013-12-06,63.48,73.37590827325393,-0.13486590498343531
2013-12-09,63.5,73.07590827325392,-0.13104056452431034
2013-12-10,63.2,72.18590827325392,-0.12448285944174153
2013-12-11,62.31,72.41590827325392,-0.13955370462413208
2013-12-12,62.54,72.60590827325392,-0.13863759179722202
2013-12-13,62.73,75.75590827325392,-0.17194577386979604
2013-12-16,65.88,76.26590827325391,-0.13618022139121633
2013-12-17,66.39,77.42590827325392,-0.14253508314433527
2013-12-18,67.55,76.67590827325392,-0.11901923927306413
2013-12-19,66.8,77.48590827325393,-0.13790776299053098
2013-12-20,67.61,78.55590827325393,-0.1393390836393742
2013-12-23,68.68,78.37590827325393,-0.1237103146473224
2013-12-24,68.5,78.90590827325391,-0.13187742845843542
2013-12-26,69.03,78.63590827325392,-0.12215676634488792
2013-12-27,68.76,78.71590827325392,-0.1264789861624036
2013-12-30,68.84,79.53590827325392,-0.13447898572437256
2013-12-31,69.66,76.52435673708567,-0.08970159345042916
2014-01-02,69.21,76.51435673708568,-0.09546387173043225
2014-01-03,69.2,76.27435673708567,-0.09274882201197265
2014-01-06,68.96,78.76435673708568,-0.12447707495171312
2014-01-07,71.45,77.62435673708568,-0.07954148667535199
2014-01-08,70.31,76.86435673708567,-0.08527173081672734
