date,WHR,dcf,Deviation
2004-08-30,61.14,,
2004-08-31,61.14,,
2004-09-01,61.07,,
2004-09-02,61.75,,
2004-09-03,61.61,,
2004-09-07,62.03,,
2004-09-08,61.32,,
2004-09-09,60.79,,
2004-09-10,61.17,,
2004-09-13,61.36,,
2004-09-14,60.75,,
2004-09-15,60.82,,
2004-09-16,61.11,,
2004-09-17,61.82,,
2004-09-20,61.55,,
2004-09-21,63.59,,
2004-09-22,63.03,,
2004-09-23,61.8,,
2004-09-24,61.44,,
2004-09-27,60.43,,
2004-09-28,60.42,,
2004-09-29,60.02,,
2004-09-30,60.09,,
2004-10-01,60.82,,
2004-10-04,59.62,,
2004-10-05,59.39,,
2004-10-06,60.3,,
2004-10-07,59.03,,
2004-10-08,57.91,,
2004-10-11,58.5,,
2004-10-12,58.79,,
2004-10-13,58.55,,
2004-10-14,57.86,,
2004-10-15,57.88,,
2004-10-18,58.28,,
2004-10-19,59.31,,
2004-10-20,57.09,,
2004-10-21,56.52,,
2004-10-22,55.7,,
2004-10-25,55.04,,
2004-10-26,56.75,,
2004-10-27,59.03,,
2004-10-28,58.52,,
2004-10-29,58.75,,
2004-11-01,57.94,,
2004-11-02,58.67,,
2004-11-03,59.75,,
2004-11-04,61.5,,
2004-11-05,62.45,,
2004-11-08,62.01,,
2004-11-09,63.77,,
2004-11-10,63.69,,
2004-11-11,63.58,,
2004-11-12,64.1,,
2004-11-15,64.39,,
2004-11-16,63.53,,
2004-11-17,66.43,,
2004-11-18,65.76,,
2004-11-19,64.64,,
2004-11-22,64.81,,
2004-11-23,64.5,,
2004-11-24,65.07,,
2004-11-26,64.95,,
2004-11-29,65.16,,
2004-11-30,64.55,,
2004-12-01,65.0,,
2004-12-02,64.25,,
2004-12-03,63.92,,
2004-12-06,63.31,,
2004-12-07,63.31,,
2004-12-08,64.0,,
2004-12-09,64.06,,
2004-12-10,63.92,,
2004-12-13,65.86,,
2004-12-14,67.43,,
2004-12-15,68.66,,
2004-12-16,67.67,,
2004-12-17,66.28,,
2004-12-20,66.51,,
2004-12-21,67.84,,
2004-12-22,69.1,,
2004-12-23,68.32,,
2004-12-27,67.8,,
2004-12-28,69.0,,
2004-12-29,68.99,,
2004-12-30,69.25,,
2004-12-31,69.21,,
2005-01-03,69.05,,
2005-01-04,67.86,,
2005-01-05,67.92,,
2005-01-06,68.8,,
2005-01-07,67.94,,
2005-01-10,69.47,,
2005-01-11,70.6,,
2005-01-12,70.85,,
2005-01-13,69.3,,
2005-01-14,69.27,,
2005-01-18,70.42,,
2005-01-19,68.46,,
2005-01-20,68.31,,
2005-01-21,67.55,,
2005-01-24,67.62,,
2005-01-25,67.66,,
2005-01-26,68.17,,
2005-01-27,67.97,,
2005-01-28,66.74,,
2005-01-31,68.26,,
2005-02-01,69.08,,
2005-02-02,68.27,,
2005-02-03,65.35,,
2005-02-04,64.52,,
2005-02-07,63.39,,
2005-02-08,62.84,,
2005-02-09,61.83,,
2005-02-10,62.46,,
2005-02-11,63.18,,
2005-02-14,63.27,,
2005-02-15,64.45,,
2005-02-16,63.8,,
2005-02-17,62.46,,
2005-02-18,62.89,,
2005-02-22,61.8,,
2005-02-23,63.23,,
2005-02-24,63.95,,
2005-02-25,64.02,,
2005-02-28,63.75,,
2005-03-01,64.13,,
2005-03-02,63.76,,
2005-03-03,63.98,,
2005-03-04,65.79,,
2005-03-07,67.26,,
2005-03-08,66.0,,
2005-03-09,65.33,,
2005-03-10,65.87,,
2005-03-11,65.94,,
2005-03-14,65.78,,
2005-03-15,65.39,,
2005-03-16,64.17,,
2005-03-17,64.0,,
2005-03-18,63.87,,
2005-03-21,66.6,,
2005-03-22,67.02,,
2005-03-23,66.68,,
2005-03-24,66.94,,
2005-03-28,66.28,,
2005-03-29,65.13,,
2005-03-30,67.93,,
2005-03-31,67.73,,
2005-04-01,66.87,,
2005-04-04,67.37,,
2005-04-05,67.54,,
2005-04-06,67.62,,
2005-04-07,67.98,,
2005-04-08,67.12,,
2005-04-11,66.58,,
2005-04-12,68.24,,
2005-04-13,67.4,,
2005-04-14,65.52,,
2005-04-15,63.86,,
2005-04-18,65.22,,
2005-04-19,64.64,,
2005-04-20,61.64,,
2005-04-21,67.0,,
2005-04-22,64.53,,
2005-04-25,64.59,,
2005-04-26,62.83,,
2005-04-27,62.52,,
2005-04-28,61.91,,
2005-04-29,62.06,,
2005-05-02,61.64,,
2005-05-03,61.28,,
2005-05-04,63.32,,
2005-05-05,62.79,,
2005-05-06,63.0,,
2005-05-09,63.53,,
2005-05-10,62.92,,
2005-05-11,62.34,,
2005-05-12,61.13,,
2005-05-13,61.41,,
2005-05-16,63.33,,
2005-05-17,63.84,,
2005-05-18,65.55,,
2005-05-19,65.51,,
2005-05-20,68.25,,
2005-05-23,68.98,,
2005-05-24,68.21,,
2005-05-25,68.27,,
2005-05-26,69.44,,
2005-05-27,69.06,,
2005-05-31,68.8,,
2005-06-01,68.85,,
2005-06-02,68.34,,
2005-06-03,68.0,,
2005-06-06,67.75,,
2005-06-07,67.65,,
2005-06-08,67.25,,
2005-06-09,66.79,,
2005-06-10,66.9,,
2005-06-13,67.05,,
2005-06-14,68.0,,
2005-06-15,67.98,,
2005-06-16,70.74,,
2005-06-17,72.51,,
2005-06-20,72.56,,
2005-06-21,73.44,,
2005-06-22,71.41,,
2005-06-23,70.77,,
2005-06-24,69.6,,
2005-06-27,69.52,,
2005-06-28,70.31,,
2005-06-29,70.1,,
2005-06-30,70.11,,
2005-07-01,69.6,,
2005-07-05,70.87,,
2005-07-06,70.01,,
2005-07-07,69.6,,
2005-07-08,70.0,,
2005-07-11,71.15,,
2005-07-12,70.37,,
2005-07-13,70.5,,
2005-07-14,70.85,,
2005-07-15,69.99,,
2005-07-18,73.31,,
2005-07-19,75.43,,
2005-07-20,77.02,,
2005-07-21,77.9,,
2005-07-22,77.18,,
2005-07-25,82.68,,
2005-07-26,80.28,,
2005-07-27,79.69,,
2005-07-28,79.94,,
2005-07-29,79.98,,
2005-08-01,79.74,,
2005-08-02,78.7,,
2005-08-03,78.89,,
2005-08-04,78.99,,
2005-08-05,79.71,,
2005-08-08,82.46,,
2005-08-09,83.02,,
2005-08-10,81.53,,
2005-08-11,80.7,,
2005-08-12,84.4,,
2005-08-15,82.19,,
2005-08-16,80.24,,
2005-08-17,80.0,,
2005-08-18,79.5,,
2005-08-19,81.83,,
2005-08-22,81.48,,
2005-08-23,79.88,,
2005-08-24,77.81,,
2005-08-25,78.15,,
2005-08-26,77.16,,
2005-08-29,76.55,,
2005-08-30,75.81,,
2005-08-31,76.05,,
2005-09-01,75.96,,
2005-09-02,76.3,,
2005-09-06,78.0,,
2005-09-07,78.88,,
2005-09-08,77.93,,
2005-09-09,78.81,,
2005-09-12,79.1,,
2005-09-13,77.91,,
2005-09-14,77.97,,
2005-09-15,77.36,,
2005-09-16,77.52,,
2005-09-19,76.25,,
2005-09-20,73.1,,
2005-09-21,71.78,,
2005-09-22,72.77,,
2005-09-23,73.14,,
2005-09-26,72.99,,
2005-09-27,73.41,,
2005-09-28,74.13,,
2005-09-29,74.62,,
2005-09-30,75.77,,
2005-10-03,75.11,,
2005-10-04,74.8,,
2005-10-05,73.46,,
2005-10-06,73.29,,
2005-10-07,73.7,,
2005-10-10,72.87,,
2005-10-11,69.82,,
2005-10-12,70.24,,
2005-10-13,70.09,,
2005-10-14,71.33,,
2005-10-17,71.56,,
2005-10-18,71.42,,
2005-10-19,73.23,,
2005-10-20,74.37,,
2005-10-21,74.72,,
2005-10-24,76.17,,
2005-10-25,76.11,,
2005-10-26,76.95,,
2005-10-27,75.64,,
2005-10-28,77.76,,
2005-10-31,78.5,,
2005-11-01,79.33,,
2005-11-02,80.27,,
2005-11-03,80.59,,
2005-11-04,80.17,,
2005-11-07,80.97,,
2005-11-08,78.45,,
2005-11-09,78.32,,
2005-11-10,79.05,,
2005-11-11,78.74,,
2005-11-14,78.97,,
2005-11-15,78.75,,
2005-11-16,79.0,,
2005-11-17,80.03,,
2005-11-18,80.03,,
2005-11-21,81.44,,
2005-11-22,82.22,,
2005-11-23,83.17,,
2005-11-25,82.75,,
2005-11-28,81.78,,
2005-11-29,81.55,,
2005-11-30,81.85,,
2005-12-01,84.85,,
2005-12-02,84.81,,
2005-12-05,83.28,,
2005-12-06,83.68,,
2005-12-07,82.51,,
2005-12-08,83.14,,
2005-12-09,83.85,,
2005-12-12,83.76,,
2005-12-13,84.28,,
2005-12-14,85.65,,
2005-12-15,84.13,,
2005-12-16,83.9,,
2005-12-19,82.91,,
2005-12-20,82.46,,
2005-12-21,83.88,,
2005-12-22,84.17,,
2005-12-23,83.83,,
2005-12-27,83.15,,
2005-12-28,83.58,,
2005-12-29,84.21,,
2005-12-30,83.76,90.37588235294118,-0.07320406927928447
2006-01-03,82.67,90.75588235294117,-0.08909485692063379
2006-01-04,83.05,90.88588235294118,-0.08621671650291907
2006-01-05,83.18,91.38588235294118,-0.08979376400010297
2006-01-06,83.68,92.69588235294118,-0.09726302964152223
2006-01-09,84.99,90.80588235294118,-0.06404741853987184
2006-01-10,83.1,90.75588235294117,-0.0843568720225557
2006-01-11,83.05,89.58588235294117,-0.07295661081052685
2006-01-12,81.88,88.88588235294118,-0.07881884240202253
2006-01-13,81.18,89.15588235294118,-0.08945996767063624
2006-01-17,81.45,88.70588235294117,-0.08179708222811666
2006-01-18,81.0,89.64588235294117,-0.09644483523405811
2006-01-19,81.94,88.86588235294117,-0.0779363482313069
2006-01-20,81.16,89.86588235294117,-0.09687639096169454
2006-01-23,82.16,89.71588235294118,-0.08422011972435861
2006-01-24,82.01,89.59588235294117,-0.08466775652767644
2006-01-25,81.89,89.55588235294118,-0.08559887024204416
2006-01-26,81.85,89.44588235294118,-0.0849215430953979
2006-01-27,81.74,88.90588235294118,-0.08060076750033085
2006-01-30,81.2,88.38588235294118,-0.0813012458737089
2006-01-31,80.68,88.18588235294118,-0.08511433069185403
2006-02-01,80.48,94.07588235294118,-0.14452038091903274
2006-02-02,86.37,94.31588235294117,-0.08424755359025049
2006-02-03,86.61,95.16588235294118,-0.08990493379980469
2006-02-06,87.46,94.62588235294118,-0.07572856574497722
2006-02-07,86.92,97.45588235294117,-0.10810925003772442
2006-02-08,89.75,95.08588235294117,-0.056116452000049444
2006-02-09,87.38,94.98588235294118,-0.08007381901954469
2006-02-10,87.28,93.53588235294117,-0.06688216538478464
2006-02-13,85.83,95.77588235294118,-0.10384537431135188
2006-02-14,88.07,95.84588235294117,-0.08112901839963671
2006-02-15,88.14,97.00588235294117,-0.09139530653083494
2006-02-16,89.3,96.90588235294118,-0.07848731334223624
2006-02-17,89.2,97.09588235294117,-0.08132046551922589
2006-02-21,89.39,98.81588235294117,-0.09538833362105392
2006-02-22,91.11,98.30588235294118,-0.07319889899473442
2006-02-23,90.6,98.34588235294117,-0.07876163361006772
2006-02-24,90.64,98.57588235294118,-0.08050531391164761
2006-02-27,90.87,97.49588235294118,-0.0679606378549924
2006-02-28,89.79,97.60588235294118,-0.08007593563550897
2006-03-01,89.9,97.19588235294118,-0.07506369792959033
2006-03-02,89.49,97.12588235294118,-0.07861840909916784
2006-03-03,89.42,96.00588235294117,-0.0685987378224373
2006-03-06,88.3,93.49588235294118,-0.05557338165254222
2006-03-07,85.79,93.25588235294117,-0.08005803134954415
2006-03-08,85.55,94.01588235294118,-0.0900473637120136
2006-03-09,86.31,93.70588235294117,-0.07892655367231638
2006-03-10,86.0,93.99588235294118,-0.08506630453148767
2006-03-13,86.29,95.70588235294117,-0.0983835279655807
2006-03-14,88.0,96.72588235294117,-0.09021248646873514
2006-03-15,89.02,95.24588235294118,-0.06536642003977333
2006-03-16,87.54,93.95588235294117,-0.06828611676318663
2006-03-17,86.25,95.30588235294118,-0.0950191334403161
2006-03-20,87.6,94.57588235294118,-0.07375963278786413
2006-03-21,86.87,95.65588235294118,-0.09184884543246319
2006-03-22,87.95,95.11588235294117,-0.07533844165321546
2006-03-23,87.41,95.42588235294117,-0.08400113423414535
2006-03-24,87.72,97.70588235294117,-0.10220349187236599
2006-03-27,90.0,97.27588235294118,-0.07479636449394989
2006-03-28,89.57,103.65588235294118,-0.13589081519734425
2006-03-29,95.95,99.16588235294118,-0.03242932222894501
2006-03-30,91.46,99.17588235294117,-0.07779998695128676
2006-03-31,91.47,95.81623188405797,-0.04536007937900455
2006-04-03,92.28,95.27623188405798,-0.03144784197284489
2006-04-04,91.74,94.94623188405797,-0.0337689218459265
2006-04-05,91.41,94.45623188405797,-0.03225019486059033
2006-04-06,90.92,94.44623188405797,-0.03733586627772256
2006-04-07,90.91,93.84623188405797,-0.03128769078001481
2006-04-10,90.31,93.75623188405797,-0.03675736337526547
2006-04-11,90.22,95.62623188405797,-0.05653502995509385
2006-04-12,92.09,94.86623188405797,-0.02926470071511822
2006-04-13,91.33,94.32623188405798,-0.03176456669806149
2006-04-17,90.79,94.01623188405797,-0.034315690167593615
2006-04-18,90.48,94.78623188405797,-0.04543098505408805
2006-04-19,91.25,94.28623188405797,-0.032202282596164866
2006-04-20,90.75,93.58623188405797,-0.030306080573600958
2006-04-21,90.05,94.03623188405797,-0.04239038298528164
2006-04-24,90.5,96.17623188405797,-0.05901907127013206
2006-04-25,92.64,93.80623188405796,-0.012432349755817862
2006-04-26,90.27,94.03623188405797,-0.04005085921245277
2006-04-27,90.5,93.28623188405797,-0.029867557385326426
2006-04-28,89.75,92.48623188405797,-0.029585288840485502
2006-05-01,88.95,92.71623188405798,-0.040621062865967894
2006-05-02,89.18,94.87623188405797,-0.06003855518860568
2006-05-03,91.34,96.36623188405797,-0.05215760527095448
2006-05-04,92.83,96.11623188405797,-0.03419018639871407
2006-05-05,92.58,96.31623188405797,-0.03879130039633938
2006-05-08,92.78,96.62623188405797,-0.03980525587164652
2006-05-09,93.09,95.70623188405797,-0.0273360661323222
2006-05-10,92.17,94.56623188405797,-0.02533919176346
2006-05-11,91.03,92.31623188405797,-0.013932889783384805
2006-05-12,88.78,92.83623188405797,-0.04369233651279325
2006-05-15,89.3,92.53623188405797,-0.034972592012529335
2006-05-16,89.0,91.38623188405798,-0.026111503175723416
2006-05-17,87.85,88.26623188405797,-0.004715641250039093
2006-05-18,84.73,89.49623188405798,-0.05325622971738753
2006-05-19,85.96,88.15623188405797,-0.02491295098622681
2006-05-22,84.62,91.53623188405797,-0.07555731475617478
2006-05-23,88.0,91.41623188405796,-0.0373700798386738
2006-05-24,87.88,91.89623188405797,-0.04370398874597059
2006-05-25,88.36,94.51623188405797,-0.0651341231166489
2006-05-26,90.98,92.01623188405797,-0.011261403155082839
2006-05-30,88.48,93.45623188405797,-0.05324665657643346
2006-05-31,89.92,93.78623188405797,-0.04122387483098311
2006-06-01,90.25,93.03623188405797,-0.029947815250408905
2006-06-02,89.5,90.16623188405796,-0.00738892898302157
2006-06-05,86.63,88.92623188405797,-0.025821760749424327
2006-06-06,85.39,86.27623188405798,-0.01027202816702677
2006-06-07,82.74,88.03623188405797,-0.060159683924602914
2006-06-08,84.5,87.78623188405797,-0.03743447934293609
2006-06-09,84.25,86.86623188405797,-0.03011793912679328
2006-06-12,83.33,84.97623188405797,-0.019372851061507324
2006-06-13,81.44,83.78623188405797,-0.028002594594594643
2006-06-14,80.25,85.49623188405798,-0.06136214156399811
2006-06-15,81.96,84.51623188405797,-0.03024545495076847
2006-06-16,80.98,82.90623188405797,-0.02323386119817572
2006-06-19,79.37,82.69623188405797,-0.0402222907655746
2006-06-20,79.16,83.75623188405797,-0.05487629732937893
2006-06-21,80.22,83.86623188405797,-0.04347675819152996
2006-06-22,80.33,85.13623188405798,-0.056453425030641546
2006-06-23,81.6,85.36623188405797,-0.04411852088274393
2006-06-26,81.83,84.37623188405797,-0.030177122481088836
2006-06-27,80.84,83.54623188405797,-0.03239202801885266
2006-06-28,80.01,85.94623188405797,-0.06906913489896771
2006-06-29,82.41,86.18623188405797,-0.04381479270538191
2006-06-30,82.65,,
2006-07-03,82.22,,
2006-07-05,81.9,,
2006-07-06,82.65,,
2006-07-07,82.55,,
2006-07-10,82.4,,
2006-07-11,81.29,,
2006-07-12,75.89,,
2006-07-13,76.55,,
2006-07-14,75.82,,
2006-07-17,76.06,,
2006-07-18,75.1,,
2006-07-19,77.65,,
2006-07-20,76.75,,
2006-07-21,75.79,,
2006-07-24,77.89,,
2006-07-25,78.85,,
2006-07-26,78.24,,
2006-07-27,77.5,,
2006-07-28,78.26,,
2006-07-31,77.19,,
2006-08-01,75.36,,
2006-08-02,76.63,,
2006-08-03,79.38,,
2006-08-04,79.22,,
2006-08-07,79.58,,
2006-08-08,77.38,,
2006-08-09,75.0,,
2006-08-10,75.45,,
2006-08-11,76.06,,
2006-08-14,76.5,,
2006-08-15,76.73,,
2006-08-16,78.6,,
2006-08-17,79.63,,
2006-08-18,79.38,,
2006-08-21,78.91,,
2006-08-22,80.93,,
2006-08-23,80.02,,
2006-08-24,78.56,,
2006-08-25,78.5,,
2006-08-28,80.33,,
2006-08-29,79.71,,
2006-08-30,80.69,,
2006-08-31,80.91,,
2006-09-01,81.56,,
2006-09-05,81.62,,
2006-09-06,81.75,,
2006-09-07,79.99,,
2006-09-08,82.3,,
2006-09-11,84.47,,
2006-09-12,87.45,,
2006-09-13,87.44,,
2006-09-14,87.7,,
2006-09-15,88.62,,
2006-09-18,88.1,,
2006-09-19,87.51,,
2006-09-20,88.02,,
2006-09-21,87.03,,
2006-09-22,87.75,,
2006-09-25,85.04,,
2006-09-26,87.3,,
2006-09-27,85.25,,
2006-09-28,84.66,,
2006-09-29,84.11,,
2006-10-02,84.74,,
2006-10-03,84.42,,
2006-10-04,85.19,,
2006-10-05,86.32,,
2006-10-06,86.12,,
2006-10-09,86.08,,
2006-10-10,89.19,,
2006-10-11,88.37,,
2006-10-12,88.88,,
2006-10-13,88.83,,
2006-10-16,88.23,,
2006-10-17,86.93,,
2006-10-18,87.25,,
2006-10-19,87.61,,
2006-10-20,87.67,,
2006-10-23,89.33,,
2006-10-24,86.7,,
2006-10-25,86.29,,
2006-10-26,86.68,,
2006-10-27,86.24,,
2006-10-30,86.64,,
2006-10-31,86.93,,
2006-11-01,86.4,,
2006-11-02,85.75,,
2006-11-03,84.87,,
2006-11-06,86.19,,
2006-11-07,87.31,,
2006-11-08,87.51,,
2006-11-09,88.5,,
2006-11-10,89.55,,
2006-11-13,89.4,,
2006-11-14,89.49,,
2006-11-15,88.65,,
2006-11-16,88.33,,
2006-11-17,86.5,,
2006-11-20,86.05,,
2006-11-21,86.3,,
2006-11-22,86.02,,
2006-11-24,85.75,,
2006-11-27,85.01,,
2006-11-28,83.95,,
2006-11-29,85.01,,
2006-11-30,85.3,,
2006-12-01,84.65,,
2006-12-04,86.48,,
2006-12-05,86.55,,
2006-12-06,86.37,,
2006-12-07,86.13,,
2006-12-08,85.84,,
2006-12-11,86.33,,
2006-12-12,85.64,,
2006-12-13,85.58,,
2006-12-14,85.87,,
2006-12-15,82.29,,
2006-12-18,81.65,,
2006-12-19,81.85,,
2006-12-20,81.89,,
2006-12-21,81.8,,
2006-12-22,81.71,,
2006-12-26,82.03,,
2006-12-27,83.42,,
2006-12-28,83.01,,
2006-12-29,83.02,88.10736842105263,-0.057740555781223835
2007-01-03,84.66,88.19736842105263,-0.04010741459048195
2007-01-04,84.75,88.17736842105263,-0.03886902594650732
2007-01-05,84.73,88.04736842105264,-0.03767708769203182
2007-01-08,84.6,88.15736842105264,-0.04035247971629696
2007-01-09,84.71,89.31736842105263,-0.05158423834581605
2007-01-10,85.87,89.53736842105263,-0.040959082065118335
2007-01-11,86.09,89.24736842105263,-0.035377720115586375
2007-01-12,85.8,87.69736842105263,-0.021635408852213045
2007-01-16,84.25,87.88736842105263,-0.04138670307690462
2007-01-17,84.44,89.41736842105263,-0.05566444762291556
2007-01-18,85.97,90.53736842105263,-0.05044732910516747
2007-01-19,87.09,89.96736842105263,-0.03198235617592338
2007-01-22,86.52,90.82736842105263,-0.04742368402753627
2007-01-23,87.38,92.29736842105264,-0.05327744989022909
2007-01-24,88.85,91.83736842105263,-0.03252889833859629
2007-01-25,88.39,92.00736842105263,-0.03931607308339147
2007-01-26,88.56,92.20736842105264,-0.03955614918319117
2007-01-29,88.76,92.25736842105263,-0.03790882485495373
2007-01-30,88.81,94.87736842105264,-0.06394958589203792
2007-01-31,91.43,95.69736842105263,-0.04459232778770783
2007-02-01,92.25,95.79736842105264,-0.037029915116886025
2007-02-02,92.35,97.03736842105263,-0.04830477678159806
2007-02-05,93.59,98.34736842105264,-0.04837311356095475
2007-02-06,94.9,95.80736842105263,-0.009470758210004648
2007-02-07,92.36,93.94736842105263,-0.01689635854341731
2007-02-08,90.5,93.43736842105262,-0.03143676315685706
2007-02-09,89.99,93.22736842105263,-0.034725515434817056
2007-02-12,89.78,94.76736842105264,-0.05262748669873041
2007-02-13,91.32,95.50736842105263,-0.04384340695675182
2007-02-14,92.06,96.04736842105264,-0.04151460353992009
2007-02-15,92.6,99.64736842105263,-0.070723076110495
2007-02-16,96.2,99.28736842105263,-0.03109527898815767
2007-02-20,95.84,97.84736842105264,-0.02051530310365235
2007-02-21,94.4,97.05736842105263,-0.027379357840452423
2007-02-22,93.61,96.79736842105264,-0.032928254900361664
2007-02-23,93.35,96.99736842105263,-0.03760275645025635
2007-02-26,93.55,93.39736842105263,0.0016342171254684068
2007-02-27,89.95,91.65736842105264,-0.018627726831621283
2007-02-28,88.21,91.80736842105263,-0.03918387470332618
2007-03-01,88.36,90.36736842105263,-0.022213421239618447
2007-03-02,86.92,89.68736842105262,-0.03085572104268619
2007-03-05,86.24,90.25736842105263,-0.04451014350774696
2007-03-06,86.81,91.66736842105263,-0.052989068026273456
2007-03-07,88.22,92.26736842105262,-0.04386565359253425
2007-03-08,88.82,91.29736842105264,-0.027135156948087658
2007-03-09,87.85,90.21736842105263,-0.0262407168651152
2007-03-12,86.77,88.23736842105264,-0.016629784492785737
2007-03-13,84.79,87.63736842105263,-0.03249034598314815
2007-03-14,84.19,87.95736842105264,-0.042831754617966955
2007-03-15,84.51,87.53736842105263,-0.03458372664907017
2007-03-16,84.09,88.22736842105263,-0.04689438770640442
2007-03-19,84.78,89.95736842105264,-0.05755357801063665
2007-03-20,86.51,91.71736842105263,-0.05677625198693914
2007-03-21,88.27,90.57736842105263,-0.025474005938511346
2007-03-22,87.13,91.07736842105263,-0.04334082648066706
2007-03-23,87.63,90.32736842105263,-0.029862138886622924
2007-03-26,86.88,88.80736842105263,-0.021702798487560293
2007-03-27,85.36,87.81736842105263,-0.02798271532426755
2007-03-28,84.37,87.93736842105262,-0.040567150064938384
2007-03-29,84.49,88.35736842105263,-0.04376961978567895
2007-03-30,84.91,,
2007-04-02,84.84,,
2007-04-03,85.12,,
2007-04-04,85.15,,
2007-04-05,86.27,,
2007-04-09,87.26,,
2007-04-10,87.8,,
2007-04-11,87.88,,
2007-04-12,88.26,,
2007-04-13,88.77,,
2007-04-16,88.3,,
2007-04-17,88.22,,
2007-04-18,89.27,,
2007-04-19,89.68,,
2007-04-20,90.47,,
2007-04-23,90.35,,
2007-04-24,102.85,,
2007-04-25,107.4,,
2007-04-26,107.05,,
2007-04-27,106.41,,
2007-04-30,106.03,,
2007-05-01,108.1,,
2007-05-02,113.14,,
2007-05-03,112.82,,
2007-05-04,111.21,,
2007-05-07,111.85,,
2007-05-08,112.33,,
2007-05-09,114.0,,
2007-05-10,111.37,,
2007-05-11,112.4,,
2007-05-14,111.83,,
2007-05-15,111.68,,
2007-05-16,111.59,,
2007-05-17,113.14,,
2007-05-18,113.83,,
2007-05-21,113.48,,
2007-05-22,113.13,,
2007-05-23,112.53,,
2007-05-24,111.18,,
2007-05-25,111.22,,
2007-05-29,110.87,,
2007-05-30,111.83,,
2007-05-31,111.65,,
2007-06-01,111.39,,
2007-06-04,112.06,,
2007-06-05,111.72,,
2007-06-06,111.77,,
2007-06-07,107.64,,
2007-06-08,110.83,,
2007-06-11,111.72,,
2007-06-12,111.32,,
2007-06-13,112.14,,
2007-06-14,112.18,,
2007-06-15,114.7,,
2007-06-18,116.66,,
2007-06-19,116.85,,
2007-06-20,114.6,,
2007-06-21,114.77,,
2007-06-22,112.98,,
2007-06-25,112.83,,
2007-06-26,111.0,,
2007-06-27,112.65,,
2007-06-28,112.55,,
2007-06-29,111.2,,
2007-07-02,112.2,,
2007-07-03,112.36,,
2007-07-05,112.09,,
2007-07-06,113.92,,
2007-07-09,112.45,,
2007-07-10,107.73,,
2007-07-11,108.95,,
2007-07-12,111.09,,
2007-07-13,111.31,,
2007-07-16,111.92,,
2007-07-17,115.0,,
2007-07-18,114.47,,
2007-07-19,116.66,,
2007-07-20,110.43,,
2007-07-23,112.22,,
2007-07-24,109.0,,
2007-07-25,109.8,,
2007-07-26,104.71,,
2007-07-27,102.63,,
2007-07-30,102.59,,
2007-07-31,102.11,,
2007-08-01,100.35,,
2007-08-02,100.84,,
2007-08-03,97.77,,
2007-08-06,98.96,,
2007-08-07,98.84,,
2007-08-08,99.78,,
2007-08-09,96.78,,
2007-08-10,94.31,,
2007-08-13,93.98,,
2007-08-14,91.61,,
2007-08-15,89.25,,
2007-08-16,92.8,,
2007-08-17,93.63,,
2007-08-20,94.62,,
2007-08-21,95.29,,
2007-08-22,96.71,,
2007-08-23,96.96,,
2007-08-24,98.07,,
2007-08-27,98.21,,
2007-08-28,93.46,,
2007-08-29,95.44,,
2007-08-30,95.15,,
2007-08-31,96.41,,
2007-09-04,96.76,,
2007-09-05,95.09,,
2007-09-06,96.07,,
2007-09-07,92.77,,
2007-09-10,90.46,,
2007-09-11,90.4,,
2007-09-12,90.24,,
2007-09-13,91.57,,
2007-09-14,91.2,,
2007-09-17,91.28,,
2007-09-18,93.98,,
2007-09-19,95.12,,
2007-09-20,93.0,,
2007-09-21,92.21,,
2007-09-24,91.3,,
2007-09-25,86.83,,
2007-09-26,86.7,,
2007-09-27,88.27,,
2007-09-28,89.1,95.245,-0.06451782245787185
2007-10-01,92.02,95.295,-0.0343669657379716
2007-10-02,92.07,96.585,-0.046746389190868154
2007-10-03,93.36,95.155,-0.018863958804056558
2007-10-04,91.93,97.515,-0.05727324001435674
2007-10-05,94.29,96.435,-0.022242961580339005
2007-10-08,93.21,96.675,-0.03584173778122579
2007-10-09,93.45,95.505,-0.021517198052457887
2007-10-10,92.28,93.465,-0.012678542770020895
2007-10-11,90.24,92.495,-0.02437969619979463
2007-10-12,89.27,92.155,-0.03130595192881569
2007-10-15,88.93,92.645,-0.040099303794052465
2007-10-16,89.42,93.275,-0.04132940230501214
2007-10-17,90.05,91.645,-0.01740411369960171
2007-10-18,88.42,89.365,-0.010574609746545005
2007-10-19,86.14,91.215,-0.05563777887408872
2007-10-22,87.99,86.965,0.011786350830793824
2007-10-23,83.74,87.945,-0.047813974643242885
2007-10-24,84.72,87.175,-0.028161743619156798
2007-10-25,83.95,86.79499999999999,-0.03277838585171944
2007-10-26,83.57,87.145,-0.04102358138734297
2007-10-29,83.92,84.985,-0.012531623227628352
2007-10-30,81.76,82.40500000000002,-0.007827194951762761
2007-10-31,79.18,80.995,-0.022408790666090472
2007-11-01,77.77,82.355,-0.05567360815979605
2007-11-02,79.13,80.865,-0.021455512273542365
2007-11-05,77.64,80.235,-0.03234249392409794
2007-11-06,77.01,78.325,-0.016789020108522124
2007-11-07,75.1,77.085,-0.025750794577414582
2007-11-08,73.86,78.665,-0.06108180258056328
2007-11-09,75.44,81.865,-0.07848286813656624
2007-11-12,78.64,83.26500000000001,-0.05554554734882622
2007-11-13,80.04,83.375,-0.039999999999999925
2007-11-14,80.15,81.575,-0.017468587189702678
2007-11-15,78.35,79.385,-0.013037727530390009
2007-11-16,76.16,79.145,-0.03771558531808705
