date,LYB,dcf,Deviation
2014-10-20,92.02,97.43007561436673,-0.05552777805264253
2014-10-21,95.19,95.72007561436673,-0.005537768445799007
2014-10-22,93.48,96.57007561436673,-0.031998272702056574
2014-10-23,94.33,94.63007561436673,-0.003171038514114599
2014-10-24,92.39,89.43007561436673,0.03309763930421816
2014-10-27,87.19,91.47007561436673,-0.046792085669758565
2014-10-28,89.23,93.03007561436672,-0.040847818184293394
2014-10-29,90.79,93.25007561436674,-0.026381486536700582
2014-10-30,91.01,93.87007561436673,-0.030468449030725875
2014-10-31,91.63,91.46007561436673,0.0018579077755165319
2014-11-03,89.22,86.31007561436672,0.03371477043578097
2014-11-04,84.07,87.49007561436673,-0.039091012213105514
2014-11-05,85.25,88.54007561436673,-0.03715916878924452
2014-11-06,86.3,89.70007561436672,-0.03790493587746935
2014-11-07,87.46,90.27007561436673,-0.03112964728612133
2014-11-10,88.03,90.78007561436672,-0.030293823790685348
2014-11-11,88.54,90.83007561436673,-0.025212745876042275
2014-11-12,88.59,90.18007561436673,-0.017632227557296543
2014-11-13,87.94,90.57007561436673,-0.029039123535296363
2014-11-14,88.33,89.94007561436673,-0.017901648440570628
2014-11-17,87.7,91.28007561436672,-0.03922077836012705
2014-11-18,89.04,91.59007561436673,-0.027842269997719216
2014-11-19,89.35,92.66007561436673,-0.035722781277911175
2014-11-20,90.42,93.44007561436673,-0.03232098855346377
2014-11-21,91.2,92.80007561436673,-0.017242180071230684
2014-11-24,90.56,92.89007561436674,-0.025084225617815648
2014-11-25,90.65,91.78007561436672,-0.012312864276937008
2014-11-26,89.54,81.10007561436673,0.1040680211664089
2014-11-28,78.86,79.05007561436673,-0.0024044963004714592
2014-12-01,76.81,79.27007561436673,-0.031034102027788002
2014-12-02,77.03,80.96007561436673,-0.04854337875234538
2014-12-03,78.72,83.38007561436673,-0.05588955850699395
2014-12-04,81.14,83.01007561436673,-0.02252829672212786
2014-12-05,80.77,79.94007561436673,0.010381831381256701
2014-12-08,77.7,80.93007561436673,-0.03991193125480441
2014-12-09,78.69,76.86007561436674,0.023808516593382123
2014-12-10,74.62,77.54007561436673,-0.03765892141876748
2014-12-11,75.3,72.85007561436673,0.0336296752607641
2014-12-12,70.61,72.91007561436673,-0.03154674569989757
2014-12-15,70.67,73.79007561436673,-0.042283133448358434
2014-12-16,71.55,77.84007561436673,-0.08080767605531192
2014-12-17,75.6,81.50007561436674,-0.07239349865494704
2014-12-18,79.26,84.24007561436673,-0.0591176536588649
2014-12-19,82.0,83.35007561436673,-0.016197653144468416
2014-12-22,81.11,84.44007561436673,-0.03943714628555062
2014-12-23,82.2,83.55007561436673,-0.016158879623258904
2014-12-24,81.31,83.22007561436673,-0.022952101404207115
2014-12-26,80.98,82.97007561436673,-0.023985462223950704
2014-12-29,80.73,82.84007561436673,-0.025471676585490433
2014-12-30,80.6,81.63007561436673,-0.012618824699280884
2014-12-31,79.39,82.048886756238,-0.03240612836268442
2015-01-02,80.07,78.018886756238,0.02628995784277821
2015-01-05,76.04,76.408886756238,-0.0048277991199483505
2015-01-06,74.43,77.188886756238,-0.035742020285258747
2015-01-07,75.21,80.19888675623801,-0.06220643400452153
2015-01-08,78.22,80.958886756238,-0.033830588166122055
2015-01-09,78.98,78.128886756238,0.010893707552975584
2015-01-12,76.15,77.27888675623801,-0.014607958313360148
2015-01-13,75.3,76.338886756238,-0.013608880092204179
2015-01-14,74.36,77.24888675623801,-0.037397131240920145
2015-01-15,75.27,81.818886756238,-0.0800412596146538
2015-01-16,79.84,79.91888675623801,-0.0009870852740807567
2015-01-20,77.94,83.35888675623801,-0.06500670734824199
2015-01-21,81.38,83.38888675623801,-0.024090581303841896
2015-01-22,81.41,82.77888675623801,-0.01653666544549004
2015-01-23,80.8,81.24888675623801,-0.005524835775101211
2015-01-26,79.27,80.648886756238,-0.017097405949392686
2015-01-27,78.67,78.438886756238,0.002946411573639729
2015-01-28,76.46,79.74888675623801,-0.0412405350094841
2015-01-29,77.77,81.068886756238,-0.04069238999367619
2015-01-30,79.09,83.978886756238,-0.05821566521152821
2015-02-02,82.0,88.878886756238,-0.07739618493539702
2015-02-03,86.9,87.328886756238,-0.004911167108257786
2015-02-04,85.35,89.628886756238,-0.0477400413091732
2015-02-05,87.65,88.798886756238,-0.012938076120163622
2015-02-06,86.82,90.318886756238,-0.038739259106250534
2015-02-09,88.34,90.188886756238,-0.02050016163560331
2015-02-10,88.21,89.158886756238,-0.010642649216025868
2015-02-11,87.18,91.77888675623801,-0.05010833012665006
2015-02-12,89.8,91.968886756238,-0.023582831463281773
2015-02-13,89.99,91.91888675623801,-0.020984661850325437
2015-02-17,89.94,91.468886756238,-0.016714828511168456
2015-02-18,89.49,93.218886756238,-0.040001408362543955
2015-02-19,91.24,92.44888675623801,-0.013076271642140092
2015-02-20,90.47,93.52888675623801,-0.032705262110200306
2015-02-23,91.55,93.298886756238,-0.0187449906107382
2015-02-24,91.32,91.568886756238,-0.0027180275424835143
2015-02-25,89.59,88.728886756238,0.009704993212951152
2015-02-26,86.75,87.88888675623801,-0.012958256706524618
2015-02-27,85.91,88.078886756238,-0.024624366134877396
2015-03-02,86.1,88.468886756238,-0.02677649559177908
2015-03-03,86.49,89.218886756238,-0.0305864246400408
2015-03-04,87.24,89.958886756238,-0.03022365943239591
2015-03-05,87.98,89.378886756238,-0.015651199147883377
2015-03-06,87.4,89.578886756238,-0.024323664148307444
2015-03-09,87.6,86.35888675623801,0.014371575299079842
2015-03-10,84.38,87.088886756238,-0.031104849965761794
2015-03-11,85.11,87.99888675623801,-0.03282867389266397
2015-03-12,86.02,85.69888675623801,0.0037469943416577056
2015-03-13,83.72,87.24888675623801,-0.040446209544166
2015-03-16,85.27,84.63888675623801,0.007456539989468602
2015-03-17,82.66,88.788886756238,-0.06902763375178156
2015-03-18,86.81,86.99888675623801,-0.0021711399223676153
2015-03-19,85.02,87.508886756238,-0.02844153146606665
2015-03-20,85.53,88.35888675623801,-0.03201587140908935
2015-03-23,86.38,88.018886756238,-0.01861971693389841
2015-03-24,86.04,87.378886756238,-0.015322771964045523
2015-03-25,85.4,89.838886756238,-0.04940941408014243
2015-03-26,87.86,88.538886756238,-0.00766766763294735
2015-03-27,86.56,89.74888675623801,-0.03553121238037371
2015-03-30,87.77,89.77888675623801,-0.022375937470603957
2015-03-31,87.8,91.98966735966737,-0.04554497782111033
2015-04-01,88.63,91.33966735966736,-0.029665833454347146
2015-04-02,87.98,94.30966735966736,-0.06711578501839055
2015-04-06,90.95,95.18966735966735,-0.044539155112792606
2015-04-07,91.83,94.61966735966736,-0.029482954627850333
2015-04-08,91.26,94.09966735966736,-0.030177230582692616
2015-04-09,90.74,94.76966735966737,-0.0425206447583496
2015-04-10,91.41,94.45966735966736,-0.032285391690565324
2015-04-13,91.1,96.65966735966735,-0.05751796495409012
2015-04-14,93.3,99.87966735966737,-0.06587594385926354
2015-04-15,96.52,99.26966735966737,-0.027698968202491847
2015-04-16,95.91,99.00966735966736,-0.031306714206072006
2015-04-17,95.65,99.70966735966736,-0.040714882189141655
2015-04-20,96.35,99.90966735966735,-0.035628858084902015
2015-04-21,96.55,100.46966735966735,-0.03901344020216069
2015-04-22,97.11,100.92966735966736,-0.0378448424491068
2015-04-23,97.57,104.18966735966735,-0.06353477775119465
2015-04-24,100.83,106.88966735966736,-0.05669086179562621
2015-04-27,103.53,107.49966735966736,-0.03692725249452011
2015-04-28,104.14,107.80966735966736,-0.034038388667176345
2015-04-29,104.45,106.87966735966737,-0.0227327369151622
2015-04-30,103.52,107.85966735966736,-0.040234384788118804
2015-05-01,104.5,107.22966735966736,-0.025456269956630306
2015-05-04,103.87,106.32966735966735,-0.02313246547971748
2015-05-05,102.97,106.61966735966736,-0.03423071418292545
2015-05-06,103.26,105.14966735966736,-0.017971215764322812
2015-05-07,101.79,107.18966735966735,-0.05037488680274704
2015-05-08,103.83,106.77966735966736,-0.027623867283009584
2015-05-11,103.42,106.58966735966736,-0.029737097771136645
2015-05-12,103.23,107.75966735966736,-0.0420349048085753
2015-05-13,104.4,107.56966735966736,-0.02946618166131665
2015-05-14,104.21,108.09966735966736,-0.03598223245891896
2015-05-15,104.74,107.75966735966736,-0.02802224091494898
2015-05-18,104.4,104.58966735966736,-0.0018134426129793324
2015-05-19,101.23,105.16966735966736,-0.03746011049168929
2015-05-20,101.81,106.77966735966736,-0.04654132647677167
2015-05-21,103.42,106.25966735966736,-0.026723849511552378
2015-05-22,102.9,103.97966735966736,-0.010383446947688002
2015-05-26,100.62,104.69966735966736,-0.03896542809112047
2015-05-27,101.34,104.81966735966736,-0.03319670294056165
2015-05-28,101.46,104.45966735966736,-0.028716034001325608
2015-05-29,101.1,104.78966735966736,-0.0352102211280374
2015-06-01,101.43,105.67966735966736,-0.04021272460296599
2015-06-02,102.32,106.13966735966736,-0.03598718042637117
2015-06-03,102.78,102.83966735966736,-0.0005801979061121898
2015-06-04,99.48,103.03966735966736,-0.03454657270235628
2015-06-05,99.68,102.83966735966736,-0.030724208282557508
2015-06-08,99.48,105.18966735966735,-0.05427973586174295
2015-06-09,101.83,107.41966735966736,-0.05203579099674349
2015-06-10,104.06,107.67966735966736,-0.03361514247232111
2015-06-11,104.32,107.63966735966736,-0.030840557585290806
2015-06-12,104.28,107.22966735966736,-0.027507940967247846
2015-06-15,103.87,108.02966735966736,-0.03850486131571995
2015-06-16,104.67,106.99966735966736,-0.02177265983301091
2015-06-17,103.64,108.17966735966736,-0.04196414604025567
2015-06-18,104.82,107.29966735966735,-0.02310973948647521
2015-06-19,103.94,108.31966735966736,-0.04043279919910581
2015-06-22,104.96,107.80966735966736,-0.026432391727547966
2015-06-23,104.45,108.16966735966736,-0.03438734213075978
2015-06-24,104.81,109.48966735966737,-0.042740721316605335
2015-06-25,106.13,107.98966735966737,-0.01722078977679975
2015-06-26,104.63,104.97966735966736,-0.0033308103222443597
2015-06-29,101.62,106.87966735966737,-0.049211112736417206
2015-06-30,103.52,103.83777777777777,-0.0030603291458899395
2015-07-01,101.06,104.42777777777778,-0.032249827100069184
2015-07-02,101.65,101.52777777777777,0.0012038303693571173
2015-07-06,98.75,100.39777777777778,-0.016412492529715106
2015-07-07,97.62,97.84777777777778,-0.002327878904874847
2015-07-08,95.07,100.08777777777777,-0.05013377146726761
2015-07-09,97.31,101.15777777777778,-0.03803738933678957
2015-07-10,98.38,102.22777777777777,-0.03763925873593832
2015-07-13,99.45,103.89777777777778,-0.042809171407793944
2015-07-14,101.12,103.07777777777778,-0.018993209011533896
2015-07-15,100.3,103.52777777777777,-0.03117789106519986
2015-07-16,100.75,100.27777777777777,0.004709141274238382
2015-07-17,97.5,99.00777777777778,-0.015228882130472354
2015-07-20,96.23,98.83777777777777,-0.026384423409852253
2015-07-21,96.06,98.48777777777778,-0.02465054885546991
2015-07-22,95.71,96.57777777777778,-0.00898527381500247
2015-07-23,93.8,93.14777777777778,0.007002015912588089
2015-07-24,90.37,92.62777777777778,-0.024374737599712093
2015-07-27,89.85,95.23777777777778,-0.05657185523951758
2015-07-28,92.46,96.53777777777778,-0.042240228350444275
2015-07-29,93.76,96.92777777777778,-0.03268183641886846
2015-07-30,94.15,96.60777777777778,-0.025440785766041363
2015-07-31,93.83,92.84777777777778,0.010578844703995838
2015-08-03,90.07,94.33777777777777,-0.045239329124658445
2015-08-04,91.56,94.41777777777777,-0.03026736961024279
2015-08-05,91.64,92.95777777777778,-0.0141760895030002
2015-08-06,90.18,89.76777777777778,0.0045920956542189195
2015-08-07,86.99,94.19777777777777,-0.07651749274575947
2015-08-10,91.42,92.13777777777777,-0.0077902657855384305
2015-08-11,89.36,92.15777777777778,-0.030358563815678474
2015-08-12,89.38,92.05777777777777,-0.02908801235938785
2015-08-13,89.28,89.88777777777777,-0.006761517447681609
2015-08-14,87.11,90.09777777777778,-0.03316150355169689
2015-08-17,87.32,88.95777777777778,-0.018410731682945825
2015-08-18,86.18,87.70777777777778,-0.01741895435600538
2015-08-19,84.93,86.68777777777778,-0.02027711198554194
2015-08-20,83.91,83.02777777777777,0.010625627300100415
2015-08-21,80.25,80.02777777777777,0.0027768136063868187
2015-08-24,77.25,80.49777777777778,-0.040346179328621945
2015-08-25,77.72,83.67777777777778,-0.07119904395166643
2015-08-26,80.9,88.03777777777778,-0.08107630562637247
2015-08-27,85.26,88.20777777777778,-0.033418569791023645
2015-08-28,85.43,88.15777777777778,-0.0309419979329989
2015-08-31,85.38,84.32777777777778,0.012477765333684498
2015-09-01,81.55,85.53777777777778,-0.046620076899095975
2015-09-02,82.76,85.46777777777778,-0.03168185541009605
2015-09-03,82.69,83.02777777777777,-0.004068250250919947
2015-09-04,80.25,85.94777777777777,-0.06629348570837579
2015-09-08,83.17,85.89777777777778,-0.03175609251306455
2015-09-09,83.12,86.88777777777777,-0.0433637258788474
2015-09-10,84.11,86.54777777777778,-0.028166844260716695
2015-09-11,83.77,85.16777777777777,-0.01641204941879426
2015-09-14,82.39,86.55777777777777,-0.04815024004518487
2015-09-15,83.78,90.07777777777778,-0.06991488836807702
2015-09-16,87.3,88.97777777777777,-0.01885614385614387
2015-09-17,86.2,88.46777777777778,-0.025633940794514087
2015-09-18,85.69,89.53777777777778,-0.04297379132333967
2015-09-21,86.76,87.70777777777778,-0.010806085865943671
2015-09-22,84.93,85.97777777777777,-0.012186611527526425
2015-09-23,83.2,86.62777777777778,-0.03956903738857176
2015-09-24,83.85,87.28777777777778,-0.03938441171603513
2015-09-25,84.51,83.37777777777778,0.01357942430703618
2015-09-28,80.6,83.73777777777778,-0.03747147179024479
2015-09-29,80.96,86.13777777777777,-0.06011041741912182
2015-09-30,83.36,89.09627906976745,-0.06438292518675914
2015-10-01,85.98,91.54627906976744,-0.0608028980132046
2015-10-02,88.43,93.66627906976744,-0.055903566595905674
2015-10-05,90.55,96.74627906976744,-0.06404669129754403
2015-10-06,93.63,98.70627906976745,-0.05142812714254419
2015-10-07,95.59,100.61627906976744,-0.04995492892638387
2015-10-08,97.5,98.56627906976745,-0.010817889037007422
2015-10-09,95.45,95.79627906976744,-0.0036147444674259344
2015-10-12,92.68,95.39627906976744,-0.02847363750719145
2015-10-13,92.28,97.26627906976744,-0.05126421116809521
2015-10-14,94.15,96.51627906976744,-0.02451689075225283
2015-10-15,93.4,97.27627906976744,-0.03984814290632288
2015-10-16,94.16,96.47627906976744,-0.02400879358222774
2015-10-19,93.36,96.45627906976745,-0.03210033706077231
2015-10-20,93.34,94.36627906976744,-0.010875485182675115
2015-10-21,91.25,97.62627906976745,-0.06531314242972142
2015-10-22,94.51,97.27627906976744,-0.028437344604674175
2015-10-23,94.16,95.52627906976744,-0.01430265140725917
2015-10-26,92.41,93.54627906976744,-0.01214670515029248
2015-10-27,90.43,95.26627906976744,-0.05076590706587403
2015-10-28,92.15,95.11627906976744,-0.031185819070904564
2015-10-29,92.0,96.02627906976744,-0.0419289293386258
2015-10-30,92.91,96.73627906976745,-0.03955371352466319
2015-11-02,93.62,98.42627906976745,-0.04883125843211655
2015-11-03,95.31,98.53627906976745,-0.032742042831586105
2015-11-04,95.42,98.10627906976744,-0.027381316417648627
2015-11-05,94.99,99.29627906976744,-0.04336798025172495
2015-11-06,96.18,97.60627906976744,-0.014612574963009828
2015-11-09,94.49,96.58627906976744,-0.021703694250952976
2015-11-10,93.47,95.64627906976744,-0.022753410701737753
2015-11-11,92.53,93.16627906976744,-0.00682949964429691
2015-11-12,90.05,94.89627906976744,-0.05106922123052349
2015-11-13,91.78,97.53627906976745,-0.059016799950406096
2015-11-16,94.42,97.10627906976744,-0.02766328908388549
2015-11-17,93.99,98.18627906976744,-0.04273793761739075
2015-11-18,95.07,96.23627906976745,-0.012118912753494415
2015-11-19,93.12,96.40627906976744,-0.03408781151473772
2015-11-20,93.29,97.53627906976745,-0.04353538099121135
2015-11-23,94.42,99.43627906976744,-0.050447171964750015
2015-11-24,96.32,99.06627906976745,-0.02772163339084721
2015-11-25,95.95,98.27627906976744,-0.023670809393546377
2015-11-27,95.16,98.93627906976744,-0.0381688002143733
2015-11-30,95.82,100.19627906976744,-0.04367706176713615
2015-12-01,97.08,98.19627906976744,-0.011367834711683344
2015-12-02,95.08,98.28627906976745,-0.032621837962667266
2015-12-03,95.17,99.44627906976744,-0.04300089565711529
2015-12-04,96.33,93.60627906976744,0.029097630600213087
2015-12-07,90.49,90.48627906976745,4.112148571921992e-05
2015-12-08,87.37,91.94627906976744,-0.04977122637333731
2015-12-09,88.83,90.61627906976744,-0.01971256255614018
2015-12-10,87.5,88.69627906976744,-0.013487364772387656
2015-12-11,85.58,88.83627906976744,-0.036654834082032295
2015-12-14,85.72,91.16627906976744,-0.059740060967054864
2015-12-15,88.05,92.04627906976744,-0.04341597629099614
2015-12-16,88.93,90.80627906976744,-0.020662437542737222
2015-12-17,87.69,90.64627906976744,-0.0326133526947322
2015-12-18,87.53,90.09627906976745,-0.028483740907659594
2015-12-21,86.98,90.20627906976745,-0.03576557090080357
2015-12-22,87.09,92.86627906976744,-0.062199962436611744
2015-12-23,89.75,91.28627906976745,-0.016829244059704873
2015-12-24,88.17,90.03627906976745,-0.020728078603973632
2015-12-28,86.92,91.77627906976744,-0.05291431641149602
2015-12-29,88.66,90.87627906976745,-0.024387872087786255
2015-12-30,87.76,90.01627906976744,-0.025065233678662646
2015-12-31,86.9,89.16283261802575,-0.025378653319816924
2016-01-04,87.18,89.62283261802575,-0.027256811090061728
2016-01-05,87.64,85.49283261802574,0.025115174175683208
2016-01-06,83.51,82.07283261802576,0.017510878278844677
2016-01-07,80.09,81.57283261802576,-0.018178020431989794
2016-01-08,79.59,78.31283261802575,0.016308532577332446
2016-01-11,76.33,80.13283261802574,-0.04745661040279148
2016-01-12,78.15,76.92283261802575,0.015953226632565265
2016-01-13,74.94,78.35283261802576,-0.0435572334016755
2016-01-14,76.37,76.96283261802576,-0.007702843019929406
2016-01-15,74.98,75.96283261802576,-0.01293833555375512
2016-01-19,73.98,74.32283261802576,-0.004612749621475065
2016-01-20,72.34,76.57283261802576,-0.0552785168486678
2016-01-21,74.59,80.47283261802575,-0.07310333719640938
2016-01-22,78.49,77.82283261802576,0.008572900259861571
2016-01-25,75.84,79.60283261802576,-0.047270084421263125
2016-01-26,77.62,78.69283261802575,-0.013633168134044249
2016-01-27,76.71,79.37283261802575,-0.033548413609482575
2016-01-28,77.39,79.95283261802575,-0.032054306696920554
2016-01-29,77.97,79.23283261802575,-0.015938249035141183
2016-02-01,77.25,77.18283261802576,0.0008702373273425934
2016-02-02,75.2,77.46283261802576,-0.02921184962579315
2016-02-03,75.48,81.64283261802575,-0.07548528658797504
2016-02-04,79.66,81.73283261802575,-0.025361076468657817
2016-02-05,79.75,77.70283261802575,0.02634611008375698
2016-02-08,75.72,77.70283261802575,-0.02551815102768562
2016-02-09,75.72,77.00283261802575,-0.016659551011444895
2016-02-10,75.02,75.41283261802575,-0.005209095115356388
2016-02-11,73.43,78.44283261802575,-0.06390427844995772
2016-02-12,76.46,79.91283261802575,-0.04320748626856841
2016-02-16,77.93,81.08283261802575,-0.03888409563684658
2016-02-17,79.1,82.18283261802576,-0.037511880764129146
2016-02-18,80.2,80.12283261802575,0.0009631135027656779
2016-02-19,78.14,82.54283261802576,-0.05333997487583508
2016-02-22,80.56,78.98283261802575,0.01996848339944579
2016-02-23,77.0,80.23283261802575,-0.04029313826443959
2016-02-24,78.25,80.16283261802575,-0.02386183915356832
2016-02-25,78.18,82.15283261802576,-0.048359046078151224
2016-02-26,80.17,82.19283261802575,-0.024610815245003748
2016-02-29,80.21,82.87283261802575,-0.032131550640958406
2016-03-01,80.89,82.41283261802575,-0.018478100674975018
2016-03-02,80.43,81.88283261802574,-0.017742823148327536
2016-03-03,79.9,83.98283261802575,-0.048615085854456175
2016-03-04,82.0,86.22283261802575,-0.04897580478170149
2016-03-07,84.24,82.56283261802575,0.02031383043425361
2016-03-08,80.58,84.57283261802576,-0.04721176404318206
2016-03-09,82.59,86.96283261802576,-0.05028392574598983
2016-03-10,84.98,89.46283261802576,-0.050108324170394236
2016-03-11,87.48,86.73283261802575,0.008614585266283115
2016-03-14,84.75,86.20283261802575,-0.016853652877782066
2016-03-15,84.22,88.31283261802575,-0.0463447100120572
2016-03-16,86.33,90.58283261802575,-0.0469496536497076
2016-03-17,88.6,89.60283261802576,-0.01119197450264553
2016-03-18,87.62,88.18283261802576,-0.00638256451189001
2016-03-21,86.2,88.05283261802575,-0.0210422829446425
2016-03-22,86.07,86.69283261802575,-0.007184361142863915
2016-03-23,84.71,87.35283261802576,-0.0302546870984971
2016-03-24,85.37,87.09283261802575,-0.019781566016824792
2016-03-28,85.11,87.17283261802575,-0.023663709851722725
2016-03-29,85.19,87.88283261802574,-0.030641167766290445
2016-03-30,85.9,87.56283261802575,-0.01899016475722637
2016-03-31,85.58,89.866866359447,-0.04770241283701282
2016-04-01,86.83,89.196866359447,-0.026535308425623017
2016-04-04,86.16,87.90686635944701,-0.01987178512659249
2016-04-05,84.87,89.26686635944701,-0.04925530086093011
2016-04-06,86.23,87.426866359447,-0.013689914888704857
2016-04-07,84.39,86.90686635944701,-0.028960500647178367
2016-04-08,83.87,88.226866359447,-0.04938253549317495
2016-04-11,85.19,90.916866359447,-0.0629901424099395
2016-04-12,87.88,91.43686635944701,-0.03889969660010695
2016-04-13,88.4,91.43686635944701,-0.03321271255632052
2016-04-14,88.4,91.18686635944701,-0.030562146400135437
2016-04-15,88.15,91.51686635944701,-0.036789572167201356
2016-04-18,88.48,94.136866359447,-0.06009193399158974
2016-04-19,91.1,93.476866359447,-0.025427321775071454
2016-04-20,90.44,93.726866359447,-0.03506856131135028
2016-04-21,90.69,93.236866359447,-0.027316087068266826
2016-04-22,90.2,91.286866359447,-0.011906053989928944
2016-04-25,88.25,92.676866359447,-0.047766681517666054
2016-04-26,89.64,92.196866359447,-0.027732681818908755
2016-04-27,89.16,89.396866359447,-0.0026496047243380616
2016-04-28,86.36,85.706866359447,0.00762055210155288
2016-04-29,82.67,86.85686635944701,-0.0482042069318982
2016-05-02,83.82,86.006866359447,-0.025426648499289328
2016-05-03,82.97,84.43686635944701,-0.01737234483812522
2016-05-04,81.4,84.65686635944701,-0.03847137863122152
2016-05-05,81.62,85.136866359447,-0.041308383897979306
2016-05-06,82.1,84.196866359447,-0.024904327798795034
2016-05-09,81.16,85.35686635944701,-0.04916846808519837
2016-05-10,82.32,84.90686635944701,-0.030467104374052645
2016-05-11,81.87,84.286866359447,-0.02867429368105956
2016-05-12,81.25,83.756866359447,-0.029930278774860763
2016-05-13,80.72,86.306866359447,-0.06473258264503623
2016-05-16,83.27,86.926866359447,-0.04206830997824862
2016-05-17,83.89,84.65686635944701,-0.009058525225714709
2016-05-18,81.62,83.866866359447,-0.026790870542570455
2016-05-19,80.83,83.476866359447,-0.03170778294491472
2016-05-20,80.44,83.136866359447,-0.032438874323058364
2016-05-23,80.1,83.486866359447,-0.04056765461605771
2016-05-24,80.45,85.74686635944701,-0.0617732936996529
2016-05-25,82.71,84.40686635944701,-0.020103416139403918
2016-05-26,81.37,84.43686635944701,-0.036321413757722576
2016-05-27,81.4,84.396866359447,-0.03550921365591131
2016-05-31,81.36,85.536866359447,-0.04883118282466392
2016-06-01,82.5,83.616866359447,-0.013356950673634294
2016-06-02,80.58,82.79686635944701,-0.026774761617461507
2016-06-03,79.76,84.54686635944701,-0.05661790395750288
2016-06-06,81.51,85.346866359447,-0.044956148047517575
2016-06-07,82.31,85.386866359447,-0.03603442181019423
2016-06-08,82.35,82.956866359447,-0.00731544459282607
2016-06-09,79.92,83.506866359447,-0.04295295124604115
2016-06-10,80.47,82.256866359447,-0.021723005489155622
2016-06-13,79.22,81.68686635944701,-0.030199057319594713
2016-06-14,78.65,82.146866359447,-0.04256846930893121
2016-06-15,79.11,82.126866359447,-0.0367342197892101
2016-06-16,79.09,83.086866359447,-0.04810467086525949
2016-06-17,80.05,82.646866359447,-0.03142123196967617
2016-06-20,79.61,81.946866359447,-0.02851684833434276
2016-06-21,78.91,82.006866359447,-0.03776350075215684
2016-06-22,78.97,82.086866359447,-0.03797034163539237
2016-06-23,79.05,77.946866359447,0.014152379589783104
2016-06-24,74.91,74.35686635944701,0.0074389046719518515
2016-06-27,71.32,75.376866359447,-0.05382110659922079
2016-06-28,72.34,77.04686635944701,-0.06109095128526121
2016-06-29,74.01,77.456866359447,-0.04450046227601623
2016-06-30,74.42,77.16086247086247,-0.0355214079145042
2016-07-01,74.69,75.32086247086247,-0.00837566711489146
2016-07-05,72.85,75.58086247086247,-0.0361316658951234
2016-07-06,73.11,76.99086247086247,-0.05040679304419016
2016-07-07,74.52,79.21086247086247,-0.05921993934339487
2016-07-08,76.74,78.43086247086246,-0.02155863671001501
2016-07-11,75.96,79.93086247086246,-0.049678714180145245
2016-07-12,77.46,79.23086247086248,-0.02235066507718153
2016-07-13,76.76,80.08086247086247,-0.04146886494973456
2016-07-14,77.61,80.38086247086247,-0.03447166882374386
2016-07-15,77.91,80.97086247086247,-0.03780202380781028
2016-07-18,78.5,81.21086247086247,-0.03338054034132554
2016-07-19,78.74,81.95086247086248,-0.03918033775427443
2016-07-20,79.48,81.56086247086247,-0.025513002288393594
2016-07-21,79.09,80.63086247086247,-0.019110082958858188
2016-07-22,78.16,81.34086247086248,-0.03910534477061778
2016-07-25,78.87,81.32086247086247,-0.03013817606448299
2016-07-26,78.85,80.61086247086247,-0.02184398500262863
2016-07-27,78.14,81.49086247086247,-0.04111948713342661
2016-07-28,79.02,77.73086247086248,0.01658462916992276
2016-07-29,75.26,77.36086247086247,-0.027156657821049257
2016-08-01,74.89,74.44086247086247,0.006033480997259089
2016-08-02,71.97,76.03086247086247,-0.05341071163593247
2016-08-03,73.56,76.81086247086247,-0.0423229523310672
2016-08-04,74.34,76.97086247086247,-0.034179979103889924
2016-08-05,74.5,77.89086247086247,-0.04353350782488685
2016-08-08,75.42,77.02086247086247,-0.020784790243917106
2016-08-09,74.55,76.87086247086248,-0.030191705885207032
2016-08-10,74.4,79.10086247086247,-0.059428713215283424
2016-08-11,76.63,77.80086247086247,-0.015049479320373593
2016-08-12,75.33,79.96086247086247,-0.057914113577125836
2016-08-15,77.49,79.27086247086247,-0.02246553670987328
2016-08-16,76.8,79.66086247086247,-0.03591302406384178
2016-08-17,77.19,80.58086247086247,-0.04208024544399225
2016-08-18,78.11,82.34086247086248,-0.05138229481576817
2016-08-19,79.87,80.90086247086248,-0.01274229271948435
2016-08-22,78.43,81.44086247086247,-0.036969923690821416
2016-08-23,78.97,80.56086247086247,-0.019747336635551394
2016-08-24,78.09,81.41086247086247,-0.04079139281998179
2016-08-25,78.94,81.64086247086247,-0.03308223834389812
2016-08-26,79.17,82.14086247086247,-0.036167899648196555
2016-08-29,79.67,82.41086247086247,-0.033258509724146346
2016-08-30,79.94,81.36086247086247,-0.017463709549186746
2016-08-31,78.89,80.95086247086248,-0.025458190412786075
2016-09-01,78.48,82.19086247086247,-0.04514933119454745
2016-09-02,79.72,81.94086247086247,-0.027103235234461787
2016-09-06,79.47,81.97086247086247,-0.030509163811121676
2016-09-07,79.5,81.00086247086247,-0.018528969014402263
2016-09-08,78.53,78.66086247086247,-0.0016636287316446063
2016-09-09,76.19,79.22086247086247,-0.038258387706612385
2016-09-12,76.75,76.94086247086247,-0.00248063856750691
2016-09-13,74.47,77.93086247086246,-0.04440939521433429
2016-09-14,75.46,78.99086247086247,-0.04469963183608627
2016-09-15,76.52,79.59086247086248,-0.03858310333031878
2016-09-16,77.12,80.91086247086247,-0.04685233051653137
2016-09-19,78.44,80.01086247086248,-0.01963311508402421
2016-09-20,77.54,80.61086247086247,-0.03809489660245802
2016-09-21,78.14,80.65086247086248,-0.031132493738298184
