date,REGN,dcf,Deviation
2008-09-16,21.64,24.59707956381774,-0.1202207585719891
2008-09-17,20.88,26.69707956381774,-0.21789198140239907
2008-09-18,22.98,26.78707956381774,-0.142123726281834
2008-09-19,23.07,25.42707956381774,-0.09269957872676104
2008-09-22,21.71,24.81707956381774,-0.12519924255502368
2008-09-23,21.1,24.68707956381774,-0.1453018999086101
2008-09-24,20.97,25.17707956381774,-0.1670995856828359
2008-09-25,21.46,26.42707956381774,-0.1879541608758898
2008-09-26,22.71,25.59707956381774,-0.11278941242573293
2008-09-29,21.88,25.547079563817736,-0.1435420261896163
2008-09-30,21.83,26.818221228368866,-0.18600119619761446
2008-10-01,22.82,25.358221228368865,-0.10009460858907937
2008-10-02,21.36,24.958221228368867,-0.14416977858497926
2008-10-03,20.96,23.838221228368866,-0.12073976496801764
2008-10-06,19.84,22.918221228368868,-0.13431326967725365
2008-10-07,18.92,22.938221228368867,-0.17517579887141932
2008-10-08,18.94,20.868221228368867,-0.09239988436329138
2008-10-09,16.87,21.138221228368867,-0.20191960251795626
2008-10-10,17.14,23.588221228368866,-0.27336615024679256
2008-10-13,19.59,23.248221228368866,-0.15735488717325552
2008-10-14,19.25,21.108221228368865,-0.08803305632743075
2008-10-15,17.11,23.288221228368865,-0.26529382247720923
2008-10-16,19.29,22.748221228368866,-0.152021610553716
2008-10-17,18.75,23.398221228368865,-0.19865703392586054
2008-10-20,19.4,23.248221228368866,-0.16552755544467368
2008-10-21,19.25,22.688221228368867,-0.15154212371967657
2008-10-22,18.69,21.698221228368865,-0.13863907076566395
2008-10-23,17.7,20.148221228368865,-0.12151053934834455
2008-10-24,16.15,19.458221228368867,-0.1700166315071847
2008-10-27,15.46,20.748221228368866,-0.2548758840655856
2008-10-28,16.75,21.428221228368866,-0.21832055859939314
2008-10-29,17.43,22.138221228368867,-0.21267387202434995
2008-10-30,18.14,23.298221228368867,-0.22139978746909683
2008-10-31,19.3,23.878221228368865,-0.19173208860841118
2008-11-03,19.88,23.768221228368866,-0.16358907092837183
2008-11-04,19.77,22.338221228368866,-0.11496981796864392
2008-11-05,18.34,21.608221228368865,-0.15124897111281443
2008-11-06,17.61,22.348221228368867,-0.2120178236983874
2008-11-07,18.35,23.068221228368866,-0.20453337869703125
2008-11-10,19.07,22.588221228368866,-0.15575468261973113
2008-11-11,18.59,21.028221228368867,-0.11594995134821473
2008-11-12,17.03,21.688221228368867,-0.21478115606252524
2008-11-13,17.69,21.168221228368868,-0.16431334455761848
2008-11-14,17.17,21.668221228368868,-0.20759531578344892
2008-11-17,17.67,21.058221228368865,-0.16089778864153903
2008-11-18,17.06,19.658221228368866,-0.1321697013267591
2008-11-19,15.66,18.268221228368866,-0.1427736830950207
2008-11-20,14.27,17.948221228368865,-0.20493513989871537
2008-11-21,13.95,18.578221228368868,-0.24912079426105627
2008-11-24,14.58,18.598221228368867,-0.21605406124751647
2008-11-25,14.6,19.318221228368866,-0.24423683591738476
2008-11-26,15.32,19.458221228368867,-0.2126721235102209
2008-11-28,15.46,17.758221228368868,-0.12941731037213589
2008-12-01,13.76,18.788221228368865,-0.26762625196134116
2008-12-02,14.79,18.758221228368868,-0.21154571001474043
2008-12-03,14.76,18.548221228368867,-0.20423636216797503
2008-12-04,14.55,19.228221228368866,-0.2432997401479201
2008-12-05,15.23,20.368221228368867,-0.2522665661747796
2008-12-08,16.37,20.588221228368866,-0.20488517106842163
2008-12-09,16.59,21.178221228368866,-0.2166480923441675
2008-12-10,17.18,20.458221228368867,-0.16023979757453433
2008-12-11,16.46,20.828221228368864,-0.20972608176540652
2008-12-12,16.83,19.828221228368868,-0.15120979304382676
2008-12-15,15.83,21.038221228368865,-0.2475599610743645
2008-12-16,17.04,20.898221228368865,-0.18461959925715676
2008-12-17,16.9,21.50822122836887,-0.21425394408212284
2008-12-18,17.51,22.908221228368866,-0.23564558655841272
2008-12-19,18.91,22.178221228368866,-0.147361738108572
2008-12-22,18.18,21.928221228368866,-0.170931385146723
2008-12-23,17.93,21.858221228368865,-0.17971367328237087
2008-12-24,17.86,22.228221228368866,-0.196516904501288
2008-12-26,18.23,21.518221228368866,-0.1528110150681874
2008-12-29,17.52,21.648221228368865,-0.19069563197917838
2008-12-30,17.65,22.358221228368865,-0.2105812077033622
2008-12-31,18.36,21.845759906751976,-0.15956230964868456
2009-01-02,18.7,22.225759906751975,-0.15863394194593472
2009-01-05,19.08,22.105759906751977,-0.13687653894349006
2009-01-06,18.96,21.125759906751977,-0.10251749126713217
2009-01-07,17.98,21.425759906751978,-0.16082322968932838
2009-01-08,18.28,20.625759906751977,-0.11372962341058168
2009-01-09,17.48,20.615759906751975,-0.15210498768589975
2009-01-12,17.47,21.055759906751977,-0.1702982899991241
2009-01-13,17.91,20.015759906751978,-0.1052050942138667
2009-01-14,16.87,20.155759906751978,-0.16301840873046325
2009-01-15,17.01,20.505759906751976,-0.1704769744037098
2009-01-16,17.36,18.52575990675198,-0.0629264285308535
2009-01-20,15.38,19.545759906751975,-0.21312857246921035
2009-01-21,16.4,18.455759906751975,-0.11138852678723266
2009-01-22,15.31,18.715759906751977,-0.18197283592654445
2009-01-23,15.57,19.265759906751978,-0.1918304766923179
2009-01-26,16.12,20.195759906751977,-0.20181265402097304
2009-01-27,17.05,20.715759906751977,-0.17695512610943032
2009-01-28,17.57,20.295759906751975,-0.1343019388914416
2009-01-29,17.15,20.625759906751977,-0.16851548367021207
2009-01-30,17.48,21.295759906751975,-0.17917932600010955
2009-02-02,18.15,22.085759906751978,-0.17820350865757406
2009-02-03,18.94,21.935759906751976,-0.13656968892287424
2009-02-04,18.79,22.265759906751978,-0.15610335875839443
2009-02-05,19.12,23.06575990675198,-0.1710656801554995
2009-02-06,19.92,22.375759906751977,-0.10975090530940756
2009-02-09,19.23,21.395759906751977,-0.10122378995608916
2009-02-10,18.25,21.235759906751976,-0.14060056809187438
2009-02-11,18.09,21.545759906751975,-0.16039164650994808
2009-02-12,18.4,22.115759906751975,-0.16801411854799297
2009-02-13,18.97,22.165759906751976,-0.14417551756384894
2009-02-17,19.02,21.645759906751977,-0.12130597022527823
2009-02-18,18.5,21.445759906751977,-0.1373586163213799
2009-02-19,18.3,21.295759906751975,-0.1406740083410758
2009-02-20,18.15,20.295759906751975,-0.10572454131358378
2009-02-23,17.15,20.535759906751977,-0.16487142049409964
2009-02-24,17.39,20.395759906751977,-0.14737180279107542
2009-02-25,17.25,18.545759906751975,-0.06986825631664872
2009-02-26,15.4,17.395759906751977,-0.11472680224664078
2009-02-27,14.25,16.685759906751976,-0.14597836240987339
2009-03-02,13.54,16.955759906751975,-0.201451301831172
2009-03-03,13.81,17.105759906751977,-0.19266959928807814
2009-03-04,13.96,15.925759906751974,-0.12343272272480754
2009-03-05,12.78,15.815759906751977,-0.1919452447843475
2009-03-06,12.67,15.545759906751977,-0.18498676964018668
2009-03-09,12.4,15.745759906751976,-0.21248640437590272
2009-03-10,12.6,15.195759906751977,-0.17082132928400617
2009-03-11,12.05,16.475759906751975,-0.26862250553543465
2009-03-12,13.33,17.175759906751974,-0.22390624505877987
2009-03-13,14.03,16.585759906751974,-0.15409362737196852
2009-03-16,13.44,17.355759906751977,-0.22561731251125539
2009-03-17,14.21,17.595759906751976,-0.1924190784992904
2009-03-18,14.45,16.825759906751976,-0.14119777768840103
2009-03-19,13.68,16.595759906751976,-0.1756930639594093
2009-03-20,13.45,17.175759906751974,-0.2169196546166985
2009-03-23,14.03,16.915759906751976,-0.17059593672762619
2009-03-24,13.77,17.355759906751977,-0.20660345188095142
2009-03-25,14.21,18.27575990675198,-0.22246735169955278
2009-03-26,15.13,17.52575990675198,-0.1366993453920926
2009-03-27,14.38,17.325759906751976,-0.17002197436684963
2009-03-30,14.18,17.005759906751976,-0.1661648713286864
2009-03-31,13.86,15.664427784346776,-0.11519270344173782
2009-04-01,13.16,15.964427784346777,-0.17566729119452285
2009-04-02,13.46,15.524427784346775,-0.13297931576121147
2009-04-03,13.02,16.094427784346777,-0.19102436107339738
2009-04-06,13.59,15.654427784346776,-0.1318750076838353
2009-04-07,13.15,15.844427784346776,-0.17005522831242215
2009-04-08,13.34,16.444427784346775,-0.18878296192840693
2009-04-09,13.94,15.944427784346775,-0.12571337218602452
2009-04-13,13.44,15.764427784346775,-0.14744764707887503
2009-04-14,13.26,15.804427784346776,-0.1609946161332625
2009-04-15,13.3,15.904427784346776,-0.16375488761123913
2009-04-16,13.4,15.654427784346776,-0.14401214885676183
2009-04-17,13.15,15.294427784346777,-0.14020974269737052
2009-04-20,12.79,15.424427784346776,-0.17079581953894474
2009-04-21,12.92,14.984427784346776,-0.13777154617164256
2009-04-22,12.48,14.914427784346776,-0.1632263617181341
2009-04-23,12.41,15.444427784346775,-0.19647395337121043
2009-04-24,12.94,15.164427784346776,-0.1466872219631593
2009-04-27,12.66,15.344427784346776,-0.17494479573133548
2009-04-28,12.84,15.984427784346776,-0.19671819515654165
2009-04-29,13.48,15.764427784346775,-0.14491028888565738
2009-04-30,13.26,16.354427784346775,-0.18921039764586134
2009-05-01,13.85,17.454427784346777,-0.20650506730328033
2009-05-04,14.95,17.644427784346775,-0.15270700853995012
2009-05-05,15.14,17.384427784346776,-0.129105646282341
2009-05-06,14.88,17.644427784346775,-0.15667426669394358
2009-05-07,15.14,18.344427784346777,-0.17468126136270667
2009-05-08,15.84,18.754427784346777,-0.1553994511514385
2009-05-11,16.25,18.414427784346778,-0.11753977966052542
2009-05-12,15.91,17.504427784346777,-0.0910871125860272
2009-05-13,15.0,17.604427784346775,-0.14794163242627734
2009-05-14,15.1,17.114427784346777,-0.11770348443605083
2009-05-15,14.61,17.384427784346776,-0.15959270093692224
2009-05-18,14.88,17.304427784346775,-0.1401044758347838
2009-05-19,14.8,17.294427784346777,-0.1442330336366774
2009-05-20,14.79,16.644427784346775,-0.11141433087238772
2009-05-21,14.14,16.494427784346776,-0.14274079799125428
2009-05-22,13.99,17.134427784346776,-0.18351519081479806
2009-05-26,14.63,17.084427784346776,-0.14366461758792937
2009-05-27,14.58,17.244427784346776,-0.15450949243820933
2009-05-28,14.74,17.774427784346777,-0.17071873261760218
2009-05-29,15.27,18.094427784346777,-0.15609378854136235
2009-06-01,15.59,18.364427784346777,-0.15107619017193696
2009-06-02,15.86,18.774427784346777,-0.15523390740977405
2009-06-03,16.27,18.864427784346777,-0.13753016068155366
2009-06-04,16.36,18.864427784346777,-0.1327592765058524
2009-06-05,16.36,18.424427784346776,-0.11204840706644337
2009-06-08,15.92,18.524427784346777,-0.14059423668392768
2009-06-09,16.02,18.654427784346776,-0.14122265313103666
2009-06-10,16.15,18.574427784346778,-0.13052503218375944
2009-06-11,16.07,18.864427784346777,-0.1481321255164454
2009-06-12,16.36,17.824427784346778,-0.08215847386881181
2009-06-15,15.32,18.144427784346775,-0.1556636460469375
2009-06-16,15.64,19.084427784346772,-0.18048368142176752
2009-06-17,16.58,19.824427784346778,-0.16365807980135272
2009-06-18,17.32,20.714427784346775,-0.16386780362389897
2009-06-19,18.21,19.714427784346775,-0.07631100434684124
2009-06-22,17.21,19.474427784346776,-0.1162769868990392
2009-06-23,16.97,19.594427784346777,-0.13393745473105023
2009-06-24,17.09,20.114427784346777,-0.15036111475666303
2009-06-25,17.61,20.644427784346775,-0.14698531807442827
2009-06-26,18.14,20.344427784346777,-0.10835535939933816
2009-06-29,17.84,20.42442778434678,-0.1265361170278404
2009-06-30,17.92,21.552005731379303,-0.16852286402704375
2009-07-01,18.14,20.462005731379303,-0.11347889165226921
2009-07-02,17.05,20.432005731379302,-0.1655249012672919
2009-07-06,17.02,20.2920057313793,-0.16124604805918785
2009-07-07,16.88,20.022005731379302,-0.15692762121504256
2009-07-08,16.61,19.742005731379297,-0.15864678462741366
2009-07-09,16.33,19.702005731379302,-0.17115037815711953
2009-07-10,16.29,20.0620057313793,-0.18801737881469394
2009-07-13,16.65,20.072005731379303,-0.17048648636192631
2009-07-14,16.66,20.662005731379303,-0.19368912115349346
2009-07-15,17.25,20.952005731379302,-0.17668980138903356
2009-07-16,17.54,21.0320057313793,-0.1660329393201574
2009-07-17,17.62,21.092005731379302,-0.1646124022341734
2009-07-20,17.68,21.4420057313793,-0.175450271700739
2009-07-21,18.03,21.3820057313793,-0.15676760045293803
2009-07-22,17.97,23.0320057313793,-0.2197813681716272
2009-07-23,19.62,24.162005731379303,-0.18798132000608625
2009-07-24,20.75,24.3720057313793,-0.14861336285982885
2009-07-27,20.96,25.1220057313793,-0.16567171331310682
2009-07-28,21.71,24.8120057313793,-0.1250203536530805
2009-07-29,21.4,25.2920057313793,-0.1538828423777624
2009-07-30,21.88,24.892005731379303,-0.12100293419032582
2009-07-31,21.48,24.7620057313793,-0.13254199869682703
2009-08-03,21.35,25.2220057313793,-0.15351696342539656
2009-08-04,21.81,25.162005731379303,-0.13321695285996416
2009-08-05,21.75,24.862005731379302,-0.12517114528099071
2009-08-06,21.45,25.272005731379302,-0.15123476039076955
2009-08-07,21.86,25.772005731379302,-0.1517928318095999
2009-08-10,22.36,25.912005731379303,-0.13707953634318026
2009-08-11,22.5,26.1320057313793,-0.138986871835023
2009-08-12,22.72,25.932005731379302,-0.12386260301850005
2009-08-13,22.52,25.522005731379302,-0.11762420880927615
2009-08-14,22.11,24.8820057313793,-0.11140604022462142
2009-08-17,21.47,25.242005731379297,-0.14943367700333632
2009-08-18,21.83,25.452005731379302,-0.1423072809901893
2009-08-19,22.04,25.582005731379304,-0.13845692040615187
2009-08-20,22.17,25.6320057313793,-0.13506573647262532
2009-08-21,22.22,25.412005731379303,-0.1256101452644387
2009-08-24,22.0,25.992005731379297,-0.15358590532164584
2009-08-25,22.58,26.362005731379302,-0.14346426330062945
2009-08-26,22.95,26.182005731379302,-0.12344377908013837
2009-08-27,22.77,25.742005731379297,-0.11545354167008237
2009-08-28,22.33,26.142005731379303,-0.14581917587155913
2009-08-31,22.73,26.522005731379302,-0.14297582806464826
2009-09-01,23.11,25.9720057313793,-0.11019579161425463
2009-09-02,22.56,25.702005731379302,-0.12224749166339433
2009-09-03,22.29,25.662005731379303,-0.13140070837315887
2009-09-04,22.25,25.422005731379304,-0.1247740152722876
2009-09-08,22.01,25.422005731379304,-0.1342146551075527
2009-09-09,22.01,25.402005731379298,-0.1335329881919176
2009-09-10,21.99,25.2920057313793,-0.13055531326574743
2009-09-11,21.88,24.802005731379303,-0.11781328345079789
2009-09-14,21.39,24.682005731379302,-0.1333767509499454
2009-09-15,21.27,24.832005731379304,-0.14344414099736325
2009-09-16,21.42,24.912005731379303,-0.14017360822058378
2009-09-17,21.5,24.6920057313793,-0.12927284102007186
2009-09-18,21.28,25.022005731379302,-0.14954859220923966
2009-09-21,21.61,24.572005731379303,-0.12054391341756521
2009-09-22,21.16,24.362005731379302,-0.1314344051423887
2009-09-23,20.95,24.112005731379302,-0.13113822908827022
2009-09-24,20.7,23.712005731379303,-0.12702450250310815
2009-09-25,20.3,23.752005731379302,-0.14533533590465497
2009-09-28,20.34,23.052005731379303,-0.11764727820137633
2009-09-29,19.64,22.712005731379303,-0.13525911219434772
2009-09-30,19.3,,
2009-10-01,18.75,,
2009-10-02,18.62,,
2009-10-05,18.4,,
2009-10-06,18.98,,
2009-10-07,18.78,,
2009-10-08,18.38,,
2009-10-09,18.41,,
2009-10-12,18.88,,
2009-10-13,18.89,,
2009-10-14,19.08,,
2009-10-15,19.11,,
2009-10-16,18.82,,
2009-10-19,18.71,,
2009-10-20,18.18,,
2009-10-21,18.02,,
2009-10-22,18.14,,
2009-10-23,17.59,,
2009-10-26,17.49,,
2009-10-27,17.2,,
2009-10-28,16.54,,
2009-10-29,16.24,,
2009-10-30,15.7,,
2009-11-02,15.39,,
2009-11-03,15.96,,
2009-11-04,15.05,,
2009-11-05,15.48,,
2009-11-06,15.71,,
2009-11-09,15.68,,
2009-11-10,15.8,,
2009-11-11,18.95,,
2009-11-12,18.99,,
2009-11-13,18.57,,
2009-11-16,19.72,,
2009-11-17,19.93,,
2009-11-18,19.38,,
2009-11-19,18.67,,
2009-11-20,18.46,,
2009-11-23,18.58,,
2009-11-24,18.66,,
2009-11-25,18.34,,
2009-11-27,18.09,,
2009-11-30,18.35,,
2009-12-01,18.94,,
2009-12-02,19.29,,
2009-12-03,19.0,,
2009-12-04,19.32,,
2009-12-07,19.23,,
2009-12-08,18.93,,
2009-12-09,18.99,,
2009-12-10,18.75,,
2009-12-11,18.96,,
2009-12-14,19.55,,
2009-12-15,20.22,,
2009-12-16,20.78,,
2009-12-17,20.65,,
2009-12-18,21.41,,
2009-12-21,21.95,,
2009-12-22,22.52,,
2009-12-23,22.97,,
2009-12-24,23.2,,
2009-12-28,24.4,,
2009-12-29,24.43,,
2009-12-30,24.74,,
2009-12-31,24.18,27.229387419504665,-0.111988836639063
2010-01-04,24.63,27.699387419504664,-0.11081066064816081
2010-01-05,25.1,27.319387419504665,-0.08123854995079915
2010-01-06,24.72,27.169387419504663,-0.09015247129739368
2010-01-07,24.57,26.969387419504663,-0.08896707152381922
2010-01-08,24.37,27.439387419504662,-0.11186063932764245
2010-01-11,24.84,27.109387419504664,-0.08371223533704364
2010-01-12,24.51,27.249387419504664,-0.10053023861901034
2010-01-13,24.65,27.219387419504663,-0.09439549024029514
2010-01-14,24.62,26.479387419504665,-0.0702201825913481
2010-01-15,23.88,28.579387419504663,-0.16443275534651447
2010-01-19,25.98,28.169387419504663,-0.07772222330929057
2010-01-20,25.57,28.739387419504663,-0.11028027053052925
2010-01-21,26.14,28.569387419504665,-0.08503463458394256
2010-01-22,25.97,28.749387419504664,-0.09667640492468454
2010-01-25,26.15,28.879387419504663,-0.0945098793079413
2010-01-26,26.28,29.629387419504663,-0.11304274948660609
2010-01-27,27.03,28.989387419504663,-0.06758981799616592
2010-01-28,26.39,29.259387419504662,-0.09806724174928871
2010-01-29,26.66,29.109387419504664,-0.08414424474846416
2010-02-01,26.51,30.599387419504662,-0.13364278713952304
2010-02-02,28.0,31.249387419504664,-0.10398243574773314
2010-02-03,28.65,28.229387419504665,0.014899812533824885
2010-02-04,25.63,28.329387419504663,-0.09528576737406425
2010-02-05,25.73,28.369387419504662,-0.09303646146726507
2010-02-08,25.77,28.859387419504664,-0.10704965336224348
2010-02-09,26.26,29.169387419504663,-0.09974112166507976
2010-02-10,26.57,30.359387419504664,-0.1248176508683485
2010-02-11,27.76,31.869387419504662,-0.12894466295858698
2010-02-12,29.27,31.339387419504664,-0.06603152103147814
2010-02-16,28.74,33.05938741950467,-0.13065539795683812
2010-02-17,30.46,29.259387419504662,0.04103341479032463
2010-02-18,26.66,28.889387419504665,-0.07716977127730629
2010-02-19,26.29,28.129387419504663,-0.06539024089195944
2010-02-22,25.53,27.249387419504664,-0.06309820448565218
2010-02-23,24.65,27.449387419504664,-0.10198360264737671
2010-02-24,24.85,26.939387419504662,-0.07755883186831125
2010-02-25,24.34,27.059387419504663,-0.10049700598707945
2010-02-26,24.46,27.969387419504663,-0.12547244481505393
2010-03-01,25.37,27.809387419504663,-0.08771812851201999
2010-03-02,25.21,27.579387419504663,-0.08591153180686628
2010-03-03,24.98,27.409387419504665,-0.08863340804821851
2010-03-04,24.81,28.109387419504664,-0.11737671014542539
2010-03-05,25.51,28.069387419504665,-0.09118073655309678
2010-03-08,25.47,28.249387419504664,-0.09838752884197588
2010-03-09,25.65,28.379387419504663,-0.09617499416597008
2010-03-10,25.78,28.099387419504662,-0.08254227698553673
2010-03-11,25.5,27.289387419504664,-0.06557081666940334
2010-03-12,24.69,27.379387419504663,-0.09822671991517173
2010-03-15,24.78,27.359387419504664,-0.09427796682559508
2010-03-16,24.76,27.179387419504664,-0.08901552423394377
2010-03-17,24.58,27.289387419504664,-0.09928355583270343
2010-03-18,24.69,26.369387419504662,-0.06368700921214676
2010-03-19,23.77,26.95938741950466,-0.11830340837778808
2010-03-22,24.36,28.319387419504665,-0.1398119020320927
2010-03-23,25.72,27.999387419504664,-0.0814084745981557
2010-03-24,25.4,29.159387419504665,-0.12892545942134637
2010-03-25,26.56,28.829387419504663,-0.07871785086801042
2010-03-26,26.23,29.399387419504663,-0.10780453940349699
2010-03-29,26.8,29.539387419504664,-0.09273677143676529
2010-03-30,26.94,29.089387419504664,-0.07388905749398766
2010-03-31,26.49,,
2010-04-01,26.58,,
2010-04-05,26.9,,
2010-04-06,26.64,,
2010-04-07,26.31,,
2010-04-08,26.03,,
2010-04-09,25.78,,
2010-04-12,25.56,,
2010-04-13,25.39,,
2010-04-14,26.39,,
2010-04-15,26.21,,
2010-04-16,26.4,,
2010-04-19,25.53,,
2010-04-20,25.15,,
2010-04-21,24.43,,
2010-04-22,24.56,,
2010-04-23,24.77,,
2010-04-26,24.84,,
2010-04-27,24.43,,
2010-04-28,24.62,,
2010-04-29,27.0,,
2010-04-30,25.53,,
2010-05-03,27.48,,
2010-05-04,27.84,,
2010-05-05,26.86,,
2010-05-06,25.42,,
2010-05-07,23.58,,
2010-05-10,24.65,,
2010-05-11,25.52,,
2010-05-12,27.74,,
2010-05-13,28.41,,
2010-05-14,27.37,,
2010-05-17,28.51,,
2010-05-18,28.02,,
2010-05-19,28.01,,
2010-05-20,27.2,,
2010-05-21,27.14,,
2010-05-24,27.39,,
2010-05-25,26.76,,
2010-05-26,27.39,,
2010-05-27,27.9,,
2010-05-28,28.57,,
2010-06-01,27.66,,
2010-06-02,30.28,,
2010-06-03,30.18,,
2010-06-04,28.19,,
2010-06-07,27.03,,
2010-06-08,26.5,,
2010-06-09,25.04,,
2010-06-10,26.14,,
2010-06-11,26.42,,
2010-06-14,26.61,,
2010-06-15,27.44,,
2010-06-16,27.08,,
2010-06-17,26.55,,
2010-06-18,26.11,,
2010-06-21,25.67,,
2010-06-22,25.11,,
2010-06-23,25.4,,
2010-06-24,24.47,,
2010-06-25,24.53,,
2010-06-28,24.27,,
2010-06-29,22.98,,
2010-06-30,22.32,21.829597527243024,0.022465025850566533
2010-07-01,20.79,22.649597527243024,-0.08210289498549783
2010-07-02,21.61,22.399597527243024,-0.03525052297402642
2010-07-06,21.36,22.719597527243025,-0.05984250053781692
2010-07-07,21.68,23.339597527243026,-0.07110651866665096
2010-07-08,22.3,24.259597527243024,-0.08077617631712297
2010-07-09,23.22,23.469597527243025,-0.010634930017581201
2010-07-12,22.43,24.129597527243025,-0.07043621532949851
2010-07-13,23.09,24.099597527243024,-0.04189271319165144
2010-07-14,23.06,24.369597527243023,-0.05373898874525984
2010-07-15,23.33,23.519597527243025,-0.00806125729929752
2010-07-16,22.48,23.399597527243024,-0.03929971556871359
2010-07-19,22.36,23.629597527243025,-0.053729121953062564
2010-07-20,22.59,23.369597527243023,-0.03335947597446687
2010-07-21,22.33,23.899597527243024,-0.06567464265680001
2010-07-22,22.86,25.049597527243023,-0.08741048732865653
2010-07-23,24.01,26.239597527243024,-0.0849707212516565
2010-07-26,25.2,25.649597527243024,-0.01752844374129059
2010-07-27,24.61,25.219597527243025,-0.02417158031901656
2010-07-28,24.18,24.849597527243024,-0.02694601095687499
2010-07-29,23.81,25.229597527243026,-0.05626714915726028
2010-07-30,24.19,26.039597527243025,-0.07103018874650213
2010-08-02,25.0,26.039597527243025,-0.03992371718323917
2010-08-03,25.0,26.519597527243025,-0.057300927198535856
2010-08-04,25.48,26.139597527243023,-0.025233652758256175
2010-08-05,25.1,25.889597527243023,-0.030498640483389017
2010-08-06,24.85,25.749597527243026,-0.03493637235654856
2010-08-09,24.71,25.549597527243023,-0.03286147761614544
2010-08-10,24.51,24.759597527243024,-0.01008083943886362
2010-08-11,23.72,24.859597527243025,-0.045841350649147405
2010-08-12,23.82,24.599597527243024,-0.03169147488610946
2010-08-13,23.56,24.699597527243025,-0.04613830350822845
2010-08-16,23.66,25.569597527243026,-0.07468234590741807
2010-08-17,24.53,25.009597527243024,-0.019176539195426723
2010-08-18,23.97,24.009597527243024,-0.0016492374434055046
2010-08-19,22.97,23.969597527243025,-0.04170272471646286
2010-08-20,22.93,23.449597527243025,-0.022158057367056005
2010-08-23,22.41,23.159597527243026,-0.03236660422795612
2010-08-24,22.12,23.509597527243024,-0.059107669777534566
2010-08-25,22.47,22.879597527243025,-0.01790230473920329
2010-08-26,21.84,23.819597527243026,-0.08310793349799106
2010-08-27,22.78,22.949597527243025,-0.007390000066088254
2010-08-30,21.91,23.019597527243025,-0.048202299190064024
2010-08-31,21.98,23.519597527243025,-0.06546019869003672
2010-09-01,22.48,25.159597527243026,-0.10650399015093681
2010-09-02,24.12,25.619597527243023,-0.05853321956554547
2010-09-03,24.58,25.429597527243025,-0.03340979055342275
2010-09-07,24.39,25.459597527243023,-0.04201156464074107
2010-09-08,24.42,25.639597527243023,-0.04756695287229662
2010-09-09,24.6,26.189597527243023,-0.06069576004707544
2010-09-10,25.15,26.679597527243025,-0.057332106516266856
2010-09-13,25.64,26.699597527243025,-0.03968589886652263
2010-09-14,25.66,26.719597527243025,-0.039656193404959406
2010-09-15,25.68,27.039597527243025,-0.05028172205126935
2010-09-16,26.0,27.539597527243025,-0.05590486664592709
2010-09-17,26.5,27.239597527243024,-0.027151558553805133
2010-09-20,26.2,27.229597527243026,-0.03781170567111469
2010-09-21,26.19,26.819597527243026,-0.023475278724950588
2010-09-22,25.78,26.839597527243026,-0.03947889032864593
2010-09-23,25.8,27.779597527243023,-0.0712608426130602
2010-09-24,26.74,27.319597527243026,-0.021215448970836936
2010-09-27,26.28,27.699597527243025,-0.051249752847377095
2010-09-28,26.66,27.589597527243026,-0.03369376904918986
2010-09-29,26.55,28.439597527243023,-0.06644248482887039
2010-09-30,27.4,29.719343939703343,-0.07804155920833888
2010-10-01,26.7,31.289343939703343,-0.14667434218331055
2010-10-04,28.27,31.469343939703343,-0.10166541589915024
2010-10-05,28.45,32.19934393970335,-0.11644162523076207
2010-10-06,29.18,30.999343939703344,-0.05868975624910455
2010-10-07,27.98,31.199343939703343,-0.10318627038841366
2010-10-08,28.18,30.959343939703345,-0.0897739934385049
2010-10-11,27.94,30.979343939703345,-0.0981087251434043
2010-10-12,27.96,31.159343939703344,-0.10267687105012269
2010-10-13,28.14,31.269343939703344,-0.10007705776423248
2010-10-14,28.25,31.059343939703343,-0.09045084613368615
2010-10-15,28.04,31.269343939703344,-0.10327507817018755
2010-10-18,28.25,30.419343939703342,-0.07131461953957241
2010-10-19,27.4,30.02934393970334,-0.08755915363928257
2010-10-20,27.01,30.169343939703342,-0.10472033949487358
2010-10-21,27.15,30.389343939703345,-0.10659473090734217
2010-10-22,27.37,30.699343939703343,-0.10845000291349927
2010-10-25,27.68,29.919343939703342,-0.07484602417139585
2010-10-26,26.9,30.039343939703343,-0.1045077397830263
2010-10-27,27.02,29.979343939703345,-0.09871276521779115
2010-10-28,26.96,29.129343939703343,-0.07447280461220829
2010-10-29,26.11,29.019343939703344,-0.10025533126277442
2010-11-01,26.0,29.629343939703343,-0.12249153903269583
2010-11-02,26.61,29.539343939703343,-0.09916753553101298
2010-11-03,26.52,29.869343939703345,-0.1121331605563416
2010-11-04,26.85,29.549343939703345,-0.09135038480757696
2010-11-05,26.53,29.119343939703345,-0.08892178151626728
2010-11-08,26.1,28.859343939703344,-0.09561353665795447
2010-11-09,25.84,28.709343939703345,-0.0999446015112595
2010-11-10,25.69,28.819343939703344,-0.10858484309187078
2010-11-11,25.8,28.309343939703343,-0.08864013044767294
2010-11-12,25.29,27.509343939703342,-0.0806760039268053
2010-11-15,24.49,27.699343939703343,-0.11586353621549772
2010-11-16,24.68,27.52934393970334,-0.10350206477655877
2010-11-17,24.51,27.989343939703343,-0.1243095925077341
2010-11-18,24.97,27.689343939703342,-0.09820904191970092
2010-11-19,24.67,32.54934393970334,-0.24207381734942435
2010-11-22,29.53,33.00934393970334,-0.10540481949774283
