date,WDC,dcf,Deviation
2008-03-24,31.52,34.62555555555556,-0.08968969611398137
2008-03-25,30.55,33.54555555555555,-0.08929813520585594
2008-03-26,29.47,31.135555555555555,-0.0534936835343659
2008-03-27,27.06,30.765555555555554,-0.1204449420347431
2008-03-28,26.69,31.097522123893807,-0.14173226105713688
2008-03-31,27.04,31.997522123893805,-0.15493456351708657
2008-04-01,27.94,31.627522123893804,-0.11659219174517543
2008-04-02,27.57,32.907522123893806,-0.16219763079695038
2008-04-03,28.85,32.42752212389381,-0.11032363528194944
2008-04-04,28.37,32.2775221238938,-0.12106016406387077
2008-04-07,28.22,32.337522123893805,-0.1273295494972826
2008-04-08,28.28,32.587522123893805,-0.1321831745143779
2008-04-09,28.53,33.93752212389381,-0.15933756460335757
2008-04-10,29.88,31.717522123893804,-0.05793397468806505
2008-04-11,27.66,31.057522123893804,-0.10939450064111689
2008-04-14,27.0,31.227522123893806,-0.1353780843424368
2008-04-15,27.17,32.2075221238938,-0.1564082484990863
2008-04-16,28.15,32.17752212389381,-0.12516570133606175
2008-04-17,28.12,33.35752212389381,-0.1570117260041386
2008-04-18,29.3,34.797522123893806,-0.15798602280703544
2008-04-21,30.74,33.8875221238938,-0.09288144799688713
2008-04-22,29.83,34.297522123893806,-0.13025786841847242
2008-04-23,30.24,35.307522123893804,-0.1435252835390689
2008-04-24,31.25,32.46752212389381,-0.03749969336273429
2008-04-25,28.41,33.10752212389381,-0.1418868529730164
2008-04-28,29.05,33.10752212389381,-0.12255589858733285
2008-04-29,29.05,33.047522123893806,-0.12096283978288169
2008-04-30,28.99,33.727522123893806,-0.14046457686666447
2008-05-01,29.67,33.50752212389381,-0.11452718317112787
2008-05-02,29.45,33.57752212389381,-0.1229251553662638
2008-05-05,29.52,33.6375221238938,-0.12240860396102116
2008-05-06,29.58,33.8475221238938,-0.12608078394256383
2008-05-07,29.79,34.4575221238938,-0.13545727713999534
2008-05-08,30.4,34.447522123893805,-0.11749820812470946
2008-05-09,30.39,34.547522123893806,-0.12034212204812145
2008-05-12,30.49,35.307522123893804,-0.13644463938843288
2008-05-13,31.25,37.9275221238938,-0.17606006799181473
2008-05-14,33.87,38.057522123893804,-0.11003139169863974
2008-05-15,34.0,39.46752212389381,-0.138532186204407
2008-05-16,35.41,39.307522123893804,-0.0991546124838184
2008-05-19,35.25,38.8875221238938,-0.09353957067011953
2008-05-20,34.83,38.67752212389381,-0.09947695489822828
2008-05-21,34.62,39.82752212389381,-0.1307518481238794
2008-05-22,35.77,39.28752212389381,-0.08953280669626462
2008-05-23,35.23,39.947522123893805,-0.118092984823009
2008-05-27,35.89,40.797522123893806,-0.12028971046306824
2008-05-28,36.74,40.947522123893805,-0.1027540106374012
2008-05-29,36.89,41.587522123893805,-0.11295508566005374
2008-05-30,37.53,41.0675221238938,-0.0861391664493828
2008-06-02,37.01,42.5675221238938,-0.1305578019720881
2008-06-03,38.51,42.60752212389381,-0.09616898424599929
2008-06-04,38.55,44.03752212389381,-0.12461014742054255
2008-06-05,39.98,42.987522123893804,-0.06996267696532643
2008-06-06,38.93,42.8875221238938,-0.09227677254146982
2008-06-09,38.83,43.28752212389381,-0.10297475820251101
2008-06-10,39.23,41.3475221238938,-0.051212793781181376
2008-06-11,37.29,41.18752212389381,-0.09462871090350855
2008-06-12,37.13,41.50752212389381,-0.1054633449529353
2008-06-13,37.45,42.57752212389381,-0.120427912854429
2008-06-16,38.52,43.267522123893805,-0.10972484419837059
2008-06-17,39.21,43.3875221238938,-0.09628395260657696
2008-06-18,39.33,43.307522123893804,-0.09184367816091954
2008-06-19,39.25,41.57752212389381,-0.055980299089450236
2008-06-20,37.52,40.197522123893805,-0.06660913365857091
2008-06-23,36.14,40.227522123893806,-0.10161008951296935
2008-06-24,36.17,40.68752212389381,-0.1110296692469479
2008-06-25,36.63,39.35752212389381,-0.06930116472545755
2008-06-26,35.3,38.92752212389381,-0.093186566366813
2008-06-27,34.87,39.41495575221239,-0.11531043649483952
2008-06-30,34.53,39.68495575221239,-0.1298969761841049
2008-07-01,34.8,39.15495575221239,-0.11122361572241901
2008-07-02,34.27,38.16495575221239,-0.1020558173183943
2008-07-03,33.28,38.67495575221239,-0.1394948138215717
2008-07-07,33.79,40.53495575221239,-0.16639849796417383
2008-07-08,35.65,38.78495575221239,-0.08082916923357752
2008-07-09,33.9,38.484955752212386,-0.11913631346578357
2008-07-10,33.6,37.944955752212394,-0.11450680771867972
2008-07-11,33.06,38.66495575221239,-0.14496216646754279
2008-07-14,33.78,38.76495575221239,-0.1285943877783966
2008-07-15,33.88,36.984955752212386,-0.08395185796664495
2008-07-16,32.1,37.38495575221239,-0.1413658421114925
2008-07-17,32.5,37.31495575221239,-0.12903554768189462
2008-07-18,32.43,38.10495575221239,-0.14892959826840635
2008-07-21,33.22,38.76495575221239,-0.14304042516276905
2008-07-22,33.88,39.87495575221239,-0.15034388475477534
2008-07-23,34.99,38.50495575221239,-0.09128580162075439
2008-07-24,33.62,35.82495575221239,-0.06154803839712275
2008-07-25,30.94,34.78495575221239,-0.11053501920777464
2008-07-28,29.9,34.26495575221239,-0.12738833762919877
2008-07-29,29.38,33.86495575221239,-0.13243648640879702
2008-07-30,28.98,33.67495575221239,-0.13941980463935544
2008-07-31,28.79,33.47495575221239,-0.13995405361821145
2008-08-01,28.59,32.94495575221239,-0.13218884811887888
2008-08-04,28.06,33.94495575221239,-0.17336760710989674
2008-08-05,29.06,33.97495575221239,-0.1446640810383495
2008-08-06,29.09,33.85495575221239,-0.14074618165469044
2008-08-07,28.97,33.97495575221239,-0.147313091110839
2008-08-08,29.09,33.97495575221239,-0.1437810776808529
2008-08-11,29.09,34.27495575221239,-0.15127534488145067
2008-08-12,29.39,33.66495575221239,-0.1269853370275542
2008-08-13,28.78,33.76495575221239,-0.14763696978592233
2008-08-14,28.88,34.34495575221239,-0.15911960381140855
2008-08-15,29.46,33.40495575221239,-0.11809492524028009
2008-08-18,28.52,32.72495575221239,-0.1284938560055382
2008-08-19,27.84,33.41495575221239,-0.16684013570310585
2008-08-20,28.53,33.62495575221239,-0.15152304704154618
2008-08-21,28.74,33.76495575221239,-0.1488216300085966
2008-08-22,28.88,32.85495575221239,-0.12098496744877596
2008-08-25,27.97,32.45495575221239,-0.13819016690252806
2008-08-26,27.57,33.11495575221239,-0.16744566393817195
2008-08-27,28.23,33.06495575221239,-0.1462259858578181
2008-08-28,28.18,32.14495575221239,-0.12334612568068315
2008-08-29,27.26,31.21495575221239,-0.12670066821837722
2008-09-02,26.33,30.78495575221239,-0.1447121050967316
2008-09-03,25.9,31.064955752212388,-0.16626309702194086
2008-09-04,26.18,30.654955752212388,-0.1459782159982217
2008-09-05,25.77,30.33495575221239,-0.15048499788497172
2008-09-08,25.45,28.474955752212388,-0.10623214935030623
2008-09-09,23.59,29.404955752212388,-0.197754276565265
2008-09-10,24.52,28.66495575221239,-0.1446001099057157
2008-09-11,23.78,28.95495575221239,-0.17872435366498463
2008-09-12,24.07,27.634955752212388,-0.1290016812104715
2008-09-15,22.75,27.64495575221239,-0.1770650601175462
2008-09-16,22.76,25.75495575221239,-0.11628658115458479
2008-09-17,20.87,27.64495575221239,-0.24507023317156862
2008-09-18,22.76,28.78495575221239,-0.2093091892888984
2008-09-19,23.9,26.67495575221239,-0.10402850441400413
2008-09-22,21.79,26.01495575221239,-0.16240487942606197
2008-09-23,21.13,26.224955752212388,-0.1942789074785214
2008-09-24,21.34,26.79495575221239,-0.20358144281548174
2008-09-25,21.91,26.52495575221239,-0.1739854269814367
2008-09-26,21.64,24.387256637168143,-0.1126513194182367
2008-09-29,19.02,26.68725663716814,-0.28730029247328936
2008-09-30,21.32,25.96725663716814,-0.178966022560747
2008-10-01,20.6,25.387256637168143,-0.18856927731842332
2008-10-02,20.02,24.16725663716814,-0.17160643011461418
2008-10-03,18.8,23.707256637168143,-0.20699386319860247
2008-10-06,18.34,22.18725663716814,-0.173399384163755
2008-10-07,16.82,20.84725663716814,-0.19317921332574894
2008-10-08,15.48,20.09725663716814,-0.22974561755005518
2008-10-09,14.73,19.71725663716814,-0.2529386683422724
2008-10-10,14.35,21.28725663716814,-0.32588777198539987
2008-10-13,15.92,21.09725663716814,-0.24539951929328563
2008-10-14,15.73,20.017256637168142,-0.21417803222882914
2008-10-15,14.65,21.087256637168142,-0.30526761958318993
2008-10-16,15.72,20.23725663716814,-0.22321487137103646
2008-10-17,14.87,20.94725663716814,-0.29012183993510887
2008-10-20,15.58,20.067256637168143,-0.2236108661139531
2008-10-21,14.7,19.137256637168143,-0.23186482374647988
2008-10-22,13.77,18.41725663716814,-0.2523316435624534
2008-10-23,13.05,20.067256637168143,-0.34968689363203387
2008-10-24,14.7,19.34725663716814,-0.24020235655737698
2008-10-27,13.98,19.80725663716814,-0.29419806810769267
2008-10-28,14.44,20.86725663716814,-0.3080067854113655
2008-10-29,15.5,21.357256637168142,-0.274251358059477
2008-10-30,15.99,21.837256637168142,-0.26776516548401086
2008-10-31,16.47,22.39725663716814,-0.26464208242950116
2008-11-03,17.03,22.89725663716814,-0.256242777470733
2008-11-04,17.53,21.18725663716814,-0.1726158652721621
2008-11-05,15.82,20.707256637168143,-0.2360166159526822
2008-11-06,15.34,21.19725663716814,-0.27632144750739995
2008-11-07,15.83,20.357256637168142,-0.22239031112386265
2008-11-10,14.99,19.747256637168142,-0.24090721686444627
2008-11-11,14.38,18.53725663716814,-0.22426493404814984
2008-11-12,13.17,19.837256637168142,-0.33609771548128353
2008-11-13,14.47,18.817256637168143,-0.23102499588496717
2008-11-14,13.45,18.55725663716814,-0.27521614519997906
2008-11-17,13.19,18.00725663716814,-0.26751751997719697
2008-11-18,12.64,16.64725663716814,-0.2407157362025154
2008-11-19,11.28,15.297256637168141,-0.26261288101863367
2008-11-20,9.93,15.747256637168142,-0.36941397293530553
2008-11-21,10.38,17.047256637168143,-0.39110437409803045
2008-11-24,11.68,16.91725663716814,-0.3095807286898752
2008-11-25,11.55,17.907256637168143,-0.3550100814422392
2008-11-26,12.54,17.567256637168143,-0.28617198126039
2008-11-28,12.2,16.14725663716814,-0.24445370045598036
2008-12-01,10.78,17.32725663716814,-0.3778588136753185
2008-12-02,11.96,17.997256637168142,-0.3354542727751033
2008-12-03,12.63,16.98725663716814,-0.2565014899247744
2008-12-04,11.62,17.387256637168143,-0.33169445632036487
2008-12-05,12.02,18.52725663716814,-0.35122612940513376
2008-12-08,13.16,18.02725663716814,-0.269994305574646
2008-12-09,12.66,18.067256637168143,-0.29928487460815045
2008-12-10,12.7,17.12725663716814,-0.258491872397152
2008-12-11,11.76,17.887256637168143,-0.34254870724201747
2008-12-12,12.52,17.18725663716814,-0.2715533220743913
2008-12-15,11.82,17.86725663716814,-0.33845468053491823
2008-12-16,12.5,18.087256637168142,-0.30890569804194024
2008-12-17,12.72,17.41725663716814,-0.26968981022787886
2008-12-18,12.05,17.75725663716814,-0.3214041872449004
2008-12-19,12.39,17.267256637168142,-0.28245694956949563
2008-12-22,11.9,16.587256637168142,-0.28258178791694233
2008-12-23,11.22,16.68725663716814,-0.3276306439124762
2008-12-24,11.32,16.707256637168143,-0.32245010381795847
2008-12-26,11.34,17.105555555555554,-0.3370574861968171
2008-12-29,10.99,17.345555555555556,-0.3664083018384473
2008-12-30,11.23,17.565555555555555,-0.3606806249604655
2008-12-31,11.45,18.445555555555554,-0.3792542617914584
2009-01-02,12.33,18.135555555555555,-0.32012008332312214
2009-01-05,12.02,20.435555555555556,-0.4118094823836451
2009-01-06,14.32,19.635555555555555,-0.27071072883657765
2009-01-07,13.52,19.755555555555556,-0.3156355455568054
2009-01-08,13.64,20.115555555555556,-0.32191780821917804
2009-01-09,14.0,19.485555555555557,-0.28151907395791764
2009-01-12,13.37,19.165555555555557,-0.30239434170096824
2009-01-13,13.05,18.325555555555557,-0.28787970654216943
2009-01-14,12.21,19.105555555555554,-0.3609188717650479
2009-01-15,12.99,19.425555555555555,-0.33129325630612594
2009-01-16,13.31,18.155555555555555,-0.26689106487148095
2009-01-20,12.04,19.015555555555554,-0.3668341708542714
2009-01-21,12.9,18.465555555555557,-0.301402009747879
2009-01-22,12.35,19.115555555555556,-0.3539293187630784
2009-01-23,13.0,19.095555555555556,-0.31921331316187596
2009-01-26,12.98,19.665555555555557,-0.33996270975761345
2009-01-27,13.55,20.515555555555554,-0.33952556325823213
2009-01-28,14.4,21.865555555555556,-0.3414299507088775
2009-01-29,15.75,20.795555555555556,-0.242626629621714
2009-01-30,14.68,21.635555555555555,-0.32148726376335246
2009-02-02,15.52,21.395555555555557,-0.2746157041960948
2009-02-03,15.28,22.965555555555557,-0.33465576467173064
2009-02-04,16.85,23.095555555555556,-0.27042239969210047
2009-02-05,16.98,24.025555555555556,-0.29325255514960924
2009-02-06,17.91,23.325555555555557,-0.232172628971562
2009-02-09,17.21,22.665555555555557,-0.2406980734349723
2009-02-10,16.55,22.805555555555557,-0.27429963459196105
2009-02-11,16.69,23.195555555555554,-0.2804656064380149
2009-02-12,17.08,22.795555555555556,-0.25073113667381564
2009-02-13,16.68,21.755555555555556,-0.23329928498467833
2009-02-17,15.64,21.785555555555554,-0.28209313000459013
2009-02-18,15.67,20.655555555555555,-0.2413663259817106
2009-02-19,14.54,20.665555555555557,-0.2964137856874026
2009-02-20,14.55,19.905555555555555,-0.2690482835612614
2009-02-23,13.79,20.465555555555557,-0.32618491774797775
2009-02-24,14.35,20.665555555555557,-0.3056078283778698
2009-02-25,14.55,19.585555555555555,-0.2571055766721506
2009-02-26,13.47,19.775555555555556,-0.31885605124171257
2009-02-27,13.66,18.815555555555555,-0.2740049604346285
2009-03-02,12.7,19.765555555555554,-0.35746809826297155
2009-03-03,13.65,21.075555555555557,-0.35233024040489247
2009-03-04,14.96,20.615555555555556,-0.27433437533685456
2009-03-05,14.5,20.665555555555557,-0.2983493736222378
2009-03-06,14.55,21.175555555555555,-0.3128869765977541
2009-03-09,15.06,22.125555555555554,-0.3193391251945964
2009-03-10,16.01,22.685555555555556,-0.29426458343537243
2009-03-11,16.57,23.305555555555557,-0.28901072705601916
2009-03-12,17.19,23.325555555555557,-0.26304006097270516
2009-03-13,17.21,22.825555555555557,-0.24602054227717474
2009-03-16,16.71,23.235555555555557,-0.28084353481254787
2009-03-17,17.12,23.735555555555557,-0.2787192210467184
2009-03-18,17.62,23.955555555555556,-0.26447124304267156
2009-03-19,17.84,23.405555555555555,-0.23778779966769525
2009-03-20,17.29,24.985555555555557,-0.3080001778805532
2009-03-23,18.87,25.615555555555556,-0.2633382493276655
2009-03-24,19.5,25.135555555555555,-0.22420652462204937
2009-03-25,19.02,25.485555555555557,-0.25369490343113754
2009-03-26,19.37,25.615555555555556,-0.24381886006766718
2009-03-27,19.5,25.977777777777778,-0.24935842600513258
2009-03-30,18.96,26.357777777777777,-0.2806677345923615
2009-03-31,19.34,26.927777777777777,-0.2817825459046833
2009-04-01,19.91,27.107777777777777,-0.2655244497274255
2009-04-02,20.09,28.317777777777778,-0.29055167542964766
2009-04-03,21.3,27.66777777777778,-0.2301513995421871
2009-04-06,20.65,27.267777777777777,-0.24269589666272773
2009-04-07,20.25,28.267777777777777,-0.2836366495027711
2009-04-08,21.25,29.127777777777776,-0.2704558458897577
2009-04-09,22.11,28.357777777777777,-0.2203197241595486
2009-04-13,21.34,28.057777777777776,-0.23942658007286544
2009-04-14,21.04,28.27777777777778,-0.2559528487229863
2009-04-15,21.26,29.16777777777778,-0.2711134813911851
2009-04-16,22.15,29.43777777777778,-0.24756548652525112
2009-04-17,22.42,28.137777777777778,-0.20320644447954506
2009-04-20,21.12,28.697777777777777,-0.26405451448040884
2009-04-21,21.68,29.127777777777776,-0.25569330535952695
2009-04-22,22.11,28.807777777777776,-0.23249893932965637
2009-04-23,21.79,28.177777777777777,-0.22669558359621456
2009-04-24,21.16,28.797777777777778,-0.2652210818736014
2009-04-27,21.78,28.147777777777776,-0.22622666087711674
2009-04-28,21.13,29.067777777777778,-0.2730782462444097
2009-04-29,22.05,30.537777777777777,-0.27794353078154554
2009-04-30,23.52,30.407777777777778,-0.22651368436438046
2009-05-01,23.39,31.27777777777778,-0.2521847246891652
2009-05-04,24.26,31.43777777777778,-0.22831695765886761
2009-05-05,24.42,31.647777777777776,-0.22838184180037202
2009-05-06,24.63,30.41777777777778,-0.19027615429573352
2009-05-07,23.4,30.727777777777778,-0.23847405532453447
2009-05-08,23.71,30.16777777777778,-0.21406209716032565
2009-05-11,23.15,29.377777777777776,-0.21198940998487137
2009-05-12,22.36,29.517777777777777,-0.2424904012647745
2009-05-13,22.5,29.98777777777778,-0.24969431990811075
2009-05-14,22.97,30.177777777777777,-0.23884388807069223
2009-05-15,23.16,30.717777777777776,-0.24603921001229834
2009-05-18,23.7,31.477777777777778,-0.24708789269325804
2009-05-19,24.46,31.157777777777778,-0.21496326938164179
2009-05-20,24.14,31.377777777777776,-0.23066572237960337
2009-05-21,24.36,31.497777777777777,-0.22661210667419218
2009-05-22,24.48,32.01777777777778,-0.2354247640199889
2009-05-26,25.0,31.82777777777778,-0.2145226042939431
2009-05-27,24.81,31.59777777777778,-0.21481820099866378
2009-05-28,24.58,31.86777777777778,-0.2286879815906001
2009-05-29,24.85,32.92777777777778,-0.2453180361059557
2009-06-01,25.91,31.36777777777778,-0.17399312812156853
2009-06-02,24.35,30.41777777777778,-0.19948129748684973
2009-06-03,23.4,30.98777777777778,-0.24486356628061257
2009-06-04,23.97,30.697777777777777,-0.21916171999420875
2009-06-05,23.68,30.82777777777778,-0.23186159668408723
2009-06-08,23.81,31.93777777777778,-0.2544878931255219
2009-06-09,24.92,31.57777777777778,-0.21083743842364533
2009-06-10,24.56,32.45777777777778,-0.24332466109817885
2009-06-11,25.44,32.15777777777778,-0.20890055974017008
2009-06-12,25.14,31.887777777777778,-0.2116101606327746
2009-06-15,24.87,31.087777777777777,-0.20000714821830656
2009-06-16,24.07,31.45777777777778,-0.2348474145238768
2009-06-17,24.44,31.657777777777778,-0.22799382282746028
2009-06-18,24.64,32.437777777777775,-0.24039186134137147
2009-06-19,25.42,31.34777777777778,-0.18909722468365642
2009-06-22,24.33,32.01777777777778,-0.24010966129927824
2009-06-23,25.0,32.77777777777778,-0.23728813559322037
2009-06-24,25.76,32.59777777777778,-0.20976208330492874
2009-06-25,25.58,33.76777777777778,-0.2424731005889903
2009-06-26,26.75,33.507777777777775,-0.20167788573133927
2009-06-29,26.49,33.51777777777778,-0.20967314194788844
2009-06-30,26.5,33.81777777777778,-0.21638848731765015
2009-07-01,26.8,33.23777777777778,-0.19368857391188077
2009-07-02,26.22,34.29805309734513,-0.23552512075300336
2009-07-06,26.36,32.928053097345135,-0.1994667913686854
2009-07-07,24.99,33.08805309734513,-0.2447425079233475
2009-07-08,25.15,33.61805309734513,-0.2518900506470396
2009-07-09,25.68,33.30805309734513,-0.22901527972984814
2009-07-10,25.37,34.40805309734513,-0.2626726095712312
2009-07-13,26.47,34.218053097345134,-0.22643173401195882
2009-07-14,26.28,35.62805309734513,-0.26237900431448813
2009-07-15,27.69,36.80805309734513,-0.2477189726180543
2009-07-16,28.87,37.178053097345135,-0.2234665993830217
2009-07-17,29.24,36.858053097345135,-0.2066862586915601
2009-07-20,28.92,37.08805309734513,-0.22023407580620136
2009-07-21,29.15,38.178053097345135,-0.2364723280761778
2009-07-22,30.24,38.11805309734513,-0.20667511735781252
2009-07-23,30.18,38.33805309734513,-0.21279257652001293
2009-07-24,30.4,39.40805309734513,-0.2285840682130017
2009-07-27,31.47,38.748053097345135,-0.1878301621777173
2009-07-28,30.81,38.05805309734513,-0.1904472905854121
2009-07-29,30.12,38.40805309734513,-0.21578946155742595
2009-07-30,30.47,38.18805309734513,-0.20210648282254795
2009-07-31,30.25,39.32805309734513,-0.23082894733881332
2009-08-03,31.39,39.37805309734513,-0.2028554605683054
2009-08-04,31.44,39.208053097345136,-0.19812391801395324
2009-08-05,31.27,39.65805309734513,-0.21150945248763764
2009-08-06,31.72,39.91805309734513,-0.2053720675543259
2009-08-07,31.98,39.748053097345135,-0.19543229144634455
2009-08-10,31.81,39.858053097345135,-0.2019178678318636
2009-08-11,31.92,40.23805309734513,-0.2067210627020607
2009-08-12,32.3,39.94805309734513,-0.19144995824223054
2009-08-13,32.01,39.138053097345136,-0.18212589879256558
2009-08-14,31.2,38.61805309734513,-0.19208770257387986
2009-08-17,30.68,39.248053097345135,-0.2183051749368099
2009-08-18,31.31,40.038053097345134,-0.21799394381451276
2009-08-19,32.1,40.86805309734513,-0.2145454073004207
2009-08-20,32.93,40.788053097345134,-0.1926557533548129
2009-08-21,32.85,40.33805309734513,-0.18563248650783193
2009-08-24,32.4,41.01805309734513,-0.21010390417342673
2009-08-25,33.08,42.028053097345136,-0.21290667632449467
2009-08-26,34.09,42.748053097345135,-0.20253678167820088
2009-08-27,34.81,42.288053097345134,-0.17683606951899633
2009-08-28,34.35,42.218053097345134,-0.1863670283232438
2009-08-31,34.28,41.11805309734513,-0.16630293951798614
2009-09-01,33.18,40.61805309734513,-0.1831218517421087
2009-09-02,32.68,41.028053097345136,-0.20347183127452195
2009-09-03,33.09,41.86805309734513,-0.2096599303754525
2009-09-04,33.93,42.928053097345135,-0.20960776108203272
2009-09-08,34.99,43.148053097345134,-0.18907117498302817
2009-09-09,35.21,43.68805309734513,-0.19405884438142496
2009-09-10,35.75,43.01805309734513,-0.16895355726346617
2009-09-11,35.08,43.15805309734513,-0.18717371423415885
2009-09-14,35.22,44.37805309734513,-0.20636446302086653
2009-09-15,36.44,44.788053097345134,-0.18639017595163065
2009-09-16,36.85,44.538053097345134,-0.17261762835797168
2009-09-17,36.6,44.15805309734513,-0.17115911067645184
2009-09-18,36.22,43.97805309734513,-0.17640737938472928
2009-09-21,36.04,44.18805309734513,-0.18439493315976574
2009-09-22,36.25,44.708053097345136,-0.18918410691982013
2009-09-23,36.77,44.08805309734513,-0.16598721384196946
2009-09-24,36.15,43.12805309734513,-0.16179847213587029
2009-09-25,35.19,44.888053097345136,-0.2160497599731881
2009-09-28,36.95,44.108053097345135,-0.16228449443342075
2009-09-29,36.17,44.468053097345134,-0.18660707000551258
2009-09-30,36.53,43.248053097345135,-0.15533769999365665
2009-10-01,35.31,43.26805309734513,-0.18392445528900914
2009-10-02,35.33,45.43913043478261,-0.22247631805568857
2009-10-05,36.5,45.53913043478261,-0.1984915027687607
2009-10-06,36.6,45.15913043478261,-0.18953266709028938
2009-10-07,36.22,45.34913043478261,-0.2013077284450112
2009-10-08,36.41,46.16913043478261,-0.21137782632852753
2009-10-09,37.23,46.61913043478261,-0.20140080578974873
2009-10-12,37.68,46.74913043478261,-0.19399570324488713
2009-10-13,37.81,46.65913043478261,-0.18965485109396552
2009-10-14,37.72,45.15913043478261,-0.1647314809466044
2009-10-15,36.22,44.78913043478261,-0.1913216521865747
2009-10-16,35.85,45.66913043478261,-0.2150058549681546
2009-10-19,36.73,45.51913043478261,-0.19308651880719063
2009-10-20,36.58,44.79913043478261,-0.18346629398862568
2009-10-21,35.86,46.04913043478261,-0.2212665111931491
2009-10-22,37.11,44.37913043478261,-0.16379614389842467
2009-10-23,35.44,44.329130434782606,-0.2005257118196887
2009-10-26,35.39,43.48913043478261,-0.1862334416395901
2009-10-27,34.55,42.51913043478261,-0.18742458637544235
2009-10-28,33.58,43.94913043478261,-0.23593482583619407
2009-10-29,35.01,42.61913043478261,-0.17853790908348988
2009-10-30,33.68,43.05913043478261,-0.2178197827052789
2009-11-02,34.12,43.27913043478261,-0.21162926202005194
2009-11-03,34.34,43.81913043478261,-0.21632401968566428
2009-11-04,34.88,45.23913043478261,-0.2289860643921191
2009-11-05,36.3,45.37913043478261,-0.20007281646418584
2009-11-06,36.44,46.34913043478261,-0.21379323283584895
2009-11-09,37.41,46.58913043478261,-0.19702300405953999
2009-11-10,37.65,47.469130434782606,-0.20685296622976945
2009-11-11,38.53,47.36913043478261,-0.18660107022551842
2009-11-12,38.43,47.43913043478261,-0.18990926587847134
2009-11-13,38.5,48.09913043478261,-0.1995697291824855
2009-11-16,39.16,48.02913043478261,-0.1846614826147176
2009-11-17,39.09,47.38913043478261,-0.17512729941740435
2009-11-18,38.45,46.20913043478261,-0.16791336174857208
2009-11-19,37.27,45.98913043478261,-0.1895911132120066
2009-11-20,37.05,47.08913043478261,-0.21319422002677635
2009-11-23,38.15,46.68913043478261,-0.1828933277459609
2009-11-24,37.75,47.399130434782606,-0.20357188721128616
2009-11-25,38.46,46.43913043478261,-0.17181911806010675
2009-11-27,37.5,45.77913043478261,-0.18084944725145313
2009-11-30,36.84,47.31913043478261,-0.22145653012845246
2009-12-01,38.38,47.83913043478261,-0.19772789239298372
2009-12-02,38.9,47.579130434782606,-0.1824146501937276
2009-12-03,38.64,48.41913043478261,-0.20196832010344457
2009-12-04,39.48,47.99913043478261,-0.17748509936774226
2009-12-07,39.06,47.59913043478261,-0.17939677378103358
2009-12-08,38.66,48.48913043478261,-0.20270791302398572
2009-12-09,39.55,48.36913043478261,-0.18232972880655118
2009-12-10,39.43,47.93913043478261,-0.17749863957917655
2009-12-11,39.0,48.719130434782606,-0.19949310154032873
2009-12-14,39.78,48.53913043478261,-0.18045503403797913
2009-12-15,39.6,50.09913043478261,-0.20956711910299575
2009-12-16,41.16,50.91913043478261,-0.1916594087811876
2009-12-17,41.98,51.72913043478261,-0.18846499743647938
2009-12-18,42.79,52.15913043478261,-0.17962589400330098
2009-12-21,43.22,52.40913043478261,-0.1753345334782357
2009-12-22,43.47,53.01913043478261,-0.18010726234993113
2009-12-23,44.08,53.579130434782606,-0.17729161256816406
2009-12-24,44.64,52.90913043478261,-0.15628929008718806
2009-12-28,43.97,52.92913043478261,-0.16926653359290933
2009-12-29,43.99,53.63913043478261,-0.17988976250303956
2009-12-30,44.7,53.08913043478261,-0.1580197371115024
2009-12-31,44.15,55.84695652173913,-0.2094466243148979
2010-01-04,45.26,57.04695652173913,-0.2066184988720201
2010-01-05,46.46,57.08695652173913,-0.18615384615384623
2010-01-06,46.5,56.17695652173913,-0.17225846896839947
2010-01-07,45.59,56.40695652173913,-0.19176635629277916
2010-01-08,45.82,56.45695652173913,-0.18840825253559845
2010-01-11,45.87,55.27695652173913,-0.1701786262063758
2010-01-12,44.69,56.04695652173913,-0.2026328854687065
2010-01-13,45.46,56.35695652173913,-0.1933560148432738
2010-01-14,45.77,54.56695652173913,-0.16121398521162666
2010-01-15,43.98,55.54695652173913,-0.20823744892687746
2010-01-19,44.96,54.84695652173913,-0.18026445127944957
2010-01-20,44.26,55.87695652173913,-0.20790245648435624
2010-01-21,45.29,51.32695652173913,-0.11761766001423102
2010-01-22,40.74,52.07695652173913,-0.2176962188066155
2010-01-25,41.49,51.44695652173913,-0.19353830031776076
2010-01-26,40.86,51.22695652173913,-0.2023730712430616
2010-01-27,40.64,50.06695652173913,-0.18828698959654022
2010-01-28,39.48,48.57695652173913,-0.18726896810976756
2010-01-29,37.99,50.28695652173913,-0.2445357081099775
2010-02-01,39.7,51.05695652173913,-0.22243700556071222
2010-02-02,40.47,51.07695652173913,-0.20766618146530813
2010-02-03,40.49,49.30695652173913,-0.1788176992398991
2010-02-04,38.72,50.01695652173913,-0.22586253357557007
2010-02-05,39.43,50.23695652173913,-0.21511965035267644
2010-02-08,39.65,50.96695652173913,-0.2220449737255169
2010-02-09,40.38,50.65695652173913,-0.2028735484203208
2010-02-10,40.07,50.87695652173913,-0.21241358093268503
2010-02-11,40.29,50.43695652173913,-0.20118098357829395
2010-02-12,39.85,53.16695652173913,-0.2504743057145661
2010-02-16,42.58,53.22695652173913,-0.20002940647922762
2010-02-17,42.64,53.98695652173913,-0.21017959249416118
2010-02-18,43.4,53.73695652173913,-0.19236215057243422
