date,HII,dcf,Deviation
2015-05-07,123.53,6687125000.0,-0.9999999815271884
2015-05-08,118.75,6794265000.0,-0.999999982522024
2015-05-11,120.95,6780629000.0,-0.9999999821624218
2015-05-12,120.67,6874133000.0,-0.9999999824457863
2015-05-13,122.59,6950105000.0,-0.9999999823614175
2015-05-14,124.15,6889230000.0,-0.9999999819791181
2015-05-15,122.9,6918450000.0,-0.9999999822359055
2015-05-18,123.5,6771863000.0,-0.9999999817627734
2015-05-19,120.49,6851731000.0,-0.9999999824146628
2015-05-20,122.13,6900431000.0,-0.9999999823011055
2015-05-21,123.13,6887282000.0,-0.9999999821221202
2015-05-22,122.86,6861471000.0,-0.9999999820942186
2015-05-26,122.33,6938417000.0,-0.9999999823691773
2015-05-27,123.91,6914067000.0,-0.9999999820785653
2015-05-28,123.41,6942313000.0,-0.999999982223504
2015-05-29,123.99,6832251000.0,-0.9999999818522475
2015-06-01,121.73,6841991000.0,-0.9999999822083951
2015-06-02,121.93,6834686000.0,-0.9999999821601168
2015-06-03,121.78,6717806000.0,-0.9999999818720576
2015-06-04,119.38,6731929000.0,-0.9999999822665985
2015-06-05,119.67,6694917000.0,-0.9999999821252452
2015-06-08,118.91,6623328000.0,-0.9999999820467897
2015-06-09,117.44,6687125000.0,-0.9999999824378937
2015-06-10,118.75,6676411000.0,-0.9999999822134976
2015-06-11,118.53,6656931000.0,-0.9999999821944977
2015-06-12,118.13,6587290000.0,-0.9999999820669805
2015-06-15,116.7,6595082000.0,-0.9999999823049963
2015-06-16,116.86,6630146000.0,-0.9999999823744454
2015-06-17,117.58,6649626000.0,-0.9999999823178025
2015-06-18,117.98,6623328000.0,-0.9999999821872025
2015-06-19,117.44,6651574000.0,-0.9999999823440286
2015-06-22,118.02,6713910000.0,-0.9999999824215695
2015-06-23,119.3,6566349000.0,-0.9999999818316084
2015-06-24,116.27,6562453000.0,-0.9999999822825397
2015-06-25,116.19,6496708000.0,-0.9999999821155576
2015-06-26,114.84,6380315000.0,-0.9999999820008887
2015-06-29,112.45,6387133000.0,-0.9999999823942918
2015-06-30,112.59,6501573000.0,-0.9999999826826523
2015-07-01,113.79,6466509000.0,-0.9999999824031792
2015-07-02,113.07,6475762000.0,-0.9999999825395065
2015-07-06,113.26,6527384000.0,-0.9999999826484852
2015-07-07,114.32,6410991000.0,-0.9999999821681235
2015-07-08,111.93,6443133000.0,-0.9999999826280165
2015-07-09,112.59,6520079000.0,-0.9999999827318043
2015-07-10,114.17,6619427000.0,-0.9999999827522835
2015-07-13,116.21,6663257000.0,-0.9999999825595801
2015-07-14,117.11,6596538000.0,-0.9999999822467482
2015-07-15,115.74,6686633000.0,-0.9999999826908401
2015-07-16,117.59,6639394000.0,-0.9999999822890463
2015-07-17,116.62,6617479000.0,-0.9999999823769746
2015-07-20,116.17,6582902000.0,-0.9999999823527678
2015-07-21,115.46,6545890000.0,-0.9999999823614513
2015-07-22,114.7,6552708000.0,-0.9999999824957865
2015-07-23,114.84,6416348000.0,-0.9999999821019683
2015-07-24,112.04,6426575000.0,-0.9999999825661414
2015-07-27,112.25,6553682000.0,-0.9999999828722236
2015-07-28,114.86,6681276000.0,-0.9999999828086731
2015-07-29,117.48,6638907000.0,-0.9999999823043161
2015-07-30,116.61,6677867000.0,-0.9999999825378373
2015-07-31,117.41,6596051000.0,-0.9999999821999557
2015-08-03,115.73,6606765000.0,-0.9999999824831063
2015-08-04,115.95,6663744000.0,-0.9999999825998718
2015-08-05,117.12,6914062000.0,-0.999999983060609
2015-08-06,122.26,6599947000.0,-0.9999999814756089
2015-08-07,115.81,6830785000.0,-0.9999999830458725
2015-08-10,120.55,6754326000.0,-0.9999999821521792
2015-08-11,118.98,6691503000.0,-0.9999999822192414
2015-08-12,117.69,6666666000.0,-0.9999999823464982
2015-08-13,117.18,6765040000.0,-0.9999999826785947
2015-08-14,119.2,6810331000.0,-0.9999999824971797
2015-08-17,120.13,6829811000.0,-0.9999999824109335
2015-08-18,120.53,6721697000.0,-0.9999999820685164
2015-08-19,118.31,6452386000.0,-0.9999999816641472
2015-08-20,112.78,6320409000.0,-0.9999999821562181
2015-08-21,110.07,6188432000.0,-0.9999999822135882
2015-08-24,107.36,6067169000.0,-0.999999982304762
2015-08-25,104.87,6287293000.0,-0.9999999833203256
2015-08-26,109.39,6469431000.0,-0.9999999830912487
2015-08-27,113.13,6490859000.0,-0.9999999825708739
2015-08-28,113.57,6442646000.0,-0.9999999823721496
2015-08-31,112.58,6197685000.0,-0.9999999818351529
2015-09-01,107.55,6524462000.0,-0.9999999835158823
2015-09-02,114.26,6511313000.0,-0.99999998245208
2015-09-03,113.99,6444107000.0,-0.9999999823109703
2015-09-04,112.61,6609200000.0,-0.9999999829616293
2015-09-08,116.0,6550273000.0,-0.9999999822908144
2015-09-09,114.79,6571701000.0,-0.9999999825326806
2015-09-10,115.23,6586798000.0,-0.9999999825059156
2015-09-11,115.54,6562448000.0,-0.9999999823937653
2015-09-14,115.04,6623810000.0,-0.9999999826323521
2015-09-15,116.3,6628680000.0,-0.9999999824550287
2015-09-16,116.4,6574136000.0,-0.9999999822942512
2015-09-17,115.28,6394920000.0,-0.9999999819731912
2015-09-18,111.6,6357421000.0,-0.9999999824457119
2015-09-21,110.83,6268787000.0,-0.9999999823203436
2015-09-22,109.01,6182588000.0,-0.9999999823682251
2015-09-23,107.24,6174796000.0,-0.9999999826326246
2015-09-24,107.08,6108564000.0,-0.9999999824705119
2015-09-25,105.72,6023826000.0,-0.9999999824496922
2015-09-28,103.98,6090545000.0,-0.9999999829276361
2015-09-29,105.35,6178205000.0,-0.9999999829481216
2015-09-30,107.15,5810450000.0,-0.9999999815590875
2015-10-01,105.75,5868284000.0,-0.9999999819793998
2015-10-02,106.94,5934380000.0,-0.9999999819795834
2015-10-05,108.3,5934380000.0,-0.9999999817504103
2015-10-06,108.3,6027692000.0,-0.9999999820329241
2015-10-07,110.22,6088442000.0,-0.9999999818968465
2015-10-08,111.47,6187586000.0,-0.9999999819848968
2015-10-09,113.51,6108854000.0,-0.9999999814187734
2015-10-12,111.89,5993672000.0,-0.9999999813319781
2015-10-13,109.52,5949446000.0,-0.9999999815915633
2015-10-14,108.61,5934380000.0,-0.9999999816981724
2015-10-15,108.3,5834264000.0,-0.9999999814372472
2015-10-16,106.24,5756018000.0,-0.9999999815427957
2015-10-19,104.63,5784692000.0,-0.9999999819126065
2015-10-20,105.22,5785664000.0,-0.9999999818136691
2015-10-21,105.24,5855162000.0,-0.9999999820261164
2015-10-22,106.67,5955278000.0,-0.9999999820881578
2015-10-23,108.73,5902304000.0,-0.9999999815783802
2015-10-26,107.64,6023318000.0,-0.999999982129451
2015-10-27,110.13,6148706000.0,-0.9999999820889143
2015-10-28,112.71,6202652000.0,-0.9999999818287404
2015-10-29,113.82,6500084000.0,-0.9999999824894571
2015-10-30,119.94,6555488000.0,-0.9999999817038793
2015-11-02,121.08,6582218000.0,-0.9999999816049848
2015-11-03,121.63,6520982000.0,-0.9999999813479012
2015-11-04,120.37,6995318000.0,-0.9999999827927766
2015-11-05,130.13,6940400000.0,-0.9999999812503602
2015-11-06,129.0,6871388000.0,-0.9999999812265004
2015-11-09,127.58,6899576000.0,-0.9999999815090087
2015-11-10,128.16,7017188000.000001,-0.9999999817362738
2015-11-11,130.58,6891314000.0,-0.9999999810515092
2015-11-12,127.99,6867014000.0,-0.9999999813616224
2015-11-13,127.49,7059469999.999999,-0.9999999819405706
2015-11-16,131.45,7074050000.0,-0.9999999814179996
2015-11-17,131.75,7058498000.0,-0.9999999813345559
2015-11-18,131.43,7187288000.000001,-0.9999999817135475
2015-11-19,134.08,7208672000.000001,-0.9999999814001802
2015-11-20,134.52,7167361999.999999,-0.9999999812315884
2015-11-23,133.67,7176110000.0,-0.9999999813729166
2015-11-24,133.85,7100780000.000001,-0.9999999811499581
2015-11-25,132.3,7123622000.000001,-0.9999999814279871
2015-11-27,132.77,7033711999.999999,-0.9999999811237651
2015-11-30,130.92,7171250000.0,-0.9999999817437685
2015-12-01,133.75,7047806000.0,-0.9999999810224629
2015-12-02,131.21,6993860000.0,-0.9999999812392585
2015-12-03,130.1,7138688000.000001,-0.9999999817753626
2015-12-04,133.08,7111958000.0,-0.9999999812878535
2015-12-07,132.53,7017188000.000001,-0.9999999811135173
2015-12-08,130.58,6923876000.0,-0.9999999811406213
2015-12-09,128.66,6915127999.999999,-0.9999999813944153
2015-12-10,128.48,6822788000.0,-0.9999999811689884
2015-12-11,126.58,6814526000.0,-0.9999999814249737
2015-12-14,126.41,6841256000.0,-0.9999999815223988
2015-12-15,126.96,6919502000.0,-0.9999999816518588
2015-12-16,128.57,6842714000.0,-0.9999999812106717
2015-12-17,126.99,6767870000.0,-0.9999999812363417
2015-12-18,125.45,6855350000.0,-0.9999999817004237
2015-12-21,127.25,6879650000.0,-0.9999999815034195
2015-12-22,127.75,6912211999.999999,-0.9999999815182173
2015-12-23,128.42,6962269999.999999,-0.9999999815548665
2015-12-24,129.45,6905894000.0,-0.9999999812551423
2015-12-28,128.29,6963727999.999999,-0.9999999815773964
2015-12-29,129.48,6874304000.0,-0.9999999811646386
2015-12-30,127.64,6835910000.0,-0.9999999813280163
2015-12-31,126.85,6893826000.0,-0.9999999815994776
2016-01-04,124.22,7029066000.0,-0.9999999823276663
2016-01-05,127.02,7050801000.0,-0.9999999819850255
2016-01-06,127.47,6926187000.0,-0.9999999815959344
2016-01-07,124.89,7038726000.0,-0.9999999822567323
2016-01-08,127.22,7002501000.0,-0.9999999818322054
2016-01-11,126.47,7125666000.000001,-0.9999999822514836
2016-01-12,129.02,6830553000.0,-0.999999981111339
2016-01-13,122.91,6929568000.0,-0.9999999822629636
2016-01-14,124.96,6866295000.0,-0.9999999818009567
2016-01-15,123.65,6776940000.0,-0.999999981754302
2016-01-19,121.8,6785634000.0,-0.9999999820503139
2016-01-20,121.98,6758103000.0,-0.9999999819505563
2016-01-21,121.41,6828138000.0,-0.9999999822191643
2016-01-22,122.86,6779838000.0,-0.999999981878623
2016-01-25,121.86,6920874000.0,-0.9999999823923973
2016-01-26,124.78,6794328000.0,-0.9999999816346812
2016-01-27,122.16,6808335000.0,-0.9999999820572871
2016-01-28,122.45,7070604000.0,-0.999999982681819
2016-01-29,127.88,7014576000.0,-0.9999999817693899
2016-02-01,126.72,6911214000.0,-0.9999999816645816
2016-02-02,124.58,6961929000.0,-0.9999999821055342
2016-02-03,125.63,6977385000.0,-0.9999999819946871
2016-02-04,125.95,6949854000.0,-0.9999999818773171
2016-02-05,125.38,6939711000.0,-0.9999999819329652
2016-02-08,125.17,6953718000.0,-0.9999999819995576
2016-02-09,125.46,7145952000.0,-0.999999982443207
2016-02-10,129.44,7097169000.0,-0.9999999817617419
2016-02-11,128.43,7235790000.000001,-0.9999999822507287
2016-02-12,131.3,7382622000.0,-0.9999999822149909
2016-02-16,134.34,7407738000.000001,-0.9999999818649093
2016-02-17,134.86,7318866000.000001,-0.9999999815736481
2016-02-18,133.02,7318383000.0,-0.9999999818238537
2016-02-19,133.01,7391799000.0,-0.9999999820057337
2016-02-22,134.53,7312104000.0,-0.9999999816017388
2016-02-23,132.88,7311138000.000001,-0.9999999818249908
2016-02-24,132.86,7365717000.0,-0.9999999819623806
2016-02-25,133.99,7344465000.000001,-0.9999999817563294
2016-02-26,133.55,7224198000.0,-0.9999999815135189
2016-02-29,131.06,7308723000.0,-0.9999999820680029
2016-03-01,132.81,7244001000.0,-0.9999999816662091
2016-03-02,131.47,7343982000.0,-0.9999999820982677
2016-03-03,133.54,7357023000.0,-0.9999999818486364
2016-03-04,133.81,7283124000.0,-0.9999999816273896
2016-03-07,132.28,7176864000.000001,-0.9999999815685514
2016-03-08,130.08,7254144000.0,-0.9999999820681806
2016-03-09,131.68,7266702000.0,-0.9999999818789872
2016-03-10,131.94,7369098000.0,-0.999999982095502
2016-03-11,134.06,7299063000.000001,-0.999999981633259
2016-03-14,132.61,7382139000.000001,-0.9999999820363719
2016-03-15,134.33,7434303000.0,-0.9999999819310567
2016-03-16,135.41,7539114000.000001,-0.9999999820390035
2016-03-17,137.58,7584516000.000001,-0.9999999818604114
2016-03-18,138.52,7551672000.0,-0.9999999816570423
2016-03-21,137.84,7539597000.0,-0.9999999817178558
2016-03-22,137.59,7578236999.999999,-0.9999999818440621
2016-03-23,138.39,7527039000.000001,-0.9999999816142842
2016-03-24,137.33,7513515000.000001,-0.9999999817222698
2016-03-28,137.05,7568094000.0,-0.9999999818910812
2016-03-29,138.18,7581618000.0,-0.9999999817743389
2016-03-30,138.46,7508202000.0,-0.999999981558834
2016-03-31,136.94,7308604000.0,-0.9999999812631797
2016-04-01,137.46,7329460000.0,-0.9999999812455488
2016-04-04,137.9,7303390000.0,-0.9999999811183574
2016-04-05,137.35,7461706000.0,-0.9999999815926813
2016-04-06,140.69,7378756000.0,-0.9999999809331004
2016-04-07,138.94,7401507999.999999,-0.9999999812281497
2016-04-08,139.42,7385866000.0,-0.9999999811234052
2016-04-11,139.09,7491094000.0,-0.9999999814326185
2016-04-12,141.31,7577835999.999999,-0.999999981352196
2016-04-13,143.14,7600588000.0,-0.9999999811672465
2016-04-14,143.62,7569778000.0,-0.9999999810271847
2016-04-15,142.97,7616229999.999999,-0.9999999812282455
2016-04-18,143.95,7640878000.0,-0.999999981160542
2016-04-19,144.47,7621444000.0,-0.9999999810442746
2016-04-20,144.06,7606750000.0,-0.9999999810615572
2016-04-21,143.75,7628079999.999999,-0.9999999811551531
2016-04-22,144.2,7571674000.0,-0.9999999809553343
2016-04-25,143.01,7636612000.0,-0.9999999812731091
2016-04-26,144.38,7733307999.999999,-0.9999999813301113
2016-04-27,146.42,7673584000.0,-0.9999999809189553
2016-04-28,145.16,7655098000.000001,-0.9999999810374733
2016-04-29,144.77,7711978000.0,-0.9999999812279029
2016-05-02,145.97,7711029999.999999,-0.9999999810699738
2016-05-03,145.95,7672162000.0,-0.9999999809766791
2016-05-04,145.13,7956562000.0,-0.9999999817597098
2016-05-05,151.13,8149480000.0,-0.9999999814552585
2016-05-06,155.2,8109664000.0,-0.9999999808623391
2016-05-09,154.36,8195458000.0,-0.9999999811651771
2016-05-10,156.17,8076957999.999999,-0.9999999806647503
2016-05-11,153.67,8074588000.0,-0.9999999809686885
2016-05-12,153.62,8009176000.0,-0.9999999808195
2016-05-13,152.24,8105398000.000001,-0.9999999812174554
2016-05-16,154.27,8088807999.999999,-0.9999999809279686
2016-05-17,153.92,8108242000.0,-0.9999999810168468
2016-05-18,154.33,8094496000.0,-0.999999980933958
2016-05-19,154.04,8117248000.0,-0.999999981023125
2016-05-20,154.52,8098288000.0,-0.999999980919424
2016-05-23,154.12,7976944000.0,-0.9999999806793178
2016-05-24,151.56,7989268000.0,-0.9999999810295511
2016-05-25,151.82,8103028000.0,-0.9999999812637942
2016-05-26,154.22,8124358000.0,-0.999999981017577
2016-05-27,154.67,8064634000.0,-0.9999999808212003
2016-05-31,153.41,8216788000.0,-0.9999999813296875
2016-06-01,156.62,8222476000.0,-0.9999999809522095
2016-06-02,156.74,8262766000.0,-0.9999999810305653
2016-06-03,157.59,8302108000.0,-0.999999981018074
2016-06-06,158.42,8287888000.0,-0.9999999808853595
2016-06-07,158.12,8508772000.0,-0.9999999814168249
2016-06-08,162.78,8554750000.0,-0.9999999809719746
2016-06-09,163.75,8526784000.0,-0.9999999807958077
2016-06-10,163.16,8353300000.0,-0.9999999804675996
2016-06-13,159.5,8343346000.0,-0.9999999808829695
2016-06-14,159.29,8365624000.0,-0.9999999809589817
2016-06-15,159.76,8341450000.0,-0.9999999808474546
2016-06-16,159.25,8365150000.0,-0.9999999809626845
2016-06-17,159.75,8406862000.0,-0.999999980997666
2016-06-20,160.63,8438620000.0,-0.9999999809648971
2016-06-21,161.3,8471800000.0,-0.9999999809603626
2016-06-22,162.0,8519200000.0,-0.99999998098413
2016-06-23,163.0,8411128000.0,-0.9999999806209108
2016-06-24,160.72,8334340000.0,-0.9999999807159295
2016-06-27,159.1,8417290000.0,-0.9999999810984296
2016-06-28,160.85,8587930000.0,-0.9999999812702246
2016-06-29,164.45,8757622000.0,-0.9999999812220715
2016-06-30,168.03,8830842000.0,-0.9999999809723693
2016-07-01,168.33,8924220000.0,-0.9999999811378474
2016-07-05,170.3,9023760000.0,-0.9999999811276009
2016-07-06,172.4,8973042000.0,-0.9999999807868948
2016-07-07,171.33,9029448000.0,-0.9999999810254182
2016-07-08,172.52,9092964000.0,-0.9999999810270886
2016-07-11,173.86,9058836000.0,-0.9999999808076887
2016-07-12,173.14,9059310000.0,-0.9999999808881692
2016-07-13,173.15,9003378000.0,-0.9999999807683294
2016-07-14,171.97,8986314000.0,-0.9999999808631214
2016-07-15,171.61,8925642000.0,-0.9999999807733718
2016-07-18,170.33,8882508000.0,-0.9999999808241096
2016-07-19,169.42,8894358000.0,-0.9999999809519697
2016-07-20,169.67,8854068000.0,-0.9999999808370571
2016-07-21,168.82,8868762000.0,-0.9999999809646487
2016-07-22,169.13,8839374000.0,-0.9999999808662922
2016-07-25,168.51,8948868000.0,-0.9999999811696854
2016-07-26,170.82,8982048000.0,-0.9999999809820656
2016-07-27,171.52,9031344000.0,-0.9999999810083637
2016-07-28,172.56,9032292000.0,-0.9999999808952147
2016-07-29,172.58,9039876000.0,-0.9999999809090302
2016-08-01,172.74,9033240000.0,-0.9999999808772932
2016-08-02,172.6,9103866000.0,-0.9999999810410215
2016-08-03,174.09,9042246000.0,-0.9999999807470401
2016-08-04,172.79,8909052000.0,-0.9999999806051194
2016-08-05,169.98,8803824000.0,-0.9999999806924809
2016-08-08,167.76,8875872000.0,-0.9999999810993219
2016-08-09,169.28,8763060000.0,-0.9999999806825469
2016-08-10,166.9,8809038000.0,-0.9999999810535498
2016-08-11,167.87,8758320000.0,-0.9999999808330822
2016-08-12,166.8,8875872000.0,-0.9999999812074802
2016-08-15,169.28,8684376000.0,-0.9999999805075229
2016-08-16,165.24,8714712000.0,-0.9999999810389604
2016-08-17,165.88,8788656000.0,-0.9999999811256692
2016-08-18,167.44,8804298000.0,-0.9999999809820158
2016-08-19,167.77,8837004000.0,-0.9999999810150589
2016-08-22,168.46,8786286000.0,-0.9999999808269388
2016-08-23,167.39,8750262000.0,-0.9999999808702871
2016-08-24,166.63,8755950000.0,-0.9999999809695121
2016-08-25,166.75,8713764000.0,-0.9999999808636084
2016-08-26,165.86,8767326000.0,-0.9999999810820311
2016-08-29,166.99,8692908000.0,-0.9999999807900878
2016-08-30,165.42,8681058000.0,-0.999999980944719
2016-08-31,165.17,8718504000.0,-0.9999999810552361
2016-09-01,165.96,8754054000.0,-0.9999999810419264
2016-09-02,166.71,8769696000.0,-0.999999980990219
2016-09-06,167.04,8742204000.0,-0.9999999808926903
2016-09-07,166.46,8748366000.0,-0.9999999809724467
2016-09-08,166.59,8574408000.0,-0.9999999805712534
2016-09-09,162.92,8629392000.0,-0.9999999811203385
2016-09-12,164.08,8478660000.0,-0.9999999806478854
2016-09-13,160.9,8410878000.0,-0.9999999808700114
2016-09-14,159.47,8430786000.0,-0.9999999810848004
2016-09-15,159.89,8263464000.0,-0.9999999806509715
2016-09-16,156.36,8183358000.0,-0.9999999808929293
2016-09-19,154.67,7919814000.000001,-0.999999980470501
2016-09-20,149.11,7964370000.000001,-0.9999999812778663
2016-09-21,150.05,8153022000.0,-0.9999999815957813
2016-09-22,154.03,8126004000.0,-0.9999999810448038
2016-09-23,153.46,8176248000.0,-0.9999999812309999
2016-09-26,154.52,8144490000.0,-0.9999999810276641
2016-09-27,153.85,8189994000.0,-0.9999999812148824
2016-09-28,154.81,8081922000.0,-0.9999999808449029
2016-09-29,152.53,8124107999.999999,-0.9999999812250158
2016-09-30,153.42,8233848000.000001,-0.9999999813671566
2016-10-03,153.52,8247120000.000001,-0.9999999813850168
2016-10-04,153.8,8285988000.0,-0.9999999814385442
2016-10-05,154.62,8354244000.0,-0.9999999814920416
2016-10-06,156.06,8317272000.0,-0.9999999812366362
2016-10-07,155.28,8365146000.0,-0.9999999814372637
2016-10-10,156.29,8263235999.999999,-0.9999999810861023
2016-10-11,154.14,8348556000.0,-0.9999999815369268
2016-10-12,155.94,8331966000.0,-0.9999999812841291
2016-10-13,155.59,8379840000.0,-0.9999999814328198
2016-10-14,156.6,8506398000.0,-0.9999999815903277
2016-10-17,159.27,8568492000.0,-0.9999999814121318
2016-10-18,160.58,8496918000.0,-0.9999999811013829
2016-10-19,159.07,8407806000.0,-0.9999999810806767
2016-10-20,157.19,8336232000.0,-0.999999981143759
2016-10-21,155.68,8350452000.0,-0.9999999813566978
2016-10-24,155.98,8379840000.0,-0.9999999813862794
2016-10-25,156.6,8507346000.0,-0.9999999815923791
2016-10-26,159.29,8499762000.0,-0.9999999812594753
2016-10-27,159.13,8544318000.0,-0.9999999813759273
2016-10-28,160.07,8605464000.0,-0.9999999813990275
2016-10-31,161.36,8615418000.0,-0.9999999812707868
2016-11-01,161.57,8539578000.0,-0.9999999810798613
2016-11-02,159.97,8007276000.0,-0.99999998002192
2016-11-03,148.74,7912950000.0,-0.9999999812029647
2016-11-04,146.75,8016756000.0,-0.9999999816945907
2016-11-07,148.94,8086907999.999999,-0.9999999815825776
2016-11-08,150.42,8900766000.0,-0.9999999831003309
2016-11-09,167.59,9152460000.0,-0.9999999816890759
2016-11-10,172.9,9233514000.0,-0.9999999812747347
2016-11-11,174.61,9344430000.0,-0.999999981314002
2016-11-14,176.95,9074250000.0,-0.9999999804997658
2016-11-15,171.25,9222612000.0,-0.9999999814315077
2016-11-16,174.38,9342534000.0,-0.9999999813348285
2016-11-17,176.91,9305088000.0,-0.9999999809878208
2016-11-18,176.12,9308880000.0,-0.9999999810804308
2016-11-21,176.2,9437808000.0,-0.9999999813304106
2016-11-22,178.92,9380928000.0,-0.9999999809272601
2016-11-23,177.72,9526920000.0,-0.9999999813454926
2016-11-25,180.8,9489948000.0,-0.9999999809482623
2016-11-28,180.02,9515070000.0,-0.9999999810805386
2016-11-29,180.55,9430224000.0,-0.9999999808541133
2016-11-30,178.76,9455346000.0,-0.9999999810942931
2016-12-01,179.29,9529290000.0,-0.9999999811853769
2016-12-02,180.85,9645420000.0,-0.9999999812501684
2016-12-05,183.3,9672438000.0,-0.9999999810492453
2016-12-06,183.87,9675756000.0,-0.9999999809968337
2016-12-07,183.94,9545880000.0,-0.9999999807309541
2016-12-08,181.2,9560100000.0,-0.9999999810462233
2016-12-09,181.5,9403680000.0,-0.9999999806990455
2016-12-12,178.2,9324996000.0,-0.9999999808900722
2016-12-13,176.54,9310302000.0,-0.9999999810382091
2016-12-14,176.23,9474306000.0,-0.9999999813991652
2016-12-15,179.69,9602760000.0,-0.9999999812876714
2016-12-16,182.4,9688554000.0,-0.9999999811736612
2016-12-19,184.21,9866304000.0,-0.9999999813293813
2016-12-20,187.96,9718890000.0,-0.9999999806603429
2016-12-21,184.85,9863460000.0,-0.9999999812591119
2016-12-22,187.9,9821274000.0,-0.9999999808680625
2016-12-23,187.01,9747330000.0,-0.9999999808142332
2016-12-27,185.45,9683814000.0,-0.9999999808494876
2016-12-28,184.11,9709410000.0,-0.9999999810379827
2016-12-29,184.65,9687606000.0,-0.9999999809395634
2016-12-30,184.19,9643160000.0,-0.9999999808994147
2017-01-03,189.05,9776264000.0,-0.9999999806623471
2017-01-04,191.87,9952792000.0,-0.9999999807219924
2017-01-05,195.61,9855560000.0,-0.9999999801523202
2017-01-06,193.55,9709240000.0,-0.999999980065381
2017-01-09,190.45,9749360000.0,-0.9999999804653844
2017-01-10,191.3,9704048000.0,-0.9999999802865773
2017-01-11,190.34,9738504000.0,-0.9999999804549036
2017-01-12,191.07,9762576000.0,-0.9999999804283214
2017-01-13,191.58,9669592000.0,-0.999999980187375
2017-01-17,189.61,9732368000.0,-0.9999999805175883
2017-01-18,190.94,9915504000.0,-0.9999999807432884
2017-01-19,194.82,9957512000.0,-0.9999999804348717
2017-01-20,195.71,9855088000.0,-0.9999999801412225
2017-01-23,193.54,9912672000.0,-0.9999999804754964
2017-01-24,194.76,9816384000.0,-0.9999999801597004
2017-01-25,192.72,9890960000.0,-0.9999999805155415
2017-01-26,194.3,9760216000.0,-0.9999999800926537
2017-01-27,191.53,9811192000.0,-0.9999999804784169
2017-01-30,192.61,9874912000.0,-0.999999980495016
2017-01-31,193.96,9819688000.0,-0.999999980247845
2017-02-01,192.79,9912200000.0,-0.999999980550231
2017-02-02,194.75,10126016000.0,-0.999999980767362
2017-02-03,199.28,10134040000.0,-0.9999999803355819
2017-02-06,199.45,10113272000.0,-0.9999999802783907
2017-02-07,199.01,10095808000.0,-0.9999999802878581
2017-02-08,198.64,10106664000.0,-0.9999999803456413
2017-02-09,198.87,10176520000.0,-0.9999999804579561
2017-02-10,200.35,10216168000.0,-0.9999999803889286
2017-02-13,201.19,10282248000.0,-0.9999999804332671
2017-02-14,202.59,10429040000.0,-0.9999999805744345
2017-02-15,205.7,10629168000.0,-0.9999999806475917
2017-02-16,209.94,10722152000.0,-0.9999999804199754
2017-02-17,211.91,10757552000.0,-0.9999999803012805
2017-02-21,212.66,10880272000.0,-0.9999999804545328
2017-02-22,215.26,10837320000.0,-0.9999999801371556
2017-02-23,214.35,10961456000.0,-0.9999999804451161
2017-02-24,216.98,11015736000.0,-0.9999999803027233
2017-02-27,218.13,11033200000.0,-0.9999999802296704
2017-02-28,218.5,11078984000.0,-0.999999980277975
2017-03-01,219.47,11024704000.0,-0.9999999800928896
2017-03-02,218.32,11048304000.0,-0.999999980239501
2017-03-03,218.82,11011016000.0,-0.9999999801271745
2017-03-06,218.03,10998744000.0,-0.9999999801768275
2017-03-07,217.77,10885936000.0,-0.9999999799952893
2017-03-08,215.38,10806640000.0,-0.9999999800696608
2017-03-09,213.7,10712240000.0,-0.9999999800508577
2017-03-10,211.7,10785400000.0,-0.9999999803716135
2017-03-13,213.25,10702328000.0,-0.9999999800744287
2017-03-14,211.49,10708936000.0,-0.9999999802510726
2017-03-15,211.63,10639552000.0,-0.9999999801091249
2017-03-16,210.16,10807584000.0,-0.9999999805543959
2017-03-17,213.72,10693832000.0,-0.9999999800146477
2017-03-20,211.31,10496064000.0,-0.9999999798676914
2017-03-21,207.12,10578192000.0,-0.9999999804200945
2017-03-22,208.86,10534768000.0,-0.9999999801742193
2017-03-23,207.94,10392696000.0,-0.9999999799917173
2017-03-24,204.93,10258176000.0,-0.9999999800227642
2017-03-27,202.08,10276112000.0,-0.999999980334975
2017-03-28,202.46,10260536000.0,-0.9999999802680873
2017-03-29,202.13,10272808000.0,-0.9999999803237829
2017-03-30,202.39,10171328000.0,-0.99999998010191
2017-03-31,200.24,9973376000.0,-0.9999999799225457
2017-04-03,201.84,9983584000.0,-0.9999999797828114
2017-04-04,202.06,9826288000.0,-0.9999999794367924
2017-04-05,198.67,9908416000.0,-0.9999999799493683
2017-04-06,200.44,10064320000.0,-0.9999999800840991
2017-04-07,203.8,10068496000.0,-0.9999999797586452
2017-04-10,203.89,10148768000.0,-0.9999999799098768
2017-04-11,205.62,10057360000.0,-0.999999979555271
2017-04-12,203.65,10025808000.0,-0.9999999796874227
2017-04-13,202.97,9924656000.0,-0.9999999795489133
2017-04-17,200.79,9855056000.0,-0.9999999796256865
2017-04-18,199.29,9890320000.0,-0.9999999798499948
2017-04-19,200.05,9890320000.0,-0.9999999797731519
2017-04-20,200.05,9870832000.0,-0.9999999797332181
2017-04-21,199.63,10060608000.0,-0.9999999801572629
2017-04-24,203.72,10120000000.0,-0.9999999798695652
2017-04-25,205.0,10030912000.0,-0.9999999795631743
2017-04-26,203.08,9989616000.0,-0.9999999796708903
2017-04-27,202.19,9929296000.0,-0.9999999796370256
2017-04-28,200.89,9866656000.0,-0.999999979639505
