date,AAP,dcf,Deviation
2010-06-15,52.14,,
2010-06-16,51.98,,
2010-06-17,51.89,,
2010-06-18,51.59,,
2010-06-21,51.34,,
2010-06-22,50.32,,
2010-06-23,50.87,,
2010-06-24,50.94,,
2010-06-25,50.9,,
2010-06-28,50.47,,
2010-06-29,50.28,,
2010-06-30,50.18,,
2010-07-01,51.7,,
2010-07-02,51.01,,
2010-07-06,50.5,,
2010-07-07,50.89,,
2010-07-08,50.82,,
2010-07-09,51.27,,
2010-07-12,51.46,,
2010-07-13,52.65,,
2010-07-14,52.6,,
2010-07-15,53.06,,
2010-07-16,51.34,,
2010-07-19,51.96,,
2010-07-20,53.0,,
2010-07-21,51.69,,
2010-07-22,53.1,,
2010-07-23,54.17,,
2010-07-26,54.85,,
2010-07-27,54.54,,
2010-07-28,53.64,,
2010-07-29,53.18,,
2010-07-30,53.53,,
2010-08-02,53.43,,
2010-08-03,52.61,,
2010-08-04,53.36,,
2010-08-05,53.87,,
2010-08-06,52.75,,
2010-08-09,53.26,,
2010-08-10,53.05,,
2010-08-11,51.91,,
2010-08-12,54.62,,
2010-08-13,54.26,,
2010-08-16,54.3,,
2010-08-17,54.5,,
2010-08-18,55.19,,
2010-08-19,55.28,,
2010-08-20,55.89,,
2010-08-23,54.75,,
2010-08-24,54.26,,
2010-08-25,54.86,,
2010-08-26,54.68,,
2010-08-27,55.58,,
2010-08-30,54.16,,
2010-08-31,54.47,,
2010-09-01,55.48,,
2010-09-02,56.29,,
2010-09-03,56.54,,
2010-09-07,56.28,,
2010-09-08,56.56,,
2010-09-09,56.04,,
2010-09-10,56.07,,
2010-09-13,56.56,,
2010-09-14,57.36,,
2010-09-15,57.41,,
2010-09-16,57.99,,
2010-09-17,58.15,,
2010-09-20,59.16,,
2010-09-21,58.41,,
2010-09-22,59.81,,
2010-09-23,58.86,,
2010-09-24,59.61,,
2010-09-27,59.38,,
2010-09-28,59.46,,
2010-09-29,59.66,,
2010-09-30,58.68,,
2010-10-01,58.7,,
2010-10-04,57.78,,
2010-10-05,58.67,,
2010-10-06,58.45,,
2010-10-07,58.79,,
2010-10-08,58.55,,
2010-10-11,59.27,,
2010-10-12,59.86,,
2010-10-13,59.98,,
2010-10-14,59.79,,
2010-10-15,60.96,,
2010-10-18,60.36,,
2010-10-19,60.39,,
2010-10-20,61.15,,
2010-10-21,61.01,,
2010-10-22,61.4,,
2010-10-25,62.08,,
2010-10-26,61.86,,
2010-10-27,61.42,,
2010-10-28,63.88,,
2010-10-29,64.98,,
2010-11-01,64.76,,
2010-11-02,64.57,,
2010-11-03,64.94,,
2010-11-04,65.81,,
2010-11-05,65.63,,
2010-11-08,65.97,,
2010-11-09,66.01,,
2010-11-10,66.72,,
2010-11-11,66.34,,
2010-11-12,64.53,,
2010-11-15,65.21,,
2010-11-16,65.29,,
2010-11-17,65.5,,
2010-11-18,65.51,,
2010-11-19,65.07,,
2010-11-22,66.46,,
2010-11-23,66.27,,
2010-11-24,67.0,,
2010-11-26,67.11,,
2010-11-29,66.91,,
2010-11-30,65.99,,
2010-12-01,66.15,,
2010-12-02,67.54,,
2010-12-03,68.23,,
2010-12-06,68.54,,
2010-12-07,67.2,,
2010-12-08,67.71,,
2010-12-09,67.87,,
2010-12-10,67.92,,
2010-12-13,68.0,,
2010-12-14,68.03,,
2010-12-15,67.78,,
2010-12-16,67.88,,
2010-12-17,66.79,,
2010-12-20,67.39,,
2010-12-21,66.73,,
2010-12-22,66.56,,
2010-12-23,66.57,,
2010-12-27,66.42,,
2010-12-28,66.25,,
2010-12-29,66.45,,
2010-12-30,66.72,,
2010-12-31,66.15,,
2011-01-03,65.5,,
2011-01-04,62.24,,
2011-01-05,62.32,,
2011-01-06,60.27,,
2011-01-07,61.88,,
2011-01-10,62.34,,
2011-01-11,61.97,,
2011-01-12,62.8,,
2011-01-13,62.99,,
2011-01-14,63.18,,
2011-01-18,62.91,,
2011-01-19,63.46,,
2011-01-20,63.16,,
2011-01-21,63.51,,
2011-01-24,63.44,,
2011-01-25,64.02,,
2011-01-26,64.25,,
2011-01-27,64.15,,
2011-01-28,64.09,,
2011-01-31,63.94,,
2011-02-01,63.35,,
2011-02-02,61.61,,
2011-02-03,62.48,,
2011-02-04,63.98,,
2011-02-07,64.5,,
2011-02-08,64.9,,
2011-02-09,66.0,,
2011-02-10,65.25,,
2011-02-11,65.3,,
2011-02-14,63.78,,
2011-02-15,63.53,,
2011-02-16,64.41,,
2011-02-17,62.81,,
2011-02-18,62.39,,
2011-02-22,61.43,,
2011-02-23,60.7,,
2011-02-24,61.32,,
2011-02-25,62.63,,
2011-02-28,62.68,,
2011-03-01,62.63,,
2011-03-02,63.02,,
2011-03-03,64.46,,
2011-03-04,63.79,,
2011-03-07,63.05,,
2011-03-08,64.08,,
2011-03-09,64.51,,
2011-03-10,64.89,,
2011-03-11,65.6,,
2011-03-14,65.28,,
2011-03-15,65.42,,
2011-03-16,64.93,,
2011-03-17,64.48,,
2011-03-18,64.8,,
2011-03-21,65.0,,
2011-03-22,64.99,,
2011-03-23,65.34,,
2011-03-24,66.52,,
2011-03-25,66.26,,
2011-03-28,65.62,,
2011-03-29,65.59,,
2011-03-30,65.91,,
2011-03-31,65.62,,
2011-04-01,66.16,,
2011-04-04,66.1,,
2011-04-05,67.78,,
2011-04-06,67.59,,
2011-04-07,67.3,,
2011-04-08,66.46,,
2011-04-11,65.65,,
2011-04-12,65.64,,
2011-04-13,64.0,,
2011-04-14,63.97,,
2011-04-15,63.84,,
2011-04-18,64.5,,
2011-04-19,65.0,,
2011-04-20,66.13,,
2011-04-21,66.42,0.6751924915706305,97.37194700654034
2011-04-25,65.73,0.6751924915706305,96.35001621107945
2011-04-26,65.91,0.6751924915706305,96.61660685337358
2011-04-27,66.35,0.6751924915706305,97.26827286787038
2011-04-28,66.18,0.6751924915706305,97.01649281681482
2011-04-29,65.46,0.6751924915706305,95.95013024763821
2011-05-02,65.44,0.6751924915706305,95.92050906516108
2011-05-03,66.06,0.6751924915706305,96.83876572195204
2011-05-04,65.76,0.6751924915706305,96.39444798479514
2011-05-05,65.86,0.6751924915706305,96.54255389718077
2011-05-06,65.05,0.6751924915706305,95.3428960068571
2011-05-09,65.51,0.6751924915706305,96.02418320383104
2011-05-10,66.28,0.6751924915706305,97.16459872920045
2011-05-11,68.83,0.6751924915706305,100.94129949503419
2011-05-12,69.41,0.6751924915706305,101.80031378687089
2011-05-13,72.16,0.6751924915706305,105.87322637747592
2011-05-16,70.18,0.6751924915706305,102.94072931224031
2011-05-17,69.72,0.6751924915706305,102.25944211526637
2011-05-18,70.66,0.6751924915706305,103.65163769169135
2011-05-19,63.49,0.6751924915706305,93.03244377364116
2011-05-20,63.27,0.6751924915706305,92.70661076639276
2011-05-23,62.99,0.6751924915706305,92.29191421171298
2011-05-24,62.2,0.6751924915706305,91.12187750386644
2011-05-25,62.49,0.6751924915706305,91.5513846497848
2011-05-26,62.66,0.6751924915706305,91.80316470084037
2011-05-27,62.12,0.6751924915706305,91.00339277395793
2011-05-31,62.1,0.6751924915706305,90.9737715914808
2011-06-01,61.02,0.6751924915706305,89.37422773771593
2011-06-02,60.51,0.6751924915706305,88.61888758454917
2011-06-03,59.77,0.6751924915706305,87.52290383289545
2011-06-06,58.89,0.6751924915706305,86.21957180390184
2011-06-07,58.43,0.6751924915706305,85.5382846069279
2011-06-08,58.4,0.6751924915706305,85.49385283321222
2011-06-09,58.16,0.6751924915706305,85.13839864348668
2011-06-10,57.97,0.6751924915706305,84.85699740995398
2011-06-13,57.97,0.6751924915706305,84.85699740995398
2011-06-14,57.25,0.6751924915706305,83.79063484077739
2011-06-15,57.44,0.6751924915706305,84.07203607431009
2011-06-16,58.59,0.6751924915706305,85.77525406674494
2011-06-17,58.12,0.6751924915706305,85.07915627853242
2011-06-20,59.04,0.6751924915706305,86.44173067248029
2011-06-21,58.89,0.6751924915706305,86.21957180390184
2011-06-22,58.65,0.6751924915706305,85.86411761417631
2011-06-23,59.01,0.6751924915706305,86.3972988987646
2011-06-24,57.99,0.6751924915706305,84.8866185924311
2011-06-27,58.03,0.6751924915706305,84.94586095738536
2011-06-28,58.15,0.6751924915706305,85.12358805224812
2011-06-29,57.67,0.6751924915706305,84.41267967279707
2011-06-30,58.49,0.6751924915706305,85.62714815435929
2011-07-01,59.1,0.6751924915706305,86.53059421991168
2011-07-05,58.42,0.6751924915706305,85.52347401568935
2011-07-06,58.11,0.6751924915706305,85.06434568729387
2011-07-07,59.52,0.6751924915706305,87.15263905193136
2011-07-08,59.12,0.6751924915706305,86.5602154023888
2011-07-11,58.52,0.6751924915706305,85.67157992807499
2011-07-12,58.35,0.6751924915706305,85.4197998770194
2011-07-13,56.96,0.6751924915706305,83.36112769485904
2011-07-14,56.55,0.6751924915706305,82.75389345407793
2011-07-15,55.49,56.703129467831616,-0.02139440061275344
2011-07-18,54.82,57.38536934074662,-0.04470424030058606
2011-07-19,55.49,56.92714853057983,-0.025245398156695464
2011-07-20,55.04,56.95769658459095,-0.03366878753151248
2011-07-21,55.07,57.77231135822081,-0.04677519896105531
2011-07-22,55.87,58.8822239872915,-0.05115676316746509
2011-07-25,56.96,59.544098490865764,-0.04339806221538767
2011-07-26,57.61,58.10833995234313,-0.00857604868340478
2011-07-27,56.2,56.66239872915012,-0.00816059220084231
2011-07-28,54.78,56.85586973788721,-0.036511089311573874
2011-07-29,54.97,56.07180301826847,-0.019649858912321738
2011-08-01,54.2,55.09426528991263,-0.016231549421829916
2011-08-02,53.24,56.224543288324064,-0.05308257059588872
2011-08-03,54.35,54.58513105639396,-0.004307602672072641
2011-08-04,52.74,54.78878474980143,-0.03739423604953851
2011-08-05,52.94,51.83580619539317,0.021301758102200807
2011-08-08,50.04,53.68905480540111,-0.06796645645238697
2011-08-09,51.86,51.89690230341541,-0.000711069481559079
2011-08-10,50.1,56.16344718030183,-0.10796073753871105
2011-08-11,54.29,57.05952343129468,-0.0485374441416333
2011-08-12,55.17,58.2712629070691,-0.053221137698954424
2011-08-15,56.36,57.53810961080222,-0.020475292267527756
2011-08-16,55.64,58.65820492454329,-0.051454096292681384
2011-08-17,56.74,58.46473391580619,-0.029500415041483707
2011-08-18,56.55,59.89030976965846,-0.055773793498572366
2011-08-19,57.95,59.25898332009531,-0.022089196384363574
2011-08-22,57.33,60.28743447180302,-0.04905557016506046
2011-08-23,58.34,61.10204924543288,-0.04520387253033631
2011-08-24,59.14,59.92085782366958,-0.01303148606395832
2011-08-25,57.98,61.16314535345512,-0.05204351959108833
2011-08-26,59.2,62.17123113582208,-0.04779109375091828
2011-08-29,60.19,62.37488482922955,-0.03502827837215805
2011-08-30,60.39,62.71091342335187,-0.03700972122162749
2011-08-31,60.72,62.31378872120731,-0.025576822624891915
2011-09-01,60.33,61.407529785544085,-0.017547193142391282
2011-09-02,59.44,61.78428911834789,-0.03794312683370693
2011-09-06,59.81,62.94511517077045,-0.04980712422663558
2011-09-07,60.95,62.853471008737095,-0.030284262399327133
2011-09-08,60.86,62.425798252581416,-0.02508255074682475
2011-09-09,60.44,62.395250198570295,-0.031336523090264023
2011-09-12,60.41,62.63963463065925,-0.03559463020188103
2011-09-13,60.65,63.484797458300235,-0.04465317007843117
2011-09-14,61.48,64.69653693407466,-0.049717296883329154
2011-09-15,62.67,64.61507545671168,-0.030102502287020716
2011-09-16,62.59,64.78818109610802,-0.0339287360583127
2011-09-19,62.76,63.69863383637808,-0.014735541091652538
2011-09-20,61.69,61.76392374900715,-0.001196875854383217
2011-09-21,59.79,60.623463065925336,-0.013748192923571212
2011-09-22,58.67,61.94721207307387,-0.05290330207609695
2011-09-23,59.97,62.822922954725975,-0.04541213335110128
2011-09-26,60.83,62.27305798252581,-0.02317307081548403
2011-09-27,60.29,61.6315488482923,-0.02176724215700887
2011-09-28,59.66,60.959491660047654,-0.021317298170636323
2011-09-29,59.0,60.04305003971406,-0.017371703120080628
2011-09-30,58.1,58.21016679904686,-0.0018925697194301927
2011-10-03,56.3,60.51145353455123,-0.06959762637574962
2011-10-04,58.56,60.57254964257347,-0.033225440475085244
2011-10-05,58.62,61.35661636219221,-0.04460181353609505
2011-10-06,59.39,61.00022239872915,-0.026396992263469143
2011-10-07,59.04,62.575852395842794,-0.05650506162466107
2011-10-10,60.94,62.585980459576234,-0.026299507453420246
2011-10-11,60.95,61.664326659833144,-0.011584115136352269
2011-10-12,60.04,61.42125313023057,-0.02248819520666434
2011-10-13,59.8,62.373291121173985,-0.041256298568161154
2011-10-14,60.74,61.19843572809487,-0.007490971340047059
2011-10-17,59.58,63.22404847478299,-0.057637063153847645
2011-10-18,61.58,63.446865876918686,-0.029424083461273565
2011-10-19,61.8,64.03429357345824,-0.03489214058237611
2011-10-20,62.38,64.58120901506403,-0.03408435748780392
2011-10-21,62.92,65.21927703027079,-0.03525456176405639
2011-10-24,63.55,65.20914896653734,-0.0254434997670151
2011-10-25,63.54,65.00658769186853,-0.022560601070466313
2011-10-26,63.34,67.69052458123029,-0.06427080611570013
2011-10-27,65.99,67.36642654176019,-0.02043193638758556
2011-10-28,65.67,66.75874271775375,-0.016308616271531573
2011-10-31,65.07,66.50554112441773,-0.021585285979887736
2011-11-01,64.82,66.58656563428526,-0.026530361154047388
2011-11-02,64.9,67.77154909109781,-0.04237101157652301
2011-11-03,66.07,67.72090877243062,-0.024378124900513942
2011-11-04,66.02,68.15641551296856,-0.03134577276239037
2011-11-07,66.45,69.4122954159152,-0.04267681104860832
2011-11-08,67.69,68.07539100310103,-0.005661238186402517
2011-11-09,66.37,71.25560301540138,-0.06856447505391805
2011-11-10,69.51,72.0354639228763,-0.03505861953745659
2011-11-11,70.28,70.71881563752903,-0.006205076167822066
2011-11-14,68.98,70.18202825965668,-0.01712729440091776
2011-11-15,68.45,68.72358708204123,-0.003980977909587735
2011-11-16,67.01,69.28063058738047,-0.032774392613482695
2011-11-17,67.56,69.67562507298464,-0.030363919530948524
2011-11-18,67.95,69.26037445991359,-0.01891954050395739
2011-11-21,67.54,68.6628186996406,-0.016352645010864753
2011-11-22,66.95,68.56153806230618,-0.023504987021173207
2011-11-23,66.85,68.85525191057596,-0.02912271547826495
2011-11-25,67.14,69.01730093031101,-0.027200439672460996
2011-11-28,67.3,69.2401183324467,-0.028020147555662733
2011-11-29,67.52,70.9618891671316,-0.04850334746620355
2011-11-30,69.22,70.4858701716599,-0.01795920471119994
2011-12-01,68.75,70.79984014739655,-0.028952609824104636
2011-12-02,69.06,71.67085362847244,-0.03642838750053945
2011-12-05,69.92,71.84303071194094,-0.026767115653172358
2011-12-06,70.09,71.75187813833998,-0.023161458368181176
2011-12-07,70.0,71.65059750100556,-0.023036758360352794
2011-12-08,69.9,72.0354639228763,-0.029644619560756924
2011-12-09,70.28,70.90112078473096,-0.00876038034175508
2011-12-12,69.16,69.62498475431745,-0.006678418041428991
2011-12-13,67.9,68.61217838097339,-0.010379766358954101
2011-12-14,66.9,69.43255154338206,-0.036474988850146106
2011-12-15,67.71,69.72626539165185,-0.028916870569885122
2011-12-16,68.0,68.70333095457435,-0.010237217683657707
2011-12-19,66.99,70.72894370126247,-0.052862993643092326
2011-12-20,68.99,70.23266857832388,-0.017693597630254576
2011-12-21,68.5,71.12393818686665,-0.0368924760602074
2011-12-22,69.38,72.00507973167599,-0.036456868618967575
2011-12-23,70.25,72.6836600018165,-0.03348290388452757
2011-12-27,70.92,72.01520779540942,-0.015208007154833725
2011-12-28,70.26,72.10636036901039,-0.025606068030080587
2011-12-29,70.35,71.37713978020267,-0.014390318572103489
2011-12-30,69.63,,
2012-01-03,69.1,,
2012-01-04,70.72,,
2012-01-05,71.17,,
2012-01-06,71.5,,
2012-01-09,71.48,,
2012-01-10,71.54,,
2012-01-11,72.02,,
2012-01-12,71.65,,
2012-01-13,71.46,,
2012-01-17,72.08,,
2012-01-18,73.63,,
2012-01-19,75.15,,
2012-01-20,74.75,,
2012-01-23,74.9,,
2012-01-24,75.23,,
2012-01-25,75.98,,
2012-01-26,75.06,,
2012-01-27,75.35,,
2012-01-30,76.57,,
2012-01-31,76.64,,
2012-02-01,76.66,,
2012-02-02,76.27,,
2012-02-03,76.92,,
2012-02-06,76.84,,
2012-02-07,77.23,,
2012-02-08,78.83,,
2012-02-09,80.12,,
2012-02-10,79.99,,
2012-02-13,79.43,,
2012-02-14,79.77,,
2012-02-15,79.4,,
2012-02-16,85.9,,
2012-02-17,85.57,,
2012-02-21,85.39,,
2012-02-22,85.08,,
2012-02-23,85.15,,
2012-02-24,84.58,,
2012-02-27,84.17,,
2012-02-28,85.77,,
2012-02-29,85.37,,
2012-03-01,85.98,,
2012-03-02,86.71,,
2012-03-05,86.84,,
2012-03-06,87.01,,
2012-03-07,86.8,,
2012-03-08,86.94,,
2012-03-09,87.27,,
2012-03-12,87.49,,
2012-03-13,88.48,,
2012-03-14,89.17,,
2012-03-15,89.25,,
2012-03-16,88.05,,
2012-03-19,88.5,,
2012-03-20,88.81,,
2012-03-21,89.11,,
2012-03-22,89.18,,
2012-03-23,88.99,,
2012-03-26,90.33,,
2012-03-27,90.51,,
2012-03-28,88.79,,
2012-03-29,87.98,,
2012-03-30,88.57,,
2012-04-02,88.98,,
2012-04-03,90.0,,
2012-04-04,89.73,,
2012-04-05,90.2,,
2012-04-09,89.82,,
2012-04-10,88.28,,
2012-04-11,89.66,,
2012-04-12,89.95,,
2012-04-13,90.15,,
2012-04-16,89.7,,
2012-04-17,90.19,,
2012-04-18,90.68,,
2012-04-19,90.87,,
2012-04-20,90.78,4.909637660638915,17.490162874501486
2012-04-23,90.59,4.909637660638915,17.451463480954942
2012-04-24,88.85,4.909637660638915,17.097058508476064
2012-04-25,89.64,4.909637660638915,17.25796651322222
2012-04-26,91.43,4.909637660638915,17.6225555366344
2012-04-27,92.37,4.909637660638915,17.814015694180462
2012-04-30,91.8,4.909637660638915,17.69791751354083
2012-05-01,90.75,4.909637660638915,17.484052443941508
2012-05-02,92.32,4.909637660638915,17.80383164324716
2012-05-03,91.95,4.909637660638915,17.728469666340732
2012-05-04,90.36,4.909637660638915,17.404616846661757
2012-05-07,90.67,4.909637660638915,17.467757962448225
2012-05-08,89.18,4.909637660638915,17.164273244635854
2012-05-09,88.61,4.909637660638915,17.04817506399622
2012-05-10,89.07,4.909637660638915,17.14186833258259
2012-05-11,88.42,4.909637660638915,17.009475670449675
2012-05-14,82.34,4.909637660638915,15.771095076960261
2012-05-15,81.08,4.909637660638915,15.514456993441073
2012-05-16,82.1,4.909637660638915,15.722211632480413
2012-05-17,68.17,4.909637660638915,12.884935042462727
2012-05-18,66.68,4.909637660638915,12.581450324650355
2012-05-21,69.82,4.909637660638915,13.221008723261662
2012-05-22,68.97,4.909637660638915,13.047879857395545
2012-05-23,71.65,4.909637660638915,13.593744987420486
2012-05-24,72.93,4.909637660638915,13.854456691312993
2012-05-25,73.67,4.909637660638915,14.005180645125849
2012-05-29,74.21,4.909637660638915,14.1151683952055
2012-05-30,72.45,4.909637660638915,13.756689802353302
2012-05-31,72.94,4.909637660638915,13.856493501499653
2012-06-01,71.14,4.909637660638915,13.489867667900812
2012-06-04,70.78,4.909637660638915,13.416542501181045
2012-06-05,72.12,4.909637660638915,13.689475066193516
2012-06-06,73.71,4.909637660638915,14.013327885872489
2012-06-07,73.72,4.909637660638915,14.01536469605915
2012-06-08,74.33,4.909637660638915,14.139610117445423
2012-06-11,72.17,4.909637660638915,13.699659117126815
2012-06-12,73.35,4.909637660638915,13.940002719152721
2012-06-13,70.54,4.909637660638915,13.367659056701202
2012-06-14,70.66,4.909637660638915,13.392100778941122
2012-06-15,69.74,4.909637660638915,13.20471424176838
2012-06-18,70.69,4.909637660638915,13.398211209501103
2012-06-19,68.86,4.909637660638915,13.025474945342282
2012-06-20,69.03,4.909637660638915,13.060100718515507
2012-06-21,67.23,4.909637660638915,12.693474884916668
2012-06-22,67.93,4.909637660638915,12.836051597982884
2012-06-25,66.48,4.909637660638915,12.540714120917151
2012-06-26,65.85,4.909637660638915,12.412395079157555
2012-06-27,65.59,4.909637660638915,12.359438014304391
2012-06-28,65.71,4.909637660638915,12.383879736544312
2012-06-29,68.22,4.909637660638915,12.895119093396028
2012-07-02,67.67,4.909637660638915,12.783094533129717
2012-07-03,69.2,4.909637660638915,13.09472649168873
2012-07-05,68.8,4.909637660638915,13.01325408422232
2012-07-06,69.05,4.909637660638915,13.064174338888826
2012-07-09,70.1,4.909637660638915,13.278039408488148
2012-07-10,70.65,4.909637660638915,13.390063968754463
2012-07-11,69.8,4.909637660638915,13.216935102888343
2012-07-12,71.58,4.909637660638915,13.579487316113863
2012-07-13,71.6,76.53084742332035,-0.0644295416728633
2012-07-16,70.43,78.20197417248033,-0.09938335003332077
2012-07-17,72.1,80.01319537965374,-0.09889862968359797
2012-07-18,73.91,79.472831041602,-0.06999663870902006
2012-07-19,73.37,78.63226429352153,-0.06692245658701046
2012-07-20,72.53,78.02185272646308,-0.07038864798195676
2012-07-23,71.92,77.46147489440943,-0.0715384635002525
2012-07-24,71.36,78.65227778752345,-0.09271540497814057
2012-07-25,72.55,75.4901457352207,-0.038947411037371205
2012-07-26,69.39,75.71029416924178,-0.08347998430852055
2012-07-27,69.61,76.50082718231747,-0.09007519834909994
2012-07-30,70.4,76.25065850729351,-0.07672928499016018
2012-07-31,70.15,74.15924838409327,-0.054062689030074274
2012-08-01,68.06,73.23862766000512,-0.07070896636739021
2012-08-02,67.14,74.10921464908849,-0.09403978549884962
2012-08-03,68.01,75.20995681919386,-0.09573143136490148
2012-08-06,69.11,76.76100260434237,-0.0996730415804854
2012-08-07,70.66,76.67094188133373,-0.07839921792844384
2012-08-08,70.57,74.01915392607985,-0.0465981268784077
2012-08-09,67.92,74.699612722145,-0.09075833829771862
2012-08-10,68.6,75.20995681919386,-0.08788672535850972
2012-08-13,69.11,76.77100935134332,-0.09979039504720633
2012-08-14,70.67,77.40143441240369,-0.08696782512502077
2012-08-15,71.3,78.56221706451483,-0.09243905449551071
2012-08-16,72.46,78.9724936915541,-0.08246534188207622
2012-08-17,72.87,77.68162332843052,-0.06194030353984015
2012-08-20,71.58,78.10190670247076,-0.08350508941242585
2012-08-21,72.0,78.30204164248991,-0.08048374614883813
2012-08-22,72.2,78.06187971446693,-0.07509273074013056
2012-08-23,71.96,78.07188646146788,-0.07828536927289942
2012-08-24,71.97,77.50150188241327,-0.07137283469429745
2012-08-27,71.4,78.19196742547938,-0.08686272579024734
2012-08-28,72.09,77.5415288704171,-0.07030463481739402
2012-08-29,71.44,77.12124549637686,-0.07366641267021246
2012-08-30,71.02,77.22131296638644,-0.0803057177891523
2012-08-31,71.12,76.36073272430404,-0.06863125244260548
2012-09-04,70.26,76.34071923030213,-0.07965237021094884
2012-09-05,70.24,77.42144790640559,-0.09275786103984018
2012-09-06,71.32,76.49082043531651,-0.06760053567067115
2012-09-07,70.39,75.96046284426572,-0.07333371382539222
2012-09-10,69.86,76.65092838733183,-0.08859551384708575
2012-09-11,70.55,76.69095537533566,-0.08007404974003807
2012-09-12,70.59,75.57019971122835,-0.06590163490713108
2012-09-13,69.47,74.09920790208753,-0.062473109135045335
2012-09-14,68.0,73.98913368507698,-0.08094612528602885
2012-09-17,67.89,73.78899874505782,-0.07994414947191464
2012-09-18,67.69,74.37939681811434,-0.08993615307841829
2012-09-19,68.28,75.31002428920345,-0.09334778942849564
2012-09-20,69.21,74.56952501113255,-0.0718728597283197
2012-09-21,68.47,73.93909995007219,-0.07396762949190938
2012-09-24,67.84,73.62889079304249,-0.07862254518153766
2012-09-25,67.53,73.93909995007219,-0.08668079479463464
2012-09-26,67.84,74.21928886609902,-0.08595189961477612
2012-09-27,68.12,74.53950477012968,-0.08612218165289143
2012-09-28,68.44,74.08920115508657,-0.07624864443147972
2012-10-01,67.99,74.63957224013926,-0.08908909899356698
2012-10-02,68.54,74.22929561309998,-0.07664488213324672
2012-10-03,68.13,75.59021320523027,-0.09869284513030163
2012-10-04,69.49,75.97046959126668,-0.08530248168969667
2012-10-05,69.87,77.10561597040318,-0.09384032381221818
2012-10-08,70.59,76.44521495503768,-0.07659360966518969
2012-10-09,69.93,75.62471672382598,-0.07530232139080295
2012-10-10,69.11,75.00434001242202,-0.0785866526049801
2012-10-11,68.49,74.48402406092193,-0.0804739558112395
2012-10-12,67.97,74.2839025411142,-0.08499691487828909
2012-10-15,67.77,74.68414558072966,-0.09257849208779978
2012-10-16,68.17,74.86425494855662,-0.08941857436712108
2012-10-17,68.35,74.82423064459508,-0.08652585651494094
2012-10-18,68.31,74.94430355647972,-0.08852311972557003
2012-10-19,68.43,72.6629182306716,-0.05825417329419669
2012-10-22,66.15,73.80361089357565,-0.10370239072194054
2012-10-23,67.29,73.36334354999865,-0.08278444323982492
2012-10-24,66.85,74.41398152898923,-0.1016473164527899
2012-10-25,67.9,74.6541273527585,-0.09047225642118395
2012-10-26,68.14,77.4558286300667,-0.12027279024487125
2012-10-31,70.94,87.52194107639545,-0.18946038984580493
2012-11-01,81.0,86.49131524938565,-0.06348978777293657
2012-11-02,79.97,87.31181348059734,-0.0840872865643646
2012-11-05,80.79,86.96160082093381,-0.07096926416570914
2012-11-06,80.44,86.28118765358754,-0.06769943498042086
2012-11-07,79.76,85.92096891793362,-0.07170506798891185
2012-11-08,79.4,84.93036739488537,-0.06511648971411854
2012-11-09,78.41,84.79028233101995,-0.07524780146516596
2012-11-12,78.27,85.7908899300586,-0.0876653679218159
2012-11-13,79.27,84.37002713942373,-0.060448328776708804
2012-11-14,77.85,84.0198144797602,-0.07343285054796778
2012-11-15,77.5,83.41944992033702,-0.07096006897659846
2012-11-16,76.9,84.3099906834814,-0.08788982922913802
2012-11-19,77.79,84.169905619616,-0.0757979419443372
2012-11-20,77.65,84.45007574734683,-0.08052184307911014
2012-11-21,77.93,85.5607501822797,-0.08918517154212713
2012-11-23,79.04,84.68021549512571,-0.06660605977615108
2012-11-26,78.16,83.12927371661581,-0.05977766308359511
2012-11-27,76.61,84.59016081121221,-0.09433911384826765
2012-11-28,78.07,80.44764535119226,-0.029555188853728653
2012-11-29,73.93,79.66717142394211,-0.07201424779363919
2012-11-30,73.15,79.68718357592287,-0.08203557062215017
2012-12-03,73.17,78.89670357268234,-0.07258482691113588
2012-12-04,72.38,78.7165942048554,-0.0804988359679889
2012-12-05,72.2,78.46644230509573,-0.07986143019878922
2012-12-06,71.95,78.13624179741298,-0.07917250247909668
2012-12-07,71.62,79.21689800437471,-0.09589996826125624
2012-12-10,72.7,79.34697699224974,-0.08377101742513748
2012-12-11,72.83,79.30695268828819,-0.0816694182380896
2012-12-12,72.79,79.54709851205746,-0.08494462574311545
2012-12-13,73.03,79.10683116848047,-0.07681803301586088
2012-12-14,72.59,79.56711066403824,-0.0876883753325941
2012-12-17,73.05,79.41701952418244,-0.08017197777415563
2012-12-18,72.9,78.54649091301883,-0.07188724597858431
2012-12-19,72.03,78.19627825335532,-0.07885641607362215
2012-12-20,71.68,76.7854215387108,-0.06648946422905211
2012-12-21,70.27,77.29573141422051,-0.09089417081223139
2012-12-24,70.78,77.11562204639357,-0.08215743941716491
2012-12-26,70.6,77.85607166968215,-0.09319853306325676
2012-12-27,71.34,78.02617496151873,-0.08569143578826266
2012-12-28,71.51,,
2012-12-31,72.35,,
2013-01-02,72.49,,
2013-01-03,72.49,,
2013-01-04,73.62,,
2013-01-07,73.37,,
2013-01-08,72.17,,
2013-01-09,72.39,,
2013-01-10,71.76,,
2013-01-11,72.29,,
2013-01-14,72.58,,
2013-01-15,73.64,,
2013-01-16,73.36,,
2013-01-17,73.42,,
2013-01-18,73.75,,
2013-01-22,74.08,,
2013-01-23,74.75,,
2013-01-24,75.01,,
2013-01-25,75.25,,
2013-01-28,75.94,,
2013-01-29,74.57,,
