CBRE,dcf,Deviation
19.99,7499675111.450001,-0.9999999973345512
19.79,7554708149.799999,-0.9999999973804415
19.96,7274089786.030001,-0.9999999972560141
20.17,7055844750.5,-0.999999997141377
19.5,6902747486.77,-0.999999997175038
19.03,6762679777.400001,-0.9999999971860267
18.6,6632384233.8,-0.9999999971955786
18.2,6476029581.48,-0.9999999971896361
17.72,6655185953.93,-0.9999999973374147
18.27,6847371880.74,-0.999999997331823
18.86,6635641622.39,-0.999999997157773
18.21,6684502451.24,-0.9999999972757883
18.36,6840857103.560001,-0.9999999973161258
18.84,6677987674.06,-0.9999999971787908
18.34,6717076337.14,-0.9999999972696454
18.46,6687759839.83,-0.9999999972397334
18.37,6642156399.57,-0.9999999972343319
18.23,6694274617.01,-0.9999999972767774
18.39,6785481497.530001,-0.9999999972898017
18.67,6915777041.130001,-0.9999999973003757
19.07,6935321372.67,-0.9999999972503076
19.13,6831084937.790001,-0.9999999971995663
18.81,7010241310.24,-0.9999999973167828
19.36,6951608315.619999,-0.999999997215033
19.18,6765937165.99,-0.9999999971652116
18.61,6544434741.87,-0.9999999971563625
17.93,6459742638.530001,-0.9999999972243476
17.67,6420653975.45,-0.9999999972479439
17.55,6348991426.469999,-0.9999999972357815
17.33,6319674929.16,-0.9999999972577703
17.24,6329447094.93,-0.9999999972762234
17.27,6244754991.59,-0.9999999972344792
17.01,6137261168.12,-0.9999999972284054
16.68,5977649127.21,-0.9999999972096054
16.19,5837581417.84,-0.9999999972265912
15.76,5863640526.56,-0.99999999731225
15.84,6052569064.780001,-0.9999999973829294
16.42,6062341230.55,-0.9999999972914755
16.45,6127489002.349999,-0.9999999973153767
16.65,6042796899.01,-0.9999999972446534
16.39,6039539510.42,-0.9999999972862169
16.38,6244754991.59,-0.9999999973769987
17.01,5997193458.75,-0.9999999971636733
16.25,6062341230.55,-0.9999999973195174
16.45,5782205811.81,-0.9999999971550649
15.59,5677969376.93,-0.9999999972543001
15.27,5752889314.5,-0.9999999973456816
15.5,5951590018.49,-0.9999999973956539
16.11,5961362184.26,-0.9999999972975975
16.14,5993936070.16,-0.9999999973072786
16.24,5827809252.07,-0.9999999972133611
15.73,5945075241.31,-0.9999999973541125
16.09,5860383137.97,-0.9999999972544458
15.83,5876670080.92,-0.9999999973062976
15.88,6049311676.19,-0.999999997374908
16.41,6042796899.01,-0.9999999972843701
16.39,6179607219.79,-0.9999999973477278
16.81,6189379385.56,-0.9999999972840573
16.84,5922273521.18,-0.9999999971564975
16.02,5873412692.33,-0.9999999972724546
15.87,5710543262.83,-0.9999999972209299
15.37,5720315428.6,-0.9999999973130852
15.4,5778948423.22,-0.9999999973351553
15.58,5834324029.25,-0.9999999973295964
15.75,6033024733.24,-0.9999999973893692
16.36,5997912027.84,-0.9999999972723841
16.16,6066353185.38,-0.9999999973361261
16.37,5971839205.919999,-0.999999997258801
16.08,5896879842.9,-0.9999999972731342
15.85,5847993301.8,-0.9999999972896686
15.7,5750220219.6,-0.9999999972696698
15.4,5799106760.7,-0.9999999973444186
15.55,5753479322.34,-0.9999999972972876
15.41,5874066123.72,-0.9999999973766043
15.78,5838215993.58,-0.9999999972971195
15.67,5949025486.740001,-0.9999999973659551
16.01,5942507281.26,-0.999999997305851
15.99,6050057671.68,-0.99999999735705
16.32,5991393822.360001,-0.9999999972760929
16.14,5874066123.72,-0.9999999972523292
15.78,5720888294.940001,-0.9999999972416871
15.31,5652447137.4,-0.9999999972914386
15.1,5740442911.38,-0.9999999973695409
15.37,6053316774.419999,-0.9999999974608962
16.33,6023984849.759999,-0.9999999972891698
16.24,5808884068.92,-0.9999999972042823
15.58,6164126267.580001,-0.9999999974724723
16.67,6128276137.44,-0.9999999972798224
16.56,6297749479.919999,-0.9999999973704893
17.08,6509591158.02,-0.9999999973761793
17.73,6620400651.18,-0.9999999973219144
18.07,6532404877.2,-0.9999999972337905
17.8,6532404877.2,-0.999999997275123
17.8,6522627568.98,-0.9999999972710384
17.77,6467222822.400001,-0.9999999972522982
17.6,6441150000.48,-0.9999999972675687
17.52,6454186411.44,-0.9999999972854828
17.56,6564995904.599999,-0.9999999973252077
17.9,6610623342.96,-0.9999999972922372
18.04,6617141548.44,-0.9999999972737473
18.06,6643214370.360001,-0.9999999972814365
18.14,6561736801.860001,-0.999999997235488
17.89,6483518336.099999,-0.9999999972406957
17.65,6460704616.919999,-0.9999999972680998
17.58,6415077178.56,-0.9999999972595809
17.44,6405299870.34,-0.9999999972772547
17.41,6405299870.34,-0.9999999972819383
17.41,6336858712.8,-0.9999999972525819
17.2,6372708842.94,-0.9999999973009908
17.31,6343376918.28,-0.9999999972711696
17.22,6274935760.740001,-0.9999999972557488
17.01,6428113589.52,-0.9999999973538115
17.48,6499813849.8,-0.9999999973106922
17.7,6362931534.72,-0.9999999972182634
17.28,6483518336.099999,-0.9999999973347804
17.65,6711655527.900001,-0.9999999973702465
18.35,7119043370.400002,-0.9999999974224065
19.6,7366735178.639999,-0.9999999973393913
20.36,7184225425.200001,-0.9999999971660132
19.8,7018011185.459999,-0.9999999971786879
19.29,7086452343.0,-0.9999999972779045
19.5,7053861315.599998,-0.9999999972355567
19.4,7040824904.639999,-0.9999999972446411
19.36,7004974774.5,-0.9999999972362499
19.25,6773578479.96,-0.9999999971580753
18.54,6776837582.7,-0.9999999972642106
18.55,6799651301.88,-0.9999999972719189
18.62,6731210144.34,-0.9999999972337812
18.41,6863255355.2,-0.9999999973175995
18.65,6970960903.040001,-0.9999999973246156
18.98,7065611232.959999,-0.9999999973137498
19.27,7049292210.559999,-0.9999999972663922
19.22,7176580585.279999,-0.9999999973218443
19.61,7121095909.120001,-0.9999999972462104
19.44,6954641880.639999,-0.9999999972047446
18.93,6797979265.599999,-0.9999999972153489
18.45,6993807534.400002,-0.999999997361952
19.05,6918740031.36,-0.9999999972466085
18.82,6948114271.68,-0.9999999972913514
18.91,6961169489.599998,-0.9999999972835024
18.95,7078666450.879999,-0.9999999973229421
19.31,7166789171.84,-0.9999999973056275
19.58,7013390361.279999,-0.9999999972081977
19.11,7114568300.16,-0.9999999973139622
19.42,6938322858.24,-0.9999999972010527
18.88,6811034483.5199995,-0.9999999972280276
18.49,6729439371.5199995,-0.9999999972523714
18.24,6732703176.0,-0.9999999972908356
18.25,6657635672.96,-0.9999999972587866
18.02,6530347298.24,-0.9999999972405755
17.63,6504236862.400001,-0.9999999972894591
17.55,6559721538.559999,-0.9999999973245816
17.72,6696801326.72,-0.9999999973539606
18.14,6497709253.440001,-0.9999999972082468
17.53,6478126426.559999,-0.9999999972939707
17.47,6487917840.0,-0.9999999973073025
17.5,6478126426.559999,-0.9999999972986017
17.47,6536874907.2,-0.9999999973274691
17.65,6438960772.8,-0.9999999972588745
17.35,6435696968.32,-0.9999999973040993
17.34,6487917840.0,-0.9999999973273398
17.5,6582568169.92,-0.9999999973414632
17.79,6533611102.72,-0.9999999972771566
17.64,6549930125.120001,-0.9999999973068415
17.69,6608678605.76,-0.9999999973232168
17.87,6703328935.68,-0.9999999973341603
18.16,6621733823.68,-0.9999999972575159
17.91,6732703176.0,-0.99999999733985
18.25,6856727746.24,-0.9999999973383805
18.63,6954641880.639999,-0.9999999973212136
18.93,6899157204.4800005,-0.9999999972561866
18.76,6837144919.36,-0.9999999972561646
18.57,6895893400.0,-0.999999997307093
18.75,6889365791.04,-0.9999999972784143
18.73,6974224707.52,-0.9999999973143968
18.99,7088457864.32,-0.999999997320997
19.34,7160261562.879999,-0.9999999972989814
19.56,7202691021.120001,-0.9999999972843483
19.69,7010126556.799999,-0.9999999971912062
19.1,7042764601.599998,-0.9999999972879968
19.2,7232065261.440001,-0.9999999973451567
19.78,7437684943.68,-0.9999999973405703
20.41,7290813742.08,-0.9999999972005869
19.96,7303868960.0,-0.9999999972672018
20.0,7186371998.720001,-0.9999999972169545
19.64,7173316780.799999,-0.9999999972620754
19.6,7192899607.68,-0.9999999972750906
19.66,7170052976.32,-0.9999999972580398
19.59,7104776886.720001,-0.9999999972427002
19.39,7271230915.200001,-0.9999999973333263
19.9,7747915792.200001,-0.9999999974315673
20.36,7682506963.200001,-0.9999999973498235
20.16,7865651684.4,-0.9999999974369574
20.72,7891815216.0,-0.9999999973744951
20.8,7885274333.1,-0.9999999973621717
20.78,7816595062.65,-0.9999999973415534
20.57,7810054179.75,-0.9999999973662155
20.55,7796972413.950001,-0.9999999973643616
20.51,7842758594.25,-0.9999999973848488
20.65,7904896981.799999,-0.9999999973876953
20.84,7813324621.200001,-0.9999999973327616
20.56,7836217711.349998,-0.9999999973762852
20.63,7810054179.75,-0.9999999973585331
20.55,7810054179.75,-0.9999999973687762
20.55,7921249189.049999,-0.9999999974057122
20.89,8019362432.549999,-0.9999999973950547
21.19,8231941126.799999,-0.9999999974258805
21.84,8248293334.049999,-0.9999999973521795
21.89,8212318478.1,-0.9999999973344921
21.78,8107664351.700001,-0.999999997313653
21.46,8146909649.099998,-0.9999999973658723
21.58,8241752451.150002,-0.9999999973816248
21.87,8182884505.049999,-0.9999999973273483
21.69,8254834216.950001,-0.9999999973724487
21.91,8235211568.25,-0.9999999973394733
21.85,8876218092.45,-0.999999997538366
23.81,9000494867.55,-0.9999999973545899
24.19,8980872218.849998,-0.9999999973064977
24.13,9023387957.7,-0.9999999973258381
24.26,9101878552.5,-0.9999999973346162
24.5,9167287381.5,-0.9999999973274537
24.7,9029928840.6,-0.9999999972646517
24.28,9101878552.5,-0.9999999973324188
24.5,8886029416.8,-0.999999997242863
23.84,8797727497.65,-0.9999999972902093
23.57,8908922506.95,-0.9999999973543378
23.91,8689802929.8,-0.9999999972484992
23.24,8748670875.900002,-0.9999999973435965
23.42,8902381624.05,-0.9999999973692433
23.89,8993953984.650002,-0.9999999973437712
24.17,9056092372.2,-0.9999999973310785
24.36,9128042084.099998,-0.9999999973313006
24.58,9180369147.3,-0.9999999973225477
24.74,9095337669.6,-0.9999999972799251
24.48,9111689876.85,-0.9999999973133414
24.53,9147664732.8,-0.9999999973184412
24.64,9337350336.9,-0.9999999973611358
25.22,9366784309.95,-0.9999999973075071
25.31,9383136517.2,-0.9999999973026077
25.36,9330809454.0,-0.9999999972821222
25.2,9242507534.85,-0.9999999972734672
24.93,9324268571.1,-0.9999999973263318
25.18,9088796786.7,-0.9999999972295562
24.46,9209803120.349998,-0.9999999973441344
24.83,9105148993.95,-0.9999999972729716
24.51,9170557822.95,-0.9999999973273164
24.71,9160746498.6,-0.9999999973026216
24.68,9271941507.9,-0.9999999973382058
25.02,9301375480.95,-0.9999999973100753
25.11,9347161661.25,-0.999999997313623
25.25,8603514370.880001,-0.9999999970651529
24.44,8590282268.8,-0.9999999971549247
24.4,8434805069.360001,-0.9999999971072242
23.93,8550585962.560001,-0.9999999972013613
24.28,8530737809.439999,-0.9999999971538218
24.22,8765607621.36,-0.9999999972369286
24.93,8792071825.52,-0.9999999971644908
25.01,8957473101.52,-0.9999999972079179
25.51,8954165076.0,-0.9999999971510465
25.5,8884696540.08,-0.9999999971298964
25.29,8497657554.240002,-0.9999999970238858
24.12,8560510039.119999,-0.9999999971824108
24.31,8358720482.4,-0.9999999970916601
23.7,8292559972.0,-0.9999999971420165
23.5,8401724814.16,-0.9999999972029553
23.83,8362028507.92,-0.999999997150213
23.71,8514197681.84,-0.9999999972152397
24.17,8659750804.720001,-0.9999999972089266
24.61,8706063162.0,-0.9999999971732344
24.75,8517505707.360001,-0.9999999970942197
24.18,8573742141.200001,-0.9999999971797612
24.35,8530737809.439999,-0.9999999971456162
24.22,8471193350.08,-0.9999999971408987
24.04,8464577299.040001,-0.999999997159929
24.02,8507581630.799999,-0.999999997176636
24.15,8530737809.439999,-0.9999999971690609
24.22,8603514370.880001,-0.9999999971848713
24.44,8646518702.64,-0.9999999971734289
24.57,8560510039.119999,-0.9999999971298439
24.31,8491041503.200001,-0.9999999971369825
24.1,8467885324.560001,-0.9999999971539529
24.03,8626670549.52,-0.9999999972144525
24.51,8848308259.36,-0.999999997229979
25.18,8696139085.439999,-0.9999999971044622
24.72,8715987238.560001,-0.9999999971638325
24.78,8659750804.720001,-0.9999999971384858
24.61,8815228004.16,-0.9999999972082401
25.08,8534045834.959999,-0.9999999970611829
24.23,8421572967.279999,-0.9999999971228652
23.89,8256171691.279999,-0.9999999971064071
23.39,8371952584.48,-0.9999999972061476
23.74,8256171691.279999,-0.9999999971245753
23.39,8262787742.32,-0.9999999971692363
23.41,8186703155.360001,-0.999999997140485
23.18,8196627231.92,-0.9999999971720075
23.21,8143698823.6,-0.9999999971499437
23.05,7965065445.52,-0.9999999971061129
22.51,8183395129.84,-0.999999997249308
23.17,8272711818.880001,-0.9999999971992255
23.44,8193319206.4,-0.9999999971391326
23.2,8094078440.799999,-0.999999997133707
22.9,7981605573.119999,-0.999999997130903
22.56,8100694491.84,-0.9999999972150536
22.92,8017993853.84,-0.9999999971414296
22.67,8064306211.119999,-0.9999999971888468
22.81,8143698823.6,-0.9999999971990614
23.05,7888980858.560001,-0.9999999970782031
22.28,7667343148.720001,-0.9999999970941694
21.61,7630954868.0,-0.9999999971681133
21.5,7614414740.4,-0.9999999971764081
21.45,7793048118.48,-0.9999999972475468
21.99,7988221624.16,-0.999999997247197
22.58,8199935257.439999,-0.9999999972463197
23.22,8246247614.720001,-0.9999999971841738
23.36,8202890826.5,-0.9999999971522234
23.3,8169768956.0,-0.9999999971480221
23.2,8216139574.700001,-0.9999999971762894
23.34,8245949258.15,-0.9999999971695194
23.43,8199578639.450001,-0.9999999971425361
23.29,8272446754.549999,-0.9999999971846298
23.51,8245949258.15,-0.9999999971489032
23.43,8418182984.75,-0.999999997216739
23.95,8457929229.35,-0.9999999971683377
24.07,8447992668.200001,-0.9999999971508025
24.04,8394997675.4,-0.9999999971363899
23.88,8447992668.200001,-0.999999997173293
24.04,8477802351.65,-0.9999999971643595
24.13,8534109531.5,-0.9999999971725229
24.3,8500987661.0,-0.9999999971415087
24.2,8557294840.85,-0.9999999971720035
24.37,8553982653.799999,-0.9999999971510347
24.36,8593728898.400002,-0.9999999971653749
24.48,8464553603.450001,-0.9999999971079396
24.09,8351939243.75,-0.9999999971156399
23.75,8368500179.0,-0.9999999971619765
23.8,8159832394.85,-0.9999999970832735
23.17,8179705517.150002,-0.9999999971673796
23.23,8169768956.0,-0.9999999971565904
23.2,8146583646.65,-0.9999999971521805
23.13,8120086150.25,-0.999999997151508
23.05,8073715531.549999,-0.9999999971450567
22.91,8159832394.85,-0.9999999971923443
23.17,8206203013.549999,-0.9999999971765261
23.31,8202890826.5,-0.9999999971583189
23.3,8083652092.700001,-0.9999999971176394
22.94,8053842409.25,-0.9999999971516701
22.85,7785555258.200001,-0.9999999970650777
22.04,7639819028.0,-0.9999999971151149
21.6,7530516855.349998,-0.999999997131671
21.27,7768994322.950001,-0.9999999972621939
21.99,7679565272.599998,-0.9999999971365566
21.72,7679565272.599998,-0.999999997171715
21.72,7742496826.549999,-0.9999999971947034
21.91,7692814020.799999,-0.9999999971518875
21.76,7613321531.599998,-0.999999997141852
21.52,7712687143.1,-0.9999999972097922
21.82,7669628711.450001,-0.9999999971550122
21.69,7729248078.35,-0.9999999971937762
21.87,7765682135.900002,-0.9999999971837632
21.98,7828613689.85,-0.9999999971923509
22.17,7772306510.0,-0.9999999971475649
22.0,7894857430.85,-0.9999999972133758
22.37,8183017704.200001,-0.9999999972662896
23.24,8275758941.599998,-0.9999999971917983
23.52,8408246423.6,-0.9999999972027461
23.92,8282383315.700001,-0.9999999971119424
23.54,8236012697.0,-0.9999999971418209
23.4,8292319876.85,-0.9999999971781117
23.57,8322129560.299999,-0.9999999971677922
23.66,8514236409.200001,-0.9999999972211249
24.24,8431431732.950001,-0.9999999971250434
23.99,8371812366.049999,-0.9999999971344317
23.81,8298944250.950001,-0.9999999971309603
23.59,8202890826.5,-0.9999999971241845
23.3,8236012697.0,-0.9999999971709611
23.4,8242637071.1,-0.9999999971611027
23.42,8216139574.700001,-0.9999999971495129
23.34,8146583646.65,-0.9999999971349953
23.13,8329431620.5,-0.9999999972230998
23.61,8206775122.0,-0.9999999971231087
23.24,8044338137.5,-0.9999999971110115
22.75,7978037327.5,-0.9999999971484215
22.55,7961462125.0,-0.9999999971676057
22.5,7832175545.5,-0.999999997127235
22.11,7885216193.5,-0.9999999971960185
22.27,8067543421.0,-0.9999999972395562
22.82,8054283259.0,-0.9999999971667249
22.78,8017817813.5,-0.9999999971588279
22.67,7934941801.0,-0.9999999971430162
22.42,8057598299.5,-0.9999999972175332
22.79,8186884879.0,-0.9999999972162794
23.18,8084118623.5,-0.9999999971326496
22.87,8147104393.0,-0.9999999971928677
23.06,8299596256.0,-0.9999999972215516
23.52,8243240567.5,-0.9999999971467531
23.35,8302911296.5,-0.9999999971877335
23.53,8365897066.0,-0.9999999971873906
23.72,8263130810.5,-0.9999999971294173
23.41,8591319820.0,-0.9999999972751568
24.4,8286336094.0,-0.9999999970553934
23.48,8203460081.5,-0.9999999971377931
23.23,8137159271.5,-0.9999999971451954
23.03,8140474312.0,-0.9999999971709265
23.04,8084118623.5,-0.9999999971499676
22.87,7941571882.0,-0.9999999971202175
22.44,7888531234.0,-0.999999997155364
22.28,7901791396.0,-0.9999999971803862
22.32,7938256841.5,-0.9999999971882996
22.43,7805655221.5,-0.9999999971264424
22.03,7994612530.0,-0.9999999972443943
22.6,8087433664.0,-0.9999999972055412
22.88,8117269028.5,-0.999999997181318
22.97,8110638947.5,-0.9999999971679173
22.95,8047653178.0,-0.999999997148237
22.76,7941571882.0,-0.9999999971340686
22.44,8054283259.0,-0.9999999972139048
22.78,8259815770.0,-0.9999999972420692
23.4,8352636904.0,-0.9999999971984895
23.68,8511758848.0,-0.9999999972179663
24.16,8604579982.0,-0.999999997192193
24.44,8538279172.0,-0.9999999971375966
24.24,8591319820.0,-0.9999999971785476
24.4,8594634860.5,-0.9999999971610196
24.41,8677510873.0,-0.9999999971869813
24.66,8710661278.0,-0.9999999971689865
24.76,8823372655.0,-0.9999999971938168
25.1,8926138910.5,-0.9999999971880339
25.41,8892988505.5,-0.9999999971426928
25.31,8743811683.0,-0.9999999971053813
24.86,8697401116.0,-0.9999999971416749
24.72,8713976318.5,-0.999999997163178
24.77,8776962088.0,-0.999999997177839
24.96,8780277128.5,-0.9999999971572652
24.97,9038850287.5,-0.9999999972374806
25.75,8975864518.0,-0.9999999971311956
25.56,9055425490.0,-0.9999999971773827
25.8,9111781178.5,-0.999999997168501
25.97,9188027110.0,-0.9999999971734955
26.2,9207917353.0,-0.9999999971546226
26.26,9201287272.0,-0.9999999971460515
26.24,9224492555.5,-0.9999999971553991
26.31,9221177515.0,-0.9999999971467852
26.3,9230545574.36,-0.9999999971507643
26.34,9250451345.6,-0.9999999971525714
26.4,9200686917.5,-0.999999997130649
26.25,9180781146.26,-0.9999999971407662
26.19,9180781146.26,-0.9999999971473016
26.19,9167510632.1,-0.9999999971431721
26.15,9243816088.52,-0.9999999971710818
26.38,9184098774.8,-0.9999999971276441
26.2,9263721859.76,-0.9999999971717631
26.44,9300215773.7,-0.9999999971570552
26.55,9303533402.24,-0.9999999971462455
26.56,9283627631.0,-0.9999999971390494
26.5,9240498459.98,-0.9999999971321893
26.37,9300215773.7,-0.9999999971645819
26.55,9210639803.12,-0.9999999971174641
26.28,8941911891.38,-0.9999999970610312
25.47,9071299404.439999,-0.9999999971922435
25.86,9333392059.1,-0.9999999972293031
26.65,9416332772.6,-0.9999999971698111
26.9,9356615458.88,-0.9999999971250288
26.72,9296898145.16,-0.9999999971259231
26.54,9187416403.34,-0.9999999971112662
26.21,9376521230.12,-0.9999999972047202
26.78,9356615458.88,-0.9999999971378539
26.72,9067981775.900002,-0.9999999970533686
25.85,9223910317.28,-0.999999997197501
26.32,9223910317.28,-0.9999999971465464
26.32,9303533402.24,-0.9999999971709673
26.56,9343344944.72,-0.999999997157335
26.68,9389791744.28,-0.9999999971586164
26.82,9452826686.54,-0.9999999971627535
27.01,9529132142.96,-0.9999999971655341
27.24,9529132142.96,-0.9999999971413976
27.24,9565626056.9,-0.9999999971523035
27.35,9595484713.76,-0.999999997149701
27.44,9598802342.3,-0.99999999714131
27.45,9734825112.44,-0.9999999971802267
27.86,9658519656.02,-0.9999999971155
27.63,9721554598.28,-0.9999999971578619
27.82,9764683769.3,-0.9999999971509574
27.95,9655202027.48,-0.9999999971051875
27.62,9777954283.46,-0.9999999971752782
27.99,9661837284.56,-0.9999999971030354
27.64,9801177683.24,-0.9999999971799307
28.06,9811130568.86,-0.999999997139983
28.09,9784589540.54,-0.9999999971291591
28.01,9718236969.74,-0.99999999711779
27.81,9598802342.3,-0.9999999971027635
27.45,9529132142.96,-0.9999999971193599
27.24,9525814514.42,-0.999999997140402
27.23,9512544000.26,-0.999999997137464
27.19,9877483139.66,-0.9999999972472745
28.29,9641931513.32,-0.9999999970659406
27.58,9704966455.58,-0.999999997158156
27.77,9781271912.0,-0.9999999971609009
28.0,9549037914.2,-0.9999999970677674
27.3,9558990799.82,-0.99999999714405
27.33,9290262888.08,-0.9999999970582103
26.52,9227227945.82,-0.9999999971258974
26.33,9399744629.9,-0.9999999971988601
26.85,9592167085.22,-0.9999999972008411
27.43,9645351200.35,-0.999999997156143
27.65,9755356541.62,-0.9999999971656597
27.98,9645351200.35,-0.9999999970991207
27.65,9575347801.36,-0.9999999971123764
27.44,9338669642.87,-0.99999999706168
26.73,9422007022.62,-0.9999999971630248
26.98,9505344402.37,-0.9999999971615968
27.23,9328669157.3,-0.9999999970810413
26.7,9185328864.13,-0.9999999970931907
26.27,9342003138.06,-0.9999999971879693
26.74,9325335662.11,-0.999999997132543
26.69,9385338575.53,-0.9999999971562028
26.87,9415340032.24,-0.9999999971461466
26.96,9315335176.54,-0.9999999971058475
26.66,9328669157.3,-0.9999999971421433
26.7,9322002166.92,-0.9999999971358084
26.68,9305334690.97,-0.9999999971328275
26.63,9121992455.519999,-0.9999999970806817
26.08,9081990513.24,-0.9999999971283828
25.96,9225330806.41,-0.9999999971860087
26.39,9308668186.16,-0.999999997165008
26.64,10092039555.81,-0.9999999973602958
28.99,9928698291.5,-0.9999999970801812
28.5,9998701690.49,-0.99999999714963
28.71,9912030815.55,-0.9999999971035199
28.45,9955366253.019999,-0.9999999971422447
28.58,9865361882.89,-0.9999999971029953
28.31,9862028387.7,-0.9999999971293938
28.3,9995368195.3,-0.9999999971686886
28.7,9958699748.21,-0.9999999971180976
28.59,10052037613.53,-0.9999999971558006
28.87,10048704118.34,-0.9999999971269927
28.86,10088706060.62,-0.9999999971393755
28.98,10212045382.65,-0.9999999971621748
29.35,10095373051.0,-0.9999999970927276
29.0,10118707517.33,-0.9999999971340213
29.07,10102040041.38,-0.9999999971223634
29.02,10145375478.85,-0.9999999971395834
29.15,10362052666.2,-0.9999999971868508
29.8,10315383733.54,-0.9999999971111109
29.66,10298716257.59,-0.9999999971200294
29.61,10375386646.96,-0.9999999971461304
29.84,10475391502.66,-0.9999999971514191
30.14,10475391502.66,-0.9999999971227805
30.14,10622065291.019999,-0.9999999971625104
30.58,10668734223.68,-0.9999999971336806
30.72,10598730824.69,-0.9999999971015398
30.51,10562062377.6,-0.9999999971113596
30.4,10568729367.980001,-0.9999999971235899
30.42,10515393444.94,-0.9999999971070983
30.26,10422055579.62,-0.9999999970965421
29.98,10608731310.26,-0.9999999971740259
30.54,10582063348.74,-0.9999999971139844
30.46,10592063834.31,-0.999999997124262
30.49,10588730339.12,-0.9999999971205236
30.48,10632065776.59,-0.9999999971332005
30.61,10775406069.76,-0.9999999971592718
31.04,10918746362.93,-0.9999999971571828
31.47,10925413353.31,-0.9999999971195598
31.49,11028751704.2,-0.9999999971447358
31.8,11032085199.39,-0.9999999971174987
31.81,11092088112.81,-0.9999999971321901
31.99,11108755588.76,-0.9999999971202895
32.04,11074846661.099998,-0.9999999971069576
32.05,11161591590.02,-0.9999999971285457
32.31,11168264276.859999,-0.9999999971069811
32.33,11034810540.06,-0.9999999970701808
31.93,11051492257.16,-0.9999999971107975
31.98,11228318458.42,-0.9999999971518442
32.51,11268354579.460001,-0.9999999971149293
32.63,11241663832.099998,-0.9999999970974047
32.55,11361772195.22,-0.99999999713513
32.91,11331745104.44,-0.9999999970957695
32.82,11358435851.8,-0.9999999971105177
32.9,11305054357.08,-0.9999999970897973
32.74,11425162720.2,-0.9999999971343952
33.1,11408481003.099998,-0.9999999970986497
33.05,11555280113.58,-0.9999999971398357
33.49,11528589366.22,-0.9999999970950479
33.41,11598652578.039999,-0.999999997119493
33.62,11565289143.84,-0.9999999970930256
33.52,11385126599.16,-0.9999999970558079
32.98,11228318458.42,-0.9999999970627838
32.51,10941392924.3,-0.9999999970287147
31.65,10671149107.28,-0.9999999970340588
30.84,10707848884.9,-0.9999999971198698
30.95,10724530602.0,-0.9999999971140928
31.0,10587740521.78,-0.9999999970720854
30.59,10460959471.82,-0.999999997075794
30.21,10551040744.16,-0.9999999971367753
30.48,10557713431.0,-0.9999999971130112
30.5,10677821794.119999,-0.9999999971436122
30.86,10617767612.56,-0.999999997093551
30.68,10751221349.359999,-0.9999999971463708
31.08,10701176198.06,-0.9999999970956464
30.93,10684494480.96,-0.9999999971051509
30.88,10867993369.06,-0.9999999971586291
31.43,10974756358.5,-0.9999999971361551
31.75,11024801509.8,-0.9999999971201295
31.9,10984765388.76,-0.999999997095978
31.78,10894684116.42,-0.999999997082981
31.51,10891347773.0,-0.9999999971068778
31.5,10908029490.1,-0.999999997112219
31.55,10951401954.56,-0.9999999971190903
31.68,10861320682.22,-0.9999999970832276
31.41,10984765388.76,-0.9999999971405853
31.78,10984765388.76,-0.9999999971069022
31.78,10881338742.74,-0.9999999970794035
31.47,10761230379.619999,-0.9999999970756132
31.11,10834629934.859999,-0.9999999971286514
31.33,10771239409.880001,-0.9999999970913283
31.14,10664476420.44,-0.9999999970800254
30.82,10567722461.26,-0.9999999970835721
30.53,10601085895.46,-0.9999999971201063
30.63,10404241633.68,-0.9999999970560084
30.04,10410914320.52,-0.9999999971145666
30.06,10497659249.44,-0.9999999971365044
30.32,10447614098.140001,-0.999999997097902
30.17,10480977532.34,-0.9999999971214517
30.27,10514340966.54,-0.9999999971210749
30.37,10447614098.140001,-0.9999999970931163
30.17,10374214542.9,-0.9999999970918281
29.95,10330842078.44,-0.9999999971009139
29.82,10297478644.24,-0.9999999971041454
29.72,10384223573.16,-0.9999999971379661
29.98,10394232603.42,-0.9999999971157082
30.01,10304151331.08,-0.9999999970875816
29.74,10357250722.58,-0.9999999971285817
29.18,10303833901.619999,-0.9999999971680444
29.02,10490792774.98,-0.9999999972337649
29.58,10450730159.26,-0.9999999971695758
29.46,10240401426.73,-0.9999999971231597
28.83,10464084364.5,-0.9999999972448617
29.5,10330542312.1,-0.99999999714439
29.1,10106859374.33,-0.9999999971207673
28.43,9876499333.939999,-0.9999999971214497
27.74,10207015913.630001,-0.9999999972822615
28.73,10090166617.779999,-0.9999999971526734
28.38,10166953297.91,-0.9999999972086033
28.61,10290479696.380001,-0.9999999972197603
28.98,10460745813.189999,-0.9999999972296431
29.49,10627673378.689999,-0.9999999972251687
29.99,10677751648.34,-0.9999999971913562
30.14,10791262392.880001,-0.9999999972069996
30.48,10821309354.67,-0.9999999971833353
30.57,10834663559.91,-0.9999999971785003
30.61,10984898368.859999,-0.9999999972134471
31.06,10881403278.25,-0.9999999971455887
30.75,11121778972.57,-0.9999999972351545
31.47,11298722192.0,-0.9999999972147293
32.0,11402217282.61,-0.9999999971935283
32.31,11355477564.27,-0.9999999971546771
32.17,11325430602.48,-0.99999999715949
32.08,11231951165.800001,-0.9999999971438622
31.8,11258659576.279999,-0.9999999971755075
31.88,11235289717.109999,-0.999999997162512
31.81,11512389475.84,-0.9999999972368898
