date,VZ,dcf,Deviation
2016-03-28,53.4,55.14210847788908,-0.031593069724340284
2016-03-29,54.05,55.132108477889076,-0.019627554754650167
2016-03-30,54.04,55.172108477889076,-0.020519579713774827
2016-03-31,54.08,55.44108935128519,-0.024550191333021498
2016-04-01,54.01,55.85108935128519,-0.032964251416930046
2016-04-04,54.42,55.52108935128519,-0.019831911876197705
2016-04-05,54.09,54.95108935128519,-0.015670105205385698
2016-04-06,53.52,53.43108935128519,0.0016640246304968631
2016-04-07,52.0,53.61108935128519,-0.030051419786092604
2016-04-08,52.18,53.04108935128519,-0.0162343828495356
2016-04-11,51.61,53.38108935128519,-0.03317821672072252
2016-04-12,51.95,52.72108935128519,-0.014625823570286078
2016-04-13,51.29,52.79108935128519,-0.028434521237032273
2016-04-14,51.36,52.78108935128519,-0.026924214121976764
2016-04-15,51.35,53.16108935128519,-0.034067950325803564
2016-04-18,51.73,53.51108935128519,-0.03328449061451255
2016-04-19,52.08,53.18108935128519,-0.020704527957522534
2016-04-20,51.75,51.46108935128519,0.005614157266330633
2016-04-21,50.03,51.98108935128519,-0.03753459913277002
2016-04-22,50.55,52.19108935128519,-0.0314438608521741
2016-04-25,50.76,51.87108935128519,-0.021420204687829014
2016-04-26,50.44,53.12108935128519,-0.05047127956197173
2016-04-27,51.69,52.45108935128519,-0.014510458423234729
2016-04-28,51.02,52.37108935128519,-0.025798381664788317
2016-04-29,50.94,52.75108935128519,-0.0343327384051656
2016-05-02,51.32,52.11108935128519,-0.015180825446813984
2016-05-03,50.68,52.27108935128519,-0.03043918485402808
2016-05-04,50.84,52.27108935128519,-0.02737821937606133
2016-05-05,50.84,52.55108935128519,-0.0325604925113383
2016-05-06,51.12,52.51108935128519,-0.026491344370694336
2016-05-09,51.08,52.97108935128519,-0.03570040515391637
2016-05-10,51.54,52.581089351285186,-0.019799691564582278
2016-05-11,51.15,52.90108935128519,-0.033101196454712434
2016-05-12,51.47,52.37108935128519,-0.01720585465085578
2016-05-13,50.94,52.66108935128519,-0.03268237274402663
2016-05-16,51.23,52.331089351285186,-0.021040826111871302
2016-05-17,50.9,51.82108935128519,-0.01777441120624279
2016-05-18,50.39,51.06108935128519,-0.01314287179946938
2016-05-19,49.63,51.09108935128519,-0.028597733378500245
2016-05-20,49.66,50.57108935128519,-0.01801601197388558
2016-05-23,49.14,51.01108935128519,-0.036680050849336565
2016-05-24,49.58,51.28108935128519,-0.03317186457628474
2016-05-25,49.85,51.59108935128519,-0.03374786950959807
2016-05-26,50.16,52.05108935128519,-0.036331407754456535
2016-05-27,50.62,52.331089351285186,-0.03269737688430452
2016-05-31,50.9,51.86108935128519,-0.018531993124463186
2016-06-01,50.43,52.20108935128519,-0.033928206734666344
2016-06-02,50.77,52.35108935128519,-0.03020165140549025
2016-06-03,50.92,52.14108935128519,-0.02341894591151439
2016-06-06,50.71,53.18108935128519,-0.04646556476048325
2016-06-07,51.75,52.95108935128519,-0.022682996062970306
2016-06-08,51.52,53.38108935128519,-0.03486420704227122
2016-06-09,51.95,54.10108935128519,-0.03976055523240751
2016-06-10,52.67,54.00108935128519,-0.02464930554689837
2016-06-13,52.57,54.42108935128519,-0.034014191434804
2016-06-14,52.99,54.27108935128519,-0.02360537381133021
2016-06-15,52.84,54.89108935128519,-0.03736652661707762
2016-06-16,53.46,55.21108935128519,-0.03171626156737706
2016-06-17,53.78,55.19108935128519,-0.025567340088248014
2016-06-20,53.76,55.53108935128519,-0.03189365402291
2016-06-21,54.1,55.46108935128519,-0.024541338210365415
2016-06-22,54.03,56.10108935128519,-0.03691709689123435
2016-06-23,54.67,55.86108935128519,-0.021322343783791275
2016-06-24,54.43,56.17108935128519,-0.030996182758655233
2016-06-27,54.74,56.25108935128519,-0.02686329044844815
2016-06-28,54.82,56.49108935128519,-0.02958146798858241
2016-06-29,55.06,57.27108935128519,-0.03860742612599821
2016-06-30,55.84,56.92938800489596,-0.0191357757930275
2016-07-01,56.23,57.22938800489596,-0.017462846270703825
2016-07-05,56.53,56.95938800489596,-0.007538494003114238
2016-07-06,56.26,56.07938800489596,0.003220648468707843
2016-07-07,55.38,56.599388004895964,-0.021544190633129845
2016-07-08,55.9,56.62938800489596,-0.012880026265388866
2016-07-11,55.93,56.169388004895964,-0.0042618944837906625
2016-07-12,55.47,56.69938800489596,-0.02168256216080855
2016-07-13,56.0,56.53938800489596,-0.00954003967728223
2016-07-14,55.84,56.53938800489596,-0.012369925278204241
2016-07-15,55.84,56.62938800489596,-0.013939546809647818
2016-07-18,55.93,56.39938800489596,-0.008322572664356098
2016-07-19,55.7,56.31938800489596,-0.010997775843056279
2016-07-20,55.62,56.06938800489596,-0.008014854823397144
2016-07-21,55.37,56.79938800489596,-0.0251655529241398
2016-07-22,56.1,56.56938800489596,-0.008297562011017945
2016-07-25,55.87,55.50938800489596,0.006496414535722028
2016-07-26,54.81,56.01938800489596,-0.021588740041041832
2016-07-27,55.32,55.55938800489596,-0.0043086868572933534
2016-07-28,54.86,56.10938800489596,-0.022267004672853363
2016-07-29,55.41,55.19938800489596,0.0038154769956029178
2016-08-01,54.5,54.69938800489596,-0.0036451597023007265
2016-08-02,54.0,54.599388004895964,-0.010977925335760474
2016-08-03,53.9,54.62938800489596,-0.013351568295632221
2016-08-04,53.93,54.33938800489596,-0.007533909010146944
2016-08-05,53.64,54.28938800489596,-0.011961601129808264
2016-08-08,53.59,54.35938800489596,-0.014153728235988594
2016-08-09,53.66,54.50938800489596,-0.015582416827348622
2016-08-10,53.81,54.55938800489596,-0.01373527145921627
2016-08-11,53.86,54.349388004895964,-0.009004480507708412
2016-08-12,53.65,54.30938800489596,-0.012141326373195649
2016-08-15,53.61,53.45938800489596,0.0028173161108810962
2016-08-16,52.76,53.86938800489596,-0.02059403393992776
2016-08-17,53.17,53.56938800489596,-0.007455526743360585
2016-08-18,52.87,53.14938800489596,-0.005256655163559443
2016-08-19,52.45,53.24938800489596,-0.015012153845269771
2016-08-22,52.55,53.32938800489596,-0.014614606205951786
2016-08-23,52.63,53.22938800489596,-0.011260471468145128
2016-08-24,52.53,53.44938800489596,-0.017201095077304607
2016-08-25,52.75,52.76938800489596,-0.000367410076731578
2016-08-26,52.07,53.19938800489596,-0.02122934205167959
2016-08-29,52.5,52.96938800489596,-0.008861495716215861
2016-08-30,52.27,53.029388004895964,-0.01432013518288855
2016-08-31,52.33,53.25938800489596,-0.017450219383116528
2016-09-01,52.56,53.57938800489596,-0.019025749319921514
2016-09-02,52.88,54.20938800489596,-0.024523206289949195
2016-09-06,53.51,54.40938800489596,-0.01653001509252472
2016-09-07,53.71,54.29938800489596,-0.010854413402280216
2016-09-08,53.6,52.51938800489596,0.02057548718966995
2016-09-09,51.82,53.26938800489596,-0.02720864757753072
2016-09-12,52.57,52.14938800489596,0.00806552121118953
2016-09-13,51.45,52.18938800489596,-0.014167401327384699
2016-09-14,51.49,52.67938800489596,-0.022577862992360864
2016-09-15,51.98,52.57938800489596,-0.01139967633020289
2016-09-16,51.88,51.89938800489596,-0.00037356904659702206
2016-09-19,51.2,51.96938800489596,-0.014804638546512705
2016-09-20,51.27,52.56938800489596,-0.024717579074250318
2016-09-21,51.87,53.04938800489596,-0.022231887100886416
2016-09-22,52.35,53.25938800489596,-0.01707469873315781
2016-09-23,52.56,52.849388004895964,-0.005475711561109375
2016-09-26,52.15,53.18938800489596,-0.019541266479702446
2016-09-27,52.49,52.75938800489596,-0.0051059728909470525
2016-09-28,52.06,52.81938800489596,-0.014377069359939765
2016-09-29,52.12,52.67938800489596,-0.010618726338354145
2016-09-30,51.98,53.45635829662261,-0.027618011096649853
2016-10-03,51.88,52.83635829662261,-0.018100382529273262
2016-10-04,51.26,51.84635829662261,-0.011309536790760633
2016-10-05,50.27,51.83635829662261,-0.030217367656490413
2016-10-06,50.26,51.49635829662262,-0.024008654932473283
2016-10-07,49.92,51.76635829662261,-0.035667146721871545
2016-10-10,50.19,51.476358296622614,-0.024989302646667877
2016-10-11,49.9,51.87635829662261,-0.03809747564241195
2016-10-12,50.3,51.866358296622614,-0.030199889640692423
2016-10-13,50.29,51.856358296622616,-0.03020571339898026
2016-10-14,50.28,52.006358296622615,-0.03319513907849858
2016-10-17,50.43,51.84635829662261,-0.027318375738549783
2016-10-18,50.27,51.95635829662261,-0.03245720739307911
2016-10-19,50.38,50.716358296622616,-0.006632146075145395
2016-10-20,49.14,49.77635829662261,-0.012784348200615359
2016-10-21,48.2,49.786358296622616,-0.03186331257994879
2016-10-24,48.21,49.41635829662261,-0.0244121246122877
2016-10-25,47.84,49.20635829662261,-0.02776792154351304
2016-10-26,47.63,50.116358296622614,-0.04961171124818475
2016-10-27,48.54,49.786358296622616,-0.02503413262719334
2016-10-28,48.21,49.67635829662262,-0.029518232553739976
2016-10-31,48.1,49.23635829662261,-0.023079657715070256
2016-11-01,47.66,48.51635829662261,-0.017650918714610775
2016-11-02,46.94,48.44635829662261,-0.031093323617837898
2016-11-03,46.87,48.656358296622614,-0.03671376895353495
2016-11-04,47.08,49.036358296622616,-0.03989607639271542
2016-11-07,47.46,49.226358296622614,-0.03588236785624266
2016-11-08,47.65,49.436358296622615,-0.03613450420243958
2016-11-09,47.86,48.26635829662261,-0.008419079271017815
2016-11-10,46.69,48.26635829662261,-0.032659565632340626
2016-11-11,46.69,47.756358296622615,-0.022329137619734096
2016-11-14,46.18,48.94635829662261,-0.056518163820442946
2016-11-15,47.37,49.506358296622615,-0.04315321041839515
2016-11-16,47.93,49.41635829662261,-0.030078264523272225
2016-11-17,47.84,49.646358296622616,-0.0363845075167476
2016-11-18,48.07,49.88635829662261,-0.036409919638202615
2016-11-21,48.31,51.06635829662262,-0.05397601059805579
2016-11-22,49.49,51.80635829662261,-0.04471185338602768
2016-11-23,50.23,52.24635829662262,-0.038593279270776715
2016-11-25,50.67,52.69635829662261,-0.038453478800497765
2016-11-28,51.12,52.536358296622616,-0.026959582707004492
2016-11-29,50.96,51.476358296622614,-0.010030979535249895
2016-11-30,49.9,51.44635829662261,-0.030057682367074956
2016-12-01,49.87,51.38635829662261,-0.02950896593741059
2016-12-02,49.81,51.326358296622615,-0.02954346162374022
2016-12-05,49.75,51.936358296622615,-0.04209687333362366
2016-12-06,50.36,52.95635829662261,-0.04902826365211366
2016-12-07,51.38,52.70635829662261,-0.02516505293646143
2016-12-08,51.13,53.06635829662262,-0.03648937592059809
2016-12-09,51.49,53.33635829662261,-0.0346172546380904
2016-12-12,51.76,53.936358296622615,-0.040350486487310655
2016-12-13,52.36,53.20635829662261,-0.015907089372743877
2016-12-14,51.63,53.38635829662261,-0.032899009272444046
2016-12-15,51.81,53.84635829662261,-0.03781793905922015
2016-12-16,52.27,54.48635829662261,-0.04067730650224044
2016-12-19,52.91,54.69635829662261,-0.03265954722131692
2016-12-20,53.12,54.546358296622614,-0.026149468840176104
2016-12-21,52.97,55.226358296622614,-0.04085654687755513
2016-12-22,53.65,55.256358296622615,-0.02907101275113888
2016-12-23,53.68,55.216358296622616,-0.027824332209112512
2016-12-27,53.64,55.01635829662261,-0.025017255580638942
2016-12-28,53.44,55.31635829662262,-0.033920495752107094
2016-12-29,53.74,54.95635829662261,-0.02213316774116314
2016-12-30,53.38,55.28484581497797,-0.03445511671232515
2017-01-03,54.58,55.224845814977975,-0.01167673364156474
2017-01-04,54.52,55.34484581497797,-0.01490375124967358
2017-01-05,54.64,53.96484581497798,0.01251099998204075
2017-01-06,53.26,53.38484581497797,-0.002338600272644209
2017-01-09,52.68,53.46484581497798,-0.01467966105605234
2017-01-10,52.76,53.16484581497797,-0.007614915622757623
2017-01-11,52.46,53.38484581497797,-0.017324126366934034
2017-01-12,52.68,53.254845814977976,-0.010794244282955057
2017-01-13,52.55,53.444845814977974,-0.016743351044100074
2017-01-17,52.74,52.95484581497797,-0.004057151176091289
2017-01-18,52.25,53.06484581497797,-0.015355661595985892
2017-01-19,52.36,53.42484581497797,-0.01993165911354744
2017-01-20,52.72,53.114845814977976,-0.007433812692470121
2017-01-23,52.41,50.82484581497798,0.031188568496451463
2017-01-24,50.12,50.474845814977975,-0.007030151538822138
2017-01-25,49.77,49.82484581497798,-0.001100772397402694
2017-01-26,49.12,50.30484581497797,-0.023553313717248225
2017-01-27,49.6,50.07484581497798,-0.009482721459243004
2017-01-30,49.37,49.71484581497798,-0.006936475600495262
2017-01-31,49.01,49.09484581497797,-0.0017282020865841963
2017-02-01,48.39,48.98484581497797,-0.012143466108371137
2017-02-02,48.28,49.28484581497797,-0.020388535225417947
2017-02-03,48.58,48.73484581497797,-0.003177312093401219
2017-02-06,48.03,48.74484581497797,-0.01466505438731569
2017-02-07,48.04,49.07484581497798,-0.021087092537785068
2017-02-08,48.37,49.514845814977974,-0.023121263858034036
2017-02-09,48.81,49.684845814977976,-0.01760790036937665
2017-02-10,48.98,49.254845814977976,-0.005580076648913246
2017-02-13,48.55,48.974845814977975,-0.00867477595709032
2017-02-14,48.27,48.78484581497797,-0.010553396374984536
2017-02-15,48.08,49.16484581497797,-0.02206547782251922
2017-02-16,48.46,49.89484581497798,-0.028757395509322325
2017-02-17,49.19,50.13484581497797,-0.01884608997233017
2017-02-21,49.43,50.374845814977974,-0.018756301874318426
2017-02-22,49.67,51.014845814977974,-0.02636185199609342
2017-02-23,50.31,51.30484581497797,-0.019390874276588033
2017-02-24,50.6,50.64484581497798,-0.0008854961300861497
2017-02-27,49.94,50.334845814977974,-0.007844383122367349
2017-02-28,49.63,50.514845814977974,-0.01751654985187756
2017-03-01,49.81,50.684845814977976,-0.017260500666639977
2017-03-02,49.98,50.794845814977975,-0.01604189956489055
2017-03-03,50.09,50.73484581497797,-0.0127101167771283
2017-03-06,50.03,50.14484581497798,-0.002290281545619388
2017-03-07,49.44,49.864845814977976,-0.008519946427877345
2017-03-08,49.16,49.98484581497797,-0.016501917761859164
2017-03-09,49.28,50.05484581497797,-0.015479936105329384
2017-03-10,49.35,50.17484581497797,-0.016439428992360505
2017-03-13,49.47,50.06484581497797,-0.011881506979494416
2017-03-14,49.36,50.84484581497797,-0.029203467749341905
2017-03-15,50.14,50.74484581497797,-0.0119193546706855
2017-03-16,50.04,51.09484581497797,-0.020644857581090026
2017-03-17,50.39,50.944845814977974,-0.010891107944326017
2017-03-20,50.24,50.864845814977976,-0.01228443348183661
2017-03-21,50.16,50.41484581497797,-0.005054975590191413
2017-03-22,49.71,50.34484581497797,-0.01260994655363712
2017-03-23,49.64,50.38484581497797,-0.014783131771667568
2017-03-24,49.68,49.84484581497797,-0.0033071787520393414
2017-03-27,49.14,50.004845814977976,-0.017295240108888166
2017-03-28,49.3,49.834845814977974,-0.010732366203433319
2017-03-29,49.13,49.764845814977974,-0.01275691312976801
2017-03-30,49.06,49.45484581497797,-0.007983966150762689
2017-03-31,48.75,50.233829214582826,-0.02953844526254179
2017-04-03,49.18,50.36382921458282,-0.02350554421783413
2017-04-04,49.31,50.07382921458282,-0.015254060385706869
2017-04-05,49.02,49.483829214582826,-0.009373349272778886
2017-04-06,48.43,49.71382921458282,-0.025824387999591636
2017-04-07,48.66,49.593829214582826,-0.018829544509304408
2017-04-10,48.54,49.75382921458282,-0.02439669938463851
2017-04-11,48.7,49.97382921458282,-0.025489926119391826
2017-04-12,48.92,49.673829214582824,-0.015175580914577824
2017-04-13,48.62,49.86382921458282,-0.024944518585409026
2017-04-17,48.81,50.273829214582825,-0.029117121919135847
2017-04-18,49.22,49.993829214582824,-0.015478494581029345
2017-04-19,48.94,49.46382921458282,-0.010590146838619474
2017-04-20,48.41,48.30382921458283,0.0021979786518688815
2017-04-21,47.25,48.103829214582824,-0.017749714077314738
2017-04-24,47.05,47.75382921458282,-0.014738696899470716
2017-04-25,46.7,48.413829214582826,-0.035399579880093346
2017-04-26,47.36,47.72382921458282,-0.007623638349448458
2017-04-27,46.67,46.96382921458282,-0.006256500364148043
2017-04-28,45.91,46.93382921458282,-0.021814312441924333
2017-05-01,45.88,46.96382921458282,-0.02307795664682044
2017-05-02,45.91,47.203829214582825,-0.02740941224707083
2017-05-03,46.15,46.93382921458282,-0.016700730106617434
2017-05-04,45.88,47.743829214582824,-0.03903811749589481
2017-05-05,46.69,47.68382921458282,-0.020842059686743575
2017-05-08,46.63,47.47382921458282,-0.017774618743491066
2017-05-09,46.42,47.43382921458282,-0.021373547768965162
2017-05-10,46.38,47.07382921458282,-0.014739170918517064
2017-05-11,46.02,46.89382921458282,-0.018634204739055082
2017-05-12,45.84,46.43382921458282,-0.012788719445010255
2017-05-15,45.38,46.36382921458282,-0.021219757540504758
2017-05-16,45.31,45.53382921458282,-0.004915668601645717
2017-05-17,44.48,46.093829214582826,-0.03501182787548185
2017-05-18,45.04,46.47382921458282,-0.03085240099244735
2017-05-19,45.42,46.53382921458282,-0.02393590283418512
2017-05-22,45.48,46.53382921458282,-0.022646518293675588
2017-05-23,45.48,46.093829214582826,-0.013316949905056497
2017-05-24,45.04,46.36382921458282,-0.028553060370743455
2017-05-25,45.31,46.37382921458283,-0.022940292673702456
2017-05-26,45.32,47.25382921458282,-0.040924285856309583
2017-05-30,46.2,47.69382921458283,-0.03132122622953648
2017-05-31,46.64,47.563829214582825,-0.01942293608058754
2017-06-01,46.51,47.493829214582824,-0.020714885088287338
2017-06-02,46.44,47.423829214582824,-0.020745461319270686
2017-06-05,46.37,47.493829214582824,-0.0236626364554694
2017-06-06,46.44,47.55382921458283,-0.02342249263580365
2017-06-07,46.5,47.243829214582824,-0.01574447344656016
2017-06-08,46.19,47.773829214582825,-0.03315265367297304
2017-06-09,46.72,48.243829214582824,-0.03158599222721348
2017-06-12,47.19,47.51382921458282,-0.006815472883070273
2017-06-13,46.46,47.743829214582824,-0.026889950716200484
2017-06-14,46.69,47.69382921458283,-0.02104736044712252
2017-06-15,46.64,47.68382921458282,-0.021890633193183073
2017-06-16,46.63,47.62382921458283,-0.02086831804525502
2017-06-19,46.57,46.993829214582824,-0.00901882697508094
2017-06-20,45.94,46.46382921458282,-0.011273913997996932
2017-06-21,45.41,46.47382921458282,-0.0228909309295523
2017-06-22,45.42,46.44382921458283,-0.022044461705611362
2017-06-23,45.39,46.80382921458283,-0.030207554345624277
2017-06-26,45.75,45.89382921458282,-0.003133955415015155
2017-06-27,44.84,45.89382921458282,-0.022962329198016995
2017-06-28,44.84,45.46382921458282,-0.01372144021653865
2017-06-29,44.41,45.71382921458282,-0.02852154888321856
2017-06-30,44.66,46.12108610567515,-0.0316793516598336
2017-07-03,45.0,45.771086105675145,-0.01684657654605093
2017-07-05,44.65,44.64108610567515,0.0001996791543947829
2017-07-06,43.52,44.601086105675144,-0.024239008510099525
2017-07-07,43.48,44.32108610567515,-0.018977109533591885
2017-07-10,43.2,44.01108610567515,-0.018429131781198094
2017-07-11,42.89,44.341086105675146,-0.03272554267653405
2017-07-12,43.22,44.61108610567515,-0.031182520469910435
2017-07-13,43.49,44.68108610567515,-0.026657501182001497
2017-07-14,43.56,44.78108610567514,-0.027267898388922518
2017-07-17,43.66,44.481086105675146,-0.018459218907660446
2017-07-18,43.36,44.57108610567515,-0.027172012429846237
2017-07-19,43.45,45.341086105675146,-0.041708001905107484
2017-07-20,44.22,45.351086105675144,-0.024940661906961537
2017-07-21,44.23,44.83108610567515,-0.013407797086563589
2017-07-24,43.71,45.101086105675144,-0.030843738494805373
2017-07-25,43.98,45.521086105675145,-0.033854335155747095
2017-07-26,44.4,48.93108610567515,-0.09260138015104524
2017-07-27,47.81,49.061086105675145,-0.025500579073613805
2017-07-28,47.94,49.521086105675145,-0.031927532895809296
2017-07-31,48.4,50.01108610567515,-0.03221457942886641
2017-08-01,48.89,49.33108610567515,-0.008941341869714181
2017-08-02,48.21,49.731086105675146,-0.030586223322027206
2017-08-03,48.61,50.03108610567514,-0.02840406267962159
2017-08-04,48.91,49.981086105675146,-0.021429828543752527
2017-08-07,48.86,49.72108610567515,-0.017318328562755725
2017-08-08,48.6,49.341086105675146,-0.015019655304869817
2017-08-09,48.22,49.14108610567515,-0.018743706716095154
2017-08-10,48.02,49.18108610567515,-0.023608386833514183
2017-08-11,48.06,49.90108610567515,-0.03689471010262768
2017-08-14,48.78,49.601086105675144,-0.016553792873120088
2017-08-15,48.48,49.53108610567514,-0.02122073607335484
2017-08-16,48.41,49.01108610567515,-0.01226428862194806
2017-08-17,47.89,48.811086105675145,-0.01887042840392872
2017-08-18,47.69,49.26108610567515,-0.03189304641608692
2017-08-21,48.14,49.47108610567515,-0.02690634490683741
2017-08-22,48.35,49.40108610567515,-0.021276578887896136
2017-08-23,48.28,49.43108610567515,-0.023286684480578135
2017-08-24,48.31,49.80108610567515,-0.029940835075587313
2017-08-25,48.68,49.731086105675146,-0.02113539413640919
2017-08-28,48.61,49.631086105675145,-0.02057351925567452
2017-08-29,48.51,49.241086105675144,-0.014847075145868582
2017-08-30,48.12,49.091086105675146,-0.01978131230555291
2017-08-31,47.97,49.04108610567515,-0.02184058695941482
2017-09-01,47.92,48.481086105675146,-0.011573299006794824
2017-09-05,47.36,48.03108610567514,-0.013971911944665627
2017-09-06,46.91,47.32108610567515,-0.0086871654796159
2017-09-07,46.2,47.231086105675146,-0.02183066684869761
2017-09-08,46.11,47.421086105675144,-0.02764774519827451
2017-09-11,46.3,47.911086105675146,-0.033626582835581176
2017-09-12,46.79,48.37108610567515,-0.032686595091559134
2017-09-13,47.25,48.30108610567515,-0.021761127759643673
2017-09-14,47.18,48.981086105675146,-0.03677105284658977
2017-09-15,47.86,49.21108610567515,-0.027454913365940525
2017-09-18,48.09,50.46108610567515,-0.046988408071709786
2017-09-19,49.34,50.601086105675144,-0.02492211536806721
2017-09-20,49.48,50.061086105675145,-0.011607540924072679
2017-09-21,48.94,51.021086105675145,-0.040788745683790206
2017-09-22,49.9,51.021086105675145,-0.021972995701289966
2017-09-25,49.9,50.631086105675145,-0.01443947112154087
2017-09-26,49.51,50.631086105675145,-0.022142248802154096
2017-09-27,49.51,50.53108610567514,-0.0202070880396229
2017-09-28,49.41,50.61108610567515,-0.02373168011386484
2017-09-29,49.49,50.45760273972603,-0.01917654995853013
2017-10-02,49.36,50.94760273972603,-0.03116148070472624
2017-10-03,49.85,50.99760273972603,-0.022503072263670654
2017-10-04,49.9,50.867602739726024,-0.019021984280976456
2017-10-05,49.77,49.90760273972603,-0.002757149856378427
2017-10-06,48.81,50.147602739726025,-0.02667331371089443
2017-10-09,49.05,50.23760273972603,-0.02363971756134209
2017-10-10,49.14,49.95760273972603,-0.016365932208269762
2017-10-11,48.86,49.44760273972603,-0.011883341298039363
2017-10-12,48.35,48.95760273972603,-0.012410794355194099
2017-10-13,47.86,49.187602739726024,-0.0269905965279702
2017-10-16,48.09,49.49760273972603,-0.02843779621262954
2017-10-17,48.4,49.74760273972603,-0.02708879756028726
2017-10-18,48.65,50.30760273972603,-0.03294934859651111
2017-10-19,49.21,50.62760273972603,-0.028000589856364555
2017-10-20,49.53,50.08760273972603,-0.011132549956993198
2017-10-23,48.99,50.037602739726026,-0.020936309542549436
2017-10-24,48.94,49.73760273972603,-0.01603621195617011
2017-10-25,48.64,49.98760273972603,-0.02695873908462232
2017-10-26,48.89,49.967602739726026,-0.02156602839922306
2017-10-27,48.87,48.92760273972603,-0.001177305580092547
2017-10-30,47.83,48.967602739726026,-0.023231742541546252
2017-10-31,47.87,48.92760273972603,-0.021615666423552837
2017-11-01,47.83,48.55760273972603,-0.014984321685443613
2017-11-02,47.46,48.51760273972603,-0.021798330502839747
2017-11-03,47.42,46.62760273972603,0.016994166839267022
2017-11-06,45.53,46.66760273972603,-0.02437671260018759
2017-11-07,45.57,46.55760273972603,-0.02121249122827673
2017-11-08,45.46,46.16760273972603,-0.015326824390584082
2017-11-09,45.07,45.97760273972603,-0.019740105739393776
2017-11-10,44.88,45.84760273972603,-0.02110476190476185
2017-11-13,44.75,45.31760273972603,-0.01252499482344549
2017-11-14,44.22,45.20760273972603,-0.02184594359961889
2017-11-15,44.11,45.867602739726024,-0.03831904513735929
2017-11-16,44.77,46.51760273972603,-0.03756863287870105
2017-11-17,45.42,47.297602739726024,-0.039697630132721096
2017-11-20,46.2,47.27760273972603,-0.022793091808365862
2017-11-21,46.18,48.19760273972603,-0.041861059991331384
2017-11-22,47.1,48.107602739726026,-0.0209447713530313
2017-11-24,47.01,48.757602739726025,-0.0358426715327852
2017-11-27,47.66,49.91760273972603,-0.045226585729634006
2017-11-28,48.82,50.99760273972603,-0.042700100058423396
2017-11-29,49.9,51.98760273972603,-0.04015578002658704
2017-11-30,50.89,52.34760273972603,-0.02784468941153384
2017-12-01,51.25,52.81760273972603,-0.02967955110440812
2017-12-04,51.72,52.01760273972603,-0.005721192904930783
2017-12-05,50.92,51.77760273972603,-0.016563199034860587
2017-12-06,50.68,51.51760273972603,-0.01625857367544281
2017-12-07,50.42,52.187602739726024,-0.03387016545943955
2017-12-08,51.09,52.937602739726024,-0.03490151884682002
2017-12-11,51.84,54.287602739726026,-0.04508585047419933
2017-12-12,53.19,53.98760273972603,-0.014773812861654023
2017-12-13,52.89,53.437602739726024,-0.010247516947816449
2017-12-14,52.34,53.76760273972603,-0.026551355593007475
2017-12-15,52.67,54.34760273972603,-0.030868017265824332
2017-12-18,53.25,53.92760273972603,-0.012565044713676254
2017-12-19,52.83,53.867602739726024,-0.01926209237005494
2017-12-20,52.77,54.107602739726026,-0.024721160650201024
2017-12-21,53.01,54.287602739726026,-0.02353396862726298
2017-12-22,53.19,54.31760273972603,-0.020759434931787557
2017-12-26,53.22,54.37760273972603,-0.02128822679563136
2017-12-27,53.28,54.52760273972603,-0.02288020519957845
2017-12-28,53.43,54.02760273972603,-0.011061063408734473
2017-12-29,52.93,54.03843727072634,-0.02051201564496019
2018-01-02,53.53,52.93843727072634,0.011174540839738345
2018-01-03,52.43,53.10843727072634,-0.012774566633695694
2018-01-04,52.6,52.98843727072634,-0.007330604387175033
2018-01-05,52.48,52.89843727072634,-0.00791020098731543
2018-01-08,52.39,52.11843727072634,0.005210492553010537
2018-01-09,51.61,52.19843727072634,-0.011273082136049717
2018-01-10,51.69,52.61843727072634,-0.017644713885162533
2018-01-11,52.11,52.36843727072634,-0.0049349815307703215
2018-01-12,51.86,52.168437270726336,-0.005912334868796498
2018-01-16,51.66,52.22843727072634,-0.010883673730842203
2018-01-17,51.72,52.05843727072634,-0.006501103153871424
2018-01-18,51.55,52.418437270726336,-0.01656740101276022
2018-01-19,51.91,53.96843727072634,-0.03814150223398971
2018-01-22,53.46,53.73843727072634,-0.0051813429058907845
2018-01-23,53.23,54.72843727072634,-0.027379500410618207
2018-01-24,54.22,54.79843727072634,-0.010555725665471583
2018-01-25,54.29,55.22843727072634,-0.016991921500986495
2018-01-26,54.72,54.63843727072634,0.0014927719998565347
2018-01-29,54.13,54.40843727072634,-0.005117538468176974
2018-01-30,53.9,54.57843727072634,-0.012430500114194887
2018-01-31,54.07,54.80843727072634,-0.013473058300838336
2018-02-01,54.3,53.48843727072634,0.015172676015304365
2018-02-02,52.98,51.00843727072634,0.03865169832217408
2018-02-05,50.5,51.33843727072634,-0.016331569780843824
2018-02-06,50.83,51.51843727072634,-0.01336292999550126
2018-02-07,51.01,49.54843727072634,0.029497655421257152
2018-02-08,49.04,50.38843727072634,-0.026760847205510196
2018-02-09,49.88,50.61843727072634,-0.014588306367043669
2018-02-12,50.11,50.58843727072634,-0.009457443173545022
2018-02-13,50.08,50.01843727072634,0.001230800733346582
2018-02-14,49.51,50.24843727072634,-0.014695726092889716
2018-02-15,49.74,50.65843727072634,-0.018129996111369784
2018-02-16,50.15,49.42843727072634,0.014598129520493552
2018-02-20,48.92,48.46843727072634,0.009316634797845946
2018-02-21,47.96,48.37843727072634,-0.008649251491625431
2018-02-22,47.87,48.79843727072634,-0.019025963179425398
