date,PXD,dcf,Deviation
2012-11-23,107.99,108.99755651767094,-0.009243844998558348
2012-11-26,106.35,107.47755651767095,-0.010491088132298265
2012-11-27,104.83,107.38755651767094,-0.023816134760921703
2012-11-28,104.74,109.28755651767094,-0.04161092682985956
2012-11-29,106.64,109.64755651767094,-0.027429307256712443
2012-11-30,107.0,107.47755651767095,-0.004443313870765464
2012-12-03,104.83,105.03755651767094,-0.0019760219539762813
2012-12-04,102.39,107.49755651767094,-0.04751323363179272
2012-12-05,104.85,105.89755651767094,-0.009892168923615663
2012-12-06,103.25,105.59755651767094,-0.022231163249294417
2012-12-07,102.95,104.34755651767094,-0.013393284560853758
2012-12-10,101.7,106.87755651767094,-0.04844381445804191
2012-12-11,104.23,108.24755651767094,-0.037114523846227376
2012-12-12,105.6,105.82755651767094,-0.002150257694298663
2012-12-13,103.18,105.59755651767094,-0.022894057375904997
2012-12-14,102.95,107.16755651767095,-0.03935478847066465
2012-12-17,104.52,110.39755651767094,-0.05323991493172353
2012-12-18,107.75,109.86755651767093,-0.01927371996600602
2012-12-19,107.22,111.43755651767094,-0.03784681439064175
2012-12-20,108.79,111.16755651767095,-0.021387143804793562
2012-12-21,108.52,110.27755651767094,-0.015937572187585736
2012-12-24,107.63,108.94755651767095,-0.012093493051009818
2012-12-26,106.3,107.59755651767094,-0.012059349298121247
2012-12-27,104.95,105.05755651767095,-0.0010237865912372524
2012-12-28,102.41,109.23755651767094,-0.06250191541556926
2012-12-31,106.59,111.56599113362888,-0.04460132593335597
2013-01-02,109.75,113.13599113362888,-0.02992850550652415
2013-01-03,111.32,114.98599113362889,-0.03188206752393452
2013-01-04,113.17,113.94599113362888,-0.006810166166520415
2013-01-07,112.13,114.22599113362888,-0.018349511462560697
2013-01-08,112.41,113.01599113362887,-0.0053619945951928205
2013-01-09,111.2,114.37599113362887,-0.027767987863101973
2013-01-10,112.56,113.66599113362888,-0.009730185102847844
2013-01-11,111.85,113.55599113362888,-0.015023347659581687
2013-01-14,111.74,112.67599113362888,-0.00830692611808348
2013-01-15,110.86,114.81599113362888,-0.03445505364339618
2013-01-16,113.0,115.95599113362888,-0.025492353648397303
2013-01-17,114.14,115.54599113362887,-0.012168238117433616
2013-01-18,113.73,116.22599113362888,-0.02147532672583663
2013-01-22,114.41,113.81599113362888,0.005219028191510544
2013-01-23,112.0,115.68599113362887,-0.03186203530357612
2013-01-24,113.87,117.42599113362888,-0.030282828352559688
2013-01-25,115.61,116.80599113362888,-0.010239124911500808
2013-01-28,114.99,119.18599113362887,-0.03520540538127859
2013-01-29,117.37,118.02599113362888,-0.005558022663721296
2013-01-30,116.21,119.35599113362888,-0.02635804959389665
2013-01-31,117.54,121.73599113362889,-0.034467958855511904
2013-02-01,119.92,121.48599113362889,-0.012890302157607336
2013-02-04,119.67,123.43599113362887,-0.030509668201650353
2013-02-05,121.62,126.92599113362888,-0.04180381879423478
2013-02-06,125.11,126.35599113362888,-0.009860958095063044
2013-02-07,124.54,130.78599113362887,-0.047757340671502835
2013-02-08,128.97,130.36599113362888,-0.010708246234234164
2013-02-11,128.55,130.31599113362887,-0.01355160727602478
2013-02-12,128.5,128.5759911336289,-0.0005910211771178453
2013-02-13,126.76,131.86599113362888,-0.038721061357318565
2013-02-14,130.05,132.37599113362887,-0.017571095133715464
2013-02-15,130.56,134.2659911336289,-0.027601860324707794
2013-02-19,132.45,129.65599113362887,0.02154940039362696
2013-02-20,127.84,127.33599113362888,0.003958102197847646
2013-02-21,125.52,128.81599113362887,-0.02558681654834094
2013-02-22,127.0,122.90599113362887,0.03331008381780132
2013-02-25,121.09,126.09599113362889,-0.03969984365580537
2013-02-26,124.28,127.91599113362888,-0.028424836499374773
2013-02-27,126.1,127.62599113362887,-0.011956742667182163
2013-02-28,125.81,125.50599113362888,0.002422265770941845
2013-03-01,123.69,124.81599113362888,-0.009021208928456925
2013-03-04,123.0,127.04599113362887,-0.0318466651133702
2013-03-05,125.23,126.92599113362888,-0.013362047587584525
2013-03-06,125.11,129.46599113362888,-0.033645833129511415
2013-03-07,127.65,129.45599113362888,-0.013950618413362426
2013-03-08,127.64,129.4859911336289,-0.014256299986334708
2013-03-11,127.67,128.92599113362888,-0.009741954454529411
2013-03-12,127.11,128.1059911336289,-0.00777474281113022
2013-03-13,126.29,129.43599113362887,-0.0243053814172981
2013-03-14,127.62,131.12599113362887,-0.026737575848375883
2013-03-15,129.31,128.80599113362888,0.003912930306543272
2013-03-18,126.99,125.83599113362888,0.0091707376878023
2013-03-19,124.02,126.27599113362888,-0.017865558712911067
2013-03-20,124.46,123.64599113362888,0.006583382598238652
2013-03-21,121.83,124.54599113362887,-0.02180713412698132
2013-03-22,122.73,123.93599113362887,-0.009730757971093018
2013-03-25,122.12,127.88599113362888,-0.04508696443228055
2013-03-26,126.07,128.06599113362887,-0.015585645462628639
2013-03-27,126.25,126.06599113362888,0.001459623366432572
2013-03-28,124.25,126.15139177859301,-0.01507230123889658
2013-04-01,122.91,126.721391778593,-0.030076940641973415
2013-04-02,123.48,124.171391778593,-0.005568044045328957
2013-04-03,120.93,121.061391778593,-0.0010853318028368752
2013-04-04,117.82,121.831391778593,-0.03292576502682498
2013-04-05,118.59,124.62139177859301,-0.048397724439706136
2013-04-08,121.38,126.441391778593,-0.04002954813607107
2013-04-09,123.2,126.141391778593,-0.023318212500428204
2013-04-10,122.9,126.76139177859301,-0.030461891624994797
2013-04-11,123.52,121.85139177859301,0.013693796985420503
2013-04-12,118.61,113.411391778593,0.04583850122883559
2013-04-15,110.17,116.85139177859301,-0.057178538286071445
2013-04-16,113.61,114.831391778593,-0.010636392711741882
2013-04-17,111.59,115.591391778593,-0.03461669348403884
2013-04-18,112.35,113.831391778593,-0.013013912554758034
2013-04-19,110.59,115.951391778593,-0.04623827016091775
2013-04-22,112.71,117.021391778593,-0.03684276620765414
2013-04-23,113.78,118.96139177859301,-0.04355523839395259
2013-04-24,115.72,120.73139177859301,-0.04150860604492412
2013-04-25,117.49,121.361391778593,-0.03189969826364403
2013-04-26,118.12,124.251391778593,-0.04934666478037286
2013-04-29,121.01,125.471391778593,-0.03555704384363234
2013-04-30,122.23,122.21139177859301,0.00015226257664013865
2013-05-01,118.97,129.551391778593,-0.08167717562368526
2013-05-02,126.31,132.881391778593,-0.04945306254424442
2013-05-03,129.64,136.78139177859302,-0.0522102581771704
2013-05-06,133.54,141.03139177859302,-0.05311861199210077
2013-05-07,137.79,141.311391778593,-0.024919376522101744
2013-05-08,138.07,140.211391778593,-0.015272594840043174
2013-05-09,136.97,140.371391778593,-0.024231374609136824
2013-05-10,137.13,140.961391778593,-0.02718043380708768
2013-05-13,137.72,143.19139177859302,-0.03821034009539526
2013-05-14,139.95,142.071391778593,-0.014931871589595191
2013-05-15,138.83,141.821391778593,-0.021092669738166592
2013-05-16,138.58,145.491391778593,-0.0475037848913471
2013-05-17,142.25,143.391391778593,-0.007959974196745323
2013-05-20,140.15,142.211391778593,-0.014495264780210793
2013-05-21,138.97,146.771391778593,-0.053153354233783645
2013-05-22,143.53,147.261391778593,-0.02533856113626265
2013-05-23,144.02,144.44139177859302,-0.0029173893535928697
2013-05-24,141.2,148.481391778593,-0.04903908625432751
2013-05-28,145.24,147.891391778593,-0.01792796556112186
2013-05-29,144.65,147.711391778593,-0.020725495452522447
2013-05-30,144.47,141.921391778593,0.01795788633036377
2013-05-31,138.68,144.071391778593,-0.03742166791085366
2013-06-03,140.83,143.241391778593,-0.016834462082861212
2013-06-04,140.0,141.241391778593,-0.008789150000298673
2013-06-05,138.0,145.261391778593,-0.04998844971594929
2013-06-06,142.02,147.53139177859302,-0.03735741737503706
2013-06-07,144.29,148.801391778593,-0.030318209558857334
2013-06-10,145.56,146.371391778593,-0.0055433768083611445
2013-06-11,143.13,146.121391778593,-0.020471963359927736
2013-06-12,142.88,150.19139177859302,-0.04868049820971909
2013-06-13,146.95,149.861391778593,-0.01942723034959093
2013-06-14,146.62,155.561391778593,-0.057478219218551785
2013-06-17,152.32,157.891391778593,-0.03528622881737353
2013-06-18,154.65,156.301391778593,-0.010565432334295854
2013-06-19,153.06,149.53139177859302,0.023597775553588773
2013-06-20,146.29,147.851391778593,-0.010560548398023895
2013-06-21,144.61,148.481391778593,-0.026073245490356056
2013-06-24,145.24,151.25139177859302,-0.039744373310578784
2013-06-25,148.01,150.411391778593,-0.015965491377992747
2013-06-26,147.17,149.951391778593,-0.018548622627656663
2013-06-27,146.71,147.991391778593,-0.00865855617136202
2013-06-28,144.75,153.85385645467804,-0.059172104388295454
2013-07-01,148.73,155.02385645467803,-0.040599276773366055
2013-07-02,149.9,153.87385645467805,-0.025825416651258704
2013-07-03,148.75,157.67385645467803,-0.056596931509968584
2013-07-05,152.55,155.72385645467804,-0.020381311681693104
2013-07-08,150.6,158.61385645467803,-0.050524315049157775
2013-07-09,153.49,157.20385645467803,-0.023624461501354665
2013-07-10,152.08,158.57385645467804,-0.040951620903121766
2013-07-11,153.45,158.55385645467803,-0.03219004929178093
2013-07-12,153.43,157.63385645467804,-0.026668487019390397
2013-07-15,152.51,157.71385645467805,-0.03299555645685126
2013-07-16,152.59,158.53385645467804,-0.037492663003358406
2013-07-17,153.41,161.35385645467804,-0.04923251683736085
2013-07-18,156.23,162.96385645467805,-0.04132116532570407
2013-07-19,157.84,160.98385645467803,-0.019529016908370056
2013-07-22,155.86,160.22385645467804,-0.027235996881103786
2013-07-23,155.1,158.12385645467805,-0.019123341173662545
2013-07-24,153.0,159.88385645467804,-0.04305535660274362
2013-07-25,154.76,159.90385645467805,-0.03216843276157
2013-07-26,154.78,160.01385645467803,-0.0327087701692913
2013-07-29,154.89,158.45385645467803,-0.02249144662312086
2013-07-30,153.33,159.88385645467804,-0.04099135835227885
2013-07-31,154.76,179.27385645467803,-0.13673971732111057
2013-08-01,174.15,186.33385645467803,-0.06538723926234791
2013-08-02,181.21,185.20385645467803,-0.02156465060248558
2013-08-05,180.08,181.79385645467804,-0.009427471797460285
2013-08-06,176.67,180.79385645467804,-0.02280971563716727
2013-08-07,175.67,181.47385645467804,-0.031981777254662225
2013-08-08,176.35,180.74385645467805,-0.02430985230073268
2013-08-09,175.62,179.31385645467805,-0.020599949873989054
2013-08-12,174.19,179.18385645467805,-0.02787001325613936
2013-08-13,174.06,175.08385645467803,-0.005847806162203484
2013-08-14,169.96,174.27385645467803,-0.02475331953074611
2013-08-15,169.15,175.41385645467804,-0.035709017413321886
2013-08-16,170.29,171.48385645467803,-0.006961917461854927
2013-08-19,166.36,172.76385645467803,-0.03706710758889531
2013-08-20,167.64,171.90385645467805,-0.02480372775000672
2013-08-21,166.78,175.46385645467805,-0.049490856009545614
2013-08-22,170.34,177.32385645467804,-0.039384753942924955
2013-08-23,172.2,178.08385645467803,-0.0330398081657417
2013-08-26,172.96,176.22385645467804,-0.018521081766914138
2013-08-27,171.1,181.89385645467803,-0.05934151194033044
2013-08-28,176.77,178.90385645467805,-0.011927392158919803
2013-08-29,173.78,180.09385645467805,-0.0350586998300354
2013-08-30,174.97,184.92385645467803,-0.05382678387478668
2013-09-03,179.8,187.12385645467805,-0.039139084633240784
2013-09-04,182.0,187.12385645467805,-0.027382165757785515
2013-09-05,182.0,185.98385645467803,-0.021420442239559967
2013-09-06,180.86,187.33385645467803,-0.0345578561035188
2013-09-09,182.21,186.11385645467803,-0.020975635715918206
2013-09-10,180.99,191.48385645467803,-0.05480282593515551
2013-09-11,186.36,191.93385645467805,-0.029040506753920226
2013-09-12,186.81,189.95385645467803,-0.016550632418605993
2013-09-13,184.83,190.12385645467805,-0.027844251391671015
2013-09-16,185.0,189.72385645467804,-0.024898589681611738
2013-09-17,184.6,192.69385645467804,-0.04200370786902452
2013-09-18,187.57,190.93385645467805,-0.01761791500543297
2013-09-19,185.81,187.86385645467803,-0.010932685474672521
2013-09-20,182.74,187.92385645467803,-0.027584876941519232
2013-09-23,182.8,189.67385645467803,-0.0362404001434985
2013-09-24,184.55,191.25385645467804,-0.03505213739973223
2013-09-25,186.13,193.35385645467804,-0.03736080876344616
2013-09-26,188.23,193.90385645467805,-0.029261184168372756
2013-09-27,188.78,193.92385645467803,-0.026525134909743286
2013-09-30,188.8,199.8980823619688,-0.05551870348547283
2013-10-01,194.46,200.90808236196878,-0.03209468870620891
2013-10-02,195.47,202.46808236196878,-0.03456387930546867
2013-10-03,197.03,206.7880823619688,-0.04718880435714823
2013-10-04,201.35,201.4580823619688,-0.0005365005002608836
2013-10-07,196.02,197.4880823619688,-0.00743377698750447
2013-10-08,192.05,195.4480823619688,-0.01738611257221523
2013-10-09,190.01,198.1480823619688,-0.0410707096680476
2013-10-10,192.71,200.43808236196878,-0.03855595838326131
2013-10-11,195.0,200.4480823619688,-0.027179518495620503
2013-10-14,195.01,205.15808236196878,-0.04946469690657429
2013-10-15,199.72,217.2980823619688,-0.08089386786528441
2013-10-16,211.86,221.21808236196878,-0.04230252003837809
2013-10-17,215.78,230.3880823619688,-0.06340641500291522
2013-10-18,224.95,225.5980823619688,-0.0028727299238695547
2013-10-21,220.16,213.9480823619688,0.029034696499506518
2013-10-22,208.51,210.4580823619688,-0.00925639129704825
2013-10-23,205.02,215.3180823619688,-0.04782729926349982
2013-10-24,209.88,216.2080823619688,-0.029268481977350547
2013-10-25,210.77,212.3080823619688,-0.0072445775255342015
2013-10-28,206.87,219.1080823619688,-0.05585408913282963
2013-10-29,213.67,214.3380823619688,-0.003116955953914702
2013-10-30,208.9,210.21808236196878,-0.006270071285776502
2013-10-31,204.78,210.7280823619688,-0.02822633934357044
2013-11-01,205.29,218.8480823619688,-0.061952027249405406
2013-11-04,213.41,215.7980823619688,-0.01106628166400081
2013-11-05,210.36,203.9880823619688,0.031236715224983058
2013-11-06,198.55,191.5980823619688,0.036283858128066226
2013-11-07,186.16,195.2680823619688,-0.04664398939036607
2013-11-08,189.83,193.8180823619688,-0.02057642049373276
2013-11-11,188.38,188.18808236196878,0.0010198182351530694
2013-11-12,182.75,200.8780823619688,-0.09024420259699228
2013-11-13,195.44,200.7980823619688,-0.026683931932726557
2013-11-14,195.36,199.9880823619688,-0.023141790787273853
2013-11-15,194.55,191.4780823619688,0.01604318154922857
2013-11-18,186.04,188.8380823619688,-0.014817362721388894
2013-11-19,183.4,188.5680823619688,-0.02740698371237782
2013-11-20,183.13,192.15808236196878,-0.046982579400238644
2013-11-21,186.72,192.1180823619688,-0.028097731851176255
2013-11-22,186.68,186.4780823619688,0.0010827955514860488
2013-11-25,181.04,188.9780823619688,-0.04200530697927285
2013-11-26,183.54,184.3480823619688,-0.004383459548996771
2013-11-27,178.91,183.18808236196878,-0.023353497164272707
2013-11-29,177.75,183.5480823619688,-0.031588901868964236
2013-12-02,178.11,186.8380823619688,-0.046714686062017674
2013-12-03,181.4,190.7080823619688,-0.048808011945198015
2013-12-04,185.27,189.8780823619688,-0.02426863756283526
2013-12-05,184.44,182.6480823619688,0.00981076622792032
2013-12-06,177.21,182.8780823619688,-0.030993776229291448
2013-12-09,177.44,184.0980823619688,-0.03616595173912707
2013-12-10,178.66,181.8680823619688,-0.017639611746627426
2013-12-11,176.43,184.5180823619688,-0.043833548768962394
2013-12-12,179.08,185.18808236196878,-0.032983128741675194
2013-12-13,179.75,184.9580823619688,-0.028158176682305802
2013-12-16,179.52,187.8680823619688,-0.04443587360350221
2013-12-17,182.43,189.3880823619688,-0.03673981105458435
2013-12-18,183.95,192.9880823619688,-0.04683233415945842
2013-12-19,187.55,192.7280823619688,-0.026867295614157904
2013-12-20,187.29,190.6280823619688,-0.017510968586624043
2013-12-23,185.19,189.27808236196879,-0.021598287086144974
2013-12-24,183.84,191.7580823619688,-0.04129203976405216
2013-12-26,186.32,193.0180823619688,-0.03470183870860255
2013-12-27,187.58,187.1380823619688,0.0023614522092645363
2013-12-30,181.7,189.5080823619688,-0.041201843555437545
2013-12-31,184.07,179.41434584588262,0.02594917442174105
2014-01-02,176.53,178.9343458458826,-0.013437028170955378
2014-01-03,176.05,176.94434584588262,-0.005054390642476814
2014-01-06,174.06,178.0543458458826,-0.02243329600806243
2014-01-07,175.17,178.25434584588263,-0.017303061146959897
2014-01-08,175.37,174.4043458458826,0.005536869792056365
2014-01-09,171.52,172.63434584588262,-0.006454948697621421
2014-01-10,169.75,167.66434584588262,0.012439461375017169
2014-01-13,164.78,175.0543458458826,-0.05869232092602894
2014-01-14,172.17,175.8443458458826,-0.02089544493573292
2014-01-15,172.96,178.4043458458826,-0.030516890270070984
2014-01-16,175.52,177.5843458458826,-0.01162459357579948
2014-01-17,174.7,182.6143458458826,-0.043339124367380966
2014-01-21,179.73,186.8743458458826,-0.03823074704847196
2014-01-22,183.99,182.6243458458826,0.0074779413872336775
2014-01-23,179.74,175.6143458458826,0.02349269437098278
2014-01-24,172.73,174.1543458458826,-0.008178640842779084
2014-01-27,171.27,177.3743458458826,-0.034415043600423134
2014-01-28,174.49,170.57434584588262,0.02295570377069045
2014-01-29,167.69,175.2743458458826,-0.04327128313775863
2014-01-30,172.39,172.2043458458826,0.001078103767970573
2014-01-31,169.32,168.0943458458826,0.0072914656822611335
2014-02-03,165.21,174.79434584588262,-0.05483212743238952
2014-02-04,171.91,177.8343458458826,-0.03331384507139501
2014-02-05,174.95,183.0643458458826,-0.04432510223871711
2014-02-06,180.18,187.94434584588262,-0.04131194163324026
2014-02-07,185.06,189.8143458458826,-0.02504734731558611
2014-02-10,186.93,183.54434584588262,0.01844597357937805
2014-02-11,180.66,183.0543458458826,-0.013079972697826348
2014-02-12,180.17,182.38434584588262,-0.012141095967489357
2014-02-13,179.5,188.1843458458826,-0.04614807786931874
2014-02-14,185.3,192.76434584588262,-0.038722647661463494
2014-02-18,189.88,190.9243458458826,-0.005469945916303565
2014-02-19,188.04,192.48434584588261,-0.023089388523267806
2014-02-20,189.6,189.9643458458826,-0.001917969628775551
2014-02-21,187.08,197.6243458458826,-0.053355500309185566
2014-02-24,194.74,196.28434584588263,-0.007867901228838736
2014-02-25,193.4,194.7143458458826,-0.006750123316146994
2014-02-26,191.83,197.88434584588262,-0.030595375394665614
2014-02-27,195.0,204.0643458458826,-0.04441905717683947
2014-02-28,201.18,205.3743458458826,-0.020422929790024136
2014-03-03,202.49,207.3943458458826,-0.023647442392316198
2014-03-04,204.51,201.75434584588263,0.013658462436404673
2014-03-05,198.87,201.2043458458826,-0.011601865934201316
2014-03-06,198.32,198.88434584588262,-0.0028375578956825187
2014-03-07,196.0,197.8043458458826,-0.00912187160583644
2014-03-10,194.92,191.4643458458826,0.018048551749154207
2014-03-11,188.58,189.5643458458826,-0.00519267397827472
2014-03-12,186.68,185.7743458458826,0.004875022705604026
2014-03-13,182.89,189.1543458458826,-0.033117641669129894
2014-03-14,186.27,188.4543458458826,-0.011590848892754968
2014-03-17,185.57,190.98434584588261,-0.0283496839591858
2014-03-18,188.1,188.35434584588262,-0.001350358255554851
2014-03-19,185.47,187.4243458458826,-0.010427385178068849
2014-03-20,184.54,188.97434584588262,-0.02346533242929727
2014-03-21,186.09,184.73434584588261,0.007338398000166002
2014-03-24,181.85,183.82434584588262,-0.010740393699199657
2014-03-25,180.94,182.79434584588262,-0.010144437659171612
2014-03-26,179.91,188.32434584588262,-0.04468007473005431
2014-03-27,185.44,191.73434584588261,-0.03282847326134286
2014-03-28,188.85,190.0243458458826,-0.006179975732346743
2014-03-31,187.14,187.5072027972028,-0.001958339688955646
2014-04-01,185.71,194.9272027972028,-0.0472853591747896
2014-04-02,193.13,194.5772027972028,-0.007437679113473261
2014-04-03,192.78,190.7472027972028,0.010657022346788558
2014-04-04,188.95,183.3972027972028,0.030277436722616624
2014-04-07,181.6,187.68720279720276,-0.03243270029326417
2014-04-08,185.89,190.18720279720276,-0.022594594872846874
2014-04-09,188.39,185.4172027972028,0.016033017206330324
2014-04-10,183.62,188.0672027972028,-0.023646881173632006
2014-04-11,186.27,192.6972027972028,-0.033353897741665084
2014-04-14,190.9,197.5472027972028,-0.033648680938431985
2014-04-15,195.75,202.1072027972028,-0.031454607798326206
2014-04-16,200.31,205.1072027972028,-0.023388758326278625
2014-04-17,203.31,201.7872027972028,0.007546549938192149
2014-04-21,199.99,199.9072027972028,0.00041417818687206065
2014-04-22,198.11,199.1172027972028,-0.005058341434359126
2014-04-23,197.32,199.1172027972028,-0.009025853979242604
2014-04-24,197.32,193.8272027972028,0.018020159979565076
2014-04-25,192.03,193.1572027972028,-0.005835675713249389
2014-04-28,191.36,197.87720279720278,-0.03293559189777928
2014-04-29,196.08,195.0672027972028,0.0051920424770233176
2014-04-30,193.27,194.9072027972028,-0.008399909155262342
2014-05-01,193.11,197.9272027972028,-0.024338255323794522
2014-05-02,196.13,200.0472027972028,-0.019581392503517536
2014-05-05,198.25,199.9172027972028,-0.008339466408471274
2014-05-06,198.12,209.9972027972028,-0.056558861922902715
2014-05-07,208.2,204.7972027972028,0.016615447654169113
2014-05-08,203.0,202.8272027972028,0.0008519429367173093
2014-05-09,201.03,206.1472027972028,-0.024823052303245885
2014-05-12,204.35,207.0172027972028,-0.01288396694170213
2014-05-13,205.22,206.6072027972028,-0.006714203466393287
2014-05-14,204.81,204.09720279720278,0.0034924398425266734
2014-05-15,202.3,204.3172027972028,-0.00987289748286635
2014-05-16,202.52,204.6572027972028,-0.010442841825218263
2014-05-19,202.86,202.5672027972028,0.001445432423186066
2014-05-20,200.77,206.5372027972028,-0.02792331221250033
2014-05-21,204.74,204.6072027972028,0.0006490348383718647
2014-05-22,202.81,204.1072027972028,-0.006355497402468879
2014-05-23,202.31,205.3172027972028,-0.014646618774429299
2014-05-27,203.52,204.7572027972028,-0.006042291945295597
2014-05-28,202.96,211.9472027972028,-0.0424030262187608
2014-05-29,210.15,211.9572027972028,-0.00852626272357393
2014-05-30,210.16,211.0772027972028,-0.00434534277055032
2014-06-02,209.28,216.09720279720278,-0.03154692753520005
2014-06-03,214.3,216.3272027972028,-0.009371002680153895
2014-06-04,214.53,216.8072027972028,-0.010503353983736585
2014-06-05,215.01,220.7272027972028,-0.025901668325202354
2014-06-06,218.93,222.2672027972028,-0.015014373489226185
2014-06-09,220.47,220.9972027972028,-0.0023855632131533078
2014-06-10,219.2,225.5872027972028,-0.02831367523513617
2014-06-11,223.79,224.7972027972028,-0.004480495240465454
2014-06-12,223.0,228.7472027972028,-0.025124691042880287
2014-06-13,226.95,229.1772027972028,-0.009718256310046858
2014-06-16,227.38,228.2672027972028,-0.0038866853684232927
2014-06-17,226.47,230.2972027972028,-0.016618537918469567
2014-06-18,228.5,231.7672027972028,-0.014096916033722096
2014-06-19,229.97,234.09720279720278,-0.017630295227312742
2014-06-20,232.3,234.5672027972028,-0.00966547228327963
2014-06-23,232.77,223.4472027972028,0.04172259525333333
2014-06-24,221.65,234.8672027972028,-0.05627521697278115
2014-06-25,233.07,229.9572027972028,0.013536419668238597
2014-06-26,228.16,228.0872027972028,0.0003191639070689867
2014-06-27,226.29,231.6072027972028,-0.022957847307791157
2014-06-30,229.81,231.8618881118881,-0.008849613572101789
2014-07-01,228.75,227.66188811188812,0.004779508318832448
2014-07-02,224.55,228.09188811188812,-0.01552833878138915
2014-07-03,224.98,226.2418881118881,-0.005577605996923252
2014-07-07,223.13,227.12188811188813,-0.017575972730209055
2014-07-08,224.01,229.1518881118881,-0.022438776979997965
2014-07-09,226.04,227.25188811188812,-0.005332796668740758
2014-07-10,224.14,225.53188811188812,-0.006171580096902329
2014-07-11,222.42,227.7718881118881,-0.023496701705607803
2014-07-14,224.66,223.0218881118881,0.007345072279587583
2014-07-15,219.91,228.8018881118881,-0.03886282663690177
2014-07-16,225.69,225.69188811188812,-8.365882814498349e-06
2014-07-17,222.58,226.2118881118881,-0.016055248652943055
2014-07-18,223.1,230.7718881118881,-0.033244465669789225
2014-07-21,227.66,232.28188811188812,-0.019897755048649324
2014-07-22,229.17,234.8618881118881,-0.02423504365755802
2014-07-23,231.75,235.3918881118881,-0.015471595648856917
2014-07-24,232.28,234.4918881118881,-0.009432684984107875
2014-07-25,231.38,230.6118881118881,0.003330755818361064
2014-07-28,227.5,232.07188811188811,-0.019700309887097922
2014-07-29,228.96,230.2318881118881,-0.005524378583343759
2014-07-30,227.12,224.57188811188811,0.011346530990746118
2014-07-31,221.46,219.57188811188811,0.008599060218263288
2014-08-01,216.46,225.5218881118881,-0.04018185634997973
2014-08-04,222.41,213.09188811188812,0.04372813986808932
2014-08-05,209.98,209.47188811188815,0.002425680565978583
2014-08-06,206.36,208.82188811188811,-0.011789416014517662
2014-08-07,205.71,213.22188811188815,-0.03523037985643518
2014-08-08,210.11,211.9518881118881,-0.008690123632754676
2014-08-11,208.84,207.69188811188812,0.0055279572955366785
2014-08-12,204.58,208.0018881118881,-0.01645123581785657
2014-08-13,204.89,203.1818881118881,0.008406811768435052
2014-08-14,200.07,206.12188811188813,-0.02936072518704569
2014-08-15,203.01,207.1518881118881,-0.01999445020578794
2014-08-18,204.04,206.28188811188812,-0.010868080239173072
2014-08-19,203.17,207.5818881118881,-0.02125372378109447
2014-08-20,204.47,209.06188811188812,-0.021964252563483
2014-08-21,205.95,207.34188811188812,-0.006713009727860819
2014-08-22,204.23,211.19188811188812,-0.03296475150693179
2014-08-25,208.08,214.4618881118881,-0.029757679409026516
2014-08-26,211.35,209.16188811188812,0.010461331688406794
2014-08-27,206.05,208.2518881118881,-0.010573196391405859
2014-08-28,205.14,211.7618881118881,-0.03127044328387052
2014-08-29,208.65,208.41188811188812,0.0011425062661687413
2014-09-02,205.3,209.0518881118881,-0.017947162045625853
2014-09-03,205.94,203.0218881118881,0.014373385624823376
2014-09-04,199.91,205.22188811188815,-0.025883633372440706
2014-09-05,202.11,201.07188811188811,0.00516288924254904
2014-09-08,197.96,202.4918881118881,-0.02238059091722222
2014-09-09,199.38,203.2318881118881,-0.018953167968244644
2014-09-10,200.12,206.7318881118881,-0.03198291358084826
2014-09-11,203.62,205.3618881118881,-0.008482041764921178
2014-09-12,202.25,205.7318881118881,-0.016924396814918974
2014-09-15,202.62,209.9318881118881,-0.03482981160056564
2014-09-16,206.82,208.5518881118881,-0.008304351150055012
2014-09-17,205.44,205.2718881118881,0.000818971802024171
2014-09-18,202.16,203.7918881118881,-0.008007620553533323
2014-09-19,200.68,199.0218881118881,0.008331304178863741
2014-09-22,195.91,200.47188811188815,-0.02275574972058947
2014-09-23,197.36,201.63188811188812,-0.021186570000860105
2014-09-24,198.52,197.8018881118881,0.0036304602295085253
2014-09-25,194.69,199.7118881118881,-0.025145664383657507
2014-09-26,196.6,205.07188811188811,-0.04131179651140593
2014-09-29,201.96,200.0818881118881,0.009386716138252593
2014-09-30,196.97,193.66615384615383,0.017059491750276212
2014-10-01,189.82,192.20615384615388,-0.012414554884979445
2014-10-02,188.36,190.22615384615384,-0.009810185447281294
2014-10-03,186.38,190.85615384615386,-0.02345302342078015
2014-10-06,187.01,186.87615384615384,0.0007162291768716411
2014-10-07,183.03,189.54615384615386,-0.03437766324418656
2014-10-08,185.7,181.84615384615384,0.021192893401015267
2014-10-09,178.0,180.08615384615385,-0.011584199015855723
2014-10-10,176.24,171.87615384615384,0.025389479902792278
2014-10-13,168.03,168.62615384615384,-0.003535358143184286
2014-10-14,164.78,175.42615384615385,-0.06068738105887206
2014-10-15,171.58,181.76615384615386,-0.05603988218167044
2014-10-16,177.92,182.52615384615385,-0.025235582677298196
2014-10-17,178.68,183.55615384615385,-0.026564916206736067
2014-10-20,179.71,189.78615384615384,-0.05309214419468056
2014-10-21,185.94,182.83615384615385,0.016976107233462434
2014-10-22,178.99,187.78615384615384,-0.04684133343164476
2014-10-23,183.94,184.95615384615388,-0.005494025611059827
2014-10-24,181.11,180.29615384615386,0.004513940738528399
2014-10-27,176.45,187.60615384615386,-0.05946582037656645
