date,COO,dcf,Deviation
2010-09-07,43.67,43.727772501934865,-0.0013211855676459328
2010-09-08,43.66,44.06777250193486,-0.009253304144586916
2010-09-09,44.0,44.117772501934866,-0.002669502453454542
2010-09-10,44.05,46.21777250193486,-0.046903439620421206
2010-09-13,46.15,45.38777250193486,0.01679367494918682
2010-09-14,45.32,46.32777250193487,-0.021753096415174644
2010-09-15,46.26,46.30777250193486,-0.0010316303150377237
2010-09-16,46.24,46.55777250193486,-0.006825337314444235
2010-09-17,46.49,46.587772501934865,-0.002098673035522358
2010-09-20,46.52,46.257772501934866,0.005668831071668379
2010-09-21,46.19,45.337772501934865,0.018797295302250827
2010-09-22,45.27,44.95777250193486,0.006944905868094375
2010-09-23,44.89,45.88777250193486,-0.021743755417476196
2010-09-24,45.82,46.48777250193486,-0.01436447620515846
2010-09-27,46.42,46.447772501934864,-0.00059792968400596
2010-09-28,46.38,46.907772501934865,-0.011251280412283293
2010-09-29,46.84,46.28777250193486,0.011930310494894902
2010-09-30,46.22,46.977772501934865,-0.016130447689993277
2010-10-01,46.91,46.74777250193486,0.0034702722586070767
2010-10-04,46.68,47.56777250193486,-0.018663318781613092
2010-10-05,47.5,47.57777250193487,-0.0016346394092262573
2010-10-06,47.51,48.297772501934865,-0.016310741906437
2010-10-07,48.23,48.34777250193486,-0.0024359447362368725
2010-10-08,48.28,48.88777250193486,-0.012431994153769388
2010-10-11,48.82,49.42777250193486,-0.012296174218878075
2010-10-12,49.36,50.64777250193486,-0.025426044193467057
2010-10-13,50.58,50.84777250193486,-0.005266159927156622
2010-10-14,50.78,50.56777250193486,0.00419689235979348
2010-10-15,50.5,50.88777250193486,-0.007620150831324279
2010-10-18,50.82,49.907772501934865,0.01827826513454922
2010-10-19,49.84,50.88777250193486,-0.020589867671944595
2010-10-20,50.82,50.867772501934866,-0.0009391506564013774
2010-10-21,50.8,50.727772501934865,0.0014238255397942545
2010-10-22,50.66,50.10777250193486,0.011020795187888455
2010-10-25,50.04,49.66777250193486,0.007494346521190076
2010-10-26,49.6,49.99777250193486,-0.007955804469478411
2010-10-27,49.93,49.947772501934864,-0.00035582171225301273
2010-10-28,49.88,49.407772501934865,0.009557757295102665
2010-10-29,49.34,62.4281379295919,-0.20965126245400822
2010-11-01,49.57,63.3381379295919,-0.21737516099536858
2010-11-02,50.48,62.9081379295919,-0.19756009855993095
2010-11-03,50.05,62.8881379295919,-0.2041424400888635
2010-11-04,50.03,63.0381379295919,-0.20635346088618378
2010-11-05,50.18,62.4781379295919,-0.19683905982362926
2010-11-08,49.62,62.2581379295919,-0.2029957584642903
2010-11-09,49.4,62.7481379295919,-0.21272564206717193
2010-11-10,49.89,62.5181379295919,-0.20199158752638702
2010-11-11,49.66,62.3781379295919,-0.20388774579881264
2010-11-12,49.52,62.648137929591904,-0.20955352167603392
2010-11-15,49.79,61.9881379295919,-0.19678180918173305
2010-11-16,49.13,61.8381379295919,-0.20550647796124166
2010-11-17,48.98,63.3381379295919,-0.22669024380781033
2010-11-18,50.48,63.7281379295919,-0.20788521930812898
2010-11-19,50.87,65.0081379295919,-0.21748258571725954
2010-11-22,52.15,64.5781379295919,-0.19245116579765775
2010-11-23,51.72,65.8581379295919,-0.21467564030897457
2010-11-24,53.0,65.1481379295919,-0.18646945738834253
2010-11-26,52.29,64.9781379295919,-0.19526779827609608
2010-11-29,52.12,66.3581379295919,-0.21456506125441654
2010-11-30,53.5,67.2181379295919,-0.2040838730754646
2010-12-01,54.36,66.6481379295919,-0.18437331201320695
2010-12-02,53.79,66.4081379295919,-0.19000891039845247
2010-12-03,53.55,66.3581379295919,-0.1930153305866079
2010-12-06,53.5,66.41813792959191,-0.19449714087567582
2010-12-07,53.56,69.7881379295919,-0.23253433048986338
2010-12-08,56.93,70.5281379295919,-0.1928044370484714
2010-12-09,57.67,70.6981379295919,-0.1842783743833053
2010-12-10,57.84,70.9281379295919,-0.18452673807092002
2010-12-13,58.07,71.1581379295919,-0.18393030383316222
2010-12-14,58.3,71.1481379295919,-0.18058291198437826
2010-12-15,58.29,71.3881379295919,-0.1834777921019628
2010-12-16,58.53,71.2081379295919,-0.17804338518341256
2010-12-17,58.35,70.5081379295919,-0.17243595259504352
2010-12-20,57.65,70.1081379295919,-0.17769888485846463
2010-12-21,57.25,69.7881379295919,-0.17966001532010234
2010-12-22,56.93,69.5181379295919,-0.18107702974353534
2010-12-23,56.66,69.2581379295919,-0.18190119322005482
2010-12-27,56.4,69.4381379295919,-0.18776623795430936
2010-12-28,56.58,69.2381379295919,-0.18282031129236798
2010-12-29,56.38,69.5081379295919,-0.18887195543764979
2010-12-30,56.65,69.1981379295919,-0.18133635246600777
2010-12-31,56.34,69.7081379295919,-0.19177298844353396
2011-01-03,56.85,69.2481379295919,-0.17903929694395138
2011-01-04,56.39,68.91813792959191,-0.18178288482475968
2011-01-05,56.06,68.91813792959191,-0.1865711743797841
2011-01-06,56.06,68.9281379295919,-0.18668918552154024
2011-01-07,56.07,69.4581379295919,-0.19275117831640032
2011-01-10,56.6,70.5881379295919,-0.19816556067174285
2011-01-11,57.73,70.5981379295919,-0.18227305006862082
2011-01-12,57.74,70.2381379295919,-0.17793948270838666
2011-01-13,57.38,70.2081379295919,-0.18271582622596505
2011-01-14,57.35,70.3181379295919,-0.18442095185422325
2011-01-18,57.46,70.2481379295919,-0.1820423758763422
2011-01-19,57.39,70.30813792959191,-0.1837360270091125
2011-01-20,57.45,69.2481379295919,-0.17037480403570804
2011-01-21,56.39,70.0081379295919,-0.19452221316453
2011-01-24,57.15,70.4581379295919,-0.18888006865708806
2011-01-25,57.6,70.7981379295919,-0.18641928044375022
2011-01-26,57.94,71.0381379295919,-0.18438177451348559
2011-01-27,58.18,69.7881379295919,-0.16633396840739834
2011-01-28,56.93,70.1981379295919,-0.18900982733900606
2011-01-31,57.34,70.14613675821532,-0.1825636784867628
2011-02-01,57.48,70.41613675821533,-0.18370983348083347
2011-02-02,57.75,70.93613675821533,-0.18588743848794675
2011-02-03,58.27,71.31613675821532,-0.1829338681432776
2011-02-04,58.65,72.01613675821532,-0.18559919151301274
2011-02-07,59.35,72.29613675821533,-0.1790709343365321
2011-02-08,59.63,72.41613675821533,-0.176564745519441
2011-02-09,59.75,72.68613675821533,-0.17797254518074557
2011-02-10,60.02,74.37613675821532,-0.19302073734865766
2011-02-11,61.71,74.66613675821533,-0.17352092020201915
2011-02-14,62.0,73.90613675821533,-0.16109808035517226
2011-02-15,61.24,74.41613675821533,-0.1770602094143341
2011-02-16,61.75,74.44613675821532,-0.17054124379146196
2011-02-17,61.78,74.32613675821533,-0.16879845106208335
2011-02-18,61.66,73.51613675821532,-0.1612725760768492
2011-02-22,60.85,71.75613675821532,-0.15198890646752494
2011-02-23,59.09,72.13613675821533,-0.18085438650454966
2011-02-24,59.47,74.22613675821532,-0.19879974093602704
2011-02-25,61.56,74.48613675821532,-0.17353748389682266
2011-02-28,61.82,74.43613675821533,-0.16948940807064272
2011-03-01,61.77,74.28613675821532,-0.16848549816168967
2011-03-02,61.62,76.28613675821532,-0.19225166434497565
2011-03-03,63.62,82.76613675821531,-0.23132814346701858
2011-03-04,70.1,81.99613675821533,-0.14508167370487046
2011-03-07,69.33,83.16613675821533,-0.16636743388045583
2011-03-08,70.5,83.22613675821532,-0.1529103386738555
2011-03-09,70.56,81.55613675821533,-0.134829053892228
2011-03-10,68.89,81.64613675821532,-0.1562368688183129
2011-03-11,68.98,81.36613675821532,-0.15222717031560085
2011-03-14,68.7,78.81613675821534,-0.12835108613923385
2011-03-15,66.15,78.14613675821532,-0.15350901856263788
2011-03-16,65.48,77.69613675821532,-0.15722965475401995
2011-03-17,65.03,78.18613675821533,-0.16826687317854927
2011-03-18,65.52,79.88613675821533,-0.1798326636033999
2011-03-21,67.22,79.35613675821533,-0.15293255511154835
2011-03-22,66.69,79.66613675821533,-0.162881461135709
2011-03-23,67.0,80.45613675821534,-0.167248109347499
2011-03-24,67.79,82.01613675821531,-0.17345533843119376
2011-03-25,69.35,81.47613675821532,-0.1488305317445311
2011-03-28,68.81,81.81613675821534,-0.15896786714155575
2011-03-29,69.15,81.35613675821533,-0.15003338708782465
2011-03-30,68.69,82.11613675821532,-0.16350180717521523
2011-03-31,69.45,82.26613675821531,-0.15578872745516947
2011-04-01,69.6,82.19613675821532,-0.15324487567180423
2011-04-04,69.53,81.82613675821533,-0.15027150547933932
2011-04-05,69.16,82.05613675821533,-0.15716236795566896
2011-04-06,69.39,86.17613675821534,-0.194788689649807
2011-04-07,73.51,85.33613675821532,-0.13858298731898955
2011-04-08,72.67,85.24613675821533,-0.14752735122631044
2011-04-11,72.58,85.16613675821533,-0.14778334719992148
2011-04-12,72.5,85.28613675821532,-0.14992045887204142
2011-04-13,72.62,86.28613675821532,-0.15838160417947045
2011-04-14,73.62,86.24613675821533,-0.146396548678021
2011-04-15,73.58,86.02613675821533,-0.14467855034797605
2011-04-18,73.36,86.36613675821532,-0.15059301303040107
2011-04-19,73.7,86.96613675821533,-0.15254370554711494
2011-04-20,74.3,86.89613675821532,-0.14495623428304438
2011-04-21,74.23,85.29613675821533,-0.129737842518987
2011-04-25,72.63,86.79613675821533,-0.16321160465560114
2011-04-26,74.13,86.21613675821533,-0.14018416056044958
2011-04-27,73.55,86.85613675821533,-0.15319742800967673
2011-04-28,74.19,87.56613675821534,-0.15275467496241246
2011-04-29,74.9,75.38633400966384,-0.00645122244041596
2011-05-02,75.21,74.71633400966387,0.006607203055121413
2011-05-03,74.54,73.87633400966385,0.008983472166463224
2011-05-04,73.7,73.51633400966385,0.0024983018102073817
2011-05-05,73.34,74.10633400966387,-0.010341005528136549
2011-05-06,73.93,75.37633400966385,-0.0191881713095573
2011-05-09,75.2,75.58633400966386,-0.0051111621528630025
2011-05-10,75.41,75.37633400966385,0.00044663873321071357
2011-05-11,75.2,76.23633400966386,-0.0135937020467497
2011-05-12,76.06,75.48633400966386,0.0075996006146317185
2011-05-13,75.31,75.73633400966386,-0.005629187301427363
2011-05-16,75.56,75.15633400966385,0.005371017568316372
2011-05-17,74.98,75.49633400966384,-0.006839193140129707
2011-05-18,75.32,75.85633400966387,-0.007070391901558892
2011-05-19,75.68,74.51633400966385,0.015616253883145248
2011-05-20,74.34,73.55633400966386,0.010653956601931691
2011-05-23,73.38,72.28633400966386,0.015129636954475112
2011-05-24,72.11,73.75633400966386,-0.02232125595407375
2011-05-25,73.58,74.61633400966386,-0.013888835781313502
2011-05-26,74.44,74.53633400966386,-0.0012924436242245374
2011-05-27,74.36,75.08633400966386,-0.009673318310764456
2011-05-31,74.91,73.75633400966386,0.015641585306896966
2011-06-01,73.58,72.86633400966386,0.009794179987722362
2011-06-02,72.69,73.87633400966385,-0.016058376820764608
2011-06-03,73.7,73.87633400966385,-0.0023868808871969627
2011-06-06,73.7,74.28633400966386,-0.007892891976437832
2011-06-07,74.11,74.03633400966386,0.0009949978118382052
2011-06-08,73.86,74.06633400966386,-0.0027858002211496036
2011-06-09,73.89,73.23633400966386,0.00892543297224413
2011-06-10,73.06,73.26633400966385,-0.002816218560036443
2011-06-13,73.09,74.92633400966386,-0.02450852606010334
2011-06-14,74.75,72.96633400966387,0.024445054209519368
2011-06-15,72.79,72.26633400966385,0.007246333960515106
2011-06-16,72.09,73.04633400966385,-0.013092156131166433
2011-06-17,72.87,75.20633400966386,-0.03106565478066836
2011-06-20,75.03,77.12633400966385,-0.027180521887649745
2011-06-21,76.95,77.67633400966386,-0.0093507761266578
2011-06-22,77.5,77.36633400966386,0.0017277022628401362
2011-06-23,77.19,76.17633400966386,0.013306836086487639
2011-06-24,76.0,75.61633400966386,0.005073850714411909
2011-06-27,75.44,75.80633400966386,-0.004832498688264741
2011-06-28,75.63,76.94633400966386,-0.017107169907516817
2011-06-29,76.77,79.41633400966386,-0.03332228870375509
2011-06-30,79.24,80.46633400966385,-0.015240336530263465
2011-07-01,80.29,80.16633400966386,0.0015426175072599246
2011-07-05,79.99,81.90633400966385,-0.023396652198323986
2011-07-06,81.73,82.24633400966385,-0.006277896952868178
2011-07-07,82.07,81.52633400966386,0.006668593613833984
2011-07-08,81.35,80.60633400966385,0.009225900166195178
2011-07-11,80.43,80.44633400966386,-0.0002030423121814895
2011-07-12,80.27,80.94633400966386,-0.008355338360142572
2011-07-13,80.77,80.45633400966386,0.00389858665817977
2011-07-14,80.28,80.75633400966386,-0.0058984105148564
2011-07-15,80.58,80.20633400966386,0.004658808994949304
2011-07-18,80.03,81.25633400966386,-0.015092165116851186
2011-07-19,81.08,80.99633400966385,0.0010329602118308578
2011-07-20,80.82,80.90633400966385,-0.0010670859175690994
2011-07-21,80.73,80.64633400966386,0.0010374431939599305
2011-07-22,80.47,79.42633400966386,0.013140049875764781
2011-07-25,79.25,78.57633400966385,0.008573395524577254
2011-07-26,78.4,77.02633400966384,0.0178337189222042
2011-07-27,76.85,76.65633400966385,0.0025264186298255
2011-07-28,76.48,76.66633400966384,-0.0024304541500621557
2011-07-29,76.49,75.9027724246309,0.007736576104017789
2011-08-01,75.74,76.1627724246309,-0.005550906449069637
2011-08-02,76.0,75.4427724246309,0.007386096208563675
2011-08-03,75.28,71.52277242463092,0.052531906244663196
2011-08-04,71.36,70.07277242463091,0.018369867936274487
2011-08-05,69.91,63.962772424630906,0.09297951527002479
2011-08-08,63.8,68.7827724246309,-0.07244215737437465
2011-08-09,68.62,66.42277242463092,0.033079431874998066
2011-08-10,66.26,71.0327724246309,-0.06719113251133535
2011-08-11,70.87,70.6527724246309,0.0030745796366424827
2011-08-12,70.49,72.06277242463092,-0.02182503353275589
2011-08-15,71.9,71.3727724246309,0.007386956642686959
2011-08-16,71.21,70.8027724246309,0.00575157668864712
2011-08-17,70.64,66.9427724246309,0.0552296751607011
2011-08-18,66.78,66.38277242463091,0.005983895532837069
2011-08-19,66.22,66.63277242463091,-0.006194735857611322
2011-08-22,66.47,69.81277242463092,-0.04788196068620165
2011-08-23,69.65,70.59277242463092,-0.01335508427066634
2011-08-24,70.43,69.54277242463091,0.012758012722754897
2011-08-25,69.38,72.4127724246309,-0.041881733333542726
2011-08-26,72.25,74.52277242463092,-0.030497690178253878
2011-08-29,74.36,75.5027724246309,-0.015135502815762925
2011-08-30,75.34,75.43277242463091,-0.0012298689501781812
2011-08-31,75.27,75.1627724246309,0.0014266048458579927
2011-09-01,75.0,72.93277242463091,0.028344288947816487
2011-09-02,72.77,73.82277242463091,-0.014260808556136761
2011-09-06,73.66,76.1127724246309,-0.03222550363750987
2011-09-07,75.95,75.79277242463091,0.002074440218233775
2011-09-08,75.63,73.6127724246309,0.0274032278492764
2011-09-09,73.45,73.20277242463092,0.0033772979790298585
2011-09-12,73.04,75.42277242463092,-0.03159221476526852
2011-09-13,75.26,77.18277242463091,-0.024911937783894667
2011-09-14,77.02,79.21277242463091,-0.02768205628350262
2011-09-15,79.05,80.1727724246309,-0.014004410608182583
2011-09-16,80.01,80.12277242463091,-0.0014074952877720648
2011-09-19,79.96,83.1627724246309,-0.03851209298648062
2011-09-20,83.0,80.45277242463091,0.031661153476785
2011-09-21,80.29,78.67277242463092,0.020556382157733255
2011-09-22,78.51,79.6427724246309,-0.014223166649590002
2011-09-23,79.48,79.35277242463091,0.001603316071784766
2011-09-26,79.19,80.6127724246309,-0.017649466478294462
2011-09-27,80.45,80.15277242463091,0.0037082631876343974
2011-09-28,79.99,79.57277242463091,0.005243345966916779
2011-09-29,79.41,79.31277242463092,0.0012258753842133707
2011-09-30,79.15,74.17277242463092,0.06710316215329004
2011-10-03,74.01,76.02277242463092,-0.026475914524511368
2011-10-04,75.86,77.06277242463092,-0.015607697293881562
2011-10-05,76.9,78.6427724246309,-0.02216061782792722
2011-10-06,78.48,77.13277242463091,0.017466344499486475
2011-10-07,76.97,78.7527724246309,-0.02263758303032548
2011-10-10,78.59,72.31277242463092,0.08680662301962783
2011-10-11,72.15,74.32277242463091,-0.029234275764326023
2011-10-12,74.16,74.8327724246309,-0.008990344775860026
2011-10-13,74.67,74.0127724246309,0.00887992104387636
2011-10-14,73.85,69.3927724246309,0.0642318705483369
2011-10-17,69.23,68.5127724246309,0.01046852360496886
2011-10-18,68.35,67.17277242463092,0.017525368283554776
2011-10-19,67.01,65.67277242463092,0.020361978427265948
2011-10-20,65.51,68.52277242463092,-0.04396746246577654
2011-10-21,68.36,70.71277242463091,-0.03327224126502204
2011-10-24,70.55,70.0827724246309,0.006666796406657127
2011-10-25,69.92,70.5027724246309,-0.008265950466755045
2011-10-26,70.34,71.60277242463091,-0.01763580350132543
2011-10-27,71.44,71.2227724246309,0.0030499735965623387
2011-10-28,71.06,69.46277242463091,0.02299400843958721
2011-10-31,69.3,66.90712289635472,0.03576416082562783
2011-11-01,66.8,68.40712289635472,-0.023493502259840926
2011-11-02,68.3,69.44712289635471,-0.016517932615678244
2011-11-03,69.34,66.26712289635472,0.046371065610490314
2011-11-04,66.16,67.4271228963547,-0.018792480561605096
2011-11-07,67.32,67.88712289635471,-0.008353909727777942
2011-11-08,67.78,66.22712289635471,0.023447751249522586
2011-11-09,66.12,66.27712289635471,-0.0023706957919766847
2011-11-10,66.17,67.11712289635473,-0.014111494287639803
2011-11-11,67.01,65.05712289635471,0.0300178830034723
2011-11-14,64.95,56.74712289635472,0.14455141837987728
2011-11-15,56.64,58.95712289635472,-0.03930183127199349
2011-11-16,58.85,58.69712289635471,0.002604507616416507
2011-11-17,58.59,58.35712289635472,0.003990551488614047
2011-11-18,58.25,57.28712289635472,0.016807915199151147
2011-11-21,57.18,57.767122896354714,-0.010163616723791624
2011-11-22,57.66,57.99712289635472,-0.005812752073187877
2011-11-23,57.89,57.56712289635472,0.005608706626290871
2011-11-25,57.46,59.41712289635472,-0.03293870185819425
2011-11-28,59.31,58.96712289635472,0.005814716520050611
2011-11-29,58.86,61.367122896354715,-0.040854496317011546
2011-11-30,61.26,61.48712289635472,-0.0036938286531567055
2011-12-01,61.38,60.077122896354716,0.021686742653988622
2011-12-02,59.97,60.70712289635472,-0.012142280200186928
2011-12-05,60.6,59.937122896354715,0.011059541593138489
2011-12-06,59.83,58.71712289635472,0.018953195401104628
2011-12-07,58.61,58.267122896354714,0.005884572407242272
2011-12-08,58.16,67.91712289635471,-0.143662194160442
2011-12-09,67.81,67.0971228963547,0.010624555463376373
2011-12-12,66.99,64.72712289635471,0.034960260898182494
2011-12-13,64.62,66.0671228963547,-0.02190382799966828
2011-12-14,65.96,66.68712289635472,-0.01090349777849653
2011-12-15,66.58,68.47712289635471,-0.027704477292747165
2011-12-16,68.37,68.5971228963547,-0.003310968255882507
2011-12-19,68.49,70.6771228963547,-0.03094527347359688
2011-12-20,70.57,70.58712289635471,-0.000242578187807152
2011-12-21,70.48,70.35712289635471,0.0017464770955217812
2011-12-22,70.25,70.3171228963547,-0.0009545739869596392
2011-12-23,70.21,70.68712289635472,-0.006749785205635184
2011-12-27,70.58,69.80712289635471,0.011071608047688919
2011-12-28,69.7,71.2071228963547,-0.021165339014586948
2011-12-29,71.1,70.62712289635472,0.006695403752170703
2011-12-30,70.52,70.87712289635472,-0.005038620104218294
2012-01-03,70.77,70.82712289635472,-0.0008065116020358198
2012-01-04,70.72,70.19712289635471,0.007448697070068011
2012-01-05,70.09,69.88712289635471,0.0029029253922236986
2012-01-06,69.78,69.29712289635472,0.006968212870359647
2012-01-09,69.19,69.64712289635473,-0.00656341392644455
2012-01-10,69.54,70.89712289635473,-0.019142143445492366
2012-01-11,70.79,70.50712289635473,0.004012035834465966
2012-01-12,70.4,70.97712289635471,-0.008131111445549344
2012-01-13,70.87,69.32712289635472,0.022255028611989358
2012-01-17,69.22,69.87712289635472,-0.00940397756973188
2012-01-18,69.77,70.97712289635471,-0.017007210874374734
2012-01-19,70.87,70.50712289635473,0.0051466729705975656
2012-01-20,70.4,68.8471228963547,0.022555439331619853
2012-01-23,68.74,70.83712289635471,-0.029604857038351473
2012-01-24,70.73,72.29712289635472,-0.021676144686993304
2012-01-25,72.19,71.88712289635471,0.004213231681033713
2012-01-26,71.78,72.23712289635472,-0.006328088357153927
2012-01-27,72.13,72.79712289635472,-0.009164138221568807
2012-01-30,72.69,72.24712289635471,0.0061300310087175625
2012-01-31,72.14,74.88742334808985,-0.03668737987311099
2012-02-01,74.73,74.60742334808985,0.0016429551700003486
2012-02-02,74.45,76.23742334808985,-0.02344548477102526
2012-02-03,76.08,76.45742334808985,-0.004936385919932729
2012-02-06,76.3,75.38742334808985,0.01210515774887888
2012-02-07,75.23,75.15742334808985,0.0009656617893087915
2012-02-08,75.0,74.07742334808985,0.012454221680672672
2012-02-09,73.92,74.54742334808985,-0.008416432385062733
2012-02-10,74.39,75.12742334808985,-0.009815634760600322
2012-02-13,74.97,74.62742334808985,0.004590492831465509
2012-02-14,74.47,75.19742334808986,-0.009673514273522477
2012-02-15,75.04,78.24742334808985,-0.04099078552173363
2012-02-16,78.09,78.36742334808984,-0.0035400340631028815
2012-02-17,78.21,78.24742334808985,-0.0004782693983849118
2012-02-21,78.09,78.27742334808985,-0.0023943474385507146
2012-02-22,78.12,79.33742334808986,-0.015344881352504447
2012-02-23,79.18,79.41742334808986,-0.0029895624672838794
2012-02-24,79.26,79.84742334808985,-0.007356822843600175
2012-02-27,79.69,80.23742334808985,-0.006822543960752436
2012-02-28,80.08,79.63742334808985,0.005557395421693645
2012-02-29,79.48,79.72742334808984,-0.0031033656639020135
2012-03-01,79.57,78.65742334808985,0.011601913882579584
2012-03-02,78.5,78.50742334808984,-9.45560021365921e-05
2012-03-05,78.35,77.65742334808985,0.008918357344999128
2012-03-06,77.5,78.44742334808986,-0.01207717612197301
2012-03-07,78.29,79.08742334808986,-0.010082808546943434
2012-03-08,78.93,82.11742334808986,-0.03881543304858204
2012-03-09,81.96,79.73742334808985,0.02787369541912077
2012-03-12,79.58,80.25742334808984,-0.008440631655364128
2012-03-13,80.1,81.31742334808985,-0.014971248447931185
2012-03-14,81.16,80.98742334808985,0.002130906809670874
2012-03-15,80.83,80.93742334808985,-0.0013272395345210741
2012-03-16,80.78,79.71742334808985,0.013329289975547276
2012-03-19,79.56,78.55742334808986,0.012762341344467298
2012-03-20,78.4,78.41742334808986,-0.0002221872046536122
2012-03-21,78.26,79.15742334808985,-0.011337197575816527
2012-03-22,79.0,79.05742334808986,-0.0007263498563192528
2012-03-23,78.9,80.15742334808985,-0.01568692325137977
2012-03-26,80.0,80.12742334808985,-0.0015902588997064315
2012-03-27,79.97,80.58742334808986,-0.007661534795857072
2012-03-28,80.43,81.40742334808985,-0.012006562889363082
2012-03-29,81.25,81.86742334808986,-0.007541746433922247
2012-03-30,81.71,82.40742334808985,-0.008463113148726054
2012-04-02,82.25,81.70742334808985,0.006640481729532244
2012-04-03,81.55,80.83742334808986,0.008814935241586719
2012-04-04,80.68,83.91742334808986,-0.038578679121986426
2012-04-05,83.76,82.85742334808985,0.01089312961276101
2012-04-09,82.7,81.68742334808985,0.012395747232659238
2012-04-10,81.53,82.04742334808985,-0.0063063936315789215
2012-04-11,81.89,83.78742334808985,-0.022645682039977633
2012-04-12,83.63,83.12742334808985,0.006045858654918801
2012-04-13,82.97,82.69742334808986,0.003296071883192919
2012-04-16,82.54,84.31742334808985,-0.021080143077333524
2012-04-17,84.16,85.08742334808986,-0.010899652517338598
2012-04-18,84.93,86.01742334808985,-0.012641896324763535
2012-04-19,85.86,85.63742334808985,0.0025990582529022976
2012-04-20,85.48,85.43742334808985,0.0004983372653537543
2012-04-23,85.28,85.78742334808985,-0.005914892046948728
2012-04-24,85.63,86.84742334808985,-0.014017955871993393
2012-04-25,86.69,86.62742334808985,0.0007223653837504784
2012-04-26,86.47,88.71742334808985,-0.025332378503283515
2012-04-27,88.56,88.32742334808985,0.002633119399323869
2012-04-30,88.17,88.38825177254245,-0.0024692396123422444
2012-05-01,88.23,87.93825177254244,0.0033176487089165985
2012-05-02,87.78,88.56825177254245,-0.0088999360015235
2012-05-03,88.41,87.15825177254244,0.014361786772917995
2012-05-04,87.0,87.37825177254246,-0.004328900668865487
2012-05-07,87.22,88.02825177254245,-0.009181731504005142
2012-05-08,87.87,87.12825177254246,0.008513291755169794
2012-05-09,86.97,88.43825177254244,-0.01660199905713533
2012-05-10,88.28,88.32825177254244,-0.0005462779073981405
2012-05-11,88.17,87.57825177254244,0.006756794243786057
2012-05-14,87.42,87.05825177254245,0.0041552434156695295
2012-05-15,86.9,86.80825177254245,0.0010569067523438225
2012-05-16,86.65,85.90825177254244,0.0086341906877756
2012-05-17,85.75,85.12825177254246,0.007303664935100818
2012-05-18,84.97,86.47825177254245,-0.017440821728328837
2012-05-21,86.32,86.02825177254245,0.0033913071746352053
2012-05-22,85.87,85.91825177254245,-0.0005616009584341608
2012-05-23,85.76,85.89825177254245,-0.0016094829602415484
2012-05-24,85.74,85.68825177254244,0.0006039127463461913
2012-05-25,85.53,85.87825177254246,-0.004055180040982154
2012-05-29,85.72,85.48825177254245,0.0027108780756699424
2012-05-30,85.33,85.33825177254245,-9.669488618591071e-05
2012-05-31,85.18,83.02825177254245,0.025915856127530112
2012-06-01,82.87,79.45825177254245,0.04293762008789259
2012-06-04,79.3,81.40825177254244,-0.025897273637971896
2012-06-05,81.25,82.30825177254245,-0.012857177132942987
2012-06-06,82.15,80.21825177254244,0.024081155906201968
2012-06-07,80.06,78.97825177254244,0.013696786180745102
2012-06-08,78.82,78.18825177254244,0.008079835693159731
2012-06-11,78.03,78.82825177254244,-0.010126468044043158
2012-06-12,78.67,77.95825177254245,0.009129863885791067
2012-06-13,77.8,77.74825177254245,0.0006655870232161742
2012-06-14,77.59,79.10825177254245,-0.01919207843080417
2012-06-15,78.95,79.59825177254245,-0.008144045354097407
2012-06-18,79.44,79.57825177254244,-0.0017373059782415101
2012-06-19,79.42,79.76825177254246,-0.004365794220180352
2012-06-20,79.61,79.66825177254246,-0.0007311792495305891
2012-06-21,79.51,80.75825177254244,-0.015456646784011152
2012-06-22,80.6,78.86825177254244,0.02195748211145787
2012-06-25,78.71,78.76825177254246,-0.0007395336475243264
2012-06-26,78.61,78.88825177254245,-0.0035271636307104837
2012-06-27,78.73,77.48825177254245,0.016024987001933555
2012-06-28,77.33,79.91825177254246,-0.03238624112936006
2012-06-29,79.76,80.10825177254245,-0.0043472646679553195
2012-07-02,79.95,79.99825177254245,-0.0006031603375488137
2012-07-03,79.84,78.54825177254244,0.016445282973301056
2012-07-05,78.39,77.67825177254245,0.009162773507592537
2012-07-06,77.52,77.42825177254245,0.0011849450989422916
2012-07-09,77.27,76.85825177254245,0.0053572416489005015
2012-07-10,76.7,78.45825177254245,-0.022410029956310806
2012-07-11,78.3,77.53825177254245,0.009824160463304255
2012-07-12,77.38,79.08825177254246,-0.0215993113295182
2012-07-13,78.93,77.22825177254244,0.02203530687797617
2012-07-16,77.07,76.70825177254245,0.004715897170101124
2012-07-17,76.55,77.20825177254245,-0.008525666071052651
2012-07-18,77.05,77.35825177254245,-0.003984730335540698
2012-07-19,77.2,75.65825177254244,0.02037779345064239
2012-07-20,75.5,74.33825177254246,0.01562786586658249
2012-07-23,74.18,73.94825177254246,0.0031339243579466824
2012-07-24,73.79,75.69825177254246,-0.025208663712292245
2012-07-25,75.54,75.19825177254246,0.004544629953516122
2012-07-26,75.04,76.15825177254244,-0.014683264735149804
2012-07-27,76.0,76.50825177254244,-0.006643097453768232
2012-07-30,76.35,75.41825177254246,0.012354412964485473
2012-07-31,75.26,74.04947135666104,0.016347566311559758
2012-08-01,73.79,72.54947135666104,0.01709907212473527
2012-08-02,72.29,72.85947135666102,-0.007816023724264265
2012-08-03,72.6,75.35947135666102,-0.0366174457833045
2012-08-06,75.1,76.59947135666103,-0.01957547917895175
2012-08-07,76.34,77.20947135666103,-0.011261200748863942
