date,TDY,dcf,Deviation
2011-10-12,54.52,54.78195710455764,-0.004781813545975733
2011-10-13,53.79,55.67195710455764,-0.03380439996070439
2011-10-14,54.68,53.61195710455764,0.019921729276910938
2011-10-17,52.62,55.79195710455764,-0.056853304117172154
2011-10-18,54.8,54.35195710455764,0.008243362692174072
2011-10-19,53.36,55.19195710455764,-0.033192465001505744
2011-10-20,54.2,56.39195710455764,-0.038870030711888215
2011-10-21,55.4,58.58195710455764,-0.05431633325049989
2011-10-24,57.59,56.97195710455764,0.01084819491645872
2011-10-25,55.98,57.69195710455764,-0.029674103470870072
2011-10-26,56.7,59.551957104557644,-0.047890233053975884
2011-10-27,58.56,57.00195710455764,0.02733314739675463
2011-10-28,56.01,55.46195710455764,0.009881420058963641
2011-10-31,54.47,53.97195710455764,0.009227808702165774
2011-11-01,52.98,54.29195710455764,-0.024164851932506726
2011-11-02,53.3,56.231957104557644,-0.05214040655042418
2011-11-03,55.24,55.61195710455764,-0.006688437593705077
2011-11-04,54.62,55.95195710455764,-0.0238053711341788
2011-11-07,54.96,56.96195710455764,-0.03514551125557197
2011-11-08,55.97,54.50195710455764,0.02693559962674441
2011-11-09,53.51,55.07195710455764,-0.02836211361786478
2011-11-10,54.08,56.65195710455764,-0.04539926307948727
2011-11-11,55.66,55.61195710455764,0.0008638950676025381
2011-11-14,54.62,57.35195710455764,-0.04763494120308831
2011-11-15,56.36,55.301957104557644,0.019132105821172862
2011-11-16,54.31,54.74195710455764,-0.007890786654422999
2011-11-17,53.75,55.19195710455764,-0.026126218025317338
2011-11-18,54.2,53.38195710455764,0.015324333160736003
2011-11-21,52.39,53.21195710455764,-0.015446849717302369
2011-11-22,52.22,51.24195710455764,0.01908675918538183
2011-11-23,50.25,51.70195710455764,-0.028083213593275147
2011-11-25,50.71,54.18195710455764,-0.06407958091764066
2011-11-28,53.19,54.051957104557644,-0.015946825068522186
2011-11-29,53.06,57.67195710455764,-0.07996879828781067
2011-11-30,56.68,55.87195710455764,0.014462405423354197
2011-12-01,54.88,55.89195710455764,-0.01810559438211401
2011-12-02,54.9,56.19195710455764,-0.022991850989522722
2011-12-05,55.2,56.231957104557644,-0.0183517906488444
2011-12-06,55.24,55.801957104557644,-0.010070562641820713
2011-12-07,54.81,54.01195710455764,0.014775300474624498
2011-12-08,53.02,55.801957104557644,-0.04985411352768532
2011-12-09,54.81,55.21195710455764,-0.007280254597684888
2011-12-12,54.22,54.08195710455764,0.0025524759611690317
2011-12-13,53.09,53.58195710455764,-0.00918139484150704
2011-12-14,52.59,54.04195710455764,-0.026867219145088717
2011-12-15,53.05,53.75195710455764,-0.013059191560080396
2011-12-16,52.76,53.71195710455764,-0.017723374009711246
2011-12-19,52.72,56.70195710455764,-0.0702260963799709
2011-12-20,55.71,57.231957104557644,-0.026592784548275405
2011-12-21,56.24,57.77195710455764,-0.026517313612641757
2011-12-22,56.78,57.64195710455764,-0.014953640505198651
2011-12-23,56.65,57.71195710455764,-0.018400989289510283
2011-12-27,56.72,55.99195710455764,0.013002633468996772
2011-12-28,55.0,57.19195710455764,-0.03832631746716286
2011-12-29,56.2,55.84195710455764,0.006411718249272003
2011-12-30,54.85,57.13367292225201,-0.03997070038468642
2012-01-03,55.82,57.10367292225201,-0.02247969099990743
2012-01-04,55.79,56.88367292225201,-0.019226482153267943
2012-01-05,55.57,56.89367292225201,-0.023265731570202397
2012-01-06,55.58,56.53367292225201,-0.01686911309589867
2012-01-09,55.22,57.31367292225201,-0.036530077649920445
2012-01-10,56.0,57.30367292225201,-0.022750250651835113
2012-01-11,55.99,57.17367292225201,-0.02070311144539605
2012-01-12,55.86,56.903672922252014,-0.01834104669619474
2012-01-13,55.59,57.23367292225201,-0.028718634299161994
2012-01-17,55.92,57.98367292225201,-0.0355905864228212
2012-01-18,56.67,58.03367292225201,-0.0234979599529902
2012-01-19,56.72,57.973672922252014,-0.021624866237702545
2012-01-20,56.66,57.82367292225201,-0.020124507203419073
2012-01-23,56.51,57.81367292225201,-0.022549560620464204
2012-01-24,56.5,58.69367292225201,-0.037374947128591574
2012-01-25,57.38,57.49367292225201,-0.0019771379436086534
2012-01-26,56.18,56.71367292225201,-0.009409951688080787
2012-01-27,55.4,56.75367292225201,-0.02385172364274002
2012-01-30,55.44,58.07367292225201,-0.04535054853130993
2012-01-31,56.76,59.25367292225201,-0.042084697863776444
2012-02-01,57.94,59.06367292225201,-0.019024772193411477
2012-02-02,57.75,60.62367292225201,-0.04740182809341509
2012-02-03,59.31,59.88367292225201,-0.009579788517595111
2012-02-06,58.57,60.96367292225201,-0.03926392239038323
2012-02-07,59.65,61.53367292225201,-0.03061206706500419
2012-02-08,60.22,61.31367292225201,-0.01783734149540883
2012-02-09,60.0,61.043672922252014,-0.01709715147024793
2012-02-10,59.73,61.403672922252014,-0.027256886153556037
2012-02-13,60.09,61.41367292225201,-0.021553391277016498
2012-02-14,60.1,61.32367292225201,-0.019954331890776
2012-02-15,60.01,62.21367292225201,-0.0354210387965026
2012-02-16,60.9,63.42367292225201,-0.03979070914649896
2012-02-17,62.11,61.68367292225201,0.006911506036376025
2012-02-21,60.37,62.19367292225201,-0.0293224830849238
2012-02-22,60.88,62.35367292225201,-0.023634099695931443
2012-02-23,61.04,62.25367292225201,-0.019495603476565204
2012-02-24,60.94,61.96367292225201,-0.016520533305642626
2012-02-27,60.65,61.69367292225201,-0.016917017139946866
2012-02-28,60.38,60.91367292225201,-0.00876113517129673
2012-02-29,59.6,60.85367292225201,-0.020601433932405877
2012-03-01,59.54,59.51367292225201,0.00044237023956461563
2012-03-02,58.2,59.28367292225201,-0.018279449784988855
2012-03-05,57.97,57.92367292225201,0.0007997952376082029
2012-03-06,56.61,58.18367292225201,-0.02704664114888089
2012-03-07,56.87,59.13367292225201,-0.03828060748447426
2012-03-08,57.82,60.07367292225201,-0.03751515119058457
2012-03-09,58.76,59.50367292225201,-0.01249793308093261
2012-03-12,58.19,60.30367292225201,-0.03505048398921107
2012-03-13,58.99,60.11367292225201,-0.01869246824603954
2012-03-14,58.8,60.23367292225201,-0.023801851235314198
2012-03-15,58.92,62.25367292225201,-0.053549819083211325
2012-03-16,60.94,62.70367292225201,-0.028127107074554347
2012-03-19,61.39,61.56367292225201,-0.0028210292532633297
2012-03-20,60.25,61.793672922252014,-0.024981083810865945
2012-03-21,60.48,61.75367292225201,-0.02062505535266812
2012-03-22,60.44,63.09367292225201,-0.04205925569624136
2012-03-23,61.78,64.51367292225201,-0.04237354344320887
2012-03-26,63.2,64.07367292225202,-0.013635443114243473
2012-03-27,62.76,64.23367292225201,-0.022942373605752464
2012-03-28,62.92,64.18367292225201,-0.019688385919932383
2012-03-29,62.87,64.36367292225201,-0.023206769508885672
2012-03-30,63.05,65.3920107238606,-0.03581493668623392
2012-04-02,63.14,65.01201072386058,-0.02879484426057788
2012-04-03,62.76,64.27201072386059,-0.02352518159664896
2012-04-04,62.02,64.0320107238606,-0.03142195131958969
2012-04-05,61.78,62.33201072386059,-0.008855974922838183
2012-04-09,60.08,62.34201072386059,-0.03628389103264573
2012-04-10,60.09,62.71201072386059,-0.04181034372197168
2012-04-11,60.46,64.30201072386059,-0.05974946476183729
2012-04-12,62.05,63.99201072386059,-0.030347705938492675
2012-04-13,61.74,64.10201072386059,-0.03684768538752525
2012-04-16,61.85,64.86201072386059,-0.04643720862561196
2012-04-17,62.61,63.97201072386059,-0.021290728686640836
2012-04-18,61.72,64.01201072386058,-0.03580594794542569
2012-04-19,61.76,65.0920107238606,-0.05118924253232804
2012-04-20,62.84,63.76201072386059,-0.01446018896508161
2012-04-23,61.51,64.30201072386059,-0.04342027088158473
2012-04-24,62.05,66.98201072386058,-0.07363187026727591
2012-04-25,64.73,67.32201072386057,-0.03850168311954316
2012-04-26,65.07,67.98201072386058,-0.04283501904186138
2012-04-27,65.73,66.87201072386058,-0.017077559228424688
2012-04-30,64.62,66.62201072386058,-0.030050289718193124
2012-05-01,64.37,67.2820107238606,-0.04328067328148222
2012-05-02,65.03,66.26201072386058,-0.01859301748319786
2012-05-03,64.01,64.13201072386059,-0.0019024933490069396
2012-05-04,61.88,64.07201072386059,-0.03421167369489586
2012-05-07,61.82,63.53201072386059,-0.02694721455144522
2012-05-08,61.28,63.072010723860586,-0.028412138812353605
2012-05-09,60.82,63.51201072386059,-0.042385852584088335
2012-05-10,61.26,63.31201072386059,-0.03241108125298009
2012-05-11,61.06,63.14201072386059,-0.03297346251714817
2012-05-14,60.89,63.90201072386059,-0.04713483487830106
2012-05-15,61.65,63.46201072386059,-0.028552683774
2012-05-16,61.21,61.92201072386059,-0.011498507809053149
2012-05-17,59.67,61.79201072386059,-0.03434118260600949
2012-05-18,59.54,62.25201072386059,-0.04356503014642554
2012-05-21,60.0,62.15201072386059,-0.03462495740358118
2012-05-22,59.9,62.53201072386059,-0.04209061396543712
2012-05-23,60.28,62.73201072386059,-0.03908707365772268
2012-05-24,60.48,62.09201072386059,-0.02596164474411411
2012-05-25,59.84,62.91201072386059,-0.048830274036933075
2012-05-29,60.66,62.17201072386059,-0.024319797707303414
2012-05-30,59.92,61.83201072386059,-0.03092266774890362
2012-05-31,59.58,59.40201072386059,0.002996351032068967
2012-06-01,57.15,59.99201072386059,-0.04737315335107173
2012-06-04,57.74,60.76201072386059,-0.04973519947512006
2012-06-05,58.51,63.42201072386059,-0.07744962147680057
2012-06-06,61.17,63.73201072386059,-0.04019974726611597
2012-06-07,61.48,64.21201072386059,-0.04254672440658214
2012-06-08,61.96,62.64201072386059,-0.010887433464852103
2012-06-11,60.39,63.95201072386059,-0.0556981818639144
2012-06-12,61.7,62.95201072386059,-0.019888335725328
2012-06-13,60.7,63.78201072386059,-0.04832100287969776
2012-06-14,61.53,64.4520107238606,-0.04533622288961181
2012-06-15,62.2,64.3420107238606,-0.03329101313065197
2012-06-18,62.09,65.12201072386058,-0.04655892362902203
2012-06-19,62.87,64.6720107238606,-0.027863842544727735
2012-06-20,62.42,63.23201072386059,-0.012841766607845306
2012-06-21,60.98,63.24201072386059,-0.035767533289499887
2012-06-22,60.99,62.48201072386059,-0.0238790446494197
2012-06-25,60.23,61.64201072386059,-0.022906629866212724
2012-06-26,59.39,62.47201072386059,-0.049334264867569644
2012-06-27,60.22,61.97201072386059,-0.02827100014016537
2012-06-28,59.72,63.90201072386059,-0.0654441179000187
2012-06-29,61.65,62.6970509383378,-0.016700162490378867
2012-07-02,62.0,63.0870509383378,-0.017230967721098667
2012-07-03,62.39,63.5370509383378,-0.018053260599882104
2012-07-05,62.84,62.5170509383378,0.005165775685432417
2012-07-06,61.82,62.7170509383378,-0.014303142844196537
2012-07-09,62.02,61.6670509383378,0.0057234626318538595
2012-07-10,60.97,60.9870509383378,-0.00027958292908836224
2012-07-11,60.29,60.4570509383378,-0.0027631340884983757
2012-07-12,59.76,62.3570509383378,-0.04164807185807928
2012-07-13,61.66,62.8270509383378,-0.01857561227063187
2012-07-16,62.13,62.727050938337804,-0.009518237019060849
2012-07-17,62.03,63.3570509383378,-0.02094559198516599
2012-07-18,62.66,63.8870509383378,-0.019206567220047766
2012-07-19,63.19,63.4170509383378,-0.003580282195060902
2012-07-20,62.72,62.6970509383378,0.0003660309586932531
2012-07-23,62.0,62.2670509383378,-0.004288800164990336
2012-07-24,61.57,61.9470509383378,-0.006086664863402813
2012-07-25,61.25,62.3570509383378,-0.017753420369935657
2012-07-26,61.66,64.2670509383378,-0.04056590274912708
2012-07-27,63.57,62.227050938337804,0.021581435105979097
2012-07-30,61.53,62.9970509383378,-0.02328761293562398
2012-07-31,62.3,62.4970509383378,-0.003152963785958862
2012-08-01,61.8,62.9570509383378,-0.018378417049284224
2012-08-02,62.26,64.9270509383378,-0.041077654071655645
2012-08-03,64.23,64.4770509383378,-0.0038316103907118926
2012-08-06,63.78,64.8170509383378,-0.0159996624857921
2012-08-07,64.12,64.7570509383378,-0.009837553271911603
2012-08-08,64.06,64.87705093833782,-0.01259383597929531
2012-08-09,64.18,64.88705093833781,-0.010896641596637058
2012-08-10,64.19,64.5370509383378,-0.005377545662404004
2012-08-13,63.84,64.4170509383378,-0.008958046509924267
2012-08-14,63.72,64.7170509383378,-0.015406309834602894
2012-08-15,64.02,65.5070509383378,-0.022700624086063215
2012-08-16,64.81,65.4870509383378,-0.010338699462513645
2012-08-17,64.79,65.4270509383378,-0.009736812666953143
2012-08-20,64.73,65.4270509383378,-0.010653864545946523
2012-08-21,64.73,65.13705093833781,-0.006249145954168811
2012-08-22,64.44,64.8970509383378,-0.007042707360802369
2012-08-23,64.2,65.88705093833781,-0.025605197293117277
2012-08-24,65.19,65.4770509383378,-0.0043839930819139505
2012-08-27,64.78,65.2970509383378,-0.00791844242439177
2012-08-28,64.6,65.2070509383378,-0.009309590444626203
2012-08-29,64.51,64.7270509383378,-0.003353326548811375
2012-08-30,64.03,65.2070509383378,-0.018050976411291164
2012-08-31,64.51,65.1470509383378,-0.00977866118515125
2012-09-04,64.45,65.1770509383378,-0.011155014347391079
2012-09-05,64.48,66.27705093833781,-0.027114226008784326
2012-09-06,65.58,66.2170509383378,-0.00962064799489537
2012-09-07,65.52,65.4370509383378,0.0012676161360076765
2012-09-10,64.74,65.24705093833781,-0.007771246838680912
2012-09-11,64.55,65.1970509383378,-0.009924543043361989
2012-09-12,64.5,65.5870509383378,-0.016574170095859264
2012-09-13,64.89,65.5670509383378,-0.010326084956520765
2012-09-14,64.87,65.52705093833781,-0.010027170900092863
2012-09-17,64.83,65.4370509383378,-0.009276868832457597
2012-09-18,64.74,65.4570509383378,-0.010954525571481799
2012-09-19,64.76,65.1870509383378,-0.006551162112576003
2012-09-20,64.49,65.0970509383378,-0.00932532164802402
2012-09-21,64.4,64.6970509383378,-0.0045914138902699575
2012-09-24,64.0,64.1070509383378,-0.0016698777555806954
2012-09-25,63.41,64.1770509383378,-0.011952106354572112
2012-09-26,63.48,64.6470509383378,-0.018052655479226187
2012-09-27,63.95,64.0870509383378,-0.0021385121694811327
2012-09-28,63.39,64.64879356568365,-0.019471261507837734
2012-10-01,64.0,64.76879356568365,-0.01186981451034752
2012-10-02,64.12,64.56879356568365,-0.006950626469845678
2012-10-03,63.92,64.83879356568364,-0.014170429694267517
2012-10-04,64.19,65.10879356568364,-0.01411166626450755
2012-10-05,64.46,65.34879356568365,-0.01360076471481153
2012-10-08,64.7,64.38879356568364,0.0048332390946088655
2012-10-09,63.74,64.09879356568365,-0.005597508872237755
2012-10-10,63.45,64.34879356568365,-0.013967527841313943
2012-10-11,63.7,64.01879356568365,-0.004979687181336234
2012-10-12,63.37,64.27879356568364,-0.014138310868498039
2012-10-15,63.63,64.97879356568365,-0.020757442415735516
2012-10-16,64.33,65.86879356568365,-0.02336149612561489
2012-10-17,65.22,65.64879356568365,-0.006531629027647368
2012-10-18,65.0,65.17879356568365,-0.0027431248095052263
2012-10-19,64.53,64.08879356568364,0.006884299263086868
2012-10-22,63.44,63.008793565683646,0.006843591345180089
2012-10-23,62.36,62.41879356568364,-0.0009419208915304456
2012-10-24,61.77,66.40879356568365,-0.06985209814262783
2012-10-25,65.76,63.878793565683644,0.029449623721869544
2012-10-26,63.23,64.67879356568365,-0.02239982358688164
2012-10-31,64.03,65.83879356568364,-0.02747306667882843
2012-11-01,65.19,64.33879356568364,0.013230065208595487
2012-11-02,63.69,65.33879356568364,-0.025234527234209714
2012-11-05,64.69,65.97879356568365,-0.01953345152333863
2012-11-06,65.33,63.96879356568365,0.021279226298345888
2012-11-07,63.32,63.09879356568364,0.0035057157485283152
2012-11-08,62.45,63.16879356568364,-0.011378934519878592
2012-11-09,62.52,62.24879356568365,0.004356814305648937
2012-11-12,61.6,62.64879356568365,-0.016740842177336512
2012-11-13,62.0,61.09879356568364,0.014749987384734986
2012-11-14,60.45,61.048793565683646,-0.009808442242832949
2012-11-15,60.4,61.368793565683646,-0.01578642025358923
2012-11-16,60.72,62.908793565683645,-0.034793125755913756
2012-11-19,62.26,63.28879356568365,-0.016255540795163448
2012-11-20,62.64,63.14879356568365,-0.0080570591606699
2012-11-21,62.5,63.558793565683644,-0.016658490608218557
2012-11-23,62.91,64.19879356568364,-0.02007504337858068
2012-11-26,63.55,63.63879356568365,-0.001395274182751538
2012-11-27,62.99,63.98879356568364,-0.015608882587517359
2012-11-28,63.34,64.54879356568365,-0.01872681887467975
2012-11-29,63.9,63.64879356568365,0.003946758771744996
2012-11-30,63.0,63.60879356568365,-0.00957090256797588
2012-12-03,62.96,63.20879356568365,-0.003936059393779057
2012-12-04,62.56,63.228793565683645,-0.010577357687346689
2012-12-05,62.58,63.338793565683645,-0.01197991819810651
2012-12-06,62.69,63.558793565683644,-0.013669132419667607
2012-12-07,62.91,64.45879356568365,-0.024027653637442525
2012-12-10,63.81,64.82879356568365,-0.015715139980993498
2012-12-11,64.18,63.41879356568364,0.012002852648528739
2012-12-12,62.77,62.558793565683644,0.0033761270363150686
2012-12-13,61.91,62.35879356568365,-0.0071969571574685975
2012-12-14,61.71,62.95879356568365,-0.01983509363756797
2012-12-17,62.31,64.98879356568365,-0.04121931518818256
2012-12-18,64.34,65.67879356568365,-0.02038395489625966
2012-12-19,65.03,65.83879356568364,-0.012284453008343132
2012-12-20,65.19,65.84879356568365,-0.010004641391440416
2012-12-21,65.2,65.46879356568364,-0.004105674643507196
2012-12-24,64.82,64.74879356568364,0.0010997337617435488
2012-12-26,64.1,65.07879356568365,-0.015040130771566407
2012-12-27,64.43,64.31879356568365,0.0017289881876094704
2012-12-28,63.67,66.29459893048127,-0.039589936025308914
2012-12-31,65.07,67.88459893048129,-0.041461524039696385
2013-01-02,66.66,67.39459893048128,-0.01089996738817356
2013-01-03,66.17,67.91459893048129,-0.02568812829575995
2013-01-04,66.69,67.54459893048127,-0.012652365163361878
2013-01-07,66.32,68.12459893048128,-0.026489681536662202
2013-01-08,66.9,68.80459893048128,-0.02768127363703754
2013-01-09,67.58,69.37459893048128,-0.0258682422406451
2013-01-10,68.15,68.95459893048128,-0.0116685318015185
2013-01-11,67.73,68.57459893048129,-0.012316498290241729
2013-01-14,67.35,69.18459893048129,-0.026517446929550714
2013-01-15,67.96,68.84459893048128,-0.012849213216777566
2013-01-16,67.62,69.13459893048129,-0.02190797305419101
2013-01-17,67.91,69.22459893048128,-0.018990343762070316
2013-01-18,68.0,71.00459893048128,-0.04231555386184216
2013-01-22,69.78,70.89459893048128,-0.015721916017526927
2013-01-23,69.67,73.01459893048128,-0.04580726292375781
2013-01-24,71.79,72.22459893048128,-0.0060173256330517955
2013-01-25,71.0,71.22459893048128,-0.0031533898941361604
2013-01-28,70.0,71.12459893048128,-0.015811673420900285
2013-01-29,69.9,70.04459893048127,-0.002064383731067987
2013-01-30,68.82,69.48459893048128,-0.009564694057545231
2013-01-31,68.26,70.17459893048128,-0.027283361211340562
2013-02-01,68.95,69.42459893048128,-0.00683617821050031
2013-02-04,68.2,70.05459893048128,-0.02647362141522913
2013-02-05,68.83,70.23459893048128,-0.019998675181039594
2013-02-06,69.01,70.41459893048129,-0.01994755280603122
2013-02-07,69.19,71.09459893048128,-0.02678964308306553
2013-02-08,69.87,71.23459893048128,-0.019156406450929975
2013-02-11,70.01,71.36459893048128,-0.018981385039392396
2013-02-12,70.14,71.73459893048128,-0.022229146803017907
2013-02-13,70.51,71.69459893048128,-0.016522847580609512
2013-02-14,70.47,71.85459893048129,-0.019269454580365553
2013-02-15,70.63,72.95459893048128,-0.03186363799623393
2013-02-19,71.73,72.09459893048128,-0.005057229471972624
2013-02-20,70.87,72.26459893048128,-0.019298507860299408
2013-02-21,71.04,72.69459893048128,-0.022760960990562462
2013-02-22,71.47,72.07459893048129,-0.008388516057709183
2013-02-25,70.85,73.09459893048128,-0.030708136624650995
2013-02-26,71.87,74.10459893048129,-0.030154659261803607
2013-02-27,72.88,74.80459893048128,-0.025728350368803943
2013-02-28,73.58,75.45459893048128,-0.024844064603781302
2013-03-01,74.23,74.94459893048128,-0.00953502908387216
2013-03-04,73.72,76.02459893048129,-0.030313858447167497
2013-03-05,74.8,76.08459893048128,-0.016883823382640495
2013-03-06,74.86,76.60459893048129,-0.022774075640869973
2013-03-07,75.38,77.71459893048129,-0.030040673986745814
2013-03-08,76.49,77.52459893048129,-0.013345427706231039
2013-03-11,76.3,77.76459893048128,-0.018833748911771364
2013-03-12,76.54,78.52459893048129,-0.025273595249283187
2013-03-13,77.3,79.30459893048128,-0.025277209109127674
2013-03-14,78.08,79.74459893048129,-0.020874127562324762
2013-03-15,78.52,78.51459893048128,6.879064011378055e-05
2013-03-18,77.29,77.81459893048128,-0.006741651794028303
2013-03-19,76.59,78.44459893048128,-0.023642149437526516
2013-03-20,77.22,77.87459893048128,-0.008405808048727703
2013-03-21,76.65,78.19459893048128,-0.01975326878848105
2013-03-22,76.97,77.85459893048129,-0.01136219237698688
2013-03-25,76.63,78.79459893048127,-0.027471412506218318
2013-03-26,77.57,79.54459893048127,-0.024823796424028655
2013-03-27,78.32,79.66459893048129,-0.01687824891523837
2013-03-28,78.44,79.3362962962963,-0.011297430534807362
2013-04-01,78.04,78.5062962962963,-0.005939603806252802
2013-04-02,77.21,77.35629629629629,-0.0018912008886250442
2013-04-03,76.06,77.2362962962963,-0.015229838206945567
2013-04-04,75.94,76.8762962962963,-0.012179258645443003
2013-04-05,75.58,79.26629629629629,-0.046505216826543405
2013-04-08,77.97,78.3162962962963,-0.004421765490366769
2013-04-09,77.02,79.8762962962963,-0.03575899770942115
2013-04-10,78.58,79.6362962962963,-0.013264005804165202
2013-04-11,78.34,79.6262962962963,-0.016154164592936504
2013-04-12,78.33,76.5562962962963,0.02316861955859162
2013-04-15,75.26,78.5962962962963,-0.042448517977475175
2013-04-16,77.3,75.93629629629629,0.01795852273835763
2013-04-17,74.64,74.43629629629629,0.002736617938281949
2013-04-18,73.14,74.5062962962963,-0.018337997782936544
2013-04-19,73.21,75.2562962962963,-0.02719103114295851
2013-04-22,73.96,75.3462962962963,-0.01839899722270033
2013-04-23,74.05,76.4262962962963,-0.03109265281001794
2013-04-24,75.13,76.7462962962963,-0.021060251429674492
2013-04-25,75.45,76.11629629629628,-0.008753661551037739
2013-04-26,74.82,76.32629629629629,-0.01973495858424601
2013-04-29,75.03,76.35629629629629,-0.01736983537218295
2013-04-30,75.06,75.22629629629631,-0.0022106139007735948
2013-05-01,73.93,75.6262962962963,-0.022429979773839204
2013-05-02,74.33,77.6362962962963,-0.042586991575151
2013-05-03,76.34,77.4962962962963,-0.014920665264767652
2013-05-06,76.2,78.79629629629629,-0.03294947121034064
2013-05-07,77.5,79.0862962962963,-0.020057789662487724
2013-05-08,77.79,78.7462962962963,-0.012144016179479244
2013-05-09,77.45,78.85629629629629,-0.017833658976478484
2013-05-10,77.56,78.3162962962963,-0.00965694666452277
2013-05-13,77.02,78.85629629629629,-0.02328661606673177
2013-05-14,77.56,78.8162962962963,-0.01593955000845848
2013-05-15,77.52,78.0962962962963,-0.007379303803471626
2013-05-16,76.8,78.6362962962963,-0.023351764805621733
2013-05-17,77.34,78.3362962962963,-0.012718195056451775
2013-05-20,77.04,78.40629629629629,-0.017425849209010802
2013-05-21,77.11,77.60629629629629,-0.006395051947865937
2013-05-22,76.31,77.79629629629629,-0.019104975005950875
2013-05-23,76.5,78.3162962962963,-0.023191805309901947
2013-05-24,77.02,79.7562962962963,-0.03430821669716089
2013-05-28,78.46,78.9462962962963,-0.006159836738523716
2013-05-29,77.65,79.2462962962963,-0.02014348141051092
2013-05-30,77.95,78.51629629629629,-0.007212468277403961
2013-05-31,77.22,79.2062962962963,-0.025077505061793737
2013-06-03,77.91,77.8862962962963,0.00030433728179257713
2013-06-04,76.59,76.0362962962963,0.0072820972440061915
2013-06-05,74.74,75.9862962962963,-0.016401592879807914
2013-06-06,74.69,76.85629629629629,-0.028186321754886445
2013-06-07,75.56,76.8862962962963,-0.01725009995520077
2013-06-10,75.59,76.3862962962963,-0.010424596228720384
2013-06-11,75.09,75.57629629629629,-0.0064345081742265275
2013-06-12,74.28,76.96629629629629,-0.0349022419625713
2013-06-13,75.67,76.26629629629629,-0.007818608287724627
2013-06-14,74.97,77.35629629629629,-0.030848119811167196
2013-06-17,76.06,78.65629629629629,-0.03300811783097568
2013-06-18,77.36,77.51629629629629,-0.002016302426251948
2013-06-19,76.22,76.0862962962963,0.0017572639254648248
2013-06-20,74.79,77.2062962962963,-0.031296622324987866
2013-06-21,75.91,76.22629629629631,-0.004149438076682221
2013-06-24,74.93,75.7062962962963,-0.010254051964952215
2013-06-25,74.41,76.4162962962963,-0.026254822512165377
2013-06-26,75.12,78.04629629629629,-0.03749436469332057
2013-06-27,76.75,78.6462962962963,-0.02411170500835902
2013-06-28,77.35,79.51960422163589,-0.02728389109670115
2013-07-01,77.67,78.76960422163589,-0.0139597530354717
2013-07-02,76.92,79.18960422163589,-0.028660380916713746
2013-07-03,77.34,81.13960422163588,-0.046827985643818404
2013-07-05,79.29,81.45960422163589,-0.026634111991666543
2013-07-08,79.61,81.90960422163589,-0.028074903346053115
2013-07-09,80.06,81.81960422163588,-0.021505899941405282
2013-07-10,79.97,82.20960422163589,-0.027242610432692826
2013-07-11,80.36,81.80960422163588,-0.017719242568496774
2013-07-12,79.96,82.19960422163588,-0.027245924634834107
2013-07-15,80.35,81.54960422163589,-0.014710117027369018
2013-07-16,79.7,81.52960422163589,-0.022440980047715664
2013-07-17,79.68,82.18960422163589,-0.03053432663902822
2013-07-18,80.34,82.28960422163588,-0.023691986856382075
2013-07-19,80.44,82.75960422163588,-0.028028217914428666
2013-07-22,80.91,83.11960422163588,-0.026583430495458638
2013-07-23,81.27,83.04960422163589,-0.02142820833783421
2013-07-24,81.2,83.09960422163589,-0.022859365449797164
2013-07-25,81.25,82.83960422163588,-0.019188940321140602
2013-07-26,80.99,82.75960422163588,-0.021382463561531395
2013-07-29,80.91,82.53960422163588,-0.019743300649468387
2013-07-30,80.69,82.01960422163589,-0.016210810016139443
2013-07-31,80.17,84.27960422163589,-0.04876155102518731
2013-08-01,82.43,84.16960422163586,-0.02066784366782959
2013-08-02,82.32,84.78960422163588,-0.029126261931597952
2013-08-05,82.94,84.11960422163588,-0.014022940699149
2013-08-06,82.27,83.67960422163588,-0.016845254405152055
2013-08-07,81.83,83.81960422163588,-0.02373674082706201
2013-08-08,81.97,83.51960422163589,-0.018553778314414737
2013-08-09,81.67,83.17960422163588,-0.018148730518282696
2013-08-12,81.33,83.33960422163588,-0.024113436107657482
2013-08-13,81.49,82.99960422163588,-0.018188089398652463
2013-08-14,81.15,81.82960422163589,-0.008305114366619404
2013-08-15,79.98,82.15960422163589,-0.026528903617355937
2013-08-16,80.31,81.18960422163589,-0.010833951342276493
2013-08-19,79.34,82.19960422163588,-0.034788540026609915
2013-08-20,80.35,81.34960422163589,-0.012287757650454978
2013-08-21,79.5,81.94960422163588,-0.02989159306994127
2013-08-22,80.1,82.49960422163588,-0.029086251313270917
2013-08-23,80.65,81.60960422163589,-0.01175847169935762
2013-08-26,79.76,79.64960422163588,0.0013860179148779128
2013-08-27,77.8,80.16960422163586,-0.029557389544856538
2013-08-28,78.32,80.43960422163589,-0.0263502567192615
2013-08-29,78.59,79.01960422163589,-0.005436678984507726
2013-08-30,77.17,79.84960422163589,-0.0335581403033407
2013-09-03,78.0,80.89960422163588,-0.03584200750465982
2013-09-04,79.05,81.40960422163589,-0.028984347045981407
2013-09-05,79.56,81.23960422163589,-0.02067469724561466
2013-09-06,79.39,82.73960422163589,-0.04048368678031444
2013-09-09,80.89,83.98960422163589,-0.03690461754595842
2013-09-10,82.14,84.19960422163588,-0.02446097271686043
2013-09-11,82.35,84.02960422163589,-0.01998824387183573
2013-09-12,82.18,84.60960422163589,-0.0287154660985236
