date,EA,dcf,Deviation
2015-07-01,68.0,73.20298507462687,-0.07107613261020262
2015-07-02,67.8,73.41298507462686,-0.07645766030248013
2015-07-06,68.01,75.29298507462687,-0.09672860051183141
2015-07-07,69.89,74.40298507462687,-0.060655967903711194
2015-07-08,69.0,75.90298507462687,-0.09094484318159479
2015-07-09,70.5,77.47298507462685,-0.0900053750079467
2015-07-10,72.07,78.94298507462688,-0.08706264487122783
2015-07-13,73.54,77.65298507462687,-0.05296621978761229
2015-07-14,72.25,77.90298507462687,-0.07256442187949042
2015-07-15,72.5,78.37298507462687,-0.07493634533678417
2015-07-16,72.97,78.87298507462687,-0.07484165927080955
2015-07-17,73.47,80.19298507462688,-0.08383507695056525
2015-07-20,74.79,79.08298507462688,-0.05428456033337359
2015-07-21,73.68,78.32298507462687,-0.0592799810962642
2015-07-22,72.92,77.21298507462687,-0.05559926313530905
2015-07-23,71.81,77.69298507462688,-0.07572092987514967
2015-07-24,72.29,76.62298507462687,-0.05654941621507903
2015-07-27,71.22,77.20298507462687,-0.07749681011483589
2015-07-28,71.8,77.58298507462688,-0.07453934737190426
2015-07-29,72.18,77.70298507462687,-0.0710781583142851
2015-07-30,72.3,76.95298507462687,-0.06046529670180478
2015-07-31,71.55,76.37298507462687,-0.06315040678211226
2015-08-03,70.97,77.20298507462687,-0.080735026872366
2015-08-04,71.8,80.56298507462687,-0.10877185181891613
2015-08-05,75.16,79.41298507462686,-0.05355528533060683
2015-08-06,74.01,78.76298507462687,-0.06034541568128071
2015-08-07,73.36,79.37298507462687,-0.07575606573160165
2015-08-10,73.97,79.22298507462685,-0.06630632599464181
2015-08-11,73.82,79.12298507462687,-0.06702205521727
2015-08-12,73.72,78.78298507462686,-0.06426495606673155
2015-08-13,73.38,78.22298507462685,-0.06191255767095205
2015-08-14,72.82,79.10298507462687,-0.07942791373422153
2015-08-17,73.7,79.25298507462686,-0.07006657313157372
2015-08-18,73.85,77.01298507462687,-0.0410708021713726
2015-08-19,71.61,73.11298507462685,-0.02055701970166779
2015-08-20,67.71,70.93298507462687,-0.04543704274162508
2015-08-21,65.53,69.10298507462687,-0.05170522041512782
2015-08-24,63.7,68.94298507462686,-0.07604812975463171
2015-08-25,63.54,71.74298507462687,-0.11433849687316677
2015-08-26,66.34,72.56298507462687,-0.08575977226166864
2015-08-27,67.16,73.31298507462687,-0.08392762985115954
2015-08-28,67.91,71.55298507462686,-0.050913111043898174
2015-08-31,66.15,68.83298507462686,-0.038978188607076025
2015-09-01,63.43,70.07298507462687,-0.09480094315308785
2015-09-02,64.67,71.19298507462688,-0.09162398609623212
2015-09-03,65.79,71.77298507462686,-0.08335984727966894
2015-09-04,66.37,73.90298507462687,-0.10193072806220338
2015-09-08,68.5,73.18298507462687,-0.0639900800691785
2015-09-09,67.78,74.14298507462686,-0.08582045986174347
2015-09-10,68.74,74.31298507462687,-0.07499342233433826
2015-09-11,68.91,73.75298507462686,-0.06566493640530613
2015-09-14,68.35,74.78298507462686,-0.0860220418883696
2015-09-15,69.38,75.68298507462687,-0.08328140160449338
2015-09-16,70.28,76.46298507462687,-0.08086246003333974
2015-09-17,71.06,75.47298507462685,-0.0584710551764096
2015-09-18,70.07,75.98298507462687,-0.07781985754862653
2015-09-21,70.58,74.09298507462687,-0.04741319398980304
2015-09-22,68.69,74.86298507462685,-0.08245710571750964
2015-09-23,69.46,74.21298507462687,-0.0640451946495264
2015-09-24,68.81,74.89298507462686,-0.08122236106045833
2015-09-25,69.49,71.86298507462685,-0.03302096443896119
2015-09-28,66.46,71.40298507462687,-0.06922658862876263
2015-09-29,66.0,73.15298507462687,-0.09778117827084931
2015-09-30,67.75,71.98443113772456,-0.058824263396942134
2015-10-01,67.2,71.27443113772455,-0.05716539680059274
2015-10-02,66.49,72.37443113772456,-0.08130538707139279
2015-10-05,67.59,71.33443113772455,-0.052491217466852924
2015-10-06,66.55,70.89443113772455,-0.06128028771801208
2015-10-07,66.11,70.58443113772455,-0.06339119074281452
2015-10-08,65.8,69.82443113772456,-0.057636432866694065
2015-10-09,65.04,72.89443113772455,-0.1077507707397376
2015-10-12,68.11,73.20443113772455,-0.06959184107503069
2015-10-13,68.42,75.35443113772455,-0.09202419861747158
2015-10-14,70.57,75.75443113772455,-0.06843733178193967
2015-10-15,70.97,76.49443113772453,-0.07222004341437693
2015-10-16,71.71,77.07443113772456,-0.06960065820192496
2015-10-19,72.29,77.08443113772455,-0.062197139772082743
2015-10-20,72.3,77.57443113772456,-0.0679918764516676
2015-10-21,72.79,79.32443113772456,-0.08237602267048538
2015-10-22,74.54,79.70443113772455,-0.06479478071677991
2015-10-23,74.92,78.86443113772455,-0.050015337469894505
2015-10-26,74.08,80.05443113772455,-0.07462961203791729
2015-10-27,75.27,81.55443113772455,-0.07705811995808987
2015-10-28,76.77,80.84443113772456,-0.05039841434202763
2015-10-29,76.06,76.85443113772455,-0.010336829327393104
2015-10-30,72.07,76.78443113772455,-0.0613982687358654
2015-11-02,72.0,76.68443113772454,-0.06108712118254289
2015-11-03,71.9,79.07443113772456,-0.090730101178076
2015-11-04,74.29,78.84443113772456,-0.05776477897048837
2015-11-05,74.06,77.16443113772455,-0.040231374636634065
2015-11-06,72.38,75.72443113772455,-0.044165813958269795
2015-11-09,70.94,75.61443113772455,-0.061819299138950345
2015-11-10,70.83,76.08443113772455,-0.06906052998166234
2015-11-11,71.3,76.44443113772455,-0.06729634927174999
2015-11-12,71.66,74.67443113772455,-0.04036764782533053
2015-11-13,69.89,72.77443113772455,-0.0396352275466888
2015-11-16,67.99,72.88443113772455,-0.06715331465612862
2015-11-17,68.1,73.20443113772455,-0.06972844482762586
2015-11-18,68.42,75.86443113772455,-0.09812808223935543
2015-11-19,71.08,77.20443113772455,-0.07932745630622184
2015-11-20,72.42,73.76443113772456,-0.018226008348310674
2015-11-23,68.98,71.84443113772456,-0.03986991186879174
2015-11-24,67.06,74.29443113772454,-0.09737514679012205
2015-11-25,69.51,73.66443113772455,-0.05639670426501131
2015-11-27,68.88,72.57443113772456,-0.050905409519692135
2015-11-30,67.79,73.41443113772455,-0.07661206455680603
2015-12-01,68.63,74.12443113772456,-0.0741244290632842
2015-12-02,69.34,72.00443113772455,-0.037003710683141566
2015-12-03,67.22,75.16443113772455,-0.10569402332291833
2015-12-04,70.38,75.57443113772456,-0.06873265282352425
2015-12-07,70.79,75.77443113772455,-0.06577985559093202
2015-12-08,70.99,71.87443113772456,-0.012305226263701896
2015-12-09,67.09,71.15443113772456,-0.05712126529207373
2015-12-10,66.37,71.95443113772455,-0.07761066343552425
2015-12-11,67.17,74.44443113772455,-0.0977162566299502
2015-12-14,69.66,77.11443113772455,-0.09666713516191439
2015-12-15,72.33,76.82443113772456,-0.05850262828067432
2015-12-16,72.04,75.90443113772456,-0.050911798952985365
2015-12-17,71.12,73.76443113772456,-0.03584967845528653
2015-12-18,68.98,73.49443113772453,-0.061425485820343795
2015-12-21,68.71,73.85443113772455,-0.069656363991636
2015-12-22,69.07,73.42443113772455,-0.05930493529540348
2015-12-23,68.64,73.73443113772456,-0.06909161783873996
2015-12-24,68.95,73.97443113772455,-0.06792118655661084
2015-12-28,69.19,74.63443113772455,-0.07294798198003039
2015-12-29,69.85,74.43443113772454,-0.06159019512410957
2015-12-30,69.65,73.50443113772455,-0.052438078603758376
2015-12-31,68.72,72.89579579579579,-0.057284453104723854
2016-01-04,66.1,71.7357957957958,-0.07856322960211859
2016-01-05,64.94,70.47579579579579,-0.07854889374837015
2016-01-06,63.68,69.25579579579579,-0.08051016859637716
2016-01-07,62.46,69.92579579579579,-0.10676740551652997
2016-01-08,63.13,71.00579579579579,-0.11091764703892115
2016-01-11,64.21,72.4157957957958,-0.11331499855273575
2016-01-12,65.62,70.17579579579579,-0.06491975964266483
2016-01-13,63.38,71.2757957957958,-0.11077807981852839
2016-01-14,64.48,72.8557957957958,-0.11496402865836419
2016-01-15,66.06,74.1657957957958,-0.10929291203338354
2016-01-19,67.37,73.64579579579579,-0.08521594108640285
2016-01-20,66.85,73.8257957957958,-0.09448995057352372
2016-01-21,67.03,76.1557957957958,-0.1198306143404464
2016-01-22,69.36,76.7157957957958,-0.09588371885466274
2016-01-25,69.92,77.6257957957958,-0.09926849337643939
2016-01-26,70.83,76.28579579579579,-0.07151784600110933
2016-01-27,69.49,76.5857957957958,-0.09265159057321348
2016-01-28,69.79,71.3457957957958,-0.02180641169451314
2016-01-29,64.55,70.9957957957958,-0.0907912324038983
2016-02-01,64.2,67.4557957957958,-0.04826561983868416
2016-02-02,60.66,66.4057957957958,-0.08652551674050668
2016-02-03,59.61,65.5257957957958,-0.09028193742555612
2016-02-04,58.73,62.2957957957958,-0.05723975029525907
2016-02-05,55.5,63.1157957957958,-0.12066386393092254
2016-02-08,56.32,65.0457957957958,-0.13414849782435567
2016-02-09,58.25,65.7757957957958,-0.11441588360496624
2016-02-10,58.98,64.9857957957958,-0.0924170539461846
2016-02-11,58.19,66.0457957957958,-0.11894467620747284
2016-02-12,59.25,66.1557957957958,-0.1043868600282889
2016-02-16,59.36,66.6357957957958,-0.10918749763403957
2016-02-17,59.84,65.14579579579579,-0.08144494561747606
2016-02-18,58.35,66.36579579579579,-0.12078203387268927
2016-02-19,59.57,70.0657957957958,-0.1497991377474026
2016-02-22,63.27,68.3157957957958,-0.07385986999080396
2016-02-23,61.52,69.9957957957958,-0.12109006975965952
2016-02-24,63.2,71.4757957957958,-0.11578459118439899
2016-02-25,64.68,71.2457957957958,-0.09215695778898492
2016-02-26,64.45,71.03579579579579,-0.09271094554536641
2016-02-29,64.24,72.2757957957958,-0.11118239110780204
2016-03-01,65.48,72.8857957957958,-0.10160821755372773
2016-03-02,66.09,71.5957957957958,-0.07690110480089252
2016-03-03,64.8,71.2257957957958,-0.09021725519527435
2016-03-04,64.43,70.3857957957958,-0.08461644467407636
2016-03-07,63.59,69.75579579579579,-0.08839116127132485
2016-03-08,62.96,70.7157957957958,-0.10967557825682983
2016-03-09,63.92,70.2957957957958,-0.09069953222120175
2016-03-10,63.5,71.2657957957958,-0.10896946717676204
2016-03-11,64.47,71.5857957957958,-0.09940234255541669
2016-03-14,64.79,72.5157957957958,-0.10653948854883422
2016-03-15,65.72,72.7957957957958,-0.09720061053586904
2016-03-16,66.0,71.4657957957958,-0.0764812835977311
2016-03-17,64.67,71.11579579579579,-0.09063803229179146
2016-03-18,64.32,70.7357957957958,-0.09070083574541654
2016-03-21,63.94,70.6657957957958,-0.09517752853490047
2016-03-22,63.87,71.8457957957958,-0.11101270029028643
2016-03-23,65.05,71.03579579579579,-0.08426449973197969
2016-03-24,64.24,71.4357957957958,-0.10073095309759672
2016-03-28,64.64,72.8257957957958,-0.11240242150938995
2016-03-29,66.03,73.2057957957958,-0.09802223605098626
2016-03-30,66.41,72.9057957957958,-0.08909848284202382
2016-03-31,66.11,73.47454545454545,-0.10023260993293903
2016-04-01,65.92,73.29454545454546,-0.10061520142885494
2016-04-04,65.74,73.00454545454545,-0.09950812527239905
2016-04-05,65.45,73.38454545454546,-0.10812283983499127
2016-04-06,65.83,71.48454545454545,-0.07910164943471576
2016-04-07,63.93,71.79454545454546,-0.10954238103679692
2016-04-08,64.24,70.71454545454546,-0.09155889234566639
2016-04-11,63.16,70.51454545454546,-0.10429827501740463
2016-04-12,62.96,72.32454545454546,-0.1294794926907752
2016-04-13,64.77,72.49454545454546,-0.1065534711075442
2016-04-14,64.94,74.39454545454545,-0.12708654104650874
2016-04-15,66.84,74.07454545454546,-0.09766574212709556
2016-04-18,66.52,73.74454545454546,-0.09796718401360971
2016-04-19,66.19,73.35454545454546,-0.09767009542694272
2016-04-20,65.8,73.73454545454547,-0.10760960694382815
2016-04-21,66.18,73.42454545454545,-0.0986665345995269
2016-04-22,65.87,73.48454545454547,-0.103621045859983
2016-04-25,65.93,72.88454545454546,-0.09541865715390463
2016-04-26,65.33,70.90454545454546,-0.07862042438617867
2016-04-27,63.35,69.87454545454545,-0.09337513986104962
2016-04-28,62.32,69.40454545454546,-0.10207610190582228
2016-04-29,61.85,70.44454545454545,-0.12200441352966218
2016-05-02,62.89,69.63454545454546,-0.09685631478628687
2016-05-03,62.08,69.43454545454546,-0.10592055303883319
2016-05-04,61.88,69.79454545454546,-0.11339776486831477
2016-05-05,62.24,71.49454545454546,-0.12944407710696304
2016-05-06,63.94,72.07454545454546,-0.11286294493075355
2016-05-09,64.52,72.09454545454547,-0.1050640572984971
2016-05-10,64.54,80.93454545454546,-0.20256548501594995
2016-05-11,73.38,82.56454545454545,-0.11124079232776563
2016-05-12,75.01,82.75454545454545,-0.09358453257167954
2016-05-13,75.2,84.17454545454545,-0.10661828235700699
2016-05-16,76.62,82.69454545454545,-0.07345763159051921
2016-05-17,75.14,82.04454545454546,-0.08415605713082697
2016-05-18,74.49,81.05454545454545,-0.0809892328398385
2016-05-19,73.5,80.66454545454546,-0.08881901477499421
2016-05-20,73.11,80.79454545454546,-0.09511218129036614
2016-05-23,73.24,82.90454545454546,-0.11657437359504363
2016-05-24,75.35,82.49454545454546,-0.08660627699903034
2016-05-25,74.94,82.66454545454546,-0.09344447988034899
2016-05-26,75.11,83.25454545454545,-0.09782703647084512
2016-05-27,75.7,84.30454545454545,-0.10206502399309847
2016-05-31,76.75,84.17454545454545,-0.0882041645066528
2016-06-01,76.62,84.13454545454546,-0.08931581449626136
2016-06-02,76.58,83.91454545454546,-0.08740493575715569
2016-06-03,76.36,84.04454545454546,-0.09143419615139159
2016-06-06,76.49,84.80454545454545,-0.09804362973682801
2016-06-07,77.25,83.83454545454545,-0.07854215012253563
2016-06-08,76.28,83.80454545454545,-0.0897868416770623
2016-06-09,76.25,82.83454545454545,-0.07949033121885896
2016-06-10,75.28,81.79454545454546,-0.07964523084446617
2016-06-13,74.24,82.07454545454546,-0.0954564586517801
2016-06-14,74.52,81.94454545454545,-0.09060451081108067
2016-06-15,74.39,82.55454545454545,-0.09889879969166382
2016-06-16,75.0,82.07454545454546,-0.08619658403668506
2016-06-17,74.52,82.86454545454545,-0.10070103454707025
2016-06-20,75.31,83.06454545454545,-0.09335565989208827
2016-06-21,75.51,82.35454545454546,-0.08311071862236452
2016-06-22,74.8,83.60454545454546,-0.1053118034034688
2016-06-23,76.05,80.76454545454544,-0.05837394896500481
2016-06-24,73.21,79.05454545454545,-0.07393054277828892
2016-06-27,71.5,80.15454545454546,-0.10797323352614274
2016-06-28,72.6,81.29454545454546,-0.10695115405260347
2016-06-29,73.74,83.31454545454545,-0.11492045479344437
2016-06-30,75.76,82.35253968253969,-0.08005265785309379
2016-07-01,75.87,82.37253968253968,-0.07894062399435775
2016-07-05,75.89,83.22253968253968,-0.08810761736556405
2016-07-06,76.74,83.10253968253969,-0.07656251790673607
2016-07-07,76.62,84.74253968253969,-0.09584961358212918
2016-07-08,78.26,85.65253968253968,-0.08630847036105638
2016-07-11,79.17,85.99253968253969,-0.07933873924094559
2016-07-12,79.51,84.10253968253969,-0.05460643281255306
2016-07-13,77.62,84.53253968253968,-0.08177371351315821
2016-07-14,78.05,84.31253968253968,-0.07427767810244945
2016-07-15,77.83,84.74253968253969,-0.08157107054420676
2016-07-18,78.26,82.98253968253968,-0.05691004036037406
2016-07-19,76.5,83.18253968253968,-0.08033584581623887
2016-07-20,76.7,81.86253968253968,-0.0630635172395071
2016-07-21,75.38,82.81253968253968,-0.08975137957406187
2016-07-22,76.33,83.38253968253969,-0.08458053339932614
2016-07-25,76.9,83.32253968253968,-0.07708045994528812
2016-07-26,76.84,83.15253968253968,-0.07591517597225217
2016-07-27,76.67,82.76253968253968,-0.07361470184348406
2016-07-28,76.28,82.80253968253967,-0.07877221770668785
2016-07-29,76.32,83.11253968253968,-0.08172701385957848
2016-08-01,76.63,83.26253968253968,-0.07965814768355595
2016-08-02,76.78,85.11253968253968,-0.09790025904078437
2016-08-03,78.63,84.71253968253968,-0.07180211696325023
2016-08-04,78.23,86.32253968253968,-0.09374770149605027
2016-08-05,79.84,85.75253968253968,-0.06894885800966599
2016-08-08,79.27,85.17253968253968,-0.06930097076522534
2016-08-09,78.69,85.05253968253967,-0.07480716867818393
2016-08-10,78.57,84.33253968253969,-0.06833115312585303
2016-08-11,77.85,83.91253968253969,-0.07224831599038317
2016-08-12,77.43,85.96253968253968,-0.09925881336277886
2016-08-15,79.48,84.53253968253968,-0.059770352357972345
2016-08-16,78.05,86.25253968253968,-0.09509910911295916
2016-08-17,79.77,87.46253968253968,-0.08795239322412862
2016-08-18,80.98,88.24253968253969,-0.08230202472262593
2016-08-19,81.76,87.97253968253968,-0.0706190784642392
2016-08-22,81.49,88.79253968253968,-0.08224271665895
2016-08-23,82.31,88.90253968253968,-0.0741546833879082
2016-08-24,82.42,88.03253968253968,-0.06375528529313645
2016-08-25,81.55,87.69253968253967,-0.07004631984404375
2016-08-26,81.21,87.99253968253969,-0.07708084920619185
2016-08-29,81.51,88.21253968253968,-0.0759817108390809
2016-08-30,81.73,87.71253968253968,-0.06820620750684503
2016-08-31,81.23,88.24253968253969,-0.07946892403332806
2016-09-01,81.76,89.94253968253967,-0.09097519050963743
2016-09-02,83.46,90.35253968253969,-0.07628495786346612
2016-09-06,83.87,89.23253968253968,-0.06009623509112083
2016-09-07,82.75,88.64253968253968,-0.06647530298255155
2016-09-08,82.16,86.34253968253968,-0.048441239948672554
2016-09-09,79.86,87.32253968253968,-0.08545948972246664
2016-09-12,80.84,87.35253968253969,-0.07455466900227325
2016-09-13,80.87,87.31253968253968,-0.07378710670843103
2016-09-14,80.83,89.85253968253969,-0.1004149656138541
2016-09-15,83.37,89.37253968253968,-0.06716313202983049
2016-09-16,82.89,89.25253968253968,-0.07128693149988163
2016-09-19,82.77,89.47253968253968,-0.07491169588257107
2016-09-20,82.99,89.95253968253968,-0.07740236915057497
2016-09-21,83.47,89.65253968253968,-0.06896112150790268
2016-09-22,83.17,90.74253968253969,-0.08345082371544821
2016-09-23,84.26,89.98253968253968,-0.06359611212051708
2016-09-26,83.5,91.68253968253968,-0.08924861495844871
2016-09-27,85.2,91.48253968253968,-0.06867474060450429
2016-09-28,85.0,90.74253968253969,-0.06328387658786938
2016-09-29,84.26,91.88253968253969,-0.08295961026845866
2016-09-30,85.4,90.95285714285714,-0.06105203637677281
2016-10-03,85.41,91.10285714285715,-0.0624882393526941
2016-10-04,85.56,91.01285714285714,-0.05991304211335913
2016-10-05,85.47,90.12285714285714,-0.05162793646767905
2016-10-06,84.58,89.35285714285715,-0.05341583129486627
2016-10-07,83.81,90.28285714285714,-0.07169530681350667
2016-10-10,84.74,88.91285714285715,-0.046931987981812195
2016-10-11,83.37,88.07285714285715,-0.05339734959692455
2016-10-12,82.53,87.30285714285715,-0.05467011388925258
2016-10-13,81.76,88.13285714285715,-0.07230966236039749
2016-10-14,82.59,87.86285714285714,-0.060012356919875054
2016-10-17,82.32,89.55285714285715,-0.08076634708950836
2016-10-18,84.01,88.30285714285715,-0.048615155633210394
2016-10-19,82.76,88.06285714285714,-0.0602167283109466
2016-10-20,82.52,88.41285714285715,-0.06665158590379561
2016-10-21,82.87,89.69285714285714,-0.07606912479095318
2016-10-24,84.15,88.48285714285714,-0.048968323161871496
2016-10-25,82.94,88.12285714285714,-0.05881399345070193
2016-10-26,82.58,88.26285714285714,-0.06438560145021366
2016-10-27,82.72,84.99285714285715,-0.02674174300361376
2016-10-28,79.45,84.06285714285714,-0.05487390388144919
2016-10-31,78.52,83.38285714285715,-0.05831962719298256
2016-11-01,77.84,84.66285714285715,-0.08058855291576672
2016-11-02,79.12,86.06285714285714,-0.08067193413451956
2016-11-03,80.52,85.76285714285714,-0.061132025185728134
2016-11-04,80.22,86.62285714285714,-0.07391648525628336
2016-11-07,81.08,87.03285714285714,-0.06839781363360309
2016-11-08,81.49,84.98285714285714,-0.0411007261968801
2016-11-09,79.44,82.33285714285715,-0.03513611993128951
2016-11-10,76.79,82.99285714285715,-0.07473965057233833
2016-11-11,77.45,81.92285714285714,-0.05459840267847793
2016-11-14,76.38,83.16285714285715,-0.08156113649637553
2016-11-15,77.62,84.37285714285714,-0.08003589509151554
2016-11-16,78.83,85.16285714285715,-0.07436172711108135
2016-11-17,79.62,84.53285714285714,-0.058117722609974054
2016-11-18,78.99,83.80285714285715,-0.057430704715147884
2016-11-21,78.26,83.29285714285714,-0.060423634336677745
2016-11-22,77.75,84.89285714285714,-0.08413967185527971
2016-11-23,79.35,84.71285714285715,-0.06330629521577102
2016-11-25,79.17,84.27285714285715,-0.060551609567561226
2016-11-28,78.73,86.91285714285715,-0.09415013396012428
2016-11-29,81.37,84.78285714285714,-0.04025409449349593
2016-11-30,79.24,81.12285714285714,-0.023209946113478708
2016-12-01,75.58,81.40285714285714,-0.07153136078059741
2016-12-02,75.86,82.99285714285715,-0.08594543420259926
2016-12-05,77.45,82.41285714285715,-0.06021945258194805
2016-12-06,76.87,83.49285714285715,-0.07932243990076138
2016-12-07,77.95,83.32285714285715,-0.06448239207214623
2016-12-08,77.78,84.29285714285714,-0.07726463858995003
2016-12-09,78.75,86.16285714285715,-0.08603309347746801
2016-12-12,80.62,86.30285714285715,-0.0658478447990466
2016-12-13,80.76,86.24285714285715,-0.06357462315719731
2016-12-14,80.7,87.05285714285715,-0.07297700904212556
2016-12-15,81.51,85.05285714285715,-0.041654769303122396
2016-12-16,79.51,85.04285714285714,-0.06505963379808499
2016-12-19,79.5,85.04285714285714,-0.06517722156895689
2016-12-20,79.5,85.20285714285714,-0.06693269843398941
2016-12-21,79.66,85.33285714285715,-0.06647916562034395
2016-12-22,79.79,86.21285714285715,-0.07449999171485855
2016-12-23,80.67,86.62285714285714,-0.06872155155353254
2016-12-27,81.08,85.92285714285714,-0.05636285039736644
2016-12-28,80.38,85.70285714285714,-0.062108281104147234
2016-12-29,80.16,84.30285714285715,-0.049142547278519744
2016-12-30,78.76,87.07764331210191,-0.09551984867447527
2017-01-03,79.17,88.5376433121019,-0.10580407340502895
2017-01-04,80.63,86.8676433121019,-0.07180629143685902
2017-01-05,78.96,86.91764331210192,-0.09155383198239508
2017-01-06,79.01,86.54764331210191,-0.087092415502525
2017-01-09,78.64,86.7576433121019,-0.09356689511377692
2017-01-10,78.85,86.9276433121019,-0.09292375824684707
2017-01-11,79.02,87.5076433121019,-0.09699316529220381
2017-01-12,79.6,88.2576433121019,-0.09809511094111412
2017-01-13,80.35,88.13764331210191,-0.08835774385894679
2017-01-17,80.23,88.43764331210191,-0.09280712380741118
2017-01-18,80.53,88.2876433121019,-0.08786782635796708
2017-01-19,80.38,88.02764331210192,-0.08687774685716854
2017-01-20,80.12,87.7876433121019,-0.08734308181439565
2017-01-23,79.88,88.41764331210192,-0.09656040347021277
2017-01-24,80.51,89.38764331210191,-0.09931622518679817
2017-01-25,81.48,89.60764331210191,-0.0907025674561428
2017-01-26,81.7,91.06764331210191,-0.10286467258187015
2017-01-27,83.16,91.74764331210191,-0.09360069645482838
2017-01-30,83.84,91.33764331210192,-0.08208711151526393
2017-01-31,83.43,90.90764331210191,-0.0822553862322648
2017-02-01,83.0,90.41764331210192,-0.0820375652404236
2017-02-02,82.51,89.18764331210191,-0.07487184394742064
2017-02-03,81.28,89.4276433121019,-0.0911087781175971
2017-02-06,81.52,90.1176433121019,-0.09540466212954468
2017-02-07,82.21,89.38764331210191,-0.0802979365620009
2017-02-08,81.48,91.16764331210192,-0.10626185958254275
2017-02-09,83.26,94.07764331210191,-0.1149863339604974
2017-02-10,86.17,94.2276433121019,-0.08551252083651595
2017-02-13,86.32,93.96764331210191,-0.08138592224454555
2017-02-14,86.06,95.85764331210191,-0.10221035040682014
2017-02-15,87.95,95.7576433121019,-0.08153545807987916
2017-02-16,87.85,95.20764331210191,-0.07727996467660359
2017-02-17,87.3,95.44764331210192,-0.0853624356702044
2017-02-21,87.54,95.2876433121019,-0.0813079539256264
2017-02-22,87.38,94.55764331210192,-0.07590759520529733
2017-02-23,86.65,94.44764331210192,-0.08256048577447961
2017-02-24,86.54,94.90764331210191,-0.088166168920506
2017-02-27,87.0,94.40764331210191,-0.07846444474429903
2017-02-28,86.5,95.7276433121019,-0.09639476114560674
2017-03-01,87.82,94.91764331210192,-0.07477685985906668
2017-03-02,87.01,95.1476433121019,-0.08552648314587175
2017-03-03,87.24,95.04764331210191,-0.08214452289431784
2017-03-06,87.14,96.20764331210191,-0.09425075804721739
2017-03-07,88.3,96.90764331210191,-0.08882316211508756
2017-03-08,89.0,96.93764331210191,-0.0818840136905924
2017-03-09,89.03,97.71764331210191,-0.08890557546864197
2017-03-10,89.81,98.63764331210191,-0.08949568355125981
2017-03-13,90.73,98.80764331210192,-0.08175119900984995
2017-03-14,90.9,99.41764331210192,-0.08567536936439402
2017-03-15,91.51,98.10764331210191,-0.0672490245343409
2017-03-16,90.2,97.49764331210191,-0.0748494329113295
2017-03-17,89.59,97.06764331210191,-0.0770353853967487
2017-03-20,89.16,96.31764331210191,-0.07431289913218408
2017-03-21,88.41,96.6476433121019,-0.0852337732178351
2017-03-22,88.74,96.51764331210191,-0.08058260692246633
2017-03-23,88.61,97.2576433121019,-0.08891479391857593
2017-03-24,89.35,96.9276433121019,-0.07817835091380798
2017-03-27,89.02,97.6476433121019,-0.08835485444872637
2017-03-28,89.74,97.68764331210191,-0.08135771365381417
2017-03-29,89.78,98.16764331210192,-0.08544203598160438
2017-03-30,90.26,97.4276433121019,-0.07356888731405431
2017-03-31,89.52,97.2787898089172,-0.07975828877145408
2017-04-03,89.11,97.4487898089172,-0.08557099400893886
2017-04-04,89.28,96.5687898089172,-0.07547769650359804
2017-04-05,88.4,96.7287898089172,-0.08610455920486848
2017-04-06,88.56,96.8987898089172,-0.08605669715133857
2017-04-07,88.73,96.90878980891719,-0.08439677995199368
2017-04-10,88.74,97.8487898089172,-0.09309046976161073
2017-04-11,89.68,98.1187898089172,-0.08600584888329166
2017-04-12,89.95,97.18878980891719,-0.07448173624910204
2017-04-13,89.02,97.37878980891719,-0.08583788959915539
2017-04-17,89.21,97.3687898089172,-0.08379265907410927
2017-04-18,89.2,97.8187898089172,-0.08810975709016089
2017-04-19,89.65,99.37878980891719,-0.09789603825548121
2017-04-20,91.21,100.1087898089172,-0.08889119352958696
2017-04-21,91.94,100.9787898089172,-0.08951176604533839
2017-04-24,92.81,101.15878980891719,-0.08253153111743972
2017-04-25,92.99,101.6687898089172,-0.08536336298709435
2017-04-26,93.5,102.40878980891719,-0.0869924332231633
2017-04-27,94.24,102.98878980891719,-0.0849489524554029
2017-04-28,94.82,102.9587898089172,-0.07904900420859762
2017-05-01,94.79,102.4187898089172,-0.07448623268396581
2017-05-02,94.25,102.2787898089172,-0.07849906929791617
2017-05-03,94.11,102.9287898089172,-0.08567855335022301
2017-05-04,94.76,103.90878980891719,-0.08804635128309479
2017-05-05,95.74,103.8987898089172,-0.0785263218553578
2017-05-08,95.73,104.1787898089172,-0.08109894369490955
2017-05-09,96.01,116.3287898089172,-0.17466690612266345
2017-05-10,108.16,116.7487898089172,-0.07356641403285191
2017-05-11,108.58,117.2587898089172,-0.07401398072639165
2017-05-12,109.09,119.0687898089172,-0.08380693064010525
2017-05-15,110.9,119.9287898089172,-0.07528459032483181
2017-05-16,111.76,113.40878980891719,-0.014538465772320097
2017-05-17,105.24,115.0987898089172,-0.0856550257851052
2017-05-18,106.93,115.8087898089172,-0.07666766765775779
2017-05-19,107.64,116.5587898089172,-0.07651752238967457
2017-05-22,108.39,117.1787898089172,-0.07500324779978551
2017-05-23,109.01,120.4787898089172,-0.09519343468760788
2017-05-24,112.31,121.9987898089172,-0.07941709769492333
2017-05-25,113.83,120.29878980891719,-0.05377269230382309
2017-05-26,112.13,121.01878980891719,-0.07344966697280786
2017-05-30,112.85,121.4987898089172,-0.07118416424162965
