date,COTY,dcf,Deviation
2015-07-13,27.97,28.81047947092863,-0.029172699877373476
2015-07-14,27.87,28.84047947092863,-0.03364990765520659
2015-07-15,27.9,28.54047947092863,-0.022441090086837034
2015-07-16,27.6,28.42047947092863,-0.028869304325702783
2015-07-17,27.48,28.54047947092863,-0.03715703066617493
2015-07-20,27.6,27.96047947092863,-0.012892463854327962
2015-07-21,27.02,28.25047947092863,-0.0435560561793249
2015-07-22,27.31,28.15047947092863,-0.02985666627087491
2015-07-23,27.21,27.640479470928632,-0.015574240359375713
2015-07-24,26.7,27.45047947092863,-0.027339393897415354
2015-07-27,26.51,27.53047947092863,-0.037067261106230376
2015-07-28,26.59,27.78047947092863,-0.042853093020746025
2015-07-29,26.84,27.85047947092863,-0.03628230070449612
2015-07-30,26.91,27.67047947092863,-0.027483422241656896
2015-07-31,26.73,27.77047947092863,-0.03746710502488271
2015-08-03,26.83,28.43047947092863,-0.05629449452532764
2015-08-04,27.49,29.26047947092863,-0.060507534495040205
2015-08-05,28.32,28.92047947092863,-0.020763122946569457
2015-08-06,27.98,29.54047947092863,-0.052825123318134715
2015-08-07,28.6,30.15047947092863,-0.051424703624485146
2015-08-10,29.21,30.60047947092863,-0.04543979359047712
2015-08-11,29.66,29.66047947092863,-1.6165312806237786e-05
2015-08-12,28.72,31.41047947092863,-0.08565547283093067
2015-08-13,30.47,30.550479470928632,-0.0026343112226836496
2015-08-14,29.61,30.22047947092863,-0.020200853249727424
2015-08-17,29.28,30.230479470928632,-0.03144109810903484
2015-08-18,29.29,29.99047947092863,-0.023356727977878577
2015-08-19,29.05,29.640479470928632,-0.01992138728753612
2015-08-20,28.7,29.24047947092863,-0.01848394693616373
2015-08-21,28.3,28.69047947092863,-0.013610071289477443
2015-08-24,27.75,28.570479470928632,-0.028717735443099413
2015-08-25,27.63,29.26047947092863,-0.05572292390316336
2015-08-26,28.32,29.85047947092863,-0.05127152052680306
2015-08-27,28.91,31.08047947092863,-0.06983416948116272
2015-08-28,30.14,31.25047947092863,-0.03553479785683533
2015-08-31,30.31,29.29047947092863,0.03480723250308215
2015-09-01,28.35,29.63047947092863,-0.043214942646640164
2015-09-02,28.69,29.800479470928632,-0.03726381221523434
2015-09-03,28.86,29.730479470928632,-0.02927902564705742
2015-09-04,28.79,29.67047947092863,-0.02967526937983367
2015-09-08,28.73,29.83047947092863,-0.036891109041713666
2015-09-09,28.89,29.37047947092863,-0.01635926547961919
2015-09-10,28.43,30.31047947092863,-0.06204057156971854
2015-09-11,29.37,29.10047947092863,0.009261721248978727
2015-09-14,28.16,29.69047947092863,-0.051547819307774856
2015-09-15,28.75,29.74047947092863,-0.03330408549387465
2015-09-16,28.8,30.16047947092863,-0.04510801866528624
2015-09-17,29.22,29.25047947092863,-0.0010420161132376204
2015-09-18,28.31,28.85047947092863,-0.018733812430162478
2015-09-21,27.91,28.13047947092863,-0.007837743084204596
2015-09-22,27.19,28.08047947092863,-0.03171169038799826
2015-09-23,27.14,27.85047947092863,-0.025510493335321294
2015-09-24,26.91,27.81047947092863,-0.032379142253549986
2015-09-25,26.87,26.72047947092863,0.005595727772551573
2015-09-28,25.78,26.50047947092863,-0.027187412654891996
2015-09-29,25.56,28.00047947092863,-0.08715848860597009
2015-09-30,27.06,28.584628277912948,-0.05333734841992033
2015-10-01,27.46,28.014628277912948,-0.019797809644692688
2015-10-02,26.89,29.12462827791295,-0.07672641369323885
2015-10-05,28.0,28.36462827791295,-0.01285503459944437
2015-10-06,27.24,27.72462827791295,-0.017480064044683052
2015-10-07,26.6,28.49462827791295,-0.06649071745854396
2015-10-08,27.37,29.07462827791295,-0.05862940917486814
2015-10-09,27.95,29.68462827791295,-0.05843523663739503
2015-10-12,28.56,29.584628277912948,-0.03463380605251365
2015-10-13,28.46,28.81462827791295,-0.012307230705619676
2015-10-14,27.69,29.41462827791295,-0.05863165298634587
2015-10-15,28.29,29.63462827791295,-0.045373549663017654
2015-10-16,28.51,29.62462827791295,-0.03762505532411953
2015-10-19,28.5,30.04462827791295,-0.051411129591124594
2015-10-20,28.92,29.174628277912948,-0.008727729981249377
2015-10-21,28.05,29.20462827791295,-0.039535797782647264
2015-10-22,28.08,29.71462827791295,-0.05501089438591367
2015-10-23,28.59,29.70462827791295,-0.03752372416461902
2015-10-26,28.58,29.52462827791295,-0.03199458665563004
2015-10-27,28.4,29.84462827791295,-0.048404968038488705
2015-10-28,28.72,30.06462827791295,-0.044724593481861974
2015-10-29,28.94,30.07462827791295,-0.03772709233271654
2015-10-30,28.95,30.78462827791295,-0.05959559626156807
2015-11-02,29.66,30.73462827791295,-0.034964739712997184
2015-11-03,29.61,31.07462827791295,-0.04713260814624032
2015-11-04,29.95,29.34462827791295,0.020629728765134914
2015-11-05,28.22,29.62462827791295,-0.0474142076901668
2015-11-06,28.5,29.56462827791295,-0.036010203406085406
2015-11-09,28.44,31.00462827791295,-0.08271759477084062
2015-11-10,29.88,31.48462827791295,-0.050965450941614865
2015-11-11,30.36,30.30462827791295,0.0018271704763792584
2015-11-12,29.18,29.79462827791295,-0.020628828531771948
2015-11-13,28.67,28.69462827791295,-0.0008582887944886819
2015-11-16,27.57,27.62462827791295,-0.001977520832619817
2015-11-17,26.5,28.104628277912948,-0.05709480524152688
2015-11-18,26.98,27.94462827791295,-0.034519273912667514
2015-11-19,26.82,28.264628277912948,-0.05111081821804231
2015-11-20,27.14,29.05462827791295,-0.06589753135366838
2015-11-23,27.93,29.48462827791295,-0.05272673826034047
2015-11-24,28.36,30.04462827791295,-0.056070864393133135
2015-11-25,28.92,30.06462827791295,-0.03807225778187484
2015-11-27,28.94,28.90462827791295,0.0012237390409230997
2015-11-30,27.78,28.97462827791295,-0.04123015026990351
2015-12-01,27.85,28.53462827791295,-0.02399289281938466
2015-12-02,27.41,27.79462827791295,-0.01383822348934216
2015-12-03,26.67,28.00462827791295,-0.0476574180763385
2015-12-04,26.88,28.43462827791295,-0.054673768291197744
2015-12-07,27.31,28.53462827791295,-0.04291726760852421
2015-12-08,27.41,29.38462827791295,-0.06719936217117928
2015-12-09,28.26,29.014628277912948,-0.026008545437316455
2015-12-10,27.89,27.834628277912948,0.001989310636168584
2015-12-11,26.71,27.72462827791295,-0.03659664135952578
2015-12-14,26.6,28.44462827791295,-0.06484979377794475
2015-12-15,27.32,28.98462827791295,-0.05743141716195277
2015-12-16,27.86,28.674628277912948,-0.02840937535502175
2015-12-17,27.55,27.93462827791295,-0.01376887045305919
2015-12-18,26.81,28.104628277912948,-0.04606459352925796
2015-12-21,26.98,27.424628277912948,-0.016212736719973697
2015-12-22,26.3,27.59462827791295,-0.04691595280336447
2015-12-23,26.47,27.52462827791295,-0.03831580456834849
2015-12-24,26.4,27.09462827791295,-0.025637121527856466
2015-12-28,25.97,27.00462827791295,-0.03831299832255686
2015-12-29,25.88,26.56462827791295,-0.025772176096368726
2015-12-30,25.44,26.75462827791295,-0.04913648077100097
2015-12-31,25.63,26.28342541436464,-0.024860740335904796
2016-01-04,24.95,26.27342541436464,-0.05037125511776919
2016-01-05,24.94,25.503425414364642,-0.022092146651300215
2016-01-06,24.17,24.80342541436464,-0.025537820030204217
2016-01-07,23.47,24.76342541436464,-0.05223128031448987
2016-01-08,23.43,24.08342541436464,-0.02713174737904611
2016-01-11,22.75,24.483425414364643,-0.07079995486855473
2016-01-12,23.15,23.90342541436464,-0.03151955844419996
2016-01-13,22.57,23.47342541436464,-0.03848715721787188
2016-01-14,22.14,23.12342541436464,-0.04252940023988483
2016-01-15,21.79,23.28342541436464,-0.06414113850461522
2016-01-19,21.95,24.28342541436464,-0.09609127932109296
2016-01-20,22.95,23.78342541436464,-0.03504227838691687
2016-01-21,22.45,24.233425414364643,-0.07359361641493312
2016-01-22,22.9,23.78342541436464,-0.03714458279130273
2016-01-25,22.45,24.49342541436464,-0.08342750676131383
2016-01-26,23.16,24.55342541436464,-0.05675075435908161
2016-01-27,23.22,24.78342541436464,-0.06308350795844664
2016-01-28,23.45,25.94342541436464,-0.09611010784196805
2016-01-29,24.61,25.64342541436464,-0.040299819453361585
2016-02-01,24.31,26.04342541436464,-0.06655904078610742
2016-02-02,24.71,25.94342541436464,-0.04754288975586485
2016-02-03,24.61,29.69342541436464,-0.17119700214531186
2016-02-04,28.36,29.38342541436464,-0.034830024067388665
2016-02-05,28.05,28.02342541436464,0.0009482989763891503
2016-02-08,26.69,28.74342541436464,-0.07143982962233975
2016-02-09,27.41,28.36342541436464,-0.03361460756012136
2016-02-10,27.03,28.08342541436464,-0.03751057425586746
2016-02-11,26.75,27.81342541436464,-0.03823424833589251
2016-02-12,26.48,28.33342541436464,-0.06541480203184258
2016-02-16,27.0,30.30342541436464,-0.10901161730708919
2016-02-17,28.97,30.22342541436464,-0.041471983972038884
2016-02-18,28.89,30.17342541436464,-0.04253495904888682
2016-02-19,28.84,30.14342541436464,-0.04324078622277283
2016-02-22,28.81,30.06342541436464,-0.04169270125039515
2016-02-23,28.73,30.74342541436464,-0.06549125177911641
2016-02-24,29.41,30.80342541436464,-0.04523605396544117
2016-02-25,29.47,30.24342541436464,-0.025573340445665615
2016-02-26,28.91,29.81342541436464,-0.0303026372115347
2016-02-29,28.48,29.77342541436464,-0.04344227768097553
2016-03-01,28.44,30.253425414364642,-0.05994116003484373
2016-03-02,28.92,29.44342541436464,-0.01777732743382754
2016-03-03,28.11,28.95342541436464,-0.029130419019305243
2016-03-04,27.62,28.77342541436464,-0.0400864825009265
2016-03-07,27.44,28.97342541436464,-0.05292523726257059
2016-03-08,27.64,28.67342541436464,-0.03604122630730122
2016-03-09,27.34,28.933425414364642,-0.055072131679699154
2016-03-10,27.6,28.85342541436464,-0.04344113034636854
2016-03-11,27.52,28.53342541436464,-0.035517131211818986
2016-03-14,27.2,28.323425414364642,-0.03966417895890806
2016-03-15,26.99,28.27342541436464,-0.0453933471291591
2016-03-16,26.94,28.52342541436464,-0.0555131577418192
2016-03-17,27.19,29.28342541436464,-0.07148840631662345
2016-03-18,27.95,28.343425414364642,-0.013880658692906334
2016-03-21,27.01,28.04342541436464,-0.03685089817292042
2016-03-22,26.71,27.80342541436464,-0.0393270037079575
2016-03-23,26.47,28.02342541436464,-0.05543310253458045
2016-03-24,26.69,28.46342541436464,-0.06230541084031449
2016-03-28,27.13,28.81342541436464,-0.0584250359044568
2016-03-29,27.48,28.99342541436464,-0.052198917262629485
2016-03-30,27.66,29.163425414364642,-0.05155174308241994
2016-03-31,27.83,30.02717848136733,-0.07317299168587355
2016-04-01,29.0,29.81717848136733,-0.027406298080080993
2016-04-04,28.79,29.41717848136733,-0.021320144002409447
2016-04-05,28.39,30.05717848136733,-0.055466898943985266
2016-04-06,29.03,29.93717848136733,-0.03030273817995066
2016-04-07,28.91,29.97717848136733,-0.03559969735079127
2016-04-08,28.95,29.51717848136733,-0.019215199776813408
2016-04-11,28.49,30.20717848136733,-0.05684670226405075
2016-04-12,29.18,30.83717848136733,-0.053739627390639644
2016-04-13,29.81,30.60717848136733,-0.026045474327293205
2016-04-14,29.58,31.61717848136733,-0.06443264640353297
2016-04-15,30.59,31.39717848136733,-0.0257086311703566
2016-04-18,30.37,31.02717848136733,-0.021180736165294034
2016-04-19,30.0,30.98717848136733,-0.03185764337856456
2016-04-20,29.96,30.72717848136733,-0.024967423606190753
2016-04-21,29.7,30.53717848136733,-0.027415056760340395
2016-04-22,29.51,30.82717848136733,-0.04272783129223012
2016-04-25,29.8,30.65717848136733,-0.02796012300637185
2016-04-26,29.63,31.00717848136733,-0.04441482743084468
2016-04-27,29.98,31.05717848136733,-0.03468371996553321
2016-04-28,30.03,31.42717848136733,-0.04445764936218166
2016-04-29,30.4,32.08717848136733,-0.05258107945973056
2016-05-02,31.06,29.37717848136733,0.05728329286966782
2016-05-03,28.35,28.30717848136733,0.0015127441493631988
2016-05-04,27.28,28.01717848136733,-0.0263116602500707
2016-05-05,26.99,27.88717848136733,-0.03217171941459673
2016-05-06,26.86,27.62717848136733,-0.02776897691107838
2016-05-09,26.6,27.97717848136733,-0.04922506686242578
2016-05-10,26.95,27.22717848136733,-0.01018021318503548
2016-05-11,26.2,26.89717848136733,-0.025920134405558293
2016-05-12,25.87,26.52717848136733,-0.02477377991138141
2016-05-13,25.5,26.51717848136733,-0.03835922747520315
2016-05-16,25.49,27.02717848136733,-0.05687528509226625
2016-05-17,26.0,26.31717848136733,-0.012052146152061516
2016-05-18,25.29,26.15717848136733,-0.033152600231139195
2016-05-19,25.13,26.23717848136733,-0.04219883941230984
2016-05-20,25.21,26.80717848136733,-0.059580253195145816
2016-05-23,25.78,27.08717848136733,-0.04825820017638638
2016-05-24,26.06,26.77717848136733,-0.0267831983069603
2016-05-25,25.75,27.12717848136733,-0.05076747964456618
2016-05-26,26.1,27.28717848136733,-0.043506824356280616
2016-05-27,26.26,27.36717848136733,-0.040456435146251524
2016-05-31,26.34,27.61717848136733,-0.04624579886859237
2016-06-01,26.59,27.85717848136733,-0.04548840013409472
2016-06-02,26.83,27.29717848136733,-0.017114533712201063
2016-06-03,26.27,27.86717848136733,-0.05731396461379257
2016-06-06,26.84,27.38717848136733,-0.01997936668575029
2016-06-07,26.36,27.33717848136733,-0.035745403719457114
2016-06-08,26.31,27.747178481367328,-0.05179548192016781
2016-06-09,26.72,27.91717848136733,-0.04288321909631232
2016-06-10,26.89,27.38717848136733,-0.018153694865120196
2016-06-13,26.36,27.53717848136733,-0.04274869635477918
2016-06-14,26.51,27.42717848136733,-0.03344049705989316
2016-06-15,26.4,27.27717848136733,-0.032157962450790833
2016-06-16,26.25,27.27717848136733,-0.037657064936865825
2016-06-17,26.25,27.35717848136733,-0.0404712233800506
2016-06-20,26.33,27.39717848136733,-0.03895213085877125
2016-06-21,26.37,27.53717848136733,-0.04238555094368457
2016-06-22,26.51,27.75717848136733,-0.04493174557365498
2016-06-23,26.73,26.38717848136733,0.012991973312900695
2016-06-24,25.36,26.36717848136733,-0.03819818954383247
2016-06-27,25.34,26.37717848136733,-0.039321054831546354
2016-06-28,25.35,26.73717848136733,-0.05188200700885581
2016-06-29,25.71,27.01717848136733,-0.04838323447686588
2016-06-30,25.99,27.271383399209487,-0.04698637324158006
2016-07-01,26.22,27.231383399209488,-0.037140360604626776
2016-07-05,26.18,27.251383399209487,-0.03931482609578518
2016-07-06,26.2,27.491383399209486,-0.046974114778328024
2016-07-07,26.44,28.191383399209485,-0.06212477672374861
2016-07-08,27.14,28.141383399209484,-0.03558401465215866
2016-07-11,27.09,28.271383399209487,-0.04178725117648541
2016-07-12,27.22,28.321383399209488,-0.03888875708099171
2016-07-13,27.27,28.461383399209485,-0.04185964478601467
2016-07-14,27.41,28.651383399209486,-0.043327171393885866
2016-07-15,27.6,28.751383399209487,-0.04004619128139564
2016-07-18,27.7,28.351383399209485,-0.0229753656122349
2016-07-19,27.3,28.181383399209487,-0.03127537731998675
2016-07-20,27.13,27.671383399209486,-0.01956473918918533
2016-07-21,26.62,27.651383399209486,-0.03729952257068525
2016-07-22,26.6,27.751383399209487,-0.0414892253350615
2016-07-25,26.7,28.111383399209487,-0.05020682828612333
2016-07-26,27.06,27.811383399209486,-0.02701711699932352
2016-07-27,26.76,27.651383399209486,-0.03223648474799157
2016-07-28,26.6,27.921383399209486,-0.04732514074667571
2016-07-29,26.87,27.961383399209485,-0.03903180982241172
2016-08-01,26.91,27.911383399209488,-0.03587723993780434
2016-08-02,26.86,28.141383399209484,-0.045533774265179905
2016-08-03,27.09,28.241383399209486,-0.04076936964928268
2016-08-04,27.19,28.691383399209485,-0.05232872107696451
2016-08-05,27.64,29.061383399209486,-0.04890969503014608
2016-08-08,28.01,28.701383399209487,-0.024088852777337855
2016-08-09,27.65,29.041383399209487,-0.04791036914747526
2016-08-10,27.99,30.001383399209487,-0.06704302173154075
2016-08-11,28.95,30.021383399209487,-0.03568734275042429
2016-08-12,28.97,30.801383399209485,-0.05945782939270472
2016-08-15,29.75,29.331383399209486,0.014271969211032687
2016-08-16,28.28,28.761383399209485,-0.016737143430406554
2016-08-17,27.71,29.631383399209486,-0.06484285169286919
2016-08-18,28.58,29.721383399209486,-0.0384027682654855
2016-08-19,28.67,29.961383399209485,-0.04310159454264573
2016-08-22,28.91,29.291383399209487,-0.0130203273096271
2016-08-23,28.24,28.861383399209487,-0.0215299242802931
2016-08-24,27.81,28.691383399209485,-0.030719445867980366
2016-08-25,27.64,28.581383399209486,-0.03293694311645956
2016-08-26,27.53,28.501383399209487,-0.03408197369242183
2016-08-29,27.45,28.321383399209488,-0.030767684859412947
2016-08-30,27.27,28.001383399209487,-0.02611954519468973
2016-08-31,26.95,26.761383399209485,0.007048088582598755
2016-09-01,25.71,27.481383399209488,-0.06445757746170966
2016-09-02,26.43,26.931383399209487,-0.018617068116307922
2016-09-06,25.88,26.151383399209486,-0.010377401266568942
2016-09-07,25.1,25.831383399209486,-0.028313752612717846
2016-09-08,24.78,25.301383399209485,-0.020606912712360814
2016-09-09,24.25,25.601383399209485,-0.05278556155099079
2016-09-12,24.55,25.191383399209485,-0.025460427839370303
2016-09-13,24.14,25.141383399209484,-0.03983008346473771
2016-09-14,24.09,25.381383399209486,-0.05087915732952941
2016-09-15,24.33,25.531383399209485,-0.04705516267664067
2016-09-16,24.48,25.071383399209488,-0.02358798434824838
2016-09-19,24.02,25.141383399209484,-0.04460309050633804
2016-09-20,24.09,24.901383399209486,-0.032583868381997005
2016-09-21,23.85,24.781383399209485,-0.037583995380951696
2016-09-22,23.73,24.441383399209485,-0.02910569289758347
2016-09-23,23.39,24.621383399209485,-0.05001276245302366
2016-09-26,23.57,24.501383399209487,-0.038013502504496866
2016-09-27,23.45,24.871383399209485,-0.0571493501746535
2016-09-28,23.82,24.131383399209486,-0.012903669634608983
2016-09-29,23.08,24.551383399209485,-0.05993077356516141
2016-09-30,23.5,24.913996431757358,-0.056755102924995415
2016-10-03,23.79,25.10399643175736,-0.052342121515565276
2016-10-04,23.98,26.22399643175736,-0.0855703453742036
2016-10-05,25.1,25.88399643175736,-0.03028884793058717
2016-10-06,24.76,24.733996431757358,0.0010513290205400594
2016-10-07,23.61,24.03399643175736,-0.01764152844747502
2016-10-10,22.91,24.08399643175736,-0.04874591453639798
2016-10-11,22.96,24.49399643175736,-0.06262744571026702
2016-10-12,23.37,24.60399643175736,-0.050154308678267756
2016-10-13,23.48,24.46399643175736,-0.040222227570308466
2016-10-14,23.34,24.51399643175736,-0.047890862472202755
2016-10-17,23.39,24.55399643175736,-0.047405579576116685
2016-10-18,23.43,24.67399643175736,-0.05041730613838624
2016-10-19,23.55,24.503996431757358,-0.03893227924735454
2016-10-20,23.38,24.12399643175736,-0.03084051325666537
2016-10-21,23.0,23.88399643175736,-0.037012081888521564
2016-10-24,22.76,24.233996431757358,-0.06082349792813224
2016-10-25,23.11,24.05399643175736,-0.03924488949000782
2016-10-26,22.93,23.84399643175736,-0.03833235063481333
2016-10-27,22.72,24.02399643175736,-0.054278913812757956
2016-10-28,22.9,24.11399643175736,-0.05034405786668228
2016-10-31,22.99,23.55399643175736,-0.023944829633961162
2016-11-01,22.43,23.37399643175736,-0.04038660802030358
2016-11-02,22.25,23.47399643175736,-0.05214265220307557
2016-11-03,22.35,23.01399643175736,-0.02885185255530409
2016-11-04,21.89,23.33399643175736,-0.06188380271594163
2016-11-07,22.21,23.01399643175736,-0.03493510717017023
2016-11-08,21.89,20.77399643175736,0.053721178392839075
2016-11-09,19.65,19.67399643175736,-0.0012197029637875945
2016-11-10,18.55,19.78399643175736,-0.06237346615047612
2016-11-11,18.66,19.36399643175736,-0.03635594719501145
2016-11-14,18.24,19.38399643175736,-0.05901757337734126
2016-11-15,18.26,19.47399643175736,-0.0623393578206487
2016-11-16,18.35,19.72399643175736,-0.06966115799661698
2016-11-17,18.6,19.87399643175736,-0.06410368624810625
2016-11-18,18.75,20.573996431757358,-0.08865542665993154
2016-11-21,19.45,20.83399643175736,-0.0664297143512863
2016-11-22,19.71,20.94399643175736,-0.058918861821722346
2016-11-23,19.82,21.003996431757358,-0.05637005488951585
2016-11-25,19.88,20.87399643175736,-0.04761888481714549
2016-11-28,19.75,20.67399643175736,-0.044693653440802894
2016-11-29,19.55,19.83399643175736,-0.01431866909598889
2016-11-30,18.71,19.20399643175736,-0.025723626512471398
2016-12-01,18.08,19.21399643175736,-0.05901929022340524
2016-12-02,18.09,19.65399643175736,-0.07957650939786576
2016-12-05,18.53,19.90399643175736,-0.06903118358507698
2016-12-06,18.78,19.90399643175736,-0.05647089194429278
2016-12-07,18.78,20.19399643175736,-0.07002063393126523
2016-12-08,19.07,20.28399643175736,-0.059849962794150446
2016-12-09,19.16,19.71399643175736,-0.028101680634623816
2016-12-12,18.59,19.983996431757358,-0.06975563854395528
2016-12-13,18.86,19.74399643175736,-0.04477292299017488
2016-12-14,18.62,19.47399643175736,-0.04385316772291781
2016-12-15,18.35,19.81399643175736,-0.07388698371878699
2016-12-16,18.69,19.88399643175736,-0.06004811134699206
2016-12-19,18.76,19.79399643175736,-0.05223788108289351
2016-12-20,18.67,19.88399643175736,-0.0610539453637422
2016-12-21,18.76,19.85399643175736,-0.05510207657776456
2016-12-22,18.73,19.79399643175736,-0.053753492147259885
2016-12-23,18.67,19.88399643175736,-0.0610539453637422
2016-12-27,18.76,19.61399643175736,-0.04354015433461789
2016-12-28,18.49,19.53399643175736,-0.05344510199971597
2016-12-29,18.41,19.43399643175736,-0.05269098588924481
2016-12-30,18.31,20.39077684133382,-0.10204500091021118
2017-01-03,18.67,20.720776841333823,-0.09897200558827168
2017-01-04,19.0,20.630776841333823,-0.07904582817582306
2017-01-05,18.91,20.80077684133382,-0.09089933783514292
2017-01-06,19.08,20.57077684133382,-0.07247061464097626
2017-01-09,18.85,20.68077684133382,-0.0885255353500416
2017-01-10,18.96,20.30077684133382,-0.06604559282696532
2017-01-11,18.58,20.260776841333822,-0.08295717654344259
2017-01-12,18.54,20.440776841333822,-0.09298946199981073
2017-01-13,18.72,20.82077684133382,-0.10089810084143058
2017-01-17,19.1,20.650776841333823,-0.07509532707892341
2017-01-18,18.93,20.32077684133382,-0.0684411256613422
2017-01-19,18.6,20.740776841333822,-0.10321584662477612
2017-01-20,19.02,20.48077684133382,-0.07132428875381891
2017-01-23,18.76,20.720776841333823,-0.09462853909137525
2017-01-24,19.0,21.25077684133382,-0.10591503821902393
2017-01-25,19.53,21.290776841333823,-0.08270139011158373
2017-01-26,19.57,21.220776841333823,-0.07779059426884127
2017-01-27,19.5,20.57077684133382,-0.05205330112678386
2017-01-30,18.85,20.920776841333822,-0.09898183308578312
2017-01-31,19.2,20.66077684133382,-0.07070290011609826
2017-02-01,18.94,21.05077684133382,-0.10027073381868012
2017-02-02,19.33,21.12077684133382,-0.08478745146481703
2017-02-03,19.4,21.00077684133382,-0.0762246488988525
2017-02-06,19.28,21.240776841333822,-0.09231191759042523
2017-02-07,19.52,21.760776841333822,-0.10297320071209715
2017-02-08,20.04,20.040776841333823,-3.876303498484557e-05
2017-02-09,18.32,20.00077684133382,-0.08403557795116778
2017-02-10,18.28,20.09077684133382,-0.09012975733264883
2017-02-13,18.37,20.990776841333822,-0.1248537327200363
2017-02-14,19.27,21.490776841333822,-0.10333627573027238
2017-02-15,19.77,20.41077684133382,-0.031394044739942784
2017-02-16,18.69,20.610776841333823,-0.09319284062509503
2017-02-17,18.89,20.880776841333823,-0.09534017131934713
2017-02-21,19.16,20.560776841333823,-0.0681285951471351
2017-02-22,18.84,20.540776841333823,-0.08280002526055308
2017-02-23,18.82,20.380776841333823,-0.07658083170649532
2017-02-24,18.66,20.470776841333823,-0.08845667437874516
2017-02-27,18.75,20.50077684133382,-0.08540051213102773
2017-02-28,18.78,21.09077684133382,-0.10956338207538885
2017-03-01,19.37,20.43077684133382,-0.05192053388727469
2017-03-02,18.71,20.46077684133382,-0.08556746671499738
2017-03-03,18.74,20.650776841333823,-0.09252808531199097
2017-03-06,18.93,20.520776841333824,-0.07752030313636149
2017-03-07,18.8,20.46077684133382,-0.0811688067472982
2017-03-08,18.74,20.41077684133382,-0.08185758211565641
2017-03-09,18.69,20.82077684133382,-0.1023389692695692
2017-03-10,19.1,20.920776841333822,-0.08703199002326034
2017-03-13,19.2,20.650776841333823,-0.0702528942364048
2017-03-14,18.93,20.860776841333823,-0.09255536627515026
2017-03-15,19.14,21.03077684133382,-0.08990523058652278
2017-03-16,19.31,21.150776841333823,-0.08703116935811517
2017-03-17,19.43,20.87077684133382,-0.06903321578717736
2017-03-20,19.15,20.25077684133382,-0.05435726490684689
2017-03-21,18.53,20.100776841333822,-0.07814508134351239
2017-03-22,18.38,20.110776841333823,-0.08606215736910505
2017-03-23,18.39,20.190776841333822,-0.08918809095286206
2017-03-24,18.47,19.98077684133382,-0.07561151667579358
2017-03-27,18.26,20.290776841333823,-0.1000837403719792
2017-03-28,18.57,20.30077684133382,-0.08525668031628408
2017-03-29,18.58,19.940776841333822,-0.06824091419112444
2017-03-30,18.22,19.850776841333822,-0.0821517895429752
2017-03-31,18.13,19.001720677743048,-0.0458758810597667
2017-04-03,17.74,18.44172067774305,-0.03805071609125632
2017-04-04,17.18,18.42172067774305,-0.06740524945876991
2017-04-05,17.16,18.55172067774305,-0.07501841483699834
2017-04-06,17.29,18.31172067774305,-0.0557959951292234
2017-04-07,17.05,18.47172067774305,-0.07696741968690057
2017-04-10,17.21,18.64172067774305,-0.07680195956655578
2017-04-11,17.38,18.86172067774305,-0.07855702579094448
2017-04-12,17.6,19.15172067774305,-0.08102252031831081
2017-04-13,17.89,19.411720677743048,-0.07839184907950025
2017-04-17,18.15,19.67172067774305,-0.07735574852202709
2017-04-18,18.41,19.251720677743048,-0.04372184137889357
2017-04-19,17.99,19.161720677743048,-0.06114903235720581
2017-04-20,17.9,18.86172067774305,-0.05098796096996017
2017-04-21,17.6,19.09172067774305,-0.07813442815985072
2017-04-24,17.83,19.48172067774305,-0.08478310027461089
2017-04-25,18.22,19.38172067774305,-0.05993898565864231
2017-04-26,18.12,19.27172067774305,-0.059762213089419425
2017-04-27,18.01,19.11172067774305,-0.057646336314766344
2017-04-28,17.85,19.38172067774305,-0.07902913798061262
2017-05-01,18.12,19.32172067774305,-0.062195323997583984
2017-05-02,18.06,19.37172067774305,-0.06771317321595183
2017-05-03,18.11,19.59172067774305,-0.07562994093858966
2017-05-04,18.33,19.33172067774305,-0.05181746076521532
2017-05-05,18.07,19.28172067774305,-0.06284297433795638
2017-05-08,18.02,19.09172067774305,-0.05613536337730174
2017-05-09,17.83,21.21172067774305,-0.1594269851616238
2017-05-10,19.95,20.86172067774305,-0.04370304309153883
2017-05-11,19.6,20.84172067774305,-0.05957860662959025
2017-05-12,19.58,20.43172067774305,-0.041686194284696776
2017-05-15,19.17,20.13172067774305,-0.04777140976361227
2017-05-16,18.87,19.92172067774305,-0.05279266257949555
2017-05-17,18.66,19.89172067774305,-0.061921273563891654
2017-05-18,18.63,20.01172067774305,-0.06904557084288077
2017-05-19,18.75,20.07172067774305,-0.06584989393603247
2017-05-22,18.81,20.24172067774305,-0.07073117451508515
2017-05-23,18.98,20.161720677743048,-0.05861209450478966
2017-05-24,18.9,19.99172067774305,-0.054608640013586895
2017-05-25,18.73,20.32172067774305,-0.07832607794311175
2017-05-26,19.06,20.13172067774305,-0.05323542358343514
2017-05-30,18.87,20.20172067774305,-0.06592115092504247
2017-05-31,18.94,20.58172067774305,-0.07976595851475121
2017-06-01,19.32,20.35172067774305,-0.050694518369218455
2017-06-02,19.09,20.27172067774305,-0.05829404896252832
2017-06-05,19.01,20.34172067774305,-0.06546745473701032
2017-06-06,19.08,20.09172067774305,-0.0503551036753066
2017-06-07,18.83,19.751720677743048,-0.046665335784222495
2017-06-08,18.49,20.001720677743048,-0.07557953148626961
