date,REG,dcf,Deviation
2010-12-29,41.95,42.149999999998904,-0.004744958481587402
2010-12-30,42.15,42.23999999999989,-0.002130681818179214
2010-12-31,42.24,43.04000000000044,-0.01858736059480548
2011-01-03,43.04,41.92999999999923,0.026472692582895085
2011-01-04,41.93,42.149999999998904,-0.005219454329748796
2011-01-05,42.15,41.94999999999945,0.00476758045293324
2011-01-06,41.95,41.53000000000033,0.010113171201533211
2011-01-07,41.53,41.53000000000033,-7.882583474838611e-15
2011-01-10,41.53,41.58000000000088,-0.0012025012025222992
2011-01-11,41.58,41.729999999999784,-0.0035945363048115464
2011-01-12,41.73,41.350000000001096,0.009189842805293669
2011-01-13,41.35,41.409999999999016,-0.0014489253803191549
2011-01-14,41.41,41.979999999999784,-0.013577894235345167
2011-01-18,41.98,41.45999999999956,0.012542209358428424
2011-01-19,41.46,41.62000000000132,-0.0038443056223285144
2011-01-20,41.62,41.37999999999868,0.005799903334976486
2011-01-21,41.38,41.79000000000044,-0.009810959559713672
2011-01-24,41.79,42.340000000000984,-0.012990080302337503
2011-01-25,42.34,42.100000000001096,0.005700712589047585
2011-01-26,42.1,43.090000000000984,-0.02297516825251711
2011-01-27,43.09,42.729999999999784,0.008424994149314857
2011-01-28,42.73,43.11000000000121,-0.008814660171681754
2011-01-31,43.11,43.560000000000656,-0.010330578512411592
2011-02-01,43.56,43.28000000000033,0.006469500924206839
2011-02-02,43.28,42.69999999999945,0.013583138173315135
2011-02-03,42.7,42.0,0.01666666666666683
2011-02-04,42.0,42.29000000000044,-0.00685741310003396
2011-02-07,42.29,42.30000000000055,-0.00023640661939838825
2011-02-08,42.3,42.29000000000044,0.00023646252068010298
2011-02-09,42.29,43.16999999999912,-0.020384526291386096
2011-02-10,43.17,43.090000000000984,0.0018565792527041047
2011-02-11,43.09,42.810000000000656,0.006540527914023375
2011-02-14,42.81,43.19999999999945,-0.00902777777776509
2011-02-15,43.2,43.62000000000132,-0.0096286107290533
2011-02-16,43.62,43.689999999999344,-0.0016021972991382416
2011-02-17,43.69,43.899999999998904,-0.004783599088813428
2011-02-18,43.9,43.899999999998904,2.4868995751603507e-14
2011-02-22,43.9,43.78000000000033,0.0027409776153419774
2011-02-23,43.78,43.310000000000656,0.010851997229262
2011-02-24,43.31,44.350000000001096,-0.023449830890666656
2011-02-25,44.35,45.25,-0.019889502762430955
2011-02-28,45.25,43.79000000000044,0.03334094542131871
2011-03-01,43.79,43.229999999999784,0.012953967152445456
2011-03-02,43.23,43.87000000000132,-0.014588557100553956
2011-03-03,43.87,43.48999999999989,0.00873764083697659
2011-03-04,43.49,43.38999999999879,0.002304678497377477
2011-03-07,43.39,44.30000000000055,-0.020541760722359803
2011-03-08,44.3,44.17999999999923,0.002716161158912822
2011-03-09,44.18,43.66999999999912,0.011678497824613832
2011-03-10,43.67,44.100000000001096,-0.009750566893448553
2011-03-11,44.1,43.38999999999879,0.01636321733121071
2011-03-14,43.39,42.87999999999868,0.011893656716449152
2011-03-15,42.88,41.96999999999967,0.021682153919474256
2011-03-16,41.97,42.5,-0.012470588235294122
2011-03-17,42.5,42.69999999999945,-0.0046838407494016465
2011-03-18,42.7,42.86000000000121,-0.003733084461063907
2011-03-21,42.86,42.439999999999344,0.00989632422244724
2011-03-22,42.44,41.340000000000984,0.026608611514247427
2011-03-23,41.34,41.560000000000656,-0.005293551491834636
2011-03-24,41.56,42.11000000000121,-0.013061030634081927
2011-03-25,42.11,42.189999999999344,-0.0018961839298257122
2011-03-28,42.19,42.189999999999344,1.554312234475219e-14
2011-03-29,42.19,43.189999999999344,-0.02315350775641034
2011-03-30,43.19,43.479999999999784,-0.006669733210666662
2011-03-31,43.48,799.7340170625715,-0.9456319237742289
2011-04-01,43.6,799.8940170625706,-0.9454927789557532
2011-04-04,43.76,799.7140170625713,-0.9452804389239858
2011-04-05,43.58,799.9540170625712,-0.9455218686693697
2011-04-06,43.82,799.0240170625692,-0.945158094044414
2011-04-07,42.89,798.684017062571,-0.9462991632689203
2011-04-08,42.55,798.6240170625703,-0.9467208610172986
2011-04-11,42.49,798.0340170625693,-0.9467566556167635
2011-04-12,41.9,798.1340170625705,-0.9475025508194632
2011-04-13,42.0,798.9640170625713,-0.9474319254646599
2011-04-14,42.83,799.34401706257,-0.946418564365576
2011-04-15,43.21,799.10401706257,-0.9459269393253261
2011-04-18,42.97,799.7940170625694,-0.94627366661504
2011-04-19,43.66,800.7340170625715,-0.945475027824891
2011-04-20,44.6,800.7840170625693,-0.9443045826968407
2011-04-21,44.65,801.1340170625705,-0.9442665034200979
2011-04-25,45.0,801.6340170625705,-0.943864657634049
2011-04-26,45.5,802.184017062571,-0.9432798472268104
2011-04-27,46.05,802.9840170625715,-0.9426514114584031
2011-04-28,46.85,803.1940170625711,-0.9416703822429615
2011-04-29,47.06,803.2140170625713,-0.9414103850277629
2011-05-02,47.08,803.0340170625693,-0.9413723466258445
2011-05-03,46.9,802.9040170625707,-0.9415870402895928
2011-05-04,46.77,801.9940170625716,-0.9416828567234174
2011-05-05,45.86,801.5640170625696,-0.9427868529227901
2011-05-06,45.43,801.4640170625713,-0.9433162325034822
2011-05-09,45.33,802.09401706257,-0.9434854280973101
2011-05-10,45.96,801.4940170625716,-0.9426570891091106
2011-05-11,45.36,801.6140170625702,-0.9434141631327544
2011-05-12,45.48,801.3940170625706,-0.9432488900195407
2011-05-13,45.26,801.2040170625712,-0.9435100186267971
2011-05-16,45.07,801.2940170625694,-0.9437534799458254
2011-05-17,45.16,802.1740170625709,-0.9437029883299282
2011-05-18,46.04,802.1940170625711,-0.9426074004284067
2011-05-19,46.06,801.2140170625713,-0.942512238903575
2011-05-20,45.08,800.8740170625703,-0.9437114963907263
2011-05-23,44.74,801.0640170625696,-0.9441492826452778
2011-05-24,44.93,801.4940170625716,-0.9439421891573616
2011-05-25,45.36,801.9040170625707,-0.943434626794667
2011-05-26,45.77,802.1340170625705,-0.9429397095417913
2011-05-27,46.0,802.4440170625711,-0.942675128704445
