date,ABBV,dcf,Deviation
2015-01-16,64.54,68.74359543436906,-0.0611489027858938
2015-01-20,63.45,67.99359543436906,-0.06682387370961673
2015-01-21,62.7,68.27359543436906,-0.08163617865602102
2015-01-22,62.98,67.72359543436906,-0.07004346718369492
2015-01-23,62.43,68.12359543436905,-0.08357743595395395
2015-01-26,62.83,68.39359543436906,-0.08134673135744008
2015-01-27,63.1,67.14359543436906,-0.06022309958544825
2015-01-28,61.85,68.41359543436906,-0.09593992820718922
2015-01-29,63.12,65.64359543436906,-0.038443894147939695
2015-01-30,60.35,65.99359543436906,-0.085517320237259
2015-02-02,60.7,66.94359543436906,-0.09326650882518295
2015-02-03,61.65,62.203595434369056,-0.008899733697116496
2015-02-04,56.91,63.283595434369055,-0.10071481227673085
2015-02-05,57.99,62.19359543436906,-0.06758887961068238
2015-02-06,56.9,60.77359543436906,-0.06373813177718357
2015-02-09,55.48,62.18359543436905,-0.10780327814020163
2015-02-10,56.89,61.98359543436906,-0.08217650813371058
2015-02-11,56.69,62.34359543436906,-0.09068446237305583
2015-02-12,57.05,63.34359543436906,-0.09935646044736945
2015-02-13,58.05,64.01359543436905,-0.09316138851290312
2015-02-17,58.72,64.53359543436906,-0.09008634022695228
2015-02-18,59.24,64.29359543436905,-0.07860184829028216
2015-02-19,59.0,66.59359543436905,-0.11402891501560197
2015-02-20,61.3,65.86359543436906,-0.06928858657460535
2015-02-23,60.57,66.16359543436906,-0.08454189041037863
2015-02-24,60.87,65.91359543436906,-0.07651828732952415
2015-02-25,60.62,65.81359543436905,-0.07891371684059156
2015-02-26,60.52,65.79359543436905,-0.0801536289292718
2015-02-27,60.5,65.75359543436906,-0.07989822305021865
2015-03-02,60.46,64.91359543436906,-0.06860805359136002
2015-03-03,59.62,65.56359543436905,-0.09065389710542571
2015-03-04,60.27,62.15359543436905,-0.030305494335529315
2015-03-05,56.86,60.93359543436905,-0.06685302919235547
2015-03-06,55.64,60.83359543436905,-0.08537380368997283
2015-03-09,55.54,61.133595434369056,-0.09149789726295665
2015-03-10,55.84,61.91359543436906,-0.09809792811673024
2015-03-11,56.62,63.29359543436905,-0.1054387160117819
2015-03-12,58.0,63.29359543436905,-0.08363556214559076
2015-03-13,58.0,64.41359543436906,-0.0995689712881167
2015-03-16,59.12,65.02359543436906,-0.09079158719126501
2015-03-17,59.73,65.18359543436905,-0.08366515222162119
2015-03-18,59.89,66.48359543436905,-0.09917627636246118
2015-03-19,61.19,65.69359543436906,-0.06855455854701031
2015-03-20,60.4,65.77359543436906,-0.08169836845442024
2015-03-23,60.48,64.92359543436906,-0.06844345887869185
2015-03-24,59.63,63.51359543436906,-0.06114589180173435
2015-03-25,58.22,62.563595434369056,-0.06942688322517543
2015-03-26,57.27,62.94359543436906,-0.090137771686158
2015-03-27,57.65,63.533595434369055,-0.09260605187135806
2015-03-30,58.24,63.83359543436905,-0.0876277671076846
2015-03-31,58.54,62.016666666666666,-0.056060198871271116
2015-04-01,57.1,61.92666666666667,-0.0779416514156529
2015-04-02,57.01,62.526666666666664,-0.08822902228382556
2015-04-06,57.61,63.336666666666666,-0.09041629387926953
2015-04-07,58.42,63.72666666666667,-0.08327230881891412
2015-04-08,58.81,65.23666666666666,-0.09851310612641151
2015-04-09,60.32,66.91666666666667,-0.09858032378580328
2015-04-10,62.0,66.11666666666666,-0.062263675321401424
2015-04-13,61.2,66.63666666666667,-0.08158671402130957
2015-04-14,61.72,66.94666666666667,-0.07807209719179453
2015-04-15,62.03,67.50666666666666,-0.08112778984791613
2015-04-16,62.59,67.20666666666666,-0.06869358198591402
2015-04-17,62.29,68.45666666666666,-0.09008131664800112
2015-04-20,63.54,68.52666666666667,-0.07276972468138931
2015-04-21,63.61,69.43666666666667,-0.08391339830060973
2015-04-22,64.52,69.16666666666667,-0.0671807228915664
2015-04-23,64.25,70.98666666666665,-0.09490045078888032
2015-04-24,66.07,69.93666666666667,-0.05528811782088572
2015-04-27,65.02,71.40666666666665,-0.08944076183362881
2015-04-28,66.49,70.54666666666667,-0.057503307503307566
2015-04-29,65.63,69.57666666666667,-0.05672399750874346
2015-04-30,64.66,69.23666666666665,-0.06610177651533367
2015-05-01,64.32,69.59666666666668,-0.07581780736625343
2015-05-04,64.68,68.77666666666667,-0.059564774875199844
2015-05-05,63.86,68.85666666666667,-0.07256620031950434
2015-05-06,63.94,69.61666666666666,-0.08154177639454152
2015-05-07,64.7,70.15666666666665,-0.07777830569677369
2015-05-08,65.24,70.11666666666666,-0.0695507487520799
2015-05-11,65.2,69.72666666666667,-0.06492016445166848
2015-05-12,64.81,70.21666666666667,-0.0769997626394493
2015-05-13,65.3,70.88666666666667,-0.07881124800150485
2015-05-14,65.97,70.90666666666665,-0.06962203836028569
2015-05-15,65.99,70.52666666666667,-0.06432555061915124
2015-05-18,65.61,70.64666666666666,-0.07129376238558072
2015-05-19,65.73,70.80666666666667,-0.07169758026551176
2015-05-20,65.89,70.56666666666668,-0.06627302786962697
2015-05-21,65.65,70.39666666666666,-0.06742743501112725
2015-05-22,65.48,71.01666666666665,-0.07796291950246392
2015-05-26,66.1,72.29666666666667,-0.08571165106736145
2015-05-27,67.38,72.38666666666667,-0.06916559219009033
2015-05-28,67.47,71.50666666666666,-0.056451612903225756
2015-05-29,66.59,71.84666666666668,-0.07316507376821013
2015-06-01,66.93,71.53666666666666,-0.06439588090023751
2015-06-02,66.62,71.92666666666668,-0.07377884882750951
2015-06-03,67.01,72.33666666666667,-0.07363715957789962
2015-06-04,67.42,72.31666666666668,-0.06771145425213199
2015-06-05,67.4,72.70666666666668,-0.07298734641481763
2015-06-08,67.79,72.58666666666667,-0.06608192505510657
2015-06-09,67.67,73.15666666666665,-0.07499886089214902
2015-06-10,68.24,72.95666666666668,-0.0646502490062596
2015-06-11,68.04,71.96666666666667,-0.05456229735988882
2015-06-12,67.05,71.82666666666667,-0.0665026916651198
2015-06-15,66.91,71.68666666666667,-0.06663256765553804
2015-06-16,66.77,72.68666666666667,-0.08139961478492164
2015-06-17,67.77,73.89666666666666,-0.08290856601560737
2015-06-18,68.98,74.39666666666666,-0.07280792150185933
2015-06-19,69.48,75.03666666666666,-0.07405268535382692
2015-06-22,70.12,74.93666666666667,-0.06427650015568698
2015-06-23,70.02,74.13666666666667,-0.05552807877343657
2015-06-24,69.22,74.73666666666665,-0.0738147272646178
2015-06-25,69.82,75.37666666666665,-0.0737186574094546
2015-06-26,70.46,72.09666666666668,-0.022701003282630028
2015-06-29,67.18,72.10666666666667,-0.06832470414201175
2015-06-30,67.19,73.07508328192473,-0.08053474614897116
2015-07-01,68.51,72.77508328192474,-0.058606367586034214
2015-07-02,68.21,72.78508328192474,-0.06285743006164712
2015-07-06,68.22,73.12508328192473,-0.06707798558004763
2015-07-07,68.56,72.22508328192474,-0.05074529672217032
2015-07-08,67.66,72.53508328192474,-0.06721000461220372
2015-07-09,67.97,73.79508328192473,-0.07893592666154658
2015-07-10,69.23,74.13508328192474,-0.06616412992039711
2015-07-13,69.57,74.36508328192474,-0.06448030541088956
2015-07-14,69.8,74.31508328192474,-0.06075594727918343
2015-07-15,69.75,74.55508328192474,-0.06445010950835717
2015-07-16,69.99,74.55508328192474,-0.06123101311096668
2015-07-17,69.99,75.36508328192474,-0.0713206042885629
2015-07-20,70.8,75.10508328192473,-0.057320797658456546
2015-07-21,70.54,75.12508328192473,-0.06103265489527787
2015-07-22,70.56,75.08508328192474,-0.060266075286009024
2015-07-23,70.52,72.64508328192474,-0.029252954032382483
2015-07-24,68.08,73.90508328192473,-0.07881843877644878
2015-07-27,69.34,75.79508328192473,-0.08516493422026639
2015-07-28,71.23,75.33508328192474,-0.0544909901614149
2015-07-29,70.77,74.72508328192474,-0.05292845599118168
2015-07-30,70.16,74.57508328192473,-0.05920319612964953
2015-07-31,70.01,74.29508328192473,-0.05767653918179594
2015-08-03,69.73,74.51508328192473,-0.06421630455434857
2015-08-04,69.95,74.86508328192474,-0.06565254543851451
2015-08-05,70.3,73.80508328192474,-0.047491082267813844
2015-08-06,69.24,73.18508328192473,-0.05390556524650558
2015-08-07,68.62,73.77508328192474,-0.06987566875695761
2015-08-10,69.21,72.81508328192474,-0.04951011685266671
2015-08-11,68.25,73.31508328192474,-0.06908651064948734
2015-08-12,68.75,73.10508328192473,-0.059572920054405176
2015-08-13,68.54,73.21508328192473,-0.06385410044433981
2015-08-14,68.65,73.93508328192473,-0.07148275280589012
2015-08-17,69.37,73.42508328192474,-0.05522749312186326
2015-08-18,68.86,73.15508328192473,-0.05871202778038487
2015-08-19,68.59,72.04508328192473,-0.04795723905827687
2015-08-20,67.48,70.46508328192473,-0.042362587864711254
2015-08-21,65.9,68.01508328192473,-0.031097268133270295
2015-08-24,63.45,65.27508328192474,-0.02795987672726752
2015-08-25,60.71,67.70508328192474,-0.10331695853318923
2015-08-26,63.14,69.07508328192475,-0.08592220233309245
2015-08-27,64.51,68.54508328192473,-0.05886758157880556
2015-08-28,63.98,66.97508328192474,-0.04471936629503315
2015-08-31,62.41,65.06508328192474,-0.040806576246438686
2015-09-01,60.5,65.54508328192473,-0.07697119340324354
2015-09-02,60.98,66.14508328192474,-0.07808718389407776
2015-09-03,61.58,64.33508328192474,-0.0428239638682304
2015-09-04,59.77,65.13508328192474,-0.08236856409168924
2015-09-08,60.57,63.82508328192474,-0.0510000632125549
2015-09-09,59.26,64.14508328192474,-0.07615678446396679
2015-09-10,59.58,63.91508328192474,-0.06782566898650522
2015-09-11,59.35,63.50508328192474,-0.06542914467931082
2015-09-14,58.94,63.76508328192474,-0.07566967740936814
2015-09-15,59.2,64.07508328192473,-0.07608391643401835
2015-09-16,59.51,64.42508328192474,-0.07629145406636562
2015-09-17,59.86,65.78508328192474,-0.09006727644521706
2015-09-18,61.22,63.955083281924736,-0.042765690255894606
2015-09-21,59.39,62.30508328192474,-0.04678724637497478
2015-09-22,57.74,61.995083281924735,-0.06863581846603217
2015-09-23,57.43,61.135083281924736,-0.06060486193890868
2015-09-24,56.57,60.30508328192474,-0.06193645839876083
2015-09-25,55.74,57.065083281924736,-0.023220561606443035
2015-09-28,52.5,57.355083281924735,-0.08464957252454719
2015-09-29,52.79,58.97508328192474,-0.10487621106624878
2015-09-30,54.41,60.77097859327217,-0.1046713207606037
2015-10-01,55.13,61.46097859327217,-0.10300809941814348
2015-10-02,55.82,62.32097859327217,-0.10431444980509308
2015-10-05,56.68,60.72097859327217,-0.06654995829925425
2015-10-06,55.08,61.27097859327217,-0.10104259366198487
2015-10-07,55.63,61.68097859327217,-0.0981012093399598
2015-10-08,56.04,61.280978593272174,-0.08552374184585176
2015-10-09,55.64,61.41097859327217,-0.09397307656491904
2015-10-12,55.77,59.44097859327217,-0.06175838083674601
2015-10-13,53.8,59.58097859327217,-0.09702725147795666
2015-10-14,53.94,61.780978593272174,-0.12691573963067726
2015-10-15,56.14,62.170978593272174,-0.09700633204967468
2015-10-16,56.53,61.80097859327217,-0.0852895652019009
2015-10-19,56.16,60.47097859327217,-0.07129004182763143
2015-10-20,54.83,59.47097859327217,-0.07803770348243766
2015-10-21,53.83,53.91097859327217,-0.0015020798246514477
2015-10-22,48.27,55.98097859327217,-0.13774283313794866
2015-10-23,50.34,57.51097859327217,-0.12468886408604862
2015-10-26,51.87,58.22097859327217,-0.10908402343491475
2015-10-27,52.58,58.90097859327217,-0.10731534083534178
2015-10-28,53.26,59.740978593272175,-0.10848464062492014
2015-10-29,54.1,65.19097859327218,-0.17013057377875873
2015-10-30,59.55,69.02097859327218,-0.1372188396383497
2015-11-02,63.38,68.07097859327217,-0.06891304767779272
2015-11-03,62.43,69.44097859327218,-0.1009631306369787
2015-11-04,63.8,68.41097859327218,-0.06740114946587894
2015-11-05,62.77,69.77097859327218,-0.10034227316896571
2015-11-06,64.13,68.87097859327217,-0.06883855420830787
2015-11-09,63.23,67.94097859327218,-0.06933928081128171
2015-11-10,62.3,66.50097859327217,-0.06317168081038094
2015-11-11,60.86,65.87097859327217,-0.0760726301671184
2015-11-12,60.23,65.50097859327217,-0.08047175334588919
2015-11-13,59.86,65.65097859327217,-0.08820856470623306
2015-11-16,60.01,66.02097859327218,-0.09104649342299698
2015-11-17,60.38,66.63097859327218,-0.09381489999463022
2015-11-18,60.99,66.19097859327218,-0.07857533917470771
2015-11-19,60.55,66.75097859327217,-0.09289719377832706
2015-11-20,61.11,66.79097859327217,-0.08505607662775605
2015-11-23,61.15,66.77097859327218,-0.0841829595985365
2015-11-24,61.13,65.93097859327217,-0.07281825168847222
2015-11-25,60.29,65.64097859327217,-0.08151887293497195
2015-11-27,60.0,63.79097859327217,-0.05942813038569683
2015-11-30,58.15,64.66097859327218,-0.1006940930205722
2015-12-01,59.02,63.36097859327217,-0.06851186155343103
2015-12-02,57.72,61.76097859327217,-0.06542931613639247
2015-12-03,56.12,62.82097859327217,-0.10666784795978679
2015-12-04,57.18,61.91097859327217,-0.0764158264134801
2015-12-07,56.27,62.31097859327217,-0.09694886406300829
2015-12-08,56.67,61.670978593272174,-0.08109128000472077
2015-12-09,56.03,61.420978593272174,-0.08777096550302577
2015-12-10,55.78,59.68097859327217,-0.06536385101620845
2015-12-11,54.04,61.08097859327217,-0.11527285180148883
2015-12-14,55.44,62.030978593272174,-0.10625301652079733
2015-12-15,56.39,63.27097859327217,-0.10875410411312725
2015-12-16,57.63,62.02097859327217,-0.07079827975736719
2015-12-17,56.38,61.38097859327217,-0.08147440311126475
2015-12-18,55.74,61.84097859327217,-0.09865591929581641
2015-12-21,56.2,63.23097859327217,-0.11119515702102811
2015-12-22,57.59,64.22097859327216,-0.1032525311591379
2015-12-23,58.58,64.10097859327217,-0.08612939637479478
2015-12-24,58.46,64.39097859327217,-0.09210884386049478
2015-12-28,58.75,65.09097859327217,-0.09741716487156293
2015-12-29,59.45,65.44097859327218,-0.09154781487158403
2015-12-30,59.8,64.88097859327218,-0.07831229897323178
2015-12-31,59.24,62.74072693952352,-0.05579672264393598
2016-01-04,57.61,62.50072693952352,-0.07825072089570806
2016-01-05,57.37,62.51072693952352,-0.08223751652251554
2016-01-06,57.38,62.34072693952352,-0.07957441600473958
2016-01-07,57.21,60.78072693952352,-0.05874768399983721
2016-01-08,55.65,59.01072693952352,-0.056951119123947236
2016-01-11,53.88,59.970726939523516,-0.10156166600524297
2016-01-12,54.84,56.31072693952352,-0.026118059905407387
2016-01-13,51.18,59.69072693952352,-0.1425803868689065
2016-01-14,54.56,62.470726939523516,-0.1266309410354982
2016-01-15,57.34,60.12072693952352,-0.046252383846268175
2016-01-19,54.99,62.28072693952352,-0.11706232887427648
2016-01-20,57.15,63.49072693952352,-0.09986855160066477
2016-01-21,58.36,63.96072693952352,-0.08756509201058871
2016-01-22,58.83,63.78072693952352,-0.07762104913319301
2016-01-25,58.65,63.39072693952352,-0.07478581124406891
2016-01-26,58.26,62.24072693952352,-0.06395694805093477
2016-01-27,57.11,60.98072693952352,-0.06347459490540741
2016-01-28,55.85,60.03072693952352,-0.06964311699465653
2016-01-29,54.9,59.52072693952352,-0.07763223295673871
2016-02-01,54.39,59.080726939523515,-0.07939521367645086
2016-02-02,53.95,61.970726939523516,-0.12942767231617025
2016-02-03,56.84,61.89072693952352,-0.08160716781463606
2016-02-04,56.76,58.25072693952352,-0.02559155941643798
2016-02-05,53.12,58.02072693952352,-0.0844651075232421
2016-02-08,52.89,58.610726939523516,-0.09760545958466527
2016-02-09,53.48,57.85072693952352,-0.07555180670577621
2016-02-10,52.72,57.31072693952352,-0.08010240289514792
2016-02-11,52.18,57.71072693952352,-0.09583533656263421
2016-02-12,52.58,58.64072693952352,-0.1033535437883295
2016-02-16,53.51,60.14072693952352,-0.11025352164750624
2016-02-17,55.01,59.68072693952352,-0.0782618975847349
2016-02-18,54.55,59.42072693952352,-0.08197016748853958
2016-02-19,54.29,60.41072693952352,-0.1013185447288345
2016-02-22,55.28,60.20072693952352,-0.08173866313054301
2016-02-23,55.07,60.02072693952352,-0.0824836217747219
2016-02-24,54.89,61.330726939523515,-0.10501631500103581
2016-02-25,56.2,61.13072693952352,-0.08065873230006693
2016-02-26,56.0,59.74072693952352,-0.06261602647236475
2016-02-29,54.61,61.470726939523516,-0.1116096600951747
2016-03-01,56.34,60.830726939523515,-0.07382333181696299
2016-03-02,55.7,61.06072693952352,-0.08779336912960356
2016-03-03,55.93,61.28072693952352,-0.0873150043537183
2016-03-04,56.15,61.53072693952352,-0.08744780383973128
2016-03-07,56.4,60.45072693952352,-0.06700873826672049
2016-03-08,55.32,61.52072693952352,-0.10079085940611521
2016-03-09,56.39,61.360726939523516,-0.08100827984685732
2016-03-10,56.23,62.860726939523516,-0.1054828230972058
2016-03-11,57.73,62.34072693952352,-0.07396010867817393
2016-03-14,57.21,60.75072693952352,-0.05828287360327822
2016-03-15,55.62,61.44072693952352,-0.09473727329516957
2016-03-16,56.31,60.45072693952352,-0.06849755410991187
2016-03-17,55.32,61.70072693952352,-0.1034141290714069
2016-03-18,56.57,61.14072693952352,-0.07475748438589203
2016-03-21,56.01,62.63072693952352,-0.10571052362072253
2016-03-22,57.5,61.49072693952352,-0.06489965460074043
2016-03-23,56.36,61.25072693952352,-0.07984765543031713
2016-03-24,56.12,61.24072693952352,-0.08361636439391629
2016-03-28,56.11,62.18072693952352,-0.0976303629487616
2016-03-29,57.05,62.13072693952352,-0.08177478664411852
2016-03-30,57.0,62.25072693952352,-0.08434804214615177
2016-03-31,57.12,62.06984615384616,-0.07974638992301486
2016-04-01,57.42,63.859846153846156,-0.10084343357689551
2016-04-04,59.21,63.189846153846155,-0.0629823681506766
2016-04-05,58.54,64.53984615384616,-0.09296344059364647
2016-04-06,59.89,63.94984615384615,-0.06348484629781992
2016-04-07,59.3,63.119846153846154,-0.06051735526312585
2016-04-08,58.47,63.149846153846156,-0.07410700799563441
2016-04-11,58.5,64.53984615384616,-0.09358321275586468
2016-04-12,59.89,63.70984615384615,-0.0599569200751483
2016-04-13,59.06,63.92984615384616,-0.07617484550372522
2016-04-14,59.28,64.15984615384616,-0.07605763489745576
2016-04-15,59.51,64.52984615384615,-0.07779107580511346
2016-04-18,59.88,64.81984615384616,-0.07620885341384054
2016-04-19,60.17,65.12984615384616,-0.07615319928946673
2016-04-20,60.48,66.01984615384616,-0.0839118307082487
2016-04-21,61.37,66.06984615384616,-0.07113451033172358
2016-04-22,61.42,65.61984615384615,-0.06400268211540128
2016-04-25,60.97,65.57984615384615,-0.07029364086996703
2016-04-26,60.93,65.34984615384616,-0.06763361222673714
2016-04-27,60.7,65.84984615384616,-0.07820589499654229
2016-04-28,61.2,65.64984615384616,-0.06778151685867206
2016-04-29,61.0,66.08984615384615,-0.0770140414913032
2016-05-02,61.44,66.41984615384615,-0.07497527384076585
2016-05-03,61.77,66.10984615384615,-0.0656459877965343
2016-05-04,61.46,66.98984615384616,-0.08254752729460724
2016-05-05,62.34,67.15984615384616,-0.07176678372379108
2016-05-06,62.51,68.34984615384616,-0.08544051643805406
2016-05-09,63.7,68.38984615384615,-0.0685751821008066
2016-05-10,63.74,67.34984615384616,-0.053598432067687884
2016-05-11,62.7,67.13984615384615,-0.06612833374197136
2016-05-12,62.49,66.64984615384616,-0.06241343969863167
2016-05-13,62.0,67.09984615384616,-0.07600384272347305
2016-05-16,62.45,64.89984615384616,-0.03774810417945751
2016-05-17,60.25,65.10984615384615,-0.07464072549584833
2016-05-18,60.46,63.92984615384616,-0.05427584082552028
2016-05-19,59.28,64.33984615384615,-0.07864249693335146
2016-05-20,59.69,63.94984615384615,-0.06661229713669847
2016-05-23,59.3,65.34984615384616,-0.09257628762589054
2016-05-24,60.7,65.86984615384615,-0.07848577848157434
2016-05-25,61.22,66.54984615384615,-0.08008803118079211
2016-05-26,61.9,67.35984615384615,-0.08105490831104578
2016-05-27,62.71,67.57984615384615,-0.07206062799787816
2016-05-31,62.93,67.47984615384615,-0.06742525973567037
2016-06-01,62.83,69.73984615384616,-0.0990803182817902
2016-06-02,65.09,69.64984615384616,-0.06546814394642209
2016-06-03,65.0,67.46984615384615,-0.036606666453846026
2016-06-06,62.82,67.74984615384615,-0.07276542211847192
2016-06-07,63.1,66.37984615384616,-0.04941027049451996
2016-06-08,61.73,65.39984615384616,-0.056113987565249546
2016-06-09,60.75,65.64984615384616,-0.07463606452882898
2016-06-10,61.0,64.57984615384615,-0.05543286903034761
2016-06-13,59.93,64.54984615384615,-0.0715702116909055
2016-06-14,59.9,65.04984615384615,-0.07916769152176784
2016-06-15,60.4,65.54984615384615,-0.07856381755281938
2016-06-16,60.9,64.65984615384616,-0.05814808381851544
2016-06-17,60.01,64.75984615384615,-0.07334554412872174
2016-06-20,60.11,64.62984615384616,-0.06993434802687026
2016-06-21,59.98,65.03984615384616,-0.07779609659404063
2016-06-22,60.39,65.95984615384616,-0.08444298279372775
2016-06-23,61.31,64.50984615384615,-0.049602445899731396
2016-06-24,59.86,63.329846153846155,-0.05479006131511699
2016-06-27,58.68,64.63984615384615,-0.09220080969347311
2016-06-28,59.99,66.45984615384616,-0.09734970103405416
2016-06-29,61.81,66.55984615384615,-0.07136203624731008
2016-06-30,61.91,66.59397790055249,-0.07033635845492314
2016-07-01,62.71,65.80397790055248,-0.04701809828622083
2016-07-05,61.92,67.25397790055248,-0.07931096519583958
2016-07-06,63.37,67.31397790055249,-0.05859077153899883
2016-07-07,63.43,68.04397790055249,-0.06780876196415064
2016-07-08,64.16,68.23397790055249,-0.05970600023481121
2016-07-11,64.35,69.38397790055248,-0.07255245451287973
2016-07-12,65.5,68.65397790055249,-0.04594020619054484
2016-07-13,64.77,67.50397790055248,-0.04050098950583636
2016-07-14,63.62,67.20397790055249,-0.05332984761491366
2016-07-15,63.32,67.44397790055248,-0.061146718045506865
2016-07-18,63.56,67.20397790055249,-0.05422265190826636
2016-07-19,63.32,67.29397790055249,-0.05905399003793865
2016-07-20,63.41,67.77397790055248,-0.06439016914361917
2016-07-21,63.89,67.69397790055248,-0.05619374157832491
2016-07-22,63.81,68.20397790055249,-0.06442407079187229
2016-07-25,64.32,68.33397790055248,-0.05874058592628828
2016-07-26,64.45,68.78397790055249,-0.06300853822119046
2016-07-27,64.9,68.60397790055248,-0.05399071619318807
2016-07-28,64.72,70.11397790055248,-0.07693156289325276
2016-07-29,66.23,70.82397790055249,-0.0648647257148296
2016-08-01,66.94,70.66397790055248,-0.05269980563213339
2016-08-02,66.78,70.45397790055249,-0.05214720318188981
2016-08-03,66.57,69.98397790055249,-0.04878227850099881
2016-08-04,66.1,70.42397790055249,-0.06139922835171985
2016-08-05,66.54,70.22397790055248,-0.05246039900743782
2016-08-08,66.34,70.64397790055249,-0.06092490865408673
2016-08-09,66.76,70.31397790055249,-0.0505444010802375
2016-08-10,66.43,70.83397790055248,-0.06217323989251955
2016-08-11,66.95,71.07397790055249,-0.058023738397234625
2016-08-12,67.19,71.27397790055248,-0.05729970489721781
2016-08-15,67.39,70.62397790055249,-0.04579150023390555
2016-08-16,66.74,70.71397790055249,-0.056197911905638276
2016-08-17,66.83,70.65397790055249,-0.05412261296787635
2016-08-18,66.77,70.98397790055249,-0.05936519796701467
2016-08-19,67.1,70.89397790055249,-0.053516222574991446
2016-08-22,67.01,70.05397790055248,-0.04345189226618451
2016-08-23,66.17,68.94397790055248,-0.04023524584777771
2016-08-24,65.06,68.60397790055248,-0.051658489915698214
2016-08-25,64.72,68.49397790055248,-0.055099411893290595
2016-08-26,64.61,68.39397790055249,-0.055326185385130566
2016-08-29,64.51,68.04397790055249,-0.0519366740392142
2016-08-30,64.16,67.98397790055249,-0.05624822228181825
2016-08-31,64.1,67.91397790055248,-0.0561589531117932
2016-09-01,64.03,68.00397790055248,-0.05843743297434656
2016-09-02,64.12,68.49397790055248,-0.06385930609699919
2016-09-06,64.61,68.85397790055248,-0.06163736693153976
2016-09-07,64.97,67.94397790055248,-0.0437710300816565
2016-09-08,64.06,67.24397790055248,-0.04734963635347811
2016-09-09,63.36,67.96397790055249,-0.06774144249309855
2016-09-12,64.08,67.22397790055248,-0.04676869769895964
2016-09-13,63.34,67.22397790055248,-0.057776674660613314
2016-09-14,63.34,67.23397790055249,-0.057916815606421035
2016-09-15,63.35,67.15397790055249,-0.056645607892145344
2016-09-16,63.27,66.79397790055249,-0.052758916466978945
2016-09-19,62.91,67.16397790055248,-0.06333719403652971
2016-09-20,63.28,67.98397790055249,-0.06919244865949892
2016-09-21,64.1,68.96397790055249,-0.07052925380212927
2016-09-22,65.08,68.86397790055248,-0.054948581477779035
2016-09-23,64.98,67.95397790055249,-0.04376458880604106
2016-09-26,64.07,68.45397790055249,-0.06404270482164498
2016-09-27,64.57,68.10397790055248,-0.051890917527797065
2016-09-28,64.22,66.70397790055249,-0.037238827109468575
2016-09-29,62.82,66.95397790055249,-0.061743574171092996
2016-09-30,63.07,67.03771586037966,-0.05918632234790455
2016-10-03,63.23,66.80771586037967,-0.05355243498904649
2016-10-04,63.0,67.19771586037967,-0.062468133129725656
2016-10-05,63.39,66.63771586037967,-0.04873690249504248
2016-10-06,62.83,66.73771586037967,-0.05855333539665797
2016-10-07,62.93,67.11771586037968,-0.06239359916673992
2016-10-10,63.31,66.19771586037967,-0.04362259064149998
2016-10-11,62.39,65.01771586037967,-0.04041538257084387
2016-10-12,61.21,64.95771586037966,-0.057694698939768974
2016-10-13,61.15,63.97771586037967,-0.044198449762580916
2016-10-14,60.17,63.94771586037967,-0.05907507108819565
2016-10-17,60.14,65.35771586037967,-0.07983320395599514
2016-10-18,61.55,65.23771586037967,-0.056527360158838746
2016-10-19,61.43,65.56771586037966,-0.06310599364465497
2016-10-20,61.76,64.78771586037966,-0.04673286934369658
2016-10-21,60.98,64.92771586037966,-0.06080170552848063
2016-10-24,61.12,65.35771586037967,-0.06483879989674801
2016-10-25,61.55,64.82771586037967,-0.0505604094927381
2016-10-26,61.02,65.26771586037967,-0.06508142355504454
2016-10-27,61.46,61.40771586037967,0.0008514262236885006
2016-10-28,57.6,59.58771586037967,-0.03335781262428472
2016-10-31,55.78,60.25771586037967,-0.0743094190751401
2016-11-01,56.45,60.59771586037967,-0.06844673601124218
2016-11-02,56.79,59.69771586037967,-0.04870732185432691
2016-11-03,55.89,59.84771586037967,-0.06612977293256661
2016-11-04,56.04,62.71771586037967,-0.10647256152066198
2016-11-07,58.91,62.61771586037967,-0.05921193083195275
2016-11-08,58.81,66.44771586037967,-0.11494324163720071
2016-11-09,62.64,67.80771586037967,-0.07621132484421567
2016-11-10,64.0,66.90771586037967,-0.04345860298754445
2016-11-11,63.1,66.77771586037967,-0.05507399905784616
2016-11-14,62.97,66.67771586037966,-0.05560652179722936
2016-11-15,62.87,65.34771586037967,-0.037915875524608955
2016-11-16,61.54,65.50771586037968,-0.06056867970845292
2016-11-17,61.7,64.32771586037967,-0.040848891107574836
2016-11-18,60.52,64.22771586037967,-0.057727661815650255
2016-11-21,60.42,62.737715860379666,-0.036942942990427774
2016-11-22,58.93,63.987715860379666,-0.07904198161121323
2016-11-23,60.18,64.31771586037966,-0.06433244410236494
2016-11-25,60.51,63.26771586037967,-0.043588042066595944
2016-11-28,59.46,65.39771586037966,-0.09079393343119724
2016-11-29,61.59,64.60771586037967,-0.04670828894339951
2016-11-30,60.8,62.96771586037967,-0.034425829661444585
2016-12-01,59.16,63.237715860379666,-0.06448233945360571
2016-12-02,59.43,64.66771586037967,-0.0809942919847072
2016-12-05,60.86,65.42771586037966,-0.0698131640439199
2016-12-06,61.62,63.79771586037967,-0.03413469951096004
2016-12-07,59.99,64.70771586037966,-0.07290808828052464
2016-12-08,60.9,65.34771586037967,-0.06806230029344174
2016-12-09,61.54,65.84771586037967,-0.065419366550444
2016-12-12,62.04,65.79771586037967,-0.057110126259601546
2016-12-13,61.99,65.47771586037967,-0.0532656922214062
