date,NRG,dcf,Deviation
2007-11-23,39.14,44.63892116182573,-0.12318669489997192
2007-11-26,39.78,44.758921161825725,-0.11123863204442419
2007-11-27,39.9,46.63892116182573,-0.1444913603049116
2007-11-28,41.78,47.08892116182572,-0.11274246746025651
2007-11-29,42.23,47.24892116182573,-0.10622297903133326
2007-11-30,42.39,47.078921161825726,-0.09959703931422648
2007-12-03,42.22,46.42892116182573,-0.0906530036990465
2007-12-04,41.57,47.37892116182572,-0.1226056022251959
2007-12-05,42.52,47.84892116182573,-0.11136972438319437
2007-12-06,42.99,48.188921161825725,-0.10788623269582975
2007-12-07,43.33,47.538921161825726,-0.08853632053403726
2007-12-10,42.68,46.55892116182573,-0.08331209282843322
2007-12-11,41.7,47.148921161825726,-0.1155683105266353
2007-12-12,42.29,46.758921161825725,-0.09557365847598254
2007-12-13,41.9,46.728921161825724,-0.1033390252067411
2007-12-14,41.87,46.13892116182573,-0.09252321151708542
2007-12-17,41.28,45.52892116182573,-0.0933235634273778
2007-12-18,40.67,45.80892116182573,-0.11218166748943614
2007-12-19,40.95,46.718921161825726,-0.12348147213937677
2007-12-20,41.86,48.06892116182573,-0.12916705870978828
2007-12-21,43.21,47.69892116182572,-0.09410949037183436
2007-12-24,42.84,47.85892116182573,-0.10486908271198192
2007-12-26,43.0,47.978921161825724,-0.10377309537729218
2007-12-27,43.12,48.06892116182573,-0.10295469592847761
2007-12-28,43.21,48.19892116182572,-0.10350690516652106
2007-12-31,43.34,47.53666666666667,-0.08828272912137991
2008-01-02,42.82,46.916666666666664,-0.08731793960923617
2008-01-03,42.2,46.13666666666666,-0.08532620475399166
2008-01-04,41.42,44.906666666666666,-0.07764251781472675
2008-01-07,40.19,44.276666666666664,-0.09229842656026499
2008-01-08,39.56,43.99666666666667,-0.10084097280096982
2008-01-09,39.28,44.25666666666667,-0.11245010167959624
2008-01-10,39.54,45.20666666666666,-0.1253502433269429
2008-01-11,40.49,45.696666666666665,-0.1139397476110584
2008-01-14,40.98,44.13666666666666,-0.071520277924628
2008-01-15,39.42,43.17666666666667,-0.08700687099513627
2008-01-16,38.46,41.656666666666666,-0.07673841722013275
2008-01-17,36.94,42.196666666666665,-0.12457540090054509
2008-01-18,37.48,41.406666666666666,-0.09483175012075362
2008-01-22,36.69,41.876666666666665,-0.12385576693464939
2008-01-23,37.16,42.20666666666666,-0.11957036803032695
2008-01-24,37.49,42.24666666666667,-0.11259270948398292
2008-01-25,37.53,42.11666666666667,-0.10890383854372776
2008-01-28,37.4,42.416666666666664,-0.11827111984282901
2008-01-29,37.7,42.43666666666667,-0.11161731207289294
2008-01-30,37.72,43.306666666666665,-0.12900246305418717
2008-01-31,38.59,44.29666666666667,-0.12882835427797423
2008-02-01,39.58,45.016666666666666,-0.12077008515364684
2008-02-04,40.3,43.99666666666667,-0.08402151678157443
2008-02-05,39.28,43.806666666666665,-0.10333282605387306
2008-02-06,39.09,42.93666666666667,-0.08958931759956523
2008-02-07,38.22,42.49666666666667,-0.10063534394854512
2008-02-08,37.78,42.93666666666667,-0.12009937116683489
2008-02-11,38.22,43.486666666666665,-0.12110991874904187
2008-02-12,38.77,43.32666666666667,-0.10517002615787041
2008-02-13,38.61,43.266666666666666,-0.10762711864406782
2008-02-14,38.55,43.89666666666667,-0.12180119978737958
2008-02-15,39.18,44.88666666666666,-0.12713500668349909
2008-02-19,40.17,44.60666666666667,-0.09946196383201311
2008-02-20,39.89,44.21666666666667,-0.09785148888051265
2008-02-21,39.5,44.516666666666666,-0.11269187570198425
2008-02-22,39.8,45.416666666666664,-0.1236697247706422
2008-02-25,40.7,46.07666666666667,-0.11668957534543878
2008-02-26,41.36,45.45666666666666,-0.09012246095182219
2008-02-27,40.74,46.126666666666665,-0.11677988148576379
2008-02-28,41.41,45.986666666666665,-0.09952160046390257
2008-02-29,41.27,46.346666666666664,-0.10953682393555797
2008-03-03,41.63,47.10666666666667,-0.11626096801585051
2008-03-04,42.39,47.43666666666667,-0.10638746398707044
2008-03-05,42.72,46.946666666666665,-0.09003124112468053
2008-03-06,42.23,46.92666666666667,-0.100085239380594
2008-03-07,42.21,46.516666666666666,-0.09258330347545674
2008-03-10,41.8,47.446666666666665,-0.1190108191653787
2008-03-11,42.73,47.416666666666664,-0.09884007029876984
2008-03-12,42.7,47.22666666666667,-0.09584980237154139
2008-03-13,42.51,45.96666666666667,-0.07519941986947076
2008-03-14,41.25,44.56666666666667,-0.074420344053852
2008-03-17,39.85,45.086666666666666,-0.11614668046724819
2008-03-18,40.37,43.71666666666667,-0.07655356462066343
2008-03-19,39.0,42.68666666666667,-0.0863657660471654
2008-03-20,37.97,42.266666666666666,-0.10165615141955842
2008-03-24,37.55,42.656666666666666,-0.11971555833398462
2008-03-25,37.94,43.306666666666665,-0.12392241379310343
2008-03-26,38.59,43.63666666666666,-0.11565197463906485
2008-03-27,38.92,43.17666666666667,-0.09858719987647646
2008-03-28,38.46,43.70666666666666,-0.12004270896888336
2008-03-31,38.99,43.583898305084745,-0.10540356608139367
2008-04-01,40.05,43.183898305084746,-0.07257099122789812
2008-04-02,39.65,42.74389830508475,-0.07238222127055516
2008-04-03,39.21,43.753898305084746,-0.1038512791112075
2008-04-04,40.22,43.03389830508475,-0.06538794801102799
2008-04-07,39.5,42.85389830508475,-0.07826355215592595
2008-04-08,39.32,43.433898305084746,-0.09471630375399986
2008-04-09,39.9,44.333898305084745,-0.10001146920518411
2008-04-10,40.8,43.95389830508475,-0.0717546890424483
2008-04-11,40.42,45.06389830508475,-0.10305141099079651
2008-04-14,41.53,45.833898305084745,-0.09390207824865016
2008-04-15,42.3,46.373898305084744,-0.08784895068090615
2008-04-16,42.84,47.20389830508475,-0.09244783718667304
2008-04-17,43.67,47.96389830508475,-0.08952354701806087
2008-04-18,44.43,48.403898305084745,-0.08209872436384513
2008-04-21,44.87,48.31389830508475,-0.07128173105257996
2008-04-22,44.78,48.373898305084744,-0.07429416340231099
2008-04-23,44.84,48.16389830508474,-0.06901223576277316
2008-04-24,44.63,47.64389830508475,-0.06325885186357827
2008-04-25,44.11,48.49389830508475,-0.0904010289604843
2008-04-28,44.96,47.63389830508475,-0.05613435809849132
2008-04-29,44.1,47.48389830508474,-0.0712641216469454
2008-04-30,43.95,46.20389830508475,-0.048781561464840806
2008-05-01,42.67,46.66389830508474,-0.08558861239952487
2008-05-02,43.13,47.34389830508474,-0.08900615403341572
2008-05-05,43.81,47.21389830508475,-0.07209526066010441
2008-05-06,43.68,45.873898305084744,-0.047824544809647596
2008-05-07,42.34,45.973898305084745,-0.07904264026013275
2008-05-08,42.44,45.99389830508475,-0.07726890818236765
2008-05-09,42.46,46.30389830508474,-0.08301457211568375
2008-05-12,42.77,46.57389830508475,-0.08167446667588596
2008-05-13,43.04,46.513898305084744,-0.07468516791044777
2008-05-14,42.98,46.49389830508475,-0.07557762272432333
2008-05-15,42.96,47.333898305084745,-0.09240519926952406
2008-05-16,43.8,47.613898305084746,-0.08010052612468943
2008-05-19,44.08,45.683898305084746,-0.035108612981616494
2008-05-20,42.15,46.043898305084745,-0.08456925778273505
2008-05-21,42.51,43.88389830508475,-0.031307571983083315
2008-05-22,40.35,43.53389830508475,-0.07313607163714231
2008-05-23,40.0,43.89389830508475,-0.08871160811510037
2008-05-27,40.36,44.56389830508475,-0.09433416879970491
2008-05-28,41.03,44.34389830508474,-0.07473177667613295
2008-05-29,40.81,45.123898305084744,-0.09560118844161636
2008-05-30,41.59,45.123898305084744,-0.07831544786294597
2008-06-02,41.59,45.31389830508475,-0.08218004727849426
2008-06-03,41.78,46.28389830508475,-0.09731026274832921
2008-06-04,42.75,46.88389830508475,-0.08817309256547912
2008-06-05,43.35,45.943898305084744,-0.05645794982089425
2008-06-06,42.41,46.793898305084745,-0.09368525521218185
2008-06-09,43.26,46.903898305084745,-0.07768860237123876
2008-06-10,43.37,46.52389830508474,-0.06779092939294917
2008-06-11,42.99,46.60389830508475,-0.07754497877896294
2008-06-12,43.07,47.35389830508475,-0.09046558907326019
2008-06-13,43.82,47.73389830508474,-0.08199410574157573
2008-06-16,44.2,47.623898305084744,-0.07189454091201886
2008-06-17,44.09,47.06389830508475,-0.06318852479679626
2008-06-18,43.53,47.003898305084746,-0.07390659988533221
2008-06-19,43.47,46.583898305084745,-0.06684494897123838
2008-06-20,43.05,46.503898305084746,-0.07427115641845228
2008-06-23,42.97,46.513898305084744,-0.07619009444962688
2008-06-24,42.98,46.973898305084745,-0.08502377808086714
2008-06-25,43.44,46.20389830508475,-0.05981959112702362
2008-06-26,42.67,45.81389830508475,-0.06862324363119776
2008-06-27,42.28,46.433898305084746,-0.0894583150824938
2008-06-30,42.9,5395.024915254237,-0.992048229494047
2008-07-01,43.33,5394.664915254238,-0.9919679904719424
2008-07-02,42.97,5393.664915254238,-0.9920332462851978
2008-07-03,41.97,5391.644915254237,-0.9922157336657581
2008-07-07,39.95,5391.004915254237,-0.9925895077767489
2008-07-08,39.31,5391.6949152542375,-0.9927091572097702
2008-07-09,40.0,5391.384915254237,-0.9925807560341638
2008-07-10,39.69,5391.274915254237,-0.9926381049707371
2008-07-11,39.58,5390.474915254237,-0.9926574187576693
2008-07-14,38.78,5389.9049152542375,-0.9928050678797233
2008-07-15,38.21,5388.9449152542375,-0.9929095582528891
2008-07-16,37.25,5387.874915254237,-0.9930863279890673
2008-07-17,36.18,5388.384915254237,-0.9932855576264464
2008-07-18,36.69,5390.544915254237,-0.9931936380130747
2008-07-21,38.85,5389.464915254237,-0.9927914921776297
2008-07-22,37.77,5388.4049152542375,-0.992990504501049
2008-07-23,36.71,5386.574915254238,-0.9931849086706209
2008-07-24,34.88,5387.484915254237,-0.993525735932691
2008-07-25,35.79,5386.264915254237,-0.9933553212545041
2008-07-28,34.57,5387.534915254238,-0.9935833362486212
2008-07-29,35.84,5388.414915254238,-0.9933486933423521
2008-07-30,36.72,5387.984915254237,-0.9931848361534866
2008-07-31,36.29,5387.954915254238,-0.9932646058530934
2008-08-01,36.26,5385.344915254237,-0.9932669122274245
2008-08-04,33.65,5384.6149152542375,-0.9937507137409823
2008-08-05,32.92,5385.684915254237,-0.9938874998225836
2008-08-06,33.99,5385.4449152542375,-0.9936885437443203
2008-08-07,33.75,5385.264915254237,-0.9937328988394981
2008-08-08,33.57,5385.644915254237,-0.9937667632143893
2008-08-11,33.95,5385.224915254237,-0.9936957136360576
2008-08-12,33.53,5387.514915254237,-0.9937763513368543
2008-08-13,35.82,5386.914915254238,-0.9933505539694775
2008-08-14,35.22,5388.844915254237,-0.9934642765650386
2008-08-15,37.15,5389.774915254237,-0.9931073188427856
2008-08-18,38.08,5389.4449152542375,-0.9929343372835635
2008-08-19,37.75,5390.434915254237,-0.9929968545036743
2008-08-20,38.74,5390.314915254237,-0.9928130358598589
2008-08-21,38.62,5390.4449152542375,-0.9928354707993192
2008-08-22,38.75,5389.984915254237,-0.9928107405476528
2008-08-25,38.29,5390.344915254237,-0.9928965584573926
2008-08-26,38.65,5390.574915254238,-0.9928300783111967
2008-08-27,38.88,5389.804915254237,-0.9927863808409908
2008-08-28,38.11,5389.334915254237,-0.9929286265189918
2008-08-29,37.64,5388.3649152542375,-0.993014578523915
2008-09-02,36.67,5386.824915254238,-0.9931926504802191
2008-09-03,35.13,5385.874915254237,-0.993477382866709
2008-09-04,34.18,5385.734915254237,-0.9936536052112052
2008-09-05,34.04,5384.4449152542375,-0.9936780855713532
2008-09-08,32.75,5381.9449152542375,-0.9939148392420042
2008-09-09,30.25,5383.094915254237,-0.9943805560785711
2008-09-10,31.4,5383.734915254237,-0.9941676177422794
2008-09-11,32.04,5385.084915254237,-0.9940502330967446
2008-09-12,33.39,5381.414915254238,-0.993795312101776
2008-09-15,29.72,5379.884915254237,-0.994475718260119
2008-09-16,28.19,5376.844915254237,-0.9947571483938425
2008-09-17,25.15,5378.804915254237,-0.9953242401618481
2008-09-18,27.11,5382.284915254238,-0.994963105739132
2008-09-19,30.59,5380.124915254237,-0.9943142584081518
2008-09-22,28.43,5379.414915254238,-0.9947150386337774
2008-09-23,27.72,5379.274915254237,-0.9948468891371599
2008-09-24,27.58,5379.624915254237,-0.9948732485192796
2008-09-25,27.93,5378.104915254237,-0.9948067208728524
2008-09-26,26.41,5375.254915254237,-0.9950867446444164
2008-09-29,23.56,5376.4449152542375,-0.9956179221825272
2008-09-30,24.75,30.203898305084746,-0.1805693506843319
2008-10-01,23.92,28.183898305084746,-0.15128845055176343
2008-10-02,21.9,28.063898305084745,-0.21963799319953858
2008-10-03,21.78,26.523898305084746,-0.17885373599759724
2008-10-06,20.24,23.873898305084747,-0.15221218833418537
2008-10-07,17.59,24.043898305084745,-0.26842146074623396
2008-10-08,17.76,23.063898305084745,-0.22996538724398674
2008-10-09,16.78,21.453898305084746,-0.21785776359240938
2008-10-10,15.17,25.173898305084744,-0.3973917024628685
2008-10-13,18.89,25.833898305084745,-0.2687901850150898
2008-10-14,19.55,24.393898305084747,-0.19857007865262222
2008-10-15,18.11,24.463898305084747,-0.2597255035091488
2008-10-16,18.18,25.613898305084746,-0.29022908643347756
2008-10-17,19.33,31.283898305084747,-0.3821102532845727
2008-10-20,25.0,30.903898305084745,-0.19104056862992436
2008-10-21,24.62,28.163898305084746,-0.125831242063707
2008-10-22,21.88,28.143898305084747,-0.22256683268191924
2008-10-23,21.86,26.483898305084747,-0.17459281302998308
2008-10-24,20.2,25.603898305084744,-0.2110576382039281
2008-10-27,19.32,26.183898305084746,-0.262141955529663
2008-10-28,19.9,28.283898305084747,-0.2964194756554308
2008-10-29,22.0,30.663898305084746,-0.28254392898400926
2008-10-30,24.38,29.533898305084747,-0.17450789096126262
2008-10-31,23.25,28.733898305084747,-0.19085117678287034
2008-11-03,22.45,30.783898305084747,-0.2707226428079835
2008-11-04,24.5,30.283898305084747,-0.1909892262487758
2008-11-05,24.0,28.033898305084747,-0.14389359129383317
2008-11-06,21.75,30.143898305084747,-0.27846094158527745
2008-11-07,23.86,28.843898305084746,-0.17278865194883042
2008-11-10,22.56,29.333898305084745,-0.23092390362281157
2008-11-11,23.05,27.883898305084745,-0.1733580524572227
2008-11-12,21.6,30.133898305084745,-0.28319928004949657
2008-11-13,23.85,28.933898305084746,-0.17570733993322007
2008-11-14,22.65,28.603898305084744,-0.2081498906750887
2008-11-17,22.32,28.373898305084747,-0.2133615282606358
2008-11-18,22.09,26.283898305084747,-0.15956150249879097
2008-11-19,20.0,22.803898305084747,-0.12295697286369422
2008-11-20,16.52,25.283898305084747,-0.3466197419138596
2008-11-21,19.0,27.283898305084747,-0.3036185743127815
2008-11-24,21.0,28.543898305084745,-0.2642911008319033
2008-11-25,22.26,28.983898305084747,-0.23198736879038617
2008-11-26,22.7,29.973898305084745,-0.24267441728961925
2008-11-28,23.69,28.353898305084744,-0.16448878580651327
2008-12-01,22.07,29.303898305084747,-0.24685788319943547
2008-12-02,23.02,29.383898305084745,-0.21657774060508173
2008-12-03,23.1,28.453898305084746,-0.18816044985048663
2008-12-04,22.17,29.783898305084747,-0.25563807084933843
2008-12-05,23.5,29.583898305084745,-0.2056489730442006
2008-12-08,23.3,29.193898305084744,-0.20188801932142764
2008-12-09,22.91,30.603898305084744,-0.2514025575560884
2008-12-10,24.32,29.383898305084745,-0.17233582326305774
2008-12-11,23.1,30.013898305084744,-0.2303565579787894
2008-12-12,23.73,28.043898305084745,-0.15382662774463762
2008-12-15,21.76,28.713898305084747,-0.24217883030718013
2008-12-16,22.43,27.863898305084746,-0.19501572413121893
2008-12-17,21.58,27.403898305084745,-0.21252079686794534
2008-12-18,21.12,27.953898305084746,-0.24447031431897548
2008-12-19,21.67,27.233898305084747,-0.20430047298979337
2008-12-22,20.95,26.683898305084746,-0.21488233239114563
2008-12-23,20.4,26.553898305084747,-0.23175121913856056
2008-12-24,20.27,27.853898305084744,-0.27227421533668417
2008-12-26,21.57,27.033898305084747,-0.2021128526645768
2008-12-29,20.75,27.683898305084746,-0.2504668319711023
2008-12-30,21.4,29.613898305084746,-0.2773663305136159
2008-12-31,23.33,29.997446808510638,-0.22226714330297614
2009-01-02,23.64,29.91744680851064,-0.20982561943504108
2009-01-05,23.56,30.967446808510637,-0.2392010828117378
2009-01-06,24.61,29.72744680851064,-0.17214552065216615
2009-01-07,23.37,30.467446808510637,-0.23295180764960155
2009-01-08,24.11,30.057446808510637,-0.19786932823670977
2009-01-09,23.7,30.45744680851064,-0.22186517638840386
2009-01-12,24.1,29.857446808510637,-0.19283118363856622
2009-01-13,23.5,29.697446808510637,-0.20868618263623206
2009-01-14,23.34,29.75744680851064,-0.21565851565851568
2009-01-15,23.4,30.217446808510637,-0.22561293320753129
2009-01-16,23.86,28.75744680851064,-0.17030186445693996
2009-01-20,22.4,29.017446808510638,-0.2280506225161678
2009-01-21,22.66,28.75744680851064,-0.21203018644569405
2009-01-22,22.4,28.95744680851064,-0.22645113886847912
2009-01-23,22.6,29.81744680851064,-0.24205448759115744
2009-01-26,23.46,29.23744680851064,-0.19760435466030157
2009-01-27,22.88,30.23744680851064,-0.24332235638492505
2009-01-28,23.88,29.907446808510638,-0.20153665563973966
2009-01-29,23.55,29.717446808510637,-0.20753622773354707
2009-01-30,23.36,29.56744680851064,-0.20994192865932204
2009-02-02,23.21,30.677446808510638,-0.2434181323863951
2009-02-03,24.32,31.04744680851064,-0.2166827710504855
2009-02-04,24.69,31.057446808510637,-0.20502157977666635
2009-02-05,24.7,31.45744680851064,-0.21481230977341903
2009-02-06,25.1,31.23744680851064,-0.19647722319093286
2009-02-09,24.88,30.907446808510638,-0.19501600523181772
2009-02-10,24.55,29.84744680851064,-0.17748408574096652
2009-02-11,23.49,28.407446808510638,-0.1731041456016178
2009-02-12,22.05,28.677446808510638,-0.23110309829059827
2009-02-13,22.32,26.23744680851064,-0.14930747023906066
2009-02-17,19.88,26.037446808510637,-0.2364842779629993
2009-02-18,19.68,26.27744680851064,-0.2510687912942091
2009-02-19,19.92,26.157446808510638,-0.23845778428501696
2009-02-20,19.8,25.587446808510638,-0.22618305186219967
2009-02-23,19.23,26.95744680851064,-0.2866535122336227
2009-02-24,20.6,26.97744680851064,-0.23639919870025394
2009-02-25,20.62,26.057446808510637,-0.20867151139054452
2009-02-26,19.7,25.25744680851064,-0.2200320107825795
2009-02-27,18.9,24.91744680851064,-0.24149532071862845
2009-03-02,18.56,23.807446808510637,-0.22041199338665718
2009-03-03,17.45,24.107446808510637,-0.27615727461277084
2009-03-04,17.75,23.95744680851064,-0.25910301953818826
2009-03-05,17.6,24.697446808510637,-0.2873757301125105
2009-03-06,18.34,23.75744680851064,-0.22803152427010576
2009-03-09,17.4,23.267446808510638,-0.2521740720758616
2009-03-10,16.91,22.697446808510637,-0.2549822831324171
2009-03-11,16.34,22.947446808510637,-0.28793821219623006
2009-03-12,16.59,23.56744680851064,-0.2960629068224291
2009-03-13,17.21,24.32744680851064,-0.2925685898949615
2009-03-16,17.97,24.20744680851064,-0.2576664469347397
2009-03-17,17.85,24.267446808510638,-0.2644467240064178
2009-03-18,17.91,24.127446808510637,-0.25769186677131184
2009-03-19,17.77,23.70744680851064,-0.2504464886695087
2009-03-20,17.35,24.34744680851064,-0.28739961374778256
2009-03-23,17.99,23.627446808510637,-0.23859737593314667
2009-03-24,17.27,23.48744680851064,-0.2647136088992763
2009-03-25,17.13,23.72744680851064,-0.27805127377397576
2009-03-26,17.37,23.947446808510637,-0.2746617149254128
2009-03-27,17.59,23.407446808510638,-0.248529745943735
2009-03-30,17.05,23.95744680851064,-0.2883214920071048
2009-03-31,17.6,22.1526582278481,-0.20551295384158252
2009-04-01,17.14,23.6126582278481,-0.27411815160287334
2009-04-02,18.6,24.4126582278481,-0.23810017629368452
2009-04-03,19.4,24.3126582278481,-0.20206174832092472
2009-04-06,19.3,23.712658227848102,-0.18608872043986546
2009-04-07,18.7,23.9126582278481,-0.21798740140807793
2009-04-08,18.9,24.4226582278481,-0.22612846547354348
2009-04-09,19.41,23.3426582278481,-0.16847516634401083
2009-04-13,18.33,23.4126582278481,-0.21709018166089977
2009-04-14,18.4,23.5926582278481,-0.22009636123660015
2009-04-15,18.58,22.962658227848102,-0.19086022987238516
2009-04-16,17.95,22.9026582278481,-0.2162481830089924
2009-04-17,17.89,22.602658227848103,-0.20850017641030238
2009-04-20,17.59,22.7926582278481,-0.2282602659084093
2009-04-21,17.78,22.622658227848103,-0.21406229891617568
2009-04-22,17.61,22.5926582278481,-0.2205432480586278
2009-04-23,17.58,22.322658227848102,-0.2124593845159316
2009-04-24,17.31,22.3626582278481,-0.22594175416749218
2009-04-27,17.35,21.5126582278481,-0.19349808767284482
2009-04-28,16.5,22.192658227848103,-0.25651087712893994
2009-04-29,17.18,22.9926582278481,-0.25280496801400554
2009-04-30,17.98,23.9926582278481,-0.25060408774836174
2009-05-01,18.98,24.4926582278481,-0.2250739048642837
2009-05-04,19.48,24.782658227848103,-0.2139664833003887
2009-05-05,19.77,24.1726582278481,-0.1821338053245638
2009-05-06,19.16,24.302658227848102,-0.2116088774994661
2009-05-07,19.29,26.2026582278481,-0.2638151506514461
2009-05-08,21.19,25.6526582278481,-0.17396474814463914
2009-05-11,20.64,25.9326582278481,-0.20409239119823497
2009-05-12,20.92,25.1626582278481,-0.16860930150665288
2009-05-13,20.15,25.2626582278481,-0.2023800576224477
2009-05-14,20.25,24.5926582278481,-0.1765835229202911
2009-05-15,19.58,24.3126582278481,-0.19465819753214975
2009-05-18,19.3,25.0826582278481,-0.23054407452826853
2009-05-19,20.07,24.9026582278481,-0.19406194244933428
2009-05-20,19.89,24.1626582278481,-0.17682898079995812
2009-05-21,19.15,24.032658227848103,-0.2031676305449337
2009-05-22,19.02,25.6626582278481,-0.25884529065035644
2009-05-26,20.65,26.6326582278481,-0.22463616574302037
2009-05-27,21.62,27.2026582278481,-0.2052247313879414
2009-05-28,22.19,27.5126582278481,-0.19346215780998377
2009-05-29,22.5,28.732658227848102,-0.21691895606816225
2009-06-01,23.72,28.0626582278481,-0.15474864115113107
2009-06-02,23.05,26.4026582278481,-0.1269818439838719
2009-06-03,21.39,27.3826582278481,-0.2188486661150224
2009-06-04,22.37,27.2726582278481,-0.17976459012132517
2009-06-05,22.26,27.102658227848103,-0.17867834908061708
2009-06-08,22.09,27.5026582278481,-0.19680491183821125
2009-06-09,22.49,28.6326582278481,-0.2145332849980991
2009-06-10,23.62,29.2426582278481,-0.19227589311609095
2009-06-11,24.23,29.3826582278481,-0.17536392343714324
2009-06-12,24.37,28.2226582278481,-0.13650940307410775
2009-06-15,23.21,27.9126582278481,-0.16847762006258216
2009-06-16,22.9,27.7626582278481,-0.1751510315741479
2009-06-17,22.75,28.712658227848102,-0.20766653440902882
2009-06-18,23.7,28.8326582278481,-0.17801543608250137
2009-06-19,23.82,28.122658227848103,-0.15299614257614702
2009-06-22,23.11,27.9026582278481,-0.1717634996892452
2009-06-23,22.89,28.4526582278481,-0.1955057479446204
2009-06-24,23.44,28.822658227848102,-0.1867509299557749
2009-06-25,23.81,28.8126582278481,-0.17362709779456986
2009-06-26,23.8,29.962658227848102,-0.20567795357090046
2009-06-29,24.95,30.9726582278481,-0.19445080185055008
2009-06-30,25.96,35.67869198312236,-0.2723948509020382
2009-07-01,26.05,34.42869198312236,-0.24336364527672927
2009-07-02,24.8,33.138691983122364,-0.2516300880966963
2009-07-06,23.51,31.708691983122364,-0.2585629198292473
2009-07-07,22.08,32.97869198312236,-0.33047678145331016
2009-07-08,23.35,33.60869198312236,-0.3052392514494191
2009-07-09,23.98,32.86869198312236,-0.27043035322752074
2009-07-10,23.24,33.25869198312236,-0.3012352977743834
2009-07-13,23.63,34.47869198312236,-0.31464917487104493
2009-07-14,24.85,34.488691983122365,-0.27947397911869853
2009-07-15,24.86,34.348691983122364,-0.2762460936732247
2009-07-16,24.72,34.018691983122366,-0.2733406677639373
2009-07-17,24.39,33.17869198312236,-0.2648896462703555
2009-07-20,23.55,34.448691983122366,-0.3163746242807135
2009-07-21,24.82,34.22869198312236,-0.2748773452331056
2009-07-22,24.6,35.458691983122364,-0.3062349843105009
2009-07-23,25.83,36.53869198312236,-0.29307814270058796
2009-07-24,26.91,36.75869198312236,-0.26792824912389035
2009-07-27,27.13,35.92869198312236,-0.24489318974527607
2009-07-28,26.3,36.10869198312236,-0.27164351419062926
2009-07-29,26.48,37.06869198312236,-0.2856505427260144
2009-07-30,27.44,36.83869198312236,-0.25513099073735757
2009-07-31,27.21,38.33869198312236,-0.2902731263763898
2009-08-03,28.71,38.018691983122366,-0.24484514057597695
2009-08-04,28.39,37.388691983122364,-0.24067950778231195
2009-08-05,27.76,37.47869198312236,-0.25931246446644773
2009-08-06,27.85,37.29869198312236,-0.2533250224270033
2009-08-07,27.67,38.46869198312236,-0.28071378116677703
2009-08-10,28.84,38.028691983122364,-0.24162524409728392
2009-08-11,28.4,37.61869198312236,-0.24505615419213223
2009-08-12,27.99,38.028691983122364,-0.26397678856737095
2009-08-13,28.4,38.57869198312236,-0.2638423300503656
2009-08-14,28.95,37.32869198312236,-0.22445715448349135
2009-08-17,27.7,37.47869198312236,-0.26091337412538207
2009-08-18,27.85,37.97869198312236,-0.2666940711813752
2009-08-19,28.35,37.918691983122365,-0.25234762811389677
2009-08-20,28.29,37.71869198312236,-0.24997399133939568
2009-08-21,28.09,37.708691983122364,-0.25507890826410773
2009-08-24,28.08,37.738691983122365,-0.2559360559566284
2009-08-25,28.11,37.378691983122366,-0.2479672640045154
2009-08-26,27.75,37.128691983122366,-0.25259957952156376
2009-08-27,27.5,37.388691983122364,-0.2644834964428876
2009-08-28,27.76,36.47869198312236,-0.23900780179169379
2009-08-31,26.85,36.278691983122364,-0.2598961392408744
2009-09-01,26.65,35.50869198312236,-0.2494795355270475
2009-09-02,25.88,35.82869198312236,-0.2776738818098311
2009-09-03,26.2,36.21869198312236,-0.2766166151939169
2009-09-04,26.59,36.128691983122366,-0.2640198540145986
2009-09-08,26.5,36.32869198312236,-0.27054901915237106
2009-09-09,26.7,36.10869198312236,-0.2605658490072168
2009-09-10,26.48,36.378691983122366,-0.27210137153130165
2009-09-11,26.75,36.918691983122365,-0.27543478484478956
2009-09-14,27.29,37.888691983122364,-0.27973232720315566
2009-09-15,28.26,38.75869198312236,-0.2708732272929659
2009-09-16,29.13,38.07869198312236,-0.23500523566010867
2009-09-17,28.45,37.528691983122364,-0.24191336024195276
2009-09-18,27.9,37.65869198312236,-0.2591351815271744
2009-09-21,28.03,38.028691983122364,-0.26292495118054326
2009-09-22,28.4,37.24869198312236,-0.23755711978105887
2009-09-23,27.62,36.60869198312236,-0.24553436619004032
2009-09-24,26.98,36.518691983122366,-0.2612002638958375
2009-09-25,26.89,36.778691983122364,-0.26887013784123304
2009-09-28,27.15,38.198691983122366,-0.2892426784666894
2009-09-29,28.57,37.81869198312236,-0.2445534601580046
2009-09-30,28.19,32.68086614173228,-0.1374157625521928
2009-10-01,26.89,,
2009-10-02,26.21,,
2009-10-05,27.47,,
2009-10-06,27.32,,
2009-10-07,26.9,,
2009-10-08,27.15,,
2009-10-09,27.57,,
2009-10-12,28.37,,
2009-10-13,28.17,,
2009-10-14,29.01,,
2009-10-15,29.07,,
2009-10-16,28.76,,
2009-10-19,28.89,,
2009-10-20,28.25,,
2009-10-21,27.5,,
2009-10-22,27.3,,
2009-10-23,26.9,,
2009-10-26,26.05,,
2009-10-27,25.6,,
2009-10-28,24.81,,
2009-10-29,24.14,,
2009-10-30,22.99,,
2009-11-02,23.31,,
2009-11-03,23.28,,
2009-11-04,23.59,,
2009-11-05,23.81,,
2009-11-06,23.76,,
2009-11-09,24.48,,
2009-11-10,24.65,,
2009-11-11,24.66,,
2009-11-12,23.41,,
2009-11-13,23.8,,
2009-11-16,24.29,,
2009-11-17,24.36,,
