date,BA,dcf,Deviation
2016-04-05,127.03,139.8857307459066,-0.09190165914247694
2016-04-06,127.93,138.9557307459066,-0.07934707468861557
2016-04-07,127.0,139.8357307459066,-0.09179149475916293
2016-04-08,127.88,139.8657307459066,-0.08569454920791875
2016-04-11,127.91,141.4257307459066,-0.09556769248864427
2016-04-12,129.47,143.0957307459066,-0.09522108503783133
2016-04-13,131.14,142.8057307459066,-0.0816895140340228
2016-04-14,130.85,143.0857307459066,-0.08551328411380843
2016-04-15,131.13,143.9257307459066,-0.08890509486796916
2016-04-18,131.97,144.6357307459066,-0.08756986036982473
2016-04-19,132.68,142.5257307459066,-0.06908037372886344
2016-04-20,130.57,142.69573074590662,-0.08497612845543712
2016-04-21,130.74,143.00573074590662,-0.08577090359896433
2016-04-22,131.05,142.7057307459066,-0.08167668309452902
2016-04-25,130.75,145.19573074590662,-0.09949142906403174
2016-04-26,133.24,149.03573074590662,-0.10598619986529945
2016-04-27,137.08,146.75573074590662,-0.06593085460259951
2016-04-28,134.8,146.75573074590662,-0.08146687482076453
2016-04-29,134.8,145.9657307459066,-0.07649556295746984
2016-05-02,134.01,144.44573074590662,-0.07224672333351301
2016-05-03,132.49,142.8457307459066,-0.07249590654079341
2016-05-04,130.89,144.03573074590662,-0.09126715071204805
2016-05-05,132.08,145.2157307459066,-0.09045666525544005
2016-05-06,133.26,144.0557307459066,-0.07494134867115221
2016-05-09,132.1,146.6757307459066,-0.09937384100139135
2016-05-10,134.72,144.9557307459066,-0.07061280498008637
2016-05-11,133.0,146.3757307459066,-0.09137942934765264
2016-05-12,134.42,144.0757307459066,-0.06701844020444747
2016-05-13,132.12,146.0957307459066,-0.09566145892526823
2016-05-16,134.14,144.5157307459066,-0.0717965490147896
2016-05-17,132.56,142.94573074590662,-0.07265506071229078
2016-05-18,130.99,140.03573074590662,-0.0645958763361616
2016-05-19,128.08,139.34573074590662,-0.08084733335999639
2016-05-20,127.39,139.53573074590662,-0.0870438752925865
2016-05-23,127.58,139.4557307459066,-0.08515771049627652
2016-05-24,127.5,140.81573074590662,-0.09456138653950563
2016-05-25,128.86,141.2657307459066,-0.08781840210221026
2016-05-26,129.31,141.1757307459066,-0.08404936658173201
2016-05-27,129.22,138.1057307459066,-0.06434005814179422
2016-05-31,126.15,138.3657307459066,-0.0882858109450485
2016-06-01,126.41,138.8057307459066,-0.08930273036491443
2016-06-02,126.85,139.3357307459066,-0.08960896590606504
2016-06-03,127.38,143.8557307459066,-0.11452954053674658
2016-06-06,131.9,143.8857307459066,-0.08330034315266932
2016-06-07,131.93,144.9557307459066,-0.08986006057766316
2016-06-08,133.0,145.0557307459066,-0.08311102694056649
2016-06-09,133.1,143.0957307459066,-0.06985345190805103
2016-06-10,131.14,141.8757307459066,-0.07566995912171792
2016-06-13,129.92,142.4557307459066,-0.0879973777135451
2016-06-14,130.5,142.1157307459066,-0.08173430685639405
2016-06-15,130.16,141.3257307459066,-0.07900706182076489
2016-06-16,129.37,141.7757307459066,-0.08750249905705232
2016-06-17,129.82,144.7057307459066,-0.10286897878318957
2016-06-20,132.75,143.47573074590662,-0.07475641134668087
2016-06-21,131.52,143.72573074590662,-0.08492376892127396
2016-06-22,131.77,145.50573074590662,-0.09439992964877109
2016-06-23,133.55,138.47573074590662,-0.035571076024469406
2016-06-24,126.52,134.65573074590662,-0.060418748617974805
2016-06-27,122.7,135.84573074590662,-0.09676955377048335
2016-06-28,123.89,138.94573074590662,-0.10835691507095957
2016-06-29,126.99,141.8257307459066,-0.10460535382317993
2016-06-30,129.87,142.95908249807246,-0.09155824358518072
2016-07-01,129.69,140.23908249807246,-0.07522213002368627
2016-07-05,126.97,140.22908249807247,-0.09455301469475652
2016-07-06,126.96,140.43908249807248,-0.09597814410570138
2016-07-07,127.17,143.35908249807247,-0.11292680042291803
2016-07-08,130.09,145.30908249807248,-0.10473593416484728
2016-07-11,132.04,144.07908249807247,-0.08355885038505528
2016-07-12,130.81,143.3790824980725,-0.0876632928533454
2016-07-13,130.11,144.81908249807248,-0.10156867620168941
2016-07-14,131.55,145.65908249807245,-0.09686373315072305
2016-07-15,132.39,146.69908249807247,-0.09754036804054655
2016-07-18,133.43,147.92908249807246,-0.0980137391054351
2016-07-19,134.66,147.98908249807246,-0.0900680122687163
2016-07-20,134.72,146.79908249807247,-0.08228309259515343
2016-07-21,133.53,146.73908249807246,-0.09001748050486802
2016-07-22,133.47,146.20908249807246,-0.0871292144127942
2016-07-25,132.94,148.1190824980725,-0.10247891252141683
2016-07-26,134.85,149.22908249807247,-0.09635576562804515
2016-07-27,135.96,146.27908249807248,-0.07054380108111802
2016-07-28,133.01,146.92908249807246,-0.09473333843390108
2016-07-29,133.66,146.47908249807247,-0.08751476510812495
2016-08-01,133.21,144.8690824980725,-0.08048012934870075
2016-08-02,131.6,145.13908249807247,-0.09328350617244863
2016-08-03,131.87,144.47908249807247,-0.08727271989867935
2016-08-04,131.21,144.99908249807248,-0.0950977224166627
2016-08-05,131.73,145.45908249807246,-0.09438449811653671
2016-08-08,132.19,145.88908249807247,-0.09390066935442865
2016-08-09,132.62,145.54908249807247,-0.08882970800069234
2016-08-10,132.28,146.26908249807246,-0.09563936724807731
2016-08-11,133.0,146.3690824980725,-0.09133815878260043
2016-08-12,133.1,147.92908249807246,-0.10024453777211584
2016-08-15,134.66,148.26908249807246,-0.09178638100933412
2016-08-16,135.0,147.98908249807246,-0.087770545494406
2016-08-17,134.72,148.26908249807246,-0.09138171134395878
2016-08-18,135.0,147.70908249807246,-0.08604130689281286
2016-08-19,134.44,148.25908249807247,-0.09320901131471748
2016-08-22,134.99,147.40908249807245,-0.08424909976788464
2016-08-23,134.14,146.55908249807248,-0.08473772001292268
2016-08-24,133.29,146.24908249807248,-0.08860966699222395
2016-08-25,132.98,145.49908249807248,-0.08604234668104072
2016-08-26,132.23,146.16908249807247,-0.09536272828596493
2016-08-29,132.9,144.07908249807247,-0.07758990621155581
2016-08-30,130.81,142.71908249807248,-0.08344421985920014
2016-08-31,129.45,143.16908249807247,-0.09582433762022036
2016-09-01,129.9,144.42908249807246,-0.10059665440487975
2016-09-02,131.16,146.25908249807247,-0.10323517856247644
2016-09-06,132.99,145.90908249807245,-0.08854200353321462
2016-09-07,132.64,146.16908249807247,-0.09255775754254247
2016-09-08,132.9,141.79908249807247,-0.062758392658806
2016-09-09,128.53,143.38908249807247,-0.10362771167234586
2016-09-12,130.12,142.02908249807248,-0.08384960522598672
2016-09-13,128.76,140.93908249807248,-0.08641380575355351
2016-09-14,127.67,141.03908249807247,-0.0947899139818581
2016-09-15,127.77,139.96908249807248,-0.0871555509284736
2016-09-16,126.7,140.74908249807248,-0.09981651211307097
2016-09-19,127.48,141.05908249807248,-0.0962652121195956
2016-09-20,127.79,143.82908249807247,-0.11151487737737187
2016-09-21,130.56,145.13908249807247,-0.10044904685315259
2016-09-22,131.87,145.04908249807247,-0.09085946819586121
2016-09-23,131.78,143.8390824980725,-0.08383731520419069
2016-09-26,130.57,144.5890824980725,-0.09695809846680081
2016-09-27,131.32,145.49908249807248,-0.097451353332488
2016-09-28,132.23,144.29908249807247,-0.08363935715415027
2016-09-29,131.03,145.00908249807247,-0.09640142711928601
2016-09-30,131.74,146.39434809731753,-0.1001018706512895
2016-10-03,132.38,146.26434809731754,-0.09492640057493396
2016-10-04,132.25,148.67434809731753,-0.11047196982876073
2016-10-05,134.66,148.4343480973175,-0.09279757868634742
2016-10-06,134.42,147.86434809731753,-0.09092352734324494
2016-10-07,133.85,149.85434809731754,-0.10679935751296388
2016-10-10,135.84,147.75434809731752,-0.08063619278039924
2016-10-11,133.74,147.17434809731753,-0.09128185903996122
2016-10-12,133.16,147.39434809731753,-0.09657322876396368
2016-10-13,133.38,147.51434809731754,-0.09581676819662921
2016-10-14,133.5,148.01434809731754,-0.09806041295249657
2016-10-17,134.0,149.11434809731753,-0.10136078982455365
2016-10-18,135.1,150.19434809731752,-0.10049877567654697
2016-10-19,136.18,149.85434809731754,-0.09125092645584909
2016-10-20,135.84,149.64434809731753,-0.09224770780076641
2016-10-21,135.63,151.46434809731753,-0.1045417505586449
2016-10-24,137.45,153.03434809731752,-0.10183562246697153
2016-10-25,139.02,159.55434809731753,-0.12869814168143467
2016-10-26,145.54,157.32434809731754,-0.0749047953469224
2016-10-27,143.31,157.02434809731753,-0.08733899082209795
2016-10-28,143.01,156.44434809731752,-0.08587301657558488
2016-10-31,142.43,156.42434809731753,-0.08946400140092714
2016-11-01,142.41,154.76434809731754,-0.07982683511546851
2016-11-02,140.75,154.03434809731752,-0.0862427650807116
2016-11-03,140.02,153.55434809731753,-0.0881404419023023
2016-11-04,139.54,157.04434809731754,-0.11146117838300307
2016-11-07,143.03,156.21434809731753,-0.08439908534588647
2016-11-08,142.2,159.10434809731754,-0.10624692724914009
2016-11-09,145.09,161.70434809731753,-0.10274521552950833
2016-11-10,147.69,162.53434809731752,-0.09133052964552124
2016-11-11,148.52,164.00434809731752,-0.09441425350582378
2016-11-14,149.99,162.12434809731755,-0.07484593301207121
2016-11-15,148.11,160.45434809731753,-0.07693370883181383
2016-11-16,146.44,159.34434809731755,-0.08098403395793108
2016-11-17,145.33,160.36434809731753,-0.09375118769038293
2016-11-18,146.35,161.03434809731752,-0.09118767685787987
2016-11-21,147.02,163.53434809731752,-0.10098397241593549
2016-11-22,149.52,163.75434809731752,-0.08692500848196216
2016-11-23,149.74,164.05434809731753,-0.08725369527436244
2016-11-25,150.04,163.78434809731752,-0.08391734776238147
2016-11-28,149.77,165.6543480973175,-0.09588850688051875
2016-11-29,151.64,164.57434809731754,-0.07859273481471796
2016-11-30,150.56,166.4043480973175,-0.09521595005469041
2016-12-01,152.39,166.26434809731754,-0.08344752351355955
2016-12-02,152.25,166.17434809731753,-0.0837936074776291
2016-12-05,152.16,166.25434809731752,-0.08477581644401477
2016-12-06,152.24,168.1543480973175,-0.09464131185062918
2016-12-07,154.14,169.4043480973175,-0.09010599945491726
2016-12-08,155.39,170.50434809731752,-0.08864494229021558
2016-12-09,156.49,171.17434809731753,-0.08578591512420453
2016-12-12,157.16,170.67434809731753,-0.07918206952583018
2016-12-13,156.66,168.48434809731754,-0.07018069174287767
2016-12-14,154.47,167.78434809731752,-0.07935393407253333
2016-12-15,153.77,168.51434809731754,-0.08749609907877176
2016-12-16,154.5,170.19434809731752,-0.09221427311054686
2016-12-19,156.18,170.4043480973175,-0.0834740912197498
2016-12-20,156.39,171.49434809731753,-0.08807490313760258
2016-12-21,157.48,171.47434809731752,-0.0816119043612008
2016-12-22,157.46,171.82434809731754,-0.08359902572819233
2016-12-23,157.81,171.49434809731753,-0.07979474687732624
2016-12-27,157.48,170.11434809731753,-0.07426973820038851
2016-12-28,156.1,169.70434809731753,-0.08016499429652846
2016-12-29,155.69,169.69434809731752,-0.08252689765062893
2016-12-30,155.68,170.79717989002356,-0.0885095403785795
2017-01-03,156.97,172.44717989002356,-0.08975026381929807
2017-01-04,158.62,172.53717989002357,-0.0806619181958026
2017-01-05,158.71,172.92717989002355,-0.08221483689877573
2017-01-06,159.1,172.14717989002358,-0.07579084303535377
2017-01-09,158.32,172.89717989002358,-0.08431126464466243
2017-01-10,159.07,173.22717989002356,-0.08172608882169363
2017-01-11,159.4,172.11717989002358,-0.07388675493143315
2017-01-12,158.29,172.6571798900236,-0.08321217744419884
2017-01-13,158.83,171.49717989002355,-0.07386232180696295
2017-01-17,157.67,172.14717989002358,-0.08409768838079346
2017-01-18,158.32,172.82717989002356,-0.08394038425700767
2017-01-19,159.0,173.35717989002356,-0.0828184901204071
2017-01-20,159.53,171.66717989002356,-0.0707018074031337
2017-01-23,157.84,174.37717989002357,-0.09483568836503298
2017-01-24,160.55,181.1871798900236,-0.11389977978877908
2017-01-25,167.36,182.94717989002356,-0.0852004381778041
2017-01-26,169.12,181.52717989002358,-0.06834888250641213
2017-01-27,167.7,179.39717989002358,-0.06520269659308109
2017-01-30,165.57,177.24717989002355,-0.06588076547829358
2017-01-31,163.42,177.79717989002356,-0.08086281176628662
2017-02-01,163.97,176.08717989002358,-0.06881352689952469
2017-02-02,162.26,176.22717989002356,-0.0792566725447229
2017-02-03,162.4,177.80717989002358,-0.08665105593347322
2017-02-06,163.98,180.32717989002356,-0.09065288937581817
2017-02-07,166.5,177.63717989002356,-0.06269622101025618
2017-02-08,163.81,178.10717989002356,-0.08027290027752776
2017-02-09,164.28,180.05717989002358,-0.08762316448397145
2017-02-10,166.23,181.85717989002356,-0.08593105809445611
2017-02-13,168.03,182.32717989002356,-0.07841496752512356
2017-02-14,168.5,183.12717989002357,-0.07987443425278473
2017-02-15,169.3,184.63717989002356,-0.08306658441793202
2017-02-16,170.81,186.53717989002357,-0.08431123435711751
2017-02-17,172.71,189.38717989002356,-0.0880586526485474
2017-02-21,175.56,189.1871798900236,-0.07203014442070133
2017-02-22,175.36,190.6871798900236,-0.08037865942987532
2017-02-23,176.86,191.26717989002356,-0.07532489315891788
2017-02-24,177.44,193.25717989002356,-0.08184523803475041
2017-02-27,179.43,194.05717989002358,-0.07537561814673954
2017-02-28,180.23,197.73717989002355,-0.08853762301940693
2017-03-01,183.91,196.81717989002357,-0.06557953882499368
2017-03-02,182.99,196.00717989002356,-0.06641175031102065
2017-03-03,182.18,194.75717989002356,-0.06457877392312672
2017-03-06,180.93,195.84717989002357,-0.07616744799899688
2017-03-07,182.02,195.56717989002357,-0.06927123404674429
2017-03-08,181.74,194.39717989002358,-0.06510989458378014
2017-03-09,180.57,192.52717989002358,-0.06210645113512714
2017-03-10,178.7,192.87717989002357,-0.07350366641666606
2017-03-13,179.05,192.55717989002358,-0.07014633210632815
2017-03-14,178.73,192.53717989002357,-0.07171175924520234
2017-03-15,178.71,192.01717989002356,-0.06930202754589532
2017-03-16,178.19,193.92717989002355,-0.08114994452530144
2017-03-17,180.1,193.21717989002354,-0.06788826903223444
2017-03-20,179.39,189.78717989002357,-0.05478336258565231
2017-03-21,175.96,190.80717989002358,-0.07781248010992614
2017-03-22,176.98,191.08717989002358,-0.07382588354772257
2017-03-23,177.26,189.64717989002358,-0.06531697385221824
2017-03-24,175.82,189.92717989002355,-0.07427678280798067
2017-03-27,176.1,191.1871798900236,-0.07891313580074877
2017-03-28,177.36,191.45717989002355,-0.0736309805572255
2017-03-29,177.63,191.80717989002358,-0.07391370801735553
2017-03-30,177.98,190.6871798900236,-0.06663887890812747
2017-03-31,176.86,189.980078125,-0.06906028387022478
2017-04-03,176.65,192.030078125,-0.08009202659902315
2017-04-04,178.7,190.410078125,-0.06149925592337935
2017-04-05,177.08,190.700078125,-0.07142146064603239
2017-04-06,177.37,192.180078125,-0.07706354513690561
2017-04-07,178.85,190.890078125,-0.06307335741732911
2017-04-10,177.56,191.900078125,-0.07472679670124549
2017-04-11,178.57,189.380078125,-0.057081390144241295
2017-04-12,176.05,188.950078125,-0.0682724148781031
2017-04-13,175.62,192.350078125,-0.08697723592359474
2017-04-17,179.02,191.180078125,-0.06360536225458235
2017-04-18,177.85,191.730078125,-0.07239384795926895
2017-04-19,178.4,192.630078125,-0.07387256581895763
2017-04-20,179.3,193.710078125,-0.07438992469819383
2017-04-21,180.38,195.390078125,-0.07682108666437693
2017-04-24,182.06,196.840078125,-0.07508673165438462
2017-04-25,183.51,195.040078125,-0.059116455632316045
2017-04-26,181.71,196.550078125,-0.07550278415845835
2017-04-27,183.22,198.160078125,-0.07539398584398904
2017-04-28,184.83,195.720078125,-0.05564108817719171
2017-05-01,182.39,196.770078125,-0.07308061399388643
2017-05-02,183.44,196.720078125,-0.06750748704238285
2017-05-03,183.39,196.400078125,-0.06624273396021596
2017-05-04,183.07,198.340078125,-0.07698937234146053
2017-05-05,185.01,199.350078125,-0.07193414850837554
2017-05-08,186.02,200.240078125,-0.07101514471105574
2017-05-09,186.91,196.510078125,-0.04885285384138616
2017-05-10,183.18,197.270078125,-0.0714253183195468
2017-05-11,183.94,196.580078125,-0.06429989368995226
2017-05-12,183.25,195.720078125,-0.06371384195460905
2017-05-15,182.39,196.030078125,-0.06958155735826577
2017-05-16,182.7,192.110078125,-0.04898274060810681
2017-05-17,178.78,190.730078125,-0.06265439747352386
2017-05-18,177.4,194.090078125,-0.08599140299305286
2017-05-19,180.76,197.000078125,-0.08243691210465098
2017-05-22,183.67,196.820078125,-0.06681268623747028
2017-05-23,183.49,198.580078125,-0.07598988915444604
2017-05-24,185.25,200.400078125,-0.07559916276853995
2017-05-25,187.07,199.920078125,-0.06427607594753693
2017-05-26,186.59,200.210078125,-0.0680289336708434
2017-05-30,186.88,200.960078125,-0.07006405578844366
2017-05-31,187.63,200.650078125,-0.06488947448547122
2017-06-01,187.32,203.560078125,-0.07978027064337956
2017-06-02,190.23,202.280078125,-0.059571255047437655
2017-06-05,188.95,200.080078125,-0.0556281176482073
2017-06-06,186.75,201.430078125,-0.07287927533786731
2017-06-07,188.1,203.260078125,-0.07458463198895815
2017-06-08,189.93,203.360078125,-0.06604087807610348
2017-06-09,190.03,203.330078125,-0.06541126747034243
2017-06-12,190.0,204.420078125,-0.07054139817020488
2017-06-13,191.09,205.710078125,-0.07107127787932721
2017-06-14,192.38,208.780078125,-0.07855193020466733
2017-06-15,195.45,209.770078125,-0.06826558989250509
2017-06-16,196.44,212.410078125,-0.07518512429340507
2017-06-19,199.08,211.660078125,-0.05943529000102976
2017-06-20,198.33,212.500078125,-0.06668269607253807
2017-06-21,199.17,212.770078125,-0.063919129253739
2017-06-22,199.44,215.560078125,-0.07478229858337782
2017-06-23,202.23,213.310078125,-0.051943528512080284
2017-06-26,199.98,212.220078125,-0.057676343506906314
2017-06-27,198.89,212.950078125,-0.06602523111894265
2017-06-28,199.62,210.790078125,-0.05299147960074324
2017-06-29,197.46,211.080078125,-0.06452564470311728
2017-06-30,197.75,212.95061801446417,-0.07138095280583645
2017-07-03,198.59,216.17061801446417,-0.08132750961228152
2017-07-05,201.81,215.84061801446416,-0.06500453039623855
2017-07-06,201.48,216.73061801446417,-0.07036669831969189
2017-07-07,202.37,218.32061801446417,-0.07306052062113255
2017-07-10,203.96,220.63061801446418,-0.07555895081330588
2017-07-11,206.27,220.80061801446416,-0.06580877420149378
2017-07-12,206.44,220.59061801446416,-0.06414877541861863
2017-07-13,206.23,222.87061801446416,-0.07466492516022993
2017-07-14,208.51,223.36061801446417,-0.06648718178914825
2017-07-17,209.0,222.60061801446417,-0.06109874328192755
2017-07-18,208.24,225.24061801446416,-0.07547758554530526
2017-07-19,210.88,224.64061801446417,-0.06125614386254119
2017-07-20,210.28,226.50061801446418,-0.07161401216763275
2017-07-21,212.14,226.54061801446417,-0.06356748798815737
2017-07-24,212.18,226.82061801446417,-0.06454712160924692
2017-07-25,212.46,247.81061801446415,-0.14265174873338482
2017-07-26,233.45,255.36061801446417,-0.08580265110896279
2017-07-27,241.0,255.63061801446418,-0.05723343364775002
2017-07-28,241.27,256.8206180144642,-0.06055050460780509
2017-07-31,242.46,253.80061801446416,-0.04468317730344473
2017-08-01,239.44,252.31061801446415,-0.05101100427619076
2017-08-02,237.95,252.61061801446417,-0.058036428277233876
2017-08-03,238.25,252.07061801446417,-0.05482835771708672
2017-08-04,237.71,254.59061801446416,-0.06630494927941577
2017-08-07,240.23,253.86061801446417,-0.05369331454825166
2017-08-08,239.5,248.67061801446417,-0.036878574910409245
2017-08-09,234.31,247.24061801446416,-0.052299731809065775
2017-08-10,232.88,249.24061801446416,-0.06564186104495495
2017-08-11,234.88,251.51061801446417,-0.06612292612436654
2017-08-14,237.15,253.53061801446418,-0.06461001887168372
2017-08-15,239.17,251.95061801446417,-0.05072667856575952
2017-08-16,237.59,249.95061801446417,-0.04945224025710904
2017-08-17,235.59,250.13061801446418,-0.058132099660119785
2017-08-18,235.77,250.04061801446417,-0.057073199257724805
2017-08-21,235.68,254.11061801446417,-0.07252990118427505
2017-08-22,239.75,252.45061801446417,-0.05030931638969682
2017-08-23,238.09,253.10061801446417,-0.059306919644132816
2017-08-24,238.74,250.25061801446418,-0.04599636199019841
2017-08-25,235.89,251.54061801446417,-0.062219048907497854
2017-08-28,237.18,254.85061801446417,-0.06933715975317456
2017-08-29,240.49,254.82061801446417,-0.05623806317607605
2017-08-30,240.46,254.02061801446416,-0.05338392655076529
2017-08-31,239.66,254.69061801446418,-0.05901520099814028
2017-09-01,240.33,251.36061801446417,-0.04388363659190797
2017-09-05,237.0,248.98061801446417,-0.04811867730912356
2017-09-06,234.62,250.67061801446417,-0.06403071146351114
2017-09-07,236.31,253.14061801446417,-0.0664872281124892
2017-09-08,238.78,254.95061801446417,-0.06342647113546807
2017-09-11,240.59,254.94061801446418,-0.05629004168198093
2017-09-12,240.58,256.29061801446414,-0.061300012213390764
2017-09-13,241.93,259.59061801446416,-0.0680325743262421
2017-09-14,245.23,263.3606180144642,-0.0688433151135317
2017-09-15,249.0,267.4406180144642,-0.06895219638427119
2017-09-18,253.08,266.8206180144642,-0.05149758709321062
2017-09-19,252.46,269.8206180144642,-0.06434133218660676
2017-09-20,255.46,270.40061801446416,-0.05525363856108112
2017-09-21,256.04,270.8106180144642,-0.05454224107887551
2017-09-22,256.45,268.6806180144642,-0.04552102829317506
2017-09-25,254.32,268.0606180144642,-0.05125936855716251
2017-09-26,253.7,269.64061801446417,-0.05911801468133815
2017-09-27,255.28,268.6306180144642,-0.049698794996426376
2017-09-28,254.27,268.5706180144642,-0.05324714267029007
2017-09-29,254.21,270.1396036988111,-0.05896804274789558
2017-10-02,255.99,269.6096036988111,-0.050516018390895145
2017-10-03,255.46,269.9096036988111,-0.05353497430545395
2017-10-04,255.76,273.0396036988111,-0.06328607082902227
2017-10-05,258.89,272.7296036988111,-0.05074477985196968
2017-10-06,258.58,272.5396036988111,-0.05122045937308306
2017-10-09,258.39,275.07960369881107,-0.06067190542082057
2017-10-10,260.93,275.5896036988111,-0.05319360201567125
2017-10-11,261.44,276.0596036988111,-0.05295814202052351
2017-10-12,261.91,274.8896036988111,-0.04721751395528384
2017-10-13,260.74,273.8996036988111,-0.04804535501731444
2017-10-16,259.75,272.7696036988111,-0.047731138375620485
2017-10-17,258.62,274.1896036988111,-0.05678407747331593
2017-10-18,260.04,273.1896036988111,-0.048133616802301105
2017-10-19,259.04,278.8996036988111,-0.07120699863115565
2017-10-20,264.75,276.4696036988111,-0.04239020688718664
2017-10-23,262.32,280.1496036988111,-0.06364315159974221
2017-10-24,266.0,272.5696036988111,-0.024102481016446964
2017-10-25,258.42,273.4196036988111,-0.054859284030468025
2017-10-26,259.27,270.6096036988111,-0.04190392190009673
2017-10-27,256.46,273.3996036988111,-0.061959137722352176
2017-10-30,259.25,272.1296036988111,-0.04732893269879612
2017-10-31,257.98,272.6496036988111,-0.053803869507972
2017-11-01,258.5,276.7796036988111,-0.06604389721831816
2017-11-02,262.63,275.8996036988111,-0.048095769333895255
2017-11-03,261.75,278.2196036988111,-0.05919641707433532
2017-11-06,264.07,280.2796036988111,-0.057833689947092926
2017-11-07,266.13,279.7196036988111,-0.04858295063739526
2017-11-08,265.57,276.8496036988111,-0.04074271210112468
2017-11-09,262.7,274.9996036988111,-0.04472589608631594
2017-11-10,260.85,276.5696036988111,-0.056837785094886906
2017-11-13,262.42,275.9096036988111,-0.04889138876636068
2017-11-14,261.76,277.0096036988111,-0.05505081230104858
2017-11-15,262.86,277.8496036988111,-0.053948623641226545
2017-11-16,263.7,276.4096036988111,-0.04598104960441285
2017-11-17,262.26,278.7796036988111,-0.05925685910888456
2017-11-20,264.63,281.1396036988111,-0.05872386345289882
2017-11-21,266.99,279.2996036988111,-0.044073115521085504
2017-11-22,265.15,280.0296036988111,-0.053135823863876386
2017-11-24,265.88,279.7296036988111,-0.049510682872604295
2017-11-27,265.58,282.1396036988111,-0.058692943073985315
2017-11-28,267.99,283.4496036988111,-0.054540925431097786
2017-11-29,269.3,290.9496036988111,-0.07441015015515395
2017-11-30,276.8,285.5296036988111,-0.030573375179757112
2017-12-01,271.38,292.11960369881115,-0.07099695958849328
2017-12-04,277.97,289.6896036988111,-0.04045572761042493
2017-12-05,275.54,292.4196036988111,-0.0577239127791066
2017-12-06,278.27,296.11960369881115,-0.06027835873023235
2017-12-07,281.97,300.0496036988111,-0.0602553826965202
2017-12-08,285.9,297.3096036988111,-0.03837616934288335
2017-12-11,283.16,304.0896036988111,-0.0688270938704667
2017-12-12,289.94,305.9896036988111,-0.05245146732046779
2017-12-13,291.84,308.0296036988111,-0.0525585966556682
2017-12-14,293.88,308.0896036988111,-0.0461216591803677
2017-12-15,293.94,310.2896036988111,-0.052691432467976584
2017-12-18,296.14,311.3996036988111,-0.04900328554550881
2017-12-19,297.25,312.0496036988111,-0.04742708698677156
2017-12-20,297.9,309.17960369881104,-0.03648236676633798
2017-12-21,295.03,309.2496036988111,-0.04598099246930665
2017-12-22,295.1,309.5096036988111,-0.04655624099093636
2017-12-26,295.36,309.7696036988111,-0.04651716477909029
2017-12-27,295.62,310.4996036988111,-0.04792149014542546
2017-12-28,296.35,309.0596036988111,-0.0411234711580003
2017-12-29,294.91,311.4504111405835,-0.053107687609111665
2018-01-02,296.84,312.41041114058356,-0.04983960388431796
2018-01-03,297.8,311.28041114058357,-0.043306326572844944
2018-01-04,296.67,323.4504111405835,-0.08279603369848165
2018-01-05,308.84,324.7604111405835,-0.049022019293145536
2018-01-08,310.15,333.04041114058356,-0.06873163248324554
2018-01-09,318.43,334.87041114058354,-0.04909484562875166
2018-01-10,320.26,342.73041114058356,-0.06556293346074415
2018-01-11,328.12,350.82041114058353,-0.06470664311343854
2018-01-12,336.21,349.7704111405836,-0.038769463364164425
2018-01-16,335.16,365.62041114058354,-0.08331157181722904
2018-01-17,351.01,354.7704111405836,-0.010599562484633118
2018-01-18,340.16,352.34041114058357,-0.0345700088762273
2018-01-19,337.73,352.61041114058355,-0.042200714075486534
2018-01-22,338.0,350.2004111405835,-0.0348383689809143
2018-01-23,335.59,349.30041114058355,-0.039251059269625466
2018-01-24,334.69,357.72041114058356,-0.06438103732228084
2018-01-25,343.11,357.8304111405836,-0.041137954411594846
2018-01-26,343.22,355.43041114058354,-0.03435387281971747
2018-01-29,340.82,352.32041114058353,-0.032641909968692207
2018-01-30,337.71,368.98041114058356,-0.08474816059725565
2018-01-31,354.37,371.55041114058355,-0.04623978503440007
2018-02-01,356.94,363.5204111405836,-0.018101902778820178
2018-02-02,348.91,343.49041114058355,0.015777991709929662
2018-02-05,328.88,355.5204111405836,-0.07493356304105181
2018-02-06,340.91,362.73041114058356,-0.060156001455655694
2018-02-07,348.12,344.2704111405836,0.011181875452678458
2018-02-08,329.66,347.44041114058354,-0.05117542626148086
2018-02-09,332.83,358.41041114058356,-0.07137184173634359
2018-02-12,343.8,357.7704111405836,-0.03904853701021682
2018-02-13,343.16,359.4604111405836,-0.0453468883787832
2018-02-14,344.85,371.07041114058353,-0.07066155196796242
2018-02-15,356.46,369.65041114058357,-0.03568347482661682
2018-02-16,355.04,367.9604111405836,-0.035113590346672274
2018-02-20,353.35,366.98041114058356,-0.03714206733329417
2018-02-21,352.37,370.53041114058357,-0.0490119315299421
2018-02-22,355.92,371.2704111405836,-0.04134563563367577
2018-02-23,356.66,378.09041114058357,-0.05668065232316932
2018-02-26,363.48,379.25041114058354,-0.04158310888353289
2018-02-27,364.64,376.82041114058353,-0.03232418091078215
2018-02-28,362.21,364.30041114058355,-0.005738152021401044
2018-03-01,349.69,359.28041114058357,-0.026693387235161348
2018-03-02,344.67,367.36041114058355,-0.0617660761815193
2018-03-05,352.75,363.53041114058357,-0.0296547711283901
2018-03-06,348.92,361.65041114058357,-0.03520087562028207
2018-03-07,347.04,363.34041114058357,-0.04486264296727671
2018-03-08,348.73,369.13041114058353,-0.055266135015936135
