date,CTAS,dcf,Deviation
2017-01-18,113.97,115.0783265907269,-0.009631062803586277
2017-01-19,113.74,115.2183265907269,-0.012830654935461316
2017-01-20,113.88,115.1783265907269,-0.011272316842563246
2017-01-23,113.84,116.8483265907269,-0.02574556845186038
2017-01-24,115.51,118.0883265907269,-0.021833882020048545
2017-01-25,116.75,118.7283265907269,-0.016662633488859546
2017-01-26,117.39,118.6283265907269,-0.010438709086735942
2017-01-27,117.29,117.5383265907269,-0.002112728655662921
2017-01-30,116.2,117.4483265907269,-0.01062873032731193
2017-01-31,116.11,116.1883265907269,-0.0006741347691735511
2017-02-01,114.85,116.55832659072689,-0.014656409719447816
2017-02-02,115.22,117.4483265907269,-0.01897282537274425
2017-02-03,116.11,116.2983265907269,-0.001619340503407729
2017-02-06,114.96,116.1283265907269,-0.010060651221165506
2017-02-07,114.79,115.6883265907269,-0.007765058214602161
2017-02-08,114.35,116.6983265907269,-0.020123052826307664
2017-02-09,115.36,118.05832659072689,-0.022855876994438473
2017-02-10,116.72,118.3283265907269,-0.013592067403182084
2017-02-13,116.99,118.35832659072689,-0.01156088152089585
2017-02-14,117.02,119.74832659072689,-0.02278383897631997
2017-02-15,118.41,120.8483265907269,-0.020176750969706836
2017-02-16,119.51,119.9483265907269,-0.0036542951718075978
2017-02-17,118.61,119.77832659072689,-0.009754073411953446
2017-02-21,118.44,120.13832659072689,-0.014136426225683563
2017-02-22,118.8,119.7683265907269,-0.00808499724669176
2017-02-23,118.43,120.4083265907269,-0.016430147704413423
2017-02-24,119.07,120.4483265907269,-0.011443302117515763
2017-02-27,119.11,119.3483265907269,-0.0019968993075552
2017-02-28,118.01,120.99960970346393,-0.024707597907056233
2017-03-01,119.63,119.90960970346393,-0.0023318373244263224
2017-03-02,118.54,119.77960970346393,-0.010349087850033967
2017-03-03,118.41,119.97960970346392,-0.013082303795980854
2017-03-06,118.61,119.63960970346393,-0.008605926632625271
2017-03-07,118.27,119.72960970346392,-0.012190883333529245
2017-03-08,118.36,119.23960970346393,-0.007376824745161659
2017-03-09,117.87,120.39960970346392,-0.021010115478730995
2017-03-10,119.03,120.49960970346393,-0.012195970651527221
2017-03-13,119.13,119.81960970346393,-0.005755399347157075
2017-03-14,118.45,120.82960970346393,-0.019693928576810626
2017-03-15,119.46,120.60960970346393,-0.009531659262395631
2017-03-16,119.24,126.23960970346393,-0.05544701635172966
2017-03-17,124.87,125.67960970346392,-0.006441854055515894
2017-03-20,124.31,125.14960970346392,-0.006708847957683117
2017-03-21,123.78,125.73960970346393,-0.015584665071613824
2017-03-22,124.37,127.31960970346393,-0.023166970982190116
2017-03-23,125.95,126.49960970346393,-0.004344754143924323
2017-03-24,125.13,126.48960970346393,-0.010748785664303484
2017-03-27,125.12,127.56960970346393,-0.01920214155360389
2017-03-28,126.2,127.80960970346393,-0.01259380814320965
2017-03-29,126.44,128.34960970346393,-0.014878188627732047
2017-03-30,126.98,127.90960970346393,-0.00726770807618804
2017-03-31,126.54,126.11960970346392,0.0033332667102643487
2017-04-03,124.75,126.20960970346393,-0.011564964877819994
2017-04-04,124.84,125.13960970346393,-0.0023942035952796425
2017-04-05,123.77,124.57960970346393,-0.0064987336642894356
2017-04-06,123.21,123.92960970346392,-0.005806600256272887
2017-04-07,122.56,124.02960970346393,-0.011848861791773357
2017-04-10,122.66,124.32960970346393,-0.013428898453442306
2017-04-11,122.96,123.74960970346393,-0.006380704596612885
2017-04-12,122.38,123.04960970346393,-0.00544178648821092
2017-04-13,121.68,124.34960970346393,-0.02146858128328777
2017-04-17,122.98,123.73960970346393,-0.00613877565384513
2017-04-18,122.37,124.01960970346393,-0.013301200571491978
2017-04-19,122.65,124.46960970346393,-0.014618907440932416
2017-04-20,123.1,124.50960970346392,-0.011321292443379316
2017-04-21,123.14,126.81960970346393,-0.029014516856405548
2017-04-24,125.45,126.47960970346392,-0.00814051929696713
2017-04-25,125.11,125.59960970346393,-0.003898178542273145
2017-04-26,124.23,125.30960970346393,-0.0086155379944024
2017-04-27,123.94,123.83960970346392,0.0008106477142204582
2017-04-28,122.47,122.94960970346393,-0.003900863976881941
2017-05-01,121.58,123.17960970346392,-0.01298599425111624
2017-05-02,121.81,122.24960970346393,-0.003596000875015215
2017-05-03,120.88,123.30960970346393,-0.019703328145362575
2017-05-04,121.94,124.35960970346393,-0.0194565559447597
2017-05-05,122.99,122.27960970346393,0.005809556460466325
2017-05-08,120.91,122.86960970346392,-0.01594869315686187
2017-05-09,121.5,122.80960970346393,-0.01066373964241163
2017-05-10,121.44,123.90960970346393,-0.019930735875725136
2017-05-11,122.54,123.66960970346393,-0.00913409289616518
2017-05-12,122.3,123.73960970346393,-0.011634186554441928
2017-05-15,122.37,123.93960970346393,-0.01266431052364414
2017-05-16,122.57,121.53960970346392,0.00847781475561793
2017-05-17,120.17,121.94960970346393,-0.014592992202199562
2017-05-18,120.58,122.38960970346393,-0.014785648126899087
2017-05-19,121.02,123.10960970346393,-0.016973571019331612
2017-05-22,121.74,123.75960970346392,-0.01631881118810119
2017-05-23,122.39,126.05960970346393,-0.02911011474727021
2017-05-24,124.69,126.91960970346393,-0.017567101795169515
2017-05-25,125.55,126.52960970346393,-0.007742138032036605
2017-05-26,125.16,126.11960970346392,-0.007608727189373554
2017-05-30,124.75,127.24960970346393,-0.01964335850843779
2017-05-31,125.88,128.5004331851962,-0.020392407404725255
2017-06-01,126.93,129.85043318519618,-0.022490746573259224
2017-06-02,128.28,128.1804331851962,0.0007767707779544608
2017-06-05,126.61,126.20043318519618,0.0032453677413515347
2017-06-06,124.63,126.06043318519617,-0.011347201886056646
2017-06-07,124.49,125.24043318519618,-0.005991940191443668
2017-06-08,123.67,125.27043318519618,-0.012775825424265475
2017-06-09,123.7,127.87043318519618,-0.03261452300827106
2017-06-12,126.3,128.82043318519618,-0.019565476709527352
2017-06-13,127.25,129.5304331851962,-0.017605385306908805
2017-06-14,127.96,129.36043318519617,-0.010825823249921207
2017-06-15,127.79,132.02043318519617,-0.032043775975661104
2017-06-16,130.45,132.92043318519617,-0.01858580449970526
2017-06-19,131.35,131.64043318519617,-0.0022062612388064062
2017-06-20,130.07,131.1804331851962,-0.008464930006966243
2017-06-21,129.61,130.73043318519618,-0.008570561252626785
2017-06-22,129.16,130.98043318519618,-0.013898512479510794
2017-06-23,129.41,131.07043318519618,-0.012668251296996003
2017-06-26,129.5,127.39043318519619,0.01655985274606131
2017-06-27,125.82,128.33043318519617,-0.019562259106328472
2017-06-28,126.76,125.92043318519619,0.006667439061053937
2017-06-29,124.35,127.61043318519619,-0.025549895128593847
2017-06-30,126.04,127.56043318519617,-0.011919316572002847
2017-07-03,125.99,127.69043318519618,-0.01331684091579488
2017-07-05,126.12,125.30043318519618,0.0065408138980054265
2017-07-06,123.73,127.70043318519618,-0.03109177538527297
2017-07-07,126.13,128.11043318519617,-0.01545879703906139
2017-07-10,126.54,127.40043318519618,-0.0067537696982976625
2017-07-11,125.83,128.73043318519618,-0.02253106055367271
2017-07-12,127.16,128.04043318519618,-0.00687621217215606
2017-07-13,126.47,128.0004331851962,-0.01195646879555401
2017-07-14,126.43,127.76043318519618,-0.010413499328603804
2017-07-17,126.19,126.99043318519618,-0.0063030983131530105
2017-07-18,125.42,127.65043318519618,-0.017472977799928402
2017-07-19,126.08,128.35043318519618,-0.017689330131984704
2017-07-20,126.78,140.0004331851962,-0.0944313734208797
2017-07-21,138.43,139.76043318519618,-0.009519383668718406
2017-07-24,138.19,138.8704331851962,-0.0048997700200789085
2017-07-25,137.3,138.6804331851962,-0.009954058791788789
2017-07-26,137.11,137.39043318519617,-0.0020411405561124862
2017-07-27,135.82,137.1804331851962,-0.009917108100683691
2017-07-28,135.61,136.42043318519617,-0.005940702329364167
2017-07-31,134.85,137.0904331851962,-0.0163427391185611
2017-08-01,135.52,136.57043318519618,-0.00769151243572419
2017-08-02,135.0,135.7104331851962,-0.005234919442241415
2017-08-03,134.14,136.57043318519618,-0.017796188593034667
2017-08-04,135.0,136.02043318519617,-0.007502058045990911
2017-08-07,134.45,134.9604331851962,-0.0037820950418540056
2017-08-08,133.39,134.8704331851962,-0.010976706682356063
2017-08-09,133.3,132.38043318519618,0.006946395269135985
2017-08-10,130.81,131.9004331851962,-0.008267093282894322
2017-08-11,130.33,134.52043318519617,-0.03115090463191661
2017-08-14,132.95,134.72043318519619,-0.013141534237515629
2017-08-15,133.15,134.91043318519618,-0.01304890321402774
2017-08-16,133.34,132.76043318519618,0.004365508615020497
2017-08-17,131.19,134.1804331851962,-0.022286656215133815
2017-08-18,132.61,135.44043318519618,-0.02089799270891246
2017-08-21,133.87,136.83043318519617,-0.021635780259420034
2017-08-22,135.26,135.6204331851962,-0.0026576613621637213
2017-08-23,134.05,134.77043318519617,-0.005345632333214834
2017-08-24,133.2,135.39043318519617,-0.016178640792144927
2017-08-25,133.82,135.4304331851962,-0.01189122080850169
2017-08-28,133.86,134.54043318519618,-0.005057462422910053
2017-08-29,132.97,135.3404331851962,-0.017514597296674483
2017-08-30,133.77,136.58043318519617,-0.02057712894632102
2017-08-31,135.01,136.32358292563825,-0.009635771723772724
2017-09-01,134.56,135.05358292563827,-0.003654719222888292
2017-09-05,133.29,135.16358292563825,-0.013861595594643505
2017-09-06,133.4,134.90358292563826,-0.011145611502898833
2017-09-07,133.14,135.48358292563827,-0.01729791075074083
2017-09-08,133.72,136.76358292563827,-0.022254337452486506
2017-09-11,135.0,136.44358292563825,-0.010580071958569137
2017-09-12,134.68,137.01358292563827,-0.017031763390238375
2017-09-13,135.25,136.37358292563826,-0.0082390071561802
2017-09-14,134.61,135.91358292563825,-0.00959126304801683
2017-09-15,134.15,136.06358292563826,-0.014063887518558693
2017-09-18,134.3,136.51358292563827,-0.016215111186731135
2017-09-19,134.75,138.28358292563826,-0.025553162934304652
2017-09-20,136.52,139.21358292563826,-0.01934856404835905
2017-09-21,137.45,138.41358292563825,-0.006961621144912833
2017-09-22,136.65,138.63358292563825,-0.01430809825280377
2017-09-25,136.87,137.86358292563827,-0.007207000605621738
2017-09-26,136.1,145.77358292563827,-0.06636032902184297
2017-09-27,144.01,144.53358292563826,-0.00362256933675853
2017-09-28,142.77,146.04358292563825,-0.02241510965466431
2017-09-29,144.28,147.19358292563825,-0.01979422518106777
2017-10-02,145.43,149.14358292563827,-0.024899381205625404
2017-10-03,147.38,148.96358292563826,-0.010630671567753436
2017-10-04,147.2,149.77358292563827,-0.017183156571182856
2017-10-05,148.01,150.84358292563826,-0.01878490864961191
2017-10-06,149.08,151.36358292563827,-0.015086739369535973
2017-10-09,149.6,152.00358292563826,-0.0158126728289959
2017-10-10,150.24,152.43358292563826,-0.014390417672648592
2017-10-11,150.67,153.27358292563827,-0.01698650788963041
2017-10-12,151.51,153.70358292563827,-0.01427151458596465
2017-10-13,151.94,152.98358292563827,-0.006821535394066047
2017-10-16,151.22,152.81358292563826,-0.01042828062223844
2017-10-17,151.05,152.92358292563827,-0.01225175927606481
2017-10-18,151.16,152.71358292563826,-0.010173181035211254
2017-10-19,150.95,153.96358292563826,-0.01957334889441864
2017-10-20,152.2,153.25358292563826,-0.0068747686385217666
2017-10-23,151.49,152.61358292563827,-0.007362273423498156
2017-10-24,150.85,151.92358292563827,-0.007066598252647549
2017-10-25,150.16,153.31358292563826,-0.020569494662243004
2017-10-26,151.55,153.32358292563825,-0.011567580745216577
2017-10-27,151.56,150.98358292563827,0.0038177466926694326
2017-10-30,149.22,150.80358292563827,-0.010500963537578123
2017-10-31,149.04,148.88358292563825,0.00105059988004097
2017-11-01,147.12,149.31358292563826,-0.014691114382612502
2017-11-02,147.55,150.13358292563825,-0.017208561038058345
2017-11-03,148.37,149.33358292563827,-0.006452553449535103
2017-11-06,147.57,149.63358292563825,-0.013790907664516516
2017-11-07,147.87,151.37358292563826,-0.023145273157466173
2017-11-08,149.61,147.19358292563825,0.016416592532994656
2017-11-09,145.43,147.86358292563827,-0.016458298098066093
2017-11-10,146.1,149.11358292563827,-0.020209982662284576
2017-11-13,147.35,150.96358292563826,-0.023936785651267
2017-11-14,149.2,151.26358292563827,-0.01364229833596331
2017-11-15,149.5,151.87358292563826,-0.015628675375364276
2017-11-16,150.11,150.68358292563826,-0.0038065389374323244
2017-11-17,148.92,150.01358292563827,-0.00728989271711733
2017-11-20,148.25,149.34358292563826,-0.007322597357147798
2017-11-21,147.58,149.12358292563826,-0.010351031643385133
2017-11-22,147.36,149.47358292563825,-0.014140177041783608
2017-11-24,147.71,149.72358292563825,-0.013448669116062462
2017-11-27,147.96,153.79358292563825,-0.03793125054157087
2017-11-28,152.03,155.49358292563826,-0.022274764401657987
2017-11-29,153.73,159.20358292563827,-0.03438102852367908
2017-11-30,157.44,159.66638822082285,-0.013944000648049348
2017-12-01,157.5,160.87638822082286,-0.0209874690634424
2017-12-04,158.71,158.44638822082285,0.0016637285465275209
2017-12-05,156.28,158.66638822082285,-0.015040288290306458
2017-12-06,156.5,160.16638822082285,-0.022891121299232764
2017-12-07,158.0,161.34638822082286,-0.02074039746240186
2017-12-08,159.18,160.49638822082287,-0.008201980339966775
2017-12-11,158.33,159.35638822082285,-0.006440835113560417
2017-12-12,157.19,159.45638822082284,-0.014213216830700093
2017-12-13,157.29,159.34638822082286,-0.012905144846917516
2017-12-14,157.18,160.16638822082285,-0.018645536394973794
2017-12-15,158.0,162.04638822082285,-0.024970554822294377
2017-12-18,159.88,161.15638822082286,-0.00792018383456139
2017-12-19,158.99,161.25638822082286,-0.01405456395140936
2017-12-20,159.09,161.81638822082286,-0.01684865328413021
2017-12-21,159.65,159.01638822082285,0.003984569051444398
2017-12-22,156.85,157.68638822082286,-0.005304124409594602
2017-12-26,155.52,158.18638822082286,-0.01685599027079787
2017-12-27,156.02,158.78638822082286,-0.017422074094762152
2017-12-28,156.62,157.99638822082287,-0.008711516993028745
2017-12-29,155.83,159.01638822082285,-0.020038112149786458
2018-01-02,156.85,160.58638822082284,-0.023267153973753563
2018-01-03,158.42,163.33638822082284,-0.0300997730779754
2018-01-04,161.17,163.80638822082284,-0.016094538494242472
2018-01-05,161.64,164.06638822082286,-0.01478906342204056
2018-01-08,161.9,163.38638822082285,-0.00909738098141899
2018-01-09,161.22,162.49638822082287,-0.007854871328514257
2018-01-10,160.33,164.21638822082286,-0.023666262928623172
2018-01-11,162.05,162.62638822082286,-0.0035442478132159394
2018-01-12,160.46,163.38638822082285,-0.017910844671269133
2018-01-16,161.22,164.83638822082284,-0.021939259042597747
2018-01-17,162.67,163.96638822082286,-0.007906426645666875
2018-01-18,161.8,166.22638822082286,-0.026628673510866507
2018-01-19,164.06,167.30638822082284,-0.01940385095480046
2018-01-22,165.14,167.06638822082286,-0.011530674969022714
2018-01-23,164.9,167.14638822082284,-0.01343964559889299
2018-01-24,164.98,168.74638822082287,-0.022319815318916025
2018-01-25,166.58,169.93638822082286,-0.019750850632775707
2018-01-26,167.77,168.16638822082285,-0.0023571191902054256
2018-01-29,166.0,167.98638822082285,-0.011824697476153112
2018-01-30,165.82,170.61638822082284,-0.02811211906921307
2018-01-31,168.45,167.34638822082286,0.006594775010745124
2018-02-01,165.18,163.98638822082285,0.007278724729090635
2018-02-02,161.82,158.62638822082286,0.02013291618750923
2018-02-05,156.46,158.51638822082285,-0.012972716852204358
2018-02-06,156.35,158.76638822082285,-0.015219771942295401
2018-02-07,156.6,151.48638822082285,0.03375624595209836
2018-02-08,149.32,154.89638822082284,-0.03600076338044145
2018-02-09,152.73,156.56638822082286,-0.024503268322265903
2018-02-12,154.4,158.23638822082285,-0.024244664984826803
2018-02-13,156.07,166.52638822082287,-0.0627911788188017
2018-02-14,164.36,169.10638822082285,-0.028067468478038204
2018-02-15,166.94,169.28638822082286,-0.013860465956436752
2018-02-16,167.12,168.81638822082286,-0.010048717655325445
2018-02-20,166.65,169.50638822082286,-0.01685121281152968
2018-02-21,167.34,169.24638822082287,-0.011263981706572723
2018-02-22,167.08,172.15638822082286,-0.029487074358875542
2018-02-23,169.99,172.95638822082284,-0.017151076357095785
2018-02-26,170.79,173.16638822082285,-0.01372314942431252
2018-02-27,171.0,172.82638822082285,-0.010567762479010145
2018-02-28,170.66,170.95640653889103,-0.0017338135779287889
2018-03-01,169.56,171.33640653889103,-0.010367945580134541
2018-03-02,169.94,172.80640653889103,-0.016587385828464196
2018-03-05,171.41,173.39640653889103,-0.01145586911828822
2018-03-06,172.0,173.58640653889103,-0.009139002128807805
2018-03-07,172.19,173.62640653889102,-0.008272972801342204
2018-03-08,172.23,179.696406538891,-0.041550116013450156
2018-03-09,178.3,178.006406538891,0.0016493421041272605
2018-03-12,176.61,177.52640653889102,-0.005162085780687775
2018-03-13,176.13,175.006406538891,0.0064202990240775915
2018-03-14,173.61,174.696406538891,-0.006218825907269854
2018-03-15,173.3,174.67640653889103,-0.00787975071255298
2018-03-16,173.28,174.38640653889104,-0.006344568712953524
2018-03-19,172.99,173.91640653889104,-0.005326734592367877
2018-03-20,172.52,174.68640653889102,-0.012401689300356011
2018-03-21,173.29,164.506406538891,0.05339362548796811
2018-03-22,163.11,169.24640653889102,-0.03625723384254498
2018-03-23,167.85,172.37640653889102,-0.026258851949496842
2018-03-26,170.98,170.98640653889103,-3.74681182014891e-05
2018-03-27,169.59,170.446406538891,-0.005024491605785775
2018-03-28,169.05,171.976406538891,-0.017016325656445286
2018-03-29,170.58,168.85640653889104,0.010207450794660788
2018-04-02,167.46,171.226406538891,-0.021996645348248522
2018-04-03,169.83,170.85640653889104,-0.006007422019948638
2018-04-04,169.46,173.09640653889102,-0.021007983999217106
2018-04-05,171.7,168.13640653889104,0.02119465697207379
2018-04-06,166.74,169.06640653889102,-0.013760312214099457
2018-04-09,167.67,171.726406538891,-0.02362133244762432
2018-04-10,170.33,171.53640653889101,-0.007032947484634899
2018-04-11,170.14,173.56640653889102,-0.019741184986296734
2018-04-12,172.17,171.55640653889103,0.0035766280810378692
2018-04-13,170.16,174.30640653889103,-0.023788032931342018
2018-04-16,172.91,175.34640653889102,-0.013894818758949823
2018-04-17,173.95,175.77640653889102,-0.010390510164894895
2018-04-18,174.38,175.55640653889103,-0.006701017422741651
2018-04-19,174.16,174.51640653889103,-0.002042252335809014
2018-04-20,173.12,174.51640653889103,-0.00800157742521379
2018-04-23,173.12,172.89640653889103,0.0012932221414254652
2018-04-24,171.5,172.58640653889103,-0.00629485578081268
2018-04-25,171.19,174.28640653889101,-0.017766196460078376
2018-04-26,172.89,174.70640653889103,-0.010396908590107667
2018-04-27,173.31,171.696406538891,0.009397945441237177
2018-04-30,170.3,173.73640653889103,-0.01977942681876399
2018-05-01,172.34,172.256406538891,0.0004852850630558958
2018-05-02,170.86,174.40640653889102,-0.020334152909114556
2018-05-03,173.01,176.62640653889102,-0.020474891664031825
2018-05-04,175.23,177.14640653889103,-0.010818207246390377
2018-05-07,175.75,178.03640653889101,-0.012842353894575886
2018-05-08,176.64,180.27640653889102,-0.02017128368989629
2018-05-09,178.88,183.35640653889104,-0.024413690382515063
2018-05-10,181.96,185.30640653889103,-0.018058774121167187
2018-05-11,183.91,184.66640653889104,-0.00409607005988788
2018-05-14,183.27,184.54640653889103,-0.006916452955273544
2018-05-15,183.15,183.54640653889103,-0.002159707435116842
2018-05-16,182.15,183.64640653889103,-0.008148302855978451
2018-05-17,182.25,184.24640653889102,-0.010835524971118615
2018-05-18,182.85,184.82640653889104,-0.010693312583963333
2018-05-21,183.43,182.26640653889103,0.006384025905841861
2018-05-22,180.87,182.15640653889102,-0.007062098793743865
2018-05-23,180.76,183.04640653889103,-0.01249085727561261
2018-05-24,181.65,182.23640653889103,-0.003217834185980206
2018-05-25,180.84,182.01640653889103,-0.00646318956219849
2018-05-29,180.62,184.54640653889103,-0.021275984791736313
2018-05-30,183.15,183.64640653889103,-0.0027030560970213724
2018-05-31,182.25,185.82330935251798,-0.0192296077654025
2018-06-01,184.56,188.07330935251798,-0.018680531355636187
2018-06-04,186.81,191.093309352518,-0.022414753122603548
2018-06-05,189.83,192.19330935251799,-0.012296522498518536
2018-06-06,190.93,190.33330935251797,0.003134977527117444
2018-06-07,189.07,192.743309352518,-0.01905803820043217
2018-06-08,191.48,191.783309352518,-0.001581521111206241
2018-06-11,190.52,193.563309352518,-0.01572255280558099
2018-06-12,192.3,193.563309352518,-0.006526595131814195
2018-06-13,192.3,192.82330935251798,-0.0027139320151448043
2018-06-14,191.56,191.773309352518,-0.001112299481289547
2018-06-15,190.51,192.29330935251798,-0.00927390224091873
2018-06-18,191.03,191.813309352518,-0.004083706991772962
2018-06-19,190.55,191.54330935251798,-0.005185821190391349
2018-06-20,190.28,190.723309352518,-0.002324358538151272
2018-06-21,189.46,189.89330935251797,-0.002281856870025689
2018-06-22,188.63,186.843309352518,0.009562508037743278
2018-06-25,185.58,187.85330935251798,-0.01210151346470012
2018-06-26,186.59,185.61330935251797,0.005261964515847817
2018-06-27,184.35,186.82330935251798,-0.013238762128183312
2018-06-28,185.56,186.33330935251797,-0.004150140171959138
2018-06-29,185.07,189.91330935251798,-0.025502737901996198
2018-07-02,188.65,188.343309352518,0.0016283596616006868
2018-07-03,187.08,190.66330935251798,-0.01879391144886078
2018-07-05,189.4,192.533309352518,-0.01627411570005821
2018-07-06,191.27,194.17330935251798,-0.014952154661210693
2018-07-09,192.91,194.553309352518,-0.008446576200564326
2018-07-10,193.29,194.82330935251798,-0.007870256170136147
2018-07-11,193.56,196.32330935251798,-0.014075299370367556
2018-07-12,195.06,196.973309352518,-0.009713546260695538
2018-07-13,195.71,193.76330935251798,0.010046745454477923
2018-07-16,192.5,195.523309352518,-0.015462654363460726
2018-07-17,194.26,193.79330935251798,0.0024081876151518244
2018-07-18,192.53,194.94330935251799,-0.012379544394385822
2018-07-19,193.68,204.83330935251797,-0.05445066228619644
2018-07-20,203.57,206.38330935251798,-0.013631477086708865
2018-07-23,205.12,208.253309352518,-0.01504566415899844
2018-07-24,206.99,210.51330935251798,-0.01673675343072001
2018-07-25,209.25,210.053309352518,-0.003824311813958925
2018-07-26,208.79,206.29330935251798,0.012102625409026846
2018-07-27,205.03,203.993309352518,0.005081983574718674
2018-07-30,202.73,205.743309352518,-0.01464596521753736
2018-07-31,204.48,207.23330935251798,-0.013286036695164816
2018-08-01,205.97,209.44330935251799,-0.0165835297544501
2018-08-02,208.18,208.183309352518,-1.589633928045231e-05
2018-08-03,206.92,211.45330935251798,-0.02143881959757088
2018-08-06,210.19,212.493309352518,-0.010839444119611796
2018-08-07,211.23,212.063309352518,-0.0039295310210064605
2018-08-08,210.8,212.66330935251798,-0.00876178104342995
2018-08-09,211.4,212.253309352518,-0.004020240509422512
2018-08-10,210.99,210.94330935251799,0.00022134215882618768
2018-08-13,209.68,211.54330935251798,-0.008808169628342744
2018-08-14,210.28,212.67330935251798,-0.01125345422895041
2018-08-15,211.41,213.19330935251799,-0.00836475289930072
2018-08-16,211.93,214.04330935251798,-0.009873279192471607
2018-08-17,212.78,214.13330935251798,-0.0063199385308621014
2018-08-20,212.87,213.20330935251798,-0.0015633404262354045
2018-08-21,211.94,213.683309352518,-0.008158378667011523
2018-08-22,212.42,213.653309352518,-0.005772479519533746
2018-08-23,212.39,213.89330935251797,-0.007028314055585461
2018-08-24,212.63,213.303309352518,-0.003156581839080852
2018-08-27,212.04,214.35330935251798,-0.010792039364848849
2018-08-28,213.09,215.533309352518,-0.011336110227499918
2018-08-29,214.27,214.57330935251798,-0.0014135465097370181
2018-08-30,213.31,214.63330935251798,-0.00616544261703833
2018-08-31,213.37,216.609662352686,-0.014956222716469347
2018-09-04,215.54,215.699662352686,-0.0007402067807827928
2018-09-05,214.63,217.469662352686,-0.013057740201392831
2018-09-06,216.4,217.299662352686,-0.0041401921335054714
2018-09-07,216.23,215.509662352686,0.0033424842276219557
2018-09-10,214.44,216.259662352686,-0.008414247635874061
2018-09-11,215.19,213.979662352686,0.005656320951283211
2018-09-12,212.91,214.43966235268599,-0.0071332995766901774
2018-09-13,213.37,215.549662352686,-0.01011211211790064
2018-09-14,214.48,213.539662352686,0.0044035737293659505
2018-09-17,212.47,215.949662352686,-0.01611330304838854
2018-09-18,214.88,211.889662352686,0.014112711371150555
2018-09-19,210.82,212.759662352686,-0.00911668279239275
2018-09-20,211.69,212.769662352686,-0.005074324698115862
2018-09-21,211.7,212.179662352686,-0.002260642454453121
2018-09-24,211.11,214.029662352686,-0.013641391200603037
2018-09-25,212.96,202.229662352686,0.05306015706341061
2018-09-26,201.16,198.65966235268598,0.012586035925476802
2018-09-27,197.59,198.87966235268598,-0.006484636676418631
2018-09-28,197.81,199.089662352686,-0.006427568049309773
2018-10-01,198.02,196.919662352686,0.005587749004684284
2018-10-02,195.85,197.109662352686,-0.006390667700663544
2018-10-03,196.04,195.949662352686,0.0004610247664085243
2018-10-04,194.88,196.969662352686,-0.010609056885848345
2018-10-05,195.9,195.529662352686,0.0018940228447079654
2018-10-08,194.46,196.389662352686,-0.009825681909980677
2018-10-09,195.32,188.199662352686,0.03783395548271762
2018-10-10,187.13,185.089662352686,0.01102350947848274
2018-10-11,184.02,188.039662352686,-0.02137667289120493
2018-10-12,186.97,185.459662352686,0.008143752814786298
2018-10-15,184.39,190.979662352686,-0.034504524049878915
2018-10-16,189.91,187.269662352686,0.014099121097048917
2018-10-17,186.2,182.029662352686,0.02291020921213316
2018-10-18,180.96,179.729662352686,0.0068454902279830865
2018-10-19,178.66,179.729662352686,-0.005951507050555693
2018-10-22,178.66,175.749662352686,0.016559563235311936
2018-10-23,174.68,169.449662352686,0.03086661593003215
2018-10-24,168.38,174.759662352686,-0.036505348355566625
2018-10-25,173.69,172.539662352686,0.0066670911002630895
2018-10-26,171.47,172.969662352686,-0.008670088917836716
2018-10-29,171.9,178.959662352686,-0.039448344168045546
2018-10-30,177.89,182.93966235268599,-0.027602884403223893
2018-10-31,181.87,181.839662352686,0.00016683734957223528
2018-11-01,180.77,180.699662352686,0.00038925168092851514
2018-11-02,179.63,178.739662352686,0.004981197992626862
2018-11-05,177.67,178.479662352686,-0.004536440410146447
2018-11-06,177.41,182.469662352686,-0.027728786733360877
2018-11-07,181.4,182.229662352686,-0.0045528392138503015
2018-11-08,181.16,180.289662352686,0.004827440663854654
2018-11-09,179.22,177.899662352686,0.0074218108671642025
2018-11-12,176.83,179.199662352686,-0.013223587151755978
2018-11-13,178.13,178.299662352686,-0.0009515573414289324
2018-11-14,177.23,183.289662352686,-0.03306057894866987
2018-11-15,182.22,184.269662352686,-0.011123167680000434
2018-11-16,183.2,180.649662352686,0.014117588785385715
2018-11-19,179.58,178.869662352686,0.003971258389885213
2018-11-20,177.8,181.759662352686,-0.02178515464560382
2018-11-21,180.69,181.119662352686,-0.0023722568113523357
2018-11-23,180.05,183.329662352686,-0.01788942558775153
2018-11-26,182.26,184.419662352686,-0.011710586198535933
2018-11-27,183.35,189.309662352686,-0.03148102573646283
2018-11-28,188.24,189.109662352686,-0.004598719821434005
2018-11-29,188.04,188.449662352686,-0.0021738555939639914
2018-11-30,187.38,190.1724796611553,-0.014683931482256996
2018-12-03,189.37,180.2924796611553,0.050348857345049236
2018-12-04,179.49,178.6324796611553,0.004800472682634949
2018-12-06,177.83,172.2024796611553,0.03267967075687905
2018-12-07,171.4,172.3424796611553,-0.005468643964090081
2018-12-10,171.54,171.2324796611553,0.0017959229432011892
2018-12-11,170.43,173.9624796611553,-0.020305985911651003
2018-12-12,173.16,172.6424796611553,0.002997641946874463
2018-12-13,171.84,170.5424796611553,0.007608194400730461
2018-12-14,169.74,167.0224796611553,0.01627038674289727
2018-12-17,166.22,167.4024796611553,-0.007063692625992157
2018-12-18,166.6,165.8724796611553,0.0043860219629614505
2018-12-19,165.07,159.8424796611553,0.032704199471419226
2018-12-20,159.04,160.7724796611553,-0.010775971514569438
