date,VNO,dcf,Deviation
2011-01-26,63.73,68.61104664990579,-0.07114082772722863
2011-01-27,64.86,67.53104664990579,-0.03955286912333844
2011-01-28,63.78,68.20104664990579,-0.0648237361018843
2011-01-31,64.45,68.32104664990578,-0.056659650864864464
2011-02-01,64.57,67.44104664990579,-0.04257120540862491
2011-02-02,63.69,67.48104664990579,-0.056179428715352975
2011-02-03,63.73,66.83104664990579,-0.04640128810417432
2011-02-04,63.08,67.57104664990578,-0.06646406815591399
2011-02-07,63.82,67.4010466499058,-0.05313043087455971
2011-02-08,63.65,68.05104664990579,-0.0646727253520043
2011-02-09,64.3,68.35104664990578,-0.05926824603952674
2011-02-10,64.6,68.86104664990579,-0.06187891205850016
2011-02-11,65.11,68.64104664990579,-0.05144220291271795
2011-02-14,64.89,68.6510466499058,-0.05478498629577633
2011-02-15,64.9,68.27104664990578,-0.049377398111274284
2011-02-16,64.52,68.55104664990579,-0.05880357553827853
2011-02-17,64.8,69.47104664990579,-0.06723731504212371
2011-02-18,65.72,69.00104664990579,-0.0475506794346614
2011-02-22,65.25,68.31104664990579,-0.04481041939810493
2011-02-23,64.56,68.0110466499058,-0.050742442880939986
2011-02-24,64.26,69.58104664990579,-0.07647264457918279
2011-02-25,65.83,72.03104664990579,-0.08608852624403596
2011-02-28,68.28,70.46104664990578,-0.030953934884654366
2011-03-01,66.71,69.34104664990579,-0.03794356700713819
2011-03-02,65.59,69.57104664990578,-0.057222750578112325
2011-03-03,65.82,68.36104664990579,-0.03717097344806808
2011-03-04,64.61,67.85104664990578,-0.04776708407504404
2011-03-07,64.1,68.2610466499058,-0.060957850108082745
2011-03-08,64.51,68.71104664990578,-0.06114077509706417
2011-03-09,64.96,67.60104664990578,-0.03906813253326258
2011-03-10,63.85,68.42104664990579,-0.06680761072385732
2011-03-11,64.67,67.85104664990578,-0.04688279410513996
2011-03-14,64.1,67.39104664990579,-0.0488350725134552
2011-03-15,63.64,65.99104664990578,-0.035626751949828894
2011-03-16,62.24,66.70104664990579,-0.06688120912585549
2011-03-17,62.95,66.63104664990578,-0.05524521728206988
2011-03-18,62.88,67.25104664990579,-0.06499596463770296
2011-03-21,63.5,66.53104664990579,-0.04555837917078798
2011-03-22,62.78,65.63104664990578,-0.043440517795092615
2011-03-23,61.88,65.77104664990578,-0.05916047939175306
2011-03-24,62.02,66.34104664990579,-0.06513383294521669
2011-03-25,62.59,66.02104664990578,-0.05196898298356012
2011-03-28,62.27,66.1210466499058,-0.05824237281506006
2011-03-29,62.37,67.2910466499058,-0.07313077883166919
2011-03-30,63.54,67.77104664990578,-0.062431478618925396
2011-03-31,64.02,67.60855024565471,-0.05307834930072852
2011-04-01,64.38,67.62855024565471,-0.04803518978086385
2011-04-04,64.4,67.87855024565471,-0.051246678561426506
2011-04-05,64.65,68.0385502456547,-0.04980338695372344
2011-04-06,64.81,67.54855024565471,-0.040541954426784654
2011-04-07,64.32,67.2785502456547,-0.043974643253341994
2011-04-08,64.05,67.8685502456547,-0.05626391357754379
2011-04-11,64.64,67.73855024565471,-0.04574278951081434
2011-04-12,64.51,67.48855024565471,-0.04413415660601594
2011-04-13,64.26,68.7885502456547,-0.06583290721322854
2011-04-14,65.56,69.6385502456547,-0.058567420362246714
2011-04-15,66.41,68.82855024565471,-0.03513876490239454
2011-04-18,65.6,69.43855024565471,-0.05527981549261851
2011-04-19,66.21,70.10855024565471,-0.0556073436406046
2011-04-20,66.88,70.6985502456547,-0.054011719227430754
2011-04-21,67.47,71.5585502456547,-0.05713573334869193
2011-04-25,68.33,72.2085502456547,-0.05371317153522426
2011-04-26,68.98,72.85855024565471,-0.053233975045859805
2011-04-27,69.63,73.8985502456547,-0.05776230022734041
2011-04-28,70.67,73.9585502456547,-0.044464774319287304
2011-04-29,70.73,74.07855024565471,-0.045202696793477326
2011-05-02,70.85,73.35855024565471,-0.034195744562213526
2011-05-03,70.13,72.76855024565471,-0.03625948623062303
2011-05-04,69.54,72.1485502456547,-0.03615526904938471
2011-05-05,68.92,71.9985502456547,-0.04275850326361952
2011-05-06,68.77,72.57855024565471,-0.052474873537209255
2011-05-09,69.35,73.82855024565471,-0.060661495190585946
2011-05-10,70.6,72.8485502456547,-0.0308660946315652
2011-05-11,69.62,73.10855024565471,-0.0477174042424956
2011-05-12,69.88,72.5685502456547,-0.03704842161726518
2011-05-13,69.34,73.04855024565471,-0.05076829359628954
2011-05-16,69.82,72.98855024565471,-0.043411606820391024
2011-05-17,69.76,73.8985502456547,-0.056003131751533264
2011-05-18,70.67,74.2785502456547,-0.04858132305652796
2011-05-19,71.05,73.40855024565471,-0.03212909446872403
2011-05-20,70.18,72.37855024565471,-0.03037571543216555
2011-05-23,69.15,72.7285502456547,-0.049204201562762506
2011-05-24,69.5,72.7885502456547,-0.045179499173374715
2011-05-25,69.56,73.62855024565471,-0.05525778019640981
2011-05-26,70.4,73.9285502456547,-0.047729195742778674
2011-05-27,70.7,75.2085502456547,-0.05994730959350192
2011-05-31,71.98,72.8685502456547,-0.012193878465527552
2011-06-01,69.64,72.2585502456547,-0.036238621405391025
2011-06-02,69.03,72.6985502456547,-0.0504624952390158
2011-06-03,69.47,71.5385502456547,-0.02891518263302173
2011-06-06,68.31,72.6485502456547,-0.059719708528033544
2011-06-07,69.42,72.23855024565471,-0.03901725928981037
2011-06-08,69.01,71.7485502456547,-0.03816871889785045
2011-06-09,68.52,70.0085502456547,-0.021262406383670274
2011-06-10,66.78,70.2285502456547,-0.049104676568032635
2011-06-13,67.0,71.01855024565471,-0.05658451533795683
2011-06-14,67.79,69.7585502456547,-0.028219483328171924
2011-06-15,66.53,70.15855024565471,-0.05171928771261125
2011-06-16,66.93,70.15855024565471,-0.04601791562610946
2011-06-17,66.93,71.0085502456547,-0.05743745269470957
2011-06-20,67.78,71.8185502456547,-0.05623268963019834
2011-06-21,68.59,71.4485502456547,-0.040008512920506
2011-06-22,68.22,69.48855024565471,-0.018255529021258154
2011-06-23,66.26,69.5585502456547,-0.04742120463991062
2011-06-24,66.33,70.21855024565471,-0.055377820135147915
2011-06-27,66.99,70.65855024565471,-0.051919410077060246
2011-06-28,67.43,71.43855024565471,-0.05611186441872851
2011-06-29,68.21,71.3985502456547,-0.04465847324188166
2011-06-30,68.17,72.48504923436391,-0.059530196639753674
2011-07-01,69.4,72.89504923436392,-0.04794631831754492
2011-07-05,69.81,73.25504923436392,-0.047028147143034715
2011-07-06,70.17,74.01504923436391,-0.051949559908942455
2011-07-07,70.93,73.75504923436392,-0.03830312993741003
2011-07-08,70.67,72.28504923436391,-0.02234278390165534
2011-07-11,69.2,72.15504923436391,-0.040954157272705016
2011-07-12,69.07,70.83504923436392,-0.024917738512810317
2011-07-13,67.75,70.68504923436392,-0.04152291419692511
2011-07-14,67.6,71.50504923436392,-0.054612216566200744
2011-07-15,68.42,70.62504923436391,-0.031221914296252318
2011-07-18,67.54,71.76504923436391,-0.05887335519782222
2011-07-19,68.68,73.01504923436391,-0.059371996318858256
2011-07-20,69.93,74.24504923436392,-0.05811901640394779
2011-07-21,71.16,75.22504923436392,-0.05403850546776312
2011-07-22,72.14,74.14504923436392,-0.027042253731954458
2011-07-25,71.06,73.88504923436392,-0.03823573596605234
2011-07-26,70.8,71.73504923436391,-0.013034761171056508
2011-07-27,68.65,71.65504923436391,-0.041937717808764874
2011-07-28,68.57,71.52504923436392,-0.041314885707819715
2011-07-29,68.44,70.61504923436392,-0.03080149710219937
2011-08-01,67.53,67.17504923436391,0.005283967331348283
2011-08-02,64.09,66.74504923436392,-0.03977896884967691
2011-08-03,63.66,63.88504923436392,-0.003522721467088874
2011-08-04,60.8,62.185049234363916,-0.02227302625658345
2011-08-05,59.1,56.39504923436392,0.04796433024457469
2011-08-08,53.31,61.24504923436392,-0.1295622966029334
2011-08-09,58.16,59.795049234363916,-0.027344224234274295
2011-08-10,56.71,63.10504923436392,-0.1013397392435832
2011-08-11,60.02,63.52504923436392,-0.055175860178127256
2011-08-12,60.44,65.50504923436392,-0.07732303530132767
2011-08-15,62.42,64.69504923436392,-0.035165739284351405
2011-08-16,61.61,65.16504923436392,-0.05455453922206521
2011-08-17,62.08,62.195049234363914,-0.0018498133819363494
2011-08-18,59.11,60.89504923436392,-0.02931353626949018
2011-08-19,57.81,60.67504923436392,-0.04721956175589337
2011-08-22,57.59,62.155049234363915,-0.07344615265528609
2011-08-23,59.07,62.875049234363914,-0.0605176342714383
2011-08-24,59.79,62.225049234363915,-0.039132941867069726
2011-08-25,59.14,62.99504923436392,-0.06119606669441224
2011-08-26,59.91,64.63504923436392,-0.07310351412019656
2011-08-29,61.55,65.30504923436392,-0.05750013633536921
2011-08-30,62.22,65.93504923436392,-0.05634407310683731
2011-08-31,62.85,65.53504923436391,-0.04097119428050999
2011-09-01,62.45,64.33504923436392,-0.029300501931644463
2011-09-02,61.25,64.26504923436391,-0.04691584726510567
2011-09-06,61.18,66.61504923436392,-0.08158890966577881
2011-09-07,63.53,65.94504923436392,-0.036622146202075156
2011-09-08,62.86,63.155049234363915,-0.004671823360773764
2011-09-09,60.07,63.98504923436392,-0.061186937905195804
2011-09-12,60.9,64.61504923436392,-0.05749510800323232
2011-09-13,61.53,64.78504923436391,-0.0502438336133475
2011-09-14,61.7,66.23504923436391,-0.06846902488616324
2011-09-15,63.15,66.01504923436391,-0.043399940886093
2011-09-16,62.93,64.10504923436392,-0.01833005743538252
2011-09-19,61.02,64.12504923436391,-0.048421783241297645
2011-09-20,61.04,61.05504923436391,-0.00024648631935664245
2011-09-21,57.97,59.96504923436392,-0.033270200889297774
2011-09-22,56.88,60.56504923436392,-0.06084448507759255
2011-09-23,57.48,61.03504923436392,-0.05824602878115415
2011-09-26,57.95,60.88504923436392,-0.048206403234824946
2011-09-27,57.8,59.66504923436392,-0.03125865575067277
2011-09-28,56.58,59.91504923436392,-0.05566296409635807
2011-09-29,56.83,57.67504923436392,-0.014651903129376476
2011-09-30,54.59,54.735485623982065,-0.0026579763077559937
2011-10-03,51.59,55.88548562398207,-0.07686227606365736
2011-10-04,52.74,56.03548562398207,-0.05881069089141011
2011-10-05,52.89,56.84548562398207,-0.06958310902903653
2011-10-06,53.7,54.335485623982066,-0.01169559113504226
2011-10-07,51.19,57.40548562398207,-0.10827337416313831
2011-10-10,54.26,56.77548562398207,-0.04430584073981969
2011-10-11,53.63,57.60548562398207,-0.06901227514913977
2011-10-12,54.46,57.29548562398207,-0.0494888138760311
2011-10-13,54.15,58.93548562398207,-0.08119871370050702
2011-10-14,55.79,57.54548562398207,-0.030506052819727514
2011-10-17,54.4,59.27548562398207,-0.08225129786215557
2011-10-18,56.13,58.305485623982065,-0.03731185154707373
2011-10-19,55.16,59.20548562398207,-0.06832957421674102
2011-10-20,56.06,60.57548562398207,-0.07454311884532983
2011-10-21,57.43,62.28548562398207,-0.07795533060936011
2011-10-24,59.14,61.14548562398207,-0.032798588538734075
2011-10-25,58.0,61.25548562398207,-0.05314602587539552
2011-10-26,58.11,63.625485623982065,-0.08668673519567038
2011-10-27,60.48,63.945485623982066,-0.05419437494556101
2011-10-28,60.8,63.72548562398207,-0.04590762385467184
2011-10-31,60.58,61.35548562398207,-0.01263922233025172
2011-11-01,58.21,62.235485623982065,-0.0646815170416356
2011-11-02,59.09,63.485485623982065,-0.06923607153320155
2011-11-03,60.34,62.03548562398207,-0.02733089951546397
2011-11-04,58.89,62.695485623982066,-0.06069792084880832
2011-11-07,59.55,64.43548562398207,-0.07581979986139442
2011-11-08,61.29,61.18548562398207,0.0017081563536200939
2011-11-09,58.04,60.21548562398207,-0.036128341429760624
2011-11-10,57.07,61.65548562398207,-0.07437271116389443
2011-11-11,58.51,60.06548562398207,-0.02589649626275592
2011-11-14,56.92,60.64548562398207,-0.06143055143594789
2011-11-15,57.5,59.49548562398207,-0.033540118263657104
2011-11-16,56.35,58.27548562398207,-0.03304109100705077
2011-11-17,55.13,58.54548562398207,-0.058339009192247215
2011-11-18,55.4,56.735485623982065,-0.023538806609201823
2011-11-21,53.59,56.27548562398207,-0.0477203456212848
2011-11-22,53.13,54.50548562398207,-0.025235728261759793
2011-11-23,51.36,54.89548562398207,-0.06440394112184566
2011-11-25,51.75,55.85548562398207,-0.07350192336738615
2011-11-28,52.71,55.16548562398207,-0.044511266350832246
2011-11-29,52.02,57.61548562398207,-0.09711773776411559
2011-11-30,54.47,57.35548562398207,-0.050308799456412645
2011-12-01,54.21,57.28548562398207,-0.05368699576310376
2011-12-02,54.14,57.625485623982065,-0.060485141014265165
2011-12-05,54.48,57.485485623982065,-0.0522825125570171
2011-12-06,54.34,58.195485623982066,-0.06625059629012253
2011-12-07,55.05,56.66548562398207,-0.028509164020970923
2011-12-08,53.52,57.59548562398207,-0.07076050457477323
2011-12-09,54.45,56.06548562398207,-0.02881426257174957
2011-12-12,52.92,55.71548562398207,-0.050174302398591775
2011-12-13,52.57,56.10548562398207,-0.06301497232689202
2011-12-14,52.96,56.91548562398207,-0.06949752919819374
2011-12-15,53.77,57.45548562398207,-0.06414506089291039
2011-12-16,54.31,56.625485623982065,-0.040891227659536566
2011-12-19,53.48,59.125485623982065,-0.09548311636517348
2011-12-20,55.98,58.765485623982066,-0.04740002731884718
2011-12-21,55.62,59.43548562398207,-0.06419541430385034
2011-12-22,56.29,59.555485623982065,-0.054830979711919414
2011-12-23,56.41,59.43548562398207,-0.05090369149371088
2011-12-27,56.29,58.60548562398207,-0.039509707996251864
2011-12-28,55.46,59.42548562398207,-0.06673038650578123
2011-12-29,56.28,59.375485623982065,-0.05213406831879086
2011-12-30,56.23,59.990669494304406,-0.06268757335107678
2012-01-03,56.73,58.69066949430441,-0.033406834701292354
2012-01-04,55.43,59.460669494304405,-0.06778715289592385
2012-01-05,56.2,59.55066949430441,-0.05626585767645942
2012-01-06,56.29,59.780669494304405,-0.05839127470188299
2012-01-09,56.52,60.70066949430441,-0.06887353185942502
2012-01-10,57.44,61.33066949430441,-0.06343758394265897
2012-01-11,58.07,60.930669494304404,-0.04694958250166292
2012-01-12,57.67,61.310669494304406,-0.05938068405275876
2012-01-13,58.05,61.000669494304404,-0.048371100166038516
2012-01-17,57.74,61.820669494304404,-0.0660081737659014
2012-01-18,58.56,61.850669494304405,-0.05320345796107229
2012-01-19,58.59,62.15066949430441,-0.05729092740715713
2012-01-20,58.89,62.2906694943044,-0.05459356147416827
2012-01-23,59.03,62.890669494304404,-0.061386999460294134
2012-01-24,59.63,63.280669494304405,-0.057690121224665325
2012-01-25,60.02,62.62066949430441,-0.041530528423062374
2012-01-26,59.36,62.530669494304405,-0.05070582995426276
2012-01-27,59.27,61.65066949430441,-0.03861546863695198
2012-01-30,58.39,62.430669494304404,-0.06472250781601885
2012-01-31,59.17,63.460669494304405,-0.0676114753987821
2012-02-01,60.2,64.4106694943044,-0.06537223611185616
2012-02-02,61.15,66.1906694943044,-0.07615377715341198
2012-02-03,62.93,66.18066949430441,-0.04911811136307964
2012-02-06,62.92,66.01066949430441,-0.0468207566743597
2012-02-07,62.75,65.98066949430441,-0.04896387864908347
2012-02-08,62.72,64.90066949430441,-0.03360010784628009
2012-02-09,61.64,64.4206694943044,-0.043164243962882876
2012-02-10,61.16,65.34066949430441,-0.0639826547028085
2012-02-13,62.08,64.5206694943044,-0.03782771495450543
2012-02-14,61.26,64.5806694943044,-0.05141893882963333
2012-02-15,61.32,65.59066949430441,-0.06511093006414959
2012-02-16,62.33,65.37066949430441,-0.04651427800612229
2012-02-17,62.11,64.99066949430441,-0.04432435481460717
2012-02-21,61.73,64.5206694943044,-0.043252333185271
2012-02-22,61.26,65.1106694943044,-0.0591403762887317
2012-02-23,61.85,65.2506694943044,-0.052117005398714555
2012-02-24,61.99,64.87066949430441,-0.044406347533646584
2012-02-27,61.61,63.460669494304405,-0.029162464075020544
2012-02-28,60.2,63.05066949430441,-0.045212358840407196
2012-02-29,59.79,63.12066949430441,-0.052766701002829985
2012-03-01,59.86,63.1106694943044,-0.05150744747839775
2012-03-02,59.85,62.69066949430441,-0.04531247659689597
2012-03-05,59.43,61.83066949430441,-0.03882651625704214
2012-03-06,58.57,62.460669494304405,-0.06228991020756158
2012-03-07,59.2,61.72066949430441,-0.04083995709957444
2012-03-08,58.46,61.80066949430441,-0.05405555508767246
2012-03-09,58.54,62.210669494304405,-0.05900385776495254
2012-03-12,58.95,64.04066949430441,-0.07949119730481824
2012-03-13,60.78,64.01066949430441,-0.050470796819143904
2012-03-14,60.75,64.3306694943044,-0.05566037976056537
2012-03-15,61.07,64.5806694943044,-0.05436099566316854
2012-03-16,61.32,65.2706694943044,-0.06052748539141517
2012-03-19,62.01,65.34066949430441,-0.050973911349266765
2012-03-20,62.08,64.90066949430441,-0.043461331235603806
2012-03-21,61.64,64.2706694943044,-0.0409311045769879
2012-03-22,61.01,64.3006694943044,-0.0511762866574178
2012-03-23,61.04,64.8106694943044,-0.058179764593170535
2012-03-26,61.55,64.8006694943044,-0.050164134408983485
2012-03-27,61.54,64.3906694943044,-0.044271468470390096
2012-03-28,61.13,64.3106694943044,-0.04945788186182842
2012-03-29,61.05,64.8606694943044,-0.058751621344874216
2012-03-30,61.6,65.07168746026286,-0.05335173553602568
2012-04-02,61.87,64.76168746026286,-0.04465120619405072
2012-04-03,61.56,63.81168746026287,-0.03528644281135873
2012-04-04,60.61,63.19168746026286,-0.04085485866928806
2012-04-05,59.99,62.40168746026286,-0.038647792366169775
2012-04-09,59.2,61.24168746026287,-0.033338197311882145
2012-04-10,58.04,61.62168746026286,-0.05812381335017058
2012-04-11,58.42,62.48168746026286,-0.06500604617706607
2012-04-12,59.28,61.681687460262864,-0.03893679889691892
2012-04-13,58.48,63.30168746026286,-0.07616996724281078
2012-04-16,60.1,64.03168746026286,-0.0614022153125795
2012-04-17,60.83,63.971687460262864,-0.04911059227903558
2012-04-18,60.77,63.87168746026286,-0.04856122616444947
2012-04-19,60.67,64.41168746026287,-0.05809019461834786
2012-04-20,61.21,63.76168746026286,-0.040019133148775365
2012-04-23,60.56,65.09168746026286,-0.06962006420603795
2012-04-24,61.89,65.36168746026287,-0.05311502189066808
2012-04-25,62.16,65.65168746026286,-0.053185037511431665
2012-04-26,62.45,66.12168746026286,-0.05552924617160493
2012-04-27,62.92,66.00168746026286,-0.04669104046950656
2012-04-30,62.8,67.21168746026287,-0.06563869509854459
2012-05-01,64.01,67.29168746026286,-0.048768095794904265
2012-05-02,64.09,66.95168746026286,-0.04274257406822379
2012-05-03,63.75,66.32168746026286,-0.03877596543067019
2012-05-04,63.12,67.25168746026286,-0.06143619017298496
2012-05-07,64.05,67.63168746026287,-0.05295871794367546
2012-05-08,64.43,67.46168746026287,-0.04493939559470139
2012-05-09,64.26,66.85168746026287,-0.03876771939082879
2012-05-10,63.65,67.19168746026287,-0.05271020261780779
2012-05-11,63.99,66.86168746026287,-0.042949670720912714
2012-05-14,63.66,66.40168746026286,-0.041289424487948256
2012-05-15,63.2,65.13168746026287,-0.029658182300917546
2012-05-16,61.93,63.51168746026286,-0.02490388027010737
2012-05-17,60.31,62.671687460262866,-0.0376834828607463
2012-05-18,59.47,63.81168746026287,-0.06803906358010903
2012-05-21,60.61,63.891687460262865,-0.051363292952684936
2012-05-22,60.69,63.84168746026286,-0.04936723300468171
2012-05-23,60.64,64.10168746026287,-0.05400306290546242
2012-05-24,60.9,64.00168746026286,-0.048462588774532245
2012-05-25,60.8,64.63168746026287,-0.059284967031360325
2012-05-29,61.43,62.971687460262864,-0.024482231975055724
2012-05-30,59.77,63.13168746026287,-0.053248813638615666
2012-05-31,59.93,61.751687460262865,-0.029500205341515873
2012-06-01,58.55,61.291687460262864,-0.04473179926789228
2012-06-04,58.09,62.101687460262866,-0.06459868683648617
2012-06-05,58.9,63.281687460262866,-0.06924100219379115
2012-06-06,60.08,63.02168746026287,-0.04667738327568105
2012-06-07,59.82,63.66168746026286,-0.06034536019267178
2012-06-08,60.46,62.111687460262864,-0.026592216824241954
2012-06-11,58.91,62.181687460262864,-0.05261496742676264
2012-06-12,58.98,61.77168746026287,-0.0451936408902337
2012-06-13,58.57,62.641687460262865,-0.06499964520984147
2012-06-14,59.44,63.05168746026286,-0.05728137668859479
2012-06-15,59.85,63.671687460262866,-0.06002177125661945
2012-06-18,60.47,63.671687460262866,-0.050284319262953736
2012-06-19,60.47,63.351687460262866,-0.04548714605385051
2012-06-20,60.15,62.26168746026286,-0.03391632232278641
2012-06-21,59.06,62.13168746026287,-0.04943833953049159
2012-06-22,58.93,61.58168746026286,-0.043059675199285996
2012-06-25,58.38,61.961687460262866,-0.057804872770126914
2012-06-26,58.76,62.24168746026287,-0.05593819194708838
2012-06-27,59.04,62.80168746026286,-0.05989787237234723
2012-06-28,59.6,64.64168746026286,-0.07799436645836533
2012-06-29,61.44,64.34052273300729,-0.0450808077056436
2012-07-02,61.81,64.54052273300728,-0.042307105944942025
2012-07-03,62.01,64.50052273300729,-0.03861244262029517
2012-07-05,61.97,64.48052273300729,-0.03893459027003465
2012-07-06,61.95,64.39052273300729,-0.03790189346849715
2012-07-09,61.86,63.77052273300728,-0.029959339380142946
2012-07-10,61.24,64.06052273300729,-0.044029030870739505
2012-07-11,61.53,64.20052273300729,-0.04159658861522475
2012-07-12,61.67,65.33052273300729,-0.0560308195905167
2012-07-13,62.8,65.43052273300728,-0.04020329691910407
2012-07-16,62.9,65.78052273300729,-0.04378990335329003
2012-07-17,63.25,65.15052273300728,-0.02917125839182888
2012-07-18,62.62,64.26052273300729,-0.02552924662352063
2012-07-19,61.73,63.60052273300729,-0.029410493068739108
2012-07-20,61.07,62.790522733007286,-0.02740099394176332
2012-07-23,60.26,62.220522733007286,-0.03150926168557011
2012-07-24,59.69,62.110522733007286,-0.03897121818491722
2012-07-25,59.58,62.980522733007284,-0.05399324402915939
2012-07-26,60.45,63.510522733007285,-0.04818922284537719
2012-07-27,60.98,63.88052273300728,-0.0454054320302012
2012-07-30,61.35,63.620522733007284,-0.035688526838043466
2012-07-31,61.09,63.900522733007286,-0.043982781561120676
2012-08-01,61.37,63.93052273300729,-0.04005164706224584
2012-08-02,61.4,65.19052273300728,-0.058145303551739524
2012-08-03,62.66,65.16052273300728,-0.0383748108230052
2012-08-06,62.63,63.690522733007285,-0.016651185882914254
2012-08-07,61.16,62.230522733007284,-0.01720253480113354
2012-08-08,59.7,61.07052273300729,-0.02244164077322608
2012-08-09,58.54,60.980522733007284,-0.04002134818838288
2012-08-10,58.45,61.610522733007286,-0.05129842424326747
2012-08-13,59.08,61.800522733007284,-0.044021031096461494
2012-08-14,59.27,62.10052273300729,-0.045579692544243655
2012-08-15,59.57,62.28052273300729,-0.04352119433273116
2012-08-16,59.75,62.74052273300728,-0.04766493173372932
2012-08-17,60.21,62.34052273300728,-0.0341755673453672
2012-08-20,59.81,63.150522733007286,-0.05289778434820891
2012-08-21,60.62,62.81052273300728,-0.034875091588055684
2012-08-22,60.28,62.21052273300729,-0.031032093096092894
2012-08-23,59.68,62.60052273300729,-0.046653328207232225
2012-08-24,60.07,62.68052273300729,-0.04164806895639683
2012-08-27,60.15,62.46052273300729,-0.036991729045941724
2012-08-28,59.93,62.43052273300729,-0.04005288797117901
2012-08-29,59.9,61.650522733007286,-0.028394288570566584
2012-08-30,59.12,61.910522733007284,-0.04507348040076442
2012-08-31,59.38,62.050522733007284,-0.043037876481687
2012-09-04,59.52,61.88052273300728,-0.03814645754031698
2012-09-05,59.35,62.24052273300728,-0.04644117057639019
2012-09-06,59.71,62.43052273300729,-0.04357680528548469
2012-09-07,59.9,62.400522733007286,-0.04007214400600867
2012-09-10,59.87,62.800522733007284,-0.04666398630893931
2012-09-11,60.27,62.980522733007284,-0.043037475959003646
2012-09-12,60.45,64.20052273300729,-0.05841888155030606
2012-09-13,61.67,64.80052273300728,-0.048310146291654754
2012-09-14,62.27,64.45052273300729,-0.03383250655763215
2012-09-17,61.92,64.29052273300728,-0.03687204011160161
2012-09-18,61.76,63.82052273300729,-0.03228620896177037
2012-09-19,61.29,62.980522733007284,-0.02684199272486032
2012-09-20,60.45,62.760522733007285,-0.03681490581008373
2012-09-21,60.23,62.620522733007284,-0.03817474892695594
2012-09-24,60.09,61.800522733007284,-0.027678127261109742
2012-09-25,59.27,61.720522733007286,-0.039703531734619935
2012-09-26,59.19,62.09052273300728,-0.04671441961408018
2012-09-27,59.56,61.830522733007285,-0.03672171336496233
2012-09-28,59.3,61.23939109115392,-0.0316690133033356
2012-10-01,58.74,61.54939109115392,-0.04564449852953456
2012-10-02,59.05,61.46939109115392,-0.039359281883338815
2012-10-03,58.97,60.87939109115392,-0.031363505070131414
2012-10-04,58.38,61.029391091153926,-0.04341172415102057
2012-10-05,58.53,60.62939109115392,-0.03462662338134925
2012-10-08,58.13,60.19939109115392,-0.03437561499617903
2012-10-09,57.7,60.26939109115392,-0.04263177451499156
2012-10-10,57.77,60.30939109115392,-0.04210606416695173
2012-10-11,57.81,59.91939109115392,-0.03520381386961946
2012-10-12,57.42,60.139391091153925,-0.04521813476681391
2012-10-15,57.64,60.51939109115392,-0.04757799176824162
2012-10-16,58.02,61.12939109115392,-0.05086572981754889
2012-10-17,58.63,62.72939109115392,-0.06535040464838837
2012-10-18,60.23,61.97939109115392,-0.028225367502902277
2012-10-19,59.48,62.05939109115392,-0.041563267795606706
2012-10-22,59.56,61.33939109115392,-0.029008946119299384
2012-10-23,58.84,61.08939109115392,-0.036821304828485
2012-10-24,58.59,61.029391091153926,-0.03997075912998105
2012-10-25,58.53,60.87939109115392,-0.038590909814393615
2012-10-26,58.38,61.179391091153924,-0.04575709305414599
2012-10-31,58.68,61.709391091153925,-0.04909124912088447
2012-11-01,59.21,61.71939109115392,-0.04065806623801227
2012-11-02,59.22,60.93939109115392,-0.028214773078090616
2012-11-05,58.44,61.29939109115392,-0.04664632128077628
2012-11-06,58.8,60.21939109115392,-0.023570332835239016
2012-11-07,57.72,59.539391091153924,-0.030557771213489016
2012-11-08,57.04,59.069391091153925,-0.034356052325344555
2012-11-09,56.57,58.16939109115392,-0.027495407140287975
2012-11-12,55.67,57.76939109115392,-0.03634089007172159
2012-11-13,55.27,56.609391091153924,-0.023660227840946013
2012-11-14,54.11,56.109391091153924,-0.035633804827889914
2012-11-15,53.61,56.07939109115392,-0.044033842791553646
2012-11-16,53.58,56.89939109115392,-0.05833790182106158
2012-11-19,54.4,57.19939109115392,-0.04894092468034783
2012-11-20,54.7,57.279391091153926,-0.04503174775459995
2012-11-21,54.78,57.819391091153925,-0.05256698546621208
2012-11-23,55.32,57.68939109115392,-0.04107152192697083
2012-11-26,55.19,57.359391091153924,-0.037821027209064884
2012-11-27,54.86,57.709391091153925,-0.049374825089615215
2012-11-28,55.21,57.98939109115392,-0.04792930290964725
2012-11-29,55.49,58.41939109115392,-0.050144156528147965
2012-11-30,55.92,58.58939109115392,-0.04556099733142571
2012-12-03,56.09,58.39939109115392,-0.03954478031370667
2012-12-04,55.9,58.04939109115392,-0.03702693604104779
2012-12-05,55.55,57.849391091153926,-0.03974788753663372
2012-12-06,55.35,58.499391091153925,-0.05383630551378782
2012-12-07,56.0,58.58939109115392,-0.04419556242059797
2012-12-10,56.09,58.639391091153925,-0.0434757429044742
2012-12-11,56.14,58.679391091153924,-0.043275689197407874
2012-12-12,56.18,58.639391091153925,-0.041940938427052266
2012-12-13,56.14,59.039391091153924,-0.0491094341856847
2012-12-14,56.54,59.68939109115392,-0.05276299579508814
2012-12-17,57.19,60.47939109115392,-0.05438862779217113
2012-12-18,57.98,60.539391091153924,-0.04227645909586808
2012-12-19,58.04,61.139391091153925,-0.05069384951075129
2012-12-20,58.64,60.849391091153926,-0.03630917337930628
2012-12-21,58.35,60.82939109115392,-0.04075975522159192
2012-12-24,58.33,60.43939109115392,-0.034900932207814095
